epoch_idx,fps,policy_entropy,value_loss,clip_fraction,approx_kl_divergence,frames,P01:episode_rewards,policy_loss,PMM:episode_rewards,episode_length,P09:episode_rewards,explained_variance,grad_norm,advantage_norm
233,243,1.1447920076549054,0.0054566942862038555,0.152783203125,0.001827467060144272,2385920,0.0,-0.0001705586961179506,72.0,298.91,150.0,3.7252902984619143e-10,0.041393199587603235,15.968716442584991
234,243,1.1972003698348999,0.0075769387096443095,0.1465576171875,0.002030834813888305,2396160,25.0,-0.0003023694811417954,86.25,299.5,152.50000000000023,3.7252902984619143e-10,0.04673679226109419,15.968717730045318
235,243,1.2122322238981724,0.010206468099931953,0.167578125,0.0017509616080758406,2406400,25.0,-0.0008768840198172256,109.25,304.09,202.50000000000023,9.685754776000977e-09,0.051111383246957076,15.96871783733368
236,243,1.2161412060260772,0.010621129372884753,0.1745361328125,0.0016644559318706343,2416640,25.0,-0.0011071900444221683,136.75,310.75,275.0,8.568167686462402e-09,0.049747644899052514,15.968717777729035
237,243,1.0824032485485078,0.011721533212221403,0.1208984375,0.0013434751995433202,2426880,25.0,-0.0007540735412476351,159.25,319.78,275.0,-2.9802322387695314e-09,0.04489005202098116,15.968717622756959
238,243,1.1726324744522572,0.01415039349521976,0.12041015625,0.0015783849301627129,2437120,50.0,-0.0004871190132689662,175.5,327.76,300.0,-8.568167686462402e-09,0.047287535712343086,15.968717813491821
239,243,1.1829461693763732,0.013068972177279647,0.11689453125,0.001759953201872122,2447360,50.0,-0.0005071985660833889,190.75,331.38,302.5000000000002,-1.1175870895385742e-09,0.045333286671509966,15.968717789649963
240,243,1.281031209975481,0.009744581183031186,0.1793212890625,0.0018752429259734527,2457600,50.0,-0.0009826366040215362,175.0,326.71,300.0,1.1175870895385742e-09,0.04938709572517011,15.968717724084854
241,243,1.27949039041996,0.007212944139951105,0.1865234375,0.002218870820354368,2467840,25.0,-0.0006762235185306054,151.25,319.2,300.0,8.940696716308593e-09,0.046724012802850164,15.968717283010482
242,243,1.2155920445919037,0.0059572645338676015,0.1900146484375,0.0020667341593423316,2478080,25.0,-0.0012169708803412504,111.5,307.68,225.0,1.4901161193847657e-09,0.040185389562653835,15.968717175722123
243,243,1.2871217757463456,0.006662766069803183,0.22353515625,0.0020806449553077756,2488320,25.0,-0.0010960698517010314,97.75,301.79,177.50000000000023,-7.82310962677002e-09,0.05055349437980082,15.968717640638351
244,243,1.294408740848303,0.007045056016931994,0.1767578125,0.0016127744793664079,2498560,25.0,-0.0004311069016694091,94.25,302.52,175.0,1.1548399925231934e-08,0.04843145834877168,15.968717455863953
245,243,1.3034664884209632,0.008450185278888966,0.2191162109375,0.0020650982681303274,2508800,25.0,-0.0012362772435153603,103.25,307.28,202.50000000000023,1.1920928955078126e-08,0.05128820643537455,15.968717592954636
246,243,1.2985180549323558,0.009444282573531382,0.18642578125,0.001735580323149577,2519040,25.0,-0.0009249309463484678,114.25,312.09,225.0,7.450580596923828e-09,0.04887054920394477,15.968717658519745
247,243,1.2455336287617684,0.007093697957361656,0.2189208984375,0.0019751160120677013,2529280,25.0,-0.0009084422898013144,113.5,310.97,225.0,-4.8428773880004884e-09,0.046973970600029204,15.968717205524445
248,243,1.30010601952672,0.008228494252762175,0.2060302734375,0.002008629466047296,2539520,25.0,-0.0011275470114924246,115.75,311.02,225.0,4.8428773880004884e-09,0.05017316920798748,15.96871758699417
249,243,1.2539576306939124,0.007224880115973065,0.1749267578125,0.0017725378549670267,2549760,25.0,-0.0010350445802032482,104.0,308.75,177.50000000000023,7.078051567077636e-09,0.04827614634266081,15.968717789649963
250,243,1.135955485701561,0.005961917972619801,0.1299072265625,0.001685000614572374,2560000,25.0,-0.0006639098060986726,97.0,305.04,175.0,-2.2351741790771484e-09,0.04312654619646716,15.968716657161712
251,243,1.1891020953655242,0.0063508049230222244,0.1842529296875,0.0019540353879179406,2570240,25.0,-0.0007836817701900145,88.0,303.14,175.0,-6.7055225372314455e-09,0.048833956849986475,15.968716788291932
252,243,1.2241950407624245,0.006465932409099651,0.18857421875,0.001764380285914058,2580480,25.0,-0.0011204326754523208,82.25,301.64,175.0,-1.30385160446167e-08,0.04241126919884528,15.968710643053054
253,243,1.1485202595591546,0.0038123823620480834,0.2445556640625,0.0021567411806003634,2590720,0.0,-0.0012776270668837242,71.0,300.87,150.0,-7.450580596923829e-10,0.04284370747562277,15.968716990947723
254,243,1.2310087658464908,0.004410534687724521,0.2037353515625,0.002109847797692055,2600960,0.0,-0.0007801171777828131,61.75,296.4,150.0,1.0058283805847169e-08,0.03759411123487298,15.968716549873353
255,243,1.3974699400365354,0.005118404118366016,0.2031982421875,0.0017821130888933112,2611200,0.0,-0.00018697922314458992,55.25,291.3,125.0,-1.6763806343078613e-08,0.049692134546399994,15.968717408180236
256,243,1.3662471763789654,0.009361366141456528,0.21220703125,0.0020096981060532928,2621440,25.0,-0.0009608608736016322,79.5,302.99,175.0,-1.0430812835693359e-08,0.0543814617567178,15.968717628717423
257,243,1.3522452123463153,0.009432534701772965,0.2159912109375,0.0019784793818871547,2631680,25.0,-0.0012301782226131763,103.25,313.35,175.0,-3.725290298461914e-09,0.05047645354053883,15.96871777176857
258,243,1.2495710253715515,0.010285373302394873,0.160107421875,0.0015105412648665606,2641920,47.50000000000001,-0.0008485201786243123,128.5,322.82,225.0,-1.862645149230957e-09,0.047144736048743044,15.968717843294144
259,243,1.256069938093424,0.010678284664390959,0.1700927734375,0.001572853165714605,2652160,50.0,-0.0006333654753689188,137.75,323.54,225.0,-1.7508864402770997e-08,0.04658923294579278,15.968717777729035
260,243,1.220203584432602,0.013527788521605544,0.1275634765625,0.0012978260885574855,2662400,50.0,-0.00034857949322031345,159.75,330.96,275.0,0.0,0.0459899200332594,15.968717789649963
261,243,1.2581941671669483,0.012798706344619859,0.1257568359375,0.0011276068193183165,2672640,50.0,-0.0003624544566264376,182.25,335.94,277.5000000000002,3.7252902984619143e-10,0.04888323937141503,15.96871787905693
262,243,1.3081168569624424,0.01379250386962667,0.1316162109375,0.0012532697560061479,2682880,97.5,-0.0006580235200090101,210.0,342.55,300.0,-1.862645149230957e-09,0.04809224034339403,15.96871787905693
263,243,1.2449179388582707,0.013460284746543039,0.1064208984375,0.0010825358091636871,2693120,125.0,-0.0004925073586491635,216.5,340.89,300.0,1.1920928955078126e-08,0.04861241752168919,15.968717926740647
264,243,1.2119052536785602,0.01256888911666465,0.1163818359375,0.001351461878947191,2703360,125.0,-0.0008780471871432383,202.25,336.24,275.0,4.097819328308106e-09,0.04581981074033401,15.968717843294144
265,243,1.284995647519827,0.012238115846412257,0.177587890625,0.0018098154431925196,2713600,75.0,-0.0007994834584678756,184.0,333.06,275.0,-2.421438694000244e-08,0.050145064050560115,15.968717843294144
266,243,1.3870527029037476,0.012908114614037913,0.143408203125,0.0014295258866923177,2723840,75.0,-0.0005572573587414809,186.75,332.66,277.5000000000002,3.725290298461914e-09,0.05253912262396859,15.968717950582505
267,243,1.341219774633646,0.009460753996972927,0.1768310546875,0.0014629606727268652,2734080,50.0,-0.0009555023592838552,173.25,330.64,275.0,-1.4901161193847657e-09,0.0520309505342262,15.968717813491821
268,243,1.326367074996233,0.010917154770868364,0.1628173828125,0.0014715160088599078,2744320,50.0,-0.0007088443926477339,161.5,325.58,275.0,1.0430812835693359e-08,0.05067406946340501,15.96871783733368
269,243,1.36182352155447,0.012080953297845554,0.18330078125,0.0016120629376757734,2754560,50.0,-0.0010197829629760235,160.25,325.86,275.0,-3.725290298461914e-09,0.054969373669840726,15.968717789649963
270,243,1.4149804763495921,0.012060643475706456,0.144921875,0.001400211128918727,2764800,50.0,-0.0007732940230198437,164.75,324.11,275.0,4.8428773880004884e-09,0.051661651804701544,15.968717688322068
271,243,1.4341936521232128,0.007597951932621072,0.2227783203125,0.0017391691319176062,2775040,47.50000000000001,-0.0009941045056621079,159.0,322.77,275.0,-7.450580596923828e-09,0.05310859286008923,15.968717861175538
272,243,1.4280216604471208,0.009256835129417596,0.23642578125,0.0018443965320869894,2785280,25.0,-0.001321557226765435,141.0,317.82,250.0,-1.7508864402770997e-08,0.05329504567255998,15.968717533349992
273,243,1.3922738276422024,0.008197626275205039,0.183642578125,0.0014103714857014893,2795520,25.0,-0.0010524480101594235,110.25,312.83,200.0,5.960464477539063e-09,0.05107709929605834,15.968717610836029
274,243,1.3547736711800098,0.008235390095796902,0.2097412109375,0.0018131683527940368,2805760,25.0,-0.0012513449149992085,112.5,312.77,200.0,1.3411045074462891e-08,0.05063072866264869,15.96871782541275
275,243,1.2179581299424171,0.00909736091562081,0.1355224609375,0.0012491869322047932,2816000,25.0,-0.0007059371258947067,110.25,313.2,200.0,1.0430812835693359e-08,0.043663528954923925,15.968717741966248
276,243,1.2777609899640083,0.009700277019373971,0.201416015625,0.0017251719207081351,2826240,50.0,-0.0009292723138059955,118.0,317.13,200.0,2.7939677238464355e-08,0.04843203815121451,15.968717557191848
277,243,1.2233320847153664,0.010445525024806557,0.10693359375,0.0010720866726369848,2836480,50.0,-0.00048660895517969036,133.25,322.6,225.0,-2.3469328880310058e-08,0.04375618996491227,15.968717873096466
278,243,1.2589988246560098,0.010366271949169458,0.179296875,0.001726217095051652,2846720,50.0,-0.0006269899615290342,144.5,324.6,250.0,1.9371509552001954e-08,0.049454779822933836,15.96871777176857
279,243,1.2754601925611495,0.011077291245601372,0.14189453125,0.0014196861826235364,2856960,50.0,-0.0007219486928079277,152.0,326.01,250.0,-2.5331974029541015e-08,0.04838277457317068,15.968717896938324
280,243,1.3280057571828365,0.01137445135609596,0.1689453125,0.0015495228703230168,2867200,50.0,-0.0008034256345126778,160.25,332.48,250.0,-7.450580596923829e-10,0.052402517186881825,15.968717777729035
281,243,1.3122361950576305,0.009531189722474664,0.150537109375,0.0013663860087518743,2877440,50.0,-0.0007682351977564394,156.0,331.46,250.0,-1.7881393432617187e-08,0.049790567006863094,15.968717867136002
282,243,1.3721026211977005,0.009766784204839497,0.205615234375,0.0016561061027914547,2887680,50.0,-0.0010365923120843946,155.0,334.5,225.0,4.097819328308106e-09,0.05544477298852046,15.968717682361603
283,243,1.407294261455536,0.01052832779387245,0.1395263671875,0.0012270530848070393,2897920,50.0,-0.0007539303842349909,148.0,325.83,225.0,7.450580596923829e-10,0.05297335696930452,15.968717920780183
284,243,1.375506153702736,0.007634254371623683,0.222314453125,0.0016668567811791491,2908160,50.0,-0.0012469309436710318,138.5,322.91,225.0,5.587935447692871e-09,0.05374220426381922,15.968717724084854
285,243,1.3890838392078877,0.006867258290367317,0.2298828125,0.001734490490605367,2918400,25.0,-0.0012260769733984489,115.5,313.33,200.0,5.215406417846679e-09,0.05332416274189542,15.968717515468597
286,243,1.4303073011338712,0.007057882349181454,0.1838134765625,0.0016235583393211072,2928640,25.0,-0.001094823970925063,94.5,309.29,175.0,-4.097819328308106e-09,0.04599991926259754,15.968717741966248
287,243,1.416643714159727,0.007100217420884292,0.1839599609375,0.0016625080337178133,2938880,25.0,-0.000800591061488376,88.5,306.79,175.0,-8.195638656616212e-09,0.04906722136062364,15.96871758699417
288,243,1.4610222831368447,0.005142626886754442,0.2749267578125,0.0027666268647521973,2949120,22.500000000000007,-0.0009377845533890649,90.5,305.87,175.0,-1.1175870895385742e-08,0.05016006383278837,15.968716728687287
289,243,1.4499604627490044,0.006442135793804482,0.2529296875,0.0018367757368736193,2959360,0.0,-0.0012590578102390283,85.75,301.05,175.0,1.601874828338623e-08,0.05020297060987122,15.968717437982558
290,243,1.5003563918173313,0.00860449149786291,0.264208984375,0.0023125505501752743,2969600,22.500000000000007,-0.001955381934385514,97.5,302.99,200.0,-1.2293457984924316e-08,0.05353214786528156,15.968717527389526
291,243,1.474134060740471,0.006926186774580856,0.1880859375,0.0017053552138975192,2979840,25.0,-0.0005315559235896216,103.25,308.03,202.50000000000023,-2.3096799850463868e-08,0.05044753162069775,15.96871750354767
292,243,1.5088810585439205,0.00650848637415038,0.2486328125,0.002104187450044037,2990080,25.0,-0.0009720788813865511,111.5,312.33,227.5000000000002,-2.6077032089233397e-09,0.05039646241399026,15.968717634677887
293,243,1.6340814158320427,0.00951817113236757,0.2114501953125,0.0018390072178135596,3000320,25.0,-0.0009317423475295073,114.25,314.82,225.0,3.3527612686157227e-09,0.05176009109112619,15.968717926740647
294,243,1.6579424411058425,0.009905428571437369,0.21416015625,0.0016834725953458474,3010560,25.0,-0.0010817590184160509,129.25,317.67,225.0,-8.568167686462402e-09,0.053466567013223575,15.968717622756959
295,243,1.6744950771331788,0.01024708312106668,0.1995361328125,0.0015231450963312909,3020800,25.0,-0.001151273759023752,153.5,328.48,277.5000000000002,-1.1920928955078126e-08,0.05590999031568883,15.968717914819717
296,243,1.6462758019566537,0.010889048457102035,0.24599609375,0.0019599921732378787,3031040,25.0,-0.0011528113107488025,165.25,331.18,327.5000000000002,-3.7252902984619143e-10,0.05803795688710237,15.96871770620346
297,243,1.6529582373797893,0.009269350315173596,0.2491943359375,0.002004440693951892,3041280,25.0,-0.0009466767689445988,171.25,330.17,400.0,-1.2665987014770507e-08,0.05509370938195336,15.968713307380677
298,243,1.7023579858243465,0.00955863757408224,0.2189208984375,0.0016163540672323507,3051520,25.0,-0.0007189933789049973,176.75,332.42,400.0,-3.241002559661865e-08,0.0570984354914695,15.968717867136002
299,243,1.6625405177474022,0.009435095892877143,0.2386474609375,0.0017114036322936955,3061760,47.50000000000001,-0.0014429155075049494,172.0,331.93,377.5000000000002,-1.7508864402770997e-08,0.05673606363611181,15.96871754527092
300,243,1.6238731257617474,0.01026469682037714,0.237255859375,0.0018912971864892825,3072000,25.0,-0.0015996191017620732,171.5,333.62,427.5000000000002,8.195638656616212e-09,0.0535758427757478,15.968717736005782
301,243,1.6124645322561264,0.012112771866668481,0.1822265625,0.0014182964024655575,3082240,25.0,-0.0010485973616596311,186.0,340.35,452.50000000000017,-4.8428773880004884e-09,0.05564525798435506,15.968717914819717
302,243,1.6140786774456501,0.01023452494009689,0.2264404296875,0.0017802289868996013,3092480,25.0,-0.0011387508820916992,197.25,338.95,475.0,5.587935447692871e-09,0.05548655089897828,15.968717926740647
303,243,1.6120995625853538,0.009904892429767642,0.196240234375,0.0014889407036093871,3102720,25.0,-0.0010570812784862938,203.5,342.63,477.5000000000002,-1.0058283805847169e-08,0.05599781130230221,15.968717765808105
304,243,1.5821339033544064,0.011865650203253609,0.1612060546875,0.0013389855737273137,3112960,25.0,-0.0008752092831855407,191.25,335.96,452.50000000000017,-2.2351741790771484e-08,0.055392068436234454,15.968717885017394
305,243,1.5471920818090439,0.011333097568422091,0.1982421875,0.001518542190177641,3123200,25.0,-0.001394620423889137,181.75,334.52,377.5000000000002,-2.2351741790771484e-08,0.0558391157550143,15.968717956542969
306,242,1.5081692539155482,0.012524829871836118,0.1528564453125,0.0012818967204481168,3133440,50.0,-0.001054781846687547,183.0,332.74,300.0,9.313225746154785e-09,0.05497905448487359,15.968717700242996
307,242,1.4870762623846532,0.012616494351095752,0.1412109375,0.0010947603818550534,3143680,50.0,-0.0008923943274567137,204.25,336.2,330.0000000000004,2.2351741790771484e-09,0.05286952330461846,15.96871777176857
308,242,1.4923263281583785,0.012597328318224753,0.1442138671875,0.0012586178855372055,3153920,50.0,-0.000670944500961923,195.0,333.99,302.5000000000002,-5.215406417846679e-09,0.05451995991938626,15.968717765808105
309,242,1.494703360646963,0.014743581524817273,0.1685546875,0.001282964888139304,3164160,75.0,-0.0010449905053974361,221.5,337.56,352.5000000000002,-1.564621925354004e-08,0.05634391146300037,15.968717908859253
310,242,1.4381675481796266,0.014642861552420072,0.15263671875,0.0011334183792683916,3174400,75.0,-0.000575443774141604,236.75,340.2,430.0000000000004,-7.450580596923828e-09,0.056872867858320963,15.968717920780183
311,242,1.4258123926818371,0.014207573291787411,0.1491943359375,0.0012036222114147677,3184640,100.0,-0.0006077452773752157,238.5,340.16,402.5000000000002,2.0489096641540527e-08,0.05496578491124644,15.96871777176857
312,242,1.3828523829579353,0.013401775612146593,0.168212890625,0.0013898911825805272,3194880,75.0,-0.0009495771497313399,234.75,346.94,377.5000000000002,2.16066837310791e-08,0.05324265730980872,15.96871799826622
313,242,1.4175281330943108,0.012749926972901449,0.184619140625,0.001325516961959572,3205120,75.0,-0.001326974911353318,217.0,342.47,350.0,6.332993507385254e-09,0.05617971859080175,15.968717843294144
314,242,1.4204473584890365,0.01302780321566388,0.1560302734375,0.0012101533211676951,3215360,75.0,-0.001013275586592499,222.5,345.09,350.0,1.1548399925231934e-08,0.05477790606242393,15.968717926740647
315,242,1.33114121183753,0.011633460580196698,0.146630859375,0.0011478647966271182,3225600,47.50000000000001,-0.0012284010550501988,193.25,333.33,325.0,7.450580596923828e-09,0.04747226751475102,15.968717849254608
316,242,1.2927096992731095,0.012915724363847404,0.174853515625,0.0013632486182899584,3235840,50.0,-0.0007169519609306008,201.75,336.74,325.0,-1.4156103134155273e-08,0.05511109748474906,15.96871787905693
317,242,1.2891988284885882,0.013613808606169186,0.13232421875,0.0011389098663244113,3246080,50.0,-0.000728583045565756,189.5,330.28,300.0,-1.2293457984924316e-08,0.04817220286102296,15.968717783689499
318,242,1.3282944694161416,0.012555203905503732,0.14267578125,0.0010752273279791779,3256320,100.0,-0.00080555143795209,200.75,336.19,300.0,-5.587935447692871e-09,0.05057924376494029,15.96871771812439
319,242,1.314243357628584,0.01282062305836007,0.1931396484375,0.0014562770548849358,3266560,97.5,-0.0006483885808847845,198.0,334.99,300.0,1.1920928955078126e-08,0.05484554197564236,15.968717736005782
320,242,1.3240112140774727,0.012584042965136178,0.1470703125,0.0012168724418017973,3276800,75.0,-0.0005878131763893179,199.25,337.31,300.0,1.7508864402770997e-08,0.04952954894099152,15.968717753887177
321,242,1.361091111600399,0.01398359681115835,0.1582275390625,0.0011337493984513003,3287040,75.0,-0.000788912398274988,197.25,336.64,300.0,-1.1548399925231934e-08,0.053971746145051736,15.968717861175538
322,242,1.3884321942925453,0.015164316121081356,0.156640625,0.001210049206150643,3297280,75.0,-0.000812820138889947,209.25,333.25,300.0,5.215406417846679e-09,0.05152785519535985,15.968717956542969
323,242,1.487563169747591,0.013203999264806043,0.141455078125,0.0011305624833084949,3307520,75.0,-0.0004961063605151139,225.5,338.57,325.0,5.215406417846679e-09,0.05247167721519971,15.968717777729035
324,242,1.4812157668173314,0.012515849737974349,0.213916015625,0.0015491057159465528,3317760,75.0,-0.001037430220458191,226.75,338.74,325.0,5.215406417846679e-09,0.05745794373960402,15.968717867136002
325,242,1.5045327521860599,0.010167093790369109,0.173291015625,0.0012808822833164867,3328000,50.0,-0.00045526186731876807,203.5,336.4,325.0,0.0,0.05445979069272368,15.96871775984764
326,242,1.550234180688858,0.00956029565895733,0.171435546875,0.001271717327585975,3338240,47.50000000000001,-0.0006244622025405988,174.75,329.0,325.0,1.4901161193847657e-09,0.05227885116888964,15.96871770620346
327,242,1.5380601070821285,0.008723656550137094,0.214599609375,0.0015498332190020392,3348480,25.0,-0.001158523149206303,154.25,322.65,275.0,-8.568167686462402e-09,0.053202644925943045,15.968717712163926
328,242,1.4642970345914363,0.006089235468061815,0.212646484375,0.0016551024350377475,3358720,25.0,-0.001147903112723725,123.0,314.71,225.0,2.6077032089233397e-09,0.05056284046682358,15.96871750354767
329,242,1.4159970358014107,0.005579756162188687,0.1683837890625,0.0014934580101567008,3368960,25.0,-0.0005553589482587995,97.25,306.29,175.0,3.725290298461914e-09,0.04505116949493455,15.968715995550156
330,242,1.4884511902928352,0.005274903970203582,0.2400634765625,0.0021633740187880337,3379200,22.500000000000007,-0.0014345424966450081,71.5,295.91,150.0,-1.9371509552001954e-08,0.0459665882761275,15.968709337711335
331,242,1.4811943039298057,0.004755709515893614,0.2505859375,0.001830412596189035,3389440,0.0,-0.0009668898674135562,68.75,295.03,150.0,3.3527612686157227e-09,0.04863495702519309,15.968716931343078
332,242,1.4632879137992858,0.005070726419171478,0.209619140625,0.001764782376136509,3399680,0.0,-0.0011069997206504922,65.0,293.71,150.0,-1.1920928955078126e-08,0.044927827858390376,15.968717128038406
333,242,1.529214110970497,0.006719110086119429,0.19931640625,0.0014301616712302234,3409920,0.0,-0.0006591717505216365,76.25,301.49,152.50000000000023,-7.450580596923829e-10,0.04794646926198163,15.968716245889663
334,242,1.53949858173728,0.011074167005790513,0.1880859375,0.0014130386195802202,3420160,22.500000000000007,-0.0009658000621129758,108.75,311.88,225.0,2.9802322387695314e-09,0.053198846370963705,15.968717652559281
335,242,1.5140815757215023,0.011666430103650783,0.1731201171875,0.001218320122357852,3430400,25.0,-0.0010492154753592331,154.5,326.63,327.5000000000002,-4.097819328308106e-09,0.05601277679146512,15.968717801570893
336,242,1.5339278317987919,0.010134097177638069,0.1781005859375,0.0013938805328223224,3440640,25.0,-0.0006233232903468888,188.75,338.8,407.5000000000006,1.4901161193847656e-08,0.050707916013964315,15.96871742606163
337,242,1.5171669624745845,0.013521604735433356,0.180224609375,0.0012887044234048517,3450880,50.0,-0.0011285383538051975,217.75,344.83,507.5000000000006,1.4901161193847657e-09,0.05804258859242819,15.968717807531357
338,242,1.4791497260332107,0.010667190996900899,0.1830078125,0.0013974554849653486,3461120,50.0,-0.0005245384221780114,203.0,344.29,385.00000000000085,1.4901161193847657e-09,0.05710694459803315,15.968717807531357
339,242,1.481472134590149,0.013343186791462357,0.1793701171875,0.0012419257127930905,3471360,75.0,-0.0008970359762315638,217.0,345.45,407.5000000000006,2.2351741790771484e-09,0.056695873913721585,15.968717873096466
340,242,1.4865718871355056,0.012594062750576996,0.183154296875,0.001161086369734221,3481600,75.0,-0.0007184922877058852,203.25,342.54,377.5000000000002,-5.960464477539063e-09,0.05938149814929907,15.96871793270111
341,242,1.5114627033472061,0.012462781374051702,0.1328125,0.001040800071831427,3491840,75.0,-0.0008133117851684801,223.0,352.71,402.5000000000002,-8.940696716308593e-09,0.0545488737421751,15.968717783689499
342,242,1.5436711050570011,0.012348748238582629,0.1891357421875,0.0013023057125735704,3502080,75.0,-0.0007697868244576966,231.5,359.23,500.0,-1.4901161193847656e-08,0.0569942078487883,15.968717807531357
343,242,1.5132707074284553,0.013531128365139011,0.1727294921875,0.0011628432356019403,3512320,75.0,-0.0010003076036809943,228.0,362.49,400.0,-1.0430812835693359e-08,0.0560400765832989,15.968717753887177
344,242,1.5178120717406274,0.011913433129666372,0.2105224609375,0.001348331521541013,3522560,75.0,-0.0013315767711901572,221.75,361.91,377.5000000000002,-1.1175870895385742e-08,0.057771607443190084,15.96871782541275
345,242,1.5603107571601869,0.00893564756734122,0.176708984375,0.001214415947180214,3532800,50.0,-0.0011357906874764011,194.25,349.19,302.5000000000002,-1.0430812835693359e-08,0.0548515802774759,15.96871782541275
346,242,1.585720943659544,0.009680777190169465,0.210693359375,0.0014194955126413332,3543040,50.0,-0.0010581637878203764,172.25,335.08,300.0,-9.313225746154785e-09,0.055343430316128074,15.968717765808105
347,242,1.6107077345252037,0.010060924159915885,0.240380859375,0.0015526661539666975,3553280,50.0,-0.0007921736938442337,152.5,331.0,277.5000000000002,-1.1175870895385742e-08,0.0593164305492763,15.968717867136002
348,242,1.6330102019011974,0.009432219633163185,0.1585693359375,0.0011940521435690244,3563520,25.0,-0.000664074926316971,159.25,334.72,327.5000000000002,-7.450580596923828e-09,0.05125998731555442,15.968717730045318
349,242,1.64776948466897,0.01044926474278327,0.1990966796875,0.0012619828480978867,3573760,47.50000000000001,-0.0012377811610349454,171.5,342.23,350.0,-2.9802322387695314e-09,0.05478058695917819,15.96871766448021
350,242,1.6710205294191838,0.012832602045091335,0.1972412109375,0.001379998951165362,3584000,50.0,-0.0008182256053260062,180.25,342.78,350.0,2.0116567611694337e-08,0.05664108678166539,15.968717855215072
351,242,1.6798786871135234,0.01397345052100718,0.237109375,0.0016015185191236014,3594240,75.0,-0.0011871445902215782,200.5,341.0,350.0,-7.450580596923829e-10,0.061890650721505146,15.968717777729035
352,242,1.6542338728904724,0.013042387745008455,0.155126953125,0.0010710440211653348,3604480,75.0,-0.0009520483861706452,222.75,348.86,400.0,-8.568167686462402e-09,0.0566181450399648,15.968717914819717
353,242,1.6232799619436264,0.014697142751538194,0.161669921875,0.0011870358954865878,3614720,75.0,-0.0009494157660810742,241.75,351.61,477.5000000000002,5.587935447692871e-09,0.05582192336920182,15.968717920780183
354,242,1.6159288831055165,0.014741267994395457,0.161181640625,0.0010447872145562087,3624960,75.0,-0.0006662375759333372,250.0,351.19,477.5000000000002,1.1920928955078126e-08,0.058169684802779974,15.968717885017394
355,242,1.6424605034291744,0.015005831528833368,0.192822265625,0.0012046736740046527,3635200,97.5,-0.001096046165912412,272.0,353.4,525.0,1.30385160446167e-08,0.06234218047025587,15.968718004226684
356,242,1.6375163912773132,0.013636795470665675,0.201318359375,0.0011992696630414913,3645440,100.0,-0.0014355459621583576,265.0,349.06,525.0,-2.9802322387695314e-09,0.0590123601359762,15.968717765808105
357,242,1.6276736125349998,0.011746123169723432,0.219970703125,0.0014008681638188135,3655680,75.0,-0.0012825902565964497,265.75,352.95,552.5000000000002,4.097819328308106e-09,0.055330506986314955,15.968717777729035
358,242,1.646375770866871,0.012241322143745492,0.21904296875,0.0013339876262193685,3665920,72.50000000000001,-0.0011081500095315277,243.0,348.33,525.0,-2.6822090148925782e-08,0.06042128767459083,15.968717652559281
359,242,1.6156649157404899,0.010576054202829255,0.188037109375,0.0011937818348940255,3676160,25.0,-0.0007418048437102698,202.25,333.71,502.5000000000002,-2.3469328880310058e-08,0.0555535482797702,15.968717843294144
360,242,1.5979917861521244,0.011871545197209343,0.18544921875,0.0013246181714976046,3686400,25.0,-0.0007378675669315271,190.75,329.9,382.5000000000007,-2.0489096641540527e-08,0.05665216741936474,15.968718028068542
361,242,1.6417039044201374,0.011377746132711763,0.2154296875,0.0013511937150667563,3696640,25.0,-0.0011441261696745642,183.5,330.96,450.0,7.450580596923829e-10,0.05721526843266084,15.968717968463897
362,242,1.5669234558939933,0.009647970164223807,0.2080810546875,0.0013795069128832438,3706880,25.0,-0.0011381466647435445,180.5,337.05,350.0,1.862645149230957e-09,0.057154986914144515,15.968717902898788
363,242,1.5719859771430493,0.01050662695997744,0.2336181640625,0.0015242959267567358,3717120,25.0,-0.0013700351169973145,164.5,333.06,325.0,3.3527612686157227e-09,0.05687713787937162,15.968717783689499
364,242,1.5426492542028427,0.011678764539101393,0.1560302734375,0.0011017611003779847,3727360,25.0,-0.0007275351828866406,173.5,337.09,350.0,3.725290298461914e-09,0.05367279380709594,15.968717736005782
365,242,1.5612549901008606,0.011473635578295217,0.2193359375,0.0013024008649523467,3737600,25.0,-0.0012220647968206322,174.25,332.14,350.0,0.0,0.05722690700466162,15.96871770620346
366,242,1.5129766270518303,0.012729897150711622,0.1687744140625,0.0011035748201550176,3747840,47.50000000000001,-0.0010402642092230963,200.25,336.61,452.50000000000017,8.568167686462402e-09,0.056654155306633217,15.968717861175538
367,242,1.4439297258853911,0.012268494289310183,0.1557373046875,0.0010641285282048329,3758080,50.0,-0.0009424112337001134,209.5,335.65,527.5000000000002,-6.7055225372314455e-09,0.05144217325717113,15.968717867136002
368,242,1.3876533009111882,0.012442963033674915,0.1813720703125,0.0011504686102796313,3768320,50.0,-0.0011413878077291884,216.25,333.0,525.0,-5.960464477539063e-09,0.05690789557599666,15.968717300891877
369,242,1.4649022102355957,0.012074294758349424,0.158935546875,0.0009747883558105741,3778560,50.0,-0.0007876034385844832,206.75,332.63,500.0,3.3527612686157227e-09,0.053724459666634014,15.968717980384827
370,242,1.4843810841441154,0.01309004525828641,0.172412109375,0.0011646766875401226,3788800,50.0,-0.0008929622796131298,196.0,327.01,375.0,-2.9802322387695314e-09,0.05477521644524445,15.968717855215072
