P01:episode_rewards,grad_norm,episode_length,P09:episode_rewards,approx_kl_divergence,fps,PMM:episode_rewards,clip_fraction,policy_entropy,value_loss,frames,policy_loss,advantage_norm,explained_variance,epoch_idx
50.0,0.05542328476438842,334.18,350.0,2.2391817710154528e-05,197,178.0,0.0,1.783987284451723,0.022602881491184234,5816320,-0.00020148572730249725,15.968718087673187,-2.7939677238464355e-08,568
50.0,0.059603833994883636,340.39,477.5000000000002,2.166276882604734e-05,197,215.5,0.0,1.7842439815402031,0.025796146184438838,5826560,-0.00017521055342513138,15.968718361854553,-1.9744038581848144e-08,569
50.0,0.05648912938914978,345.4,500.0,3.640838982690298e-05,197,226.25,0.0,1.7867726922035216,0.022030905773863196,5836800,-0.0002918938227594481,15.96871829032898,0.0,570
50.0,0.05273335205242537,343.13,525.0,1.8135011919984122e-05,197,216.0,0.0,1.7895607881247997,0.01851777459087316,5847040,-0.0001667020325839985,15.968718004226684,-3.2782554626464846e-08,571
50.0,0.055326625178788356,338.95,500.0,2.1264581320323826e-05,197,189.75,0.0,1.7891052588820457,0.018537072258186526,5857280,-0.0001820108049287228,15.96871793270111,2.6077032089233397e-09,572
25.0,0.05691127999543285,332.12,430.0000000000004,3.241981952246675e-05,197,169.25,0.0,1.7874655164778233,0.02117219613282941,5867520,-0.0002820041983795818,15.96871822476387,1.4901161193847657e-09,573
25.0,0.05687280956615506,331.15,402.5000000000002,3.7909994219109675e-05,197,181.0,0.0,1.786793951690197,0.021326653863070533,5877760,-0.00034243241243530064,15.968718004226684,1.5273690223693846e-08,574
25.0,0.056671703491430324,331.81,452.50000000000017,3.253002608198941e-05,197,183.25,0.0,1.78841767385602,0.020424878149060532,5888000,-0.0002825787953042891,15.968718260526657,-1.0430812835693359e-08,575
25.0,0.05767520992172968,339.08,427.5000000000002,4.038851030561119e-05,197,192.0,0.0,1.7899009004235267,0.019549403045675717,5898240,-0.00037917766640021,15.968717950582505,1.080334186553955e-08,576
25.0,0.05597800278675863,342.32,455.0000000000004,2.6819391677568304e-05,197,196.25,0.0,1.7858408778905868,0.023561531334416942,5908480,-0.0002681163452507462,15.968718093633651,3.725290298461914e-09,577
25.0,0.05700913831632308,344.65,432.5000000000006,3.4878453162257014e-05,197,196.0,0.0013427734375,1.782221656292677,0.024048726767068727,5918720,-0.00037046059860585957,15.968718314170838,-9.685754776000977e-09,578
72.50000000000001,0.056537280668755074,348.78,500.0,3.109818982842683e-05,197,209.25,0.0,1.7788740158081056,0.0242879779310897,5928960,-0.000288879201070813,15.968718367815018,1.1175870895385742e-08,579
50.0,0.05592921520436591,353.2,525.0,3.5219242359563194e-05,197,224.75,0.0,1.7795582361519338,0.023017050110502167,5939200,-0.00031710224102425854,15.968718236684799,0.0,580
75.0,0.05463410250896442,351.65,525.0,2.059198994315281e-05,197,228.75,0.0,1.7797630563378335,0.02565316762193106,5949440,-0.00016952215119090397,15.968718481063842,-1.4901161193847657e-09,581
50.0,0.0583552406819046,344.85,477.5000000000002,2.4162423660190056e-05,197,209.0,0.0,1.7845970220863818,0.019922236251295543,5959680,-0.00019348918849573237,15.968717962503433,-3.01748514175415e-08,582
47.50000000000001,0.05237068653632067,340.75,350.0,2.0623761990279375e-05,197,183.5,0.0,1.7824630424380303,0.022266244899947198,5969920,-0.0002053519452601904,15.968718057870865,3.3527612686157227e-09,583
47.50000000000001,0.057142856359166896,336.65,327.5000000000002,2.7795119785167798e-05,197,175.0,0.0,1.7814252190291882,0.023400860259425827,5980160,-0.00023555970074085053,15.968718135356903,-1.1548399925231934e-08,584
25.0,0.058433618448022875,338.63,350.0,3.341089648127849e-05,197,188.0,0.0,1.787768192589283,0.022988251436618156,5990400,-0.0002780460185022093,15.968718254566193,-1.1175870895385742e-09,585
47.50000000000001,0.059140389755863464,335.01,327.5000000000002,3.202657194503189e-05,197,180.5,0.0,1.788286892324686,0.01946479585021734,6000640,-0.00031608508252247704,15.968717986345291,-3.688037395477295e-08,586
50.0,0.05499906753060098,340.43,455.0000000000004,2.5416194594285457e-05,197,192.25,0.0,1.7864183880388738,0.018784851051168516,6010880,-0.00023635034940525657,15.968718135356903,-9.685754776000977e-09,587
50.0,0.0554076439528566,339.42,450.0,3.887281083301275e-05,197,175.5,0.0,1.7861947692930698,0.018392058604513296,6021120,-0.0003760834111744771,15.968718057870865,-2.123415470123291e-08,588
25.0,0.05808094733909095,337.65,455.0000000000004,3.929507030422386e-05,197,176.5,0.0,1.7832601644098758,0.020341209016623906,6031360,-0.0003668809978989884,15.968718057870865,-7.078051567077636e-09,589
25.0,0.05515911018422037,336.88,325.0,2.942582689549056e-05,197,167.5,0.0,1.784343359619379,0.02198895823676139,6041600,-0.0002801473976433044,15.968718105554581,-1.0058283805847169e-08,590
25.0,0.05612303072165773,340.29,475.0,3.823226824879455e-05,197,185.0,0.0,1.7862022265791893,0.020078814745647832,6051840,-0.0003220412832888542,15.968718016147614,-8.568167686462402e-09,591
25.0,0.05822599879033273,337.23,475.0,3.240658412453357e-05,197,185.5,0.0,1.7890929497778416,0.019922899024095386,6062080,-0.0003089642096711032,15.968718165159226,-2.7939677238464355e-08,592
25.0,0.05739704880508466,337.49,452.50000000000017,2.259758092275632e-05,197,171.5,0.0,1.7891146674752236,0.016958028910448775,6072320,-0.00022809463698649778,15.968718069791795,1.6763806343078613e-08,593
25.0,0.0574995639264662,336.28,427.5000000000002,3.547338786742404e-05,197,162.0,0.0,1.787528868764639,0.018588653826736846,6082560,-0.00033525992548675274,15.968718111515045,3.725290298461914e-09,594
25.0,0.052265990037169655,336.69,427.5000000000002,2.3254707797182306e-05,197,165.5,0.0,1.7850943580269814,0.02106525369163137,6092800,-0.0001981922925551771,15.968718147277832,9.313225746154785e-09,595
25.0,0.05553069762808192,339.24,452.50000000000017,2.6206769075987068e-05,197,177.0,0.0,1.7864895336329938,0.020070530692464672,6103040,-0.00023610545831616038,15.968717956542969,1.080334186553955e-08,596
50.0,0.05954268328087823,341.76,500.0,2.7877055624081493e-05,197,201.75,0.0,1.786494230479002,0.02302292405802291,6113280,-0.0002729078445554478,15.968718183040618,-1.564621925354004e-08,597
50.0,0.058358831583374425,338.51,427.5000000000002,3.56233474761325e-05,197,187.5,0.0,1.7867844000458717,0.020963859048788436,6123520,-0.00031377195882669183,15.968718135356903,-4.0233135223388675e-08,598
50.0,0.0564247260456503,344.87,452.50000000000017,2.107479042159355e-05,197,202.75,0.0,1.785358902812004,0.02448375324893277,6133760,-0.00020418214262463152,15.968718200922012,-7.450580596923828e-09,599
50.0,0.05638242787207485,341.02,475.0,2.1073145816430382e-05,197,198.75,0.0,1.7842540480196476,0.019128816534066572,6144000,-0.00018382556409051175,15.968718045949936,-3.725290298461914e-09,600
25.0,0.05677828145257231,340.2,500.0,3.0379033979066605e-05,197,202.0,0.0,1.7827949114143848,0.021479087078478187,6154240,-0.0003073747346206801,15.968718081712723,-1.3411045074462891e-08,601
25.0,0.05804656335790357,335.11,475.0,3.457490533822494e-05,197,187.0,0.0,1.7864617452025413,0.021445335797034205,6164480,-0.000322372966184048,15.968718099594117,7.078051567077636e-09,602
25.0,0.053250784478573995,340.28,475.0,2.4889452708798388e-05,197,188.75,0.0,1.786643412709236,0.020334142851061186,6174720,-0.0002627006668262766,15.96871822476387,-1.3783574104309083e-08,603
25.0,0.05671212266450948,338.47,430.0000000000004,1.3061836976513418e-05,197,186.75,0.0,1.7861336335539817,0.021201884004403836,6184960,-8.991904323920607e-05,15.968718123435973,4.8428773880004884e-09,604
25.0,0.05625375781169536,338.21,477.5000000000002,3.7276136313391103e-05,197,191.0,0.0,1.784009252488613,0.021605496155098082,6195200,-0.00036680308185168544,15.968718123435973,-8.568167686462402e-09,605
25.0,0.05768080041381872,344.78,550.0,2.7260469445700154e-05,197,213.75,0.0,1.7868044801056384,0.024873468794976362,6205440,-0.0002480129314790247,15.96871838569641,4.470348358154297e-09,606
25.0,0.055645605012154556,342.3,550.0,2.1195097283666087e-05,197,212.5,0.0,1.7881451562047004,0.020483090204652398,6215680,-0.0001986572278838139,15.968718081712723,-4.8428773880004884e-09,607
47.50000000000001,0.05592978283833801,345.28,550.0,2.3029105743876955e-05,197,216.5,0.0,1.7867199502885343,0.025583008554531262,6225920,-0.00021163343881198672,15.968718534708023,1.4156103134155273e-08,608
50.0,0.055247127855545884,343.35,452.50000000000017,2.6421733496562184e-05,197,206.5,0.0,1.7885434538125993,0.024216273962520064,6236160,-0.00024357657312066295,15.968718314170838,-1.080334186553955e-08,609
50.0,0.05492603895667526,341.61,377.5000000000002,2.1089251547046218e-05,197,189.25,0.0,1.7893522642552853,0.018422090087551624,6246400,-0.00020726353486679727,15.96871787905693,-1.1175870895385742e-08,610
50.0,0.05696927511552872,338.83,375.0,1.921699188343062e-05,197,187.0,0.0,1.7885536469519139,0.02205883953429293,6256640,-0.00017728161183185875,15.968718284368515,1.2293457984924316e-08,611
50.0,0.05911074787102477,338.86,425.0,2.7820774355546974e-05,197,190.75,0.0,1.787936169654131,0.019913615519180895,6266880,-0.00031800210672372486,15.968718093633651,1.4901161193847657e-09,612
50.0,0.055793864110735336,335.49,425.0,1.6138708875690356e-05,197,185.0,0.0,1.7881243109703064,0.02123988015227951,6277120,-0.00010129772908840096,15.968718034029006,-1.0058283805847169e-08,613
50.0,0.05726160504546792,332.79,377.5000000000002,2.1898588852486967e-05,197,174.5,0.0,1.7900834880769252,0.01986468416871503,6287360,-0.00020882948010694235,15.968718147277832,-2.1979212760925294e-08,614
25.0,0.05850442035553992,329.51,335.00000000000085,3.143333313389007e-05,197,171.0,0.0,1.7906847789883613,0.017794861953007057,6297600,-0.00031390272415592334,15.968718099594117,-2.9429793357849122e-08,615
25.0,0.058404133481636034,328.18,325.0,2.7735344625767767e-05,197,167.75,0.0,1.7900615766644479,0.01953320728207473,6307840,-0.0002889410745410714,15.968717914819717,-1.4901161193847656e-08,616
25.0,0.05502128377750205,325.68,312.5000000000011,1.9602158196629915e-05,197,161.75,0.0,1.7894778460264207,0.016608418032410553,6318080,-0.00017607003210287075,15.968717950582505,1.1175870895385742e-08,617
25.0,0.053945197386677746,325.01,330.0000000000004,1.860510357616363e-05,197,156.25,0.0,1.7905076071619987,0.02009176638384815,6328320,-0.0001759941540512955,15.96871811747551,-1.2665987014770507e-08,618
22.500000000000007,0.0534922671631321,322.0,302.5000000000002,1.4603203933072351e-05,197,146.0,0.0,1.7902666077017784,0.016815296883578412,6338560,-0.00013836928374075797,15.968717920780183,-1.564621925354004e-08,619
25.0,0.05616746118092223,327.2,380.00000000000045,1.7319890399036807e-05,197,156.0,0.0,1.790202783793211,0.018882599496282636,6348800,-0.00016405157875851729,15.968718063831329,-2.2351741790771484e-09,620
0.0,0.05594633216629217,329.87,302.5000000000002,2.0581621860493728e-05,197,157.5,0.0,1.789984481036663,0.01953305904753506,6359040,-0.00024278283017338255,15.968718099594117,-8.568167686462402e-09,621
25.0,0.05655332411240584,335.92,302.5000000000002,2.8631466964146313e-05,197,164.0,0.0009033203125,1.7908326886594295,0.019013338367221876,6369280,-0.0002568540463471436,15.968718075752259,3.3527612686157227e-09,622
25.0,0.060353365874354206,336.31,332.5000000000006,3.396174650234229e-05,197,170.25,0.0,1.790855810046196,0.019134202784334774,6379520,-0.0003581321465389919,15.968718039989472,-3.725290298461914e-09,623
47.50000000000001,0.057435842507701285,337.51,327.5000000000002,2.298224776779989e-05,197,170.25,0.0,1.7895872429013253,0.019224235526053235,6389760,-0.00023816090397303923,15.968718236684799,8.940696716308593e-09,624
50.0,0.056050599375448304,338.69,327.5000000000002,3.059942551750794e-05,197,166.0,0.0,1.7874922305345535,0.01919452907895902,6400000,-0.00032541180062253263,15.968718153238296,2.384185791015625e-08,625
25.0,0.059859220106649166,336.28,350.0,2.168706945120391e-05,197,162.75,0.0,1.7885923899710179,0.019525923434412108,6410240,-0.00022834808660263662,15.968717992305756,-3.091990947723389e-08,626
50.0,0.05410006521093835,342.56,380.00000000000045,1.880622989816061e-05,197,187.75,0.0,1.78581877425313,0.024672128207748757,6420480,-0.0001583834942721296,15.968718361854553,4.470348358154297e-09,627
50.0,0.057850522767463795,342.95,452.50000000000017,2.2398057607020406e-05,197,208.5,0.0,1.7859693832695485,0.021306813025148585,6430720,-0.00022335287430905738,15.968717968463897,-1.564621925354004e-08,628
75.0,0.05615788135428605,344.91,475.0,1.478582754865787e-05,197,212.5,0.0,1.7847693793475627,0.022687931678956375,6440960,-0.00016087291078292765,15.968718230724335,1.4156103134155273e-08,629
47.50000000000001,0.05641879684217288,341.26,475.0,2.352558920559744e-05,197,210.75,0.0,1.7822918117046356,0.023931409313809125,6451200,-0.00024225062552432063,15.96871834397316,-2.5331974029541015e-08,630
50.0,0.05987752612829247,344.26,452.50000000000017,2.0486852139534052e-05,197,216.25,0.0,1.7828322246670723,0.023261941023520194,6461440,-0.0001951547981661861,15.968718093633651,-1.0058283805847169e-08,631
47.50000000000001,0.058193910382442246,342.09,427.5000000000002,2.9224462522581263e-05,197,205.25,0.0,1.7830745294690131,0.020191563153639437,6471680,-0.00030266889443737456,15.9687180519104,1.4901161193847656e-08,632
50.0,0.05418249290718854,343.19,402.5000000000002,1.5051420138334493e-05,197,191.75,0.0,1.7823365911841393,0.02233482106239535,6481920,-0.0001324251206824556,15.96871801018715,7.450580596923829e-10,633
50.0,0.056747468633386325,346.06,380.00000000000045,2.17374131422865e-05,197,188.5,0.0,1.7826787889003755,0.023068630794296042,6492160,-0.00021479753086168786,15.968718266487121,-2.7567148208618165e-08,634
50.0,0.056918138448989186,344.71,432.5000000000006,1.7360552577816434e-05,197,200.75,0.0,1.785135743767023,0.02124864233774133,6502400,-0.0001792020284483442,15.968717962503433,-1.4901161193847656e-08,635
72.50000000000001,0.055307506128229225,346.65,427.5000000000002,1.9196915813202153e-05,197,209.75,0.0,1.7818672418594361,0.02652087963069789,6512640,-0.0002062183863017708,15.968718475103378,-1.3783574104309083e-08,636
50.0,0.05701555842038143,352.21,500.0,2.1988063766475997e-05,197,224.75,0.0,1.781021821498871,0.022105309617472813,6522880,-0.00023644378015887923,15.968718200922012,-2.458691596984863e-08,637
50.0,0.055522667298662266,350.44,427.5000000000002,1.8551438660630026e-05,197,211.75,0.0,1.7857967354357243,0.021765546954702585,6533120,-0.00017921961480169558,15.968718153238296,-3.427267074584961e-08,638
25.0,0.05538513168358453,347.51,455.0000000000004,1.844237728318987e-05,197,207.75,0.0,1.7853177189826965,0.019062892848160116,6543360,-0.00019177986523573055,15.968718069791795,-1.1175870895385742e-09,639
25.0,0.05287174159206261,343.29,402.5000000000002,1.1901832144634028e-05,197,192.25,0.0,1.7842800825834275,0.023883962555555627,6553600,-0.00010369329356763046,15.968718147277832,4.8428773880004884e-09,640
25.0,0.057291612661367675,340.17,332.5000000000006,1.6432089701723386e-05,197,188.75,0.0,1.7855069756507873,0.02353370255441405,6563840,-0.0001630163056688616,15.96871817111969,2.3469328880310058e-08,641
50.0,0.05544287064251134,338.8,302.5000000000002,1.8529358902164005e-05,197,194.5,0.0,1.7831682920455934,0.02552620310452767,6574080,-0.0002062028970613028,15.968718415498733,-2.0116567611694337e-08,642
50.0,0.05713687682499896,343.02,427.5000000000002,2.378392851607458e-05,197,211.75,0.0,1.7820065848529338,0.024997101438930257,6584320,-0.0002779194983304478,15.968718421459197,2.6077032089233397e-09,643
75.0,0.05927499177129312,344.7,525.0,3.0031475711211895e-05,197,238.0,0.0,1.7801634706556797,0.02511778025655076,6594560,-0.0003290399461548077,15.968718296289444,6.7055225372314455e-09,644
72.50000000000001,0.05706383971567101,342.54,525.0,2.061476468577794e-05,197,226.0,0.0,1.7812887601554395,0.02199626386864111,6604800,-0.00017764127369446214,15.968718403577805,8.195638656616212e-09,645
50.0,0.06018041500920499,337.47,477.5000000000002,3.1366660131570966e-05,197,214.5,0.0,1.7814983062446117,0.0241029548633378,6615040,-0.00035708673603949135,15.968718278408051,-6.332993507385254e-09,646
50.0,0.054714683016340394,345.29,452.50000000000017,1.8821179392425334e-05,197,213.75,0.0,1.780720441788435,0.02303630505921319,6625280,-0.00017194760584970936,15.968718218803406,1.30385160446167e-08,647
50.0,0.053594740438209734,344.21,477.5000000000002,2.5501043868136898e-05,197,211.75,0.0,1.784840964525938,0.022572656426928007,6635520,-0.00024097365276247728,15.968718272447585,-1.5273690223693846e-08,648
50.0,0.061240626129545436,345.04,477.5000000000002,3.717522424437902e-05,197,202.5,0.0026611328125,1.7869704730808735,0.022044340701540932,6645760,-0.00047512250530417076,15.968718045949936,-2.6077032089233397e-09,649
50.0,0.05376206270331415,341.92,500.0,2.2049430506276835e-05,197,199.75,0.0,1.7850321002304554,0.02167748282663524,6656000,-0.00022496320561913308,15.968718165159226,1.862645149230957e-09,650
50.0,0.060370886916909484,338.11,362.5000000000011,3.0740751811819675e-05,197,183.25,0.0,1.779584351181984,0.02187155119900126,6666240,-0.0003949137662857538,15.968718272447585,1.601874828338623e-08,651
50.0,0.05617084992502913,333.19,365.0000000000013,1.8389646030914087e-05,197,190.25,0.0,1.7751752033829689,0.023263540078187362,6676480,-0.0001747801128658466,15.968718349933624,-1.1920928955078126e-08,652
50.0,0.05629366663457917,333.82,427.5000000000002,2.0885472576059882e-05,197,188.5,0.0,1.7792715385556221,0.024099865381140263,6686720,-0.0001907235102407867,15.968718367815018,-1.2665987014770507e-08,653
50.0,0.05880387789498838,337.68,450.0,2.2044276886834523e-05,197,203.25,0.0,1.784525778144598,0.02092058023554273,6696960,-0.00021413752583612222,15.968718338012696,-7.450580596923828e-09,654
50.0,0.05456873068926345,345.27,425.0,1.8424572203379343e-05,197,195.5,0.0,1.7852645263075828,0.020771432251785883,6707200,-0.00018160853287554345,15.968718206882476,-1.4901161193847657e-09,655
50.0,0.05668456731192385,344.04,357.5000000000007,1.9047296211893717e-05,197,195.75,0.0,1.7852611511945724,0.023834545561112464,6717440,-0.00022060355731809978,15.968718236684799,-8.568167686462402e-09,656
50.0,0.054098733357235695,345.09,325.0,1.603739464117737e-05,197,198.0,0.0,1.786049810051918,0.023791097826324402,6727680,-0.00016531038854736835,15.96871834397316,-7.450580596923829e-10,657
47.50000000000001,0.05871858867405808,333.03,302.5000000000002,2.476207026251842e-05,197,174.25,0.0,1.7899641707539558,0.017718090164999013,6737920,-0.00024062383599812164,15.968718045949936,-6.332993507385254e-09,658
25.0,0.05641504067559553,331.33,350.0,1.5043964827077261e-05,197,169.25,0.0,1.790742003917694,0.018943157407920807,6748160,-0.0001687614047114039,15.96871799826622,1.6763806343078613e-08,659
25.0,0.05637172303405595,331.79,327.5000000000002,1.9970854652839876e-05,197,159.5,0.0,1.7890958547592164,0.020752893835015128,6758400,-0.00023407170174323256,15.968718069791795,-9.685754776000977e-09,660
25.0,0.057444697795415035,333.72,350.0,2.020335990946531e-05,197,169.0,0.0009033203125,1.78725600913167,0.018679484087624588,6768640,-0.00022853726441098842,15.968718016147614,1.862645149230957e-08,661
25.0,0.053018529901817456,334.01,355.00000000000045,2.0079476678325215e-05,197,173.25,0.0,1.7859187349677086,0.01974467691325117,6778880,-0.00020564547594403848,15.96871799826622,2.9802322387695314e-09,662
25.0,0.05618012721742556,335.75,327.5000000000002,1.5344368206759994e-05,197,175.75,0.0,1.7863736368715764,0.02457314541679807,6789120,-0.0001732961853122106,15.968718326091766,-2.3469328880310058e-08,663
25.0,0.05894635654279632,343.63,527.5000000000002,1.8123913911161083e-05,197,211.75,0.0,1.784425600618124,0.025361475034151225,6799360,-0.00019176826717739459,15.968718409538269,-2.9802322387695314e-09,664
47.50000000000001,0.05846618707665106,348.67,550.0,1.99724415659297e-05,197,218.0,0.0,1.7824656799435616,0.02042064614361152,6809600,-0.0002295073871209752,15.968718093633651,-6.7055225372314455e-09,665
50.0,0.055563456335301575,344.22,505.00000000000045,1.6490937937296833e-05,197,214.0,0.0,1.7805354431271554,0.023307444690726698,6819840,-0.00015051373666210565,15.968718308210374,-6.7055225372314455e-09,666
50.0,0.056907193212123994,345.31,432.5000000000006,2.469698718625679e-05,197,207.75,0.0,1.7830050460994245,0.022782637749332934,6830080,-0.00029672404780285434,15.968718194961548,7.450580596923829e-10,667
50.0,0.05589325007892272,342.81,427.5000000000002,1.6622251349041052e-05,197,200.0,0.0,1.7799261704087257,0.024120169444358908,6840320,-0.00021562528345384636,15.968718314170838,-5.587935447692871e-09,668
50.0,0.057159619008826754,353.25,550.0,1.6561243529822355e-05,197,242.5,0.0,1.7726862646639348,0.02605850279214792,6850560,-0.0002033120377745945,15.968718349933624,1.1175870895385742e-08,669
50.0,0.055053401962721224,354.58,550.0,1.654464915250564e-05,197,253.0,0.0,1.773632749915123,0.026059865241404623,6860800,-0.00015197225293377413,15.968718302249908,2.2351741790771484e-09,670
50.0,0.05666081381964947,353.89,550.0,3.0027005958022103e-05,197,244.75,0.0,1.7815243132412433,0.020971458789426835,6871040,-0.00032309869966411496,15.968718111515045,-8.940696716308593e-09,671
50.0,0.05536750810071406,343.94,505.00000000000045,2.174232707052859e-05,197,220.5,0.0,1.7862635940313338,0.021066322579281406,6881280,-0.00021613060926028993,15.968718111515045,-1.2665987014770507e-08,672
50.0,0.05783518570506916,338.3,477.5000000000002,1.7412780507708447e-05,197,195.0,0.0,1.7859151765704155,0.02005683247698471,6891520,-0.00022176750717335382,15.968718004226684,2.9802322387695314e-09,673
50.0,0.055013492880485404,340.3,500.0,1.4182847949895105e-05,197,193.75,0.0,1.786061591655016,0.01989955708559137,6901760,-0.0001307232034378103,15.968717992305756,-7.450580596923829e-10,674
50.0,0.05789517612701141,344.42,500.0,1.5438455942717866e-05,197,197.25,0.0,1.7868297658860683,0.02214939467376098,6912000,-0.00019645325955934821,15.968718194961548,2.4959444999694825e-08,675
25.0,0.05797765176604297,338.64,432.5000000000006,2.4116611974545066e-05,197,181.25,0.0,1.7882802546024323,0.019868489194777794,6922240,-0.00025272280399804006,15.968718081712723,1.862645149230957e-09,676
25.0,0.056623267373404375,342.64,452.50000000000017,2.2843311897968734e-05,197,192.75,0.0,1.785740776360035,0.01974570988022606,6932480,-0.00028430653601390076,15.968718159198762,-1.9744038581848144e-08,677
25.0,0.054027588656863926,330.61,377.5000000000002,1.611628122217823e-05,197,167.0,0.0,1.7865497447550296,0.01732723323511891,6942720,-0.00015843369728827384,15.968717855215072,-1.6763806343078613e-08,678
47.50000000000001,0.056334907245862764,327.28,325.0,1.5328809725856372e-05,197,160.75,0.0,1.7878140553832054,0.017068080259195994,6952960,-0.00015966949868015945,15.968718147277832,-2.9802322387695314e-09,679
25.0,0.05436061810135982,324.45,300.0,1.2543551444199608e-05,197,152.25,0.0,1.7869012214243412,0.02165970125934109,6963200,-0.000137477916359785,15.968718081712723,-1.9744038581848144e-08,680
25.0,0.05662373307709621,329.22,300.0,1.1186655638817378e-05,197,170.75,0.0,1.7864338085055351,0.021764131286181508,6973440,-0.00010655376463546418,15.968718111515045,0.0,681
25.0,0.05899894246129389,334.19,300.0,1.8188455629575274e-05,197,178.0,0.0,1.7869346290826797,0.019145275019400287,6983680,-0.00019660942020891526,15.968718016147614,-1.1175870895385742e-08,682
25.0,0.05418799405785257,334.55,360.0000000000009,1.55879758779065e-05,197,182.0,0.0,1.7853485494852066,0.019946286283084192,6993920,-0.00018030572100542487,15.9687180519104,7.450580596923828e-09,683
50.0,0.05635358870489483,331.64,305.00000000000045,1.6725844872933492e-05,197,172.75,0.0,1.7851467192173005,0.02278618641430512,7004160,-0.0002138773324986687,15.968718326091766,-3.948807716369629e-08,684
25.0,0.05739324474564511,326.88,300.0,1.2769580591198703e-05,197,163.75,0.0,1.7856481775641442,0.019182747020386158,7014400,-0.0001226042822963791,15.968718087673187,-1.7508864402770997e-08,685
25.0,0.05538883284711833,329.97,300.0,2.1435703638594816e-05,197,158.75,0.0,1.7871219135820866,0.018987628328613938,7024640,-0.00023680804079049267,15.968717896938324,-7.450580596923828e-09,686
25.0,0.05731922025524283,329.41,277.5000000000002,1.722684624936299e-05,197,150.75,0.0,1.7882927983999253,0.017015156254637988,7034880,-0.00017444244913349393,15.968718004226684,-2.2724270820617674e-08,687
25.0,0.0550197694082338,327.41,277.5000000000002,1.1024859602559723e-05,197,141.0,0.0,1.7896052129566669,0.01563974625605624,7045120,-0.00012107085967727471,15.968717926740647,1.3783574104309083e-08,688
25.0,0.05717787129833361,335.16,300.0,1.793701775791856e-05,197,158.25,0.0,1.7905127599835395,0.02224325335700996,7055360,-0.00022497032732644585,15.968718200922012,-4.470348358154297e-09,689
25.0,0.05672031783940634,334.05,275.0,2.4763949412776044e-05,197,151.5,0.0,1.7890075460076331,0.01808197459031362,7065600,-0.000301007261077757,15.96871801018715,-1.1175870895385742e-09,690
47.50000000000001,0.05746226491666682,337.54,277.5000000000002,1.8828981793905798e-05,197,168.0,0.0,1.7878816962242126,0.021709366454160772,7075840,-0.00020069833735760766,15.968718355894088,7.82310962677002e-09,691
25.0,0.06100332808846073,335.25,305.00000000000045,2.3568977327048658e-05,197,163.0,0.0,1.7883901737630368,0.01697901041188743,7086080,-0.00029434645548462866,15.968717873096466,-2.7939677238464355e-08,692
25.0,0.05802989870322974,336.16,350.0,1.8109675356736686e-05,197,166.5,0.0,1.788502011448145,0.019071164599154145,7096320,-0.00021205609182288753,15.9687180519104,-7.078051567077636e-09,693
25.0,0.05833902968799047,328.28,327.5000000000002,2.20790138549809e-05,197,149.5,0.0,1.7881812781095505,0.01715080623398535,7106560,-0.00027829876926261933,15.968717956542969,-8.568167686462402e-09,694
25.0,0.05520831753977947,327.42,275.0,1.7680410602283202e-05,197,147.25,0.0,1.7898704931139946,0.01964202952804044,7116800,-0.00020248173241270705,15.968718004226684,-7.078051567077636e-09,695
25.0,0.05356283144100611,327.45,275.0,9.304646913710357e-06,197,147.0,0.0,1.789837072789669,0.02066905105020851,7127040,-0.00010127352725248784,15.968718105554581,-5.252659320831299e-08,696
25.0,0.05503619282238932,329.09,275.0,1.7157885430085783e-05,197,148.25,0.0,1.7870733462274075,0.019579022124526092,7137280,-0.0002179825472921948,15.96871812939644,-2.2724270820617674e-08,697
25.0,0.057864941020519534,329.49,275.0,1.3633477266328243e-05,197,158.25,0.0,1.785595951974392,0.02213981102104299,7147520,-0.0001611927480553277,15.968718165159226,-1.3783574104309083e-08,698
25.0,0.057473107687234085,325.51,275.0,1.9191077905800212e-05,197,146.0,0.0,1.7864546574652196,0.01612634299672209,7157760,-0.00022790217390138422,15.96871801018715,-3.650784492492676e-08,699
25.0,0.056405907403636046,328.05,300.0,1.8148447234800358e-05,197,151.5,0.0,1.7875418297946453,0.018315283342963083,7168000,-0.00021643156942445784,15.968718039989472,-1.564621925354004e-08,700
47.50000000000001,0.05611710067199299,327.97,275.0,1.788259749893051e-05,197,148.75,0.0,1.7863797038793563,0.021044909075135364,7178240,-0.00021384340052463813,15.968718004226684,-2.2351741790771484e-09,701
50.0,0.0559207035079876,329.8,325.0,1.80663797252123e-05,197,162.75,0.0,1.7825558461248874,0.020544135992531666,7188480,-0.00023565578740090132,15.968718123435973,2.458691596984863e-08,702
25.0,0.05630945016396175,331.25,355.00000000000045,1.6450689230662618e-05,197,174.5,0.0,1.7822908349335194,0.02151490188407479,7198720,-0.0001873924269602867,15.9687180519104,-9.313225746154785e-09,703
25.0,0.055111383508905154,332.33,455.0000000000004,1.572845445969584e-05,197,181.75,0.0,1.7824010603129863,0.021364071586867796,7208960,-0.00020098883978789673,15.968718165159226,-1.564621925354004e-08,704
25.0,0.054703650028973615,335.83,452.50000000000017,9.88791647604792e-06,197,188.5,0.0,1.7827704973518848,0.021630660627852193,7219200,-0.00011383925848349464,15.968718147277832,2.9802322387695314e-09,705
