frames,policy_entropy,policy_loss,grad_norm,advantage_norm,explained_variance,PMM:episode_rewards,P09:episode_rewards,epoch_idx,value_loss,episode_length,P01:episode_rewards,fps
5448000,1.3703392577171325,0.0009519983193604275,0.14101922150246368,1.0936649093404411,-0.002641187310218811,1.18,3.0,681,0.011452881613358841,173.87,0.0,196
5456000,1.3689904725551605,-0.0013964945962652564,0.15271378494527224,1.222105419188738,-0.002076793313026428,1.26,3.0,682,0.013169882126567245,176.11,0.0,196
5464000,1.381295918226242,0.0023932205967139453,0.13943108435516466,1.0563678864762187,-0.0031314295530319213,1.09,2.1000000000000085,683,0.011346735983333928,168.63,0.0,196
5472000,1.383172047138214,0.0008184845303185284,0.1385728548101315,1.0828960968926549,-0.004159774780273438,1.06,3.0,684,0.011379165567241216,169.13,0.0,196
5480000,1.3821551501750946,0.00048090947268065066,0.15203991658947816,1.2030200999975205,-0.002498157024383545,1.2,3.0,685,0.013050663582143898,174.42,0.0,196
5488000,1.3774335968494416,-0.0004427226958796382,0.16846436892259994,1.2625221370533108,-0.002624390125274658,1.31,4.0,686,0.014240511620528196,177.96,0.0,196
5496000,1.37573681473732,0.0004812382813543081,0.16793350197580842,1.2266087593883277,-0.004569188952445984,1.44,4.0,687,0.014081505069984814,182.53,0.0,196
5504000,1.3738996970653534,0.0004449283471331,0.12839205129251713,0.9895239149685949,-0.0030743753910064697,1.15,3.0,688,0.010349079305721603,171.41,0.0,196
5512000,1.3789339113235473,-0.001188049743650481,0.1683764271271567,1.3949493493884801,-0.002105698585510254,1.2,3.0,689,0.015788933525745962,173.13,0.0,196
5520000,1.3798698198795318,0.0015292166639119386,0.13492625366661415,1.0038559858873486,-0.0027141416072845458,1.43,3.1000000000000085,690,0.010467575754137214,184.74,0.0,196
5528000,1.3828081345558167,-0.0013313261728035285,0.15034795572486714,1.1748442329093813,-0.002447417974472046,1.34,3.0,691,0.012855496765851057,182.2,0.0,196
5536000,1.3817276418209077,0.003146083824103698,0.16226499656607996,1.1607604040578008,-0.0017120522260665894,1.31,3.0,692,0.013254299751988583,180.36,0.0,196
5544000,1.3781147193908692,0.001249245109502226,0.16502391587378756,1.3067182346060873,-0.0018910694122314454,1.48,4.0,693,0.014824856515224383,186.57,0.0,196
5552000,1.3772420573234558,-0.0013519329824339366,0.16642676935907003,1.4682588547095656,-0.0021322685480117797,1.78,4.0,694,0.01755930947383604,199.14,0.0,196
5560000,1.3802547216415406,0.0040526757598854605,0.1735136264212417,1.5187707766145468,-0.0014919543266296387,1.73,4.0,695,0.01958577134702864,197.74,0.0,196
5568000,1.379171975851059,-0.000322508291574195,0.19298064751811783,1.486847945600748,-0.0019245803356170653,1.94,5.0,696,0.018645785777334823,203.04,0.0,196
5576000,1.3843775177001953,-0.0015261646860744804,0.15597025447026805,1.2151518124900758,-0.003203889727592468,1.98,5.0,697,0.013802194518816577,202.93,0.0,196
5584000,1.3845409119129182,-0.00031910868103295797,0.13716372068502072,1.0927935581654311,-0.0028987962007522585,1.57,4.0,698,0.011793598251460934,189.42,0.0,196
5592000,1.3858291137218475,0.001979472135717515,0.15651416162369694,1.2085192737728356,-0.0028052479028701782,1.27,3.0,699,0.013529011186619755,179.6,0.0,196
5600000,1.3834824454784393,-0.0003036363876890391,0.13925639680978408,1.2124923460558057,-0.0025770550966262816,1.23,3.0,700,0.012744398078539235,176.2,0.0,196
5608000,1.3822046685218812,-0.00043773946701548995,0.14721576255222832,1.199273377470672,-0.0022944706678390504,1.26,3.0,701,0.013026785070051118,177.35,0.0,196
5616000,1.3847081518173219,-0.00018291439511813223,0.14994412694404405,1.1644894800707697,-0.0029496502876281737,1.17,3.0,702,0.01263108845527313,175.63,0.0,196
5624000,1.3827300345897675,0.0011506467824801802,0.16133225409385155,1.3897401139140129,-0.0021604639291763305,1.29,3.0,703,0.015921003381663468,178.7,0.0,196
5632000,1.3775240921974181,0.002277268950565485,0.1627451850973537,1.3601354697346688,-0.0018712210655212403,1.68,4.0,704,0.016044942623193493,193.23,0.0,196
5640000,1.3771703243255615,0.0001720138336531818,0.1742949899356648,1.471127143278718,-0.001077578067779541,2.04,5.0,705,0.01724174878188933,207.54,0.0,196
5648000,1.3790310084819795,-0.0032510875316802412,0.1641089785575505,1.3193890031427145,-0.0028183430433273314,1.93,5.0,706,0.015331577902034042,203.41,0.0,196
5656000,1.380514187812805,0.0035252424875216095,0.16063460397211657,1.36100489448756,-0.002362368702888489,1.51,3.1000000000000085,707,0.016592616031684885,186.34,0.0,196
5664000,1.3826651906967162,0.0004555412521585822,0.1467463854618231,1.2757456871867179,-0.0018142932653427125,1.31,3.0,708,0.01449937537741789,177.36,0.0,196
5672000,1.3823384237289429,0.0005931580712785945,0.15270707191484123,1.2766223466023803,-0.0052422481775283815,1.6,4.0,709,0.014754090697833818,190.29,0.0,196
5680000,1.384300570487976,-0.0032545699307229368,0.14871931030225805,1.1680583862960339,-0.00296465277671814,1.52,3.0,710,0.012930712239940476,186.88,0.0,196
5688000,1.3832675313949585,0.0018175573309417814,0.12016780792669862,0.9625988808833063,-0.003518432378768921,1.11,3.0,711,0.010148254107473349,168.68,0.0,196
5696000,1.3825099229812623,-0.0006317077670246363,0.12025847793030665,1.0837409232184292,-0.0021977245807647703,1.02,2.1000000000000085,712,0.011003031581585674,166.93,0.0,196
5704000,1.3835960614681244,0.0024867000395897777,0.12190097866121904,1.0264960850775242,-0.002094254493713379,1.09,3.0,713,0.011071270856245975,170.79,0.0,196
5712000,1.3792668354511262,-0.0025013882719213142,0.14964082864186473,1.3068724684789776,-0.0020857226848602296,1.25,3.0,714,0.014360849217919167,176.57,0.0,196
5720000,1.3756413495540618,0.00026471393764950337,0.12560213935958572,0.9661875355243683,-0.003464345932006836,1.25,3.1000000000000085,715,0.010150797387034345,177.72,0.0,196
5728000,1.3813629353046417,0.0014175988477654756,0.1681335787716288,1.3371675882861018,-0.0026326799392700196,1.18,3.0,716,0.015533529339027154,173.59,0.0,196
5736000,1.3773788273334504,0.0004910893109627068,0.13964177306539738,1.1019290585443378,-0.0037211668491363525,1.23,3.0,717,0.012046546687888621,173.92,0.0,196
5744000,1.3786820101737975,0.001403704538679449,0.15021888217691212,1.3300971794500946,-0.0015635257959365845,1.28,3.0,718,0.015392249907490623,177.92,0.0,196
5752000,1.3827633368968963,-0.0012796273376443424,0.13719022723050617,1.1772664276510476,-0.002432492971420288,1.48,3.0,719,0.012671752825590375,187.56,0.0,196
5760000,1.3797814846038818,0.002937361976946704,0.16760830733146115,1.4461978217959404,-0.0022207677364349367,1.83,4.0,720,0.017384721340495162,198.36,0.0,196
5768000,1.3844609773159027,-0.003034358867444098,0.13507943166777123,1.1543436632305384,-0.0017349779605865478,1.74,4.0,721,0.012290029497180513,194.42,0.0,196
5776000,1.3818521988391876,0.0013877957797376439,0.14181777596220566,1.168172374777496,-0.002431473135948181,1.5,3.1000000000000085,722,0.012588261607033928,185.19,0.0,195
5784000,1.3654138839244843,0.0011955024825874717,0.12045683178686695,1.0437365701608359,-0.002478758692741394,1.12,3.0,723,0.010723673506681734,170.81,0.0,195
5792000,1.3754085171222687,-0.0016594743193127214,0.13323713506318025,1.1217717858403922,-0.0035161381959915162,0.97,2.0,724,0.01163780710854553,163.29,0.0,195
5800000,1.3790413808822632,0.004622235795832239,0.13837500195307073,1.1929786747321487,-0.0018827730417251586,1.12,2.1000000000000085,725,0.013005865141421965,168.69,0.0,195
5808000,1.3824383902549744,-0.0021843488216836703,0.15338990031880853,1.2797549213841557,-0.0029816633462905885,1.4,4.0,726,0.014603113656921778,181.68,0.0,195
5816000,1.3849487245082854,0.0025770017318427563,0.1457714050170674,1.190579811669886,-0.002004581093788147,1.49,4.0,727,0.013205811423576961,186.45,0.0,195
5824000,1.384752675294876,-0.0026440236531198023,0.14342302233108012,1.209466148968786,-0.004251447916030884,1.4,3.0,728,0.013084954772805303,182.42,0.0,195
5832000,1.3812227511405946,0.0014008687710156665,0.14919338780246474,1.25255122423172,-0.00272321879863739,1.38,3.0,729,0.014318455100028587,182.81,0.0,195
5840000,1.3845386350154876,0.0007325144927017391,0.15857057691348306,1.2831486912444234,-0.002712458372116089,1.39,3.0,730,0.014625583752813327,183.98,0.0,195
5848000,1.3849778628349305,-0.00013055702671408654,0.14352338318064217,1.1442833406105637,-0.002727820873260498,1.46,4.0,731,0.012500238874686147,186.99,0.0,195
5856000,1.384082373380661,-0.0002723465074086562,0.12952275571667984,1.0510153816640377,-0.0030212831497192384,1.25,3.0,732,0.011060692554719935,177.35,0.0,195
5864000,1.377304837703705,0.0006505195971112698,0.14551364214150037,1.1686599360778929,-0.002287094593048096,1.18,3.0,733,0.01270695716470982,171.91,0.0,195
5872000,1.37610742688179,0.0019440740963909775,0.15423690058162262,1.3334415290504693,-0.0020159947872161865,1.23,3.0,734,0.015684205835677856,175.46,0.0,195
5880000,1.3779970145225524,-0.0012646894740464632,0.13334313000588208,1.19233188547194,-0.0033811622858047484,1.36,3.0,735,0.012848768915155233,181.59,0.0,195
5888000,1.3828712916374206,-0.001442456153454259,0.14292041119603788,1.1156656924262642,-0.003944216966629028,1.26,3.0,736,0.011910688981943167,177.6,0.0,195
5896000,1.3771553528308869,-3.53002775227651e-05,0.1343959223509474,1.1340941632166506,-0.0033132213354110716,1.12,3.0,737,0.011986450840158796,171.16,0.0,195
5904000,1.3729033470153809,0.0003611979156266898,0.13881312721755004,1.1756970992311835,-0.0028251558542251587,1.18,3.0,738,0.012738206725935015,171.67,0.0,195
5912000,1.3663669013977051,0.0007157020387239754,0.13114764271276624,1.1852432025223971,-0.0028083258867263794,1.17,3.0,739,0.012531685223066233,172.9,0.0,195
5920000,1.3570606803894043,-0.0004476904822513461,0.13417801304250518,1.077954841144383,-0.0024601393938064576,1.05,2.1000000000000085,740,0.011280822981916572,167.56,0.0,195
5928000,1.3728916883468627,0.0006147856279858387,0.14243268144981713,1.0638001362979412,-0.005648632645606995,1.05,3.0,741,0.011622549197099943,166.12,0.0,195
5936000,1.3807597410678865,-4.612592951161787e-05,0.16793428605102068,1.3469571911916136,-0.004733371734619141,1.24,3.0,742,0.016143793322817145,174.64,0.0,195
5944000,1.3840469384193421,-4.3375878594815733e-05,0.12760930670029438,1.0388774021714926,-0.0028922414779663087,1.27,3.0,743,0.01047211251445333,176.23,0.0,195
5952000,1.3847636246681214,0.0015114456211449579,0.13104342338682273,1.1189844710938632,-0.0031097608804702757,1.14,3.0,744,0.012221950055227353,172.72,0.0,195
5960000,1.3830873262882233,-0.002773491460829973,0.1410151385906749,1.2373835010081529,-0.0022697722911834716,1.22,3.1000000000000085,745,0.013076338182208928,175.8,0.0,195
5968000,1.3784407353401185,0.0023652405897155405,0.16301218320860364,1.409839148633182,-0.0018025755882263184,1.65,4.0,746,0.01742538224585587,193.32,0.0,195
5976000,1.3797885060310364,-0.0012675351789221167,0.12942714470455202,1.0157707166671752,-0.003600233793258667,1.46,4.0,747,0.010339877485512261,187.98,0.0,195
5984000,1.3750589108467102,0.002055254008155316,0.13827773982055303,1.2849799733422698,-0.0018805199861526489,1.26,3.0,748,0.01453984516507262,178.34,0.0,195
5992000,1.3824228978157043,0.0024202881066594274,0.15409624328245364,1.2914033653587103,-0.0024427759647369387,1.29,3.0,749,0.015100826314701409,178.92,0.0,195
6000000,1.3616358602046967,-0.002965474652592093,0.16019616724955235,1.398434638082981,-0.0011898422241210938,1.73,5.0,750,0.01655893611976353,197.65,0.0,195
6008000,1.3630351126194,-2.0799646590603517e-05,0.13835572188372872,1.0502826150134206,-0.004508864879608154,1.47,4.0,751,0.011395737020411616,187.86,0.0,195
6016000,1.3623558330535888,0.0031376125318638513,0.14235324175703612,1.1636888781562447,-0.0023804527521133424,0.95,3.0,752,0.012894569175432479,165.96,0.0,195
6024000,1.3622952938079833,-0.0006309061871434096,0.16471096492800946,1.4102090852707625,-0.0018511724472045899,1.6,5.0,753,0.017150848286528343,188.09,0.0,195
6032000,1.3724813663959503,-0.0006925276847323402,0.15116854900200535,1.2124651794880628,-0.00280331552028656,1.78,5.0,754,0.013597864927032789,195.44,0.0,195
6040000,1.370373511314392,0.003611315773741808,0.14999769095650722,1.4039923005178572,-0.00325467586517334,1.64,4.0,755,0.016095777509290202,193.71,0.0,195
6048000,1.36481174826622,-0.002005658435227815,0.1487826118511808,1.2497240120917559,-0.002508811354637146,1.67,4.0,756,0.0143509123802869,193.28,0.0,195
6056000,1.3609570467472076,0.0013844869239255785,0.16773055345704918,1.3254848800972103,-0.0029926782846450804,1.73,4.0,757,0.0166848945187121,195.7,0.0,195
6064000,1.3696770000457763,0.0021923587773926556,0.11742755996832033,0.8838097635097801,-0.004122543334960938,1.11,3.0,758,0.009081782516884686,171.28,0.0,195
6072000,1.370837550163269,0.0020994532571057788,0.14154423022806684,1.1597927383333444,-0.0020950675010681153,0.93,2.1000000000000085,759,0.01255071740160929,163.52,0.0,195
6080000,1.3772354710102082,-0.0031439396529458464,0.16873566911665583,1.5061395078897477,-0.0017650210857391357,1.7,4.1000000000000085,760,0.018079144535586237,193.49,0.0,195
6088000,1.378927856683731,0.003819812482688576,0.16480880192240777,1.3300527717918158,-0.004102123975753784,1.83,5.0,761,0.015951340107485522,200.35,0.0,195
6096000,1.3739316689968109,-0.0014229455695021897,0.15249808001389023,1.1842999556288123,-0.0035000014305114745,1.71,5.0,762,0.013027712855828212,196.87,0.0,195
6104000,1.377610009908676,0.004261736972548533,0.12800060649308576,1.0945361419767141,-0.0026903718709945677,1.33,4.0,763,0.01229262313466279,180.67,0.0,195
6112000,1.3823618280887604,-0.002806060309521854,0.16708385200767478,1.388296024799347,-0.0023390501737594604,1.38,4.0,764,0.016126404193346388,181.38,0.0,195
6120000,1.3834212958812713,0.0030606770096346736,0.18894986725009763,1.4379978574812413,-0.0008424842357635499,1.54,4.0,765,0.018136300759233562,187.54,0.0,195
6128000,1.3759589612483978,-0.0003156297467648983,0.16666522295447797,1.4430411759018897,-0.0017539632320404052,1.71,4.0,766,0.01745841709605884,195.1,0.0,195
6136000,1.3673217344284057,9.538992424495518e-05,0.16594748410607463,1.4188173549994827,-0.0024339276552200317,1.84,4.0,767,0.016773015857743302,201.82,0.0,195
6144000,1.3634199547767638,-0.0027698998589039546,0.15194676830504478,1.2579477924481035,-0.005760205388069153,1.73,4.1000000000000085,768,0.014242623216496213,195.61,0.0,195
6152000,1.371759397983551,0.0034058699120942037,0.16943213108519625,1.4112284765392542,-0.00247825562953949,1.72,5.0,769,0.016898274598606804,193.47,0.0,195
6160000,1.3765526080131532,0.0002631945535540581,0.18587009421590867,1.6031702125817537,-0.0009076911211013794,2.14,5.1000000000000085,770,0.020600393258355325,209.23,0.0,195
6168000,1.3767365252971648,-0.0003177733300253749,0.17581000565954114,1.477158041112125,-0.001012299656867981,2.4,6.0,771,0.017983422553152197,218.09,0.0,195
6176000,1.3733656585216523,-0.0003074746772472281,0.1500211836104127,1.2884769232943654,-0.007191228866577149,2.4,6.0,772,0.014718490295235824,219.13,0.0,195
6184000,1.3810690343379974,-0.0006825699434557464,0.1494019498134955,1.1053508164733648,-0.0025193774700164795,1.58,4.1000000000000085,773,0.012523956819350132,191.51,0.0,195
6192000,1.384287337064743,0.0015274567948654295,0.1293895306944955,1.1225383007526397,-0.0007087552547454834,1.26,3.0,774,0.012028428704143153,177.6,0.0,195
6200000,1.382872041463852,-5.048110033385455e-05,0.14075109278715317,1.1946813825517892,-0.0015313810110092164,1.3,3.0,775,0.012963667404546868,179.4,0.0,194
6208000,1.3846114420890807,0.0009291195987316314,0.1295692888527615,1.0542392103374005,-0.0031734699010848998,1.1,3.0,776,0.010948492410680046,172.91,0.0,194
6216000,1.3838329458236693,0.00140226726885885,0.16674708345106556,1.342659730911255,-0.0017389535903930664,1.32,3.0,777,0.016263177386372264,181.0,0.0,195
6224000,1.3830777025222778,0.0005425393168115989,0.14688234702632358,1.2639950988441706,-0.001482345461845398,1.51,3.0,778,0.014329833102146949,188.11,0.0,194
6232000,1.3830186831951141,0.004149309411004652,0.15271186425175365,1.2434037460759282,-0.003466065526008606,1.54,3.0,779,0.014851713399798428,190.83,0.0,194
6240000,1.3840127575397492,-0.003990509265568107,0.1560405323578571,1.276248026676476,-0.004036009907722473,1.61,4.0,780,0.01466328224296376,191.92,0.0,194
6248000,1.382124161720276,0.0019468752841930836,0.12045240567304381,1.0430125926621259,-0.003613288402557373,1.32,3.1000000000000085,781,0.010695043916707619,178.91,0.0,194
6256000,1.3823475086688994,0.0003391487861517817,0.12664840875721306,1.1159747076034545,-0.0022417318820953367,1.01,2.1000000000000085,782,0.011745493924590846,166.69,0.0,194
6264000,1.3815152299404145,0.00035653866082611783,0.13608936431776336,1.149967613145709,-0.0031739765405654906,1.15,3.0,783,0.012289934910622833,171.96,0.0,194
6272000,1.3818198955059051,-0.001608860712731257,0.13543839993005796,1.1975058314949274,-0.0028339630365371705,1.45,3.0,784,0.01296476734011776,182.46,0.0,194
6280000,1.3779839038848878,0.0015346195956226437,0.1575785222763653,1.285417457073927,-0.002534627318382263,1.49,3.0,785,0.015380722804657125,184.81,0.0,194
6288000,1.3690847563743591,-0.0011992131103761494,0.14042488009255705,1.1671112017333507,-0.002230711579322815,1.47,3.0,786,0.01277763124271587,183.85,0.0,194
6296000,1.3691092002391816,1.9553297315724196e-05,0.11683866798094458,1.1004692631959916,-0.0027766460180282592,1.31,3.0,787,0.011140086816740223,178.11,0.0,194
6304000,1.3744765901565552,0.0011749502463499085,0.12156150783172526,1.1016522540524603,-0.003491164445877075,1.21,3.0,788,0.011645801567037779,176.9,0.0,194
6312000,1.3844969475269318,0.002201189234037884,0.14162891495572533,1.2149924346059562,-0.0028425419330596925,1.17,2.1000000000000085,789,0.014055994161999479,175.6,0.0,194
6320000,1.383145967721939,0.0018447916361037642,0.13768800417400487,1.272858952358365,-0.002376587390899658,1.29,3.0,790,0.014577652395437325,177.64,0.0,194
6328000,1.3838048779964447,0.0007007051465916448,0.14267544467267806,1.3646389716863632,-0.001859426498413086,1.72,4.0,791,0.016385288805504387,192.36,0.0,194
6336000,1.385060226917267,-0.002598445629118942,0.1478447710670493,1.295495969057083,-0.0020851463079452513,1.92,4.0,792,0.015231133934694299,199.77,0.0,194
6344000,1.3829590809345245,0.0004941112385131418,0.1514666791533575,1.3365695895254612,-0.003186501860618591,1.78,4.1000000000000085,793,0.015699831121019088,194.92,0.0,194
6352000,1.383234783411026,-6.933197611942887e-05,0.13477445895042917,1.2141280951350928,-0.0027567172050476075,1.54,4.0,794,0.012955306704097893,186.19,0.0,194
6360000,1.3831087398529052,0.0004752140957862139,0.12437720752308871,1.0689522991329432,-0.0033541876077651978,1.27,3.0,795,0.011873970514570828,177.93,0.0,194
6368000,1.3834890341758728,0.0006395222526043654,0.14252627972019394,1.2345118906721473,-0.0022829043865203857,1.27,3.0,796,0.014042972165061656,179.09,0.0,194
6376000,1.3851235258579253,0.0013926469057332724,0.14607130131855,1.1559939024597405,-0.003640921711921692,1.36,4.0,797,0.013324748399163582,183.44,0.0,194
6384000,1.3822143244743348,0.0032584562592819564,0.15634288135885865,1.4039606476575137,-0.001968168616294861,1.47,4.0,798,0.017052726788569998,187.13,0.0,194
6392000,1.3812970125675201,-0.00037727571034338323,0.13988588450622957,1.2811355211958289,-0.002367144227027893,1.52,4.0,799,0.014616425374542814,188.03,0.0,194
6400000,1.3783582961559295,-0.00030274146469309925,0.1489137479017925,1.4373851092159748,-0.0025233280658721923,1.68,4.0,800,0.017382798714716045,196.01,0.0,194
6408000,1.3721180379390716,-0.0009731342521263287,0.12913291118981762,1.225773017667234,-0.003268805742263794,1.74,5.0,801,0.013577538231875224,193.18,0.0,194
6416000,1.3800006341934203,0.003258271375671029,0.15408285400529786,1.4295412657409907,-0.0025439804792404177,1.54,4.0,802,0.016783014514803653,184.28,0.0,194
6424000,1.3845888078212738,-0.002923074978752993,0.14273370810579641,1.3811972489953042,-0.0019947791099548338,1.81,4.1000000000000085,803,0.016347487920429556,199.9,0.0,194
6432000,1.3807152998447418,0.001077108099416364,0.11791612770790583,1.034581158682704,-0.0033678072690963745,1.53,4.0,804,0.011101537910481057,191.67,0.0,194
6440000,1.3796494901180267,-0.0008470493060303852,0.14351372024791392,1.2588201032206416,-0.0029771286249160767,1.2,3.0,805,0.01405976556286987,175.53,0.0,194
6448000,1.376137400865555,8.831539889797569e-06,0.1301072481377105,1.172671277448535,-0.0026327979564666746,1.37,3.0,806,0.012346990868027206,182.0,0.0,194
6456000,1.3814311575889588,-0.0004328390257433057,0.13793824708848323,1.174096571803093,-0.004026792049407959,1.34,3.0,807,0.01334494073536007,180.56,0.0,194
6464000,1.3837635290622712,0.0009786062710918485,0.13089151088873163,1.1223592650517822,-0.005726751685142517,1.16,3.0,808,0.0124819724524491,173.74,0.0,194
6472000,1.3852376890182496,0.0006189001770690084,0.15035582320381166,1.388296915218234,-0.00248867928981781,1.26,3.0,809,0.01640325206295529,179.93,0.0,194
6480000,1.3846839308738708,0.0007471977773820982,0.13600395151422748,1.2681192763894797,-0.003078392148017883,1.45,4.0,810,0.013915106374720381,187.57,0.0,194
6488000,1.3740871739387512,-0.0006233279890147969,0.14634438191201854,1.2772622391209005,-0.0031274604797363282,1.4,4.0,811,0.014541719499320607,183.2,0.0,194
6496000,1.3683632826805114,0.00038235544459894297,0.11978279250207961,1.0481105951592327,-0.0026755177974700927,1.4,4.0,812,0.010780942859505559,182.34,0.0,194
6504000,1.3808714413642884,-0.0006427992379758507,0.11833243973365114,1.0653566925227642,-0.00296314001083374,1.23,3.0,813,0.01081897131716687,174.25,0.0,194
6512000,1.383354116678238,0.0007968275406165049,0.14187976877527603,1.25463439501822,-0.002041413187980652,1.4,3.1000000000000085,814,0.014394547343317753,181.2,0.0,194
6520000,1.3805761384963988,3.9894311339594426e-05,0.12917322976158002,1.1666269859671592,-0.0025414448976516725,1.49,4.0,815,0.012276606849991368,187.53,0.0,194
6528000,1.3835180354118348,0.0006423446384724229,0.146784071942724,1.2682556967437266,-0.0028292542695999147,1.32,3.0,816,0.014325753565035484,179.41,0.0,194
6536000,1.3826339912414551,0.0024904367481940427,0.143140813546424,1.2373530626296998,-0.001986691951751709,1.32,3.0,817,0.014037149645482715,179.61,0.0,194
6544000,1.379101837873459,-0.0012570326763670892,0.15455207573279736,1.2810665596276523,-0.0039004427194595337,1.58,4.0,818,0.015243278788966563,188.75,0.0,194
6552000,1.3792602550983428,6.990387424593792e-05,0.12929091090215036,1.178742441236973,-0.002325924038887024,1.58,4.0,819,0.012804946562519036,187.81,0.0,194
6560000,1.3785818898677826,-0.000944728116155602,0.12535087329587552,1.1589141806960106,-0.001750791072845459,1.4,3.1000000000000085,820,0.012717740090447478,182.2,0.0,194
6568000,1.374222264289856,0.0010807684442261233,0.1420840673674625,1.2285827906057238,-0.0029486191272735597,1.34,3.1000000000000085,821,0.014099362644337816,179.47,0.0,194
6576000,1.3759755671024323,-0.0004480680439155549,0.12953919362196964,1.0970591611787677,-0.0033541136980056764,1.18,3.0,822,0.012070757506244263,171.76,0.0,194
6584000,1.380602045059204,0.004199993280926719,0.13091481307550504,1.204023801162839,-0.0027214491367340086,1.07,3.0,823,0.013264870552084175,167.69,0.0,194
6592000,1.3848002243041992,-0.003133353809826076,0.11314892982493718,1.0235718865692616,-0.002731437087059021,1.03,3.0,824,0.010361067038591045,167.3,0.0,193
6600000,1.3846455204486847,0.003714777026325464,0.1564480306347723,1.3615677609294652,-0.0018821460008621215,1.38,4.0,825,0.01600890099132812,182.09,0.0,194
6608000,1.385350148677826,-0.002153336831834167,0.12429068296462997,1.144705872759223,-0.0025790607929229736,1.39,4.0,826,0.011981097157704425,185.33,0.0,193
6616000,1.38323845744133,-0.0005610273568890989,0.12060904717657461,1.0426553061231971,-0.0031158453226089477,1.22,3.0,827,0.011020165241825452,176.44,0.0,193
6624000,1.383705300092697,-0.0006348486978095025,0.10773937578896203,0.876332382466644,-0.0030040377378463745,0.95,3.0,828,0.008516873924813808,162.86,0.0,193
6632000,1.3845190584659577,0.0021983507904224098,0.13264596842171586,1.116524897478521,-0.005836993455886841,0.97,3.0,829,0.01197799164132448,165.47,0.0,193
6640000,1.383897795677185,-0.000810585495783016,0.1249365711187328,1.1731510981544853,-0.002581499218940735,1.17,3.0,830,0.012178977815492544,173.88,0.0,193
6648000,1.3829342663288116,0.001968812377890572,0.15357661079750218,1.2122211667895317,-0.003590608835220337,1.21,3.0,831,0.013697116378370993,175.33,0.0,193
6656000,1.383824051618576,0.0023382563632912932,0.14148348842230526,1.1486104054003954,-0.0026983267068862917,1.18,3.0,832,0.013118789133677637,174.01,0.0,193
6664000,1.3816239309310914,-0.000507162501453422,0.14936068828209378,1.2876106844469906,-0.0017724233865737916,1.4,4.0,833,0.014536824813003477,182.28,0.0,193
6672000,1.3811177957057952,-0.001861551318434067,0.1360570096109825,1.2094189085438847,-0.0026074695587158204,1.47,4.0,834,0.012903853065727161,186.02,0.0,193
6680000,1.381682060956955,0.00014367292635142804,0.12992565180495752,1.032271875143051,-0.003242485523223877,1.28,3.0,835,0.01062221522543041,178.75,0.0,193
6688000,1.3785272908210755,3.20543406996876e-05,0.13952306351525615,1.2128785676136613,-0.0029082638025283813,1.16,3.0,836,0.013019185148677934,171.41,0.0,193
6696000,1.3833720946311951,0.0007074512768303976,0.1244886550711998,1.0411954988352954,-0.002506499886512756,1.14,3.0,837,0.01131692092030562,170.44,0.0,193
6704000,1.3813858664035796,-0.00016031925566494464,0.1573526556397246,1.1982686083670706,-0.0026952254772186278,1.11,3.0,838,0.013753329314033636,169.93,0.0,193
6712000,1.3816359210014344,0.0026824746816419063,0.14295708234378385,1.2283775191381574,-0.003061431646347046,1.15,3.0,839,0.013722927152248304,171.49,0.0,193
6720000,1.3831019580364228,0.0005304403286572779,0.14470700143648563,1.2165145564079285,-0.0018687373399734497,1.23,3.0,840,0.013719481765201635,176.36,0.0,193
6728000,1.3757292854785919,-0.000982153305085376,0.16957189314170745,1.3753756111115216,-0.0034473979473114012,1.48,4.0,841,0.016032114976260347,187.63,0.0,193
6736000,1.3742030882835388,0.00045937499846331775,0.15789076637255495,1.2329762240871787,-0.0032659655809402464,1.75,4.0,842,0.013594847035556086,198.22,0.0,193
6744000,1.3662363660335541,0.0007266903220443055,0.1526980935270979,1.2248249959945678,-0.002639617919921875,1.66,4.0,843,0.014190886948144908,193.64,0.0,193
6752000,1.3732548439502716,0.00024422755930572746,0.16747830020934312,1.3650927720218897,-0.0021321308612823487,1.53,3.1000000000000085,844,0.01644499450270814,188.03,0.0,193
6760000,1.3847909045219422,0.0004632661853611353,0.14723094418437427,1.3037348486483098,-0.002150782346725464,1.54,4.0,845,0.014410286428064864,190.21,0.0,193
6768000,1.3790857458114625,0.00026366721547674385,0.1306772972543896,1.0817300000414252,-0.0024470257759094238,1.47,4.0,846,0.011362128219752776,185.41,0.0,193
6776000,1.3830336248874664,0.0007702999885077588,0.13535522687906734,1.0644965413585306,-0.0036212819814682006,1.33,3.0,847,0.011519759372204135,180.32,0.0,193
6784000,1.3818338119983673,0.005825074128806591,0.1669299119575975,1.32016256660223,-0.0025793790817260744,1.43,4.0,848,0.016507258304482093,183.35,0.0,193
6792000,1.3779658091068268,-0.002926396471448243,0.1505740225743677,1.1941226490959524,-0.006426082253456116,1.55,3.1000000000000085,849,0.013140468694182346,186.15,0.0,193
6800000,1.3836022067070006,-0.0008853610104415566,0.16684800614636838,1.3861111557856203,-0.0018501847982406617,1.77,5.0,850,0.016433040329939103,195.25,0.0,193
6808000,1.3772353112697602,-2.5766738690435887e-05,0.1612456854660436,1.246379009410739,-0.0030109506845474245,1.56,3.1000000000000085,851,0.014173490628963918,188.79,0.0,193
