episode_length,fps,policy_entropy,epoch_idx,policy_loss,value_loss,advantage_norm,P09:episode_rewards,frames,explained_variance,PMM:episode_rewards,grad_norm,P01:episode_rewards
1132.77,218,0.9574139034748077,367,-0.00529406618210487,0.03168861606623977,2.0926644575595854,84.0,2936000,0.6664610123634338,58.83,0.6602454596480389,33.0
1141.74,218,1.009361646771431,368,-0.011481414439185756,0.04095146542415023,2.3590753161907196,84.0,2944000,0.6739310812950134,59.01,0.7162995123406101,33.9
1141.48,218,1.0114083689451219,369,-0.013213579687289893,0.036325724092312155,2.2273269826173783,84.0,2952000,0.6427801847457886,59.23,0.6562015116906297,33.0
1127.37,218,0.9925282073020935,370,-0.02004695694966358,0.039576426884159445,2.2928243696689607,82.20000000000002,2960000,0.6874013251066208,58.16,0.7400053432660932,33.0
1125.63,218,1.0259670847654343,371,-0.012959111147065414,0.041717337002046405,2.387964016199112,82.0,2968000,0.6536642533540725,57.85,0.7492643881448384,33.0
1110.85,218,1.000521193742752,372,-0.013874608993937727,0.04068101951852441,2.359293477535248,81.10000000000001,2976000,0.6701450437307358,57.28,0.7089703247604807,32.9
1116.69,218,1.0096019679307937,373,-0.0148964380932739,0.04053635303396732,2.303071608543396,78.30000000000003,2984000,0.6256415146589279,56.39,0.7416407349960571,32.9
1118.82,218,0.9946863120794296,374,-0.013273086869157852,0.03577322388999164,2.1821224707365037,78.30000000000003,2992000,0.657772050499916,56.61,0.688605296979529,33.0
1145.5,218,1.017654418349266,375,-0.012956166353542358,0.03260226395446807,2.1088036566972734,81.0,3000000,0.6580434590578079,58.3,0.691854202231389,35.7
1143.24,217,1.0002674740552902,376,-0.011923432878684253,0.0445303419791162,2.4310495752096175,81.10000000000001,3008000,0.6485573500394821,58.54,0.6903160919029868,35.7
1145.89,218,1.0082071512937545,377,-0.015306147155351937,0.27906751130707563,3.6110759484767914,81.0,3016000,-0.09692093849182129,57.72,3.049040006581257,35.7
1135.39,217,0.992938945889473,378,-0.017081593379843982,0.04210693036206067,2.388539410829544,81.0,3024000,0.5844389051198959,56.69,0.7613542008795479,32.9
1143.68,217,0.9971407586336136,379,-0.012611371817765758,0.04345488312654197,2.340560008883476,81.10000000000001,3032000,0.6620474290847779,57.43,0.7107553532394383,32.9
1134.91,217,1.0111053425073624,380,-0.015720294438069687,0.043350995280779896,2.401342921257019,79.20000000000002,3040000,0.6440118485689164,57.01,0.76088168355531,32.0
1149.67,217,1.0049310410022736,381,-0.01594068977981806,0.044268169302958994,2.3797602993249893,80.10000000000001,3048000,0.6596360611915588,58.13,0.7211927862477491,32.9
1140.47,217,1.0102952522039415,382,-0.014210260029649362,0.04465738356579095,2.451106845140457,81.40000000000003,3056000,0.6368711811304092,58.97,0.8888980452594677,33.0
1120.01,217,0.9952644455432892,383,-0.01996768236043863,0.04850785103160888,2.532775805592537,81.30000000000003,3064000,0.6301525813341141,58.15,0.8785547206735194,33.0
1130.68,217,0.9726893889904022,384,-0.00900015789171448,0.036507259318605066,2.226433199048042,81.30000000000003,3072000,0.6444832020998001,58.53,0.742824167946923,35.7
1132.04,217,0.9774542272090911,385,-0.022122905801952582,0.04316870077513158,2.3779825103282928,81.30000000000003,3080000,0.667296479344368,58.62,0.8524852593844033,33.9
1131.2,217,0.9959229373931885,386,-0.01113914162691799,0.03789556111209094,2.2408621126413344,81.30000000000003,3088000,0.6409127688407898,58.64,0.7366824597044043,33.9
1132.83,217,0.9675744247436523,387,-0.014300596247194335,0.03511519827414304,2.187847030758858,81.30000000000003,3096000,0.6847673308849335,57.87,0.7562760836744726,33.0
1122.19,216,1.0148862946033477,388,-0.010389340529218315,0.035333346365951,2.1675924068689345,80.40000000000003,3104000,0.6919540202617646,57.39,0.6453032954231124,33.0
1100.27,216,0.995535973906517,389,-0.020691042052349076,0.03688478120137006,2.253761509656906,79.0,3112000,0.6832044607400894,54.99,0.8051730507068298,30.0
1103.21,216,0.9733253771066666,390,-0.010681382755719823,0.03341873007826507,2.1397785931825637,77.20000000000002,3120000,0.6441466116905212,54.21,0.6616923178846875,29.9
1112.46,216,0.9992480051517486,391,-0.009202184405294246,0.035256315446458755,2.21580624461174,76.10000000000001,3128000,0.6697841024398804,52.98,0.708855145822556,30.0
1131.26,216,0.9917529052495957,392,-0.010191099891890189,0.6233981146942824,3.79664311170578,78.10000000000001,3136000,-1.3251889884471892,54.29,3.623595251972889,29.9
1126.18,216,0.9838780471682549,393,-0.01771774222725071,0.2912518869480118,3.888210583925247,79.0,3144000,0.6160331833362579,54.07,5.85970120923961,28.799999999999997
1101.61,216,0.9944996303319931,394,-0.013686322307985393,1.9300917538907378,4.3395469379425045,78.10000000000001,3152000,-4.079263194203377,53.99,7.235240582299748,28.799999999999997
1092.06,216,0.9755700385570526,395,-0.012511667993385345,0.04123779410030693,2.337684904932976,78.0,3160000,0.6409110403060914,52.6,0.8621646259307282,25.9
1095.31,216,0.9878162038326264,396,-0.01574957142933272,0.043718627789057794,2.4137699687480927,77.10000000000001,3168000,0.6583726423978805,51.49,0.8570773221671806,25.0
1093.51,216,1.011916257739067,397,-0.01003209876420442,0.03423440828453749,2.1204947793483733,76.10000000000001,3176000,0.6621824365854263,50.98,0.6543073770547428,25.0
1102.16,216,1.005706209540367,398,-0.012795195714570582,0.04184979936107993,2.3951745980978014,77.10000000000001,3184000,0.6525100511312485,51.34,0.7314828051069275,25.0
1097.64,216,0.9793730673193931,399,-0.013252535029314458,0.042261563832871614,2.304027665257454,78.0,3192000,0.5770646762847901,50.78,0.8220260470527521,24.799999999999997
1071.43,216,1.0169529956579209,400,-0.00716169248073129,0.031621751568745825,2.030230485200882,78.0,3200000,0.6586497688293457,49.57,0.6045311067858812,22.0
1033.03,216,0.9935465842485428,401,-0.021133802178446785,0.04191784911323339,2.348501848578453,78.0,3208000,0.6582570159435273,47.0,0.9462719277466127,22.0
994.25,216,1.0363631075620652,402,-0.013999386276991573,0.0345974157564342,2.1671004873514175,78.0,3216000,0.6809824758768082,45.05,0.756219923942559,19.9
979.71,215,0.9857990598678589,403,-0.011158976843653363,0.03740374589338899,2.2638641571998597,70.10000000000001,3224000,0.6525099408626557,43.94,0.7202069810515229,19.9
976.39,215,1.0203845459222793,404,-0.015604843051005447,0.035459947627969085,2.2049150985479353,69.0,3232000,0.662408503293991,43.38,0.7387996030353512,19.9
979.26,215,1.0058343833684922,405,-0.01063088782451814,0.041578929778188466,2.3171561110019683,68.0,3240000,0.6689713793992996,41.61,0.8262228653483503,19.9
998.38,215,0.9983628183603287,406,-0.016840586034668377,0.038559569302015005,2.287481200695038,68.0,3248000,0.6560858517885209,42.67,0.7451551745972692,19.9
997.09,215,1.0127095437049867,407,-0.007401651731343008,0.0386205248022452,2.241614790558815,68.0,3256000,0.6373766285181045,42.27,0.7104995277761662,19.9
1024.91,215,0.9961150628328324,408,-0.019565709297312425,0.04336013050284237,2.383729125857353,74.80000000000007,3264000,0.6499369382858277,44.96,0.7771312249345759,19.9
1036.95,215,0.9902267235517502,409,-0.010473532750620507,0.03807307926006615,2.2372637474536896,84.20000000000002,3272000,0.6388136130571366,46.81,0.7411740016740508,19.9
1045.21,215,0.9806309556961059,410,-0.016401365555939264,0.03730207412037998,2.2523653507232666,84.20000000000002,3280000,0.6629477781057358,47.55,0.7914342042780347,19.9
1038.98,215,0.9820267182588577,411,-0.018135132915049326,0.04353060820605606,2.3818602710962296,83.10000000000001,3288000,0.6510687708854676,47.72,0.7161432097316073,19.9
1039.11,215,1.0378152579069138,412,-0.011311992621049285,0.037674439607653765,2.1996756088733673,84.20000000000002,3296000,0.6824205946922303,48.29,0.6954827227114726,19.9
1059.14,215,1.0182290136814118,413,-0.010543811080715386,0.0339038023352623,2.0642347913980483,86.0,3304000,0.6663448494672776,50.17,0.5805710976943083,19.9
1111.6,215,0.9906587302684784,414,-0.01985978169104783,0.05099131374619901,2.5866404575109483,86.10000000000001,3312000,0.6059134924411773,54.66,0.8245428623137812,22.800000000000004
1131.68,215,1.0085467547178268,415,-0.02310687273880376,0.12131524673197419,3.2214216220378877,86.10000000000001,3320000,0.7087939512729645,56.02,3.8834118773147877,23.9
1172.35,214,1.0231099861860276,416,-0.022225086925318466,0.06446602433919907,2.697184996008873,88.10000000000001,3328000,0.5869431078433991,61.44,0.9444794946297302,29.9
1190.89,215,1.02008855342865,417,-0.012665800750255585,0.04045059316325933,2.2517899793386458,88.10000000000001,3336000,0.6718681162595749,62.5,0.6825609926135802,32.8
1200.94,215,0.9923666906356812,418,-0.015719002715777607,0.03542840318288654,2.1327670186758043,89.0,3344000,0.6892223483324051,63.72,0.7206677045575391,34.800000000000004
1206.1,214,0.984109508395195,419,-0.018949774090433493,0.04795683900360018,2.510916298031807,89.0,3352000,0.6638982111215591,64.47,0.8964889232333995,36.8
1207.08,214,0.9826224505901336,420,-0.016678288178809453,0.0436076236423105,2.390368057489395,89.0,3360000,0.644099416732788,65.11,0.7042267773365176,36.8
1201.38,214,0.9873746120929718,421,-0.006438494598405668,0.04242181017063558,2.3579310339689257,89.20000000000002,3368000,0.6259270149469376,65.25,0.6848519731459688,35.9
1210.31,214,0.9831319242715836,422,-0.01703432862603222,0.041968892710283395,2.3679981416463853,89.20000000000002,3376000,0.6542295140027999,65.69,0.7131061864440781,37.0
1183.97,214,1.0002040028572083,423,-0.008946325928436636,0.035603350496385244,2.1329199302196504,89.10000000000001,3384000,0.6970034772157669,63.98,0.7706189405239584,35.7
1186.25,214,1.0040096151828766,424,-0.005118089888128452,0.03041955812368542,1.9902062314748763,89.10000000000001,3392000,0.6887703883647919,63.96,0.6346774941291727,35.7
1194.56,214,1.0266369599103928,425,-0.02761933516099816,0.047361497431993485,2.4873367297649382,90.10000000000001,3400000,0.6471240788698196,64.01,0.8101381283952707,35.7
1192.08,214,1.0348084521293641,426,-0.008455370212959678,0.03216100928373635,2.073881976604462,87.30000000000003,3408000,0.6947477173805237,63.73,0.64371559570862,33.0
1192.29,214,1.023054887652397,427,-0.011060589653325223,0.035154036171734335,2.135971717238426,85.10000000000001,3416000,0.6805399119853973,63.32,0.7188446324527885,33.0
1193.69,214,1.0253100579977035,428,-0.021065816610789625,0.04518076473847032,2.471440753340721,90.20000000000002,3424000,0.6719117629528045,63.5,0.8398278348134568,33.0
1170.23,214,1.0103275275230408,429,-0.01224687499256106,0.03540094067808241,2.162248618006706,86.40000000000003,3432000,0.6488038420677185,61.96,0.6816893949161514,32.9
1170.45,214,0.9963961279392243,430,-0.016228734198084568,0.25598887671716514,3.296574364900589,90.20000000000002,3440000,0.5561895030736923,62.48,2.0592083502786696,32.9
1172.03,214,1.0143845802545548,431,-0.009682240370657381,0.039358674860559405,2.2324698317050933,86.40000000000003,3448000,0.6237616968154908,62.23,0.7022629103999849,32.9
1176.38,214,1.0122380703687668,432,-0.01269495110725984,0.03834153260104358,2.247978698015213,90.20000000000002,3456000,0.6567817389965057,62.6,0.7035703221922173,33.0
1184.5,214,0.9925667804479599,433,-0.012639084849797654,0.041302025131881234,2.309571655988693,92.0,3464000,0.6529222100973129,63.71,0.6923263198227592,33.0
1198.76,214,1.013736543059349,434,-0.016143949407851323,0.20767913199495525,3.125017218589783,92.10000000000001,3472000,0.15232987105846404,66.93,1.7361932511779776,33.0
1209.34,213,0.9814007449150085,435,-0.019680125016602688,0.04210250156465918,2.3249496459960937,92.20000000000002,3480000,0.645263592004776,67.79,0.7617483442873951,35.7
1211.09,213,0.9662738507986068,436,-0.010896902664389927,0.050189029565081,2.5165316355228424,94.10000000000001,3488000,0.6378441506624222,68.57,0.7736102135828614,35.7
1202.21,213,1.000878511071205,437,-0.012318788025295362,0.04543956416193396,2.4362351125478745,95.10000000000001,3496000,0.6663503742218018,68.5,0.6905507872466882,35.7
1215.01,213,0.9886399844288826,438,-0.021837179599388037,0.05003626790829003,2.4133206248283385,96.30000000000003,3504000,0.6111891132593155,69.92,0.7764562902824339,37.0
1204.83,213,1.0032133781909942,439,-0.012080300479665311,0.03715912421233952,2.1994531106948854,95.10000000000001,3512000,0.6390799009799957,68.3,0.724057153574389,37.0
1198.78,213,1.0148534280061723,440,-0.01062543847510824,0.035428921412676576,2.1372550255060196,95.10000000000001,3520000,0.6736285430192948,67.95,0.6936301039406731,36.7
1205.1,213,1.0214752393960953,441,-0.014000104461447336,0.03940075470600277,2.226992546916008,96.30000000000003,3528000,0.6748836660385131,68.55,0.6504719584617003,39.7
1210.71,213,1.0243948262929916,442,-0.021364584577095228,0.043503047204576435,2.346023183465004,99.10000000000001,3536000,0.6560501426458358,69.1,0.7512360070093412,39.7
1202.61,212,1.0008640325069427,443,-0.014403591831214726,0.035561986723914744,2.148392944931984,100.0,3544000,0.6529461479187012,68.34,0.6691973550025988,39.7
1221.49,213,0.9853110212087631,444,-0.019236208220245316,0.12243618129286915,3.0478533786535262,100.0,3552000,0.6183847337961197,69.17,2.127476439791041,36.8
1227.29,213,0.9714336913824081,445,-0.017770065076183526,0.04020459451247007,2.2841362941265104,100.0,3560000,0.6953369170427323,70.27,0.744403425350553,39.7
1218.67,213,0.9390937742590905,446,-0.018005926519836065,0.04758544980082661,2.4964117753505706,99.10000000000001,3568000,0.361975114941597,68.32,0.9435057363471431,38.800000000000004
1208.08,213,0.9363438415527344,447,-0.016242078306968322,0.037768878932110964,2.148117752671242,96.20000000000002,3576000,0.6413678807020188,67.3,0.7359515874919473,36.8
1170.53,213,0.9082147076725959,448,-0.01981763372779824,0.041068569347262385,2.2476112657785414,93.0,3584000,0.5557693123817444,61.97,0.7411409210458632,32.7
1158.48,213,0.9929983705282212,449,-0.01127583198947832,0.031545505281537774,2.0023409295082093,88.50000000000004,3592000,0.6934559518098831,60.59,0.6027200713328396,29.9
1153.4,213,0.9805043071508408,450,-0.009787769434624352,0.04373690340202302,2.373762089014053,86.20000000000002,3600000,0.6380345314741135,59.45,0.7234377725583616,29.9
1175.27,212,0.9969031846523285,451,-0.02465131213190034,0.04809586260467768,2.4509002161026,86.20000000000002,3608000,0.6848963439464569,60.42,0.8461059360372698,32.7
1164.6,212,0.9719630873203278,452,-0.011992793849785813,0.033265036796219644,2.093431869149208,85.10000000000001,3616000,0.6549460619688035,58.85,0.5829491985212583,29.9
1164.48,213,0.9680167824029923,453,-0.006870853625878226,0.05385480645112693,2.523417947292328,86.60000000000005,3624000,0.7069083005189896,60.35,0.9809015094931905,29.9
1158.97,213,0.9900534689426422,454,-0.009743356828112155,0.04075025632977486,2.3019691544771193,86.40000000000003,3632000,0.6598954600095749,60.95,0.701803291252563,29.9
1170.39,212,1.0158422517776489,455,-0.013889149725437165,0.04783400107640773,2.435354443192482,90.20000000000002,3640000,0.6520531409978867,61.85,0.8332999310625414,32.7
1168.62,212,0.9845584571361542,456,-0.012632325895683607,0.05331358461175114,2.4546172326803206,90.20000000000002,3648000,0.6766598337888717,63.07,1.01507768910164,32.7
1176.56,212,0.9980994808673859,457,-0.011987338267499582,0.0422212018026039,2.3381402814388275,93.0,3656000,0.6553836077451706,63.17,0.6469485549127338,32.7
1191.66,212,0.9860408359766006,458,-0.014184393471077783,0.04126998393796384,2.3200289505720137,96.10000000000001,3664000,0.6288347864151,65.82,0.7028579669769244,32.7
1188.94,212,0.9804943001270294,459,-0.01782354264272726,0.03974250530824065,2.2667326921224595,96.10000000000001,3672000,0.6386335200071335,66.41,0.7025436143299544,33.0
1194.12,212,1.0062028449773788,460,-0.01304381318957894,0.05036320984829217,2.550271029472351,97.10000000000001,3680000,0.6596755188703537,65.72,0.7880687076494168,32.7
1202.68,212,1.0056234419345855,461,-0.009710400557378308,0.03550536462571472,2.06547876060009,98.0,3688000,0.6997920072078705,66.48,0.599564119322284,33.0
1202.15,212,0.9361277055740357,462,-0.013912093905964866,0.05278266041073948,2.6519346016645433,97.10000000000001,3696000,0.6984651875495911,66.38,1.0871728146325246,33.0
1236.06,212,0.9419813174009323,463,-0.012289279519609408,0.061988778514787554,2.7567284893989563,99.20000000000002,3704000,0.6614815616607665,72.66,0.9969368234503027,38.0
1252.77,212,0.9795007479190826,464,-0.020191195691295433,0.043797168945893646,2.371243063211441,108.0,3712000,0.6456617206335068,75.14,0.7158874864555197,37.900000000000006
1260.81,212,1.007995795607567,465,-0.015132911544715171,0.040842063068412246,2.2616937446594236,108.0,3720000,0.6786998987197876,76.37,0.6826240061218927,38.0
1264.46,212,1.0078060787916183,466,-0.009052368078700966,0.04194588109385222,2.2724238085746764,108.10000000000001,3728000,0.6622169762849808,76.51,0.6309694436986772,38.0
1271.11,212,1.01001205265522,467,-0.014821048888989026,0.04971657210029662,2.512217128872871,109.20000000000002,3736000,0.5720193058252334,77.91,0.7846310550582128,38.0
1282.41,212,1.0100248807668686,468,-0.02746294350203243,0.07032161892158911,2.6204258579015733,111.40000000000003,3744000,0.5555326223373414,80.49,0.9202110609743346,43.8
1283.43,211,1.0247535014152527,469,-0.0036655866488581523,0.027815886456519365,1.917474524974823,111.40000000000003,3752000,0.6895300978422165,79.79,0.5388409679730837,43.8
1290.05,212,1.0016146337985992,470,-0.02546535314177163,0.04939444881863892,2.4631866228580477,111.40000000000003,3760000,0.6253057479858398,80.66,0.7698789437055745,43.8
1287.75,212,0.9900988811254501,471,-0.013884429984245798,0.05074098477140069,2.5433309775590898,115.10000000000001,3768000,0.6535712391138077,80.51,0.8326272436642467,44.9
1272.36,212,0.9821004569530487,472,-0.009959335607709363,0.055011004721745846,2.5441818189620973,115.10000000000001,3776000,0.6655447828769684,79.54,0.8353284065118638,44.0
1255.49,211,0.9718414980173111,473,-0.010027521162410267,0.1840458503877744,3.425689467191696,120.10000000000001,3784000,0.43355481505393983,81.5,1.40945541298338,44.9
1253.64,211,0.9681282436847687,474,-0.01589941290927527,0.07303713063709438,2.503041795492172,121.0,3792000,0.6181865602731704,82.98,0.9569165651794347,45.900000000000006
1263.67,211,0.9750710254907609,475,-0.01690885179043107,0.053453503008931876,2.566169171333313,120.10000000000001,3800000,0.6357144165039063,84.2,0.7696668747151928,45.900000000000006
1272.46,211,1.0093377262353898,476,-0.023363993739258147,0.06063725419342518,2.597927678823471,121.0,3808000,0.6997671896219253,86.9,0.8575996963142951,45.900000000000006
1272.31,211,1.0210039871931076,477,-0.007867749258584808,0.037697035025339574,2.183507754802704,121.0,3816000,0.6572117638587952,87.0,0.6269651853953235,45.900000000000006
1262.83,211,1.018966819047928,478,-0.02001358183537377,0.04803063552826643,2.5132971078157427,120.10000000000001,3824000,0.6304882133007049,84.83,0.7909130142050202,42.900000000000006
1265.31,211,1.0484477639198304,479,-0.01252784515323583,0.03766574426088482,2.165186807513237,116.40000000000003,3832000,0.6662107610702515,82.98,0.7115909280296435,44.8
1250.04,211,1.0235314017534256,480,-0.010431267145759194,0.04114036731887609,2.268110070228577,116.0,3840000,0.6504708522558212,81.26,0.676617037404802,42.900000000000006
1250.64,211,1.0281569510698318,481,-0.006551160473027267,0.03240917852148414,2.027232338786125,115.10000000000001,3848000,0.6808726620674134,81.72,0.600818762073369,42.900000000000006
1247.1,211,1.0515010464191437,482,-0.022486815404263324,0.04995413168333471,2.487996915578842,116.40000000000003,3856000,0.6500616902112961,81.37,0.7779661125068777,42.900000000000006
1259.01,211,1.0350616240501405,483,-0.014875746209581849,0.04013558072503656,2.2190560257434844,116.40000000000003,3864000,0.6718947792053223,81.6,0.6380476320263034,45.7
1258.9,211,1.0102571922540664,484,-0.01425535306436359,0.03826079668942839,2.213491616845131,116.20000000000002,3872000,0.6399257493019104,81.52,0.7152836968523449,42.900000000000006
1259.83,211,0.9960694712400436,485,-0.021306842391495592,0.06101655759382993,2.796655663847923,118.20000000000002,3880000,0.6708642429113388,84.26,1.0665080384868666,45.7
1257.13,211,0.9876615005731583,486,-0.01839661577134393,0.046423598290421066,2.3521235728263856,116.20000000000002,3888000,0.675590728521347,83.51,0.7100475819786296,42.900000000000006
1250.05,211,0.991223139166832,487,-0.0160511294027674,0.040813465677201746,2.238583941459656,116.20000000000002,3896000,0.662363743185997,82.79,0.6884769092036326,41.9
1266.35,211,0.9822775822877884,488,-0.008429429651005193,0.04177506898995489,2.255849175453186,113.30000000000003,3904000,0.6853261083364487,82.04,0.6763644565060934,45.7
1265.81,211,0.9820177173614502,489,-0.009215845541766611,0.05676416656468063,2.624746469259262,113.30000000000003,3912000,0.6948941999673843,82.63,0.9977964327378344,45.7
1276.99,211,0.9971654921770096,490,-0.016659857026534153,0.04926485564559698,2.4243497639894485,116.0,3920000,0.6411426764726639,82.57,0.7459867015384841,45.900000000000006
1264.99,211,1.014098105430603,491,-0.019038477314534247,0.06664841683581471,2.8720640552043917,116.20000000000002,3928000,0.6790803915262222,81.36,1.0146091197374827,44.8
1260.59,211,1.0032540303468704,492,-0.017703125527477822,0.12039575547911227,2.9955886429548264,121.10000000000001,3936000,0.4083045083284378,81.97,1.1195065651465992,44.8
1251.75,211,1.0387534457445144,493,-0.013347500439267605,0.051650725700892505,2.594862589240074,121.10000000000001,3944000,0.5913930660486222,82.14,0.7994208469216351,44.8
1250.99,210,1.0158171010017396,494,-0.016312389184022322,0.04597538603935391,2.405408818125725,120.10000000000001,3952000,0.6373957902193069,81.91,0.7615547139762753,44.8
1247.49,210,0.9904718899726868,495,-0.008558205760200508,0.04400299277855083,2.290284202694893,120.10000000000001,3960000,0.6397453999519348,82.6,0.7142777929983505,42.900000000000006
1242.53,210,0.9815422338247299,496,-0.015366790515836328,0.03929995154961943,2.2519051975011823,121.10000000000001,3968000,0.6240081405639648,82.44,0.6713487213091143,42.0
1250.08,210,1.0378544092178346,497,-0.02590439371577304,0.04664922739844769,2.4370430696010588,121.10000000000001,3976000,0.6687240052223206,83.29,0.7347798068518617,42.0
1242.32,210,1.0231893783807755,498,-0.007867069445346715,0.03872743132524192,2.2525065511465074,120.10000000000001,3984000,0.6713145893812179,82.0,0.6799535636880399,42.0
1210.58,210,1.0405940383672714,499,-0.01786004564983159,0.0415839916234836,2.322300619482994,119.10000000000001,3992000,0.5634635376930237,76.04,0.764713765625517,39.9
1211.3,210,1.0243949788808822,500,-0.009917995807190891,0.031196172926574946,2.013333416581154,119.10000000000001,4000000,0.7226819694042206,75.57,0.5070945468818668,39.9
1207.99,210,1.0552587580680848,501,-0.009687354893194423,0.03807016951264813,2.1269126600027084,119.10000000000001,4008000,0.6813749414682388,74.57,0.6388848256826978,38.900000000000006
1216.41,210,1.0563485217094422,502,-0.0149232374393614,0.03772265910170972,2.1964960139989853,119.10000000000001,4016000,0.6461040490865707,75.27,0.6061805458267,38.900000000000006
1217.98,210,1.000274920463562,503,-0.014345118016935885,0.04108604206703603,2.2454877281188965,119.10000000000001,4024000,0.6705874955654144,75.24,0.682765994820618,38.900000000000006
1222.6,210,1.0258926415443421,504,-0.01808925946813531,0.04393345532938838,2.336518307328224,116.30000000000003,4032000,0.6513265430927276,73.5,0.6820079543259591,38.900000000000006
1226.07,210,1.025601517558098,505,-0.01821202244842425,0.04569420708809048,2.397878107428551,119.10000000000001,4040000,0.628032255768776,73.35,0.7381374045508893,39.9
1226.0,210,1.0010879731178284,506,-0.009697306067228056,0.0442235861858353,2.381428937315941,119.10000000000001,4048000,0.6014389371871949,73.42,0.7416869570903236,39.9
1227.11,210,0.9791962742805481,507,-0.01888626706553623,0.054468685453757645,2.5638216769695283,119.10000000000001,4056000,0.5900567996501923,72.8,0.7696354735759854,39.9
1252.42,210,1.0233992475271225,508,-0.01147234623960685,0.04801856036297977,2.406069030165672,120.20000000000002,4064000,0.6187321805953979,74.68,0.7028698557760954,40.0
1258.77,210,1.0130048173666,509,-0.03348784336005337,0.0525001652026549,2.508235095143318,122.10000000000001,4072000,0.6639349436759949,75.25,0.8788455944408282,39.9
1257.83,210,0.9991648441553116,510,-0.01454402634408325,0.04391158364713192,2.3542919826507567,122.10000000000001,4080000,0.6554631185531616,74.64,0.7338525272696763,41.8
1246.62,210,0.987389805316925,511,-0.016385620028740958,0.04814859217498452,2.419368109703064,119.30000000000003,4088000,0.6646534758806228,73.16,0.7844914421776784,39.9
1229.1,210,0.9825883758068085,512,-0.028297286155575422,0.05164883279707283,2.5791650927066803,122.10000000000001,4096000,0.6265817856788636,72.7,0.9854456419718268,42.6
1218.94,210,0.9951057833433151,513,-0.012618091501062736,0.05388574939686805,2.564932242035866,123.0,4104000,0.7063945078849793,74.69,0.9602469966403215,38.900000000000006
1222.47,210,0.9751500248908996,514,-0.022598386256722735,0.09808403471019118,2.897469615340233,123.20000000000002,4112000,0.5083139497041702,77.0,1.2986126675967737,42.6
1246.85,210,0.9929447215795517,515,-0.006960694738918392,0.0674132341146469,2.7319625604152677,126.30000000000003,4120000,0.5790426939725876,81.53,0.9095249733423314,44.0
1262.94,210,1.0052388447523117,516,-0.014397380407972378,0.04867181930225342,2.4901986759901047,126.30000000000003,4128000,0.6305888962745666,83.66,0.7073869101792672,48.0
1254.33,210,1.0278906315565108,517,-0.015385241584735922,0.061074380809441206,2.6058463644981384,130.40000000000012,4136000,0.7174423104524612,85.08,0.8768615744557618,45.900000000000006
1172.36,210,0.9575539851933718,518,-0.03498718726332299,0.053144392978865654,2.6066302716732026,130.40000000000012,4144000,0.3517411041259766,78.16,0.8596046650464753,29.200000000000003
1126.49,210,1.0494072419404983,519,0.0047465482971165325,0.02748360425699502,1.8526022684574128,123.30000000000003,4152000,0.6955938869714737,74.19,0.5653433477005739,14.9
1093.46,210,1.033332912325859,520,-0.013944302124145906,0.048372955918312074,2.355608635544777,123.0,4160000,0.6394725596904755,69.86,0.7278038124946552,14.9
1075.99,209,1.0244497060775757,521,-0.015016222561680479,0.04267029273323715,2.3029684829711914,113.0,4168000,0.6571664756536484,67.18,0.6907324924332329,14.9
993.11,209,1.0572404766082764,522,-0.01836113820434548,0.05774776412639767,2.524497991204262,106.70000000000006,4176000,0.21860211431980134,59.86,0.8328896640854633,9.600000000000001
984.31,209,1.0233776253461837,523,-0.013225398484210019,0.05015648726839572,2.382688055038452,106.70000000000006,4184000,0.6978014183044433,59.28,0.8044130714557958,9.600000000000001
985.24,209,1.0138317739963532,524,-0.025039338016649707,0.06138576477766037,2.748253864645958,106.70000000000006,4192000,0.6152876430749893,60.25,0.9762631434190219,9.600000000000001
972.33,209,1.0535574984550475,525,-0.014184743127261755,0.04076533744111657,2.14344210088253,106.70000000000006,4200000,0.3257752215862274,56.74,0.7415054300732156,4.9
948.76,209,1.0154151314496993,526,-0.005541188881761627,0.03293336037546396,2.0017230886220934,106.70000000000006,4208000,0.6714405632019043,54.51,0.5282374062796492,4.9
949.93,209,0.9614276379346848,527,-0.013499366246396676,0.07284256460145117,2.98085507273674,90.90000000000008,4216000,0.6451620376110077,53.02,1.0650730975596234,4.9
961.81,209,0.9827847081422806,528,-0.008116366441827267,0.03496629938483238,2.063795502781868,100.40000000000003,4224000,0.6761338192224503,54.23,0.6719979476055954,4.9
962.4,209,0.9682502776384354,529,-0.011736423246620688,0.07007285871077329,2.817344539165497,99.50000000000004,4232000,0.6678881192207337,54.63,0.9892406722476847,4.9
972.7,209,0.9856273061037064,530,-0.019984485807071906,0.12765961054712535,3.314992040991783,104.60000000000005,4240000,0.6478558015823365,58.98,1.5206119757314054,4.9
1012.78,209,0.9650789541006088,531,-0.0069123579599545334,0.0746365902107209,2.9943936985731123,129.9000000000001,4248000,0.5516006737947464,64.75,1.072797258485855,5.9
1051.77,208,0.9795042753219605,532,-0.01961302545387298,0.04560808274894953,2.392267299294472,138.80000000000007,4256000,0.6420398211479187,68.48,0.7350500906313866,11.9
1099.07,208,1.0004034984111785,533,-0.017239508277270943,0.08404444155283272,2.811531495451927,147.2000000000001,4264000,0.6800567710399628,74.09,1.0858956537064206,16.8
