PMM:episode_rewards,policy_entropy,clip_fraction,P09:episode_rewards,advantage_norm,grad_norm,P01:episode_rewards,episode_length,value_loss,policy_loss,approx_kl_divergence,explained_variance,fps,frames,epoch_idx
1927.25,1.6622735857963562,0.0953369140625,4227.5,15.968719184398651,2.7544218721753175,500.0,633.48,1.4384966165293007,-0.007968230003643838,0.0013009061672508819,0.8274672850966454,233,2406400,235
2016.5,1.6729653485119342,0.1072021484375,4255.0,15.968719214200974,2.443111484032638,522.5,643.52,1.2611181289888918,-0.009506035615049768,0.0014982096033296362,0.7876256052404642,233,2416640,236
2025.5,1.653725875914097,0.09326171875,4307.5,15.968719190359115,3.706633314353806,500.0,638.94,1.9880316513124854,-0.007775722892256453,0.001372675672678555,0.7981251299381256,233,2426880,237
2142.75,1.6667378149926662,0.1140869140625,4352.5,15.968719333410263,3.1461798105801138,682.5,652.03,1.2511484774760901,-0.008635741894249805,0.0016587978876490329,0.8442035336047411,233,2437120,238
2119.25,1.6628575652837754,0.1147216796875,4352.5,15.968719166517257,3.1456369886170896,500.0,649.56,1.9223111857660116,-0.009812421369861112,0.0015013899451904243,0.8399534985423088,233,2447360,239
2098.0,1.6530479207634925,0.1092529296875,4377.5,15.968719148635865,3.0914163237289314,522.5,648.27,1.6276766520924866,-0.00996308477842831,0.0015262428070517268,0.8421401847153902,233,2457600,240
2191.0,1.6396736331284045,0.101220703125,4407.500000000001,15.968719327449799,3.153415403213538,525.0,661.51,1.7657259568106383,-0.007989937893580646,0.0014557168467323413,0.8422790747135878,233,2467840,241
2282.0,1.6559788808226585,0.1135009765625,4550.0,15.968719273805618,3.3767793110027915,660.0,676.93,1.5348854443524034,-0.009809779036731924,0.0014426497151422486,0.8617758262902498,233,2478080,242
2429.0,1.6575130611658095,0.088525390625,4550.0,15.968719285726547,3.7846251623961438,497.5,681.82,2.406736886780709,-0.0069404174311785026,0.0013327552454714914,0.7090842548757792,233,2488320,243
2372.25,1.6439329288899898,0.095361328125,4425.0,15.968719321489335,3.0894627692648955,497.5,663.4,1.9496289451140911,-0.007141933542879997,0.0013080224845797219,0.8042687315493822,233,2498560,244
2361.0,1.6535408444702626,0.1125244140625,4402.5,15.968719232082368,2.8949034865889187,450.0,657.4,1.3735222302842884,-0.007550100096887035,0.0013564680814059785,0.7960103519260884,233,2508800,245
2311.5,1.6559527717530726,0.0796630859375,4402.5,15.968719363212585,3.0766936752075265,425.0,652.48,1.845690927049145,-0.007589779080080916,0.0011157996075556642,0.7920825157314539,233,2519040,246
2387.5,1.6435547389090062,0.1018798828125,4435.000000000001,15.968719226121902,3.4158453656608705,425.0,659.91,1.5110820701811463,-0.008424365576138371,0.001408688353916825,0.8398028250783682,233,2529280,247
2243.5,1.675084152072668,0.0964599609375,4400.0,15.968719178438187,3.0526007489484352,425.0,648.02,1.5660089808516204,-0.008507613800975377,0.0013595615543525428,0.8101024698466063,233,2539520,248
2220.25,1.6664299368858337,0.09267578125,4355.0,15.968719327449799,2.7741346226240267,425.0,649.12,1.9263530681375414,-0.008508596647152445,0.001308333071881733,0.7784993641078473,233,2549760,249
2194.75,1.6688927546143533,0.0994140625,4435.000000000001,15.968719351291657,2.5046030197542075,425.0,655.81,0.8693469932302833,-0.00907150072271179,0.001376982239975464,0.8140396229922772,233,2560000,250
2185.0,1.6560361832380295,0.089013671875,4775.0,15.968719357252121,3.628936339201265,425.0,668.57,1.8559971977490932,-0.007857634261745261,0.0011544716113806518,0.781792500987649,233,2570240,251
2216.5,1.647080247104168,0.102587890625,4612.500000000001,15.968719166517257,3.1213584706951374,472.5,664.38,1.156868025381118,-0.008805874048994156,0.0012902994222773931,0.8395283460617066,233,2580480,252
2330.0,1.646239323168993,0.1043212890625,4555.000000000001,15.968719363212585,3.3589451592410766,472.5,666.81,1.3853730956092476,-0.0079700086502271,0.0012695029203545131,0.815642599016428,233,2590720,253
2223.5,1.6457734674215316,0.1088623046875,4555.000000000001,15.968719327449799,3.2730777862860507,475.0,656.28,1.7093065315391869,-0.007940351197430574,0.0015831419827353741,0.8128959525376558,233,2600960,254
2344.25,1.6364675067365169,0.0874267578125,4605.000000000001,15.96871926188469,3.191919803283312,475.0,668.39,1.920552572887391,-0.007309509421611437,0.0011186985443888972,0.819575035944581,233,2611200,255
2395.0,1.6272426381707192,0.1067138671875,4605.000000000001,15.968719178438187,3.644363303291203,500.0,672.92,1.8006114938296378,-0.008122972386627226,0.0013848467594759005,0.8487275924533606,233,2621440,256
2639.0,1.6073739111423493,0.0947265625,4560.000000000001,15.968719154596329,4.038115650551604,500.0,685.94,1.7750685546547174,-0.007064457843807759,0.0011384719264416715,0.8242564514279366,233,2631680,257
2695.75,1.609896894544363,0.0985595703125,4480.0,15.96871946454048,4.0407207184945815,475.0,686.31,1.8175522586330772,-0.007511790344142355,0.0012835079649282238,0.7422068815678358,233,2641920,258
2651.5,1.6250663533806802,0.1312744140625,4475.0,15.968719404935836,2.866211884921358,472.5,700.4,1.4752654995769263,-0.008281013817395433,0.0015401933444767941,0.7457610361278058,233,2652160,259
2681.0,1.6359477765858172,0.09365234375,4405.000000000001,15.968719297647477,3.6417139851187534,475.0,702.15,1.6468794192187488,-0.008167743068770505,0.0013016831715564267,0.8038583364337683,233,2662400,260
2682.75,1.6506493486464024,0.1180908203125,4402.5,15.968719297647477,3.8457137657068095,475.0,700.49,1.9913296012207866,-0.00805641840925091,0.0014823009603905106,0.7690199360251426,233,2672640,261
2628.75,1.6387016788125037,0.1060546875,4427.5,15.968719363212585,3.379085884529232,470.0,689.63,1.5849013741128146,-0.00810480906511657,0.0013422705184897498,0.8008179202675819,233,2682880,262
2638.5,1.642115831375122,0.1187255859375,4452.5,15.968719238042832,3.132642499994218,420.00000000000006,697.73,1.5487233845051378,-0.009029700730388867,0.001489018063853501,0.8470048815011978,233,2693120,263
2370.0,1.6491048492491245,0.1025390625,4452.5,15.96871919631958,3.0469508927158615,422.5,685.33,1.1183792653493583,-0.008829509733550367,0.0013379175739490796,0.8428539123386145,233,2703360,264
2353.75,1.6235705129802227,0.0866455078125,4452.5,15.968719345331191,3.540700609206284,447.5,678.37,2.0101269323378803,-0.006232163314598438,0.001091270779602768,0.7714937139302492,233,2713600,265
2415.75,1.66455936729908,0.113330078125,4477.5,15.968719065189362,3.119501455654098,447.5,690.2,1.1846786706708372,-0.009047652126173488,0.0013930181594677198,0.8222820125520229,233,2723840,266
2267.25,1.6577953226864337,0.125537109375,4507.500000000001,15.968719309568405,2.5309710446454106,400.0,683.33,0.6135061899200082,-0.009490377537440508,0.001490428110912816,0.8582643751055002,233,2734080,267
2375.5,1.6314923509955406,0.10576171875,4507.500000000001,15.968719202280045,4.5075287194608675,445.0,694.15,2.134514113934711,-0.006813844296630123,0.0012154639635359105,0.8199441269040108,233,2744320,268
2373.25,1.6523207619786262,0.132080078125,4477.5,15.968719160556793,3.0897413870242354,447.5,692.68,1.0989371010567992,-0.009044216665279237,0.0015327505007466226,0.8538775485008955,233,2754560,269
2468.5,1.642519948631525,0.1042236328125,4612.500000000001,15.968719339370727,3.3757041674703365,450.0,704.0,1.2762197774834931,-0.008428758103400468,0.001261286549430822,0.8425663452595472,233,2764800,270
2722.75,1.6259051240980624,0.0983154296875,4725.0,15.968719387054444,3.913727626514439,472.5,720.54,1.5798166628926993,-0.006720304078930895,0.0012199190430242119,0.8382747519761324,233,2775040,271
2740.0,1.6247491046786309,0.107666015625,4730.000000000001,15.968719124794006,4.8848486352421645,500.0,717.0,2.2630099557340144,-0.005430446326863602,0.001262645524935028,0.7351445749402046,233,2785280,272
2770.5,1.637454455345869,0.1059814453125,4725.0,15.968719404935836,3.69295095001452,525.0,698.7,1.1289896668866277,-0.007549381290664315,0.0013149439403949879,0.8452712785452604,233,2795520,273
2923.25,1.624992947280407,0.1213134765625,4775.0,15.968719339370727,3.469571341022302,525.0,706.91,1.23914581136778,-0.008445521111934796,0.0014788798686030569,0.8825562473386526,233,2805760,274
2745.5,1.6339717350900174,0.1123291015625,4777.5,15.968719232082368,3.09291911914165,500.0,691.41,1.1890212850645185,-0.007833977506379597,0.0015298642635688455,0.8709834221750498,233,2816000,275
2791.5,1.614097598940134,0.0982421875,4777.5,15.968719285726547,4.081889940393383,497.5,697.63,1.2441268034279347,-0.005825722662484623,0.0011636182975056947,0.8185508377850056,233,2826240,276
2891.75,1.6207681879401208,0.109619140625,4640.000000000002,15.968719238042832,3.6548584398812096,500.0,706.72,1.7351516384631396,-0.00781826237871428,0.0013856636389452301,0.8235382169485093,233,2836480,277
2891.25,1.6120949782431127,0.1206298828125,4535.000000000001,15.968719285726547,3.599488105418849,522.5,707.39,1.322759790485725,-0.0076922826181544226,0.0012753225965075248,0.8715534541755915,233,2846720,278
2968.5,1.6292845122516155,0.1459228515625,4730.000000000001,15.968719255924224,3.5233589133300085,500.0,721.37,1.3372176830656826,-0.009456830157432705,0.0015909711365115528,0.8566727310419082,233,2856960,279
3123.5,1.6100688323378562,0.1197265625,4775.0,15.96871930360794,3.5020216062231975,522.5,734.76,1.3348491427022964,-0.007592800541897304,0.0015115373410939837,0.8545388396829366,233,2867200,280
3050.25,1.6380207322537899,0.0970458984375,4775.0,15.968719375133514,4.0007470141942045,500.0,735.55,2.023820401355624,-0.007062547226450988,0.001182191493837012,0.7842435806989669,233,2877440,281
3120.25,1.6439342834055424,0.1095947265625,4730.000000000001,15.968719351291657,3.4114089022630245,522.5,749.35,1.6533082414418458,-0.007554579549105256,0.0012503733526447892,0.8474419303238392,233,2887680,282
3125.5,1.6220623783767223,0.105810546875,4775.0,15.968719238042832,4.128462308713648,700.0,743.66,1.7556858242489397,-0.006432879375688571,0.0011978967680765426,0.8317486755549908,233,2897920,283
3090.25,1.606944464892149,0.115234375,4775.0,15.968719226121902,4.676933803558707,522.5,735.05,1.407543610688299,-0.006920755892497255,0.001275137554580818,0.8582212790846825,233,2908160,284
2974.25,1.6337892942130565,0.122314453125,4775.0,15.968719273805618,3.390702778083005,500.0,730.64,1.170359453652054,-0.00791540935424564,0.0014593993500856735,0.8309868454933167,233,2918400,285
2782.5,1.641932689398527,0.115380859375,4700.0,15.96871930360794,2.806236067638995,497.5,720.99,0.9813722433522344,-0.008325112615602847,0.0014825517106149969,0.838120349496603,233,2928640,286
2770.0,1.628464825451374,0.1094970703125,4605.000000000001,15.968719345331191,3.684854576666447,500.0,711.94,1.5536326349712908,-0.006871104489982826,0.001194579623166165,0.8427657056599855,233,2938880,287
2765.75,1.6245878651738166,0.1009521484375,4487.500000000001,15.968719112873078,4.532506429618875,545.0,709.58,1.0777326661162079,-0.00713738542945066,0.0013178109206709427,0.8746759295463562,233,2949120,288
2496.25,1.649654045701027,0.105419921875,4427.5,15.968719309568405,3.6197005248391356,500.0,688.48,1.22734511801973,-0.00827050129591953,0.0013501828723011347,0.8319324523210525,233,2959360,289
2488.0,1.618193469941616,0.1008056640625,4402.5,15.968719220161438,5.084780157809179,497.5,683.85,1.7962441623210907,-0.006139255928428611,0.0012203546481093373,0.8230807967483997,233,2969600,290
2474.0,1.6382381483912467,0.1140380859375,4375.0,15.968719398975372,3.499046729724539,475.0,673.96,1.0703620934858917,-0.007825084647993207,0.001383069723195676,0.8662772007286549,233,2979840,291
2467.75,1.6249755762517453,0.107275390625,4325.0,15.968719094991684,4.010631524517495,475.0,658.95,1.34127408741042,-0.007528423286566976,0.001261869232974259,0.8656464625149966,233,2990080,292
2679.5,1.6203889921307564,0.1168212890625,4325.0,15.968719160556793,4.096452314224903,475.0,668.32,1.564899137429893,-0.0076819536261609755,0.0013355215263236454,0.8655509244650602,233,3000320,293
2538.75,1.6246660880744457,0.1150634765625,4325.0,15.968719160556793,4.209996662458358,472.5,660.78,1.1571310063824058,-0.008851637705629401,0.0013250361952491228,0.8778943054378032,233,3010560,294
2682.75,1.6245229579508305,0.1176025390625,4327.5,15.968719291687012,3.297063422246795,450.0,668.34,1.0199758626520634,-0.007544488322309917,0.0013026400760854605,0.8905102018266916,233,3020800,295
2867.25,1.6031087830662727,0.1026611328125,4450.0,15.9687191426754,5.042290002425842,472.5,678.83,1.3663505744189024,-0.006331077866343548,0.0011653988712400584,0.8737195879220963,233,3031040,296
2868.5,1.6043409943580627,0.0998779296875,4452.5,15.968719267845154,4.66586221786943,497.5,679.68,1.407666598353535,-0.0063541155261191305,0.0010911855328804235,0.8527922056615352,233,3041280,297
3044.25,1.5930300205945969,0.1246337890625,4475.0,15.968719244003296,4.845185895336274,722.5,704.16,1.134182629454881,-0.007506104592903284,0.0013624905763781653,0.9130647882819176,233,3051520,298
3079.25,1.6082798652350903,0.1095947265625,4475.0,15.96871908903122,4.133006074541234,700.0,706.36,0.9757624470628798,-0.008003135197941446,0.0013715692976125089,0.9106503702700138,233,3061760,299
3024.0,1.6101934015750885,0.137255859375,4477.5,15.968719315528869,3.5729740742695832,700.0,705.67,1.0046190151013434,-0.008628262539423304,0.0016760090460029673,0.9161630570888519,233,3072000,300
3102.75,1.5967300325632094,0.1257080078125,4650.0,15.96871938109398,4.476839928496011,637.5,712.35,1.5651804994791747,-0.007299094696281827,0.001421976082725028,0.8097784467041492,233,3082240,301
3283.5,1.597308624535799,0.11767578125,4705.0,15.96871924996376,5.134005719715252,745.0,730.84,1.3649679694790393,-0.007924453578743851,0.0013558697550200016,0.89133644066751,233,3092480,302
3310.75,1.5995983272790908,0.119384765625,4705.0,15.96871926188469,4.13324558065476,750.0,733.14,1.4521196782588959,-0.00723547862507985,0.0012921361259207432,0.8619109738618136,233,3102720,303
3375.25,1.6229710131883621,0.1279052734375,4800.0,15.968719166517257,3.341255797839891,797.5,752.14,1.172870551608503,-0.0087090315639216,0.0014830498620942848,0.9035732917487621,233,3112960,304
3420.5,1.6074236921966076,0.13017578125,4800.0,15.968719244003296,4.860159428656884,797.5,760.65,1.6495173373259604,-0.006771343845684896,0.0013022208281432011,0.8787747394293547,233,3123200,305
3590.25,1.606382144242525,0.1039306640625,4800.0,15.968719327449799,4.557648273847829,800.0,777.95,1.5733760452829302,-0.00837151410341903,0.0011605105867435906,0.8801717162132263,233,3133440,306
3589.75,1.600777081400156,0.1318603515625,4800.0,15.968719244003296,5.326756922847844,800.0,776.64,1.0922713028267026,-0.008185891461471329,0.001545661101920894,0.8556026209145784,233,3143680,307
3605.5,1.6179655395448207,0.1115234375,4832.500000000001,15.968719166517257,3.6031195004159393,800.0,787.92,0.8163580409251153,-0.008426958960990305,0.0012532522446922888,0.9070253979414702,233,3153920,308
3389.25,1.6416033528745175,0.1227294921875,4802.5,15.968719184398651,3.213086441702834,697.5,762.31,0.9692938249558211,-0.007745060273555282,0.0012985386848360693,0.8588023375719785,233,3164160,309
3310.0,1.5755559161305428,0.0993896484375,4802.5,15.968719339370727,4.843548243265113,675.0,754.43,1.3030297925695777,-0.006275348957569804,0.0011042512906334107,0.917764962464571,233,3174400,310
3347.25,1.6181209050118923,0.1165283203125,4810.000000000001,15.968719494342803,4.102188811026568,675.0,758.1,0.7770581361837685,-0.008615957774964045,0.0013502144949886618,0.9289522603154182,233,3184640,311
3274.0,1.6024291507899762,0.10947265625,4755.0,15.968719238042832,5.248965452451714,637.5,736.61,1.948569884710014,-0.006248294343822636,0.0012472949819771488,0.819180816784501,233,3194880,312
3192.5,1.6094510339200496,0.099072265625,4777.5,15.96871924996376,5.103856712823494,522.5,734.67,1.7360436083748936,-0.006708178388362285,0.0011791924015942968,0.8078636009246111,233,3205120,313
3063.5,1.6112428203225135,0.104833984375,4727.5,15.968719273805618,4.976710719057364,500.0,724.5,1.7594646144658328,-0.0063839088961685775,0.0012782417274541048,0.846603126078844,233,3215360,314
3202.25,1.6394257366657257,0.1050048828125,4700.0,15.968719190359115,4.202287781319643,522.5,725.51,1.3058073604013771,-0.007123988758394262,0.0011746719815395631,0.8564535837620497,233,3225600,315
3241.5,1.6378385670483113,0.1099853515625,4700.0,15.96871936917305,4.092389465869335,500.0,724.04,1.005047264508903,-0.008338646585616515,0.001262003101692666,0.8365705497562885,233,3235840,316
3116.25,1.595190942287445,0.104833984375,4650.0,15.968719375133514,5.306288437407136,522.5,712.65,1.2354989639483391,-0.007019867156122928,0.0011595620564212481,0.8961518906056881,233,3246080,317
3156.0,1.6291500374674797,0.1210205078125,4652.5,15.96871930360794,4.148537236033493,522.5,709.08,1.4964263293892146,-0.008728243707082584,0.0014579232148326181,0.8552782505750656,233,3256320,318
3192.0,1.6063958570361137,0.108203125,4730.000000000001,15.968719363212585,5.468518403060443,547.5,726.95,0.9232728568837046,-0.00746197606313217,0.0012578414225349666,0.9151052419096232,233,3266560,319
3263.5,1.6033834747970104,0.10810546875,4730.000000000001,15.968719154596329,4.49856002480599,570.0,735.15,0.9880822023376823,-0.008306096942033037,0.0012524996462564587,0.9129702109843493,233,3276800,320
3368.25,1.6254567816853522,0.1258056640625,4800.0,15.968719244003296,3.699841674921621,720.0,754.4,0.8328913327306509,-0.009541166110284393,0.0014932866965527724,0.9313987895846367,233,3287040,321
3361.75,1.598445749282837,0.1254150390625,4800.0,15.968719351291657,4.873947587132653,570.0,753.33,1.4421276926994324,-0.008069232699199347,0.0011925388601587597,0.8769535832107067,233,3297280,322
3529.25,1.6012123584747315,0.110400390625,4852.500000000001,15.968719416856766,4.09109937337586,722.5,766.43,0.704397798795253,-0.00836284614597389,0.0011541508583893965,0.9353567432612181,233,3307520,323
3675.25,1.5649664677679538,0.1081787109375,4875.0,15.968719172477723,6.089891118871016,722.5,775.3,1.0987880997825414,-0.00675379202075419,0.001279683179212117,0.9265246704220772,233,3317760,324
3733.0,1.5961004562675953,0.122802734375,4852.500000000001,15.968719267845154,4.148652345682552,682.5,772.72,0.6149930899962783,-0.007952178962295876,0.0014329058415687977,0.929907051101327,233,3328000,325
3787.0,1.5744843408465385,0.0975830078125,4950.0,15.96871920824051,5.855360177344446,722.5,777.14,1.4706890280358493,-0.006505581264718785,0.0010968720318152256,0.895871851593256,233,3338240,326
3731.5,1.5775984227657318,0.0998291015625,4877.5,15.968719238042832,5.604166030818369,682.5,761.13,0.5495721292914822,-0.007671945677793701,0.0011203672291918113,0.9736391879618168,233,3348480,327
3751.75,1.6195909537374973,0.1146728515625,4905.0,15.968719327449799,4.330104519745679,722.5,766.85,1.0039968503639103,-0.007902131859009388,0.0012770220530347201,0.9191475950181485,233,3358720,328
3726.0,1.60849931538105,0.102392578125,4877.5,15.968719267845154,5.709202079662021,682.5,753.98,1.4746154798194766,-0.0071080141053244,0.0011759442047098475,0.8701265692710877,233,3368960,329
3665.25,1.5934955656528473,0.125634765625,4727.5,15.968719375133514,5.282085093159536,722.5,760.17,0.6959679001010954,-0.008335331172202132,0.0013852886664556586,0.9597239620983601,233,3379200,330
3639.5,1.6170565702021122,0.098876953125,4760.0,15.96871926188469,5.872200433193735,722.5,767.55,1.0661155484616756,-0.006568768370925682,0.0011546304041081183,0.9103442031890154,233,3389440,331
3620.5,1.6084416665136814,0.1240478515625,4727.5,15.968719285726547,6.142590563152696,772.5,768.77,0.8486569886561484,-0.008353723382606404,0.001216657281657333,0.9501259688287973,233,3399680,332
3530.75,1.6222268536686897,0.0915771484375,4727.5,15.968719315528869,5.186446026840591,682.5,767.74,1.5817555340006948,-0.006575658734800527,0.0010959590017029135,0.8864997997879982,233,3409920,333
3386.5,1.6116670347750186,0.1056640625,4727.5,15.968719172477723,5.890439933373739,525.0,755.95,1.528160785883665,-0.007258978774189018,0.0010887474332894852,0.8695130292326212,233,3420160,334
3294.5,1.6319701060652734,0.1039306640625,4660.0,15.968719285726547,3.4727824287196256,522.5,738.66,0.7979249749332666,-0.008178329849761213,0.0010710977697049437,0.9415529422461987,233,3430400,335
3343.0,1.6159261293709277,0.108984375,4752.5,15.96871920824051,3.5952276809013277,525.0,744.78,1.1957614429295063,-0.008611027093502343,0.0012722184177169779,0.9002641499042511,233,3440640,336
3385.5,1.6455689646303653,0.10478515625,4752.5,15.968719202280045,4.319406207365885,570.0,745.37,1.1849196522496641,-0.006973043364996556,0.0010681203694849148,0.9168391197919845,233,3450880,337
3202.25,1.6280692487955093,0.1212646484375,4660.0,15.9687191426754,4.927746620242933,525.0,731.04,1.4598664287477732,-0.007178414536610944,0.0013653470807018786,0.8652771335095167,232,3461120,338
3215.5,1.5949793703854085,0.1045654296875,4605.000000000001,15.968719238042832,5.437367238219954,525.0,726.32,1.1176449972204865,-0.007181276272240212,0.0012511312204656483,0.9469367202371359,232,3471360,339
3308.5,1.6033902138471603,0.117138671875,4685.000000000001,15.968719244003296,6.001746890805504,722.5,730.8,1.1883676590397954,-0.007558389127007103,0.0012728074578495312,0.9247156966477632,232,3481600,340
3450.5,1.6209191381931305,0.1087646484375,4650.0,15.968719273805618,4.489926342027438,750.0,752.94,0.8120427281130105,-0.007710304920328781,0.0012453997983248462,0.9535227727144957,232,3491840,341
3511.0,1.6273794181644916,0.102392578125,4605.000000000001,15.968719375133514,4.328693742324278,772.5,754.19,1.4836538085713982,-0.006826024294423405,0.0010218012577927653,0.9268712479621172,232,3502080,342
3466.0,1.6186462670564652,0.1104736328125,4527.5,15.968719053268433,5.120602605502341,775.0,752.32,1.4399328138679266,-0.00718616795120397,0.0011819177963962718,0.9002217207103967,232,3512320,343
3393.75,1.6292716525495052,0.1396484375,4477.5,15.968719285726547,2.7905569368440486,747.5,747.33,0.6330737241078168,-0.009392528985335958,0.0015663973834767163,0.9686876356601715,232,3522560,344
3661.0,1.6238897822797298,0.1202392578125,4502.5,15.968719333410263,4.5857046554057455,775.0,761.31,1.109744712151587,-0.008018521678604885,0.0012187200682381434,0.9401893839240074,232,3532800,345
3702.5,1.6050693318247795,0.1164306640625,4525.0,15.968719136714935,3.6765987480265943,775.0,770.18,0.8631388911046087,-0.007618311447731685,0.0011896269963932637,0.959192081913352,232,3543040,346
3662.0,1.6200537458062172,0.111474609375,4500.0,15.968719315528869,5.5809362365412385,797.5,774.91,1.521862782817334,-0.007064177661231952,0.0012742902803443558,0.9060505207628011,232,3553280,347
3548.75,1.6357030019164085,0.1041015625,4500.0,15.968719166517257,6.623212796177481,772.5,764.4,1.5031376663595437,-0.005922381821073941,0.0010855414165069535,0.9088782299309969,232,3563520,348
3453.5,1.6548597641289233,0.0883056640625,4502.5,15.968719232082368,4.530590497262,725.0,755.99,1.1808905872516333,-0.007308679982770627,0.0009967278040794321,0.8981066413223744,232,3573760,349
3484.75,1.6433077715337276,0.0788330078125,4525.0,15.968719285726547,4.488157267509953,720.0,760.33,1.0299392530694604,-0.00676815553488268,0.0010362665573301372,0.9321997739374638,232,3584000,350
3439.75,1.630285882204771,0.0982421875,4527.5,15.968719273805618,4.177552130159737,672.5,750.36,1.0926603985950352,-0.007957832627289463,0.0010473017612416917,0.9195553578436375,232,3594240,351
3281.75,1.625736103206873,0.0959228515625,4502.5,15.968719291687012,4.558741884742429,650.0,734.31,0.9688434010371566,-0.0067311763676116245,0.0009321384485309469,0.930078025534749,232,3604480,352
3212.75,1.6287930510938167,0.1110595703125,4525.0,15.968719190359115,4.92348249805691,650.0,732.79,1.1216900976374746,-0.007915009863427257,0.0012837358480856111,0.9119734734296798,232,3614720,353
3332.25,1.6205636367201806,0.1082763671875,4550.0,15.968719190359115,3.9880681582430855,650.0,743.37,0.8834045383613557,-0.007227027506996819,0.0012058988006463382,0.9508682548999786,232,3624960,354
3357.5,1.6153666436672212,0.112353515625,4502.5,15.968719309568405,3.574617833677236,650.0,738.56,0.5789098282810301,-0.00681649130929145,0.0010796474039926206,0.9642978791147471,232,3635200,355
3435.5,1.623808576911688,0.0933349609375,4550.0,15.968719255924224,7.3522003721828515,570.0,745.28,1.5258276171982288,-0.004935386899160221,0.000984569901272014,0.920720537006855,232,3645440,356
3485.0,1.6180957198143004,0.10615234375,4557.500000000001,15.968719226121902,5.256322657334016,525.0,740.33,0.5189072084613144,-0.007451268857766991,0.0011731508049370586,0.9793971486389637,232,3655680,357
3648.25,1.6233357973396778,0.106396484375,4632.500000000001,15.968719285726547,7.238201228484565,642.5,763.0,1.7937234395649284,-0.006653724094576319,0.0011017611069922442,0.9064438290894031,232,3665920,358
3761.25,1.6228117994964122,0.1007080078125,4640.000000000002,15.968719202280045,6.387974998384496,747.5,778.35,1.5323640688788145,-0.006973884697072208,0.001048721645077463,0.9081876389682293,232,3676160,359
3845.75,1.6185769870877267,0.074072265625,4780.0,15.968719172477723,5.942697979861171,747.5,779.69,1.3069020368158817,-0.006170143300187192,0.0007601903390712306,0.9430889528244734,232,3686400,360
3990.5,1.6360886178910732,0.1226318359375,4827.5,15.968719178438187,4.465489497356646,775.0,792.31,0.6385494042187929,-0.008841634955751942,0.0012541138512466082,0.961093457788229,232,3696640,361
3930.5,1.6183498933911324,0.11162109375,4852.500000000001,15.968719255924224,3.9757845319808176,775.0,795.64,1.073730623535812,-0.007892611859642785,0.0011093286812529715,0.938338054716587,232,3706880,362
3837.25,1.642221572995186,0.1062744140625,4780.0,15.968718999624253,6.405332780118366,775.0,790.09,1.9049088453873992,-0.006541750487667741,0.0010993197022917422,0.8687050450593233,232,3717120,363
3678.0,1.6357948035001755,0.0779296875,4780.0,15.968719220161438,4.148007153309813,770.0,785.73,0.931513536721468,-0.006543381927622249,0.0008013817662463447,0.9347586050629616,232,3727360,364
3658.75,1.6332684345543385,0.1049072265625,4622.500000000002,15.968719267845154,4.733041439686479,775.0,773.38,1.0846090325154365,-0.006895464438639465,0.0009772423537645525,0.9275918457657099,232,3737600,365
3547.0,1.6376175567507745,0.1149169921875,4645.000000000002,15.968719351291657,4.122081424514521,522.5,753.5,1.4959180004894734,-0.007841177576028712,0.0011018167912657218,0.8846443146467209,232,3747840,366
3403.25,1.6282182492315769,0.10791015625,4602.5,15.968719309568405,3.6878452489134097,472.5,749.29,1.203261869587004,-0.00667958838166669,0.0010880169405771169,0.9425089307129383,232,3758080,367
3319.0,1.6190714783966542,0.1045166015625,4457.500000000001,15.968719202280045,3.764168686464147,475.0,738.56,1.001846005488187,-0.00777428153087385,0.001010548175259428,0.9440570671111346,232,3768320,368
3270.5,1.6485693730413913,0.114208984375,4532.500000000001,15.968719321489335,4.398329408259332,450.0,724.87,1.3399815492331981,-0.0066720205853926014,0.0014587352412609588,0.8877729959785938,232,3778560,369
3322.75,1.6040626004338265,0.10673828125,4627.500000000001,15.968719291687012,5.444353024601382,450.0,719.1,1.1433540402911604,-0.006785053736530244,0.001057030312529691,0.9509321436285972,232,3788800,370
3368.0,1.615583661198616,0.0945068359375,4627.500000000001,15.96871926188469,5.402791466560177,475.0,715.8,1.4498846767470241,-0.006167105353233638,0.0008737063631320893,0.9365564215928316,232,3799040,371
3415.25,1.6128065451979636,0.08642578125,4802.5,15.968719244003296,6.403504672605831,472.5,729.77,1.4795639011077584,-0.006061008050164673,0.0009688880067932178,0.9293447885662317,232,3809280,372
3572.0,1.6221834935247899,0.0861572265625,4830.000000000001,15.968719160556793,6.910637232045707,497.5,747.08,1.8975019531324506,-0.005370272573054535,0.0009151273011246748,0.9099059097468853,232,3819520,373
3598.5,1.627466156333685,0.090234375,4825.0,15.968719315528869,4.20006382554206,497.5,733.22,1.1329847993329167,-0.006778393280183081,0.0010161294898073643,0.9427508670836687,232,3829760,374
3629.0,1.6356579691171647,0.1025146484375,4802.5,15.968719279766082,4.922651884199331,590.0,730.07,1.7168016826733947,-0.005458347256353591,0.001027784899048861,0.9141167089343071,232,3840000,375
3601.25,1.6361317664384842,0.086767578125,4777.5,15.96871924996376,6.2067990814237195,497.5,719.62,1.3664580427110196,-0.005775831385471974,0.0008596217425695751,0.931206152588129,232,3850240,376
3570.5,1.6346872210502625,0.1004638671875,4777.5,15.968719452619553,5.38858697780806,497.5,726.06,1.1357926186639815,-0.006624741296400316,0.0010101347258233075,0.947422856837511,232,3860480,377
