frames,approx_kl_divergence,policy_entropy,PMM:episode_rewards,epoch_idx,explained_variance,fps,P01:episode_rewards,value_loss,grad_norm,P09:episode_rewards,clip_fraction,episode_length,policy_loss,advantage_norm
5591040,0.0007065398336294493,1.7066274650394917,204.0,546,-1.4901161193847657e-09,185,50.0,0.011809848793200217,0.05402099890862995,377.5000000000002,0.199072265625,340.72,-0.0007095331355230882,15.96871783733368
5601280,0.0007653384345346126,1.686551384627819,225.5,547,7.450580596923828e-09,185,50.0,0.013320412681787274,0.0556520993568531,477.5000000000002,0.200146484375,344.32,-0.000844492786200135,15.968717855215072
5611520,0.0006907293839844897,1.6553924404084683,244.0,548,-1.7136335372924803e-08,185,50.0,0.013067842684176868,0.05400673908332467,525.0,0.1600830078125,347.67,-0.0004952993953338591,15.96871783733368
5621760,0.0006978797575385443,1.6066343151032925,263.5,549,1.1175870895385742e-09,185,97.5,0.012358553768717685,0.05379747074070733,525.0,0.2198974609375,357.52,-0.0008377843030757503,15.968717968463897
5632000,0.0006713339253565209,1.5838841676712037,267.75,550,-1.0058283805847169e-08,185,125.0,0.014464940648758784,0.05113740747083147,457.5000000000006,0.1580322265625,363.02,-0.0005780393155873753,15.968717908859253
5642240,0.0005965233163919947,1.611535482108593,252.75,551,7.450580596923829e-10,185,150.0,0.014424173426959896,0.05516590735843337,400.0,0.1837646484375,357.82,-0.00046432882627414076,15.96871782541275
5652480,0.0007541711524943651,1.6442731328308582,275.75,552,-7.450580596923828e-09,185,125.0,0.013352506127557718,0.056634228366233684,550.0,0.2173583984375,364.76,-0.0007502326054236619,15.968717896938324
5662720,0.0009704111859207387,1.6395980432629584,288.75,553,-1.0430812835693359e-08,185,125.0,0.014298936405975838,0.05579251637938398,552.5000000000002,0.2442138671875,368.6,-0.0007765649137581931,15.96871799826622
5672960,0.0006395423276018164,1.6285811327397823,293.5,554,-5.960464477539063e-09,185,125.0,0.014336906812968665,0.05593550518059352,555.0000000000005,0.201513671875,373.37,-0.0008013958158699097,15.968717896938324
5683200,0.0006643947279485474,1.6180762514472007,267.25,555,1.30385160446167e-08,185,97.5,0.011120182250397192,0.0535653089000776,577.5000000000002,0.2255859375,365.26,-0.0006969202102482086,15.96871799826622
5693440,0.0007265811906222552,1.6444836013019084,249.25,556,-4.470348358154297e-09,185,72.50000000000001,0.011325755837242468,0.052585107966078556,502.5000000000002,0.1914794921875,359.24,-0.00039963806011655834,15.96871777176857
5703680,0.0007012603260136529,1.6825786851346494,220.25,557,-1.1175870895385742e-09,185,50.0,0.011725265003042296,0.05427800399526359,410.00000000000085,0.2122314453125,348.0,-0.0006064544497348834,15.96871758699417
5713920,0.0007528178375110883,1.6993203304708004,218.5,558,-1.2293457984924316e-08,185,50.0,0.011051417194175883,0.054578087633846084,502.5000000000002,0.2280029296875,352.33,-0.0008960170853242744,15.968717646598815
5724160,0.0006602358348260396,1.6975278019905091,215.75,559,-3.3527612686157227e-09,185,50.0,0.010716425778264238,0.05119957311372664,427.5000000000002,0.1996337890625,351.48,-0.0004646959911042359,15.96871775984764
5734400,0.0006869089252290906,1.7153003126382829,213.25,560,1.564621925354004e-08,185,47.50000000000001,0.010152618593565421,0.05241959282963983,455.0000000000004,0.2018798828125,355.86,-0.00031184059153019914,15.968717730045318
5744640,0.0008942942372499374,1.7266234919428824,180.5,561,-7.450580596923828e-09,185,25.0,0.007572077241047736,0.052932574564690346,427.5000000000002,0.295751953125,342.77,-0.0008340585072801332,15.968717712163926
5754880,0.0006671466118859826,1.7206702344119549,151.75,562,1.4156103134155273e-08,185,25.0,0.010051044535066467,0.05243153097637611,302.5000000000002,0.196435546875,334.57,-0.0006282728747464717,15.968717819452285
5765120,0.0008917236742377099,1.7381911553442477,153.75,563,-2.123415470123291e-08,185,25.0,0.009531574548600475,0.0553185924065718,302.5000000000002,0.290087890625,332.02,-0.0008249728474766016,15.968717938661575
5775360,0.0009230104366054093,1.751800812035799,153.5,564,1.1175870895385742e-09,185,25.0,0.0075377623746135216,0.052128580291612436,302.5000000000002,0.2719482421875,328.98,-0.0007703460803895723,15.968717700242996
5785600,0.0009298505560664694,1.732139127701521,150.0,565,-5.215406417846679e-09,185,25.0,0.008710161744966171,0.054865772243782994,300.0,0.2879150390625,324.75,-0.0008651646803627955,15.968717604875565
5795840,0.0008591652840891584,1.7494908660650252,132.25,566,5.960464477539063e-09,185,25.0,0.008006906294940563,0.054806875401102205,252.50000000000023,0.2908935546875,317.14,-0.000712480360380141,15.968717819452285
5806080,0.0007055992768357555,1.7294929966330528,146.75,567,1.080334186553955e-08,185,25.0,0.01001508470344561,0.053180238836222284,302.5000000000002,0.2277099609375,322.18,-0.0007379531700280495,15.968717479705811
5816320,0.0008486784659623936,1.7319965340197085,159.5,568,1.1175870895385742e-09,185,25.0,0.008826383146049466,0.05458731326586112,327.5000000000002,0.2726806640625,328.39,-0.000918702183116693,15.968717163801193
5826560,0.0009472099854633597,1.7305894933640957,171.5,569,-3.725290298461914e-09,185,25.0,0.00816609673761377,0.052127397803568475,400.0,0.2832763671875,335.01,-0.0007642181666597025,15.968717336654663
5836800,0.0007583833569526632,1.7469863183796406,173.75,570,-2.9802322387695314e-09,185,25.0,0.010800049082899933,0.0553911288348762,402.5000000000002,0.2733154296875,336.75,-0.0007219761158921756,15.968717807531357
5847040,0.00077420822069314,1.7442690931260585,169.75,571,9.313225746154785e-09,185,25.0,0.00982217210730596,0.05457846982889687,330.0000000000004,0.242529296875,336.72,-0.000977675700414693,15.968717205524445
5857280,0.0007809285235566676,1.7466737620532513,168.25,572,5.587935447692871e-09,185,47.50000000000001,0.01129380104878237,0.05652815891553228,327.5000000000002,0.2677001953125,333.94,-0.0009192001700284891,15.968715953826905
5867520,0.0007688328507356346,1.7315427117049693,179.75,573,-7.82310962677002e-09,185,25.0,0.012224063281610142,0.05408172061625881,350.0,0.2374755859375,334.61,-0.0009027034717291827,15.968717986345291
5877760,0.0006277666423954997,1.7370968215167522,214.75,574,8.195638656616212e-09,184,47.50000000000001,0.012454723911287147,0.055447888663493,427.5000000000002,0.2163818359375,345.72,-0.0007255521892147954,15.96871771812439
5888000,0.000619123859600279,1.7424104683101178,229.75,575,4.097819328308106e-09,184,50.0,0.012337216040759814,0.055896093507551745,480.00000000000045,0.2081298828125,348.34,-0.0006228069549251813,15.968717908859253
5898240,0.0007343355011983022,1.7459291473031044,231.75,576,3.7252902984619143e-10,184,72.50000000000001,0.01369901606667554,0.058689232638847476,452.50000000000017,0.23525390625,347.76,-0.0008039961270696949,15.968717867136002
5908480,0.0007063521235750158,1.7337014615535735,230.25,577,3.3527612686157227e-09,184,97.5,0.011211699527848396,0.0567857172443737,405.00000000000045,0.222998046875,347.66,-0.00048641348257660866,15.968717795610427
5918720,0.0005844339560240996,1.7290270306169986,239.25,578,-1.862645149230957e-08,184,75.0,0.010891678201733156,0.05626553291229726,502.5000000000002,0.2081298828125,352.77,-0.0007361186930211261,15.968717908859253
5928960,0.0005047435845625614,1.71846317127347,236.75,579,-1.3783574104309083e-08,184,72.50000000000001,0.011144027345108044,0.05320743451837765,502.5000000000002,0.17568359375,355.23,-0.0005210466377320699,15.968717741966248
5939200,0.0005924281634300144,1.7187194019556045,225.75,580,-5.215406417846679e-09,184,50.0,0.011163708619460522,0.05565684389377782,502.5000000000002,0.196826171875,349.28,-0.0004490293318667682,15.96871793270111
5949440,0.0009526389373718302,1.7193064458668232,227.25,581,1.4901161193847657e-09,184,50.0,0.011716898920349194,0.05662006071965102,527.5000000000002,0.2826171875,349.58,-0.0010804020763316657,15.968717765808105
5959680,0.0007527773035576502,1.705610267817974,222.0,582,7.078051567077636e-09,184,50.0,0.01151732406069641,0.05496603326951477,480.00000000000045,0.2473388671875,352.0,-0.0008029023556446191,15.968717777729035
5969920,0.0007173673067711661,1.6747481562197208,213.0,583,7.450580596923829e-10,184,50.0,0.011620899295667186,0.055836504987478455,405.00000000000045,0.23466796875,351.61,-0.0009091547515708953,15.968717712163926
5980160,0.0008659686948732315,1.663855615258217,203.0,584,3.3527612686157227e-09,184,25.0,0.007982505501240666,0.05273637610806804,452.50000000000017,0.282763671875,347.34,-0.0006846687736469903,15.968717753887177
5990400,0.000605397823920839,1.6783006474375726,184.0,585,-1.4901161193847656e-08,184,25.0,0.00832323368967991,0.05187497144850646,452.50000000000017,0.2294189453125,334.27,-0.0006314692356681917,15.96871770620346
6000640,0.0006859040919891868,1.6970359377563,175.5,586,1.0430812835693359e-08,184,25.0,0.010086563171898887,0.0537669302304699,475.0,0.2259765625,331.89,-0.0008179015016139601,15.96871782541275
6010880,0.0006768581083690606,1.70527528449893,170.75,587,-1.564621925354004e-08,184,25.0,0.008986984827311062,0.05155805389096548,402.5000000000002,0.2193603515625,332.13,-0.0006644261444307631,15.968710660934448
6021120,0.00076982651109887,1.7074910931289196,188.5,588,-1.0430812835693359e-08,184,25.0,0.009961090014621731,0.05293952006048573,362.5000000000011,0.2262451171875,341.43,-0.0005905679870920721,15.968717682361603
6031360,0.0008640350073903846,1.7205294966697693,173.0,589,1.4156103134155273e-08,184,25.0,0.007738674562597225,0.05284917252063319,325.0,0.2838134765625,337.75,-0.0008429772624367615,15.968717443943024
6041600,0.0009151519459308588,1.7032350048422813,166.5,590,-1.2293457984924316e-08,184,25.0,0.009229511815647129,0.054539174822519056,302.5000000000002,0.2705322265625,333.02,-0.0007671633366044261,15.968717753887177
6051840,0.0006427648260697083,1.6876461118459702,164.0,591,4.097819328308106e-09,184,25.0,0.010327423944909242,0.05218530688754075,300.0,0.223291015625,332.76,-0.0008236167377617676,15.968717831373215
6062080,0.0007846558101107348,1.6859988182783128,176.25,592,-1.3411045074462891e-08,184,47.50000000000001,0.010164558551241498,0.054938410690997794,302.5000000000002,0.2536376953125,337.81,-0.000698703705711523,15.968717515468597
6072320,0.0006445666589542043,1.6836089685559272,183.75,593,2.2351741790771484e-09,184,47.50000000000001,0.007678863899411681,0.05212023276132642,402.5000000000002,0.21005859375,338.07,-0.0005210768202232429,15.968716967105866
6082560,0.000867530098929592,1.6972871601581574,159.0,594,6.332993507385254e-09,184,25.0,0.008369024073181209,0.05407332123350557,325.0,0.2942626953125,329.33,-0.00071721627828083,15.968717765808105
6092800,0.0008421682030814281,1.7042860016226768,149.75,595,-3.725290298461914e-09,184,25.0,0.008438361536354933,0.050206728112426845,302.5000000000002,0.29345703125,323.18,-0.000927666233110358,15.96871782541275
6103040,0.0008053234358044392,1.7273863419890403,153.75,596,8.568167686462402e-09,184,25.0,0.00926491723748768,0.05330385209763653,275.0,0.2899169921875,322.9,-0.0007715999447100331,15.968717831373215
6113280,0.0005935347673201363,1.718285322934389,175.75,597,-1.0430812835693359e-08,184,47.50000000000001,0.010862918717612047,0.054854518551283274,405.00000000000045,0.229248046875,326.2,-0.0006562126862263539,15.968717986345291
6123520,0.0007665137872379546,1.7020548544824123,189.0,598,-2.2351741790771484e-08,184,47.50000000000001,0.010611876403709175,0.05408668020967829,452.50000000000017,0.2750732421875,331.29,-0.0006570642664883053,15.968716579675675
6133760,0.0006071955458992306,1.7049307242035865,183.75,599,-2.2351741790771484e-09,184,50.0,0.010392399637203198,0.05305830833839483,355.00000000000045,0.23095703125,331.69,-0.0007597718591568992,15.968717801570893
6144000,0.0006907288719013138,1.7270317174494267,194.75,600,2.2351741790771484e-09,184,50.0,0.009948871883898392,0.053514342271108475,350.0,0.251318359375,342.61,-0.0006086460009100847,15.968717747926712
6154240,0.0006556057913257973,1.7360079772770405,196.5,601,-2.9802322387695314e-09,184,50.0,0.01049306730965327,0.05465689441450474,357.5000000000007,0.214208984375,343.95,-0.00040067556547001003,15.968717682361603
6164480,0.0008335292514061621,1.7515319548547268,210.25,602,-7.82310962677002e-09,184,50.0,0.010278307533826591,0.05703785609847636,500.0,0.2865478515625,350.61,-0.0007717025124293287,15.968717944622039
6174720,0.0005649523516069622,1.7501443020999432,186.25,603,-7.078051567077636e-09,184,25.0,0.00977315169711801,0.052853440639556507,357.5000000000007,0.22998046875,343.37,-0.0006966336943150964,15.968717789649963
6184960,0.0005649341478999759,1.756718396395445,183.75,604,-1.0058283805847169e-08,184,25.0,0.010971370260813273,0.05604162949572582,402.5000000000002,0.2110595703125,343.15,-0.0004479235540202353,15.968717849254608
6195200,0.0007218485128703378,1.7491298541426659,182.25,605,-1.1548399925231934e-08,184,50.0,0.011807945680629928,0.056494458789026945,302.5000000000002,0.2606201171875,343.44,-0.0007420782465487718,15.968717652559281
6205440,0.0009501579866793008,1.770989863574505,194.5,606,-6.332993507385254e-09,184,50.0,0.009330705791194304,0.05465648961230857,405.00000000000045,0.300048828125,345.56,-0.0007611476350575686,15.968717628717423
6215680,0.0007133842881717811,1.7750078909099103,194.25,607,4.097819328308106e-09,184,25.0,0.009891027649609896,0.056117221042392904,477.5000000000002,0.272216796875,340.25,-0.000773057672631694,15.968717551231384
6225920,0.0006875093355461104,1.7573577538132668,182.75,608,0.0,184,25.0,0.009527340661679772,0.05433121801500916,477.5000000000002,0.243408203125,333.97,-0.000493073071265826,15.968717741966248
6236160,0.0007029045444568282,1.7474490486085414,175.0,609,-3.725290298461914e-09,184,25.0,0.008420847082743422,0.05292456614739423,452.50000000000017,0.239892578125,333.85,-0.0006377520210662623,15.968717747926712
6246400,0.0006350200158635744,1.7379947274923324,192.25,610,1.4901161193847657e-09,184,25.0,0.010849768406478688,0.0562798620136538,452.50000000000017,0.24384765625,340.19,-0.0007718002772890032,15.968717527389526
6256640,0.0006294167666681006,1.7133143559098243,217.5,611,2.9802322387695314e-09,184,50.0,0.011337293707038043,0.052112083805293564,527.5000000000002,0.2290283203125,349.71,-0.0007066193204082083,15.968717873096466
6266880,0.0006222969665998334,1.7042222708463668,237.5,612,4.470348358154297e-09,184,50.0,0.011222386153531261,0.05305491702787226,555.0000000000005,0.231103515625,353.3,-0.0005407358239608584,15.968717736005782
6277120,0.0005984742637281215,1.718267799168825,228.25,613,-5.960464477539063e-09,184,50.0,0.00968930592534889,0.05521255240836107,555.0000000000005,0.23681640625,349.64,-0.0005359779148420785,15.968717736005782
6287360,0.0008292314763536978,1.7071822449564933,214.25,614,-8.568167686462402e-09,184,25.0,0.009898437013180227,0.05468789749968096,527.5000000000002,0.301416015625,347.25,-0.0006332251592539251,15.968717736005782
6297600,0.0005944849791092111,1.7198740385472775,208.25,615,1.3783574104309083e-08,184,47.50000000000001,0.009209574807755416,0.0531731409413083,502.5000000000002,0.2241943359375,347.0,-0.0005329583469574573,15.968717604875565
6307840,0.0006991735862698079,1.7202054791152477,169.25,616,-8.568167686462402e-09,184,25.0,0.008890200464156806,0.05324002987380348,377.5000000000002,0.2903564453125,341.44,-0.000725382997552515,15.96871766448021
6318080,0.0006760275587851083,1.7365533523261547,172.25,617,-3.3527612686157227e-09,184,47.50000000000001,0.008368915033042868,0.05204957862704275,402.5000000000002,0.2435791015625,341.69,-0.0004940196482493775,15.968717700242996
6328320,0.00067993962653361,1.735147485882044,150.25,618,-1.2665987014770507e-08,184,25.0,0.00786350861799292,0.04959569396735118,275.0,0.2424072265625,332.68,-0.0007028880849247798,15.96871766448021
6338560,0.0007554185387419921,1.7124671183526516,128.25,619,1.862645149230957e-09,184,25.0,0.006483451968142618,0.05003218487138093,225.0,0.3018310546875,326.91,-0.0006660710627329536,15.968717622756959
6348800,0.0006917566868835934,1.6953505776822566,112.0,620,3.725290298461914e-08,184,25.0,0.006094168636536779,0.04962010615978356,225.0,0.28095703125,316.4,-0.0007056046233628877,15.968717622756959
6359040,0.0005726374826679148,1.6906369090080262,111.5,621,-3.3527612686157227e-09,184,25.0,0.007490025261176925,0.05278484962778833,225.0,0.2201904296875,317.49,-0.00040545381962147075,15.968717753887177
6369280,0.0007509937058500782,1.6817301355302334,129.75,622,-1.862645149230957e-08,184,25.0,0.008482592202199157,0.055243313982501964,307.5000000000006,0.3130126953125,318.08,-0.0007473013869457645,15.96871754527092
6379520,0.0007279297779547278,1.7119250021874906,142.75,623,-2.6077032089233397e-09,184,25.0,0.006959002606163267,0.05207998155283268,330.0000000000004,0.283203125,324.97,-0.0005525526667042868,15.968717521429062
6389760,0.0007061138539484091,1.6943437352776527,145.25,624,-2.9802322387695314e-09,184,0.0,0.008227677558534197,0.053268709523640566,302.5000000000002,0.285693359375,323.36,-0.0008823396539810347,15.968717730045318
6400000,0.000672563109108637,1.6911913588643075,140.75,625,-3.725290298461914e-09,184,0.0,0.007691730561009536,0.052281858976295656,275.0,0.2646728515625,322.74,-0.000650278848479502,15.968717533349992
6410240,0.0006035625081182161,1.6911102205514907,132.0,626,-7.450580596923829e-10,184,0.0,0.008264475688883976,0.05172435414518136,250.0,0.2474365234375,319.46,-0.0007479991272703046,15.96871775984764
6420480,0.0005105842682496586,1.6699903786182404,126.0,627,1.4528632164001465e-08,184,0.0,0.008954914364858268,0.05130037643743449,250.0,0.195751953125,319.55,-0.0005671372055076063,15.968717455863953
6430720,0.0006319076206622754,1.6826292507350444,130.0,628,-8.195638656616212e-09,184,25.0,0.00881995506642852,0.05045034804405577,250.0,0.1928955078125,324.24,-0.00048447399458382277,15.968717497587203
6440960,0.0004495387386043603,1.706355047225952,142.25,629,7.450580596923828e-09,184,25.0,0.009511185764949914,0.054468970092498084,252.50000000000023,0.1941650390625,329.32,-0.0003702488338603871,15.96871777176857
6451200,0.000548339651322749,1.6980290971696377,162.5,630,1.3411045074462891e-08,184,47.50000000000001,0.010764772636684938,0.054923602906408873,300.0,0.2145751953125,336.46,-0.00048689657232898754,15.968717843294144
6461440,0.0005697325464723235,1.683359994739294,169.75,631,-1.1920928955078126e-08,184,50.0,0.01109730020252755,0.054671365521644665,302.5000000000002,0.24013671875,335.68,-0.0007890365155617474,15.968717652559281
6471680,0.0006194146305517733,1.7067696310579776,171.25,632,3.3155083656311036e-08,184,50.0,0.008637856966151958,0.05208377544824132,302.5000000000002,0.2595703125,336.82,-0.0005567938576859887,15.968717330694199
6481920,0.00046020006960247886,1.7012323208153248,187.0,633,8.195638656616212e-09,184,50.0,0.010892416615388357,0.05258394983969585,307.5000000000006,0.1977294921875,337.39,-0.0006003804104693699,15.968717765808105
6492160,0.0005168274702413101,1.7037449344992637,194.25,634,-1.1175870895385742e-09,184,47.50000000000001,0.009908353402533977,0.05535920297273217,427.5000000000002,0.1933837890625,337.11,-0.000526693284700741,15.968717831373215
6502400,0.0005084414622643863,1.692429132014513,208.25,635,3.3527612686157227e-09,184,50.0,0.011883101603598335,0.05592719047504158,450.0,0.22060546875,339.66,-0.0005619819497951539,15.968717741966248
6512640,0.0005478489944465536,1.701462411880493,210.25,636,-2.0489096641540527e-08,184,50.0,0.010779332424863241,0.058386145888780584,450.0,0.2421875,339.8,-0.0006448298954637721,15.968717902898788
6522880,0.00040559231339472036,1.7026007317006588,195.25,637,3.725290298461914e-09,184,50.0,0.011369216482853517,0.053460232124426924,352.5000000000002,0.1799072265625,337.65,-0.0004529475032541086,15.968717873096466
6533120,0.0006436964473635953,1.7076560713350772,189.5,638,-2.2724270820617674e-08,184,50.0,0.009283356135347276,0.05402408907591427,325.0,0.2525146484375,341.6,-0.0006366401546983979,15.968717616796493
6543360,0.0005519749961365505,1.7031739316880703,177.75,639,8.195638656616212e-09,184,50.0,0.00995544203378813,0.0538444596062852,300.0,0.241552734375,343.13,-0.00042510384591878394,15.968717640638351
6553600,0.0006086610262684644,1.6829961754381657,167.5,640,5.960464477539063e-09,184,47.50000000000001,0.010632410437756335,0.056841175556938794,275.0,0.2420166015625,340.25,-0.0006768206923879916,15.968717813491821
6563840,0.0005194286177342633,1.6731005325913428,182.0,641,-9.313225746154785e-09,184,50.0,0.012173539077775786,0.05409378584537514,300.0,0.208251953125,351.8,-0.0005340799587429501,15.968717765808105
6574080,0.0005469514459520042,1.6893448278307914,179.0,642,4.470348358154297e-09,184,47.50000000000001,0.008355701933032833,0.05092471007458256,300.0,0.2146728515625,343.9,-0.0005859782912011724,15.96871777176857
6584320,0.0005776499966231085,1.6540340259671211,194.5,643,1.564621925354004e-08,184,72.50000000000001,0.011646223066054517,0.050842160006476414,327.5000000000002,0.1991943359375,348.72,-0.0006394964269929915,15.968717741966248
6594560,0.0005124025945860922,1.6611129507422446,202.75,644,-5.960464477539063e-09,184,72.50000000000001,0.012904037271800917,0.05718190794410538,505.00000000000045,0.206884765625,340.88,-0.0006813440206315136,15.968717807531357
6604800,0.00045269553930467056,1.6738424584269525,235.25,645,1.0430812835693359e-08,184,72.50000000000001,0.013093429533182644,0.05499246939126482,552.5000000000002,0.204248046875,349.25,-0.0006929885053978069,15.968717736005782
6615040,0.00047638103576161937,1.6834451533854007,252.0,646,-1.6391277313232423e-08,184,75.0,0.01331001922080759,0.05323860523581229,550.0,0.2063232421875,353.67,-0.0006754901474778308,15.968717914819717
6625280,0.000530562012428959,1.6984102144837379,238.25,647,-1.1920928955078126e-08,184,50.0,0.012505105297168483,0.05091182463110568,480.00000000000045,0.2290283203125,344.2,-0.000773767197097186,15.96871771812439
6635520,0.0004420008987210622,1.7002112679183483,238.5,648,-1.1175870895385742e-09,184,75.0,0.012630025213002227,0.05434167975806453,385.00000000000085,0.1913330078125,344.66,-0.0005258547811536118,15.96871793270111
6645760,0.0005749052538533306,1.72746452242136,247.75,649,-1.825392246246338e-08,184,75.0,0.012443336358410306,0.05446793686072189,480.00000000000045,0.238623046875,350.57,-0.0006738107817000127,15.968717831373215
6656000,0.000542152746649549,1.7350135631859303,238.75,650,1.4901161193847657e-09,184,75.0,0.011862766051490326,0.05618940549364826,412.5000000000011,0.2319091796875,357.58,-0.0005142838563187979,15.968717712163926
6666240,0.00045793277990782146,1.735870509594679,245.0,651,1.1175870895385742e-09,184,75.0,0.013555087227723561,0.05669871638002655,430.0000000000004,0.2101318359375,358.5,-0.0004726061615656363,15.968717807531357
6676480,0.0005411397955185748,1.7504859134554862,231.75,652,-2.905726432800293e-08,184,75.0,0.012536663791979662,0.05701422986704837,452.50000000000017,0.226904296875,343.2,-0.0005491449483088218,15.96871787905693
6686720,0.0004945683172252302,1.7584643594920635,243.0,653,1.4156103134155273e-08,184,75.0,0.011974618837120943,0.056655525750536576,480.00000000000045,0.2181884765625,343.27,-0.0006654267821431858,15.96871783733368
6696960,0.000571754830710347,1.775118923187256,218.5,654,-1.4901161193847657e-09,184,75.0,0.00999080656110891,0.05728417821248184,452.50000000000017,0.257275390625,337.87,-0.0004756650851049926,15.968717694282532
6707200,0.0005228315277747697,1.7788584232330322,215.0,655,-4.470348358154297e-09,184,50.0,0.011215225870546418,0.05388688657301133,412.5000000000011,0.257177734375,343.31,-0.0007791950960381655,15.968717801570893
6717440,0.0005758787066234561,1.765605415403843,202.75,656,2.123415470123291e-08,184,47.50000000000001,0.011234779306687415,0.055293344909560914,377.5000000000002,0.2621826171875,347.48,-0.0007641084488568594,15.9687175989151
6727680,0.00045879699512738623,1.7437876798212528,205.5,657,2.6077032089233397e-09,184,47.50000000000001,0.011978960971464402,0.05465805159882481,375.0,0.2330810546875,349.57,-0.0006566990596184041,15.968717616796493
6737920,0.0003935737784061644,1.7303960785269736,206.25,658,-1.862645149230957e-09,184,50.0,0.012503009261854459,0.054153216683413344,375.0,0.2098876953125,346.74,-0.000492083236167673,15.968717640638351
6748160,0.0004260276166732524,1.7246180839836598,213.5,659,-7.82310962677002e-09,184,75.0,0.011498920909070875,0.05521183623024671,352.5000000000002,0.2021728515625,341.97,-0.0005254155872535194,15.968717730045318
6758400,0.0004331499325672894,1.7187227368354798,238.0,660,4.8428773880004884e-09,184,75.0,0.014499791526759509,0.056999985980188905,375.0,0.20888671875,349.42,-0.000514798594667809,15.968717914819717
6768640,0.0005391432340303481,1.7265234030783176,231.75,661,1.564621925354004e-08,184,72.50000000000001,0.01250199698988581,0.05906989741421122,377.5000000000002,0.2552734375,347.52,-0.0006202110795129556,15.968717581033706
6778880,0.0005400759294118985,1.7423741087317466,248.25,662,1.862645149230957e-09,184,75.0,0.013787195450277068,0.054235868598625024,532.5000000000007,0.2274658203125,350.59,-0.0007582845573779196,15.968717992305756
6789120,0.0004130541901702145,1.7375519074499608,274.0,663,-1.1175870895385742e-09,184,50.0,0.013074143947233097,0.05416685612905048,602.5000000000002,0.197412109375,355.23,-0.0005506677338416921,15.968717873096466
6799360,0.0004696914051891099,1.7329823464155196,275.5,664,1.0430812835693359e-08,184,75.0,0.013697117732954211,0.05655957565723755,625.0,0.2373779296875,356.46,-0.0007634544712345814,15.968717950582505
6809600,0.00039555089321083867,1.7210213236510754,284.5,665,-4.8428773880004884e-09,184,100.0,0.015485759034345393,0.056714097013124035,602.5000000000002,0.1891357421875,361.43,-0.0005805961642181501,15.968717980384827
6819840,0.00035099288130240324,1.7118828378617763,282.25,666,-1.3411045074462891e-08,184,125.0,0.014634027637657709,0.056630079567801715,552.5000000000002,0.1714599609375,364.33,-0.0004118930435652146,15.968717950582505
6830080,0.0004071277534983153,1.711705281585455,264.25,667,-4.8428773880004884e-09,184,125.0,0.013657837198115886,0.05721548706317041,405.00000000000045,0.2028076171875,359.34,-0.0005485261135618202,15.968718045949936
6840320,0.0004103156849822653,1.7061026073992251,286.5,668,-7.450580596923829e-10,184,125.0,0.01442469108151272,0.05603004831415807,552.5000000000002,0.1998779296875,364.1,-0.0005218219510425115,15.96871770620346
6850560,0.0004280718160629249,1.7052105315029622,277.0,669,-8.195638656616212e-09,184,122.5,0.014432153003872373,0.054868601808732306,577.5000000000002,0.203466796875,358.19,-0.0005053129418229219,15.968717926740647
6860800,0.00038731708818389164,1.7157251060009002,298.75,670,-1.9371509552001954e-08,184,122.5,0.01462988841230981,0.05659108167648549,600.0,0.1887939453125,363.99,-0.0002711814435315318,15.968717908859253
6871040,0.0004210697789432061,1.7200121089816094,280.0,671,-1.862645149230957e-08,184,125.0,0.012434905940608587,0.054860073180158765,555.0000000000005,0.22626953125,356.61,-0.000713222778722411,15.968717777729035
6881280,0.00041686538017131624,1.7400973282754422,267.5,672,-1.30385160446167e-08,184,125.0,0.014531178164179436,0.05504295732079841,505.00000000000045,0.1941162109375,353.16,-0.0005540867194213206,15.968717968463897
6891520,0.00042649967647605535,1.741057612001896,251.0,673,-3.7252902984619143e-10,184,125.0,0.012457690884184558,0.05808737771893193,452.50000000000017,0.2422607421875,353.53,-0.0005569361350353574,15.968717873096466
6901760,0.00046237249402452106,1.7561491675674916,232.5,674,-3.5390257835388184e-08,184,100.0,0.01206775949249277,0.05594731653456499,375.0,0.2234375,349.69,-0.00045103458105586467,15.968717747926712
6912000,0.000426658805068314,1.754293118417263,239.0,675,-1.5273690223693846e-08,184,100.0,0.013691877531528007,0.057802799905942504,452.50000000000017,0.23818359375,353.56,-0.0007254794873006176,15.968718045949936
6922240,0.000509639216156188,1.7515870600938797,245.0,676,1.1175870895385742e-09,184,125.0,0.012748105986975133,0.05702486085611054,500.0,0.2768798828125,352.84,-0.0008553854553611018,15.968717855215072
6932480,0.000432595091818655,1.7524908617138863,249.5,677,4.097819328308106e-09,184,122.5,0.01241222009412013,0.05473585241047636,500.0,0.23701171875,355.06,-0.0007724192855675938,15.968717974424361
6942720,0.00042220452246937156,1.76828850582242,236.0,678,1.080334186553955e-08,184,72.50000000000001,0.010364845188450999,0.05581536863920968,500.0,0.2296630859375,353.39,-0.0006066124631615821,15.968717551231384
6952960,0.0004018477509703189,1.7615254573523997,232.5,679,4.097819328308106e-09,184,50.0,0.012076785558019765,0.05650718302694535,500.0,0.20625,349.09,-0.0005927493119088467,15.968717855215072
6963200,0.0004758970760278203,1.7662240035831929,208.5,680,-9.313225746154785e-09,184,50.0,0.010782640168326908,0.05647953348232075,362.5000000000011,0.2678955078125,342.86,-0.0005872887253644876,15.96871770620346
