policy_gradient_bias_correction,frames,avg_q_retraced,avg_q_selected,epoch_idx,model_prob_std,policy_entropy,policy_loss,advantage_norm,policy_gradient_loss,q_loss,grad_norm,PMM:episode_rewards,explained_variance,P01:episode_rewards,episode_length,rollout_prob_std,fps,P09:episode_rewards
0.0,1404000,8.520660778879841e-06,8.811427602462984e-06,195,3.06135193735461e-05,2.1972252205093072,-2.4255949039499907e-07,0.00037871317941849946,-2.4255949039499907e-07,4.362743074274917e-09,6.489028020555139e-06,0.0,-2098.4509695515053,0.0,3324.7,3.5821348700684356e-05,339,0.0
0.0,1411200,-8.689483982788328e-06,-8.726239178375438e-06,196,3.776245664314032e-05,2.197225177997635,3.1973853775763446e-07,0.0005511582476500129,3.1973853775763446e-07,7.4033209896235485e-09,1.025876671610681e-05,0.0,-46.53848762349477,0.0,3324.7,4.2784579617042034e-05,339,0.0
0.0,1418400,9.546821299269333e-06,9.447401958092231e-06,197,3.156937175348343e-05,2.1972252250973456,-2.1325689042740664e-07,0.0004050802302360969,-2.1325689042740664e-07,3.5825823216628368e-09,6.713362910629477e-06,0.0,-1511.6531017079308,0.0,3324.7,3.630748771613798e-05,339,0.0
0.0,1425600,8.585940046292691e-06,8.987059855524702e-06,198,3.866744891724426e-05,2.197225166314952,-1.5803255957134425e-07,0.0004922616723818158,-1.5803255957134425e-07,4.049070616165798e-09,7.902170155637093e-06,0.0,-668.5298059261754,0.0,3324.7,4.409123489093857e-05,339,0.0
0.0,1432800,5.615749413638109e-06,6.824163694032163e-06,199,3.927746136558544e-05,2.1972251850366593,-2.027214254160423e-07,0.0004950716403985106,-2.027214254160423e-07,3.7015160042545516e-09,7.708380735664814e-06,0.0,-728.4205224129558,0.0,3324.7,4.444182362936579e-05,339,0.0
0.0,1440000,5.733967772918563e-06,6.76847570659747e-06,200,3.9672009380995874e-05,2.197225129052445,-3.5143559096347384e-07,0.0004829607796700031,-3.5143559096347384e-07,4.339261644360638e-09,7.589049141658884e-06,0.0,-1109.0938724270857,0.0,3324.65,4.5174531653800375e-05,339,0.0
0.0,1447200,-3.2651085817403995e-06,-2.4499478277574922e-06,201,3.236767553476428e-05,2.197225233626938,-2.3675358630726942e-07,0.0004688795460723915,-2.3675358630726942e-07,5.720827186741917e-09,9.487214801250916e-06,0.0,-1225.2293451468747,0.0,3324.65,3.7243476773243595e-05,339,0.0
0.0,1454400,-4.641723576246816e-06,-3.58580160884632e-06,202,3.44246117173565e-05,2.1972252104805894,1.1230795005677918e-07,0.0004839118925874614,1.1230795005677918e-07,3.5631092498163372e-09,8.062685716501774e-06,0.0,-805.1194481896156,0.0,3324.65,3.995249193316359e-05,339,0.0
0.0,1461600,2.066778421718164e-06,2.186952101845794e-06,203,3.5709035236939214e-05,2.1972251710910644,-5.4064377211130094e-08,0.0004298096720459481,-5.4064377211130094e-08,2.707520384914113e-09,6.909061616714411e-06,0.0,-624.3721124964195,0.0,3324.65,4.077915540882883e-05,339,0.0
0.0,1468800,2.0989319406346176e-06,2.3598557885091195e-06,204,2.7803424576490435e-05,2.1972252273275736,-1.6994386071581566e-07,0.0003273169133580005,-1.6994386071581566e-07,1.8603627096983742e-09,5.321151512743143e-06,0.0,-1659.4482476037692,0.0,3324.65,3.2430647199866656e-05,339,0.0
0.0,1476000,-3.1025781953949223e-07,-5.154857732179526e-07,205,4.197210741981501e-05,2.197225112189978,-6.242425095126867e-08,0.0005404106518957289,-6.242425095126867e-08,4.274368547510358e-09,8.824171635362497e-06,0.0,-169.25860428559704,0.0,3324.55,4.7501727026884914e-05,339,0.0
0.0,1483200,-1.0107089164147491e-06,-8.23886849376348e-07,206,3.091949017365697e-05,2.197225203116735,-7.548068666040297e-10,0.00038810680575691555,-7.548068666040297e-10,2.9438238769567787e-09,6.379769141998588e-06,0.0,-1638.8895310255273,0.0,3324.55,3.6052747175225614e-05,339,0.0
0.0,1490400,-1.4110467125445008e-05,-1.3783981308177026e-05,207,3.5900617543495804e-05,2.19722521347659,2.920759592395063e-07,0.0004978993305128225,2.920759592395063e-07,5.635333592041588e-09,8.402037699338804e-06,0.0,-176.75187496775433,0.0,3324.55,4.1410500109451374e-05,339,0.0
0.0,1497600,-1.6097284206754246e-07,3.068446361254177e-07,208,2.822273785086355e-05,2.1972251469304416,-6.853213877431402e-08,0.0003768095555880378,-6.853213877431402e-08,3.1973248771534843e-09,6.338934068461646e-06,0.0,-1627.8588229317695,0.0,3324.55,3.2671596338624504e-05,339,0.0
0.0,1504800,-1.0421797155920955e-06,-3.518558472960883e-07,209,3.745341593569734e-05,2.1972252038736197,-8.707568915937501e-08,0.00046431950275101073,-8.707568915937501e-08,3.70560247576456e-09,6.8788183765471365e-06,0.0,-395.05970057108095,0.0,3324.55,4.178759493293507e-05,339,0.0
0.0,1512000,-2.007589371033601e-06,-2.3628710773869618e-06,210,3.153269561155544e-05,2.1972252297338355,4.8388823869885324e-08,0.0003835448376410296,4.8388823869885324e-08,3.0520029295676044e-09,5.9018679156786716e-06,0.0,-1074.16608878987,0.0,3324.55,3.5840612453051465e-05,339,0.0
0.0,1519200,-1.1383357615714137e-06,-8.750653385387702e-07,211,4.0477145107357146e-05,2.1972251087174843,1.3208735985216926e-07,0.0004935137045708509,1.3208735985216926e-07,4.872996004792496e-09,7.99672834893164e-06,0.0,-1062.1876883721934,0.0,3324.42,4.5421187813836075e-05,339,0.0
0.0,1526400,-6.339447591346564e-06,-5.701903222749541e-06,212,3.232747840513489e-05,2.197225239349421,1.6247121593289325e-07,0.00043104843420309184,1.6247121593289325e-07,5.770724725691695e-09,7.932422311952852e-06,0.0,-1062.2249667977214,0.0,3324.42,3.693196032367463e-05,339,0.0
0.0,1533600,-9.578252774852264e-06,-9.871620390849198e-06,213,3.0384576136243808e-05,2.197225148034474,2.364860789080781e-07,0.00044067940971189497,2.364860789080781e-07,3.787216150120204e-09,7.446045752712104e-06,0.0,-554.0275469065137,0.0,3324.42,3.544725235657992e-05,339,0.0
0.0,1540800,-2.851055435248854e-06,-3.0483292000868066e-06,214,3.713924480112361e-05,2.197225172343077,-1.1088459832386526e-07,0.0004748840013493459,-1.1088459832386526e-07,3.922188197421794e-09,7.585017636026249e-06,0.0,-740.844343242259,0.0,3324.42,4.150854619021711e-05,339,0.0
0.0,1548000,-2.3024529918129723e-06,-3.10470585794636e-06,215,3.016111291503515e-05,2.197225201423206,-1.87143686358572e-08,0.0003589976527164633,-1.87143686358572e-08,3.1596425475798363e-09,6.062130547062162e-06,0.0,-1602.8441180519076,0.0,3324.42,3.448366453846849e-05,339,0.0
0.0,1555200,-2.706202716845729e-06,-2.8334273600746935e-06,216,4.2260643355424685e-05,2.197225133174311,-1.599710270975174e-07,0.0005456345078963781,-1.599710270975174e-07,4.313444337422697e-09,8.227041745461738e-06,0.0,-127.08080947758029,0.0,3324.21,4.648902644256786e-05,339,0.0
0.0,1562400,-2.863584932985802e-06,-1.8481224735000919e-06,217,2.8864921181155766e-05,2.1972251625981913,-3.696372443324979e-08,0.00035770498062760226,-3.696372443324979e-08,2.4992984817276756e-09,6.1463520948180155e-06,0.0,-2014.6270470859372,0.0,3324.21,3.3406694414124e-05,339,0.0
0.0,1569600,-1.7928751994768886e-05,-1.8229936961235264e-05,218,3.376990676212394e-05,2.1972251882442437,3.4129843810442393e-07,0.0004946164872502996,3.4129843810442393e-07,4.678128563037292e-09,8.742329601937962e-06,0.0,-251.96548950127857,0.0,3324.21,3.804496144714468e-05,339,0.0
0.0,1576800,-5.799913135828345e-06,-5.955694853692003e-06,219,2.855128857040275e-05,2.1972252087082182,1.6417657236550513e-07,0.0003709284493652557,1.6417657236550513e-07,3.1889463256600627e-09,6.10537085966824e-06,0.0,-1653.684676479546,0.0,3324.21,3.303003562811072e-05,339,0.0
0.0,1584000,-5.233492320617438e-06,-4.529477725045337e-06,220,3.616101161509187e-05,2.197225228869726,-6.480875020485589e-08,0.00043594133719317417,-6.480875020485589e-08,3.1753518620100346e-09,6.611078160311923e-06,0.0,-423.77078006752424,0.0,3324.21,4.0290594870348566e-05,339,0.0
0.0,1591200,-5.300888024730754e-06,-4.928238847816777e-06,221,3.355501891150746e-05,2.1972251924419526,-1.1450765953121812e-09,0.0004241114783782674,-1.1450765953121812e-09,2.906630108712393e-09,6.381372539377697e-06,0.0,-993.9685459372353,0.0,3324.21,3.8227046435216815e-05,339,0.0
0.0,1598400,-6.934364760826849e-06,-6.291120662929886e-06,222,3.538285963212496e-05,2.1972251889062306,5.820083332628277e-08,0.00045124542313275206,5.820083332628277e-08,3.4738989486928005e-09,7.118572795529599e-06,0.0,-815.503355688906,0.0,3324.23,4.011398124749809e-05,339,0.0
0.0,1605600,-1.1275448087888532e-05,-1.0746756785606416e-05,223,3.241143473191627e-05,2.1972251997864434,3.1187160712948667e-07,0.0004356767772607225,3.1187160712948667e-07,4.0085866154390774e-09,7.486363370324145e-06,0.0,-1391.1017741132396,0.0,3324.23,3.7174939178856084e-05,339,0.0
0.0,1612800,-1.7050138288301665e-05,-1.6645971433515146e-05,224,2.7615850221007943e-05,2.1972252463159108,3.1892247269216427e-07,0.00040504104025953456,3.1892247269216427e-07,3.00984006599728e-09,6.782567612571476e-06,0.0,-670.7635913465799,0.0,3324.23,3.216529824063249e-05,339,0.0
0.0,1620000,-1.0611040758273423e-05,-1.0374515169060158e-05,225,3.187608496754516e-05,2.197225240204069,2.7901093368020034e-07,0.00040312370081930257,2.7901093368020034e-07,2.5380445279895518e-09,5.839611144589192e-06,0.0,-817.3444335917633,0.0,3324.23,3.631214019738611e-05,339,0.0
0.0,1627200,-1.226217400026673e-05,-1.1486106810352604e-05,226,3.317510247291191e-05,2.19722521790121,2.353005993438168e-07,0.00043226313992492457,2.353005993438168e-07,3.156495915763212e-09,6.876490591566634e-06,0.0,-1190.65845716923,0.0,3324.23,3.7760012744937834e-05,339,0.0
0.0,1634400,-1.1742554637444911e-05,-1.1820404534089917e-05,227,4.293792973610999e-05,2.1972251284343227,1.9733772155746185e-07,0.0005241093974410088,1.9733772155746185e-07,4.788662824972959e-09,8.15473028008091e-06,0.0,-186.95715490986433,0.0,3324.17,4.768362081212147e-05,339,0.0
0.0,1641600,-1.029074930302375e-05,-1.0569478376161956e-05,228,3.072229564195603e-05,2.197225200268958,4.203465766537487e-07,0.00037835754481892626,4.203465766537487e-07,3.0471933476946256e-09,6.250546256488059e-06,0.0,-1443.5750520389513,0.0,3324.29,3.502223853450192e-05,339,0.0
0.0,1648800,-2.336272807714601e-05,-2.3147840175229682e-05,229,3.438242666109523e-05,2.197225120323045,4.75813483780612e-07,0.0005118613406005989,4.75813483780612e-07,7.782669336586192e-09,9.621945901019852e-06,0.0,-360.83284359062,0.0,3324.29,3.8065881585238366e-05,339,0.0
0.0,1656000,-1.0511768855624327e-05,-1.0110731307498424e-05,230,2.8377566748067764e-05,2.1972252459280073,1.5959545081701837e-07,0.00035576167162824137,1.5959545081701837e-07,2.3395946567319366e-09,5.977273965191278e-06,0.0,-1222.3453928874694,0.0,3324.29,3.280350321257287e-05,339,0.0
0.0,1663200,-1.0764196378316844e-05,-1.0945528004259074e-05,231,3.653201240730013e-05,2.197225209203347,1.7815547433796802e-07,0.00045767895137392917,1.7815547433796802e-07,3.3582428159258633e-09,7.109377462800847e-06,0.0,-253.59266590165555,0.0,3324.29,4.049718936757157e-05,339,0.0
0.0,1670400,-1.0233526974367597e-05,-9.668346792328713e-06,232,2.9287654192491803e-05,2.19722519123365,2.8104779922887873e-07,0.0003649715999629899,2.8104779922887873e-07,2.272077935644293e-09,5.522741371691008e-06,0.0,-1103.1388168354893,0.0,3324.29,3.3823233722425655e-05,339,0.0
0.0,1677600,-1.0504226706153343e-05,-1.1255176434580263e-05,233,4.0076492839594487e-05,2.197225094156921,2.5863431605096033e-07,0.0005036586002381682,2.5863431605096033e-07,4.541145650005496e-09,8.066607901104194e-06,0.0,-711.6040842622975,0.0,3324.19,4.441732822412269e-05,339,0.0
0.0,1684800,-1.1677420526309664e-05,-1.1751166068338326e-05,234,2.9788442863405267e-05,2.1972251966654426,-3.903837440623114e-08,0.00040171946417398536,-3.903837440623114e-08,4.204903697413386e-09,7.00304569472018e-06,0.0,-1233.4510188827978,0.0,3324.19,3.377211108323064e-05,339,0.0
0.0,1692000,-1.8759195687869864e-05,-1.8722307379586063e-05,235,2.8967007227810614e-05,2.1972252077148076,3.9832051595864923e-07,0.0004282445198770354,3.9832051595864923e-07,2.695643514693232e-09,6.716708574079019e-06,0.0,-357.5949419715811,0.0,3324.19,3.303047073263625e-05,339,0.0
0.0,1699200,-7.083194488900092e-06,-7.358495121319884e-06,236,2.8576809449403175e-05,2.1972252336157347,2.4432051890641915e-07,0.000353194575743083,2.4432051890641915e-07,1.961685774956542e-09,5.382097817759473e-06,0.0,-1025.5358056852888,0.0,3324.19,3.267571328999739e-05,338,0.0
0.0,1706400,-8.060699634062079e-06,-7.106449739217311e-06,237,3.073851318903045e-05,2.197225219837572,9.05493311090758e-08,0.0003856179208005066,9.05493311090758e-08,2.185403010606926e-09,5.799372800636255e-06,0.0,-921.1535085903652,0.0,3324.19,3.4754676962843136e-05,339,0.0
0.0,1713600,-8.367109326450316e-06,-7.918805136941853e-06,238,3.987847907975896e-05,2.197225167558938,2.3687874437458111e-07,0.0004902838326503625,2.3687874437458111e-07,4.188855384797354e-09,7.781296800914562e-06,0.0,-476.9259132715161,0.0,3324.19,4.440079379052983e-05,339,0.0
0.0,1720800,-1.1760222543997915e-05,-1.1830968021099443e-05,239,3.0302337693856804e-05,2.1972252348580006,2.554002387456217e-07,0.00039248196447267634,2.554002387456217e-07,2.7456246874366958e-09,6.333755368955779e-06,0.0,-1164.4055209694664,0.0,3324.28,3.4496239025547046e-05,338,0.0
0.0,1728000,-2.1400830357590296e-05,-2.1151097688860522e-05,240,2.8482293096167558e-05,2.197225252721045,2.937558581927836e-07,0.00042721173982757793,2.937558581927836e-07,3.897862831093891e-09,6.80116691437849e-06,0.0,-718.6373895349151,0.0,3324.28,3.237308683898687e-05,338,0.0
0.0,1735200,-1.5278819526609144e-05,-1.5448660398039475e-05,241,2.7624231600683173e-05,2.1972252309227747,4.7090273343248457e-07,0.00036999130280171644,4.7090273343248457e-07,2.4297994310723216e-09,5.873794178768517e-06,0.0,-1089.83770660545,0.0,3324.28,3.20850605808747e-05,338,0.0
0.0,1742400,-1.2070640070868692e-05,-1.2468666450433017e-05,242,3.74216754866958e-05,2.197225235984439,3.772698076416548e-07,0.00047330853046727067,3.772698076416548e-07,3.202262827932632e-09,7.176761419103532e-06,0.0,-71.70666516136558,0.0,3324.28,4.222918818062761e-05,338,0.0
0.0,1749600,-1.1201593084688426e-05,-1.1456726524105733e-05,243,2.8691769572879086e-05,2.1972252608480907,3.111621632322952e-07,0.00036939237402691563,3.111621632322952e-07,2.839185568594747e-09,5.818425804882726e-06,0.0,-1669.956425378706,0.0,3324.28,3.3181246788770415e-05,338,0.0
0.0,1756800,-1.1951597094759754e-05,-1.2100827082296562e-05,244,3.993112465258895e-05,2.197225149655468,3.640975873181903e-07,0.000484118969178553,3.640975873181903e-07,4.253889643115238e-09,7.83893784049576e-06,0.0,-601.6891868701734,0.0,3324.39,4.385432158017312e-05,338,0.0
0.0,1764000,-1.3978580269820901e-05,-1.3722715076531427e-05,245,2.772884468769794e-05,2.197225249854345,2.9470941187631065e-07,0.0003540459000712164,2.9470941187631065e-07,3.110117537728482e-09,5.73905743424771e-06,0.0,-1486.2100378905259,0.0,3324.39,3.160107121463141e-05,338,0.0
0.0,1771200,-2.3670138588790402e-05,-2.4185489567495697e-05,246,3.065806286312658e-05,2.1972252434775945,6.807583270337882e-07,0.00044709881008058133,6.807583270337882e-07,3.159815889361957e-09,7.012487393483596e-06,0.0,-371.7875807272347,0.0,3324.39,3.5020532500780856e-05,338,0.0
0.0,1778400,-1.3806409621002742e-05,-1.374603886139835e-05,247,2.930262876892656e-05,2.197225242380112,3.7430198518020034e-07,0.0003900732306922489,3.7430198518020034e-07,2.447086161367583e-09,6.427846708949934e-06,0.0,-1042.7023931437448,0.0,3324.39,3.365952017504462e-05,338,0.0
0.0,1785600,-1.2491792575253908e-05,-1.2873742141126538e-05,248,2.7299918064034754e-05,2.1972252413479967,3.4296119242257805e-07,0.00035059025843079333,3.4296119242257805e-07,1.936987300255233e-09,5.480122348335415e-06,0.0,-1220.7170966470899,0.0,3324.39,3.098533992965008e-05,338,0.0
0.0,1792800,-1.4236697792771987e-05,-1.3383776612337829e-05,249,3.457996189487699e-05,2.197225162472044,3.5939956852027143e-07,0.0004431943577151648,3.5939956852027143e-07,3.0405676985446527e-09,7.049712335741136e-06,0.0,-518.8328405913096,0.0,3324.39,3.87228788728198e-05,338,0.0
0.0,1800000,-1.5768106650152274e-05,-1.6510675252072034e-05,250,3.022185582103648e-05,2.1972252431369963,4.130536376740803e-07,0.00039865506009977865,4.130536376740803e-07,2.913790479062384e-09,6.4406305358804206e-06,0.0,-1414.6681214371117,0.0,3324.38,3.3641910375828134e-05,338,0.0
0.0,1807200,-2.2072180830358023e-05,-2.2359964233614436e-05,251,2.655568299460765e-05,2.1972252140537147,5.48003964148478e-07,0.0003918879990335823,5.48003964148478e-07,3.6265122496543605e-09,7.079070579029296e-06,0.0,-1145.1581358880408,0.0,3324.38,2.991807034233461e-05,338,0.0
0.0,1814400,-1.625452060364503e-05,-1.6659255554443354e-05,252,2.439929424474515e-05,2.19722522023809,3.942984906803427e-07,0.000340609822714215,3.942984906803427e-07,2.6203788196792807e-09,5.364991394290759e-06,0.0,-1372.7739495958647,0.0,3324.38,2.808061977530707e-05,338,0.0
0.0,1821600,-1.4118450715700635e-05,-1.4691214928838968e-05,253,3.729899634896913e-05,2.1972252225875852,5.218063163528918e-07,0.00047400625613676535,5.218063163528918e-07,2.8520333649721266e-09,6.944708025200389e-06,0.0,-212.60874638171813,0.0,3324.38,4.140691881090148e-05,338,0.0
0.0,1828800,-1.1410540469003759e-05,-1.205692998542094e-05,254,2.7698879576740972e-05,2.197225268603575,2.887292529326366e-07,0.00037331660362691527,2.887292529326366e-07,2.509650905066616e-09,6.308654550520889e-06,0.0,-1248.7138922406577,0.0,3324.38,3.130738431689943e-05,338,0.0
0.0,1836000,-1.1169715339506457e-05,-1.134731457091001e-05,255,3.963532443618805e-05,2.197225171776561,2.30342304014467e-07,0.0004790175941501507,2.30342304014467e-07,3.727620768253413e-09,7.434004356955766e-06,0.0,-431.5215869993711,0.0,3324.35,4.3140311371577593e-05,338,0.0
0.0,1843200,-1.2736422111054458e-05,-1.2448745449597077e-05,256,2.4611713779514588e-05,2.1972252495105935,8.18581750698016e-08,0.0003495776587898103,8.18581750698016e-08,3.136060278375946e-09,6.1001551671320805e-06,0.0,-1792.620538820576,0.0,3324.35,2.7873779355528862e-05,338,0.0
0.0,1850400,-2.4327237607603968e-05,-2.481617064354492e-05,257,2.8735325701665144e-05,2.197225234130072,7.585075760941806e-07,0.00043644914358314027,7.585075760941806e-07,3.0415707288321728e-09,7.030237967137678e-06,0.0,-189.12990928746876,0.0,3324.35,3.2722486168871934e-05,338,0.0
0.0,1857600,-1.1806019880576435e-05,-1.1771030830745291e-05,258,2.7956754424936572e-05,2.197225222168145,2.172130250138679e-07,0.000371936835438086,2.172130250138679e-07,1.9069231929940578e-09,5.3085548647553205e-06,0.0,-1085.4795292411375,0.0,3324.35,3.1774017443856714e-05,338,0.0
0.0,1864800,-1.2598145922081563e-05,-1.3192587726445543e-05,259,3.252910324724413e-05,2.197225204724254,6.549143965374328e-08,0.0004157768319844929,6.549143965374328e-08,2.9462722865459924e-09,6.373302365442468e-06,0.0,-859.9496295596884,0.0,3324.35,3.614751802797515e-05,338,0.0
0.0,1872000,-1.2439225808760564e-05,-1.2624944153472333e-05,260,3.657169375033152e-05,2.1972251973108006,6.567861919639148e-08,0.0004646871756581403,6.567861919639148e-08,3.6423033249071808e-09,7.377208898504414e-06,0.0,-796.2491458130702,0.0,3324.35,4.048552031120395e-05,338,0.0
0.0,1879200,-1.3533483679349869e-05,-1.2815763325496243e-05,261,3.7199838693943045e-05,2.1972251435972394,4.373543851315502e-07,0.0004650849452655987,4.373543851315502e-07,4.292872775761109e-09,7.532715708936128e-06,0.0,-1202.0187149273877,0.0,3324.41,4.051503028643126e-05,338,0.0
0.0,1886400,-2.0661480936143955e-05,-2.0992698428678995e-05,262,2.9821777055975796e-05,2.1972251934633054,4.375716738005831e-07,0.00042437685148077436,4.375716738005831e-07,3.776768509686424e-09,7.544723828014228e-06,0.0,-795.0828582670764,0.0,3324.41,3.363920353516057e-05,338,0.0
0.0,1893600,-1.647866625873011e-05,-1.6461205941523655e-05,263,2.504772000972501e-05,2.1972252818800153,2.533598855293903e-07,0.0003688005875920998,2.533598855293903e-07,1.6935543356504688e-09,5.589523828806689e-06,0.0,-911.3738263903203,0.0,3324.41,2.854473032365539e-05,338,0.0
0.0,1900800,-1.4152503847841508e-05,-1.3977826030842002e-05,264,3.240122377227081e-05,2.197225219709705,2.2569020697843813e-07,0.00043983413950450593,2.2569020697843813e-07,3.0626891363526346e-09,6.894675902168845e-06,0.0,-320.5459723970784,0.0,3324.41,3.602225604209486e-05,338,0.0
0.0,1908000,-1.3361541704808639e-05,-1.2996331664241729e-05,265,2.5678385820795905e-05,2.197225223814369,4.7391618663606915e-07,0.0003348749006961414,4.7391618663606915e-07,2.0283476264674387e-09,5.654700638022396e-06,0.0,-1641.581611077467,0.0,3324.41,2.912165253355647e-05,338,0.0
0.0,1915200,-1.3872097884246099e-05,-1.4382784568404473e-05,266,3.562727768392881e-05,2.1972251950842994,4.12311599844424e-07,0.00045235798309484324,4.12311599844424e-07,3.2289879424104907e-09,6.997687982750517e-06,0.0,-285.79322213514695,0.0,3324.48,3.899153284915913e-05,338,0.0
0.0,1922400,-1.384347079107539e-05,-1.4149759833266083e-05,267,2.2794709878683406e-05,2.1972252734533697,3.0818093386775745e-07,0.00030661704788977816,3.0818093386775745e-07,1.8689802555769484e-09,4.7586488811822114e-06,0.0,-1628.7681816432153,0.0,3324.48,2.601813299940332e-05,338,0.0
0.0,1929600,-2.666278434279746e-05,-2.652898692902216e-05,268,3.0508017482661094e-05,2.197225185339413,5.840500551813921e-07,0.00046578026446689413,5.840500551813921e-07,4.077186768179554e-09,8.27082173783959e-06,0.0,-35.069807256412886,0.0,3324.48,3.441106407685477e-05,338,0.0
0.0,1936800,-1.4294132583241693e-05,-1.4698660141943622e-05,269,2.4969448505158107e-05,2.1972252993451225,2.121371829676298e-07,0.00033401605555277166,2.121371829676298e-07,2.013636884442124e-09,5.767525752444346e-06,0.0,-1434.589049984486,0.0,3324.48,2.8436003790411344e-05,338,0.0
0.0,1944000,-1.394117443609618e-05,-1.4172413000229272e-05,270,2.9678576753643223e-05,2.197225188499405,3.531833756557097e-07,0.00038459343686189824,3.531833756557097e-07,2.11684510690127e-09,6.014343871822424e-06,0.0,-425.26243808164014,0.0,3324.48,3.3151294193198775e-05,338,0.0
0.0,1951200,-1.5255750140850837e-05,-1.516437410367313e-05,271,3.0251691608612565e-05,2.1972252173367,2.51833177388024e-07,0.0004111130947030379,2.51833177388024e-07,2.894616615212012e-09,6.395697509558987e-06,0.0,-741.2802882135009,0.0,3324.48,3.4394137702109775e-05,338,0.0
0.0,1958400,-1.5665689114333268e-05,-1.543877862064542e-05,272,3.028037893029831e-05,2.197225228160147,3.0255310380980373e-07,0.0004004360351355252,3.0255310380980373e-07,2.547715900422686e-09,6.385269212211894e-06,0.0,-1226.120573152318,0.0,3324.49,3.3706190950650825e-05,338,0.0
0.0,1965600,-2.1089690749231662e-05,-2.1498063195914647e-05,273,2.5387295117055267e-05,2.197225270015853,5.467546939678297e-07,0.0003790450933568281,5.467546939678297e-07,2.9749587260701e-09,6.514445064743351e-06,0.0,-1234.194944460018,0.0,3324.49,2.817296287698611e-05,338,0.0
0.0,1972800,-1.9172130628737725e-05,-1.9438523184885554e-05,274,2.2560810405744255e-05,2.197225246425143,4.767107102510641e-07,0.00031644694185772984,4.767107102510641e-07,1.58955775961732e-09,4.925480380563805e-06,0.0,-1269.9101662371108,0.0,3324.49,2.5213384696579595e-05,338,0.0
0.0,1980000,-1.4910753668753762e-05,-1.5032446964134635e-05,275,3.053064893912784e-05,2.1972252391822753,3.40747534699975e-07,0.00039020982847675327,3.40747534699975e-07,2.0019503566987466e-09,6.1291890887444995e-06,0.0,-481.93623085201506,0.0,3324.49,3.414821301383485e-05,338,0.0
0.0,1987200,-1.3257145097709301e-05,-1.3699571032480545e-05,276,2.2912429043022864e-05,2.197225308169133,3.0056762085981557e-07,0.000306670146410922,3.0056762085981557e-07,1.7933950584616688e-09,4.732392826321381e-06,0.0,-1618.1142530510128,0.0,3324.49,2.5896773805292077e-05,338,0.0
0.0,1994400,-1.4006770330427442e-05,-1.3934320109249545e-05,277,3.3681590824667434e-05,2.19722517221693,2.8691713811439564e-07,0.0004336379060035015,2.8691713811439564e-07,3.1576910806156225e-09,6.349521152107096e-06,0.0,-97.29613835173625,0.0,3324.45,3.700556206029754e-05,338,0.0
0.0,2001600,-1.5186421688660686e-05,-1.5106499087700908e-05,278,2.3389906861223518e-05,2.1972252981151854,6.655846663259241e-07,0.0003222102202238285,6.655846663259241e-07,1.7356385550702428e-09,5.194273622846669e-06,0.0,-1695.1026246389747,0.0,3324.45,2.6381634592436993e-05,338,0.0
0.0,2008800,-2.3190986801399136e-05,-2.3296684474587434e-05,279,2.6233575064694263e-05,2.1972252373941363,5.748856595937344e-07,0.00041306997996879807,5.748856595937344e-07,3.0360530915955164e-09,6.834328327934551e-06,0.0,-129.3501298679577,0.0,3324.45,2.932280706725953e-05,338,0.0
0.0,2016000,-1.2978184069692046e-05,-1.3274334666074801e-05,280,2.2488265267993158e-05,2.1972252587855805,3.2489018651287493e-07,0.00029216669318816546,3.2489018651287493e-07,1.764554166370969e-09,4.428241689858544e-06,0.0,-1545.437065318111,0.0,3324.45,2.53643858234597e-05,338,0.0
0.0,2023200,-1.4018367266181058e-05,-1.4563091178760127e-05,281,2.8712714431797232e-05,2.1972252282989087,4.130391072328444e-07,0.0003611896511129543,4.130391072328444e-07,2.504912286495185e-09,5.467253079429175e-06,0.0,-315.3270858388871,0.0,3324.45,3.174799955988171e-05,338,0.0
0.0,2030400,-1.3563524661538482e-05,-1.3338485613411694e-05,282,2.6707806738554778e-05,2.1972252812145876,3.517474548383746e-07,0.00036269708686837804,3.517474548383746e-07,2.2692936452064156e-09,5.979525694117058e-06,0.0,-909.017771767884,0.0,3324.45,2.9865004733422035e-05,338,0.0
0.0,2037600,-1.4148220311858374e-05,-1.45264812004421e-05,283,2.9848177461956696e-05,2.197225224385186,5.025307632301239e-07,0.000387718132982702,5.025307632301239e-07,2.7017991791250133e-09,6.009986653634212e-06,0.0,-931.5538889323136,0.0,3324.4,3.2833185597534786e-05,338,0.0
0.0,2044800,-1.9118026943699756e-05,-1.9388493865974725e-05,284,2.7353302371288083e-05,2.197225233163898,2.0625852493301197e-07,0.0004169764969494156,2.0625852493301197e-07,4.5086295524828755e-09,7.260511821736925e-06,0.0,-1206.6626504822282,0.0,3324.4,3.0510218049504133e-05,338,0.0
0.0,2052000,-1.7667428448218078e-05,-1.767987091433667e-05,285,2.7806168724192313e-05,2.1972252394188017,3.976135988982223e-07,0.0003818256416115678,3.976135988982223e-07,2.383249004445379e-09,5.84556985696977e-06,0.0,-693.3242746610633,0.0,3324.4,3.1278370723117726e-05,338,0.0
0.0,2059200,-1.3467845048217466e-05,-1.3415216846349795e-05,286,3.0089835148783153e-05,2.197225232761373,1.5620349522867288e-07,0.00039790079060783687,1.5620349522867288e-07,2.3403616226011035e-09,6.342653727034701e-06,0.0,-583.4984550290875,0.0,3324.4,3.375355927053602e-05,338,0.0
