advantage_norm,frames,grad_norm,fps,value_loss,P09:episode_rewards,policy_entropy,episode_length,P01:episode_rewards,policy_loss,PMM:episode_rewards,epoch_idx,explained_variance
1.043257767856121,512000,0.26446990411959737,1224,0.0078001245099585505,8.0,1.3358375823497772,227.42,0.0,-0.000725159460271243,2.79,64,0.9182697999477386
1.0274697387218474,520000,0.24678629554798234,1226,0.007701214487897232,7.1000000000000085,1.34616912484169,230.75,0.0,-9.539124206639827e-05,2.85,65,0.9296644192934036
1.0699774593114852,528000,0.2539781455433668,1228,0.008358566300012171,7.0,1.3442146873474121,233.76,0.0,-0.0014361718005966395,2.84,66,0.9194502329826355
1.1707092848420144,536000,0.2767261035799168,1229,0.009710389492101967,9.0,1.3443669450283051,258.01,0.0,-0.000527965319051873,3.5,67,0.9011220097541809
1.2818945154547692,544000,0.3368475514667054,1230,0.012188151041045784,9.0,1.3308866584300996,260.45,0.0,-0.0034235392278060316,3.61,68,0.8310871052742005
1.047362692952156,552000,0.26520096764714135,1231,0.007923769134795294,9.100000000000009,1.319816905260086,268.94,1.0,0.0005889533628942445,3.81,69,0.9267691081762314
1.2526191028952598,560000,0.3304584568131943,1234,0.011229474298888818,9.0,1.3027205669879913,261.29,0.0,-0.0030318955291295424,3.63,70,0.8969418114423752
1.0803736785054208,568000,0.2662081391809769,1234,0.008334519931231625,9.0,1.3291483104228974,259.53,0.0,-0.0009646725814764068,3.54,71,0.9106557446718216
1.116746610403061,576000,0.28277892247482567,1235,0.008623243368929253,9.0,1.3322484719753265,247.23,0.0,-0.0038806627334997757,3.34,72,0.9212742680311203
1.1906493663787843,584000,0.30096860397061576,1238,0.010112625181209296,9.0,1.3429225039482118,245.06,0.0,0.00065736383633066,3.29,73,0.9070444530248643
1.2223697322607041,592000,0.31888405066164255,1240,0.010547528176102787,10.0,1.3301807010173798,258.0,1.0,-0.003530023727580556,3.63,74,0.908639805316925
1.1390139442682266,600000,0.2891208688482913,1240,0.009301453905645757,9.100000000000009,1.3333635210990906,266.67,0.9000000000000004,0.00010654025478288531,3.81,75,0.9018483406305313
1.1380187314748764,608000,0.3045931267597645,1240,0.009047385088633746,9.0,1.328163776397705,272.19,1.0,-0.002531720144324936,3.88,76,0.9135613590478897
1.3744877505302429,616000,0.3460171997031595,1242,0.01330981835955754,9.0,1.3088387298583983,279.84,0.9000000000000004,-0.0038419151815469376,4.05,77,0.8563762730360032
1.271232185959816,624000,0.3348062307514499,1244,0.010926845099311322,9.0,1.3010012090206147,301.5,1.0,-0.004620165487285704,4.6,78,0.8900498753786087
1.398972560763359,632000,0.36706941319736486,1246,0.013441691750194877,9.100000000000009,1.27911337018013,296.36,1.0,-0.001458941018790938,4.57,79,0.8761136776208878
1.420648552775383,640000,0.39126152004594034,1248,0.013652948446106166,10.0,1.27270254611969,308.34,1.0,-0.005290527727629524,4.84,80,0.8540643101930618
1.3397210210561752,648000,0.3415285327789783,1250,0.012213691875804216,11.0,1.2886190521717071,303.6,0.0,-0.002775267713877838,4.71,81,0.8569857317209244
1.3745065361261368,656000,0.37382176942558615,1253,0.012743885116651654,9.100000000000009,1.294410834312439,296.03,0.0,-0.002043443071670481,4.49,82,0.8665615171194077
1.3181070005893707,664000,0.3413984260592025,1255,0.011859670272096992,9.0,1.3036161422729493,295.76,1.0,-0.00046289807083667257,4.48,83,0.8768266594409942
1.2416472071409226,672000,0.3164561044551861,1256,0.010628932886756957,10.100000000000009,1.314889930486679,299.1,1.0,-0.0010534580549574457,4.66,84,0.8881761062145234
1.1973032367229461,680000,0.30471452570190577,1257,0.009888827556278557,10.100000000000009,1.3179658961296081,298.99,0.0,-0.0004078481753822416,4.56,85,0.902462648153305
1.363871215581894,688000,0.3583359006305298,1258,0.012658518604002893,10.0,1.3060057973861694,295.89,0.9000000000000004,-0.0038865879434160887,4.5,86,0.8840340077877045
1.3229778039455413,696000,0.34685318797960846,1260,0.01164791605900973,9.100000000000009,1.3132776296138764,286.55,0.0,0.0007634129846701399,4.28,87,0.8880719989538193
1.5510943150520324,704000,0.43191270318354447,1262,0.01606453536543995,9.0,1.252344366312027,286.64,0.0,-0.005896770966937765,4.24,88,0.846918774843216
1.5343198508024216,712000,0.4181225535429757,1264,0.016126766484230757,9.0,1.266389684677124,291.84,0.0,-0.0034537614688451867,4.45,89,0.8309692901372909
1.5576297694444656,720000,0.433290232856811,1266,0.01629562275018543,9.0,1.2492913103103638,304.34,1.0,-0.003428441820142325,4.77,90,0.8051550441980362
1.4647078204154969,728000,0.3672258108473194,1268,0.014648280052933843,9.0,1.2765245425701142,315.22,1.0,-0.00278339275973849,5.21,91,0.8362155014276504
1.2615401601791383,736000,0.30441498938408856,1269,0.010939556518569588,9.100000000000009,1.2916883790493012,318.38,1.0,-0.002742895150440745,5.43,92,0.880951070189476
1.5208989906311035,744000,0.4198752213885968,1271,0.015928367231972516,10.0,1.2741075301170348,316.34,1.0,-0.006081285285472404,5.35,93,0.8492348712682724
1.6790692561864853,752000,0.4527951068645223,1274,0.018510510651394724,10.0,1.2331308007240296,305.34,1.0,-0.006596973348641768,5.18,94,0.8163712126016617
1.4598309808969498,760000,0.4024644329125933,1277,0.01442354711703956,10.100000000000009,1.2676652348041535,316.85,0.9000000000000004,-0.0013754328872710175,5.37,95,0.8660252737998962
1.596368482708931,768000,0.41895632799465526,1278,0.016812456361949443,11.0,1.2694274747371674,323.91,0.0,-0.004125414097798057,5.41,96,0.8290933978557586
1.575472240447998,776000,0.3813125493981067,1281,0.01637794984970242,11.0,1.2552334105968475,339.77,0.0,-0.004529932742007077,5.94,97,0.8272315406799317
1.47625115275383,784000,0.41590292005490154,1284,0.01498554422520101,11.0,1.2524465000629426,347.43,0.0,-9.890574612654746e-05,6.09,98,0.8467500102519989
1.5452046293020247,792000,0.412538698827684,1287,0.015988832174334677,11.0,1.2537844562530518,350.93,1.0,-0.0038119383802404628,6.26,99,0.8474334269762039
1.8633015930652619,800000,1.0536406259149929,1290,0.06913533042185009,11.0,1.1998497274704278,351.98,2.0,-6.504697958007455e-05,6.41,100,0.7972920334339142
1.7376431369781493,808000,0.45341820558586504,1292,0.019775453275069594,11.0,1.2451092064380647,364.83,2.0,-0.006984129527118057,6.88,101,0.7988403826951981
1.5282573479413986,816000,0.416369381834502,1294,0.015543648451566696,12.0,1.2280631399154662,363.57,2.0,-0.004612507194688078,6.78,102,0.8512749516963959
1.6424916672706604,824000,0.43459737733176224,1295,0.017721492485143243,12.0,1.238063039779663,370.73,2.0,-0.004200415803352371,7.02,103,0.8279260277748108
1.4953156512975694,832000,0.40413178147192746,1296,0.014846453601494431,12.0,1.2623931920528413,368.16,2.0,-0.0018286558834370225,6.89,104,0.880873818397522
1.4889349442720414,840000,0.42041597865994923,1298,0.01467040685005486,12.0,1.2406820142269135,354.6,0.0,-0.005949571757082594,6.39,105,0.8627362394332886
1.601505337357521,848000,0.4297778234233741,1301,0.017171692694537343,11.100000000000009,1.164578026533127,356.62,1.8000000000000007,-0.0034569176740478725,6.52,106,0.8311096233129501
1.733749583363533,856000,0.4676922542252786,1303,0.020070618889294563,11.100000000000009,1.187002398967743,359.3,2.0,-0.0038360521169306596,6.63,107,0.8106868916749954
2.0105388879776003,864000,0.7780761600526469,1304,0.04632677360321395,11.0,1.051721465885639,359.11,2.0,-0.007473749454075005,6.45,108,0.5657547467947006
1.791807090640068,872000,0.5275015934563922,1306,0.02147830291185528,11.100000000000009,1.1267814016342164,374.82,2.0,-0.005785486453678459,6.92,109,0.7748034816980361
1.6315229880809783,880000,0.4469187574474938,1308,0.018006791076622904,12.0,1.2013125026226044,371.21,1.0,-0.00254315892001614,6.75,110,0.8603022927045822
1.5964176869392395,888000,0.43863169126354296,1310,0.017378295515663923,11.0,1.210979504585266,358.34,0.9000000000000004,-0.004048888837278355,6.44,111,0.7865676301717758
1.6023325210809707,896000,0.44287766910202353,1311,0.01685977016109973,11.0,1.2152756321430207,359.88,1.0,-0.003597829146892764,6.48,112,0.8354333710670471
1.4783442813158034,904000,0.3700203335621882,1313,0.014639530167914926,11.0,1.2549712991714477,351.83,0.0,-0.005485311084366912,6.28,113,0.8589625668525696
1.4645006883144378,912000,0.38540419988103225,1313,0.014233629717491567,12.0,1.247798798084259,366.39,1.9000000000000004,-0.0036426854523597283,6.78,114,0.8343570148944854
1.4990481543540954,920000,0.4232031038602892,1315,0.01505240483675152,12.0,1.2340171372890472,367.66,2.0,-0.003009978716436308,6.69,115,0.8496198052167893
1.5849505895376206,928000,0.4144554783143502,1316,0.016769595481455325,13.0,1.2189834594726563,377.8,2.0,-0.0034499951019097354,7.04,116,0.8317528420686722
1.6746081805229187,936000,0.44829283999825437,1317,0.018454428925178946,13.100000000000009,1.227226549386978,385.57,2.0,-0.0002514400295331143,7.38,117,0.8126310896873474
1.514352497458458,944000,0.41129215648941303,1318,0.015135594657622278,13.0,1.2483613467216492,377.38,2.0,-0.006040429408894852,7.19,118,0.8469134569168091
1.6513896638154983,952000,0.43603922345505325,1320,0.01851660727756098,13.100000000000009,1.2594339668750762,387.96,2.0,-0.003199513936051517,7.45,119,0.8090163093805313
1.7883425986766814,960000,0.5128481106403929,1322,0.021141724833287297,14.100000000000009,1.2224191749095916,377.98,2.0,-0.0068324811808997766,7.4,120,0.7540144157409668
1.796372954249382,968000,0.5089349289763309,1324,0.021479180599562823,13.0,1.1685197424888611,368.25,2.0,-0.005693596274359152,7.16,121,0.7875368613004684
1.732129071354866,976000,0.48206251881937406,1325,0.02015635833144188,13.0,1.2136925876140594,382.04,3.0,-0.00627337745116165,7.36,122,0.7912303233146667
1.7782451903820038,984000,0.5271702165778829,1327,0.02096243661362678,11.0,1.1709056138992309,377.66,3.0,-0.00748737468093168,7.23,123,0.763659211397171
1.899884889125824,992000,0.5762587489094537,1328,0.025187234077602625,12.100000000000009,1.1927409279346466,388.57,3.0,-0.0072945150057785214,7.72,124,0.7267580938339233
1.809867697954178,1000000,0.4912468720644483,1330,0.022029221314005552,13.0,1.227636570930481,411.85,4.0,-0.006942495787225198,8.28,125,0.7616294211149216
1.7413620460033417,1008000,0.4859744935766966,1331,0.019892985592596234,12.0,1.222630351781845,421.89,4.0,-0.005196967562660575,8.45,126,0.7947412472963333
1.9119692373275756,1016000,0.6232504888886028,1333,0.024415748678147792,13.0,1.17109073638916,434.28,5.0,-0.012005728509975597,8.88,127,0.7425058645009994
1.6949551558494569,1024000,0.4686307557895675,1336,0.01886965159326792,14.0,1.1839632868766785,452.57,5.0,-0.006042986124957679,9.57,128,0.7777666032314301
1.6849120771884918,1032000,0.49830088774181114,1337,0.01848759059794247,14.0,1.1796722269058229,464.75,5.9,-0.001240833627525717,9.8,129,0.7790219056606292
1.7639137852191924,1040000,0.5393800091485186,1339,0.020777063709683716,13.100000000000009,1.212303787469864,467.54,5.9,-0.0009889256255701184,9.77,130,0.7454227322340011
1.6755586981773376,1048000,0.4635493909974304,1341,0.018602727600373327,14.100000000000009,1.1879604876041412,466.32,5.0,-0.004259578108321876,9.89,131,0.7780669790506363
1.7737071359157561,1056000,0.48822291276489105,1342,0.02063905749004334,15.0,1.189314432144165,450.85,5.0,-0.0039639427803922446,9.85,132,0.7592379951477051
1.843124613761902,1064000,0.5303751932504137,1345,0.02348074022680521,16.0,1.2206529259681702,452.6,5.0,-0.009076486532212585,10.11,133,0.7653324526548385
1.8527706313133239,1072000,0.5711600108148321,1347,0.023576177605427802,16.0,1.2119606637954712,441.45,5.0,-0.01107566311082337,9.89,134,0.7333104646205902
1.899095811843872,1080000,0.570589415612086,1349,0.02372062743641436,16.0,1.1567022305727006,446.04,5.0,-0.00622329731922946,10.05,135,0.7590741121768951
1.8237491321563721,1088000,0.4893919091963821,1351,0.022353852523956448,16.0,1.2144937789440156,451.76,5.0,-0.004729152917279862,10.31,136,0.7674880856275559
1.9100887453556061,1096000,0.5531035435337898,1353,0.024057049695402385,16.0,1.168898388147354,467.35,5.0,-0.007796107280883007,10.96,137,0.7515784734487534
1.9172116935253143,1104000,0.5467510018113145,1354,0.02415414366405457,17.0,1.1957702600955964,479.5,5.9,-0.005433101276139496,11.22,138,0.7211624658107758
1.8070862311124802,1112000,0.5020644690982946,1355,0.021514466400258243,17.0,1.2034612214565277,485.63,5.0,-0.0007842301482742187,11.35,139,0.765331848859787
1.7878023022413254,1120000,0.5224622753492105,1357,0.02119126739911735,17.10000000000001,1.178959914445877,496.0,5.9,-0.005470715396513697,11.72,140,0.7739442151784897
1.8398868012428284,1128000,0.5503897292214869,1358,0.022343727271072568,18.0,1.143258397579193,498.21,6.0,-0.007704868629334669,12.08,141,0.746211057305336
1.8326611340045929,1136000,0.5421212347067732,1359,0.021764121111482383,17.0,1.115723775625229,507.35,6.0,-0.007417050756048411,12.14,142,0.7608456861972809
1.918389139175415,1144000,0.5496643563702601,1361,0.024203238845802843,17.0,1.1533324491977692,508.79,6.0,-0.003101769729400985,12.18,143,0.7359551084041596
1.8776827347278595,1152000,0.5712887101756201,1362,0.023307815250009297,17.0,1.1727847200632096,507.25,6.9,-0.004216753694345243,12.29,144,0.7006612598896027
2.0164412480592726,1160000,0.5820516725301427,1364,0.02937394620850682,17.0,1.1790021401643753,517.24,7.0,-0.0041617404916905795,12.54,145,0.650182678103447
1.800569281578064,1168000,0.5291079096596172,1367,0.021574007123708727,17.0,1.1569332826137542,520.24,7.9,-0.0077578293858096,12.54,146,0.7498768842220307
1.911471153497696,1176000,0.6490148464939637,1369,0.02402021436020732,17.0,1.0929484075307847,524.58,7.9,-0.011496162518451456,12.86,147,0.7339875906705856
1.984320092201233,1184000,0.5989658190073769,1371,0.02611713659018278,17.0,1.102383627295494,528.34,8.0,-0.009301779333036393,13.03,148,0.7112664061784745
1.7889453077316284,1192000,0.49860774697006266,1372,0.021068978356197476,18.0,1.1532455807924271,536.42,8.0,-0.0031977444926451428,13.32,149,0.7635167676210404
1.7135076868534087,1200000,0.48968224600355087,1373,0.019305438585579395,17.0,1.1976113772392274,525.21,8.0,-0.0009849420173850376,12.83,150,0.7678834491968155
1.8589956200122832,1208000,0.5365643846062994,1375,0.022667231308296322,17.0,1.1346123677492141,529.41,8.0,-0.008744638237694745,12.84,151,0.7175503659248352
1.8250720739364623,1216000,0.5044592802615849,1376,0.021985868494957685,18.0,1.1682822573184968,528.2,8.0,-0.003439810686322744,13.0,152,0.7530622351169586
1.8965111708641051,1224000,0.5592659938277794,1378,0.023469936018809676,18.0,1.1275764286518097,531.7,8.0,-0.0036452239524805917,13.18,153,0.7199300223588944
1.8454353833198547,1232000,0.5393227972087424,1379,0.022378111025318503,18.0,1.1526900571584702,535.81,8.0,-0.007659442406147719,12.95,154,0.7706402182579041
1.867167432308197,1240000,0.4988359150385385,1379,0.023180058891884982,18.200000000000017,1.16819082736969,524.73,7.0,-0.004374526925384998,12.71,155,0.7650711685419083
2.034442421793938,1248000,0.5934367861681156,1381,0.02742539333179593,20.0,1.1636448442935943,529.34,7.9,-0.0035973478271625935,12.89,156,0.6740537005662918
2.1731754755973816,1256000,0.7619662337934888,1383,0.03339824286289513,22.0,1.1026561991870403,540.79,7.0,-0.011365042869001626,13.65,157,0.6181074416637421
1.9028824520111085,1264000,0.5243971672272479,1385,0.02466240435373038,22.0,1.1415513557195665,541.55,7.9,-0.005610108947148546,13.74,158,0.7229190081357956
1.9948075938224792,1272000,0.5876724871351081,1386,0.027597589301876724,22.0,1.1367249739170076,543.3,7.0,-0.0038752791576553134,13.91,159,0.6661260986328125
2.1469942355155944,1280000,0.7422818260844931,1388,0.03618451909162104,22.0,1.1416989171504974,540.47,7.0,-0.018157650546600054,14.02,160,0.6523340272903443
1.9272636938095093,1288000,0.5614914672031976,1389,0.02490574849769473,22.10000000000001,1.1524664127826691,549.51,7.9,-0.0065821319306269286,14.55,161,0.745083692073822
2.0362427711486815,1296000,0.6485439083529647,1390,0.028139227768406272,24.10000000000001,1.1197418785095214,560.75,8.0,-0.0076590566357481295,15.09,162,0.7117658883333207
2.012517902851105,1304000,0.610837621320212,1392,0.027308818865567446,21.0,1.1249804764986038,542.43,7.0,-0.0032505846450658284,14.28,163,0.7098750549554825
1.8939771842956543,1312000,0.5458838082805435,1393,0.024206146635115146,21.0,1.1609533423185348,547.12,7.9,-0.013984267133782851,14.3,164,0.7388554608821869
1.777941712141037,1320000,0.47716288559265124,1395,0.020977556901052595,24.0,1.166030716896057,548.35,7.0,-0.005258526150137186,14.31,165,0.7554031872749328
1.8118630182743072,1328000,0.5351619091051633,1397,0.021660080198198556,21.300000000000026,1.1370930188894273,531.79,7.0,-0.0025162562145851553,13.5,166,0.7510164570808411
2.1914049160480498,1336000,0.7980733362164187,1398,0.035880759097635745,21.0,1.0500996568053962,531.56,7.0,-0.006151855688076466,13.32,167,0.633240950703621
2.0185712897777557,1344000,0.6886730724434363,1400,0.02733790316618979,21.10000000000001,1.081000530719757,532.59,7.0,-0.010812930332731412,13.59,168,0.6862948215007783
1.8901925152540207,1352000,0.5689955725302979,1401,0.023599472250789403,22.0,1.1688120174407959,543.81,7.0,-0.0034336640883702784,14.01,169,0.7475720584392548
2.0307677364349366,1360000,0.6477729986873593,1403,0.027571747209876776,24.10000000000001,1.14594700217247,553.97,8.0,-0.009556316720554604,14.54,170,0.6900348299741745
1.9264416527748107,1368000,0.6370452106958736,1405,0.024476403673179447,24.0,1.0862192904949188,561.18,8.9,-0.010599742457270623,14.69,171,0.7556946110725403
