clip_fraction,explained_variance,advantage_norm,grad_norm,fps,value_loss,policy_loss,policy_entropy,frames,PMM:episode_rewards,P09:episode_rewards,episode_length,epoch_idx,approx_kl_divergence,P01:episode_rewards
0.1314453125,0.8310733016580343,15.968719184398651,2.958685860538318,239,0.8921724264509976,-0.009879551917765638,1.6564897894859314,1351680,1760.0,4275.0,603.96,132,0.0022598984930940176,522.5
0.136328125,0.8811090238392353,15.968719226121902,2.403098796838594,239,0.5459450143156573,-0.010242040325101698,1.6490744464099407,1361920,1741.0,4277.5,613.37,133,0.0021438532154437057,450.0
0.1404296875,0.8138349842280149,15.968719172477723,2.756188576526257,239,0.9818502878537402,-0.009783506656094686,1.6432105086743831,1372160,1625.25,4155.0,602.36,134,0.0023807600764942658,450.0
0.13359375,0.8646290477365255,15.968719214200974,2.5613813780915424,239,0.6807654690230265,-0.011363563211125438,1.6514989413321017,1382400,1588.0,4150.0,603.03,135,0.002472386340105312,450.0
0.1551513671875,0.9132752839475871,15.968719309568405,2.639854641799017,238,0.650097848684527,-0.01266838316078065,1.6387713626027107,1392640,1490.75,4100.0,599.64,136,0.0024352587570323396,472.5
0.1612548828125,0.9131648562848568,15.968719321489335,2.190265468074233,238,0.6374422214459627,-0.01181884100442403,1.6388831317424775,1402880,1328.75,4075.0,583.87,137,0.002458704331661791,472.5
0.1332763671875,0.863389790058136,15.968719202280045,2.824919915726145,238,0.897120805887971,-0.010515202777605736,1.6428384698927403,1413120,1373.5,4075.0,580.47,138,0.0026260761182814694,522.5
0.1195556640625,0.9171678744256496,15.968719327449799,2.1587620191690613,238,0.4216242172755301,-0.011242221291104216,1.6583278700709343,1423360,1258.75,4007.5000000000005,567.95,139,0.0019248616486041384,525.0
0.1281494140625,0.9179043661803007,15.968719238042832,2.3100439423448,238,0.5673932944890112,-0.011242434853193118,1.6430940166115762,1433600,1255.25,4000.0,574.3,140,0.0022426233678064416,647.5
0.1303955078125,0.9141943652182818,15.968719357252121,2.090670427925678,238,0.3694591738283634,-0.012512251964653841,1.6557921014726162,1443840,1198.0,3932.5000000000005,574.56,141,0.002237764371341519,650.0
0.1159912109375,0.8355725105851889,15.968719375133514,2.7609281023406353,238,1.0515525459544732,-0.009848121172763059,1.6553145535290241,1454080,1263.25,4007.5000000000005,584.52,142,0.0019758322129522225,647.5
0.11826171875,0.8828504633158445,15.968719190359115,2.6709233895086397,238,0.6960130279883743,-0.011798173873103224,1.6641659766435624,1464320,1396.25,4105.0,593.56,143,0.001885932170864931,650.0
