P01:episode_rewards,grad_norm,explained_variance,advantage_norm,episode_length,policy_loss,PMM:episode_rewards,policy_entropy,value_loss,approx_kl_divergence,fps,frames,P09:episode_rewards,clip_fraction,epoch_idx
25.0,0.05535280978323619,4.097819328308106e-09,15.968717521429062,325.6,-0.0014084485002967995,150.75,1.7743603624403477,0.007564108607948583,0.0024947723541231424,292,2498560,275.0,0.2780517578125,244
25.0,0.05637289148746808,7.450580596923828e-09,15.968717658519745,328.95,-0.0013301252311066492,162.75,1.7489538475871087,0.011038702369114617,0.0019871000954367448,292,2508800,325.0,0.2376220703125,245
25.0,0.05481127727362167,-1.862645149230957e-08,15.968717777729035,337.94,-0.0017691034256131389,188.75,1.7375911198556424,0.010249415078487801,0.002076556635185511,292,2519040,477.5000000000002,0.25810546875,246
50.0,0.056625049711469665,-1.862645149230957e-09,15.968717795610427,349.93,-0.0010953107586828992,215.5,1.7199876971542836,0.011284044388048642,0.0019655726613564185,291,2529280,500.0,0.2138916015625,247
75.0,0.05665024443455744,5.587935447692871e-09,15.968717914819717,352.61,-0.0014080465654842556,224.5,1.714663178473711,0.011290480504976585,0.0019804404761202933,291,2539520,500.0,0.231982421875,248
25.0,0.05152549606245575,-1.4156103134155273e-08,15.968717676401138,352.76,-0.0002919055310485419,219.75,1.7467826575040817,0.010125049920679885,0.0013629016117704396,291,2549760,500.0,0.150634765625,249
50.0,0.051629824211925336,2.0861625671386717e-08,15.968717509508133,346.83,-0.00137285014243389,201.5,1.738045271486044,0.007983658490047674,0.002380891571687016,291,2560000,402.5000000000002,0.2840576171875,250
25.0,0.04969622889777509,8.568167686462402e-09,15.968716955184936,339.17,-0.0011317537904687925,172.25,1.6987046636641026,0.007428542317666142,0.0016563530858888953,291,2570240,400.0,0.204296875,251
25.0,0.052634742403770175,7.450580596923829e-10,15.968717497587203,331.2,-0.0013159865793568315,139.0,1.7130517333745956,0.006604251562748686,0.00259847037466443,291,2580480,275.0,0.307470703125,252
0.0,0.05122143999118901,-3.3527612686157227e-09,15.968717688322068,330.07,-0.0011787549930886599,123.5,1.6913111239671708,0.008530608592991484,0.002295755339986272,290,2590720,225.0,0.2603515625,253
25.0,0.05354169606950045,-6.7055225372314455e-09,15.96871775984764,331.23,-0.0010225478356005624,125.25,1.7307216361165048,0.008655594907213526,0.0020126968088789,290,2600960,225.0,0.2494384765625,254
25.0,0.05077323506366518,1.1175870895385742e-08,15.968717753887177,337.84,-0.0010815091769472928,151.75,1.7180664032697677,0.009913156692164193,0.0016704962884887208,290,2611200,252.50000000000023,0.2090087890625,255
25.0,0.052212258427082894,-1.0430812835693359e-08,15.968717515468597,342.46,-0.0013220243828982348,163.25,1.7371575005352498,0.009444542904930131,0.00222300275975158,290,2621440,277.5000000000002,0.265234375,256
25.0,0.05164737118466217,1.2293457984924316e-08,15.96871750354767,340.54,-0.0010151526679692325,164.25,1.7208623059093953,0.009051317965804629,0.0019887793665077425,290,2631680,300.0,0.2536376953125,257
47.50000000000001,0.0521939934948342,-1.1548399925231934e-08,15.968714755773544,345.24,-0.0013982704971567728,175.75,1.7158570304512977,0.008766711500226166,0.0021014106399832146,290,2641920,357.5000000000007,0.257177734375,258
25.0,0.05085634879308777,-2.123415470123291e-08,15.968717849254608,341.41,-0.001267457122230553,165.75,1.6950643934309482,0.007814107876583876,0.001964421060938548,289,2652160,302.5000000000002,0.239501953125,259
50.0,0.05499047851420712,7.450580596923829e-10,15.96871782541275,346.11,-0.0012501543231337564,178.5,1.6600479826331138,0.009100014709838433,0.0019032826953889526,289,2662400,477.5000000000002,0.243017578125,260
50.0,0.05562985453141618,-2.60770320892334e-08,15.968717628717423,349.48,-0.0012918811335111968,180.5,1.6714865647256374,0.01082490577500721,0.0017870970096169002,289,2672640,452.50000000000017,0.212744140625,261
50.0,0.05224856488329921,-1.7508864402770997e-08,15.968717831373215,345.6,-0.0010799618125020062,180.0,1.6954968251287936,0.008486309814543347,0.0020035692747569557,289,2682880,477.5000000000002,0.2577880859375,262
50.0,0.055599520651879134,7.450580596923828e-09,15.968717634677887,346.6,-0.0010186878811509815,172.75,1.6932126745581626,0.00841929286289087,0.0020059040704580866,289,2693120,302.5000000000002,0.230810546875,263
50.0,0.05135334679752905,-2.1979212760925294e-08,15.968717795610427,341.86,-0.0012698291255219373,165.5,1.6744542688131332,0.008381078565435018,0.002257241659752651,289,2703360,302.5000000000002,0.2491943359375,264
50.0,0.058216268388566715,-1.3783574104309083e-08,15.968717831373215,345.66,-0.0012108106777304784,163.75,1.7045766800642013,0.010522278309508692,0.0019507465697529368,289,2713600,300.0,0.244482421875,265
50.0,0.053627929532948836,2.2351741790771484e-09,15.96871789097786,349.04,-0.0007653252054296899,172.0,1.724040823429823,0.010154551338200691,0.0017924915282719668,288,2723840,325.0,0.1928955078125,266
50.0,0.053606753249134366,-5.587935447692871e-09,15.968717312812805,351.53,-0.0015023897314677015,177.5,1.686793851107359,0.007404076427837936,0.0020601465677600574,288,2734080,327.5000000000002,0.27099609375,267
25.0,0.05023303675437581,-1.3411045074462891e-08,15.968715131282806,346.85,-0.0009557099952871795,157.5,1.684384562075138,0.0068146789950674245,0.0020811577145337878,288,2744320,302.5000000000002,0.2447998046875,268
25.0,0.05442468183112757,-1.0058283805847169e-08,15.968717342615127,339.74,-0.0010239589333650655,141.0,1.6645289689302445,0.008132599174177812,0.0018950914332435786,288,2754560,250.0,0.24775390625,269
50.0,0.051135842567551645,-1.1548399925231934e-08,15.968717515468597,337.6,-0.0008938425802625716,142.0,1.6702079355716706,0.008831937737340922,0.0017486626306890685,288,2764800,250.0,0.2107666015625,270
50.0,0.05335550051374007,1.4528632164001465e-08,15.968717163801193,340.87,-0.0006800626575568458,139.25,1.6821265034377575,0.007508867066553649,0.002119024799634417,288,2775040,227.5000000000002,0.2344970703125,271
50.0,0.05485774039466189,-5.960464477539063e-09,15.968717688322068,342.12,-0.0011971111232924158,137.75,1.6787598244845867,0.007748262235145376,0.002722042517711998,288,2785280,225.0,0.3199951171875,272
25.0,0.04945946281948766,1.080334186553955e-08,15.968717563152314,344.25,-0.0010734844170656288,130.25,1.702016856521368,0.007709549861465348,0.0017579039221288894,287,2795520,227.5000000000002,0.2147216796875,273
25.0,0.050379651108983715,1.0058283805847169e-08,15.968717187643051,330.58,-0.0011714632106304633,124.5,1.6762070760130883,0.007350963569899704,0.001992062368753977,287,2805760,227.5000000000002,0.2599365234375,274
25.0,0.05166209480482703,5.587935447692871e-09,15.968717712163926,332.0,-0.0007395477314275922,126.75,1.6531569361686707,0.00746271102452738,0.0017305617839667776,287,2816000,250.0,0.1944091796875,275
25.0,0.051538744963624615,-1.601874828338623e-08,15.968717485666275,331.67,-0.00143289360057679,130.5,1.657607624679804,0.008980086026349454,0.001929045358303938,287,2826240,250.0,0.2458251953125,276
25.0,0.052380868636658015,1.1920928955078126e-08,15.968716549873353,337.55,-0.0013579960224888055,135.0,1.7151747606694698,0.006949216186103513,0.0027328202632702415,287,2836480,250.0,0.3269775390625,277
50.0,0.05144527628116493,3.7252902984619143e-10,15.968714064359665,335.89,-0.0009663834531238536,134.0,1.7434938982129098,0.006996594804121514,0.0018533937610868633,287,2846720,225.0,0.258154296875,278
25.0,0.05220235339827552,1.4901161193847657e-09,15.96871680021286,328.36,-0.0010239811752398964,116.5,1.7267716385424137,0.00721394382080689,0.0015620115163812898,286,2856960,200.0,0.21767578125,279
25.0,0.05108565802302302,-1.862645149230957e-09,15.968715757131577,322.87,-0.0014457936995313503,105.5,1.6823832012712956,0.006361303417361341,0.002595846724494777,286,2867200,200.0,0.3328125,280
25.0,0.05003937002877298,1.0430812835693359e-08,15.968717753887177,323.18,-0.0010383561901107896,119.0,1.608979919552803,0.009004679989084252,0.001725431282380896,286,2877440,225.0,0.2101318359375,281
25.0,0.05259359198605473,-1.2665987014770507e-08,15.968717873096466,331.08,-0.0012770686498697614,137.25,1.6232118263840676,0.008373680587646959,0.0019273229009741043,286,2887680,275.0,0.23662109375,282
22.500000000000007,0.05177241361294331,-4.470348358154297e-09,15.968717312812805,336.4,-0.0009528761846013367,145.5,1.65214703977108,0.008300897736444313,0.001721138281527601,286,2897920,277.5000000000002,0.2218017578125,283
25.0,0.05238788536291422,-1.1920928955078126e-08,15.968717533349992,342.01,-0.0010266957888234174,151.75,1.6249065786600112,0.008131671472801827,0.0019931415355813444,286,2908160,277.5000000000002,0.2552490234375,284
25.0,0.05001929064983547,-1.0058283805847169e-08,15.968717521429062,332.01,-0.0015633829640137264,124.75,1.6604219250380994,0.0064597264694384645,0.0024300962151642125,286,2918400,250.0,0.2998046875,285
25.0,0.05325363950010085,9.313225746154785e-09,15.968717682361603,331.43,-0.0012087407609215005,125.5,1.6453858628869056,0.008799551211450308,0.0021104588997445718,286,2928640,250.0,0.26015625,286
25.0,0.0531288843672045,4.8428773880004884e-09,15.96871754527092,338.55,-0.0010722619757871144,151.75,1.6445591539144515,0.010217265435676382,0.0013951890556484158,285,2938880,275.0,0.2003173828125,287
47.50000000000001,0.052979673924057134,1.601874828338623e-08,15.968717712163926,342.91,-0.0012509099189628615,169.25,1.623921736329794,0.009240186830538732,0.002155147447388117,285,2949120,300.0,0.267041015625,288
50.0,0.05153994893511564,-3.3527612686157227e-09,15.968717676401138,346.51,-0.0007660732215299503,178.5,1.5917858101427556,0.01043966718843876,0.0017706491989713414,285,2959360,275.0,0.19091796875,289
25.0,0.05268910441397083,1.7136335372924803e-08,15.968717628717423,353.15,-0.001167732103203889,178.75,1.5757668316364288,0.009268769023037748,0.0019797886456217385,285,2969600,275.0,0.2441162109375,290
25.0,0.05066953560558294,3.7252902984619143e-10,15.96871793270111,352.93,-0.0018569004747405415,178.0,1.6652014248073101,0.007838557143440995,0.0023907226190658546,285,2979840,305.00000000000045,0.3135498046875,291
25.0,0.054747291332464344,1.1175870895385742e-08,15.968717813491821,352.88,-0.000920325730839977,175.25,1.689685896784067,0.011119602875260171,0.0016289456096046707,285,2990080,327.5000000000002,0.2095458984375,292
50.0,0.05000150445851993,-3.725290298461914e-09,15.968717628717423,356.98,-0.0017216550557350274,181.25,1.6952696859836578,0.00811706195690931,0.0021038427546329784,285,3000320,352.5000000000002,0.2607421875,293
50.0,0.050188816737062616,-1.862645149230957e-09,15.968717688322068,355.02,-0.0016473282987135463,190.0,1.6064391441643238,0.011448898754315451,0.0016330405378766955,285,3010560,330.0000000000004,0.2244384765625,294
50.0,0.04608819986674222,-9.313225746154785e-09,15.968717962503433,364.46,-0.0008676393477799138,208.75,1.5011023886501789,0.011638919100732892,0.0013859456212113486,285,3020800,390.0000000000013,0.150244140625,295
50.0,0.04839164876380388,1.3411045074462891e-08,15.968717652559281,360.76,-0.0011127215806482128,205.5,1.498506536334753,0.010019890118928742,0.0018550115941394552,284,3031040,352.5000000000002,0.2351318359375,296
75.0,0.04913462939214053,4.097819328308106e-09,15.968717569112778,365.18,-0.001045024863378785,209.5,1.5439964212477206,0.009017799889534217,0.0020489294398601033,284,3041280,390.0000000000013,0.2444580078125,297
50.0,0.04911400135236259,-7.82310962677002e-09,15.968717783689499,349.9,-0.000970248273370089,174.0,1.5347845554351807,0.009519204395110137,0.0013830750437932692,284,3051520,277.5000000000002,0.1770263671875,298
50.0,0.04917683990901865,-2.6077032089233397e-09,15.968717873096466,346.09,-0.0007423465285683051,159.25,1.456561566889286,0.008384772236968274,0.001434584851784848,284,3061760,250.0,0.18125,299
50.0,0.04728586884067405,-1.5273690223693846e-08,15.968717753887177,340.8,-0.0007189903637481621,147.0,1.476875863969326,0.008755814308824484,0.0014083044199082906,284,3072000,225.0,0.168359375,300
75.0,0.04644008200060169,1.862645149230957e-09,15.968717628717423,347.77,-0.0007099498965544626,146.75,1.4221706360578537,0.009107979091641027,0.0012823395789610004,284,3082240,200.0,0.159130859375,301
75.0,0.04293304002462743,1.3411045074462891e-08,15.968717783689499,346.96,-0.001156599797832314,142.75,1.2890659913420677,0.008895480673163546,0.0018892058487949726,284,3092480,200.0,0.19423828125,302
75.0,0.03535899823155969,7.450580596923829e-10,15.968717902898788,353.74,-0.0007693694526096806,159.0,1.1895764641463757,0.00988154821079661,0.0012304452440375258,284,3102720,225.0,0.1295654296875,303
122.5,0.03578078210827268,-1.4156103134155273e-08,15.96871787905693,350.04,-0.0001367585518892156,170.5,1.1533988915383815,0.009369016248456319,0.0013473972184016247,283,3112960,250.0,0.1037353515625,304
125.0,0.03984024361399478,-2.644956111907959e-08,15.968715727329254,351.54,-0.001077501053805463,175.0,1.2670127131044864,0.009800507042609753,0.001764761952460958,283,3123200,250.0,0.1733642578125,305
125.0,0.04601686304376926,1.6763806343078613e-08,15.968717724084854,346.95,-0.0005714370181522099,172.75,1.4195747435092927,0.009243073364632436,0.0016465294879964177,283,3133440,250.0,0.1827392578125,306
97.5,0.048741919760387456,-1.3411045074462891e-08,15.968717724084854,347.55,-0.0005289592176268343,166.75,1.4706286162137985,0.009006823032541434,0.0015516343499257345,283,3143680,250.0,0.1891845703125,307
75.0,0.047757731309864715,-1.9371509552001954e-08,15.968717908859253,350.51,-0.001095153063943144,171.5,1.4209223791956902,0.0113201164509519,0.0016753171009696644,283,3153920,250.0,0.2165771484375,308
75.0,0.04443452081470983,-3.725290298461914e-09,15.968717658519745,354.13,-0.0014808838273893342,174.5,1.3593195110559464,0.00961042273484054,0.0015460766345640308,283,3164160,252.50000000000023,0.207373046875,309
75.0,0.0460496386159659,-1.4901161193847657e-09,15.968717789649963,351.23,-0.0007636542515683687,170.25,1.366127610951662,0.008768351200706093,0.0015712830070697236,283,3174400,250.0,0.186376953125,310
75.0,0.047673040286725275,5.587935447692871e-09,15.968717592954636,343.4,-0.0005939539281826,156.75,1.3752788461744785,0.008194198263754515,0.0013129667675144674,283,3184640,250.0,0.1716552734375,311
72.50000000000001,0.046075498699891,-1.4901161193847657e-09,15.968717682361603,335.25,-0.0004307469927880447,145.5,1.390466006845236,0.00986042158692726,0.0014271436578155773,283,3194880,225.0,0.1604736328125,312
75.0,0.042924539533883366,1.1175870895385742e-09,15.968717700242996,338.39,-0.0010068031544506085,147.75,1.3741313822567462,0.01077489629824413,0.0017868074077171058,283,3205120,225.0,0.193603515625,313
75.0,0.040230885903342825,6.332993507385254e-09,15.96871652007103,347.78,-0.0008607587482401868,161.25,1.2984775245189666,0.010254021334139907,0.0015582194238163538,283,3215360,250.0,0.150830078125,314
125.0,0.049998459153775286,-4.8428773880004884e-09,15.968717628717423,352.82,-0.00032848092778294815,178.0,1.43291267901659,0.011837206595373573,0.0015628613319904616,282,3225600,250.0,0.1744873046875,315
125.0,0.056310788035352985,7.078051567077636e-09,15.968717902898788,364.42,-0.0007984308529557893,194.75,1.5033409357070924,0.012757134647108615,0.0012424427887935963,282,3235840,275.0,0.199560546875,316
125.0,0.04887361581144242,-1.30385160446167e-08,15.968717700242996,362.19,-0.0004484649354708381,218.75,1.503078754246235,0.013197875711193774,0.0014194796191532078,282,3246080,300.0,0.16474609375,317
125.0,0.045742283288005586,-2.9429793357849122e-08,15.968717747926712,362.92,-0.0007265779189765453,225.75,1.4911165550351142,0.011859567266947124,0.0016408838364043276,282,3256320,300.0,0.1654541015625,318
125.0,0.049055823571847665,7.450580596923828e-09,15.968717682361603,362.26,-0.0010104619635967539,230.75,1.5367060005664825,0.01293784828740172,0.0017141441141916402,282,3266560,300.0,0.212939453125,319
125.0,0.050610065425426363,-1.0058283805847169e-08,15.968717688322068,356.59,-0.0011163446357386419,225.5,1.493267536908388,0.010914191487700009,0.0016782826248743278,282,3276800,302.5000000000002,0.227734375,320
125.0,0.050366005996950826,7.450580596923828e-09,15.96871777176857,352.9,-0.0009588552249624627,219.25,1.58693702891469,0.012787201396713499,0.0013372853350801961,282,3287040,302.5000000000002,0.1836669921875,321
100.0,0.05570747771740893,1.899898052215576e-08,15.968718004226684,349.58,-0.001117529387556715,220.25,1.5982173785567284,0.012951215358043555,0.0015493705553581093,282,3297280,350.0,0.22314453125,322
125.0,0.054159803435608736,1.5273690223693846e-08,15.968717747926712,347.26,-0.0008093745291262167,213.75,1.5771023824810981,0.013361365984019357,0.0013562534583002161,282,3307520,300.0,0.177392578125,323
125.0,0.0560458624883863,5.587935447692871e-09,15.96871787905693,348.13,-0.001094299097167095,222.75,1.64246232137084,0.012148335110396147,0.0015318914108320314,281,3317760,327.5000000000002,0.2258544921875,324
122.5,0.05569768854992918,5.587935447692871e-09,15.968718028068542,347.83,-0.0011330491041007917,216.75,1.6778382308781148,0.01341591125674313,0.001494799607803543,281,3328000,350.0,0.2169677734375,325
100.0,0.0557987258135762,-4.8428773880004884e-09,15.968717873096466,351.09,-0.0003886857200996019,218.5,1.7021479479968549,0.01284803093149094,0.0012791645763684301,281,3338240,350.0,0.1853515625,326
75.0,0.05654824134672295,-4.6938657760620116e-08,15.968717658519745,355.81,-0.0011210926622879924,231.25,1.7020011104643344,0.012234640614769888,0.0015683242676772125,281,3348480,350.0,0.233251953125,327
100.0,0.056447166907903114,-3.3527612686157227e-09,15.968717640638351,349.76,-0.0010728134417149703,217.25,1.7189315117895603,0.011165153243928217,0.0016357076528834113,281,3358720,325.0,0.2295654296875,328
72.50000000000001,0.05587360105990191,-7.450580596923829e-10,15.968717795610427,348.1,-0.0010441899692523293,218.5,1.725505843013525,0.011237394696763658,0.001659733865653834,281,3368960,355.00000000000045,0.2395751953125,329
50.0,0.05313038225764758,1.30385160446167e-08,15.9687175989151,336.53,-0.000888138344453182,196.25,1.6994010888040065,0.011097588009215542,0.0017912542948181453,281,3379200,325.0,0.2306640625,330
50.0,0.05496361439506733,-1.0430812835693359e-08,15.968717700242996,333.42,-0.001034477152643376,192.25,1.7285046033561229,0.010004380978716653,0.0015502905342998474,281,3389440,400.0,0.240478515625,331
25.0,0.05164841414783315,-1.6763806343078613e-08,15.968717628717423,324.96,-0.0009970861712645274,171.0,1.7481939911842346,0.00903682170992397,0.0017396433486283058,281,3399680,350.0,0.2314208984375,332
25.0,0.055280933419617706,1.4156103134155273e-08,15.968717867136002,333.47,-0.000997315547647304,185.25,1.7409388601779938,0.010548246508005833,0.001415335032783105,281,3409920,525.0,0.222265625,333
25.0,0.053785616447956444,8.940696716308593e-09,15.96871742606163,341.5,-0.0010175215775234392,188.25,1.7166843928396702,0.008952207608672325,0.0015549176484228155,281,3420160,525.0,0.235546875,334
0.0,0.05433141155482753,-1.4156103134155273e-08,15.968713754415512,341.85,-0.0009571308200975182,189.5,1.7031132124364377,0.008279433774225709,0.0016457820763434937,280,3430400,502.5000000000002,0.2396484375,335
22.500000000000007,0.05500262474806963,-1.2293457984924316e-08,15.968717753887177,342.08,-0.0009640725056669908,199.0,1.6546414382755756,0.011595256117107055,0.0017277921139964292,280,3440640,500.0,0.2290771484375,336
0.0,0.056431418254769064,-5.587935447692871e-09,15.968717908859253,345.15,-0.0011824527329736157,190.5,1.6725409284234047,0.010551686138933291,0.0017345230118053223,280,3450880,407.5000000000006,0.2372314453125,337
50.0,0.05279096227443133,-2.1979212760925294e-08,15.968717694282532,354.37,-0.0009554792806738988,211.75,1.6618235282599927,0.011268440967614878,0.001464395270085106,280,3461120,377.5000000000002,0.199755859375,338
50.0,0.05103244235094484,-1.1175870895385742e-09,15.968717807531357,355.38,-0.000837687827879563,210.75,1.6530709356069564,0.010011379649404262,0.0013822044739072227,280,3471360,410.00000000000085,0.1879638671875,339
50.0,0.05072324218435527,1.1175870895385742e-09,15.968717473745347,351.29,-0.0012651739431021269,210.0,1.6326686039566993,0.009438312991915155,0.0019508605913813426,280,3481600,477.5000000000002,0.2490234375,340
25.0,0.051123470806364014,4.097819328308106e-09,15.968717169761657,335.24,-0.0005056722853623796,170.5,1.673861350119114,0.006877409367200471,0.001532607303877853,280,3491840,400.0,0.202001953125,341
25.0,0.05381140124737919,-1.1175870895385742e-08,15.968717914819717,331.7,-0.0006247444565815385,152.5,1.7138070732355117,0.010186697337121586,0.0015946113793347649,280,3502080,350.0,0.22685546875,342
25.0,0.05112014726139674,-3.5762786865234374e-08,15.96871775984764,330.97,-0.0013424906952423043,145.5,1.6592070743441583,0.009209175182695617,0.0017664560046398493,280,3512320,325.0,0.2471923828125,343
25.0,0.05205254222896529,1.6391277313232423e-08,15.968717807531357,338.85,-0.001040377984463703,172.75,1.6391014762222766,0.009934478084323928,0.0018226057693539132,280,3522560,352.5000000000002,0.2541259765625,344
25.0,0.05246454483967119,2.2351741790771484e-09,15.968717700242996,347.41,-0.001294817314192187,187.0,1.6377050548791885,0.010359945194068132,0.002054024038318403,280,3532800,377.5000000000002,0.2792724609375,345
47.50000000000001,0.051008608489776154,-2.6077032089233397e-09,15.968717765808105,343.8,-0.0009432158916752087,176.25,1.6742092572152614,0.009373138263435976,0.0015771670881036925,280,3543040,327.5000000000002,0.235546875,346
50.0,0.05243852181561918,-1.2293457984924316e-08,15.968717807531357,343.52,-0.00040146128158085047,176.5,1.6761207371950149,0.010444136240403168,0.0012462720570397324,279,3553280,350.0,0.190966796875,347
50.0,0.05198884892733942,-5.960464477539063e-09,15.968717831373215,344.44,-0.0009798106348171132,190.25,1.7011527717113495,0.010457459271128755,0.0015507932706668726,279,3563520,405.00000000000045,0.214501953125,348
25.0,0.05490498374531971,8.568167686462402e-09,15.96871770620346,346.58,-0.0010819725968758576,205.25,1.702871246635914,0.011438663507578894,0.0014258196450896321,279,3573760,525.0,0.2202880859375,349
50.0,0.052472057634860424,-1.30385160446167e-08,15.968717896938324,358.13,-0.0010343620600906434,241.75,1.701527040451765,0.012555148243336589,0.0013345499774004566,279,3584000,550.0,0.2012451171875,350
72.50000000000001,0.0538866801441958,-5.960464477539063e-09,15.968717783689499,358.9,-0.0009442749280424323,235.75,1.7236226335167886,0.011246907254826511,0.0016907360392337978,279,3594240,527.5000000000002,0.2347412109375,351
72.50000000000001,0.052456390683654354,-2.9802322387695314e-09,15.968717938661575,359.94,-0.0014280242030508816,229.0,1.6744864203035832,0.009412192295530985,0.001836414589510582,279,3604480,502.5000000000002,0.261767578125,352
50.0,0.05531362848830129,3.7252902984619143e-10,15.96871777176857,353.1,-0.0009582001111994032,211.5,1.5874457500874997,0.012706410516693722,0.0013118914090512134,279,3614720,377.5000000000002,0.1996337890625,353
50.0,0.05570742923942853,-1.4156103134155273e-08,15.96871783733368,349.07,-0.0012505404447438195,207.75,1.62223339676857,0.011279004417156102,0.0015355997468844862,279,3624960,377.5000000000002,0.2361328125,354
75.0,0.053452603406015,6.7055225372314455e-09,15.968717765808105,351.24,-0.0009289958066801774,220.25,1.6289001733064652,0.013441042152408045,0.0013009612098187518,279,3635200,377.5000000000002,0.1925537109375,355
75.0,0.05441208694648947,1.825392246246338e-08,15.968717819452285,351.16,-0.0007406623804854462,236.0,1.5870329163968564,0.014173801126889884,0.0011220791107859895,279,3645440,452.50000000000017,0.173095703125,356
100.0,0.0532007150895619,1.1175870895385742e-09,15.968717777729035,355.94,-0.0007615015241754008,253.5,1.564006755501032,0.014690006829914637,0.0011096658305660867,279,3655680,452.50000000000017,0.15458984375,357
125.0,0.052957743538797286,-1.7508864402770997e-08,15.968717962503433,351.01,-0.0011860364567837678,266.25,1.5527043059468268,0.01431899464223534,0.0014604345145102116,279,3665920,477.5000000000002,0.2107666015625,358
147.5,0.053133690356190956,2.9802322387695314e-09,15.968717861175538,351.67,-0.0006250289494346362,267.75,1.500510934740305,0.014953902953129728,0.0010945438037765598,278,3676160,400.0,0.1654541015625,359
147.5,0.053377995106760764,-2.6077032089233397e-09,15.968717741966248,354.4,-0.0012156590812082869,278.75,1.5626146778464318,0.013934568542754277,0.0012015268831987668,278,3686400,415.00000000000125,0.19658203125,360
147.5,0.05291593520460527,7.450580596923829e-10,15.968717867136002,353.45,-0.000957171307891258,266.5,1.5990283407270909,0.01268299390503671,0.0013485593417954078,278,3696640,475.0,0.2131591796875,361
100.0,0.054562358929966484,-7.450580596923829e-10,15.968717974424361,354.5,-0.000888448935438646,248.5,1.6108401402831078,0.011893618991598487,0.0012636899063821262,278,3706880,405.00000000000045,0.2072509765625,362
97.5,0.055088869707675917,7.450580596923829e-10,15.968717992305756,347.07,-0.0010572522252914496,235.25,1.6166448943316936,0.012016065099305705,0.001294260854285767,278,3717120,452.50000000000017,0.204052734375,363
75.0,0.052969051495733846,-5.215406417846679e-09,15.96871782541275,340.82,-0.0012292448354855878,210.5,1.6208810716867448,0.012216289022762793,0.0013093217147286396,278,3727360,350.0,0.2177490234375,364
75.0,0.053017432399195374,1.5273690223693846e-08,15.968717724084854,341.61,-0.0007247236997500294,204.25,1.5998629309237002,0.01026895186814727,0.0013099454515497655,278,3737600,350.0,0.19990234375,365
72.50000000000001,0.05108857520001192,-4.097819328308106e-09,15.968717557191848,336.1,-0.0011311709604342468,191.75,1.6060221500694751,0.010200174993951806,0.0013808200512642089,278,3747840,300.0,0.2251708984375,366
72.50000000000001,0.05371525885604463,-2.7939677238464355e-08,15.968717712163926,331.75,-0.0015354812101577408,179.0,1.5971796162426473,0.0102908027725789,0.0014908058635228372,278,3758080,275.0,0.2457275390625,367
50.0,0.05137629412202281,-1.1920928955078126e-08,15.968716710805893,333.04,-0.0011005232714524026,175.75,1.5652502700686455,0.011154118710419426,0.001335987009144901,278,3768320,252.50000000000023,0.2140625,368
50.0,0.0537807595313267,2.5331974029541015e-08,15.968717956542969,342.38,-0.0014831005610176362,169.5,1.5737669624388217,0.010427155572688206,0.0019633161371075403,278,3778560,250.0,0.2989990234375,369
50.0,0.05434291267687326,1.1175870895385742e-09,15.96871771812439,348.9,-0.0012867901252320735,203.25,1.5626795068383217,0.012480995929217897,0.0013766955644200606,278,3788800,325.0,0.24365234375,370
50.0,0.0510701817093779,5.587935447692871e-09,15.968717968463897,355.72,-0.000788398991971917,222.0,1.6045145109295844,0.010401783475754201,0.0014299407591636282,278,3799040,325.0,0.1996337890625,371
50.0,0.0521148151795379,-1.5273690223693846e-08,15.968717843294144,345.78,-0.0010797644001286244,225.5,1.5642615877091886,0.010058935608685714,0.001372172474270883,278,3809280,477.5000000000002,0.2133056640625,372
47.50000000000001,0.04970525127721461,-2.9802322387695314e-09,15.968717765808105,340.68,-0.0007509927818318829,199.5,1.590128044039011,0.008847719592449722,0.0016557125763085878,278,3819520,337.500000000001,0.235302734375,373
25.0,0.04960515647114909,3.725290298461914e-09,15.968717348575591,330.66,-0.0010673583932657494,159.25,1.5838856466114521,0.006845143514783558,0.0013730966648211052,277,3829760,300.0,0.2218505859375,374
25.0,0.05301661660918525,-1.3411045074462891e-08,15.968717789649963,324.78,-0.000895693208440207,145.75,1.5534989006817341,0.009072370921785478,0.0013359440758790697,277,3840000,300.0,0.227294921875,375
25.0,0.04845970122982673,-1.601874828338623e-08,15.968709886074066,314.04,-0.0006376755798555677,131.75,1.5932729832828045,0.006118732946804784,0.0014873524318090858,277,3850240,305.00000000000045,0.2561279296875,376
25.0,0.047732365253834716,6.332993507385254e-09,15.968717187643051,312.16,-0.0012731717793940333,123.5,1.6107650086283685,0.005956053584895926,0.0016986874119453432,277,3860480,227.5000000000002,0.276708984375,377
25.0,0.046800538952325,5.215406417846679e-09,15.968712073564529,301.57,-0.0008322544692418888,90.0,1.6426656410098075,0.0053381819267485755,0.0018272815176032964,277,3870720,175.0,0.2814697265625,378
0.0,0.05124680508142108,-6.332993507385254e-09,15.968717509508133,300.88,-0.0007237581405206584,90.5,1.6123897582292557,0.006162953067587296,0.0016432088085593932,277,3880960,175.0,0.26123046875,379
25.0,0.04831572038534524,4.097819328308106e-09,15.96871777176857,308.49,-0.0010226943923044018,97.75,1.588012546300888,0.007865483210844104,0.0015911481994976384,277,3891200,200.0,0.2586669921875,380
