frames,episode_length,advantage_norm,fps,PMM:episode_rewards,epoch_idx,grad_norm,explained_variance,policy_entropy,policy_loss,P09:episode_rewards,P01:episode_rewards,value_loss
2960000,1082.93,2.0115702384710312,940,51.41,370,0.6308920114803681,0.6764459478855133,1.0247592908143996,-0.005796020010893699,71.10000000000001,31.9,0.030443609557114542
2968000,1090.36,2.0130539506673815,940,52.09,371,0.6616266058330623,0.6538743484020233,1.0186737650632858,-0.012811854613391915,72.20000000000002,31.9,0.03064519327133894
2976000,1112.53,2.305151818990707,940,52.92,372,0.6957330813428804,0.6684548676013946,1.019649981856346,-0.0062171597683482105,74.10000000000001,33.0,0.04024326156359166
2984000,1116.16,2.2489188218116762,940,53.27,373,0.6916988382693574,0.6862775456905365,1.009282186627388,-0.014801015335833653,75.0,33.0,0.038825277090072635
2992000,1121.97,2.736602013707161,940,54.26,374,1.137249196961419,0.6778026008605957,1.0249496966600418,-0.01414103330062062,75.0,34.800000000000004,0.05484091691207141
3000000,1143.24,2.2646413999795914,940,57.3,375,0.7180049749247666,0.672366378903389,1.0235272872447967,-0.010505777683574706,75.10000000000001,34.800000000000004,0.03853671476710588
3008000,1148.57,2.1145578128099443,940,57.98,376,0.7000376409018253,0.6588872659206391,1.0444645994901658,-0.010059103786916239,76.0,34.800000000000004,0.03530240540858358
3016000,1157.97,2.6188135635852814,940,59.62,377,0.8814035133784434,0.660838628411293,1.0262434542179109,-0.016664878305018647,78.10000000000001,35.0,0.04872150386683643
3024000,1155.47,2.286123233437538,940,59.45,378,0.755542718987389,0.6439033812284469,1.0068296545743942,-0.0169227321568178,77.10000000000001,35.9,0.03907819595187902
3032000,1168.99,2.5562764543294905,940,61.58,379,1.0827638789509244,0.5363885623216629,1.012627050280571,-0.016439070826454554,79.10000000000001,37.800000000000004,0.08390043247956783
3040000,1190.72,2.2367402827739715,940,62.86,380,0.8437014673448939,0.6248150151968003,1.023526643514633,-0.015575381794769782,86.10000000000001,37.800000000000004,0.03711001951014623
3048000,1201.03,2.221306281089783,940,63.69,381,0.7419902797726692,0.6476356959342957,1.0074963438510895,-0.014791471566350084,87.10000000000001,39.8,0.03812171439174563
3056000,1200.31,2.2914090871810915,940,63.55,382,0.7148692688161854,0.6848513239622116,1.0003005427122116,-0.014616106572502759,88.0,39.9,0.0395320735918358
3064000,1205.8,1.9300571745634079,940,63.74,383,0.7368288862131338,0.7039414894580841,1.002282639145851,-0.00496357499891019,88.0,40.0,0.026653218478895725
3072000,1204.8,2.3166043829917906,940,63.83,384,0.8810867974799866,0.669715046286583,1.0248382765054702,-0.017438367050199303,88.10000000000001,39.9,0.04103984644170851
3080000,1189.54,2.409097135066986,940,62.35,385,0.8038590856596302,0.633844968676567,1.0443882924318313,-0.016263214212667663,87.10000000000001,34.0,0.04567509768530727
3088000,1175.06,2.400881758928299,940,62.77,386,1.0347820618446355,0.7073814195394516,1.0007853990793227,-0.011800416599435266,88.20000000000002,32.8,0.0464406160870567
3096000,1170.64,2.3658516561985015,940,62.42,387,0.9211425095618944,0.6165375524759292,1.0303662568330765,-0.01488053067936562,88.20000000000002,32.8,0.04377818177919835
3104000,1161.22,2.358238152861595,941,61.32,388,0.8666897661771712,0.6053253757953644,1.0358498364686965,-0.02442279233422596,88.20000000000002,30.0,0.0423858827445656
3112000,1147.07,2.3249101144075395,941,58.07,389,0.757528382546553,0.6655640530586243,1.025112525820732,-0.011236608228646219,87.10000000000001,30.0,0.03960882289102301
3120000,1149.66,2.0786888289451597,941,58.09,390,0.6481423792240218,0.6898851853609085,1.0366238307952882,-0.006885475988383405,87.10000000000001,30.0,0.03150925623252988
3128000,1153.39,3.399863954782486,941,60.22,391,3.8673049576466623,0.588792803287506,0.999132034778595,-0.008413138509495184,89.0,30.0,0.16109937836416066
3136000,1165.58,2.610549257993698,941,61.98,392,1.0435994156268102,0.6669082069396972,0.9895681834220886,-0.012490766198316123,89.0,30.0,0.05266948557458818
3144000,1161.15,2.2528261202573776,941,60.75,393,0.69303479469303,0.6413136476278305,1.0302994096279143,-0.017477936824434437,87.20000000000002,30.0,0.03829416344407946
3152000,1144.04,2.311438828110695,931,59.61,394,0.7646146575870495,0.6266083115339279,1.050156176686287,-0.008121262572240084,82.70000000000006,30.0,0.0408343765931204
3160000,1150.5,2.302817041873932,931,60.74,395,0.6894493599820086,0.6695347338914871,1.059813333749771,-0.015702420905581674,85.40000000000003,30.0,0.041521493629552424
3168000,1141.66,2.2979118806123733,931,59.83,396,0.7762256131654627,0.6745912438631058,1.0527389377355576,-0.01784550701850094,82.30000000000003,30.900000000000002,0.041472595657687635
3176000,1140.66,2.0964999276399614,931,60.02,397,0.7456548764762904,0.6843018209934235,1.035268108844757,-0.009977664828475098,82.30000000000003,30.0,0.032321116849780084
3184000,1129.77,2.4224657624959947,931,59.46,398,0.8852320167755583,0.632286992073059,1.0437299638986588,-0.016015125620833716,85.0,30.0,0.04668110808823258
3192000,1141.96,2.108873425722122,931,61.21,399,0.6627865262953649,0.6802070134878159,1.0646085041761397,-0.013315062089386629,85.40000000000003,30.0,0.033864628346636894
3200000,1136.77,2.2670242500305178,931,61.46,400,0.7553230028879409,0.6900392460823059,1.0253657603263855,-0.022198880892829037,85.0,32.7,0.039537067115306856
3208000,1133.0,2.2278303974866867,931,59.79,401,0.7126690342626293,0.6478781038522721,1.0205841982364654,-0.008208529665134847,85.0,34.800000000000004,0.03899395973654464
3216000,1126.78,2.2186645317077636,931,59.36,402,0.7742173305426562,0.700567866563797,1.030568397641182,-0.013041918170929421,85.0,32.5,0.0379421084234491
3224000,1145.85,2.7003967541456224,932,62.35,403,1.1810279420845005,0.7739201688766479,1.0360880118608475,-0.01712928657361772,85.30000000000003,36.8,0.057669871444813905
3232000,1141.14,2.338638597726822,932,62.0,404,0.8557238648932032,0.6454301029443741,1.0372588926553725,-0.018388209064723923,85.0,35.9,0.0412653347896412
3240000,1137.98,2.4447695451974867,932,60.26,405,0.8749898270562726,0.6463365173339843,1.0149122154712678,-0.01737187344231643,82.30000000000003,34.900000000000006,0.04680174869950861
3248000,1137.81,2.2702751260995866,932,59.11,406,0.7300969594180071,0.6585319381952286,1.0149849319458009,-0.007538439690979431,85.0,34.900000000000006,0.038934219377115366
3256000,1132.97,2.4039014238119125,932,59.15,407,0.9015391992140741,0.6343948149681091,0.9893426769971847,-0.018123075135808905,85.30000000000003,33.7,0.04277968189213425
3264000,1137.2,3.209558769464493,932,61.38,408,1.572584810297454,0.5742763590812683,0.9513464766740799,-0.01754650784598198,89.10000000000001,33.7,0.1780836668657139
3272000,1142.65,2.209673146009445,932,61.66,409,0.7473399489857604,0.7455860388278961,0.9916849666833878,-0.012199419528769795,90.30000000000003,33.7,0.03607140571344644
3280000,1138.58,2.4305066734552385,932,61.7,410,0.9309968061160591,0.7233846420049668,1.0083307617902755,-0.019232413280697074,90.30000000000003,30.800000000000004,0.04544104734435678
3288000,1143.79,2.398519225716591,932,63.91,411,0.9498633296379545,0.6617053604125976,1.021562513113022,-0.011438273711537477,93.30000000000003,30.800000000000004,0.044847690854221585
3296000,1151.17,2.617860595583916,932,65.82,412,0.9479239312437562,0.4884378129243851,1.0128209966421127,-0.01405590321373893,96.50000000000004,33.7,0.07517325992695988
3304000,1154.83,2.4476786452531814,932,66.25,413,0.7754816137678157,0.6724335724115371,1.0227039980888366,-0.01948541764286347,93.90000000000008,35.0,0.05024371991865337
3312000,1170.67,2.241407637000084,932,67.28,414,0.6886940985671967,0.6946534836292266,1.039997409582138,-0.010677440379513427,97.50000000000004,35.0,0.04033197922166437
3320000,1179.75,2.147680578827858,932,67.48,415,0.6510768333484698,0.6473839056491851,1.0531414651870727,-0.015102549708099105,97.50000000000004,35.0,0.036696048858575525
3328000,1198.33,3.168224412202835,932,69.84,416,2.323825564218068,0.7420021837949753,0.9705395348370075,-0.01786610444483813,102.40000000000003,35.9,0.12866295359563082
3336000,1191.35,2.267112789154053,932,71.97,417,0.7719136805110304,0.6695181900262832,1.01156400680542,-0.014719859691394959,106.10000000000001,35.9,0.04081680234521627
3344000,1183.05,2.3132680356502533,932,71.89,418,0.7497934330414787,0.6779258024692535,0.9949956291913986,-0.017825462729670106,106.10000000000001,35.9,0.03969819969963282
3352000,1192.73,2.1457460641860964,932,70.64,419,0.7274072406585208,0.6321509677171707,1.0337014591693878,-0.01159008521528449,102.40000000000003,35.9,0.03642902325373143
3360000,1201.0,2.1115233802795412,933,71.32,420,0.6639198662081628,0.6952509146928787,1.0239128434658051,-0.00842167417271412,102.40000000000003,37.900000000000006,0.03361769783543423
3368000,1200.01,2.9326245796680452,933,71.23,421,1.7527899225795167,0.6135188001394272,1.0107102620601653,-0.013738993583538105,97.30000000000003,38.900000000000006,0.09254436295945197
3376000,1202.04,2.3389270162582396,933,73.61,422,1.2727376171054294,0.7439268624782562,1.0525547951459884,-0.012033793313312344,97.30000000000003,39.0,0.0458652592683211
3384000,1215.06,2.3019252794981004,933,72.47,423,0.7404994737877909,0.7143725192546845,1.0442390567064286,-0.016102495683880988,97.30000000000003,39.0,0.040066729821264746
3392000,1216.26,2.109657115340233,933,71.43,424,0.7833949837040128,0.7040342575311661,1.0456293624639512,-0.009085262772860005,97.0,36.9,0.032706146431155506
3400000,1229.35,2.3973004591464995,933,72.34,425,0.7851237766912039,0.6608360761404037,1.05064295232296,-0.02055576380575076,97.0,36.9,0.04492371592670679
3408000,1225.03,2.7864241397380827,933,72.93,426,1.7063620067615606,0.6815258932113647,1.0350676542520523,-0.010830216149624903,97.0,36.9,0.06677291962318123
3416000,1236.86,2.2536790025234223,933,72.5,427,0.6769511233258126,0.688908479809761,1.064526191353798,-0.013139573310036212,96.10000000000001,38.800000000000004,0.03910659597255289
3424000,1238.89,2.079644482731819,933,71.69,428,0.6787196083319931,0.6907881379127503,1.0580713260173797,-0.010880873345304281,95.10000000000001,38.800000000000004,0.0330059807933867
3432000,1242.18,2.1674013501405716,933,72.58,429,0.7064622365281155,0.6653247112035752,1.041887513399124,-0.015000519533641636,96.0,38.800000000000004,0.03768274679314345
3440000,1246.71,2.345880736708641,933,73.14,430,0.9453948699181092,0.6713865977525711,1.034201331138611,-0.018604969963344046,96.0,38.800000000000004,0.04241078459657729
3448000,1229.35,2.150053165555,934,72.18,431,0.6876082344239397,0.6838369119167328,1.0537029522657395,-0.0038974313321523367,95.10000000000001,40.8,0.03572340292856097
3456000,1237.53,2.778199462890625,934,70.79,432,1.2744382233115197,0.7277878963947296,1.0179830569028854,-0.0049494071803928815,95.10000000000001,35.8,0.08641739645507186
3464000,1253.76,2.4042293763160707,934,75.88,433,0.8330831316985701,0.6932715594768524,1.0571224892139435,-0.015692011577484663,96.10000000000001,40.8,0.046230432903394104
3472000,1264.76,2.2503257578611375,934,76.54,434,0.6496611376981847,0.6530477154254913,1.0444322818517684,-0.014792399604339153,97.0,42.800000000000004,0.03894794233608991
3480000,1267.66,2.2814844089746473,934,77.49,435,0.7009975560938905,0.6275624567270279,1.0416057938337326,-0.015912693444115576,97.30000000000003,44.8,0.04175857016816735
3488000,1279.04,2.210049452781677,934,78.94,436,0.7167199198649412,0.6383569657802581,1.0268357014656067,-0.01275870966121147,100.10000000000001,42.800000000000004,0.03819217275828123
3496000,1280.09,2.2183566945791244,934,79.74,437,0.6666242825360975,0.6800123965740204,1.0402004462480545,-0.008076766518988733,101.30000000000003,42.800000000000004,0.03703265990596265
3504000,1284.05,2.2911997556686403,934,78.22,438,0.7736310343388664,0.6486331200599671,1.0060471260547639,-0.017392016417579724,104.20000000000002,41.0,0.04022957588545978
3512000,1272.44,2.453105183839798,934,79.49,439,0.8731166732190008,0.6858386594057083,0.98270343542099,-0.0065960311115486545,106.80000000000007,42.800000000000004,0.04955277922796086
3520000,1268.13,2.1315042930841446,934,79.41,440,0.697055760800299,0.6708475440740586,1.0274808150529862,-0.011758207478560507,106.80000000000007,42.800000000000004,0.038119216614868494
3528000,1264.88,2.443926272392273,934,79.72,441,0.7566159924273725,0.633354395031929,1.003349505662918,-0.013269800111156655,106.80000000000007,43.9,0.044507710388861595
3536000,1283.58,2.849384508728981,934,82.4,442,1.0845526915946464,0.6510677373409272,0.9995572072267532,-0.009210053809802048,114.0,43.9,0.07426438422407955
3544000,1284.08,2.4698357331752776,934,82.58,443,0.6957477931751127,0.662924325466156,1.0321311277151108,-0.017487541598966344,114.0,43.9,0.04779463627375662
3552000,1273.77,2.446668650507927,934,81.91,444,0.7222258519210016,0.6405325478315353,1.046295196413994,-0.018624511415837333,111.30000000000003,42.800000000000004,0.04761054283939302
3560000,1271.8,2.438005489706993,934,84.68,445,0.9952525412061928,0.7261343544721603,1.0280595153570176,-0.011446795219962952,114.0,40.7,0.04767614201642573
3568000,1260.07,2.51973701775074,934,83.04,446,1.0361628012483757,0.6140311539173127,1.0185278832912446,-0.019791623367927967,114.0,37.900000000000006,0.04884517330676317
3576000,1260.34,2.2477037119865417,934,83.98,447,0.7707972818250804,0.663517182469368,1.0373055398464204,-0.0195627035346115,114.0,43.7,0.041654912554658946
3584000,1257.96,2.3221869027614592,935,80.98,448,0.8134437850241228,0.6472463726997375,1.008827777504921,-0.012406733956304379,109.20000000000002,41.0,0.04678591005969793
3592000,1262.12,2.4986212235689162,935,80.45,449,0.7181636978484062,0.6560027039051056,1.0170522570610045,-0.0217385924150949,106.30000000000003,47.6,0.048992405808530745
3600000,1234.12,2.2936218923330305,935,78.04,450,0.7892549476913708,0.6437888371944428,1.0138904410600662,-0.02389135671022814,106.30000000000003,37.900000000000006,0.041961723822169006
3608000,1201.38,2.0360106199979784,935,74.64,451,0.717051690701764,0.5671953356266022,0.9936117845773696,-0.01630034775211243,105.10000000000001,34.800000000000004,0.035794020991306755
3616000,1189.87,2.9617654794454573,935,73.44,452,1.2532242368384907,0.41293159425258635,0.9637830466032028,-0.023917915852507576,102.20000000000002,34.800000000000004,0.1359559341100976
3624000,1184.47,2.0095768105983733,935,73.06,453,0.5992149981468072,0.684311507344246,1.0098772251605987,-0.009296147000641212,102.0,33.0,0.03175206056330353
3632000,1184.32,2.3463426673412324,935,73.06,454,0.7749039860510594,0.6153966844081878,1.0157086616754532,-0.019734630006423684,102.0,33.0,0.04281551904976368
3640000,1200.56,2.6691344398260117,935,73.32,455,0.9957983109224441,0.6579303359985351,1.0149945712089539,-0.0014443633297923952,99.20000000000002,34.800000000000004,0.057166754668578505
3648000,1186.46,2.7444691014289857,935,75.02,456,1.1450513375918914,0.6937221401929855,1.0168550008535384,-0.01880631406791508,102.10000000000001,34.800000000000004,0.0647554053645581
3656000,1166.85,3.071461060643196,935,74.21,457,1.6111303022033232,0.589278439283371,0.9785989838838577,-0.009603232801891863,101.10000000000001,34.800000000000004,0.10796842186246067
3664000,1165.86,3.7003246223926545,935,75.23,458,1.8263057124057551,0.16958384037017823,1.0218918806314468,-0.026199531640450004,102.10000000000001,35.9,0.28368327173404395
3672000,1158.23,2.484006654024124,935,76.09,459,0.803400473925855,0.6540654873847962,1.0169042187929154,-0.012572483716576243,104.2000000000001,35.9,0.05020107998512685
3680000,1163.52,2.4201759600639345,936,74.58,460,0.8312348899291017,0.6835303163528442,1.020426487326622,-0.0157528984406963,104.2000000000001,35.9,0.048456233800388875
3688000,1178.23,2.25652772128582,936,77.57,461,0.7593371850567874,0.6643191641569137,1.0298919183015824,-0.018865068520826752,124.30000000000003,39.6,0.04297847647685558
3696000,1185.36,2.2513337749242783,936,78.2,462,0.7280489108917226,0.6263224083185196,0.9919861060380936,-0.016097353239892982,124.30000000000003,39.6,0.04233993330039084
3704000,1186.69,2.5919784796237946,936,78.47,463,0.9560706493185072,0.6193295001983643,1.0045669144392013,-0.017259720642468893,124.30000000000003,36.9,0.05011987365782261
3712000,1187.5,2.3971350634098054,936,79.19,464,0.8601883836143087,0.6682304751873016,0.9742329251766205,-0.007276951817184454,128.40000000000012,35.9,0.04576963657978922
3720000,1206.87,2.7222958183288575,936,83.2,465,1.0599458452675876,0.7294110023975372,0.9913208276033402,-0.014553313959913794,141.40000000000003,40.0,0.07623872681055217
3728000,1216.18,2.906128643155098,936,85.56,466,1.0488541638742135,0.6211009538173675,0.9936141723394394,-0.022680080527434258,141.40000000000003,43.0,0.0792236183816567
3736000,1240.11,2.335173199176788,936,87.41,467,0.7964982603054794,0.6805901235342026,0.9815859580039978,-0.022219968587160112,146.60000000000014,44.0,0.04376064572948962
3744000,1241.49,2.1213450485467913,936,88.05,468,0.7100334751534179,0.6823288261890411,1.0003571993112563,-0.011329726626572665,146.60000000000014,44.0,0.03716282253619283
3752000,1240.8,2.3173006546497343,936,88.48,469,0.7609300191099301,0.6778773862123489,1.0659272772073747,-0.01576811778868432,146.60000000000014,44.0,0.042296336726285515
3760000,1238.77,2.5767436587810515,936,87.04,470,1.0342124665667665,0.6202914994955063,1.0328427308797836,-0.018922712774947285,141.40000000000003,44.0,0.08169261864386498
3768000,1239.93,2.1425946635007858,936,85.4,471,0.6293695783454919,0.6457150292396545,1.0430957502126694,-0.012339407262043096,130.2000000000001,44.0,0.03723760099615902
3776000,1249.23,2.303584578037262,936,84.14,472,0.861740976183186,0.6623682868480683,1.0204511511325836,-0.01492327452309837,125.40000000000003,44.0,0.04225390227045864
3784000,1257.82,2.3672704273462295,936,81.47,473,0.8996569080962508,0.6786183387041091,1.0032590061426163,-0.011045226222777274,124.10000000000001,44.0,0.04574695367366075
3792000,1255.91,2.6306532019376756,936,83.04,474,0.868725640300838,0.6728517663478851,0.992076479792595,-0.022168163078604267,124.10000000000001,44.0,0.05543464097660035
3800000,1264.89,2.807792308926582,936,84.56,475,0.9602765095820058,0.6703645122051239,0.991633626818657,-0.016725350366250495,125.40000000000003,43.9,0.07735338591504842
3808000,1257.69,2.382975465655327,936,84.37,476,1.0634100987575923,0.6592222380638123,0.9970469534397125,-0.018700390588201117,125.40000000000003,48.5,0.04377050786279142
3816000,1236.33,2.172065971493721,936,80.81,477,0.8528528655470385,0.7000711512565613,1.0067836558818817,-0.009234251611633226,119.60000000000005,43.9,0.03647972373757511
3824000,1247.86,2.3575794327259065,936,81.55,478,0.7872814115276258,0.6655905455350876,1.0172498714923859,-0.02119932969013462,116.90000000000008,44.0,0.04907063202932477
3832000,1075.73,2.6822985231876375,936,63.18,479,1.231201068406802,0.12101371586322784,0.6838105185329915,-0.02065002252929844,101.20000000000002,5.600000000000001,0.0573066144855693
3840000,490.1,1.6773135137557984,936,21.28,480,0.5340330299659803,-0.20236447870731353,0.2724434261955321,-0.007483740350114659,72.10000000000001,0.0,0.020982026858255266
3848000,355.87,2.0177447879314423,936,12.66,481,0.6929340917086237,0.5048114567995071,1.0849421215057373,0.0026940731593640523,38.400000000000034,0.0,0.029799248520284892
3856000,331.08,2.532952653169632,936,10.24,482,0.8043135473161189,0.5981262910366059,1.057892102599144,-0.00491160785080865,30.70000000000006,0.0,0.05066576635930687
3864000,333.6,2.3792387104034423,936,10.21,483,0.7917595427767466,0.5972325217723846,1.0223852282762527,-0.021757207036716863,37.10000000000001,0.0,0.04568314306437969
3872000,372.73,2.3447410333156586,936,15.32,484,0.804566815506772,0.6669098502397537,1.001508992910385,-0.006195742612289905,53.60000000000005,0.0,0.04537385205272585
3880000,409.65,2.607505802512169,936,18.38,485,0.865832075459298,0.6307519793510437,1.0219135558605195,-0.023009282372076997,65.0,0.0,0.056369772437028585
3888000,488.35,2.4166947448253633,936,24.65,486,0.8574432548450238,0.60251384973526,1.0345319324731828,-0.012186632830416783,73.30000000000003,0.0,0.07322751102736219
3896000,560.14,2.22661079287529,936,29.12,487,0.8871416540842075,0.7055057907104492,1.038420275449753,-0.02236607863131212,80.20000000000002,0.0,0.04201649647671729
3904000,636.83,2.6680673640966415,936,34.33,488,1.2519061370711375,0.7090937739610672,1.027114322781563,-0.014345007283845917,86.30000000000003,0.0,0.05662190308328718
3912000,670.52,2.6271717381477355,936,38.43,489,1.2674532071920845,0.5682599139213562,1.0060826671123504,-0.015241782967859763,91.0,0.0,0.07626561330631375
3920000,745.72,2.8551537293195723,936,44.37,490,1.0682918599566333,0.556106219291687,1.01478934943676,-0.022850524421664888,93.70000000000006,0.0,0.09168578841723501
3928000,868.04,2.8995668196678164,937,54.95,491,1.078491693756661,0.7080766338109971,0.9715956628322602,-0.017419127898174337,103.10000000000001,0.0,0.06691262815147639
3936000,911.43,2.4247025197744367,937,57.62,492,0.9734268321042745,0.5673236626386643,1.0196277752518654,-0.014812319732882315,103.10000000000001,0.0,0.046831883932463826
3944000,971.34,2.610396791100502,937,62.6,493,0.9900188363487785,0.6603433436155319,1.0116242277622223,-0.011082638603402301,104.80000000000007,1.0,0.07360546974465251
3952000,1055.63,2.1017043840885163,937,67.61,494,0.6602616770465343,0.6651141220331191,1.0231869333982468,-0.016148339541396127,104.80000000000007,10.200000000000003,0.037006809148006144
3960000,1091.91,2.2535953533649447,937,69.83,495,0.6702140263531555,0.6553174978494645,1.0118868505954743,-0.013437928549974458,104.80000000000007,20.3,0.041951053910888735
3968000,1180.88,2.778090921640396,937,77.47,496,1.103484843874289,0.6795115196704864,0.9911213099956513,-0.010524482829641784,113.30000000000003,37.900000000000006,0.06569033993873745
3976000,1236.65,2.582652065753937,937,83.45,497,0.8786889916252051,0.6350511229038238,1.012489543557167,-0.019700311325141228,116.80000000000007,41.9,0.052522335783578455
3984000,1235.71,2.263679614663124,937,85.13,498,0.8012989055990886,0.6683815425634384,1.0405901682376861,-0.004190983398584649,124.40000000000003,43.0,0.041993551724590364
3992000,1238.99,2.55666626393795,937,87.53,499,0.9288933369117285,0.7026258718967437,1.033124167919159,-0.012746823561610655,131.50000000000028,43.0,0.05476585226133466
4000000,1242.48,2.2213256841897966,937,86.33,500,0.6871117130864254,0.6765534913539887,1.0622673279047012,-0.01743888172204606,124.40000000000003,43.0,0.04136802501045168
4008000,1243.46,2.3293713229894637,937,85.25,501,0.7674338964028816,0.6532541370391846,1.0443738919496537,-0.01725801687269268,124.0,42.900000000000006,0.04257031393703073
4016000,1241.52,2.6049154311418534,937,86.18,502,0.9508167088813075,0.4697046738862991,1.029456461071968,-0.011935614572139456,124.0,42.900000000000006,0.0858206257922575
4024000,1251.91,2.748001427650452,937,89.1,503,1.0307493309229117,0.5958385342359542,1.0168157082796097,-0.009936395814438583,131.20000000000027,43.0,0.08508944653905928
4032000,1254.84,2.5671916681528093,937,88.68,504,0.9276461245426699,0.6407688063383102,1.0161087381839753,-0.009218608599621803,131.20000000000027,43.0,0.055833008326590064
4040000,1256.55,2.6351721084117887,937,88.21,505,0.9231108065277503,0.655975643992424,1.027973107099533,-0.0168129553925246,129.5000000000001,43.9,0.06267822353169322
4048000,1234.27,2.1907644408941267,937,84.27,506,0.8769110882507865,0.6746765816211701,1.060365036725998,-0.020847760285250844,124.40000000000003,43.0,0.03773405197542161
4056000,1239.17,2.2962449860572813,937,83.65,507,0.8100534853054873,0.589682344198227,1.0506903743743896,-0.013578255723696203,122.20000000000002,41.699999999999996,0.04183692459017038
4064000,1260.36,2.130796005129814,937,85.83,508,0.7947639048332853,0.6581519621610642,1.023331100344658,-0.013189979160088114,122.20000000000002,48.6,0.037038808781653644
4072000,1266.37,2.233863530755043,937,85.21,509,0.7280341571267378,0.6809306085109711,1.0257274919748307,-0.017372449226677418,115.70000000000006,48.6,0.04071756542194635
4080000,1268.16,2.171271968483925,937,85.85,510,0.6916372227270412,0.6517699432373046,1.0386639583110808,-0.01208903808845207,115.70000000000006,48.6,0.037633639988489447
4088000,1200.91,2.4973968547582626,937,77.07,511,0.9658630257992807,0.3621801286935806,0.882344028360676,-0.02211281594238244,108.50000000000004,31.9,0.05013141384581104
4096000,1195.27,1.6551363950967788,938,76.39,512,0.48293452727653274,0.7299817913770675,1.0374623876810074,-0.006051356431562453,108.50000000000004,30.800000000000004,0.023112105776090176
4104000,1194.82,2.4872994488477707,938,76.19,513,0.7960562869437773,0.6370256298780441,1.031013610959053,-0.021719885659913417,108.50000000000004,29.0,0.053635566416196524
4112000,1206.58,2.211359156370163,938,74.22,514,0.6563296005904116,0.7162723129987717,1.032146117091179,-0.008128221554215997,108.0,29.0,0.042277306341566144
4120000,1207.57,2.8120950162410736,938,77.25,515,1.1772351116598299,0.6725875461101531,0.997102757692337,-0.02321751427669369,108.0,29.0,0.06991932434029877
4128000,1201.72,2.1648086422681807,938,76.71,516,0.8624101116961965,0.6874397397041321,1.027690007686615,-0.015248633905575843,108.0,29.0,0.04322876256424934
4136000,1207.7,2.8218660283088686,938,77.04,517,1.072989068448456,0.6717339539527893,0.9884335207939148,-0.018357698213949333,108.10000000000001,29.0,0.07004047072026878
4144000,1204.66,1.968603737950325,938,77.76,518,0.6724944812379912,0.61300224006176,1.0655119079351425,-0.008824466542719164,110.00000000000009,29.0,0.03293742885114625
4152000,1204.23,2.478608961105347,938,77.23,519,0.7979460954185142,0.7077344852685928,1.0305021661520004,-0.033227386229264085,110.00000000000009,29.0,0.05394172739470378
4160000,1212.49,2.2325611978769304,938,77.77,520,0.7113378763721172,0.6268606293201446,1.0138272619247437,-0.014422403000062332,110.00000000000009,29.0,0.041383790983818475
4168000,1233.24,2.5311804074048996,938,80.02,521,0.891933274240632,0.648889878988266,0.9898444610834122,-0.026407073557638796,119.30000000000003,31.9,0.053034212570637465
4176000,1233.3,2.52714006960392,938,81.25,522,1.0248880697740623,0.6493670642375946,0.9750276786088944,-0.00607515590134426,119.30000000000003,32.9,0.05271115529118106
4184000,1231.75,2.9048520624637604,938,83.8,523,1.314318976236935,0.6005191344022751,1.0182897800207138,-0.019482794151845156,123.10000000000001,37.50000000000001,0.07255721747409552
4192000,1225.67,2.5153283107280733,938,83.8,524,0.9388309230281402,0.6231438207626343,1.0094030785560608,-0.015072585436253122,123.10000000000001,32.9,0.0498997090337798
4200000,1225.6,2.809186509847641,938,85.73,525,1.0945355437897553,0.6254755210876465,1.021905196905136,-0.008438952107098885,125.70000000000014,32.9,0.0636298509221524
4208000,1212.82,3.087862136363983,939,90.23,526,1.3182595330576812,0.6809674721956253,1.0047168439626695,-0.010911256388062611,146.10000000000028,33.0,0.08454199916217477
4216000,1246.54,2.3468334144353866,939,94.65,527,0.7962507853793095,0.6884045839309693,1.0296835404634477,-0.014531151664123172,160.50000000000014,40.8,0.05030056927353144
4224000,1273.83,2.825454976558685,939,97.7,528,0.9651783894193676,0.5462081146240234,1.009369234442711,-0.022656070556258782,160.50000000000014,46.900000000000006,0.06866779023315757
4232000,1294.07,2.616968266367912,939,102.04,529,1.0653914181718998,0.607667139172554,1.0312510442733764,-0.030678631232876796,186.0,46.900000000000006,0.06294533700216562
4240000,1287.32,2.19839464366436,939,101.54,530,0.7977373325077421,0.6561669981479645,1.0317669463157655,-0.01331351272878237,186.0,45.800000000000004,0.03970195271540433
4248000,1274.93,4.107475115060806,939,101.83,531,1.9297268341448819,0.5514175951480865,0.972891422510147,-0.015038539582164959,186.0,43.9,0.15973094812128694
4256000,1298.09,2.235996223092079,939,105.37,532,0.9061913724876349,0.6433206534385681,1.0016651821136475,-0.014277091427502456,187.30000000000013,43.0,0.040927435574121776
4264000,1300.78,2.367963324189186,939,105.5,533,0.8140675506684032,0.6317928373813629,1.0164111065864563,-0.013979935846291482,187.30000000000013,43.9,0.04559867988340557
4272000,1298.67,3.06095944583416,939,105.35,534,1.1392296834302227,0.5680697441101075,1.010420832633972,-0.013118007078301162,187.30000000000013,43.9,0.11070483771152795
4280000,1309.32,2.1229090195894242,939,105.34,535,0.6884478042973606,0.6965719133615493,1.0345156633853911,-0.017610389277833746,186.0,45.800000000000004,0.03786044195760042
4288000,1316.33,2.3927810621261596,939,106.89,536,0.8618874077101069,0.6338428604602814,1.0520816123485566,-0.02437847866283846,186.0,50.300000000000004,0.050704621337354185
