frames,policy_entropy,approx_kl_divergence,explained_variance,epoch_idx,episode_length,policy_loss,fps,grad_norm,clip_fraction,value_loss,P01:episode_rewards,P09:episode_rewards,advantage_norm,PMM:episode_rewards
2764800,1.6674056686460972,0.0016777169769511603,-3.3527612686157227e-09,270,344.73,-0.0009974502190743806,197,0.058059106072673096,0.2416015625,0.012319618877518224,125.0,380.00000000000045,15.96871782541275,238.25
2775040,1.6694553017616272,0.0014597631881770213,-5.960464477539063e-09,271,340.0,-0.001113255138261593,197,0.05697448631693021,0.1845947265625,0.013095567998243495,97.5,377.5000000000002,15.96871770620346,230.5
2785280,1.6507411248981954,0.0016730015480789008,2.0489096641540527e-08,272,344.36,-0.0011375263315130725,197,0.055424714972381516,0.2085693359375,0.011020113476843108,97.5,332.5000000000006,15.968717652559281,225.5
2795520,1.6598031744360924,0.001641316694025363,-2.9802322387695314e-09,273,339.43,-0.0006085648121370469,197,0.05366940663701081,0.18486328125,0.011583312214133912,72.50000000000001,407.5000000000006,15.968717712163926,215.0
2805760,1.6302480444312095,0.0018961111949124642,-2.3096799850463868e-08,274,340.79,-0.0011143253519549034,197,0.050753543936638626,0.1997802734375,0.011133700967184268,50.0,327.5000000000002,15.968717736005782,202.25
2816000,1.6963405102491378,0.0019452725302187446,5.960464477539063e-09,275,339.48,-0.001038408042222727,197,0.054017528198058516,0.250537109375,0.010738839699479285,47.50000000000001,500.0,15.968717873096466,203.0
2826240,1.7221411608159543,0.0019343445814342885,-1.1175870895385742e-09,276,339.1,-0.001566128956983448,197,0.054932339247396364,0.2473876953125,0.011513408305472695,25.0,377.5000000000002,15.968717551231384,201.5
2836480,1.7426523342728615,0.0020639912639012436,3.7252902984619143e-10,277,340.4,-0.0009213515091687441,196,0.05565705674483988,0.2370361328125,0.010916635300964117,47.50000000000001,407.5000000000006,15.968717694282532,202.5
2846720,1.7585941150784492,0.001783679735615351,-4.470348358154297e-09,278,346.29,-0.00114880781256943,196,0.05436489396251076,0.22724609375,0.009516976971303848,47.50000000000001,500.0,15.968715536594392,210.0
2856960,1.75017294511199,0.0022107968270347555,-1.1175870895385742e-08,279,341.51,-0.0017467557969212066,196,0.04976222347137081,0.2689208984375,0.009322260380031366,25.0,500.0,15.968717658519745,192.75
2867200,1.712982538342476,0.0025273159964399384,-2.2351741790771484e-09,280,329.42,-0.0010415831267891918,196,0.05302744276405782,0.3082763671875,0.0067058903941870085,25.0,500.0,15.96871766448021,167.5
2877440,1.6457331418991088,0.0017084629517654549,2.7194619178771972e-08,281,315.46,-0.0007029223503195681,196,0.051132654471725505,0.211767578125,0.008022761328629714,25.0,332.5000000000006,15.968717551231384,139.25
2887680,1.6161898076534271,0.0020198209167290315,-1.30385160446167e-08,282,314.69,-0.0012415695131494432,196,0.05021322199584932,0.237890625,0.007442789026742958,25.0,332.5000000000006,15.9687175989151,135.75
2897920,1.5149153172969818,0.0016228307386143114,-9.313225746154785e-09,283,318.28,-0.0011013501807610737,196,0.04592860668668845,0.1970703125,0.008233107275555086,25.0,255.00000000000043,15.968717527389526,137.5
2908160,1.5308932818472385,0.0023102324741614668,5.215406417846679e-09,284,323.59,-0.0017019705377606443,196,0.05254376193383078,0.27197265625,0.007688035744229183,25.0,225.0,15.96871577501297,139.25
2918400,1.6154284968972206,0.002245100830455726,-1.2665987014770507e-08,285,321.01,-0.0007973652493092232,196,0.050599974843962926,0.2497802734375,0.007179497160177561,25.0,225.0,15.968717676401138,135.25
2928640,1.6810604259371758,0.0016566549092658534,-1.1920928955078126e-08,286,319.37,-0.0007220517611131072,195,0.050882923330445896,0.1908203125,0.008153160577421659,25.0,275.0,15.96871771812439,134.0
2938880,1.6959223859012127,0.0016915379928661878,1.7881393432617187e-08,287,316.24,-0.0009711953469377476,195,0.04714203745945667,0.235693359375,0.0061730953054393465,22.500000000000007,275.0,15.968717569112778,124.75
2949120,1.686232090741396,0.0020792335502619608,1.4156103134155273e-08,288,307.5,-0.0012510024214861914,195,0.048785037075149196,0.2664794921875,0.0049348683663909656,0.0,225.0,15.968712973594666,91.25
2959360,1.6760183192789555,0.002439524638242574,-5.215406417846679e-09,289,302.55,-0.0007651901276403805,195,0.049481654200117846,0.272900390625,0.005565907054779018,0.0,150.0,15.968717312812805,83.0
2969600,1.681608608365059,0.0019737236526680135,-2.421438694000244e-08,290,307.4,-0.0007877447042119456,195,0.05074158820732296,0.2517578125,0.006461810262135259,0.0,177.50000000000023,15.968717551231384,92.0
2979840,1.6769313365221024,0.002855623125992679,-3.7252902984619143e-10,291,307.6,-0.0008105253897156217,195,0.04794244632577474,0.300048828125,0.0034628576729403447,0.0,177.50000000000023,15.968704491853714,85.5
2990080,1.7150279007852078,0.002445481549420947,-1.6763806343078613e-08,292,304.68,-0.0008651855550851906,195,0.05132906078563641,0.29345703125,0.0046985241060951925,0.0,152.50000000000023,15.968716657161712,68.25
3000320,1.7301062315702438,0.0019426577282672497,1.1175870895385742e-09,293,310.3,-0.001098701549199177,195,0.05224773863623755,0.259326171875,0.007614706465028575,0.0,177.50000000000023,15.968717682361603,84.25
3010560,1.7504866160452366,0.0017291005260574367,-8.568167686462402e-09,294,322.15,-0.0010842201168998144,195,0.05140679526475507,0.2248046875,0.009809144786777324,0.0,227.5000000000002,15.968717652559281,113.5
3020800,1.7395024381577968,0.0018600914734861363,-5.960464477539063e-09,295,332.06,-0.0008401942599448375,194,0.05527736753692529,0.2650390625,0.009047715412452816,25.0,277.5000000000002,15.968717843294144,144.0
3031040,1.7547705553472042,0.001954045792388115,-1.4901161193847657e-09,296,334.16,-0.0013056219155259895,194,0.05246511508483609,0.25341796875,0.009583520705382398,25.0,327.5000000000002,15.968717777729035,167.75
3041280,1.7343791782855988,0.00193783209947469,-1.4528632164001465e-08,297,337.38,-0.0012269781091163168,194,0.05712870023401179,0.255078125,0.010664295722017414,47.50000000000001,410.00000000000085,15.968717724084854,184.0
3051520,1.7320990435779096,0.0016235924600550788,1.0430812835693359e-08,298,343.38,-0.0013314745421666885,194,0.05783179947185506,0.2232421875,0.013420245626184624,50.0,500.0,15.968717724084854,211.75
3061760,1.7365846917033196,0.0016414016675014409,7.450580596923829e-10,299,349.4,-0.0009162908456346486,194,0.0562062835908085,0.218310546875,0.013009290138143115,75.0,500.0,15.968717592954636,229.0
3072000,1.7142831988632679,0.0017135097381981268,-2.3096799850463868e-08,300,357.92,-0.0007953394379001111,194,0.05563572440620185,0.1979736328125,0.012986385836848057,75.0,410.00000000000085,15.968718153238296,245.25
3082240,1.7101750135421754,0.0017348280653095571,-1.601874828338623e-08,301,360.38,-0.0011664143014058937,194,0.058227126935967585,0.2301513671875,0.013764437209465541,97.5,500.0,15.96871787905693,254.5
3092480,1.6940413258969784,0.001400275129219608,-1.30385160446167e-08,302,356.16,-0.0006552461709361523,194,0.05755552315585596,0.17138671875,0.015089658688521013,120.00000000000001,500.0,15.968717980384827,258.25
3102720,1.7141874767839909,0.0019731030315824683,-1.2293457984924316e-08,303,356.62,-0.0016247635805484606,194,0.05485159186340379,0.24150390625,0.01255291150737321,122.5,402.5000000000002,15.968717956542969,260.0
3112960,1.6603776067495346,0.0014283939282165648,6.332993507385254e-09,304,342.44,-0.0007407605218759273,194,0.05195731292302597,0.1916259765625,0.013011140216258354,100.0,350.0,15.968717855215072,236.0
3123200,1.6144984267652034,0.0013895089640868718,-4.470348358154297e-09,305,343.14,-0.0010619411601510364,194,0.05499527411333086,0.207470703125,0.014507341058924794,100.0,350.0,15.968717861175538,227.75
3133440,1.5689752385020257,0.0014650545294983886,-2.9802322387695314e-09,306,339.47,-0.0014070039283978985,193,0.05651356094987976,0.20126953125,0.015717912402760704,100.0,350.0,15.96871789097786,234.0
3143680,1.5563915900886058,0.001195703640252077,2.6077032089233397e-09,307,344.4,-0.0008336725666595157,193,0.05076658094422015,0.159765625,0.013933185712085105,100.0,355.00000000000045,15.968717783689499,253.0
3153920,1.4982723966240883,0.0012078803991641962,-3.3527612686157227e-09,308,345.9,-0.0009469365031691268,193,0.0566637547108164,0.1685546875,0.016837551406933927,147.5,455.0000000000004,15.96871793270111,279.25
3164160,1.5312342755496502,0.0015434049949476503,-5.587935447692871e-09,309,351.35,-0.0012051156929373974,193,0.05111299501270564,0.1966552734375,0.014858097230899148,125.0,600.0,15.968717980384827,289.5
3174400,1.4658826507627964,0.001410031937251688,-2.2351741790771484e-09,310,348.43,-0.0010590405327093322,193,0.05393960566042931,0.1826171875,0.015862438212207054,150.0,510.00000000000085,15.968717855215072,289.5
3184640,1.5597334548830986,0.001341097781175904,-9.313225746154785e-09,311,353.75,-0.0008332239871378988,193,0.05314998742638534,0.176611328125,0.015045777811610605,150.0,375.0,15.968717813491821,278.0
3194880,1.5873607411980628,0.0012244948726220172,-1.2665987014770507e-08,312,351.17,-0.00044787340812035836,193,0.05158382958124456,0.1427001953125,0.012701709740213118,150.0,352.5000000000002,15.968717575073242,259.0
3205120,1.6673089519143105,0.0016495470103109256,-1.7136335372924803e-08,313,350.26,-0.0011888270903000376,193,0.05364573775548154,0.22490234375,0.011387713876683848,100.0,375.0,15.968717801570893,247.0
3215360,1.687750094383955,0.001646905182633418,-1.862645149230957e-09,314,345.86,-0.0008589468547143042,193,0.05636467078751756,0.2273193359375,0.010347177938456298,50.0,375.0,15.9687175989151,214.75
3225600,1.6459373496472836,0.001449787937247038,-4.097819328308106e-09,315,345.01,-0.0012328609427640913,193,0.05337510079174236,0.2120849609375,0.012292911950498819,50.0,375.0,15.96871789097786,210.0
3235840,1.639375514537096,0.0013128246024393774,1.3783574104309083e-08,316,341.61,-0.0006423336773877964,193,0.05196724186496694,0.1708984375,0.010078697601238673,50.0,377.5000000000002,15.968717813491821,203.25
3246080,1.6555997826159001,0.0019738683624154875,3.7252902984619143e-10,317,335.06,-0.0012586373482918133,193,0.052689003360847156,0.276220703125,0.009164593955210876,50.0,500.0,15.96871777176857,200.75
3256320,1.6557639941573143,0.002124792148879351,1.862645149230957e-09,318,331.1,-0.000959742980194278,192,0.053582615013506155,0.2627197265625,0.00833976750848251,25.0,425.0,15.968717479705811,180.25
3266560,1.656243223696947,0.0016851750305477253,-9.313225746154785e-09,319,330.86,-0.0012058560147124807,192,0.04931651806608698,0.23095703125,0.008989515175198904,25.0,477.5000000000002,15.96871775984764,172.5
3276800,1.654618813097477,0.0016685219225905713,-1.1548399925231934e-08,320,334.34,-0.00099728389759548,192,0.054954763951611044,0.2626953125,0.008189492896781303,25.0,430.0000000000004,15.968716871738433,163.5
3287040,1.6220118522644043,0.0018913687076121733,5.215406417846679e-09,321,343.39,-0.0008911729972169268,192,0.05604624500707981,0.2518310546875,0.008963056180118657,25.0,427.5000000000002,15.968717187643051,170.5
3297280,1.6153299182653427,0.0014008631792080451,1.0430812835693359e-08,322,339.86,-0.0007955537610541796,192,0.053606811133164546,0.1914794921875,0.010066312032722635,47.50000000000001,277.5000000000002,15.968717694282532,163.25
3307520,1.602003415673971,0.0013064376990016059,-4.097819328308106e-09,323,333.82,-0.0006345429737848463,192,0.05273676130944975,0.1871826171875,0.008263231733644716,50.0,250.0,15.968716108798981,155.5
3317760,1.6109339430928231,0.0014907724388024235,1.0058283805847169e-08,324,333.34,-0.0009685974077001447,192,0.052353741964716094,0.216943359375,0.009814354560512583,50.0,302.5000000000002,15.968717902898788,168.25
3328000,1.6117503739893437,0.0019363472434292817,4.097819328308106e-09,325,330.13,-0.0013002753388718703,192,0.055902198579635666,0.2714599609375,0.01071147077709611,50.0,330.0000000000004,15.968717831373215,176.75
3338240,1.6194010384380817,0.0020450875086055476,2.1979212760925294e-08,326,328.85,-0.0011993526240985375,192,0.057109954425276645,0.31142578125,0.007636078948564773,25.0,427.5000000000002,15.968717002868653,177.25
3348480,1.657210970669985,0.0014568236937265056,1.3783574104309083e-08,327,334.67,-0.0012074048670910997,192,0.05461070579254464,0.2230712890625,0.011528469822081888,25.0,502.5000000000002,15.96871595978737,201.25
3358720,1.6391548603773116,0.0022066870225216917,-3.091990947723389e-08,328,335.49,-0.0010680894571123644,192,0.050002554285720514,0.283056640625,0.006594038980438199,25.0,500.0,15.96871766448021,191.75
3368960,1.619785524904728,0.001363737083374872,1.30385160446167e-08,329,329.63,-0.0009034731454448774,192,0.049712104022175796,0.2018798828125,0.007053734779594834,25.0,450.0,15.96871738433838,170.25
3379200,1.6034520216286183,0.002146938278883681,-5.587935447692871e-09,330,313.8,-0.0011131338011182378,191,0.05073225663821981,0.290283203125,0.006492318482537484,25.0,227.5000000000002,15.968715274333954,118.25
3389440,1.646918223053217,0.0016924950613031343,-5.215406417846679e-09,331,319.29,-0.0010056524410174462,191,0.054117625421039484,0.23310546875,0.009432592640678195,25.0,227.5000000000002,15.968717694282532,117.75
3399680,1.5978107899427414,0.0014980670296040443,-7.078051567077636e-09,332,323.93,-0.0007673249067011057,191,0.05434193225740001,0.2065673828125,0.00887327557320532,47.50000000000001,250.0,15.968717509508133,133.25
3409920,1.478494766354561,0.0010159965463486741,-2.6077032089233397e-09,333,331.09,-0.0007226068271847907,191,0.04681967642094621,0.128076171875,0.008069669628912379,47.50000000000001,252.50000000000023,15.968717521429062,142.0
3420160,1.4842350110411644,0.0014734690653085635,-5.215406417846679e-09,334,334.61,-0.0005994847151669092,191,0.05109822401213476,0.1962158203125,0.00927494252919132,50.0,252.50000000000023,15.968717592954636,151.5
3430400,1.559593714773655,0.0017580444123780127,-2.7939677238464355e-08,335,339.33,-0.001158626838696364,191,0.053504021309998075,0.2456787109375,0.011478166816959855,50.0,252.50000000000023,15.968717724084854,167.75
3440640,1.5806243926286698,0.0013799664299995128,-2.6077032089233397e-09,336,342.19,-0.0006848116812761873,191,0.05302222591095886,0.1927490234375,0.01108709965046728,50.0,300.0,15.968717968463897,191.25
3450880,1.5651271648705005,0.001323084560277721,-2.9802322387695314e-09,337,345.15,-0.000911615615041228,191,0.05755654653392084,0.211767578125,0.012639210658380761,50.0,410.00000000000085,15.968717914819717,216.25
3461120,1.5696602016687393,0.0014313877831170884,-2.2724270820617674e-08,338,346.26,-0.0015296903198759536,191,0.05712613451620217,0.226416015625,0.013497930763696786,50.0,480.00000000000045,15.968717813491821,232.75
3471360,1.6149891950190067,0.0015252161749458536,-1.1548399925231934e-08,339,354.25,-0.001052610364422435,191,0.05462859666674193,0.205029296875,0.013877722845063546,75.0,400.0,15.968717831373215,230.5
3481600,1.6265434108674526,0.0014583814673301276,-1.899898052215576e-08,340,359.29,-0.0012989775495952927,191,0.05693234663105866,0.2101318359375,0.012981861090520398,100.0,452.50000000000017,15.968717730045318,248.25
3491840,1.5966525338590145,0.001231858645689954,7.82310962677002e-09,341,355.11,-0.0007635500191099709,191,0.054574963527772656,0.1857666015625,0.012943327569519169,100.0,477.5000000000002,15.968717682361603,258.75
3502080,1.5329544313251973,0.0011737904977564995,-4.470348358154297e-09,342,346.79,-0.0008871167257893831,191,0.053872212102358305,0.1692138671875,0.01537233275885228,100.0,475.0,15.96871775984764,259.0
3512320,1.5367679186165333,0.0011486039199837706,4.470348358154297e-09,343,338.11,-0.0009630999662476825,191,0.049454749309301216,0.16875,0.011589114399976097,122.5,427.5000000000002,15.968717694282532,248.75
3522560,1.6140508376061917,0.001815227998326918,8.568167686462402e-09,344,339.79,-0.0014412634587642969,191,0.05302355807851813,0.256689453125,0.011581292746632244,75.0,380.00000000000045,15.968717747926712,236.0
3532800,1.6393202878534794,0.0012756334207210784,1.3411045074462891e-08,345,340.92,-0.0009035679187945789,190,0.05630323762191443,0.1960205078125,0.011355098975764122,72.50000000000001,380.00000000000045,15.968717676401138,216.25
3543040,1.5857424557209014,0.0017916284081451294,2.905726432800293e-08,346,339.62,-0.0014094096342887497,190,0.05691351369056071,0.230224609375,0.012771577035891823,50.0,380.00000000000045,15.96871787905693,210.25
3553280,1.5784405454993249,0.0014906966553724032,-2.3469328880310058e-08,347,344.47,-0.0010675064095266862,190,0.057943854127715945,0.215234375,0.014337360126955901,50.0,550.0,15.968717867136002,239.5
3563520,1.5951726593077182,0.0012930948118288655,5.960464477539063e-09,348,347.65,-0.0011440012367529562,190,0.05425272440845297,0.1900634765625,0.012467938732879703,75.0,552.5000000000002,15.968717867136002,256.75
3573760,1.6296097010374069,0.001411999531831043,7.078051567077636e-09,349,348.9,-0.0008339897394762374,190,0.052235033287767255,0.1955078125,0.012482912280484015,75.0,575.0,15.968717741966248,261.25
3584000,1.6526353523135184,0.0013639435179470638,-7.82310962677002e-09,350,351.3,-0.0006990361489442876,190,0.053944378942411955,0.1881103515625,0.012424238939638598,75.0,475.0,15.968717855215072,243.25
3594240,1.631079689413309,0.0014073666480953761,-8.568167686462402e-09,351,354.21,-0.0011850920342112658,190,0.056341944712727264,0.2162353515625,0.013665549096185715,97.5,480.00000000000045,15.968717867136002,250.0
3604480,1.6634401194751263,0.0014805708898791182,-1.0058283805847169e-08,352,353.2,-0.0012782506659277716,190,0.05646412376745404,0.23974609375,0.013127743020595517,75.0,450.0,15.968717855215072,242.5
3614720,1.6442849054932593,0.00113778197659542,-1.862645149230957e-08,353,354.42,-0.0010852533971046797,190,0.05563561784846434,0.18642578125,0.013940488142543473,100.0,527.5000000000002,15.968717873096466,256.0
3624960,1.6256652362644672,0.0014105300209166672,6.7055225372314455e-09,354,357.98,-0.0009985603370296302,190,0.05449218449309644,0.2207763671875,0.013414731094962917,100.0,352.5000000000002,15.968717789649963,251.25
3635200,1.6273288294672965,0.0013310506385835197,3.725290298461914e-09,355,356.26,-0.0008904858288588003,190,0.05594690426448856,0.2079345703125,0.014013823558343574,125.0,477.5000000000002,15.968717849254608,263.75
3645440,1.6884790018200875,0.001341304323938175,-8.940696716308593e-09,356,351.68,-0.0005174910318601178,190,0.05751812588066716,0.2249267578125,0.012552508681255858,100.0,407.5000000000006,15.968717861175538,251.5
3655680,1.7443544782698155,0.0015689698870261282,1.080334186553955e-08,357,348.64,-0.0009178459244139958,190,0.05453686785048338,0.2516845703125,0.010196939199522604,75.0,477.5000000000002,15.968717885017394,242.25
3665920,1.7332706227898598,0.0013937617431338367,5.587935447692871e-09,358,343.68,-0.0011561045139387716,189,0.054997957511926196,0.2165771484375,0.01157849245792022,50.0,327.5000000000002,15.968717789649963,204.0
3676160,1.715615773946047,0.001310957455046946,-1.564621925354004e-08,359,346.23,-0.0005200057465117424,189,0.054349056718350476,0.1986572265625,0.010784579748724354,50.0,300.0,15.968717694282532,198.0
3686400,1.6954581625759602,0.0017547754768742151,-7.450580596923829e-10,360,340.18,-0.0011078640935011208,189,0.05180857458203986,0.25556640625,0.008134449398403376,50.0,300.0,15.968717622756959,170.0
3696640,1.6695268340408802,0.0012978659770169544,1.1175870895385742e-09,361,334.58,-0.0006433861632103799,189,0.05039728428738244,0.2064208984375,0.007590925675503968,25.0,277.5000000000002,15.968717497587203,155.75
3706880,1.6545677311718463,0.001675364368566079,-5.960464477539063e-09,362,324.46,-0.0005676473148923833,189,0.052822465624336526,0.2407470703125,0.007001067218425305,25.0,250.0,15.968716722726821,134.25
3717120,1.6537355020642281,0.0015480114300885361,-1.1548399925231934e-08,363,320.85,-0.0011068583189626224,189,0.05125668607628925,0.236669921875,0.0076389134422470304,0.0,227.5000000000002,15.968717414140702,129.5
3727360,1.6535140797495842,0.0016950545487333102,0.0,364,317.18,-0.000987446577346418,189,0.050950766277858994,0.27412109375,0.006095760362529745,0.0,227.5000000000002,15.968716531991959,124.0
3737600,1.6640229269862175,0.001532882635859778,-1.4156103134155273e-08,365,311.71,-0.0010699836238927674,189,0.05000642315154781,0.2529296875,0.006547998248515796,0.0,202.50000000000023,15.968717283010482,108.0
3747840,1.6864214219152927,0.001171353121054608,1.4156103134155273e-08,366,309.29,-0.00039894743604236283,189,0.049569688747512705,0.2091064453125,0.0058932913486223985,0.0,202.50000000000023,15.96871600151062,97.75
3758080,1.7014533765614033,0.0021859934009910375,7.078051567077636e-09,367,310.05,-0.0012320872214331758,189,0.04999018066601667,0.332763671875,0.006338483369609094,22.500000000000007,200.0,15.968717575073242,94.25
3768320,1.6839733190834523,0.0024790776124746115,-4.8428773880004884e-09,368,310.22,-0.001430067976252758,189,0.050650754759183444,0.35,0.005983643979561748,0.0,175.0,15.968717396259308,96.5
3778560,1.6766841039061546,0.0024991312251813726,-5.215406417846679e-09,369,309.87,-0.001371749251484289,189,0.047908457719868326,0.3645263671875,0.004876135133423531,0.0,152.50000000000023,15.96871468424797,92.25
3788800,1.697774475812912,0.0020513432675784314,6.7055225372314455e-09,370,308.45,-0.0008976253440778237,189,0.04856430052201445,0.334130859375,0.004941664171468574,0.0,150.0,15.968716895580291,84.25
3799040,1.7077804259955882,0.0023094126066609986,-1.1920928955078126e-08,371,305.82,-0.0008483803423587233,189,0.04741075876430867,0.2907470703125,0.004477589732687193,0.0,150.0,15.968717396259308,69.25
3809280,1.6719617865979672,0.0017595760352861589,-4.8428773880004884e-09,372,303.49,-0.0006306372593826382,189,0.05019221372990016,0.292431640625,0.004777569299494644,0.0,150.0,15.968717360496521,65.75
3819520,1.69987708106637,0.0030311675304574236,-7.82310962677002e-09,373,299.0,-0.0015424519890075317,189,0.04523615015436508,0.40087890625,0.003765496669393542,0.0,125.0,15.968716925382614,59.25
3829760,1.7159111186861993,0.0016799288726176086,2.458691596984863e-08,374,298.66,-0.0008602379795775051,189,0.0492770793747621,0.2684814453125,0.005128467242936807,0.0,125.0,15.96870955824852,62.25
3840000,1.6763121403753758,0.0020298470249485944,-1.4156103134155273e-08,375,299.56,-0.0011797029947047122,188,0.04823904419456051,0.3348388671875,0.0047702887652803835,0.0,125.0,15.968716204166412,63.0
3850240,1.655784511566162,0.0013890762463290684,-4.8428773880004884e-09,376,302.83,-0.0005053732780652354,188,0.04586391407109044,0.20751953125,0.004119137951781227,22.500000000000007,125.0,15.968697983026505,65.0
3860480,1.6396812833845615,0.0017288202628094496,9.313225746154785e-09,377,303.9,-0.0007849878436900326,188,0.04938629672343553,0.276611328125,0.003748819915836066,0.0,125.0,15.968715989589692,61.75
3870720,1.6282863594591617,0.0015813080634302424,8.568167686462402e-09,378,306.28,-0.0006927782349521294,188,0.04969738837314182,0.2721923828125,0.004758965076547383,0.0,125.0,15.968712162971496,59.75
3880960,1.654433012008667,0.0017589083412644867,7.450580596923829e-10,379,316.37,-0.0010430527368953334,188,0.0508436960518189,0.26591796875,0.006351793285011809,22.500000000000007,150.0,15.968717473745347,81.25
3891200,1.6916885882616044,0.0020255333419527234,-1.080334186553955e-08,380,327.62,-0.0008331109676873894,188,0.05101844382020433,0.3106689453125,0.006208533436551989,25.0,150.0,15.968717104196548,104.25
3901440,1.7257275693118572,0.0018404369085828875,-5.960464477539063e-09,381,329.51,-0.0007729201002803166,188,0.05040465760977662,0.2712646484375,0.006108393831425474,25.0,200.0,15.968715900182724,116.25
3911680,1.7335055992007256,0.0018117296970501684,-2.0861625671386717e-08,382,324.49,-0.0008718486460566055,188,0.051488157793934786,0.286181640625,0.006603332162637798,0.0,200.0,15.968717300891877,114.75
3921920,1.7212094955146313,0.0018551032201912677,1.3783574104309083e-08,383,319.31,-0.0005982431830489077,188,0.04856157441732062,0.282080078125,0.005709863502545431,0.0,202.50000000000023,15.968715947866439,106.75
3932160,1.7213237285614014,0.001455743952078592,-4.8428773880004884e-09,384,324.53,-0.0007368969905655831,188,0.05249345389168334,0.244287109375,0.007445648127031745,0.0,252.50000000000023,15.968717563152314,118.0
3942400,1.7233509421348572,0.0016549173103271642,-8.940696716308593e-09,385,327.63,-0.0005912425502174301,188,0.05176876438712563,0.2671142578125,0.006311444728123661,0.0,275.0,15.968712759017944,122.25
3952640,1.75409377515316,0.00165938421544638,8.195638656616212e-09,386,328.66,-0.0006964337633689865,188,0.05093641395278857,0.2632080078125,0.006346686306915217,25.0,250.0,15.968717420101166,128.5
3962880,1.778582087904215,0.0018338973807374259,-1.2293457984924316e-08,387,327.01,-0.0012243356766703073,188,0.04918165860500675,0.302392578125,0.006171847978384904,22.500000000000007,252.50000000000023,15.96871708035469,126.25
3973120,1.7734687313437463,0.001319250030223884,-1.7508864402770997e-08,388,323.36,-0.0006207631093275267,188,0.053290879501324086,0.2440185546875,0.008766619528068986,25.0,285.00000000000085,15.968718063831329,129.25
3983360,1.7439340732991695,0.0017668966583073598,1.1548399925231934e-08,389,319.33,-0.0006867594809591537,188,0.05028788800951922,0.296875,0.0054087307759346,25.0,425.0,15.968716263771057,134.25
3993600,1.7392027243971824,0.00251759897885222,-6.332993507385254e-09,390,312.35,-0.0010145083884708582,187,0.04834742952720418,0.3277587890625,0.004524882999314172,0.0,402.5000000000002,15.968709003925323,124.0
4003840,1.7059798151254655,0.001608833195635384,4.8428773880004884e-09,391,309.97,-0.0011565649470867355,187,0.05086281993343615,0.250341796875,0.00825031735421362,0.0,205.00000000000043,15.968717789649963,107.75
4014080,1.6795788891613483,0.0014904310584086034,-1.7881393432617187e-08,392,312.24,-0.0008830200888041873,187,0.05321663130992258,0.2445068359375,0.007001958191005997,0.0,227.5000000000002,15.968715673685073,118.0
4024320,1.6539421819150448,0.0015860719607644568,1.080334186553955e-08,393,324.42,-0.0013061884263152023,187,0.05454067020952813,0.276611328125,0.008707210650209163,25.0,252.50000000000023,15.968717736005782,137.25
4034560,1.6683637969195844,0.0012861868245522602,-2.9802322387695314e-09,394,331.33,-0.0007170806555222952,187,0.051205760572244505,0.2177490234375,0.008808238134315615,47.50000000000001,287.5000000000011,15.968717461824417,157.75
4044800,1.6557305991649627,0.0015292054444614677,-7.82310962677002e-09,395,331.67,-0.0008769974716415163,187,0.052428395327006175,0.27041015625,0.00866676911077775,50.0,275.0,15.968717360496521,146.0
4055040,1.6703999511897565,0.0016017685208908005,6.7055225372314455e-09,396,335.79,-0.0009947695278242463,187,0.05469009610352181,0.2575439453125,0.010986215920274845,50.0,430.0000000000004,15.968717622756959,174.75
4065280,1.682643885165453,0.0012610191473328314,-5.215406417846679e-09,397,332.27,-0.000735734718182357,187,0.052529882342442505,0.2200439453125,0.009621784282353473,50.0,377.5000000000002,15.968717646598815,175.75
4075520,1.6930486425757407,0.0013189389384251626,1.4901161193847656e-08,398,339.99,-0.0008031127119465964,187,0.05418207479902112,0.2536865234375,0.010378036053225514,50.0,527.5000000000002,15.9687175989151,202.0
4085760,1.6998949706554414,0.0016318217764023756,-7.82310962677002e-09,399,349.87,-0.0011379606519767548,187,0.05357622742092298,0.264208984375,0.009845667165245686,50.0,505.00000000000045,15.968717753887177,218.5
4096000,1.747954062372446,0.0015575910228761813,-1.1175870895385742e-08,400,341.39,-0.0006582726342458045,187,0.05335106653008428,0.2640869140625,0.008247269109415357,50.0,430.0000000000004,15.968717652559281,190.0
4106240,1.7511736154556274,0.002342389025199054,-5.587935447692871e-09,401,335.27,-0.0012963086926902178,187,0.048805029504704424,0.3582763671875,0.0059920210956079245,25.0,430.0000000000004,15.968716448545456,167.0
4116480,1.737444642931223,0.0015052085301533679,1.4901161193847657e-09,402,320.65,-0.0008173482176061953,187,0.05000448839335751,0.2755126953125,0.0065057752898610485,22.500000000000007,400.0,15.968717432022094,136.25
4126720,1.747198501229286,0.002205480971213092,9.313225746154785e-09,403,311.37,-0.0012978977247257717,187,0.04926717356748096,0.353369140625,0.003953133292390021,0.0,250.0,15.96871549487114,99.0
4136960,1.7374631218612193,0.0021069007617484205,1.1175870895385742e-08,404,303.36,-0.0009739712317241356,187,0.04675482637925389,0.327099609375,0.0046089947180462335,0.0,150.0,15.968715047836303,75.75
4147200,1.7568424507975577,0.0018576111652976123,4.097819328308106e-09,405,304.18,-0.0010630836337440996,187,0.04807970175557204,0.3042724609375,0.005758040469709158,0.0,152.50000000000023,15.968717443943024,72.75
