P01:episode_rewards,clip_fraction,fps,policy_entropy,grad_norm,policy_loss,value_loss,advantage_norm,episode_length,explained_variance,frames,P09:episode_rewards,epoch_idx,PMM:episode_rewards,approx_kl_divergence
50.0,0.0,197,1.7841418132185936,0.058765779375092066,-0.000429430594886071,0.023506359662860632,15.968718349933624,345.83,-7.450580596923829e-10,5314560,500.0,519,202.5,4.928370162602391e-05
50.0,0.0,197,1.7795839600265027,0.05515932060651012,-0.00019010929063369985,0.018307661247672514,15.968718004226684,348.49,-5.960464477539063e-09,5324800,525.0,520,206.25,2.7576990579092353e-05
50.0,0.0,197,1.7799618750810624,0.05501252480939654,-0.0001638710753468331,0.020334508214727976,15.968718135356903,340.8,-1.862645149230957e-09,5335040,385.00000000000085,521,185.75,1.9388491909211326e-05
50.0,0.0,197,1.7805664338171483,0.05676193459445465,-0.0003169625164446188,0.018029275367734954,15.968717926740647,330.01,-1.825392246246338e-08,5345280,425.0,522,173.0,3.783275434692257e-05
25.0,0.0,197,1.7800669759511947,0.05513448474208158,-0.0002868901839974569,0.018266139234765433,15.968717944622039,329.78,-2.2351741790771484e-08,5355520,330.0000000000004,523,159.25,3.475018075151937e-05
25.0,0.0,197,1.783055316656828,0.05439205536818431,-0.00016527110965398607,0.021996702207252382,15.968718165159226,331.88,-2.458691596984863e-08,5365760,377.5000000000002,524,166.75,2.3899518418346587e-05
25.0,0.0,197,1.784600742161274,0.05493163352719667,-0.00021426122566481354,0.020070071972440928,15.968718016147614,333.16,5.215406417846679e-09,5376000,325.0,525,159.75,2.4836067038336295e-05
25.0,0.0,197,1.7877346627414226,0.057809080558243964,-0.00031504516209679423,0.01845890557160601,15.968718081712723,330.6,-2.6077032089233397e-09,5386240,325.0,526,159.25,4.219047441447188e-05
25.0,0.0,197,1.7885606989264489,0.05666479813287163,-0.00032223810576397226,0.017763072667003145,15.968717986345291,328.51,-1.1920928955078126e-08,5396480,275.0,527,149.75,3.726172471489875e-05
25.0,0.0,197,1.7860227793455123,0.053809918632356755,-0.00021380401485657786,0.019679268007166684,15.968718105554581,328.18,-1.3411045074462891e-08,5406720,275.0,528,152.25,2.705736076142884e-05
25.0,0.0009521484375,197,1.786691803485155,0.05829442131636599,-0.00036498025910987054,0.01752924219472334,15.968718016147614,329.53,-1.0058283805847169e-08,5416960,275.0,529,146.75,3.937031298639759e-05
25.0,0.0,197,1.7873862728476524,0.057619099608741155,-0.00031388316383527124,0.019503959975554607,15.9687180519104,326.86,1.30385160446167e-08,5427200,250.0,530,153.5,3.63473945942161e-05
25.0,0.0,197,1.7829237274825573,0.05283095667724476,-0.00035486017004586755,0.021857498615281655,15.968718087673187,327.46,1.4156103134155273e-08,5437440,275.0,531,156.5,4.137706957632048e-05
25.0,0.0,197,1.786461351811886,0.057900193358275454,-0.0003210973518434912,0.021874907810706647,15.968718236684799,328.01,-1.1175870895385742e-09,5447680,327.5000000000002,532,176.75,3.884480290015091e-05
25.0,0.0,197,1.787244788557291,0.05499702787889236,-0.00023336492013186215,0.02268259861448314,15.968718200922012,333.13,-4.470348358154297e-09,5457920,500.0,533,190.0,2.9253654750416302e-05
47.50000000000001,0.0,197,1.7880448058247567,0.05720564338727578,-0.0002953769620944513,0.01948263625090476,15.968718218803406,335.21,-6.7055225372314455e-09,5468160,500.0,534,193.0,3.492521115093794e-05
25.0,0.0,197,1.7856955610215663,0.054015183290097815,-0.000236059388043941,0.01964881138992496,15.96871811747551,339.31,-1.0430812835693359e-08,5478400,380.00000000000045,535,181.75,2.7985343658132324e-05
25.0,0.0,197,1.782590491324663,0.055892797748571886,-0.00030235295671445785,0.018397548398934305,15.96871811747551,332.15,-3.762543201446533e-08,5488640,380.00000000000045,536,166.0,3.636267066475796e-05
25.0,0.0,197,1.7797967076301575,0.056861064148490834,-0.0001929823216414661,0.0219188237155322,15.968718099594117,329.68,-7.82310962677002e-09,5498880,327.5000000000002,537,158.5,2.4639445095919756e-05
25.0,0.0,197,1.781751488894224,0.05730199660227584,-0.0002806277716445038,0.025188513600733133,15.968718427419663,332.77,7.82310962677002e-09,5509120,355.00000000000045,538,177.25,3.241304459997707e-05
50.0,0.0,197,1.7821008071303368,0.05644572311661376,-0.00022577991658181417,0.02221512756368611,15.96871811747551,339.09,-1.9371509552001954e-08,5519360,355.00000000000045,539,195.25,2.97807344580292e-05
50.0,0.0,197,1.782448060810566,0.05629601180433739,-0.0003748838124010945,0.02187645496451296,15.968718034029006,349.54,-1.4901161193847657e-09,5529600,402.5000000000002,540,201.75,4.11480542378051e-05
50.0,0.0,197,1.7849911376833916,0.058018367060247156,-0.00037203234278422316,0.022348099906230344,15.968718093633651,346.15,-2.123415470123291e-08,5539840,400.0,541,190.0,4.2488312541166806e-05
50.0,0.0,197,1.785693274438381,0.05752070842493303,-0.000325968001561705,0.02119116811954882,15.968718075752259,346.04,-2.9802322387695314e-09,5550080,377.5000000000002,542,194.0,3.742655921694649e-05
50.0,0.0,197,1.7858263604342937,0.05735008164476285,-0.00025215727800969033,0.02162817498901859,15.968718075752259,341.76,4.097819328308106e-09,5560320,350.0,543,188.75,2.9224473821720666e-05
47.50000000000001,0.0,197,1.7800037905573844,0.05825153002102433,-0.0002750975521848886,0.022059523506322877,15.968718194961548,341.47,-5.587935447692871e-09,5570560,350.0,544,194.5,2.9055198301275454e-05
25.0,0.0011474609375,197,1.7825945340096951,0.056761535015360264,-0.0002678428398212418,0.02428404290112667,15.968718230724335,342.03,1.080334186553955e-08,5580800,332.5000000000006,545,190.0,3.639065988263468e-05
25.0,0.0,197,1.7823558770120145,0.05432171918362431,-0.0003034787205251632,0.020858963194768876,15.968718063831329,339.84,1.30385160446167e-08,5591040,477.5000000000002,546,196.5,3.2230148935941116e-05
25.0,0.0,197,1.7874604322016239,0.06062670731018225,-0.0005274636143440148,0.025066688816878013,15.968718361854553,347.25,-2.0489096641540527e-08,5601280,477.5000000000002,547,218.75,6.234379924663358e-05
25.0,0.0,197,1.7868463650345803,0.05441304415888647,-0.00029837783076800404,0.01965692367812153,15.968718093633651,343.0,1.30385160446167e-08,5611520,402.5000000000002,548,198.25,3.35794720550453e-05
25.0,0.0,197,1.7895592749118805,0.0585217189275898,-0.000244557652331423,0.020912533428054304,15.968718141317368,337.11,-2.3096799850463868e-08,5621760,325.0,549,178.0,3.1235371595172976e-05
25.0,0.0,197,1.7909077376127243,0.05575447543932268,-0.00016459236476293882,0.01891663766873535,15.968717807531357,335.41,-1.6763806343078613e-08,5632000,325.0,550,165.0,1.8696502864923305e-05
25.0,0.0,197,1.7911012187600135,0.05839221387983604,-0.000390851328302233,0.01838952788093593,15.968718165159226,327.73,-4.470348358154297e-09,5642240,327.5000000000002,551,164.75,4.533859204052249e-05
25.0,0.0,197,1.789618118107319,0.054157625708640356,-0.0003416702646063641,0.02153903170838021,15.968718177080154,329.22,1.6391277313232423e-08,5652480,352.5000000000002,552,167.25,3.795802485306865e-05
25.0,0.0,197,1.7872121065855027,0.057665992143374,-0.00025676558943814597,0.017490114254178478,15.96871793270111,322.97,-9.313225746154785e-09,5662720,250.0,553,149.25,3.0293700869976625e-05
25.0,0.0,197,1.7832609035074711,0.05417520290472631,-0.0002395529536443064,0.022477004682878034,15.968718320131302,329.7,-3.129243850708008e-08,5672960,250.0,554,151.75,2.57568928662133e-05
25.0,0.0,197,1.7835220366716384,0.0542307788351139,-0.00024402966591878793,0.0218337985657854,15.968718189001084,334.65,-1.7508864402770997e-08,5683200,327.5000000000002,555,173.25,2.9850661825125967e-05
50.0,0.0,197,1.780091607570648,0.056853792815384864,-0.00030746771808480843,0.025741856021340936,15.96871833205223,339.11,2.9802322387695314e-09,5693440,350.0,556,191.5,3.266524128680004e-05
50.0,0.0,197,1.7810169339179993,0.05573719135217411,-0.00023991476627998053,0.022020558002986947,15.968718111515045,341.59,-8.940696716308593e-09,5703680,525.0,557,206.75,2.912031233144319e-05
50.0,0.0,197,1.7807253025472165,0.05590252967494654,-0.0002903284872445511,0.022183745837537572,15.968718093633651,346.29,4.470348358154297e-09,5713920,525.0,558,210.25,3.121059373638602e-05
50.0,0.0,197,1.7778919890522957,0.05609531911630139,-0.0002243443475890672,0.0239927175862249,15.968718278408051,351.52,4.097819328308106e-09,5724160,527.5000000000002,559,212.75,2.3704870271235022e-05
50.0,0.0,197,1.7727866545319557,0.05835990230933282,-0.0003888995928718941,0.02350862708699424,15.968718278408051,349.2,5.215406417846679e-09,5734400,457.5000000000006,560,202.25,3.778830530603017e-05
50.0,0.0,197,1.7692728593945504,0.055923809883405985,-0.00028131411818321794,0.020420660666422917,15.968718004226684,347.83,2.9802322387695314e-09,5744640,375.0,561,194.75,3.200915427492568e-05
47.50000000000001,0.0,197,1.77730400711298,0.05807316730858839,-0.00031925766925269274,0.021126544347498565,15.968718260526657,338.76,1.080334186553955e-08,5754880,352.5000000000002,562,186.5,3.8341978265155065e-05
25.0,0.0,197,1.78415215536952,0.05848683123681494,-0.0003377554023245466,0.02192050753510557,15.968718189001084,334.56,-1.4156103134155273e-08,5765120,350.0,563,178.0,4.3848248977962356e-05
25.0,0.0,197,1.7852764159440995,0.05382873991126639,-0.0001829015207476914,0.021963230546680278,15.968718159198762,340.38,-1.0430812835693359e-08,5775360,377.5000000000002,564,188.75,2.1959690544193222e-05
25.0,0.0,197,1.786116749048233,0.056235613933252895,-0.00022551666079380085,0.02160061271279119,15.96871812939644,339.39,2.384185791015625e-08,5785600,525.0,565,198.0,2.650445127261314e-05
25.0,0.0010498046875,197,1.787381786853075,0.05616529963797732,-0.0003497933124890551,0.02294523239834234,15.968718194961548,343.62,8.568167686462402e-09,5795840,530.0000000000005,566,214.25,3.995225741579844e-05
47.50000000000001,0.0,197,1.785296768695116,0.05421809470024669,-0.0001988377989619039,0.023261267418274657,15.968718200922012,344.45,-7.82310962677002e-09,5806080,480.00000000000045,567,227.25,2.497145387532207e-05
25.0,0.0,197,1.7873084865510465,0.05692189672415354,-0.00035790191795967983,0.01932110589987133,15.968718159198762,339.3,4.097819328308106e-09,5816320,427.5000000000002,568,206.25,4.0150845830755344e-05
25.0,0.0,197,1.784245715290308,0.05434941210362737,-0.00020787355279026088,0.02323766633635387,15.968718153238296,340.07,-3.650784492492676e-08,5826560,425.0,569,195.75,2.289007773503826e-05
25.0,0.001123046875,197,1.7817463368177413,0.0593753324911334,-0.000456466521427501,0.02024946781457402,15.968718159198762,336.61,1.7508864402770997e-08,5836800,427.5000000000002,570,181.0,4.5350798119780936e-05
25.0,0.0,197,1.7862069673836232,0.05940563215091273,-0.0003082286119024502,0.021120982349384577,15.968718177080154,340.53,-9.313225746154785e-09,5847040,452.50000000000017,571,191.0,3.8063486090766927e-05
25.0,0.0,197,1.7854428090155126,0.05650361044308096,-0.0003109075332758948,0.024347718950593844,15.968718165159226,338.3,-1.899898052215576e-08,5857280,477.5000000000002,572,197.5,3.360453050600398e-05
50.0,0.0,197,1.7855306632816792,0.05492837110343899,-0.00022990142315393314,0.022822617407655343,15.968718272447585,347.64,-1.1920928955078126e-08,5867520,525.0,573,219.0,2.744647398191802e-05
50.0,0.0,197,1.7846124678850175,0.05722894083309436,-0.00034846584603656086,0.021769948984729125,15.968718230724335,345.6,1.862645149230957e-09,5877760,500.0,574,209.5,3.815460687790484e-05
50.0,0.0,197,1.7847313188016414,0.059951492823267595,-0.0003431907813137514,0.02183621862786822,15.968718391656875,344.68,2.2351741790771484e-09,5888000,500.0,575,204.25,3.3647706360362405e-05
25.0,0.0,197,1.782851892709732,0.05455245796741813,-0.00015159710892476141,0.020002574028330854,15.968718183040618,339.78,-3.3155083656311036e-08,5898240,350.0,576,181.75,1.8471729122016e-05
25.0,0.0,197,1.7796745352447032,0.0552297155133384,-0.00017104278740589506,0.01970972140552476,15.968718099594117,338.37,1.9744038581848144e-08,5908480,325.0,577,172.75,1.861792988995248e-05
25.0,0.0,197,1.7825541958212852,0.056123846392495534,-0.00030309995454445013,0.019432879218948075,15.968718093633651,336.79,7.450580596923828e-09,5918720,302.5000000000002,578,173.75,3.5536710856298724e-05
25.0,0.0,197,1.783211924880743,0.05872674359127793,-0.00028400016235536897,0.021685533801792188,15.968718242645263,333.46,1.4901161193847657e-09,5928960,277.5000000000002,579,164.25,2.937842771570942e-05
22.500000000000007,0.0,197,1.7857696928083897,0.05733590592761802,-0.00020226041015121156,0.019017298812104854,15.968718022108078,332.41,5.587935447692871e-09,5939200,325.0,580,172.25,2.7066705207634545e-05
25.0,0.0,197,1.786865372955799,0.05470256084620355,-0.0002265889346745098,0.022125152379157954,15.968718200922012,334.58,-3.241002559661865e-08,5949440,302.5000000000002,581,164.25,2.392813731386667e-05
25.0,0.0,197,1.786248529702425,0.05423027611398423,-0.00027410091515776,0.021583283340441996,15.968718123435973,337.19,-1.6763806343078613e-08,5959680,327.5000000000002,582,180.5,2.969592701062007e-05
25.0,0.0,197,1.7840768113732337,0.05469711091669153,-0.00014239270203688647,0.019383526261663064,15.968718028068542,338.21,-4.470348358154297e-09,5969920,352.5000000000002,583,187.5,1.962751640176563e-05
50.0,0.0,197,1.7864746913313865,0.0524903842408321,-0.00019662509421323194,0.018801447047735564,15.968717950582505,328.16,-4.8428773880004884e-09,5980160,327.5000000000002,584,174.25,2.1681956430041893e-05
50.0,0.0,197,1.7860001020133496,0.05834323523401712,-0.00028318730437604245,0.0223388536949642,15.968718165159226,325.56,-9.685754776000977e-09,5990400,355.00000000000045,585,174.75,2.8455183929065874e-05
50.0,0.0,197,1.7832287117838859,0.05724710062320161,-0.00037034107444924305,0.02070891647308599,15.96871799826622,331.96,3.7252902984619143e-10,6000640,402.5000000000002,586,174.75,3.737755117620978e-05
25.0,0.0,197,1.7839862339198589,0.060542738486187145,-0.00029906340714660475,0.01804844473081175,15.968718034029006,334.43,4.8428773880004884e-09,6010880,300.0,587,169.0,3.1688973163035425e-05
25.0,0.0,197,1.7866160094738006,0.05621930126033905,-0.0002350346934690606,0.01756519250338897,15.968718034029006,329.8,-1.4901161193847656e-08,6021120,300.0,588,154.5,2.7762234527450858e-05
25.0,0.0,197,1.7863110721111297,0.055411746022168015,-0.0002680076253454899,0.02054281457385514,15.968718111515045,329.24,8.568167686462402e-09,6031360,300.0,589,156.0,2.686783140992688e-05
25.0,0.0,197,1.7814526826143264,0.05529890329571509,-0.00023339498693530913,0.024294815229950473,15.968718427419663,330.75,-1.564621925354004e-08,6041600,325.0,590,170.75,2.4374755702094574e-05
50.0,0.0,197,1.7821934632956982,0.056474350513093616,-0.0003289263102487894,0.02600971670472063,15.968718278408051,340.98,-3.3527612686157227e-09,6051840,325.0,591,194.0,3.828098267542046e-05
50.0,0.0,197,1.783653376251459,0.058659738530478886,-0.0003574113561626291,0.022209543752251194,15.968718147277832,341.62,-6.7055225372314455e-09,6062080,377.5000000000002,592,212.5,3.5494588687345896e-05
50.0,0.0,197,1.7817710898816586,0.05374417510579119,-0.0003009579530043993,0.02126105048810132,15.968718099594117,346.47,1.5273690223693846e-08,6072320,550.0,593,223.0,3.1442468710141115e-05
50.0,0.0,197,1.783591017872095,0.058377817967509384,-0.00021360823593568056,0.021630976715823636,15.968718254566193,338.39,-2.9802322387695314e-09,6082560,432.5000000000006,594,191.75,2.4732399247984204e-05
25.0,0.0,197,1.7865450710058213,0.05849001121290842,-0.00021650433336617425,0.019853825934114867,15.968718081712723,337.64,-7.078051567077636e-09,6092800,502.5000000000002,595,188.75,2.6490687093039256e-05
25.0,0.0,197,1.788240945339203,0.05388554672001487,-0.0001584217341587646,0.022793722077040002,15.9687180519104,332.35,-1.825392246246338e-08,6103040,525.0,596,191.0,1.7931148316563395e-05
25.0,0.0,197,1.7889952428638936,0.057576591041409254,-0.0002606695386930369,0.020527334074722604,15.96871789097786,334.63,-1.3411045074462891e-08,6113280,382.5000000000007,597,186.5,2.6393201625918296e-05
25.0,0.0,197,1.7883024461567403,0.054825818242459114,-0.00016657887354085688,0.019071476999670267,15.968718022108078,337.92,-3.3527612686157227e-09,6123520,452.50000000000017,598,189.75,2.075429559553754e-05
25.0,0.0,197,1.786827029287815,0.05716868862712399,-0.0001963043545401888,0.021877321321517228,15.968718296289444,334.55,7.82310962677002e-09,6133760,302.5000000000002,599,173.25,1.8655084608720783e-05
25.0,0.0,197,1.7824678339064122,0.05786813971405673,-0.00016636978871247264,0.02341212337196339,15.968718278408051,329.46,-1.7881393432617187e-08,6144000,425.0,600,178.5,2.016643752691394e-05
25.0,0.0,197,1.7846401989459992,0.0564382669639811,-0.00020585393613146153,0.018909707356942817,15.968718004226684,329.29,-8.568167686462402e-09,6154240,427.5000000000002,601,182.0,2.2008588691546648e-05
50.0,0.0,197,1.7834527991712092,0.05506957880964478,-0.00023419715726049616,0.020496688471757805,15.968717980384827,335.79,-2.123415470123291e-08,6164480,550.0,602,199.5,2.3471206139635824e-05
50.0,0.0,197,1.781590261310339,0.05546663240701013,-0.00033400507891201414,0.022778156958520413,15.968718099594117,342.86,4.470348358154297e-09,6174720,552.5000000000002,603,205.25,3.4364218516458324e-05
50.0,0.0,197,1.78581560254097,0.05662737463087351,-0.00022665721880912315,0.02163998121104669,15.968718099594117,345.66,-2.0861625671386717e-08,6184960,527.5000000000002,604,208.25,2.3105467924011692e-05
50.0,0.0,197,1.7843158312141896,0.055244201327122364,-0.00020038919283251743,0.02155575593933463,15.968718063831329,342.68,3.725290298461914e-09,6195200,500.0,605,204.5,2.3741664841203658e-05
50.0,0.0,197,1.784650980681181,0.051852114192572,-0.00020698587850347393,0.020926093150046655,15.968718111515045,344.15,8.940696716308593e-09,6205440,500.0,606,202.0,2.1355361067909585e-05
50.0,0.0,197,1.7840704940259458,0.05512609506916508,-0.0002018811610469129,0.02264418052509427,15.96871801018715,338.91,-1.1920928955078126e-08,6215680,450.0,607,184.0,2.0783945418134663e-05
25.0,0.0009521484375,197,1.7853271499276162,0.05798413675133675,-0.0003484065695374738,0.01951281814253889,15.968717986345291,337.77,-1.4528632164001465e-08,6225920,450.0,608,185.75,3.739040541681504e-05
25.0,0.0,197,1.7860629230737686,0.056373150070415046,-0.00030811341839580563,0.015700751246185973,15.968717765808105,328.77,-2.0116567611694337e-08,6236160,305.00000000000045,609,161.5,3.317132938600587e-05
25.0,0.0,197,1.7816800870001317,0.05595318101634944,-0.00024098033500195016,0.02307522723567672,15.968718439340591,337.48,2.644956111907959e-08,6246400,402.5000000000002,610,177.0,2.189115327868585e-05
25.0,0.0,197,1.7848540164530278,0.054360013494313984,-0.00018187712848884984,0.0206576066208072,15.968718105554581,333.35,-2.9802322387695314e-09,6256640,400.0,611,168.75,2.108138715897212e-05
25.0,0.0,197,1.7856980971992016,0.051968279855533886,-8.88272999873152e-05,0.020062175841303542,15.968718081712723,338.11,-2.0116567611694337e-08,6266880,410.00000000000085,612,186.25,1.28412681327017e-05
25.0,0.0,197,1.7868995860219001,0.05818285336769154,-0.00029390285617409974,0.022545177847496232,15.968718248605729,336.07,-1.862645149230957e-08,6277120,500.0,613,185.75,2.907540972061362e-05
25.0,0.0,197,1.7867269434034825,0.05913067709078854,-0.00036779237307200675,0.022640653292182834,15.968718218803406,342.08,-2.0489096641540527e-08,6287360,525.0,614,207.0,3.326639815259824e-05
25.0,0.0,197,1.7850569784641266,0.054299664692115356,-0.00020955763920937898,0.021738956175977365,15.968718087673187,344.74,-1.4528632164001465e-08,6297600,525.0,615,208.75,2.427266676621187e-05
50.0,0.0,197,1.7835247002542018,0.05634704245239093,-0.00016122058586915956,0.019015702209435402,15.968718039989472,344.28,-1.3411045074462891e-08,6307840,475.0,616,194.75,1.729588274641536e-05
25.0,0.0,197,1.786390582472086,0.05571412638053539,-0.0002279073258250719,0.015726475219707936,15.968717962503433,335.58,8.940696716308593e-09,6318080,305.00000000000045,617,152.75,2.4876424360709137e-05
25.0,0.0,197,1.786684599518776,0.05710008348664804,-0.00027761589881265537,0.023620001022936776,15.968718338012696,333.63,3.7252902984619143e-10,6328320,350.0,618,164.0,2.8619988670186557e-05
25.0,0.0,197,1.782871838659048,0.056498417966191906,-0.00028114608503528873,0.021876647812314333,15.96871821284294,336.29,-8.195638656616212e-09,6338560,352.5000000000002,619,175.5,2.8578284024227683e-05
25.0,0.0,197,1.7829424932599067,0.05821436219139643,-0.00029392642609309404,0.024088334623957052,15.968718409538269,343.83,-8.940696716308593e-09,6348800,402.5000000000002,620,203.0,2.7119457377189347e-05
25.0,0.0,197,1.7809588350355625,0.05666086303622481,-0.000209756807089434,0.024350777472136542,15.968718409538269,345.2,-2.60770320892334e-08,6359040,402.5000000000002,621,206.0,2.4751592314098404e-05
25.0,0.0,197,1.7817320749163628,0.05660194606561382,-0.00020755608929903246,0.02272380981594324,15.96871811747551,345.4,8.195638656616212e-09,6369280,500.0,622,226.25,2.1947530104249324e-05
50.0,0.0,197,1.7817757271230221,0.057824039733166466,-0.0002145569829735905,0.02547149314195849,15.96871833205223,353.1,7.450580596923829e-10,6379520,502.5000000000002,623,231.75,2.1169239027796217e-05
50.0,0.0,197,1.78187370672822,0.05663507595953075,-0.00016376328476326308,0.022939291928196326,15.968718063831329,352.53,1.7508864402770997e-08,6389760,477.5000000000002,624,230.25,1.6416738915681073e-05
50.0,0.0,197,1.7827288061380386,0.058360120931173556,-0.00034776182583300396,0.02346620093449019,15.968718189001084,350.36,7.450580596923829e-10,6400000,477.5000000000002,625,222.5,3.756524228388791e-05
72.50000000000001,0.0,197,1.7846695832908153,0.05659737889345915,-0.0002557923104177462,0.02155464781098999,15.968718045949936,345.46,-3.3900141716003417e-08,6410240,425.0,626,208.75,2.5275225150700463e-05
25.0,0.0,197,1.7844938203692435,0.055997177003005216,-0.00023654247852391563,0.01949825487099588,15.968718123435973,333.47,1.4901161193847656e-08,6420480,425.0,627,185.5,2.3291672733449786e-05
25.0,0.0,197,1.7879849314689635,0.05611383551662935,-0.00018760264065349476,0.019883662962820382,15.968718039989472,336.11,-1.30385160446167e-08,6430720,425.0,628,180.75,2.161437365115759e-05
50.0,0.0,197,1.7888834834098817,0.05855970471869796,-0.000186789783401764,0.02052426090231165,15.968718314170838,331.0,8.195638656616212e-09,6440960,380.00000000000045,629,171.0,1.808850294708897e-05
50.0,0.0,197,1.7887413188815118,0.05462185789598656,-0.0001664073328356608,0.02254335900361184,15.968718296289444,342.42,7.078051567077636e-09,6451200,527.5000000000002,630,201.25,1.682964235620865e-05
50.0,0.0,197,1.7883979856967926,0.05821573457129744,-0.00026367153295723254,0.02219217580568511,15.968718069791795,340.64,9.313225746154785e-09,6461440,437.500000000001,631,199.0,2.594451453559188e-05
50.0,0.0,197,1.7890908524394036,0.05805813304238457,-0.00022036802838556468,0.0228884365351405,15.968718421459197,340.47,-1.1920928955078126e-08,6471680,480.00000000000045,632,204.5,2.1258737333074153e-05
47.50000000000001,0.0,197,1.7880190461874008,0.05762402808015423,-0.00028537210837384917,0.02179315161774866,15.96871821284294,342.86,-1.2665987014770507e-08,6481920,480.00000000000045,633,206.25,2.7016549559544244e-05
47.50000000000001,0.0,197,1.7861375696957111,0.05733057614453346,-0.000301538956045988,0.020061424138839358,15.968718057870865,339.0,-3.3527612686157227e-09,6492160,452.50000000000017,634,196.5,2.9221920578770268e-05
25.0,0.0,197,1.784244828671217,0.05861072635458211,-0.00023969180620042607,0.02170006912347162,15.968718242645263,337.37,-1.080334186553955e-08,6502400,450.0,635,192.0,2.0668085310937557e-05
50.0,0.0,197,1.778602382540703,0.055982866702809456,-0.0002947699416836258,0.02403760956367478,15.968718302249908,342.84,-1.2665987014770507e-08,6512640,505.00000000000045,636,202.0,2.8061667412337955e-05
50.0,0.0,197,1.776453424990177,0.05375544468321266,-0.00020742213673656805,0.02339951996691525,15.968718200922012,346.31,-1.6763806343078613e-08,6522880,552.5000000000002,637,216.75,2.0421402297010615e-05
50.0,0.0,197,1.7818781860172748,0.05326350982774396,-0.00022790260118199512,0.021247968316311018,15.968718087673187,346.19,-2.9802322387695314e-09,6533120,430.0000000000004,638,204.75,2.347943425080601e-05
72.50000000000001,0.0,197,1.7841788180172444,0.05487371496860153,-0.0002461650707118679,0.021947455825284123,15.968718266487121,343.85,-2.0489096641540527e-08,6543360,380.00000000000045,639,199.0,2.2686994927112457e-05
50.0,0.0,197,1.778166463971138,0.05547340399481393,-0.00022720872329955454,0.021633820654824377,15.968718147277832,334.89,-1.4528632164001465e-08,6553600,380.00000000000045,640,181.25,2.024284091608486e-05
50.0,0.0,197,1.7686704784631728,0.054544955593680056,-0.0002798666046146536,0.02067629850935191,15.968718153238296,338.14,1.862645149230957e-09,6563840,375.0,641,182.0,2.46579910030853e-05
25.0,0.0,197,1.7663304783403873,0.05758689225980522,-0.00022744277266610878,0.022932049899827688,15.968718200922012,338.34,-2.384185791015625e-08,6574080,375.0,642,183.25,1.99436063381242e-05
47.50000000000001,0.0,197,1.7711601696908474,0.061387116894438876,-0.00017503603812656364,0.02563255895511247,15.96871838569641,349.5,-2.9802322387695314e-09,6584320,480.00000000000045,643,214.25,2.349723114933866e-05
25.0,0.0,197,1.7782190293073654,0.05587407767360986,-0.00024475527225149564,0.02361650129314512,15.96871838569641,356.28,1.7881393432617187e-08,6594560,527.5000000000002,644,228.0,2.5433875758551495e-05
25.0,0.0,197,1.7815091960132121,0.05690980981219562,-0.00019720476484508254,0.023521753872046247,15.968718236684799,354.21,-8.195638656616212e-09,6604800,550.0,645,228.5,2.0432375597900787e-05
25.0,0.0,197,1.7865934282541276,0.056413216590062,-0.0002300496706084232,0.020959225422120652,15.968718028068542,347.75,-1.1548399925231934e-08,6615040,375.0,646,201.75,2.3644559017116373e-05
50.0,0.0,197,1.788082654774189,0.05752983147012756,-0.0002494212763849646,0.02336529568419792,15.968718183040618,345.42,-1.0058283805847169e-08,6625280,375.0,647,198.0,2.3511062710790397e-05
50.0,0.0,197,1.7863007076084614,0.055058257135129275,-0.00022624304037890396,0.020368953782599418,15.968717950582505,333.2,-8.195638656616212e-09,6635520,380.00000000000045,648,185.25,1.9353522822074255e-05
50.0,0.0,197,1.7820592507719994,0.059898688749445074,-0.0002092118564178236,0.022152348404051735,15.968718391656875,327.58,6.7055225372314455e-09,6645760,330.0000000000004,649,180.25,2.083220797857166e-05
25.0,0.0,197,1.7821982227265836,0.05699312369378928,-0.00025482251794528565,0.018821681328699925,15.968717926740647,329.96,-3.5390257835388184e-08,6656000,335.00000000000085,650,186.0,2.2943693177235325e-05
47.50000000000001,0.0,197,1.7837310135364532,0.05472651368037471,-0.00017092173839046155,0.02211866719298996,15.968718105554581,338.71,-2.3096799850463868e-08,6666240,337.500000000001,651,193.75,1.899671864480368e-05
47.50000000000001,0.0,197,1.7870707362890244,0.05815629759618627,-0.00029065414928481915,0.016226901978370734,15.968717956542969,337.08,-1.7136335372924803e-08,6676480,315.00000000000125,652,178.25,2.8017268916835648e-05
25.0,0.0,197,1.7877795837819577,0.05781043858489114,-0.0002083954192130477,0.018308411171892656,15.968718069791795,333.96,7.078051567077636e-09,6686720,280.00000000000045,653,163.5,2.0732884116547724e-05
25.0,0.0,197,1.7893833637237548,0.05648494278790648,-0.00024875664894352667,0.0164446647540899,15.968718057870865,323.37,-1.1548399925231934e-08,6696960,275.0,654,137.0,1.926314101270421e-05
25.0,0.0,197,1.78869297131896,0.05430196444216352,-0.00011420340888435021,0.01940649522584863,15.968717980384827,324.19,1.4901161193847657e-09,6707200,302.5000000000002,655,151.25,1.364654231328366e-05
25.0,0.0,197,1.78934061601758,0.056377937394119546,-0.00019010779922155053,0.01980620760587044,15.968717807531357,324.8,-1.1920928955078126e-08,6717440,275.0,656,152.0,1.8854053831862673e-05
25.0,0.0,197,1.7883958712220192,0.05904204890428209,-0.00022745247661077884,0.020516333763953298,15.968718063831329,333.2,7.078051567077636e-09,6727680,300.0,657,166.75,1.8997032467726883e-05
