grad_norm,advantage_norm,value_loss,policy_loss,approx_kl_divergence,P01:episode_rewards,clip_fraction,explained_variance,policy_entropy,P09:episode_rewards,fps,epoch_idx,frames,PMM:episode_rewards,episode_length
0.050019574062314075,15.968717485666275,0.006787282862933353,-0.0013713545202335808,0.003178259135194139,25.0,0.227783203125,-3.3527612686157227e-09,1.4483817756175994,175.0,277,62,634880,92.25,303.7
0.05692997263142796,15.968718028068542,0.010737909602175933,-0.0015913617902697298,0.002405307073422591,25.0,0.1964111328125,5.215406417846679e-09,1.4407378233969212,355.00000000000045,277,63,645120,129.75,317.33
0.05524380860502352,15.968717485666275,0.0075455116491298215,-0.001696643715695245,0.0028272985533135397,25.0,0.227880859375,-1.5273690223693846e-08,1.381898233294487,402.5000000000002,278,64,655360,143.25,319.9
0.051639442639258834,15.968717223405838,0.006287111101755727,-0.0013565667082730214,0.0033719876742907217,25.0,0.2487548828125,8.195638656616212e-09,1.4622883796691895,305.00000000000045,278,65,665600,128.0,314.12
0.04964561396870143,15.968717700242996,0.006324743930599652,-0.0012584636577230412,0.0036736220235752625,0.0,0.2369140625,-2.6077032089233397e-09,1.5163537368178368,210.00000000000085,278,66,675840,110.75,308.9
0.05720694000489061,15.96871787905693,0.009635011480713728,-0.0007814457116182893,0.0029293951269210084,0.0,0.2250732421875,-5.587935447692871e-09,1.6094824530184269,255.00000000000043,278,67,686080,113.5,314.08
0.05687670348167789,15.96871771812439,0.009584204353450332,-0.000648662961248192,0.0025094049047993394,0.0,0.1759521484375,5.960464477539063e-09,1.6151512257754803,300.0,278,68,696320,138.0,325.55
0.05498687442169622,15.968717765808105,0.011473897838732228,-0.0012533551802334842,0.00255011525295572,25.0,0.1947265625,1.9744038581848144e-08,1.5763135738670826,300.0,278,69,706560,149.5,332.97
0.05901782496502128,15.968717920780183,0.01604341490456136,-0.001455693685420556,0.002529025075972413,50.0,0.1912109375,-3.7252902984619143e-10,1.574915088713169,352.5000000000002,278,70,716800,192.5,342.95
0.059402728668155345,15.968717968463897,0.012999447257243446,-0.0017984810016059781,0.0026012247343487616,100.0,0.2100341796875,-1.1175870895385742e-08,1.5744679227471352,402.5000000000002,278,71,727040,231.75,350.98
0.06024525575220395,15.968717908859253,0.014247071694990154,-0.001938703400810482,0.002499741342279549,100.0,0.2059326171875,-1.0430812835693359e-08,1.574926607310772,432.5000000000006,278,72,737280,244.0,352.79
0.05893042098076161,15.968717944622039,0.011382464738562702,-0.0014128880331554683,0.002634711970404169,75.0,0.228173828125,-8.195638656616212e-09,1.5971202738583088,375.0,278,73,747520,219.25,346.6
0.05997121234930708,15.968717885017394,0.015727664533187635,-0.00223017454809451,0.0025042025467087114,75.0,0.2093017578125,-1.080334186553955e-08,1.5532114408910274,350.0,278,74,757760,223.0,346.32
0.058363645307179135,15.968717974424361,0.014676826118375175,-0.001145424973583431,0.0024307699798441717,75.0,0.174755859375,-1.4528632164001465e-08,1.523659309744835,350.0,279,75,768000,222.75,346.48
0.059446658772796944,15.968717795610427,0.01648724879778456,-0.0013493172518792562,0.002393361853216902,122.5,0.1672119140625,4.8428773880004884e-09,1.5255614817142487,402.5000000000002,279,76,778240,247.25,349.6
0.05881946093169974,15.968717855215072,0.01197618083388079,-0.0015783209528308362,0.0022942031595903243,75.0,0.1989013671875,-7.078051567077636e-09,1.5821453154087066,425.0,279,77,788480,249.0,348.8
0.05600727515981947,15.96871787905693,0.014420375385816442,-0.0013033861683652503,0.0017881262908531425,72.50000000000001,0.1451416015625,-8.940696716308593e-09,1.5897891812026501,505.00000000000045,279,78,798720,247.75,343.4
0.05747885113404266,15.968718075752259,0.014825188131362665,-0.0009102800868276972,0.0018815143852577876,75.0,0.1482177734375,-2.6822090148925782e-08,1.550499039143324,500.0,279,79,808960,241.25,339.79
0.0580261664768437,15.968717831373215,0.013509120586968492,-0.0013725144854106475,0.002081375249224493,50.0,0.1734130859375,-1.30385160446167e-08,1.543023121356964,500.0,279,80,819200,238.25,344.6
0.0580965419481809,15.968718022108078,0.012171776525792665,-0.001484354406784405,0.001987061817629865,75.0,0.1748046875,9.685754776000977e-09,1.483529980480671,400.0,279,81,829440,232.25,345.5
0.05575428082951208,15.968717747926712,0.014419482949597296,-0.0010234641551505775,0.0018422493423713604,72.50000000000001,0.1273681640625,2.9802322387695314e-09,1.5082627847790717,500.0,279,82,839680,233.75,349.2
0.05474306457250576,15.968717920780183,0.014244064368540421,-0.001028867857348814,0.001929962891449577,75.0,0.1378662109375,4.470348358154297e-09,1.4973955228924751,500.0,279,83,849920,237.5,345.29
0.05587043608506333,15.968717861175538,0.015478218102362006,-0.0008918461186112836,0.0015543836377759136,75.0,0.12294921875,-8.195638656616212e-09,1.4513835854828359,502.5000000000002,279,84,860160,252.0,344.54
0.05445240228838259,15.968717730045318,0.015509237741935068,-0.001336686551803723,0.0016952369382465804,125.0,0.1453125,1.30385160446167e-08,1.3774638697504997,502.5000000000002,279,85,870400,265.0,345.16
0.05424178526544351,15.968717908859253,0.014203756567439996,-0.0009422435854503419,0.001805965093768691,100.0,0.1326904296875,5.587935447692871e-09,1.3306715808808804,477.5000000000002,279,86,880640,260.25,348.34
0.05122088877256957,15.968717736005782,0.013468709618609864,-0.0006010347897245083,0.0015346502151558639,125.0,0.104931640625,5.587935447692871e-09,1.2696661785244943,525.0,279,87,890880,270.75,364.61
0.05370059569978368,15.968717843294144,0.014153778277977836,-0.0009746893476403784,0.0019833682111453756,125.0,0.1452392578125,-1.4901161193847657e-09,1.3897285379469395,375.0,279,88,901120,242.75,358.99
0.0563570039083767,15.968718039989472,0.014979627940192586,-0.0013023487512327848,0.0021037719553703483,100.0,0.1703125,7.078051567077636e-09,1.4492485694587232,525.0,279,89,911360,260.0,365.91
0.05360896999214247,15.96871749162674,0.012335388266365044,-0.001334457156190183,0.0020668733860475185,122.5,0.168896484375,-1.4901161193847657e-09,1.414263265579939,527.5000000000002,280,90,921600,264.75,365.09
0.05261445228833481,15.968717741966248,0.009994130268023583,-0.0008653436536405934,0.0019023317922460593,75.0,0.1568115234375,5.960464477539063e-09,1.3492006979882718,527.5000000000002,280,91,931840,242.25,361.64
0.05409578867572148,15.968717783689499,0.010650287666067015,-0.0013344597369723487,0.0020220380459818445,72.50000000000001,0.1556884765625,-9.685754776000977e-09,1.3055352851748467,500.0,280,92,942080,222.0,362.67
0.05238314475737245,15.968717777729035,0.011225553063559346,-0.001156610254838597,0.0017341046705610097,75.0,0.1450439453125,-7.450580596923829e-10,1.2738111332058906,330.0000000000004,280,93,952320,199.0,369.15
0.05159711351384542,15.968716263771057,0.010167641688775575,-0.0007022733261692338,0.00164571999077765,75.0,0.1104248046875,7.450580596923828e-09,1.1745220959186553,342.5000000000015,280,94,962560,200.0,384.08
0.05123339637058107,15.96871777176857,0.011295962907752255,-0.0008108313497359632,0.0019863024383838025,122.5,0.1598876953125,-2.6077032089233397e-09,1.1570655822753906,325.0,280,95,972800,210.5,394.91
0.054756163281939975,15.968717920780183,0.013225248223170638,-0.0011587501994654303,0.001980439959700675,125.0,0.14423828125,-1.825392246246338e-08,1.2252183139324189,325.0,280,96,983040,219.0,393.85
0.04768191438536258,15.968717807531357,0.011804942089656833,-0.0009442082831810694,0.0015299229715992624,125.0,0.0986572265625,-1.825392246246338e-08,1.1986912362277509,325.0,280,97,993280,220.25,396.95
0.05160197596577341,15.968717849254608,0.012879493045329583,-0.0006986524691455998,0.0017421538539480253,125.0,0.130908203125,1.1175870895385742e-09,1.204868946969509,327.5000000000002,280,98,1003520,233.0,389.2
0.05210693661075323,15.968717908859253,0.015862880188797134,-0.0012568252721393946,0.001645534614647204,125.0,0.1225341796875,-5.215406417846679e-09,1.220624865591526,402.5000000000002,281,99,1013760,245.75,381.89
0.05064489101742464,15.968717849254608,0.01602183794020675,-0.0007398031670163618,0.0016334224870092839,150.0,0.11240234375,-4.470348358154297e-09,1.1578640721738338,355.00000000000045,281,100,1024000,257.5,379.37
0.04723608912803345,15.968717813491821,0.014809523458825424,-0.0007635616759216646,0.0013414253041077017,175.0,0.0936767578125,1.1920928955078126e-08,1.0993931241333486,377.5000000000002,281,101,1034240,272.25,376.17
0.051170540910762244,15.968717944622039,0.013440485738101415,-0.0009414116175321396,0.001784648056423066,172.5,0.1338623046875,-1.825392246246338e-08,1.0917597994208337,527.5000000000002,281,102,1044480,278.5,373.62
0.04920228507735346,15.96871782541275,0.015317151742056011,-0.0007172839454142377,0.0016136523214669296,150.0,0.1144775390625,5.587935447692871e-09,1.0976173810660839,502.5000000000002,281,103,1054720,272.5,379.93
0.048510805571646706,15.96871783733368,0.014849029589095153,-0.0008427143016888295,0.0015285943937158209,150.0,0.107470703125,-3.7252902984619143e-10,1.0938640758395195,352.5000000000002,281,104,1064960,262.25,378.47
0.05415640724396431,15.968717956542969,0.0165948096109787,-0.0010450228026456898,0.0018622554909597966,172.5,0.1368408203125,6.332993507385254e-09,1.1096492394804955,350.0,281,105,1075200,270.25,373.24
0.05097292449067794,15.968717795610427,0.015540894767036661,-0.0007414381572743878,0.001795277705218723,175.0,0.132861328125,-7.450580596923828e-09,1.1984514072537422,325.0,281,106,1085440,263.5,361.95
0.056575064169129254,15.968717974424361,0.017757796676596625,-0.00044724834006046874,0.001561925528892516,175.0,0.11806640625,-5.215406417846679e-09,1.2581971809267998,350.0,281,107,1095680,280.5,357.95
0.05650589329481187,15.968717962503433,0.016694588243262844,-0.0005648688736982876,0.0015381022270958057,200.0,0.1153076171875,-1.4901161193847656e-08,1.2789474911987782,350.0,281,108,1105920,284.25,358.98
0.0579631092052769,15.968717902898788,0.01659388549742289,-0.0009574660711223259,0.001838144923377172,200.0,0.146435546875,7.82310962677002e-09,1.3034993037581444,352.5000000000002,281,109,1116160,284.75,360.17
0.06184714758232416,15.968718022108078,0.018374442064668983,-0.0011981592815573094,0.001703201328950854,200.0,0.141259765625,-1.862645149230957e-08,1.3050810106098651,502.5000000000002,281,110,1126400,304.0,357.33
0.05601481864374591,15.968717861175538,0.017868470583925954,-0.0006107762856117915,0.0016605359693073751,200.0,0.117041015625,-4.8428773880004884e-09,1.310572975128889,377.5000000000002,282,111,1136640,302.0,354.1
0.05914875621506599,15.968718034029006,0.01840342388895806,-0.0006381521139701363,0.0015915820856491792,200.0,0.1238037109375,-1.3411045074462891e-08,1.307806857675314,400.0,281,112,1146880,303.75,346.83
0.05684391854501884,15.96871801018715,0.017597853823099287,-0.0006879370783281046,0.001607990682197169,197.5,0.1165771484375,-2.1979212760925294e-08,1.3440812960267068,375.0,281,113,1157120,285.25,341.2
0.06064391199488345,15.968717843294144,0.01711943895352306,-0.0012401385509292595,0.0017913085215468527,175.0,0.166796875,-9.685754776000977e-09,1.3341270975768567,375.0,281,114,1167360,283.0,340.62
0.06785755845997933,15.968717974424361,0.017758498003240676,-0.001426349825487705,0.002223736994296388,175.0,0.1783447265625,-1.2665987014770507e-08,1.3278685711324214,375.0,282,115,1177600,267.5,338.85
0.06008366020516691,15.968717855215072,0.0157525725197047,-0.0009980558068491518,0.0020271962439323945,175.0,0.1656005859375,3.3527612686157227e-09,1.3355870500206948,352.5000000000002,282,116,1187840,259.75,341.05
0.05221993634651462,15.968717986345291,0.016643375129206106,-0.0009075770976778585,0.0014034149547342168,172.5,0.1105224609375,-2.9802322387695314e-09,1.327575922012329,325.0,282,117,1198080,248.25,334.26
0.05976565792754708,15.968717801570893,0.01466825906536542,-0.0015608927751600277,0.001939028602066628,150.0,0.176123046875,-1.080334186553955e-08,1.345505713671446,352.5000000000002,282,118,1208320,256.5,337.73
0.05677153060997149,15.968717646598815,0.013701028609648346,-0.0009800330582947936,0.0018529875691285723,125.0,0.1497802734375,-8.940696716308593e-09,1.359351847320795,350.0,282,119,1218560,242.25,342.07
0.05876454024331237,15.968717902898788,0.014930332958465442,-0.0012707887064607349,0.0018842187015707169,125.0,0.154443359375,-2.2351741790771484e-09,1.3640873417258264,375.0,282,120,1228800,244.0,350.12
0.055788045618062554,15.968717747926712,0.015280176003579981,-0.0008830457103613298,0.0013592073224160117,125.0,0.108740234375,-1.4901161193847656e-08,1.365538989752531,400.0,282,121,1239040,243.75,349.31
0.059348291766587034,15.968717974424361,0.016404563828837128,-0.0010620346009091008,0.001755131210001082,125.0,0.125439453125,1.5273690223693846e-08,1.3290204294025898,425.0,282,122,1249280,258.0,351.58
0.05853020333982621,15.968717849254608,0.01760133884381503,-0.001545819298189599,0.0020689202201879197,150.0,0.1697509765625,-1.0430812835693359e-08,1.3059192456305027,400.0,282,123,1259520,269.25,353.88
0.05678323741957435,15.968717974424361,0.015375303754990455,-0.0015211732061288785,0.0018689204537054138,150.0,0.160693359375,-3.3527612686157227e-09,1.2942586459219456,400.0,282,124,1269760,269.0,351.46
0.054060025336292186,15.968717902898788,0.015143249121319969,-0.000703241858354886,0.0018850460822136482,125.0,0.14873046875,-1.0058283805847169e-08,1.3173764944076538,400.0,282,125,1280000,267.75,354.63
0.054125551324350804,15.968718034029006,0.013123209949117153,-0.0013969068495498504,0.002229955389015004,122.5,0.169921875,-1.899898052215576e-08,1.3279114685952664,402.5000000000002,282,126,1290240,262.0,354.21
0.05667452064207427,15.968717747926712,0.011477182887210802,-0.0013424760436464567,0.0017726004633630056,50.0,0.1598388671875,-4.8428773880004884e-09,1.3333665691316128,400.0,282,127,1300480,234.0,351.73
0.0533897765739015,15.968717712163926,0.011195548258547206,-0.0010982888998114504,0.0014500428011814392,25.0,0.1196044921875,-6.7055225372314455e-09,1.321988258510828,377.5000000000002,282,128,1310720,211.25,340.86
0.05157821440658496,15.968717777729035,0.009324483631007751,-0.0008643671793834073,0.0018631992876692038,25.0,0.1466552734375,4.470348358154297e-09,1.310139925032854,352.5000000000002,282,129,1320960,174.0,332.56
0.05054281992908359,15.96871782541275,0.0073236895428635766,-0.0002838786465872545,0.0015259172992301729,25.0,0.1207763671875,1.4901161193847657e-09,1.2810218401253224,402.5000000000002,282,130,1331200,167.0,325.83
0.05557550842113921,15.968717569112778,0.007738601261871736,-0.0009871843038126826,0.002101783610132202,25.0,0.2119873046875,1.0430812835693359e-08,1.2892738319933414,277.5000000000002,282,131,1341440,134.0,317.56
0.04903845561373622,15.96871777176857,0.008551919866931712,-0.0004813028033822775,0.0012797260829074731,25.0,0.1033203125,-8.940696716308593e-09,1.2936981074512004,252.50000000000023,282,132,1351680,126.5,311.25
0.05162523405939824,15.968717783689499,0.0088997885711251,-0.001215348169353092,0.0023504815573005544,25.0,0.1970458984375,-2.123415470123291e-08,1.2773144900798798,227.5000000000002,282,133,1361920,124.75,311.05
0.05622899383334144,15.96871775984764,0.01219600083277328,-0.0009470589786360506,0.0015317596757768114,50.0,0.1398681640625,-9.313225746154785e-09,1.3315404400229454,425.0,282,134,1372160,156.0,320.2
0.057660291296472835,15.968717646598815,0.010108261474306346,-0.0016320557144354098,0.0026934439349759033,50.0,0.22294921875,-3.7252902984619143e-10,1.3566265240311624,427.5000000000002,282,135,1382400,183.25,331.01
0.05323406023073759,15.96871771812439,0.012100001869839616,-0.001196313569380436,0.0017808236390067123,50.0,0.1472900390625,-1.5273690223693846e-08,1.3558695055544376,502.5000000000002,282,136,1392640,206.5,341.32
0.058683564821516376,15.968717724084854,0.012575067490251968,-0.0009872100032225716,0.0017381853532356217,72.50000000000001,0.1612060546875,-3.725290298461914e-09,1.3734900675714017,427.5000000000002,282,137,1402880,208.5,342.88
