explained_variance,P01:episode_rewards,P09:episode_rewards,episode_length,advantage_norm,policy_loss,epoch_idx,PMM:episode_rewards,policy_entropy,value_loss,approx_kl_divergence,grad_norm,clip_fraction,fps,frames
-8.568167686462402e-09,75.0,382.5000000000007,354.7,15.968717926740647,-0.0014422932661545928,262,243.0,1.5626105129718781,0.01471334887901321,0.001512163274253453,0.055057828607372086,0.1730712890625,288,2682880
-6.7055225372314455e-09,97.5,350.0,348.51,15.968717741966248,-0.001169936174119357,263,234.5,1.6284310221672058,0.01374255625414662,0.001615747508071763,0.060121336973895455,0.205810546875,288,2693120
1.1548399925231934e-08,75.0,350.0,348.96,15.96871782541275,-0.0009426059546967736,264,223.5,1.6070337004959583,0.01165650055045262,0.0014420394588341879,0.05680739189201069,0.1708984375,288,2703360
8.195638656616212e-09,50.0,352.5000000000002,342.05,15.968717688322068,-0.0005477556587720755,265,201.0,1.5961945109069346,0.009533672560792184,0.0013394121418400574,0.05422165888236535,0.1546142578125,288,2713600
-6.7055225372314455e-09,50.0,327.5000000000002,342.87,15.968717753887177,-0.0009728619181260001,266,187.5,1.5227642185986041,0.010215086589596467,0.001440825919084432,0.05166887891235515,0.161328125,288,2723840
6.332993507385254e-09,25.0,327.5000000000002,338.4,15.968717783689499,-0.0010261920804623514,267,168.0,1.5510062150657178,0.008940481385252497,0.0016462110253087302,0.053742976786891515,0.2065185546875,288,2734080
-1.9744038581848144e-08,47.50000000000001,250.0,332.69,15.968717801570893,-0.0012384895635477733,268,148.5,1.5508031480014324,0.008008969196816906,0.0016144746881536776,0.0518587557845817,0.2135986328125,288,2744320
-1.564621925354004e-08,25.0,250.0,325.66,15.968717437982558,-0.0013271535346575547,269,134.75,1.568015569448471,0.008679219160069352,0.001743527449184512,0.0520298109769229,0.20966796875,288,2754560
4.097819328308106e-09,25.0,225.0,320.4,15.968717688322068,-0.0011329264554660768,270,118.0,1.5277246415615082,0.007048593909348711,0.0013995237989206544,0.05087039368135323,0.176171875,288,2764800
2.6077032089233397e-09,25.0,250.0,322.01,15.968717688322068,-0.0009501992026343942,271,121.5,1.5573276154696942,0.01032328777728253,0.0015411211315949913,0.05467403870229502,0.175244140625,287,2775040
-2.5331974029541015e-08,25.0,250.0,324.9,15.968717867136002,-0.0010302302092895844,272,135.5,1.5937091656029225,0.012590165906294715,0.0015008301226146158,0.05783016637490179,0.1892578125,286,2785280
-1.30385160446167e-08,50.0,302.5000000000002,337.98,15.968717640638351,-0.0008734581937460461,273,178.75,1.5999038144946098,0.0130899315176066,0.0015847008530130325,0.05914180509819091,0.1835205078125,286,2795520
7.078051567077636e-09,47.50000000000001,325.0,340.86,15.968717807531357,-0.0011986274545051855,274,185.25,1.6136201947927475,0.008653060910728528,0.0018977943384697938,0.053135313695983996,0.226025390625,286,2805760
0.0,25.0,302.5000000000002,339.31,15.96871777176857,-0.0007073145050526363,275,176.0,1.6504613801836967,0.009839268124778755,0.0014636274527532577,0.05486654468347184,0.1654296875,286,2816000
-1.862645149230957e-08,25.0,275.0,339.32,15.968717896938324,-0.00101956541002437,276,161.25,1.656729944050312,0.009449078802936129,0.0018624148780361338,0.05213227876276736,0.196923828125,286,2826240
-1.2665987014770507e-08,25.0,275.0,328.2,15.968716472387314,-0.0011359679265297018,277,140.25,1.6853399999439715,0.0067882353256209175,0.0018521385021585957,0.051540183437774514,0.22314453125,286,2836480
1.1175870895385742e-09,25.0,275.0,325.7,15.968717753887177,-0.0007173231460910756,278,138.75,1.6791889637708663,0.010543524094646272,0.0015813074626748857,0.0544922397794777,0.1902587890625,286,2846720
-3.3527612686157227e-09,25.0,302.5000000000002,323.65,15.96871789097786,-0.0012278281792532653,279,149.5,1.6655403986573218,0.012191678266935924,0.0016421397149969153,0.055434333342561704,0.190283203125,286,2856960
1.564621925354004e-08,25.0,377.5000000000002,329.64,15.96871782541275,-0.0013519037973310332,280,162.75,1.6216874450445176,0.008256298667038208,0.00192197077496985,0.05634952866293504,0.2668701171875,286,2867200
4.470348358154297e-09,25.0,377.5000000000002,330.84,15.96871782541275,-0.001291443923400948,281,163.0,1.5206590324640274,0.008380650648359734,0.00149051355522829,0.05016851993287667,0.191796875,286,2877440
2.1979212760925294e-08,25.0,250.0,326.2,15.96871738433838,-0.0015590772742143598,282,136.25,1.5503912352025508,0.007449692346062875,0.0022125957908997406,0.05281915248016017,0.28525390625,286,2887680
1.7881393432617187e-08,25.0,225.0,321.24,15.968717688322068,-0.000976588812773116,283,113.5,1.5489209204912187,0.007947137976589146,0.0017256379828495482,0.05362476328253152,0.2123779296875,286,2897920
-1.9744038581848144e-08,25.0,225.0,321.66,15.96871782541275,-0.0013397065755270886,284,118.5,1.5755033530294895,0.010094501175262848,0.0016167154099775872,0.05608774139447605,0.2203125,286,2908160
-1.1175870895385742e-09,25.0,300.0,338.97,15.968717843294144,-0.000615857446246082,285,154.75,1.5591714069247247,0.012145730078555062,0.0013869653090807788,0.05904348241977052,0.1724365234375,286,2918400
-2.1979212760925294e-08,50.0,300.0,342.72,15.968717926740647,-0.001218420356599381,286,173.75,1.5401917673647403,0.011613074922934175,0.0014418100636831356,0.0561342501680123,0.201416015625,286,2928640
8.940696716308593e-09,75.0,325.0,347.05,15.968717789649963,-0.0012737648270558567,287,196.75,1.5306759305298328,0.013954726922383998,0.0013929980729187718,0.057557008006116316,0.1749755859375,286,2938880
2.9802322387695314e-09,50.0,352.5000000000002,353.01,15.968717974424361,-0.0008048640949709807,288,216.5,1.5256039552390575,0.011828720021549088,0.0015640993882243492,0.05635302850456535,0.209765625,286,2949120
-1.0058283805847169e-08,50.0,350.0,346.05,15.968717777729035,-0.0010158234486880246,289,210.5,1.521647822856903,0.012685339787276461,0.0012617923351967875,0.05612967075940027,0.1588623046875,286,2959360
-4.097819328308106e-09,50.0,477.5000000000002,350.88,15.968717861175538,-0.0010579857134871418,290,232.25,1.5117577821016313,0.01498106170038227,0.001445197252729713,0.06168713902343097,0.1847900390625,286,2969600
-2.2351741790771484e-09,50.0,407.5000000000006,346.95,15.96871787905693,-0.000982906265562633,291,221.0,1.5765872202813624,0.01166656923305709,0.0016142863978586774,0.05479265331037318,0.1697265625,286,2979840
-4.8428773880004884e-09,25.0,452.50000000000017,347.94,15.968718045949936,-0.001592044461358455,292,225.0,1.5994557410478591,0.010671320761866809,0.001556970318540607,0.058827146555347765,0.206005859375,286,2990080
3.7252902984619143e-10,25.0,302.5000000000002,339.81,15.968717694282532,-0.0012759094039211049,293,192.25,1.6077841728925706,0.010342432090146758,0.001666024023910495,0.05353093455152739,0.2010986328125,286,3000320
4.8428773880004884e-09,22.500000000000007,405.00000000000045,334.08,15.968717741966248,-0.0011036564312234987,294,176.25,1.5737546540796756,0.009864824518444948,0.0015371240799439078,0.054180875896362876,0.2093994140625,286,3010560
6.332993507385254e-09,25.0,450.0,332.77,15.968717223405838,-0.000847939751110971,295,167.75,1.583740669488907,0.00885493773964754,0.0016086758681694846,0.055957542616873544,0.2140869140625,286,3020800
-1.4528632164001465e-08,25.0,450.0,332.31,15.968717747926712,-0.0008175302722520428,296,159.0,1.5527340181171894,0.007318225746348617,0.001295338179755845,0.04776240601948851,0.1613525390625,286,3031040
1.2665987014770507e-08,25.0,305.00000000000045,331.22,15.968717861175538,-0.0009675863446318544,297,143.75,1.539592131972313,0.008046834627748467,0.0015627410542947474,0.05031987518779045,0.2096435546875,286,3041280
4.097819328308106e-09,0.0,355.00000000000045,330.84,15.968717783689499,-0.001256785939767724,298,143.25,1.5320963084697723,0.008744453146937304,0.0018306880549971538,0.05508869659377078,0.25400390625,286,3051520
-6.332993507385254e-09,22.500000000000007,402.5000000000002,323.53,15.968717443943024,-0.0008585152729210677,299,142.0,1.5691381856799125,0.008887189501365356,0.0015849349633924703,0.05219895902825907,0.2167724609375,286,3061760
-8.195638656616212e-09,25.0,402.5000000000002,333.05,15.96871775984764,-0.0010284774110914442,300,172.25,1.5596799224615097,0.013088001731375698,0.0013482493977335253,0.057395452065026,0.1940673828125,286,3072000
-7.450580596923828e-09,50.0,450.0,342.47,15.968717914819717,-0.0008585579627833795,301,214.25,1.5214552700519561,0.01588405485090334,0.0012670165543170243,0.056890980226290556,0.1540771484375,287,3082240
-8.195638656616212e-09,72.50000000000001,505.00000000000045,352.47,15.968717682361603,-0.0011674856250465382,302,243.25,1.5475279182195663,0.014754829730372876,0.001457918035032435,0.05959942813672181,0.19150390625,287,3092480
1.2293457984924316e-08,125.0,530.0000000000005,356.84,15.968718278408051,-0.0011723348685336531,303,269.5,1.5889151118695737,0.015112825951655395,0.0014426826874398557,0.06490315556836092,0.2131103515625,287,3102720
-4.097819328308106e-09,97.5,475.0,355.6,15.968717819452285,-0.0011271903014858254,304,250.25,1.6101110212504863,0.011693483428098261,0.0016352835631778361,0.05896150151684169,0.2059326171875,287,3112960
5.960464477539063e-09,75.0,375.0,354.35,15.968717908859253,-0.0008276827491499716,305,227.75,1.6248421415686607,0.014195637846569298,0.00138527455569033,0.06031770709398252,0.1903564453125,287,3123200
-2.2351741790771484e-09,75.0,375.0,357.5,15.968717807531357,-0.000724953350436408,306,226.5,1.6360818982124328,0.012806108794757165,0.0011249993679200542,0.058208487189911395,0.1459228515625,287,3133440
-1.3783574104309083e-08,50.0,352.5000000000002,352.88,15.968717873096466,-0.0005471901451528538,307,218.75,1.6311779879033566,0.010879820764239411,0.0015172227664493221,0.05598928662053441,0.2073974609375,287,3143680
-1.4901161193847657e-09,25.0,360.0000000000009,341.93,15.968717563152314,-0.0014008047968673055,308,192.75,1.631541558355093,0.009641467279652715,0.0017304852126216019,0.054635591039917,0.23984375,287,3153920
-2.9802322387695314e-09,25.0,275.0,338.03,15.968717688322068,-0.000925475181065849,309,161.5,1.6241490244865417,0.007910967342104414,0.0015494742041369137,0.05355705266789127,0.209765625,287,3164160
5.587935447692871e-09,25.0,305.00000000000045,335.15,15.968717867136002,-0.0007714896237303037,310,163.5,1.617607305943966,0.011399719885957893,0.001199595995205982,0.05698802747673282,0.1657958984375,287,3174400
2.0861625671386717e-08,25.0,277.5000000000002,340.4,15.968717736005782,-0.0005814581818412989,311,169.25,1.6166923582553863,0.010779357468709349,0.0013112912252552177,0.0550218537763997,0.1744384765625,287,3184640
-5.960464477539063e-09,47.50000000000001,352.5000000000002,340.54,15.96871782541275,-0.0007598971074912697,312,181.5,1.599212148785591,0.010975419732130832,0.0011852450572177986,0.055282250672234814,0.1534423828125,287,3194880
-1.1175870895385742e-09,47.50000000000001,375.0,345.89,15.968717783689499,-0.0011177519241755362,313,190.75,1.575004342198372,0.012721960479393602,0.0013737400981028713,0.05655942452292713,0.1735595703125,287,3205120
-8.568167686462402e-09,50.0,430.0000000000004,342.48,15.968717914819717,-0.0011654039848508547,314,203.75,1.535911400616169,0.013762172362476122,0.0013584167108433576,0.05768266083237715,0.1961669921875,287,3215360
2.123415470123291e-08,72.50000000000001,502.5000000000002,352.85,15.968717920780183,-0.0011591922015213641,315,236.5,1.4779783308506012,0.013684160053526285,0.0013460718520491356,0.06011405629566049,0.1832275390625,287,3225600
4.470348358154297e-09,72.50000000000001,550.0,346.81,15.968717950582505,-0.0008550714701414108,316,238.0,1.492056542634964,0.011022718281310517,0.0013917466857982675,0.05268595605328759,0.16767578125,287,3235840
1.4901161193847656e-08,75.0,575.0,344.45,15.968717807531357,-0.0009699508704215986,317,242.25,1.510199011862278,0.013230687697068788,0.0012062296998692546,0.05329180966610233,0.1716552734375,287,3246080
1.862645149230957e-09,75.0,550.0,345.79,15.968717908859253,-0.0009376489670103183,318,235.75,1.493499319255352,0.013009050194523298,0.0013104629312465476,0.056399923233141816,0.178759765625,287,3256320
4.097819328308106e-09,75.0,455.0000000000004,342.72,15.968717974424361,-0.0011313243994663935,319,221.25,1.5054096423089505,0.012359205770189874,0.0012499092918460519,0.05432211889821008,0.1671875,287,3266560
-7.82310962677002e-09,75.0,325.0,343.54,15.968717855215072,-0.0014626985725044507,320,213.75,1.4312285378575325,0.01084065714967437,0.0013669945923425076,0.04979187284337968,0.1693359375,287,3276800
1.1175870895385742e-09,50.0,277.5000000000002,337.09,15.968717777729035,-0.0008013784678041702,321,182.25,1.3348717629909514,0.010824752680491656,0.0013396203612330738,0.0504163962322038,0.14443359375,287,3287040
-2.0861625671386717e-08,50.0,277.5000000000002,331.26,15.968717449903489,-0.0009187656716676429,322,162.25,1.3117351032793523,0.008528482153951699,0.0014965851744477732,0.045505540114807896,0.155078125,287,3297280
7.450580596923828e-09,50.0,300.0,331.64,15.968717849254608,-0.0006501835210656282,323,162.75,1.263837791979313,0.010001422977438779,0.0011946227090845695,0.04871656211410623,0.15439453125,287,3307520
-4.470348358154297e-09,25.0,377.5000000000002,331.06,15.968717777729035,-0.0005860743956873193,324,165.5,1.2909364596009254,0.009134159957102383,0.001046995426469266,0.04778180424168745,0.140966796875,287,3317760
-3.7252902984619143e-10,25.0,377.5000000000002,324.05,15.968717795610427,-0.0008931640670198249,325,150.75,1.3365957148373127,0.007316240924592421,0.0011002548759968533,0.04877489667098362,0.1599365234375,287,3328000
-1.899898052215576e-08,25.0,300.0,321.49,15.968717634677887,-0.0006614545072807232,326,139.5,1.3382801294326783,0.008586029154503193,0.0012058689823334135,0.04883792535642685,0.1586181640625,287,3338240
-1.862645149230957e-09,25.0,250.0,320.33,15.968717807531357,-0.0011731112674169708,327,132.75,1.386231569200754,0.008759474865473748,0.0014596121319584653,0.05470791750632988,0.216796875,287,3348480
-2.6077032089233397e-09,25.0,227.5000000000002,324.48,15.968717783689499,-0.0006177625662530772,328,136.0,1.3930044062435627,0.010161067427179659,0.0009973499246711981,0.051113182563262013,0.1236083984375,287,3358720
-2.0489096641540527e-08,25.0,225.0,326.56,15.968717861175538,-0.0006403622046491364,329,145.25,1.393811710178852,0.008321715091733494,0.0013309692474251732,0.05052128373593823,0.181201171875,287,3368960
2.6822090148925782e-08,25.0,227.5000000000002,323.32,15.968717628717423,-0.0008702849168912508,330,145.25,1.3870039738714695,0.009044094163618866,0.0014579669772047054,0.04959282742442202,0.1692138671875,287,3379200
-2.6077032089233397e-09,25.0,252.50000000000023,324.6,15.968717694282532,-0.0010297029504727107,331,140.25,1.3387925669550895,0.008626395744522597,0.0014141392077021918,0.051049942625746456,0.1988037109375,288,3389440
-1.30385160446167e-08,25.0,252.50000000000023,330.06,15.968717902898788,-0.0007762623285088921,332,143.5,1.2395071350038052,0.010310032188135665,0.0015607833866056354,0.05176139245420108,0.186181640625,288,3399680
-1.564621925354004e-08,50.0,275.0,340.1,15.96871777176857,-0.0008407399735006038,333,168.75,1.1522390082478524,0.010189639049349353,0.0008842912663036273,0.04521170540518786,0.1185791015625,288,3409920
-1.1175870895385742e-09,50.0,250.0,349.93,15.968717908859253,-0.0006827336743299384,334,183.0,1.1130010090768336,0.00967796818476927,0.0011011454902835282,0.045123012137522615,0.1218017578125,288,3420160
-1.3411045074462891e-08,100.0,290.0000000000013,353.86,15.96871793270111,-0.0006504456341644982,335,200.25,1.0851198621094227,0.010425608860168722,0.0011254791122269126,0.047182169108325754,0.13125,288,3430400
1.862645149230957e-09,100.0,250.0,350.94,15.968717747926712,-0.0006869663200632203,336,186.0,1.0993217997252942,0.010119353476329706,0.0012097677737941126,0.05093615387534561,0.1458740234375,288,3440640
1.1175870895385742e-09,100.0,250.0,349.29,15.968717724084854,-0.0011733942177670543,337,170.25,1.1100002713501453,0.010079340373340528,0.0011666757000853068,0.05046207859652653,0.1730224609375,288,3450880
9.313225746154785e-09,100.0,250.0,355.47,15.968717801570893,-0.0009525486726488453,338,178.25,1.19172940030694,0.012141193202114663,0.0013707838058792277,0.053136189153295724,0.1743408203125,288,3461120
-1.2293457984924316e-08,100.0,250.0,350.53,15.968717795610427,-0.0009705132077215239,339,173.75,1.1177950739860534,0.011825578304706142,0.0010790548505383412,0.0489013470714558,0.1316162109375,288,3471360
-3.241002559661865e-08,100.0,275.0,359.72,15.968717885017394,-0.0009997989844123367,340,189.25,1.084160439670086,0.012239291317018796,0.0010842905113506163,0.05333822024056967,0.160498046875,288,3481600
-1.2293457984924316e-08,97.5,300.0,365.21,15.96871777176857,-0.0009602665413694922,341,213.75,1.1465784706175328,0.012745551674015587,0.0012189343752663007,0.058349181141067186,0.1754638671875,288,3491840
-3.3527612686157227e-09,97.5,300.0,364.1,15.968717843294144,-0.000658241318888031,342,213.0,1.1961638063192368,0.012117542514170054,0.0011544115719431148,0.04929419301688129,0.126953125,288,3502080
-3.3527612686157227e-09,97.5,300.0,357.61,15.968717730045318,-0.000946896408640896,343,205.75,1.1675746604800223,0.010290776842884953,0.001059944443659333,0.053701169416291925,0.154248046875,288,3512320
7.450580596923829e-10,72.50000000000001,302.5000000000002,344.87,15.968717914819717,-0.0010263795382343232,344,191.5,1.1615864470601083,0.011890821129782125,0.0012406235071480865,0.051971017308740444,0.15126953125,288,3522560
1.601874828338623e-08,50.0,302.5000000000002,345.6,15.96871770620346,-0.0009912652614730178,345,189.0,1.1096050441265106,0.01173346265568398,0.0011247906963291142,0.052691157765437716,0.1680419921875,288,3532800
-7.450580596923828e-09,72.50000000000001,277.5000000000002,347.43,15.96871770620346,-0.0003926114470232278,346,195.75,1.0653684206306935,0.011342812086513731,0.0008837903999676655,0.04347733841122339,0.0779052734375,288,3543040
1.080334186553955e-08,122.5,275.0,355.26,15.968717783689499,-0.0005996289080940187,347,188.25,0.9876368448138237,0.010375196688983124,0.000716661427297538,0.044111500588002464,0.096484375,288,3553280
-1.5273690223693846e-08,97.5,250.0,355.85,15.968717795610427,-0.0006668436850304716,348,169.0,0.9493980024009943,0.009584624286799227,0.0008993657004459976,0.04702092122906728,0.11865234375,288,3563520
-7.078051567077636e-09,100.0,250.0,362.47,15.968717962503433,-0.0006288589112955379,349,166.75,0.9463292304426432,0.010519508262223098,0.0011448489280311946,0.0449854109159629,0.1204345703125,288,3573760
-1.7136335372924803e-08,75.0,225.0,359.61,15.968717896938324,-0.0002887704442400718,350,152.0,0.952912264317274,0.008413093049966847,0.0009166959192782542,0.04096070905332652,0.1044189453125,288,3584000
-8.195638656616212e-09,50.0,202.50000000000023,355.84,15.968716740608215,-0.0007000590951065533,351,145.0,0.9756460268050432,0.007571377958811354,0.001054102494205722,0.04253265364814681,0.1461669921875,288,3594240
-1.7881393432617187e-08,25.0,175.0,345.34,15.968717676401138,-0.0006979798014072003,352,132.5,1.0170026313513518,0.00817753745286609,0.001017034444470255,0.04230364817260242,0.118994140625,288,3604480
-1.30385160446167e-08,25.0,175.0,342.65,15.96871789097786,-0.0005771225336502539,353,129.5,1.066120632737875,0.009313905942690326,0.0008723217598060274,0.043023607582399245,0.114404296875,288,3614720
1.7136335372924803e-08,25.0,225.0,336.01,15.968717682361603,-0.0008082412019575713,354,132.0,1.1012616768479346,0.007667685268279456,0.0013874839904460146,0.04620708938203533,0.1609130859375,288,3624960
-2.0861625671386717e-08,25.0,200.0,319.47,15.968716633319854,-0.0003210884868167341,355,106.5,1.096595436707139,0.004238906437603873,0.0009561190151686106,0.04258898020828964,0.1415283203125,288,3635200
4.097819328308106e-09,25.0,150.0,302.31,15.968713837862015,-0.0007928888771857601,356,76.75,1.0724837370216846,0.005139757253465405,0.001127858764124401,0.04329458940031042,0.168994140625,288,3645440
-4.470348358154297e-09,0.0,125.0,292.6,15.968715626001359,-0.000797641976896557,357,58.0,1.1579706192016601,0.004183403390824836,0.0015652794764207556,0.042097818027447956,0.1961669921875,288,3655680
-1.6391277313232423e-08,0.0,150.0,293.78,15.968717175722123,-0.0008107297151582315,358,64.25,1.1660215884447098,0.005966849788353557,0.0013148565526062584,0.04630895707816902,0.1775146484375,288,3665920
1.1175870895385742e-08,0.0,150.0,298.83,15.968717008829117,-0.00039354844157060145,359,71.25,1.2391669169068336,0.005684440962068038,0.0011972909902183914,0.04327790452841879,0.1243896484375,288,3676160
-1.1175870895385742e-09,0.0,127.50000000000021,297.23,15.968714410066605,-0.0006343977995129535,360,63.0,1.2790697790682315,0.00386030280670866,0.0017218888958609568,0.047164827084152594,0.2277587890625,288,3686400
1.3783574104309083e-08,0.0,125.0,293.53,15.968717509508133,-0.000599502449404099,361,59.25,1.2855640813708304,0.005373021908371811,0.0016984610558978374,0.04825203955669173,0.229931640625,288,3696640
-4.097819328308106e-09,0.0,125.0,291.87,15.968717098236084,-0.000864919808373088,362,64.75,1.343221054971218,0.004577751778515449,0.0021729403118001755,0.047795485223927694,0.2732666015625,288,3706880
5.587935447692871e-09,0.0,127.50000000000021,297.56,15.96871725320816,-0.0007129654299205867,363,72.5,1.4378974750638007,0.0055948812766018815,0.0016674330100670432,0.050148868017839555,0.2396240234375,288,3717120
-9.313225746154785e-09,22.500000000000007,127.50000000000021,294.83,15.968716412782669,-0.0007753942249109968,364,72.25,1.4574589043855668,0.004674575927845126,0.0016559660873468828,0.04873023012495774,0.2334716796875,288,3727360
1.862645149230957e-09,0.0,127.50000000000021,294.47,15.968710082769395,-0.0001465844594349619,365,71.0,1.4784860014915466,0.0046260746551269,0.0019581423522083696,0.04931704237572737,0.2123779296875,288,3737600
-1.564621925354004e-08,0.0,127.50000000000021,293.56,15.968716597557068,-0.000644138830830343,366,62.5,1.5117370814085007,0.0037360865878440564,0.0020624564866693618,0.04592930262016435,0.2842529296875,288,3747840
-3.725290298461914e-09,0.0,125.0,293.56,15.968709522485733,-0.000641721798456274,367,64.0,1.571085700392723,0.004348886907612837,0.002597778874667256,0.04830404827097621,0.3039794921875,288,3758080
1.862645149230957e-09,0.0,150.0,297.98,15.968716883659363,-0.0009077462411369198,368,68.5,1.6870174951851369,0.0066744517524455205,0.0018436393729757583,0.05174337369148698,0.28408203125,288,3768320
-8.195638656616212e-09,0.0,175.0,303.87,15.96871737241745,-0.000983560069289524,369,83.25,1.6790232114493846,0.007418290184796205,0.001751045031117826,0.05047738197619321,0.254248046875,288,3778560
-7.078051567077636e-09,0.0,175.0,308.46,15.968717402219772,-0.0008838276720780413,370,93.25,1.683319678157568,0.005410178668171284,0.0022550631513013285,0.05183310956235929,0.3063232421875,288,3788800
7.078051567077636e-09,0.0,227.5000000000002,309.21,15.968717461824417,-0.0010121957580849993,371,98.75,1.6866445027291774,0.006753158487481414,0.001797663750380707,0.05431134061585222,0.2661865234375,288,3799040
-7.450580596923828e-09,0.0,227.5000000000002,305.28,15.968717330694199,-0.001253717640065588,372,96.75,1.7008324064314366,0.005879969921033989,0.0017983956880073038,0.05236601323954684,0.3,288,3809280
-8.568167686462402e-09,0.0,250.0,309.56,15.968717700242996,-0.000732585486548487,373,102.0,1.7117588169872762,0.007806269469392646,0.0018021706066178923,0.05566434614908655,0.2792724609375,288,3819520
8.940696716308593e-09,0.0,250.0,307.53,15.968717592954636,-0.0009289476398407715,374,100.0,1.6957246251404285,0.005782444842589029,0.0015322608484780176,0.05253466877340997,0.261767578125,288,3829760
5.960464477539063e-09,0.0,177.50000000000023,310.1,15.968716436624527,-0.0007406678803818067,375,91.5,1.6234188392758369,0.005399831151265744,0.0017179159270654053,0.05111691884975399,0.2811767578125,288,3840000
-3.7252902984619143e-10,0.0,150.0,304.11,15.968707609176636,-0.0006800380757340463,376,71.25,1.5804347425699234,0.003922557060318965,0.0014115524305680083,0.046024090386448877,0.2035400390625,288,3850240
-1.0058283805847169e-08,0.0,127.50000000000021,301.37,15.968716210126876,-0.0006619558014790527,377,60.25,1.6027052782475948,0.003850185948249418,0.001651765004578465,0.0504544206954291,0.275146484375,288,3860480
-1.4156103134155273e-08,0.0,100.0,294.76,15.968716567754745,-0.0006440142282372108,378,45.0,1.5483957163989543,0.0034842095156136566,0.0015768766138876344,0.04849054162595388,0.236181640625,288,3870720
-9.313225746154785e-09,0.0,77.50000000000021,294.41,15.968691140413284,-0.0006036655788193457,379,44.5,1.56396010145545,0.0033015092945790415,0.00190996355685229,0.04883230314524252,0.296533203125,288,3880960
4.097819328308106e-09,0.0,100.0,295.49,15.96871737241745,-0.0010643242700098198,380,50.0,1.5905163712799548,0.006223653211372948,0.001684419316848107,0.05051049299715328,0.282275390625,288,3891200
-5.215406417846679e-09,0.0,150.0,301.86,15.968716943264008,-0.0010575144493486731,381,68.0,1.5632626108825207,0.0054043149116694165,0.001446180987625212,0.05054142757440775,0.2423583984375,288,3901440
-1.1175870895385742e-09,0.0,175.0,309.59,15.968717682361603,-0.0005806707518786425,382,86.0,1.5769294321537017,0.007617261614723247,0.0012399604756069492,0.051454752305148885,0.188427734375,288,3911680
5.215406417846679e-09,0.0,300.0,323.57,15.968717336654663,-0.0009222883221809752,383,129.25,1.5830951415002346,0.009759553053768855,0.001365185148938508,0.05382499171456888,0.22080078125,288,3921920
1.2665987014770507e-08,22.500000000000007,300.0,331.66,15.96871750354767,-0.0015000974861322902,384,148.0,1.5872659601271153,0.009862298457846919,0.0016012328282840826,0.06062612442712027,0.2787353515625,288,3932160
-4.097819328308106e-09,25.0,427.5000000000002,342.46,15.968717789649963,-0.0009529012455459452,385,176.0,1.5730276435613633,0.010579998449247795,0.0012106025063758352,0.0538806660668668,0.2001220703125,288,3942400
-1.564621925354004e-08,50.0,350.0,342.44,15.968717843294144,-0.0011302735016215592,386,164.75,1.551820319145918,0.008645991772755223,0.0015255940274983004,0.054295719546847955,0.2403564453125,289,3952640
-8.195638656616212e-09,25.0,300.0,336.36,15.968717277050018,-0.0004997757336241193,387,145.25,1.5780704565346242,0.00715308691374048,0.0011607453728402107,0.055391315723087454,0.2050537109375,289,3962880
7.450580596923829e-10,25.0,300.0,332.09,15.96871766448021,-0.0006760709708032664,388,143.5,1.5553200908005238,0.009038094644347438,0.0013010505568786356,0.05617657085502601,0.2160888671875,289,3973120
-5.960464477539063e-09,50.0,277.5000000000002,327.97,15.968717777729035,-0.0008567255135858431,389,136.5,1.5567052364349365,0.00942126406062016,0.0011486132822369655,0.05706058591368025,0.198388671875,289,3983360
-1.9744038581848144e-08,50.0,277.5000000000002,332.14,15.968717509508133,-0.001042509210674325,390,154.0,1.537661150097847,0.010137034855051751,0.0013356534124341125,0.057461202250234475,0.2140625,289,3993600
6.332993507385254e-09,25.0,305.00000000000045,331.86,15.968717724084854,-0.000883034636353841,391,157.75,1.5625206992030143,0.007548897015112743,0.0015544999098437984,0.05306952249508724,0.252587890625,289,4003840
5.215406417846679e-09,22.500000000000007,250.0,317.66,15.96871737241745,-0.0006828310837590834,392,132.25,1.5765715524554254,0.006135452763464855,0.0012503810550413164,0.053729992908740795,0.2350341796875,289,4014080
-2.6077032089233397e-09,0.0,227.5000000000002,309.0,15.968717259168624,-0.0010227135499008,393,101.5,1.5357721701264382,0.006058612825017917,0.001323263025039978,0.0504172236173732,0.23408203125,289,4024320
-1.9744038581848144e-08,0.0,225.0,307.7,15.96871750354767,-0.0010309334516932721,394,98.25,1.4707590252161027,0.005882896502953372,0.0014941214961659455,0.04813469164564986,0.2073486328125,289,4034560
-1.3411045074462891e-08,0.0,202.50000000000023,308.59,15.96871758699417,-0.0007624052090250188,395,93.25,1.4518295906484127,0.005690589879736763,0.001299332216348148,0.0493492504319305,0.217041015625,289,4044800
3.7252902984619143e-10,0.0,242.50000000000148,308.85,15.968716871738433,-0.0004593996964104008,396,110.75,1.4558937042951583,0.007213293475115279,0.0012023894647086308,0.048347245211266765,0.1920166015625,289,4055040
-7.82310962677002e-09,0.0,202.50000000000023,305.75,15.968716996908189,-0.0006960859333048575,397,98.75,1.4477535888552666,0.004850614063798275,0.0015057634100031692,0.045070405903037264,0.2161865234375,289,4065280
5.215406417846679e-09,0.0,177.50000000000023,303.79,15.96871697306633,-0.0005761394262663089,398,86.0,1.5273504920303822,0.003924573680683352,0.0023357508578015994,0.04400442925796876,0.2552001953125,289,4075520
