epoch_idx,explained_variance,approx_kl_divergence,grad_norm,policy_entropy,P01:episode_rewards,episode_length,frames,PMM:episode_rewards,policy_loss,clip_fraction,fps,value_loss,advantage_norm,P09:episode_rewards
286,-1.0058283805847169e-08,6.850588044837735e-05,0.05494604654068077,1.7875012628734113,25.0,334.25,2928640,193.25,-0.0003564965320038027,0.0,200,0.020022891572443767,15.968718200922012,527.5000000000002
287,-1.7508864402770997e-08,7.580461736722555e-05,0.05806409459997865,1.7874003179371356,25.0,328.83,2938880,173.25,-0.0004216407745843753,0.0,200,0.018543692195089535,15.968718093633651,502.5000000000002
288,2.8312206268310546e-08,8.226301242792999e-05,0.05554482568735673,1.7878371454775333,25.0,327.5,2949120,162.75,-0.0005232682082350948,0.0,200,0.018228377618652303,15.968717938661575,327.5000000000002
289,1.1920928955078126e-08,5.987094280115457e-05,0.057601029230958424,1.7862022988498212,25.0,326.01,2959360,167.25,-0.0003061268304008991,0.0,200,0.021456122456584126,15.968718242645263,405.00000000000045
290,1.7136335372924803e-08,7.52513617698014e-05,0.054892789962920574,1.7845313303172587,25.0,331.25,2969600,174.75,-0.0004722811972897034,0.0,200,0.020529138523852453,15.968718069791795,452.50000000000017
291,2.384185791015625e-08,9.079166168746156e-05,0.056254811273294306,1.7831885561347007,47.50000000000001,338.84,2979840,208.25,-0.0005550516269977379,0.0,201,0.02407264941721223,15.968718403577805,505.00000000000045
292,-1.080334186553955e-08,7.849382200681987e-05,0.05958667676183481,1.7794943496584892,50.0,342.7,2990080,214.25,-0.00041079160200752085,0.0,201,0.021751818849588746,15.968718111515045,550.0
293,-1.2293457984924316e-08,4.1670162737439395e-05,0.05602075970509886,1.7794391423463822,50.0,344.64,3000320,208.25,-0.00021984764134685975,0.0,201,0.022480299760354684,15.968718159198762,505.00000000000045
294,-1.3411045074462891e-08,8.117287934048534e-05,0.05690067839329355,1.7777798928320407,50.0,355.16,3010560,218.25,-0.0004476652993616881,0.0,201,0.022785841691074893,15.968718248605729,550.0
295,-7.450580596923828e-09,7.402382904686533e-05,0.05834225667509688,1.7838025406002997,47.50000000000001,349.48,3020800,193.5,-0.0004336653017162462,0.0,201,0.02007353621011134,15.968718057870865,432.5000000000006
296,-1.7136335372924803e-08,6.645314617026443e-05,0.05498781984968095,1.779839176684618,25.0,348.82,3031040,206.5,-0.0004130689725570846,0.0,201,0.023426846449729054,15.968718194961548,550.0
297,3.725290298461914e-09,7.190808165518092e-05,0.05665874996065445,1.782129669189453,47.50000000000001,337.89,3041280,191.75,-0.00034798501146724445,0.0,201,0.02148760337731801,15.968718105554581,402.5000000000002
298,-1.30385160446167e-08,6.936162314996608e-05,0.0566084271351313,1.789992520213127,50.0,339.97,3051520,193.0,-0.00041265479849244,0.0,201,0.02171501542907208,15.968718153238296,402.5000000000002
299,-9.313225746154785e-09,6.886426975594162e-05,0.05342974599597374,1.7860532686114312,50.0,340.82,3061760,187.0,-0.0004114511186344316,0.0,201,0.021536016452591865,15.968718135356903,355.00000000000045
300,-3.091990947723389e-08,8.044514599012676e-05,0.055699747492915064,1.7786026798188685,25.0,337.93,3072000,179.25,-0.0005159982527402462,0.0022705078125,201,0.020258403406478463,15.96871821284294,355.00000000000045
301,1.080334186553955e-08,6.560431465842952e-05,0.05350317109494307,1.778995145857334,25.0,343.54,3082240,187.5,-0.0003038139728232636,0.0,201,0.022490481712156906,15.968718141317368,355.00000000000045
302,1.7508864402770997e-08,8.227122190191949e-05,0.0590066280671131,1.7858271554112435,25.0,338.44,3092480,179.5,-0.0004810077808542701,0.0,201,0.01663093246752396,15.968718022108078,402.5000000000002
303,-1.9371509552001954e-08,5.5815414052240445e-05,0.052788469698528885,1.7884528122842311,25.0,333.52,3102720,172.0,-0.0002975234798213933,0.0,201,0.01995948945696,15.96871817111969,400.0
304,-1.4156103134155273e-08,8.81245053125923e-05,0.055701765608101306,1.7852017045021058,25.0,329.01,3112960,175.5,-0.0005175849839361036,0.001123046875,201,0.020177828668965957,15.96871811747551,425.0
305,2.3096799850463868e-08,8.211963822688518e-05,0.05560288946508248,1.788484263420105,47.50000000000001,332.83,3123200,187.25,-0.0005041707194322953,0.0,201,0.020952410489553586,15.968717956542969,500.0
306,-3.091990947723389e-08,6.906660114314178e-05,0.05577607514793609,1.7838901460170746,25.0,335.55,3133440,193.25,-0.0004147330455452902,0.0,201,0.020181526281521655,15.968718081712723,455.0000000000004
307,-4.470348358154297e-09,6.747354015352869e-05,0.05735912456718646,1.7830570384860038,47.50000000000001,331.37,3143680,184.75,-0.0004048270358907757,0.0,201,0.022178198074107057,15.968718189001084,450.0
308,-4.8428773880004884e-09,5.740038280714899e-05,0.05312722581849716,1.784603913128376,25.0,335.47,3153920,190.25,-0.00036722075165016574,0.0,201,0.02194132914301008,15.96871811747551,450.0
309,1.080334186553955e-08,7.890341598457696e-05,0.05469408356471417,1.784505844116211,50.0,338.02,3164160,194.0,-0.0004734668200399028,0.0011474609375,201,0.020663623110158368,15.968718093633651,450.0
310,-1.3411045074462891e-08,6.373777522803437e-05,0.056244677701258225,1.7838658303022386,50.0,347.33,3174400,207.75,-0.00038438972442236265,0.0,201,0.023258381109917535,15.96871822476387,550.0
311,-1.6391277313232423e-08,7.064206181262023e-05,0.0559498151832201,1.7864864118397237,50.0,347.64,3184640,218.25,-0.0004175615595158888,0.0,201,0.02258844665484503,15.968718069791795,525.0
312,3.7252902984619143e-10,7.000323524941621e-05,0.05434443631023337,1.787414661794901,47.50000000000001,341.16,3194880,199.25,-0.00042953637421305757,0.0,201,0.019036826232331806,15.968718045949936,475.0
313,-1.0430812835693359e-08,6.154953824761833e-05,0.05595284114324588,1.777971900999546,47.50000000000001,332.13,3205120,171.75,-0.00044410966474970335,0.0,201,0.01970006511255633,15.968718105554581,352.5000000000002
314,1.825392246246338e-08,6.322046178866003e-05,0.056268601545171625,1.775797863304615,25.0,328.55,3215360,153.75,-0.0003319818901218241,0.0,201,0.020853075350169094,15.968718159198762,300.0
315,-4.097819328308106e-09,5.788530832804284e-05,0.055468662912770486,1.7832066856324673,25.0,329.38,3225600,168.75,-0.00031478756573051215,0.0,201,0.02069216529780533,15.968718177080154,302.5000000000002
316,-1.0058283805847169e-08,5.0833203959044226e-05,0.05604282156019902,1.7880974672734737,25.0,329.7,3235840,171.0,-0.0002937492659839336,0.0,201,0.018636183999478816,15.968718087673187,327.5000000000002
317,2.2351741790771484e-09,9.274978869342477e-05,0.05872517580998783,1.7852950043976308,25.0,333.43,3246080,179.75,-0.0005470754820635193,0.0,201,0.02074333816417493,15.96871799826622,405.00000000000045
318,1.6391277313232423e-08,5.102509838721403e-05,0.052700841662990994,1.7859796747565269,25.0,334.94,3256320,178.75,-0.00031333874649135395,0.0,201,0.02390270434843842,15.968718338012696,352.5000000000002
319,2.1979212760925294e-08,4.6220635612392866e-05,0.056042572425728535,1.7845192171633244,47.50000000000001,341.69,3266560,191.0,-0.0002707851384911919,0.0,201,0.02147875718655996,15.968718355894088,375.0
320,-1.4901161193847656e-08,5.417787842887378e-05,0.05517412668404539,1.781583634018898,50.0,340.12,3276800,201.0,-0.0003203343145287363,0.0,201,0.02379272686666809,15.968718379735947,452.50000000000017
321,-7.450580596923828e-09,6.216494615376433e-05,0.054941188713662104,1.785134544223547,50.0,340.57,3287040,199.5,-0.00039156639322754925,0.0,201,0.021198537666350603,15.968718111515045,475.0
322,-1.601874828338623e-08,5.324650040368084e-05,0.054261881079360544,1.7795248679816722,47.50000000000001,335.97,3297280,195.0,-0.0002699190408748109,0.0,201,0.020025985187385232,15.968718165159226,480.00000000000045
323,-4.097819328308106e-09,8.088090817146565e-05,0.05587832867430661,1.7758552059531212,47.50000000000001,336.26,3307520,175.25,-0.00046522250449925194,0.0,201,0.019069602005765775,15.968717938661575,330.0000000000004
324,-1.4156103134155273e-08,4.556829754740477e-05,0.05420488802752012,1.78383993729949,25.0,336.02,3317760,184.25,-0.0002483279014995787,0.0,201,0.022136409615632145,15.968718189001084,500.0
325,-1.2665987014770507e-08,7.653271184473453e-05,0.05701444211764639,1.7845416791737079,25.0,342.05,3328000,192.75,-0.00045159367691667286,0.0,201,0.020994189160410313,15.968718135356903,455.0000000000004
326,-9.313225746154785e-09,0.00011276000797373342,0.0621218190435048,1.7779710859060287,25.0,337.95,3338240,196.75,-0.0007161320951126982,0.0,201,0.0208089962718077,15.968717986345291,455.0000000000004
327,1.862645149230957e-09,6.167145630069371e-05,0.05767567590417272,1.7840721137821673,50.0,344.66,3348480,195.0,-0.0003046910191187635,0.0,201,0.02030274677381385,15.968718081712723,425.0
328,-6.332993507385254e-09,5.649274412089511e-05,0.053927253525687335,1.7819074518978595,50.0,333.07,3358720,166.25,-0.0003747984672372695,0.0,201,0.01850901352299843,15.968718016147614,302.5000000000002
329,-1.899898052215576e-08,6.38883453282446e-05,0.05553906261617168,1.7753940112888813,50.0,338.78,3368960,173.25,-0.0004056269677676028,0.0,201,0.02076543008442968,15.968718057870865,327.5000000000002
330,-8.568167686462402e-09,8.194945126582809e-05,0.054512295788199404,1.7793215990066529,47.50000000000001,332.5,3379200,178.5,-0.0004341085703345016,0.0,201,0.02316012980300002,15.968718242645263,412.5000000000011
331,-2.3469328880310058e-08,6.632466495286593e-05,0.05745753309233652,1.7844736739993095,50.0,338.69,3389440,199.0,-0.00036037087302247527,0.0,201,0.024579737900057807,15.968718135356903,412.5000000000011
332,1.1175870895385742e-08,6.839655852477477e-05,0.055934172314653474,1.7823722958564758,50.0,337.65,3399680,196.75,-0.00048247817539959215,0.0,201,0.02421663457644172,15.968718206882476,330.0000000000004
333,9.685754776000977e-09,6.790395585012376e-05,0.05486743923215524,1.7677728682756424,50.0,342.39,3409920,214.25,-0.0003914755390724167,0.0,201,0.02609852169989608,15.96871839761734,410.00000000000085
334,2.6077032089233397e-09,4.788506645558854e-05,0.05326126005894706,1.7750574931502343,50.0,352.65,3420160,226.75,-0.0002693841195650748,0.0,201,0.02476119538769126,15.968718409538269,502.5000000000002
335,-1.1175870895385742e-08,5.791847688394469e-05,0.055412483434016765,1.7776384569704533,50.0,353.53,3430400,225.75,-0.0003476982281426899,0.0,201,0.022715322952717543,15.968718159198762,525.0
336,1.601874828338623e-08,7.568292356427975e-05,0.05703957532308749,1.7831307128071785,50.0,348.79,3440640,213.25,-0.0004951395101670641,0.0,201,0.021831233584089206,15.96871821284294,475.0
337,-1.825392246246338e-08,3.835405142407211e-05,0.05459466877434556,1.7826502680778504,25.0,339.5,3450880,187.75,-0.0001995804962461989,0.0,201,0.018982799690274988,15.968718153238296,427.5000000000002
338,2.0116567611694337e-08,6.250841103341286e-05,0.05580917412581997,1.7825355924665929,25.0,329.59,3461120,180.5,-0.00035938795499532714,0.0,201,0.020719685187214055,15.968718099594117,427.5000000000002
339,1.4528632164001465e-08,4.958337378404565e-05,0.05529091307849386,1.787648506462574,25.0,326.45,3471360,176.0,-0.0002520528585591819,0.0,201,0.020799834383069538,15.968718183040618,500.0
340,3.7252902984619143e-10,6.195156747370589e-05,0.05535459024081357,1.786404462903738,25.0,332.8,3481600,187.0,-0.0003886697748384904,0.0,201,0.01861131621408276,15.968717867136002,500.0
341,-1.1175870895385742e-08,6.331071521401555e-05,0.059934560702680086,1.7774029232561588,25.0,333.42,3491840,195.5,-0.0003943029667425435,0.0,201,0.021619859521160835,15.968718218803406,502.5000000000002
342,-4.8428773880004884e-09,4.066928059272001e-05,0.056482396524737376,1.7836729779839515,25.0,340.6,3502080,194.0,-0.00020749802715727128,0.0,201,0.023159195607877336,15.968718177080154,427.5000000000002
343,-1.0058283805847169e-08,5.477667162292477e-05,0.055314495580797665,1.7873723313212395,25.0,340.5,3512320,192.5,-0.00032810539669299034,0.0,201,0.021477780397981407,15.968718177080154,425.0
344,-1.601874828338623e-08,7.584152296544744e-05,0.05720236538788946,1.782810889929533,25.0,347.15,3522560,198.75,-0.0004972670207280316,0.00263671875,201,0.020028735836967827,15.968718105554581,430.0000000000004
345,-9.685754776000977e-09,4.14880197177947e-05,0.05653891081297789,1.780065806210041,25.0,343.97,3532800,192.0,-0.00021177980888751336,0.0,201,0.021825425590213852,15.96871811747551,380.00000000000045
346,-5.960464477539063e-09,8.232763554243405e-05,0.052645446954296335,1.786161407828331,25.0,339.45,3543040,194.25,-0.0005244200325250859,0.0,201,0.0213761655963026,15.968718260526657,450.0
347,-2.5331974029541015e-08,7.734888518520222e-05,0.05885288445048111,1.7887620203197003,25.0,335.35,3553280,168.0,-0.00043575548043008896,0.0,201,0.013344274940027389,15.968717873096466,400.0
348,-8.568167686462402e-09,5.6196862403723455e-05,0.0569647423260959,1.7891641974449157,0.0,327.08,3563520,145.25,-0.0003592188899347093,0.0,201,0.015665035739948506,15.968717896938324,377.5000000000002
349,-2.2351741790771484e-08,4.0030178462835406e-05,0.05618318705358155,1.7890706010162831,0.0,320.96,3573760,132.25,-0.0002215349999460159,0.0,201,0.018764172703959046,15.968718087673187,252.50000000000023
350,-1.1175870895385742e-09,6.303735190904547e-05,0.055883333347425325,1.7893107563257218,0.0,322.16,3584000,153.25,-0.000421487804123899,0.0,201,0.015267719967232552,15.968717855215072,310.00000000000085
351,-1.564621925354004e-08,4.7336803205499936e-05,0.05363138320663345,1.7878399021923541,22.500000000000007,326.51,3594240,162.0,-0.0002831123536452651,0.0,201,0.017683685227530076,15.96871812939644,400.0
352,-3.4645199775695803e-08,4.372626801982804e-05,0.052746995856960285,1.786977156996727,25.0,328.12,3604480,161.5,-0.0002412965211988194,0.0,201,0.017913985799532385,15.968718087673187,377.5000000000002
353,-1.4901161193847657e-09,8.104215719919594e-05,0.057275985175996344,1.7888696372509003,25.0,330.17,3614720,160.0,-0.0005137099025887438,0.0,201,0.020053526310948654,15.968718248605729,330.0000000000004
354,-3.3527612686157227e-09,6.0959841826324636e-05,0.05620857980209275,1.7905006751418113,25.0,335.6,3624960,167.75,-0.0003567927120457171,0.0,201,0.01940452438138891,15.968718272447585,330.0000000000004
355,-4.470348358154297e-09,5.042961958157122e-05,0.05539027446738246,1.7891181774437428,25.0,332.35,3635200,163.0,-0.00029774811009701806,0.0,201,0.01773413798364345,15.968718075752259,330.0000000000004
356,-3.7252902984619143e-10,6.90079869175353e-05,0.05930463016030969,1.788818284124136,25.0,330.87,3645440,151.5,-0.0004168222045336734,0.0,201,0.019855585624463858,15.968718087673187,275.0
357,-1.3783574104309083e-08,4.5104772728876695e-05,0.055473119952630365,1.7855469316244126,47.50000000000001,330.73,3655680,174.75,-0.00028693628155451734,0.0,201,0.020088877249509095,15.968718063831329,432.5000000000006
358,6.332993507385254e-09,5.771913820655783e-05,0.056216027962032955,1.7866736963391303,50.0,328.24,3665920,168.0,-0.0003920268692127138,0.0,201,0.01869820952124428,15.968717980384827,432.5000000000006
359,-4.097819328308106e-09,5.5869929773244564e-05,0.05529588025112634,1.7898573316633701,50.0,330.72,3676160,177.75,-0.0003210797491192352,0.0,201,0.019732577132526786,15.968718165159226,525.0
360,1.862645149230957e-09,5.739645173044039e-05,0.05455252761303647,1.7865439787507058,50.0,332.66,3686400,164.0,-0.00035005879180971533,0.0,201,0.02126421180437319,15.968718141317368,325.0
361,-2.6077032089233397e-09,6.529191000819168e-05,0.0553291843613752,1.7853285625576973,25.0,336.02,3696640,170.0,-0.0003847377567581134,0.0,201,0.020398063142056343,15.968718189001084,325.0
362,1.4901161193847657e-09,5.699145948012685e-05,0.05272276463706499,1.776717694848776,25.0,337.79,3706880,176.75,-0.00040478634473402054,0.0,201,0.020619496435392647,15.968718022108078,352.5000000000002
363,1.1175870895385742e-08,4.7667431281972486e-05,0.05847844030869903,1.772248388826847,25.0,337.46,3717120,179.0,-0.0002704956194065744,0.0,201,0.022002997537492776,15.968718314170838,327.5000000000002
364,-1.1175870895385742e-09,7.443295246716275e-05,0.05518836408276582,1.7818806745111941,50.0,335.22,3727360,169.5,-0.000378169566829456,0.0,201,0.02068611581926234,15.968717950582505,300.0
365,-2.644956111907959e-08,4.8588620476586184e-05,0.05579804145660226,1.7827173255383968,50.0,341.78,3737600,180.25,-0.0002794975880533457,0.0,201,0.021446373660000972,15.968718063831329,300.0
366,1.5273690223693846e-08,3.7338948814502614e-05,0.05670905840730404,1.7791795320808887,47.50000000000001,350.27,3747840,192.75,-0.000249866232934437,0.0,201,0.02057087359862635,15.968718266487121,352.5000000000002
367,1.4156103134155273e-08,4.9786513012506364e-05,0.05437383845623428,1.780673734843731,50.0,353.33,3758080,215.25,-0.0002786377513984917,0.0,201,0.024973666490404868,15.968718278408051,505.00000000000045
368,-1.4901161193847656e-08,6.372760476667239e-05,0.05675387799908364,1.7847454436123371,50.0,342.79,3768320,202.0,-0.00042288019285479094,0.0,201,0.019963590905535965,15.96871801018715,500.0
369,-8.195638656616212e-09,5.900190157799301e-05,0.05707172659329764,1.7775582388043403,47.50000000000001,335.6,3778560,182.0,-0.00037275812865118497,0.0,201,0.020774894655914977,15.968718105554581,350.0
370,-1.080334186553955e-08,5.172955902161824e-05,0.05649407311511495,1.7802239269018174,25.0,339.25,3788800,188.25,-0.0003458696992311161,0.0,201,0.022146312161930838,15.968718242645263,477.5000000000002
371,3.3155083656311036e-08,5.5850833596693404e-05,0.06151882224800811,1.7796845950186253,25.0,340.3,3799040,191.75,-0.00031798943746252917,0.0,201,0.025802383603877387,15.96871838569641,525.0
372,7.078051567077636e-09,9.452664136837541e-05,0.0594949716869143,1.7836850047111512,25.0,345.15,3809280,215.75,-0.0006735583458066686,0.0,202,0.01937771214870736,15.968718004226684,552.5000000000002
373,7.078051567077636e-09,9.222731121170114e-05,0.06160880396905029,1.7832166768610478,50.0,344.37,3819520,227.0,-0.0005744252055592369,0.0,202,0.023239929252304135,15.968718379735947,555.0000000000005
374,-2.905726432800293e-08,6.360553886430864e-05,0.05806570612378874,1.7866540879011155,50.0,342.58,3829760,211.75,-0.00044825864515587457,0.0,202,0.019931428504060024,15.968718153238296,527.5000000000002
375,-1.3783574104309083e-08,3.700530591181917e-05,0.0525377421132696,1.7897825099527835,50.0,341.57,3840000,196.75,-0.00022365827280736993,0.0,202,0.018241234961897133,15.968718135356903,525.0
376,-3.3527612686157227e-09,4.2610147583133086e-05,0.0538541697374245,1.7904719606041908,47.50000000000001,334.62,3850240,165.0,-0.00025189824991684874,0.0,202,0.018389867458608933,15.968717992305756,352.5000000000002
377,-5.960464477539063e-09,4.4991341147770925e-05,0.05530533051920751,1.786329621821642,50.0,336.03,3860480,170.75,-0.0003192882788425777,0.0,202,0.021386343304766343,15.968718242645263,350.0
378,-1.080334186553955e-08,5.8052624833848655e-05,0.05844321622997088,1.7830197535455228,25.0,330.99,3870720,150.0,-0.0004193746030068723,0.0,202,0.019509976118570194,15.968718075752259,300.0
379,5.960464477539063e-09,5.222998960441316e-05,0.058053115270709534,1.7802013792097569,25.0,335.22,3880960,167.75,-0.00031519082040176727,0.0,202,0.02074115937575698,15.968718141317368,325.0
380,-3.5762786865234374e-08,7.102441836650541e-05,0.05718272076542935,1.786365343630314,25.0,338.96,3891200,181.0,-0.0004679264504375169,0.0,202,0.021903740538982676,15.968718242645263,405.00000000000045
381,-2.2351741790771484e-08,5.482804115091167e-05,0.05682870771926925,1.7880743011832236,50.0,339.0,3901440,190.5,-0.0003313951174277463,0.0,202,0.020145181141560897,15.968718028068542,452.50000000000017
382,-1.1548399925231934e-08,7.402822640614203e-05,0.0576611429815594,1.7903555162250995,50.0,339.19,3911680,194.75,-0.00048690649455238597,0.0,202,0.02218369910842739,15.968718063831329,452.50000000000017
383,-3.054738044738769e-08,5.3377157964895614e-05,0.05425381418253065,1.7896641120314598,47.50000000000001,333.44,3921920,173.5,-0.00036073041483177806,0.0,202,0.01941774810256902,15.968717956542969,355.00000000000045
384,2.123415470123291e-08,4.1712798561288625e-05,0.05432485914414716,1.7878376334905624,47.50000000000001,335.17,3932160,167.0,-0.00025759435120562555,0.0,202,0.020519827347015962,15.96871799826622,300.0
385,-5.587935447692871e-09,7.20603935807418e-05,0.057321215226035525,1.7885080389678478,47.50000000000001,337.07,3942400,172.0,-0.00046084181176411223,0.0,202,0.018888099637115373,15.968718200922012,405.00000000000045
386,-2.0489096641540527e-08,7.946252352510896e-05,0.05487925007545365,1.7886239647865296,50.0,334.58,3952640,168.5,-0.0005302200752339559,0.0,202,0.019302828804939054,15.968717986345291,377.5000000000002
387,1.6391277313232423e-08,6.377794409893057e-05,0.05727573215757298,1.7868664026260377,25.0,333.73,3962880,166.5,-0.0004153907579166116,0.0,202,0.017604254306934308,15.968717980384827,425.0
388,-2.570450305938721e-08,6.510785350739567e-05,0.05637915192129632,1.7852486416697502,25.0,328.84,3973120,174.25,-0.00044195649170433173,0.0,202,0.021633807342732327,15.968717920780183,425.0
389,-2.0861625671386717e-08,3.4003812160998684e-05,0.05510521348422468,1.780369696766138,25.0,331.38,3983360,179.5,-0.00022959236630413216,0.0,202,0.021084361683460884,15.968718135356903,405.00000000000045
390,-6.332993507385254e-09,5.104811226139816e-05,0.05696237995354059,1.784112536162138,50.0,334.16,3993600,184.0,-0.0003052198881050572,0.0,202,0.020283343842311296,15.968718153238296,355.00000000000045
391,1.080334186553955e-08,5.384854787564564e-05,0.05687242146720247,1.783544573187828,50.0,336.84,4003840,181.75,-0.0003894810077326838,0.0,202,0.02173245415906422,15.968718200922012,325.0
392,-3.725290298461914e-09,7.005945017404258e-05,0.0575837531742169,1.7826163358986378,50.0,337.92,4014080,182.75,-0.0004885288777586539,0.0,202,0.02185619263618719,15.968718284368515,355.00000000000045
393,1.1175870895385742e-09,5.841991256723133e-05,0.05800100444489399,1.7832266710698605,50.0,332.63,4024320,181.75,-0.0003637155397882452,0.0,202,0.022809659357881172,15.96871811747551,335.00000000000085
394,5.960464477539063e-09,4.3644927663066824e-05,0.056054389278396045,1.786202960461378,50.0,338.15,4034560,191.5,-0.0002765599001577357,0.0,202,0.021131502505159005,15.968718177080154,427.5000000000002
395,7.82310962677002e-09,5.665068708911036e-05,0.0579609583775453,1.7857107385993003,50.0,348.03,4044800,195.75,-0.0003974212140747113,0.0,202,0.021315997501369567,15.968718147277832,352.5000000000002
396,-3.725290298461914e-09,4.7451114559926565e-05,0.05742254418520352,1.7894290424883366,50.0,344.0,4055040,184.25,-0.00026694234838942066,0.0,202,0.01912395517574623,15.96871799826622,327.5000000000002
397,7.82310962677002e-09,4.8659459959843335e-05,0.057048830288398675,1.7900993578135966,25.0,342.77,4065280,183.0,-0.0003528024120896589,0.0,202,0.02047270899929572,15.96871812939644,337.500000000001
398,-1.0430812835693359e-08,3.971774540829642e-05,0.05620460461286766,1.7859231784939766,25.0,331.56,4075520,165.0,-0.0002735142343226471,0.0,202,0.01864684170213877,15.96871817111969,325.0
399,3.7252902984619143e-10,7.446077075812241e-05,0.058391030786417164,1.7815933801233768,25.0,331.39,4085760,164.5,-0.0005591903351159999,0.000927734375,202,0.019481440182426014,15.968717986345291,302.5000000000002
400,-1.0058283805847169e-08,5.240749162123137e-05,0.0562593683156988,1.786242537945509,25.0,335.22,4096000,164.75,-0.0003528800887579564,0.0,202,0.02095943883032305,15.96871812939644,302.5000000000002
401,-2.1979212760925294e-08,4.690686293162827e-05,0.05569206458271079,1.7827948756515979,25.0,334.36,4106240,168.25,-0.0002916208843089407,0.0,202,0.021393959259148686,15.968718081712723,327.5000000000002
402,2.6077032089233397e-09,3.709526030277743e-05,0.0533120977501315,1.7848259553313255,47.50000000000001,338.38,4116480,173.0,-0.00027237757167313247,0.0,202,0.020642527873860672,15.968718004226684,382.5000000000007
403,5.215406417846679e-09,7.195340076862066e-05,0.0601891362210898,1.7834389083087445,50.0,342.52,4126720,197.25,-0.0004877948584180558,0.0,202,0.025388373207533732,15.968718183040618,477.5000000000002
404,-4.470348358154297e-09,4.087757999986508e-05,0.05763890001646628,1.7865246936678887,47.50000000000001,340.12,4136960,193.25,-0.0002634952306834748,0.0,202,0.021429856694885528,15.968718183040618,452.50000000000017
405,1.2293457984924316e-08,6.798068477138486e-05,0.055914094709668474,1.7862004160881042,50.0,342.64,4147200,209.75,-0.00048420626408187675,0.000927734375,202,0.021931215887889266,15.968718093633651,525.0
406,7.82310962677002e-09,4.576971403551511e-05,0.05441365141804191,1.7872355721890927,47.50000000000001,342.03,4157440,199.75,-0.00030898373188392725,0.0,202,0.02062313836067915,15.968718105554581,455.0000000000004
407,-2.2351741790771484e-09,6.623886865959605e-05,0.055219382227799464,1.7875271759927274,50.0,346.65,4167680,202.25,-0.0004386212109238841,0.0,202,0.023501497006509452,15.968718236684799,455.0000000000004
408,-1.4156103134155273e-08,5.85739014995923e-05,0.05594213752722138,1.7816640533506871,25.0,346.12,4177920,186.75,-0.0004323494027630659,0.0,202,0.020343559837783687,15.968718218803406,327.5000000000002
409,-2.4959444999694825e-08,5.639231280518686e-05,0.056346201867294485,1.7828368678689004,25.0,345.66,4188160,194.5,-0.0003537047505233204,0.0,202,0.02334050814679358,15.968718260526657,352.5000000000002
410,-1.3411045074462891e-08,7.698040073513823e-05,0.060083365778846896,1.7861255086958407,25.0,342.25,4198400,180.5,-0.0005241140373982489,0.0,202,0.019616729009430855,15.968718022108078,350.0
411,2.6822090148925782e-08,6.938420654574173e-05,0.0569447536916746,1.7851700894534588,47.50000000000001,338.26,4208640,171.75,-0.0005339479987014784,0.0,202,0.01986543142120354,15.96871793270111,325.0
412,-1.3783574104309083e-08,5.186199150379878e-05,0.055732290910953684,1.778909382969141,47.50000000000001,335.96,4218880,165.25,-0.00033532871912029806,0.0,202,0.02120874756365083,15.968717968463897,277.5000000000002
413,-3.3527612686157227e-08,3.828648748775976e-05,0.054753793140373506,1.7743707656860352,25.0,339.19,4229120,166.25,-0.00028074166548321957,0.0,202,0.023967672267463058,15.968718355894088,277.5000000000002
414,7.82310962677002e-09,6.793104408977512e-05,0.05738506841497326,1.7756514206528664,25.0,341.21,4239360,179.0,-0.00044958041253266855,0.0,202,0.02044010913814418,15.968718105554581,325.0
415,-6.7055225372314455e-09,4.031006159799233e-05,0.05562300045264941,1.7811631917953492,25.0,344.27,4249600,186.75,-0.00021346943140088115,0.0,202,0.024381529266247527,15.96871821284294,325.0
416,-2.0861625671386717e-08,5.0103018641634024e-05,0.05795134857341182,1.7829936265945434,50.0,342.5,4259840,196.5,-0.00036102887643210126,0.0,202,0.02388323039631359,15.968718367815018,327.5000000000002
417,-1.1175870895385742e-09,6.217428747774534e-05,0.05624345091967455,1.7831194870173932,50.0,350.09,4270080,210.25,-0.00040417198579234537,0.0,202,0.022275657183490692,15.968718254566193,450.0
418,-2.16066837310791e-08,2.547634750218464e-05,0.05418731961135388,1.7813276544213295,50.0,345.17,4280320,214.5,-0.00017580057738086907,0.0,202,0.02189749341341667,15.968718081712723,500.0
419,2.905726432800293e-08,3.5014503262509324e-05,0.056417049874343525,1.7810439452528954,50.0,348.11,4290560,227.25,-0.00023504737109760753,0.0,202,0.02392670313711278,15.968718379735947,550.0
420,4.8428773880004884e-09,5.688208973477771e-05,0.05673277261018071,1.7837205491960049,50.0,347.67,4300800,210.75,-0.0003799879401867656,0.0,202,0.02383068363124039,15.968718296289444,502.5000000000002
421,-2.9802322387695314e-09,3.761365760226454e-05,0.05544406880585821,1.7872462660074233,50.0,345.51,4311040,202.5,-0.00022692988241033163,0.0,202,0.02063164774735924,15.968718075752259,477.5000000000002
422,-5.215406417846679e-09,3.363135279985663e-05,0.05498209752548111,1.7891181364655495,50.0,335.01,4321280,170.25,-0.00022639275921392253,0.0,202,0.0195158262795303,15.9687180519104,300.0
423,8.195638656616212e-09,5.0307404710459025e-05,0.05582372438046106,1.784935387969017,25.0,327.77,4331520,157.0,-0.0003643037121946691,0.0,202,0.018402017990592868,15.968717968463897,300.0
