episode_length,epoch_idx,policy_entropy,PMM:episode_rewards,explained_variance,grad_norm,value_loss,P01:episode_rewards,approx_kl_divergence,advantage_norm,policy_loss,clip_fraction,frames,P09:episode_rewards,fps
353.2,545,1.6908255077898502,238.75,1.601874828338623e-08,0.054174128932528855,0.011844306292186958,97.5,0.0007415565449008455,15.968717974424361,-0.0006813204827267327,0.2143798828125,5580800,525.0,247
357.97,546,1.693396794050932,232.5,-1.4528632164001465e-08,0.05335495850896345,0.012233265443865094,75.0,0.0006847584479999114,15.968717694282532,-0.0006187011131260078,0.1895263671875,5591040,452.50000000000017,247
348.26,547,1.6942279383540153,207.0,-1.825392246246338e-08,0.0551814059238836,0.010357271275279346,50.0,0.0008892731890796313,15.96871777176857,-0.0007329147556447424,0.2560546875,5601280,332.5000000000006,247
349.79,548,1.715207228064537,205.5,-1.7508864402770997e-08,0.055767579403986224,0.010936263374242116,50.0,0.0006843550115036123,15.968717855215072,-0.00033985223963099996,0.2029296875,5611520,327.5000000000002,247
348.38,549,1.7153324618935586,210.75,2.6077032089233397e-09,0.054037503713824084,0.010279410242219456,50.0,0.0008124126905073581,15.968717736005782,-0.0007609063355630497,0.24443359375,5621760,427.5000000000002,247
340.7,550,1.6989187210798264,195.25,-2.3469328880310058e-08,0.052504665886772675,0.009155858469785016,50.0,0.0009183773127290351,15.968717616796493,-0.0008974847347417381,0.2861083984375,5632000,377.5000000000002,247
336.68,551,1.712163968384266,180.25,-1.4528632164001465e-08,0.0516038072192465,0.007779373264747846,22.500000000000007,0.0011436567815280795,15.968717801570893,-0.0009115121698414441,0.3030029296875,5642240,427.5000000000002,247
326.61,552,1.7376959890127182,166.0,7.078051567077636e-09,0.052487854524288315,0.009249670769986552,0.0,0.0010000805575145933,15.968717604875565,-0.0007895612894571969,0.2897705078125,5652480,427.5000000000002,247
329.77,553,1.7468184232711792,159.5,-1.4901161193847657e-09,0.052868581540116755,0.008512779745069565,0.0,0.0008181638502833266,15.968717712163926,-0.0005749978983658366,0.244482421875,5662720,450.0,247
336.18,554,1.7645372830331325,180.75,-1.1548399925231934e-08,0.055249879891594446,0.009727541733536783,25.0,0.0010277417832696757,15.968717229366302,-0.00037714447898906656,0.26220703125,5672960,452.50000000000017,246
336.91,555,1.7665840275585651,186.5,-1.2665987014770507e-08,0.0551804124759119,0.010509159369394182,25.0,0.0008283180958500225,15.96871787905693,-0.0008431282880337676,0.254931640625,5683200,455.0000000000004,247
337.73,556,1.7460802964866162,197.75,1.080334186553955e-08,0.05578326019279615,0.010426642376478413,25.0,0.0007257250045910269,15.968717855215072,-0.00044004335068166257,0.2336669921875,5693440,502.5000000000002,246
344.54,557,1.757905365526676,216.0,-2.5331974029541015e-08,0.05393948778096521,0.010682425000413786,50.0,0.0007414804558607102,15.96871777176857,-0.0008528202535671881,0.2428955078125,5703680,502.5000000000002,246
337.39,558,1.751610627770424,189.0,-7.82310962677002e-09,0.05268815149198475,0.009617634518144768,25.0,0.0006231334422238888,15.968717455863953,-0.00041112126091320534,0.1917236328125,5713920,337.500000000001,247
343.2,559,1.7457185305655003,202.75,6.7055225372314455e-09,0.056079161991516954,0.010487855701649096,25.0,0.0007083813499775716,15.968717849254608,-0.0008542061259504408,0.242431640625,5724160,427.5000000000002,247
329.56,560,1.73657518774271,175.5,1.564621925354004e-08,0.051965204887984395,0.008685211879867438,25.0,0.0006851543034429141,15.968717509508133,-0.0005196062054892536,0.211376953125,5734400,330.0000000000004,246
326.14,561,1.7478128798305987,168.75,-1.601874828338623e-08,0.053279560149314065,0.008148582198009536,25.0,0.000990432195339963,15.968717604875565,-0.000697776178822096,0.287890625,5744640,400.0,247
328.29,562,1.7229717351496219,170.75,-1.4901161193847656e-08,0.05256909116648132,0.009692605328109494,25.0,0.0007127479809327042,15.968717604875565,-0.0007983105235325639,0.214404296875,5754880,402.5000000000002,247
332.8,563,1.7146125592291355,187.5,-4.8428773880004884e-09,0.054253218179246984,0.009981775732558162,25.0,0.0007988511747726079,15.968717676401138,-0.0007907216953753959,0.2327392578125,5765120,475.0,246
333.77,564,1.7061661034822464,186.0,1.601874828338623e-08,0.05192867094975941,0.009259915498114423,50.0,0.0005817913688218823,15.968717783689499,-0.00030781183995713944,0.1936279296875,5775360,480.00000000000045,246
335.19,565,1.704511122405529,181.75,2.60770320892334e-08,0.051468227342187464,0.009123623071718611,50.0,0.0008192961609864823,15.968717902898788,-0.000543668170030287,0.229443359375,5785600,450.0,246
333.43,566,1.7206764332950115,169.25,-1.0430812835693359e-08,0.056061627115037725,0.010512143143932918,50.0,0.0007865016352639031,15.968717813491821,-0.000697698768635746,0.26142578125,5795840,330.0000000000004,246
334.71,567,1.7198489136993884,175.5,1.1175870895385742e-08,0.05247259335296408,0.010233847180643352,25.0,0.0007994818518710645,15.968717682361603,-0.0009144256331637734,0.250439453125,5806080,400.0,246
327.48,568,1.7100214824080466,176.5,4.470348358154297e-09,0.05165226269473575,0.009693671633067424,25.0,0.0006792284359249834,15.968717628717423,-0.0007196110764198238,0.229150390625,5816320,400.0,246
336.74,569,1.7206781379878522,192.0,-5.587935447692871e-09,0.05272440333173959,0.010952949420607183,25.0,0.0006581803224634086,15.968717616796493,-0.000578537202818552,0.2081298828125,5826560,400.0,246
339.35,570,1.7207374669611455,198.25,-1.6391277313232423e-08,0.0548476858376688,0.011083627291372977,50.0,0.0007312927047394169,15.96871783733368,-0.0009935464542650152,0.24541015625,5836800,352.5000000000002,246
341.25,571,1.7057569906115533,194.5,9.685754776000977e-09,0.05041547089664912,0.010686201918542793,50.0,0.0006250018894064624,15.968717849254608,-0.0008472788435028633,0.2048095703125,5847040,350.0,246
347.57,572,1.7005885317921638,221.25,1.4528632164001465e-08,0.052417652239901316,0.013940544155775569,50.0,0.0006967925805199116,15.968717867136002,-0.00040420801233267414,0.173095703125,5857280,380.00000000000045,246
353.64,573,1.7063192278146744,237.25,-5.960464477539063e-09,0.05439066412062088,0.012108990301908307,50.0,0.0007049999168899035,15.968717783689499,-0.0009488973028055625,0.2335693359375,5867520,527.5000000000002,246
359.21,574,1.7372386284172534,260.25,-2.16066837310791e-08,0.05598658762381581,0.012703213191707618,75.0,0.0006304797045402211,15.96871777176857,-0.000801815840168274,0.2069091796875,5877760,550.0,246
362.37,575,1.744122751057148,260.75,4.8428773880004884e-09,0.05802453754974886,0.012115069870742446,75.0,0.0006903607523838673,15.968717652559281,-0.0005726532257540384,0.2251220703125,5888000,552.5000000000002,246
355.56,576,1.739652505517006,247.0,2.570450305938721e-08,0.05474984135269149,0.01327563002705574,72.50000000000001,0.0005833481106890303,15.968717807531357,-0.000743466700805584,0.2126220703125,5898240,482.5000000000007,246
353.97,577,1.7401408165693284,244.75,-1.862645149230957e-09,0.057576441722567304,0.01195205170661211,75.0,0.0008603697851100378,15.968717777729035,-0.0009037037158122985,0.2689208984375,5908480,475.0,246
342.83,578,1.7386752933263778,224.0,-1.601874828338623e-08,0.055982010169939776,0.010894200236725738,72.50000000000001,0.0006138110935069108,15.968717682361603,-0.0004557504093099851,0.209375,5918720,475.0,246
341.88,579,1.729768530279398,223.25,-1.862645149230957e-08,0.05957290409245621,0.013549912732560187,72.50000000000001,0.0006219536263415648,15.96871789097786,-0.00063616939514759,0.2106201171875,5928960,437.500000000001,246
354.45,580,1.72467984482646,258.25,-8.940696716308593e-09,0.05750425374308917,0.013742655425448901,100.0,0.0006404430041811793,15.96871793270111,-0.000528951210071682,0.2205078125,5939200,577.5000000000002,246
364.4,581,1.729000410437584,280.25,-8.195638656616212e-09,0.057499020781309654,0.012841191823827102,100.0,0.0006497897021517929,15.968717688322068,-0.0006617027291213162,0.2267578125,5949440,625.0,246
360.83,582,1.725236741453409,267.5,-1.7508864402770997e-08,0.05595837758709184,0.010268255687697092,75.0,0.0006669751401204849,15.968717646598815,-0.000496870763527113,0.217919921875,5959680,577.5000000000002,246
349.8,583,1.7247210614383222,231.5,3.725290298461914e-09,0.05491010317399227,0.011072008789051324,50.0,0.0006030362227647856,15.968718022108078,-0.0005575353472522693,0.2035888671875,5969920,527.5000000000002,246
336.44,584,1.7226327881217003,203.75,1.0058283805847169e-08,0.05317259423923104,0.010186848242301493,50.0,0.000694092955428971,15.968717777729035,-0.0006023464808095014,0.2074462890625,5980160,425.0,246
333.46,585,1.7299716770648956,199.25,-5.960464477539063e-09,0.05533403380829845,0.010378369965474121,50.0,0.000636971801435493,15.968717807531357,-0.0009019620276376373,0.2361328125,5990400,425.0,246
333.33,586,1.7314192898571492,199.25,-2.0861625671386717e-08,0.05472343304044834,0.011348955049106735,50.0,0.000630578327945841,15.968717700242996,-0.0006543073668581201,0.2093017578125,6000640,402.5000000000002,246
337.96,587,1.708373698592186,211.75,-2.0489096641540527e-08,0.05500111310678707,0.012099416690034559,50.0,0.0006849233144691879,15.968717885017394,-0.0007894488851889036,0.2327880859375,6010880,430.0000000000004,246
340.62,588,1.7114932619035244,218.25,7.82310962677002e-09,0.05564569776338918,0.010852039912060718,72.50000000000001,0.0007986293863460503,15.968717819452285,-0.0008865492229233496,0.289990234375,6021120,430.0000000000004,246
337.08,589,1.7293638959527016,212.25,3.3527612686157227e-09,0.050698378309102364,0.009638010554772336,50.0,0.0008593415545902871,15.968717485666275,-0.0007593032161821612,0.2803955078125,6031360,430.0000000000004,246
335.08,590,1.7462496399879455,192.25,-2.2351741790771484e-08,0.05317511952282378,0.010419082009684643,50.0,0.0007940297237382765,15.968717569112778,-0.0010019598292274167,0.2860595703125,6041600,400.0,246
335.79,591,1.7476160623133183,194.75,-3.3527612686157227e-09,0.05804936678833742,0.011766823933066916,25.0,0.0006125989355325601,15.968718022108078,-0.0005580288281635149,0.227294921875,6051840,450.0,246
343.11,592,1.7431464619934558,198.5,-4.8428773880004884e-09,0.05352117135898601,0.01020665653531978,50.0,0.0006200841776092148,15.968717509508133,-0.0007639196304808138,0.2233642578125,6062080,382.5000000000007,246
342.84,593,1.7530601769685745,195.75,6.7055225372314455e-09,0.053043707520108604,0.01145861643308308,47.50000000000001,0.0006703152313676242,15.968717741966248,-0.0006234671778656775,0.229052734375,6072320,380.00000000000045,246
343.44,594,1.7547494918107986,200.5,1.4901161193847657e-09,0.057131775115209796,0.010996914530915091,50.0,0.0005100182926639718,15.968717724084854,-0.0004952891697030282,0.1962890625,6082560,375.0,246
343.4,595,1.7535332076251506,197.0,-1.1175870895385742e-08,0.05363560908252908,0.010300627382639505,50.0,0.0006644569677234813,15.968717783689499,-0.000648484753401135,0.2373291015625,6092800,380.00000000000045,246
342.99,596,1.754460832476616,204.0,-1.080334186553955e-08,0.05287272268731994,0.010017536533086967,50.0,0.0008428759365244787,15.968717801570893,-0.0009592985017661704,0.287255859375,6103040,475.0,246
340.55,597,1.7241457462310792,203.75,-2.4959444999694825e-08,0.05304949162207103,0.011294072490636608,50.0,0.0006139742935488357,15.968717670440673,-0.0005631488693325082,0.2102783203125,6113280,475.0,246
344.06,598,1.7140511579811573,222.75,-2.9802322387695314e-09,0.056324945697499,0.013964689090789762,50.0,0.0006898229013586388,15.968717777729035,-0.0005251682327070739,0.2330322265625,6123520,480.00000000000045,246
345.6,599,1.7141169063746928,237.75,-1.1175870895385742e-09,0.054916711135037745,0.012031478449353017,50.0,0.0005733905350894019,15.968717944622039,-0.0005860322940861806,0.2177001953125,6133760,550.0,246
339.97,600,1.7182509250938893,217.25,3.7252902984619143e-10,0.053883349382756705,0.008639760664664209,47.50000000000001,0.0007230056016538811,15.968717712163926,-0.0007635212998138741,0.2934814453125,6144000,527.5000000000002,246
332.53,601,1.7207751996815204,195.25,-2.1979212760925294e-08,0.05638063314890289,0.009494894483941608,25.0,0.000719066217237696,15.968717533349992,-0.0007406642624118831,0.259765625,6154240,502.5000000000002,246
330.29,602,1.7292144477367402,165.25,-2.16066837310791e-08,0.05169359090875655,0.008906630664114346,25.0,0.0007320683522848981,15.968717592954636,-0.0008105536864604801,0.265771484375,6164480,385.00000000000085,246
331.0,603,1.7097289465367793,158.75,-1.7881393432617187e-08,0.05320349812116355,0.010030273702795967,25.0,0.0005280466943801798,15.968717777729035,-0.0005273958642646904,0.204296875,6174720,305.00000000000045,246
339.37,604,1.7045477218925953,178.5,1.862645149230957e-09,0.05474649749009565,0.009887524435180239,25.0,0.0007415192862396224,15.968717730045318,-0.0007317036695894785,0.273388671875,6184960,362.5000000000011,246
339.41,605,1.701012284308672,188.75,-3.725290298461914e-09,0.056269716075926124,0.010165406605756289,25.0,0.0005061571725320846,15.968717539310456,-0.0004599505973601481,0.19384765625,6195200,477.5000000000002,246
341.92,606,1.7116133905947208,197.75,1.4901161193847656e-08,0.05316710377126342,0.010771430068416521,47.50000000000001,0.0006016404560710952,15.968717867136002,-0.0007462957131792791,0.2314208984375,6205440,430.0000000000004,246
328.99,607,1.7184244237840176,164.25,2.2351741790771484e-09,0.05494913253949757,0.0074697071790069455,25.0,0.0006062324421861831,15.968717414140702,-0.00041968229961639734,0.23603515625,6215680,300.0,246
319.73,608,1.7271801881492137,132.25,5.960464477539063e-09,0.05124069052857559,0.007759129483190463,0.0,0.0007955130293197498,15.968717622756959,-0.0008921912558434997,0.299658203125,6225920,275.0,246
325.28,609,1.7354786172509193,124.5,-1.564621925354004e-08,0.05068201370887339,0.007185415246794946,0.0,0.0008606925942416411,15.968717402219772,-0.0009574999268807006,0.3052734375,6236160,275.0,246
321.32,610,1.7126405939459801,110.0,1.30385160446167e-08,0.050229351070128735,0.00674052424153615,0.0,0.000728323195406233,15.968717390298844,-0.0005764315341366455,0.257470703125,6246400,225.0,246
322.04,611,1.7312574364244937,116.25,1.0430812835693359e-08,0.04970491261970241,0.007059585180110161,25.0,0.000719915040815522,15.968716895580291,-0.000568318746809382,0.2396728515625,6256640,200.0,246
313.83,612,1.7419525869190693,116.5,2.9802322387695314e-09,0.049639858603463455,0.006415621940233862,25.0,0.0007681242903146313,15.968713170289993,-0.00040146491082850846,0.28564453125,6266880,200.0,246
317.84,613,1.7428658090531826,125.5,-7.450580596923828e-09,0.05163458071075675,0.007361835121901095,25.0,0.0007756560485084662,15.968717342615127,-0.0005726690169467474,0.2605712890625,6277120,275.0,246
316.53,614,1.7476191386580466,110.75,7.82310962677002e-09,0.05024619226099854,0.005342279457306631,0.0,0.0007722668498615804,15.96871675848961,-0.0004942199253491708,0.258935546875,6287360,230.0000000000004,246
318.43,615,1.7414250440895558,96.75,-3.725290298461914e-09,0.05020210215217095,0.004946432826065461,0.0,0.000693904405731871,15.968715488910675,-0.0005014727748857695,0.269580078125,6297600,202.50000000000023,246
314.76,616,1.731440182775259,85.75,7.450580596923828e-09,0.04913829562721623,0.005585213388809507,0.0,0.0010035844560988493,15.968716222047806,-0.0005975198320811615,0.3409423828125,6307840,200.0,246
313.89,617,1.7468334339559077,95.75,-1.0430812835693359e-08,0.05095597979115494,0.00692270415005396,0.0,0.000902480674088224,15.96871559023857,-0.0007805676068528555,0.318701171875,6318080,200.0,246
316.43,618,1.7511876814067364,102.5,8.195638656616212e-09,0.05083463138812949,0.006375316786125041,0.0,0.0008539121107901338,15.9687175989151,-0.0007588474611111451,0.310986328125,6328320,200.0,246
320.29,619,1.7491355240345001,109.0,6.7055225372314455e-09,0.05168241408130107,0.007292919841029288,0.0,0.0007418269467592608,15.96871749162674,-0.0007518255049944855,0.278369140625,6338560,227.5000000000002,246
321.42,620,1.7308439627289771,120.5,-2.0116567611694337e-08,0.04948568890396804,0.007642213714643731,25.0,0.0006454660720834227,15.968717688322068,-0.000661421674885787,0.237841796875,6348800,275.0,246
316.33,621,1.6955463007092475,110.0,-1.1548399925231934e-08,0.049154166010218873,0.005214312138446075,0.0,0.0008061351396179362,15.968716239929199,-0.0006194556510308758,0.32041015625,6359040,227.5000000000002,246
305.89,622,1.6738573499023914,94.75,-1.7136335372924803e-08,0.05102633052973088,0.00553857214083564,0.0,0.0007345014622018198,15.96871645450592,-0.0006464778820372885,0.2821533203125,6369280,200.0,246
304.89,623,1.6974108934402465,80.25,-3.725290298461914e-09,0.04968799279846351,0.006167924285864501,0.0,0.0008629123091026258,15.968717640638351,-0.0005489890776516404,0.293505859375,6379520,175.0,246
304.71,624,1.7250228501856326,87.0,7.078051567077636e-09,0.05195175993199863,0.0068280602958111555,0.0,0.0007665999629637099,15.968716245889663,-0.000720080648898147,0.293359375,6389760,175.0,246
310.15,625,1.7071883045136929,102.0,-2.9802322387695314e-09,0.048004603255843104,0.007183579906450177,25.0,0.0007565612517879572,15.968717682361603,-0.0005615918889816385,0.233642578125,6400000,177.50000000000023,246
309.96,626,1.7322509050369264,121.25,-1.4528632164001465e-08,0.05457356481339405,0.00850972989760379,25.0,0.0011727956122825844,15.968714183568954,-0.0004329077994043473,0.3501953125,6410240,225.0,246
312.99,627,1.7412022233009339,128.0,9.685754776000977e-09,0.04930325772434892,0.007908467707989076,25.0,0.0007625384367571542,15.968717247247696,-0.0007213782744656782,0.286572265625,6420480,227.5000000000002,246
318.17,628,1.7305319607257843,151.0,-1.862645149230957e-09,0.053120045798434934,0.009453561335612903,47.50000000000001,0.0005847965092812046,15.968717789649963,-0.0006193381988850888,0.2467041015625,6430720,275.0,246
320.09,629,1.7372933983802796,146.75,-7.450580596923828e-09,0.05260409903329868,0.00894658209863337,25.0,0.00050147156535445,15.968717730045318,-0.00040311696466233116,0.202880859375,6440960,250.0,246
328.77,630,1.7560681872069837,171.75,-5.215406417846679e-09,0.05510063347916359,0.00979544321198773,50.0,0.0005892069519546795,15.968717777729035,-0.0007341982487560017,0.2587646484375,6451200,280.00000000000045,246
325.85,631,1.7518994890153408,162.25,-2.6077032089233397e-09,0.05323758417576724,0.009159713672488579,50.0,0.0006400303842838184,15.968717616796493,-0.0004942104475048837,0.2540771484375,6461440,280.00000000000045,246
331.53,632,1.7486259296536446,167.25,1.3783574104309083e-08,0.05199469032443825,0.008293388293714088,50.0,0.0006924114266183779,15.96871787905693,-0.0008925819583964767,0.2847412109375,6471680,332.5000000000006,246
328.77,633,1.7228628121316434,152.25,2.2351741790771484e-09,0.054255229294250494,0.009095080245788267,50.0,0.0005956432215839414,15.968717569112778,-0.0005831151156598935,0.2575439453125,6481920,275.0,246
338.12,634,1.7200081065297126,168.0,-1.7136335372924803e-08,0.05454536840270067,0.009789691807964119,47.50000000000001,0.0005727009068181132,15.968717765808105,-0.0006660509512585122,0.2534912109375,6492160,327.5000000000002,246
335.63,635,1.7143801718950271,174.0,-8.195638656616212e-09,0.05379132589667836,0.009353140651182913,50.0,0.0005289963510179518,15.968717497587203,-0.0004746964365040185,0.218310546875,6502400,352.5000000000002,246
334.64,636,1.7271302923560143,166.25,-9.685754776000977e-09,0.054185608222211724,0.009688265416480135,50.0,0.0005019732525653354,15.968717849254608,-0.0006419159966753796,0.217578125,6512640,325.0,246
328.62,637,1.710719883441925,152.5,-9.313225746154785e-09,0.05142754459900052,0.008712520202971063,25.0,0.0007285035126102457,15.968717700242996,-0.0005478071492689196,0.2889892578125,6522880,275.0,246
327.84,638,1.6956454806029797,148.0,1.2665987014770507e-08,0.05305953058479442,0.007744851504048711,25.0,0.0004933868147773523,15.96871713399887,-0.0006217070083948783,0.2371337890625,6533120,252.50000000000023,246
319.09,639,1.67804382070899,135.75,1.30385160446167e-08,0.05248302712020214,0.008042149423999945,25.0,0.0005762490514882757,15.968717563152314,-0.0006871242052511661,0.234619140625,6543360,252.50000000000023,246
313.31,640,1.6712334297597409,120.5,3.3527612686157227e-09,0.050468188696094374,0.0069419895562585765,25.0,0.0006105244390084863,15.968714606761932,-0.0006464160629548133,0.26005859375,6553600,225.0,246
314.42,641,1.6792914271354675,125.75,1.825392246246338e-08,0.05073862617374349,0.007351256551794449,25.0,0.0006017442502610493,15.968717193603515,-0.0006449326487199869,0.255615234375,6563840,225.0,246
311.87,642,1.6412972152233123,122.75,-1.0430812835693359e-08,0.050465934166967916,0.006689795614693139,22.500000000000007,0.0007012178209038211,15.968717604875565,-0.0007976850456543616,0.2923583984375,6574080,275.0,246
313.1,643,1.640773070603609,126.0,1.0430812835693359e-08,0.052081196082532775,0.007156645452778321,0.0,0.0006843047647890899,15.96871758699417,-0.0006096322922530817,0.27998046875,6584320,282.5000000000007,246
311.54,644,1.6523875452578067,114.0,2.9802322387695314e-09,0.05030065685551775,0.007109540225701494,22.500000000000007,0.0006316490850366563,15.9687175989151,-0.0004162078650551848,0.267919921875,6594560,250.0,246
317.65,645,1.640540450811386,120.0,8.195638656616212e-09,0.05128090112574938,0.007161202100451192,25.0,0.0007260783404163362,15.968717539310456,-0.0007457542396878125,0.283544921875,6604800,250.0,246
319.42,646,1.620666228979826,121.75,1.4901161193847656e-08,0.05030868100945327,0.007295539775668658,22.500000000000007,0.0007906588495728784,15.968717485666275,-0.0010201049022725782,0.336083984375,6615040,250.0,246
316.48,647,1.6255580633878708,123.5,-1.4901161193847656e-08,0.04799343406015995,0.006909885447157649,0.0,0.0005492639572537428,15.968716913461686,-0.0007514453878684435,0.2254150390625,6625280,275.0,246
314.53,648,1.660233449935913,115.75,1.4901161193847657e-09,0.047734311354808046,0.005817808453764428,0.0,0.0006575921666581053,15.968715626001359,-0.0004237272092723288,0.2760498046875,6635520,230.0000000000004,246
309.1,649,1.6702578380703925,104.5,4.470348358154297e-09,0.046116415703403316,0.0050020603317761925,0.0,0.0007073153865576387,15.968716871738433,-0.000928592909622239,0.301904296875,6645760,230.0000000000004,246
303.96,650,1.666590841114521,93.75,3.3527612686157227e-09,0.04669141508103071,0.00526752480095638,0.0,0.0005836075286985931,15.968717181682587,-0.00043878070282517,0.2188720703125,6656000,175.0,246
298.94,651,1.6976553872227669,83.0,-3.725290298461914e-09,0.04713597903706793,0.0055527137703975885,0.0,0.0006180606906013963,15.968709027767181,-0.000303225574134558,0.2101806640625,6666240,175.0,246
306.36,652,1.7275523193180562,88.75,-4.097819328308106e-09,0.049636259384809193,0.006522967198088736,0.0,0.0006233560014806017,15.968717300891877,-0.00028300619378569537,0.2608154296875,6676480,175.0,246
312.48,653,1.7330285258591176,99.25,7.82310962677002e-09,0.050983800061631945,0.007285513440456271,0.0,0.0007665083440087983,15.968717420101166,-0.0005834060364577453,0.3251953125,6686720,227.5000000000002,246
319.8,654,1.7282326266169548,113.25,-3.725290298461914e-09,0.05167931467448337,0.00680907187925186,0.0,0.0007495114626152599,15.968717801570893,-0.0006112946641223971,0.2852294921875,6696960,250.0,246
314.28,655,1.7320300661027432,108.5,-2.123415470123291e-08,0.04890485676688267,0.005957419164110434,25.0,0.0006483077908114865,15.9687171459198,-0.00038566032235394233,0.262841796875,6707200,202.50000000000023,246
313.58,656,1.7185515463352203,102.0,-1.4528632164001465e-08,0.04809323034362598,0.004631252064953628,0.0,0.0007080663343629112,15.968712705373765,-0.0005511458582986961,0.321484375,6717440,202.50000000000023,246
310.57,657,1.7136347204446793,94.75,-1.6391277313232423e-08,0.0498851260323946,0.006480142944769796,0.0,0.0006005475832580487,15.968717139959335,-0.0004446482525963802,0.2333984375,6727680,200.0,246
312.91,658,1.721556232124567,98.75,6.332993507385254e-09,0.051411030072638905,0.006390538014086467,0.0,0.0005395886234168757,15.968712556362153,-0.00042600506712915377,0.2565673828125,6737920,202.50000000000023,246
309.14,659,1.7115899689495564,90.25,-4.097819328308106e-09,0.04727331636326533,0.004821745015613032,0.0,0.0007507450230349377,15.968713849782944,-0.0005688061955879675,0.28447265625,6748160,177.50000000000023,246
304.09,660,1.7065703958272933,79.25,2.0116567611694337e-08,0.04728514843993385,0.005689622772706571,0.0,0.0005189105267390914,15.968716090917587,-0.0007160631314036437,0.2506591796875,6758400,175.0,246
302.17,661,1.6905203007161618,74.0,-9.685754776000977e-09,0.05074433471494129,0.0056327323718505795,0.0,0.000668932876777717,15.968717342615127,-0.00044664650558843275,0.2977294921875,6768640,152.50000000000023,246
301.62,662,1.7199681110680103,80.5,-1.1175870895385742e-09,0.05100332358614518,0.004560771639012274,0.0,0.0007160161846343271,15.968716937303544,-0.0006017127911036368,0.3478515625,6778880,177.50000000000023,246
301.75,663,1.743727269023657,84.75,-5.960464477539063e-09,0.04939731663245238,0.004863185038084606,0.0,0.000751356658770419,15.968702614307404,-0.00042236289627908266,0.306103515625,6789120,177.50000000000023,246
305.16,664,1.731514335423708,88.75,0.0,0.05157304832937545,0.006778139057860244,0.0,0.000578500689434236,15.968716478347778,-0.0005720887558709365,0.2755615234375,6799360,177.50000000000023,246
314.73,665,1.7382861860096455,99.0,-1.1175870895385742e-08,0.05234181552817432,0.006508122480863676,22.500000000000007,0.0005917775228937216,15.96871622800827,-0.0003403835022254498,0.277978515625,6809600,202.50000000000023,246
319.53,666,1.7602534107863903,117.25,7.450580596923829e-10,0.052767678981501254,0.008073007878465432,25.0,0.0004555566625100482,15.96871754527092,-0.0005711541916753049,0.2424560546875,6819840,225.0,246
324.46,667,1.7557060234248638,132.0,4.8428773880004884e-09,0.05207384024455658,0.0074932394159077376,25.0,0.0005609576554746809,15.968717396259308,-0.00037235145027807447,0.2814208984375,6830080,275.0,246
323.83,668,1.7469129301607609,132.75,-3.7252902984619143e-10,0.048934399627408906,0.006080218677834637,22.500000000000007,0.0006600945775858235,15.968717235326768,-0.0006207884336618009,0.2831787109375,6840320,275.0,246
318.05,669,1.7310401953756809,123.0,0.0,0.050240612630538105,0.0062985263366954316,22.500000000000007,0.000602055803545909,15.968717139959335,-0.000685555015297723,0.3181640625,6850560,230.0000000000004,246
312.27,670,1.7365275502204895,101.5,5.587935447692871e-09,0.04858806450127115,0.004926016107822307,0.0,0.0006642845200332204,15.968710577487945,-0.000581641149983625,0.31279296875,6860800,180.00000000000045,246
312.35,671,1.7398417949676515,113.25,1.3783574104309083e-08,0.05219785875802276,0.008131542886229682,0.0,0.0005472799345170642,15.968717157840729,-0.0006561171525390818,0.2576171875,6871040,252.50000000000023,246
317.33,672,1.7242305681109429,111.25,1.7881393432617187e-08,0.048030430937995784,0.006333095825539203,0.0,0.0005915052273792298,15.968717741966248,-0.0005783949050965021,0.278515625,6881280,250.0,246
318.62,673,1.711295747756958,120.0,-2.644956111907959e-08,0.05070151333853954,0.007520141233351296,0.0,0.0005505071817424323,15.96871730685234,-0.0004733314777695341,0.2697265625,6891520,252.50000000000023,246
315.12,674,1.7133829675614833,108.5,-2.2724270820617674e-08,0.05177590316176942,0.005720364800231437,22.500000000000007,0.0005558482877546566,15.968717050552367,-0.0004876335082371952,0.2463134765625,6901760,227.5000000000002,246
308.51,675,1.7225482568144799,100.0,-5.587935447692871e-09,0.05061002225077906,0.005535011638130527,22.500000000000007,0.0007001008841626799,15.968717420101166,-0.0004681307087594178,0.3172607421875,6912000,202.50000000000023,246
304.19,676,1.6957542575895785,83.25,-1.4901161193847657e-09,0.04764379897672268,0.005069801912668481,22.500000000000007,0.0006209067345452013,15.968717676401138,-0.0005627282800560352,0.277001953125,6922240,150.0,246
305.53,677,1.6867102593183518,80.25,-1.1548399925231934e-08,0.048762274080554044,0.006073139875843481,0.0,0.0006101013943052181,15.968715727329254,-0.0007679355492655304,0.3232177734375,6932480,150.0,246
307.87,678,1.708726304769516,80.5,-1.0430812835693359e-08,0.04639516241105639,0.004979422468907657,0.0,0.000607024643539944,15.96870391368866,-0.0004651391187508125,0.3009521484375,6942720,152.50000000000023,246
307.74,679,1.742733097076416,94.25,-1.4901161193847657e-09,0.05018966019135577,0.007049709177772456,0.0,0.0006538707980070057,15.96871758699417,-0.0005546465137740598,0.3251220703125,6952960,177.50000000000023,246
312.76,680,1.7512962833046912,103.0,-1.601874828338623e-08,0.053402439645991694,0.007456087398531963,0.0,0.0004335606605366138,15.968717658519745,-0.000297164207950118,0.2263916015625,6963200,225.0,246
