frames,epoch_idx,policy_loss,avg_q_selected,fps,policy_entropy,P09:episode_rewards,PMM:episode_rewards,advantage_norm,q_loss,explained_variance,policy_gradient_loss,rollout_prob_std,model_prob_std,episode_length,grad_norm,policy_gradient_bias_correction,P01:episode_rewards,avg_q_retraced
2138400,297,-3.5054182514900104e-06,0.00012560470259740422,358,2.168276297453219,0.0,0.0,0.0018551950833991802,4.4147029444811925e-08,-2.310550628939161,-3.5583863900429967e-06,0.02535433960314742,0.02640457654514759,3324.43,5.6760985537670955e-05,5.296814279488359e-08,0.0,0.00012483293096369243
2145600,298,-3.530618670147476e-06,0.00014740949647058002,358,2.168199833026008,0.0,0.0,0.0017837637121163657,4.061423875527799e-08,-2.0640117010024803,-3.618045385549194e-06,0.025406604118955633,0.02643737670854621,3324.43,5.2000206158528024e-05,8.742671748387812e-08,0.0,0.00014593170474347695
2152800,299,-4.366632887290674e-06,0.00015129667828366324,358,2.1682094685142,0.0,0.0,0.002132400517162057,5.8942235902170026e-08,-3.204673909649016,-4.493058372105226e-06,0.025442075955178885,0.02643089905462509,3324.43,6.308060344799338e-05,1.264254875474016e-07,0.0,0.00015191034527156769
2160000,300,-4.291527899826234e-06,0.0001537440393648077,358,2.167944835929013,0.0,0.0,0.00155851715724643,3.201234384996715e-08,-3.0985696709944457,-4.329624782511136e-06,0.025515545449421678,0.026548826909234758,3324.49,4.9153518892919675e-05,3.809688805071008e-08,0.0,0.0001520481528684416
2167200,301,-1.0997618901250535e-06,-4.905834181699793e-06,358,2.1678086952230804,0.0,0.0,0.0015612299920321467,3.391551482538823e-08,-3.8754221954842842,-1.10815881606978e-06,0.02554143582457276,0.026607448510371393,3324.49,4.975809398597722e-05,8.396911211102708e-09,0.0,-6.509324360707352e-06
2174400,302,-2.678234369510771e-06,0.00011125375533660502,358,2.1676469352080194,0.0,0.0,0.0015670028739599754,3.1637042719097535e-08,-1.912144312415632,-2.7650887129657363e-06,0.02560840576037562,0.02667617877333382,3324.49,4.897108751301778e-05,8.685434182101559e-08,0.0,0.00011072465208531645
2181600,303,-2.2946062311249863e-06,0.00012159618264553904,358,2.167728778596908,0.0,0.0,0.0021576124772250222,5.810692581496835e-08,-3.125438441593969,-2.324838530705615e-06,0.025585514602532226,0.026639609206615695,3324.49,6.321105430787362e-05,3.02323132103963e-08,0.0,0.00012123476163166079
2188800,304,-2.2879842287351203e-06,0.00010539930013555211,358,2.167587371380241,0.0,0.0,0.0017833849741253763,4.378678913890775e-08,-1.910651880731343,-2.3914581574859183e-06,0.02561679467827416,0.026699677037577776,3324.49,5.444601174543937e-05,1.0347392818987712e-07,0.0,0.00010347696343898412
2196000,305,-4.225034219250989e-06,0.00011038057285408815,358,2.1674422269681144,0.0,0.0,0.0020315985655595015,5.464061804068035e-08,-2.8493133893514435,-4.269575463472807e-06,0.025623608433996286,0.026760193436657864,3324.41,5.9782297488330896e-05,4.454124939820691e-08,0.0,0.00011207016147658405
2203200,306,-3.647616704680576e-06,0.00011333886517456722,358,2.1672774141553846,0.0,0.0,0.001608337553988874,3.428389178208384e-08,-2.7763821525832335,-3.704035661529837e-06,0.02572429692308621,0.02683180129313201,3324.41,4.659315554658422e-05,5.641894091952236e-08,0.0,0.00011276921942794014
2210400,307,8.032384584111851e-07,1.931681080877771e-06,358,2.1672843446428813,0.0,0.0,0.0015476154744139719,3.3712874385624724e-08,-3.646929057182142,7.569102918712218e-07,0.025762572470490654,0.02682334161373397,3324.41,4.7333620326074676e-05,4.632817274612188e-08,0.0,3.458827945773457e-06
2217600,308,-4.376157210446856e-06,0.00015682361022700638,358,2.1672263259925537,0.0,0.0,0.0018180320581646695,4.485502904488175e-08,-2.305319895550372,-4.494404278167242e-06,0.02575295360004973,0.026849046495728317,3324.41,5.46018578046775e-05,1.1824705391965964e-07,0.0,0.00015498087095505662
2224800,309,-2.780615274599657e-06,0.0001269290959166738,358,2.167079286666774,0.0,0.0,0.0018587566822991775,4.58358117225357e-08,-1.8863890562226218,-2.9450359235812375e-06,0.025736929045684597,0.026913262825316343,3324.41,5.4031214710821664e-05,1.6442064891218024e-07,0.0,0.00012613348357780628
2232000,310,-4.055740624337625e-06,0.00011559774275797906,358,2.167026007888178,0.0,0.0,0.0021578259129744273,6.103730843382093e-08,-2.5329109133945575,-4.113003708729963e-06,0.025809592121876977,0.026937489385603287,3324.41,6.616410144576395e-05,5.726309177060486e-08,0.0,0.00011072574387324818
2239200,311,-4.031545178900756e-06,0.00011427121882419787,358,2.166695804340499,0.0,0.0,0.0016598737627034085,3.6440678096619445e-08,-2.8070556358188856,-4.122013043140132e-06,0.025922724222764374,0.0270815245858911,3324.42,5.226551860479057e-05,9.046785672026543e-08,0.0,0.00011320163686654781
2246400,312,-1.8107061230795732e-06,1.4057945651533675e-05,358,2.1664512625389687,0.0,0.0,0.0016674478187068355,3.5640656425610436e-08,-3.8976292501195737,-1.9071365631999467e-06,0.025952781802500244,0.027186452498620964,3324.42,5.2327275010850934e-05,9.643044440645344e-08,0.0,1.3886686981247207e-05
2253600,313,-1.0814135711215714e-06,7.648791107923234e-05,358,2.1663723140702675,0.0,0.0,0.0014647075689857253,3.002179560326376e-08,-1.6163533654635545,-1.086326092309952e-06,0.026103381963333398,0.027221522417520638,3324.42,4.422581068055266e-05,4.912527019753307e-09,0.0,7.857238041988576e-05
2260800,314,-3.1225323404124802e-06,0.0001212074602831795,358,2.1662846559286115,0.0,0.0,0.002167724069905013,5.983161442576649e-08,-2.7744831784069532,-3.2160668070769733e-06,0.025962203751717296,0.027262288237522758,3324.42,6.547813051008694e-05,9.353445888321278e-08,0.0,0.00012008888340852134
2268000,315,-3.1280417742285935e-06,0.00010664256558357012,358,2.1660726595871034,0.0,0.0,0.0017624670334806156,4.14296158938018e-08,-1.55251091160708,-3.1854870240314497e-06,0.026036465296166995,0.02735624963595044,3324.42,5.2206541236238324e-05,5.7445260928454214e-08,0.0,0.00010508115385016299
2275200,316,-3.4570304571298852e-06,7.123297764344047e-05,358,2.1659171655328304,0.0,0.0,0.0021719980340663453,6.202859138251073e-08,-2.572204113162699,-3.5272840405203376e-06,0.026100886934069527,0.02742293419020305,3324.43,6.669812476591893e-05,7.025359196050553e-08,0.0,6.817758605119857e-05
2282400,317,-2.482107773796336e-06,6.160917749056607e-05,358,2.165741301436564,0.0,0.0,0.001630742629811722,3.35977290469821e-08,-1.9574134944598878,-2.6033370176510444e-06,0.026105165907953545,0.02749725915010189,3324.43,4.905205450880085e-05,1.2122924335077205e-07,0.0,6.127095444664359e-05
2289600,318,9.768053145815914e-07,-3.427614652075193e-05,358,2.16559795830931,0.0,0.0,0.0016858991034747477,3.697129928394358e-08,-3.2395504184540296,9.608811138395005e-07,0.02617306383038383,0.02755987455491864,3324.43,5.110447697251853e-05,1.5924176170335428e-08,0.0,-3.2678627557047094e-05
2296800,319,-2.4553746000919763e-06,8.530517649017073e-05,357,2.1653741774956385,0.0,0.0,0.0018706618527311732,4.268266434331782e-08,-1.611822014791625,-2.554595749637249e-06,0.02621096953158341,0.027658496825246227,3324.43,5.78128950018779e-05,9.922112816879248e-08,0.0,8.464482402181213e-05
2304000,320,-2.341665688958009e-06,6.760147496320484e-05,357,2.1652565132751667,0.0,0.0,0.0018974016650039986,4.5905706634936155e-08,-1.8436703198052276,-2.4765186692012662e-06,0.026250772920644115,0.02771633088315231,3324.43,5.543825736995443e-05,1.348529827202116e-07,0.0,6.742185287326159e-05
2311200,321,-9.441021143699469e-07,5.326391834044458e-05,357,2.165122559136814,0.0,0.0,0.0020185201130031296,5.229902212545307e-08,-2.116342004345996,-1.0010386457206077e-06,0.026307262884423373,0.027773317128257265,3324.43,5.945266341576435e-05,5.693652106174792e-08,0.0,5.186021151229755e-05
2318400,322,-1.3953073850385654e-06,4.252449341761024e-05,357,2.1651141726718377,0.0,0.0,0.0017240329929390334,3.999104156091134e-08,-2.726413890552268,-1.4469325345074711e-06,0.02635251486062925,0.02777271282903495,3324.47,5.1956016536392835e-05,5.1625182553152655e-08,0.0,4.1010633007270755e-05
2325600,323,-1.2710029882995628e-06,-2.3027760848198723e-05,357,2.1649914107247006,0.0,0.0,0.0017251418185144387,3.7158850619105534e-08,-2.9411812213473216,-1.329241136459667e-06,0.026392653359583133,0.027822997166908215,3324.47,5.345719531532195e-05,5.8238132988938777e-08,0.0,-2.2229919847337975e-05
2332800,324,-3.837486798761355e-07,5.485045432983689e-06,357,2.1647584863202742,0.0,0.0,0.0016301261768737797,3.49190554787412e-08,-1.9968190770564371,-3.8989948634693237e-07,0.026426721118993527,0.027923944546942327,3324.47,4.9249635092676646e-05,6.150802893478805e-09,0.0,4.725687636988351e-06
2340000,325,-1.0934458478001664e-06,5.101893844958626e-05,357,2.1647358070227205,0.0,0.0,0.002038063726338026,5.265445707298265e-08,-2.4678722619490023,-1.1905227068365232e-06,0.026475327004328687,0.027931914235115363,3324.47,5.901238365332421e-05,9.70768487476456e-08,0.0,4.9656394413840096e-05
2347200,326,-1.9848977541516074e-06,4.311353754792617e-05,357,2.164429444661216,0.0,0.0,0.0016246470606156868,3.666827375626618e-08,-1.6222422139015462,-2.0227909764247534e-06,0.026617704772035636,0.02806450884752271,3324.47,4.8861632394684117e-05,3.7893199637874606e-08,0.0,4.5142717605162686e-05
2354400,327,-1.6998716174936572e-06,5.010010753395849e-05,357,2.164440534471204,0.0,0.0,0.002085886643419539,5.5686677832577364e-08,-2.8377283279684486,-1.8585804367536195e-06,0.026518835474037265,0.028054877135769596,3324.48,6.202256865248961e-05,1.587088111720843e-07,0.0,4.741462961978001e-05
2361600,328,-1.409891633500965e-06,3.616162722186007e-05,357,2.1641853103877375,0.0,0.0,0.0015499604916239772,3.188573976506184e-08,-2.2132853892816127,-1.4917796515546768e-06,0.026639049880246,0.028158791261606867,3324.48,4.688176579916792e-05,8.188801535905056e-08,0.0,3.601322387542165e-05
2368800,329,1.8543032021348328e-06,-9.39542600021559e-05,357,2.1641145639476322,0.0,0.0,0.001631671860366758,3.417189173696083e-08,-2.971726919113013,1.8533693025911735e-06,0.026760889228393946,0.02819098428603774,3324.48,5.111567607441138e-05,9.338943882064961e-10,0.0,-9.590319852595568e-05
2376000,330,-1.3618653663717583e-06,3.308700851238967e-05,357,2.1640128160752945,0.0,0.0,0.0016822517170045998,4.095012594432807e-08,-1.7872848969343162,-1.4716788439701518e-06,0.02689053885904806,0.02823387103709614,3324.48,5.0754843333258454e-05,1.0981347356126964e-07,0.0,3.427674225864255e-05
2383200,331,-1.5286753008701551e-07,2.8491085765246547e-05,357,2.1639716248632106,0.0,0.0,0.00191934263699093,4.937006301617349e-08,-2.122796983865518,-1.9280460822463202e-07,0.026755014370816448,0.028252581567897717,3324.48,5.741029247003937e-05,3.99370702133879e-08,0.0,2.8944492312947563e-05
2390400,332,-2.1326786522287743e-06,5.6688683083770696e-05,357,2.1639428464760853,0.0,0.0,0.0018665183109895596,4.587319820547517e-08,-1.789422757801398,-2.1841445023709346e-06,0.02679833417300076,0.02826412308337807,3324.48,5.3602118672149655e-05,5.146586797924443e-08,0.0,5.7107536965593796e-05
2397600,333,-2.100404140066545e-06,6.684368755403275e-05,357,2.163717427585147,0.0,0.0,0.0018671209541557619,4.8875269527362656e-08,-2.9586400625070968,-2.197164696837099e-06,0.026848287966775207,0.028359469209953126,3324.53,5.4505526556959785e-05,9.676055527519694e-08,0.0,6.660821389379503e-05
2404800,334,-1.237724634417543e-06,1.777251815178614e-05,357,2.1635284220650544,0.0,0.0,0.0016210090174096858,3.379032966684674e-08,-2.467673456621548,-1.2585675439821233e-06,0.026913024550883936,0.028435992861969354,3324.53,5.002217906258665e-05,2.084290268409811e-08,0.0,1.8957332410645195e-05
2412000,335,-1.543001823364789e-07,3.30638338018188e-05,357,2.163386004093234,0.0,0.0,0.00154379317163283,3.351057307776212e-08,-1.8656724090889243,-2.0789229433159394e-07,0.027039234101017037,0.028493655193986812,3324.53,4.5042090306648864e-05,5.359210975426197e-08,0.0,3.1262576279861694e-05
2419200,336,-1.4670447119278051e-06,6.756275371395961e-05,357,2.163397983647383,0.0,0.0,0.0020452067140494866,5.132917268796273e-08,-2.05348768673628,-1.6176518045821603e-06,0.02693721495237274,0.028485496095393047,3324.53,6.208579233732178e-05,1.5060707904400536e-07,0.0,6.634562848152449e-05
2426400,337,-1.2828065855830664e-06,6.05415260997628e-05,357,2.163248403195351,0.0,0.0,0.0016474549490964612,3.67467663132118e-08,-1.5198828614089224,-1.341061588414151e-06,0.027056319215605973,0.028548433147469368,3324.53,4.960501127613387e-05,5.8255021043588386e-08,0.0,5.9532053251897736e-05
2433600,338,-2.113304417623471e-06,6.224341456757772e-05,357,2.1632294138324206,0.0,0.0,0.002146544209135142,6.233376848417233e-08,-3.0200522108209737,-2.1958666930414587e-06,0.027054914472539097,0.028554205568735776,3324.53,6.646601256308937e-05,8.256227359961287e-08,0.0,6.383365035543534e-05
2440800,339,-2.9118700058044098e-06,8.182103589903245e-05,357,2.1630052804852293,0.0,0.0,0.0015669069850345195,3.0692034140961376e-08,-2.6919427282729784,-2.9259267211361674e-06,0.02716978267337831,0.028648918498573556,3324.53,4.821353877064333e-05,1.4056728316679836e-08,0.0,8.430920128291061e-05
2448000,340,5.580982306049937e-07,-3.226077593112184e-05,357,2.162889561391381,0.0,0.0,0.0016904349238222164,3.5763260790519046e-08,-2.3002348900093605,5.466417877671622e-07,0.027131670301154296,0.028696355147573054,3324.53,4.885115416511113e-05,1.1456440290592273e-08,0.0,-3.3379510427109725e-05
2455200,341,-2.410243613287253e-06,0.00010408317441085011,357,2.162892983795474,0.0,0.0,0.0017020460510461359,3.650658296859367e-08,-2.0604178196767338,-2.4775727138938288e-06,0.02715372513255311,0.028695160914039997,3324.53,5.22966598891032e-05,6.73291005820828e-08,0.0,0.00010275450366865671
2462400,342,-3.3955065095593735e-06,0.00011058917259913038,357,2.16298041774511,0.0,0.0,0.0019044508888951634,4.3840907960353265e-08,-2.2569571156363297,-3.5163893830090747e-06,0.027188339322210056,0.028659364400360286,3324.53,5.5537592449449925e-05,1.2088284769179342e-07,0.0,0.00011265591161251669
2469600,343,-3.076154603569475e-06,0.00011913040384766289,357,2.1628552024263556,0.0,0.0,0.0018378353595383163,4.3501788128062395e-08,-2.060380364144763,-3.2026643937256647e-06,0.02734678855956724,0.02870746999604519,3324.53,5.355434530137074e-05,1.2650977178417842e-07,0.0,0.00011847696096586249
2476800,344,-2.6949989521937144e-06,9.765976778010912e-05,357,2.162761180258933,0.0,0.0,0.0017717263597481338,4.1529740969237056e-08,-2.7193956335906,-2.731440027908939e-06,0.027300052292319753,0.02874599325995419,3324.56,5.470934715834579e-05,3.644107429227069e-08,0.0,9.685068504150907e-05
2484000,345,-2.8605267439977808e-06,5.072885564495676e-05,357,2.1624566952608246,0.0,0.0,0.001675426600568388,3.458139685509759e-08,-2.540016656855427,-2.920506301191555e-06,0.027296709016522282,0.028869544581667808,3324.56,5.012234019221772e-05,5.997955964974525e-08,0.0,5.05494479579441e-05
2491200,346,-9.666633752726197e-07,5.032845264124608e-05,357,2.1623547618351284,0.0,0.0,0.001526151904203404,3.138845093144026e-08,-1.9884688677011975,-1.124869605906016e-06,0.027423875077464986,0.028907820359463727,3324.56,4.484436726361677e-05,1.5820623021937118e-07,0.0,4.945463474653495e-05
2498400,347,-2.4325826853164418e-06,9.155657439504147e-05,357,2.1623514289704584,0.0,0.0,0.0020486686673104977,5.1611542679912386e-08,-2.408987782666134,-2.5513034150395677e-06,0.027488938259359982,0.028909558949785103,3324.56,6.028703467550525e-05,1.1872071505265625e-07,0.0,8.738492556681249e-05
2505600,348,-2.667721784984403e-06,9.178443253091472e-05,357,2.1620938476557456,0.0,0.0,0.0015697348186568844,3.358484563238783e-08,-1.6543899361426553,-2.7195744764502183e-06,0.027600026565293475,0.029020070431103544,3324.56,4.866662643311441e-05,5.185269349361594e-08,0.0,9.297564007716747e-05
2512800,349,-2.0423616939935756e-06,8.779817465659404e-05,357,2.1621551634136904,0.0,0.0,0.002247913377727262,6.473320837239945e-08,-2.9422203020390953,-2.1133227436276236e-06,0.027562926336106033,0.028996214203858155,3324.63,6.572709599508101e-05,7.096104136063895e-08,0.0,8.493461021970365e-05
2520000,350,-2.6482449715079505e-06,9.472122587199226e-05,357,2.161861596214708,0.0,0.0,0.0016042699250032283,3.3580421892771e-08,-2.4862163695070167,-2.731765232324106e-06,0.027636130918457947,0.029115817494242004,3324.63,4.80932499300154e-05,8.352026075276104e-08,0.0,9.424815337146833e-05
2527200,351,-4.6630854414436783e-07,-2.4029200566872755e-05,357,2.1618559576310807,0.0,0.0,0.0016825322887725341,3.3961459613112464e-08,-2.8421718293972433,-4.477591445950635e-07,0.027649488926288626,0.02912299234656587,3324.63,5.237691533183535e-05,-1.854938938485591e-08,0.0,-2.2713534784590212e-05
2534400,352,-2.292900796185426e-06,0.00010962212727756277,357,2.1617233168511167,0.0,0.0,0.0016325333739723887,3.444902620383499e-08,-2.000785328077261,-2.390587644032897e-06,0.02769126146410902,0.029174574669154865,3324.63,4.747452925463542e-05,9.768686004634291e-08,0.0,0.00010745948580293655
2541600,353,-1.869230480065296e-06,8.506812044688991e-05,357,2.1616527777941767,0.0,0.0,0.0020092068576857895,4.887835375657693e-08,-2.2868074022280793,-1.945855915054186e-06,0.027768212169822715,0.029202069543183794,3324.63,6.0502088120539136e-05,7.662544127874438e-08,0.0,8.464824309977114e-05
2548800,354,-2.5570677414551237e-06,8.437917415571901e-05,357,2.1614395695924755,0.0,0.0,0.0017591807238262385,3.930793986843958e-08,-1.9509911867928882,-2.594288764176235e-06,0.02783816585812481,0.02928656726646873,3324.63,5.52989477746307e-05,3.722103063247185e-08,0.0,8.389152965358943e-05
2556000,355,-3.2936042520842216e-06,8.326793929947831e-05,357,2.1612697333160535,0.0,0.0,0.001870075441297438,4.6574867236002e-08,-2.737457291135397,-3.280902751328837e-06,0.027775214732447196,0.029357426890452943,3324.57,5.747936567352582e-05,-1.2701503265815883e-08,0.0,8.11334322211452e-05
2563200,356,-1.7729986990111561e-06,3.48948444370535e-05,357,2.1611110925674444,0.0,0.0,0.0016419213626090484,3.384725961454252e-08,-2.9154433860597906,-1.7317815834734513e-06,0.027867395182688035,0.0294221194995681,3324.57,4.794265260758505e-05,-4.121711849872219e-08,0.0,3.408185844133267e-05
2570400,357,8.902299736802741e-07,-2.1943800402582188e-05,357,2.1609248609959133,0.0,0.0,0.0015947464069292422,3.332926781063633e-08,-2.6146053311749116,8.232917786238859e-07,0.02788819227081837,0.029493610756915242,3324.57,4.487248991595344e-05,6.693819829856856e-08,0.0,-2.2363876567832296e-05
2577600,358,-2.3373181090884226e-06,7.242388122911862e-05,357,2.1608490428344282,0.0,0.0,0.001974519742241624,5.1106006589920903e-08,-2.1119680391464914,-2.4353940725802435e-06,0.028024703820073413,0.029523598617632638,3324.57,5.766045858165102e-05,9.807593878340223e-08,0.0,7.355792268309035e-05
2584800,359,-2.3385531312340672e-06,8.119353563139774e-05,357,2.1607920591887977,0.0,0.0,0.0017008722569973164,4.088070359890141e-08,-1.9800652332572395,-2.3478599111587555e-06,0.028027406643149712,0.02954973564451196,3324.57,4.9548853584470895e-05,9.30677914201069e-09,0.0,7.840059082367787e-05
2592000,360,-1.939486249550474e-06,6.169767311274564e-05,357,2.160782869041912,0.0,0.0,0.002129051688416872,5.779789259859697e-08,-2.7270337952034813,-2.0076276577969436e-06,0.027975749679072393,0.029557351078246794,3324.54,5.915838045681669e-05,6.814141590209182e-08,0.0,6.039160418461213e-05
2599200,361,-2.577085869749121e-06,8.7332953436506e-05,357,2.1606031552256733,0.0,0.0,0.0015122793328615088,3.0999320150779304e-08,-2.46165353496081,-2.6109582388173106e-06,0.028098376618560263,0.029630488599527372,3324.54,4.5521906352224806e-05,3.387236957459143e-08,0.0,8.885840454208089e-05
2606400,362,8.096760271585133e-07,-2.5746574505001986e-05,357,2.1604785547843055,0.0,0.0,0.0015754723316220207,3.146976144655133e-08,-2.9101943819390406,8.025816888483353e-07,0.028141061451493036,0.029682078909735003,3324.54,4.5353980577687656e-05,7.094349926054002e-09,0.0,-2.395311598103858e-05
2613600,363,-1.4991852540435894e-06,9.461954282891209e-05,357,2.160458537743836,0.0,0.0,0.001518748850764481,3.039665411997202e-08,-1.8575551465090627,-1.6306603357096058e-06,0.02814768927260524,0.029687394485488613,3324.54,4.481589335387051e-05,1.3147509464545748e-07,0.0,9.31504691236397e-05
2620800,364,-2.4953969972893938e-06,0.00010953021423148808,357,2.1605542839708787,0.0,0.0,0.002047797436421711,5.329416166083201e-08,-3.1849078426663837,-2.581639756634389e-06,0.028316771255155637,0.029649928672209617,3324.54,5.998404866784072e-05,8.62427528933923e-08,0.0,0.00010850136405717118
2628000,365,-3.1807471295865395e-06,0.00012024895170342794,357,2.1603755485191547,0.0,0.0,0.0016951856870363125,3.895197041575675e-08,-1.9422058016590027,-3.205406611937458e-06,0.028277413229083535,0.029718922507929464,3324.54,5.11856921724827e-05,2.4659494346384877e-08,0.0,0.00012009034605610216
2635200,366,-3.5135197387336586e-06,0.00011184790500139747,357,2.1600787337810274,0.0,0.0,0.0019137435513891948,4.881980083255084e-08,-2.456510417441684,-3.499384964969848e-06,0.028267270641539385,0.029832488872707084,3324.45,5.659602155714465e-05,-1.4134767888791803e-08,0.0,0.0001120337103172638
2642400,367,-2.9810130312565166e-06,0.0001001997242762805,357,2.1598342230080294,0.0,0.0,0.0015932306518774203,3.406498817773425e-08,-2.8060671583133394,-3.071529141617488e-06,0.028448431171678872,0.02992813013787209,3324.45,4.8063777516493345e-05,9.051610509560086e-08,0.0,9.81450338324148e-05
2649600,368,5.2382395495349787e-08,2.8558478980794426e-05,357,2.159879899268657,0.0,0.0,0.0015580343055446608,3.1175298554115086e-08,-2.21066417914778,-1.502712096995285e-08,0.02842741460060524,0.02991554322761823,3324.45,5.071487805133185e-05,6.740952674336699e-08,0.0,2.7101185871261714e-05
2656800,369,-2.546415733805948e-06,0.00010375563390570032,357,2.1597326991608536,0.0,0.0,0.0018635956543003747,4.4117367431924876e-08,-2.098496770092419,-2.6825127639465174e-06,0.02846052749321436,0.029974337413453716,3324.45,5.657281142791558e-05,1.3609703611084996e-07,0.0,0.00010248069460788299
2664000,370,-2.8408773533828573e-06,0.00010363432062255379,357,2.159531215605912,0.0,0.0,0.001666067406360679,3.70472224096312e-08,-1.9826416904286102,-2.9081162777841164e-06,0.02858832980062635,0.030057594626304255,3324.45,5.2188445302541676e-05,6.723892529965938e-08,0.0,0.00010262464842709544
2671200,371,-2.7188114589539776e-06,8.617164150804242e-05,357,2.1594679204812124,0.0,0.0,0.002134814768525767,5.873361606392838e-08,-2.356953642688416,-2.7410280987064913e-06,0.028557061411134857,0.030084857284658092,3324.45,6.347924291932255e-05,2.2216638300377524e-08,0.0,8.439252366833993e-05
2678400,372,-3.0017756836093324e-06,9.63113607305561e-05,357,2.1593091127796784,0.0,0.0,0.0015728630390590755,3.215310287710257e-08,-2.6212568752917034,-3.0902189330369633e-06,0.028618752102234534,0.030151270296395066,3324.43,4.686493244873289e-05,8.844325022222161e-08,0.0,9.563398917694464e-05
2685600,373,-1.0161771512745961e-06,-1.1420311379429925e-05,357,2.159123206302889,0.0,0.0,0.0016271754127119438,3.368122162906119e-08,-3.020958124658504,-9.597757365460167e-07,0.028681332027958906,0.03022442130982059,3324.43,4.739024670143349e-05,-5.6401408659182144e-08,0.0,-1.0502214124961572e-05
2692800,374,-2.3445795246973807e-06,8.935415905724283e-05,357,2.1588910724624752,0.0,0.0,0.0015478154549667137,3.234254160048493e-08,-2.096685410911444,-2.4130718385775722e-06,0.028726731734202496,0.030314538585633117,3324.43,4.5056310915637e-05,6.849231482720543e-08,0.0,9.00476801876076e-05
2700000,375,-2.702582513465695e-06,8.313441447771267e-05,357,2.1587571452451244,0.0,0.0,0.0020688689521066693,5.14552396452029e-08,-2.7036007368064316,-2.759465696855045e-06,0.02882229748332964,0.030369845933960454,3324.43,6.0515026235339055e-05,5.688317076373287e-08,0.0,8.082553711112737e-05
2707200,376,-2.2120846035449472e-06,6.425266151439393e-05,357,2.158604910859355,0.0,0.0,0.0017821348002283628,4.157434721151129e-08,-1.7749399873283171,-2.2671203209715695e-06,0.028857762601236424,0.030432409793902288,3324.43,5.1024022103192714e-05,5.5035708318516877e-08,0.0,6.619386018266076e-05
2714400,377,-2.3873371093283322e-06,4.787315372788699e-05,357,2.1586232828810106,0.0,0.0,0.0019696941328307036,5.030057929192237e-08,-2.5817818656618945,-2.4143289856993535e-06,0.02888888353991899,0.03043073768520521,3324.34,5.990985399848561e-05,2.6991863107298167e-08,0.0,4.72198666997905e-05
2721600,378,-2.4170569048397367e-06,6.302344864469065e-05,357,2.1583597542842226,0.0,0.0,0.001578567396137505,3.123495457383171e-08,-2.467546087153374,-2.5191428857415606e-06,0.028963571096445238,0.03053680808719484,3324.34,4.744998874222578e-05,1.0208598806814624e-07,0.0,6.369395326958832e-05
2728800,379,1.7623581867877104e-06,-6.394288425538557e-05,357,2.158373466285448,0.0,0.0,0.0015376980041799555,3.0808413749891824e-08,-2.5517594794810767,1.7276910120353969e-06,0.029135603501224922,0.030535512517043763,3324.34,4.701955695245496e-05,3.466717101780543e-08,0.0,-6.678435326460794e-05
2736000,380,-1.3617016355516276e-06,5.866949977107549e-05,357,2.158251569848212,0.0,0.0,0.0017230030540306069,3.710551218547094e-08,-2.3318714599090598,-1.4665435570567982e-06,0.02909219628586755,0.030582289235080006,3324.34,5.1251099094158126e-05,1.0484192575734511e-07,0.0,5.9194644563878016e-05
2743200,381,-1.879345953602706e-06,5.748569325245876e-05,357,2.1581782834775867,0.0,0.0,0.0016680715872401683,3.575449864637976e-08,-2.0914734570279956,-1.8685223364915573e-06,0.02908599632474342,0.030613345708254545,3324.34,4.9459805567338423e-05,-1.0823604648860275e-08,0.0,5.487388655262089e-05
2750400,382,-1.9883220915297423e-06,4.695968069050029e-05,357,2.1581032780427782,0.0,0.0,0.0019715734493331097,4.997315171192025e-08,-2.6937541813036754,-1.8928051237235861e-06,0.02910744599037109,0.030642117938278098,3324.34,5.6797709404762566e-05,-9.551695297953311e-08,0.0,4.542740071410807e-05
2757600,383,-1.7698931118987937e-06,3.842384413876705e-05,357,2.157842949108472,0.0,0.0,0.001566340453649727,3.353112457240641e-08,-2.8883515337819143,-1.8277070423782203e-06,0.029238016673008956,0.03074562680863199,3324.38,4.8852771997958004e-05,5.781394211495135e-08,0.0,3.856089338874936e-05
2764800,384,-5.37347060656435e-07,-4.231977349961978e-05,357,2.157666079458736,0.0,0.0,0.0016343169776415123,3.450833977858633e-08,-2.936846956842475,-5.922480978629238e-07,0.02924263617578184,0.030817506504984247,3324.38,5.0167453138815597e-05,5.4901022941638504e-08,0.0,-3.994456392778394e-05
2772000,385,-1.791954743245948e-06,6.424979769260212e-05,357,2.157445392560477,0.0,0.0,0.0015663655067815522,3.321891699400425e-08,-2.320721262944123,-1.8973869024854602e-06,0.029241450086494477,0.030900862023044876,3324.38,4.5924760710090103e-05,1.0543214169661293e-07,0.0,6.457191736681764e-05
2779200,386,-2.32219780893236e-06,8.833906610534457e-05,357,2.157378340700946,0.0,0.0,0.002018550525515811,5.126117985845291e-08,-2.7472502139762596,-2.4963615572130145e-06,0.029410129538638682,0.030926230373452344,3324.38,6.171682186530842e-05,1.741637577933501e-07,0.0,8.801570352014857e-05
2786400,387,-2.7874131729589185e-06,9.307524907417102e-05,357,2.157195900886778,0.0,0.0,0.0016125553348291081,3.5465798717368214e-08,-1.8690493603807594,-2.7053639227497726e-06,0.029429131583015005,0.03099977810852348,3324.38,4.9649413760260454e-05,-8.204925186281393e-08,0.0,9.216757213715078e-05
