explained_variance,avg_q_selected,PMM:episode_rewards,policy_entropy,frames,episode_length,model_prob_std,avg_q_retraced,advantage_norm,P09:episode_rewards,epoch_idx,q_loss,policy_loss,P01:episode_rewards,rollout_prob_std,policy_gradient_bias_correction,grad_norm,policy_gradient_loss,fps
-1218.057537975444,8.404293933734997e-06,0.0,2.1972252606525626,2930400,3324.21,1.701567237180418e-05,8.048649091513594e-06,0.00016120922937636384,0.0,407,5.983498217397684e-10,-1.9757886695201412e-07,0.0,1.816220450795571e-05,0.0,2.341439196091023e-06,-1.9757886695201412e-07,340
-144.21797255654184,7.1849156383029996e-06,0.0,2.197225283100491,2937600,3324.21,2.4379194016103518e-05,7.2934155262207666e-06,0.00023196462716705966,0.0,408,1.0392814054463424e-09,-1.4357123376822104e-07,0.0,2.544349280538784e-05,0.0,3.1796410459883444e-06,-1.4357123376822104e-07,341
-1399.2538326704596,7.997733568170168e-06,0.0,2.1972253065733676,2944800,3324.21,1.9060824580551057e-05,7.741251851769897e-06,0.00018125355346991268,0.0,409,8.097296551326536e-10,-1.6960448160614166e-07,0.0,2.022657754182655e-05,0.0,2.595337229639002e-06,-1.6960448160614166e-07,341
-257.4793354592027,6.995451442965008e-06,0.0,2.197225187007712,2952000,3324.43,2.6276378628268197e-05,6.681560711036154e-06,0.00026817112462607134,0.0,410,1.2057745402436847e-09,-2.315860001544772e-07,0.0,2.7628071589197617e-05,0.0,3.5443515605609873e-06,-2.315860001544772e-07,341
-1763.5687075504904,7.4355745346612496e-06,0.0,2.197225270898884,2959200,3324.43,1.7621166874977107e-05,7.1555953107739135e-06,0.00017724495825662781,0.0,411,6.733530858544418e-10,-1.4926096889265196e-07,0.0,1.8834642291094855e-05,0.0,2.5400819073611144e-06,-1.4926096889265196e-07,341
-254.76291989632065,6.838497760681895e-06,0.0,2.197225296658183,2966400,3324.43,1.8209730342133543e-05,6.353130992887859e-06,0.0001867683772741924,0.0,412,6.983565606205423e-10,-1.8985786098065412e-07,0.0,1.9500048720760424e-05,0.0,2.582809599463523e-06,-1.8985786098065412e-07,341
-1043.7385882802616,5.862356497305298e-06,0.0,2.1972252828261207,2973600,3324.43,2.0011054654998723e-05,5.857794223813817e-06,0.00020332746807745996,0.0,413,7.64185426996522e-10,-1.202289697758346e-07,0.0,2.1192197170416014e-05,0.0,2.6844513085425926e-06,-1.202289697758346e-07,341
-573.3294161352752,6.49301146051498e-06,0.0,2.197225302325355,2980800,3324.43,2.0909288516550294e-05,6.603592972869447e-06,0.00022796725402031372,0.0,414,1.0698081669175751e-09,-1.6800659715820127e-07,0.0,2.213232080244267e-05,0.0,2.9266640645530566e-06,-1.6800659715820127e-07,341
-662.4993270518893,6.568993602747627e-06,0.0,2.19722531226674,2988000,3324.43,2.0460490704117917e-05,6.510730430491195e-06,0.00020481007936797943,0.0,415,7.40372458162771e-10,-1.3978034365273574e-07,0.0,2.1873231093234645e-05,0.0,2.7895847933863903e-06,-1.3978034365273574e-07,341
-1216.8070072911091,6.82469123410366e-06,0.0,2.197225299184284,2995200,3324.49,2.026942448318485e-05,6.666361152418804e-06,0.00020854161391993227,0.0,416,8.312579045406194e-10,-2.025679059931113e-07,0.0,2.158084724882995e-05,0.0,2.923935594062262e-06,-2.025679059931113e-07,341
-1158.7930124425386,6.757985891426607e-06,0.0,2.197225295816149,3002400,3324.49,1.7226530894494094e-05,6.833796797155344e-06,0.00016415674318223376,0.0,417,6.684451958325193e-10,-1.6776644973422056e-07,0.0,1.839447143585783e-05,0.0,2.2303513001538955e-06,-1.6776644973422056e-07,341
-966.7414519955054,7.029147460132871e-06,0.0,2.1972253190903435,3009600,3324.49,1.748296333514212e-05,6.558564475004199e-06,0.00017742088657595132,0.0,418,6.916165846700471e-10,-1.491317554064198e-07,0.0,1.86059047886616e-05,0.0,2.559521233012624e-06,-1.491317554064198e-07,341
-258.27693735094294,5.761278758133437e-06,0.0,2.197225351125475,3016800,3324.49,2.181209411905875e-05,5.647863383097097e-06,0.00021123935606541842,0.0,419,7.515452588015059e-10,-1.3683919115363855e-07,0.0,2.3031805017478205e-05,0.0,2.673003807852542e-06,-1.3683919115363855e-07,341
-1383.002717644618,5.902193371420397e-06,0.0,2.197225295996637,3024000,3324.49,1.6967869331623508e-05,5.725892709732283e-06,0.00016815605250302442,0.0,420,6.698954138978196e-10,-1.2780699429563227e-07,0.0,1.8140563383593347e-05,0.0,2.3476369009871494e-06,-1.2780699429563227e-07,341
-174.27501252608326,5.7955153030775365e-06,0.0,2.1972252919118866,3031200,3324.42,2.553040282257509e-05,5.467296460964794e-06,0.0002588047472338579,0.0,421,1.0162802835566307e-09,-1.5436313766738995e-07,0.0,2.6711063788492794e-05,0.0,3.3740808610591927e-06,-1.5436313766738995e-07,341
-1970.7733805805224,5.853458338230639e-06,0.0,2.197225326984017,3038400,3324.42,1.4958618728925674e-05,5.5190122618785675e-06,0.0001382714130468693,0.0,422,5.985107608312317e-10,-1.082584227305761e-07,0.0,1.608318020840272e-05,0.0,1.989721490359734e-06,-1.082584227305761e-07,341
-238.05995638081004,5.349856448631164e-06,0.0,2.1972252540172095,3045600,3324.42,1.7880061448600204e-05,5.065031468089973e-06,0.00017268810994397295,0.0,423,7.873758438643882e-10,-9.152233669525011e-08,0.0,1.8973389119634832e-05,0.0,2.5535994376290193e-06,-9.152233669525011e-08,341
-1111.749448649306,4.885043400703911e-06,0.0,2.197225268095259,3052800,3324.42,1.9536261807054962e-05,4.896798585502953e-06,0.00019322248443056494,0.0,424,6.928197800094954e-10,-8.061170595985139e-08,0.0,2.0890497756212087e-05,0.0,2.5691882169749005e-06,-8.061170595985139e-08,341
-506.7340654556114,4.925260108530593e-06,0.0,2.1972252622956323,3060000,3324.42,2.0283718142603068e-05,4.369409269685772e-06,0.0001996189447116915,0.0,425,8.011182320128752e-10,-5.189331437106543e-08,0.0,2.1400715219460386e-05,0.0,2.7288809500453747e-06,-5.189331437106543e-08,341
-809.4969965600495,4.367127180836274e-06,0.0,2.1972253237262604,3067200,3324.42,1.939507490234409e-05,4.380460903916181e-06,0.00019138426132182682,0.0,426,7.051551780019166e-10,-1.1458707585185676e-07,0.0,2.0555036091168173e-05,0.0,2.5322659436068073e-06,-1.1458707585185676e-07,341
-1215.4411175210325,4.451232821636386e-06,0.0,2.19722526801957,3074400,3324.57,2.1225324698812235e-05,4.530895750000643e-06,0.00021389883431718697,0.0,427,8.397143960297377e-10,-5.3505011433764416e-08,0.0,2.2401025551695902e-05,0.0,2.9315218398969625e-06,-5.3505011433764416e-08,341
-947.1895356923385,4.825377177761344e-06,0.0,2.1972252949586335,3081600,3324.57,1.844897417342785e-05,4.653408010562736e-06,0.000177839007492902,0.0,428,6.435596218095011e-10,-1.5556632728124448e-07,0.0,1.9678502807961706e-05,0.0,2.533439189571673e-06,-1.5556632728124448e-07,341
-721.4200351920015,4.608728819592879e-06,0.0,2.1972252523236806,3088800,3324.57,1.6706322706267333e-05,4.574578498062375e-06,0.00016811369758180095,0.0,429,6.461836976383919e-10,-8.456939130119951e-08,0.0,1.7861831212079832e-05,0.0,2.4445051825208922e-06,-8.456939130119951e-08,341
-510.38728155996824,4.995169413593386e-06,0.0,2.1972252772392245,3096000,3324.57,2.023489064814278e-05,5.071674940605728e-06,0.0001979559870486709,0.0,430,7.933848472266566e-10,-1.3108739105420855e-07,0.0,2.1288733904193755e-05,0.0,2.611465497298972e-06,-1.3108739105420855e-07,341
-1138.2991572724638,5.126092337307559e-06,0.0,2.197225293630645,3103200,3324.57,1.9264296797204557e-05,5.508221559733693e-06,0.00019350347787102753,0.0,431,8.538569397691479e-10,-1.861234463236836e-07,0.0,2.034629987291744e-05,0.0,2.4720900315299173e-06,-1.861234463236836e-07,341
-51.95846792226116,5.728846432668105e-06,0.0,2.197225262920062,3110400,3324.54,2.6116780513282636e-05,5.761264125482509e-06,0.00025483423058648004,0.0,432,1.2333652280257475e-09,-1.7888612643308e-07,0.0,2.7435550650759156e-05,0.0,3.3122982326102847e-06,-1.7888612643308e-07,341
-1916.1871984946063,6.820633848131337e-06,0.0,2.197225314796172,3117600,3324.54,1.4883613819751886e-05,6.883003521539093e-06,0.00014841183794231171,0.0,433,6.039719984328743e-10,-1.3500764228624156e-07,0.0,1.5869004429534335e-05,0.0,2.150301617549996e-06,-1.3500764228624156e-07,341
-264.99051498628165,7.252471979763905e-06,0.0,2.197225318790744,3124800,3324.54,1.673335286290794e-05,7.597441945686041e-06,0.00017185875513343977,0.0,434,5.962225484229478e-10,-1.5189095321680407e-07,0.0,1.787092884588372e-05,0.0,2.2985444755978208e-06,-1.5189095321680407e-07,341
-1566.3611939426642,8.00636666988304e-06,0.0,2.197225245218428,3132000,3324.54,1.762681775737124e-05,8.043385493912922e-06,0.00018232739059210454,0.0,435,5.832086422757695e-10,-1.7937393520809906e-07,0.0,1.863590423288053e-05,0.0,2.6911075425685374e-06,-1.7937393520809906e-07,341
-361.0820954254096,7.977505450538554e-06,0.0,2.197225277095875,3139200,3324.54,2.2076816233780062e-05,7.606893873975826e-06,0.00022916558953193207,0.0,436,8.877565976178942e-10,-2.4008306889776194e-07,0.0,2.317215017070542e-05,0.0,2.9056530723562222e-06,-2.4008306889776194e-07,341
-770.0150199894111,7.856873525042829e-06,0.0,2.1972252677105093,3146400,3324.54,1.8893103644646522e-05,7.67971362653986e-06,0.00018302044018397553,0.0,437,6.324069628426985e-10,-1.534432646084545e-07,0.0,1.9850256263864636e-05,0.0,2.291182669808096e-06,-1.534432646084545e-07,340
-708.6545634104082,7.475020450890702e-06,0.0,2.1972252462843738,3153600,3324.6,2.2331952210692108e-05,7.435748122502229e-06,0.00022787178085709888,0.0,438,9.65797102858446e-10,-1.8429144499148384e-07,0.0,2.3299249399200268e-05,0.0,2.963837625956177e-06,-1.8429144499148384e-07,340
-1616.8941304656755,7.743170954127558e-06,0.0,2.1972253253283327,3160800,3324.6,1.4948276817254177e-05,7.63861518357266e-06,0.000150099217686498,0.0,439,5.02501139824942e-10,-1.5095500380972644e-07,0.0,1.592373450631071e-05,0.0,2.0611252754837053e-06,-1.5095500380972644e-07,340
-598.3312053353133,7.784988498415922e-06,0.0,2.19722528645674,3168000,3324.6,1.8602652819886804e-05,7.750095669844885e-06,0.00017281333594647345,0.0,440,5.712623496379119e-10,-1.9097573311541733e-07,0.0,1.9650824062707124e-05,0.0,2.400350688706225e-06,-1.9097573311541733e-07,340
-423.7038210361016,7.896162083265602e-06,0.0,2.19722526296106,3175200,3324.6,1.968972871193252e-05,7.461888524417054e-06,0.00020127162534403246,0.0,441,7.115484577393097e-10,-6.339920138963006e-08,0.0,2.0919915770265942e-05,0.0,2.735183745504857e-06,-6.339920138963006e-08,340
-979.459479014034,7.2738365085897835e-06,0.0,2.197225281454268,3182400,3324.6,2.049319878458256e-05,6.989299641913469e-06,0.00020540228883709493,0.0,442,7.710853653394047e-10,-2.5145741361739833e-07,0.0,2.1700593502645927e-05,0.0,2.765610494695737e-06,-2.5145741361739833e-07,340
-208.79959256715247,6.996630659303928e-06,0.0,2.1972252511599706,3189600,3324.65,2.223395205157705e-05,7.0880404567806035e-06,0.00023592916821761327,0.0,443,9.524448397426223e-10,-2.0027888836542352e-07,0.0,2.3284577230729804e-05,0.0,2.9844109853984385e-06,-2.0027888836542352e-07,340
-1822.95399024285,7.529052225562035e-06,0.0,2.1972253181691808,3196800,3324.62,1.458497438979682e-05,7.3550382921533285e-06,0.00014195382573387372,0.0,444,5.946565433375011e-10,-1.2854445077281413e-07,0.0,1.542086350911223e-05,0.0,1.969601841912293e-06,-1.2854445077281413e-07,340
-275.832542639996,7.330833137128922e-06,0.0,2.1972252127291667,3204000,3324.62,1.7985886329818392e-05,7.514297495069355e-06,0.00017224599037070847,0.0,445,6.334316941179203e-10,-2.0767533409984632e-07,0.0,1.9024072795623495e-05,0.0,2.248848873862657e-06,-2.0767533409984632e-07,340
-1319.4319480884014,7.694234722156767e-06,0.0,2.1972253281288046,3211200,3324.62,1.6582118374391864e-05,7.446512550921148e-06,0.00015484140769244368,0.0,446,6.167525710991026e-10,-1.7744172335733298e-07,0.0,1.769178356305228e-05,0.0,2.2190142946241856e-06,-1.7744172335733298e-07,340
-115.78425349526779,7.087107660749382e-06,0.0,2.1972252749419083,3218400,3324.62,1.8451325530592415e-05,6.7931652695134525e-06,0.00018045039308479214,0.0,447,6.076020156141436e-10,-1.27027034900598e-07,0.0,1.9396838293743265e-05,0.0,2.3265961201717717e-06,-1.27027034900598e-07,340
-1027.3071459119346,6.97721695489376e-06,0.0,2.197225265127641,3225600,3324.62,1.804307872478882e-05,7.102815284754258e-06,0.00017615114902199552,0.0,448,6.177189855501558e-10,-1.2192238026738464e-07,0.0,1.902209400968209e-05,0.0,2.4595813802189736e-06,-1.2192238026738464e-07,340
-739.515418165542,7.562686943526302e-06,0.0,2.1972253081086395,3232800,3324.65,2.185550086516749e-05,7.542240442042984e-06,0.00021567009764493348,0.0,449,1.005984510473734e-09,-1.6084190472012925e-07,0.0,2.2806990489805692e-05,0.0,2.8761886180199947e-06,-1.6084190472012925e-07,340
-1600.6227104944085,7.713037601585557e-06,0.0,2.1972252849832414,3240000,3324.65,1.4723697084522935e-05,7.474541912211074e-06,0.0001430678162375898,0.0,450,4.694263430640318e-10,-1.8576034887025084e-07,0.0,1.5570440190361316e-05,0.0,1.8626333927894088e-06,-1.8576034887025084e-07,340
-701.1006841226229,7.310278356506329e-06,0.0,2.1972252843966564,3247200,3324.65,1.733633568183979e-05,7.316570225839315e-06,0.00016913079097241916,0.0,451,6.396680811800283e-10,-2.0793295898830567e-07,0.0,1.832746964796326e-05,0.0,2.3532522724681298e-06,-2.0793295898830567e-07,340
-662.3922304782162,7.219192945795099e-06,0.0,2.197225259454162,3254400,3324.65,2.0141773638250195e-05,7.4253546158700006e-06,0.00020743027647026965,0.0,452,8.521744140771679e-10,-1.7651256106861243e-07,0.0,2.1333855187906337e-05,0.0,2.679315616866926e-06,-1.7651256106861243e-07,340
-1120.228503719029,8.132393417746976e-06,0.0,2.1972253017766135,3261600,3324.65,1.8673758794745606e-05,8.318110868433199e-06,0.000193964575779713,0.0,453,8.195997131648734e-10,-1.591725506545684e-07,0.0,1.9542627315810738e-05,0.0,2.673892035018187e-06,-1.591725506545684e-07,340
-208.24846006087526,8.558975115623266e-06,0.0,2.1972252741030283,3268800,3324.7,2.187662478768343e-05,8.65433284153133e-06,0.00021124867172413054,0.0,454,8.328772731783847e-10,-1.4227289393044028e-07,0.0,2.2910052555513505e-05,0.0,2.703781752049868e-06,-1.4227289393044028e-07,340
-1253.3851262199498,9.30775034767764e-06,0.0,2.1972252749892136,3276000,3324.54,1.530644129245586e-05,9.3632246819017e-06,0.0001504852906830693,0.0,455,5.049713059791745e-10,-1.974815281037097e-07,0.0,1.6286239584324882e-05,0.0,1.9391494402360126e-06,-1.974815281037097e-07,340
-442.7174349685645,9.55645269042532e-06,0.0,2.197225335356565,3283200,3324.54,1.6236389539123317e-05,9.23272516407293e-06,0.00016620421054674994,0.0,456,5.902956767862564e-10,-2.191676583985752e-07,0.0,1.726262113397301e-05,0.0,2.203479593815324e-06,-2.191676583985752e-07,340
-1317.8805556387936,9.083861747377213e-06,0.0,2.197225258791888,3290400,3324.54,1.4917247871103825e-05,9.066550912180786e-06,0.00015152725571339644,0.0,457,4.952098642378238e-10,-2.0283729879908845e-07,0.0,1.577367285473087e-05,0.0,2.1683405732057347e-06,-2.0283729879908845e-07,340
-57.95949544711403,8.668255922126045e-06,0.0,2.197225270605592,3297600,3324.54,2.1056514019884165e-05,8.721448341481492e-06,0.00021861678099072073,0.0,458,7.443375666146021e-10,-2.2066801765124788e-07,0.0,2.2078620107338062e-05,0.0,2.6979411547005213e-06,-2.2066801765124788e-07,340
-1373.6772859568964,9.277131014836673e-06,0.0,2.197225170447713,3304800,3324.54,1.645921892599959e-05,9.359303805826296e-06,0.00015926006069269492,0.0,459,5.144724524500951e-10,-2.142557258831887e-07,0.0,1.743381905114239e-05,0.0,2.127609212570243e-06,-2.142557258831887e-07,340
-590.9308660202997,9.182541257444054e-06,0.0,2.1972252876007996,3312000,3324.41,2.2379031483320993e-05,9.22318190869528e-06,0.00022507350718080314,0.0,460,8.998157079903453e-10,-2.1504634782051377e-07,0.0,2.3288423158144648e-05,0.0,2.9016590687878836e-06,-2.1504634782051377e-07,340
-1521.2692411720238,9.65737290467523e-06,0.0,2.1972253379309428,3319200,3324.41,1.601011143334613e-05,9.609235638713885e-06,0.00014817930570430876,0.0,461,5.325132267374939e-10,-2.050846336066748e-07,0.0,1.699153406830522e-05,0.0,2.012665244265994e-06,-2.050846336066748e-07,340
-452.1384396457294,1.0071292339541777e-05,0.0,2.1972252927696894,3326400,3324.41,1.650905526611539e-05,9.568777227719866e-06,0.00015451192448324487,0.0,462,5.70534039160567e-10,-2.41525162707796e-07,0.0,1.749258726858573e-05,0.0,2.2873559147855132e-06,-2.41525162707796e-07,340
-834.2158389147958,9.215531101239727e-06,0.0,2.1972252955228564,3333600,3324.41,2.0710277885138155e-05,9.094068274246411e-06,0.00020265087259508648,0.0,463,7.632657373733865e-10,-2.295430736795451e-07,0.0,2.174198436064643e-05,0.0,2.705480169924022e-06,-2.295430736795451e-07,340
-755.1274356603251,8.974087154237527e-06,0.0,2.1972252695126966,3340800,3324.41,1.879430029957333e-05,8.675579859671315e-06,0.00018622450480218247,0.0,464,6.696528630329779e-10,-1.9140865478185146e-07,0.0,1.98550984705301e-05,0.0,2.3681887529150394e-06,-1.9140865478185146e-07,340
-440.6472845448388,8.368295255994301e-06,0.0,2.1972252794106804,3348000,3324.41,2.162044929571986e-05,8.247985243896336e-06,0.00021094270864747638,0.0,465,9.679176737628815e-10,-2.6068656549144764e-07,0.0,2.2429348814180612e-05,0.0,2.7101700180357835e-06,-2.6068656549144764e-07,340
-1254.0000333831454,8.865819632090293e-06,0.0,2.1972252583251426,3355200,3324.41,1.8815477508646097e-05,8.812642677437706e-06,0.00019404271027265353,0.0,466,7.512170000988059e-10,-1.9981818523570394e-07,0.0,1.980720276552698e-05,0.0,2.54321983767632e-06,-1.9981818523570394e-07,340
-891.0138874383451,8.788569126486123e-06,0.0,2.1972253201625964,3362400,3324.41,1.3291796490052912e-05,8.773666714424272e-06,0.00013195399131077658,0.0,467,3.4705405295388405e-10,-1.878292844646813e-07,0.0,1.4092400910318783e-05,0.0,1.7799422205534792e-06,-1.878292844646813e-07,340
-1442.2252399403649,8.629453542774715e-06,0.0,2.197225292252485,3369600,3324.41,1.5931067471746046e-05,9.030617050462926e-06,0.00015814496406679282,0.0,468,6.880471443125229e-10,-2.41454288020137e-07,0.0,1.6822075278352436e-05,0.0,2.2326341731906762e-06,-2.41454288020137e-07,340
-18.129208911051826,9.609158817336302e-06,0.0,2.1972252409893374,3376800,3324.41,2.1082651958953836e-05,9.469011232459663e-06,0.00021265656649784582,0.0,469,7.992127086757172e-10,-1.75021771230798e-07,0.0,2.2149214664209247e-05,0.0,2.842638812360132e-06,-1.75021771230798e-07,340
-1336.8737444530498,9.706229732766884e-06,0.0,2.1972253033408413,3384000,3324.41,1.8654247870376376e-05,9.737608207511806e-06,0.00017937042203978193,0.0,470,6.175926145245979e-10,-1.920654856441682e-07,0.0,1.9763389263443643e-05,0.0,2.4218991515639868e-06,-1.920654856441682e-07,340
-569.1202975350396,9.132744696936248e-06,0.0,2.1972252721508974,3391200,3324.32,2.658226273645989e-05,9.640959206062834e-06,0.00026244681542375516,0.0,471,1.6569760719684445e-09,-1.036889853514974e-07,0.0,2.7338812070214524e-05,0.0,3.640939632003604e-06,-1.036889853514974e-07,340
-1360.9189514141426,1.0333682709796732e-05,0.0,2.197225325640547,3398400,3324.32,1.535348791565883e-05,1.0196487696630934e-05,0.00015427074683523802,0.0,472,4.898823097839641e-10,-2.760791916296271e-07,0.0,1.6314204587492967e-05,0.0,2.1836873429439987e-06,-2.760791916296271e-07,340
-332.1094501613772,9.923503616068702e-06,0.0,2.1972253179816805,3405600,3324.32,1.6725256978744047e-05,9.868457869997712e-06,0.0001690972511148634,0.0,473,5.183581417007503e-10,-1.6830636301774787e-07,0.0,1.7704802527224012e-05,0.0,2.3134157467870045e-06,-1.6830636301774787e-07,340
-1173.2753877348246,9.834630548654471e-06,0.0,2.1972252313390612,3412800,3324.32,1.5377300415448443e-05,9.681305489242319e-06,0.0001508383257437982,0.0,474,5.55529031830812e-10,-2.3650608834317457e-07,0.0,1.615265899044279e-05,0.0,1.9274064442832584e-06,-2.3650608834317457e-07,340
-779.1255552085998,9.677657405615247e-06,0.0,2.1972253068918906,3420000,3324.32,1.9356669754490826e-05,9.59604806547802e-06,0.00018409592551029642,0.0,475,6.855519120862766e-10,-2.3577201784040175e-07,0.0,2.026465186039481e-05,0.0,2.4425503979675324e-06,-2.3577201784040175e-07,340
-509.6793842292778,9.218233848959322e-06,0.0,2.1972252540739756,3427200,3324.32,2.2853504906532775e-05,8.971751466441717e-06,0.00023072749137181096,0.0,476,1.0414257422720267e-09,-2.3110946682258067e-07,0.0,2.3568365259783213e-05,0.0,2.9754983063163246e-06,-2.3110946682258067e-07,340
-971.073528351645,9.614143601715666e-06,0.0,2.197225284535418,3434400,3324.44,1.912721835597323e-05,9.404277413580978e-06,0.0001848653002743745,0.0,477,8.545751289058418e-10,-2.5319722655480654e-07,0.0,2.0035909245236977e-05,0.0,2.5571474868006593e-06,-2.5319722655480654e-07,340
-1185.8397061446042,9.204073525494555e-06,0.0,2.197225335905792,3441600,3324.44,1.5517640024105424e-05,9.062024356310194e-06,0.00014085007235506073,0.0,478,4.978309472978496e-10,-1.4031761611650767e-07,0.0,1.6359134483311193e-05,0.0,1.9337915507879686e-06,-1.4031761611650767e-07,340
-1390.277541370666,9.044929567488725e-06,0.0,2.197225245133279,3448800,3324.44,1.4799592257055512e-05,8.879748166269303e-06,0.00014703880499970933,0.0,479,5.582403842697693e-10,-2.0017052051936874e-07,0.0,1.561424448235061e-05,0.0,2.11625602071984e-06,-2.0017052051936874e-07,340
-255.15897801560075,8.496099906778007e-06,0.0,2.1972252941699253,3456000,3324.44,2.2117369251094133e-05,8.123702705883521e-06,0.0002232872895085043,0.0,480,8.548372422625558e-10,-2.495349511652666e-07,0.0,2.2846938132395116e-05,0.0,2.8208577618642666e-06,-2.495349511652666e-07,340
-1104.028826329446,8.105407070818772e-06,0.0,2.197225268861604,3463200,3324.44,1.781065159803052e-05,7.913478297961687e-06,0.00018562751073149218,0.0,481,6.186484687270099e-10,-2.0347490516384345e-07,0.0,1.885061236318988e-05,0.0,2.4186226412841993e-06,-2.0347490516384345e-07,340
-278.2390341735075,7.615164455806414e-06,0.0,2.1972252518443205,3470400,3324.42,2.3301319016705362e-05,7.832981159336915e-06,0.000254104095376609,0.0,482,1.1365308391882225e-09,-2.340635385569349e-07,0.0,2.4159778548378974e-05,0.0,3.230311955305555e-06,-2.340635385569349e-07,340
-2136.228611346824,8.472827684568435e-06,0.0,2.197225206295649,3477600,3324.42,1.2143160900561741e-05,8.487759686150164e-06,0.00011871753616400299,0.0,483,3.2711157468785994e-10,-1.3556928405493685e-07,0.0,1.2916070654148102e-05,0.0,1.6337469806557501e-06,-1.3556928405493685e-07,340
-110.77635980818637,8.302316773658072e-06,0.0,2.19722531083715,3484800,3324.42,1.57499736178549e-05,8.265777453824397e-06,0.00014817255260803154,0.0,484,5.056865957521967e-10,-1.717199284773596e-07,0.0,1.6610741439162618e-05,0.0,2.0495248075986866e-06,-1.717199284773596e-07,340
-1465.3939120495509,8.34283010572252e-06,0.0,2.1972253164885536,3492000,3324.42,1.6341872944452453e-05,8.189186121705737e-06,0.0001509324122748099,0.0,485,6.202211286830044e-10,-2.0197234548419062e-07,0.0,1.6984833959581705e-05,0.0,2.062147654788813e-06,-2.0197234548419062e-07,340
-915.2632454982132,8.25038390821141e-06,0.0,2.197225291511369,3499200,3324.42,1.827031293282488e-05,8.287519511095862e-06,0.00018365792316969465,0.0,486,7.046347291461508e-10,-2.0631628160844856e-07,0.0,1.9153212614093236e-05,0.0,2.439094538021577e-06,-2.0631628160844856e-07,340
-538.1599558249637,8.542921592218965e-06,0.0,2.197225339999275,3506400,3324.42,1.7781641653686264e-05,8.526495974740737e-06,0.0001723856942206632,0.0,487,6.179758570712792e-10,-1.8775324462989082e-07,0.0,1.8642165878675984e-05,0.0,2.2250305381296904e-06,-1.8775324462989082e-07,340
-872.5622930419436,8.577866760114885e-06,0.0,2.1972252811704363,3513600,3324.48,1.8383864402698796e-05,8.649113110640615e-06,0.00019034967990345225,0.0,488,6.693485653146342e-10,-2.0907393414383586e-07,0.0,1.9375987038436956e-05,0.0,2.362831251036524e-06,-2.0907393414383586e-07,340
-883.0133685762099,8.9661592741574e-06,0.0,2.1972252971627726,3520800,3324.48,1.3731511161876205e-05,8.986722304487835e-06,0.00013362612610363472,0.0,489,4.238258704077078e-10,-1.891150219041688e-07,0.0,1.4483596877607158e-05,0.0,1.6523826524767546e-06,-1.891150219041688e-07,340
-1075.6598231475632,9.141242834649495e-06,0.0,2.1972253270943956,3528000,3324.48,1.6125961614908235e-05,9.037129091416198e-06,0.00014764902767331806,0.0,490,5.79982912764506e-10,-2.591571994925141e-07,0.0,1.6997932939500274e-05,0.0,2.1525169424536005e-06,-2.591571994925141e-07,340
-356.129534259534,8.915347389968283e-06,0.0,2.1972253013826895,3535200,3324.48,1.9144981256063198e-05,8.809614777544818e-06,0.00017660337947193708,0.0,491,5.713440960677321e-10,-1.9518751449329245e-07,0.0,1.9920511581796743e-05,0.0,2.19732998701454e-06,-1.9518751449329245e-07,340
-1178.893298059683,9.220142302137813e-06,0.0,2.1972252853522227,3542400,3324.48,1.5772214138579214e-05,9.120220242335016e-06,0.0001566632775703756,0.0,492,5.290953091785826e-10,-2.0479648732380042e-07,0.0,1.660690859531253e-05,0.0,2.1549560237533222e-06,-2.0479648732380042e-07,340
-136.91472175024174,8.807774447523984e-06,0.0,2.1972253185226807,3549600,3324.57,2.189345106424457e-05,8.705442787349628e-06,0.00021851384932149276,0.0,493,9.11663761352201e-10,-1.9432604165027241e-07,0.0,2.2614824922307672e-05,0.0,2.698473648705525e-06,-1.9432604165027241e-07,340
-1909.042852019387,9.131197983108946e-06,0.0,2.1972253171981326,3556800,3324.57,1.4578065184182637e-05,9.309062900794462e-06,0.00014022189999227417,0.0,494,4.5181417571800916e-10,-2.276962828822195e-07,0.0,1.5406857098253625e-05,0.0,1.8549299694088088e-06,-2.276962828822195e-07,340
-138.35778943400535,9.495706053559251e-06,0.0,2.1972252998465582,3564000,3324.57,1.719143692760045e-05,9.340805411428601e-06,0.00017424440835650475,0.0,495,8.387114080989115e-10,-1.41520999751094e-07,0.0,1.8001664859864845e-05,0.0,2.403604520733044e-06,-1.41520999751094e-07,340
-1318.3158053123732,9.590905735418825e-06,0.0,2.1972253424812247,3571200,3324.57,1.4572861713220306e-05,9.189393138605603e-06,0.00014069362902503188,0.0,496,4.327613804265434e-10,-1.6857454948368855e-07,0.0,1.527828864948017e-05,0.0,1.949670292446719e-06,-1.6857454948368855e-07,340
-685.1584159131846,8.848306330843638e-06,0.0,2.1972253030759314,3578400,3324.57,2.004381150462214e-05,8.896639816721626e-06,0.00019605609026719415,0.0,497,7.224348516619589e-10,-1.8754348030015758e-07,0.0,2.078705338982866e-05,0.0,2.540001552485653e-06,-1.8754348030015758e-07,340
-704.4257409470328,8.991422609799177e-06,0.0,2.1972252970271646,3585600,3324.57,1.8001940550351584e-05,8.929546704170177e-06,0.00017426789791978348,0.0,498,6.355613280002023e-10,-2.30638013905205e-07,0.0,1.8733297334364803e-05,0.0,2.217772412848694e-06,-2.30638013905205e-07,340
