PMM:episode_rewards,value_loss,frames,advantage_norm,grad_norm,policy_entropy,fps,epoch_idx,explained_variance,P01:episode_rewards,P09:episode_rewards,episode_length,policy_loss
31.7,0.034170219441875815,2488000,2.180964617729187,0.6488175247395013,1.0154820036888124,221,311,0.6749739539623261,10.0,53.0,839.79,-0.009247819002775942
32.53,0.038661901727318766,2496000,2.2959221637248994,0.726232474584338,0.9971420687437057,221,312,0.6479056942462921,10.9,53.0,862.1,-0.01730287512837094
34.9,0.034788834094069895,2504000,2.186449064016342,0.6389083210506956,1.0163603883981704,221,313,0.6480620986223221,13.0,53.0,907.31,-0.006617224102847104
36.57,0.04070352032780647,2512000,2.3635628986358643,0.8217138894527629,1.0511674904823303,221,314,0.6607928544282913,14.9,53.0,936.44,-0.013113572724396363
37.38,0.06269587523769588,2520000,2.8209148156642914,1.10573285996771,0.941591053083539,221,315,0.44875603675842285,16.9,53.20000000000002,944.11,-0.027004335230449216
33.79,0.025507872560992836,2528000,1.8915003383159636,0.6812991953097542,1.008543557226658,221,316,0.5706821256875991,8.9,53.0,869.75,-0.0051924577599857
33.54,0.03892359162680805,2536000,2.306998682022095,0.7189124710833557,1.026936399936676,221,317,0.6585460966825485,8.9,53.0,867.2,-0.009653713419975247
33.6,0.03624472592957318,2544000,2.259754475355148,0.7866938525028353,0.9779494601488113,221,318,0.6340478044748307,8.9,53.60000000000005,867.56,-0.016683962697861716
33.96,0.03775940641760826,2552000,2.289196240901947,0.7088023376016571,0.9926449704170227,221,319,0.6604075539112091,8.9,53.60000000000005,865.11,-0.016268336628563702
34.3,0.035721371029503644,2560000,2.2277124106884,0.7268222004696945,0.9838208609819412,220,320,0.6747494912147523,8.9,56.300000000000026,871.87,-0.012250088170840173
35.42,0.033657290106639266,2568000,2.18809979557991,0.7005426364042391,1.0203895628452302,220,321,0.6514203584194184,8.9,60.0,884.94,-0.009548029982543085
36.96,0.043893018681555984,2576000,2.366933821439743,0.8300491588954604,1.0237705051898955,220,322,0.6050476598739624,8.9,62.20000000000002,916.27,-0.019155039868783207
36.81,0.03115101409610361,2584000,2.0784727716445923,0.7263558722955821,1.0279921650886537,220,323,0.6706762701272965,8.9,62.20000000000002,914.9,-0.006814104456570931
36.76,0.04003317636437714,2592000,2.3602331215143204,0.7887960077355856,1.0303564357757569,220,324,0.6508564746379852,8.9,62.0,914.89,-0.016176619650505018
36.36,0.034555088360793886,2600000,2.180616390705109,0.6644611778194272,1.044979953765869,220,325,0.6487745928764344,8.9,62.20000000000002,902.07,-0.004427122314809822
36.33,0.03596115521155298,2608000,2.2362567561864855,0.6890717247286031,1.0607351112365722,220,326,0.6949496388435363,8.9,62.20000000000002,914.29,-0.02226567198638804
33.27,0.0372516561858356,2616000,2.194184315800667,0.6574772754543475,0.9805717331171036,219,327,0.44475785970687864,4.0,60.20000000000002,842.7,-0.02551184277283028
23.05,0.022752125407569112,2624000,1.7798238837718963,0.5047631161758322,1.0376363348960878,219,328,0.7073984551429748,0.0,51.10000000000001,645.39,0.010936056608334183
20.51,0.03376068895682693,2632000,2.102568286061287,0.666568384678406,1.0776842767000199,219,329,0.6485925322771072,0.0,48.10000000000001,600.05,-0.01350475450992235
20.33,0.040145860495977105,2640000,2.3523473107814787,0.7422067755032272,1.053524906039238,219,330,0.6587662672996522,0.0,46.20000000000002,592.48,-0.007337632432754617
21.03,0.04082771837711334,2648000,2.3798376363515854,0.7596268387509837,1.0752126985788346,219,331,0.6450370270013809,0.0,48.10000000000001,596.98,-0.012410600197617895
21.14,0.03972813353873789,2656000,2.3296047329902647,0.6754724985355004,1.0814026170969009,219,332,0.6647263062000275,0.0,47.10000000000001,596.69,-0.011777848124038428
21.07,0.041038044970482586,2664000,2.3884457683563234,0.7079970196875341,1.0761845535039902,219,333,0.6437371158599854,0.0,47.10000000000001,587.6,-0.014402005696319975
21.96,0.03486277750693262,2672000,2.174025840759277,0.6728867117178311,1.0705235928297043,219,334,0.6905353188514709,0.0,48.20000000000002,601.18,-0.00950702495931182
23.6,0.03461877070832998,2680000,2.178783962726593,0.6866846966213288,1.0570595675706864,219,335,0.6815987968444824,0.0,50.0,643.7,-0.015449086349690333
26.42,0.03808968909550458,2688000,2.294707012176514,0.7041714692690287,1.0464407646656035,219,336,0.6433153086900711,0.0,53.10000000000001,693.11,-0.014844330811902182
29.79,0.037443336388096216,2696000,2.2517883563041687,0.7005412724133049,1.0464439982175826,219,337,0.6725221204757691,0.0,57.0,753.68,-0.017137242145836354
31.8,0.03432707123924047,2704000,2.1808284389972687,0.6921052612527353,1.0291682368516921,219,338,0.6650714236497879,0.0,57.0,800.77,-0.014195679022814147
36.77,0.04086309738457203,2712000,2.3926699143648147,0.7417344014247252,1.0469500106573104,219,339,0.6257870697975159,11.9,60.10000000000001,903.58,-0.014837854794809573
38.33,0.033691721190698444,2720000,2.183411078453064,0.6641513530817735,1.0093243288993836,219,340,0.6750221008062363,15.9,60.10000000000001,935.37,-0.0047050712734926494
41.46,0.03605601969640702,2728000,2.2294050067663194,0.7178332960526067,1.0133685868978501,219,341,0.6576475965976715,20.0,61.10000000000001,1000.9,-0.012654944397509098
41.72,0.041972811692394314,2736000,2.3823093390464782,0.7789449202660842,1.0274889594316483,219,342,0.38123949885368347,19.9,63.20000000000002,1004.03,-0.019274280276986248
39.32,0.03492693027481437,2744000,2.1567410761117936,0.6631886919686629,1.0366799020767212,219,343,0.7012218481302261,13.0,62.10000000000001,966.62,-0.0027791961329057813
38.62,0.04201760322321206,2752000,2.3594428980350495,0.7113147079617533,1.076398406624794,218,344,0.6614847326278687,13.0,61.10000000000001,961.29,-0.016649052713764833
38.99,0.038965509263798596,2760000,2.3061046767234803,0.6544309072556245,1.102122307419777,219,345,0.6634270238876343,13.0,61.10000000000001,968.41,-0.004451283622765914
39.07,0.03724532542750239,2768000,2.2254083627462387,0.6783913155637384,1.0788800042867661,218,346,0.6826819157600403,13.0,61.10000000000001,972.01,-0.017440709196962417
40.23,0.03542403263505548,2776000,2.1891286683082583,0.6749242932797014,1.0604604148864747,218,347,0.6982854127883911,13.0,62.10000000000001,975.04,-0.01084025610703975
38.81,0.048127121115103366,2784000,2.3956812757253645,0.823489587181898,1.0213103872537612,218,348,0.6276136720180512,13.0,63.0,961.14,-0.015081738517183111
37.64,0.03545529897324741,2792000,2.1963456588983536,0.654226448115137,1.0544862252473832,218,349,0.6916162645816804,13.0,62.10000000000001,947.39,-0.009661688281339594
37.64,0.03339499037712813,2800000,2.0936566364765166,0.6709932166182945,1.0498846030235292,218,350,0.692495527267456,13.0,62.10000000000001,949.57,-0.015105547567363828
36.61,0.030056037483736874,2808000,2.0606617134809495,0.6206099518345273,1.0462014693021775,218,351,0.6638095754384995,13.0,57.20000000000002,938.88,-0.009228024063049815
36.93,0.03982645944226533,2816000,2.290239205956459,0.6769061352555482,1.087247377038002,218,352,0.6713978576660157,13.0,59.400000000000034,948.52,-0.016854812892161133
36.93,0.03202037804760039,2824000,2.1038074773550033,0.6189890055091783,1.0934211152791977,218,353,0.7073052632808685,13.0,59.300000000000026,947.19,-0.00776495789643377
38.5,0.03793571493588388,2832000,2.255781900882721,0.6478459785021933,1.076883225440979,218,354,0.6929675543308258,13.0,62.0,965.11,-0.014611271665780806
40.15,0.03308849749621004,2840000,2.1071281415224075,0.6377985082189965,1.0466797453165055,218,355,0.660063596367836,18.0,62.10000000000001,995.41,-0.009636826328496682
43.48,0.035017884885892275,2848000,2.1870192635059356,0.6135705208097181,1.0668280732631683,217,356,0.6494072490930557,25.0,63.0,1042.72,-0.0067574025236535815
44.44,0.04166674577631056,2856000,2.3265461963415146,0.7204104680378698,1.0641546642780304,217,357,0.6371681356430053,28.0,63.0,1060.38,-0.0210441711533349
45.82,0.03888110288418829,2864000,2.330909196138382,0.7656848559873908,1.052135015130043,217,358,0.6320314812660217,28.0,63.20000000000002,1076.87,-0.013438786396436626
45.79,0.03508728057611734,2872000,2.1967882037162783,0.6702440420040109,1.059711304306984,217,359,0.6762041628360749,28.0,63.20000000000002,1085.7,-0.010646312196331564
44.26,0.034002972668968144,2880000,2.1322689443826675,0.6351876802800231,1.070040894150734,217,360,0.6983429592847824,27.9,63.0,1069.15,-0.00960692271582957
44.59,0.03833066614810377,2888000,2.234613349437714,0.7244862175327189,1.0545734053850173,217,361,0.6087798303365708,28.0,62.10000000000001,1071.16,-0.023954777340113653
44.66,0.029084598910994828,2896000,2.00458719432354,0.6085829152411111,1.0665418267250062,217,362,0.7102459639310836,26.900000000000002,63.20000000000002,1067.49,-0.008902285743970425
44.92,0.03007083959877491,2904000,2.012186440825462,0.5945016841652856,1.0788912785053253,216,363,0.6866762804985046,25.9,63.20000000000002,1075.85,-0.008087688879168126
46.07,0.04377886167261749,2912000,2.42404729783535,0.6977431040514555,1.0792676973342896,216,364,0.6861599093675613,25.9,65.10000000000001,1084.65,-0.014703138216864317
46.2,0.03476362520363182,2920000,2.117777161002159,0.6630659985968399,1.0452203184366227,216,365,0.7393096214532853,25.9,66.10000000000001,1075.79,-0.01436446172214346
45.82,0.03975970936007798,2928000,2.2968375450372696,0.7045474259099094,1.0433599323034286,216,366,0.6739996063709259,25.9,66.10000000000001,1074.82,-0.017411738454538864
46.66,0.0334878485254012,2936000,2.1279661899805067,0.6884516025766969,1.0455618494749068,216,367,0.6614047425985337,25.9,70.10000000000001,1082.96,-0.0066541823535226285
46.24,0.04194716202560812,2944000,2.3810684353113176,0.7551821247544006,1.036665980219841,216,368,0.6560014533996582,25.9,70.10000000000001,1069.88,-0.01815076013401267
46.83,0.0404545839689672,2952000,2.32791488468647,0.7068237770262426,0.9754365515708924,216,369,0.6207760429382324,25.9,71.10000000000001,1069.91,-0.00988657514739316
46.42,0.0400881233997643,2960000,2.3210209089517595,0.7410728456363982,1.0290483546257019,216,370,0.6688086414337158,24.799999999999997,71.10000000000001,1063.83,-0.013783714106539264
42.57,0.03647095859167166,2968000,2.2055365961790083,0.6655908916010614,1.0969040578603744,215,371,0.3158614504337311,14.0,72.10000000000001,980.28,-0.012524660294875502
41.49,0.032485253519844264,2976000,2.0554007863998414,0.6518917179977953,1.0489430612325668,215,372,0.6589149504899978,13.9,72.10000000000001,961.86,-0.00912416079081595
41.19,0.0416568482061848,2984000,2.317472014427185,0.8375040371413657,1.025484362244606,215,373,0.6575220930576324,13.9,72.10000000000001,947.4,-0.01736540972662624
42.67,0.03935378081165254,2992000,2.1980976766347884,0.6745876655724699,1.0366330605745315,215,374,0.7001705414056778,14.0,76.0,964.38,-0.015514776775380596
44.09,0.038016423298977316,3000000,2.2575144457817076,0.6433434049191679,1.052148887515068,215,375,0.6695548057556152,14.0,78.30000000000003,971.22,-0.008818737592664548
43.35,0.040775899030268195,3008000,2.276809361577034,0.738319303030848,1.055122935771942,215,376,0.6986914932727813,14.0,76.20000000000002,961.89,-0.029696953816674067
43.97,0.04230165859684348,3016000,2.3807185351848603,0.7298931466449535,1.0134198981523515,215,377,0.6420279550552368,14.0,78.30000000000003,962.94,-0.014197492016974138
44.3,0.0427588670514524,3024000,2.414304974079132,0.7414671512044041,1.0098810815811157,215,378,0.6682734805345535,14.0,76.0,952.09,-0.012318159634014591
44.33,0.034945895415730774,3032000,2.1521535789966584,0.6402495254810557,1.0409900313615799,215,379,0.6571319776773453,14.0,73.30000000000003,954.48,-0.006652459985925816
47.15,0.0636594321578741,3040000,2.751014531850815,0.9968216898095906,0.9995644122362137,214,380,0.5905687612295151,14.0,78.50000000000004,964.06,-0.023679640305199427
45.25,0.043751354049891236,3048000,2.392982076406479,0.7643475697587411,1.0752904814481736,214,381,0.5081036740541458,11.9,76.20000000000002,950.65,-0.017073000542586668
43.18,0.03528701308183372,3056000,2.1006077110767363,0.6982303418898969,1.036393654346466,214,382,0.6721441966295242,11.9,70.0,915.82,-0.01012955674668774
44.81,0.040922910748049615,3064000,2.342661734819412,0.7117937010040032,1.0393001854419708,214,383,0.6235064977407455,14.0,70.20000000000002,935.09,-0.012070957665564493
47.8,0.03508348755538464,3072000,2.1346726816892625,0.6298236051204408,1.0830123883485794,214,384,0.6587345802783966,19.9,72.30000000000003,988.36,-0.014081962984637358
50.11,0.041498087272048,3080000,2.30560271859169,0.6931248518224901,1.0728640908002853,214,385,0.6674792647361756,22.900000000000002,75.10000000000001,1030.14,-0.013775628377916292
51.58,0.03414587181061506,3088000,2.15502192735672,0.6690122059080646,1.0558391940593719,214,386,0.6864996021986007,26.900000000000002,75.0,1055.05,-0.011782164642354473
51.18,0.03733369297813624,3096000,2.241079444885254,0.7247947838921422,1.0172808772325517,214,387,0.6869800895452499,26.900000000000002,72.30000000000003,1047.0,-0.006148726748069749
50.79,0.04089552084449679,3104000,2.360927995443344,0.6973768283350621,1.0262729924917222,214,388,0.6541848438978195,26.900000000000002,71.0,1049.44,-0.016328969587630127
51.13,0.03398517815861851,3112000,2.111682254076004,0.6982772609253053,0.9951201850175857,214,389,0.6867483544349671,27.9,71.10000000000001,1046.77,-0.014353241946882917
51.65,0.036474280054681,3120000,2.2042648720741274,0.6970533580512686,1.0072737646102905,213,390,0.6356973975896836,26.900000000000002,72.30000000000003,1053.8,-0.010718814358697273
52.77,0.048044583555310966,3128000,2.547767528295517,0.7488061258869966,1.0219880437850952,213,391,0.6019264048337937,25.8,75.10000000000001,1076.35,-0.015461106568109244
52.91,0.03100421812850982,3136000,2.0192682832479476,0.6249759069549707,1.0497216713428497,213,392,0.6829852515459061,23.8,76.30000000000003,1081.88,-0.007652846922865137
50.34,0.041828602571040395,3144000,2.353476141691208,0.8098248737577548,1.049325612783432,213,393,0.6102035158872604,23.8,75.0,1073.44,-0.016188086060792556
51.42,0.030330927674658597,3152000,1.9616580057144164,0.583609128190547,1.058934754729271,213,394,0.7015148568153381,23.8,76.30000000000003,1077.73,-0.010061032228986733
52.22,0.03681446225382388,3160000,2.142323232293129,0.6831409310371005,1.0315388137102126,213,395,0.6763160204887391,27.8,76.30000000000003,1087.22,-0.008612447011400945
53.7,0.04929046102799475,3168000,2.6011266148090364,0.8770637968403702,1.006816965341568,213,396,0.6079699039459229,29.9,76.30000000000003,1112.3,-0.022685422780632507
56.77,0.03527860442642122,3176000,2.1971535885334017,0.723309396517155,0.9844206976890564,213,397,0.6572140091657639,29.0,83.50000000000004,1147.67,-0.006422243156703189
56.37,0.03561661390122026,3184000,2.17006776034832,0.7133465185309283,1.0386926692724228,213,398,0.6406790101528168,29.0,83.50000000000004,1134.76,-0.015466163028613665
56.94,0.04274986618664116,3192000,2.3331012183427813,0.8102533950218463,1.0482399278879166,212,399,0.6916302043199539,29.0,88.30000000000003,1134.63,-0.019670770361553878
56.83,0.030826486481819303,3200000,2.0044159466028213,0.6678115945920052,1.0261004495620727,212,400,0.6863970100879669,29.0,88.30000000000003,1127.87,-0.009790675088916033
57.38,0.05075495230499655,3208000,2.5753624314069747,0.8390270770580801,1.0457826614379884,212,401,0.6477544784545899,29.9,88.30000000000003,1137.04,-0.012747403523826506
62.07,0.04755949992220849,3216000,2.4356716072559355,0.7980024911574773,1.0213630491495131,212,402,0.6727838337421417,30.900000000000002,94.0,1176.84,-0.011698593920446
62.22,0.05393856763839722,3224000,2.5961401039361953,0.8774959293039245,1.0579158741235732,212,403,0.5876272237300872,31.9,94.0,1173.69,-0.02295471647026716
61.64,0.056827765591442585,3232000,2.627004907131195,1.2873404695303305,1.0081703302264213,212,404,0.8156980454921723,32.9,91.10000000000001,1167.23,-0.01133268177160062
64.85,0.037368495017290115,3240000,2.2045911526679993,0.6867591959923702,1.016808397769928,212,405,0.7096992880105972,32.9,92.10000000000001,1167.92,-0.007644240095978603
64.64,0.04719231552444399,3248000,2.436753716468811,0.741415944248702,1.0335897189378738,212,406,0.6391287237405777,32.0,91.10000000000001,1164.16,-0.01744802822213387
64.87,0.04911173061467707,3256000,2.5495602005720137,0.7573131422771628,1.0845362001657486,212,407,0.5585427188873291,32.9,91.10000000000001,1168.8,-0.022516006242803997
61.59,0.032312321085482834,3264000,2.0508033400774,0.6840159779874229,1.0583153700828551,212,408,0.6812284475564957,26.800000000000004,83.80000000000007,1123.2,-0.010417745590239065
62.44,0.13142927521839737,3272000,2.7985196870565416,1.2350703117074875,1.0235833460092545,211,409,0.3219429886341095,24.9,91.10000000000001,1122.31,-0.021517651691974605
62.88,0.04325423632748425,3280000,2.3805895620584487,0.7253418683926393,1.0204178720712662,211,410,0.6320431417226792,26.800000000000004,91.10000000000001,1122.3,-0.011046337580191903
63.15,0.08354333033785225,3288000,3.069415248632431,1.837986143048335,1.0233953297138214,211,411,0.7246997433900834,28.6,85.50000000000004,1111.33,-0.017842667264631018
64.11,0.05573643845040351,3296000,2.4240397280454635,1.0445800287651206,1.042774743437767,211,412,0.7479835510253906,28.9,90.20000000000002,1109.08,-0.007258901366149075
64.76,0.05099754991475493,3304000,2.5980537152290344,0.8270055485807027,1.0650472420454025,211,413,0.592991161942482,28.9,90.10000000000001,1115.24,-0.02402547466015676
66.18,0.03802612699568272,3312000,2.213964119553566,0.7130530154721478,1.0293902027606965,211,414,0.6496020007133484,28.9,94.0,1133.57,-0.009703386133769526
67.38,0.0892277979804203,3320000,2.761474472284317,1.3487421104684736,0.965219749212265,211,415,0.645772265791893,28.9,94.0,1139.14,-0.02606312352931127
64.04,0.04154852145817131,3328000,2.3604352408647538,0.7831177670999818,1.0245845466852188,211,416,0.645618479847908,27.700000000000003,90.10000000000001,1120.96,-0.00559411574882688
65.17,0.06318121541757137,3336000,2.857149024605751,1.0343402948157066,0.9974649608135223,211,417,0.6035879051685333,27.700000000000003,91.20000000000002,1110.74,-0.023271068842732348
65.17,0.04163771990686655,3344000,2.3290987527370453,0.7182907042814867,1.0047830003499985,211,418,0.6439901226758957,24.799999999999997,93.0,1110.14,-0.012239643754437566
64.03,0.0480477827321738,3352000,2.423965498805046,0.8456903230556759,1.0052230829000472,211,419,0.6480623000860214,24.799999999999997,93.10000000000001,1120.42,-0.021318904560175725
62.87,0.03541670159669593,3360000,2.1478244400024415,0.6632235185383216,0.9700913548469543,210,420,0.6748643654584885,22.900000000000002,91.20000000000002,1109.96,-0.01148257902415935
69.02,0.08750901362858712,3368000,3.1580397868156433,1.2189360094318344,0.9769784992933274,210,421,0.6893947720527649,22.900000000000002,100.70000000000006,1135.82,-0.008135128448193427
71.88,0.04486727639567107,3376000,2.4366894608736036,0.8321771292647067,0.9765446144342422,210,422,0.6193170100450516,27.700000000000003,107.30000000000003,1153.34,-0.020727704300311414
76.75,0.051252127131447195,3384000,2.472395425438881,0.9098478491674232,0.9983601546287537,211,423,0.678653410077095,32.9,112.3000000000002,1185.33,-0.01626685339782853
77.26,0.05412730527576059,3392000,2.5780295819044112,0.8013739768951461,0.9786746144294739,211,424,0.5634094631671905,35.8,107.30000000000003,1202.12,-0.020362803910975346
77.15,0.04728089054580778,3400000,2.447367133498192,0.8584501101817466,0.9897537696361541,211,425,0.6742483669519425,35.8,107.30000000000003,1201.21,-0.016705391652649268
74.74,0.04984566091559827,3408000,2.4720202589035036,0.8814975151024117,1.017993061542511,211,426,0.6056177139282226,35.8,102.50000000000004,1193.22,-0.023543069867882876
73.97,0.05770285457838327,3416000,2.6938719189167024,0.9120341695390668,1.0231746768951415,211,427,0.5869159013032913,36.0,101.10000000000001,1190.21,-0.02685768837556225
56.71,0.03174404954537749,3424000,2.1892682933807373,0.7370102578604099,0.927811541557312,210,428,0.597520855665207,5.600000000000001,99.10000000000001,949.86,-0.009643458964419552
54.02,0.03217597076669335,3432000,2.0661052107810973,0.721232023008505,1.036541759967804,210,429,0.6764965814352035,5.600000000000001,99.10000000000001,916.73,-0.00016732567048165947
51.04,0.04777237326372415,3440000,2.3941345369815825,0.8149734877365908,1.0144058436155319,210,430,0.6539045923948288,5.600000000000001,95.30000000000003,887.92,-0.021756662472398602
49.27,0.04359409673139453,3448000,2.4035288417339324,0.7801388370002681,1.0333691453933715,210,431,0.6482879954576493,5.600000000000001,94.10000000000001,877.91,-0.015462973110334132
44.85,0.04776461187750101,3456000,2.451815566420555,0.8016007430269303,1.0275112229585648,210,432,0.6226428377628327,5.600000000000001,87.70000000000006,862.42,-0.020707177779404447
46.52,0.06642660056706517,3464000,2.8846352910995483,1.1258197625583444,0.9622862607240676,210,433,0.6184824407100677,5.600000000000001,94.0,867.5,-0.022136775720864536
46.87,0.04810897734947503,3472000,2.450429350733757,0.7928104864188837,0.9819874799251557,210,434,0.620899469256401,5.600000000000001,88.60000000000005,873.39,-0.014679420083703008
48.66,0.15198113101534547,3480000,2.964464076757431,1.1955764819187957,0.971002112030983,210,435,0.5034347254037858,5.600000000000001,94.0,876.33,-0.0037840744765708224
50.57,0.05790113045368343,3488000,2.68492152929306,1.0057795084049863,0.9713910698890686,210,436,0.603958790898323,5.600000000000001,95.30000000000003,887.87,-0.018913873907877132
50.84,0.03406300196889788,3496000,2.080167833566666,0.6463680736576584,0.9993033128976821,210,437,0.6612567412853241,5.600000000000001,95.30000000000003,895.29,-0.013928739730763482
50.88,0.05225647802930325,3504000,2.533856238722801,0.9377913975197122,0.9997943782806397,210,438,0.6575579005479812,5.600000000000001,95.30000000000003,894.43,-0.010957234785309992
54.82,0.0499374545365572,3512000,2.552769219875336,0.8190845407344527,1.0122279435396195,210,439,0.6029506081342697,5.600000000000001,101.0,918.76,-0.017000748608379582
61.14,0.05927344080992043,3520000,2.663115136027336,0.8434079929005905,1.0225449854135513,210,440,0.5802399724721908,6.500000000000002,105.0,980.26,-0.01931917357054772
64.36,0.04042592267505825,3528000,2.2773607951402663,0.7194987481016549,1.013007225394249,210,441,0.6050707542896271,7.9,106.2000000000001,1024.16,-0.01011774079845054
70.8,0.054604757176712156,3536000,2.6297201919555664,1.0040606783042128,1.0130843913555145,210,442,0.6372678393125534,11.0,118.20000000000002,1091.5,-0.01658747336390661
76.04,0.10374005580786616,3544000,2.90972913980484,1.2639508111841822,0.9807967782020569,210,443,0.41819753229618073,25.9,120.70000000000006,1154.95,-0.021376438572769985
53.08,0.03230484824103769,3552000,1.9795474460721016,0.728226028543789,1.1050198031961918,210,444,-0.41137911915779113,0.0,108.90000000000008,866.11,-0.01693215798070014
32.81,0.022864749445579945,3560000,1.7316509944200515,0.5079958481102254,1.1483778327703476,210,445,0.40303621590137484,0.0,100.30000000000003,603.05,-0.00029167918663006273
27.07,0.04154901410453021,3568000,2.369838382601738,0.7761464835758489,1.0885876822471618,210,446,0.6798377722501755,0.0,88.20000000000002,554.32,-0.016185155158855196
20.7,0.027082226127386092,3576000,1.9077669513225555,0.675748690453353,1.1003166216611862,210,447,0.6263069266080856,0.0,57.20000000000002,491.67,-0.005756068631308153
14.62,0.03803081086836755,3584000,2.1451905143260954,0.7852890891272827,1.0460680037736894,210,448,0.6537181282043457,0.0,38.10000000000001,454.84,-0.011849871758604422
13.31,0.03859523275168612,3592000,2.222026445865631,0.8564644307711984,1.1166859894990921,210,449,0.43821477055549624,0.0,41.10000000000001,438.86,-0.023008330744924022
13.74,0.025751234930939972,3600000,1.839426593184471,0.5417789924478754,1.023704416155815,210,450,0.7113871145248413,0.0,42.10000000000001,446.83,-0.00718649055226706
17.65,0.04276444394607097,3608000,2.392691638469696,0.7806159700202494,1.0138653844594956,210,451,0.6280374622344971,0.0,50.20000000000002,517.09,-0.010204983110015746
25.19,0.08198343640659005,3616000,2.696846266388893,1.275699066979976,1.0147910743951798,210,452,0.5727618032693863,0.0,64.10000000000001,606.38,-0.014530635479604825
26.81,0.03864915792830288,3624000,2.186835913658142,0.672200797303955,1.0377562886476517,210,453,0.6501545548439026,0.0,65.0,630.9,-0.015135749590117485
37.15,0.0786794268200174,3632000,2.9242953765392303,1.0262468313468165,1.0431199121475219,210,454,0.7208360487222671,0.9000000000000004,90.20000000000002,741.52,-0.014272238762059715
41.78,0.04284681797493249,3640000,2.30067961037159,0.6941777258091265,1.0329494112730027,210,455,0.640116423368454,1.0,92.0,810.54,-0.014580148810055107
46.95,0.09810672898776829,3648000,3.1468369460105894,1.8460518730255238,1.0257880717515946,210,456,0.6675300472974777,1.0,96.10000000000001,853.31,-0.018615637317416257
55.62,0.0843910613283515,3656000,2.8287736243009567,1.1698380267825406,0.9924632287025452,210,457,0.563164491057396,2.9000000000000004,106.20000000000002,960.79,-0.016413355260447134
58.84,0.04530929271597415,3664000,2.407655822634697,0.792929648690036,0.9783839583396912,209,458,0.6260647106170655,4.9,111.20000000000002,1001.08,-0.018971178024221446
66.63,0.0945927365240641,3672000,3.120928090214729,1.2953567593248627,0.9915098357200622,209,459,0.6446068525314331,8.8,117.10000000000001,1070.91,-0.0052892667788546534
71.7,0.04278213798534125,3680000,2.3407958203554156,0.7133738828887961,1.0271467864513397,209,460,0.6278112274408341,12.8,117.10000000000001,1135.82,-0.016134606866435208
74.65,0.032056722589768466,3688000,2.0304673367738726,0.6050907025788593,1.045808383822441,209,461,0.6701923620700836,18.400000000000006,117.10000000000001,1162.8,-0.009239489249885081
75.51,0.05466649665962905,3696000,2.5418893080949783,0.7998881894257878,1.0466012197732926,209,462,0.6268642795085907,18.400000000000006,118.40000000000003,1169.58,-0.01989968576308456
84.36,0.0596835994021967,3704000,2.726685808300972,0.9416281553441088,1.011528902053833,209,463,0.687609771490097,30.800000000000004,123.2000000000001,1240.07,-0.013220678973157192
87.65,0.0598841650551185,3712000,2.6527502566576002,1.182893281858897,0.9917373478412628,209,464,0.6270416134595871,31.0,134.50000000000006,1257.94,-0.014004778073285706
89.56,0.07521528364624828,3720000,2.9310750579833984,1.1037602506068813,0.938026551604271,209,465,0.6665092349052429,34.6,134.50000000000006,1268.99,-0.007934430964523927
101.54,0.07522490149363875,3728000,2.703693552613258,0.9808244239596209,0.9689846819639206,209,466,0.6799553745985031,48.4,201.40000000000012,1350.88,-0.013726288494654
101.92,0.05072452554712072,3736000,2.392403660416603,0.8132999188714082,1.013806380033493,209,467,0.6073508578538894,50.800000000000004,201.40000000000012,1352.97,-0.023274806051049382
104.61,0.0826090117590502,3744000,2.966920392513275,1.0375663529984445,1.0005970919132232,209,468,0.6003229409456253,52.0,214.40000000000003,1362.37,-0.023009213104378434
104.43,0.05010431863367557,3752000,2.3606841027736665,0.8026681960210762,0.9952808910608292,209,469,0.5821754443645477,57.4,201.40000000000012,1363.94,-0.004932557034771889
105.45,0.07973316653631628,3760000,2.9084498476982117,1.0192383325859202,0.9929405480623246,209,470,0.5002537834644317,52.0,214.40000000000003,1364.09,-0.016142981568700632
105.78,0.06365212188567966,3768000,2.80053812623024,0.9398735069459425,1.0057228338718414,209,471,0.7130735391378402,52.0,214.40000000000003,1364.85,-0.023736463509267197
106.04,0.035262583224102854,3776000,2.0843723624944688,0.6470327263281089,1.0251976150274276,209,472,0.6932899379730224,57.4,214.40000000000003,1367.77,-0.0122415273347724
89.9,0.05536178400157951,3784000,2.501283358335495,0.8254500917375808,1.0189712944626808,209,473,0.042961212992668155,31.0,144.3000000000003,1255.17,-0.04087103323006886
85.21,0.027611869350075723,3792000,1.8526639443635942,0.46786006666941093,1.0800818663835525,208,474,0.7204119396209717,15.700000000000001,134.70000000000005,1211.48,0.0025910491097602063
82.41,0.032499711422715336,3800000,2.006912454366684,0.560199176026813,1.0598096144199372,208,475,0.7039446252584457,15.700000000000001,134.70000000000005,1180.13,-0.007843255939369555
81.96,0.04929297786206007,3808000,2.454437209367752,0.6585641913466225,1.0144985073804855,208,476,0.6409079307317733,15.700000000000001,134.70000000000005,1180.44,-0.010904343188740314
81.76,0.04776032806374133,3816000,2.4139510214328768,0.7201217762295289,1.0304578804969788,208,477,0.620794551372528,15.700000000000001,134.70000000000005,1187.46,-0.011326261272770352
