episode_length,explained_variance,model_prob_std,PMM:episode_rewards,grad_norm,policy_gradient_loss,policy_entropy,epoch_idx,avg_q_retraced,policy_gradient_bias_correction,q_loss,P09:episode_rewards,P01:episode_rewards,frames,fps,policy_loss,rollout_prob_std,avg_q_selected,advantage_norm
3324.84,-950.4769976792637,8.867775162501053e-06,0.0,6.797825756945946e-07,4.617238941320182e-08,2.197225304756846,661,-1.2515799715712239e-06,0.0,1.8364328008954797e-10,0.0,0.0,4759200,334,4.617238941320182e-08,9.148650067410857e-06,-1.1043613618266958e-06,8.69562329525895e-05
3324.84,-1256.3018727576925,8.130181585813706e-06,0.0,6.943466777378603e-07,1.9546524873743152e-08,2.197225218443643,662,-1.2570933063125986e-06,0.0,1.7021186928930224e-10,0.0,0.0,4766400,334,1.9546524873743152e-08,8.354764814829502e-06,-1.3476600847268067e-06,8.818498392872506e-05
3324.84,-170.11914365101742,1.2856205730991755e-05,0.0,1.1894832960286005e-06,2.5816782986270257e-08,2.1972253324556603,663,-1.3171729321940524e-06,0.0,3.8967934262396647e-10,0.0,0.0,4773600,334,2.5816782986270257e-08,1.3073445870526227e-05,-1.2238133844648867e-06,0.00013056731134275683
3324.84,-969.880994558782,1.0968857440732987e-05,0.0,1.0180612498399803e-06,1.8440741230962737e-08,2.197225307683752,664,-1.2403727401370097e-06,0.0,2.482601275967834e-10,0.0,0.0,4780800,334,1.8440741230962737e-08,1.1258326616881219e-05,-1.2429505274916529e-06,0.00011870224831119516
3324.7,-728.8431970997777,1.3086340452417593e-05,0.0,1.1338374500560462e-06,2.399255502490782e-09,2.1972252992852024,665,-1.701469497148339e-06,0.0,4.234801501734812e-10,0.0,0.0,4788000,334,2.399255502490782e-09,1.3294978757758277e-05,-1.6301642434343865e-06,0.00013072701873817675
3324.7,-1741.773965229326,7.351582760845885e-06,0.0,5.790006854298423e-07,-1.3972082594334912e-08,2.1972253271133177,666,-1.1202611281443555e-06,0.0,1.0212042984327532e-10,0.0,0.0,4795200,334,-1.3972082594334912e-08,7.568910222001283e-06,-1.1033197475313502e-06,7.312380846534052e-05
3324.7,-783.0538017713079,8.94923360527449e-06,0.0,7.428579018672406e-07,2.8382130225939893e-09,2.1972253072261814,667,-1.109635210056355e-06,0.0,2.0271705063094102e-10,0.0,0.0,4802400,334,2.8382130225939893e-09,9.23911245729008e-06,-1.2511342262105665e-06,9.288406429676225e-05
3324.7,-837.4153287441011,9.145539642483006e-06,0.0,6.961336158789941e-07,-1.4596032223820485e-08,2.197225347416741,668,-1.0392155652542867e-06,0.0,1.5306390775621767e-10,0.0,0.0,4809600,334,-1.4596032223820485e-08,9.38454064954017e-06,-1.0098410218928785e-06,9.56237800487422e-05
3324.7,-1050.7020058827172,9.833232231844451e-06,0.0,7.683403903664057e-07,1.713657081829759e-08,2.1972253372744905,669,-1.1620976983396553e-06,0.0,2.0880921229768644e-10,0.0,0.0,4816800,334,1.713657081829759e-08,1.0078348850154675e-05,-1.0026388739558668e-06,9.578106123856759e-05
3324.7,-251.20643700561828,1.2489114461278487e-05,0.0,9.8346901500187e-07,1.1662884718394253e-08,2.1972253349849153,670,-1.498381778884897e-06,0.0,2.6987685067392346e-10,0.0,0.0,4824000,334,1.1662884718394253e-08,1.2769663511190423e-05,-1.2424115996600627e-06,0.00012464787956853666
3324.68,-1803.505167693146,8.278429713001631e-06,0.0,7.06388421232805e-07,3.0447821505943984e-08,2.197225320200441,671,-1.3136666651757146e-06,0.0,1.8631157661121725e-10,0.0,0.0,4831200,334,3.0447821505943984e-08,8.496041105617665e-06,-1.4050718863245491e-06,8.295134849908763e-05
3324.68,-1152.5123161073432,9.456003514780903e-06,0.0,8.513286078648816e-07,-3.1754405289039486e-08,2.197225304942913,672,-1.7033757871779542e-06,0.0,2.1908410197449514e-10,0.0,0.0,4838400,335,-3.1754405289039486e-08,9.719730452921177e-06,-1.4527402296783406e-06,9.476375642178269e-05
3324.68,-1267.8218992757038,8.351311014215816e-06,0.0,6.539493935967019e-07,3.602408081113249e-08,2.1972252947817403,673,-1.8060698724478618e-06,0.0,1.6662821164703286e-10,0.0,0.0,4845600,334,3.602408081113249e-08,8.590178325190905e-06,-1.7631756141091681e-06,7.98147565378488e-05
3324.68,-176.89185370650242,1.3829017435808862e-05,0.0,1.130962470506852e-06,2.577754359504983e-08,2.1972252689656755,674,-2.179119755374084e-06,0.0,3.7719630973899743e-10,0.0,0.0,4852800,335,2.577754359504983e-08,1.409264327830464e-05,-2.0015726997199575e-06,0.0001478176579091387
3324.68,-1647.2646171089357,8.739094708744191e-06,0.0,7.099959721346989e-07,3.4345224240020966e-08,2.197225335197359,675,-2.059258491067241e-06,0.0,1.8781966836676161e-10,0.0,0.0,4860000,335,3.4345224240020966e-08,8.961081068570398e-06,-1.9529355999127674e-06,8.746594975558241e-05
3324.77,-778.5598336563696,1.2655212057927834e-05,0.0,1.1311055334521237e-06,-7.66781520038207e-09,2.197225297254229,676,-2.487938502038141e-06,0.0,3.5286585578456715e-10,0.0,0.0,4867200,335,-7.66781520038207e-09,1.2887196138644001e-05,-2.4684077621057236e-06,0.00013518678737609786
3324.77,-1282.9653148440236,8.892461314556634e-06,0.0,7.889362424706707e-07,4.9015074819830805e-08,2.1972253068193557,677,-2.2711104663533167e-06,0.0,1.9001092045492782e-10,0.0,0.0,4874400,335,4.9015074819830805e-08,9.154190239581853e-06,-2.2093059315582178e-06,9.478462572288595e-05
3324.77,-663.7348583195065,8.229819108335306e-06,0.0,7.065809429889776e-07,1.2217858100527738e-08,2.197225359244207,678,-2.4413245740824716e-06,0.0,1.6204080410286259e-10,0.0,0.0,4881600,335,1.2217858100527738e-08,8.446899389000194e-06,-2.4578460033543835e-06,8.989807784604417e-05
3324.77,-762.1611487112947,8.868965188722863e-06,0.0,6.84124210782684e-07,6.091601062697218e-08,2.197225303858046,679,-2.2262702625521487e-06,0.0,1.6862083936261828e-10,0.0,0.0,4888800,335,6.091601062697218e-08,9.070618585256426e-06,-2.3742500158389573e-06,9.429710534821356e-05
3324.77,-944.9075955695199,9.317545494655278e-06,0.0,7.998126040203392e-07,3.2231140605424857e-08,2.1972252518411666,680,-2.022124084519527e-06,0.0,2.0097593677541756e-10,0.0,0.0,4896000,335,3.2231140605424857e-08,9.572683150491823e-06,-2.0455398805010886e-06,9.699070731918547e-05
3324.77,-281.9814777334484,1.2578301652307115e-05,0.0,1.1564122572810237e-06,1.9534546213404373e-08,2.1972252708011206,681,-2.326617600997018e-06,0.0,3.358789741468221e-10,0.0,0.0,4903200,335,1.9534546213404373e-08,1.281676832535016e-05,-2.357773340249408e-06,0.00013999300825055515
3324.61,-1422.761445193234,1.0347599016675139e-05,0.0,9.177479266261617e-07,1.3694844848278801e-08,2.1972253380124527,682,-1.931289890859173e-06,0.0,2.7566093221346497e-10,0.0,0.0,4910400,334,1.3694844848278801e-08,1.0648334138758336e-05,-1.7329430346253483e-06,0.00010432104928756846
3324.61,-904.8261709958896,8.611430620695258e-06,0.0,7.003778030910674e-07,2.888197131291202e-08,2.1972253029067796,683,-2.1110631722039217e-06,0.0,1.561363103385916e-10,0.0,0.0,4917600,334,2.888197131291202e-08,8.830267962888578e-06,-2.032481376844355e-06,8.902924637718068e-05
3324.61,-1254.9613397202857,8.828251981823515e-06,0.0,8.132106219978602e-07,4.5614743593259695e-08,2.197225285916732,684,-2.1336865398426597e-06,0.0,2.1477361208971e-10,0.0,0.0,4924800,334,4.5614743593259695e-08,9.101357506519615e-06,-2.2499072594791013e-06,9.463452826443353e-05
3324.61,-8.908509179114033,1.2846555332426788e-05,0.0,1.0369142989772325e-06,6.603923683357109e-08,2.1972253448023364,685,-2.215687221585073e-06,0.0,2.64120676537749e-10,0.0,0.0,4932000,334,6.603923683357109e-08,1.3087371013226863e-05,-2.0519207444545637e-06,0.0001288741145268557
3324.61,-1118.8670586173123,1.0330614978953246e-05,0.0,8.691582362360599e-07,4.768953721658758e-09,2.197225256117563,686,-2.449434032503935e-06,0.0,2.641998501095705e-10,0.0,0.0,4939200,334,4.768953721658758e-09,1.0595711555595694e-05,-2.4976640031988086e-06,0.0001016310585443159
3324.43,-440.922688034524,1.420643614444011e-05,0.0,1.2990491377354506e-06,-1.250075385487914e-08,2.1972252564438266,687,-2.682742047135398e-06,0.0,4.924668831358091e-10,0.0,0.0,4946400,334,-1.250075385487914e-08,1.441613050620959e-05,-2.441245014914167e-06,0.0001450524473977454
3324.43,-1459.7958948259884,7.406968088777003e-06,0.0,5.63475492200966e-07,3.2911448752938505e-08,2.197225347000455,688,-2.3465700422113954e-06,0.0,1.1740465788200144e-10,0.0,0.0,4953600,334,3.2911448752938505e-08,7.625245487553735e-06,-2.371202159201361e-06,7.45593111678725e-05
3324.43,-816.2042521750124,8.188457673626875e-06,0.0,6.847542034137999e-07,3.843005531515128e-08,2.197225328154034,689,-2.504562010811256e-06,0.0,1.9993421260023007e-10,0.0,0.0,4960800,334,3.843005531515128e-08,8.394402781295724e-06,-2.4291162334893416e-06,8.726464805583025e-05
3324.43,-1212.447942336514,9.13616561597391e-06,0.0,7.938057692038356e-07,3.4791836988931935e-08,2.1972253280405014,690,-2.689718849872349e-06,0.0,1.8155020319022453e-10,0.0,0.0,4968000,334,3.4791836988931935e-08,9.362448324116444e-06,-2.536481708336255e-06,0.00010142740618994434
3324.43,-744.5312213331556,1.218024604723734e-05,0.0,1.0969341392720931e-06,6.056475419067304e-08,2.197225325315718,691,-2.818002547803824e-06,0.0,3.1850404801309246e-10,0.0,0.0,4975200,334,6.056475419067304e-08,1.2466873570594494e-05,-2.8918169030363957e-06,0.00013056692242023986
3324.43,-593.3906997728537,1.1587908763714504e-05,0.0,9.593053773735705e-07,-1.6615793478327255e-10,2.1972253276620592,692,-2.812112064269795e-06,0.0,3.017988813226902e-10,0.0,0.0,4982400,334,-1.6615793478327255e-10,1.185403637395459e-05,-2.76634507093072e-06,0.00012429450142373709
3324.65,-1384.9433453133845,9.572373333997667e-06,0.0,8.529188236621983e-07,3.325933644007133e-08,2.1972253308220515,693,-2.8767922707456383e-06,0.0,2.4029583821919813e-10,0.0,0.0,4989600,334,3.325933644007133e-08,9.80583079914431e-06,-2.773943087086244e-06,0.00010049956235377294
3324.65,-966.921937398901,8.208746803614739e-06,0.0,6.683734691833332e-07,6.848425921649428e-08,2.1972253082476882,694,-2.776048696716149e-06,0.0,1.573028408008339e-10,0.0,0.0,4996800,334,6.848425921649428e-08,8.448160994205146e-06,-2.808093075229209e-06,8.244700231428336e-05
3324.65,-1107.102694391299,8.328429624951182e-06,0.0,7.24083010557689e-07,5.2288513731962e-08,2.197225321348382,695,-2.8207627811616356e-06,0.0,1.583105900259721e-10,0.0,0.0,5004000,334,5.2288513731962e-08,8.587738157017845e-06,-2.760156741050961e-06,9.025490706960642e-05
3324.65,-159.1990660239401,1.2268640027425842e-05,0.0,9.469618744739382e-07,4.293451370951208e-08,2.1972253062706146,696,-3.1308203186123743e-06,0.0,2.367276575015166e-10,0.0,0.0,5011200,334,4.293451370951208e-08,1.2518675622770628e-05,-2.9052066021505154e-06,0.00012070024339562808
3324.65,-1554.2652837758594,7.5914333312552015e-06,0.0,5.965449595805968e-07,7.697954655858406e-08,2.197225327094396,697,-3.195728491252542e-06,0.0,1.326576915061195e-10,0.0,0.0,5018400,334,7.697954655858406e-08,7.782958040315356e-06,-3.1410235503415154e-06,7.666329695060387e-05
3324.59,-325.5160486220557,1.1388871886682318e-05,0.0,9.632785208173554e-07,6.066237404701468e-08,2.1972253409264577,698,-3.205173248209686e-06,0.0,2.673233412303523e-10,0.0,0.0,5025600,334,6.066237404701468e-08,1.1572705605077117e-05,-3.3164629203174032e-06,0.00012307696342769226
3324.59,-1965.8947136285474,8.56706357559782e-06,0.0,7.436404410150029e-07,4.7188405435483136e-08,2.1972253360571683,699,-3.0078740258037336e-06,0.0,1.726186701394843e-10,0.0,0.0,5032800,334,4.7188405435483136e-08,8.773765573094515e-06,-3.016109378094636e-06,8.731734257674629e-05
3324.59,-790.0121309985624,9.17389617457264e-06,0.0,8.429464720397733e-07,-1.7476054418905403e-08,2.1972253391288574,700,-3.0812906672259665e-06,0.0,2.1236526764162136e-10,0.0,0.0,5040000,334,-1.7476054418905403e-08,9.3980007183776e-06,-3.0278942463588637e-06,0.00010483555121195214
3324.59,-1109.328185163863,9.697533267053173e-06,0.0,8.449506272489332e-07,9.932380058515255e-08,2.1972252722151184,701,-3.1236749282019415e-06,0.0,1.896552434681679e-10,0.0,0.0,5047200,335,9.932380058515255e-08,9.930679407047486e-06,-3.104149151730432e-06,0.00010615979636601748
3324.59,-421.1068636503674,1.1799062816373304e-05,0.0,9.422552344859144e-07,4.2507313978754196e-08,2.197225271176409,702,-3.0040307733206313e-06,0.0,2.588889121221104e-10,0.0,0.0,5054400,334,4.2507313978754196e-08,1.204262095663925e-05,-2.9772438402578362e-06,0.00011946490351945879
3324.59,-743.6076315589463,1.1493472091675708e-05,0.0,9.54636706660625e-07,7.452802503350459e-08,2.1972253033597635,703,-3.3670488986434755e-06,0.0,3.102464642522723e-10,0.0,0.0,5061600,334,7.452802503350459e-08,1.1781411285864635e-05,-3.5566802762528103e-06,0.00011703788142632921
3324.62,-1058.8964333208592,1.1498926828319362e-05,0.0,9.58605539887598e-07,6.372942558077081e-08,2.1972252863172503,704,-2.7072293978057544e-06,0.0,2.860274931737543e-10,0.0,0.0,5068800,334,6.372942558077081e-08,1.1763637987652175e-05,-2.9868667657646194e-06,0.00011672344445266331
3324.62,-1646.1022088508378,8.168468824128657e-06,0.0,6.675377377150283e-07,2.764404682115757e-08,2.1972252494002142,705,-2.3929308975353377e-06,0.0,1.528104631481393e-10,0.0,0.0,5076000,334,2.764404682115757e-08,8.42035746428014e-06,-2.3991988699356354e-06,8.309803401968248e-05
3324.62,-1150.4942837274466,8.21375907396993e-06,0.0,6.435821583180645e-07,3.896864493158843e-08,2.1972252966676438,706,-2.5242331340111643e-06,0.0,1.302410073611411e-10,0.0,0.0,5083200,334,3.896864493158843e-08,8.437948925645063e-06,-2.5525995789394145e-06,8.551890642494514e-05
3324.62,-249.86308907942168,1.1690584093051776e-05,0.0,8.681268208266874e-07,7.974721501566262e-08,2.1972252940469317,707,-2.5754391411974137e-06,0.0,2.563262939069847e-10,0.0,0.0,5090400,334,7.974721501566262e-08,1.195099742263874e-05,-2.5162560187269146e-06,0.00011656958940600515
3324.62,-1536.2186402561586,9.328482212296988e-06,0.0,8.694330853182181e-07,8.449690871581362e-08,2.1972253198033633,708,-2.2426415410640617e-06,0.0,2.114239956432121e-10,0.0,0.0,5097600,334,8.449690871581362e-08,9.595849216568596e-06,-2.3698453406241903e-06,0.00010579354745808595
3324.57,-250.55858581152225,1.3542232349633892e-05,0.0,1.1163520644240437e-06,2.0699951442426293e-08,2.197225300470988,709,-2.1554343912104255e-06,0.0,3.128654285548801e-10,0.0,0.0,5104800,334,2.0699951442426293e-08,1.380485936276308e-05,-2.114115526973041e-06,0.00012979711985102943
3324.57,-1672.123335651237,8.536715652731274e-06,0.0,7.161023130872152e-07,1.577297291880041e-08,2.1972253078001516,710,-1.9964804959651508e-06,0.0,1.7681196863351786e-10,0.0,0.0,5112000,334,1.577297291880041e-08,8.786575910415559e-06,-1.8943099734985095e-06,8.732942159598324e-05
3324.57,-688.075800859247,9.065010110452132e-06,0.0,7.672995491875484e-07,2.3378261822265042e-08,2.1972253269430193,711,-2.0249201433307945e-06,0.0,1.7628763527601562e-10,0.0,0.0,5119200,334,2.3378261822265042e-08,9.335909127872223e-06,-2.1212918851421076e-06,0.00010083501089482262
3324.57,-1194.4689467028588,1.0102292562255427e-05,0.0,8.591341172032452e-07,1.6757526091944663e-08,2.1972253078411494,712,-1.9206242222078385e-06,0.0,2.2810980549615685e-10,0.0,0.0,5126400,334,1.6757526091944663e-08,1.0391207408647893e-05,-1.9262431949584877e-06,0.00010274561013331107
3324.57,-587.10781705739,1.0014016437656623e-05,0.0,7.463730370036304e-07,3.1671119168511365e-09,2.197225333231467,713,-1.8711725082390312e-06,0.0,2.0214723861769261e-10,0.0,0.0,5133600,334,3.1671119168511365e-09,1.0261668629605911e-05,-1.9197530456138347e-06,9.721139985815951e-05
3324.57,-516.9172132879934,1.0447445862162835e-05,0.0,8.771203813776661e-07,3.360054920968158e-08,2.1972253316993497,714,-1.949301726484621e-06,0.0,2.5859023643884707e-10,0.0,0.0,5140800,334,3.360054920968158e-08,1.0689280451412e-05,-2.006199601181569e-06,0.00010869686575733269
3324.52,-1366.6677906383027,9.577317548654548e-06,0.0,7.676619332234206e-07,3.623900951561369e-08,2.1972253004899103,715,-1.8442495489207685e-06,0.0,1.9542202558810017e-10,0.0,0.0,5148000,334,3.623900951561369e-08,9.75899375722141e-06,-1.9484080940486538e-06,9.82611424538775e-05
3324.52,-1257.1098029863992,8.319407964089805e-06,0.0,6.942234385524952e-07,1.2604212885525327e-08,2.197225294595673,716,-1.7806694103942739e-06,0.0,1.5840183066922528e-10,0.0,0.0,5155200,334,1.2604212885525327e-08,8.590588962883362e-06,-1.799565183096996e-06,8.907967918263414e-05
3324.52,-1013.0881154294431,9.44457763753668e-06,0.0,7.493467018407795e-07,3.197680879892201e-08,2.197225340377717,717,-1.8702214748938805e-06,0.0,1.5939104246680333e-10,0.0,0.0,5162400,334,3.197680879892201e-08,9.743754811331453e-06,-1.7528045381686935e-06,9.272627292772772e-05
3324.52,-337.85587888005597,1.176662879934028e-05,0.0,9.504613934849422e-07,4.4431445711317876e-08,2.1972253203612784,718,-1.825638458719807e-06,0.0,2.5550586838060405e-10,0.0,0.0,5169600,334,4.4431445711317876e-08,1.2043059377845017e-05,-1.912685574503505e-06,0.00011674886410512136
3324.52,-1149.9186405097305,9.699995993709568e-06,0.0,8.754984934600291e-07,5.3305955759325256e-08,2.197225278228048,719,-1.92422755344969e-06,0.0,2.3771333942718e-10,0.0,0.0,5176800,334,5.3305955759325256e-08,9.963877311516656e-06,-1.7365212836886082e-06,0.00010475040095579675
3324.45,-74.52042338524232,1.4034456135957066e-05,0.0,1.2133881082418687e-06,3.491014182640159e-08,2.197225336000402,720,-2.3133450334324147e-06,0.0,4.1034911550116487e-10,0.0,0.0,5184000,334,3.491014182640159e-08,1.4296572873076588e-05,-2.1145069227762394e-06,0.00013900812787629065
3324.45,-1476.1982741134236,8.374570555155584e-06,0.0,6.874629839139928e-07,6.476088791803719e-08,2.1972253059394773,721,-2.2122848412587613e-06,0.0,1.7677269949217987e-10,0.0,0.0,5191200,334,6.476088791803719e-08,8.602022734115675e-06,-2.2399961452587614e-06,8.42497298889821e-05
3324.45,-764.3721706451972,9.32110937796776e-06,0.0,7.695837376585935e-07,2.4920406828022472e-08,2.1972253107267714,722,-2.115464484630152e-06,0.0,2.1640681161920257e-10,0.0,0.0,5198400,334,2.4920406828022472e-08,9.596659631168246e-06,-2.0725986877210735e-06,9.078067409429339e-05
3324.45,-1233.6088025297865,9.275314629383904e-06,0.0,7.382398721099626e-07,2.94617921767876e-08,2.197225319166032,723,-2.1677109467258023e-06,0.0,1.8468010667714385e-10,0.0,0.0,5205600,334,2.94617921767876e-08,9.522895903073289e-06,-2.285034200615392e-06,9.09673299014412e-05
3324.45,-328.4443018007467,1.1279726475614793e-05,0.0,9.396140252531204e-07,8.224550873120139e-09,2.1972253099888093,724,-2.2762082660383456e-06,0.0,2.4523422249628563e-10,0.0,0.0,5212800,334,8.224550873120139e-09,1.1575689155008346e-05,-2.3025777382066452e-06,0.00011918646375072943
3324.45,-855.9655847483336,9.072248280337064e-06,0.0,6.708284994593795e-07,6.281437802791477e-08,2.197225342635755,725,-2.0913395345374016e-06,0.0,1.6580933575998408e-10,0.0,0.0,5220000,334,6.281437802791477e-08,9.357418957844427e-06,-2.116560721158818e-06,9.210537166042875e-05
3324.47,-751.7566371339465,1.039236300817564e-05,0.0,7.857427212134083e-07,2.7477513298048434e-08,2.19722529134107,726,-2.3458580015056802e-06,0.0,2.048150681283864e-10,0.0,0.0,5227200,334,2.7477513298048434e-08,1.0658618089830643e-05,-2.194256990581462e-06,0.00010598470860781757
3324.47,-1450.3462217252345,8.177342777824779e-06,0.0,6.893078285331554e-07,2.0256686398323636e-08,2.1972253034669884,727,-2.1685060772734498e-06,0.0,1.2290352676479767e-10,0.0,0.0,5234400,334,2.0256686398323636e-08,8.455828225649572e-06,-2.2729549585172597e-06,8.315634184303729e-05
3324.47,-1269.1975590254672,8.445089872826845e-06,0.0,7.302278887325143e-07,1.7676147595723542e-08,2.197225351447151,728,-2.211930844859963e-06,0.0,1.607132645418544e-10,0.0,0.0,5241600,334,1.7676147595723542e-08,8.694433235003346e-06,-2.1621669467249954e-06,8.84080275545209e-05
3324.47,-504.6168045346183,8.977413823836435e-06,0.0,6.669740361106487e-07,5.85376167778088e-08,2.197225296475269,729,-2.297435594261524e-06,0.0,1.3703265875074162e-10,0.0,0.0,5248800,334,5.85376167778088e-08,9.22012171176691e-06,-2.267825946691639e-06,9.10079818330889e-05
3324.47,-1176.2662451934782,8.882885781740165e-06,0.0,6.442585059195619e-07,4.92978594192655e-08,2.1972252461203823,730,-2.2919668051611756e-06,0.0,1.5166292730738901e-10,0.0,0.0,5256000,334,4.92978594192655e-08,9.13402340312917e-06,-2.2464560149299307e-06,8.352226762414883e-05
3324.61,-11.00929093192838,1.2127801806230537e-05,0.0,9.821577837639172e-07,2.8432253513608907e-08,2.197225325217953,731,-2.4462667476424876e-06,0.0,2.2406581855786964e-10,0.0,0.0,5263200,334,2.8432253513608907e-08,1.2449569759534412e-05,-2.488459856915107e-06,0.00012534386286350844
3324.6,-1573.94177835719,7.3479024184959036e-06,0.0,5.984824775517353e-07,3.393849113929939e-08,2.1972252798868865,732,-2.1754732634958275e-06,0.0,1.4087085619466075e-10,0.0,0.0,5270400,334,3.393849113929939e-08,7.580159998234625e-06,-2.086319172383235e-06,7.420372898595723e-05
3324.6,-964.2626798935152,7.1217778196304986e-06,0.0,5.81883428571918e-07,4.5128394165707304e-08,2.1972253239223623,733,-2.3471147383192453e-06,0.0,1.2661785657550768e-10,0.0,0.0,5277600,334,4.5128394165707304e-08,7.354374563586892e-06,-2.4115904482216562e-06,7.797328342858757e-05
3324.6,-1147.1324238760224,8.974767321420235e-06,0.0,7.843540444959398e-07,5.528446780084174e-08,2.1972252467605804,734,-2.0124300081196426e-06,0.0,1.7917872380914742e-10,0.0,0.0,5284800,334,5.528446780084174e-08,9.241110575798543e-06,-2.2881325488092727e-06,9.833875164172273e-05
3324.6,-181.15000434375946,1.0682246860438733e-05,0.0,8.251277303943897e-07,4.389070781910315e-08,2.1972253437836966,735,-2.043271906803143e-06,0.0,1.8443231793537068e-10,0.0,0.0,5292000,334,4.389070781910315e-08,1.092030271357308e-05,-1.8777244344177733e-06,0.00010967857118244081
3324.6,-1394.5280735792414,9.15143624425282e-06,0.0,7.397914939230603e-07,4.3941598238637764e-08,2.1972253409040956,736,-1.8330569949074524e-06,0.0,1.6149305540124672e-10,0.0,0.0,5299200,334,4.3941598238637764e-08,9.405075731323331e-06,-1.8771162402050858e-06,9.289427346364467e-05
3324.52,-780.8373255652851,1.27042590819281e-05,0.0,1.1869220453066863e-06,4.8030736496972194e-08,2.197225304722155,737,-1.9631082212638545e-06,0.0,3.832503619086238e-10,0.0,0.0,5306400,334,4.8030736496972194e-08,1.2983823119170557e-05,-1.987922005277537e-06,0.00012949759886504697
3324.52,-1396.2650566065313,8.122012391867075e-06,0.0,7.506818411810697e-07,3.8790846102943623e-08,2.197225353478124,738,-1.6745892630026935e-06,0.0,1.767338806161052e-10,0.0,0.0,5313600,334,3.8790846102943623e-08,8.374820454423811e-06,-1.7703881341340251e-06,8.848631854265687e-05
3324.52,-967.6972573040591,7.980697244981362e-06,0.0,6.799798130204368e-07,-1.822716453449127e-09,2.197225262014954,739,-1.5502697396675135e-06,0.0,1.4451213624937768e-10,0.0,0.0,5320800,334,-1.822716453449127e-09,8.219554897471602e-06,-1.4105676590680042e-06,8.450671247290814e-05
3324.52,-724.6264568273037,1.0093059189050074e-05,0.0,7.75923853417253e-07,7.758749090486856e-08,2.197225318976811,740,-1.6393766298961053e-06,0.0,2.2113287319229756e-10,0.0,0.0,5328000,334,7.758749090486856e-08,1.0364876483919263e-05,-1.4352788312927649e-06,9.919265974461148e-05
3324.52,-1291.5839449591297,9.127008083967043e-06,0.0,6.809630066141938e-07,2.0994443762676286e-08,2.1972253197841543,741,-1.6779541811717933e-06,0.0,1.618352755746584e-10,0.0,0.0,5335200,334,2.0994443762676286e-08,9.401683476563862e-06,-1.7745871744839152e-06,9.021359599875154e-05
3324.45,-143.42813768430364,1.2852777286944107e-05,0.0,1.0902586619303046e-06,-3.580253717829315e-08,2.1972252807257666,742,-1.8967147339197702e-06,0.0,2.9727101843389367e-10,0.0,0.0,5342400,334,-3.580253717829315e-08,1.3145303586992351e-05,-1.8266048318076816e-06,0.00012999252009387693
3324.57,-1722.8386070780057,8.117671038644763e-06,0.0,6.098290119718551e-07,-2.6494862818054583e-08,2.197225332354742,743,-1.4576749749081166e-06,0.0,1.5049815783541053e-10,0.0,0.0,5349600,334,-2.6494862818054583e-08,8.34787332663952e-06,-1.446046568623957e-06,7.590837616987249e-05
3324.57,-1202.4102432059453,7.775597891640183e-06,0.0,7.389523604327975e-07,5.98339375890508e-08,2.197225308153364,744,-1.4792177911745572e-06,0.0,1.8241086440362418e-10,0.0,0.0,5356800,334,5.98339375890508e-08,8.041245177140571e-06,-1.404903097427992e-06,8.148751696952693e-05
3324.57,-1336.7682082238591,8.779813562875132e-06,0.0,7.492738712533887e-07,8.714224113244922e-09,2.197225283494702,745,-1.5929170869607594e-06,0.0,1.8398908577517438e-10,0.0,0.0,5364000,334,8.714224113244922e-09,9.071157103524382e-06,-1.4249866914660907e-06,9.09209641310176e-05
3324.57,-95.40774327128653,1.2245889360542604e-05,0.0,9.899255996337793e-07,6.144885182109084e-08,2.197225309023781,746,-1.8456802498784032e-06,0.0,2.3418769166643294e-10,0.0,0.0,5371200,334,6.144885182109084e-08,1.2549712152084185e-05,-1.8807677636896554e-06,0.0001227671029756396
3324.57,-1206.1215473549203,9.37183270893484e-06,0.0,7.935745142978448e-07,6.865864182283865e-09,2.197225322439557,747,-1.8179269676619193e-06,0.0,1.7990304963086223e-10,0.0,0.0,5378400,334,6.865864182283865e-09,9.629230782742843e-06,-1.7669129194039883e-06,9.641001209767447e-05
3324.47,-719.2862903984387,1.0059599482094057e-05,0.0,8.317763339698742e-07,4.3535547805489116e-08,2.1972253368392822,748,-1.6940312133430425e-06,0.0,2.2871604957621487e-10,0.0,0.0,5385600,334,4.3535547805489116e-08,1.0310574132745536e-05,-1.8413136225396059e-06,0.0001026980514626184
3324.47,-1582.5745639597803,7.3727374983321614e-06,0.0,5.679619858865675e-07,-3.58220415182704e-10,2.1972253653170575,749,-1.4888601271870413e-06,0.0,1.061061113479016e-10,0.0,0.0,5392800,334,-3.58220415182704e-10,7.588585776847905e-06,-1.4798270435793682e-06,7.351013114829573e-05
3324.47,-891.7021285967032,9.719152338267882e-06,0.0,9.064459255387474e-07,6.3342646714565264e-09,2.1972253217489,750,-1.7600873563893514e-06,0.0,2.056617521758773e-10,0.0,0.0,5400000,334,6.3342646714565264e-09,1.000609843189065e-05,-1.6193545014478144e-06,0.00010369773217671454
3324.47,-874.0069658034093,1.0018630378276665e-05,0.0,8.217661219410892e-07,3.9573214809950224e-08,2.197225298626082,751,-1.932870307573214e-06,0.0,2.123876451243148e-10,0.0,0.0,5407200,334,3.9573214809950224e-08,1.0258032542739534e-05,-1.8268244048372813e-06,0.00010339624926060091
