fps,PMM:episode_rewards,policy_loss,grad_norm,value_loss,epoch_idx,P01:episode_rewards,advantage_norm,P09:episode_rewards,policy_entropy,explained_variance,frames,episode_length
274,1.68,-0.00011059267446398735,0.0396820705072365,0.00061873428436229,671,0.0,0.2726022147387266,4.0,1.385643844604492,0.9107619267702103,5368000,193.62
274,1.55,9.968145066522993e-05,0.0413890191085053,0.0007483941301325103,672,0.0,0.29485704578459265,4.0,1.3857771456241608,0.6431128108501434,5376000,189.85
274,1.35,-0.00010838345988304355,0.03282761757038663,0.0004116215935573564,673,0.0,0.22491207465529442,4.0,1.3857844114303588,0.8316050237417221,5384000,183.89
274,1.23,-0.00040886946368118515,0.04025900878287816,0.0007014373645870364,674,0.0,0.2652080076187849,3.0,1.3858332908153534,0.8208004504442215,5392000,177.27
274,1.31,-4.6845556935295465e-05,0.0595986084838253,0.001124823361824383,675,0.0,0.3458038133382797,3.0,1.3858039569854737,0.8817698866128921,5400000,177.74
274,1.4,0.00017355221774778329,0.03745759100856365,0.0005431390495505184,676,0.0,0.2496384808793664,3.0,1.3848486232757569,0.6732358378171921,5408000,182.18
274,1.83,-0.0002167602071131114,0.05225567328134956,0.0010043597361800495,677,0.0,0.3425253992527723,4.0,1.3845996379852294,0.9280578696727753,5416000,198.14
274,1.68,0.00032678485224550967,0.03608285789968515,0.0005889697027851071,678,0.0,0.2492473254352808,4.0,1.3850328600406647,0.8524226552248001,5424000,193.0
274,1.44,6.686712658847682e-05,0.04079021026989589,0.0006946852844703244,679,0.0,0.27653659783303736,3.1000000000000085,1.3851969027519226,0.5673366093635559,5432000,184.88
274,1.55,3.688018186949193e-05,0.05025923515605813,0.0009696837256706203,680,0.0,0.3244023038446903,3.1000000000000085,1.3838158822059632,0.917774173617363,5440000,187.07
274,1.55,0.00028973158783628604,0.04425158735302835,0.0008057917948463,681,0.0,0.2825442672520876,3.0,1.3838995218276977,0.5643046981096268,5448000,185.41
274,1.18,-4.0332717035198584e-05,0.04286069317131946,0.0007145073471838259,682,0.0,0.27941115520894527,3.0,1.3852414441108705,0.744748764038086,5456000,173.72
274,1.25,-0.0001913848877302371,0.06272964870580179,0.001269319115090184,683,0.0,0.3782681651413441,4.0,1.385235276222229,0.5358408892154694,5464000,176.1
274,1.51,-0.00012033811886794865,0.043130336135806725,0.0008034892415889771,684,0.0,0.2945078507065773,4.0,1.385719859600067,0.773185019493103,5472000,186.96
274,1.2,5.6861263583414254e-05,0.041603364681616635,0.0008365024397971866,685,0.0,0.27248954720795154,3.0,1.3855426943302154,0.8117315298318863,5480000,176.57
274,1.25,-0.00037023998542281335,0.04620302941607088,0.000823402200894634,686,0.0,0.30007379576563836,3.1000000000000085,1.3845603048801423,0.825337387919426,5488000,177.48
274,1.56,0.00021425562574677314,0.05090600189475134,0.0010293923220888246,687,0.0,0.34398970924317834,3.1000000000000085,1.384665560722351,0.8688430267572403,5496000,187.73
274,1.29,-5.909943234655657e-05,0.033891973158491934,0.0004633966993787908,688,0.0,0.22828538194298745,3.0,1.3852337419986724,0.5598431777954102,5504000,178.22
274,1.25,-0.0004404852796869818,0.0610155314629364,0.0011654389873729087,689,0.0,0.3687461845576763,3.0,1.3851561343669891,0.7018817311525345,5512000,179.58
274,1.66,0.0004580529522445431,0.05044856946246708,0.0010220547813150915,690,0.0,0.3242657289654016,4.0,1.3855032527446747,0.497108114361763,5520000,196.95
274,1.58,3.113871396635659e-05,0.03751028418663353,0.00062090357489069,691,0.0,0.2547844847291708,4.0,1.3856688034534455,0.7927560395002365,5528000,192.23
274,1.55,-0.00012513448702520692,0.048936918920996136,0.0009535050558770309,692,0.0,0.3268332062661648,3.0,1.385884064435959,0.7649715709686279,5536000,189.26
274,1.23,9.123126060217146e-05,0.03633200863075064,0.0005555261887093365,693,0.0,0.24338073283433914,3.0,1.3855652463436128,0.645032964348793,5544000,175.41
274,0.94,7.641638865607092e-05,0.030214728083816325,0.00037435553218529094,694,0.0,0.21353381734341384,3.0,1.3849940705299377,0.8299269878864288,5552000,164.23
274,1.25,-0.0007326850801473483,0.05295133857787814,0.0009611682091053808,695,0.0,0.3020113035663962,3.1000000000000085,1.3856180477142335,0.8759227681159973,5560000,177.6
274,1.2,-1.3497092004399746e-06,0.03955558779404726,0.0005910013633183553,696,0.0,0.2678435303270817,3.0,1.3854431509971619,0.7701852917671204,5568000,175.21
274,1.14,0.0001805561303626746,0.044888519630204265,0.0007300207917432999,697,0.0,0.2994148455560207,3.0,1.3847391283512116,0.8063470488786697,5576000,173.12
274,1.18,0.00015627436645445413,0.04436818982399383,0.0008103867427053047,698,0.0,0.28820542991161346,3.0,1.385018184185028,0.5122937595844269,5584000,174.19
274,1.29,-0.00022651739673165138,0.04223514900540412,0.0005595156168055837,699,0.0,0.2609561887383461,3.0,1.3848811626434325,0.7896435648202896,5592000,175.78
274,1.22,-0.00013901083935706992,0.04632811871341487,0.0008219085621021804,700,0.0,0.3035750828683376,3.0,1.3859346175193787,0.6114248621463776,5600000,174.87
274,1.27,-0.0002583679498638958,0.04429777764349766,0.0007907332186732674,701,0.0,0.29004219800233844,3.0,1.384958064556122,0.7075362461805343,5608000,177.68
274,1.33,0.0002019719357485883,0.041691170475204375,0.0005966474195884075,702,0.0,0.2712374547868967,3.1000000000000085,1.3853358566761016,0.6650216269493103,5616000,179.78
274,1.25,7.105053227860481e-05,0.047269645075996715,0.0008123280614017859,703,0.0,0.28650695219635963,3.1000000000000085,1.38507044672966,0.6267506599426269,5624000,178.39
273,1.4,-0.00022492231844807974,0.036098262166423284,0.0005461508804364711,704,0.0,0.25214666940271857,4.0,1.385328595638275,0.7700590431690216,5632000,184.12
273,1.21,4.970701411366463e-07,0.03331357968913961,0.0005063234081535483,705,0.0,0.23701489761471747,3.0,1.3856215167045594,0.8962548893690109,5640000,175.74
273,1.22,8.658874932734761e-05,0.04361785792663855,0.0008727042444661492,706,0.0,0.3122855929285288,3.0,1.384994876384735,0.9026281225681305,5648000,176.16
273,1.71,5.8347676540506657e-05,0.04836872765292659,0.0007927187499444699,707,0.0,0.3033742369711399,4.0,1.3857419514656066,0.7438513416051865,5656000,191.44
273,1.84,0.00010086395515827462,0.041583227471014055,0.0007052512966038194,708,0.0,0.29555749110877516,4.1000000000000085,1.3856484365463257,0.8494130355119706,5664000,197.49
273,1.41,-5.899316427530721e-05,0.03804783461176335,0.0005089728020175243,709,0.0,0.25583572179079056,3.0,1.385913416147232,0.8726832783222198,5672000,184.37
273,1.38,-3.233583862311207e-05,0.03011590256457606,0.0004161470809049206,710,0.0,0.21571316830813886,3.0,1.385861097574234,0.6781678706407547,5680000,181.75
273,1.41,-7.755346727208235e-05,0.052480593719773344,0.0011753302474608062,711,0.0,0.352041180357337,4.0,1.3854144728183746,0.9038515985012054,5688000,183.08
273,1.53,-4.807417506981437e-05,0.04844287680977301,0.0008649806669563986,712,0.0,0.3159038844704628,4.0,1.385370968580246,0.8828364831209182,5696000,188.58
273,1.44,0.00017656234587775543,0.044305766697188345,0.0008343076082019252,713,0.0,0.30745163053274155,3.1000000000000085,1.3850528419017791,0.8874534034729004,5704000,184.93
273,1.36,-4.324538167566061e-07,0.04167649346135213,0.0006531100352367503,714,0.0,0.2737765265256166,3.1000000000000085,1.3856943595409392,0.7493078368902206,5712000,182.62
273,1.25,-0.00021958540790365078,0.04697600672021604,0.0007769542397545593,715,0.0,0.2961034262180328,3.1000000000000085,1.3851735961437226,0.8272188025712967,5720000,175.81
273,1.27,-6.280799701926299e-05,0.0358243539977138,0.000493901444497169,716,0.0,0.2508082566410303,3.0,1.38532857298851,0.7482097613811493,5728000,176.92
273,1.35,0.0001552623420866439,0.03978142411107389,0.0007625985292906989,717,0.0,0.2955860014259815,3.0,1.384810506105423,0.6846439844369888,5736000,181.24
273,1.28,-0.00014930458506569268,0.0397949368864112,0.0004717078913199657,718,0.0,0.23346199870109557,3.0,1.385297600030899,0.6132729518413543,5744000,179.91
273,1.29,0.00012765883237079835,0.03302214579742507,0.0005779528544371715,719,0.0,0.25028346091508863,3.0,1.3857764327526092,0.8216692340373993,5752000,178.92
273,1.31,0.00026259832847244977,0.057024768434291516,0.0010882906221377198,720,0.0,0.3668551702797413,3.0,1.385454947948456,0.8684299570322037,5760000,177.62
273,1.43,4.066708261234453e-05,0.040707949980203564,0.0008008995408090413,721,0.0,0.2930337176471949,3.1000000000000085,1.385564730167389,0.8240259110927581,5768000,182.21
273,1.68,-0.0001458668429404497,0.04614101045053421,0.000908317241955956,722,0.0,0.33123502604663374,4.0,1.384734935760498,0.9061111968755722,5776000,192.06
273,1.69,-1.4280612085713073e-05,0.03870754165442142,0.0008093196407207869,723,0.0,0.27642462618649005,4.1000000000000085,1.3851728928089142,0.8027153098583222,5784000,193.92
273,1.58,8.327652525622398e-05,0.0376821961163457,0.00046366810995095874,724,0.0,0.24127077870070934,4.0,1.3856347870826722,0.8989403188228607,5792000,191.01
273,1.58,5.475968297105282e-05,0.04528204612320221,0.0009208004466745479,725,0.0,0.3072976599633694,4.0,1.385092922449112,0.6082893341779709,5800000,188.52
273,1.39,3.6231317280908116e-05,0.02719986025756103,0.0002815335096056515,726,0.0,0.18501606203615664,3.0,1.3849073815345765,0.7866007679700852,5808000,182.15
273,1.29,7.372085412498563e-05,0.04041277360675703,0.0005136950144878937,727,0.0,0.25508636943995955,4.0,1.3847835278511047,0.7829093563556672,5816000,179.78
273,1.46,-0.00024833138464600777,0.0397645922848626,0.0005976628760618042,728,0.0,0.25600385971367356,4.0,1.3853731346130371,0.8539774012565613,5824000,186.1
273,1.44,0.00013935402435890864,0.041642228166166445,0.0007867543577594915,729,0.0,0.29620647594332694,3.0,1.3851306176185607,0.847743912935257,5832000,186.17
273,1.31,-0.000713232823254657,0.05259027495468253,0.0008901546378911007,730,0.0,0.31044951394200326,3.0,1.3847175347805023,0.8683640885353089,5840000,180.56
273,1.27,-0.0001261712471205101,0.03755894665745099,0.0006332126801135018,731,0.0,0.25954988069832324,3.0,1.385615975856781,0.6453518199920655,5848000,177.94
273,1.28,6.258543538933736e-05,0.039766753286421666,0.0005487834804080194,732,0.0,0.2665148751437664,3.0,1.3855050432682037,0.903394535779953,5856000,179.53
273,1.63,-0.0002149811718481942,0.04617662099891553,0.000872110774362227,733,0.0,0.32127068534493447,4.0,1.3852294051647187,0.8880700558423996,5864000,193.17
273,1.55,0.00021252536778774812,0.034016309277221574,0.0004356522483067238,734,0.0,0.22898842833936214,4.0,1.3858180522918702,0.7346676290035248,5872000,189.95
273,1.23,-8.796707102021629e-05,0.03478491493550832,0.00048049482284113766,735,0.0,0.23738366700708866,3.0,1.3858687913417815,0.7497277891635895,5880000,177.76
273,1.28,0.0001976474736147793,0.051577921971097514,0.0009868204081794829,736,0.0,0.3168017417937517,3.0,1.3856142282485961,0.7241968929767608,5888000,178.85
273,1.53,-0.0002065078868326964,0.050201057474844026,0.000979780529924028,737,0.0,0.3212087605893612,4.0,1.3858166897296906,0.8541350674629211,5896000,187.41
273,1.55,-0.00015501627291087061,0.039627516245736405,0.0007313204905949533,738,0.0,0.2847100459784269,4.0,1.385780131816864,0.802894247174263,5904000,189.4
273,1.59,5.637986319925403e-05,0.04752359690533468,0.0008273927220216138,739,0.0,0.30418747223913667,4.0,1.3851998341083527,0.8470149290561676,5912000,190.25
273,1.43,5.1768568519037216e-05,0.04664842774062432,0.000877064237211016,740,0.0,0.314719153419137,3.1000000000000085,1.3854729592800141,0.6552737826108932,5920000,182.25
273,1.42,-0.00010758554337371607,0.04223803501615309,0.0006999226043262752,741,0.0,0.273916643820703,4.0,1.3860270988941192,0.793324327468872,5928000,184.79
273,1.42,-0.00023808438738342374,0.05443334802026791,0.0011846000279547297,742,0.0,0.34400611780583856,4.0,1.3856691193580628,0.8304142963886261,5936000,185.82
273,1.49,0.00017217198997968809,0.047852378987594035,0.0008146727897837991,743,0.0,0.30278021723032,4.0,1.3855943369865418,0.6518808394670487,5944000,186.92
273,1.48,-0.00012854317435994744,0.039806829147798636,0.0005963151546347945,744,0.0,0.2572042165324092,4.0,1.3851261019706727,0.7426981562376023,5952000,185.31
273,1.41,0.00022299394151559682,0.04484250869628515,0.0008791986804862973,745,0.0,0.29490622952580453,3.0,1.3857108318805695,0.7907195925712586,5960000,179.9
274,1.58,-0.0003795002639526501,0.0544575191061403,0.0010662912850966677,746,0.0,0.34356072776019575,4.0,1.3853944909572602,0.8720898580551147,5968000,187.42
273,1.64,0.00026814813376404347,0.0465186455354901,0.0009651082376512932,747,0.0,0.32687845163047313,4.0,1.3854297828674316,0.8998775196075439,5976000,193.26
273,1.45,7.996392363565974e-05,0.03739307211998326,0.000517371030546201,748,0.0,0.2550462005287409,3.1000000000000085,1.3856662273406983,0.8075266247987747,5984000,185.53
274,1.34,-0.00010958007209410425,0.03151630083335285,0.00037242290602080175,749,0.0,0.2221120412647724,3.0,1.3848704719543456,0.768639867901802,5992000,180.32
273,1.32,1.7745940149325178e-05,0.03358753962329283,0.0004431305165417143,750,0.0,0.2366853404790163,3.0,1.3853825771808623,0.8482434439659119,6000000,180.4
273,1.33,3.674429241073085e-05,0.0397871661902005,0.000635510651190998,751,0.0,0.27464847683906557,3.0,1.3856154024600982,0.788809671998024,6008000,180.6
273,1.49,8.947594105848111e-06,0.044096456498987704,0.0008125979783289949,752,0.0,0.2926683869212866,4.0,1.385249079465866,0.8376650583744049,6016000,184.98
273,1.18,-0.0002949151102802716,0.037842555110129156,0.00048344936592911833,753,0.0,0.2550051533430815,3.0,1.3848187839984893,0.7142377471923829,6024000,172.24
273,1.31,-9.572832510457374e-05,0.05546381822107608,0.0010337726237776223,754,0.0,0.35475285768508913,3.0,1.3846281671524048,0.7379543489217758,6032000,180.55
273,1.42,8.1234270095365e-05,0.05070461259843752,0.0009333571450406453,755,0.0,0.3255326711386442,3.0,1.383560036420822,0.8770046132802963,6040000,181.77
273,1.43,-7.451577752362937e-05,0.03947479722160594,0.0007568245950460551,756,0.0,0.2785098637640476,3.0,1.3849578952789308,0.8628509443998337,6048000,182.38
273,1.31,0.00020429218763638347,0.03569002787515384,0.0005113985271964339,757,0.0,0.2498191199451685,3.0,1.3846248912811279,0.8183533012866974,6056000,179.8
273,1.1,-0.00010575911008345429,0.03479679348964225,0.0004754212238913169,758,0.0,0.23871545992791654,3.0,1.3853265237808228,0.890558705329895,6064000,171.05
273,1.33,-0.0001518801572819939,0.04663015263684162,0.000993791023392987,759,0.0,0.3334604975581169,3.0,1.3847703194618226,0.8909858936071395,6072000,179.74
273,1.31,0.00010495715119759552,0.036649749078222625,0.0005814858295343584,760,0.0,0.2713464084267616,3.0,1.3846741807460785,0.7711264503002166,6080000,177.46
273,1.28,-7.141896201574128e-05,0.046999651459371974,0.0008526288502616807,761,0.0,0.301495448872447,3.0,1.3856873798370362,0.5133901172876358,6088000,177.01
273,1.3,6.136598023658734e-05,0.033718548561333245,0.00044167462220684684,762,0.0,0.23039242036640645,3.0,1.3857138669490814,0.7396057623624802,6096000,180.13
273,1.14,-1.2471346926758998e-05,0.030769143710560273,0.0005469409392208036,763,0.0,0.23150887936353684,3.0,1.385961079597473,0.9035541552305222,6104000,173.91
273,1.41,-0.0001733613743635942,0.057758636189832756,0.0013185400024667616,764,0.0,0.370025172457099,3.0,1.3844055461883544,0.7885389065742493,6112000,181.64
273,1.5,0.00047028338405652903,0.04476129649166178,0.0007740840114638559,765,0.0,0.2958466986194253,4.0,1.3853728044033051,0.8197176033258438,6120000,183.71
273,1.53,-0.0002195207359000051,0.048861358350885106,0.0009544269451362197,766,0.0,0.32812076173722743,4.0,1.3857010114192962,0.796741332411766,6128000,188.77
273,1.41,2.1011028493376216e-05,0.03593448984446057,0.0006037872629167395,767,0.0,0.2555564370751381,4.0,1.3860078811645509,0.8289403331279754,6136000,184.33
273,1.29,-7.453102350609697e-05,0.03501732193639068,0.0004741194981397712,768,0.0,0.23938841823488474,3.1000000000000085,1.385895869731903,0.8124650299549103,6144000,179.22
273,1.29,3.657445848602947e-05,0.047151069349048697,0.0009114508548009326,769,0.0,0.307700244858861,3.0,1.3857787609100343,0.900530891418457,6152000,180.28
273,1.26,-0.00013005662825889885,0.03736317491859614,0.0005551164104326744,770,0.0,0.2501365259289742,3.0,1.3852910912036895,0.7522672414779663,6160000,179.49
273,1.24,-0.0002503310547399451,0.03705415110731952,0.0005363275573108694,771,0.0,0.24234570425003768,3.0,1.385079072713852,0.6644107329845429,6168000,176.13
273,1.17,0.00012277116059522086,0.02944931379417762,0.00036514381230517756,772,0.0,0.20695741534233092,3.0,1.3846443903446197,0.8021147865056991,6176000,172.01
273,1.11,-0.00024801452054816763,0.042294372759776724,0.0006786564263893525,773,0.0,0.27636832498013975,3.0,1.3853036189079284,0.7706425285339356,6184000,171.53
273,1.14,5.895516418974012e-05,0.039441785047616085,0.0006841003828412795,774,0.0,0.2707029381021857,3.1000000000000085,1.38546382188797,0.8502665102481842,6192000,175.39
273,1.37,0.00012289173901081085,0.039838613915404164,0.0006413390727539081,775,0.0,0.2725495685636997,4.0,1.3852942836284639,0.6818923544883728,6200000,185.04
273,1.47,0.00014171127193549182,0.04659272916269042,0.0007917175185139058,776,0.0,0.29990951374173164,4.0,1.3851206803321838,0.8490747779607772,6208000,187.64
273,1.25,-0.0003152527952261153,0.040814015475555736,0.0008841549279895844,777,0.0,0.27953064016997814,3.0,1.385646550655365,0.5973684734106064,6216000,177.94
273,1.01,0.00017278470325976514,0.02983017382580982,0.000483422188572149,778,0.0,0.2313747089356184,3.0,1.3855164933204651,0.7821909475326538,6224000,168.53
273,1.2,-6.651724397670478e-05,0.05039342003268213,0.0008903301316604484,779,0.0,0.3250823248922825,3.0,1.3855931603908538,0.9187813675403596,6232000,176.09
273,1.51,-0.00019342320090800057,0.04138360364169938,0.0006413174791305209,780,0.0,0.2740935220569372,4.0,1.3855146312713622,0.6167813694477081,6240000,187.82
273,1.52,0.00028124777498305775,0.029125138447120936,0.00034595719103890587,781,0.0,0.20535616751760244,4.0,1.3858359110355378,0.5641918969154358,6248000,187.44
273,1.31,-6.194314344611485e-05,0.03577434727020799,0.0004919686131688649,782,0.0,0.2487754649668932,3.0,1.3857085692882538,0.8161694502830505,6256000,178.11
273,1.26,0.00017573352401086594,0.0359229998378821,0.0005020631153092836,783,0.0,0.24241332903504373,3.0,1.3849891817569733,0.8592348170280456,6264000,177.07
273,1.54,-2.9617868531204294e-05,0.039642630755294735,0.0006021872355631786,784,0.0,0.27137914933264257,4.0,1.3853712463378907,0.8178784471750259,6272000,187.74
273,1.63,0.00034652608760552537,0.037544782518665165,0.0006710307916728197,785,0.0,0.26982407189905644,4.0,1.38522092461586,0.9181428533792496,6280000,191.32
273,1.58,-0.0003958764678100124,0.04916833477329899,0.0009158360947549227,786,0.0,0.3173208195716143,4.0,1.3859166896343231,0.8313620096445083,6288000,189.53
273,1.52,0.0002689053103676997,0.043497102028295986,0.0008294616112834774,787,0.0,0.3009447252005339,3.1000000000000085,1.3856701958179474,0.811086710691452,6296000,187.95
273,1.56,-8.65228005204699e-05,0.034951678525114944,0.000487899355503032,788,0.0,0.24853770762681962,4.0,1.3858160269260407,0.9131840592622757,6304000,190.07
273,1.7,-8.173425303539261e-05,0.05256342372046079,0.0010221894075220915,789,0.0,0.342335187420249,5.0,1.3849655973911286,0.8563553386926651,6312000,195.32
273,1.82,8.341770708284458e-06,0.05224761886334797,0.0010165835699081072,790,0.0,0.3214179214090109,4.1000000000000085,1.384472258090973,0.8468794071674347,6320000,200.97
273,1.99,5.135969375260174e-05,0.050575039933366185,0.0010106897417426807,791,0.0,0.32906054742634294,5.0,1.38519047498703,0.7740844017267228,6328000,209.91
273,2.03,-0.00036213099032465833,0.05350470666584644,0.0010900979077996453,792,0.0,0.34568702593445777,4.1000000000000085,1.3857829749584198,0.8754782211780548,6336000,208.87
273,1.67,-0.0003404512316046748,0.04075232149699934,0.0006821380712062819,793,0.0,0.2603841059654951,4.0,1.3857457089424132,0.5973278546333313,6344000,192.59
273,1.41,0.0008088473798670748,0.06003837822958758,0.001117837612036965,794,0.0,0.3469662967324257,3.0,1.3853655755519867,0.9051584684848786,6352000,183.55
273,1.43,-1.138923231337685e-05,0.04106496176460784,0.000796714700445591,795,0.0,0.2678016328439117,4.0,1.3851907646656036,0.7187126344442367,6360000,186.58
273,1.51,0.00029676784244657027,0.03814848928322902,0.0006488935695233522,796,0.0,0.24332046255469322,4.0,1.3845460867881776,0.9283530497550965,6368000,191.04
273,1.53,4.233159852446989e-06,0.034395377406825405,0.0004473673905522446,797,0.0,0.24207676164805889,4.0,1.3851645112037658,0.9462436765432358,6376000,191.8
273,1.58,-0.0001017156416492071,0.037891485720910584,0.000604969530577364,798,0.0,0.24329537682235242,4.0,1.3854542827606202,0.6444873857498169,6384000,192.02
273,1.32,9.783440902538131e-05,0.030718967918688146,0.0003360422821606335,799,0.0,0.20491182651370765,3.0,1.3854139232635498,0.813553541302681,6392000,178.42
273,1.08,-0.0002518623657670105,0.03311837993105598,0.0004872797058851575,800,0.0,0.2202226086333394,3.0,1.3847985804080962,0.7556146413087845,6400000,169.0
273,1.29,-0.00016719208699214505,0.03873840454236425,0.000597896815634158,801,0.0,0.26450369782745836,4.0,1.3855258464813232,0.8699501466751098,6408000,178.0
273,1.59,-7.820997445378452e-05,0.04865171494190183,0.0009048199730023043,802,0.0,0.3126791216433048,4.0,1.3851172959804534,0.8294753193855285,6416000,190.38
273,1.72,-0.00025346330003230835,0.038162523388676914,0.000658662171663309,803,0.0,0.283750107511878,4.0,1.3852664268016814,0.8957023507356644,6424000,195.09
273,1.68,-2.460059287841432e-05,0.04239270465046473,0.0007871521449851571,804,0.0,0.3024972284585237,4.0,1.38564191699028,0.8546421247720718,6432000,192.37
273,1.59,0.00012048255302943289,0.03639303339949154,0.0005105298460330232,805,0.0,0.2580065198242664,4.0,1.3848734498023987,0.8771427482366562,6440000,189.3
273,1.67,-1.716978040349204e-05,0.0545575109616757,0.0010892658775264862,806,0.0,0.3438397244364023,4.0,1.3845236670970917,0.9101501786708832,6448000,192.95
273,1.72,0.00010713797088101274,0.03740183665413753,0.000642707997794787,807,0.0,0.2590016253292561,4.0,1.3858430635929109,0.8642097628116607,6456000,195.59
273,1.6,-0.00018999734485987573,0.04774521919455764,0.0008179204193402256,808,0.0,0.28016369335353375,4.1000000000000085,1.3852278804779052,0.6979472768306733,6464000,191.07
273,1.47,-3.7656787753803656e-05,0.035683953086001835,0.00048149317779461854,809,0.0,0.2455234406143427,4.0,1.385398656129837,0.8385350316762924,6472000,187.74
273,1.5,0.0003119616941330605,0.04517486891259662,0.0010614248572164797,810,0.0,0.30142354272305966,3.1000000000000085,1.385267629623413,0.49350378215312957,6480000,188.33
273,1.36,0.00010425902743008918,0.03848456419008743,0.0006660692069635843,811,0.0,0.2633165391534567,3.0,1.3856352984905242,0.8328752362728119,6488000,181.8
273,1.28,-7.365586774540134e-05,0.031737593163453565,0.0003947366790089291,812,0.0,0.2225092688202858,3.0,1.3857169556617737,0.9222975355386734,6496000,177.23
273,1.45,-0.00023419060387823266,0.04888456114773177,0.0009190687598675141,813,0.0,0.3130394984036684,4.0,1.385627155303955,0.8830486810207367,6504000,182.07
273,1.36,-2.8963382665097015e-05,0.02762729902268445,0.0003835440078182728,814,0.0,0.20711382158100605,3.1000000000000085,1.3851605308055879,0.8917773574590683,6512000,179.64
273,1.35,-7.203380548162386e-05,0.04645627729487724,0.0008507914038273157,815,0.0,0.3105092190206051,3.0,1.3854189372062684,0.8147703844308853,6520000,179.25
273,1.39,0.00016337786459189374,0.03494391159474374,0.0005506102248546086,816,0.0,0.23392589688301085,3.0,1.3856938290596008,0.8327499318122864,6528000,180.51
273,1.49,-0.00013064778646366905,0.03289712317585546,0.0005282302831983543,817,0.0,0.2440402915328741,3.0,1.3855531573295594,0.9460200417041779,6536000,186.96
273,1.44,-7.389371152385139e-05,0.03877802151461225,0.0008325408739074192,818,0.0,0.2666330451145768,3.1000000000000085,1.385240811109543,0.8528529846668244,6544000,184.91
273,1.34,-4.381574675790034e-05,0.05308939765925615,0.001118352704506833,819,0.0,0.35283293172717095,3.0,1.3845863008499146,0.7637234663963318,6552000,179.66
273,1.32,-0.0002086476131262316,0.04257057812060419,0.0009294657813370577,820,0.0,0.29859539918601513,3.0,1.3854909110069276,0.6681089496612549,6560000,179.78
273,1.06,-0.00018163836204621476,0.046608600871455554,0.0009093768362436094,821,0.0,0.30853950761258603,3.0,1.3853676342964172,0.7650614356994629,6568000,170.69
273,1.2,0.00015736197296064346,0.03820338648559631,0.0006782279036997352,822,0.0,0.26994157180190087,3.0,1.3855576980113984,0.7123647385835647,6576000,173.93
273,1.18,7.471713553968584e-05,0.03611549619971629,0.0006645790809125173,823,0.0,0.2677612761408091,2.1000000000000085,1.3856364619731902,0.8533776384592057,6584000,173.11
273,1.25,0.0001934705243911594,0.039621489041272565,0.0007576364814303816,824,0.0,0.2748712391406298,3.0,1.3850438964366913,0.8389985054731369,6592000,175.76
273,1.51,5.3582596228807235e-05,0.04498843740158001,0.0007945146089696209,825,0.0,0.3046084950119257,4.0,1.3851855719089508,0.7909321403503418,6600000,185.92
273,1.37,-9.122046030825004e-05,0.032624388454605996,0.00038384878724173177,826,0.0,0.21786561980843544,3.0,1.385230907201767,0.9091239702701569,6608000,181.59
273,1.39,2.2344144963426515e-05,0.03537889433950601,0.00046146246577336567,827,0.0,0.23000319790095092,3.0,1.3855789506435394,0.8468202829360962,6616000,182.22
273,1.46,4.244782906425826e-05,0.034120353917365516,0.00042236921490257373,828,0.0,0.2338635701686144,3.1000000000000085,1.385685019493103,0.8143344157934189,6624000,184.97
273,1.32,5.432488558653859e-05,0.03835078189526969,0.0004819455453616683,829,0.0,0.2440943616628647,3.1000000000000085,1.385569818019867,0.8772839140892029,6632000,179.24
273,1.07,8.366198017029092e-08,0.030262335025692245,0.00038704534141288606,830,0.0,0.2009930857270956,3.0,1.3853320169448853,0.8765454584360123,6640000,169.94
273,1.08,3.9675660354987484e-05,0.032258125919806376,0.00046692393139892375,831,0.0,0.22901060074567794,3.1000000000000085,1.385442978143692,0.7804151207208634,6648000,172.07
273,1.36,1.9302982691442596e-05,0.044294002029939036,0.0007409858241953771,832,0.0,0.3046205674856901,3.1000000000000085,1.385598726272583,0.8684124171733856,6656000,181.93
273,1.53,-8.945837000283063e-05,0.047491245297715354,0.0010010099324426847,833,0.0,0.3181074796617031,3.0,1.3857967913150788,0.5934977251291275,6664000,187.42
273,1.56,-0.00014931553494534455,0.039033704876099015,0.0006440122902859003,834,0.0,0.2704149943590164,3.0,1.3851978552341462,0.9143831294775009,6672000,188.11
273,1.43,2.8979385915590684e-05,0.03983732086835036,0.0006589944969164208,835,0.0,0.27245110392570493,3.0,1.3854152357578278,0.6594374424219132,6680000,184.05
273,1.32,7.574012692202813e-05,0.049039879144670395,0.0010838417327977369,836,0.0,0.3219346708059311,3.0,1.3849574840068817,0.78073326587677,6688000,180.02
273,1.32,0.00014501632174869882,0.03581794595080418,0.0005352676024995162,837,0.0,0.2565957422554493,3.0,1.3856229197978973,0.8670546650886536,6696000,181.13
273,1.6,-0.0004117294646857772,0.05674622061318926,0.0012310395665917895,838,0.0,0.3554983050376177,3.0,1.385565186738968,0.9258817988634109,6704000,193.77
273,1.62,0.0002974567654018756,0.03739632090764946,0.0006720189900806872,839,0.0,0.2665458734333515,4.0,1.385056437253952,0.8164750176668167,6712000,192.36
273,1.41,-0.00027557084555155596,0.027095994457349015,0.0002915504648262868,840,0.0,0.19508916199207305,3.1000000000000085,1.3849815022945404,0.9308794128894806,6720000,183.82
