epoch_idx,avg_q_retraced,episode_length,model_prob_std,policy_loss,frames,grad_norm,rollout_prob_std,avg_q_selected,policy_gradient_loss,P01:episode_rewards,q_loss,policy_entropy,explained_variance,PMM:episode_rewards,policy_gradient_bias_correction,P09:episode_rewards,fps,advantage_norm
732,2.811711868032164e-07,3324.67,7.3260285098955245e-06,-2.1222724292724974e-08,5270400,1.4887983173418527e-06,7.618645385490265e-06,3.3873010426083244e-07,-2.1222724292724974e-08,0.0,1.3393692564725162e-10,2.1972252489460837,-2251.8974567401506,0.0,0.0,0.0,341,6.120709805641281e-05
733,7.54077862874674e-08,3324.67,8.106310732733022e-06,-3.640658386095382e-09,5277600,1.780539797174706e-06,8.39955168095872e-06,1.2021098794438024e-07,-3.640658386095382e-09,0.0,1.8532222900147261e-10,2.1972252961232033,-5609.277016445965,0.0,0.0,0.0,341,6.753141203688289e-05
734,1.4122479671869255e-07,3324.67,7.321403972569696e-06,-5.087751179115412e-10,5284800,1.5495971233832149e-06,7.619816663605891e-06,1.3640305586927844e-07,-5.087751179115412e-10,0.0,1.4075284217086923e-10,2.1972252763926035,-1880.288924006003,0.0,0.0,0.0,341,6.373395005424348e-05
735,-2.2298107603897234e-07,3324.67,1.0960005149337769e-05,8.44159635537438e-09,5292000,2.5494021276648458e-06,1.1194836499477201e-05,-8.241670782908008e-08,8.44159635537438e-09,0.0,1.7905657693871807e-10,2.197225303788664,-294337.8486552013,0.0,0.0,0.0,341,9.617927203410881e-05
736,-5.062871821529906e-07,3324.67,7.859663614253364e-06,6.970306564343012e-10,5299200,1.5602662912084187e-06,8.138891220031356e-06,-4.4174493560620056e-07,6.970306564343012e-10,0.0,1.3789403255614894e-10,2.1972253043121763,-7220.487327464024,0.0,0.0,0.0,341,5.9829563950503456e-05
737,-5.193486524765787e-07,3324.72,8.472952725550496e-06,-4.231622499225124e-09,5306400,1.6711078066738286e-06,8.712960964061267e-06,-5.932711890722765e-07,-4.231622499225124e-09,0.0,1.3712227930449813e-10,2.1972252536923795,-1384.5361289615103,0.0,0.0,0.0,341,7.059603670600644e-05
738,-3.4301914208260257e-07,3324.72,7.230279058497529e-06,3.806376108402036e-08,5313600,1.6865145104252548e-06,7.484729614459744e-06,-3.225468374087084e-07,3.806376108402036e-08,0.0,1.7750858602177562e-10,2.197225341154384,-870018.5856883607,0.0,0.0,0.0,341,6.52153119032443e-05
739,-6.767234429428895e-07,3324.72,7.815424408482798e-06,-3.5602983272886562e-09,5320800,1.7100756439201253e-06,8.121075919879853e-06,-5.1803235317497e-07,-3.5602983272886562e-09,0.0,1.3862981506927921e-10,2.19722530886925,-2002.5837405341167,0.0,0.0,0.0,341,6.498950195386026e-05
740,-9.148962802571502e-07,3324.72,8.925430710331206e-06,1.663084591774254e-08,5328000,1.7436834278500353e-06,9.230178296595115e-06,-9.040803076225082e-07,1.663084591774254e-08,0.0,1.678799080480042e-10,2.1972253265677306,-3654.214968323511,0.0,0.0,0.0,341,7.245239235479827e-05
741,-9.895188270645554e-07,3324.72,7.85622009154711e-06,1.5051361037489056e-08,5335200,1.7488045730512117e-06,8.117092253406425e-06,-9.83501513120083e-07,1.5051361037489056e-08,0.0,1.37474386724764e-10,2.1972252451805843,-1600.7022022095246,0.0,0.0,0.0,341,6.57886602884639e-05
742,-9.100259880378574e-07,3324.66,1.31676404878146e-05,8.408670352709287e-09,5342400,2.9278676804020883e-06,1.338014289691798e-05,-9.467860131707873e-07,8.408670352709287e-09,0.0,3.3611328969040187e-10,2.197225288152695,-851.7855795578729,0.0,0.0,0.0,341,0.00011099033786116987
743,-8.107718380650317e-07,3324.55,8.024754846745084e-06,3.6513773551005946e-08,5349600,1.753004892785611e-06,8.305919936642745e-06,-9.075263893257933e-07,3.6513773551005946e-08,0.0,1.5523377545307865e-10,2.1972252534022405,-2154.4383960454766,0.0,0.0,0.0,341,6.70935026078567e-05
744,-1.0008855433129596e-06,3324.55,8.167486212046234e-06,5.0244842953395794e-08,5356800,1.7962585215524438e-06,8.439627550228938e-06,-8.873990539387797e-07,5.0244842953395794e-08,0.0,1.8009822349302624e-10,2.197225317784718,-23625.576299498007,0.0,0.0,0.0,341,6.916026316454115e-05
745,-8.967423098531515e-07,3324.55,6.946344876419977e-06,2.7581696728172137e-08,5364000,1.4224054458244768e-06,7.2283732720467636e-06,-8.735300170550423e-07,2.7581696728172137e-08,0.0,9.288781576188141e-11,2.1972253661590906,-4296.998589756377,0.0,0.0,0.0,341,5.338183791760241e-05
746,-8.928767013470308e-07,3324.55,1.0271117608611001e-05,3.67062982564417e-08,5371200,1.9513746510202213e-06,1.0556977869583312e-05,-9.560068344237844e-07,3.67062982564417e-08,0.0,1.6800707874269727e-10,2.197225295626928,-630.1095213679567,0.0,0.0,0.0,341,8.020920779909516e-05
747,-8.323666405408131e-07,3324.55,7.160814102823521e-06,2.966156297549167e-08,5378400,1.4819277324864148e-06,7.437177059152176e-06,-8.404418601262072e-07,2.966156297549167e-08,0.0,1.0207404282963206e-10,2.197225298465244,-50442.59182931131,0.0,0.0,0.0,341,6.08453181325135e-05
748,-1.136297331485811e-06,3324.54,9.12017456088331e-06,-8.248494715246659e-09,5385600,1.7916601540198468e-06,9.342312233923527e-06,-1.0202161753862054e-06,-8.248494715246659e-09,0.0,1.546079755554651e-10,2.1972252739611124,-20728.40918604051,0.0,0.0,0.0,341,6.94182750048254e-05
749,-1.2800482218880106e-06,3324.54,8.687488282099647e-06,4.138127328415099e-08,5392800,1.919824835647963e-06,8.943777695772529e-06,-1.3874344279200172e-06,4.138127328415099e-08,0.0,2.2831140651848193e-10,2.1972253305192977,-2606.3639730830128,0.0,0.0,0.0,341,7.670450668891405e-05
750,-1.250385485508535e-06,3324.54,8.90519524192039e-06,-2.4189383571925694e-08,5400000,2.054854738620088e-06,9.207455281509907e-06,-1.3007607133684987e-06,-2.4189383571925694e-08,0.0,2.279255120754717e-10,2.1972253348398465,-2129.476684834935,0.0,0.0,0.0,341,7.464822264041828e-05
751,-1.2419338677528372e-06,3324.54,8.114644112126934e-06,4.686353096782629e-09,5407200,1.9074306836428296e-06,8.35901989709389e-06,-1.2223397283103688e-06,4.686353096782629e-09,0.0,1.5585639683996446e-10,2.197225290640952,-1849.283945547025,0.0,0.0,0.0,341,7.335936855926863e-05
752,-1.1333439282515011e-06,3324.54,7.95705879516207e-06,2.4175338508146343e-08,5414400,1.6522475092521834e-06,8.249993656673724e-06,-1.1710589821489196e-06,2.4175338508146343e-08,0.0,1.2812249644237814e-10,2.1972252800041465,-4373.113294013308,0.0,0.0,0.0,341,6.368828409324955e-05
753,-1.5156611512942634e-06,3324.54,1.0551857912372707e-05,2.982562426645225e-08,5421600,2.256162965670055e-06,1.077296079526551e-05,-1.2887232901736043e-06,2.982562426645225e-08,0.0,2.439289251836153e-10,2.197225342859667,-18639.787752865097,0.0,0.0,0.0,341,8.642841598423292e-05
754,-1.7028382239192386e-06,3324.55,7.978924506167678e-06,2.0062535645890955e-08,5428800,1.7112456592092865e-06,8.261358059142607e-06,-1.6798373673336773e-06,2.0062535645890955e-08,0.0,1.3168983979990209e-10,2.197225203845236,-3765.433828903933,0.0,0.0,0.0,341,6.576474020548061e-05
755,-1.6760515614311178e-06,3324.55,7.432287647222264e-06,2.7860514884652325e-08,5436000,1.6317409366808451e-06,7.696916278332512e-06,-1.662550910793333e-06,2.7860514884652325e-08,0.0,1.7812040647101447e-10,2.1972253481862407,-76673.24133170146,0.0,0.0,0.0,341,6.763734776672261e-05
756,-1.6776419950687454e-06,3324.55,7.282548580664728e-06,1.0610491713868586e-08,5443200,1.7160178133973079e-06,7.579262318178811e-06,-1.7639384900456166e-06,1.0610491713868586e-08,0.0,1.1896775850298864e-10,2.197225331118498,-3432.7410914802977,0.0,0.0,0.0,341,6.141243360198369e-05
757,-1.9155261952047744e-06,3324.55,1.0593599286317736e-05,3.904199301286133e-09,5450400,2.314336147297744e-06,1.0828569823460115e-05,-1.8582782336261937e-06,3.904199301286133e-09,0.0,2.0295442630851812e-10,2.197225277843299,-743.3439965678775,0.0,0.0,0.0,341,9.280254174073087e-05
758,-1.916978176196276e-06,3324.55,8.696137523467165e-06,4.081441677298486e-08,5457600,1.954309678594111e-06,9.043069612674221e-06,-1.9131237434478528e-06,4.081441677298486e-08,0.0,1.5885756288899405e-10,2.1972253086611078,-1606.9737180387435,0.0,0.0,0.0,341,7.562773574940786e-05
759,-2.0643240880119224e-06,3324.75,1.0301269721671879e-05,6.306645167416566e-08,5464800,2.306699302292055e-06,1.0546322719721294e-05,-2.133894001091968e-06,6.306645167416566e-08,0.0,2.2517688173833526e-10,2.1972253155456016,-1560.588367409829,0.0,0.0,0.0,341,9.464822318574971e-05
760,-1.8759742082712974e-06,3324.75,8.342225652913241e-06,5.855279033654347e-08,5472000,1.770806799442612e-06,8.641267033240632e-06,-2.097248497980151e-06,5.855279033654347e-08,0.0,2.0534811718030323e-10,2.1972253163146154,-1837.8106787200973,0.0,0.0,0.0,341,7.45961462285279e-05
761,-1.6442216841750135e-06,3324.75,8.159524088673341e-06,5.900573691800015e-08,5479200,1.953090967337764e-06,8.463627394975548e-06,-1.701439143319012e-06,5.900573691800015e-08,0.0,1.280894906920543e-10,2.197225276042545,-2240.175290932939,0.0,0.0,0.0,341,6.593237442751888e-05
762,-1.7750477926982913e-06,3324.75,7.659549511128631e-06,4.2795299825893036e-08,5486400,1.692168201461866e-06,7.927599648385223e-06,-1.6917978238852834e-06,4.2795299825893036e-08,0.0,1.938030194695358e-10,2.197225295967526,-34429.91041087725,0.0,0.0,0.0,341,6.156064107170237e-05
763,-1.7624687938749385e-06,3324.75,7.183803660876742e-06,2.8172495402577013e-08,5493600,1.5213256085853797e-06,7.455777349215107e-06,-1.8066873694471447e-06,2.8172495402577013e-08,0.0,1.2164324486465713e-10,2.197225313877303,-1710.4579826340268,0.0,0.0,0.0,341,5.8430978565718116e-05
764,-1.7690713479797622e-06,3324.75,9.090761600545299e-06,3.6853164713873345e-08,5500800,1.980286750328476e-06,9.420960237565004e-06,-1.7522867244187412e-06,3.6853164713873345e-08,0.0,1.937996814557857e-10,2.1972252631565885,-1237.8690432936098,0.0,0.0,0.0,341,8.07246193467006e-05
765,-1.7583282971651132e-06,3324.8,8.4100722849589e-06,5.460273866951263e-08,5508000,1.6857483796329342e-06,8.691504481570257e-06,-1.8423985631923084e-06,5.460273866951263e-08,0.0,1.6760296034636386e-10,2.1972253034328717,-1863.2250236329633,0.0,0.0,0.0,341,6.793234650572057e-05
766,-1.9495654808520517e-06,3324.8,6.872993507558763e-06,1.1717932178000734e-08,5515200,1.6438942882778222e-06,7.136596989819768e-06,-1.7122864956611786e-06,1.1717932178000734e-08,0.0,1.8798502396112219e-10,2.1972253379903774,-269955.83601564297,0.0,0.0,0.0,341,6.264720095075702e-05
767,-2.155710123407148e-06,3324.8,6.262115784068101e-06,4.878990636307599e-08,5522400,1.4224032114294809e-06,6.50825453423717e-06,-2.150602147283944e-06,4.878990636307599e-08,0.0,1.2024278401211542e-10,2.1972253014076326,-7774.3255119871355,0.0,0.0,0.0,341,5.246239362110583e-05
768,-2.1587445722085858e-06,3324.8,1.1276193031233538e-05,6.173421829663176e-08,5529600,2.303601622689553e-06,1.1516335229193372e-05,-2.255657700423684e-06,6.173421829663176e-08,0.0,1.7748249701435937e-10,2.197225357158474,-25479.823758898823,0.0,0.0,0.0,341,9.412508783740007e-05
769,-2.111823396415867e-06,3324.8,6.489331971166285e-06,5.7760560130016615e-08,5536800,1.4380575572182782e-06,6.725808393412758e-06,-2.0360945641527735e-06,5.7760560130016615e-08,0.0,7.932106080354762e-11,2.1972253023537376,-2680.2128187884887,0.0,0.0,0.0,341,5.026480391819858e-05
770,-2.2468486186909783e-06,3324.77,1.3509680210008793e-05,5.310024522897814e-08,5544000,3.0733649900547864e-06,1.367930736459958e-05,-2.262387422934439e-06,5.310024522897814e-08,0.0,3.5495785529541617e-10,2.1972253088345606,-1216.346328871477,0.0,0.0,0.0,341,0.00011656327227004316
771,-2.056992014216737e-06,3324.77,7.988065522900035e-06,2.0856819278720428e-08,5551200,1.8160634554023487e-06,8.291048865041232e-06,-1.992877115257247e-06,2.0856819278720428e-08,0.0,1.4263024381018365e-10,2.1972253034985254,-1984.6616670388207,0.0,0.0,0.0,341,6.668315040789962e-05
772,-2.048480266640105e-06,3324.77,7.484187628384752e-06,3.471365734072697e-08,5558400,1.819327414587975e-06,7.705408014236545e-06,-2.0775104006396476e-06,3.471365734072697e-08,0.0,1.807693952890864e-10,2.1972253671430404,-2452.42197580311,0.0,0.0,0.0,341,6.591736978928265e-05
773,-1.8747960395453373e-06,3324.77,7.372555100225761e-06,4.409548773725801e-08,5565600,1.5489820717212335e-06,7.628161565703008e-06,-1.9630694228635007e-06,4.409548773725801e-08,0.0,1.5428516257701194e-10,2.197225326974556,-5950.988790631049,0.0,0.0,0.0,341,6.107552902152919e-05
774,-1.7513908969631884e-06,3324.77,1.059473463256053e-05,4.432072053862417e-08,5572800,2.409174212824686e-06,1.084229331529628e-05,-1.8972342322917568e-06,4.432072053862417e-08,0.0,2.450017523510797e-10,2.1972252919686537,-1376.9623740750899,0.0,0.0,0.0,341,9.53951157600089e-05
775,-1.7236792167254735e-06,3324.77,9.316323908655653e-06,4.681458153219273e-08,5580000,1.930217100763528e-06,9.593116081663626e-06,-1.7237339334899263e-06,4.681458153219273e-08,0.0,2.0366817578179765e-10,2.1972253033849922,-1137.2385156895054,0.0,0.0,0.0,341,7.59226129706134e-05
776,-1.6578025294850532e-06,3324.63,9.978573636950249e-06,2.8225397791501574e-08,5587200,2.2252806375734786e-06,1.0214008310102583e-05,-1.7034653169850145e-06,2.8225397791501574e-08,0.0,2.710835908834878e-10,2.197225312499142,-69627.88101849804,0.0,0.0,0.0,341,8.462378005514355e-05
777,-1.876670043139006e-06,3324.63,8.433643356875605e-06,7.480102989363988e-08,5594400,2.0655748639455837e-06,8.72793336874547e-06,-1.7871015022099606e-06,7.480102989363988e-08,0.0,2.1909139970923712e-10,2.197225323628496,-2049.4914577990285,0.0,0.0,0.0,341,7.594350498982624e-05
778,-2.0723338412059843e-06,3324.63,7.92548082911605e-06,1.2470321700176072e-08,5601600,1.8117374482242082e-06,8.197119498140818e-06,-2.0691476840348003e-06,1.2470321700176072e-08,0.0,1.564453977124026e-10,2.1972252891461053,-2153.9338274190354,0.0,0.0,0.0,341,6.452155102341604e-05
779,-2.04111135576207e-06,3324.63,1.0646403709429142e-05,4.073716750290013e-08,5608800,2.092243895048788e-06,1.0902891834009083e-05,-2.10651254290511e-06,4.073716750290013e-08,0.0,1.946976167307337e-10,2.1972253120702407,-905.7897476632537,0.0,0.0,0.0,341,8.330696780111187e-05
780,-2.05860298710194e-06,3324.63,7.4822581046945314e-06,8.838811687407017e-08,5616000,1.5851468620889806e-06,7.754286487128592e-06,-2.178744745105179e-06,8.838811687407017e-08,0.0,1.1926780161908648e-10,2.197225298026882,-17881.389480584632,0.0,0.0,0.0,341,5.4289032212713435e-05
781,-1.7487018745009936e-06,3324.61,1.0263792238230876e-05,2.8940418794436745e-08,5623200,2.1544763914161967e-06,1.0456635702472982e-05,-1.7072428389042218e-06,2.8940418794436745e-08,0.0,2.0789124784236028e-10,2.1972252863456334,-1018.5577829757475,0.0,0.0,0.0,341,8.088913091543511e-05
782,-1.6573796648765859e-06,3324.61,7.194001284499405e-06,5.266513493565665e-08,5630400,1.4931751099449281e-06,7.446393437805961e-06,-1.7702716720071102e-06,5.266513493565665e-08,0.0,1.1295241908435686e-10,2.197225335653497,-460938.77434031205,0.0,0.0,0.0,341,5.5690544164698704e-05
783,-1.3164348811710986e-06,3324.61,6.295847162427752e-06,2.9981421650476054e-08,5637600,1.4461220489901529e-06,6.495894944743933e-06,-1.4304438374564946e-06,2.9981421650476054e-08,0.0,1.0787788274640162e-10,2.1972253315221697,-2390.0187863464807,0.0,0.0,0.0,341,5.21980502393363e-05
784,-1.3990180519998474e-06,3324.61,6.900578689716834e-06,2.501298304877704e-08,5644800,1.4310120691141347e-06,7.1392702042692865e-06,-1.253792100165143e-06,2.501298304877704e-08,0.0,1.0462903190401461e-10,2.197225339185624,-3947.0786608438357,0.0,0.0,0.0,341,5.294974098361202e-05
785,-1.5347580918997332e-06,3324.61,9.472297387251472e-06,5.239738865371799e-08,5652000,2.0017787517091704e-06,9.71802829326858e-06,-1.4754247295567686e-06,5.239738865371799e-08,0.0,1.801188154464549e-10,2.1972252908964003,-1362.4289699105802,0.0,0.0,0.0,341,7.899589635993407e-05
786,-1.5801187481250574e-06,3324.61,9.435789917184082e-06,2.6129593294639126e-08,5659200,1.845147985745276e-06,9.621397978031879e-06,-1.5216015542093267e-06,2.6129593294639126e-08,0.0,1.4566424168621552e-10,2.197225311228207,-18092.373649831407,0.0,0.0,0.0,341,7.553980539315699e-05
787,-1.7703518966497478e-06,3324.75,8.854620763503301e-06,1.9322026464685866e-08,5666400,1.9867208897862056e-06,9.07549481468095e-06,-1.6563119448328486e-06,1.9322026464685866e-08,0.0,1.7526749454623636e-10,2.1972253547648273,-2090.0911199682732,0.0,0.0,0.0,341,7.101278438084411e-05
788,-1.8267464266529483e-06,3324.75,8.392388032190535e-06,4.0055606567051194e-08,5673600,1.930216131516812e-06,8.632338719142774e-06,-1.8270907734837862e-06,4.0055606567051194e-08,0.0,1.729899718029044e-10,2.197225290212051,-2690.0516669388116,0.0,0.0,0.0,341,7.070173178191497e-05
789,-1.8792799778055112e-06,3324.75,6.444475350681233e-06,4.24165083424826e-08,5680800,1.3938082653871757e-06,6.690018867648033e-06,-1.8474825140435182e-06,4.24165083424826e-08,0.0,1.252632342662512e-10,2.1972252882536125,-2112.0821297720436,0.0,0.0,0.0,341,5.0137915824734e-05
790,-2.1510219825523105e-06,3324.75,9.51735193920452e-06,6.649227495320281e-08,5688000,2.04806784103412e-06,9.817750222175386e-06,-2.1310150214782528e-06,6.649227495320281e-08,0.0,1.7675585053017786e-10,2.1972253216362274,-1131.5693424718438,0.0,0.0,0.0,341,7.923798491856645e-05
791,-2.1872576148894638e-06,3324.75,6.222312604075496e-06,2.7364445370652498e-08,5695200,1.3617344393323214e-06,6.4782787669781695e-06,-2.216987088963628e-06,2.7364445370652498e-08,0.0,8.720585833700512e-11,2.197225302164517,-2077.909282308626,0.0,0.0,0.0,341,5.118036720082909e-05
792,-2.26017287713432e-06,3324.84,1.0185129567045903e-05,5.965535259140259e-08,5702400,2.2142758819903397e-06,1.0395369494277122e-05,-2.2461055578200724e-06,5.965535259140259e-08,0.0,2.0696986382965728e-10,2.197225285639208,-482.5567634055271,0.0,0.0,0.0,341,9.17664478918601e-05
793,-2.1459124923330094e-06,3324.84,5.561234594296363e-06,5.641907858419626e-08,5709600,1.1980057953917046e-06,5.7958126709419075e-06,-2.266497774754617e-06,5.641907858419626e-08,0.0,8.931549262075269e-11,2.197225351768827,-3512.6734805522933,0.0,0.0,0.0,341,4.5745937733545453e-05
794,-1.8863012653442847e-06,3324.84,7.746179260911721e-06,5.623722810459208e-08,5716800,1.7154373090705661e-06,8.001636352069212e-06,-1.95213428756256e-06,5.623722810459208e-08,0.0,1.4815424473938022e-10,2.1972253508447968,-1548.493157214595,0.0,0.0,0.0,341,6.610737471324644e-05
795,-1.603045764084102e-06,3324.84,7.825033382560134e-06,4.2153027556482474e-08,5724000,1.7747263169603019e-06,8.079787109042071e-06,-1.6832257008806918e-06,4.2153027556482474e-08,0.0,1.372927753878501e-10,2.197225299808714,-1836.1835839082348,0.0,0.0,0.0,341,6.413412778318003e-05
796,-1.6342478160778281e-06,3324.84,1.1450852435944005e-05,3.392237160458589e-08,5731200,2.4020408092276403e-06,1.1655480069500165e-05,-1.430577684253139e-06,3.392237160458589e-08,0.0,2.1715344701559626e-10,2.197225222101918,-962.5839429027882,0.0,0.0,0.0,341,9.344714419678362e-05
797,-1.8634012981905583e-06,3324.84,9.685544725725108e-06,1.9129597613619533e-08,5738400,1.8969866530422354e-06,9.933099343655272e-06,-1.7230993477507667e-06,1.9129597613619533e-08,0.0,1.6489867119822826e-10,2.1972253550423515,-1407.3566911678465,0.0,0.0,0.0,341,7.837635155253689e-05
798,-2.037597031169277e-06,3324.78,1.0708749423199924e-05,3.048623802448172e-08,5745600,2.2856030110711857e-06,1.0913793027468961e-05,-2.12152705467858e-06,3.048623802448172e-08,0.0,3.057442784780861e-10,2.1972253261388293,-1859.999082054089,0.0,0.0,0.0,341,8.717922441676736e-05
799,-2.0506101274997764e-06,3324.78,6.9594710347765765e-06,3.8106804745676755e-08,5752800,1.5919895305625356e-06,7.1932427811419755e-06,-1.996713713567781e-06,3.8106804745676755e-08,0.0,1.3748071127731732e-10,2.197225334953379,-2192.846306576024,0.0,0.0,0.0,341,6.361556031773442e-05
800,-2.169696680032267e-06,3324.78,7.909656711612351e-06,7.027194218844842e-08,5760000,1.7280462547786843e-06,8.171564719857218e-06,-2.237440846466522e-06,7.027194218844842e-08,0.0,2.361138421775963e-10,2.197225331566321,-2003.4745590645168,0.0,0.0,0.0,341,6.786491079623485e-05
801,-2.0719441736958736e-06,3324.78,9.266752763391564e-06,5.599904108122454e-08,5767200,1.9291376505721986e-06,9.484201510962935e-06,-2.0185162986791513e-06,5.599904108122454e-08,0.0,1.762870436694353e-10,2.1972253373880237,-5556.083089378741,0.0,0.0,0.0,341,7.395209094014823e-05
802,-2.021380298423063e-06,3324.78,8.71308666731352e-06,7.715355740721858e-08,5774400,1.730683177763407e-06,8.962710552392186e-06,-2.0523774086673224e-06,7.715355740721858e-08,0.0,1.4173398082198885e-10,2.197225258479673,-2854.3684146564283,0.0,0.0,0.0,341,6.49782476852966e-05
803,-2.0278050319557365e-06,3324.63,1.0250319058770167e-05,3.2025052543359334e-08,5781600,2.170748377258973e-06,1.0481019995646125e-05,-1.96795037001528e-06,3.2025052543359334e-08,0.0,1.8791499678262522e-10,2.197225321815127,-4706.560790898801,0.0,0.0,0.0,341,8.569454531997027e-05
804,-1.953854388953715e-06,3324.56,6.692642000911265e-06,5.326871167616712e-08,5788800,1.4759563919838872e-06,6.949579748305609e-06,-2.0528421901741686e-06,5.326871167616712e-08,0.0,9.365412673736949e-11,2.197225343287686,-2098.568987758558,0.0,0.0,0.0,341,5.8929132814493694e-05
805,-1.9200854911838375e-06,3324.56,7.474168775567937e-06,7.3052716386088e-08,5796000,1.6785655931077747e-06,7.699472667296965e-06,-1.9125574039379135e-06,7.3052716386088e-08,0.0,1.6489378837973662e-10,2.19722528165295,-13551.196147869636,0.0,0.0,0.0,341,6.226673695042499e-05
806,-1.9172400965650707e-06,3324.56,8.185593185806527e-06,4.336500495634481e-08,5803200,1.6203458825816187e-06,8.471741883185548e-06,-1.8829266396693095e-06,4.336500495634481e-08,0.0,1.1562037972354255e-10,2.197225260021825,-1644.0206745530668,0.0,0.0,0.0,341,6.680877777395078e-05
807,-1.8602145216403997e-06,3324.56,7.849927812620826e-06,4.413315193037743e-08,5810400,1.697897465686489e-06,8.077848628368479e-06,-1.8585855150337553e-06,4.413315193037743e-08,0.0,1.1762934776848179e-10,2.197225322723389,-1271.802176753415,0.0,0.0,0.0,341,6.707643557276475e-05
808,-1.825457069612766e-06,3324.56,8.12917395336568e-06,2.7880913172593507e-08,5817600,1.6356119074590804e-06,8.350425338188342e-06,-1.8203901028763475e-06,2.7880913172593507e-08,0.0,1.2706224127256058e-10,2.1972252521155373,-1755.666605684544,0.0,0.0,0.0,341,6.227469041725216e-05
809,-2.0302202174315472e-06,3324.49,1.040065419973795e-05,4.168368845049902e-08,5824800,2.2379342867455612e-06,1.0630530283655335e-05,-2.0128424566815772e-06,4.168368845049902e-08,0.0,2.366532553655309e-10,2.197225323205903,-1197.6441122187318,0.0,0.0,0.0,341,9.130597890813448e-05
810,-1.9338047317217592e-06,3324.49,7.653389309003762e-06,6.431535961222358e-08,5832000,1.5122768512613506e-06,7.932449720844004e-06,-2.0317812413389794e-06,6.431535961222358e-08,0.0,1.5240256800519851e-10,2.1972252949898836,-2662.9742024499687,0.0,0.0,0.0,341,6.105474231725084e-05
811,-2.0835450384410367e-06,3324.49,6.724076742774144e-06,6.515260160785039e-08,5839200,1.3711927239804363e-06,6.966243813521608e-06,-2.0319353894689606e-06,6.515260160785039e-08,0.0,1.0594209929918615e-10,2.1972253270376294,-42709.15040156731,0.0,0.0,0.0,341,5.284776645271089e-05
812,-2.091883917156667e-06,3324.49,7.891625355091672e-06,5.135039906321073e-08,5846400,1.5234919180323912e-06,8.15019276215645e-06,-2.169477925637961e-06,5.135039906321073e-08,0.0,1.0346414894256242e-10,2.19722532228818,-16994.268269881697,0.0,0.0,0.0,341,6.164238662437605e-05
813,-2.0307347146037967e-06,3324.49,7.1806391000010565e-06,6.838550182524658e-08,5853600,1.5110352257290959e-06,7.4150621822479085e-06,-2.0095280425542033e-06,6.838550182524658e-08,0.0,1.0800886668578014e-10,2.197225319478247,-2176.0473587293727,0.0,0.0,0.0,341,5.667572604452397e-05
814,-2.1226849921448916e-06,3324.53,8.838443336901882e-06,2.7611367695937476e-08,5860800,1.7699941457037802e-06,9.030363532647975e-06,-2.0236881832506483e-06,2.7611367695937476e-08,0.0,1.384682920235139e-10,2.19722532019098,-877.5288413926407,0.0,0.0,0.0,341,6.73150549146738e-05
815,-2.1091791609657254e-06,3324.58,7.166481860297027e-06,8.032733871420394e-08,5868000,1.5170047198680257e-06,7.405621985892395e-06,-2.225718291713166e-06,8.032733871420394e-08,0.0,1.219210647988321e-10,2.1972253315978576,-2803.5300294053222,0.0,0.0,0.0,341,5.603848152672539e-05
816,-2.33993898047759e-06,3324.58,8.562551210358357e-06,8.187550596569108e-08,5875200,1.8172014045831948e-06,8.820425408205231e-06,-2.240325490355358e-06,8.187550596569108e-08,0.0,2.169001902384602e-10,2.1972252744152434,-1662.6704075758737,0.0,0.0,0.0,341,7.023339454168054e-05
817,-2.324687436311535e-06,3324.58,6.847057301296814e-06,2.999138120699551e-08,5882400,1.5155043372957573e-06,7.058481496797986e-06,-2.3191255530598685e-06,2.999138120699551e-08,0.0,1.1615977829573855e-10,2.1972252789660103,-2251.6973077658467,0.0,0.0,0.0,341,5.484667336474713e-05
818,-2.270683085010773e-06,3324.58,1.0207716894030824e-05,6.173324179493332e-08,5889600,2.0142012983343374e-06,1.0438046360497639e-05,-2.334324478700185e-06,6.173324179493332e-08,0.0,1.8767620418530828e-10,2.197225317797333,-734.1291028339459,0.0,0.0,0.0,341,7.742112275786113e-05
819,-2.0216515265329936e-06,3324.58,7.494961144228709e-06,4.07248679956497e-08,5896800,1.5250873544661005e-06,7.741178097977546e-06,-2.195493284589017e-06,4.07248679956497e-08,0.0,1.2824055132530015e-10,2.197225319544474,-3036.499324574083,0.0,0.0,0.0,341,5.801170931548085e-05
820,-1.9040447807538292e-06,3324.63,9.790159908024384e-06,4.3208276979131905e-08,5904000,1.980717986481419e-06,9.994459404107183e-06,-1.9343866075854657e-06,4.3208276979131905e-08,0.0,1.6781683803906926e-10,2.1972253545125326,-1247.3153574209837,0.0,0.0,0.0,341,7.522801589190738e-05
821,-2.1688133926744663e-06,3324.63,7.998236013296238e-06,1.974687248186462e-08,5911200,1.730280090473937e-06,8.223745149866778e-06,-2.0221318109345434e-06,1.974687248186462e-08,0.0,1.488134559573217e-10,2.197225313801614,-2970.9810567819272,0.0,0.0,0.0,341,6.834543858018839e-05
822,-2.219574016346578e-06,3324.63,7.174491749757019e-06,4.929061109050877e-08,5918400,1.5762139165514455e-06,7.427223971899502e-06,-2.271577587248791e-06,4.929061109050877e-08,0.0,9.999009116052429e-11,2.1972253137543087,-2038.2662117705456,0.0,0.0,0.0,341,5.872964618353715e-05
