frames,PMM:episode_rewards,explained_variance,P01:episode_rewards,avg_q_selected,avg_q_retraced,episode_length,policy_entropy,q_loss,model_prob_std,policy_gradient_bias_correction,fps,advantage_norm,grad_norm,rollout_prob_std,policy_gradient_loss,epoch_idx,P09:episode_rewards,policy_loss
1526400,0.0,-159356987186.27908,0.0,-8.841170511753638e-06,-8.479211249860181e-06,3324.51,2.196508874647201,9.505818937377484e-09,0.004212970109674932,4.125847994516671e-09,356,0.0007741531629187107,1.967920349120095e-05,0.004160821889434749,-5.915678586409362e-08,212,0.0,-5.503093961024322e-08
1533600,0.0,-inf,0.0,-1.87930300701183e-05,-1.873779443996798e-05,3324.51,2.1964881460628813,1.0375827511434593e-08,0.0042717281717895746,-8.562868107829327e-10,356,0.0008063038845020422,2.0680731828499468e-05,0.004221520646427211,8.776013743754745e-07,213,0.0,8.767450908305052e-07
1540800,0.0,-99682428892.72144,0.0,6.537438450964641e-06,5.182176306440007e-06,3324.51,2.1965240534335844,1.1910330709644036e-08,0.004170168062361578,5.226756450365184e-09,356,0.0008282087758382637,2.0227628586257472e-05,0.0041124408319777265,2.784348423830297e-08,214,0.0,3.307024246121877e-08
1548000,0.0,-inf,0.0,6.058394019447783e-06,6.5678056218290386e-06,3324.51,2.1965212758129864,8.596700385364205e-09,0.004178424368454784,4.381211403237606e-09,356,0.0006959826301650662,1.7438723526228914e-05,0.004125155349848447,-2.67392835942168e-07,215,0.0,-2.630116207386274e-07
1555200,0.0,-7320167352.625548,0.0,5.783012942590774e-06,5.42952311951082e-06,3324.46,2.1965226732887517,1.1346486226059724e-08,0.0041738769700928775,7.028555858492404e-11,356,0.0008583193941615881,2.049201227314066e-05,0.00412131832608003,-3.0789806834740313e-07,216,0.0,-3.078277833526605e-07
1562400,0.0,-inf,0.0,8.541296186615281e-08,-1.0157916944515374e-07,3324.42,2.19652256344992,7.525169180138142e-09,0.004174764369221443,1.135787644828393e-09,356,0.000641188193534838,1.5846199202413534e-05,0.004120750424991702,-1.4928192421840836e-07,217,0.0,-1.481461346548444e-07
1569600,0.0,-inf,0.0,-1.3724921086238793e-05,-1.3104218470032348e-05,3324.42,2.196503430639625,8.374650654384707e-09,0.004227722440636839,1.344406609933605e-09,356,0.0007365244985873721,1.8486911334156464e-05,0.004194591060458194,2.768708073645185e-07,218,0.0,2.7821521540418037e-07
1576800,0.0,-inf,0.0,1.1651279015168147e-05,1.15941009883638e-05,3324.42,2.1965312484710937,8.314508518001104e-09,0.0041483914581984865,2.3711662571166693e-09,356,0.0006505425718311982,1.6571798424279502e-05,0.004131534913192607,-4.7282349988511175e-07,219,0.0,-4.704523351297745e-07
1584000,0.0,-64491132614.1752,0.0,1.6293551382206164e-05,1.7145533990814914e-05,3324.42,2.1965379617138514,1.026819442231857e-08,0.0041283616701525356,7.569712453750356e-10,356,0.0008404276052906712,1.9975386265189187e-05,0.004113162361595425,-6.061330596326215e-07,220,0.0,-6.053760896971401e-07
1591200,0.0,-inf,0.0,2.0144958224804936e-05,2.0303644191094892e-05,3324.42,2.1965361719231242,8.515947957983927e-09,0.004134053084187383,2.0151761104737593e-09,356,0.0007001977330015231,1.6711982061908628e-05,0.004114117200473259,-5.728940453230476e-07,221,0.0,-5.708788641258691e-07
1598400,0.0,-inf,0.0,1.8726207600573742e-05,1.9760814703372057e-05,3324.57,2.196540258637181,1.497090335499573e-08,0.004121744423185687,-1.2395084702367699e-10,356,0.0009102647512059251,2.2537710671933707e-05,0.004108597849330633,-7.475334028497805e-07,222,0.0,-7.476573519859322e-07
1605600,0.0,-inf,0.0,4.5880878187075146e-06,4.0328688762999235e-06,3324.57,2.1965274428753627,7.233379935403769e-09,0.004158381940538271,4.162304373854397e-09,356,0.0006845837797320402,1.726717782919179e-05,0.004148769779796047,-1.6075287625553762e-07,223,0.0,-1.565905676089348e-07
1612800,0.0,-inf,0.0,-1.49252623383072e-05,-1.4533475466800703e-05,3324.57,2.1965064539669683,8.184120256016756e-09,0.004218251900359367,6.011428533706527e-10,356,0.0007318965499322827,1.8505639241656505e-05,0.004217684888699778,5.700898547064577e-07,224,0.0,5.706909992213181e-07
1620000,0.0,-119294791963.26556,0.0,1.3070455382621889e-05,1.1885995904104596e-05,3324.57,2.19654604491418,9.073006578484324e-09,0.004104155470375662,2.0199511135705657e-09,356,0.0007972537876476029,1.9168677549843542e-05,0.0041060954466568085,-2.4299226346008483e-07,225,0.0,-2.4097230859955314e-07
1627200,0.0,-inf,0.0,1.4994105168559668e-06,1.5529818682117882e-06,3324.57,2.1965438483064137,8.283032301417295e-09,0.004110276768619697,6.070786170845901e-10,356,0.0006783496497422357,1.7124059889858905e-05,0.00410938472102677,-2.8179122784197583e-07,226,0.0,-2.811841561327421e-07
1634400,0.0,-inf,0.0,3.0758868436686392e-06,1.8731807494731501e-06,3324.5,2.1965462829511635,1.1441531104644777e-08,0.004103160659220838,2.1385832657641704e-09,356,0.0008603543843770918,2.087988357669994e-05,0.004107712993833172,7.091871190134363e-08,227,0.0,7.305728979322599e-08
1641600,0.0,-inf,0.0,-8.547186884782084e-06,-8.075687551939327e-06,3324.28,2.1965482362458313,8.55538348183885e-09,0.004097560477361734,-4.483255741705638e-10,356,0.0006656111819577896,1.6809637347419186e-05,0.004112467656353065,-1.3246666554933201e-07,228,0.0,-1.3291499356054377e-07
1648800,0.0,-40955396523009.04,0.0,-2.632680159354524e-05,-2.5720514160917944e-05,3324.28,2.1965213364173493,8.846600866255772e-09,0.0041744166925468205,3.6600217967981796e-09,356,0.0007382092201775953,1.8300276135225316e-05,0.0041911402114644825,5.302387272155588e-07,229,0.0,5.338987483126191e-07
1656000,0.0,-inf,0.0,1.448289451374311e-06,3.4797612311760255e-06,3324.28,2.196537211420675,8.329499186945335e-09,0.004129421820410739,3.1953460488701893e-09,356,0.0006780685213715557,1.6995097960304157e-05,0.004140356898063882,2.428311503903329e-07,230,0.0,2.4602649108257403e-07
1663200,0.0,-26847275228.222706,0.0,1.1129269437043987e-05,9.64291249069331e-06,3324.28,2.1965488391546972,1.4672779534498576e-08,0.004095402020602561,1.2099841793700867e-09,356,0.0009756048134172019,2.3455045030049237e-05,0.004111611668689413,-3.754238518542564e-07,231,0.0,-3.7421386795423297e-07
1670400,0.0,-inf,0.0,-1.953594318686451e-06,-2.4151849864540297e-06,3324.28,2.19654947180912,1.0611440353231244e-08,0.00409321105833259,3.0297184717971013e-09,356,0.0007576571932415442,1.910364139506171e-05,0.004115893061897377,-2.5154436448338e-08,232,0.0,-2.2124719968196095e-08
1677600,0.0,-inf,0.0,6.603243545688022e-07,1.193171372373423e-06,3324.53,2.196553143050706,1.3661640201253855e-08,0.004082755820005133,-1.021271290005558e-09,356,0.0008879369998498802,2.199911426042364e-05,0.004108816163354908,-3.849977064722646e-07,233,0.0,-3.8601897532133995e-07
1684800,0.0,-inf,0.0,4.0336442549234536e-06,3.971714156053661e-06,3324.53,2.1965448673660792,7.8329120766536e-09,0.004106848796659578,2.975293520265435e-09,356,0.0006391398636414834,1.5856462853231262e-05,0.0041309985159415875,-6.382146317624873e-07,234,0.0,-6.352393394688902e-07
1692000,0.0,-146287122893.34634,0.0,-1.424532687129461e-05,-1.4144486077914136e-05,3324.53,2.196521353153955,8.101647499902789e-09,0.004173982195308551,1.5383053191504759e-09,356,0.0006850316894977888,1.723259376659224e-05,0.004202073192305212,3.7689689875493957e-07,235,0.0,3.7843520103992866e-07
1699200,0.0,-inf,0.0,1.429586844999202e-05,1.5172531837539514e-05,3324.53,2.196560875104849,8.91320652488995e-09,0.0040586457532219514,2.454816443016712e-09,356,0.0007409588973561128,1.8368222164503426e-05,0.004092347845428983,-3.1455165401257107e-07,236,0.0,-3.12096835845417e-07
1706400,0.0,-263040649044.5024,0.0,1.9776346189872347e-05,1.9437877625533184e-05,3324.53,2.196556782385029,8.072492060758974e-09,0.004070978108990602,1.5401447690630438e-09,356,0.0006994788402703632,1.6470182479613143e-05,0.004102998332116782,-3.487316212237425e-07,237,0.0,-3.471914785221629e-07
1713600,0.0,-78173351995.78818,0.0,1.784167134444722e-05,1.8947354976119988e-05,3324.53,2.1965596014450464,9.822272083260181e-09,0.004062355486472832,-1.5438678350403963e-09,357,0.0007957132459877978,1.807308843071779e-05,0.004104419350162119,-3.718963450771364e-07,238,0.0,-3.734402157504863e-07
1720800,0.0,-inf,0.0,1.2515514211488027e-05,1.148042436512689e-05,3324.52,2.1965678731789664,6.932859173143527e-09,0.0040376503233213925,-8.528435334406818e-11,357,0.0005905054637873892,1.472815917176511e-05,0.004100403623555654,-7.5561284661128e-07,239,0.0,-7.556981351915699e-07
1728000,0.0,-inf,0.0,-7.809790816702207e-06,-7.4446828161714475e-06,3324.52,2.1965491366891006,6.714427042731981e-09,0.004091362768646192,3.137888013069955e-09,357,0.0006584665914849473,1.6022933676103788e-05,0.004161115237924383,-2.44080152520978e-07,240,0.0,-2.4094227055855085e-07
1735200,0.0,-inf,0.0,4.4469334465458045e-06,4.2555520287300564e-06,3324.52,2.1965641631588104,7.804422625047756e-09,0.004047040307620865,4.150696179477325e-09,357,0.0006619108268302754,1.6387890051738323e-05,0.004128197885066685,-2.2241524099177205e-07,241,0.0,-2.1826454912847172e-07
1742400,0.0,-inf,0.0,1.6141994333240088e-05,1.6463604300083784e-05,3324.52,2.1965769928203516,9.976819461352045e-09,0.004009145571165523,-1.1389220170771417e-10,357,0.0008046127848839858,1.8833220904951084e-05,0.004090694830867813,-7.299654824193062e-07,242,0.0,-7.300793747737988e-07
1749600,0.0,-inf,0.0,1.8628403283007593e-05,1.8787275151949766e-05,3324.52,2.1965785607837494,6.88112021400409e-09,0.0040043835344886975,1.8045788210021323e-09,357,0.0005955861734929704,1.519043300342178e-05,0.004084517060761788,-4.297731528052968e-07,243,0.0,-4.279685758793938e-07
1756800,0.0,-inf,0.0,1.2280900709803354e-05,1.0946265400662013e-05,3324.51,2.196574851406945,1.1286684954922317e-08,0.004015390911243028,3.4156546233374594e-10,357,0.0008061443657114372,1.9225206547883607e-05,0.004088065519721971,-3.7088801778809943e-07,244,0.0,-3.7054645569936344e-07
1764000,0.0,-570324621303.1263,0.0,-2.9675695372004212e-06,-2.858782179049076e-06,3324.51,2.196572428793503,6.921216112746367e-09,0.00402276542351862,4.34271778183889e-09,356,0.0006168044593248088,1.5132089570139693e-05,0.004104849148600822,-2.1035250045423602e-07,245,0.0,-2.0600978639109443e-07
1771200,0.0,-inf,0.0,-3.373367843287408e-05,-3.340905145516593e-05,3324.51,2.1965453712145484,7.180720450370834e-09,0.004102204032944486,4.074418843150346e-10,356,0.000702321234753249,1.767155854190575e-05,0.004180375350788285,6.02726118092496e-07,246,0.0,6.03133562544618e-07
1778400,0.0,-inf,0.0,-4.061430999931559e-06,-3.6748603478422464e-06,3324.51,2.1965782600168198,8.559998932065296e-09,0.004005454498596943,9.279738131740656e-10,356,0.0007017726130478993,1.7510246632301902e-05,0.004080280222019633,1.3290722834949468e-07,247,0.0,1.338352025628981e-07
1785600,0.0,-inf,0.0,3.3426339334380835e-07,2.853781237448588e-07,3324.51,2.196573088165944,9.420089069496854e-09,0.004021184737085754,4.29207429449509e-09,356,0.000788226961858139,1.9135913817713965e-05,0.004099319581818279,-2.2015189037679554e-07,248,0.0,-2.1585982533550446e-07
1792800,0.0,-261844659779.2301,0.0,5.8453107598787056e-06,5.755703373253493e-06,3324.51,2.1965772138125277,9.0914509006577e-09,0.0040084291649995765,2.4573234511286667e-09,356,0.0007492693322055587,1.7863760894421084e-05,0.004093645604464734,-1.428616821452484e-07,249,0.0,-1.4040435980843455e-07
1800000,0.0,-inf,0.0,8.452532938467304e-06,8.311633814780554e-06,3324.38,2.1965834706800957,8.524176465816974e-09,0.003989125135670066,4.402094945741657e-10,356,0.0006835824082197818,1.7212988909444195e-05,0.004088421130143894,-4.4349828637389125e-07,250,0.0,-4.430580733503267e-07
1807200,0.0,-inf,0.0,-1.1624253599884549e-05,-1.1481371614406023e-05,3324.38,2.1965568468615433,7.3711382061154005e-09,0.004067616272357549,4.397869154536753e-10,356,0.0006209149651434669,1.573374166833028e-05,0.004160817951863714,8.724439460834601e-08,251,0.0,8.768417987428967e-08
1814400,0.0,-inf,0.0,1.3751922047586492e-06,2.9319092257115667e-06,3324.38,2.1965750192302878,7.437367019238149e-09,0.004013420154652238,-9.417081575147296e-12,356,0.0006679277389505098,1.6909419444765975e-05,0.004105325699217184,7.450495480139543e-08,252,0.0,7.449554081028615e-08
1821600,0.0,-26245797492.607708,0.0,1.309972016365969e-05,1.1580065525460052e-05,3324.38,2.1965840174780262,9.165060772113185e-09,0.003987702466534051,1.604525013235395e-11,356,0.0007511155076609517,1.7741252849035832e-05,0.004080730934330352,-5.428217644187435e-07,253,0.0,-5.428057189685417e-07
1828800,0.0,-inf,0.0,6.156722197278e-06,6.285374883435365e-06,3324.38,2.1965865124438806,6.202221313052767e-09,0.003980107639310142,1.9119143075968015e-09,356,0.0005748678028563727,1.4162657242236015e-05,0.004071305917930745,-2.265476879232988e-07,254,0.0,-2.2463577153329442e-07
1836000,0.0,-29581424539.593784,0.0,1.859147962463301e-05,1.97816284302591e-05,3324.32,2.196589419255181,1.0456583742822725e-08,0.003970899811265843,1.4220085466021802e-09,356,0.0007967915053048456,1.9726789118310952e-05,0.004063320727113428,-9.286748561582035e-07,255,0.0,-9.272528547897189e-07
1843200,0.0,-inf,0.0,2.1589633135707093e-05,2.1465281079821624e-05,3324.32,2.196585413198622,6.3693346656813615e-09,0.003983154942573506,2.389358267025742e-09,356,0.0005594607475342083,1.4177208989730029e-05,0.004077547060155739,-4.494276078854348e-07,256,0.0,-4.470382536160754e-07
1850400,0.0,-46228605812.24202,0.0,9.772136154773395e-06,9.603590238411106e-06,3324.32,2.1965530625222223,8.331677195190665e-09,0.004078916342074061,3.4849752453277165e-09,356,0.0007227485798037658,1.8198821084684525e-05,0.004167201310376484,-1.3441805345130954e-07,257,0.0,-1.3093308085821876e-07
1857600,0.0,-inf,0.0,2.427538735846818e-05,2.326592630475086e-05,3324.32,2.196587519664613,6.789396518520445e-09,0.003976374044321432,3.232930409046382e-09,356,0.0006118708889994195,1.4551945781547124e-05,0.004065590086716434,-7.53592696930727e-07,258,0.0,-7.503597703883804e-07
1864800,0.0,-inf,0.0,2.1337884820364556e-05,2.1188844346417935e-05,3324.32,2.196584949610094,6.836459365612977e-09,0.0039843000227612535,1.914679365016539e-09,356,0.0006793533815225624,1.5938523081869884e-05,0.004067802813702396,-7.997249104589197e-07,259,0.0,-7.97810225397603e-07
1872000,0.0,-inf,0.0,2.1321633100078233e-05,2.1372131599894974e-05,3324.32,2.196585105392668,6.943320211147179e-09,0.003984728469969163,1.6229251285441629e-09,356,0.0006856068027377359,1.6171865833858757e-05,0.0040688240186436955,-6.503272854780776e-07,260,0.0,-6.487043681877451e-07
1879200,0.0,-inf,0.0,2.494341946449639e-05,2.534412343351072e-05,3324.39,2.1965910778273643,8.980694606948757e-09,0.0039655505734613435,3.5320037920338584e-09,356,0.0007190794712943305,1.734122543572396e-05,0.004066401482838922,-7.259640191254216e-07,261,0.0,-7.224320154914684e-07
1886400,0.0,-inf,0.0,1.5500462203969313e-05,1.4870991344229911e-05,3324.39,2.1965784941999997,7.511807486107147e-09,0.004002254869318912,-1.9938860781064843e-11,356,0.0006513267290815158,1.605509335475131e-05,0.004110265625791659,-5.621632440083531e-07,262,0.0,-5.621831822364584e-07
1893600,0.0,-inf,0.0,7.325360212223224e-06,6.374357413802853e-06,3324.39,2.196582101006357,7.670711139213515e-09,0.003991458918400375,1.1597989643234081e-09,356,0.0006191585159686452,1.5505095027423598e-05,0.004097753258815612,-1.8927017064044773e-07,263,0.0,-1.8811036285759637e-07
1900800,0.0,-inf,0.0,1.665439007475315e-05,1.681500693629846e-05,3324.39,2.1965982358039375,8.670308026037723e-09,0.003942873477566219,2.407930813234486e-09,356,0.0007256315931481633,1.6714987748087982e-05,0.004044623351711336,-7.364763307712103e-07,264,0.0,-7.340684020057533e-07
1908000,0.0,-inf,0.0,2.011105893705723e-05,1.975444333347407e-05,3324.39,2.1965956692090107,6.046484735345126e-09,0.00395122590975863,1.8132905479120617e-09,356,0.000599953288094633,1.4522795295210456e-05,0.00404947831786962,-6.568745664036857e-07,265,0.0,-6.550612742649442e-07
1915200,0.0,-inf,0.0,1.8856394985185842e-05,1.885748995449669e-05,3324.5,2.1965994700994442,1.014789324283313e-08,0.003939120825216859,1.5416006681823397e-09,356,0.0007826056082356964,1.8955506373762055e-05,0.0040453590636502544,-7.172611965429859e-07,266,0.0,-7.157195999979408e-07
1922400,0.0,-inf,0.0,2.1227253633521858e-05,2.1170393846563112e-05,3324.5,2.1966039461955367,4.3659151100132375e-09,0.003925512168224845,1.7391383282599622e-09,356,0.00046922889534457217,1.1216347684370288e-05,0.004034142279858039,-8.736462519888448e-07,267,0.0,-8.719071119723662e-07
1929600,0.0,-663159973.955313,0.0,8.848689387530713e-06,9.848627238478352e-06,3324.5,2.1965671972339114,6.324565367539735e-09,0.004036230982472269,2.4159414828327323e-09,356,0.0006198281118846185,1.5222650086325418e-05,0.0041384638481639716,-6.619066676252217e-08,268,0.0,-6.377472361894679e-08
1936800,0.0,-89778859140.82404,0.0,3.285887115596842e-05,3.285768712724723e-05,3324.5,2.1965979342265105,6.969658402271502e-09,0.003944196941025516,2.078062077163996e-09,356,0.0006194341651758798,1.5180717286970954e-05,0.00404298631685956,-9.406652118713336e-07,269,0.0,-9.385871524071924e-07
1944000,0.0,-inf,0.0,2.804393131774069e-05,2.7754599925719236e-05,3324.5,2.1966007952273836,8.392366048650213e-09,0.003935299823248498,2.316521711714617e-09,356,0.0007351564330557211,1.7476061737622505e-05,0.0040360764264395195,-6.714670606893613e-07,270,0.0,-6.691505393189142e-07
1951200,0.0,-inf,0.0,2.4351718523231196e-05,2.4880102436644435e-05,3324.5,2.196605243701783,6.357481676245624e-09,0.003921308691466163,2.01429608760954e-09,356,0.0006318810038095504,1.5106152094981079e-05,0.0040415711003071115,-6.567102422223059e-07,271,0.0,-6.546959453131508e-07
1958400,0.0,-inf,0.0,3.768085301272001e-05,3.900508822837201e-05,3324.6,2.1966124524956654,7.943532010718752e-09,0.003898297371952573,1.0129212121889534e-09,356,0.00063717255935379,1.5263410533884132e-05,0.0040264744504857515,-1.1055578509574664e-06,272,0.0,-1.1045449298569606e-06
1965600,0.0,-inf,0.0,3.177484962823958e-05,3.1526016969113075e-05,3324.6,2.196600234514821,6.536416588272973e-09,0.003934752552104232,3.008951707214984e-09,356,0.0005968378829886697,1.4544466055936917e-05,0.0040702731498466595,-7.489084079552754e-07,273,0.0,-7.45899465015576e-07
1972800,0.0,-inf,0.0,3.369005259610119e-05,3.389475709216534e-05,3324.6,2.196601804923759,5.580907275814413e-09,0.0039302297316524855,4.235386099660615e-10,356,0.0005389924868185511,1.3161595150824309e-05,0.004065323656341111,-1.0067669085559173e-06,274,0.0,-1.0063433653992505e-06
1980000,0.0,-inf,0.0,4.5438629713461274e-05,4.629929779244902e-05,3324.6,2.196615645652095,9.433028137965244e-09,0.0038877044633220605,2.0451782897599148e-09,356,0.0007056586223132727,1.689120986565131e-05,0.004020343341626887,-1.0264309196530678e-06,275,0.0,-1.0243857442510547e-06
1987200,0.0,-59966425666.67407,0.0,4.9716463630560345e-05,4.904798116412065e-05,3324.6,2.1966169886456592,5.437241031220654e-09,0.003884340602542377,1.1667486303490463e-09,356,0.0005253083869728538,1.2596616883343938e-05,0.003998553412793963,-1.3581596099318013e-06,276,0.0,-1.3569928652046315e-06
1994400,0.0,-4414989730.955327,0.0,4.242823964737123e-05,4.191082002481779e-05,3324.64,2.1966106100922995,8.704203184813894e-09,0.003903997790050973,8.684182907935887e-10,356,0.0007240324330806642,1.7354618112059502e-05,0.004026832679194094,-1.2636212093341168e-06,277,0.0,-1.2627527939736726e-06
2001600,0.0,-inf,0.0,3.7119827689417026e-05,3.6820645615493985e-05,3324.64,2.1966133423047087,5.049941220898444e-09,0.0038954984222873846,2.487881900703642e-09,356,0.0004924024383432732,1.2095664542030693e-05,0.004004927613484802,-9.631026746524817e-07,278,0.0,-9.606147937855658e-07
2008800,0.0,-inf,0.0,1.9302262007251418e-05,1.8989418264302832e-05,3324.64,2.1965795386815197,5.79979649936487e-09,0.003998450542644292,3.2724514597582495e-09,356,0.0005927290527514255,1.4422065467083787e-05,0.004113002367343546,-5.32701623336633e-07,279,0.0,-5.294291733655708e-07
2016000,0.0,-inf,0.0,3.6820282022706746e-05,3.670331919202288e-05,3324.64,2.196607989895911,6.0890004021641726e-09,0.003913118226084706,4.265679158889391e-09,356,0.000571013045456232,1.377575177962549e-05,0.0040211040629770005,-1.0257926549270577e-06,280,0.0,-1.0215269699920907e-06
2023200,0.0,-inf,0.0,3.893830172937813e-05,3.9449555348140177e-05,3324.64,2.1966083564455543,7.958743261408264e-09,0.003911374035339418,3.5162721073326233e-09,356,0.0007034812213221393,1.6620807975250338e-05,0.0040030829971730115,-7.370406813668484e-07,281,0.0,-7.335244060786947e-07
2030400,0.0,-inf,0.0,4.198956000747121e-05,4.1921477374657234e-05,3324.64,2.196610357773998,5.481193218686443e-09,0.003905450132729057,8.620738307777171e-10,356,0.0005906677296099297,1.3680492665473702e-05,0.00400463596003921,-1.0936064435508562e-06,282,0.0,-1.092744376727521e-06
2037600,0.0,-inf,0.0,3.35308991720154e-05,3.3095096138739216e-05,3324.56,2.1966077190207542,8.137398897390795e-09,0.003913422623100928,2.61496917750111e-10,356,0.0006577878793584637,1.6062506179168533e-05,0.004012545140923443,-1.158728118537847e-06,283,0.0,-1.1584666220625547e-06
2044800,0.0,-inf,0.0,2.5135427455535573e-05,2.4613767579933868e-05,3324.56,2.196595338847902,4.79592258978215e-09,0.00395096473400136,-1.4742243553281736e-10,356,0.00048540725249175145,1.2120980478031014e-05,0.004044364110145363,-6.192674683205762e-07,284,0.0,-6.194148872780406e-07
2052000,0.0,-inf,0.0,1.473234642337589e-05,1.4707597822285285e-05,3324.56,2.1965893267587493,6.751902211719064e-09,0.003968559963036325,5.514208057578734e-10,356,0.000581785485294499,1.4090644682338174e-05,0.004068888804363288,-3.252542759282016e-07,285,0.0,-3.2470285824995554e-07
2059200,0.0,-137914230932.1887,0.0,1.4807584757421176e-05,1.3815651629847503e-05,3324.56,2.1966136374833094,6.028825047711322e-09,0.0038951929747872297,2.64270000107354e-09,356,0.000567263824908536,1.3408246050336248e-05,0.003996931124113934,-7.152972120803179e-07,286,0.0,-7.126545199134788e-07
2066400,0.0,-inf,0.0,7.082117942122248e-06,6.5391398935589075e-06,3324.56,2.196614550407143,5.291152395082523e-09,0.0038919398479024554,1.0027233684569975e-09,356,0.000545247045506567,1.3129933686496609e-05,0.003997018839376085,-4.115015615587481e-07,287,0.0,-4.1049883757449294e-07
2073600,0.0,-13721685207.172508,0.0,3.1135983098148807e-06,3.2923056117386033e-06,3324.63,2.1966179972950113,7.400143679178425e-09,0.003880753391912015,-3.160443620787733e-10,356,0.0007131253490736408,1.6691036440361975e-05,0.003989110677832585,-1.9172255446008836e-07,288,0.0,-1.920386009712841e-07
2080800,0.0,-inf,0.0,3.192119247105344e-06,2.98671220522257e-06,3324.63,2.1966194103603014,5.451607352689561e-09,0.003876809650636648,1.4259157293121993e-09,356,0.0005093160502251515,1.293136126701321e-05,0.003988986437771933,-1.9044290543818675e-07,289,0.0,-1.8901698720348218e-07
2088000,0.0,-inf,0.0,-1.0796507264529213e-05,-1.1219221830603654e-05,3324.63,2.1965938624850025,4.78153464451012e-09,0.003954281038650874,-5.610223791390722e-10,356,0.0005336013452631927,1.271940280317704e-05,0.004065314860744698,4.97195999322248e-08,290,0.0,4.915857496954794e-08
2095200,0.0,-inf,0.0,-9.356322217806383e-06,-9.727591955325436e-06,3324.63,2.1966179378638193,5.988401120079985e-09,0.0038808004267417663,2.4281601952201605e-09,356,0.0005654370570671223,1.3561322334156416e-05,0.003991879526745632,6.221620534483402e-08,291,0.0,6.464436594007096e-08
2102400,0.0,-inf,0.0,-2.694442932487295e-06,-1.6930253793014245e-06,3324.63,2.196619235687155,6.729587756515794e-09,0.0038771295911391025,7.609018545487148e-10,356,0.0006547722237351604,1.5472452429967494e-05,0.00397505415676817,-5.57578908176218e-08,292,0.0,-5.4996990173871184e-08
2109600,0.0,-724871819991.186,0.0,3.4188730581365026e-06,3.713864963714248e-06,3324.63,2.1966198896447184,5.158714103304622e-09,0.003875237791980715,9.539347766821722e-10,356,0.0005463901546914594,1.2922572477091828e-05,0.003969581236153663,-2.646998455403928e-07,293,0.0,-2.637459090860961e-07
2116800,0.0,-130446757521.9419,0.0,5.750086602725624e-06,6.0968555171809876e-06,3324.71,2.1966204124740707,6.591769426334475e-09,0.003873301165673645,-2.6747670007796365e-09,356,0.0006038619921619749,1.4694325448978675e-05,0.003982087915210916,-2.865655117906431e-07,294,0.0,-2.892402754306819e-07
2124000,0.0,-inf,0.0,1.3087052473540904e-06,1.3968022700121391e-06,3324.71,2.196614560828638,4.192384968388824e-09,0.0038911384443115573,1.0655847656430068e-09,356,0.00047184031170174017,1.1415888538759906e-05,0.003998926165769316,-1.0252028454840319e-07,295,0.0,-1.0145469845901952e-07
2131200,0.0,-inf,0.0,-9.703181245648744e-06,-9.758785785413873e-06,3324.71,2.19659701212058,4.933555350586446e-09,0.00394385505082374,3.377040944154878e-10,356,0.0005409732339539563,1.3019248850203787e-05,0.00404089809837012,1.7949599299786514e-07,296,0.0,1.7983369911723022e-07
2138400,0.0,-inf,0.0,1.279398416609219e-06,1.677981541486019e-06,3324.71,2.196626706773011,5.439831612559417e-09,0.003852855584361817,7.528976924999482e-10,356,0.0005932307798667414,1.3515260141362909e-05,0.003961661792373798,-4.360908362797815e-08,297,0.0,-4.2856188534218787e-08
2145600,0.0,-inf,0.0,3.99102190168073e-06,4.438095027456287e-06,3324.71,2.196626579118153,5.680171441380593e-09,0.0038532106024237777,1.2628789861302222e-09,356,0.000581701263753465,1.3877653074387993e-05,0.003965367043520836,-2.9459533710360206e-07,298,0.0,-2.9333245833522257e-07
2152800,0.0,-112003839801.0732,0.0,1.391722914938761e-05,1.376371972277696e-05,3324.69,2.196627026455743,9.829417513465093e-09,0.0038517339290403043,-1.215410529768968e-09,356,0.0007700296540980901,1.8206650486994982e-05,0.003953399544630432,-4.4215318356432043e-07,299,0.0,-4.4336859321598505e-07
2160000,0.0,-inf,0.0,1.021633057720501e-05,1.0056507357082289e-05,3324.76,2.196626289780178,4.310448937727052e-09,0.003854936772637764,1.708067244033552e-09,356,0.00047358210543951005,1.1207174514850663e-05,0.0039533111846743385,-3.386203422303272e-07,300,0.0,-3.369122743365716e-07
2167200,0.0,-inf,0.0,-4.6642877731444055e-06,-5.362372601742624e-06,3324.76,2.1966064803089416,4.6990294157665305e-09,0.003914778617465691,1.9165177121231264e-09,356,0.0005185846139381052,1.2702982947264239e-05,0.004016141805489222,-1.706361522506727e-08,301,0.0,-1.514709432788166e-08
2174400,0.0,-inf,0.0,-3.3122837526035715e-06,-3.2193050758181954e-06,3324.76,2.1966250413750847,4.574546731900732e-09,0.0038573314279543294,1.7253733639870336e-09,356,0.0005013662553897595,1.2554693599230265e-05,0.003965803631171757,1.224158577279137e-07,302,0.0,1.2414123562880955e-07
2181600,0.0,-349474077781.0443,0.0,3.22975238861625e-06,3.735880676844415e-06,3324.76,2.1966307465708446,6.738306968555253e-09,0.0038399109883614567,2.5969629506396333e-09,356,0.0006540245770344018,1.554804780974309e-05,0.003946695858067538,-3.110178371324408e-07,303,0.0,-3.084208679173876e-07
