epoch_idx,policy_loss,PMM:episode_rewards,explained_variance,policy_entropy,value_loss,episode_length,fps,advantage_norm,grad_norm,frames,P09:episode_rewards,P01:episode_rewards
706,-0.03991435460280627,171.74,0.7238917803764343,1.0530709332227708,0.18539858003146947,1512.21,279,4.550862038135529,1.969970544454196,5648000,288.1,76.7
707,-0.028229208384436787,174.2,0.7186173015832901,1.0412045449018479,0.06704065343830734,1523.8,279,2.6460845398902895,0.9475938806132739,5656000,288.1,77.0
708,-0.014887370553115033,174.64,0.6488256007432938,1.026206773519516,0.1358328686468303,1530.71,279,3.2085719180107115,1.355429603284595,5664000,288.1,77.0
709,-0.017632713856582997,180.43,0.6870499616861343,1.057885493040085,0.09530541210435331,1540.78,279,3.3161230194568634,1.2494599153078418,5672000,289.3,80.7
710,-0.02265005425317213,182.08,0.7387179541587829,1.0488702189922332,0.09105526409111916,1535.38,279,2.8979924273490907,1.1508043496253486,5680000,292.80000000000007,80.7
711,-0.018743713524891063,182.61,0.7415733981132507,1.0057789212465287,0.05672367539256811,1537.6,279,2.4935881090164185,0.9779910567156581,5688000,292.80000000000007,81.0
712,-0.029308506603556453,185.95,0.6738911664485931,0.9699111920595169,0.17853505769744515,1550.91,279,4.337609528303147,1.891648724877605,5696000,293.70000000000005,81.0
713,-0.027148888534429715,191.67,0.7978162276744842,0.9695184057950974,0.10635630231350661,1550.2,279,3.495501711368561,1.409943822438927,5704000,300.1,81.89999999999999
714,-0.007362470166408457,191.75,0.6479710936546326,1.006563383936882,0.11487203898839653,1539.42,279,3.0237381303310396,1.1141285715763356,5712000,300.1,81.89999999999999
715,-0.023994627669453622,189.17,0.6674924778938294,1.02730983376503,0.11440978603437543,1543.24,279,3.692595933675766,1.5152949452942246,5720000,300.1,81.89999999999999
716,-0.03030397636728594,192.78,0.8009647125005722,1.0091515040397645,0.09368253096938134,1552.2,279,3.207175863981247,1.3897413237599057,5728000,293.70000000000005,94.7
717,-0.020572430455358698,190.01,0.7255762106180191,1.0264332264661788,0.06968018408864736,1541.43,279,2.724507772922516,1.0212982196431208,5736000,293.70000000000005,82.9
718,-0.017195482611714396,182.74,0.7119306498765945,1.070724139213562,0.06595400777645409,1515.45,279,2.7198583602905275,1.0080185976693044,5744000,292.1,80.7
719,-0.001551257346291095,182.59,0.7266706568002701,1.0503683203458787,0.06097651052754372,1519.68,279,2.6580260014533996,0.9666814550274638,5752000,292.1,80.7
720,-0.018149825553409757,187.0,0.7605162590742112,1.042639599442482,0.09098530480172486,1524.13,279,3.0391190135478974,1.1785032171159,5760000,292.1,80.7
721,-0.019727766981814058,182.57,0.7136255049705506,1.0545989787578582,0.06944991865195334,1518.59,279,2.8376107776165007,0.9830796785080976,5768000,284.80000000000007,77.80000000000001
722,-0.014604635121067987,182.95,0.7266593354940415,1.0652870154380798,0.10549146125558764,1520.13,279,3.3350962340831756,1.2150432814991405,5776000,277.70000000000005,80.5
723,-0.018614022141555324,182.91,0.7405564713478089,1.0730701971054077,0.0750523838447407,1525.78,278,2.7618123435974122,0.968927529230529,5784000,277.0,80.5
724,-0.04143383359827567,182.32,0.7085707348585129,1.103475347161293,0.11575514759868383,1519.93,278,3.6802389144897463,1.4147284057418572,5792000,272.50000000000006,81.89999999999999
725,-0.016691511604003607,177.3,0.7853674960136413,1.1010770732164383,0.05943161609582603,1517.52,278,2.683576078414917,1.0866969040598307,5800000,277.0,67.2
726,-0.019635421738348667,176.1,0.7033951026201248,1.0711075741052627,0.06595573701895774,1512.36,278,2.658519777059555,0.9860728646919845,5808000,272.50000000000006,67.2
727,-0.009704845132364425,172.38,0.7384123516082763,1.0354803490638733,0.05425651388242841,1501.01,278,2.585490746498108,0.9677010607635164,5816000,266.6,67.6
728,-0.02265192045713775,170.46,0.7517507326602936,1.037422509789467,0.12225207037292421,1498.83,278,3.5902723944187165,1.4335548788462666,5824000,262.40000000000003,67.6
729,-0.013356655266543385,174.06,0.7364089518785477,1.0452280402183534,0.06828640982042998,1502.76,278,2.7569159698486327,1.093012685180612,5832000,266.6,67.6
730,-0.020412063653129735,175.4,0.7250136232376099,1.0506108909845353,0.0630965167703107,1502.88,278,2.6243521684408186,1.0389580557668008,5840000,266.6,67.6
731,-0.022976982005639003,171.95,0.766969872713089,1.0422252362966538,0.10337863045744598,1491.15,278,3.1740837186574935,1.2671893797034428,5848000,262.40000000000003,67.6
732,-0.024374035057408035,168.34,0.7617215555906296,1.044746550321579,0.11402407032437623,1494.92,278,3.3120960885286332,1.30038629426134,5856000,266.0,63.6
733,-0.020636735637672245,170.36,0.737171705365181,1.058993439078331,0.08850232224911452,1504.36,278,3.104983638525009,1.146860809612415,5864000,266.1,63.6
734,-0.02470975761403679,170.01,0.7733705651760101,1.0496502494812012,0.08846271742135287,1504.73,278,3.1789367747306825,1.256441589070235,5872000,272.1,63.6
735,-0.022664094875653972,168.33,0.7932340866327285,1.0310505414009095,0.07313261113595218,1494.54,278,2.8508962607383728,1.0024992492222051,5880000,272.1,67.6
736,-0.02393973384430865,169.74,0.6959332519769669,1.0358829534053802,0.08330541254021227,1490.47,278,3.037965359687805,1.1233492461675005,5888000,277.2,67.6
737,-0.0291956641105935,173.34,0.7111283063888549,1.0529082185029983,0.09152582364622504,1508.57,278,3.1464746564626696,1.0916831333676182,5896000,279.50000000000006,69.80000000000001
738,-0.01999467724119313,174.39,0.8087484240531921,1.0389311426877976,0.10585517668165266,1511.45,278,3.3189533346891404,1.175301723352296,5904000,277.2,69.80000000000001
739,-0.027743449233821594,170.72,0.7979906105995178,1.0421920943260192,0.07081241722218692,1501.75,278,2.8050457561016082,1.1150925343840299,5912000,277.2,69.80000000000001
740,-0.02002298121820786,172.34,0.7464505708217621,1.0228298902511597,0.06272968946024776,1508.99,278,2.6436587953567505,1.0748697649230496,5920000,277.2,73.6
741,-0.020301843442721294,173.71,0.7390187847614288,1.0174287962913513,0.20694223811849952,1512.96,278,4.4671269118785855,2.7808128650060975,5928000,279.80000000000007,73.6
742,-0.024403039391618222,167.33,0.5887393808364868,1.0486698883771897,0.09361627623904496,1480.42,278,3.289675438404083,1.471793128941559,5936000,281.6,49.3
743,-0.010822948343120515,167.38,0.7317251205444336,1.07465187728405,0.059160304865799845,1486.2,278,2.4503805828094483,0.7613937982509229,5944000,279.20000000000005,56.3
744,-0.012295330861234107,167.87,0.7282704037427902,1.0391641426086426,0.05791061040014028,1486.56,278,2.6332391500473022,0.9095556757783128,5952000,277.2,63.6
745,-0.025120068109827115,172.32,0.8276842963695527,1.0423939108848572,0.08165413786191493,1502.71,278,3.018526458144188,1.0960953012781633,5960000,281.3,73.6
746,-0.028443326032720505,170.65,0.7117460262775421,1.0709671062231063,0.06365909042302519,1505.57,278,2.671393679380417,0.8715046052670449,5968000,281.3,73.6
747,-0.02573131258570356,167.86,0.7448700714111328,1.0308053719997405,0.07390417963266373,1499.58,278,2.9651575076580046,1.0969123348643144,5976000,281.1,69.0
748,-0.00595538985915482,163.28,0.7441329962015152,1.0640761893987656,0.06044077148661017,1493.87,278,2.7357246059179308,1.0334097597272929,5984000,281.1,69.0
749,-0.021122586771671194,159.52,0.8029479068517685,1.007106946706772,0.0765270243678242,1485.32,278,2.9689039862155915,1.1050935481927915,5992000,281.1,59.7
750,-0.006736940714763478,160.78,0.7567378568649292,1.0048166078329086,0.05488103786017746,1481.32,278,2.461554855108261,0.9144058303306386,6000000,282.20000000000005,59.7
751,-0.023800505692488514,157.82,0.705659167766571,1.0197489267587663,0.08145279897376895,1478.65,278,3.075009918808937,1.0731053467390914,6008000,281.1,69.0
752,-0.021814662986362237,157.72,0.7865651458501816,1.0114147233963013,0.09922605003230274,1474.94,278,3.368508816957474,1.3622233566696986,6016000,277.40000000000003,69.0
753,-0.018493286787997932,159.61,0.8224820917844773,0.9996673268079758,0.10384602713398636,1486.81,278,3.1557422065734864,1.2246529025493065,6024000,275.20000000000005,69.0
754,-0.039833025346597425,161.01,0.8287683421373367,1.0019422841072083,0.10178845378570259,1494.33,278,3.3915836536884307,1.3047085780892238,6032000,271.40000000000003,69.9
755,-0.005461554620997049,162.02,0.7900890016555786,0.9546010112762451,0.1476522329635918,1483.9,278,3.507961919307709,1.7590702151931714,6040000,271.40000000000003,74.60000000000001
756,-0.020762109589995817,160.91,0.7602026468515396,1.021063740849495,0.06838910726364703,1485.43,278,2.782653062343597,0.9410442080287683,6048000,271.40000000000003,74.60000000000001
757,-0.02278400665440131,160.23,0.8014377611875534,0.9699864476919174,0.0987060055648908,1481.54,278,3.324834318161011,1.2346986111031213,6056000,262.00000000000006,74.60000000000001
758,-0.02427750329632545,164.96,0.7908759927749633,0.9847545969486237,0.11148093266412616,1492.74,278,3.548823843002319,1.4162283713486523,6064000,262.00000000000006,74.60000000000001
759,-0.007310973391286097,165.81,0.8482107090950012,1.009192540049553,0.051277302158996466,1488.25,278,2.5079582750797274,0.9262926461008818,6072000,259.20000000000005,74.60000000000001
760,-0.019494496858606,163.89,0.8298633140325546,0.9965565383434296,0.06565119076054543,1488.15,278,2.726104555130005,0.9482929149735112,6080000,258.1,74.60000000000001
761,-0.029689944876008668,169.2,0.7641290593147277,1.0516030448675155,0.08205631668213755,1520.9,278,2.9226331406831743,1.204876349536375,6088000,259.50000000000006,80.9
762,-0.01950687445118092,170.5,0.821381858587265,1.0335657894611359,0.06226678885985166,1530.41,278,2.6479600322246553,1.1530130831343401,6096000,258.1,81.0
763,-0.018554956114385276,172.74,0.693627142906189,1.0153225338459015,0.08808026626706124,1536.56,278,3.1612716555595397,1.134249933949957,6104000,258.1,85.5
764,-0.01553860376618104,179.36,0.7652988195419311,1.0442528200149537,0.07988448784686625,1570.36,278,2.9798584604263305,1.0175839570579839,6112000,264.0,86.0
765,-0.014022955007094424,182.57,0.8347216039896012,1.0306990855932237,0.06002313802018762,1563.28,278,2.6074842083454133,0.9956065794328707,6120000,277.1,86.0
766,-0.018289309657993726,182.56,0.6755318850278854,1.003122883439064,0.10853051608894021,1556.26,278,3.299901537299156,1.4764178173375633,6128000,265.3000000000001,89.6
767,-0.023093989059852903,186.71,0.8266727977991104,1.0022281938791275,0.07723299399018288,1563.91,278,2.932898633480072,1.207932386920814,6136000,277.1,92.0
768,-0.03844436727813445,176.86,0.4198383069038391,0.8047810938023031,0.1569028640910983,1471.65,278,4.2721972489357,2.3337842235604542,6144000,278.50000000000006,46.400000000000006
769,-0.0040079003985010785,69.41,-1.3123372828960418,0.38229837513994425,0.0407990565802902,680.24,278,2.3557204884290694,1.241934523860114,6152000,246.90000000000015,0.0
770,-0.008280143366137053,2.19,-0.03452780783176422,0.6974057329446077,0.03864267640514299,184.27,278,2.133046069741249,0.9138992607937425,6160000,6.1000000000000085,0.0
771,-0.009110525826836238,1.95,0.6730531245470047,1.0813811230659485,0.03236695251893252,181.44,278,1.9462079817056657,0.6513444979142535,6168000,6.1000000000000085,0.0
772,-0.014049965711310506,3.57,0.6675902312994003,1.0110894578695298,0.052530558207072316,206.15,278,2.2902684193849563,0.886006392668375,6176000,7.1000000000000085,0.0
773,-0.017254662793129684,20.25,0.8534153181314469,0.9941779577732086,0.20944007913582027,322.43,278,4.135652585029602,1.9712312520663615,6184000,50.400000000000034,0.0
774,-0.020932999207871034,27.84,0.7480808103084564,1.0703703945875167,0.07593055541161448,367.89,278,2.6201612836122514,0.9116234684151944,6192000,78.10000000000043,0.0
775,-0.029720011811587028,28.99,0.7685817736387253,1.0332239037752151,0.08528752164915204,383.38,278,3.0113884830474853,1.1362158326498255,6200000,92.5000000000003,0.0
776,-0.017243174124741925,44.66,0.8791413599252701,0.999024908542633,0.11076107582077384,490.03,278,3.7300069510936735,1.4985040849255231,6208000,223.00000000000017,0.0
777,-0.01975392595755693,63.84,0.8674607932567596,1.0283716088533401,0.07073864245787263,609.47,278,2.9077425134181976,1.0273753254375135,6216000,271.6000000000001,0.0
778,-0.015492223891196772,69.78,0.8962544339895249,1.0185430228710175,0.06374695484526455,651.77,278,2.6855027997493743,0.9771246097676746,6224000,277.40000000000003,0.0
779,-0.02323813545634039,82.64,0.7573088228702545,1.0408447748422622,0.111603974243626,746.47,278,3.619859538078308,1.3855376355242628,6232000,281.6,0.0
780,-0.01291697904234752,90.85,0.7855241757631302,1.0439728385210036,0.0775066755572334,808.46,278,2.6366810417175293,0.9886524988812206,6240000,287.20000000000005,0.0
781,-0.020955444559458556,100.58,0.8133841520547866,1.0135530245304107,0.10881109268404543,864.81,278,3.376979087591171,1.3277737972893642,6248000,289.5,0.0
782,-0.03809752813191153,106.78,0.8005677729845047,1.0315267008543014,0.1415176078584045,907.64,278,3.9112851333618166,1.4673756842015724,6256000,294.20000000000005,0.0
783,-0.03162260132841766,128.38,0.7783706259727478,1.0473159974813462,0.12748018675018102,1034.81,278,3.5822402846813204,1.3027268937510543,6264000,302.4000000000001,0.0
784,-0.012712808102660346,132.63,0.8296079534292221,1.0162148934602737,0.05630252215079963,1064.96,278,2.5866069293022154,0.8466032231249032,6272000,302.4000000000001,0.0
785,-0.027512228249106555,143.91,0.781635165810585,1.050734384059906,0.14168479948304594,1136.98,278,3.810894001722336,1.4149364988010615,6280000,306.90000000000003,0.0
786,-0.02790078015299514,158.77,0.7425961363315582,1.0453181105852127,0.12108638278208673,1246.03,278,3.754127725362778,1.4960684151651211,6288000,318.6000000000001,1.0
787,-0.01536938396282494,170.12,0.7902695286273956,1.0158790779113769,0.058119071698747575,1307.51,278,2.6335261774063112,0.9776739760151782,6296000,330.09999999999997,1.9000000000000004
788,-0.01975591323513072,177.97,0.7340407872200012,1.0150456243753434,0.09783974329940975,1375.77,278,3.261156723499298,1.2977910269759427,6304000,330.09999999999997,7.0
789,-0.024558105058968067,190.79,0.7818942391872405,1.0145719933509827,0.1202183320838958,1465.59,278,3.5173473489284515,1.379675905282395,6312000,330.09999999999997,48.0
790,-0.012602228475443553,199.69,0.7573685050010681,1.076181436777115,0.08579198071267456,1516.15,278,2.8826453769207,1.053552770805168,6320000,331.50000000000006,59.400000000000006
791,-0.033244620482437315,206.9,0.7539181417226791,1.0104166787862778,0.10673621807713062,1569.98,278,3.152318476438522,1.2455564168123407,6328000,336.3,63.8
792,-0.014830838507623411,210.9,0.7738822150230408,1.0082976561784744,0.07710036742500961,1584.32,278,2.9404739153385164,1.1946970334389135,6336000,336.3,66.7
793,-0.044254014647740404,217.78,0.7360958164930343,1.0826677548885346,0.11024506213143467,1625.89,278,3.2169820189476015,1.184788396062155,6344000,341.2,77.30000000000001
794,-0.013790216802153737,218.54,0.7306489962339401,1.0901423460245132,0.05950017021037638,1629.99,278,2.6593344020843506,0.8356867333329155,6352000,341.2,77.30000000000001
795,-0.0025728070513287094,217.69,0.7696725529432297,1.0371225464344025,0.07139995233621449,1634.11,279,2.7807946944236757,0.9798020150221737,6360000,341.2,77.30000000000001
796,-0.04896655025426298,220.2,0.7710092163085938,1.050830702185631,0.17002067564986645,1646.59,279,4.136556255817413,1.7406820939224792,6368000,341.2,80.7
797,-0.035070062451413836,214.47,0.6922781753540039,1.0703447723388673,0.10793701332528144,1621.48,279,3.6248149132728575,1.5009659585197264,6376000,339.20000000000005,77.5
798,0.0030393955466570333,210.39,0.711573937535286,1.0242118924856185,0.04136747738812119,1610.03,278,2.240060020685196,0.7391360643786199,6384000,339.20000000000005,70.60000000000001
799,-0.022150689485133625,213.37,0.8404468274116517,1.0095614635944365,0.0984762384556234,1615.55,279,3.246500563621521,1.4482768238732695,6392000,339.20000000000005,72.80000000000001
800,-0.017865889595705085,213.89,0.7915978544950485,1.0148649245500565,0.1071427689678967,1621.93,279,3.3315593802928927,1.3701704705120092,6400000,339.20000000000005,72.80000000000001
801,-0.024927221152902346,214.81,0.7892533838748932,1.0422020196914672,0.05913572896271944,1646.84,279,2.5126211899518966,0.9756632662456773,6408000,339.20000000000005,84.3
802,-0.015166281126948889,213.05,0.8186711174249649,1.0109626567363739,0.07463876673020423,1641.9,279,2.8860090136528016,1.1499696100872354,6416000,339.20000000000005,84.3
803,-0.02397679175250232,214.95,0.7809148532152176,0.9830069750547409,0.10567013832740485,1643.34,279,3.3801917362213136,1.3618254649135917,6424000,339.20000000000005,85.9
804,-0.03844016287417617,217.68,0.7586242586374283,1.0412328070402146,0.17307500735856593,1643.87,279,4.275289559364319,1.8642525962587237,6432000,335.40000000000003,95.0
805,-0.012068226541668992,211.63,0.7856522184610367,1.044809501171112,0.051031883573159575,1629.87,279,2.4667066562175752,0.9541531750383457,6440000,335.40000000000003,84.3
806,-0.018117216695318347,206.96,0.8513135093450547,1.0488127797842026,0.06855748921167105,1606.84,279,2.7823475003242493,1.1504510459705497,6448000,331.40000000000003,72.80000000000001
807,-0.018143655497588042,201.86,0.8514668118953704,1.0357659846544265,0.07211638532578946,1583.7,279,2.964767723083496,1.3064152755557001,6456000,319.1,60.8
808,-0.016688129533431493,202.18,0.8781634783744812,1.0005923813581468,0.0888058717828244,1585.97,279,3.173516479730606,1.3443407071163733,6464000,320.20000000000005,60.8
809,-0.022277361913002097,205.75,0.8595237249135971,1.0315238523483277,0.09882291092537343,1596.74,279,3.515087516307831,1.4160070451131288,6472000,335.40000000000003,58.900000000000006
810,-0.0357235985645093,203.58,0.7640993124246598,1.0083936375379563,0.10368429741822183,1599.56,279,3.5435204374790192,1.3488007243384013,6480000,323.30000000000007,58.900000000000006
811,-0.003951796173350885,205.88,0.8497919887304306,1.0204653173685074,0.07580954295117408,1605.14,278,2.81435396194458,1.0856879834491107,6488000,323.30000000000007,58.900000000000006
812,-0.015383059746091022,202.91,0.8350003689527512,1.0339233827590943,0.09167258431203663,1598.21,279,3.114544793367386,1.1638055423881264,6496000,322.70000000000005,58.900000000000006
813,0.00687524888839107,205.14,0.8433621937036514,1.0110657769441604,0.11076674904674291,1606.09,279,3.717558342218399,1.4659397207786398,6504000,322.70000000000005,58.900000000000006
814,-0.030346912272507326,213.09,0.8346958124637603,1.0802069467306137,0.11905795285012573,1596.59,279,3.6597914516925814,1.5120695075375212,6512000,343.40000000000003,58.900000000000006
815,-0.009790054171462543,213.81,0.8019495838880539,1.0756226271390914,0.07017901854589581,1601.93,279,2.911494565010071,1.040222630379502,6520000,345.2,58.900000000000006
816,-0.019455273475614376,212.07,0.752281848192215,1.0275638502836228,0.10089561767410488,1593.93,279,3.339024450778961,1.3350080108771123,6528000,346.09999999999997,58.900000000000006
817,-0.05611025386955589,212.83,0.8015498131513595,1.0449785298109056,0.17441697022877634,1599.75,279,4.373998200893402,2.0887843752564668,6536000,346.09999999999997,61.7
818,-0.01012946068367455,213.74,0.863764472603798,1.0481345641613007,0.04946052035782486,1602.01,279,2.3681769585609436,0.8581377770522584,6544000,346.09999999999997,62.6
819,-0.01436968378300662,213.2,0.8058584880828857,0.9960647654533387,0.14244716475717722,1612.27,279,3.6452871966362,1.540990437249172,6552000,346.09999999999997,62.6
820,-0.01612772001477424,214.32,0.8171038037538528,1.0123445868492127,0.11543372162617743,1598.39,278,3.488002893924713,1.3791415341809463,6560000,347.0,58.900000000000006
821,-0.00857899613212794,214.61,0.8300188106298446,1.0224043446779252,0.07983132984489202,1595.13,278,2.856633356809616,1.2425885880426513,6568000,347.30000000000007,58.900000000000006
822,-0.040473170695477165,212.14,0.7931743150949478,1.0252626430988312,0.1430800489615649,1588.46,278,3.8795287132263185,1.5994074930002316,6576000,347.30000000000007,57.699999999999996
823,-0.010568435789787145,208.71,0.8022072952985764,1.065057745575905,0.09039767498616129,1575.69,278,3.015716691613197,1.1623236738982299,6584000,347.30000000000007,57.699999999999996
824,-0.03357304657663917,207.47,0.823067918419838,1.0962846928834915,0.08472088726703078,1577.79,278,3.118764444589615,1.3129491484342326,6592000,347.30000000000007,57.699999999999996
825,-0.031769552670884875,215.1,0.7936015570163727,1.0982991641759872,0.10837400315329432,1616.72,278,3.559216469526291,1.3703880411671199,6600000,359.1,63.9
826,-0.02224840810020396,217.49,0.8129031187295914,1.0714262169599533,0.08009594611357898,1628.31,279,2.945995262861252,1.12514566152805,6608000,359.1,68.0
827,-0.02616349314339459,217.49,0.8210920786857605,1.0227594900131225,0.06701469839550554,1628.31,278,2.7886783695220947,1.0289902047149342,6616000,359.1,68.0
828,-0.015245960088213906,223.78,0.8714193958044052,1.0026222139596939,0.10457411348819733,1663.19,279,3.409456957578659,1.358437368272496,6624000,359.1,80.30000000000001
829,-0.013445236872357783,217.46,0.7612790083885193,1.0494848108291626,0.08160166984423994,1651.83,278,2.9836855900287627,1.4997456949975592,6632000,346.4,73.4
830,-0.018956932562286966,220.32,0.876773094534874,1.0234822195768356,0.06623937282245607,1656.02,278,2.8014509570598602,1.1819254116971134,6640000,350.9000000000001,73.4
831,-0.010849590650759638,221.28,0.7748770517110825,0.9981389552354812,0.16771228194236756,1639.41,278,4.397281137704849,1.904274955588011,6648000,350.9000000000001,68.0
832,-0.019221997477579862,225.97,0.8250539356470108,1.030820095539093,0.13795348254032433,1645.98,278,4.021476227045059,1.6263139344164372,6656000,360.0,73.4
833,-0.023733025479596107,226.04,0.782652291059494,1.067013852596283,0.06578688667621463,1639.53,278,2.7500422525405885,1.061691146974766,6664000,360.0,68.0
834,-0.006091041555628181,223.06,0.7761136424541474,1.0110205632448197,0.09282102849334478,1636.18,278,3.194347453117371,1.0791129690506975,6672000,360.0,68.0
835,-0.01936486304155551,220.7,0.8769068485498428,1.0180670469999313,0.1564161025546491,1627.58,278,4.260761601924896,1.8047556617092277,6680000,359.1,68.0
836,-0.012704302234342322,225.58,0.8977822440862656,1.0212037605047226,0.10327110646292567,1643.71,278,3.354477560520172,1.2912777319743154,6688000,360.0,68.0
837,-0.0228939675190486,230.68,0.8460163784027099,1.0249571704864502,0.102478680415079,1652.13,278,3.390026466846466,1.3043512139366376,6696000,360.0,68.0
838,-0.02252356182783842,235.44,0.7409390485286713,1.0338632041215896,0.19679514263756573,1659.71,278,4.61019043803215,2.0630392381478257,6704000,360.0,75.20000000000002
839,-0.020780090957414357,238.13,0.7932231986522674,1.0692905831336974,0.07647637363523245,1659.39,278,2.8832453894615173,1.0040856736432218,6712000,360.0,75.20000000000002
840,-0.003161183978081681,237.85,0.8259469473361969,1.0215258699655534,0.043251121970824896,1661.48,279,2.2103900897502897,0.6401034974793154,6720000,360.0,75.9
841,-0.019998146234429443,235.21,0.770034777522087,0.9807905369997024,0.1011481564771384,1663.62,279,3.3529179668426514,1.2988060025732284,6728000,360.0,75.9
842,-0.038955535940476696,236.66,0.720995866060257,1.0502932965755463,0.12538409083150326,1680.68,278,3.750050723552704,1.5187274013516336,6736000,360.0,82.30000000000001
843,-0.01214019311220909,242.13,0.8072055423259735,1.0388988828659058,0.05892770344857126,1702.78,278,2.4929294312000274,0.7888146195781615,6744000,360.0,83.89999999999999
844,-0.009372901644965168,242.9,0.8114253890514374,1.0194094747304916,0.07975250516552478,1706.15,278,2.9672416377067568,1.0524579519875816,6752000,360.0,83.89999999999999
845,-0.03399704652838409,238.72,0.8151543861627579,1.025359879732132,0.20363439735025168,1699.13,278,4.392166916131973,2.208354692403224,6760000,355.50000000000006,83.89999999999999
846,-0.020148367029323707,240.74,0.8233663022518158,1.0566040921211242,0.08397151751443743,1701.87,278,3.239632250070572,1.16845915902801,6768000,350.50000000000006,84.9
847,-0.020918914615758694,246.26,0.827227628827095,1.0246638077497483,0.0779275215882808,1714.93,278,3.0577962493896482,1.1506931487142271,6776000,355.50000000000006,103.9
848,-0.01748453640844673,240.73,0.8521790826320648,1.0042599868774413,0.09377427505329251,1684.3,278,3.3013141345977783,1.3982329844619696,6784000,355.50000000000006,93.0
849,-0.02419993414048804,244.35,0.7861331796646118,1.0210041844844817,0.07428350913338364,1693.79,278,2.7918625974655153,1.082161964188852,6792000,355.50000000000006,100.3
850,-0.01637442822509911,245.49,0.8234380578994751,0.9629034560918808,0.07811721564270556,1695.26,278,2.9553146290779115,1.1125695456650562,6800000,355.50000000000006,110.0
851,-0.011416160656372085,248.67,0.8251401454210281,0.9819253116846085,0.10724377972073854,1707.51,278,3.7037483298778535,1.3766970040591857,6808000,355.50000000000006,115.5
852,-0.020595462047494947,245.4,0.8234106576442719,1.043124363422394,0.0686766997538507,1714.95,278,2.784653774499893,1.056449041968001,6816000,351.20000000000005,115.5
853,-0.010944210294401274,245.27,0.7179719430208206,1.0376689094305038,0.07413555385544895,1716.81,278,2.8618107056617736,1.0079686966871206,6824000,351.20000000000005,115.5
854,-0.01461367863835676,244.81,0.7683582586050034,1.0247688817977905,0.12499461115337908,1708.42,278,3.6816253697872163,1.4495862793981718,6832000,351.20000000000005,115.5
855,-0.030014380923821592,247.31,0.8420890212059021,1.022791982293129,0.11902585779316724,1725.09,278,3.578948438167572,1.5930835515670316,6840000,351.20000000000005,119.9
856,-0.009819098381522054,245.87,0.7882918101549149,0.9992165350914002,0.059126201723702254,1720.18,278,2.6944371557235716,1.007677958056683,6848000,351.20000000000005,118.69999999999999
857,-0.01783948994750972,242.24,0.8108652848005294,0.979534016251564,0.0924132619984448,1719.48,278,3.2242897164821627,1.342041004488367,6856000,351.20000000000005,115.69999999999999
858,-0.021915950812399387,236.72,0.7706907486915588,1.0109100019931794,0.08659501059912145,1706.78,278,3.2634209895133974,1.2991382719369946,6864000,351.20000000000005,112.80000000000001
859,-0.029108515784027986,238.47,0.7461957627534866,1.0165538728237151,0.08682068955153227,1723.98,278,3.168533255457878,1.1819123051881593,6872000,351.20000000000005,115.69999999999999
860,-0.019173248851875543,232.86,0.827249299287796,1.0161594301462173,0.08959897862747311,1715.77,278,3.1354251527786254,1.1943906706740632,6880000,351.20000000000005,100.7
861,-0.016182882744760718,233.93,0.7553322076797485,1.062119448184967,0.06030023413710296,1716.42,278,2.62926193356514,0.9357195057724542,6888000,351.20000000000005,109.10000000000001
862,-0.014205449417931958,235.1,0.7716807198524475,1.0490225040912629,0.07107658978551626,1718.11,278,2.891330134868622,1.0617469649658795,6896000,351.20000000000005,100.7
863,-0.02697116298601031,229.77,0.7204016882181168,1.0572338515520097,0.11819615251850336,1703.28,278,3.3525745981931685,1.2527929474568058,6904000,344.70000000000005,97.2
864,-0.028177273534238337,227.14,0.757701353430748,1.044438637495041,0.05850989980623126,1693.11,278,2.5339262795448305,0.9578736877564761,6912000,344.70000000000005,97.2
865,-0.004748857780941762,225.52,0.7716104519367218,1.0210639023780823,0.11479951970279217,1687.84,278,3.36525320649147,1.2819386139012068,6920000,344.70000000000005,97.2
866,-0.015282720886170864,222.58,0.8009742683172226,1.0268594133853912,0.1045247183740139,1680.62,278,3.444406385421753,1.2744996719251913,6928000,344.70000000000005,97.2
867,-0.021595686864457092,215.25,0.8238437533378601,1.0557421922683716,0.06531025796663016,1658.52,278,2.830047218799591,1.0721866309265262,6936000,336.3,89.6
868,-0.004295025857099972,215.45,0.8398331809043884,1.05504491686821,0.08345097593031824,1661.63,278,3.0487827849388123,1.1377662529211574,6944000,336.3,85.80000000000001
869,-0.032285350105812544,218.81,0.8130622559785843,1.0302948421239853,0.111417554654181,1675.83,278,3.5629763448238374,1.2444566487526323,6952000,337.2,85.80000000000001
870,-0.025945571370248218,216.66,0.7490247285366058,1.0665772503614426,0.09163184253964574,1668.14,278,3.2517982220649717,1.1451739303113453,6960000,337.2,83.89999999999999
871,0.0009238614237983711,213.77,0.8078772151470184,1.0429140400886536,0.04364107891917229,1658.42,278,2.3211845272779463,0.7693985122311008,6968000,340.3000000000001,82.9
872,-0.0211171741085127,210.99,0.752483948469162,0.9946683591604233,0.17532216200605036,1644.13,278,4.067083292007446,1.877568548324297,6976000,337.2,82.9
873,-0.04181339146336541,217.1,0.7311556720733643,1.0420754086971282,0.22568221407011152,1659.19,278,4.624551465511322,2.107407071705582,6984000,352.50000000000006,82.9
