fps,advantage_norm,PMM:episode_rewards,episode_length,P09:episode_rewards,explained_variance,frames,clip_fraction,value_loss,grad_norm,approx_kl_divergence,policy_loss,P01:episode_rewards,policy_entropy,epoch_idx
236,15.968717855215072,184.5,333.49,430.0000000000004,-8.195638656616212e-09,2641920,0.2373779296875,0.011147344543132931,0.05365858854981296,0.001944502530045611,-0.0012728939160297158,50.0,1.7407323360443114,258
236,15.968717777729035,192.75,336.52,380.00000000000045,-1.30385160446167e-08,2652160,0.2067626953125,0.013031173775380012,0.05521241598032195,0.0017216984388028322,-0.0010037008989456809,50.0,1.7168429777026177,259
236,15.96871793270111,224.0,343.02,430.0000000000004,-3.725290298461914e-09,2662400,0.21123046875,0.01370037191954907,0.05850987168676082,0.0016972613191342135,-0.0011172552018251735,72.50000000000001,1.7284753128886223,260
236,15.968717855215072,235.25,348.31,350.0,5.960464477539063e-09,2672640,0.2221923828125,0.012778707424877212,0.056595883598637195,0.001758423597465253,-0.0014989567240263567,75.0,1.7251201145350934,261
236,15.968717831373215,262.25,352.65,475.0,-1.30385160446167e-08,2682880,0.2376953125,0.014061386339744786,0.058585638149956265,0.0018993154011127445,-0.0013952539557067212,120.00000000000001,1.7054800674319268,262
236,15.96871793270111,265.25,358.49,452.50000000000017,5.587935447692871e-09,2693120,0.1880859375,0.0143452319141943,0.05612513199822311,0.0015183351075620521,-0.0007517718106100802,125.0,1.7008256442844867,263
236,15.968717813491821,272.0,357.73,525.0,-1.899898052215576e-08,2703360,0.20869140625,0.013341403655067552,0.05547636743122253,0.0017851196967626493,-0.0010090587533341023,125.0,1.7160786531865597,264
236,15.968717867136002,285.5,369.17,527.5000000000002,2.6077032089233397e-09,2713600,0.196630859375,0.014067309953679797,0.054433875927678274,0.001577076364679897,-0.001191712129730149,125.0,1.6781718291342258,265
236,15.96871777176857,261.75,361.29,400.0,-6.7055225372314455e-09,2723840,0.21240234375,0.01465437284205109,0.056278088317378905,0.0017070132710614416,-0.0011596851349167992,125.0,1.639031283557415,266
236,15.968717962503433,271.25,360.05,475.0,1.2293457984924316e-08,2734080,0.1658447265625,0.013834609772311523,0.05366890222074876,0.001399366492455556,-0.0009159897828794783,125.0,1.602789005637169,267
236,15.968717783689499,279.25,360.14,507.5000000000006,-2.2724270820617674e-08,2744320,0.1885986328125,0.012632097229652573,0.050811388003158896,0.001703858766563826,-0.0009846786797425011,125.0,1.52888999953866,268
236,15.96871799826622,262.75,362.09,475.0,-2.2351741790771484e-08,2754560,0.2017333984375,0.012518088212891599,0.050455130185096196,0.001958962514572704,-0.0009329820903076324,97.5,1.5441450491547584,269
236,15.968717736005782,237.25,356.84,452.50000000000017,-2.9802322387695314e-09,2764800,0.25439453125,0.010800346406176687,0.053645088904879,0.002127671723644653,-0.0010741291553131305,50.0,1.5909071937203407,270
236,15.968717712163926,214.5,355.65,382.5000000000007,7.82310962677002e-09,2775040,0.2643310546875,0.009242711633487489,0.05323882571759919,0.002021237440862933,-0.0015999733172066045,50.0,1.6430834732949733,271
236,15.968717569112778,205.0,358.69,405.00000000000045,-2.2724270820617674e-08,2785280,0.2117431640625,0.00892697420008517,0.05007022047002785,0.0019641305345373893,-0.0010515735968510854,25.0,1.5611442014575005,272
236,15.968717747926712,179.75,352.25,375.0,2.2351741790771484e-09,2795520,0.29609375,0.007977788606876857,0.04994947488454815,0.0024227902636766883,-0.0012676934304181487,25.0,1.6247478611767292,273
236,15.96871770620346,170.0,341.83,352.5000000000002,-7.078051567077636e-09,2805760,0.2429931640625,0.010195853999539395,0.052586675403322555,0.002015702345607906,-0.0013465573963912902,25.0,1.692871479690075,274
236,15.968717682361603,146.5,328.46,350.0,1.2665987014770507e-08,2816000,0.2185546875,0.006450010304342868,0.05221944761062841,0.0017766816436619592,-0.0006545091528096236,25.0,1.6666708134114743,275
236,15.96871658563614,138.25,326.04,252.50000000000023,-9.685754776000977e-09,2826240,0.2933837890625,0.006284769035781323,0.051715103871660804,0.0023530033737984013,-0.00088451487099519,25.0,1.6749043561518193,276
236,15.968716847896577,133.0,323.64,330.0000000000004,1.6391277313232423e-08,2836480,0.2674560546875,0.00897796831742852,0.052984087823652805,0.0021776040902864225,-0.0010414875656351795,0.0,1.7017012931406499,277
236,15.968717801570893,147.5,326.95,327.5000000000002,-1.30385160446167e-08,2846720,0.2451416015625,0.011430978411226533,0.053481003587205055,0.002200498513454363,-0.0010893653183302377,25.0,1.7308262832462789,278
236,15.968717300891877,167.75,330.47,355.00000000000045,-1.6763806343078613e-08,2856960,0.29580078125,0.008198615613082438,0.05273603690750585,0.002508853000347244,-0.0013385367474256782,25.0,1.734401599317789,279
236,15.968717795610427,173.75,335.77,355.00000000000045,1.1548399925231934e-08,2867200,0.230859375,0.008574747668171767,0.05343519114155826,0.0016980139219072044,-0.0008192153050913476,25.0,1.7363782726228236,280
236,15.968717813491821,166.0,331.63,332.5000000000006,1.7508864402770997e-08,2877440,0.255810546875,0.009022397994976927,0.052649271688469945,0.002188161763183416,-0.0012474124869186198,25.0,1.742736604064703,281
236,15.968717694282532,153.75,328.28,277.5000000000002,9.685754776000977e-09,2887680,0.2361083984375,0.009245570964048965,0.05355169777373932,0.001868871772944658,-0.0010051521199784474,25.0,1.6929373942315578,282
236,15.968717801570893,173.0,335.81,300.0,-1.7881393432617187e-08,2897920,0.258837890625,0.00972114575924934,0.05463364757011071,0.0018457110198824012,-0.0013764662318862975,47.50000000000001,1.649636898189783,283
236,15.968717658519745,180.5,335.81,382.5000000000007,1.6391277313232423e-08,2908160,0.208203125,0.011105437694641295,0.05228391885506697,0.001783821881487313,-0.00101250570078264,25.0,1.5755424931645394,284
236,15.968717819452285,199.75,338.57,502.5000000000002,2.0489096641540527e-08,2918400,0.2324951171875,0.010509040059696417,0.04673134565490876,0.002038930044656695,-0.0011309673966025003,25.0,1.565671719610691,285
236,15.968717700242996,206.5,341.48,502.5000000000002,-1.080334186553955e-08,2928640,0.22744140625,0.00976330673584016,0.04959854945124148,0.0020930727489997026,-0.000955266351957107,25.0,1.611968820542097,286
236,15.968717801570893,211.75,347.53,525.0,-1.7881393432617187e-08,2938880,0.18603515625,0.010336151301271457,0.05006895471869831,0.0016806047796990241,-0.0006557633067131973,47.50000000000001,1.59792463183403,287
236,15.968717849254608,211.75,352.36,525.0,-8.568167686462402e-09,2949120,0.2110107421875,0.010677190069691278,0.0508096656107501,0.0019172661994389273,-0.0009937754308339207,50.0,1.5899057857692243,288
236,15.968717736005782,233.5,365.62,525.0,4.8428773880004884e-09,2959360,0.1813232421875,0.012217074635555037,0.04822100242088254,0.0015560903538698768,-0.0010451175458001671,50.0,1.5306931279599667,289
236,15.968717557191848,231.25,367.91,525.0,1.2293457984924316e-08,2969600,0.23037109375,0.010389789231066971,0.0496001199479447,0.0019754122768631532,-0.0009516145395537023,50.0,1.613347315788269,290
236,15.968717217445374,220.75,363.07,480.00000000000045,-1.862645149230957e-09,2979840,0.2931396484375,0.008781253933966582,0.050772107774261686,0.002486000330566185,-0.0008922664826968684,50.0,1.6758326455950736,291
236,15.968717765808105,191.0,347.26,475.0,8.568167686462402e-09,2990080,0.25634765625,0.008837178991598194,0.05084621074444342,0.0019072967189174505,-0.0014728038706380176,25.0,1.6438658818602563,292
236,15.968717849254608,169.5,340.49,352.5000000000002,1.862645149230957e-09,3000320,0.215185546875,0.009238986564741935,0.04741736138275553,0.0019282299565702488,-0.0010664216399163707,50.0,1.615217287093401,293
236,15.9687175989151,149.25,335.6,277.5000000000002,-1.2293457984924316e-08,3010560,0.24248046875,0.008686097069949028,0.049466439699718145,0.0017033872748640987,-0.0016292970576614607,50.0,1.592792458832264,294
236,15.968717843294144,180.25,352.18,327.5000000000002,-1.4901161193847657e-09,3020800,0.2130615234375,0.011438580087269657,0.052644205431586634,0.001507834770700356,-0.000914689592900686,50.0,1.6103095687925815,295
236,15.968717902898788,178.25,349.55,325.0,-4.8428773880004884e-09,3031040,0.2202392578125,0.01070217909218627,0.0527847750806793,0.0015753869347918225,-0.001356394427784835,50.0,1.627893290668726,296
236,15.968717801570893,199.5,360.62,327.5000000000002,1.0058283805847169e-08,3041280,0.20439453125,0.011056718803956755,0.053159831444505014,0.0015483123956130385,-0.0008990228296170244,50.0,1.6065168872475624,297
236,15.968717736005782,207.75,363.96,327.5000000000002,-1.825392246246338e-08,3051520,0.19677734375,0.011609775985107262,0.05545009644453771,0.0014560801428785907,-0.0006777018868888262,50.0,1.6319237038493157,298
236,15.96871775984764,216.25,364.67,377.5000000000002,-3.725290298461914e-09,3061760,0.2388427734375,0.010468923153530341,0.05378569164291027,0.0018906675004359385,-0.0011619849887210877,50.0,1.6348623223602772,299
236,15.968717688322068,218.75,363.64,352.5000000000002,7.450580596923828e-09,3072000,0.2182861328125,0.011376346698671113,0.0555935133367881,0.0017607390501098053,-0.0010898594337049872,50.0,1.6361792050302029,300
236,15.96871775984764,225.25,357.88,375.0,1.1920928955078126e-08,3082240,0.2001708984375,0.012093653407646343,0.05168146954171139,0.0016396911625804478,-0.001046087445865851,72.50000000000001,1.6317508950829507,301
236,15.968717902898788,206.5,356.39,327.5000000000002,-9.685754776000977e-09,3092480,0.1986572265625,0.00867088797440374,0.04956577333221316,0.0017229508756827273,-0.0008764644393522758,72.50000000000001,1.6283541843295097,302
236,15.968717843294144,180.75,350.94,302.5000000000002,6.332993507385254e-09,3102720,0.2320068359375,0.00977071874513058,0.05239017398116819,0.0017163619700113486,-0.0008864854418789037,50.0,1.6628172345459462,303
236,15.968717914819717,156.75,345.18,275.0,1.4901161193847657e-09,3112960,0.262109375,0.009436827303670726,0.05369495288002226,0.0020906251212181814,-0.0013799921362078749,50.0,1.712932536751032,304
236,15.968717223405838,132.25,332.74,275.0,6.332993507385254e-09,3123200,0.3295166015625,0.005588956095289177,0.04950775152692381,0.0030369938962849117,-0.0012599122856045142,25.0,1.6999003283679486,305
236,15.968717294931412,121.25,327.58,227.5000000000002,-1.4901161193847657e-09,3133440,0.265283203125,0.006289371183765979,0.05012389879598842,0.001957307473776382,-0.0013479440985975089,25.0,1.7093757659196853,306
236,15.968716263771057,87.5,315.45,200.0,-1.4528632164001465e-08,3143680,0.318896484375,0.005853323898395502,0.04815189560268739,0.002782780203870061,-0.001284920876423712,0.0,1.69379146322608,307
236,15.968715578317642,94.5,316.1,200.0,-3.7252902984619143e-10,3153920,0.3095703125,0.005120166396216064,0.04646111830035402,0.0022900242008233817,-0.0013733954187046039,0.0,1.6704773716628551,308
236,15.9686891913414,75.0,311.13,150.0,1.6391277313232423e-08,3164160,0.3004638671875,0.0033082524315720895,0.04811883402243798,0.002435522245900756,-0.0010006360585975926,0.0,1.602699487656355,309
236,15.968715941905975,63.25,307.44,125.0,4.470348358154297e-09,3174400,0.2978271484375,0.004631304955813676,0.04791143301284369,0.002222243305993743,-0.000987547903059749,0.0,1.5819153979420661,310
236,15.968708151578904,63.0,308.13,125.0,-1.4156103134155273e-08,3184640,0.27265625,0.00461699333776977,0.04905097917759032,0.0019162778268423607,-0.0008122597610054072,0.0,1.62605045363307,311
236,15.968711870908738,63.75,309.29,125.0,-5.960464477539063e-09,3194880,0.3005615234375,0.0033390057457779675,0.04751642802572892,0.0025313899007699094,-0.0011754691160604125,0.0,1.6402287669479847,312
236,15.96860101222992,55.25,308.63,125.0,1.862645149230957e-08,3205120,0.2368408203125,0.002940079387984085,0.048001818026171386,0.001860760677431017,-0.0006898233019455802,0.0,1.6252123147249222,313
236,15.968049502372741,46.0,305.46,102.50000000000021,-7.82310962677002e-09,3215360,0.2993408203125,0.0035429477563117652,0.04932788667394909,0.002495932324035266,-0.0008839767469908111,0.0,1.5697421811521053,314
236,15.968705821037293,48.75,307.33,100.0,-7.82310962677002e-09,3225600,0.3229248046875,0.0038140048608113373,0.04272764195240712,0.002789226095228514,-0.001423775712828501,0.0,1.6059746861457824,315
236,15.96870174407959,56.25,307.64,100.0,-1.2293457984924316e-08,3235840,0.310009765625,0.004113539344612604,0.04876209104927584,0.001973532399020428,-0.0007985516691405792,0.0,1.6622101090848447,316
236,15.968717241287232,65.75,306.86,125.0,2.9802322387695314e-09,3246080,0.2748291015625,0.005119085541423374,0.04869162649531519,0.002235790769918822,-0.0010442927406984382,0.0,1.656608796864748,317
236,15.968710881471633,66.5,305.78,125.0,-5.960464477539063e-09,3256320,0.3064453125,0.0035450267913077482,0.044969733986894175,0.0022481717878179096,-0.001153522916865768,0.0,1.6142236731946469,318
236,15.96871725320816,69.5,309.72,125.0,4.470348358154297e-09,3266560,0.3514404296875,0.005167736705413972,0.05120162447288403,0.0024504503793281174,-0.000996058588498272,0.0,1.600282297283411,319
236,15.968717014789581,61.5,309.33,125.0,5.587935447692871e-09,3276800,0.32548828125,0.00452951027339168,0.048228441630624994,0.0026078499531763553,-0.0008233155076595722,0.0,1.61454067081213,320
236,15.968696159124374,63.25,311.56,125.0,-5.215406417846679e-09,3287040,0.2966796875,0.004130085355346225,0.048818053084359186,0.002187518653357756,-0.0010623737485730088,0.0,1.607415148615837,321
236,15.96870738863945,61.5,313.83,125.0,4.097819328308106e-09,3297280,0.3257080078125,0.004487949529283242,0.04948871226022695,0.0023655683529909765,-0.0011650792293949053,0.0,1.6272737056016922,322
236,15.96871658563614,63.5,316.82,125.0,7.450580596923828e-09,3307520,0.31669921875,0.0043696394546145715,0.04847412764056018,0.00241481407305173,-0.0009740633060573601,25.0,1.640249840170145,323
236,15.968717521429062,69.25,319.69,150.0,-3.725290298461914e-09,3317760,0.3384765625,0.005640514301012445,0.050628836079391636,0.002931142909278606,-0.001155785981063673,25.0,1.6717844568192959,324
236,15.96871634721756,73.0,315.68,150.0,-2.6077032089233397e-09,3328000,0.269287109375,0.0053914994568003746,0.046178733605726593,0.0021277037808431487,-0.0009075183770619333,0.0,1.6959131732583046,325
236,15.968717139959335,85.5,317.09,150.0,8.568167686462402e-09,3338240,0.2040283203125,0.006310368249887688,0.04853135754749594,0.0016891112199346025,-0.000762274768203497,0.0,1.7013222105801105,326
236,15.968717360496521,89.0,313.38,150.0,-1.080334186553955e-08,3348480,0.2501708984375,0.005350303360046382,0.04903195956394929,0.0018408804808359492,-0.0011061619716201676,0.0,1.6888733148574828,327
236,15.968716555833817,103.0,312.09,175.0,0.0,3358720,0.2487060546875,0.007263705164285738,0.049226324303007385,0.0018951731427591767,-0.0006124779305537231,25.0,1.6945336259901524,328
236,15.968717008829117,112.75,312.43,225.0,0.0,3368960,0.264404296875,0.006342753680530677,0.051436497859296645,0.002277113944018083,-0.000777874928098754,25.0,1.7053681477904319,329
236,15.96871754527092,121.25,312.04,257.5000000000006,1.601874828338623e-08,3379200,0.259228515625,0.007295981875995494,0.05092728496081169,0.0018514230637237006,-0.0007111225393600761,25.0,1.702341043204069,330
236,15.96871770620346,131.25,318.34,302.5000000000002,-6.332993507385254e-09,3389440,0.200048828125,0.0109182595182574,0.05333641864957741,0.0013739482293843252,-0.0006351855878165225,25.0,1.688137899339199,331
236,15.968717885017394,151.5,324.57,302.5000000000002,-3.3527612686157227e-09,3399680,0.2624267578125,0.01015446126984898,0.05391541275317494,0.0018337943655410526,-0.0011428436959249667,25.0,1.6747708454728127,332
236,15.968717765808105,173.0,330.7,325.0,-7.82310962677002e-09,3409920,0.2297119140625,0.00968079579215555,0.052985830276892375,0.0015031746571310123,-0.0008135142648825422,50.0,1.694347745925188,333
236,15.968717205524445,170.25,327.63,357.5000000000007,2.2351741790771484e-09,3420160,0.244873046875,0.007493301915746997,0.05168208109638629,0.0018042013635465536,-0.0009588568911567564,25.0,1.6545955158770085,334
236,15.968717646598815,151.25,320.66,380.00000000000045,7.450580596923828e-09,3430400,0.28759765625,0.007331134936157469,0.04945037858239989,0.002048272259889927,-0.0011887460183061193,25.0,1.6445791848003863,335
236,15.96871770620346,143.5,322.48,327.5000000000002,-1.825392246246338e-08,3440640,0.2449462890625,0.009949800699541812,0.0552812364546432,0.0017807448257428859,-0.0007072950538713485,25.0,1.6541728660464288,336
236,15.96871775984764,162.25,327.7,352.5000000000002,-7.450580596923828e-09,3450880,0.2140625,0.011056604514305946,0.05417240497324385,0.0015293172975020751,-0.001094806987021002,25.0,1.6616070091724395,337
236,15.968717944622039,190.75,338.0,350.0,-7.82310962677002e-09,3461120,0.23935546875,0.01184910322772339,0.05633679818276505,0.001782526875251733,-0.0009869778557913377,50.0,1.6294451259076594,338
236,15.968717712163926,212.0,348.53,355.00000000000045,2.2351741790771484e-09,3471360,0.229052734375,0.011799908001557924,0.04972641050574872,0.0016432866408138125,-0.0011665173344226787,50.0,1.5872026585042476,339
236,15.968717926740647,217.25,348.42,325.0,1.862645149230957e-09,3481600,0.15810546875,0.01367982877563918,0.05484914316073286,0.00114223905320614,-0.00030883149011060593,50.0,1.594030936807394,340
236,15.968717670440673,227.25,347.99,325.0,-6.7055225372314455e-09,3491840,0.1818359375,0.012597971932336804,0.049102366571223924,0.0014095600687483057,-0.0010516522939724381,75.0,1.5689609676599503,341
236,15.968717914819717,230.5,350.75,325.0,-1.4156103134155273e-08,3502080,0.1778564453125,0.01519439326657448,0.054613292143443126,0.0013309336514907954,-0.0009442242018849357,125.0,1.574312712997198,342
236,15.968717926740647,240.5,349.05,350.0,-1.5273690223693846e-08,3512320,0.220849609375,0.014193052815971895,0.05498212986960075,0.0014409407025709696,-0.0010117304962477646,125.0,1.626696266978979,343
236,15.968717789649963,250.5,348.75,375.0,1.30385160446167e-08,3522560,0.1975830078125,0.015049402802833355,0.055800040760444425,0.0013614411113053392,-0.0011202264126040974,125.0,1.6602487571537494,344
236,15.968717908859253,269.5,347.58,402.5000000000002,-7.450580596923829e-10,3532800,0.165234375,0.015274760191095993,0.05326545504115572,0.0013052967563368157,-0.0007174679900344927,125.0,1.659031754732132,345
236,15.9687180519104,274.75,348.53,502.5000000000002,3.7252902984619143e-10,3543040,0.21669921875,0.01527208543557208,0.05854267343034379,0.0013966792055839505,-0.0009045078357303282,125.0,1.6669426418840885,346
236,15.968718045949936,288.0,354.16,527.5000000000002,1.6763806343078613e-08,3553280,0.178759765625,0.015375630790367722,0.057448216737725676,0.0011686845601161621,-0.0010927348710538353,150.0,1.6779693447053432,347
236,15.968718028068542,273.5,354.02,425.0,-5.215406417846679e-09,3563520,0.1847900390625,0.01462295456440188,0.05832696103804201,0.00120474143291176,-0.0007949893764816806,150.0,1.6961799331009388,348
236,15.968717855215072,275.5,359.72,425.0,3.874301910400391e-08,3573760,0.2178466796875,0.014087446860503405,0.05641716297071002,0.0015666627183463788,-0.0013514374462829438,125.0,1.6787748105823994,349
236,15.96871787905693,277.0,363.53,425.0,1.4901161193847657e-09,3584000,0.1838134765625,0.013893298529728782,0.0557145604118214,0.001253510739269359,-0.000764902981245541,125.0,1.6760704770684243,350
236,15.968717831373215,270.75,359.68,400.0,-1.4901161193847657e-09,3594240,0.187890625,0.014575311113731004,0.05762553686245868,0.0011635179391021211,-0.0011188627628143876,125.0,1.659074755012989,351
236,15.968717926740647,284.75,358.61,550.0,-2.6077032089233397e-09,3604480,0.1668701171875,0.014013125830388162,0.05525425397877394,0.0011241920542950368,-0.0005541646725760075,125.0,1.6398128524422646,352
236,15.968717861175538,297.25,357.62,577.5000000000002,0.0,3614720,0.1591552734375,0.015471549730864353,0.056335577050897576,0.0011313003080374528,-0.0008776976472290698,150.0,1.6407417125999928,353
236,15.968717795610427,304.75,357.09,602.5000000000002,-1.601874828338623e-08,3624960,0.198681640625,0.014617277710931376,0.054822010258647046,0.0012993387799014045,-0.0008219353760068771,150.0,1.6516151219606399,354
236,15.968718045949936,284.5,356.04,550.0,4.8428773880004884e-09,3635200,0.213037109375,0.014245374671008903,0.057253047893355766,0.0013650331314465803,-0.0013443664873193483,147.5,1.6415078803896903,355
236,15.968717914819717,282.5,360.97,527.5000000000002,-1.6763806343078613e-08,3645440,0.1939697265625,0.014429897593799978,0.057651389522194695,0.001472318723654098,-0.001251338862493867,147.5,1.5870158962905407,356
236,15.968717950582505,282.0,363.72,552.5000000000002,1.1548399925231934e-08,3655680,0.215283203125,0.01376040643081069,0.055672952392687526,0.0013879100406882117,-0.0010844141346751713,150.0,1.659445647895336,357
236,15.968717592954636,268.75,365.45,455.0000000000004,-1.9744038581848144e-08,3665920,0.2383544921875,0.013158405889407731,0.05288322906120661,0.0016648120195895898,-0.001393110509525286,125.0,1.6580860041081906,358
236,15.968717807531357,255.0,355.75,502.5000000000002,-4.097819328308106e-09,3676160,0.228271484375,0.010739693980576703,0.05518157563838699,0.001403142687752279,-0.001187015584218898,75.0,1.6801956355571748,359
236,15.968717795610427,234.5,358.06,500.0,-4.8428773880004884e-09,3686400,0.2522705078125,0.010274908436986151,0.0532178210245429,0.0015861494792375197,-0.0011814215471531498,75.0,1.6658074960112572,360
236,15.968717676401138,232.5,358.32,525.0,-5.587935447692871e-09,3696640,0.2151611328125,0.011577994232720813,0.051833008764232705,0.0014424191076756188,-0.0012432802042894764,50.0,1.590751738846302,361
236,15.96871770620346,221.5,359.4,500.0,8.568167686462402e-09,3706880,0.1576416015625,0.010621460411675799,0.051859721338356854,0.001129968880644583,-0.000697864210451371,50.0,1.5764061667025089,362
236,15.968717795610427,236.0,366.86,527.5000000000002,9.685754776000977e-09,3717120,0.2376953125,0.010880942424773821,0.05299876429346175,0.0016167302325357014,-0.0013315726839209674,25.0,1.6010425582528114,363
236,15.968717789649963,226.0,368.67,502.5000000000002,-1.4528632164001465e-08,3727360,0.2119873046875,0.010854248472605832,0.0525179800826228,0.0015134375400862154,-0.0006577646414370975,50.0,1.6032461620867253,364
236,15.968715089559556,233.25,372.87,527.5000000000002,-1.3411045074462891e-08,3737600,0.251416015625,0.011288675658545345,0.05252147767197392,0.0014547693744617618,-0.0012768248852808028,50.0,1.6593941390514373,365
236,15.968717789649963,233.25,372.46,525.0,-7.078051567077636e-09,3747840,0.2394287109375,0.010006576189334737,0.05407836461095378,0.0015623204215557962,-0.0008767668507061899,50.0,1.6465608760714532,366
236,15.968717819452285,217.75,366.27,452.50000000000017,-3.7252902984619143e-10,3758080,0.18330078125,0.010454630204185378,0.050472330009148615,0.0011650502694379838,-0.0005819184745632811,75.0,1.6359694376587868,367
236,15.968717700242996,188.5,358.33,325.0,0.0,3768320,0.236767578125,0.00915264417162689,0.05195991678657621,0.001443766792687029,-0.0010605677434796235,50.0,1.643000040948391,368
236,15.968717658519745,162.75,346.99,275.0,-2.2351741790771484e-09,3778560,0.231005859375,0.00963250956046977,0.05296514223960491,0.0014923658451152732,-0.0008928932973503833,50.0,1.6730430655181407,369
236,15.96871766448021,152.75,344.27,277.5000000000002,-3.7252902984619143e-10,3788800,0.2159423828125,0.00828483135192073,0.05298746263643993,0.0012195336511851452,-0.0010185907693085027,50.0,1.7105115413665772,370
236,15.968717789649963,155.75,341.27,300.0,0.0,3799040,0.2393798828125,0.00888094482879751,0.05609867384323928,0.0014421317639829567,-0.0011270711540419143,47.50000000000001,1.712546605616808,371
236,15.968717652559281,173.5,344.0,325.0,3.7252902984619143e-10,3809280,0.2142333984375,0.011720905028050765,0.05305491240473833,0.0012302263872612685,-0.0009446822568861535,47.50000000000001,1.6886017806828022,372
236,15.968717658519745,184.25,351.54,330.0000000000004,-1.899898052215576e-08,3819520,0.1872802734375,0.009390097175582923,0.05143969676661636,0.0012016221159285578,-0.0007934315905004041,50.0,1.6432479672133922,373
236,15.968717563152314,196.5,358.75,377.5000000000002,-1.30385160446167e-08,3829760,0.274951171875,0.009452780627543688,0.05622074968922104,0.0018193838437071009,-0.0008254344553279225,50.0,1.62455937191844,374
236,15.968717765808105,171.25,354.18,277.5000000000002,5.960464477539063e-09,3840000,0.2404052734375,0.007616824794604326,0.051292855185478756,0.0013963697766200766,-0.0011225884085433791,50.0,1.6326346755027772,375
236,15.968717217445374,158.25,351.57,250.0,-1.3783574104309083e-08,3850240,0.25849609375,0.008337400926382087,0.052675997550205925,0.0016432518763558335,-0.0011475925472041125,50.0,1.6563649654388428,376
236,15.968717455863953,147.25,345.05,250.0,-1.6763806343078613e-08,3860480,0.2396240234375,0.007428202906703518,0.05242081737636204,0.001406349824088693,-0.000996448114165105,50.0,1.6758884601294994,377
236,15.968717318773269,139.5,346.35,227.5000000000002,-9.313225746154785e-09,3870720,0.2130859375,0.006696367529485769,0.050621967172034786,0.0012680311071591177,-0.0008255066888523289,25.0,1.623545042425394,378
236,15.968708050251006,121.5,338.03,200.0,-1.5273690223693846e-08,3880960,0.250537109375,0.006306387017162507,0.05123990394414255,0.0016652877839419488,-0.0004569542928948067,25.0,1.643246353417635,379
236,15.968717515468597,126.5,341.88,202.50000000000023,7.450580596923829e-10,3891200,0.248974609375,0.008212900482601527,0.05148160045928616,0.0015709169109186405,-0.001113521929073613,25.0,1.6462289176881313,380
236,15.96871771812439,125.5,335.94,225.0,3.725290298461914e-09,3901440,0.2454833984375,0.00770395147628733,0.05226882257587841,0.0015039487916396865,-0.000800513066133135,25.0,1.6343038208782672,381
236,15.968717360496521,122.5,336.79,202.50000000000023,1.7508864402770997e-08,3911680,0.2396728515625,0.0065292186908664,0.051458164172387896,0.001333614485116641,-0.0011480287153972312,25.0,1.6245522156357766,382
236,15.96871645450592,108.0,331.51,175.0,-5.960464477539063e-09,3921920,0.216650390625,0.005293241488612921,0.04892698439425299,0.0013461926603667961,-0.0005071416395367123,25.0,1.6061954110860825,383
236,15.968717652559281,100.0,329.99,175.0,9.685754776000977e-09,3932160,0.29580078125,0.006554638504803733,0.05204106076992624,0.0018071170382569334,-0.0010774488815513904,25.0,1.5912728577852249,384
236,15.968714052438736,91.25,321.9,175.0,-6.7055225372314455e-09,3942400,0.2502685546875,0.005644599710497999,0.047987742658609195,0.0016557341151212767,-0.0009081386540856328,25.0,1.5753230832517147,385
236,15.96871668100357,91.0,325.56,175.0,-2.3096799850463868e-08,3952640,0.2635498046875,0.00572756644388619,0.04828687196113847,0.0016913445384830084,-0.0006987934320932254,25.0,1.6178919054567813,386
236,15.968717497587203,89.0,320.16,150.0,-2.0861625671386717e-08,3962880,0.284423828125,0.00670210685548227,0.05369960460705314,0.0020875089038099757,-0.000783710282848915,25.0,1.6257165223360062,387
236,15.96871725320816,93.5,325.16,152.50000000000023,-5.960464477539063e-09,3973120,0.2359619140625,0.005741862969830436,0.04714033625634598,0.0014856249256297361,-0.0009509195435384755,25.0,1.598962450772524,388
236,15.968714010715484,80.5,317.86,150.0,-1.0058283805847169e-08,3983360,0.3021728515625,0.0041214627845441495,0.050105245337266034,0.0017972497113646567,-0.0008347879025677685,22.500000000000007,1.6105442658066749,389
236,15.968714559078217,79.25,315.85,150.0,-1.3411045074462891e-08,3993600,0.3040283203125,0.006037764827584624,0.049992908022358534,0.0021225651239490163,-0.0008789271239947993,0.0,1.6610676921904086,390
236,15.968717688322068,85.0,315.84,150.0,-1.9371509552001954e-08,4003840,0.2304931640625,0.006889646929994342,0.0509251783060475,0.0016112078485150505,-0.0009815945231821388,22.500000000000007,1.6265745781362058,391
236,15.968717473745347,104.25,321.61,175.0,0.0,4014080,0.2504638671875,0.007243999571738868,0.048368640561501544,0.0016168090649216539,-0.0009014364459289936,25.0,1.589994653314352,392
236,15.968717408180236,111.25,325.45,200.0,-1.564621925354004e-08,4024320,0.22646484375,0.006319344636085589,0.04773828184067825,0.0013846879256334433,-0.0004673448582252604,25.0,1.6238135412335395,393
236,15.968717169761657,101.5,321.76,200.0,1.862645149230957e-09,4034560,0.2334716796875,0.005439979282425611,0.047934223589078014,0.001437333809070651,-0.0007797903675964335,25.0,1.6189428240060806,394
236,15.96871730685234,90.0,316.66,175.0,4.470348358154297e-09,4044800,0.2183837890625,0.005707419179725548,0.04264299541805082,0.0015087654153205677,-0.0010444511954119662,25.0,1.4968793027102947,395
