frames,explained_variance,fps,episode_length,P09:episode_rewards,epoch_idx,policy_entropy,approx_kl_divergence,clip_fraction,PMM:episode_rewards,advantage_norm,grad_norm,policy_loss,P01:episode_rewards,value_loss
2334720,3.7252902984619143e-10,246,299.55,127.50000000000021,228,1.6134295485913754,0.0031976695191588077,0.344287109375,59.75,15.968708151578904,0.0466618638870852,-0.0011391874397304492,0.0,0.0032565234581865
2344960,-3.3527612686157227e-09,246,299.42,127.50000000000021,229,1.6974133849143982,0.0024874795882510623,0.270654296875,58.75,15.968703937530517,0.04828322442288011,-0.0007485263915441465,0.0,0.0054818761582055234
2355200,-1.080334186553955e-08,246,315.68,202.50000000000023,230,1.6727253518998624,0.0026254467625221878,0.27822265625,93.0,15.968716889619827,0.054000522818052635,-0.0012589936770382338,0.0,0.008124145371857594
2365440,7.450580596923828e-09,246,325.46,227.5000000000002,231,1.6758302830159664,0.0019369798703678498,0.2113525390625,118.5,15.968717497587203,0.05153823774214185,-0.0007700157631916227,0.0,0.008325454678652023
2375680,-1.4528632164001465e-08,246,336.45,277.5000000000002,232,1.6959099844098091,0.002092554148094905,0.22626953125,151.0,15.968717831373215,0.05411854852786311,-0.001056090991187375,25.0,0.010048853161060833
2385920,-8.568167686462402e-09,246,341.92,327.5000000000002,233,1.6735920675098896,0.0024502381547520714,0.284326171875,170.5,15.968717783689499,0.05614171703980354,-0.0021948158253508156,47.50000000000001,0.009224303683731705
2396160,-4.097819328308106e-09,246,344.22,455.0000000000004,234,1.6572875641286373,0.001998699216323985,0.2276123046875,181.75,15.968717747926712,0.05492587718136889,-0.0010405197761429008,25.0,0.010383711310532817
2406400,-8.568167686462402e-09,246,352.32,455.0000000000004,235,1.653747623413801,0.0017886678859838413,0.207177734375,200.75,15.968717741966248,0.05537910589313984,-0.0011117756286694203,50.0,0.010852605080435751
2416640,-2.9802322387695314e-09,246,359.69,502.5000000000002,236,1.62069441229105,0.0019086809813984474,0.196142578125,211.75,15.9687175989151,0.050604803715121424,-0.0011545804718480213,47.50000000000001,0.009462314936536131
2426880,1.1920928955078126e-08,246,355.43,527.5000000000002,237,1.5796879932284356,0.0019974513208467215,0.22158203125,202.0,15.968717831373215,0.05106608101937071,-0.001226884346397128,25.0,0.009255006960211176
2437120,6.332993507385254e-09,246,363.95,552.5000000000002,238,1.5452046312391758,0.002085147466266335,0.247900390625,220.0,15.96871782541275,0.05286819739968111,-0.001353353532977053,25.0,0.008410775500669843
2447360,-2.123415470123291e-08,246,359.56,552.5000000000002,239,1.5558450169861318,0.00221066246637065,0.2134765625,208.0,15.968717569112778,0.04998819242801052,-0.0009495326939941151,25.0,0.008437701603907045
2457600,-7.450580596923829e-10,246,342.58,475.0,240,1.6122805386781693,0.0021422424394927477,0.2305419921875,174.0,15.968713867664338,0.05175036221131333,-0.0012464201645343564,25.0,0.006225252336759013
2467840,-2.9802322387695314e-09,246,326.3,275.0,241,1.6249709717929364,0.002071287421449597,0.2468505859375,132.25,15.968717670440673,0.05207053248297139,-0.0011078229690610897,25.0,0.007268282253062352
2478080,1.0430812835693359e-08,246,320.08,202.50000000000023,242,1.6425532385706902,0.00207646969694224,0.241943359375,118.0,15.968717867136002,0.05277653872200679,-0.0010645298549206927,25.0,0.009185190152311406
2488320,1.3783574104309083e-08,246,327.69,250.0,243,1.6671470001339912,0.0020112395238356838,0.2543701171875,129.5,15.968717753887177,0.053388520618883016,-0.0012640801156521774,25.0,0.008683398460379976
2498560,-9.685754776000977e-09,246,331.36,275.0,244,1.6638913728296756,0.0020273898516450116,0.2383056640625,152.25,15.968717616796493,0.05257842627720716,-0.0009129151010711211,50.0,0.008697589839721331
2508800,2.6077032089233397e-09,246,339.84,277.5000000000002,245,1.6647181160748006,0.001970358439632491,0.2280029296875,162.5,15.968718045949936,0.05517894092848578,-0.0008837488054268761,50.0,0.009671388868082432
2519040,8.568167686462402e-09,246,341.37,277.5000000000002,246,1.6315774977207185,0.0019370029808669642,0.227001953125,163.0,15.968717777729035,0.05203954967669853,-0.0011205412753042764,47.50000000000001,0.00900468850886682
2529280,-7.078051567077636e-09,246,349.43,425.0,247,1.5758041217923164,0.0016969384980654923,0.2165283203125,178.25,15.968717354536057,0.05498847486877868,-0.001145505448221229,47.50000000000001,0.009983208353821738
2539520,1.4156103134155273e-08,246,360.98,502.5000000000002,248,1.5554271087050437,0.0016663594383544479,0.2010498046875,209.0,15.968717849254608,0.05231831682219738,-0.0010455664501932914,50.0,0.01126018269424094
2549760,-1.0430812835693359e-08,246,364.23,502.5000000000002,249,1.5556060321629048,0.0018549816150482457,0.2174072265625,217.75,15.96871789097786,0.052492794674542875,-0.0010952483222354203,50.0,0.011429757297446486
2560000,-1.564621925354004e-08,246,374.41,525.0,250,1.5369070492684842,0.0016147513653606894,0.1919189453125,242.0,15.968717777729035,0.05551996644146904,-0.0011740789243049222,97.5,0.01209338189655682
2570240,1.862645149230957e-09,246,377.66,552.5000000000002,251,1.5387049183249473,0.0017114880500116668,0.21064453125,247.25,15.968717885017394,0.056022921006777616,-0.0014769146706385071,100.0,0.012391056238266173
2580480,-8.195638656616212e-09,246,383.92,575.0,252,1.5296001769602299,0.0013268951693930831,0.14296875,257.25,15.968717449903489,0.04993647443463939,-0.0006408427772839787,125.0,0.010625024203818612
2590720,1.825392246246338e-08,246,381.67,550.0,253,1.5753158256411552,0.0017621822940952826,0.1952392578125,253.25,15.968717670440673,0.04993605879094608,-0.0007592192770971451,75.0,0.009855066190175421
2600960,-1.0058283805847169e-08,246,369.81,502.5000000000002,254,1.5670238852500915,0.0017638584789438027,0.1947021484375,212.25,15.968717402219772,0.0491207438720631,-0.0007979298556165304,50.0,0.006776814575096069
2611200,-1.564621925354004e-08,246,359.84,427.5000000000002,255,1.5700339414179325,0.002904098365985419,0.302490234375,173.75,15.968713837862015,0.04835409951209078,-0.001261130736747873,50.0,0.007102258197051015
2621440,2.6077032089233397e-09,246,347.32,200.0,256,1.6241593532264234,0.002726735599935637,0.2595458984375,130.75,15.96871750354767,0.049344907496487046,-0.0012002978386590258,47.50000000000001,0.0063482112245765165
2631680,5.587935447692871e-09,246,336.28,177.50000000000023,257,1.5980913676321507,0.0021118496374015194,0.23515625,120.5,15.968717604875565,0.05244849584968838,-0.0009236189631337766,47.50000000000001,0.008360037762213324
2641920,1.1548399925231934e-08,246,336.34,177.50000000000023,258,1.5609078481793404,0.0021084733199018047,0.24853515625,129.0,15.968717634677887,0.05142401906878632,-0.0010787269318825565,50.0,0.007828011293076998
2652160,7.450580596923829e-10,246,340.2,227.5000000000002,259,1.6099322579801083,0.0018569057136716082,0.212353515625,141.5,15.96871738433838,0.0494932502414264,-0.0008552373161364813,47.50000000000001,0.0068489365536038346
2662400,8.940696716308593e-09,246,343.08,300.0,260,1.5949134632945061,0.0020638714390486257,0.247412109375,150.0,15.968717551231384,0.05152264259710908,-0.0009186840143229347,50.0,0.007254785604709468
2672640,-4.470348358154297e-09,246,348.52,277.5000000000002,261,1.5705144099891186,0.002039640718760438,0.245947265625,150.25,15.968717622756959,0.051275478665793614,-0.0012877713899797528,47.50000000000001,0.00786818039841819
2682880,1.3411045074462891e-08,246,349.94,400.0,262,1.6391478404402733,0.0021992706099240424,0.2524658203125,159.25,15.968717616796493,0.052271958118591456,-0.0009653049943153747,50.0,0.008752061145150947
2693120,-1.0058283805847169e-08,246,357.03,400.0,263,1.6086912140250207,0.0015589107096104725,0.195947265625,167.5,15.968717378377914,0.052257155005457134,-0.000798373919678852,50.0,0.007908226517611184
2703360,-3.3527612686157227e-09,246,359.05,400.0,264,1.588936959952116,0.0021155199125416856,0.2504150390625,177.75,15.968717783689499,0.05413385596252969,-0.0010442515085742343,50.0,0.010406933988269884
2713600,-3.3527612686157227e-09,246,357.44,427.5000000000002,265,1.642726620286703,0.00225489685356024,0.239990234375,194.75,15.968717700242996,0.05368456664394168,-0.0007668745136470533,50.0,0.009478541123280592
2723840,8.568167686462402e-09,246,354.62,455.0000000000004,266,1.6849977895617485,0.0021077361533230034,0.2494384765625,199.0,15.968717670440673,0.053201544551172576,-0.0011651249915303197,50.0,0.010230283992132171
2734080,8.940696716308593e-09,246,343.15,450.0,267,1.6910745844244957,0.0021857983329539366,0.255419921875,193.25,15.968717676401138,0.053832593285312924,-0.0012425262088072487,50.0,0.010313909332762706
2744320,-2.2351741790771484e-09,246,335.06,325.0,268,1.6932882405817509,0.0015467067828296877,0.1933349609375,177.0,15.96871771812439,0.05468918354329337,-0.0008372760279598878,50.0,0.01006963978834392
2754560,1.4156103134155273e-08,246,338.44,380.00000000000045,269,1.6883699409663677,0.0020270784368221937,0.23876953125,187.0,15.96871754527092,0.05468003071736218,-0.0006692030614431132,50.0,0.009387030982452416
2764800,2.2351741790771484e-09,246,340.61,380.00000000000045,270,1.6549696423113347,0.0018281103039839764,0.2236572265625,182.0,15.968717628717423,0.053028137572955915,-0.0010776691648061386,50.0,0.009979254785866943
2775040,-1.7136335372924803e-08,246,343.42,380.00000000000045,271,1.6749062277376652,0.002556851517567793,0.2638916015625,179.25,15.9687175989151,0.05345427611111799,-0.0012390150888677454,50.0,0.008980664518094272
2785280,-2.0116567611694337e-08,246,352.35,385.00000000000085,272,1.6786708019673824,0.0019584855595098814,0.2622802734375,181.75,15.968717747926712,0.05227882600584903,-0.0008310351604450261,47.50000000000001,0.008594336893202126
2795520,-6.7055225372314455e-09,246,346.93,327.5000000000002,273,1.609652904421091,0.0016306413025802158,0.1900634765625,174.0,15.968717128038406,0.050846497027102935,-0.0012009427104203497,25.0,0.009481149285647916
2805760,-1.7508864402770997e-08,246,339.72,360.0000000000009,274,1.6625971600413323,0.0017792406953049066,0.219580078125,178.5,15.96871770620346,0.0513977892541882,-0.0008229708793805913,47.50000000000001,0.009595082030864432
2816000,-3.7252902984619143e-10,246,340.96,480.00000000000045,275,1.6707663834095001,0.0022610570292954436,0.2721923828125,193.25,15.96871782541275,0.05740961605906031,-0.0010835511369805318,50.0,0.010421735332056415
2826240,-1.862645149230957e-09,246,344.27,527.5000000000002,276,1.638782687485218,0.0016739115802067773,0.222216796875,211.75,15.968717938661575,0.054154279980331545,-0.001133808773010969,50.0,0.013229566137306392
2836480,1.4901161193847657e-09,246,356.18,575.0,277,1.5974234372377396,0.0018970416374827436,0.2350830078125,253.0,15.968717855215072,0.05338801564204805,-0.0012777985062712104,72.50000000000001,0.01154236726288218
2846720,-7.450580596923829e-10,246,358.14,552.5000000000002,278,1.5718644194304943,0.001645289391817073,0.1912109375,249.25,15.968717855215072,0.05149552159996623,-0.0006274428742472082,75.0,0.010709522475372069
2856960,-7.450580596923828e-09,246,353.0,525.0,279,1.603527418524027,0.0015023478492310004,0.1814208984375,232.5,15.968717700242996,0.05460608621942807,-0.0008506541627866682,50.0,0.010738179784675594
2867200,1.0058283805847169e-08,247,343.01,357.5000000000007,280,1.5976150453090667,0.0018135003456762888,0.23154296875,190.5,15.96871777176857,0.05350247007430314,-0.0009592881124262931,50.0,0.009683247115754056
2877440,-6.332993507385254e-09,247,339.79,427.5000000000002,281,1.6519487820565701,0.0020694255993021216,0.26083984375,182.25,15.968717455863953,0.0528983177784037,-0.0012010281545371982,47.50000000000001,0.007665103428735165
2887680,-5.960464477539063e-09,247,336.39,452.50000000000017,282,1.7017654649913312,0.0019363201831481547,0.23662109375,178.5,15.968717676401138,0.05328413857975445,-0.0011295198321022327,25.0,0.009538515836266016
2897920,-7.078051567077636e-09,247,338.72,450.0,283,1.692367847263813,0.0017103518121530214,0.2121826171875,174.75,15.968717622756959,0.052289650800597665,-0.0008276419688627356,25.0,0.008258015971682653
2908160,3.725290298461914e-09,247,337.13,427.5000000000002,284,1.6688022799789906,0.002102377348589357,0.25927734375,160.0,15.968717515468597,0.051340603729439015,-0.0007817180106940213,22.500000000000007,0.007679788329096482
2918400,-4.470348358154297e-09,247,336.58,427.5000000000002,285,1.7265621103346347,0.0020327547352565036,0.238916015625,158.5,15.968717485666275,0.053311582277404054,-0.0008989591795398155,25.0,0.007976176980787387
2928640,7.078051567077636e-09,247,331.56,275.0,286,1.7261807970702647,0.002739260911664587,0.30830078125,140.0,15.96871550679207,0.05124423291125511,-0.0013608224333438556,25.0,0.008057043793792218
2938880,-8.568167686462402e-09,247,328.29,275.0,287,1.738570401072502,0.002570229310813943,0.3034423828125,132.25,15.968717461824417,0.05451439246254247,-0.0010210138862021267,0.0,0.0067113307705767514
2949120,-3.3527612686157227e-09,247,325.55,275.0,288,1.743887471407652,0.002394319795075717,0.2925537109375,130.0,15.968717712163926,0.05289821618034497,-0.0012345484748948366,0.0,0.00788016659898858
2959360,4.470348358154297e-09,247,326.76,275.0,289,1.7564664758741855,0.0022104632356217736,0.293701171875,130.75,15.968717396259308,0.05445388117547091,-0.001485413844784489,0.0,0.007865637884157195
2969600,1.862645149230957e-09,247,323.29,252.50000000000023,290,1.703861302882433,0.0020497709914934605,0.2512939453125,122.75,15.968715262413024,0.05196664400429302,-0.0008851795937516727,25.0,0.005834139670730565
2979840,-7.82310962677002e-09,247,317.34,250.0,291,1.7292716205120087,0.0020294424855819672,0.260205078125,102.0,15.968717098236084,0.05107271639231109,-0.0008501578500727192,0.0,0.005739461659004519
2990080,-8.195638656616212e-09,247,312.48,202.50000000000023,292,1.7614431746304036,0.0020868149352850198,0.2360107421875,93.25,15.968716883659363,0.05435515924255602,-0.0009109342219744577,0.0,0.007675848855251388
3000320,-1.2665987014770507e-08,247,320.61,250.0,293,1.7506899163126945,0.001998503416598396,0.25302734375,113.0,15.968717861175538,0.051328443011049794,-0.001202392578488798,0.0,0.007890353784023318
3010560,1.4901161193847657e-09,247,337.21,327.5000000000002,294,1.7545499965548514,0.0014486073388866316,0.1985107421875,158.75,15.968717205524445,0.053505807345581746,-0.0008225416851928458,25.0,0.01150369441620569
3020800,2.644956111907959e-08,247,346.73,430.0000000000004,295,1.740516835451126,0.001585711801362777,0.20673828125,194.75,15.96871782541275,0.05893622281120912,-0.0005880136566702276,50.0,0.010674374325026293
3031040,-4.470348358154297e-09,247,347.15,502.5000000000002,296,1.7220944806933403,0.0016724476627558715,0.235888671875,207.75,15.968717700242996,0.05499051022627451,-0.0011134104614029638,50.0,0.010158138633778435
3041280,1.1175870895385742e-08,247,344.48,335.00000000000085,297,1.675424697995186,0.002055951205443307,0.2644775390625,196.75,15.968717515468597,0.052987563496084425,-0.0014669707696157274,50.0,0.010670706824612353
3051520,-2.5331974029541015e-08,247,340.77,432.5000000000006,298,1.6849723108112813,0.001660251804668178,0.2067138671875,203.75,15.96871770620346,0.05552773858399316,-0.0011650018837826791,25.0,0.011751146324968431
3061760,-7.078051567077636e-09,247,347.02,402.5000000000002,299,1.706623698025942,0.001382477888159883,0.17861328125,214.0,15.968717861175538,0.054900988215760484,-0.0004997001149604329,50.0,0.01197590935335029
3072000,-1.862645149230957e-09,247,346.59,407.5000000000006,300,1.7114264257252216,0.0015072911538823064,0.1840576171875,216.25,15.96871675848961,0.05127928542114535,-0.0006497610105725471,50.0,0.009139732659923539
3082240,-3.725290298461914e-09,247,346.93,407.5000000000006,301,1.7105275481939315,0.0015672959520770745,0.2072509765625,209.0,15.968717736005782,0.053545801931870765,-0.0007898972598923137,50.0,0.011418064461850008
3092480,1.4901161193847657e-09,247,343.86,377.5000000000002,302,1.738841526210308,0.0018918634022156767,0.2514404296875,194.25,15.968717604875565,0.05670787146554475,-0.0009616740157071035,50.0,0.009665453341585816
3102720,3.3527612686157227e-09,247,339.05,477.5000000000002,303,1.7224194310605525,0.0016516523782911462,0.242529296875,194.25,15.968716830015182,0.053844415222415676,-0.0010695946322812234,47.50000000000001,0.009653466844611103
3112960,-1.0430812835693359e-08,247,345.52,550.0,304,1.7202612929046155,0.0015399007485939365,0.208251953125,224.5,15.968717867136002,0.055593001345122114,-0.001106325341243064,50.0,0.013567135063931346
3123200,5.960464477539063e-09,247,350.45,552.5000000000002,305,1.7071646235883235,0.001550332046508629,0.2196044921875,245.0,15.968717861175538,0.05414303630495391,-0.001054996674429276,50.0,0.01150053427554667
3133440,-1.1920928955078126e-08,247,345.42,550.0,306,1.7099206022918225,0.0017114415800506323,0.2168212890625,235.75,15.96871782541275,0.05767154655498112,-0.0008575094987463671,75.0,0.01060759808678995
3143680,7.450580596923828e-09,247,343.09,525.0,307,1.7143011458218098,0.0018974076539848284,0.2694091796875,217.75,15.968717736005782,0.05641823822657892,-0.001361543286111555,75.0,0.011663539897199371
3153920,9.685754776000977e-09,247,346.31,457.5000000000006,308,1.7315907545387745,0.0017297395142520599,0.23564453125,225.0,15.968717765808105,0.05738211736154283,-0.0011928450025152416,75.0,0.011983827218864462
3164160,-1.0058283805847169e-08,247,348.57,405.00000000000045,309,1.7285773947834968,0.0015633010149997517,0.2072265625,216.75,15.9687165081501,0.05628187807013367,-0.0006044824371201684,50.0,0.010108645259879267
3174400,-1.601874828338623e-08,247,355.53,525.0,310,1.7075098909437656,0.0013678700881541773,0.198876953125,223.25,15.968717747926712,0.05386086720536869,-0.000530158569017658,47.50000000000001,0.010048820701285877
3184640,-8.195638656616212e-09,247,342.61,502.5000000000002,311,1.5689097233116627,0.0017955205387295337,0.2279296875,186.75,15.968717676401138,0.04814665352574928,-0.0009478909043536988,25.0,0.007295838810205168
3194880,-1.862645149230957e-09,247,331.58,355.00000000000045,312,1.6128944724798202,0.001992466541142335,0.2907470703125,151.75,15.968717527389526,0.05127601289759411,-0.001146624202374369,25.0,0.006939171345493378
3205120,9.313225746154785e-09,247,328.15,427.5000000000002,313,1.6507282428443433,0.00138095888286216,0.18330078125,157.0,15.968717360496521,0.051457061039683706,-0.00047876046774035784,25.0,0.008715921465250177
3215360,2.9802322387695314e-09,247,331.55,402.5000000000002,314,1.6127823069691658,0.001729806339130846,0.2200439453125,163.75,15.968717640638351,0.049073111643574495,-0.0009210703850840218,25.0,0.008804888184204173
3225600,1.4901161193847657e-09,247,339.55,452.50000000000017,315,1.5792977757751943,0.0017904180295516881,0.228564453125,183.0,15.968717783689499,0.05055771010667178,-0.00109886827194714,25.0,0.010204704990974279
3235840,-1.1175870895385742e-08,247,352.72,477.5000000000002,316,1.564199696481228,0.0016833849906163322,0.2093017578125,202.75,15.968717646598815,0.05281753752837781,-0.0009609771430405089,50.0,0.011110308648494539
3246080,1.899898052215576e-08,247,354.22,477.5000000000002,317,1.5785403341054915,0.0016564755901072204,0.2291748046875,217.0,15.968717604875565,0.0531054496052953,-0.0013654411857714876,50.0,0.012025695090414956
3256320,-3.7252902984619143e-10,247,358.04,550.0,318,1.5597614735364913,0.0014732840288388615,0.1992431640625,241.25,15.968717777729035,0.050256807469180945,-0.0008803589462331729,50.0,0.011397429630051192
3266560,-1.5273690223693846e-08,247,360.64,575.0,319,1.6217253103852272,0.0015471499341572325,0.1985595703125,257.75,15.968717765808105,0.053719408947817605,-0.0009010079622385093,72.50000000000001,0.012238500350213144
3276800,-1.5273690223693846e-08,247,364.49,575.0,320,1.6353737249970437,0.001617968030893735,0.2444091796875,262.75,15.96871783733368,0.058520711111358426,-0.0011413536754844244,75.0,0.013327752987970598
3287040,-1.6763806343078613e-08,247,372.72,575.0,321,1.614290826022625,0.0014315384886742777,0.194580078125,277.75,15.96871782541275,0.0573979718071828,-0.000790881946159061,100.0,0.01348868122586282
3297280,-6.7055225372314455e-09,247,369.27,502.5000000000002,322,1.606859951466322,0.0016110168451064055,0.2128173828125,267.5,15.968717694282532,0.05432738936046553,-0.0012686102265433874,125.0,0.013325485245150048
3307520,-1.3411045074462891e-08,247,368.23,500.0,323,1.6380258619785308,0.0013558113002545725,0.1963623046875,267.0,15.968717956542969,0.056228305006013515,-0.0008299490727949888,125.0,0.013873654152848757
3317760,4.470348358154297e-09,247,361.5,355.00000000000045,324,1.6573759563267232,0.001894802634876669,0.256591796875,236.5,15.968717789649963,0.058786757503757614,-0.0011056815623305739,97.5,0.010264527754952724
3328000,-1.564621925354004e-08,247,352.56,350.0,325,1.6488458931446075,0.001673893943078042,0.218408203125,210.75,15.968717694282532,0.051875822263070005,-0.0010689441303838975,75.0,0.00986120699053572
3338240,2.6077032089233397e-09,247,347.95,277.5000000000002,326,1.7487547405064106,0.0018333859794211094,0.2662109375,181.0,15.968716257810593,0.05523036735365335,-0.0010333338861528319,50.0,0.009153098368977907
3348480,1.825392246246338e-08,247,347.66,275.0,327,1.7632587403059006,0.001525788411350959,0.2360107421875,175.5,15.968717861175538,0.0555925586559903,-0.000521519468020415,50.0,0.009035606571342215
3358720,0.0,247,338.49,275.0,328,1.772972859442234,0.001806676907176552,0.275244140625,152.25,15.9687171459198,0.05192330913164476,-0.00132567724576802,25.0,0.007921479281867505
3368960,8.940696716308593e-09,247,325.16,275.0,329,1.760146451741457,0.0022435815980998085,0.2915771484375,136.0,15.968716645240784,0.051348761112446885,-0.0015137297785258852,25.0,0.00625313884305001
3379200,-2.0116567611694337e-08,247,312.75,225.0,330,1.7449218958616257,0.0024846986707473206,0.3404052734375,102.75,15.96871463060379,0.047766200298796094,-0.0016478839821502333,0.0,0.0050427219152812345
3389440,1.080334186553955e-08,247,310.37,225.0,331,1.75630247220397,0.0016854660181024883,0.2526123046875,104.0,15.96871645450592,0.052422054182173924,-0.0007052157117868774,0.0,0.006726233988501917
3399680,-3.3527612686157227e-09,247,307.61,177.50000000000023,332,1.7374499544501305,0.0022128385681298825,0.31455078125,90.5,15.968707937002183,0.04761998692554564,-0.0012114863649912877,0.0,0.004509433655287864
3409920,3.725290298461914e-09,247,310.52,152.50000000000023,333,1.7130751013755798,0.002258003065364278,0.2938232421875,93.5,15.968708491325378,0.04782679497976759,-0.0010873667055420811,0.0,0.004680911767150064
3420160,-9.313225746154785e-09,247,304.64,125.0,334,1.655547184497118,0.002455377078638321,0.322607421875,64.5,15.968702936172486,0.04482334196476066,-0.0013760157358774449,0.0,0.003274553607254127
3430400,-9.685754776000977e-09,247,300.5,100.0,335,1.5432214953005314,0.001980663400757976,0.242626953125,50.75,15.968552219867707,0.0418507244313641,-0.0006776802303647856,0.0,0.0015757836403721415
3440640,-5.587935447692871e-09,247,291.69,75.0,336,1.5552167147397995,0.0022060867593381773,0.262646484375,34.75,15.968687748908996,0.04089398011376832,-0.0008567210348701338,0.0,0.002613442020975754
3450880,-3.725290298461914e-09,247,292.57,100.0,337,1.6647279493510723,0.0030153191724423324,0.34814453125,36.25,15.968695390224457,0.045017726898517615,-0.0013483215512678725,0.0,0.003918334995388584
3461120,2.9802322387695312e-08,247,297.2,125.0,338,1.6950527057051659,0.0023944597852278092,0.2847900390625,56.0,15.96871002316475,0.04998916368299282,-0.0006102830040617846,0.0,0.005384832682398155
3471360,-1.3411045074462891e-08,247,304.28,177.50000000000023,339,1.7384475566446782,0.0021627684198449516,0.29619140625,84.5,15.968716531991959,0.05157804228995847,-0.0009382842468767194,0.0,0.005764273872887316
3481600,2.644956111907959e-08,247,312.29,225.0,340,1.7405805543065072,0.002305967001143472,0.3223876953125,102.5,15.968717616796493,0.050659510913862026,-0.0017618395046156365,0.0,0.007018067005810735
3491840,2.9802322387695314e-09,247,318.51,252.50000000000023,341,1.7532533898949623,0.0019756862270810414,0.3038330078125,115.75,15.96871726512909,0.05205217495035366,-0.0012583905678184236,25.0,0.007810043927179322
3502080,1.1175870895385742e-09,247,325.75,325.0,342,1.7604368388652802,0.0016169521942629218,0.246826171875,133.25,15.968717634677887,0.05451698493051369,-0.0007053789504425367,25.0,0.0072480266335333
3512320,0.0,247,326.26,302.5000000000002,343,1.757097988575697,0.0016722878470432079,0.230322265625,134.0,15.968717443943024,0.05212892564696767,-0.0007806826943124179,25.0,0.006723632391117462
3522560,-2.2351741790771484e-09,247,321.04,275.0,344,1.7630590096116066,0.0016665682373286472,0.263232421875,136.5,15.96871766448021,0.052021629498499554,-0.001226028590463102,0.0,0.008966139972289965
3532800,-1.825392246246338e-08,247,320.66,300.0,345,1.755471194535494,0.0017312205171435835,0.26064453125,141.25,15.968717861175538,0.05271691872156253,-0.0014101365661190357,0.0,0.008716278728297767
3543040,6.7055225372314455e-09,247,317.85,300.0,346,1.7448041506111622,0.0016466213763351334,0.252783203125,142.25,15.968717920780183,0.05216779136746339,-0.000817071665005642,0.0,0.007892969805470784
3553280,1.1175870895385742e-09,247,317.75,300.0,347,1.679004956036806,0.001944779781570105,0.2733642578125,134.0,15.968717104196548,0.047127015593892194,-0.0009035283175762743,25.0,0.005838803764709155
3563520,2.0489096641540527e-08,247,308.56,227.5000000000002,348,1.7004192464053631,0.001971144324738816,0.2714111328125,107.5,15.968717014789581,0.04778414904559697,-0.0008314525108289672,0.0,0.0061513872860359696
3573760,1.3411045074462891e-08,247,306.7,225.0,349,1.7272505789995194,0.0021881945034579074,0.303564453125,97.0,15.968717432022094,0.04972720009354632,-0.0014982008447987027,0.0,0.005944681689561549
3584000,-1.0058283805847169e-08,247,312.59,225.0,350,1.6674595862627029,0.0013854659096637079,0.2390625,98.5,15.968717294931412,0.05047912831406561,-0.0007698542784055462,0.0,0.005642238692587398
3594240,3.3527612686157227e-09,247,322.7,227.5000000000002,351,1.6738000765442849,0.0018326264590882602,0.2918701171875,112.0,15.968717241287232,0.05224523895530442,-0.0011224113717617002,0.0,0.006868631690531401
3604480,7.078051567077636e-09,247,322.17,205.00000000000043,352,1.6958445653319358,0.0018265333325359733,0.3015380859375,112.0,15.968717610836029,0.05422210885762395,-0.0011689374121488072,0.0,0.007504601061168614
3614720,-5.587935447692871e-09,247,325.9,177.50000000000023,353,1.6054466120898723,0.001286245226816618,0.2089599609375,108.5,15.968716424703597,0.04882245849960221,-0.0007003300659562228,0.0,0.005553759131822744
3624960,-1.0058283805847169e-08,247,332.85,250.0,354,1.5383984200656413,0.0016761196574577753,0.195751953125,115.0,15.968717443943024,0.04881139941282937,-0.0005820794624014525,0.0,0.007274478042995724
3635200,1.2665987014770507e-08,247,340.34,200.0,355,1.5743955664336682,0.0020386178280659807,0.270458984375,110.75,15.96871098279953,0.0489950153994965,-0.0006720164397847839,0.0,0.00566130452719289
3645440,-4.8428773880004884e-09,247,341.3,250.0,356,1.6395667962729932,0.001557184872808648,0.2383544921875,117.5,15.968717187643051,0.05156626310286029,-0.0009522853804810438,0.0,0.0077770357582721775
3655680,-2.9802322387695314e-09,247,345.99,275.0,357,1.6701100014150143,0.0020274581454827966,0.2904052734375,151.5,15.968717712163926,0.05630024981955049,-0.001522354037297191,47.50000000000001,0.010065809732805065
3665920,7.450580596923829e-10,247,352.77,502.5000000000002,358,1.6707601897418498,0.0014779160462467188,0.22265625,194.0,15.968717652559281,0.05374260566877949,-0.0010105347595526838,50.0,0.010409950384928379
3676160,-5.215406417846679e-09,247,355.18,500.0,359,1.6773020386695863,0.0013394790691449998,0.2077880859375,209.0,15.968717473745347,0.05367948490757677,-0.0006446536044677487,75.0,0.010636712759242073
3686400,3.7252902984619143e-10,247,365.39,377.5000000000002,360,1.6780295081436634,0.0014848938011567726,0.2432861328125,202.75,15.968717509508133,0.05437775228915283,-0.0011556223187653813,75.0,0.00981546974289813
3696640,-1.4901161193847657e-09,247,364.97,330.0000000000004,361,1.6788667164742948,0.0013448737517649078,0.2030029296875,191.5,15.968715769052505,0.05159820849006127,-0.000517590158051462,72.50000000000001,0.008449648618005057
3706880,5.215406417846679e-09,247,355.19,325.0,362,1.6925305001437665,0.0014405927571147004,0.2299072265625,168.25,15.96871770620346,0.051517739506704165,-0.000753395227366127,47.50000000000001,0.008195180077564146
3717120,-2.0861625671386717e-08,247,350.36,425.0,363,1.6960766427218914,0.0016241067675480281,0.2657470703125,176.5,15.968717563152314,0.05305532406532883,-0.0011208820244064555,25.0,0.008769231535188738
