explained_variance,rollout_prob_std,P09:episode_rewards,avg_q_selected,q_loss,epoch_idx,policy_gradient_loss,P01:episode_rewards,avg_q_retraced,policy_gradient_bias_correction,grad_norm,frames,episode_length,fps,advantage_norm,policy_entropy,policy_loss,PMM:episode_rewards,model_prob_std
-381.28691249370576,3.845677620402526e-05,0.0,-7.74459377428879e-06,2.5305687616405685e-09,310,3.297761410283254e-07,0.0,-7.4808404210313246e-06,0.0,7.326861548556892e-06,2232000,3324.49,334,0.0003920090602070171,2.197225183958099,3.297761410283254e-07,0.0,3.6100531514178756e-05
-1599.9129544167242,2.940986819047404e-05,0.0,-6.412410838400117e-06,2.0030095705529136e-09,311,2.885335018291329e-07,0.0,-6.0587593683786215e-06,0.0,5.992962778731397e-06,2239200,3324.51,334,0.00029087853910781205,2.197225210502665,2.885335018291329e-07,0.0,2.712245844584628e-05
-582.1657299236898,2.6764218747351372e-05,0.0,-6.238507417316863e-06,1.2449265381748316e-09,312,1.5092159527356554e-07,0.0,-6.021056484908915e-06,0.0,5.346139343863703e-06,2246400,3324.51,334,0.00026557073370224227,2.197225247854909,1.5092159527356554e-07,0.0,2.4364801137618006e-05
-1291.9719281631108,2.544555744986223e-05,0.0,-6.13664939021667e-06,1.3666277238208676e-09,313,2.0766909785834665e-07,0.0,-6.349990853833494e-06,0.0,5.269935613473868e-06,2253600,3324.51,334,0.0002657991147827552,2.1972252901016716,2.0766909785834665e-07,0.0,2.3351244079100027e-05
-11.959268315585833,3.56800930913933e-05,0.0,-6.448823092057184e-06,1.8883619437675755e-09,314,2.9031798574726095e-07,0.0,-6.0878278190290394e-06,0.0,6.779787815152892e-06,2260800,3324.51,334,0.0003548467252039068,2.1972252327109136,2.9031798574726095e-07,0.0,3.346146461160245e-05
-1275.631860566754,2.799911645062427e-05,0.0,-5.7008391922807275e-06,1.5462589754255394e-09,315,1.2521924345096843e-07,0.0,-5.5439212500836845e-06,0.0,5.52088758463088e-06,2268000,3324.51,334,0.00027667139285551145,2.1972252277060162,1.2521924345096843e-07,0.0,2.5940556329724963e-05
-697.0988831973896,3.952608614466744e-05,0.0,-4.473046464503479e-06,3.0863563580279472e-09,316,-1.8633700058466052e-08,0.0,-5.261223758367463e-06,0.0,7.674854836880574e-06,2275200,3324.56,334,0.0003843817191719553,2.1972250757078644,-1.8633700058466052e-08,0.0,3.7321202671877616e-05
-1914.9318244655265,2.6938621782114246e-05,0.0,-6.787758173400802e-06,1.610211240601765e-09,317,1.3841571016914853e-07,0.0,-6.465375095166967e-06,0.0,5.366358057984358e-06,2282400,3324.56,334,0.00026858479048358835,2.197225262324016,1.3841571016914853e-07,0.0,2.4910681704063283e-05
-393.84579171769207,2.714209682258413e-05,0.0,-5.704184717421598e-06,1.370632466449352e-09,318,1.7321484809440866e-07,0.0,-5.502331380860087e-06,0.0,5.324705831278386e-06,2289600,3324.56,334,0.0002665853150286226,2.1972252556634326,1.7321484809440866e-07,0.0,2.4965625059694375e-05
-1121.274212754911,2.982047505715626e-05,0.0,-5.6806895280263815e-06,1.4835637641745946e-09,319,2.095225358554792e-07,0.0,-5.357652581711975e-06,0.0,5.8341436255011444e-06,2296800,3324.56,334,0.00029007835456670264,2.197225185695779,2.095225358554792e-07,0.0,2.730182617330994e-05
-858.5012731549723,3.1373474076354724e-05,0.0,-5.180168690791773e-06,1.7263874268851106e-09,320,1.229488394241568e-07,0.0,-5.165970927598994e-06,0.0,6.487261241723665e-06,2304000,3324.56,334,0.00033633591594135764,2.1972252380790587,1.229488394241568e-07,0.0,2.8917153126171307e-05
-727.1700123624196,3.078351422007149e-05,0.0,-5.419471415976995e-06,1.6035648404254143e-09,321,1.367127195340652e-07,0.0,-4.801016871854076e-06,0.0,6.137043681793994e-06,2311200,3324.56,334,0.0003141778402347988,2.197225284475498,1.367127195340652e-07,0.0,2.865124075998528e-05
-1280.7620060657382,2.9538590995378423e-05,0.0,-4.503437243510433e-06,1.6015486499498283e-09,322,1.5549727209540517e-07,0.0,-4.303899891843675e-06,0.0,5.645160578544329e-06,2318400,3324.61,334,0.00028045118029122507,2.1972252180746623,1.5549727209540517e-07,0.0,2.727868983753381e-05
-723.0400524756296,2.6955658616284034e-05,0.0,-4.316032050695489e-06,1.7086570634992307e-09,323,7.74929815355433e-08,0.0,-4.003730849475878e-06,0.0,5.464824912507327e-06,2325600,3324.61,334,0.0002755332132286093,2.197225282050314,7.74929815355433e-08,0.0,2.4708004882918442e-05
-1156.9051781546123,2.7985092368227457e-05,0.0,-3.447102373538908e-06,1.5089485651912708e-09,324,5.503037649582041e-08,0.0,-3.0516652763585696e-06,0.0,5.30351487570211e-06,2332800,3324.61,334,0.0002774250625459368,2.1972252559378034,5.503037649582041e-08,0.0,2.5709433253750165e-05
-198.91398368895054,3.5066780410786476e-05,0.0,-2.2774839433880615e-06,2.0137431323045643e-09,325,1.822545286844779e-07,0.0,-1.9507873679638956e-06,0.0,6.645841187993816e-06,2340000,3324.61,334,0.0003610133149582603,2.197225187619527,1.822545286844779e-07,0.0,3.303122944110162e-05
-1465.448264509761,2.81007438667979e-05,0.0,-1.3757166428671506e-06,1.4699334936913335e-09,326,-7.826309025850782e-08,0.0,-1.273324499047857e-06,0.0,5.163712147208008e-06,2347200,3324.61,334,0.00027460547699241885,2.197225271406628,-7.826309025850782e-08,0.0,2.5937723570707696e-05
-360.0480593087938,3.800986870733899e-05,0.0,-4.6928700078632505e-07,2.4186531958933563e-09,327,1.201096762912554e-08,0.0,-6.646373230337035e-07,0.0,7.398150980970673e-06,2354400,3324.56,334,0.0003916452466582301,2.1972251835134293,1.201096762912554e-08,0.0,3.5983667594652815e-05
-1843.3384267201877,2.85863607051588e-05,0.0,-1.0967302376880323e-06,1.684396562860663e-09,328,2.981546160227941e-09,0.0,-1.322806393479895e-06,0.0,5.9477654623998515e-06,2361600,3324.56,334,0.00029079575340787076,2.1972251990295595,2.981546160227941e-09,0.0,2.6450067729833494e-05
-248.18319702988265,3.121691347968992e-05,0.0,-1.350608536809066e-06,1.8896315164191066e-09,329,1.5496056826747583e-07,0.0,-9.709768393794388e-07,0.0,6.333678162506109e-06,2368800,3324.56,334,0.000319662887006591,2.197225235930826,1.5496056826747583e-07,0.0,2.8731062486662064e-05
-1048.0565352424742,2.9860356907556524e-05,0.0,-9.429882451219634e-07,1.6977498571482798e-09,330,-2.1468643162896626e-08,0.0,-1.2411105205132792e-06,0.0,5.9758989042557574e-06,2376000,3324.56,334,0.0003075191164407352,2.1972252399296988,-2.1468643162896626e-08,0.0,2.75923363606008e-05
-803.1165236784162,3.6982197118622e-05,0.0,-1.1111726917699383e-06,2.4728352892164464e-09,331,1.947749473140718e-07,0.0,-7.98589190887598e-07,0.0,7.086456582967683e-06,2383200,3324.56,334,0.0003773385457045768,2.197225206333494,1.947749473140718e-07,0.0,3.45613723307123e-05
-454.59242423407613,3.6306601030453394e-05,0.0,-1.2715274664708854e-06,2.017745401673288e-09,332,-1.6106637963044392e-07,0.0,-1.4220220968396316e-06,0.0,6.94288512989393e-06,2390400,3324.56,334,0.00036216245311393967,2.1972252388605993,-1.6106637963044392e-07,0.0,3.425326621151489e-05
-1353.9945561371278,2.792628212203468e-05,0.0,-1.8425046701962977e-06,1.6562301069451418e-09,333,-3.773403070852386e-09,0.0,-2.0754016622523544e-06,0.0,5.6476391886875834e-06,2397600,3324.38,334,0.00028770913946179875,2.1972252338777776,-3.773403070852386e-09,0.0,2.589371253398659e-05
-745.2650213109949,2.7064494390765323e-05,0.0,-2.404156691969465e-06,1.4547537131122347e-09,334,1.1181274818846128e-07,0.0,-2.4349989913443683e-06,0.0,5.50844903149763e-06,2404800,3324.38,334,0.00027860123545568713,2.197225234678813,1.1181274818846128e-07,0.0,2.481449724644873e-05
-995.7059095751466,2.9396009841228213e-05,0.0,-2.6777613928757733e-06,1.6277624224183357e-09,335,-5.120377972199238e-09,0.0,-2.532100503558696e-06,0.0,5.70201442739767e-06,2412000,3324.38,334,0.00029178055140290077,2.1972252121709643,-5.120377972199238e-09,0.0,2.6930273571188968e-05
-277.55517774673683,3.5864943555705195e-05,0.0,-2.2879155603098652e-06,1.977516061467753e-09,336,1.0102833613076641e-08,0.0,-1.9974627248623437e-06,0.0,6.69672171583334e-06,2419200,3324.38,334,0.0003679291017467929,2.1972252521060756,1.0102833613076641e-08,0.0,3.3529851156117725e-05
-1616.472592796901,2.6199504506250616e-05,0.0,-2.7021235077942914e-06,1.3187103751848008e-09,337,1.433546027507755e-07,0.0,-2.9163879102882327e-06,0.0,5.467707873973285e-06,2426400,3324.38,334,0.0002825770510065898,2.19722521769622,1.433546027507755e-07,0.0,2.4132101495514767e-05
-321.3807675611689,3.804289230341538e-05,0.0,-3.459994390289841e-06,2.7297655329786657e-09,338,7.320101544930566e-08,0.0,-3.018335657220036e-06,0.0,7.878895387895783e-06,2433600,3324.48,334,0.00041246699288674586,2.197225145234002,7.320101544930566e-08,0.0,3.612723500185757e-05
-1847.9497479756767,2.2623289023874573e-05,0.0,-3.8673136508013825e-06,1.0426138300048844e-09,339,1.4347435727947559e-07,0.0,-3.679041420367151e-06,0.0,4.495988700902971e-06,2440800,3324.48,334,0.00023159719787250636,2.1972252516450648,1.4347435727947559e-07,0.0,2.0698359325602148e-05
-899.9338623477448,2.9221176158157075e-05,0.0,-2.8072962105194605e-06,1.7534568825393645e-09,340,1.0387638871093303e-07,0.0,-2.4639651567871815e-06,0.0,5.955457678920957e-06,2448000,3324.48,334,0.00030499561198580303,2.1972252437141204,1.0387638871093303e-07,0.0,2.7010071269241313e-05
-1478.000965071655,2.5932903513648557e-05,0.0,-2.5805586091260326e-06,1.2228786027239097e-09,341,9.609917809284557e-08,0.0,-2.6136335650035977e-06,0.0,4.925334598906222e-06,2455200,3324.48,334,0.00026470537330352926,2.1972252333763413,9.609917809284557e-08,0.0,2.381710364717932e-05
-411.0628432083446,2.91166659301253e-05,0.0,-2.6887849559896286e-06,1.3678203149908005e-09,342,1.0024150631453237e-07,0.0,-2.9688912902001463e-06,0.0,5.485157200853443e-06,2462400,3324.48,334,0.00030136856672464133,2.1972252700316215,1.0024150631453237e-07,0.0,2.7071903831134836e-05
-825.5493806877148,2.9910826408320607e-05,0.0,-3.3518793660362818e-06,1.647941768404275e-09,343,1.662331617767502e-08,0.0,-3.5331252788686985e-06,0.0,6.013073500948619e-06,2469600,3324.48,334,0.00031180879181914097,2.1972252294310817,1.662331617767502e-08,0.0,2.7827919291359683e-05
-1202.1963004441316,2.934375665539878e-05,0.0,-4.462211117447065e-06,1.5022652607092964e-09,344,1.0308945711544346e-07,0.0,-4.043742959047144e-06,0.0,5.715700775887646e-06,2476800,3324.54,334,0.00029752755853858134,2.197225215121953,1.0308945711544346e-07,0.0,2.752214390537451e-05
-1135.057285172972,2.6841951431047095e-05,0.0,-3.1045342825895067e-06,1.5436666666867714e-09,345,9.181506887468429e-08,0.0,-3.1156213379838665e-06,0.0,5.872066902332968e-06,2484000,3324.54,334,0.0002745337163418828,2.1972252609332403,9.181506887468429e-08,0.0,2.4889709638832497e-05
-1133.788502154918,2.2799830406332e-05,0.0,-4.095639324370877e-06,1.1886254651003124e-09,346,-3.2666043741010356e-08,0.0,-4.0830634613966836e-06,0.0,4.705401212605719e-06,2491200,3324.54,334,0.00022767300606186752,2.1972252533927796,-3.2666043741010356e-08,0.0,2.1160978578211686e-05
-392.92986994778823,3.34517654178828e-05,0.0,-4.217312599262782e-06,1.7963476711546398e-09,347,1.519548282184823e-07,0.0,-3.886451291324064e-06,0.0,6.529513193636451e-06,2498400,3324.54,334,0.00034484668629968635,2.1972252612265333,1.519548282184823e-07,0.0,3.121302789012018e-05
-1440.7039449621764,2.6022976476053285e-05,0.0,-3.3857704113754175e-06,1.3272532231929013e-09,348,-2.1848727096817284e-08,0.0,-3.339411800686054e-06,0.0,5.145294983046909e-06,2505600,3324.54,334,0.0002786360776797106,2.1972252714350113,-2.1848727096817284e-08,0.0,2.3981734664915613e-05
-156.6957850402278,3.361181330361401e-05,0.0,-3.2855752195317566e-06,1.893466561957919e-09,349,-1.6806205634387709e-10,0.0,-3.390980032136631e-06,0.0,6.41532621567796e-06,2512800,3324.61,334,0.0003432986029479021,2.1972252237512953,-1.6806205634387709e-10,0.0,3.172592519450836e-05
-2169.6885184372704,2.3659463206611216e-05,0.0,-3.6082655065691234e-06,1.1139192276153813e-09,350,1.498645664482973e-07,0.0,-4.113682001667455e-06,0.0,4.733561501730853e-06,2520000,3324.61,334,0.00022742069825617127,2.197225263421498,1.498645664482973e-07,0.0,2.178250450969041e-05
-232.7695494496633,2.5836605111707613e-05,0.0,-4.673350426886732e-06,1.4694910208604426e-09,351,1.1761696740943208e-07,0.0,-4.7467629201860374e-06,0.0,5.468246534339785e-06,2527200,3324.61,334,0.0002764544904219908,2.197225266732867,1.1761696740943208e-07,0.0,2.3779114298574637e-05
-1437.0172152124037,2.3833545364013047e-05,0.0,-5.584112089231719e-06,1.275542461117839e-09,352,1.067753312139045e-07,0.0,-5.619862790626127e-06,0.0,5.0429462928111546e-06,2534400,3324.61,334,0.00025204663036204145,2.197225292230409,1.067753312139045e-07,0.0,2.208553116378288e-05
-524.7722301819779,3.0023584656123242e-05,0.0,-5.797279476696296e-06,1.5394489145550165e-09,353,1.6520017399673878e-07,0.0,-5.877933463547188e-06,0.0,6.284078122313948e-06,2541600,3324.61,334,0.00032427840345470877,2.1972252514248805,1.6520017399673878e-07,0.0,2.8151710112087898e-05
-807.5194597337486,2.9636394611515467e-05,0.0,-6.368945224247404e-06,1.834985235720037e-09,354,2.802721718638747e-07,0.0,-5.985962824781e-06,0.0,6.112658832283844e-06,2548800,3324.61,334,0.0003187672874718185,2.197225219616814,2.802721718638747e-07,0.0,2.7779418093383468e-05
-778.2149378957934,3.1217644593379835e-05,0.0,-5.412655325819497e-06,1.7434195860822993e-09,355,1.4923234166572262e-07,0.0,-5.700130005155791e-06,0.0,6.024238717047052e-06,2556000,3324.56,334,0.00032443085905418576,2.197225199721672,1.4923234166572262e-07,0.0,2.9455502654484525e-05
-984.1869699245975,2.5774856803276895e-05,0.0,-5.870977797111746e-06,1.5408150214730182e-09,356,9.048627659200663e-08,0.0,-5.8391348052215115e-06,0.0,5.281130479255491e-06,2563200,3324.56,334,0.00028095236868389006,2.1972252404437493,9.048627659200663e-08,0.0,2.3961173325690328e-05
-908.9145234301071,2.4041498183572956e-05,0.0,-6.81314182650956e-06,1.1790355589652599e-09,357,1.9973973931211983e-07,0.0,-7.050545000159973e-06,0.0,4.82472453924612e-06,2570400,3324.56,334,0.0002504894817941603,2.1972252362682707,1.9973973931211983e-07,0.0,2.233461793623736e-05
-691.9598612145205,3.380660727572149e-05,0.0,-6.9957577207678e-06,2.1668523817510715e-09,358,2.562875232160953e-07,0.0,-7.0603703981051004e-06,0.0,6.2340239741184464e-06,2577600,3324.56,334,0.0003367300789557068,2.1972251989633316,2.562875232160953e-07,0.0,3.196023272603757e-05
-981.0457163930695,2.859245804220986e-05,0.0,-7.313229020133977e-06,1.6189547869585503e-09,359,2.0172676251629612e-07,0.0,-6.8461117953012e-06,0.0,5.638518712473885e-06,2584800,3324.56,334,0.00028845858758281054,2.1972252257097336,2.0172676251629612e-07,0.0,2.6817448877513997e-05
-56.65029095460499,4.277926253363393e-05,0.0,-5.806548259339473e-06,3.1718016095613297e-09,360,5.048100538717124e-08,0.0,-5.581589171184542e-06,0.0,7.886857089692991e-06,2592000,3324.47,334,0.0004175043328772489,2.197225146265257,5.048100538717124e-08,0.0,4.1013175090467016e-05
-1882.7066367628017,2.3948783544676463e-05,0.0,-6.3571848768986084e-06,1.2097268146563682e-09,361,1.4607852556824483e-07,0.0,-6.376668709730505e-06,0.0,4.689667086704708e-06,2599200,3324.47,334,0.000237914876100067,2.1972252696784085,1.4607852556824483e-07,0.0,2.191162394813657e-05
-410.03586500970783,2.518725115008553e-05,0.0,-5.779912688014356e-06,1.5956725540535272e-09,362,9.76443864275806e-08,0.0,-5.80431961274846e-06,0.0,5.305371358519408e-06,2606400,3324.47,334,0.0002666290064324881,2.1972252424211103,9.76443864275806e-08,0.0,2.344520717134033e-05
-1174.747001415541,2.6719864293050604e-05,0.0,-5.41867229742315e-06,1.396101587072021e-09,363,3.554202718243689e-08,0.0,-5.203808567351625e-06,0.0,4.950933304334529e-06,2613600,3324.47,334,0.00026209140138566526,2.197225263254352,3.554202718243689e-08,0.0,2.4781054190427877e-05
-246.344516989704,3.2642599647439556e-05,0.0,-4.3892948514906495e-06,1.6105653581500438e-09,364,2.3023923207769972e-08,0.0,-3.845614462495631e-06,0.0,6.693409351071499e-06,2620800,3324.47,334,0.0003547360683597817,2.197225224148946,2.3023923207769972e-08,0.0,3.0791255915501075e-05
-5195.659955490034,2.8567585714082134e-05,0.0,-3.148741676256428e-06,1.37698350323568e-09,365,2.4761949812613086e-08,0.0,-2.5039982989675937e-06,0.0,5.471750992714158e-06,2628000,3324.47,334,0.0002921649359012452,2.197225224985533,2.4761949812613086e-08,0.0,2.6713960538565597e-05
-824.964487306381,3.299903552461938e-05,0.0,-2.358028987434827e-06,1.88686285473661e-09,366,1.1690680321599585e-07,0.0,-2.147056197965785e-06,0.0,6.434522927468999e-06,2635200,3324.39,334,0.0003399690965610336,2.197225230336189,1.1690680321599585e-07,0.0,3.124243569841058e-05
-1221.585406414753,2.5939635991016206e-05,0.0,-2.3640788369506444e-06,1.3848061615607235e-09,367,7.49183764064524e-08,0.0,-2.2823952035490866e-06,0.0,5.302861513117754e-06,2642400,3324.39,334,0.00027187228901905455,2.1972252588612693,7.49183764064524e-08,0.0,2.417711449809562e-05
-626.5554572366723,2.44023419199154e-05,0.0,-2.1746207204985006e-06,1.2857759657567075e-09,368,4.3877827872951784e-08,0.0,-1.5695185577143997e-06,0.0,4.96683065620645e-06,2649600,3324.39,334,0.00024279721176539518,2.1972252838100705,4.3877827872951784e-08,0.0,2.286690921572977e-05
-883.0601507384628,3.439371270188992e-05,0.0,-6.561703211535554e-07,2.0697735625162004e-09,369,-6.930558581647655e-08,0.0,-5.861913810649851e-07,0.0,6.229364235337918e-06,2656800,3324.39,334,0.0003367049501845655,2.197225191536404,-6.930558581647655e-08,0.0,3.2485804234061974e-05
-1153.4972114899424,2.7176104225260037e-05,0.0,-1.044088292684443e-06,1.4197202048739351e-09,370,-4.0349631128956345e-08,0.0,-1.2917542503255314e-06,0.0,5.201590901661536e-06,2664000,3324.39,334,0.00026793967531288913,2.197225272428421,-4.0349631128956345e-08,0.0,2.5471335894458156e-05
-175.2079966138486,3.292791717268028e-05,0.0,-1.62616952544853e-06,1.8337204130273186e-09,371,8.140554815075337e-08,0.0,-1.8052347819788291e-06,0.0,6.150000717066299e-06,2671200,3324.35,334,0.0003407850390551239,2.1972252321421037,8.140554815075337e-08,0.0,3.119304399425931e-05
-2134.234642824035,2.201651395748444e-05,0.0,-1.92121271547744e-06,1.004010595699333e-09,372,6.654095706590758e-08,0.0,-1.7408887002245046e-06,0.0,4.472831256982005e-06,2678400,3324.4,334,0.00022874869900388827,2.1972252610338714,6.654095706590758e-08,0.0,2.0386035722229337e-05
-580.7776009454171,2.584368326626053e-05,0.0,-1.9048624092529618e-06,1.286031071253317e-09,373,1.019551980370569e-07,0.0,-1.7590453991954802e-06,0.0,5.149877173099096e-06,2685600,3324.4,334,0.00026590505719066224,2.1972252501539455,1.019551980370569e-07,0.0,2.4096797917858425e-05
-1199.9240586886713,2.7805243585193674e-05,0.0,-1.7432948749041657e-06,1.4235782935809052e-09,374,-1.9409324156496523e-08,0.0,-1.5108961963033877e-06,0.0,5.18906960415183e-06,2692800,3324.4,334,0.0002677434179664432,2.197225232060108,-1.9409324156496523e-08,0.0,2.5873260712647046e-05
-223.7087030176597,3.360221982374387e-05,0.0,-5.418646669742065e-07,1.7872554134568317e-09,375,3.336399782508665e-08,0.0,-2.5014950110180706e-08,0.0,6.777514264704516e-06,2700000,3324.4,334,0.0003517011570817551,2.197225228265938,3.336399782508665e-08,0.0,3.1797798535769044e-05
-1255.5641119293343,2.8374235857700056e-05,0.0,4.007278595265163e-07,1.4795381253561987e-09,376,3.2252938307204084e-08,0.0,3.4826371657514734e-07,0.0,5.395455479963766e-06,2707200,3324.4,334,0.0002839883686862788,2.197225259353244,3.2252938307204084e-08,0.0,2.6543357932735998e-05
-562.433411837083,3.347177072348423e-05,0.0,6.085545865460002e-08,1.904493197728326e-09,377,-3.626386594791633e-08,0.0,5.090658142746132e-07,0.0,6.297548845753638e-06,2714400,3324.39,334,0.0003432976711307168,2.197225166190238,-3.626386594791633e-08,0.0,3.168116552471261e-05
-1245.5583011296565,2.6368270831728906e-05,0.0,7.898068475638632e-07,1.3456169557642395e-09,378,-7.303841906870741e-08,0.0,7.245112842668122e-07,0.0,5.143076448827567e-06,2721600,3324.39,334,0.00026146088093332545,2.1972252734155253,-7.303841906870741e-08,0.0,2.4397786234088184e-05
-657.5601882362555,2.481541009040084e-05,0.0,2.643259143426175e-07,1.2534497923223577e-09,379,2.1529048239025057e-08,0.0,2.8878374092757025e-07,0.0,4.753174487335269e-06,2728800,3324.39,334,0.00023601193258069014,2.1972250912870677,2.1529048239025057e-08,0.0,2.314139237270075e-05
-951.468076959287,2.9735922473235035e-05,0.0,1.172929461646386e-06,1.5420738789294667e-09,380,-1.8427193877515938e-08,0.0,1.297203007216338e-06,0.0,6.0011746584402534e-06,2736000,3324.39,334,0.0003156848393409085,2.197225251834859,-1.8427193877515938e-08,0.0,2.784358195809707e-05
-863.6808727590086,2.9143897345300254e-05,0.0,8.357445683940124e-07,1.532265573652504e-09,381,1.2132888124447678e-08,0.0,1.0951403937383739e-06,0.0,5.666265442771172e-06,2743200,3324.39,334,0.0003057584387876755,2.1972252242338093,1.2132888124447678e-08,0.0,2.738013436115464e-05
-263.41397674853835,3.076141083769226e-05,0.0,1.2699874360920141e-06,1.590453801990727e-09,382,-9.060033794875957e-08,0.0,1.9251156322501703e-06,0.0,5.692663928563787e-06,2750400,3324.39,334,0.00031355330713905366,2.197225219900646,-9.060033794875957e-08,0.0,2.888034380750996e-05
-5922.690246917204,2.3816264773720063e-05,0.0,3.063551083771806e-06,1.0657673529427229e-09,383,-1.2305017582459818e-08,0.0,3.0107985543511084e-06,0.0,4.747741053443518e-06,2757600,3324.44,334,0.00024486686600938724,2.1972252258989546,-1.2305017582459818e-08,0.0,2.2247460839735823e-05
-664.6316054495206,2.4652847205030055e-05,0.0,2.787858778968106e-06,1.169052368931762e-09,384,-3.634050693360892e-08,0.0,3.0524477491810026e-06,0.0,5.037501251975137e-06,2764800,3324.44,334,0.00025714884135459397,2.197225270542518,-3.634050693360892e-08,0.0,2.2844870992397652e-05
-1610.8402782992523,2.4098866437407998e-05,0.0,3.086499001115096e-06,1.2034252728144869e-09,385,-6.648122485163256e-08,0.0,3.162694980401425e-06,0.0,4.926529790833114e-06,2772000,3324.44,334,0.00025506152636464653,2.1972252290374445,-6.648122485163256e-08,0.0,2.225411044224888e-05
-76.1109988080383,2.9119563900087124e-05,0.0,2.6097708843658905e-06,1.3768157299622899e-09,386,-1.225309650701959e-07,0.0,2.6652404726573448e-06,0.0,5.473881032924798e-06,2779200,3324.44,334,0.00032289387854997245,2.1972252541969692,-1.225309650701959e-07,0.0,2.72499072732095e-05
-1142.8653354564638,2.679622703793044e-05,0.0,3.3730166047665574e-06,1.5152713243470361e-09,387,-5.7312620669178445e-08,0.0,3.4967148815513325e-06,0.0,5.493947155913383e-06,2786400,3324.44,334,0.0002753485673534471,2.1972252420710507,-5.7312620669178445e-08,0.0,2.5124502153373454e-05
-760.1741874708732,3.10821838396289e-05,0.0,3.2895907192525667e-06,1.659332393656542e-09,388,-7.251834951592881e-08,0.0,2.895239033071968e-06,0.0,5.79368440113099e-06,2793600,3324.44,334,0.00030855232956324716,2.1972252362682707,-7.251834951592881e-08,0.0,2.9616497570079064e-05
-1585.8485456545486,2.4974833319059222e-05,0.0,2.8054234414403924e-06,1.2326305866109075e-09,389,-6.939209287353807e-08,0.0,3.1471478226075047e-06,0.0,4.891977635346696e-06,2800800,3324.44,334,0.00025556521044113617,2.1972252680006483,-6.939209287353807e-08,0.0,2.3279519287880114e-05
-601.9387931903865,2.4146506698267033e-05,0.0,2.8562551705581277e-06,1.1788376548750881e-09,390,-1.7237624851584246e-07,0.0,2.9909833075082917e-06,0.0,4.719080200990806e-06,2808000,3324.44,334,0.00025200155395845784,2.1972252622010218,-1.7237624851584246e-07,0.0,2.2449546660349523e-05
-873.0064849570567,2.8741318055636012e-05,0.0,3.1953292957026975e-06,1.5731148393985043e-09,391,-6.126089842758711e-08,0.0,3.139001367151375e-06,0.0,5.368747509939315e-06,2815200,3324.44,334,0.0002866233474978445,2.197225301376095,-6.126089842758711e-08,0.0,2.6783882350071416e-05
-911.4561892350137,2.886739660775151e-05,0.0,3.5722232302346252e-06,1.5141006379084192e-09,392,-1.1678494969693955e-07,0.0,3.792953987045614e-06,0.0,5.571833573728025e-06,2822400,3324.44,334,0.00030572017478203546,2.1972252285764333,-1.1678494969693955e-07,0.0,2.7062568497306362e-05
-575.4541615470961,3.0968006206568475e-05,0.0,3.4507286695617357e-06,1.7305829579234468e-09,393,-4.339125640056441e-08,0.0,3.5280130639152077e-06,0.0,6.114514486540883e-06,2829600,3324.44,334,0.00033753420110514595,2.197225206043355,-4.339125640056441e-08,0.0,2.9344876176813678e-05
-1659.9314246041956,2.652948578025691e-05,0.0,3.36294536164394e-06,1.3743984874526154e-09,394,-6.239200715575148e-08,0.0,3.5749995375078746e-06,0.0,5.016431233148538e-06,2836800,3324.4,334,0.0002644705363556296,2.1972252410271813,-6.239200715575148e-08,0.0,2.4913806027457432e-05
-682.0497276293285,2.6938867498935386e-05,0.0,3.694085544785659e-06,1.5534674675523592e-09,395,-1.1738207646764977e-07,0.0,3.8819468747825725e-06,0.0,5.493184678907913e-06,2844000,3324.4,334,0.0002887338335203831,2.197225205387388,-1.1738207646764977e-07,0.0,2.530102475983342e-05
-1547.719118973938,2.3749162854494263e-05,0.0,3.6687670197721754e-06,1.2180754228323149e-09,396,-2.0402556542738023e-08,0.0,3.6677050400669187e-06,0.0,4.8225507424015026e-06,2851200,3324.4,334,0.00024382371603775461,2.1972252259746434,-2.0402556542738023e-08,0.0,2.2127018787924148e-05
-233.0949668523212,3.4488730667854724e-05,0.0,4.51316701881771e-06,2.3505742103790584e-09,397,2.985601362726839e-08,0.0,4.966387570107745e-06,0.0,6.701642147833189e-06,2858400,3324.4,334,0.0003631530818141208,2.197225243483902,2.985601362726839e-08,0.0,3.283263788481601e-05
-1298.475336290142,2.4992597157311403e-05,0.0,5.327286419401376e-06,1.204459848377338e-09,398,-1.1432371828314903e-07,0.0,5.527819589130607e-06,0.0,4.8605295744916664e-06,2865600,3324.4,333,0.00026143628760431594,2.1972252542379676,-1.1432371828314903e-07,0.0,2.3319061062109035e-05
-352.5053762260364,3.173345922786537e-05,0.0,5.270494729682081e-06,1.6601054803282636e-09,399,-1.7579029091355797e-07,0.0,5.3723258420730826e-06,0.0,6.362271040118544e-06,2872800,3324.35,333,0.0003387887406609318,2.197225267549671,-1.7579029091355797e-07,0.0,2.9963277193498875e-05
-1508.195859856107,2.443975288364317e-05,0.0,4.868136956257553e-06,1.2984647511086296e-09,400,-1.0999858699274921e-07,0.0,4.835004181734251e-06,0.0,4.783010087059728e-06,2880000,3324.35,333,0.0002543210677521837,2.1972253153204773,-1.0999858699274921e-07,0.0,2.2697176121359697e-05
