explained_variance,policy_gradient_loss,fps,avg_q_retraced,rollout_prob_std,advantage_norm,q_loss,P09:episode_rewards,policy_loss,model_prob_std,policy_gradient_bias_correction,avg_q_selected,grad_norm,epoch_idx,policy_entropy,P01:episode_rewards,frames,episode_length,PMM:episode_rewards
-1483.579460262591,-1.1905850154855034e-07,340,9.30566520890176e-06,2.3829459522161803e-05,0.0002491208823120945,1.42880248571445e-09,0.0,-1.1905850154855034e-07,2.1818232906980208e-05,0.0,8.814807082096608e-06,6.103903208655899e-06,324,2.1972252276053847,0.0,2332800,3324.4,0.0
-264.1847090157606,-2.0755772446005916e-07,339,1.0028763382124259e-05,2.761008498417877e-05,0.0002873985655171978,1.4628222880688807e-09,0.0,-2.0755772446005916e-07,2.4696579483034124e-05,0.0,9.845080172921871e-06,5.940144051681087e-06,325,2.1972252920790325,0.0,2340000,3324.4,0.0
-1499.1059053793722,-1.8982738440331644e-07,339,9.589466744463604e-06,2.239635301641051e-05,0.00021126625441319574,1.0859874183362902e-09,0.0,-1.8982738440331644e-07,1.9801716562500144e-05,0.0,9.273361906388774e-06,4.278411448925749e-06,326,2.1972252870110607,0.0,2347200,3324.4,0.0
-480.11054632036144,-1.9865175806331732e-07,339,1.0550444863326002e-05,2.8019061344398074e-05,0.0002860136841975875,1.5594419707432741e-09,0.0,-1.9865175806331732e-07,2.5755829626531725e-05,0.0,1.0548968209881635e-05,5.3433335057164595e-06,327,2.197225293715795,0.0,2354400,3324.48,0.0
-2354.977716482736,-2.2574513731595256e-07,340,9.378782816629465e-06,1.925210097697219e-05,0.0002044609959183155,9.482581354261418e-10,0.0,-2.2574513731595256e-07,1.6909267513058458e-05,0.0,9.602391276400468e-06,4.626445511223804e-06,328,2.1972252995059605,0.0,2361600,3324.48,0.0
-239.80520687546706,-2.9080788973465593e-07,340,9.399579314650632e-06,2.464084060495234e-05,0.00022473747718858075,1.4834048805132464e-09,0.0,-2.9080788973465593e-07,2.2414140655630344e-05,0.0,9.707910631797886e-06,6.32384441146036e-06,329,2.197225253061643,0.0,2368800,3324.48,0.0
-1459.7754396594266,-1.7064131208184733e-07,340,9.36089891330426e-06,2.3436205650863557e-05,0.0002377301821750147,1.2015620567483123e-09,0.0,-1.7064131208184733e-07,2.022876827523428e-05,0.0,8.744102853019363e-06,5.106501507739759e-06,330,2.1972252858631194,0.0,2376000,3324.48,0.0
-732.5000267475623,-2.8654744727882624e-07,340,9.59850877890218e-06,2.6701292079528224e-05,0.00027196879527686496,1.4445628077575176e-09,0.0,-2.8654744727882624e-07,2.3464810780622098e-05,0.0,9.815523611978152e-06,5.4354267282578996e-06,331,2.1972252421246634,0.0,2383200,3324.48,0.0
-735.0200225501245,-1.4953728029350595e-07,339,9.249617333192941e-06,2.812314913999114e-05,0.0002973318785619581,1.4522267671873516e-09,0.0,-1.4953728029350595e-07,2.5150496564380457e-05,0.0,9.33023705371428e-06,5.996444562691496e-06,332,2.1972252861217214,0.0,2390400,3324.48,0.0
-1331.7882829055366,-1.962232787655263e-07,339,9.295806289412125e-06,2.3877072820032744e-05,0.00024058427212752222,1.1319560951579197e-09,0.0,-1.962232787655263e-07,2.1271256753865354e-05,0.0,9.236344121872107e-06,4.82472844529159e-06,333,2.1972253101212638,0.0,2397600,3324.55,0.0
-1249.1135655501862,-2.153508644524712e-07,340,8.796768180355496e-06,2.225787794612094e-05,0.0002162736106262561,1.2058620030636049e-09,0.0,-2.153508644524712e-07,1.9708071948049645e-05,0.0,8.849268589725643e-06,4.9528958673321335e-06,334,2.1972252867335365,0.0,2404800,3324.55,0.0
-988.9942800738131,-3.736405066981935e-07,340,9.002108346673292e-06,2.4627175660124782e-05,0.0002525313575946105,1.56634475322175e-09,0.0,-3.736405066981935e-07,2.2522738185918407e-05,0.0,8.538330082564648e-06,5.82767253618634e-06,335,2.197225294955193,0.0,2412000,3324.55,0.0
-500.6268843492345,-2.2578921465762332e-07,340,8.624278510192125e-06,2.0801034410498783e-05,0.00022228078127462084,9.734416253207608e-10,0.0,-2.2578921465762332e-07,1.877044339563229e-05,0.0,8.77801304578869e-06,4.344765183411078e-06,336,2.1972252805081625,0.0,2419200,3324.55,0.0
-2314.8698397913954,-1.756279540351945e-07,340,8.783361074836733e-06,1.888696487385655e-05,0.00018394181090308838,8.465471858578777e-10,0.0,-1.756279540351945e-07,1.6720562730434742e-05,0.0,8.2456847960191e-06,3.840096930944576e-06,337,2.1972252915328716,0.0,2426400,3324.55,0.0
-256.3194518658062,-2.480659373923364e-07,340,9.760830917483964e-06,2.611117361386588e-05,0.00027643583789344485,1.4017176567437927e-09,0.0,-2.480659373923364e-07,2.3623557938716526e-05,0.0,1.0217251245317058e-05,5.212950028273254e-06,338,2.19722530957883,0.0,2433600,3324.38,0.0
-1810.219170805443,-2.694909803208519e-07,340,8.789156311989262e-06,1.9571747621222633e-05,0.0001853145473624784,8.705757280959941e-10,0.0,-2.694909803208519e-07,1.7089435259617318e-05,0.0,8.899417089178457e-06,4.129142588975604e-06,339,2.197225327548526,0.0,2440800,3324.38,0.0
-261.280141996694,-2.229255531138201e-07,340,9.066412876599938e-06,2.5139922707218094e-05,0.00024084497484997726,2.4293224431530865e-09,0.0,-2.229255531138201e-07,2.3049370099228224e-05,0.0,9.544457286493989e-06,6.436803639263506e-06,340,2.1972252680479536,0.0,2448000,3324.38,0.0
-1552.5641738032732,-2.4892904072658455e-07,340,6.883166982436957e-06,1.9887045595576408e-05,0.00020448862828366079,9.365462906645723e-10,0.0,-2.4892904072658455e-07,1.7845633086767213e-05,0.0,7.134714124260885e-06,4.2348160168015085e-06,341,2.197225276033657,0.0,2455200,3324.38,0.0
-893.56429861128,-1.958539187633541e-07,340,6.776900382946555e-06,2.5152449453939963e-05,0.00023611588523538734,1.0919458421978871e-09,0.0,-1.958539187633541e-07,2.249544086091207e-05,0.0,6.830476391350223e-06,4.752618421428198e-06,342,2.1972252500057223,0.0,2462400,3324.38,0.0
-956.3555248532779,-1.7365234544250609e-07,340,6.624374512740434e-06,2.4904129779097287e-05,0.00025981416166944604,1.1559882292779642e-09,0.0,-1.7365234544250609e-07,2.3057879584428723e-05,0.0,6.906481836084675e-06,4.985950808612186e-06,343,2.1972252700502564,0.0,2469600,3324.38,0.0
-1007.811362764949,-1.6396729496671567e-07,340,5.855462517906238e-06,2.441355617050597e-05,0.00024350064356291396,1.3578356210389373e-09,0.0,-1.6396729496671567e-07,2.2549507862404224e-05,0.0,5.745878415277658e-06,4.545907801502187e-06,344,2.1972252575871805,0.0,2476800,3324.48,0.0
-1173.0300042322044,-1.5744908006299855e-07,340,5.704499803518916e-06,2.2363278007230205e-05,0.0002255177592587823,1.3013212483444081e-09,0.0,-1.5744908006299855e-07,1.9932725955705585e-05,0.0,5.986775778274352e-06,5.313747198063849e-06,345,2.1972252250159228,0.0,2484000,3324.48,0.0
-1031.3082600381072,-1.1672729920349521e-07,339,6.060917624711779e-06,2.2946554257168648e-05,0.00021936383240463405,1.5306844804907233e-09,0.0,-1.1672729920349521e-07,2.0800230566536242e-05,0.0,6.205940012745957e-06,5.208577258311548e-06,346,2.197225278795712,0.0,2491200,3324.48,0.0
-462.63764851272106,-1.4449929444111775e-07,339,5.456074351809908e-06,2.2493066382273196e-05,0.00022787165152493121,1.022095228913676e-09,0.0,-1.4449929444111775e-07,2.0016240861448553e-05,0.0,5.4823356630742e-06,4.458792727628969e-06,347,2.1972253093833016,0.0,2498400,3324.48,0.0
-1922.9266921527296,-1.911312044578744e-07,340,4.713059805377274e-06,1.8263463519900073e-05,0.00017726562518414877,8.730120147252857e-10,0.0,-1.911312044578744e-07,1.6084007006083668e-05,0.0,5.107296406946498e-06,3.656805594312489e-06,348,2.1972252477697594,0.0,2505600,3324.48,0.0
-152.18609671514503,-1.222167162012586e-07,340,5.899895727681107e-06,2.4773574025935266e-05,0.0002551024311512527,1.2846634906417584e-09,0.0,-1.222167162012586e-07,2.3029759946627575e-05,0.0,5.405688180415097e-06,4.816212375529369e-06,349,2.197225309553601,0.0,2512800,3324.58,0.0
-1930.832545191466,-2.1400245229392693e-07,340,6.174843997150771e-06,2.0832835520799882e-05,0.00020087084844268245,1.1026389785776899e-09,0.0,-2.1400245229392693e-07,1.8276882536088062e-05,0.0,6.30697025269666e-06,4.346943621319969e-06,350,2.1972252763358373,0.0,2520000,3324.58,0.0
-366.72716463666103,-1.1967815917982207e-07,340,4.978148935934869e-06,2.2280182901489917e-05,0.00019359859060009353,1.1969883255206613e-09,0.0,-1.1967815917982207e-07,2.0377090849918176e-05,0.0,5.279120156743634e-06,4.746921808055228e-06,351,2.197225295529164,0.0,2527200,3324.58,0.0
-1296.0911445701972,-1.5194583559617417e-07,340,4.514447854659472e-06,2.2061930393505688e-05,0.0002363761727113591,1.227368183166744e-09,0.0,-1.5194583559617417e-07,1.9799812668083403e-05,0.0,4.907656512595265e-06,4.854105192615334e-06,352,2.1972253027984077,0.0,2534400,3324.58,0.0
-464.78589241621285,-7.223640409227177e-08,340,4.353501378158028e-06,2.1774409794324476e-05,0.00022907994982665448,9.290212658785964e-10,0.0,-7.223640409227177e-08,2.00897880583381e-05,0.0,4.2863862732893835e-06,4.3388392935577864e-06,353,2.1972253059552456,0.0,2541600,3324.58,0.0
-1018.9878566375423,-1.2570727335951717e-07,340,4.711210036396277e-06,2.2633423714154788e-05,0.000248339082469419,1.3602885444033915e-09,0.0,-1.2570727335951717e-07,2.051896034703846e-05,0.0,4.741006650634957e-06,5.0233164505315115e-06,354,2.1972253075857013,0.0,2548800,3324.58,0.0
-1163.2664778856565,-1.2164353036223114e-07,340,4.340462970504022e-06,2.4918712545682276e-05,0.00026921870567266656,1.4600962014156086e-09,0.0,-1.2164353036223114e-07,2.3179567502602423e-05,0.0,4.4188630364330315e-06,5.353529211279338e-06,355,2.1972252533927796,0.0,2556000,3324.46,0.0
-1301.9964387368084,-1.4863678618814463e-07,340,3.183118405627343e-06,1.997709011477498e-05,0.00019684843301577293,1.0280767872913737e-09,0.0,-1.4863678618814463e-07,1.7720694257543564e-05,0.0,3.798115871673615e-06,4.849373907003799e-06,356,2.197225286824994,0.0,2563200,3324.46,0.0
-595.3877796180524,-7.87575501964344e-08,340,2.652895950123946e-06,2.4537566398808676e-05,0.0002431215884573571,1.6365408573083927e-09,0.0,-7.87575501964344e-08,2.250951865197786e-05,0.0,2.8098232494568664e-06,5.952016025121037e-06,357,2.1972252590504904,0.0,2570400,3324.46,0.0
-749.6486321020758,-9.690971742172207e-09,340,1.220053744198875e-06,2.065893085538844e-05,0.0002058113648941286,1.0539900175339799e-09,0.0,-9.690971742172207e-09,1.8606165892205227e-05,0.0,1.6196890467205246e-06,4.300452809000289e-06,358,2.1972253134326327,0.0,2577600,3324.46,0.0
-1262.5447570417607,-1.2435197504487131e-08,340,-1.224861858337571e-07,1.9795491980362712e-05,0.00018761990394187812,9.055629535157492e-10,0.0,-1.2435197504487131e-08,1.7787788214675594e-05,0.0,3.9940552595741565e-07,3.710521759222435e-06,359,2.197225244357473,0.0,2584800,3324.46,0.0
-79.8331735155412,1.3328238856931868e-07,340,-8.581358634860884e-07,2.3492822208202104e-05,0.00023199907344375123,1.1173739833535389e-09,0.0,1.3328238856931868e-07,2.172565533044235e-05,0.0,-7.689720482727942e-07,4.3858772621059915e-06,360,2.1972252649731105,0.0,2592000,3324.47,0.0
-1972.436426447472,1.3808382304256666e-08,340,-1.4211981237806306e-06,1.7373672911088143e-05,0.00015958783637538623,1.0481044307380943e-09,0.0,1.3808382304256666e-08,1.5476487136660514e-05,0.0,-1.5048258487263267e-06,3.4370003861305847e-06,361,2.197225313028961,0.0,2599200,3324.47,0.0
-329.4966714875913,7.885734255613641e-08,340,-1.6056854440445885e-06,2.215081583979286e-05,0.00019780954441696045,1.2913953157356318e-09,0.0,7.885734255613641e-08,1.9986096175986762e-05,0.0,-1.7664963269392418e-06,4.907600698018286e-06,362,2.197225273506982,0.0,2606400,3324.47,0.0
-1224.861390917522,3.655903087590128e-08,340,-1.3329692058383284e-06,2.1533794960969765e-05,0.0002173373026012679,1.2398001184778432e-09,0.0,3.655903087590128e-08,1.9602949975392302e-05,0.0,-1.1163761411037026e-06,4.350335387344738e-06,363,2.1972252476152287,0.0,2613600,3324.47,0.0
-234.54587204771528,2.8103723169965723e-08,340,-1.7147819694761939e-06,2.2549572347047584e-05,0.00022884982716654033,1.0336014598846215e-09,0.0,2.8103723169965723e-08,2.065787092636134e-05,0.0,-1.7505200165688097e-06,4.437053099082358e-06,364,2.1972252964918977,0.0,2620800,3324.47,0.0
-1140.0666452839575,1.2355952377593644e-08,340,-2.056801027457349e-06,1.9043994096815998e-05,0.0001859275627074081,1.1005747279345212e-09,0.0,1.2355952377593644e-08,1.7232610400266933e-05,0.0,-2.2559698760187818e-06,4.070089941530172e-06,365,2.197225268341246,0.0,2628000,3324.47,0.0
-822.5976081319335,-4.172068739758558e-08,340,-2.1458408909536284e-06,2.175764407182229e-05,0.00022340246911342455,1.2114156110716295e-09,0.0,-4.172068739758558e-08,1.9857801480927463e-05,0.0,-2.0626601015604145e-06,4.392698552986592e-06,366,2.197225266682408,0.0,2635200,3324.54,0.0
-1416.5308864592844,1.4122721421360049e-08,340,-2.6423039306830323e-06,1.939119470297033e-05,0.000186727503846795,9.756860847008108e-10,0.0,1.4122721421360049e-08,1.7497015884247146e-05,0.0,-2.7457394908652146e-06,3.880732371934323e-06,367,2.197225274664384,0.0,2642400,3324.54,0.0
-765.9211622762925,1.609475225592894e-07,340,-1.606546935993214e-06,2.1986146478427707e-05,0.00021438705710057976,1.4852283353448555e-09,0.0,1.609475225592894e-07,2.0121049821611164e-05,0.0,-2.12615620298398e-06,5.789946979955003e-06,368,2.197225299489264,0.0,2649600,3324.54,0.0
-869.4066237391618,-1.0088473195173035e-07,340,-1.0691579562465042e-06,2.237297737238238e-05,0.0002369936755873237,1.1802335425344121e-09,0.0,-1.0088473195173035e-07,2.0551868015822357e-05,0.0,-9.706843931223589e-07,4.556450211012784e-06,369,2.1972252957246923,0.0,2656800,3324.54,0.0
-1067.516696106145,5.676372565956354e-08,340,-1.9087098973689085e-06,2.172348570526828e-05,0.00021869520244115274,1.0030915310957166e-09,0.0,5.676372565956354e-08,1.9379300598257693e-05,0.0,-1.8827435765054e-06,4.417149556345433e-06,370,2.19722528631725,0.0,2664000,3324.54,0.0
-179.4119631592559,-6.127445976108582e-08,339,-1.7432572119536755e-06,2.4438191377010568e-05,0.00026359819666487913,1.222533066943563e-09,0.0,-6.127445976108582e-08,2.264081055367871e-05,0.0,-1.8293965747605903e-06,4.825565748442319e-06,371,2.1972252643802177,0.0,2671200,3324.53,0.0
-1505.7675682900444,5.377858562493119e-08,339,-2.521401656250607e-06,1.828083269369277e-05,0.0001781817998357657,8.910272999746413e-10,0.0,5.377858562493119e-08,1.6451616054148022e-05,0.0,-2.477093702654407e-06,3.663795251198263e-06,372,2.1972253193930973,0.0,2678400,3324.48,0.0
-539.3092756032124,2.0695528688129464e-08,339,-2.4677703587455306e-06,1.8891700763402448e-05,0.00015840813431190154,8.403137104218053e-10,0.0,2.0695528688129464e-08,1.730233974967181e-05,0.0,-2.5941393025522993e-06,4.150279711574561e-06,373,2.197225313568241,0.0,2685600,3324.48,0.0
-1486.0589107019182,-4.544343516184552e-08,339,-1.920901886836388e-06,1.9555367526086602e-05,0.0001924228157544939,1.1800150173347767e-09,0.0,-4.544343516184552e-08,1.779890537522176e-05,0.0,-1.871004513634278e-06,4.38079165175139e-06,374,2.197225318705594,0.0,2692800,3324.48,0.0
-149.63327521826983,1.9454922009495672e-08,339,-1.6116172060090024e-06,2.25420812737443e-05,0.00023013953213909803,8.978423227280472e-10,0.0,1.9454922009495672e-08,2.0917098787895148e-05,0.0,-1.701891136839172e-06,4.461803051842029e-06,375,2.1972252193963433,0.0,2700000,3324.48,0.0
-1130.692256933161,4.410621707890569e-08,339,-1.4994264411668715e-06,1.8860444776269233e-05,0.00019609263002475936,9.826261016171875e-10,0.0,4.410621707890569e-08,1.7171848993444346e-05,0.0,-1.7393445350805601e-06,3.901778533848018e-06,376,2.1972252789949676,0.0,2707200,3324.48,0.0
-658.1399888430166,1.2180142346940903e-07,339,-1.192440126686414e-06,2.2273211208431063e-05,0.00022754482483821538,1.0128829156671902e-09,0.0,1.2180142346940903e-07,2.0623951028929462e-05,0.0,-9.093255087078792e-07,4.050552669276993e-06,377,2.197225263137666,0.0,2714400,3324.53,0.0
-1477.7711163363633,-3.629903692700327e-08,339,-1.9679011609352474e-06,1.8713636135130376e-05,0.000180488175314827,1.030402326430801e-09,0.0,-3.629903692700327e-08,1.6775864569224546e-05,0.0,-1.7124533430946758e-06,4.304910636757588e-06,378,2.1972253175418843,0.0,2721600,3324.53,0.0
-510.3848644276302,1.1195978526693535e-07,339,-2.359501548739373e-06,2.03237715144535e-05,0.00018226446879551805,1.0771937677334893e-09,0.0,1.1195978526693535e-07,1.877452665899941e-05,0.0,-2.2720435274773188e-06,4.2344408205628525e-06,379,2.197225275878553,0.0,2728800,3324.53,0.0
-855.2427268994169,2.2537113747080847e-08,339,-2.5967970894300757e-06,1.785489773522593e-05,0.00018840949832558992,7.667615245162551e-10,0.0,2.2537113747080847e-08,1.619319179314309e-05,0.0,-2.445808770633295e-06,3.94731837095147e-06,380,2.197225282346761,0.0,2736000,3324.53,0.0
-981.4273035646494,3.60231135758283e-08,339,-2.635473906329256e-06,1.6817916621774626e-05,0.0001938357299009013,7.502351683552453e-10,0.0,3.60231135758283e-08,1.5470824426012656e-05,0.0,-2.5430936724847487e-06,3.715367137461654e-06,381,2.1972252592491723,0.0,2743200,3324.53,0.0
-723.3799133641253,1.2900908674815573e-07,339,-2.3131100980128647e-06,1.9170484198472097e-05,0.00018964564350555096,8.599329801728261e-10,0.0,1.2900908674815573e-07,1.7815580307702026e-05,0.0,-2.5150876601922917e-06,3.6466657107293285e-06,382,2.1972252761434627,0.0,2750400,3324.53,0.0
-2058.9727093789647,9.769024183005895e-08,339,-2.845187556187021e-06,1.6439683345920397e-05,0.00016845092981354555,7.266902096884189e-10,0.0,9.769024183005895e-08,1.4972772589151881e-05,0.0,-2.7317970145960726e-06,3.4383177999159374e-06,383,2.197225286131469,0.0,2757600,3324.69,0.0
-420.69825915698027,3.897575638838978e-08,339,-3.91907205802774e-06,1.883755462668982e-05,0.0001790349463064595,7.325325845123986e-10,0.0,3.897575638838978e-08,1.7358638796960223e-05,0.0,-3.9470980571959856e-06,4.129442408847192e-06,384,2.197225261686971,0.0,2764800,3324.69,0.0
-1554.1719332117602,2.387948145249782e-08,339,-2.9551306659049446e-06,1.9275184058570303e-05,0.00019929639425675483,1.2877074498710092e-09,0.0,2.387948145249782e-08,1.7687381040350228e-05,0.0,-3.118465325564831e-06,4.639209627630458e-06,385,2.197225220070945,0.0,2772000,3324.69,0.0
-298.1147872252029,2.275941429823423e-08,339,-2.673342601825601e-06,1.8636515621973818e-05,0.00020825668647086226,8.410409367854471e-10,0.0,2.275941429823423e-08,1.732061969495669e-05,0.0,-2.8052756955310122e-06,3.825945698259633e-06,386,2.197225337545708,0.0,2779200,3324.69,0.0
-1367.2876790445728,8.261996167001035e-08,339,-3.299043102136692e-06,1.7619847421510665e-05,0.00017379178959862608,6.828229970150116e-10,0.0,8.261996167001035e-08,1.6095475885300578e-05,0.0,-3.415104580825086e-06,3.432059370953893e-06,387,2.1972252936811048,0.0,2786400,3324.69,0.0
-506.3630383887051,1.274387969469799e-07,339,-2.7312215369962873e-06,2.0225181544803967e-05,0.00020116913628193155,8.94686672048034e-10,0.0,1.274387969469799e-07,1.8752002667532623e-05,0.0,-3.0453920739114706e-06,3.659132930516855e-06,388,2.1972252863456334,0.0,2793600,3324.51,0.0
-1709.2875485718944,7.025164025270155e-08,339,-3.007655936194529e-06,1.673312836181166e-05,0.00016705680435857108,8.503120537851766e-10,0.0,7.025164025270155e-08,1.5293206739739668e-05,0.0,-2.7293125472585006e-06,3.7107381284041704e-06,389,2.1972252749639845,0.0,2800800,3324.51,0.0
-431.77806837764365,1.1754228652945406e-07,339,-3.912887863926637e-06,2.1040714059727442e-05,0.00018464167302020674,1.2252425960056542e-09,0.0,1.1754228652945406e-07,1.9529725017676394e-05,0.0,-3.931997899888017e-06,4.93050736180435e-06,390,2.1972253069612715,0.0,2808000,3324.51,0.0
-1018.4106639313825,5.4176638147232716e-08,339,-2.6293602563461426e-06,1.690903737689662e-05,0.00018208817301400957,7.054555015752475e-10,0.0,5.4176638147232716e-08,1.5504684702124696e-05,0.0,-2.8349245045628887e-06,3.5887293896957476e-06,391,2.197225323322589,0.0,2815200,3324.51,0.0
-866.6620840202312,3.1211002660278066e-08,339,-2.9614432154553974e-06,2.3386282527355802e-05,0.0002533885946079457,1.2048326363122105e-09,0.0,3.1211002660278066e-08,2.179371439105445e-05,0.0,-2.4372010907951163e-06,4.854328608922204e-06,392,2.197225242380112,0.0,2822400,3324.51,0.0
-449.417840940126,9.112119737587403e-08,339,-3.184877558596622e-06,2.5241715105745657e-05,0.00028162504692228255,1.386252378002035e-09,0.0,9.112119737587403e-08,2.3730849521934076e-05,0.0,-3.379568506463672e-06,5.437249911617429e-06,393,2.197225273853887,0.0,2829600,3324.51,0.0
-1378.6872285004583,7.553614259858676e-08,339,-3.91855126265205e-06,2.0315451095414834e-05,0.0001951347630148107,1.2078245447223123e-09,0.0,7.553614259858676e-08,1.864882962471923e-05,0.0,-3.998444017325119e-06,4.247205412992187e-06,394,2.1972252892533306,0.0,2836800,3324.41,0.0
-688.7283777745722,2.7719637828502953e-08,339,-4.749945350998929e-06,1.9209168882173883e-05,0.00019762380322789488,1.0046889941301147e-09,0.0,2.7719637828502953e-08,1.7892553994470074e-05,0.0,-4.509139357961075e-06,4.438428053290028e-06,395,2.1972252537649144,0.0,2844000,3324.41,0.0
-1289.3756137127914,4.167437502912451e-08,339,-4.145529830005215e-06,1.9401734175679462e-05,0.0002046938390281462,1.1668352723868364e-09,0.0,4.167437502912451e-08,1.8146238196279577e-05,0.0,-4.373782092692464e-06,4.732552513087653e-06,396,2.1972253112944347,0.0,2851200,3324.41,0.0
-220.8660677556008,8.811708503309035e-08,339,-3.2670759592649e-06,2.389749304387668e-05,0.0002650061368940027,1.1845148079645846e-09,0.0,8.811708503309035e-08,2.2641827242417036e-05,0.0,-3.360058152854854e-06,4.73433135023067e-06,397,2.1972253013981713,0.0,2858400,3324.41,0.0
-1240.883162072954,2.0547914931224646e-07,339,-3.6104031298438917e-06,1.7273645904164628e-05,0.000180218748578236,8.328068917348311e-10,0.0,2.0547914931224646e-07,1.5911198860799735e-05,0.0,-3.7203673851324414e-06,3.366971573818625e-06,398,2.197225294538906,0.0,2865600,3324.41,0.0
-520.1384500763393,1.2085035169239917e-07,339,-3.0296627132663107e-06,2.412712396195238e-05,0.0002702623334090389,1.4028087809099741e-09,0.0,1.2085035169239917e-07,2.2750000059590314e-05,0.0,-3.180278192698553e-06,5.105400583937549e-06,399,2.1972252400896766,0.0,2872800,3324.44,0.0
-1813.5916031262989,3.4865495075792856e-08,339,-3.2181672406175096e-06,1.7106597413022967e-05,0.0001827479978013995,7.488590584788657e-10,0.0,3.4865495075792856e-08,1.5732447643495826e-05,0.0,-3.2921885995735902e-06,4.015971647141054e-06,400,2.197225312704132,0.0,2880000,3324.44,0.0
-580.9232663334913,1.9267146043687226e-08,339,-3.3857569405015925e-06,1.9778622869800913e-05,0.00020521119029026001,8.07820736686506e-10,0.0,1.9267146043687226e-08,1.8489172400521642e-05,0.0,-3.5228671285460046e-06,5.011630160002776e-06,401,2.1972252861220083,0.0,2887200,3324.44,0.0
-1225.7218289852522,8.018340616641881e-08,339,-2.4058387516191264e-06,1.863192061911998e-05,0.00019350621452324796,8.35712851159781e-10,0.0,8.018340616641881e-08,1.7296245238843954e-05,0.0,-2.437702510992096e-06,3.733678668452273e-06,402,2.197225312316229,0.0,2894400,3324.44,0.0
-808.5522133327287,6.097102052002093e-08,339,-2.161178477226009e-06,1.9575652111590053e-05,0.00018776722875287085,8.379041579937402e-10,0.0,6.097102052002093e-08,1.826410778832836e-05,0.0,-2.35624363052955e-06,3.635219244286065e-06,403,2.197225290139516,0.0,2901600,3324.44,0.0
-773.5311320032582,3.3275113683155555e-08,339,-1.6475370587216088e-06,2.0343951462291846e-05,0.00022959019893988486,8.884629591540189e-10,0.0,3.3275113683155555e-08,1.9029324484688614e-05,0.0,-2.0100222209938165e-06,4.443357615882653e-06,404,2.1972252161824515,0.0,2908800,3324.44,0.0
-1348.3476133220977,3.7131126348389784e-08,339,-1.4056777047462447e-06,1.962384977574437e-05,0.00020592504655522233,7.977371453172606e-10,0.0,3.7131126348389784e-08,1.8248399877474746e-05,0.0,-1.6832327632260729e-06,4.252255304393861e-06,405,2.1972252728699373,0.0,2916000,3324.38,0.0
-926.9881476964406,2.1299062113837755e-08,339,-1.5635981986826876e-06,1.7137143376834333e-05,0.00016666378869630702,6.496633455150041e-10,0.0,2.1299062113837755e-08,1.5915451321301796e-05,0.0,-1.525689475019869e-06,3.644701819889599e-06,406,2.1972252866836515,0.0,2923200,3324.38,0.0
-1077.676474231141,1.6017481204962867e-08,339,-1.1909679764881256e-06,1.946223653872884e-05,0.0001989521204501338,9.6939968409329e-10,0.0,1.6017481204962867e-08,1.8091422541635622e-05,0.0,-9.795786927696706e-07,4.478795709996052e-06,407,2.1972253143188185,0.0,2930400,3324.38,0.0
-468.504887347521,5.0787464532392374e-08,339,-1.7867274351111122e-06,1.8524634779492307e-05,0.00020214113901991884,7.525164725582148e-10,0.0,5.0787464532392374e-08,1.72715581777012e-05,0.0,-1.6557878171523328e-06,3.694230717999996e-06,408,2.197225282242689,0.0,2937600,3324.38,0.0
-1923.6895943412042,6.013597853625992e-08,339,-1.5652976850203585e-06,1.4489189901852901e-05,0.00014658533956092934,6.324605436194894e-10,0.0,6.013597853625992e-08,1.3456295186010326e-05,0.0,-1.6775493802881394e-06,3.06133479748003e-06,409,2.197225281406963,0.0,2944800,3324.38,0.0
-450.5211429741411,1.295654667525147e-07,339,-1.686743160671534e-06,2.0455979932213116e-05,0.00020633881511014112,9.336788810380552e-10,0.0,1.295654667525147e-07,1.9126884505187574e-05,0.0,-1.3863099585118013e-06,4.0173036665870404e-06,410,2.197225294466372,0.0,2952000,3324.47,0.0
-1726.0748451834538,-3.0028782592780994e-08,339,-2.291317474117028e-06,1.580748630120734e-05,0.00016086022986694758,5.602188701587202e-10,0.0,-3.0028782592780994e-08,1.4540321493938345e-05,0.0,-2.3387656800049373e-06,3.30949927046403e-06,411,2.1972252636107186,0.0,2959200,3324.47,0.0
-75.40827334294244,-8.377092826129826e-08,339,-2.3770374094174364e-06,2.2128764986385404e-05,0.0002068064021212317,1.253730027726295e-09,0.0,-8.377092826129826e-08,2.0973522598740687e-05,0.0,-2.636099213734359e-06,5.201559914857417e-06,412,2.197225278653796,0.0,2966400,3324.47,0.0
-1243.2909320722245,-1.0666195942182675e-08,339,-1.7103009469678158e-06,1.7126348551932805e-05,0.00016764519196635293,6.773969796014873e-10,0.0,-1.0666195942182675e-08,1.5881602852889546e-05,0.0,-1.6055780430919776e-06,3.406300016399801e-06,413,2.1972252711007205,0.0,2973600,3324.47,0.0
-658.9689510196038,5.8249180302205784e-08,339,-1.4957570195739048e-06,1.7333578253114457e-05,0.00016967502971952054,7.090678547115886e-10,0.0,5.8249180302205784e-08,1.62398057337577e-05,0.0,-1.8331863975151857e-06,3.0977452966046697e-06,414,2.197225293977551,0.0,2980800,3324.47,0.0
