approx_kl_divergence,clip_fraction,advantage_norm,explained_variance,value_loss,P01:episode_rewards,policy_loss,episode_length,epoch_idx,P09:episode_rewards,PMM:episode_rewards,grad_norm,fps,frames,policy_entropy
0.0018005173408485807,0.1254638671875,15.968719273805618,0.8538462642580271,1.4311943519860506,450.0,-0.010191807224327932,675.49,269,4680.0,2223.25,2.5970065441812604,234,2754560,1.6549652062356472
0.0017255453186695764,0.132177734375,15.968719214200974,0.8261518999934196,1.6093282804824411,475.0,-0.009014553626911948,664.51,270,4675.0,2192.75,2.415315540655716,234,2764800,1.644723516702652
0.001418578654750371,0.109130859375,15.968719238042832,0.8163949802517891,1.5688806603197007,522.5,-0.009329261181483162,652.6,271,4350.0,2197.5,2.8781840247363304,234,2775040,1.647283536940813
0.0016228482930732192,0.1281005859375,15.968719309568405,0.8541834287345409,1.7412794781615957,497.5,-0.010164064574928489,640.46,272,4382.500000000003,2263.75,2.8848457977714603,234,2785280,1.6320750325918199
0.0014484100712028527,0.125439453125,15.968719124794006,0.7876986980438232,1.5810770770534872,497.5,-0.007582854672364192,648.27,273,4382.500000000003,2238.5,2.7664385835438643,234,2795520,1.6562264770269395
0.0012458930146070878,0.1075927734375,15.968719160556793,0.7906706556677818,1.7868699247948825,475.0,-0.008117967702492023,639.4,274,4682.5,2257.0,3.3706014253626484,234,2805760,1.6478827491402626
0.001405726149710415,0.1058837890625,15.96871920824051,0.8203185182064772,1.2636387192644178,472.5,-0.00902870623722265,637.25,275,4682.5,2243.75,3.4656647213059473,234,2816000,1.6394396811723708
0.00165428154884957,0.1194580078125,15.968719428777694,0.7912753447890282,1.798127408605069,450.0,-0.007840354559994012,637.44,276,4350.0,2353.75,3.2320522619154275,234,2826240,1.631522399187088
0.0015809239774174492,0.13759765625,15.968719309568405,0.8258355852216482,1.2701661753002553,447.5,-0.009785588554223068,630.21,277,4365.000000000001,2161.5,2.4107217990278493,234,2836480,1.6459951497614385
0.0017455569722305009,0.1424072265625,15.968719291687012,0.8645950891077518,1.2474369750823826,450.0,-0.011018541236444435,661.03,278,4725.0,2287.0,2.5060353794006067,234,2846720,1.6434735491871835
0.001446701452505679,0.118017578125,15.968719357252121,0.7902829207479953,2.1211721632163973,447.5,-0.007886598153709201,654.18,279,4725.0,2242.25,3.2386686599394907,234,2856960,1.6384988702833652
0.001501998174774513,0.11943359375,15.96871920824051,0.8439090445637702,1.3663455249276013,497.5,-0.008213658858494455,670.12,280,4725.0,2442.25,3.0198503586375107,234,2867200,1.622588401287794
0.0013989698027903226,0.1263916015625,15.96871926188469,0.8166253492236137,1.9164825653657318,500.0,-0.00721544414118398,696.24,281,4727.5,2492.0,4.388005008011942,234,2877440,1.6262835778295994
0.0013533582121685026,0.1196044921875,15.968719351291657,0.7660449858754873,1.4456165955401956,525.0,-0.008526669569619116,703.04,282,4727.5,2606.0,2.8185408649738926,234,2887680,1.631915643811226
0.001388074225610974,0.1176025390625,15.968719136714935,0.7997682325541973,2.2745432327501476,525.0,-0.006232510707195616,710.56,283,4750.0,2637.0,4.1740869666085505,234,2897920,1.6389742620289325
0.0014110413421352956,0.1241455078125,15.96871938109398,0.8286933496594429,1.6786389415152372,500.0,-0.008605150088260415,730.88,284,4752.5,2917.75,3.69370846177704,234,2908160,1.6380510546267033
0.0012917946366887121,0.109375,15.968719267845154,0.7580163154751063,2.074169801361859,522.5,-0.0077513823250228596,717.3,285,4725.0,2988.5,4.257420664414281,234,2918400,1.641059623658657
0.001680688356748707,0.1345458984375,15.968719160556793,0.8136084258556366,1.825160646578297,522.5,-0.007721432772632398,724.2,286,4752.5,3050.5,3.942591892894202,234,2928640,1.6331865072250367
0.0011140617234563634,0.1015625,15.968719172477723,0.7845228657126426,1.914982319250703,522.5,-0.006246640628705791,722.61,287,4727.5,3013.5,4.546889941731825,234,2938880,1.6363185979425907
0.0013051707996173116,0.1049560546875,15.968719321489335,0.8055171262472868,2.1301251029595734,500.0,-0.00810977904475294,711.61,288,4625.0,3023.5,3.727876387912019,234,2949120,1.6479063600301742
0.001397571904704269,0.118603515625,15.968719118833542,0.8150969572365284,1.5442760701291263,522.5,-0.007647739115054719,710.34,289,4702.5,3015.0,3.3802201015501048,234,2959360,1.631650561094284
0.0012689408731493459,0.1069580078125,15.968719273805618,0.8020063694566488,2.0883887734264137,500.0,-0.007511121576317237,683.99,290,4632.500000000001,2862.75,4.8606462662850705,234,2969600,1.6263226859271527
0.0013453205665432053,0.1218017578125,15.968719267845154,0.847458204999566,1.7873716740868986,525.0,-0.006891390434611821,704.74,291,4632.500000000001,3034.0,4.739264790085449,234,2979840,1.621178787946701
0.001293942145060103,0.11513671875,15.968719273805618,0.7831775695085526,2.218775045312941,525.0,-0.006902207616803935,706.29,292,4632.500000000001,3011.5,5.541620592764872,234,2990080,1.6107592195272447
0.0018537250491139925,0.13408203125,15.968719339370727,0.8733572598546744,1.2941090861335396,525.0,-0.0073106504019961,714.56,293,4725.0,3087.25,3.4417214621163006,234,3000320,1.618453222513199
0.0012455908239989602,0.120556640625,15.968719232082368,0.8380718890577554,1.5715813759714365,525.0,-0.007326493682921864,721.01,294,4702.5,3189.0,3.5614353237214083,234,3010560,1.6281797572970391
0.001778251706503332,0.15185546875,15.968719184398651,0.8671655427664519,0.9396502344869078,522.5,-0.00878246994871006,701.96,295,4730.000000000001,3047.5,3.31976850298809,234,3020800,1.6402225822210312
0.0014262023940947608,0.1300048828125,15.96871913075447,0.7868044786155224,1.965737560018897,450.0,-0.007885125015673112,693.19,296,4730.000000000001,3003.75,3.812015428646009,234,3031040,1.648137617111206
0.001494229991283582,0.132275390625,15.968719321489335,0.823134072870016,1.201098962686956,425.0,-0.008824755672685569,693.0,297,4730.000000000001,2919.5,3.0160322520882223,234,3041280,1.6441984809935093
0.0017217984405480716,0.142138671875,15.968719220161438,0.8725637823343277,1.2702961338683962,425.0,-0.00949993537979026,695.09,298,4777.5,2843.0,3.7916465948188716,234,3051520,1.6305063121020793
0.0013707385704837798,0.1201416015625,15.96871919631958,0.8635175332427025,1.2241357815917582,425.0,-0.00775501857715426,688.39,299,4727.5,2769.0,4.179975866100528,234,3061760,1.6080621659755707
0.001408903591385915,0.11083984375,15.968719232082368,0.8422584589570761,1.2862137213349343,425.0,-0.00723696756613208,659.57,300,4725.0,2437.75,4.143659779343555,234,3072000,1.6459402024745942
0.0013156158499672884,0.121484375,15.96871930360794,0.8191251326352358,1.421198076568544,422.5,-0.007725046847190243,655.03,301,4655.0,2273.0,3.5093487337550506,234,3082240,1.6492512471973897
0.0018289809847491533,0.1484375,15.968719232082368,0.8230006445199252,1.1870735597796738,425.0,-0.009528736387437675,653.34,302,4535.000000000001,2166.5,3.685133297229683,234,3092480,1.6526913240551948
0.0011370070957870567,0.09873046875,15.968719232082368,0.8393163353204727,1.5803488512989134,422.5,-0.007749347936623963,657.95,303,4537.500000000001,2213.75,3.9513440849283143,234,3102720,1.6412685811519623
0.0012589380594082693,0.1181884765625,15.968719404935836,0.8341688476502895,1.2196317986119538,445.0,-0.007881383874519088,656.92,304,4650.0,2294.75,3.724137446739057,234,3112960,1.6359963722527027
0.0011472756091965592,0.1076171875,15.968719327449799,0.7745457340031863,2.1650951129384337,392.5,-0.006450381834474684,654.56,305,4530.0,2299.5,3.94082040169922,234,3123200,1.6323100060224534
0.001271089519457638,0.112451171875,15.968719315528869,0.772529785707593,1.3622111966833472,347.5,-0.007869884644969715,643.57,306,4477.5,2176.5,3.570682241877118,234,3133440,1.6408735297620296
0.001725394122229691,0.11767578125,15.96871926188469,0.8190718542784452,1.625462890882045,325.0,-0.0073929539335949816,639.15,307,4507.500000000001,2206.25,3.294079257687912,234,3143680,1.6373260200023652
0.001166653077166701,0.1093505859375,15.968719315528869,0.8163308717310429,2.18084361650981,395.0,-0.006892375445386278,658.79,308,4507.500000000001,2494.25,4.1897320522707995,234,3153920,1.6185532301664352
0.0014394235001308822,0.121337890625,15.968719220161438,0.825633366778493,1.2631497223861516,372.5,-0.007130147891803063,644.77,309,4477.5,2466.5,3.522550400115547,234,3164160,1.6181379348039626
0.0012682940728528313,0.105078125,15.96871938109398,0.8099954690784216,1.8741686452180146,422.5,-0.006984852879122627,659.1,310,4477.5,2603.0,5.287751874691407,234,3174400,1.6054178081452846
0.0012798834064714627,0.1201904296875,15.96871920824051,0.8138534158468247,1.7913477976806462,447.5,-0.00774111579030432,665.82,311,4477.5,2651.25,3.635620633753684,234,3184640,1.642317136377096
0.0013631510935798845,0.120654296875,15.968719357252121,0.798020527139306,1.4776582823134958,425.0,-0.007751094462582842,651.44,312,4530.0,2592.25,3.1819340500592084,234,3194880,1.649244599044323
0.0013586991189189883,0.133056640625,15.968719226121902,0.8434854455292224,1.477877600863576,447.5,-0.007284070061359671,666.54,313,4530.0,2702.75,3.445458804890895,234,3205120,1.6397410757839679
0.001258266144532574,0.1088623046875,15.96871936917305,0.899732444807887,0.8734652102924884,472.5,-0.00763151889823348,662.54,314,4502.5,2640.5,3.808751693995794,234,3215360,1.6208010196685791
0.0016047806112173997,0.124072265625,15.968719154596329,0.868749026209116,1.354335184302181,522.5,-0.006715821893885731,663.08,315,4577.5,2696.25,4.678163675545326,234,3225600,1.5986345738172532
0.0012129386583187233,0.108984375,15.96871919631958,0.8334877643734216,1.3305050978437065,525.0,-0.006688081022184633,678.2,316,4660.0,2780.75,5.430785220111757,234,3235840,1.6135317340493203
0.0011714604751550436,0.09912109375,15.968718999624253,0.8399168454110623,1.5625701000913979,522.5,-0.006473066735361499,665.49,317,4650.0,2707.5,5.718986639357025,234,3246080,1.6163892447948456
0.0012613117668085552,0.107177734375,15.968719339370727,0.7976704657077789,1.6994791702367364,497.5,-0.007673213770613074,657.61,318,4650.0,2605.75,5.408800433967627,234,3256320,1.6197999857366085
0.0013857096161022466,0.1193359375,15.968719273805618,0.8526194974780082,1.5291993638500572,547.5,-0.008585542959554004,687.49,319,4650.0,2861.5,3.44404189345214,234,3266560,1.6579443491995334
0.0012715296261095951,0.1066650390625,15.968719214200974,0.8641973167657853,1.2375651739537716,500.0,-0.0073972376470919695,678.65,320,4662.500000000001,2758.0,4.0505614261806695,234,3276800,1.6385060124099255
0.001268594023406805,0.1122314453125,15.968719190359115,0.8513028275221586,1.2156922427006065,500.0,-0.008727031083981273,702.65,321,4775.0,2978.75,3.707315184476191,234,3287040,1.6269829154014588
0.0013185118168625451,0.1225341796875,15.968719220161438,0.8545988369733095,1.3172237649559975,500.0,-0.007647244665895414,691.01,322,4447.500000000002,2782.25,3.6573901746908852,234,3297280,1.629648172110319
0.0014025759047914485,0.1220703125,15.968719244003296,0.8769036181271076,0.8504995085299015,475.0,-0.00897096080079791,686.23,323,4435.000000000001,2731.0,3.266873496571944,234,3307520,1.6346223883330822
0.0016239888718250141,0.13427734375,15.968719375133514,0.8494181655347347,0.9449681543745101,472.5,-0.009366060506727081,684.37,324,4580.0,2651.0,3.5446898973337673,234,3317760,1.637585563212633
0.0013712855844123192,0.11962890625,15.968719291687012,0.8301986861974001,1.3916205159388482,450.0,-0.007169929528026841,686.12,325,4725.0,2644.0,4.795663663620948,234,3328000,1.6149285785853862
0.001134586546107079,0.0974365234375,15.968719178438187,0.869186059013009,1.4765594269149005,450.0,-0.006776823493601114,692.57,326,4777.5,2681.75,5.816790580547247,234,3338240,1.6224555552005768
0.0012162115514574433,0.1196533203125,15.968719315528869,0.8047798961400986,1.3046109141781925,447.5,-0.007681855266855564,710.02,327,4825.0,2841.0,5.331253405496863,234,3348480,1.61768197119236
0.0014699548012008304,0.1200927734375,15.968719214200974,0.8944036275148392,1.0928605148568749,450.0,-0.007949665427986474,711.4,328,4827.5,2880.25,4.4542224470258915,234,3358720,1.6058661922812463
0.001699985792607029,0.136767578125,15.968719327449799,0.8621797487139702,0.8203873394057155,450.0,-0.00834584529966378,697.76,329,4827.5,2752.5,3.322595586038478,234,3368960,1.640064711868763
0.0012886067060325769,0.1203125,15.968719309568405,0.8949643012136221,1.1297410560771823,497.5,-0.008253822000915534,713.38,330,4735.000000000001,2901.5,3.6480334709130973,234,3379200,1.62826122418046
0.0012060136262680037,0.1103271484375,15.968719339370727,0.8043181024491787,1.5433361645787955,597.5,-0.006541535739961546,725.44,331,4735.000000000001,2978.5,4.832341654530804,234,3389440,1.6329668171703815
0.0016796157118396282,0.09501953125,15.968719321489335,0.8771313820034266,1.4993089032359421,597.5,-0.007102948654210195,718.55,332,4690.000000000001,2937.75,5.2901827158390455,234,3399680,1.6207741610705853
0.0012771188923527046,0.116162109375,15.968719279766082,0.8986880946904421,1.3300880009308458,625.0,-0.008649905800848501,709.41,333,4677.5,3013.5,4.518676163821416,234,3409920,1.6236975327134133
0.0011376940330369172,0.101708984375,15.96871919631958,0.8835575427860022,1.3485011233948172,600.0,-0.007523840250360081,705.15,334,4675.0,2970.0,5.175427296289785,234,3420160,1.6173112824559213
0.0011019519672576933,0.105517578125,15.968719285726547,0.8322931848466396,1.7245609474368393,570.0,-0.006120635805382335,687.53,335,4562.500000000001,2914.5,6.3870122442540005,234,3430400,1.6214427381753922
0.001713035639022993,0.1076904296875,15.96871920824051,0.7919634826481342,1.621817429549992,522.5,-0.006742809973002295,709.35,336,4585.000000000001,3014.25,6.305906871041669,234,3440640,1.630651281028986
0.0014629004410498813,0.1245849609375,15.968719333410263,0.8859392184764147,1.0604405727237463,500.0,-0.008800998494552913,699.1,337,4630.000000000001,2906.75,4.5278368333152015,234,3450880,1.6218144834041595
0.0014380913732968293,0.1097412109375,15.968719166517257,0.8198251392692327,1.2923742128536104,500.0,-0.0072385574789223025,692.29,338,4675.0,2923.0,4.03571059979682,234,3461120,1.6134832724928856
0.0011221280954946317,0.099169921875,15.968719297647477,0.8627020377665758,1.1996999780647457,500.0,-0.006455514669141849,683.46,339,4675.0,2847.75,5.838303773520121,234,3471360,1.6030239954590797
0.0012403213702104911,0.0963134765625,15.968719285726547,0.8705243688076735,1.6332283556461333,500.0,-0.006141532617766643,671.2,340,4450.0,2785.75,5.9793927445046435,234,3481600,1.5980246521532535
0.0013132977470410223,0.1142822265625,15.968719267845154,0.8544511031359434,1.8916561293881387,522.5,-0.008037238838005578,680.32,341,4462.500000000001,2844.25,6.686697077713563,234,3491840,1.592205712199211
0.0014062160949951776,0.11806640625,15.968719333410263,0.942036084458232,0.7405888075940311,525.0,-0.008955096815770957,682.57,342,4627.500000000001,2909.5,3.4978890321563036,234,3502080,1.6159118928015233
0.0011822159307659983,0.10927734375,15.968719148635865,0.9202857553958893,0.9206451723352075,547.5,-0.008106625082655227,686.95,343,4652.5,3086.5,4.502808025812406,234,3512320,1.585607258975506
0.0013132234512572229,0.1257568359375,15.968719309568405,0.8653889577835798,1.398794903513044,547.5,-0.008082765110157198,678.96,344,4675.0,3061.0,4.9985163220042494,234,3522560,1.595702188462019
0.0009812342199727248,0.09560546875,15.968719410896302,0.9362007480114698,1.0943159824237227,550.0,-0.0073996304621687155,681.55,345,4675.0,3115.5,5.455373477372459,234,3532800,1.6068239949643612
0.0010511205370225675,0.1020263671875,15.968719315528869,0.8572453651577234,1.4520540066063403,547.5,-0.00671098391248961,683.19,346,4652.5,3106.5,6.955251970050473,234,3543040,1.6293285936117172
0.0010093143439580568,0.0936767578125,15.96871913075447,0.875838978216052,1.510819709300995,522.5,-0.006807561875393731,686.96,347,4687.500000000001,3114.5,6.34240105510582,234,3553280,1.6315225057303906
0.0012999509453156758,0.118603515625,15.968719267845154,0.9134731896221637,0.9895951451733709,522.5,-0.009853351299534551,706.03,348,4805.0,3277.75,3.738358532085548,234,3563520,1.620498164743185
0.0011763069960470391,0.1173583984375,15.968719297647477,0.8490824349224567,1.5066242456436156,500.0,-0.007846222265652614,700.06,349,4800.0,3239.75,5.244138712854297,234,3573760,1.6141008034348487
0.0008532116632186816,0.081787109375,15.968719220161438,0.8493630956858397,2.2328047582879664,497.5,-0.0054556049883103695,695.74,350,4800.0,3164.5,10.782389370587106,234,3584000,1.581572475284338
0.0011755440074982689,0.1066650390625,15.96871926188469,0.8112728632986546,1.511195964086801,500.0,-0.007536985532169638,714.62,351,4800.0,3278.25,4.630941188965074,234,3594240,1.631173986941576
0.0011420682821186422,0.1144775390625,15.968719387054444,0.8560728650540114,1.2777118349447847,497.5,-0.007981347109671333,710.55,352,4775.0,3182.75,5.8001137180831845,234,3604480,1.6176170274615287
0.0009291458558384164,0.084521484375,15.968719315528869,0.8338917993009091,1.563505918160081,500.0,-0.006736465224457788,715.44,353,4775.0,3232.25,6.530903787301521,234,3614720,1.6205676540732383
0.0011770918424194542,0.1181640625,15.968719244003296,0.8626454576849938,1.5145011412445455,500.0,-0.00712090060551418,706.74,354,4750.0,3156.25,6.9030956861712935,234,3624960,1.5961839228868484
0.001373516831484268,0.129931640625,15.968719363212585,0.9105032000690698,1.2328676596283912,497.5,-0.007717625931036309,695.61,355,4775.0,3080.5,4.710909478356365,234,3635200,1.6240538209676743
0.0011157148790748536,0.1133544921875,15.968719434738158,0.838237227872014,1.5484133476391435,497.5,-0.008324557683954481,706.85,356,4775.0,3093.5,4.904578481994751,234,3645440,1.6388001628220081
0.001031512900727144,0.1119873046875,15.96871926188469,0.86967933177948,1.2350731359794735,475.0,-0.007616834244254278,713.39,357,4780.0,3099.25,4.271807550149491,234,3655680,1.6549862593412399
0.0010486049747162256,0.096533203125,15.968719160556793,0.9095565028488636,1.34262191131711,520.0,-0.007244024059036747,702.68,358,4777.5,3043.75,6.12885463214881,234,3665920,1.615746472030878
0.0009069111355420262,0.0829345703125,15.968719255924224,0.8831130407750607,1.7281090019270777,525.0,-0.006080110317998333,700.43,359,4802.5,3125.5,6.458283644446223,234,3676160,1.6165095627307893
0.0010984512043880428,0.1056396484375,15.968719220161438,0.9320583056658507,0.8400623471476137,525.0,-0.007859374914551154,711.31,360,4825.0,3204.5,4.70515348708353,234,3686400,1.6440380021929741
0.0011789700401100165,0.097607421875,15.968719428777694,0.921249695122242,0.9341158232651651,525.0,-0.006859343074393109,703.13,361,4802.5,3126.25,4.895275214636464,234,3696640,1.6382547833025456
0.001007045900440024,0.0975341796875,15.968719327449799,0.9078216329216957,0.8988943270407617,520.0,-0.007819100316737604,705.4,362,4800.0,3128.5,5.264731055371523,234,3706880,1.6425358310341835
0.0011319224169941936,0.1053955078125,15.968719291687012,0.9205113839358091,0.9288775958120823,475.0,-0.007874151015130337,706.62,363,4802.5,3166.5,3.734378516202669,234,3717120,1.6433743089437485
0.0011739556528941359,0.1142333984375,15.96871930360794,0.9514382835477591,0.7959262994118035,472.5,-0.00839268025883939,713.4,364,4830.000000000001,3285.5,4.015156224354223,234,3727360,1.6168887861073018
0.0011499939967113105,0.097021484375,15.968719255924224,0.8993645057082176,1.1821548245847224,450.0,-0.007280341015393788,730.08,365,4830.000000000001,3338.75,4.487540293142095,234,3737600,1.6438708119094372
0.000997935205777335,0.09736328125,15.968719267845154,0.9225498605519533,1.0511464634910226,472.5,-0.007906793334404938,747.52,366,4902.5,3410.25,4.352320612401315,234,3747840,1.6233574450016022
0.0010872136855600645,0.109521484375,15.968719166517257,0.9523654788732528,0.8281549328006804,472.5,-0.007657565078989137,757.91,367,4927.5,3506.5,3.3552188495948307,234,3758080,1.6345696933567524
0.0008971486269847273,0.092822265625,15.968719184398651,0.8822071287781,1.7306387417018414,472.5,-0.006557853423328197,768.15,368,4927.5,3517.25,6.924792988630581,234,3768320,1.6420892581343651
0.0009810853245061034,0.097900390625,15.96871924996376,0.904873900860548,1.3639949806034566,467.5,-0.007920876851858338,755.13,369,4925.0,3379.0,4.9856205108533365,234,3778560,1.6429564252495765
0.0007565251672081676,0.07802734375,15.968719017505645,0.9082314465194941,1.5074289275333286,500.0,-0.006371848771595978,750.02,370,4925.0,3452.5,7.595764677988866,234,3788800,1.6321575447916985
0.0012391600974244947,0.1209228515625,15.968719291687012,0.9418743252754211,0.9194400095380842,500.0,-0.00888192322163377,745.44,371,4925.0,3447.25,3.2724223142421045,234,3799040,1.6519004851579666
0.0011960982207829072,0.1251953125,15.968719238042832,0.9583024643361568,0.8585949685424566,500.0,-0.00892822350433562,748.59,372,4950.0,3511.5,4.94077290358821,234,3809280,1.6295806735754013
0.0010189037072852764,0.1101806640625,15.968719339370727,0.934708197042346,1.0623839400708674,500.0,-0.008027137639874126,744.1,373,4902.5,3530.0,4.676196670048561,234,3819520,1.620783931016922
0.0010122421486191669,0.1064697265625,15.968719255924224,0.9155502263456583,1.1361341460607945,500.0,-0.007144808230805211,739.35,374,4877.5,3427.0,4.473328374137853,234,3829760,1.6506605848670006
0.000986727201757776,0.09287109375,15.96871920824051,0.9414058461785316,1.0033103745430707,500.0,-0.006433217230551236,734.68,375,4852.500000000001,3440.5,4.700057164275718,234,3840000,1.6215490147471427
0.0009888379949534467,0.0921630859375,15.968719244003296,0.9229064531624317,1.4017183924093843,522.5,-0.0062725705458433366,746.21,376,4855.000000000001,3580.75,5.939029401745171,234,3850240,1.640073199570179
0.0009991113415996795,0.0982177734375,15.968719136714935,0.8909826073795557,1.6581496821716428,500.0,-0.007351656638275017,742.19,377,4900.0,3567.75,4.682660686962598,234,3860480,1.6353763662278653
0.0009626614299922941,0.10341796875,15.968719357252121,0.909223883971572,1.325787622667849,500.0,-0.007674912134825717,735.91,378,4832.500000000001,3485.25,4.734655241912874,234,3870720,1.6310268238186836
0.0010891437676609262,0.117578125,15.968719238042832,0.9135554697364568,1.2873313307762146,522.5,-0.008622189607194741,714.66,379,4752.5,3318.75,3.916234691514321,234,3880960,1.6373309165239334
0.0011101891256435075,0.12294921875,15.968719357252121,0.9537852153182029,0.7005048684310168,550.0,-0.008319756697528647,728.47,380,4855.000000000001,3421.25,3.9234474692947408,234,3891200,1.6387378349900246
0.000980067263049481,0.09345703125,15.968719136714935,0.9037768624722957,1.532382628507912,595.0,-0.006515991064225091,723.91,381,4855.000000000001,3468.25,4.9803888707705175,234,3901440,1.645383494347334
0.0009761017315046786,0.096337890625,15.968719094991684,0.8464543424546719,1.6287320965901018,550.0,-0.006918433414830361,707.92,382,4850.0,3227.25,6.0791151887110555,234,3911680,1.6549330852925777
0.0006469720128767342,0.067626953125,15.96871919631958,0.8538710463792085,1.7574138328433038,595.0,-0.005712565472640563,700.21,383,4827.5,3143.0,6.909763515749691,234,3921920,1.6321134239435195
0.0011682574412025452,0.112158203125,15.968719267845154,0.9517983999103308,0.8906334188766778,725.0,-0.008386427908408222,724.08,384,4827.5,3291.5,3.8527419485046464,234,3932160,1.6403172589838504
0.000931749653051819,0.0923095703125,15.968719404935836,0.9146887823939324,1.1904056287370621,595.0,-0.00767215839077835,710.76,385,4827.5,3248.5,4.782345287239957,234,3942400,1.625059799849987
0.0010113503590393807,0.1026123046875,15.96871908903122,0.9176536202430725,1.3930082708597182,595.0,-0.00619069978420157,735.05,386,4875.0,3412.75,4.446314916749299,234,3952640,1.6215885654091835
0.0009357956528167422,0.0938232421875,15.968719136714935,0.9476414501667023,0.8518875495530664,550.0,-0.007630820827762364,731.88,387,4875.0,3343.25,4.055657230435779,234,3962880,1.6254961676895618
0.00116707509923272,0.1269775390625,15.9687191426754,0.9523703567683697,0.512178903631866,595.0,-0.008402339150052285,742.35,388,4852.500000000001,3400.5,2.9539388784677456,234,3973120,1.649663496017456
0.0009991169582752005,0.101318359375,15.968719202280045,0.9023711476475,1.6755329023580998,747.5,-0.007387741425372951,756.17,389,4852.500000000001,3581.25,7.628887875461859,234,3983360,1.6113050013780594
0.0009283710623582128,0.1009521484375,15.968719470500947,0.9111525874584914,1.1800641087349504,775.0,-0.008341929535527015,768.24,390,4875.0,3725.25,4.1529255234270925,234,3993600,1.63215379267931
0.0012213813997850706,0.1214599609375,15.9687191426754,0.9071575932204723,1.4412448523566126,775.0,-0.007865556775141159,769.02,391,4875.0,3757.25,4.1838129083989495,234,4003840,1.6258364163339138
0.0010293184073423324,0.1092529296875,15.968719387054444,0.8990398224443197,1.4594181662425398,775.0,-0.006926541553912102,766.89,392,4902.5,3678.0,4.5160838616140335,234,4014080,1.62871465831995
0.0009554563406799067,0.107373046875,15.968719238042832,0.8922430653125047,1.5785946461837739,775.0,-0.006800223440222908,768.37,393,4877.5,3706.0,6.6074116164969325,234,4024320,1.6327527262270451
0.0008488822304006917,0.08330078125,15.968719232082368,0.9341455515474081,1.404343321826309,775.0,-0.0061853376362705605,765.87,394,4852.500000000001,3679.25,6.063215653157664,234,4034560,1.6247140988707542
0.000819421817673057,0.095263671875,15.968719226121902,0.9179669763892889,1.5502222524955869,775.0,-0.006472733696864452,747.3,395,4827.5,3622.25,5.872258591778076,234,4044800,1.625647734850645
0.0011562323244452108,0.0984130859375,15.968719226121902,0.8843886915594339,1.8880294354632496,575.0,-0.006780381935641344,722.25,396,4780.0,3445.75,4.637787702283685,234,4055040,1.6363968677818774
0.0010156436066954305,0.0868408203125,15.968719136714935,0.9216707356274128,1.1857189415954053,572.5,-0.007370236198767088,713.84,397,4552.5,3345.25,4.792541823874613,234,4065280,1.6371740326285362
0.0009189078035267273,0.0959716796875,15.968719291687012,0.9511834900826216,1.0569604096002876,545.0,-0.00767818088788772,719.74,398,4585.000000000001,3353.5,4.433383484711859,234,4075520,1.6381079860031604
0.0009777023777193985,0.1045654296875,15.968719321489335,0.892204099521041,1.5718512823805213,567.5,-0.006961929173121462,719.13,399,4585.000000000001,3351.75,5.443359294499162,234,4085760,1.6322965636849402
0.0008452482271825151,0.0968017578125,15.968719279766082,0.8869374260306359,1.7035453893244266,687.5,-0.0061640760206501,723.37,400,4552.5,3386.5,5.017383667389694,234,4096000,1.6365056857466698
0.0008598573317219564,0.0984619140625,15.968719190359115,0.837654335424304,2.113131942600012,522.5,-0.006578899010492023,701.41,401,4460.000000000001,3258.75,5.704462537402339,234,4106240,1.630742894858122
0.0007904131831825794,0.0890380859375,15.96871926188469,0.9052766919136047,1.7747854813933372,522.5,-0.006546180509394617,700.8,402,4552.5,3206.25,5.180554093328139,234,4116480,1.63066346347332
0.0007704403188318139,0.0875244140625,15.96871920824051,0.8781037963926792,2.0038667948916555,550.0,-0.00594177990933531,706.28,403,4460.000000000001,3301.25,5.913514481458324,234,4126720,1.6208586283028126
0.0009377068596227234,0.1060302734375,15.968719184398651,0.924898985400796,1.3519111784175037,550.0,-0.006661617954523536,674.48,404,4452.5,3188.25,4.125480779024743,234,4136960,1.6435749053955078
0.000805372096386223,0.0943115234375,15.968719118833542,0.8997828125953674,1.6007273269351572,525.0,-0.006634398837923073,675.05,405,4652.5,3163.75,5.48088737682024,234,4147200,1.6319803223013878
0.0009405898392320271,0.090576171875,15.968719172477723,0.9254678159952163,1.1420435993000866,525.0,-0.006921377766411751,680.37,406,4680.0,3224.25,4.680032973510223,234,4157440,1.6456034362316132
0.0009338196753508277,0.0935302734375,15.968719434738158,0.934382439032197,1.131034943833947,547.5,-0.007196172993280925,696.78,407,4800.0,3353.25,4.245252100682926,234,4167680,1.6208119072020053
0.0009425977580581324,0.092626953125,15.968719357252121,0.8853539176285267,1.4744031129404902,550.0,-0.006058253547962522,703.42,408,4802.5,3363.75,5.373341335985888,234,4177920,1.6316745549440383
0.001114600946477124,0.099609375,15.968719154596329,0.9553951039910317,1.0086786450818181,550.0,-0.0075577794115815776,728.44,409,4802.5,3570.5,4.712405150627388,234,4188160,1.635257824510336
0.0008613879580029575,0.0953369140625,15.9687191426754,0.9092870023101568,1.321473319735378,750.0,-0.006745725999280694,742.0,410,4830.000000000001,3639.25,4.261169428303775,234,4198400,1.6568563640117646
0.0007709351831867437,0.0868896484375,15.968719267845154,0.9179680533707142,1.455465541407466,680.0,-0.00654405728855636,734.5,411,4830.000000000001,3544.5,4.215526255465283,234,4208640,1.648262207210064
