P01:episode_rewards,PMM:episode_rewards,explained_variance,frames,policy_entropy,episode_length,P09:episode_rewards,advantage_norm,epoch_idx,policy_loss,value_loss,fps,grad_norm
8.8,35.65,0.6796987843513489,2552000,1.0147799915075302,902.96,67.10000000000001,2.5201179599761963,319,-0.01670818851911463,0.04542260339483619,872,0.772030823757012
8.8,35.86,0.6779564642906188,2560000,0.986400648355484,906.36,68.0,2.27304617524147,320,-0.009746734604705124,0.03634524536784738,872,0.738926076457646
9.0,36.65,0.6807166284322739,2568000,1.0319820594787599,916.4,68.0,2.266608316898346,321,-0.016572980778182683,0.037625408321619036,872,0.7119671847399737
11.8,38.37,0.6592601603269577,2576000,1.0417925143241882,951.11,68.0,2.091075485944748,322,-0.007954539386555553,0.03233027609065175,872,0.6646259266319808
11.8,39.13,0.6522353130578995,2584000,1.035184565782547,967.44,68.0,2.1144628977775572,323,-0.009104783898983441,0.03190052850637585,872,0.6882297471138048
11.8,40.8,0.6829954254627227,2592000,1.03630280315876,989.02,69.0,2.294833492040634,324,-0.013907649649772792,0.03805603300221264,872,0.676826581971458
11.8,40.85,0.6707817405462265,2600000,1.0255080503225327,990.3,69.30000000000003,2.3620852923393247,325,-0.010553964378050295,0.03920555947814137,872,0.7960887446370067
11.8,40.21,0.658277398943901,2608000,1.04504675924778,981.83,68.10000000000001,2.334125261902809,326,-0.01634763523688889,0.04024143835995346,872,0.7242661147301118
11.8,40.23,0.6619399255514145,2616000,1.0337665373086928,974.93,68.0,2.2125220775604246,327,-0.005620412645512261,0.03607534375041723,873,0.6071634214126974
11.8,41.24,0.6616959279775619,2624000,1.0265422135591507,991.2,68.10000000000001,2.3111124557256697,328,-0.010666427122923778,0.041369789890013636,873,0.6324632081359822
21.9,45.38,0.6542661952972412,2632000,1.045318883061409,1062.73,69.30000000000003,2.3752729243040083,329,-0.01794036225602042,0.04111147243529558,873,0.7707918435980078
23.9,46.71,0.6802807372808456,2640000,1.0424109673500062,1087.02,72.10000000000001,2.146186131238937,330,-0.011349098779683119,0.033250419539399445,873,0.7048507323214003
24.0,48.02,0.4211384308338165,2648000,0.9279815033636987,1102.2,72.10000000000001,2.5233601677417754,331,-0.017949308624956757,0.04974478909745812,873,1.0498077341066203
23.0,46.71,0.683197870850563,2656000,1.0129083597660065,1081.32,69.30000000000003,2.15526984333992,332,-0.015227650943270419,0.035692080105654896,873,0.7009198639138008
23.0,47.26,0.6589749157428741,2664000,1.0277999609708786,1086.6,70.20000000000002,2.327052612900734,333,-0.017316060207813278,0.03952623019460589,873,0.7156063551357457
23.0,48.13,0.6498374474048615,2672000,1.060043174624443,1094.37,73.40000000000003,2.3691153740882873,334,-0.008046110793948173,0.0404542043665424,873,0.7197593227848249
23.0,49.72,0.6731876742839813,2680000,1.0483958715200423,1098.81,77.0,2.086604428291321,335,-0.004981412953929976,0.03308011445682496,873,0.6728505849139854
23.0,50.18,0.6615022200345994,2688000,1.0490783643722534,1099.72,77.0,2.2083891433477403,336,-0.015478417407721282,0.036397809404879806,873,0.7314584437578499
24.799999999999997,51.02,0.6803920727968216,2696000,1.0441573715209962,1107.5,77.0,2.3154951727390287,337,-0.012958238198771142,0.03905213790480047,873,0.7748749228576944
23.0,49.86,0.7181189739704132,2704000,1.0607923197746276,1091.92,73.10000000000001,2.2075469094514846,338,-0.012918001957295928,0.037931316941976545,873,0.6732777338798983
23.0,49.36,0.6978592705726624,2712000,1.048697925209999,1085.53,72.10000000000001,2.2870592784881594,339,-0.013980227354331874,0.038508561290800575,873,0.7302001772396278
23.0,49.97,0.6783906275033951,2720000,1.0491729861497878,1089.72,72.10000000000001,2.1638751190900805,340,-0.013382063682074659,0.03602928866632283,873,0.6252163683180414
23.0,50.58,0.6405642253160476,2728000,1.0319102340936661,1098.13,74.20000000000002,2.3538695865869523,341,-0.007657300498394761,0.04125638653989881,873,0.746684486882316
23.0,51.22,0.6664256608486175,2736000,1.072786483168602,1106.9,75.10000000000001,2.2893948793411254,342,-0.02130946389021119,0.03921349301468581,873,0.7383839027708794
23.0,50.91,0.6615397065877915,2744000,1.0532028949260712,1104.38,75.0,2.2141933572292327,343,-0.018420893608563346,0.03832822405500338,873,0.7475091434592269
24.799999999999997,51.56,0.649174634218216,2752000,1.0489689987897872,1110.89,75.10000000000001,2.1388734364509583,344,-0.010656440319216927,0.03453952585812658,873,0.6749451036031027
30.900000000000002,53.85,0.6478066384792328,2760000,1.0428688961267472,1145.1,76.10000000000001,2.138001252412796,345,-0.0039481687403167594,0.033062548628076914,873,0.6257459108003552
32.0,54.65,0.6708598160743713,2768000,1.0431129789352418,1154.98,76.10000000000001,2.1727781999111175,346,-0.013932956785665737,0.03417853065300733,873,0.6706728655604242
34.900000000000006,57.57,0.6433384716510773,2776000,1.014512328505516,1189.51,79.0,2.5444785678386688,347,-0.018290679916972294,0.04724833629094064,873,0.8072515812311265
35.8,58.13,0.6641117125749588,2784000,1.0092716521024705,1194.05,82.30000000000003,2.084872031211853,348,-0.006885725163519965,0.032531343144364656,873,0.6287473489872144
35.9,58.01,0.6623560220003128,2792000,1.0376596081256866,1202.04,77.20000000000002,2.2158427911996843,349,-0.01893327619996853,0.03682581788860261,873,0.6965929089271965
35.9,58.31,0.6678531765937805,2800000,1.0429795306921006,1214.94,79.30000000000003,2.241775619983673,350,-0.00917957529425621,0.03855343788862228,873,0.6512337163818509
35.9,58.61,0.5282767969369888,2808000,1.0693037152290343,1218.21,83.20000000000002,2.252142802476883,351,-0.016648554839775898,0.039051130795851346,873,0.7394785374179187
35.9,58.47,0.6786487203836441,2816000,1.0436149942874908,1211.45,82.10000000000001,2.0975361931324006,352,-0.01267057039309293,0.03208193285390735,873,0.6696366014163639
36.9,58.74,0.654723544716835,2824000,1.0244787377119065,1218.42,82.10000000000001,2.1499359798431397,353,-0.007616687362024095,0.033998700585216285,873,0.6756219902481578
35.9,58.83,0.5453252339363098,2832000,1.0434069865942002,1218.56,82.10000000000001,2.3403710740804673,354,-0.015801616677547373,0.04107499923557043,873,0.7432748761207063
34.900000000000006,58.11,0.6832708805799484,2840000,1.0441885209083557,1207.39,82.10000000000001,1.8815070015192032,355,-0.008140896340628388,0.027693979647010564,873,0.5026531070418211
35.9,57.32,0.6456221985816956,2848000,1.0462675392627716,1201.75,82.10000000000001,2.5868670785427095,356,-0.027435250070411712,0.05060005891136825,873,0.8196451529926779
0.0,43.22,0.31203170835971833,2856000,0.6988940990716219,960.77,74.10000000000001,2.411904698610306,357,-0.031107186165754683,0.04676723923534155,873,0.8723021342915374
0.0,25.13,0.6835011315345764,2864000,0.8306941930949688,631.04,66.0,1.9022812163829803,358,0.0017847183749836403,0.02481888879556209,873,0.690632106863376
0.0,23.93,0.6676825803518295,2872000,1.003112226128578,610.97,65.10000000000001,2.2791735637187958,359,-0.01755415110328613,0.03855832172557712,873,0.724272697097695
0.0,22.49,0.6274227166175842,2880000,1.0231555861234665,593.01,55.10000000000001,2.37242053091526,360,-0.008206744282797445,0.04260787867940962,873,0.7597069194759104
0.0,24.68,0.639014179110527,2888000,1.0291255950927733,601.1,62.10000000000001,2.1846895468235017,361,-0.012723074280947912,0.03703517065383494,873,0.6830673205160348
0.0,25.23,0.6353496497869492,2896000,1.0189744657278061,604.89,62.10000000000001,2.377311109304428,362,-0.0134979642520193,0.04310589326545596,873,0.7040154518847157
0.0,28.51,0.6221500033140183,2904000,1.0254260939359665,627.49,67.10000000000001,2.509710260629654,363,-0.01837653009220958,0.04622073913924396,873,0.7696893250432673
0.0,28.71,0.6712230902910232,2912000,1.0185534220933914,628.73,69.20000000000002,2.233494133353233,364,-0.018321941416943446,0.040025060819461944,873,0.6780361471318934
0.0,30.69,0.6757150965929032,2920000,1.0361013203859328,649.85,71.20000000000002,2.2889943283796312,365,-0.020485836927837228,0.042425951776094734,874,0.7084950706440055
0.0,32.59,0.6982597309350967,2928000,1.0313571697473527,683.99,71.20000000000002,1.9873336464166642,366,-0.007344987302058143,0.030211454499512912,864,0.5842561908270367
0.0,35.33,0.6025690376758576,2936000,1.0089567804336548,737.2,71.20000000000002,2.5167885398864747,367,-0.021333307566237636,0.04825471471995115,864,0.8738925737636927
0.0,40.92,0.6913470995426177,2944000,1.0049030095338822,834.23,77.0,2.154727373123169,368,-0.009902005578042009,0.033917467473074794,864,0.7654486416680649
0.0,42.59,0.6637720185518264,2952000,1.0519880485534667,867.67,77.0,2.11041742682457,369,-0.01320591827017779,0.034647638308815655,864,0.7261446860748936
0.9000000000000004,46.63,0.7115723413228988,2960000,1.0485765272378922,935.14,80.40000000000003,2.0936848056316375,370,-0.01019729019375518,0.03167324311565608,864,0.6357858339288207
11.0,52.97,0.6682875859737396,2968000,1.0433616107702255,1049.92,87.20000000000002,2.345753835439682,371,-0.020337052780669183,0.044493390899151566,864,0.7264904270983908
18.200000000000003,56.11,0.6661847639083862,2976000,1.0509651792049408,1108.05,87.20000000000002,2.1216818463802336,372,-0.016164613947621545,0.03337948167696595,864,0.603796569764447
31.0,59.0,0.6637927836179733,2984000,1.0521205848455428,1173.68,87.20000000000002,2.4394525402784346,373,-0.018874474031617863,0.04602086512837559,864,0.7818379780732164
41.699999999999996,62.0,0.6892622345685959,2992000,1.0560452169179917,1216.41,89.20000000000002,2.1444017511606215,374,-0.009965675620442198,0.035846367636695506,865,0.6787798182162202
39.0,62.65,0.7042185831069946,3000000,1.044652326107025,1229.83,89.20000000000002,2.0848483085632323,375,-0.010421832959982566,0.03320862680207938,865,0.6294193778174556
38.0,60.41,0.6391444873809814,3008000,1.0169311320781709,1217.75,85.20000000000002,2.432287123799324,376,-0.02084748576337006,0.04610870962496847,865,0.8003081718223313
29.8,55.42,0.4725445395708084,3016000,0.955830248836428,1173.78,80.0,2.3483949172496796,377,-0.010324595840356778,0.04593156112357974,865,0.9376902601577356
19.9,52.93,0.7060964328050613,3024000,1.032277107834816,1140.43,79.10000000000001,1.868283947110176,378,-0.012939497283950914,0.027258697166107595,865,0.594129548441557
19.9,52.74,0.6887080252170563,3032000,1.041211159825325,1140.7,79.10000000000001,2.0177357029914855,379,-0.012877830090728822,0.03242997360881418,865,0.6113734941058638
19.9,53.47,0.6663986086845398,3040000,1.0410199666023254,1151.42,79.10000000000001,2.3590071642398835,380,-0.011189594026072882,0.04202336752787232,865,0.774064697720065
22.700000000000003,53.28,0.669585947394371,3048000,1.0520375126600265,1148.47,79.10000000000001,2.064162491559982,381,-0.008697333241216257,0.03180642034392804,865,0.6222705458770921
22.700000000000003,52.23,0.6491230517625809,3056000,1.0418694067001342,1129.76,79.0,2.17469285428524,382,-0.011810293566668406,0.035709232212975624,865,0.6141420880347682
20.9,53.21,0.6377259773015976,3064000,1.047685376405716,1138.07,80.0,2.204434292912483,383,-0.00835937267402187,0.03571971730329096,865,0.6097485164057402
20.9,52.61,0.6850270122289658,3072000,1.0425664377212525,1128.24,79.10000000000001,2.3418459451198577,384,-0.018206637764233164,0.04560131912352517,865,0.7195468696732868
20.9,53.25,0.6934318518638611,3080000,1.036506165266037,1117.69,79.10000000000001,2.2698319619894027,385,-0.012575201809086138,0.03964673126116395,865,0.6593440744955692
20.9,53.57,0.6388817268610001,3088000,1.0331651878356933,1114.42,80.40000000000003,2.3592334139347075,386,-0.01727501187706366,0.043832629243843256,865,0.7620469423656513
20.9,54.56,0.6700596809387207,3096000,1.0451825559139252,1115.05,80.40000000000003,2.1556106317043304,387,-0.016800914058840134,0.036974762617610395,865,0.6767799515282132
20.9,54.66,0.6335647982358933,3104000,1.031534377336502,1119.24,82.40000000000003,2.2652430605888365,388,-0.015120852190302686,0.03903166195377707,865,0.7039881115524328
20.9,55.85,0.651434931755066,3112000,1.0325759315490723,1121.03,86.20000000000002,2.1843434286117556,389,-0.008588195789343445,0.035954155302606525,865,0.6135411557719637
20.9,56.79,0.6378843706846237,3120000,1.0235825598239898,1127.85,88.20000000000002,2.233531194925308,390,-0.012874570042476989,0.03762353379745036,865,0.6223801078164048
20.9,58.56,0.6648677533864975,3128000,1.0103386926651001,1145.18,92.0,2.2095176362991333,391,-0.016145154856145608,0.03765202305279672,865,0.6784804663431885
25.8,63.92,0.6353188943862915,3136000,0.9932747483253479,1183.48,96.40000000000003,2.4036619055271147,392,-0.004914813300711102,0.04467520697042346,865,0.7437144899280099
33.9,67.97,0.6098282152414322,3144000,0.9977776199579239,1229.69,100.20000000000002,2.518141498565674,393,-0.0267968798885704,0.04862402515485883,866,0.7759251508399017
35.9,71.22,0.66791539311409,3152000,1.0251324367523194,1270.89,102.30000000000003,2.3802415353059767,394,-0.020962585837987716,0.04522107227705419,866,0.7389661870622981
36.0,72.09,0.6357321476936341,3160000,0.9960467165708542,1269.26,102.30000000000003,2.068991954922676,395,-0.008131348795141094,0.0328475928446278,866,0.6792143608220574
36.0,73.2,0.5912207728624344,3168000,1.0004242265224457,1276.35,105.50000000000004,2.4035280150175096,396,-0.009906597615627106,0.0460037430934608,866,0.7625868612146043
42.400000000000006,74.97,0.6056305170059204,3176000,1.0016605359315873,1285.64,110.0,2.561828218102455,397,-0.019179947493830694,0.051720201591961085,866,0.8641941576101039
37.900000000000006,76.55,0.6154207026958466,3184000,1.005521723628044,1282.9,110.0,2.6428383231163024,398,-0.019599954186705872,0.05305161932948977,866,0.8631359805163024
42.900000000000006,77.73,0.6792228603363037,3192000,1.019792429804802,1290.54,110.70000000000006,2.194462676644325,399,-0.01844207143818494,0.03781822401098907,866,0.7428278449426792
41.599999999999994,76.2,0.6129363954067231,3200000,1.0271285676956177,1288.47,110.0,2.1927714014053343,400,-0.010392028221394867,0.03963854365516454,866,0.6191753068115017
43.0,78.58,0.5528550243377686,3208000,1.0138117933273316,1299.59,112.20000000000002,2.6309638810157776,401,-0.01874241010285914,0.05460459854453802,866,0.9095716144740987
3.0,65.88,0.07327852189540864,3216000,1.03851767629385,1112.69,112.20000000000002,2.182572866678238,402,-0.011810873366484884,0.03626499925274402,866,0.8483923481240638
3.0,64.56,0.6757203549146652,3224000,1.0643236756324768,1095.89,112.20000000000002,1.9771614450216293,403,-0.011038318938662996,0.03217670738231391,866,0.6002223603161811
3.0,61.88,0.68630730509758,3232000,1.0304677295684814,1070.09,112.20000000000002,2.0264606183767317,404,-0.010062368079088628,0.03279754942283034,866,0.6163809843922057
3.0,57.66,0.6669225984811783,3240000,1.029756082892418,1056.62,106.10000000000001,2.509915125370026,405,-0.024659688668325543,0.05184280411340296,866,0.7172426280749091
3.0,58.93,0.6402759736776352,3248000,1.0232044422626496,1049.5,107.30000000000003,2.682286145687103,406,-0.00972451373410877,0.06540009853430093,866,0.9105837690505912
3.0,58.42,0.5997398906946182,3256000,1.0526575577259063,1031.69,106.10000000000001,2.6330927389860155,407,-0.019501797856974007,0.054146064617671075,866,0.8114536228550725
3.0,59.61,0.6592794543504715,3264000,1.048880375623703,1037.58,107.50000000000004,2.3959955549240113,408,-0.01488960985079757,0.04605953505728394,866,0.6582047930717887
3.0,60.88,0.7261908358335495,3272000,1.0531673735380174,1031.9,112.20000000000002,2.666503384709358,409,-0.019828334879712202,0.059326683725230395,866,1.1070225986385096
3.0,58.59,0.5904187387228013,3280000,1.013818267583847,1027.18,103.40000000000003,2.2138452196121214,410,-0.013415411885362119,0.03932968841865659,866,0.666617276477532
3.0,59.45,0.6828952986001968,3288000,1.0299030822515487,1044.38,103.40000000000003,2.136686559319496,411,-0.019154865097953007,0.03598856003489345,866,0.6543360741989865
3.0,59.52,0.6817912167310715,3296000,1.033398444056511,1045.2,103.40000000000003,2.0348319858312607,412,-0.006136030100606149,0.031970049873925745,866,0.6090753402930154
3.0,59.78,0.6147608882188798,3304000,1.0545620208978652,1046.7,102.10000000000001,2.4344875687360763,413,-0.01833980480208993,0.04586583258351311,866,0.7457855815037883
3.0,58.46,0.6511984717845917,3312000,1.027280066013336,1037.15,98.40000000000003,2.2074417120218275,414,-0.02084053128171945,0.03808096789754927,866,0.6722882468021
3.0,59.22,0.6950171846151352,3320000,1.0238475012779236,1049.0,98.0,2.1857974046468733,415,-0.01631633279263042,0.03828617384191602,866,0.6881179628215799
5.9,63.26,0.6010274082422257,3328000,1.0355607324838638,1110.78,98.0,2.284131123423576,416,-0.018422687544371,0.04010424541775137,867,0.7751481349971499
32.7,68.51,0.5409383308887482,3336000,0.9905322456359863,1193.05,102.20000000000002,2.3599020022153856,417,-0.018429702047724275,0.04171065743081272,867,0.7997879513128123
37.900000000000006,70.37,0.6736109083890915,3344000,1.0117944502830505,1227.36,102.20000000000002,2.1203064447641373,418,-0.02114382307521737,0.0365772917913273,867,0.7423525915355299
39.8,71.71,0.6259150797128678,3352000,1.006761610507965,1243.46,102.20000000000002,2.2999124455451967,419,-0.013776518951635808,0.04193285701330751,867,0.6883010404694268
38.0,71.48,0.6957097625732422,3360000,1.03706197142601,1234.32,102.20000000000002,2.0812933945655825,420,-0.013566797861421946,0.03454476373735815,867,0.6153104987819319
37.0,69.52,0.657409416437149,3368000,1.0348513931035996,1230.25,98.0,2.3814088213443756,421,-0.013304713787510991,0.04219735455233604,867,0.7510981619121201
37.900000000000006,69.65,0.7130020409822464,3376000,1.0312308913469315,1239.58,98.40000000000003,2.09321803689003,422,-0.01603598819099716,0.0356880392273888,867,0.6119431215265952
37.900000000000006,67.74,0.6013915538787842,3384000,1.041900035738945,1229.04,94.0,2.3378776544332505,423,-0.01704300961573608,0.04380227027926594,867,0.7532363741810584
33.0,66.91,0.6002825099229813,3392000,1.015202632546425,1231.59,94.40000000000003,2.3270823049545286,424,-0.02343425445549656,0.0549594382988289,867,0.8377619516012662
33.0,66.35,0.6334559708833695,3400000,1.0125135266780854,1223.92,94.40000000000003,2.221229420900345,425,-0.01865693975123577,0.04297221275046468,867,0.7367422456883023
33.0,66.96,0.6368067562580109,3408000,1.031473413705826,1221.3,98.40000000000003,2.3190518647432325,426,-0.015098413320411055,0.04254595377249643,867,0.7251594578088886
33.0,68.32,0.5942349129915238,3416000,1.0188288873434066,1215.87,104.30000000000003,3.394855630397797,427,-0.022770333273801954,0.18688988914247603,867,2.0807968736095375
32.7,68.7,0.6428628408908844,3424000,0.9850231099128723,1210.52,104.30000000000003,2.4245126861333848,428,-0.019648667654983,0.0463585343118757,867,0.8377583985916911
33.0,68.01,0.6786745792627334,3432000,1.0115362709760667,1199.12,101.10000000000001,2.259325627684593,429,-0.01883277933613499,0.04226744438521564,867,0.7517052163935005
33.9,68.44,0.6575865828990937,3440000,1.0038146674633026,1191.14,104.70000000000006,2.92395427942276,430,-0.017393147596740165,0.08623347104061395,867,1.5829482614463273
33.9,70.89,0.6130569577217102,3448000,1.0192982584238053,1192.03,111.0,2.5422274541854857,431,-0.021880647518555632,0.049930612132884564,867,0.8623579946644463
36.8,74.0,0.6592121887207031,3456000,1.011766279935837,1201.36,111.0,2.740808431506157,432,-0.011764081092551351,0.06101112666074186,867,1.1365577145174006
37.0,77.04,0.7263062375783921,3464000,0.9824528735876084,1210.89,111.50000000000004,2.6338449609279633,433,-0.018641375242150388,0.053152199895121155,867,0.9599256802284273
39.7,78.52,0.6372640872001648,3472000,0.9507532542943955,1208.67,116.10000000000001,2.5804287898540497,434,-0.020721782893815544,0.05253755522426218,867,0.9024802888337967
39.7,78.68,0.5997499471902847,3480000,0.9601962029933929,1209.89,116.10000000000001,2.369321399927139,435,0.001180471470579505,0.04659701363649219,868,0.7943572835034272
44.0,80.9,0.4339205712080002,3488000,0.9918794536590576,1225.78,117.80000000000007,2.660023640990257,436,-0.018276615517679604,0.08722898558713496,868,0.9427462643666534
44.0,83.53,0.5588915872573853,3496000,1.015257504582405,1239.01,125.50000000000004,2.742816143631935,437,-0.021293347902364985,0.09629850131925195,868,1.0702384504325597
43.8,84.05,0.6206621879339218,3504000,1.0074526727199555,1241.65,125.50000000000004,2.5494803726673125,438,-0.018444522119825706,0.052417982798069716,868,0.8529136911141002
41.9,84.11,0.6274435126781464,3512000,1.024570809006691,1245.53,125.50000000000004,2.272243665456772,439,-0.018867544141830877,0.04244244518689811,868,0.660927253501323
43.8,86.59,0.6759338188171387,3520000,1.030465199947357,1255.07,130.40000000000003,2.964841959476471,440,-0.014132584353210404,0.10018074026331306,868,0.9754753151046401
44.0,86.86,0.6647721993923187,3528000,1.0029045468568802,1265.9,130.40000000000003,2.3794098216295243,441,-0.00674542304375791,0.045225986833684145,868,0.8428442541964756
44.0,89.53,0.6353527939319611,3536000,1.0119061017036437,1264.59,134.0,2.497345435619354,442,-0.021206210586824453,0.056719078309834005,868,0.8744964234657887
44.0,88.58,0.676700838804245,3544000,1.021092129945755,1263.41,130.0,2.4372757309675217,443,-0.00993732388713397,0.04572332890704274,868,0.7955856840969509
44.9,93.51,0.01619905889034271,3552000,0.9919415384531021,1303.69,134.0,3.155064192414284,444,-0.02042931253206916,0.17833154091145842,868,1.3956609297591538
44.9,94.93,0.5501622664928436,3560000,0.9959655958414078,1309.12,135.30000000000013,2.643535301089287,445,-0.014763171366648748,0.08886669510509819,868,1.0646396374600706
44.9,96.46,0.6101971912384033,3568000,1.0179329735040665,1323.6,135.30000000000013,2.395033175945282,446,-0.017790202751639297,0.05104848445393145,868,0.7862367770381655
44.9,96.25,0.6416050344705582,3576000,1.0175230926275254,1342.24,134.0,2.2951734656095506,447,-0.0158519881113898,0.04086937268730253,868,0.6639171698224396
48.0,97.17,0.6780991739034653,3584000,1.0003801435232162,1353.37,134.0,2.141568174362183,448,-0.012567464578314685,0.038553236448206005,868,0.711348195444014
48.0,96.75,0.5205128198862076,3592000,0.9740937840938568,1353.35,134.0,3.091535452604294,449,-0.012818991083768196,0.10157100924290717,868,1.128650370112415
48.0,97.03,0.6355945098400116,3600000,1.0068940329551697,1361.02,134.0,2.459331047534943,450,-0.01674769025783462,0.06000647876877338,868,0.8167717110407112
48.0,99.24,0.559805411696434,3608000,0.9801084381341935,1381.04,141.50000000000006,3.0643367075920107,451,-0.019925109770847483,0.07458625999744982,868,1.037335627747064
46.900000000000006,102.86,0.6941991907358169,3616000,0.9502117830514908,1384.51,161.2000000000001,2.6632178527116777,452,-0.017588922825525516,0.06650096145924181,868,1.0234972070222221
46.900000000000006,103.79,0.6487879431247712,3624000,0.970061092376709,1374.28,172.20000000000002,2.9795267724990846,453,-0.01639267977210693,0.08417581283021719,868,1.1564335367435579
46.900000000000006,104.68,0.622262777686119,3632000,0.9830421787500382,1370.79,172.20000000000002,2.3224021911621096,454,-0.020613213301621726,0.04604504220187664,868,0.796473561989299
47.9,104.61,0.6882797861099244,3640000,0.9541360831260681,1382.79,161.2000000000001,2.1785798329114914,455,-0.022234689726478792,0.03917539956048131,868,0.7818262537782374
47.9,104.23,0.5770218604803086,3648000,0.9733253788948059,1380.98,161.2000000000001,2.5903022146224974,456,-0.012215088340453803,0.054462863453663884,868,0.8067876012823197
47.9,105.24,0.6220581161975861,3656000,0.9619070765376091,1384.1,161.2000000000001,3.1565107572078706,457,-0.0078048486832994965,0.2888923881528899,868,2.431018786833318
48.8,105.88,0.5967172992229461,3664000,0.9988177174329758,1391.07,161.2000000000001,2.540080946087837,458,-0.017144291120639536,0.051426178673282266,869,0.9268066203125765
46.900000000000006,100.34,0.6193296504020691,3672000,0.9801193225383759,1359.18,160.0,2.585288882255554,459,-0.027918022617232054,0.05656384122092277,869,0.8751706145927025
46.900000000000006,97.94,0.6621387088298798,3680000,1.0007794249057769,1350.28,159.10000000000002,2.102946506738663,460,-0.013552880040660966,0.03450860788114369,869,0.7552360286839371
46.0,96.85,0.6437860226631165,3688000,0.9836638194322586,1340.67,159.10000000000002,2.8245601195096968,461,-0.01386175176157849,0.06398526003118604,869,0.9676918116348702
45.800000000000004,94.64,0.6212132680416107,3696000,1.0178992569446563,1319.98,147.30000000000013,2.46755105137825,462,-0.012708758705412038,0.05321332226507366,869,0.7399949552538223
46.0,95.35,0.4086165976524353,3704000,1.0035993957519531,1317.48,159.10000000000002,2.321995739340782,463,-0.02157532926692511,0.08827452105470002,869,1.0076730772205655
46.0,94.78,0.5429784190654755,3712000,0.9923013943433762,1315.93,160.0,2.851316503882408,464,-0.016745200443037903,0.07884653904940933,869,0.9845841569800089
46.0,97.18,0.6848942244052887,3720000,0.9862869304418563,1330.18,160.0,2.514983249306679,465,-0.013722387598245405,0.05158154993318021,869,0.9270587551365308
46.0,97.89,0.6031155401468277,3728000,0.9577171611785888,1337.74,160.0,2.5401037925481798,466,-0.013479246012866496,0.060039699031040075,869,0.9589597738240804
48.7,101.19,0.6812330240011215,3736000,0.9196939545869828,1335.33,174.60000000000022,3.329701056480408,467,-0.014005926954559982,0.11934511233121156,869,1.4294795080892306
48.7,100.89,0.6029038852453232,3744000,0.9673665606975556,1342.02,163.80000000000032,2.6592712795734403,468,-0.013417218362155836,0.059524907106533645,869,0.8316808793718989
48.7,97.01,0.5099889111518859,3752000,0.8325169176980853,1322.24,151.00000000000009,3.268564952611923,469,-0.026783420831197873,0.09303107742220164,869,1.325606938780105
6.3000000000000025,80.05,0.20067703425884248,3760000,0.7298506686277687,1128.89,148.20000000000002,2.311393110156059,470,-0.00731905863925931,0.042898177220486104,869,0.8864036025342382
6.3000000000000025,76.93,0.6871937739849091,3768000,0.9912637138366699,1102.46,146.20000000000002,2.0040289014577866,471,-0.005448056353452557,0.03156846104189753,869,0.6195074959777155
6.3000000000000025,76.0,0.6430806386470794,3776000,1.0240906894207,1096.61,146.20000000000002,2.2643073016405104,472,-0.017510536603222136,0.042543902392499146,869,0.7884782055100945
6.3000000000000025,79.45,0.6718735295534134,3784000,1.0099231708049774,1115.32,151.00000000000009,2.7215754377841948,473,-0.013900936988879948,0.06533250240143389,869,0.9626714943893018
6.3000000000000025,79.98,0.6290128713846207,3792000,1.022448892593384,1117.8,151.00000000000009,2.7277458399534225,474,-0.025761682994198055,0.08240220024250448,869,1.2076481105635153
6.3000000000000025,76.71,0.5223620796203613,3800000,0.9625919404998422,1109.36,148.20000000000002,2.4510041815042496,475,-0.03039860717137344,0.04968431954737753,869,0.8516011467887066
6.3000000000000025,73.78,0.7194991791248322,3808000,1.0001153540611267,1085.28,146.20000000000002,2.1273813891410827,476,-0.01581028259533923,0.039777712803333996,869,0.6316988064740541
6.3000000000000025,71.27,0.6937540739774704,3816000,1.0348655277490615,1065.42,144.20000000000002,2.262124158143997,477,-0.016246095709502698,0.04194934997241944,869,0.6746827650527378
6.3000000000000025,67.75,0.6383912575244903,3824000,0.9905340152978898,1051.04,134.10000000000008,2.2786514484882354,478,-0.009476636485487688,0.04280384443234652,870,0.7122687299291948
6.3000000000000025,61.66,0.7132805156707763,3832000,1.0203466874361038,1030.55,121.20000000000002,2.179692941904068,479,-0.019647546131782292,0.04336261300835759,870,0.7861834496320742
6.3000000000000025,59.55,0.7192710500955581,3840000,1.035832724571228,1022.83,105.80000000000015,2.0815036982297896,480,-0.0211410350954975,0.03777174061629921,870,0.6469962193987411
6.3000000000000025,59.24,0.6761799001693726,3848000,1.0139038306474686,1028.72,105.1000000000001,2.4181433218717574,481,-0.010237589020107407,0.048293542992323635,870,0.7446666221843949
6.3000000000000025,59.17,0.6433773750066757,3856000,1.0103826969861984,1042.15,104.0,2.2768484795093538,482,-0.017262355322600342,0.04175619941204786,870,0.7778417483102917
6.3000000000000025,61.18,0.6584347277879715,3864000,0.9933731639385224,1062.6,115.60000000000005,2.55446207344532,483,-0.03168608294508886,0.05652243431191892,870,0.8700392267269038
9.900000000000004,65.23,0.6716153258085251,3872000,1.0080556100606919,1102.04,121.10000000000001,2.1575899904966356,484,-0.017310123584684332,0.04059977318160236,870,0.7083199078785658
24.0,72.39,0.621967242360115,3880000,0.9679029577970505,1195.25,123.50000000000004,2.7276428240537642,485,-0.021593150317203255,0.06115318199153989,870,0.8741455469762047
