P09:episode_rewards,episode_length,fps,policy_entropy,policy_gradient_loss,P01:episode_rewards,frames,q_loss,rollout_prob_std,grad_norm,policy_gradient_bias_correction,avg_q_retraced,model_prob_std,avg_q_selected,advantage_norm,explained_variance,policy_loss,PMM:episode_rewards,epoch_idx
0.0,3324.39,343,2.197225271532775,3.1557548953183388e-09,0.0,2296800,2.367289146834918e-09,2.9373184568557745e-05,5.564091432524666e-06,0.0,-1.1896306493862046e-06,2.637120349820682e-05,-1.8711451242382144e-06,0.0003081212720531977,-933.9956303495484,3.1557548953183388e-09,0.0,319
0.0,3324.39,343,2.1972253183429205,-4.25813637810234e-08,0.0,2304000,1.357475823984987e-09,2.6691668067176773e-05,3.885650102663163e-06,0.0,-3.3199586887228035e-07,2.4445169386650733e-05,-1.313149576768396e-07,0.00025043972515989804,-832.5105334488078,-4.25813637810234e-08,0.0,320
0.0,3324.39,343,2.197225229427928,1.1346475264478825e-08,0.0,2311200,2.4795583340031557e-09,3.5395418699661404e-05,7.980773884177733e-06,0.0,-6.803357146180377e-07,3.19748350194993e-05,-1.1185693114318823e-06,0.00041591614228119334,-506.0212038270917,1.1346475264478825e-08,0.0,321
0.0,3324.37,343,2.1972252077179615,2.230401817753858e-08,0.0,2318400,1.919952803317272e-09,2.5855533243219585e-05,3.8105360310476216e-06,0.0,1.3048464550938324e-06,2.3564407656692166e-05,9.802586298071844e-07,0.00023417065521109723,-1336.3055208679293,2.230401817753858e-08,0.0,322
0.0,3324.37,343,2.197225267559132,7.124455411210249e-08,0.0,2325600,2.798455230185893e-09,2.9875758826429177e-05,6.33748142994059e-06,0.0,1.3849031395474574e-06,2.7076891279963e-05,8.837917641655067e-07,0.00031827430933658863,-571.8191698767678,7.124455411210249e-08,0.0,323
0.0,3324.37,343,2.197225256057357,-3.2634475400533805e-08,0.0,2332800,3.0293431808506315e-09,2.889239479273052e-05,8.042596188296074e-06,0.0,1.3196864693205645e-06,2.5910274081093112e-05,1.2300723019268127e-06,0.0003724440708898464,-1260.4469493942481,-3.2634475400533805e-08,0.0,324
0.0,3324.37,343,2.1972252505860004,-1.2017859836838972e-07,0.0,2340000,3.0977776666391757e-09,3.795055464798251e-05,7.202122810975078e-06,0.0,1.0263018652716593e-06,3.495921857874328e-05,1.1822594159122034e-06,0.00041090216736116805,-97.89026961436979,-1.2017859836838972e-07,0.0,325
0.0,3324.37,343,2.1972252457063894,-2.3206833218039517e-07,0.0,2347200,1.548038135238224e-09,2.5234862761766583e-05,4.403760158006929e-06,0.0,1.5335341539791124e-06,2.2918757176895595e-05,1.6797256700408813e-06,0.00025622365463991484,-1339.5413358295004,-2.3206833218039517e-07,0.0,326
0.0,3324.5,343,2.1972252396048693,4.289482611872044e-08,0.0,2354400,3.14200745737691e-09,3.316498950558374e-05,5.9503099038826766e-06,0.0,9.351506731716499e-07,3.0866986910126124e-05,5.059808430811387e-07,0.0003428850549115545,-420.5656803655585,4.289482611872044e-08,0.0,327
0.0,3324.5,343,2.1972252083865422,-2.8229432920593096e-08,0.0,2361600,2.286452575089292e-09,2.6224770138817744e-05,4.955704208417047e-06,0.0,2.994501271378417e-06,2.3668330889347007e-05,2.3170359895624456e-06,0.0002569267928188089,-1624.5761809363535,-2.8229432920593096e-08,0.0,328
0.0,3324.5,343,2.1972252717756087,-2.1965405875385664e-07,0.0,2368800,5.432549791849341e-09,3.272971531282384e-05,9.558891419952682e-06,0.0,3.1313638596208375e-06,3.0547698536167e-05,2.9713736304261472e-06,0.0004621031647855485,-223.46576029207026,-2.1965405875385664e-07,0.0,329
0.0,3324.5,343,2.1972252752005104,-7.146694245165967e-08,0.0,2376000,1.6663649406850188e-09,2.710440720002388e-05,4.7485022770967016e-06,0.0,4.110930623959966e-06,2.4420736090002306e-05,4.30693031032305e-06,0.00025120369245309164,-928.7896589701139,-7.146694245165967e-08,0.0,330
0.0,3324.5,343,2.197225239068743,-1.651572707386791e-07,0.0,2383200,2.8471431440733575e-09,3.0405507987856852e-05,5.390754603295384e-06,0.0,4.035402270579609e-06,2.767073029733987e-05,3.6271916838163824e-06,0.00030445450927554546,-586.679538594314,-1.651572707386791e-07,0.0,331
0.0,3324.5,343,2.1972252020765923,-2.763834314386471e-07,0.0,2390400,2.346089915606675e-09,2.9869269293452502e-05,5.875185596034348e-06,0.0,4.064640238711326e-06,2.706211799061656e-05,3.794962545738095e-06,0.00033176092499032257,-518.2454541335588,-2.763834314386471e-07,0.0,332
0.0,3324.41,343,2.197225272576645,-1.1205568582936489e-07,0.0,2397600,1.9953100893521517e-09,2.8381924095522842e-05,5.338513327200474e-06,0.0,3.767338960639098e-06,2.6031941936737354e-05,3.924939907151351e-06,0.00030424798453779916,-1306.7522456811157,-1.1205568582936489e-07,0.0,333
0.0,3324.41,343,2.1972252388605993,-1.0834850727299436e-07,0.0,2404800,2.4044071645027e-09,2.6701206648436692e-05,5.566816977736693e-06,0.0,4.120685558165653e-06,2.423898710061896e-05,4.17371126610766e-06,0.0002870475544746729,-759.2056363503107,-1.0834850727299436e-07,0.0,334
0.0,3324.41,343,2.1972252606525626,-1.7081694995039978e-07,0.0,2412000,3.977558136110039e-09,2.8900296346983744e-05,8.439141538691823e-06,0.0,3.443447562301105e-06,2.580403252338741e-05,3.4527658889243003e-06,0.00037180981548399307,-1366.1491867803454,-1.7081694995039978e-07,0.0,335
0.0,3324.41,343,2.1972252363949916,1.727156453147467e-08,0.0,2419200,1.8987862140904947e-09,3.0860019432996884e-05,6.670183093791814e-06,0.0,3.363324825919775e-06,2.8095478735094784e-05,3.4130783308976406e-06,0.000350453630702858,-211.92221216428015,1.727156453147467e-08,0.0,336
0.0,3324.41,343,2.197225293728409,-1.1009006667921455e-07,0.0,2426400,1.803094898058047e-09,2.6838297102141865e-05,5.771299073162949e-06,0.0,4.068125682158601e-06,2.420086071188125e-05,3.471581611455898e-06,0.00029118314178437166,-1354.37289318214,-1.1009006667921455e-07,0.0,337
0.0,3324.37,343,2.1972252111680928,-9.627976062424888e-08,0.0,2433600,1.7758281223515539e-09,2.993018004820252e-05,5.0887642582546935e-06,0.0,4.659635123562915e-06,2.7746606021622257e-05,4.801106381450754e-06,0.0003076199690952199,-214.21818252394442,-9.627976062424888e-08,0.0,338
0.0,3324.37,343,2.19722526640173,-1.3146799036794438e-07,0.0,2440800,1.8221298980953575e-09,2.5663731586950415e-05,5.249144895630982e-06,0.0,3.7905128167196945e-06,2.327631480683962e-05,3.960768801085751e-06,0.0002688918717921326,-1524.3713398990365,-1.3146799036794438e-07,0.0,339
0.0,3324.37,343,2.197225273601593,-8.095430519055295e-08,0.0,2448000,3.1961478697489525e-09,2.9393601285039437e-05,6.617859523183177e-06,0.0,3.758680270288609e-06,2.7041400479614698e-05,4.038967778277e-06,0.00034375254092581245,-68.6893651675295,-8.095430519055295e-08,0.0,340
0.0,3324.37,343,2.197225283264483,-1.087485582718947e-07,0.0,2455200,2.500719669376072e-09,2.818086995628266e-05,6.333250038678633e-06,0.0,3.993572593773684e-06,2.5534457711115818e-05,3.521528041588753e-06,0.0003185042151931406,-1285.2063438323883,-1.087485582718947e-07,0.0,341
0.0,3324.37,343,2.197225288827583,-1.2749465068827093e-07,0.0,2462400,1.4961421334154303e-09,2.643339824157679e-05,4.152000371045562e-06,0.0,4.525507814095803e-06,2.418972416837889e-05,4.351217033999207e-06,0.00025054712450112496,-864.0197377192785,-1.2749465068827093e-07,0.0,342
0.0,3324.37,343,2.1972252623713207,-1.1928960285119176e-07,0.0,2469600,1.4037892276800697e-09,2.589238954445716e-05,4.474793685778921e-06,0.0,3.9016846434063706e-06,2.3820328893035008e-05,4.457884070465103e-06,0.000274226264667389,-568.1323963048337,-1.1928960285119176e-07,0.0,343
0.0,3324.37,343,2.197225268111027,-8.179597604976954e-08,0.0,2476800,1.954690658782502e-09,2.8004056044660837e-05,4.289786502222348e-06,0.0,2.7889292583851964e-06,2.557211889877611e-05,3.2396773727038367e-06,0.0002728917983020085,-1054.7519625952634,-8.179597604976954e-08,0.0,344
0.0,3324.37,343,2.197225263598104,-1.5211920846918103e-07,0.0,2484000,3.150732303273332e-09,2.9513514096020105e-05,7.17154592536957e-06,0.0,2.0602373971586406e-06,2.6751502803444552e-05,2.917193628212123e-06,0.0003388190689158635,-842.0851536425413,-1.5211920846918103e-07,0.0,345
0.0,3324.37,343,2.1972252224519773,-5.747532817882504e-08,0.0,2491200,3.1200870830028806e-09,2.8803036521055286e-05,7.5133429298195864e-06,0.0,2.09966785136986e-06,2.6431425157488955e-05,1.6773659271402987e-06,0.00035571623730125195,-806.407221323239,-5.747532817882504e-08,0.0,346
0.0,3324.37,343,2.1972252721004386,-8.897326431404902e-08,0.0,2498400,2.028474656310188e-09,3.0403932745549228e-05,5.004220059132958e-06,0.0,1.711689262957722e-06,2.821507738764721e-05,2.1465950327857612e-06,0.0003130403033970704,-446.0652963865686,-8.897326431404902e-08,0.0,347
0.0,3324.37,343,2.1972252575903344,-1.0592564179170057e-07,0.0,2505600,2.01633537356457e-09,2.7251843256924195e-05,6.415864300427846e-06,0.0,6.320036897881857e-07,2.4621391126769986e-05,1.165005743622911e-06,0.0003181330414869786,-1105.9899649843683,-1.0592564179170057e-07,0.0,348
0.0,3324.39,343,2.197225244379548,-3.09140588536269e-08,0.0,2512800,2.6088298983456842e-09,3.418899855563284e-05,6.057934505279818e-06,0.0,2.9140605912799164e-07,3.1366531324332605e-05,3.821930267410988e-07,0.0003454333480750024,-180.23191220241878,-3.09140588536269e-08,0.0,349
0.0,3324.39,343,2.197225333906355,5.153516079614768e-08,0.0,2520000,1.6196845042016572e-09,2.2823172465790786e-05,4.0148441829064045e-06,0.0,9.340585941750097e-08,2.0320568969423908e-05,4.907497581152731e-07,0.00022788824100973461,-1871.0054477051137,5.153516079614768e-08,0.0,350
0.0,3324.39,343,2.19722520674978,-7.681690149583105e-10,0.0,2527200,2.4647488395516685e-09,2.9314042311066188e-05,6.401690523657945e-06,0.0,1.2673797043937464e-09,2.661738551974878e-05,1.5480839870857864e-07,0.00033774229476658466,-52.00590582267634,-7.681690149583105e-10,0.0,351
0.0,3324.39,343,2.1972252643202976,-3.5691909545030974e-08,0.0,2534400,2.602716735898953e-09,2.8009786110036626e-05,7.0259652100854995e-06,0.0,4.9612158618824284e-08,2.52304890104355e-05,6.093566386236637e-08,0.00033577412576379277,-1283.3192000241443,-3.5691909545030974e-08,0.0,352
0.0,3324.39,343,2.197225258454444,-7.979561064799373e-08,0.0,2541600,1.9202056708389773e-09,2.9241275138478126e-05,4.408120628226622e-06,0.0,-1.3464794680087528e-07,2.657035933478053e-05,1.6301566865867756e-07,0.000283422473350166,-330.80374820313125,-7.979561064799373e-08,0.0,353
0.0,3324.39,343,2.197225244177712,2.8152841938347648e-08,0.0,2548800,1.5964703426261426e-09,2.6466211535370753e-05,4.1386189746743205e-06,0.0,1.6500632919025373e-07,2.438380229976802e-05,-5.718923985056192e-07,0.00024763410788387495,-1122.47511704776,2.8152841938347648e-08,0.0,354
0.0,3324.28,343,2.1972252275483317,2.1551800795963067e-08,0.0,2556000,2.202263402369487e-09,2.9048771787760383e-05,5.0567735680292805e-06,0.0,6.702153714334612e-07,2.6481938625530737e-05,8.298960223045872e-07,0.0002944461782272319,-916.1632865491998,2.1551800795963067e-08,0.0,355
0.0,3324.28,343,2.197225299023446,1.0478643999014442e-07,0.0,2563200,2.8235225215636318e-09,2.5378629569356035e-05,5.806893986007082e-06,0.0,8.219034258469215e-07,2.3055957103530374e-05,3.024906106523647e-07,0.0002780965314140022,-1364.5557674710524,1.0478643999014442e-07,0.0,356
0.0,3324.28,343,2.197225234965799,-8.754076494774948e-09,0.0,2570400,2.2169177094557583e-09,2.700444012264167e-05,6.131491019626105e-06,0.0,8.365224891334781e-07,2.4409825959351684e-05,1.1246869109852367e-06,0.00031624585877169416,-611.9810904713014,-8.754076494774948e-09,0.0,357
0.0,3324.28,343,2.197225296345968,-3.800784839038567e-08,0.0,2577600,1.6917015253275949e-09,2.88521994779933e-05,4.343563776344199e-06,0.0,8.255710874525077e-07,2.6395676769995575e-05,1.0935795476922879e-06,0.00026981591419187337,-499.19799818992607,-3.800784839038567e-08,0.0,358
0.0,3324.28,343,2.19722528721175,7.89603310274239e-08,0.0,2584800,1.8101403885994614e-09,2.734437534277882e-05,5.797276525621813e-06,0.0,1.5304646509621757e-06,2.4706894552240202e-05,1.2581117335081683e-06,0.00029260346745740493,-1330.119477823952,7.89603310274239e-08,0.0,359
0.0,3324.21,343,2.197225286134336,-1.209980201853828e-07,0.0,2592000,1.50080532066997e-09,3.014851430807972e-05,4.086506181942566e-06,0.0,1.4167065124099144e-06,2.799367439284993e-05,1.55981072899831e-06,0.0002964427044640789,-13.270650017103822,-1.209980201853828e-07,0.0,360
0.0,3324.21,342,2.197225247255709,-5.133941224482444e-08,0.0,2599200,1.7665468920444884e-09,2.326674388544964e-05,4.013206499641931e-06,0.0,1.7680717869119222e-06,2.092182605609902e-05,1.6184219717759078e-06,0.0002451018015322265,-1740.1366008383498,-5.133941224482444e-08,0.0,361
0.0,3324.21,343,2.1972252813975017,2.7383710754123517e-08,0.0,2606400,1.9228755161436503e-09,2.4902128483385392e-05,4.676972907836733e-06,0.0,8.317301459766687e-07,2.2783265459664835e-05,1.0143701929305532e-06,0.00025776982302739236,-176.92142170764782,2.7383710754123517e-08,0.0,362
0.0,3324.21,342,2.197225179946612,-1.3412702101623436e-07,0.0,2613600,2.586659814492701e-09,2.9268133657395205e-05,6.248456739365073e-06,0.0,-2.7032887181101075e-08,2.6779075047225808e-05,1.6315912639286237e-07,0.000340413077140921,-1139.1765612504312,-1.3412702101623436e-07,0.0,363
0.0,3324.21,342,2.197225288875175,-4.685653063886649e-08,0.0,2620800,1.5736611446045917e-09,2.882863362162382e-05,4.574397892870262e-06,0.0,1.6246339203528738e-07,2.6626368898568043e-05,8.860793521477627e-08,0.0002853508791515953,-476.7328113026534,-4.685653063886649e-08,0.0,364
0.0,3324.21,342,2.1972253003826845,-1.0639928896703945e-08,0.0,2628000,1.7823305734852323e-09,2.8568565994114286e-05,4.791708274672769e-06,0.0,-1.9541553147864426e-07,2.5865475885635783e-05,7.411228150251558e-08,0.00028130671774960345,-1011.9162687005631,-1.0639928896703945e-08,0.0,365
0.0,3324.18,343,2.197225245341422,-6.458582578718263e-08,0.0,2635200,1.9566746655711753e-09,3.118954409922296e-05,4.320163724889723e-06,0.0,2.0504904573519818e-07,2.9291169966374103e-05,7.330566132786523e-08,0.00029177954831233985,-871.1230353713012,-6.458582578718263e-08,0.0,366
0.0,3324.18,343,2.197225225425902,-1.869843794209224e-07,0.0,2642400,2.773081845846943e-09,2.610186831501407e-05,5.7817648610716604e-06,0.0,1.667883990163085e-07,2.367056825130342e-05,2.6176681549394677e-07,0.00029226765694710064,-1344.6594856705597,-1.869843794209224e-07,0.0,367
0.0,3324.18,342,2.197225272917243,3.512050012578369e-08,0.0,2649600,2.582840506216262e-09,2.7320552612306852e-05,6.313236372190965e-06,0.0,5.227093094180224e-07,2.4585947666954776e-05,2.659938706494934e-07,0.0003278393275008641,-662.7619693869383,3.512050012578369e-08,0.0,368
0.0,3324.18,343,2.197225302481892,-3.320754895008473e-08,0.0,2656800,1.3891725495732396e-09,2.4156204061552307e-05,4.036772901356806e-06,0.0,9.473375515215033e-07,2.252728056210976e-05,8.784016037522715e-07,0.0002408017763376465,-895.9092204846467,-3.320754895008473e-08,0.0,369
0.0,3324.18,342,2.197225311054468,2.9693290099505615e-08,0.0,2664000,1.6702168875653707e-09,2.4787673187043905e-05,4.191479202929669e-06,0.0,1.123859391773602e-06,2.274078249483333e-05,1.154510333004937e-06,0.00024579074055415556,-897.9695468616325,2.9693290099505615e-08,0.0,370
0.0,3324.31,342,2.197225207386824,4.621090790242969e-08,0.0,2671200,2.0594757536080976e-09,3.1672625687777086e-05,4.98830502824419e-06,0.0,1.8487921480236629e-07,2.9052572004032423e-05,2.885692089975014e-07,0.00031443242939217125,-84.42328961474554,4.621090790242969e-08,0.0,371
0.0,3324.45,342,2.1972253011458767,2.0983534973140736e-08,0.0,2678400,1.2101021715972429e-09,2.4088580794204553e-05,3.6742532239361937e-06,0.0,1.328499823266505e-06,2.180660448699403e-05,9.58656698260172e-07,0.0002190496516741919,-1491.1002063773676,2.0983534973140736e-08,0.0,372
0.0,3324.45,342,2.197225297847122,-1.2742777955836765e-08,0.0,2685600,1.6774353959344957e-09,2.2964493140699732e-05,4.100636345132068e-06,0.0,1.8565789683462201e-06,2.087699813679076e-05,1.657068037348465e-06,0.00024231785680442152,-380.4373271147552,-1.2742777955836765e-08,0.0,373
0.0,3324.45,342,2.197225280583851,-8.974045070698934e-08,0.0,2692800,1.6848464953071922e-09,2.5353755474064037e-05,5.4114556005521465e-06,0.0,7.063619174918666e-07,2.3236247946434627e-05,1.3202600444364943e-06,0.0002961739185913111,-1526.2638151926558,-8.974045070698934e-08,0.0,374
0.0,3324.45,342,2.197225246533515,2.01407497343831e-08,0.0,2700000,2.2598195126060257e-09,3.002604858563375e-05,5.478051858744402e-06,0.0,9.372340843749252e-07,2.7953271595660707e-05,5.739964542830105e-07,0.0003198013793336313,-176.03592711533818,2.01407497343831e-08,0.0,375
0.0,3324.45,343,2.197225289420476,-1.0305820276591496e-07,0.0,2707200,1.540981926610764e-09,2.333981114545063e-05,4.042888862379499e-06,0.0,1.9906709319818623e-06,2.1400481385253696e-05,2.0385986699893235e-06,0.0002562801888743635,-1217.7221458153024,-1.0305820276591496e-07,0.0,376
0.0,3324.3,343,2.1972252351707886,1.2830185766790665e-07,0.0,2714400,1.2710444202267745e-09,2.9941918000431432e-05,4.076679686629612e-06,0.0,1.023444263461535e-06,2.829795799883749e-05,1.2898200611383052e-06,0.00028787433563586825,-532.049116640687,1.2830185766790665e-07,0.0,377
0.0,3324.3,343,2.197225281564647,-5.2248535914579815e-08,0.0,2721600,2.1628558610620754e-09,2.5732266787147614e-05,4.873719924421115e-06,0.0,6.685774401823721e-07,2.3333088633383946e-05,4.3427953477951267e-07,0.00026166531655174365,-1557.2795958035715,-5.2248535914579815e-08,0.0,378
0.0,3324.3,343,2.197225233770552,-1.4047460599616923e-07,0.0,2728800,1.7551917254265638e-09,2.4793564879733563e-05,5.680371475889588e-06,0.0,6.173080724564392e-07,2.3096942171587354e-05,1.0497216008888341e-06,0.00029175547056606576,-533.7295643610236,-1.4047460599616923e-07,0.0,379
0.0,3324.3,343,2.1972252138014188,1.675509004325679e-07,0.0,2736000,2.056489741401861e-09,2.758063152849967e-05,5.147409525371475e-06,0.0,-4.221603569617057e-07,2.5453901415251793e-05,-3.6882497380159093e-07,0.000283077787166977,-800.0445995416907,1.675509004325679e-07,0.0,380
0.0,3324.3,343,2.1972253045077044,-1.296028239438255e-08,0.0,2743200,1.0432946125896464e-09,2.396404907725299e-05,3.5739470857303074e-06,0.0,-1.1190933045704031e-07,2.2182704743673164e-05,-8.113699218994352e-08,0.000226225309744047,-1073.41463803923,-1.296028239438255e-08,0.0,381
0.0,3324.25,343,2.1972252775752357,7.526950960149455e-09,0.0,2750400,1.8676808996322423e-09,2.7639268765395875e-05,4.281376035504548e-06,0.0,-7.314349390736336e-07,2.5200216441919206e-05,-6.923150043819998e-07,0.00028142939409360137,-335.7959860194959,7.526950960149455e-09,0.0,382
0.0,3324.34,343,2.1972252251830677,1.1191233150107992e-07,0.0,2757600,1.44106194527781e-09,2.2470042712007423e-05,3.7775839792409127e-06,0.0,-8.438339627340271e-07,2.064807884275606e-05,-6.618001435330284e-07,0.00022363942151470132,-1650.1517566921787,1.1191233150107992e-07,0.0,383
0.0,3324.34,343,2.1972252318972636,-6.907986873066512e-08,0.0,2764800,2.103824439322606e-09,2.575453695670596e-05,5.609024300001447e-06,0.0,-1.2208994409370517e-06,2.3638153356607347e-05,-7.756351289823364e-07,0.00027675263631893803,-570.067327726786,-6.907986873066512e-08,0.0,384
0.0,3324.34,343,2.1972252844534226,1.8761028076104644e-08,0.0,2772000,1.8865189593482732e-09,2.6434563222967584e-05,6.046755116619039e-06,0.0,-2.1996888132838016e-06,2.4213941013820817e-05,-2.0232947280214275e-06,0.0003116102558723946,-1201.261375489399,1.8761028076104644e-08,0.0,385
0.0,3324.34,343,2.1972252369589276,1.2702193867277818e-09,0.0,2779200,2.410977990853224e-09,3.164064421101165e-05,6.0197466584314775e-06,0.0,-2.3859074483067604e-06,2.9260223688764215e-05,-2.608149787984196e-06,0.0003417351801260613,-19.21629861556348,1.2702193867277818e-09,0.0,386
0.0,3324.34,343,2.197225306843372,9.648097030010162e-08,0.0,2786400,1.6480518603360799e-09,2.328210333734809e-05,4.563035418790995e-06,0.0,-1.6965199300295696e-06,2.147449048610834e-05,-2.0909304144355598e-06,0.00025565537088156383,-1286.6243656922618,9.648097030010162e-08,0.0,387
0.0,3324.24,343,2.197225262387089,1.3225315795877118e-07,0.0,2793600,1.346996346168642e-09,2.949718397491187e-05,5.058305317142616e-06,0.0,-1.5474317198877898e-06,2.702734483250424e-05,-1.4609082778841272e-06,0.000299473802449516,-493.18757443912756,1.3225315795877118e-07,0.0,388
0.0,3324.24,343,2.1972252991968997,-1.912510017723973e-08,0.0,2800800,1.9578080524216234e-09,2.2639345512012462e-05,3.975306936263381e-06,0.0,-1.7093076520698191e-06,2.1071508040362246e-05,-1.5646913770463257e-06,0.00022658658847658767,-1543.0099956357856,-1.912510017723973e-08,0.0,389
0.0,3324.24,343,2.1972252510995656,-4.22052764891213e-09,0.0,2808000,1.4220473969264047e-09,2.2527941499606145e-05,4.675881178890115e-06,0.0,-2.6799452837570327e-06,2.0993574630034637e-05,-2.074355272697738e-06,0.000264224655320291,-298.3277428613763,-4.22052764891213e-09,0.0,390
0.0,3324.24,343,2.1972252789187054,4.815889349715142e-08,0.0,2815200,1.186931296531066e-09,2.357020598212733e-05,3.6240086989364453e-06,0.0,-3.186536725158317e-06,2.158591096774921e-05,-3.08946876963993e-06,0.0002305490598893026,-802.704144457093,4.815889349715142e-08,0.0,391
0.0,3324.24,343,2.197225274979466,1.4264750802947234e-07,0.0,2822400,2.0237109916818066e-09,2.4967715796835924e-05,4.360265747996675e-06,0.0,-2.59641073630707e-06,2.3288969403690284e-05,-2.933161060366871e-06,0.0002586271602907715,-837.7781723118559,1.4264750802947234e-07,0.0,392
0.0,3324.24,343,2.1972252665058014,-2.882526333239832e-08,0.0,2829600,1.984006063234654e-09,2.9812414140509184e-05,4.692052946728737e-06,0.0,-2.8185258237578916e-06,2.820663754767064e-05,-2.5074975756035177e-06,0.000298642617460905,-593.5590359808401,-2.882526333239832e-08,0.0,393
0.0,3324.17,343,2.1972253123919168,9.270652893029552e-08,0.0,2836800,1.8221020925716464e-09,2.4342894007590514e-05,3.8102975293613714e-06,0.0,-2.576170916353911e-06,2.2450680285517958e-05,-3.0697587241233996e-06,0.00023998604661572647,-1388.8477675284937,9.270652893029552e-08,0.0,394
0.0,3324.17,343,2.197225253503158,2.0984921034238352e-08,0.0,2844000,2.0681706231214795e-09,2.3838659184483343e-05,4.815738000401044e-06,0.0,-1.9864188231092155e-06,2.2037173229551945e-05,-2.065381985705613e-06,0.0002714124854238944,-612.3946129222018,2.0984921034238352e-08,0.0,395
0.0,3324.17,343,2.197225234763963,5.81390232609393e-08,0.0,2851200,2.556241957632417e-09,2.7047897680688942e-05,6.701855627564982e-06,0.0,-1.8764000125879063e-06,2.5174613067644173e-05,-2.2671559569676873e-06,0.00033991830712839567,-1407.5418236751,5.81390232609393e-08,0.0,396
0.0,3324.17,343,2.1972252940218877,3.832685741589109e-08,0.0,2858400,1.3116644579685334e-09,2.647363394383588e-05,3.947324565384845e-06,0.0,-1.8992515172541765e-06,2.441544327532036e-05,-1.7604017200807072e-06,0.0002539336866038675,-15.69638058654122,3.832685741589109e-08,0.0,397
0.0,3324.17,342,2.197225252985954,7.564932962199808e-08,0.0,2865600,2.089605995805197e-09,2.53284782255578e-05,4.3309832229083175e-06,0.0,-1.4182283162525145e-06,2.322709961073351e-05,-1.5750274300286983e-06,0.0002566935753413097,-1057.2260391153893,7.564932962199808e-08,0.0,398
0.0,3324.31,342,2.1972252459500834,3.2849462438154474e-08,0.0,2872800,1.2455348828465632e-09,2.5532519999183743e-05,4.175131395953284e-06,0.0,-7.50760688268439e-07,2.4164609146247113e-05,-9.012904188150701e-07,0.0002671826045163486,-473.10022393091015,3.2849462438154474e-08,0.0,399
0.0,3324.31,342,2.1972253135777025,-5.976919817542661e-08,0.0,2880000,1.754267895668729e-09,2.196337120803898e-05,4.265285558871159e-06,0.0,-1.2045475500646652e-06,1.992956846850445e-05,-9.368291663141272e-07,0.00023083563271257803,-1498.7513910540622,-5.976919817542661e-08,0.0,400
0.0,3324.31,342,2.1972252976705153,-8.495374144122106e-09,0.0,2887200,1.7939075013078305e-09,2.0718028164779632e-05,5.019148086486762e-06,0.0,-5.532940801691439e-07,1.9142027657187132e-05,-6.22130589473132e-07,0.0002627586573313327,-219.74518619563844,-8.495374144122106e-09,0.0,401
0.0,3324.31,342,2.1972253106258535,8.253095744226874e-08,0.0,2894400,1.4274602864331761e-09,2.2487505742164544e-05,3.866768057469183e-06,0.0,1.419421398098872e-07,2.071630658976108e-05,-3.884136975427562e-07,0.00021982636420443807,-1303.5465952062323,8.253095744226874e-08,0.0,402
0.0,3324.31,342,2.197225293393259,4.6299844589975675e-11,0.0,2901600,1.5618549363860388e-09,2.250722739432954e-05,3.708758708437198e-06,0.0,7.213047982324092e-07,2.0857448480539452e-05,5.910207290137183e-07,0.0002276327138663386,-730.4688339641474,4.6299844589975675e-11,0.0,403
0.0,3324.31,342,2.1972252649447275,-6.594356368932579e-08,0.0,2908800,8.767325707298526e-10,2.359379312323995e-05,3.613664702672868e-06,0.0,1.2497942708303335e-06,2.1877775922718903e-05,1.229346825582943e-06,0.00023598837387818472,-421.1848903975363,-6.594356368932579e-08,0.0,404
0.0,3324.34,342,2.1972252735826703,-4.5345504292000555e-08,0.0,2916000,1.4056754429657868e-09,2.126777343228638e-05,3.069836622138195e-06,0.0,8.925076821577863e-07,1.9601514732193613e-05,1.3620226679478265e-06,0.0002010276575777816,-1448.622882856604,-4.5345504292000555e-08,0.0,405
0.0,3324.34,342,2.197225271747226,1.4340453588510483e-08,0.0,2923200,2.285235184259944e-09,2.397576315356249e-05,4.911659035186802e-06,0.0,7.345091204224114e-07,2.2132376779362556e-05,1.3058704097525088e-07,0.0002616447422930062,-740.045711628681,1.4340453588510483e-08,0.0,406
0.0,3324.34,342,2.197225281860233,-6.5136159244956705e-09,0.0,2930400,1.3525612090788998e-09,2.5079188144582218e-05,4.728728960600619e-06,0.0,6.804045935365247e-07,2.3125174908937194e-05,1.2633385791319228e-06,0.00026100932008758814,-895.3461349868724,-6.5136159244956705e-09,0.0,407
0.0,3324.34,342,2.197225280240099,-5.548774795825809e-08,0.0,2937600,1.1956047643509127e-09,2.6822039138823677e-05,3.835503598545344e-06,0.0,3.2214055048641855e-07,2.528779771149215e-05,4.6151719145429135e-07,0.0002688691567318625,-195.97713196790087,-5.548774795825809e-08,0.0,408
0.0,3324.34,342,2.1972253252589513,-1.2113550012007685e-08,0.0,2944800,7.473589051757854e-10,2.149043672077778e-05,3.0570429987361085e-06,0.0,7.992969502564524e-08,1.962648185470757e-05,3.104099555921337e-07,0.00020346773611678218,-1104.5480195474877,-1.2113550012007685e-08,0.0,409
0.0,3324.43,342,2.197225289171335,-1.756443843260053e-07,0.0,2952000,1.5241022930906934e-09,2.733096957996244e-05,4.012133471911672e-06,0.0,-1.6807765316235612e-07,2.5848085643502077e-05,-4.3354671486419236e-07,0.0002739742910161522,-313.08348304315854,-1.756443843260053e-07,0.0,410
