approx_kl_divergence,PMM:episode_rewards,explained_variance,grad_norm,P01:episode_rewards,fps,epoch_idx,frames,policy_loss,episode_length,value_loss,P09:episode_rewards,policy_entropy,advantage_norm,clip_fraction
0.0013951928860255307,2702.0,0.843395984172821,3.348570441318271,450.0,236,282,2887680,-0.007752069558046059,670.01,1.4883868555538355,4625.0,1.6095399521291256,15.968719238042832,0.112548828125
0.0018385211869603375,2824.0,0.8690389666706324,2.728264032943467,570.0,236,283,2897920,-0.010052789423207286,677.79,0.7615892791189254,4580.0,1.6260357707738877,15.9687191426754,0.15771484375
0.0015571876216828276,2749.25,0.8275520946830511,3.5098863313622957,570.0,236,284,2908160,-0.008709218924923334,686.45,1.5814317022450268,4425.0,1.6375894501805306,15.968719273805618,0.123486328125
0.0015368459111076748,2630.25,0.7913096453994513,2.9635143531080614,522.5,236,285,2918400,-0.007887870859121904,680.74,1.3597639496438205,4400.0,1.658107838779688,15.968719375133514,0.11708984375
0.0014574654488630136,2619.75,0.8558572184294462,4.133110244195512,615.0,236,286,2928640,-0.006567756848744466,682.65,1.7428461990319193,4430.0,1.6186151415109635,15.968719214200974,0.10859375
0.0013552017106694136,2613.25,0.8148337598890066,4.199434096291501,522.5,236,287,2938880,-0.006791614111716626,680.84,1.5787862244062125,4430.0,1.625996720045805,15.968719404935836,0.10224609375
0.0013418222878048322,2718.5,0.7968251671642065,4.042983242513654,500.0,236,288,2949120,-0.006257137231295928,680.1,1.7219572078436614,4535.000000000001,1.6322067886590959,15.968719172477723,0.1108642578125
0.0014588978604994658,2744.5,0.8122868549078703,3.7635378110194844,500.0,236,289,2959360,-0.006951166645376361,676.9,1.984188902657479,4527.5,1.6262287236750126,15.968719345331191,0.1118896484375
0.0012244304671985046,2915.5,0.8224317181855441,5.4531734763449276,500.0,236,290,2969600,-0.006332802710312535,692.52,1.6457714489661157,4750.0,1.6065222531557084,15.968719178438187,0.1102783203125
0.0016830181817685363,3023.25,0.8443076021969318,3.2410484932172303,522.5,236,291,2979840,-0.009442608593963087,699.65,1.335784899117425,4775.0,1.6263681374490262,15.968719333410263,0.14072265625
0.0015007788254483314,3099.5,0.8641955804079771,3.322831549961614,522.5,236,292,2990080,-0.007849402115971316,705.11,1.3165296847000718,4752.5,1.6310175694525242,15.968719315528869,0.118505859375
0.0014373250323335232,3067.5,0.8871546261012554,3.618499611722568,500.0,236,293,3000320,-0.008902189629407076,696.94,1.2057216341607273,4775.0,1.6123142927885055,15.968719238042832,0.11982421875
0.0015443685586210352,3136.0,0.8962691333144903,4.305204674464624,522.5,236,294,3010560,-0.0070653879603923995,703.69,1.5253838592208921,4775.0,1.6131021961569787,15.968719190359115,0.131494140625
0.0016941349561311158,3163.25,0.8416605614125728,3.168445558581679,572.5,236,295,3020800,-0.008824897351951222,715.19,1.220241012889892,4777.5,1.6383933365345,15.968719297647477,0.1304931640625
0.0013391769725391463,2968.5,0.9043852180242539,3.737602401337513,547.5,236,296,3031040,-0.008526084043114678,692.72,0.9779591847211122,4800.0,1.6159315340220928,15.968719232082368,0.11376953125
0.0013684413295213412,2952.5,0.879855252802372,4.971295059634163,372.5,236,297,3041280,-0.007359047848149202,693.65,1.2517446614801884,4805.0,1.6202894426882266,15.96871919631958,0.102294921875
0.00130902814231648,3032.5,0.8891739279031754,4.836051453623506,487.50000000000006,236,298,3051520,-0.007657375261987909,690.0,1.59719196902588,4852.500000000001,1.5936106488108635,15.968719238042832,0.115185546875
0.0013555662175751817,3199.75,0.8561599589884281,5.161970366446889,547.5,236,299,3061760,-0.007228208882952458,711.43,1.696548691112548,4900.0,1.6292775191366673,15.96871938109398,0.1157470703125
0.0012524226284771904,3139.5,0.8659538313746452,5.064863310800159,547.5,236,300,3072000,-0.00735205597084132,711.2,1.0714601263403893,4900.0,1.624564240127802,15.968719315528869,0.10859375
0.001300885164886664,2981.0,0.8512655138969422,3.7113013651736297,495.0,236,301,3082240,-0.007377848941905541,694.35,1.3218551827594638,4877.5,1.6392271474003792,15.968719166517257,0.1195556640625
0.0011811472985133963,3008.5,0.850153797864914,4.200415406829069,495.0,236,302,3092480,-0.007419774478148611,694.8,1.9017482094466687,4875.0,1.6319834269583224,15.968719285726547,0.1122314453125
0.001399490383608194,2978.0,0.8669094823300838,2.8124527065278806,700.0,236,303,3102720,-0.009183078393834875,702.93,0.9723804499953985,4775.0,1.6516057804226876,15.968719202280045,0.112744140625
0.0012105784343934064,2897.0,0.8451593674719333,3.1433471940209774,695.0,236,304,3112960,-0.00809138494732906,703.12,1.3472573053091765,4827.5,1.6301581293344498,15.968719333410263,0.10302734375
0.0010718983494659357,2781.0,0.8408005133271217,4.5907409716963965,695.0,236,305,3123200,-0.0071691752164042555,686.34,1.5824529672041536,4752.5,1.6206921108067036,15.968719190359115,0.0915771484375
0.001131167287207247,2588.75,0.8219943098723889,3.795923541833216,525.0,236,306,3133440,-0.007501247716936632,680.49,1.6529623433947562,4615.000000000002,1.6321986228227616,15.968719202280045,0.100439453125
0.0012841420242868042,2686.75,0.8763999953866005,3.55175670337994,497.5,236,307,3143680,-0.00807111410140351,683.31,1.1196993758901954,4750.0,1.6422669306397437,15.968719214200974,0.1009521484375
0.00117431180252689,2686.25,0.8042522136121988,3.9824438856979447,500.0,236,308,3153920,-0.007456990316495648,684.62,1.8816676907241345,4775.0,1.637467797845602,15.968719148635865,0.105859375
0.001408916829700885,2805.25,0.8959217976778746,3.5566454113204045,522.5,236,309,3164160,-0.008772374046384358,701.73,1.0671500757336616,4775.0,1.6335756942629813,15.968719238042832,0.1053466796875
0.0011614074693629154,2957.75,0.8251628838479519,3.357064011459415,522.5,236,310,3174400,-0.007683453361460124,712.96,1.558477029018104,4802.5,1.6385488711297511,15.968719232082368,0.1043701171875
0.0015666950463473096,2833.5,0.8241009529680013,3.387382963263722,497.5,236,311,3184640,-0.008472860458277864,702.33,1.274327935371548,4752.5,1.6403380572795867,15.968719351291657,0.130517578125
0.0012512667398258894,2857.75,0.846718629077077,3.4231484228291897,497.5,236,312,3194880,-0.008156585259348504,712.06,1.5116219860035927,4777.5,1.6587229996919632,15.968719124794006,0.114794921875
0.0013154876619527543,2885.0,0.9247819609940052,3.0405236517816223,522.5,236,313,3205120,-0.008169475975591922,708.08,0.7226934715174138,4752.5,1.638504159450531,15.968719321489335,0.11240234375
0.0012919840394833427,2921.25,0.8649233020842075,3.1746931424196356,547.5,236,314,3215360,-0.008794457694602898,714.21,1.3350855551660061,4727.5,1.6352361038327217,15.968719291687012,0.1150634765625
0.0011751036114052767,3047.75,0.8507136635482311,4.183436944588282,642.5,236,315,3225600,-0.007383054680394708,731.63,1.1680545257404447,4727.5,1.6442543886601926,15.96871926188469,0.0881103515625
0.0013303156079136282,2876.75,0.8565454937517643,4.852626973160106,550.0,236,316,3235840,-0.008045897482952568,720.84,0.9564602575264871,4750.0,1.6127616472542285,15.96871924996376,0.102734375
0.0013125414543882926,2752.5,0.8810528930276632,4.576381044603889,547.5,236,317,3246080,-0.0072331480227148855,708.19,0.9245364079251885,4725.0,1.6107545167207717,15.96871920824051,0.1135498046875
0.001447808783041626,2939.0,0.8935700185596943,5.12334127301642,550.0,236,318,3256320,-0.006848290348716546,724.11,1.3340606335550547,4750.0,1.5849225528538227,15.968719172477723,0.1307373046875
0.0013329187850562832,3012.75,0.8713573150336742,3.4761217835298575,640.0,236,319,3266560,-0.008354299302300205,723.37,1.233974970737472,4750.0,1.6399464681744576,15.968719112873078,0.1150146484375
0.0014737732142411056,3004.0,0.889779745042324,4.389035993490802,550.0,236,320,3276800,-0.008226774234935874,717.62,0.9662754405755549,4752.5,1.634969874471426,15.968719244003296,0.1180908203125
0.0010888197808757685,2891.5,0.8400788500905036,4.977509176892822,550.0,236,321,3287040,-0.007024628267390654,705.5,1.556760080344975,4752.5,1.6358096197247505,15.968719172477723,0.086962890625
0.001122845341973679,2993.0,0.866297411173582,4.142289832349343,662.5,236,322,3297280,-0.007476653433695901,714.88,1.5773172853514552,4752.5,1.6380539536476135,15.968719357252121,0.095556640625
0.0014356224426425397,2927.5,0.8782748311758042,3.5293899548692678,547.5,236,323,3307520,-0.008350996976878378,704.78,1.1883749693632126,4705.0,1.6384410835802554,15.96871936917305,0.1078857421875
0.0012637775207398976,3030.75,0.9147729631513357,3.5594545003161806,547.5,236,324,3317760,-0.008109533929746249,713.51,1.052837851922959,4677.5,1.6279245242476463,15.968719357252121,0.1113037109375
0.001080924734907684,3084.0,0.9164120260626077,4.198064187416071,545.0,236,325,3328000,-0.007738312814399251,721.07,1.4461463685613125,4702.5,1.624034981429577,15.968719172477723,0.09658203125
0.0012442541698025542,3100.75,0.8585446294397115,4.0328361714206755,545.0,236,326,3338240,-0.008057963963074144,715.55,1.2731975931674242,4677.5,1.640543658286333,15.968718987703323,0.1101318359375
0.0011089048349508536,3027.25,0.8702430944889784,5.3168060625503175,545.0,236,327,3348480,-0.007592021068558097,709.07,1.3719504015520214,4677.5,1.6077386170625687,15.968719232082368,0.09716796875
0.00142770081392355,3057.25,0.9168505411595106,3.7888448744321996,545.0,236,328,3358720,-0.00985187221194792,717.7,0.7157739585731179,4802.5,1.6328284949064256,15.968719363212585,0.12841796875
0.0014055346202558009,2985.25,0.9427496884018183,3.2376575241731436,550.0,236,329,3368960,-0.009440439565150883,713.48,0.5747444959357381,4777.5,1.6257498919963838,15.968719357252121,0.1240478515625
0.001299007327287802,3046.25,0.8479725059121848,3.3482334892163017,597.5,236,330,3379200,-0.00935883832280524,727.56,1.4401910967659206,4827.5,1.6463100269436837,15.96871930360794,0.1189208984375
0.0011274166319939973,3011.5,0.8800374895334244,4.0078506034282,597.5,236,331,3389440,-0.007588699028747215,724.34,1.2691284755244852,4850.0,1.6228299021720887,15.968719172477723,0.1067138671875
0.0014934955053949779,2960.5,0.9302686959505081,3.262422244168191,597.5,236,332,3399680,-0.009569503046805039,718.8,0.5890525284223258,4825.0,1.6216096960008144,15.968719333410263,0.1176025390625
0.0010916498893782174,3021.0,0.9279909953474998,4.501019487826438,642.5,236,333,3409920,-0.007168663698757882,739.21,1.0888785399496554,4827.5,1.616852666437626,15.96871924996376,0.09150390625
0.0012417559490078712,3263.25,0.8240863833576441,4.64431511119083,772.5,236,334,3420160,-0.007879505754681304,760.72,1.5435967948287725,4877.5,1.631335874646902,15.968719285726547,0.1100341796875
0.001549133805594191,3204.0,0.7950011350214481,5.112321775408245,642.5,236,335,3430400,-0.00783158220729092,746.45,1.4576153432019054,4877.5,1.642785969376564,15.96871908903122,0.126123046875
0.0013066338852756217,3268.0,0.8945374391973019,3.6364207427449613,500.0,236,336,3440640,-0.009010468452470378,741.88,1.1089076871052383,4852.500000000001,1.6080083139240742,15.968719363212585,0.11923828125
0.001252518865789328,3322.5,0.9324422769248486,3.7666868689722457,500.0,236,337,3450880,-0.007901801536900167,744.51,0.924030112568289,4807.500000000001,1.6146632499992848,15.968719309568405,0.105224609375
0.0014591372717863613,3482.75,0.8911486480385065,3.60073877916955,640.0,236,338,3461120,-0.008540999453907716,762.34,1.338152168598026,4902.5,1.6386797361075878,15.968719357252121,0.1203857421875
0.00134094010936723,3400.75,0.8627723820507527,3.5162008156872537,500.0,236,339,3471360,-0.008168398040288594,750.06,1.1602748803794385,4900.0,1.6242382116615772,15.968719005584717,0.12158203125
0.0012131186946991908,3360.5,0.8551485814154148,4.658088743664685,500.0,236,340,3481600,-0.00705068164752447,730.86,1.3932399954646826,4900.0,1.6215518943965435,15.968719202280045,0.1080810546875
0.0012215794012836044,3299.0,0.8978921107947826,3.4684623427041776,497.5,236,341,3491840,-0.00737508209203952,732.38,1.3301889646798373,4925.0,1.6214479513466358,15.968719190359115,0.106005859375
0.0012161111569302754,3524.5,0.9276341494172812,4.179247560567714,500.0,236,342,3502080,-0.0076101573626147,748.26,1.2828292342368512,4925.0,1.6038205839693547,15.968719267845154,0.110791015625
0.001093924980273621,3721.5,0.9508391585201025,3.503286783304314,717.5,236,343,3512320,-0.007677191392212989,761.26,0.7905757080763578,4925.0,1.6144243396818638,15.968719279766082,0.1008544921875
0.000945929696763875,3746.0,0.9133417509496212,5.507759391251731,717.5,236,344,3522560,-0.006281715975637781,752.94,1.3731215851381422,4925.0,1.5877248719334602,15.968719315528869,0.087109375
0.0013424577576419915,3612.0,0.9211960852146148,4.918329920797749,575.0,236,345,3532800,-0.008279074977326672,732.79,1.1306850941851736,4925.0,1.6239611066877842,15.968719416856766,0.1284423828125
0.0012466405766422173,3752.25,0.9397812470793724,3.216036004494845,792.5,236,346,3543040,-0.008530148638237733,743.27,0.7684223907068372,4977.5,1.6177423506975175,15.96871938109398,0.1136962890625
0.001076852087283404,3744.5,0.8443588621914386,5.37421316781407,792.5,236,347,3553280,-0.0074684178005554715,762.41,1.4476317980326712,5002.5,1.6398351140320302,15.968719339370727,0.0971435546875
0.00113295286785197,3795.25,0.8648969776928425,3.208126476129297,800.0,236,348,3563520,-0.007992864919651765,765.9,1.1507404861040413,5000.0,1.6423553243279456,15.968719357252121,0.103955078125
0.0010766428259903265,3613.25,0.8741097379475832,3.9009693036913236,570.0,236,349,3573760,-0.0071912573839654215,758.0,1.0995351035147904,4955.000000000001,1.6193215072154998,15.968719279766082,0.099462890625
0.0011744348448762159,3419.0,0.839597887173295,3.739208285567223,450.0,236,350,3584000,-0.00775595124650863,745.71,1.2684768750332296,5002.5,1.6243974462151527,15.968719255924224,0.118310546875
0.001114312603335009,3310.5,0.8778468769043684,3.540051208734931,447.5,236,351,3594240,-0.00782175392487261,741.1,1.0819821586832403,5000.0,1.6402735911309718,15.96871919631958,0.1046875
0.0009924869102069156,3325.75,0.9103104580193758,4.22237258643207,425.0,236,352,3604480,-0.006612349447459564,743.22,1.0595341286621989,4952.500000000001,1.6067823722958565,15.968719315528869,0.0999267578125
0.0013281866244942754,3161.5,0.9105920847505331,3.380850921749759,425.0,236,353,3614720,-0.00860388449000311,735.03,0.9355837602168322,4952.500000000001,1.6217790946364403,15.968719363212585,0.124267578125
0.001459699319213257,3180.25,0.9596314579248428,3.066715826177082,470.0,236,354,3624960,-0.009173177483899054,727.63,0.5213491678237915,4950.0,1.6155351191759109,15.96871920824051,0.108740234375
0.0011965618096842056,3265.5,0.8825569286942482,3.8198510591236845,470.0,236,355,3635200,-0.007563584195668227,738.12,1.4003373011946678,4975.0,1.6082118541002273,15.968719220161438,0.1145751953125
0.001292324627002454,3449.5,0.8920458059757947,3.7339657236016444,497.5,236,356,3645440,-0.008268088281329255,751.83,1.2775376427918672,5002.5,1.605376809835434,15.968719232082368,0.1076171875
0.0013175813025843575,3636.5,0.9394307568669319,3.3772635535369746,500.0,236,357,3655680,-0.007924536566133612,776.82,1.1412277366500347,5135.000000000001,1.5827506877481938,15.968719333410263,0.117138671875
0.0014758188877981142,3831.0,0.8941213224083185,3.028558671165248,500.0,236,358,3665920,-0.008875636970697088,798.22,1.1811423172242939,5262.500000000001,1.6235134221613408,15.96871919631958,0.1194091796875
0.0013277104344983606,3925.75,0.884260319545865,3.7075257492599585,500.0,236,359,3676160,-0.007555101993784774,811.15,1.3720159651711583,5380.000000000001,1.6115861766040325,15.96871926188469,0.1034912109375
0.0010377263870628105,4011.0,0.9463758204132319,3.735381655168131,500.0,236,360,3686400,-0.008035117284453008,821.29,0.6890607638284564,5425.0,1.6106916308403014,15.96871924996376,0.1029052734375
0.0012260494875651993,4056.0,0.9306577440351248,4.038683691231449,547.5,236,361,3696640,-0.008342146750328539,829.86,0.9739968319423497,5425.0,1.6152312189340592,15.968719345331191,0.1166015625
0.0010599777570353569,3914.5,0.9031418301165104,5.6761341676557215,500.0,236,362,3706880,-0.007193067992193392,811.94,1.4765244346112012,5257.500000000001,1.6010321646928787,15.968719285726547,0.104248046875
0.001076352421228412,3996.25,0.9257855877280236,3.7075404737447335,752.5,236,363,3717120,-0.007356496023567161,812.68,1.2069316435605288,5257.500000000001,1.607636272162199,15.968719226121902,0.1155517578125
0.001330363171257919,3969.0,0.9129160147160291,3.8480729189396414,545.0,235,364,3727360,-0.008751551449677208,807.38,1.025687259156257,5257.500000000001,1.6134413689374925,15.96871919631958,0.1298583984375
0.0011455538547129377,3751.0,0.9111373469233512,3.9696041568356035,500.0,235,365,3737600,-0.007619086388876895,790.63,1.1575042092241348,5055.000000000001,1.6282537624239921,15.968719345331191,0.1047119140625
0.001211979476682244,3613.25,0.9009934332221746,4.349022799165741,500.0,235,366,3747840,-0.007392683050647974,779.45,1.3485059047117829,5005.0,1.6013592429459096,15.968719202280045,0.0934814453125
0.0010058328561290257,3721.0,0.9515871949493885,4.173083443446993,550.0,235,367,3758080,-0.007773170109157945,780.94,0.9925315375439823,5000.0,1.5859317123889922,15.968719351291657,0.1033447265625
0.0014767597836287073,3855.0,0.9449176680296659,2.65725973711532,755.0,235,368,3768320,-0.008919502524076962,780.37,0.8368126732297242,4977.5,1.6267250046133994,15.968719285726547,0.1312744140625
0.0010532692370309497,3910.0,0.8959445621818304,4.914281919018705,755.0,235,369,3778560,-0.007584941505410825,778.45,2.0974548142403364,5000.0,1.6265281923115253,15.968719202280045,0.104052734375
0.0013013473306391706,4023.75,0.956041906774044,3.0441831070822563,775.0,235,370,3788800,-0.008432180917316146,792.82,0.7766210112720728,5007.500000000001,1.6225292295217515,15.968719327449799,0.1093505859375
0.0010972915974325312,4101.5,0.9298124674707651,4.95966357197883,775.0,235,371,3799040,-0.007080957340076566,808.74,1.03709303336218,5177.5,1.6129718944430351,15.96871942281723,0.0896240234375
0.0012586392541270724,4148.5,0.9715955078601837,3.5118911434634086,775.0,235,372,3809280,-0.008137162194179837,813.59,0.5465958404820412,5250.0,1.6217820465564727,15.968719291687012,0.108740234375
0.0011021938391597987,4200.5,0.9172755219042301,3.9697400212753835,797.5,235,373,3819520,-0.008191772583086277,813.83,1.3097408103756607,5250.0,1.6408782765269279,15.96871913075447,0.1059814453125
0.0010341889315729825,4150.5,0.8600922115147114,4.981306040696691,800.0,235,374,3829760,-0.006891439895116491,807.67,1.8158799669705332,5205.0,1.6217241428792477,15.968719387054444,0.092626953125
0.0010392498461958342,4105.75,0.8958362091332674,3.669209619951205,797.5,235,375,3840000,-0.00697071284366757,803.45,1.298934313375503,5205.0,1.6221690833568574,15.968719267845154,0.10615234375
0.0011100625405167676,3937.75,0.9121053695678711,3.964969179648193,775.0,235,376,3850240,-0.008014824432393652,801.44,1.0598120426759123,5257.500000000001,1.6427105523645877,15.968719255924224,0.098046875
0.0012631467252110385,3901.5,0.93176463060081,3.443139226633838,775.0,235,377,3860480,-0.008162578353949356,796.95,0.9844487647525966,5257.500000000001,1.6226713187992572,15.968719190359115,0.1105712890625
0.0009811307312479179,3789.25,0.9388930149376392,5.392223162450195,775.0,236,378,3870720,-0.007234763535961974,797.67,0.8999552181921899,5050.0,1.6227000050246716,15.968719357252121,0.089501953125
0.0010435779891627007,3734.75,0.9491869617253542,2.8916830800207203,765.0,236,379,3880960,-0.008633992652175949,794.31,0.6030515605118125,5025.0,1.6351634807884694,15.96871938109398,0.107666015625
0.0011894706023103652,3618.25,0.8934262067079544,2.6703336094922236,650.0,235,380,3891200,-0.008892016176105244,781.18,0.8076387863140553,5025.0,1.64310387596488,15.968719232082368,0.122705078125
0.00112085972174375,3714.0,0.9435008939355611,3.4528615714700996,642.5,235,381,3901440,-0.007854758153553121,790.06,1.0461160729639232,5002.5,1.6247035443782807,15.968719238042832,0.10732421875
0.0010329253265073863,3919.0,0.9303502716124058,3.4278522213621416,672.5,235,382,3911680,-0.008050038240980939,813.43,0.9906239246018231,5050.0,1.619966334849596,15.96871924996376,0.10283203125
0.001118157756292692,4063.5,0.9733571216464043,2.8730944552538324,787.5,235,383,3921920,-0.008485106188891223,834.5,0.5154141690582037,5087.500000000001,1.6027698174118996,15.968719190359115,0.110302734375
0.0009160367294275598,4198.0,0.9466464336961508,4.055950236757105,787.5,235,384,3932160,-0.006817005087941652,836.12,0.8907020840793848,5087.500000000001,1.6085079945623875,15.96871942281723,0.093310546875
0.000908642803245175,4242.25,0.8892017737030983,4.953527928122926,800.0,235,385,3942400,-0.00616816150941304,830.87,1.6413243336603045,5205.0,1.605031430721283,15.968719238042832,0.095361328125
0.0012306079906698104,4362.0,0.9604035165160895,3.331342516208681,825.0,235,386,3952640,-0.008335707198421005,839.66,0.709606386302039,5205.0,1.6097436048090459,15.968719327449799,0.112158203125
0.0011772394698032185,4374.0,0.9677809484302997,4.151387971590547,825.0,235,387,3962880,-0.008540438193813315,840.58,0.6108813673723489,5252.5,1.6282792046666146,15.968719160556793,0.109716796875
0.0009510094592433425,4438.75,0.9067331429570913,4.622434756791317,1567.5000000000005,235,388,3973120,-0.007169906370108947,834.79,1.5850375721231102,5277.500000000001,1.6170543543994427,15.96871919631958,0.104248046875
0.0009395630289877393,4438.75,0.8976509928703308,4.352156585961465,1567.5000000000005,235,389,3983360,-0.007184191801934503,834.55,1.150087138824165,5302.5,1.637899000197649,15.968719345331191,0.09443359375
0.0012652809941077563,4218.75,0.9360109385102987,2.62457681108773,825.0,235,390,3993600,-0.008863723657486843,815.34,0.5387257212772966,5302.5,1.6370239712297916,15.968719244003296,0.117919921875
0.0009388446518475835,4124.5,0.9149063125252723,2.9572655990257863,822.5,235,391,4003840,-0.007671112617390463,807.59,1.051551719289273,5302.5,1.6374322690069676,15.96871936917305,0.100390625
0.0008819592560887137,4087.25,0.9602189499884843,2.962479700331289,772.5,236,392,4014080,-0.008259365771664307,808.58,0.6169730453751981,5302.5,1.6287658281624318,15.968719184398651,0.0921630859375
0.0009686253597924143,4014.0,0.9042721170932054,4.379071539893424,675.0,235,393,4024320,-0.007561975350108696,818.46,0.9968739627860487,5302.5,1.6378027476370334,15.968719136714935,0.102783203125
0.0009034090312558064,3991.0,0.9138613775372505,4.171597298550503,722.5,235,394,4034560,-0.007390682742698118,814.61,1.260983950458467,5255.000000000001,1.621527484059334,15.96871924996376,0.09521484375
0.0008616146696060603,3912.75,0.9000977654010057,4.535141073066116,725.0,235,395,4044800,-0.006421234102162998,805.27,1.3162772301584482,5070.000000000002,1.6299386285245419,15.968719387054444,0.0899169921875
0.001048882903456128,3741.5,0.8968206036835908,3.7945249559202656,725.0,235,396,4055040,-0.006771432405366795,811.48,1.101223755441606,5057.500000000001,1.6245982028543948,15.968719267845154,0.0931396484375
0.001198790438195794,3839.5,0.9642541259527206,3.0955460499923375,725.0,235,397,4065280,-0.008848322094854666,814.65,0.6409930512774735,5137.500000000001,1.623352062702179,15.968719291687012,0.1135009765625
0.0010730358148241573,3986.0,0.9329478293657303,2.846118861356869,770.0,235,398,4075520,-0.008370138223472167,821.92,0.8580951947718859,5250.0,1.6088128797709942,15.968719297647477,0.1080810546875
0.0011782588103590196,4037.5,0.9579180419445038,3.063997784557137,792.5,235,399,4085760,-0.007824192533371388,820.36,0.653262547776103,5250.0,1.6260861717164516,15.968719190359115,0.121435546875
0.0011537286029413133,3988.5,0.9172928281128406,3.1750961852550916,800.0,235,400,4096000,-0.008105712681208388,808.0,1.071073311381042,5250.0,1.6148344106972217,15.968719327449799,0.1139404296875
0.0009537698556304949,4044.0,0.9086305681616068,3.4367797775995697,800.0,235,401,4106240,-0.007180299281753832,800.84,1.1125780918635428,5275.0,1.6274244010448455,15.96871920824051,0.098779296875
0.0010307805174225987,4054.75,0.9315211918205023,3.8905937480784316,800.0,235,402,4116480,-0.006438790024185436,799.26,1.2416904099751265,5280.000000000001,1.620995071530342,15.968719172477723,0.1088623046875
0.0010525436248774295,4108.5,0.9684837911278009,2.4594561871275378,800.0,236,403,4126720,-0.008205486374572501,789.37,0.4974883979186416,5280.000000000001,1.6263384222984314,15.968719220161438,0.1076904296875
0.0009942991858058268,4223.75,0.9772187508642673,2.3163285802464784,800.0,235,404,4136960,-0.008378130919300019,798.52,0.5129182391799987,5252.5,1.6253854468464852,15.968719232082368,0.1014892578125
0.000805502668885534,4188.75,0.9139172237366437,3.6128882222609002,800.0,235,405,4147200,-0.006998295060657256,783.88,1.1810648183338344,5257.500000000001,1.6264295980334282,15.968719273805618,0.08447265625
0.000849615569382437,4116.5,0.8980939012020827,4.685423226818632,747.5,236,406,4157440,-0.006364157790994795,782.66,1.718696697615087,5182.5,1.6316259182989596,15.968719160556793,0.09111328125
0.000862138305274548,4161.5,0.90116280131042,4.833496213638922,675.0,236,407,4167680,-0.0066779523462173525,786.27,1.3243522723205388,5127.5,1.6316426530480386,15.968719154596329,0.0955078125
0.0012109951617649889,4188.75,0.966334766894579,3.4120188765007007,675.0,236,408,4177920,-0.00836891922299401,800.54,0.8288136031012983,5127.5,1.643486126512289,15.968719011545181,0.0957275390625
0.001036380432112073,4238.25,0.9429574098438025,3.684763354487825,787.5,236,409,4188160,-0.007841660660778871,800.3,1.0248756946995854,5080.0,1.6483406603336335,15.96871926188469,0.1049072265625
0.0008676590514260375,4195.0,0.9133292205631733,4.423369109888984,787.5,235,410,4198400,-0.006384894551592879,805.6,1.6125593009404837,5052.500000000001,1.6265341393649577,15.968719238042832,0.1039794921875
0.000906721014189742,4300.75,0.9250601854175329,2.9281772632497742,800.0,236,411,4208640,-0.006835134626453509,812.87,1.1287923386786134,5180.0,1.646579161286354,15.968719202280045,0.0922607421875
0.0009216970290599194,4025.0,0.8791296727955341,4.534203425797352,662.5,236,412,4218880,-0.006776555236865533,786.0,1.7898991761729122,5230.0,1.6424728982150554,15.968719309568405,0.10087890625
0.0011085293348746356,4092.75,0.9799089089035988,2.3497579464931952,787.5,236,413,4229120,-0.008364521728253749,804.01,0.40752582661807535,5230.0,1.6386981457471848,15.968719190359115,0.1195068359375
0.00082324746423738,3960.75,0.8955807246267795,4.522155568466432,467.5,236,414,4239360,-0.006213893010135507,788.78,1.5492279525846242,5275.0,1.6481254696846008,15.968719345331191,0.092919921875
0.0010432751424848806,3973.25,0.9443309761583805,4.4574756297305305,467.5,235,415,4249600,-0.007267035787299392,788.37,1.182648243289441,5275.0,1.6233436927199363,15.968719321489335,0.1043701171875
0.0009830908991379727,3858.75,0.9225171588361263,4.537114992282042,467.5,235,416,4259840,-0.007313440871075727,775.49,0.9508776154369116,5275.0,1.6425982899963856,15.968719148635865,0.0882568359375
0.0009662443480924293,3858.25,0.9215130709111691,3.472489864493869,542.5,235,417,4270080,-0.007750465193385026,767.68,1.2050870564766227,5252.5,1.6336237892508507,15.968719166517257,0.099169921875
0.0007988380873972468,3677.25,0.8571065396070481,5.452134418556357,400.0,235,418,4280320,-0.006099873246421339,755.39,1.880334435775876,5160.000000000001,1.638399612158537,15.968719321489335,0.084912109375
0.0009593943735016824,3893.25,0.946422029659152,3.1837614006133217,497.5,235,419,4290560,-0.0073227346298153865,766.91,1.0099904344417154,5352.5,1.6381237909197808,15.968719094991684,0.1044921875
0.0008223723290233577,3811.25,0.9330523084849119,3.589331164024471,497.5,235,420,4300800,-0.007360022452121484,756.26,1.2208778077736497,5352.5,1.6252316437661647,15.968719172477723,0.094970703125
0.0008436746281948622,3817.5,0.9032909482717514,5.732805775614787,547.5,235,421,4311040,-0.0065493567752128,758.43,1.6284239456988872,5357.500000000001,1.6348361656069756,15.968719100952148,0.0814697265625
0.0008969130696389928,3953.5,0.904978021979332,4.307201081164498,665.0,235,422,4321280,-0.007897555279487278,778.72,1.5162359281443059,5425.0,1.6447168692946434,15.968719083070756,0.09638671875
0.0009236527331783831,3977.25,0.9364103246480227,3.395625746812138,665.0,235,423,4331520,-0.008249237012933008,775.74,0.8770095309941098,5425.0,1.6459899932146071,15.968719416856766,0.094384765625
0.0007276987434924871,4127.75,0.9047950938344002,4.684531280416843,665.0,235,424,4341760,-0.006402785872342065,784.03,1.4976481532678008,7677.5,1.6316609025001525,15.96871926188469,0.0810791015625
