epoch_idx,episode_length,policy_entropy,PMM:episode_rewards,approx_kl_divergence,frames,P01:episode_rewards,clip_fraction,advantage_norm,fps,grad_norm,policy_loss,value_loss,P09:episode_rewards,explained_variance
281,329.15,1.7900703318417073,178.25,7.832460838876897e-05,2877440,25.0,0.0,15.968718028068542,197,0.055009798383109286,-0.00043250849703326823,0.018525450519518927,450.0,-7.078051567077636e-09
282,332.94,1.786671508848667,184.5,8.704296639017173e-05,2887680,25.0,0.0,15.96871793270111,197,0.05650453668976484,-0.0005275882711430313,0.018987938965437934,452.50000000000017,3.725290298461914e-09
283,336.88,1.777117943763733,179.25,8.401807305178366e-05,2897920,25.0,0.0,15.968718248605729,197,0.05602015320770033,-0.000513600491649413,0.02457689528237097,377.5000000000002,-2.1979212760925294e-08
284,341.53,1.7829449832439423,190.5,6.099886029709012e-05,2908160,25.0,0.0,15.968718069791795,197,0.05293260473102662,-0.000352123512129765,0.020430853526340796,402.5000000000002,1.4901161193847657e-09
285,338.69,1.7827574744820596,180.5,6.610223035483643e-05,2918400,25.0,0.0,15.968718045949936,197,0.057492088368983986,-0.00039597220420546365,0.021470084559405224,300.0,-9.313225746154785e-09
286,339.34,1.7796655625104905,183.25,0.00011063360624401497,2928640,25.0,0.0,15.968718135356903,197,0.05664048088084952,-0.000666564428320271,0.02059374910022598,312.5000000000011,-1.5273690223693846e-08
287,339.93,1.7716270074248315,186.5,7.38918095493979e-05,2938880,47.50000000000001,0.0,15.96871829032898,197,0.056435990325559106,-0.0004194285524135921,0.02237644302949775,425.0,6.7055225372314455e-09
288,343.01,1.7810650981962681,194.25,0.00010004678012798252,2949120,50.0,0.0,15.968718147277832,197,0.05683496795164256,-0.0006072442163713276,0.023822853522142397,425.0,-4.0978193283081055e-08
289,336.54,1.7754451379179954,192.0,5.210664433494827e-05,2959360,72.50000000000001,0.0,15.968718260526657,197,0.05549476224456348,-0.0003617043730628211,0.022553879366023467,350.0,-2.6077032089233397e-09
290,337.11,1.7717994883656503,190.75,8.75345505221503e-05,2969600,72.50000000000001,0.0,15.968718296289444,197,0.05849715751357516,-0.0004249561490723863,0.024960803060093895,325.0,3.7252902984619143e-10
291,341.34,1.7750081315636634,192.25,4.96063991262119e-05,2979840,50.0,0.0,15.968718141317368,197,0.054474860691166506,-0.0002733788820478367,0.02222066618851386,325.0,-2.868473529815674e-08
292,340.06,1.780872529745102,182.25,0.00012420454772197332,2990080,50.0,0.0,15.968718022108078,197,0.059327811422569834,-0.00071077160173445,0.020119575632270424,302.5000000000002,1.1920928955078126e-08
293,339.93,1.7855168849229812,182.25,6.498072086218443e-05,3000320,50.0,0.0,15.968718099594117,197,0.05854105727250532,-0.0003789464521105401,0.02188185434497427,325.0,-1.0058283805847169e-08
294,335.46,1.7847845919430256,169.25,8.692461618906578e-05,3010560,50.0,0.0,15.96871811747551,197,0.05676659988539533,-0.0005674489031662234,0.021423291740939022,300.0,7.450580596923829e-10
295,344.06,1.7839862324297429,192.75,7.226494757173185e-05,3020800,50.0,0.0,15.968718194961548,197,0.05793745890605921,-0.0003798072204517666,0.024063034646678715,385.00000000000085,5.215406417846679e-09
296,341.74,1.7819593496620656,183.0,7.618541063649786e-05,3031040,50.0,0.0,15.968718028068542,197,0.05832744263678406,-0.0004410881359945051,0.020357305511424784,352.5000000000002,-7.82310962677002e-09
297,339.48,1.7808447293937206,183.75,5.2103096822175846e-05,3041280,50.0,0.0,15.968718189001084,197,0.05964386997884955,-0.0002849449356290279,0.02301267008879222,350.0,7.450580596923828e-09
298,347.15,1.7829336069524289,208.0,7.48514040138204e-05,3051520,47.50000000000001,0.0,15.968718421459197,197,0.05626984939545861,-0.00045997133929631673,0.026281424437183887,377.5000000000002,8.940696716308593e-09
299,343.67,1.7871801264584064,184.25,6.410038511530657e-05,3061760,25.0,0.0,15.968717968463897,197,0.05788788276626846,-0.0003403807593713282,0.01639151016424876,327.5000000000002,-6.7055225372314455e-09
300,339.78,1.7892952933907509,172.5,6.267097445373792e-05,3072000,47.50000000000001,0.0,15.96871817111969,197,0.05829014180897409,-0.0003691857840749435,0.01988909374049399,325.0,-9.313225746154785e-09
301,335.06,1.7851844020187855,151.75,9.055670897293311e-05,3082240,25.0,0.0,15.968718105554581,197,0.05590373721012933,-0.0005951650313363643,0.02090595508925617,275.0,-1.1920928955078126e-08
302,336.55,1.7742755368351937,170.5,0.00010470023198472234,3092480,25.0,0.0,15.968718045949936,197,0.05529568690788587,-0.0007331738805078202,0.021844961895840242,350.0,-1.080334186553955e-08
303,342.12,1.7778372310101986,184.75,5.624575919602748e-05,3102720,25.0,0.0,15.968717992305756,197,0.055783592299459096,-0.00024072424457699526,0.018739617089158854,425.0,1.862645149230957e-09
304,331.9,1.7808913640677928,174.25,7.604319322744857e-05,3112960,25.0,0.0,15.968718105554581,197,0.058296448926969203,-0.0004795170367287938,0.020883263828000053,425.0,-4.470348358154297e-09
305,326.1,1.7795602172613143,159.5,5.83845085319723e-05,3123200,25.0,0.0,15.968718206882476,197,0.05588945509906901,-0.0003108431526925415,0.022821862215641885,327.5000000000002,-1.0430812835693359e-08
306,324.57,1.77904117628932,167.0,7.941118003849113e-05,3133440,25.0,0.0,15.968718153238296,197,0.05703652606418099,-0.0004941484217852121,0.022465731552802026,350.0,-4.0605664253234865e-08
307,337.34,1.776452288776636,193.25,5.108382111309595e-05,3143680,25.0,0.0,15.96871833205223,197,0.05489217411843393,-0.00032707601276342756,0.023733232344966382,357.5000000000007,-8.940696716308593e-09
308,342.7,1.7775650955736637,210.75,8.541269579556143e-05,3153920,50.0,0.0,15.968718242645263,197,0.055554805386353635,-0.0005287625139317242,0.022302345221396534,525.0,-1.601874828338623e-08
309,344.59,1.778112020343542,198.25,4.632763322298672e-05,3164160,25.0,0.0,15.968718254566193,197,0.05614905690989828,-0.00022966036558500492,0.019850125326775013,477.5000000000002,-1.1175870895385742e-08
310,338.79,1.7819084882736207,192.5,5.9696430952094207e-05,3174400,50.0,0.0,15.968718284368515,197,0.05582021937447799,-0.00037174144526943567,0.02181694421597058,475.0,-3.725290298461914e-09
311,337.53,1.7851651459932327,180.5,5.1644676345752315e-05,3184640,25.0,0.0,15.968718123435973,197,0.05432339769466397,-0.00026431406113260893,0.018498975622060244,427.5000000000002,3.7252902984619143e-10
312,336.27,1.7795612826943397,180.0,5.5192574159335096e-05,3194880,25.0,0.0,15.968718087673187,197,0.054286254033677886,-0.000306732629542239,0.020647275311057457,425.0,7.450580596923829e-10
313,340.72,1.779020533710718,201.25,7.642703204329138e-05,3205120,25.0,0.0,15.968718194961548,197,0.056987169511173844,-0.0004598361047101207,0.02341546509996988,502.5000000000002,-2.0116567611694337e-08
314,344.33,1.7751393280923367,203.5,6.172607371413008e-05,3215360,50.0,0.0,15.968718338012696,197,0.05693988526344553,-0.0003832474449154688,0.023904118762584404,502.5000000000002,2.6077032089233397e-09
315,354.81,1.7732317663729191,225.75,5.776903938592426e-05,3225600,50.0,0.0,15.968718189001084,197,0.0554302406985388,-0.0003052381260204129,0.02383924206951633,552.5000000000002,-6.7055225372314455e-09
316,357.84,1.7779945686459542,228.0,0.0001280117700929395,3235840,50.0,0.0,15.968717986345291,197,0.05871643377958933,-0.0007346892594796373,0.022054470132570714,505.00000000000045,3.3527612686157227e-09
317,347.3,1.7727118827402593,220.25,0.00013452076334701245,3246080,50.0,0.0,15.968718165159226,197,0.05902189204664249,-0.0008236533947638236,0.020574158546514808,477.5000000000002,-1.7136335372924803e-08
318,335.24,1.782836453616619,187.75,5.8668523433880185e-05,3256320,25.0,0.0,15.968718254566193,197,0.05492876338218957,-0.000305649782603723,0.021994206109957302,427.5000000000002,2.6077032089233397e-09
319,340.2,1.783788487315178,192.5,5.291924285817373e-05,3266560,25.0,0.0,15.968718081712723,197,0.05677249063521078,-0.0003022854190930957,0.022084862529300153,400.0,-2.6822090148925782e-08
320,342.35,1.7816238582134247,197.75,6.745845960276498e-05,3276800,25.0,0.0,15.968718320131302,197,0.05731100973551341,-0.00041791865114646496,0.02365705464326311,427.5000000000002,2.458691596984863e-08
321,349.39,1.7818158648908138,220.75,5.802854402947588e-05,3287040,50.0,0.0,15.968718111515045,197,0.05599703322502109,-0.00035641676495288264,0.021088509316905403,477.5000000000002,4.470348358154297e-09
322,350.74,1.7794656872749328,207.75,4.2385170492487134e-05,3297280,50.0,0.0,15.968718284368515,197,0.05487046429474072,-0.00023313091915042606,0.021843419142533092,427.5000000000002,-9.313225746154785e-09
323,349.16,1.7774714969098568,191.25,3.872338392127972e-05,3307520,50.0,0.0,15.968718254566193,197,0.05417976563247777,-0.00022716571584169287,0.021389011907740497,377.5000000000002,-2.2724270820617674e-08
324,352.38,1.7781274296343326,201.0,5.5115191350907365e-05,3317760,50.0,0.0,15.968718445301056,197,0.054124861924949655,-0.00031963215151336043,0.026061125204432756,352.5000000000002,-3.241002559661865e-08
325,348.72,1.772574780881405,211.75,8.593283675359942e-05,3328000,50.0,0.0,15.968718272447585,198,0.05704469136864561,-0.0005047927123086992,0.024311729049077257,402.5000000000002,-1.6391277313232423e-08
326,345.41,1.7739627823233604,222.25,8.864488147488636e-05,3338240,50.0,0.0,15.968718183040618,198,0.05851821307277927,-0.0005507926463906188,0.021540959122648928,455.0000000000004,-1.1920928955078126e-08
327,335.51,1.7763984322547912,198.0,5.378863241780607e-05,3348480,50.0,0.0,15.968718260526657,198,0.056065024218335514,-0.0003099852121522417,0.02256155608629342,357.5000000000007,1.3411045074462891e-08
328,333.1,1.7758060716092587,188.25,7.219540539207258e-05,3358720,47.50000000000001,0.0,15.968718284368515,198,0.05722565387376012,-0.0004961661426932551,0.022749537031631916,425.0,-8.195638656616212e-09
329,339.56,1.7795605108141899,197.25,7.52345452937675e-05,3368960,50.0,0.0,15.968718349933624,198,0.05398035106875273,-0.00038749042760173326,0.024619482400885316,425.0,7.450580596923829e-10
330,341.6,1.7857906378805637,207.0,7.781324054398909e-05,3379200,50.0,0.0,15.96871822476387,198,0.05677969481201517,-0.0004846984153118683,0.021018967946292832,480.00000000000045,-7.078051567077636e-09
331,344.46,1.7881885662674903,213.25,4.881394008959816e-05,3389440,50.0,0.0,15.96871817111969,198,0.054908807206579445,-0.0002704629900108557,0.021560146776027977,480.00000000000045,-1.4156103134155273e-08
332,341.22,1.790800718218088,196.75,3.985559963264329e-05,3399680,50.0,0.0,15.968717938661575,198,0.05372548712825709,-0.00021786094075650908,0.020121191930957138,425.0,-1.862645149230957e-08
333,336.71,1.7900495246052741,183.75,4.729573234678597e-05,3409920,47.50000000000001,0.0,15.968718165159226,198,0.05544249393312323,-0.0003078024374190136,0.02188513149158098,402.5000000000002,1.0058283805847169e-08
334,333.37,1.7908043392002582,174.75,4.527695670510923e-05,3420160,25.0,0.0,15.968717992305756,198,0.055040092491052926,-0.00021978152690280695,0.01912361526337918,377.5000000000002,4.470348358154297e-09
335,333.68,1.7891704685986043,179.5,5.175805028478919e-05,3430400,25.0,0.0,15.968718200922012,198,0.054384182403075076,-0.0003515876072924584,0.021906156165641733,427.5000000000002,-3.948807716369629e-08
336,336.68,1.7877789743244648,188.5,8.022887392407085e-05,3440640,47.50000000000001,0.0,15.968717992305756,198,0.05705994676893087,-0.00046280241112981455,0.020950803309096953,475.0,4.097819328308106e-09
337,338.1,1.786590898782015,193.75,6.347567369466845e-05,3450880,50.0,0.0,15.968718189001084,198,0.05706819079992809,-0.00038886798502062446,0.021469016067567282,475.0,-3.3527612686157227e-09
338,342.91,1.7815825313329696,200.75,4.752339524252136e-05,3461120,50.0,0.0,15.968718349933624,198,0.05782832598169391,-0.00026888757784035986,0.022505065257428215,502.5000000000002,-1.564621925354004e-08
339,339.73,1.7832209110260009,194.25,3.8507685359867595e-05,3471360,25.0,0.0,15.968718248605729,198,0.05317098023289506,-0.00020687528822236346,0.024086932445061392,455.0000000000004,-2.0116567611694337e-08
340,339.98,1.78125836327672,198.25,7.784638208034878e-05,3481600,50.0,0.0,15.96871799826622,198,0.05836695210544368,-0.00047268341841117946,0.019333728402853013,427.5000000000002,-1.1175870895385742e-08
341,328.98,1.7839759148657321,173.75,7.22561344119299e-05,3491840,25.0,0.0,15.968717843294144,198,0.055170942764074485,-0.000428249509059242,0.015444618731271476,402.5000000000002,-2.9802322387695312e-08
342,320.69,1.7863975279033184,150.75,3.4675749752022256e-05,3502080,25.0,0.0,15.968718069791795,198,0.055136913391797174,-0.00023233690444612876,0.020715659044799394,255.00000000000043,-2.9802322387695314e-09
343,323.94,1.7876856237649918,153.5,7.028439424736633e-05,3512320,25.0,0.0,15.968717974424361,198,0.05446768037018922,-0.0003945868516893825,0.017409502118243835,327.5000000000002,3.7252902984619143e-10
344,324.17,1.7879387393593789,148.5,4.984480054233131e-05,3522560,0.0,0.0,15.968718099594117,198,0.0538378383933751,-0.0002658229474036489,0.016088902251794934,277.5000000000002,3.7252902984619143e-10
345,329.99,1.7892989851534367,171.25,4.2263173311241076e-05,3532800,0.0,0.0,15.968718093633651,198,0.05456091610213641,-0.0002536011113988934,0.0201224269985687,455.0000000000004,-5.587935447692871e-09
346,325.28,1.7886255532503128,145.75,5.491870726714865e-05,3543040,0.0,0.0,15.968718039989472,198,0.05672491274478801,-0.00034677921612455973,0.0195573814024101,300.0,-1.2665987014770507e-08
347,332.09,1.788618517667055,167.75,7.82259517556838e-05,3553280,25.0,0.0,15.968717962503433,198,0.05866924692071264,-0.0004821283833734924,0.01729992817272432,330.0000000000004,4.470348358154297e-09
348,327.09,1.7903282962739469,144.75,6.764459647321531e-05,3563520,22.500000000000007,0.0,15.968717968463897,198,0.05558634574700131,-0.00040554508814238943,0.01563637971848948,275.0,-2.4959444999694825e-08
349,324.81,1.7908347755670548,140.5,5.856634066390143e-05,3573760,0.0,0.0,15.968718236684799,198,0.05819596585151017,-0.0003392259317479329,0.018473638469731667,250.0,4.097819328308106e-09
350,327.81,1.783753315359354,139.5,5.307506082345981e-05,3584000,22.500000000000007,0.0,15.968717914819717,198,0.0520750832569377,-0.00032629713005007945,0.018292281276080756,255.00000000000043,-2.9802322387695314e-09
351,331.77,1.7818809933960438,158.25,5.3112829908297245e-05,3594240,25.0,0.0,15.968718248605729,198,0.05663417877037173,-0.00030422125273616986,0.023431083891773598,300.0,-7.450580596923828e-09
352,330.82,1.7891545832157134,160.5,6.157109854374455e-05,3604480,25.0,0.0,15.96871787905693,198,0.055847817110037154,-0.0003488239481157507,0.01751026269630529,302.5000000000002,-7.450580596923828e-09
353,329.79,1.7887411765754222,163.0,7.371850220785347e-05,3614720,25.0,0.0,15.968717843294144,198,0.05556581917976865,-0.0005382944851589855,0.017817397174076176,300.0,-1.2665987014770507e-08
354,326.43,1.7855337142944336,152.0,7.421317320464028e-05,3624960,25.0,0.0,15.968718016147614,198,0.05674188349903229,-0.00041408460738239227,0.021898186852922663,252.50000000000023,7.078051567077636e-09
355,324.26,1.7867559663951398,154.75,4.523350308671681e-05,3635200,50.0,0.0,15.96871801018715,198,0.054468440316090716,-0.00029304711242730266,0.01993720706959721,252.50000000000023,-1.6763806343078613e-08
356,328.28,1.7818843252956866,158.0,9.63073530972025e-05,3645440,50.0,0.0,15.968718057870865,198,0.05843395642052559,-0.0006753356428816915,0.020680257043568417,252.50000000000023,-1.2293457984924316e-08
357,331.51,1.782805372029543,162.75,0.00012012083731036683,3655680,50.0,0.0,15.968718314170838,198,0.05948761761192818,-0.0008003986738913226,0.021716493752319366,275.0,-3.91155481338501e-08
358,337.48,1.782465299218893,173.75,6.830947320768388e-05,3665920,47.50000000000001,0.0,15.968718057870865,198,0.05503469058128289,-0.00042676087759900837,0.021151780028594656,300.0,-8.940696716308593e-09
359,343.11,1.785099945217371,193.75,4.798573872142331e-05,3676160,50.0,0.0,15.968718206882476,198,0.05633238694577136,-0.0003072452251217328,0.023566940100863576,430.0000000000004,1.2293457984924316e-08
360,341.59,1.7818584725260735,179.5,6.230214565068337e-05,3686400,47.50000000000001,0.0,15.968717855215072,198,0.05751675614886838,-0.0004213870364765171,0.017051600596460048,327.5000000000002,-3.725290298461914e-09
361,340.54,1.782022836059332,179.0,4.235368891816194e-05,3696640,25.0,0.0,15.968718177080154,198,0.059264277815297826,-0.00026686009141485556,0.02182342490705196,327.5000000000002,-2.6077032089233397e-09
362,334.9,1.7837659537792205,166.25,7.179348375245809e-05,3706880,25.0,0.0,15.968718093633651,198,0.057582751906134225,-0.00046296881992020645,0.0204007897147676,325.0,3.3527612686157227e-09
363,334.84,1.778952120244503,179.75,4.930729591858807e-05,3717120,25.0,0.0,15.968718153238296,198,0.05363637649359555,-0.0003498166228382615,0.02001537489995826,405.00000000000045,1.862645149230957e-09
364,332.34,1.7780452102422715,171.0,6.815033496039291e-05,3727360,25.0,0.0,15.968718141317368,198,0.05664583642787009,-0.00042811323310161243,0.020746631987276488,355.00000000000045,7.078051567077636e-09
365,336.59,1.7798178665339948,179.25,4.897880694265666e-05,3737600,25.0,0.0,15.968718123435973,198,0.05532329046905153,-0.00028212237084517254,0.02158019183552824,355.00000000000045,1.1175870895385742e-09
366,332.85,1.7778636939823627,169.75,6.420431321094711e-05,3747840,25.0,0.0,15.968717807531357,198,0.0558407972829987,-0.00045591025736939627,0.01849499395757448,350.0,6.332993507385254e-09
367,335.73,1.7883396431803704,192.25,9.08569158372785e-05,3758080,47.50000000000001,0.0,15.968718296289444,198,0.05925621212923813,-0.0005526386390556582,0.026494469298631883,502.5000000000002,-2.570450305938721e-08
368,337.43,1.78796433955431,191.5,4.253551900621488e-05,3768320,47.50000000000001,0.0,15.968718099594117,198,0.053849442536547,-0.0002666976459295256,0.02100125975557603,410.00000000000085,-7.450580596923828e-09
369,338.61,1.7881347581744194,202.0,5.302856745430518e-05,3778560,50.0,0.0,15.968718039989472,198,0.05604278447083837,-0.00035830628494295527,0.018459682643879205,475.0,-2.458691596984863e-08
370,333.85,1.7852742455899715,182.25,5.146725198690305e-05,3788800,47.50000000000001,0.0,15.968718087673187,198,0.05610224793016916,-0.0003344169301271904,0.019497483660234138,450.0,2.9802322387695314e-09
371,327.57,1.7870964214205742,160.25,4.422846669243086e-05,3799040,25.0,0.0,15.968717992305756,198,0.05658446595187054,-0.0002204770310299864,0.01852668358478695,375.0,-4.470348358154297e-09
372,329.31,1.7829994678497314,156.5,6.224657518210109e-05,3809280,25.0,0.0,15.968718063831329,198,0.057169534964088387,-0.0004208395374007523,0.01957523146411404,325.0,2.2351741790771484e-08
373,331.22,1.785384403169155,160.75,3.94113574712307e-05,3819520,25.0,0.0,15.96871782541275,198,0.05432671368223092,-0.00022588742649531923,0.017847961001098155,330.0000000000004,-2.1979212760925294e-08
374,337.72,1.7801765084266663,175.75,6.769864628317635e-05,3829760,25.0,0.00263671875,15.968718236684799,198,0.05642133654528283,-0.0004883167857769877,0.022815423080464824,400.0,-8.940696716308593e-09
375,336.06,1.777318509668112,174.75,8.01074573239191e-05,3840000,25.0,0.0,15.968718200922012,198,0.056989109505050206,-0.0005577183412242448,0.02267052500974387,377.5000000000002,1.6763806343078613e-08
376,334.85,1.7840286009013653,179.75,4.69521881376167e-05,3850240,25.0,0.0,15.968718266487121,198,0.05685606677317887,-0.00024690721311344533,0.02073952287319116,377.5000000000002,-5.215406417846679e-09
377,336.29,1.7771914057433604,190.5,4.193848919831211e-05,3860480,25.0,0.0,15.968718153238296,198,0.05460220384170389,-0.0003106153575572534,0.02120937401195988,327.5000000000002,-5.215406417846679e-09
378,331.09,1.777446123957634,189.75,7.318621137120118e-05,3870720,25.0,0.0,15.968718308210374,198,0.05912160469810559,-0.0004240499405568698,0.02122712028794922,407.5000000000006,-1.3411045074462891e-08
379,335.39,1.7825090721249581,187.5,5.1959590660111135e-05,3880960,25.0,0.0,15.968718063831329,198,0.05557792026138551,-0.00032986223595798947,0.020163796795532107,360.0000000000009,3.5017728805541994e-08
380,332.24,1.782241351902485,177.75,6.124406529721682e-05,3891200,25.0,0.0,15.968718004226684,198,0.058111023283664895,-0.00036334568212623706,0.02056389622448478,325.0,1.9744038581848144e-08
381,334.5,1.7867707699537276,155.25,5.502528597771672e-05,3901440,22.500000000000007,0.0,15.968717855215072,198,0.0558717024632698,-0.00037454552420967957,0.01733471021289006,275.0,-1.0430812835693359e-08
382,333.94,1.7774206429719925,165.0,5.847975308963527e-05,3911680,25.0,0.0,15.96871817111969,198,0.056542688779416005,-0.0004032582250147243,0.021587882068706675,302.5000000000002,-1.3411045074462891e-08
383,340.12,1.777919003367424,171.25,6.932579873257794e-05,3921920,25.0,0.0,15.968718218803406,198,0.05594015686669381,-0.0004928420225041918,0.02112260228168452,302.5000000000002,1.0058283805847169e-08
384,338.91,1.7816435731947422,177.25,4.773670338336089e-05,3932160,25.0,0.0,15.968717974424361,198,0.05664136079636103,-0.00030261263927968687,0.020242197526386008,330.0000000000004,-8.568167686462402e-09
385,334.95,1.784960625320673,175.25,3.7508051399326446e-05,3942400,25.0,0.0,15.968718183040618,198,0.05426620970208126,-0.00024824911670293657,0.021936197084141896,330.0000000000004,-2.16066837310791e-08
386,333.55,1.7804147176444531,172.25,4.1310846999209616e-05,3952640,47.50000000000001,0.0,15.968718153238296,198,0.05546087681858893,-0.00025418139339308257,0.020071341111906803,327.5000000000002,-8.568167686462402e-09
387,331.63,1.7823838472366333,160.5,3.952990489324293e-05,3962880,25.0,0.0,15.968718141317368,198,0.055611061916099255,-0.00024853249051375314,0.018889266686164773,302.5000000000002,5.587935447692871e-09
388,333.78,1.7877617657184601,150.75,5.3889803178108764e-05,3973120,25.0,0.0,15.968717944622039,198,0.05674213882845201,-0.0003214681151803234,0.01600694723019842,300.0,0.0
389,332.72,1.7826133646070956,140.75,6.22509297512508e-05,3983360,47.50000000000001,0.0,15.96871793270111,198,0.0544234534723251,-0.0003957967710448429,0.017882156579435104,252.50000000000023,-3.3527612686157227e-09
390,337.71,1.7846495792269708,164.75,6.546580931816592e-05,3993600,50.0,0.0,15.96871799826622,198,0.0561637669070672,-0.000421467868363834,0.020733347025816327,305.00000000000045,7.078051567077636e-09
391,332.34,1.786563415080309,163.5,5.739388204499818e-05,4003840,50.0,0.0,15.968718016147614,198,0.056840427502686294,-0.00032870513314264826,0.01992850153474137,300.0,-5.587935447692871e-09
392,331.54,1.7868832759559155,171.75,6.918919480689568e-05,4014080,25.0,0.0,15.968717944622039,198,0.05597799071638911,-0.0004921822987398628,0.015484461301821285,425.0,-2.2351741790771484e-09
393,324.31,1.785643059015274,164.5,4.1713534965781565e-05,4024320,25.0,0.0,15.968718177080154,199,0.057718649627656694,-0.00025668898852018176,0.019858881895197557,402.5000000000002,-2.9429793357849122e-08
394,327.79,1.787816296517849,168.5,4.5970766799285914e-05,4034560,25.0,0.0,15.968717944622039,199,0.05985722958333282,-0.0003155527840135619,0.019604808709118515,427.5000000000002,-2.16066837310791e-08
395,323.97,1.7902486376464366,156.25,7.896584646562843e-05,4044800,25.0,0.0,15.968718057870865,199,0.05857780738716788,-0.0005457131745060905,0.018412772993906402,300.0,3.01748514175415e-08
396,328.55,1.7861139245331288,164.25,4.89052232367726e-05,4055040,25.0,0.0,15.968718278408051,199,0.05847540874664685,-0.0003225308439141372,0.021231998404255138,300.0,2.9802322387695314e-09
397,336.46,1.7819125451147557,185.25,2.7137261854637272e-05,4065280,50.0,0.0,15.968718165159226,199,0.0534047565860851,-0.0001828654281780473,0.024660477045108563,350.0,-7.450580596923828e-09
398,344.72,1.7802192725241184,214.0,3.3350682047483816e-05,4075520,50.0,0.0,15.968718248605729,199,0.05549594960324009,-0.0002052754192845896,0.02363344797049649,482.5000000000007,-2.123415470123291e-08
399,351.15,1.7840981602668762,225.5,5.053329713451404e-05,4085760,50.0,0.0,15.96871811747551,199,0.05413960871062552,-0.00033375026505382265,0.02068487583019305,552.5000000000002,-4.8428773880004884e-09
400,342.38,1.783138057589531,199.75,6.673501505432e-05,4096000,50.0,0.0,15.9687180519104,199,0.05770549221363271,-0.0004136759198445361,0.021195449359947816,477.5000000000002,-2.2724270820617674e-08
401,337.31,1.7873463086783885,180.75,6.0495598176046886e-05,4106240,25.0,0.0,15.968718081712723,199,0.0554060688476261,-0.0004266203264705837,0.01955286738520954,432.5000000000006,-1.2665987014770507e-08
402,327.18,1.7886884428560734,163.75,4.457805806747928e-05,4116480,25.0,0.0,15.968717968463897,198,0.05331610442806998,-0.0003080430487898411,0.017667319091560784,425.0,-3.3155083656311036e-08
403,331.74,1.7854917444288732,176.75,3.724348842499836e-05,4126720,25.0,0.0,15.96871812939644,199,0.05272014756634088,-0.00026005833424278533,0.01773874470090959,500.0,-3.725290298461914e-09
404,325.94,1.7838377498090268,158.5,5.144247572204108e-05,4136960,25.0,0.0,15.968718147277832,198,0.05798628747086203,-0.00031860261824476763,0.01680726465128828,427.5000000000002,-4.470348358154297e-09
405,328.27,1.7863985635340214,153.25,5.222655253689368e-05,4147200,22.500000000000007,0.0,15.968717956542969,198,0.05403302314920836,-0.00036346607739687895,0.01789067685313057,425.0,-1.3411045074462891e-08
406,328.35,1.7863491907715798,153.25,5.6768403049112236e-05,4157440,22.500000000000007,0.0,15.968718141317368,198,0.0560472504354795,-0.0003211915503925411,0.02102364109887276,377.5000000000002,3.725290298461914e-09
407,329.25,1.7851718373596668,162.25,3.400118132614871e-05,4167680,25.0,0.0,15.968718004226684,198,0.05478103962218691,-0.0002080238658891176,0.02010701721155783,377.5000000000002,-1.3783574104309083e-08
408,334.78,1.7846249774098397,171.0,7.116162653204583e-05,4177920,50.0,0.0,15.968718081712723,198,0.05858280428449993,-0.0004995267625417909,0.019007862062426283,352.5000000000002,-8.940696716308593e-09
409,332.31,1.787676589936018,170.75,5.776642264621046e-05,4188160,50.0,0.0,15.96871811747551,199,0.05552415437243317,-0.0003879418396536494,0.019708706910023466,360.0000000000009,-9.313225746154785e-09
410,337.13,1.7853306457400322,190.0,5.7074276661239765e-05,4198400,50.0,0.0,15.968718165159226,199,0.05861136305549265,-0.00044730365734722,0.019540854086517356,500.0,-1.4156103134155273e-08
411,329.5,1.7850338406860828,184.75,6.72341867671733e-05,4208640,50.0,0.0,15.968718093633651,198,0.05547246940860501,-0.0004198662914859597,0.020018616612651384,502.5000000000002,-3.688037395477295e-08
412,333.85,1.7844827100634575,181.5,4.140006313058109e-05,4218880,47.50000000000001,0.0,15.968717908859253,199,0.05432784378815806,-0.00023871640951256268,0.0160348680394236,475.0,1.862645149230957e-09
413,328.33,1.785723028331995,152.5,5.480252726162149e-05,4229120,25.0,0.0,15.96871811747551,198,0.05557262182820512,-0.0003960557070968207,0.01883532994106645,352.5000000000002,-2.8312206268310546e-08
414,338.5,1.7849091924726963,160.5,3.6176461778580916e-05,4239360,25.0,0.0,15.968718093633651,199,0.05591759542672807,-0.00028423735493561254,0.020783551791100762,352.5000000000002,1.1175870895385742e-09
415,333.58,1.782205131649971,159.25,5.249885127955878e-05,4249600,25.0,0.0,15.968718063831329,199,0.055291672695885655,-0.0003069365935516544,0.01751146933020209,350.0,3.7252902984619143e-10
416,337.28,1.780591782927513,167.75,4.231956757418942e-05,4259840,25.0,0.0,15.968718355894088,199,0.05464226894070092,-0.0003068399862968363,0.022671298778732307,350.0,7.450580596923829e-10
417,349.31,1.7797392055392265,208.25,4.830091985486007e-05,4270080,25.0,0.0,15.968718296289444,199,0.057061760948412796,-0.00036226385109330297,0.02503596435417421,525.0,-8.568167686462402e-09
418,347.43,1.7769787952303886,202.25,6.0424919234058903e-05,4280320,47.50000000000001,0.0,15.968717885017394,199,0.05665299025698982,-0.00041382712406630163,0.019486762897577135,455.0000000000004,-3.3527612686157227e-09
419,347.95,1.7823929473757745,208.0,7.516020270053048e-05,4290560,25.0,0.0,15.968718308210374,199,0.059961198301793237,-0.0004812447965377942,0.02199544055038132,527.5000000000002,-3.3527612686157227e-09
