frames,explained_variance,avg_q_retraced,rollout_prob_std,epoch_idx,P09:episode_rewards,fps,grad_norm,model_prob_std,episode_length,policy_entropy,q_loss,policy_gradient_loss,policy_loss,avg_q_selected,PMM:episode_rewards,P01:episode_rewards,policy_gradient_bias_correction,advantage_norm
6105600,-1646.1497552606386,2.421667076237058e-07,4.954968294000654e-06,848,0.0,340,3.906702315603856e-07,4.561601430232505e-06,3324.76,2.1972253606212204,9.593316650487195e-11,1.462810247470332e-08,1.462810247470332e-08,1.9522812970474517e-07,0.0,0.0,0.0,4.365671365160036e-05
6112800,-1874.5737443314908,3.2158359152069286e-07,5.346471109127929e-06,849,0.0,340,5.065914886620144e-07,4.949384806837147e-06,3324.76,2.1972251615353993,9.382769315390334e-11,-1.2994847449594333e-08,-1.2994847449594333e-08,2.9166917934524624e-07,0.0,0.0,0.0,4.8863254183776555e-05
6120000,-2163.740001649696,1.8432955513627102e-07,4.411768696611729e-06,850,0.0,340,3.31428397135009e-07,4.022588308004286e-06,3324.76,2.1972253172548992,1.2597884618085005e-10,1.7806336422552354e-08,1.7806336422552354e-08,1.261891136396441e-07,0.0,0.0,0.0,3.72728824784106e-05
6127200,-897.3337240188272,2.4465400260234093e-07,3.703544886194875e-06,851,0.0,340,2.328748843997758e-07,3.3256768214267177e-06,3324.76,2.1972251115904915,2.893741747653212e-11,-8.866133971162659e-09,-8.866133971162659e-09,2.4115576021176125e-07,0.0,0.0,0.0,3.4536700139718163e-05
6134400,-1890.906949114965,2.24172038147705e-07,4.4094488737616506e-06,852,0.0,340,3.650553386694268e-07,4.02907082748606e-06,3324.76,2.1972251266903347,9.192060164780079e-11,1.4926690437011557e-08,1.4926690437011557e-08,2.232773177906427e-07,0.0,0.0,0.0,4.253451221104419e-05
6141600,-1614.0143069350388,1.236115363016471e-07,6.803655511642991e-06,853,0.0,340,6.298506798209131e-07,6.525826118677029e-06,3324.77,2.197225180977867,2.000768169706843e-10,-3.677287451597789e-08,-3.677287451597789e-08,9.983480052889274e-08,0.0,0.0,0.0,6.588079180890883e-05
6148800,-2029.5038157949878,4.071275773554046e-07,4.223171393567041e-06,854,0.0,340,2.6351646115408095e-07,3.7924348355354495e-06,3324.77,2.1972251473722006,4.789158666376339e-11,-1.1007666577154704e-08,-1.1007666577154704e-08,3.852299952853399e-07,0.0,0.0,0.0,2.9140104474306416e-05
6156000,-1864.6543283748372,3.485147062847276e-07,4.816442299807594e-06,855,0.0,340,4.311056719371071e-07,4.437706741812602e-06,3324.77,2.197225116087646,1.3790498046481855e-10,-1.4121450331299979e-08,-1.4121450331299979e-08,4.219931941477325e-07,0.0,0.0,0.0,4.320235441511387e-05
6163200,-2046.4990630532795,2.940307136501429e-07,3.3234677092173903e-06,856,0.0,340,2.2402162100111125e-07,3.01035784034764e-06,3324.77,2.1972252796093623,3.684086357619841e-11,-7.174837521710572e-09,-7.174837521710572e-09,2.6358329002253124e-07,0.0,0.0,0.0,2.9133382572708536e-05
6170400,-1121.5777499768117,2.720541497139024e-07,4.775968896948593e-06,857,0.0,340,3.384197346975125e-07,4.421778416208614e-06,3324.77,2.1972253734590117,5.30703781942906e-11,6.913294429947373e-09,6.913294429947373e-09,2.504364432588242e-07,0.0,0.0,0.0,4.1250692522451026e-05
6177600,-1512.1909170536355,2.550397697325735e-07,5.899776566862e-06,858,0.0,340,5.428704544816481e-07,5.5793092329873665e-06,3324.77,2.1972253316262416,7.612240385096133e-11,-1.6659764093894558e-08,-1.6659764093894558e-08,3.264748108962022e-07,0.0,0.0,0.0,5.716324724919166e-05
6184800,-1768.9091306717244,3.3488338483783717e-07,7.671875865769253e-06,859,0.0,340,6.706489394785707e-07,7.3022347615572845e-06,3324.82,2.1972253085318068,1.6579261597780125e-10,2.40667403688428e-09,2.40667403688428e-09,1.7528183456883072e-07,0.0,0.0,0.0,6.789122112503078e-05
6192000,-18284.761989692208,5.000203922970551e-07,4.118277554555433e-06,860,0.0,340,4.054397240697975e-07,3.8181497855553355e-06,3324.82,2.1972254212129685,7.867746143850468e-11,-2.916177052700865e-08,-2.916177052700865e-08,4.521590819887734e-07,0.0,0.0,0.0,4.1634221198003885e-05
6199200,-2136.6253131269214,5.806989013796695e-07,5.406495290253578e-06,861,0.0,340,5.247679903727498e-07,5.043725035177763e-06,3324.82,2.1972253443040546,1.3557121853969181e-10,2.8406951081092117e-08,2.8406951081092117e-08,5.06635788920547e-07,0.0,0.0,0.0,5.023178572930606e-05
6206400,-1028.7004474964085,6.549551817739101e-07,4.5860476370622846e-06,862,0.0,340,3.52739609177516e-07,4.306220608334891e-06,3324.82,2.1972251307224644,6.023739067862587e-11,-3.58284760391904e-08,-3.58284760391904e-08,5.927276808664939e-07,0.0,0.0,0.0,3.865200520671034e-05
6213600,-6796.780308740404,8.17051985898666e-07,3.6839973812124383e-06,863,0.0,340,2.796351700025309e-07,3.4006029749212564e-06,3324.82,2.197225262920062,5.090170041242617e-11,-3.4908902039013616e-09,-3.4908902039013616e-09,8.023601177209871e-07,0.0,0.0,0.0,3.6279720311512954e-05
6220800,-1107.9036338765802,6.558277207324362e-07,1.0334177446655949e-05,864,0.0,340,1.0180987473109151e-06,1.004141993558494e-05,3324.75,2.197225317813101,2.0757444266079034e-10,-5.253519645796595e-09,-5.253519645796595e-09,7.243043596352617e-07,0.0,0.0,0.0,8.718819620942481e-05
6228000,-3082.535036347783,7.496677703263306e-07,3.6812073728571568e-06,865,0.0,340,2.810491199782427e-07,3.429443931485554e-06,3324.75,2.1972253813251617,5.769629153134333e-11,-2.4859723711148863e-09,-2.4859723711148863e-09,7.170480863841002e-07,0.0,0.0,0.0,3.0593505351031946e-05
6235200,-1800.2768990471914,7.292929101694241e-07,3.7551187664489223e-06,866,0.0,340,3.1543956771793495e-07,3.452427076943783e-06,3324.75,2.197225367291264,6.107274938930018e-11,-3.619540255374177e-08,-3.619540255374177e-08,7.589715047957262e-07,0.0,0.0,0.0,3.4124918575414884e-05
6242400,-2179.6107628391806,7.814112414073809e-07,4.383085002555867e-06,867,0.0,340,3.677422799754062e-07,4.127527103931028e-06,3324.75,2.197225404873727,1.0574277186960893e-10,-2.773608687128925e-08,-2.773608687128925e-08,7.381710569263524e-07,0.0,0.0,0.0,4.0642705807203456e-05
6249600,-1554.0766876325104,8.198756531453065e-07,5.330824944408638e-06,868,0.0,340,4.224061523580943e-07,5.043554310076452e-06,3324.75,2.1972253741063765,1.6186440686469232e-10,-3.398242775682042e-08,-3.398242775682042e-08,8.491251455000097e-07,0.0,0.0,0.0,4.446251413898284e-05
6256800,-1368.8141449437128,8.591225601274231e-07,5.670686343446833e-06,869,0.0,340,4.5126887026480147e-07,5.362365548593355e-06,3324.75,2.1972249694665273,1.0548355558882999e-10,9.962281687052918e-09,9.962281687052918e-09,7.447413747092428e-07,0.0,0.0,0.0,4.9226390205238996e-05
6264000,-1253.141919962152,1.0991696255680616e-06,6.546422876009044e-06,870,0.0,340,5.765319798873348e-07,6.265975777190695e-06,3324.84,2.197225115337069,1.5507699256151317e-10,-2.2837090120610414e-09,-2.2837090120610414e-09,1.0581772650185849e-06,0.0,0.0,0.0,6.19674580039712e-05
6271200,-3046.2820601362523,1.1718968625507266e-06,4.629373326431066e-06,871,0.0,340,4.1764689353756326e-07,4.393042255414013e-06,3324.84,2.1972254021804796,1.2081433620462416e-10,-3.4073697053336114e-08,-3.4073697053336114e-08,1.2212108801826143e-06,0.0,0.0,0.0,4.076584009378972e-05
6278400,-1952.4182660693143,1.116627964597412e-06,4.141997784627347e-06,872,0.0,340,3.2081325152423516e-07,3.848691364111128e-06,3324.84,2.1972253517404434,7.059611402622199e-11,6.60694065864738e-10,6.60694065864738e-10,1.086463855442118e-06,0.0,0.0,0.0,3.48377004982575e-05
6285600,-1367.8035015010169,1.0592126967044206e-06,4.348157385470315e-06,873,0.0,340,3.272536997615853e-07,4.089323285607838e-06,3324.84,2.197225312741976,6.776756518534495e-11,-2.8783016166335945e-08,-2.8783016166335945e-08,1.0768148721905667e-06,0.0,0.0,0.0,4.040340275709285e-05
6292800,-1830.5768043760097,1.0081109250840414e-06,4.332213089149173e-06,874,0.0,340,4.177195456530358e-07,4.094571645773586e-06,3324.84,2.197225333215698,6.564597527675928e-11,-2.5155554021930435e-08,-2.5155554021930435e-08,1.0941197004472638e-06,0.0,0.0,0.0,4.583935833523389e-05
6300000,-844.0980194894566,9.72221027756028e-07,7.945222092382258e-06,875,0.0,340,6.92221742727552e-07,7.688021344187456e-06,3324.68,2.197225315135623,3.2332001890127043e-10,-1.6261293174876557e-09,-1.6261293174876557e-09,8.908450759827236e-07,0.0,0.0,0.0,6.827770455794098e-05
6307200,-2344.573284244878,1.031138133060995e-06,4.202129016290178e-06,876,0.0,340,3.7199715504518296e-07,3.940391842304971e-06,3324.7,2.1972251280811093,9.739112657377589e-11,-3.102832233966903e-08,-3.102832233966903e-08,1.0412550815354852e-06,0.0,0.0,0.0,3.5171616280060796e-05
6314400,-39305.41914405556,1.0827930089832865e-06,5.009406562130327e-06,877,0.0,340,4.305200531513771e-07,4.7538559019408075e-06,3324.7,2.1972253342248775,1.0844029434972388e-10,-4.126592220936552e-08,-4.126592220936552e-08,1.0700550833678312e-06,0.0,0.0,0.0,4.633405138362897e-05
6321600,-220428.57290985982,1.0236065164270134e-06,3.45740873288093e-06,878,0.0,340,2.4267674051418074e-07,3.220446843630156e-06,3324.7,2.1972253014643988,4.397344957565804e-11,-2.6055641349189945e-08,-2.6055641349189945e-08,1.0544454776088906e-06,0.0,0.0,0.0,3.1142255633182734e-05
6328800,-1278.2357017127358,9.662387857382008e-07,5.14351373972629e-06,879,0.0,340,4.5162057786836165e-07,4.903997690616993e-06,3324.7,2.197225240746503,1.3058724915742278e-10,-3.7209418066507174e-08,-3.7209418066507174e-08,1.0287975577211847e-06,0.0,0.0,0.0,4.590318213404152e-05
6336000,-1600.7249005848548,8.610853246343969e-07,5.631333745540626e-06,880,0.0,340,4.4247804045780756e-07,5.39680535863547e-06,3324.7,2.1972253018333796,1.446181168772493e-10,-3.003824586503969e-08,-3.003824586503969e-08,9.73007335953935e-07,0.0,0.0,0.0,4.867041563439587e-05
6343200,-1608.6536842377886,5.14116260393465e-07,6.911745310652786e-06,881,0.0,340,6.180554473392823e-07,6.673567346157277e-06,3324.82,2.197225339355923,2.2607737232791574e-10,-5.12661331467674e-09,-5.12661331467674e-09,6.709200027244836e-07,0.0,0.0,0.0,6.33581292370633e-05
6350400,-2328.4629371913115,5.068891186022586e-07,4.960938860600178e-06,882,0.0,340,4.838753053959618e-07,4.740703352542566e-06,3324.82,2.1972254490284695,1.389551007777717e-10,-7.066709886196874e-09,-7.066709886196874e-09,4.694497990455723e-07,0.0,0.0,0.0,5.137121617252349e-05
6357600,-13464.303888135586,5.600921490021111e-07,4.233882899220296e-06,883,0.0,340,4.1053123454347485e-07,3.982450555960395e-06,3324.82,2.197225433565952,7.117740508353331e-11,-1.8870430495908076e-08,-1.8870430495908076e-08,5.33662849819951e-07,0.0,0.0,0.0,4.602061824657911e-05
6364800,-1673.5438420301375,5.622808295632134e-07,4.35218259451328e-06,884,0.0,340,3.2321021382734846e-07,4.099854702648156e-06,3324.82,2.197225361797545,4.3703006737356913e-11,-1.21094925302942e-08,-1.21094925302942e-08,6.214257098763894e-07,0.0,0.0,0.0,3.91668248515251e-05
6372000,-2319.9418571971833,4.3577047982843267e-07,4.5292580272261285e-06,885,0.0,340,3.973632977646034e-07,4.288122210458184e-06,3324.82,2.1972250872692736,7.049170390583704e-11,1.366631546980496e-09,1.366631546980496e-09,4.4963600692039475e-07,0.0,0.0,0.0,4.36691677077051e-05
6379200,-1101.4039742780803,1.8783865256982927e-07,6.511923259077704e-06,886,0.0,340,5.754411390117178e-07,6.268523632916789e-06,3324.85,2.197225188458407,1.4904856755763432e-10,-2.3374800122744906e-08,-2.3374800122744906e-08,3.0553890407546525e-07,0.0,0.0,0.0,6.241651408552089e-05
6386400,-2450.698700326094,2.0412185056894117e-07,3.7812292956728533e-06,887,0.0,340,2.9593712569170356e-07,3.575799562899222e-06,3324.8,2.1972254328376493,6.169724033117e-11,1.6171997500842414e-09,1.6171997500842414e-09,1.8295671165398945e-07,0.0,0.0,0.0,3.510298561695864e-05
6393600,-4837.753616163179,2.3074668911724421e-07,3.4461959272553252e-06,888,0.0,340,2.600997694183658e-07,3.2144025169479115e-06,3324.8,2.197225346637781,4.81591238400179e-11,-7.212011179909856e-10,-7.212011179909856e-10,2.0159925877900428e-07,0.0,0.0,0.0,3.226331315993031e-05
6400800,-30990.287999552467,2.525790101850747e-07,3.8220845194818115e-06,889,0.0,340,3.3067535218185424e-07,3.5999658291148486e-06,3324.8,2.197225350974098,9.703454628370493e-11,1.5425797598918697e-08,1.5425797598918697e-08,2.2729351056353586e-07,0.0,0.0,0.0,3.8743707345307894e-05
6408000,-1877.922385388449,2.384694643254982e-07,6.587825653619658e-06,890,0.0,340,5.162311653375766e-07,6.374544303819262e-06,3324.8,2.197225203697012,1.2284472831789458e-10,-1.4967165652431248e-08,-1.4967165652431248e-08,1.730614822681618e-07,0.0,0.0,0.0,5.7426761589897194e-05
6415200,-1800.9018141734507,1.292828861121306e-07,5.532548566189853e-06,891,0.0,340,4.597769758713218e-07,5.30386598814414e-06,3324.8,2.1972253320393738,9.353728058569086e-11,-3.1146774851855776e-08,-3.1146774851855776e-08,2.0194004756463722e-07,0.0,0.0,0.0,5.4710078966878544e-05
6422400,-1691.6059547210452,4.30079825257139e-07,1.0384207598952634e-05,892,0.0,340,1.2871647103745199e-06,1.0232373439392075e-05,3324.75,2.1972253456664466,4.0757437683140256e-10,-6.71837581476326e-09,-6.71837581476326e-09,2.5377222162562747e-07,0.0,0.0,0.0,0.00011177865266362058
6429600,-3041.8945198479882,2.3697247620357078e-07,3.5467984085950587e-06,893,0.0,340,2.9368105596028796e-07,3.3690137391962967e-06,3324.75,2.19722528219223,5.090621216160449e-11,-1.1186594074548242e-08,-1.1186594074548242e-08,2.5556930011878505e-07,0.0,0.0,0.0,3.5039401063876474e-05
6436800,-2814.5619036447524,2.416259362088038e-07,4.053235540806723e-06,894,0.0,340,3.3022676906095344e-07,3.829778313806881e-06,3324.75,2.1972252286805047,6.264374513461237e-11,2.186956761416266e-08,2.186956761416266e-08,2.212120106238678e-07,0.0,0.0,0.0,4.0584321964885094e-05
6444000,-1851.6634765027748,2.509306435524708e-07,4.373121998752371e-06,895,0.0,340,3.6563503223744013e-07,4.1822060937527e-06,3324.75,2.1972253164317874,5.371091574234941e-11,-2.2247498198199e-09,-2.2247498198199e-09,2.988354755580754e-07,0.0,0.0,0.0,4.3426646778577155e-05
6451200,-2056.4306344246866,1.6907720176825744e-07,4.322195193726098e-06,896,0.0,340,3.511228759284014e-07,4.1216957956022616e-06,3324.75,2.197225303495372,1.3122086405254812e-10,-6.358149642446097e-09,-6.358149642446097e-09,2.2362860599394268e-07,0.0,0.0,0.0,3.5887525824396906e-05
6458400,-7401.137966194833,2.2699806803040524e-07,8.290740065764195e-06,897,0.0,340,1.038509052278315e-06,8.125068792220905e-06,3324.78,2.197225390672684,3.042229982837276e-10,5.446451532324534e-09,5.446451532324534e-09,1.7873140368226563e-07,0.0,0.0,0.0,9.430567550914648e-05
6465600,-2520.900477204739,2.411969385018159e-07,4.4979326378680185e-06,898,0.0,340,4.5164148151850117e-07,4.3079282071878035e-06,3324.65,2.197225362913949,8.47340209711432e-11,3.5275268537891553e-08,3.5275268537891553e-08,1.5983459425419942e-07,0.0,0.0,0.0,4.98082536496561e-05
6472800,-2365.251601877572,1.8700071161043495e-07,4.294959818979847e-06,899,0.0,340,4.0784545482248484e-07,4.069975151448369e-06,3324.65,2.1972252946209023,8.893777208292906e-11,-1.1406824911562593e-08,-1.1406824911562593e-08,2.5185327146177756e-07,0.0,0.0,0.0,4.334225874126725e-05
6480000,-1972.344986472174,2.1814709589870765e-07,4.1118047701031384e-06,900,0.0,340,3.1507026769876877e-07,3.917058880092132e-06,3324.65,2.197225029966819,7.564250936821643e-11,-3.0219078958747554e-10,-3.0219078958747554e-10,2.1678445471317667e-07,0.0,0.0,0.0,3.9102794887473164e-05
6487200,-29409.642863492656,3.4210374543296227e-07,5.32989933308204e-06,901,0.0,340,4.0107972864788794e-07,5.140491900033968e-06,3324.65,2.197225284617701,7.315714820590944e-11,-1.66947471542029e-08,-1.66947471542029e-08,2.3267689171300651e-07,0.0,0.0,0.0,4.614715530486299e-05
6494400,-1829.9625381734368,3.384165635031132e-07,5.438794027065729e-06,902,0.0,340,5.187752346674208e-07,5.225403564503614e-06,3324.65,2.1972252265044623,9.664443821396247e-11,-3.827993947911161e-08,-3.827993947911161e-08,3.8355004745448143e-07,0.0,0.0,0.0,5.37054113622083e-05
6501600,-1400.501786469026,2.5150657995061273e-07,7.162359232777022e-06,903,0.0,340,5.902316123503575e-07,6.9484132251008285e-06,3324.77,2.197225268407473,1.7193912741075033e-10,-5.642676975018877e-09,-5.642676975018877e-09,2.5593236237301286e-07,0.0,0.0,0.0,6.257101823798787e-05
6508800,-2030.1147515486773,4.40272989395568e-07,5.654471382460171e-06,904,0.0,340,4.984329886281131e-07,5.432817989554816e-06,3324.77,2.1972253309639673,1.3981668323915828e-10,-9.667569820869743e-09,-9.667569820869743e-09,3.542542483690362e-07,0.0,0.0,0.0,5.293709087476051e-05
6516000,-2169.0801201770464,4.586366915505989e-07,4.939305568641989e-06,905,0.0,340,4.7459639836663735e-07,4.729982296667299e-06,3324.77,2.1972252795462888,1.282782080078422e-10,-2.4920068133150425e-08,-2.4920068133150425e-08,5.181933344844756e-07,0.0,0.0,0.0,4.6635151152016715e-05
6523200,-1888.5053265572194,5.511190208688618e-07,4.229254960687204e-06,906,0.0,340,3.294883850926774e-07,3.998682781366602e-06,3324.77,2.197225381268395,7.13085256451949e-11,5.474669219762372e-09,5.474669219762372e-09,4.2830227524466953e-07,0.0,0.0,0.0,3.73850002383093e-05
6530400,-2283.3563121932148,6.649419640231518e-07,3.9144546467195955e-06,907,0.0,340,3.009992972742011e-07,3.7206084469369865e-06,3324.77,2.1972254076395084,1.1979835891086013e-10,-1.3282842443384126e-08,-1.3282842443384126e-08,6.891330577775493e-07,0.0,0.0,0.0,3.394739047943405e-05
6537600,-1728.4903437947662,6.838429647322145e-07,4.841088317392848e-06,908,0.0,340,3.795979763651358e-07,4.6261324180186925e-06,3324.77,2.1972253596025797,5.982771159678537e-11,-1.5215002445404852e-08,-1.5215002445404852e-08,7.837467998412994e-07,0.0,0.0,0.0,4.331408409065628e-05
6544800,-1929.6524064992725,6.253173960661846e-07,4.80709292721785e-06,909,0.0,340,4.3333906035499084e-07,4.5685596612795165e-06,3324.63,2.197225306753128,8.027810253895206e-11,3.4710938458165196e-08,3.4710938458165196e-08,6.549360093301522e-07,0.0,0.0,0.0,5.097933656036277e-05
6552000,-2792.4749216902865,7.942813505526692e-07,4.7790350069091e-06,910,0.0,340,4.323481823356641e-07,4.583658301230025e-06,3324.63,2.1972251798304985,1.45062017246126e-10,-4.0550608085112676e-09,-4.0550608085112676e-09,6.392917563797756e-07,0.0,0.0,0.0,4.487223761832439e-05
6559200,-1926.685637485691,9.6841183598466e-07,5.02462371839156e-06,911,0.0,340,5.058098193442316e-07,4.826706646302986e-06,3324.63,2.197225287749023,1.3449812032095657e-10,-2.64423250423271e-08,-2.64423250423271e-08,8.962463984442354e-07,0.0,0.0,0.0,5.105618424547356e-05
6566400,-1368.8898316358923,1.1673049795261267e-06,5.331538098242238e-06,912,0.0,340,4.842809815717992e-07,5.103013720001526e-06,3324.63,2.197225343209726,1.1470804794603111e-10,-1.98959179217083e-08,-1.98959179217083e-08,1.1527515417785252e-06,0.0,0.0,0.0,5.0516409419808313e-05
6573600,-2815.23600540176,1.077898185502004e-06,4.120534126116672e-06,913,0.0,340,3.09736884548986e-07,3.916031680108647e-06,3324.63,2.1972252932900473,7.119555149169806e-11,-2.6978559792399343e-08,-2.6978559792399343e-08,1.0930332131382538e-06,0.0,0.0,0.0,3.69781026610022e-05
6580800,-2689.377756243178,1.0387936541697341e-06,6.133458254173285e-06,914,0.0,340,5.588608446759975e-07,5.93191355258981e-06,3324.56,2.1972253309166616,1.3962333960216846e-10,-6.02808534358062e-08,-6.02808534358062e-08,1.0014346531896817e-06,0.0,0.0,0.0,6.115854919447526e-05
6588000,-31108.50841900781,1.233771280399855e-06,4.094294560219838e-06,915,0.0,340,3.2026287015376297e-07,3.891628809798968e-06,3324.56,2.197225368723037,9.668414446530143e-11,-2.5216876513472776e-08,-2.5216876513472776e-08,1.09224007825477e-06,0.0,0.0,0.0,3.572719564200581e-05
6595200,-2474.1783945096613,1.6342249492035318e-06,5.863800906709798e-06,916,0.0,340,5.459403988881111e-07,5.645756226272809e-06,3324.56,2.1972253438341554,1.743483311919156e-10,-2.3620109412032845e-08,-2.3620109412032845e-08,1.4295109337705293e-06,0.0,0.0,0.0,5.190407711172617e-05
6602400,-10961.274324131207,1.9595122968165048e-06,3.8603795950514455e-06,917,0.0,340,3.1934568943482996e-07,3.681482028251236e-06,3324.56,2.1972253081754403,7.980567403288993e-11,-3.12581422328655e-08,-3.12581422328655e-08,1.8366909016744414e-06,0.0,0.0,0.0,3.7742052514244024e-05
6609600,-1722.4547640851945,2.1437719156031484e-06,5.720614234410429e-06,918,0.0,340,4.4015206999847484e-07,5.517444357336004e-06,3324.56,2.1972253876167627,8.845953801305302e-11,-4.638884600516665e-08,-4.638884600516665e-08,2.1159703868434425e-06,0.0,0.0,0.0,5.019857063256412e-05
6616800,-301520.65160169266,2.183332913132416e-06,5.912309098321029e-06,919,0.0,340,4.978113870216516e-07,5.734545329013929e-06,3324.56,2.1972253385895772,1.3611457870905767e-10,-5.919786029634412e-08,-5.919786029634412e-08,2.0648724974520636e-06,0.0,0.0,0.0,5.179113033793643e-05
6624000,-2705.7380988503614,2.4564853299655326e-06,6.005419543980782e-06,920,0.0,340,5.508288591759991e-07,5.819622887282887e-06,3324.49,2.197225267792505,1.2637072210857068e-10,-7.001342824406443e-08,-7.001342824406443e-08,2.3397594350570358e-06,0.0,0.0,0.0,5.112619230971137e-05
6631200,-2786.479205295223,2.319769841171314e-06,6.165821380037599e-06,921,0.0,340,6.584014460779666e-07,5.953940469523433e-06,3324.49,2.197225021896539,1.5132737581745442e-10,-5.522955826461793e-08,-5.522955826461793e-08,2.346145271350982e-06,0.0,0.0,0.0,6.27247673632175e-05
6638400,-2440.7549008419564,2.3550766080119596e-06,4.791615265732538e-06,922,0.0,340,4.417283768079489e-07,4.603885661224915e-06,3324.49,2.1972253265903796,9.473783700547928e-11,-3.006895238276584e-08,-3.006895238276584e-08,2.4945037421218214e-06,0.0,0.0,0.0,4.714210223552443e-05
6645600,-9139.198617832144,2.217705491829149e-06,4.652876163967307e-06,923,0.0,340,3.8136669826152785e-07,4.4660443395172145e-06,3324.49,2.1972252958445324,9.82654778844107e-11,-1.2245866641694705e-08,-1.2245866641694705e-08,2.172760761868871e-06,0.0,0.0,0.0,4.489744308683437e-05
6652800,-14083.216612656068,2.2722723850338245e-06,4.5896156216636155e-06,924,0.0,340,4.068869096966395e-07,4.3732214774145496e-06,3324.49,2.19722537754074,7.008658720667506e-11,-5.366357112841217e-08,-5.366357112841217e-08,2.2713880944241142e-06,0.0,0.0,0.0,4.4744132486193874e-05
6660000,-1005.8138903637679,2.316154600494191e-06,8.358751389114864e-06,925,0.0,340,7.021835708534097e-07,8.142936484936913e-06,3324.43,2.19722534901566,1.9016688229732878e-10,-5.035274194931105e-08,-5.035274194931105e-08,2.1975481923002393e-06,0.0,0.0,0.0,7.08138675700764e-05
6667200,-2384.4283624614895,2.3271789461375954e-06,4.676043986175573e-06,926,0.0,340,3.8720477342537193e-07,4.453531491216993e-06,3324.43,2.197225394917544,9.090649760642631e-11,-3.5770318616864745e-08,-3.5770318616864745e-08,2.381843337372459e-06,0.0,0.0,0.0,4.466596783349253e-05
6674400,-2277.1592880162552,2.364663029111181e-06,4.1153425682445855e-06,927,0.0,340,3.388549191949218e-07,3.946923368491049e-06,3324.43,2.1972253437836966,5.2722800004527516e-11,-7.08786161986538e-08,-7.08786161986538e-08,2.3113458907153198e-06,0.0,0.0,0.0,3.9556282512632956e-05
6681600,-2274.7854291399935,2.3130583834728657e-06,5.613138508372294e-06,928,0.0,340,4.323859644208695e-07,5.428921351346666e-06,3324.43,2.1972252888338906,9.104717984331699e-11,-5.242852745188495e-08,-5.242852745188495e-08,2.4198982205577502e-06,0.0,0.0,0.0,5.1413907580838436e-05
6688800,-1548.2879979614224,2.0772502876700363e-06,5.668199277722908e-06,929,0.0,340,4.3110566941590923e-07,5.398947669901092e-06,3324.43,2.197225218178734,8.4541016648182e-11,-3.669391567526876e-08,-3.669391567526876e-08,2.0723857714609303e-06,0.0,0.0,0.0,4.895692216837323e-05
6696000,-1993.0422331183013,2.249978233290104e-06,5.953861247898054e-06,930,0.0,340,6.277010704062782e-07,5.794707581704716e-06,3324.43,2.1972253317113912,1.2749015198966223e-10,-5.43978042829145e-08,-5.43978042829145e-08,2.2664180362468976e-06,0.0,0.0,0.0,5.745657050234451e-05
6703200,-2134.3231641749508,2.1897641992383183e-06,5.19746935383208e-06,931,0.0,340,4.4614784679891637e-07,5.032652900216178e-06,3324.52,2.197225383311983,1.4690306426987935e-10,-4.5462484643702234e-08,-4.5462484643702234e-08,2.14686414744516e-06,0.0,0.0,0.0,4.668838000680033e-05
6710400,-39791.357717886465,2.24773590619385e-06,4.388147909622999e-06,932,0.0,340,3.6038413272027103e-07,4.206695767626866e-06,3324.52,2.197225408894675,7.71703051314565e-11,-6.063571522374113e-08,-6.063571522374113e-08,2.2410439245913407e-06,0.0,0.0,0.0,3.887787081983636e-05
6717600,-2841.323966013908,2.18072219113719e-06,3.270970348475119e-06,933,0.0,340,2.6839534333289775e-07,3.099012197526797e-06,3324.52,2.1972253744722043,5.7479298903417656e-11,-5.0012316029981644e-08,-5.0012316029981644e-08,2.2142882902348655e-06,0.0,0.0,0.0,3.065945584269484e-05
6724800,-13249.09078932708,2.085477315591879e-06,3.986952346550505e-06,934,0.0,340,2.8941424957755995e-07,3.798422496162237e-06,3324.52,2.1972254064095718,8.109502723007097e-11,-4.487075878570732e-08,-4.487075878570732e-08,2.130597415059667e-06,0.0,0.0,0.0,3.364917582705103e-05
6732000,-2598.490034445374,2.0904468010286036e-06,3.541659309733303e-06,935,0.0,340,2.77529145479216e-07,3.3530937222621334e-06,3324.52,2.1972253466661646,6.569032954236559e-11,-5.539259094372965e-08,-5.539259094372965e-08,2.041319870602702e-06,0.0,0.0,0.0,3.168114500388539e-05
6739200,-1331.9929562136106,2.241139656810389e-06,5.138028878474268e-06,936,0.0,340,4.652337734733831e-07,4.935580533638619e-06,3324.69,2.19722539207292,9.135286169004277e-11,-3.88654159345877e-08,-3.88654159345877e-08,2.2460648731868795e-06,0.0,0.0,0.0,4.8973347472120155e-05
6746400,-33409.891378971304,2.260387527270622e-06,3.4926129848569275e-06,937,0.0,340,2.893658150725499e-07,3.2902861822883966e-06,3324.69,2.1972253495738623,7.091030622861846e-11,-7.591680000773763e-08,-7.591680000773763e-08,2.211086144560517e-06,0.0,0.0,0.0,3.191492594867877e-05
6753600,-1756.7554774877701,2.3740032056204026e-06,4.072433528184626e-06,938,0.0,340,3.4564854684816463e-07,3.881070211088195e-06,3324.69,2.197225216860494,5.721088664148494e-11,-6.020161708523796e-08,-6.020161708523796e-08,2.342432054963867e-06,0.0,0.0,0.0,4.003671987280536e-05
