fps,policy_loss,P09:episode_rewards,episode_length,PMM:episode_rewards,advantage_norm,clip_fraction,epoch_idx,P01:episode_rewards,grad_norm,explained_variance,policy_entropy,approx_kl_divergence,frames,value_loss
229,-0.0004757009355671471,400.0,343.14,171.75,15.968717485666275,0.1796630859375,541,25.0,0.05012951707443083,2.2724270820617674e-08,1.678511816263199,0.0006980630031137025,5539840,0.009794486718783446
229,-0.0006819529266067548,400.0,346.29,183.25,15.968717855215072,0.2196533203125,542,25.0,0.05244208484763095,7.078051567077636e-09,1.728174625337124,0.0007331455953476507,5550080,0.011295962866279296
229,-0.0007036703558696899,450.0,347.63,185.75,15.968717908859253,0.2542236328125,543,50.0,0.05057155296605381,-7.82310962677002e-09,1.7198592841625213,0.0010260442837306983,5560320,0.007998368159132952
229,-0.0006262476115807658,450.0,348.48,193.5,15.968717694282532,0.228466796875,544,50.0,0.05495510148674802,-1.9744038581848144e-08,1.7040681570768357,0.0007686824981647078,5570560,0.010801023092790274
229,-0.0004351347783085657,300.0,341.38,180.25,15.968717610836029,0.209716796875,545,50.0,0.051776319571456744,-1.3411045074462891e-08,1.716832374036312,0.0007698243016818652,5580800,0.009371590591035784
229,-0.0006723228383634705,277.5000000000002,334.06,162.25,15.968717610836029,0.2730712890625,546,25.0,0.051337211538832826,-1.601874828338623e-08,1.710939209163189,0.0009702556625370562,5591040,0.008064438176370458
229,-0.000574723118552356,277.5000000000002,334.53,155.5,15.96871758699417,0.2230712890625,547,25.0,0.0520539172859098,6.332993507385254e-09,1.6947743482887745,0.0007691068560248482,5601280,0.008381245861619391
229,-0.0007072970121953404,375.0,342.0,165.5,15.968717390298844,0.2415771484375,548,25.0,0.056728090400516705,-2.4959444999694825e-08,1.7125275060534477,0.0008776765324000734,5611520,0.010507033771682472
229,-0.000598804535184172,425.0,352.49,206.75,15.968717813491821,0.228125,549,50.0,0.05564949153660016,-3.725290298461914e-09,1.7011790037155152,0.0007930864100671898,5621760,0.012045900750672444
229,-0.0007890197950473521,380.00000000000045,357.45,210.5,15.96871770620346,0.28076171875,550,72.50000000000001,0.05346080572655204,8.568167686462402e-09,1.7098565451800822,0.0010035640748427,5632000,0.010340196460174412
229,-0.0009184128561173565,425.0,353.45,215.0,15.968717885017394,0.214013671875,551,72.50000000000001,0.05644917426252838,1.862645149230957e-09,1.7181246176362037,0.0006767141868607496,5642240,0.011534454562934116
229,-0.0009706009837827878,455.0000000000004,356.66,223.75,15.968717992305756,0.2452880859375,552,72.50000000000001,0.05536577344473391,1.1175870895385742e-08,1.6978911727666854,0.0007862950406007485,5652480,0.011569604602118488
229,-0.0008560458874853794,405.00000000000045,352.89,215.25,15.96871782541275,0.230419921875,553,75.0,0.053692086145013584,8.568167686462402e-09,1.6940217062830925,0.0007783029241807071,5662720,0.010869563886444666
229,-0.000817321439171792,412.5000000000011,366.31,218.75,15.968718057870865,0.215087890625,554,75.0,0.05258933489795532,-2.2351741790771484e-09,1.6639176718890667,0.0007318202145370379,5672960,0.010945010131399613
229,-0.0006272633425396634,300.0,362.43,190.75,15.968717592954636,0.2382568359375,555,75.0,0.051275641788434675,-3.01748514175415e-08,1.631430222094059,0.0008231567407563034,5683200,0.007927489692519885
229,-0.0007707122727879323,277.5000000000002,357.83,182.0,15.968716722726821,0.2505859375,556,50.0,0.050482634954024365,4.470348358154297e-09,1.6565387926995754,0.0008518400318166641,5693440,0.008765705929556588
229,-0.0007547153858467936,275.0,354.6,167.5,15.968717741966248,0.2191162109375,557,50.0,0.05374726937965746,-1.7508864402770997e-08,1.6503424763679504,0.0006908140988741707,5703680,0.009820159756054636
229,-0.0006026714101608377,252.50000000000023,349.31,158.0,15.968717485666275,0.2746337890625,558,25.0,0.0518537420942788,-1.1175870895385742e-09,1.6600347653031349,0.0008055086463741645,5713920,0.006673084434214616
229,-0.0005411667461885372,227.5000000000002,348.67,137.5,15.968716526031494,0.316259765625,559,47.50000000000001,0.05134625342609887,-1.0430812835693359e-08,1.650600066781044,0.0011341133379517033,5724160,0.004978902098127946
229,-0.0007117546869267244,200.0,336.34,117.75,15.968716412782669,0.259228515625,560,25.0,0.05181396369250655,-1.4528632164001465e-08,1.678407646715641,0.0009280833557454571,5734400,0.006676817599873175
229,-0.0004840321293158922,200.0,329.62,108.5,15.968717676401138,0.2851318359375,561,25.0,0.05247057607697205,-5.960464477539063e-09,1.701901938766241,0.0010105857280734653,5744640,0.00714436079015286
228,-0.0006080621515138773,177.50000000000023,319.78,96.5,15.968705499172211,0.3528076171875,562,22.500000000000007,0.04829191241420121,1.899898052215576e-08,1.7387459769845008,0.0013107234402014,5754880,0.003962941195993608
228,-0.0006592397941858508,175.0,315.72,84.75,15.968717342615127,0.270458984375,563,0.0,0.04856834503069658,-1.9744038581848144e-08,1.7384744845330715,0.0008551079197275157,5765120,0.005787975566272507
228,-0.0007675737124372972,125.0,310.43,67.75,15.968712729215621,0.2904541015625,564,0.0,0.04749121240122236,1.601874828338623e-08,1.714488197863102,0.0010385789502805665,5775360,0.004323725296455194
228,-0.0006950721581233665,125.0,306.87,68.75,15.968706315755844,0.328466796875,565,0.0,0.049145665067833785,-1.4156103134155273e-08,1.7175620682537556,0.0010299459112985687,5785600,0.004107892537265201
228,-0.000411921056547726,125.0,303.34,72.75,15.968716722726821,0.3506591796875,566,0.0,0.050705252642432294,-2.123415470123291e-08,1.7174777127802372,0.0012723163123155245,5795840,0.005128669055466162
228,-0.0005319078460161109,175.0,307.39,88.25,15.968716764450074,0.268212890625,567,0.0,0.052913579005210244,1.0058283805847169e-08,1.7563895605504514,0.0008826002814544154,5806080,0.006923707611190366
228,-0.0004304053169107647,200.0,310.96,98.0,15.96871612071991,0.261962890625,568,0.0,0.050869787078405095,2.2351741790771484e-09,1.7632278837263584,0.000862137009404762,5816320,0.005338460633333852
228,-0.00043896311581193004,202.50000000000023,314.73,101.5,15.968717688322068,0.2757568359375,569,0.0,0.05335025812206005,6.7055225372314455e-09,1.775030928850174,0.0008759769374421467,5826560,0.0071025544956683
228,-0.0006322780183836585,327.5000000000002,323.92,128.0,15.968716645240784,0.273779296875,570,0.0,0.05645800302289981,1.2665987014770507e-08,1.7719292663037778,0.0007988504562092657,5836800,0.009655217033639474
228,-0.0008903758076485247,475.0,334.84,160.75,15.968717724084854,0.263818359375,571,0.0,0.05512386517720351,1.1920928955078126e-08,1.7648427359759808,0.0007775383082957888,5847040,0.009388610858786705
228,-0.0006614262492803391,475.0,338.19,174.0,15.968717455863953,0.2988525390625,572,25.0,0.0552260027059119,-1.601874828338623e-08,1.7643532507121562,0.0008753221468367656,5857280,0.0075627829419318005
228,-0.0006141559704701649,427.5000000000002,338.66,176.0,15.96871758699417,0.211669921875,573,25.0,0.05316301153196932,1.4901161193847657e-09,1.7724967285990716,0.0006743089758515453,5867520,0.009998463252850342
228,-0.0005435328555904561,325.0,334.15,166.75,15.968717658519745,0.2395263671875,574,50.0,0.05466771095235945,5.960464477539063e-09,1.7684424497187137,0.0007035298462980677,5877760,0.010756378166479407
228,-0.0005411243124399334,427.5000000000002,344.67,203.5,15.968717777729035,0.1880859375,575,50.0,0.05416128190005152,-1.4901161193847657e-09,1.77487865537405,0.0005564163546821988,5888000,0.011192473060145858
228,-0.0006278825101617258,432.5000000000006,340.16,200.0,15.968717736005782,0.258935546875,576,50.0,0.05353115983249372,-2.0116567611694337e-08,1.7757164910435677,0.0008979137112163471,5898240,0.009483237890162855
228,-0.0007735666196822422,500.0,337.55,191.75,15.968717682361603,0.2999755859375,577,50.0,0.05355542715661232,-9.685754776000977e-09,1.7759438641369343,0.0008890774272600765,5908480,0.009076980343434116
228,-0.0009323625668912428,277.5000000000002,327.33,155.0,15.968717581033706,0.299462890625,578,25.0,0.05520408758070953,-6.7055225372314455e-09,1.7783384695649147,0.0009176352890222006,5918720,0.007930171839598188
228,-0.0009329374337539775,275.0,326.35,153.0,15.968717777729035,0.2425537109375,579,25.0,0.05321328555949269,-1.601874828338623e-08,1.759727594256401,0.0006605902567457633,5928960,0.009022752104829123
228,-0.00048068415235320573,277.5000000000002,328.51,155.0,15.968717628717423,0.18212890625,580,25.0,0.05245698897333406,-1.6763806343078613e-08,1.7527979604899884,0.0005987366892640011,5939200,0.0102303270741686
228,-0.0008781010579696158,327.5000000000002,339.39,177.25,15.96871789097786,0.2061767578125,581,25.0,0.05262337118749385,-3.01748514175415e-08,1.7488144911825656,0.0006239170920508741,5949440,0.011353719935868867
228,-0.0007248244462971342,327.5000000000002,340.5,179.75,15.968717551231384,0.2867431640625,582,25.0,0.054196028708860325,-1.1920928955078126e-08,1.750300507247448,0.0008919704907384585,5959680,0.009390275915848179
228,-0.000854535111648147,325.0,337.9,177.5,15.9687175989151,0.26171875,583,25.0,0.053907955769160534,1.825392246246338e-08,1.754383783787489,0.0007850015218465956,5969920,0.009228642611560645
228,-0.0006689393310807645,277.5000000000002,334.34,169.25,15.968717736005782,0.192431640625,584,25.0,0.0574895275164619,1.30385160446167e-08,1.7387199506163598,0.0005581017289159717,5980160,0.012855043649324216
228,-0.0007481630382244475,350.0,338.89,196.25,15.968717950582505,0.231884765625,585,50.0,0.05403332642023565,-8.195638656616212e-09,1.7287825912237167,0.0006574544905674883,5990400,0.012155641822027973
228,-0.0004914478191494709,432.5000000000006,344.46,221.25,15.968717670440673,0.1839599609375,586,50.0,0.05427308332439067,-7.078051567077636e-09,1.7190213918685913,0.0005807149642890863,6000640,0.012639488848435576
228,-0.0004899106028460664,452.50000000000017,348.75,234.25,15.968717950582505,0.20869140625,587,75.0,0.05724384104372306,1.3411045074462891e-08,1.7386651769280435,0.0006531788497568414,6010880,0.014102833383367397
228,-0.000995595876884181,475.0,347.62,236.25,15.968717843294144,0.24892578125,588,75.0,0.05822194190689674,1.5273690223693846e-08,1.7565362349152565,0.000657623763569859,6021120,0.013413507932273205
228,-0.0006651917337876512,452.50000000000017,348.06,235.25,15.968717861175538,0.2393310546875,589,75.0,0.056981734538178654,-7.450580596923828e-09,1.762988130748272,0.0007260145589157218,6031360,0.012630187722970731
228,-0.0007837556295271497,555.0000000000005,354.39,259.5,15.968717741966248,0.209228515625,590,75.0,0.05753918437664949,8.195638656616212e-09,1.770224577188492,0.0005930791759254817,6041600,0.013133452604233754
228,-0.0008462824811431346,550.0,358.1,255.5,15.968717712163926,0.243505859375,591,75.0,0.054997428376764836,-1.4528632164001465e-08,1.767577188462019,0.0007016374590364194,6051840,0.01152470755187096
228,-0.0007418099008646095,500.0,354.68,228.75,15.96871771812439,0.2610595703125,592,75.0,0.05463565542631547,-1.0058283805847169e-08,1.7537453167140484,0.0007321920386601733,6062080,0.011225279156496982
228,-0.0007443673781381222,477.5000000000002,348.61,214.75,15.968717938661575,0.244921875,593,75.0,0.05814881535138909,-8.940696716308593e-09,1.7447692230343819,0.0007131522645266841,6072320,0.01217576596973231
228,-0.0008135132084134966,550.0,355.49,239.25,15.968717783689499,0.2471923828125,594,50.0,0.058244171798104837,-1.862645149230957e-09,1.7459609173238277,0.0006457676754962449,6082560,0.012558875181457551
228,-0.0007399730868201005,550.0,358.67,244.25,15.96871770620346,0.24052734375,595,75.0,0.05590410666257758,3.725290298461914e-09,1.7657794423401356,0.000642902880741758,6092800,0.01157009890084737
228,-0.0007579966011689975,505.00000000000045,349.18,232.75,15.968717765808105,0.2490478515625,596,50.0,0.05639985020282369,5.215406417846679e-09,1.7586744636297227,0.0006871363574020961,6103040,0.011304607836063952
228,-0.0007419632871460635,402.5000000000002,347.26,209.75,15.968717885017394,0.2491943359375,597,50.0,0.05722540076221276,2.2351741790771484e-09,1.7434835322201252,0.000731601164685003,6113280,0.011535796559473965
228,-0.0007972417588462122,377.5000000000002,339.52,195.5,15.96871775984764,0.241015625,598,47.50000000000001,0.054561092383230855,1.1548399925231934e-08,1.7423905655741692,0.0006091301946355542,6123520,0.010374421019878354
228,-0.0006942475451069185,377.5000000000002,343.38,192.0,15.968717640638351,0.2336181640625,599,25.0,0.05462236003220751,3.3527612686157227e-09,1.7437234416604042,0.0006479367940698921,6133760,0.011064391867330414
228,-0.0008683307747560321,402.5000000000002,342.38,193.25,15.968717789649963,0.2436279296875,600,47.50000000000001,0.05223157742135566,-4.470348358154297e-09,1.7365934394299984,0.000652797076764955,6144000,0.010325038942391984
228,-0.000441017338380334,402.5000000000002,347.78,201.25,15.968717610836029,0.2495849609375,601,50.0,0.05491183188774451,9.685754776000977e-09,1.7358762308955193,0.0006875830426807284,6154240,0.010208060805598506
228,-0.0005289397049637046,402.5000000000002,347.66,190.75,15.968717813491821,0.213671875,602,47.50000000000001,0.05454761546951945,5.587935447692871e-09,1.7445552967488767,0.0005699083955789774,6164480,0.00965354368199769
228,-0.000585468582357862,300.0,351.35,186.0,15.968717813491821,0.2541259765625,603,47.50000000000001,0.05548736445248521,-1.1175870895385742e-09,1.731533417850733,0.0006520740096334521,6174720,0.009964028711510763
228,-0.0007246831999509595,275.0,347.07,153.75,15.968717551231384,0.25830078125,604,25.0,0.052288655575376174,-6.332993507385254e-09,1.7556816525757313,0.0006914894100759738,6184960,0.006884420072674402
228,-0.0007881146761064883,252.50000000000023,337.87,143.75,15.968717873096466,0.2485107421875,605,25.0,0.051957283911728325,-4.8428773880004884e-09,1.7529152154922485,0.0006727581637662183,6195200,0.007774444104597933
228,-0.0006520105031086132,225.0,328.93,125.75,15.968717139959335,0.2586669921875,606,0.0,0.05101171331015388,9.313225746154785e-09,1.7506560854613782,0.0007715505946151779,6205440,0.00702577044166901
228,-0.0006787352878745879,225.0,317.86,114.5,15.968713617324829,0.318701171875,607,0.0,0.04874722030113691,1.7508864402770997e-08,1.753212893754244,0.0008509228428465576,6215680,0.0052209890935046134
228,-0.0005450708884382038,230.0000000000004,317.53,111.5,15.968636256456374,0.2817138671875,608,0.0,0.05121540413598817,-2.0861625671386717e-08,1.7432951755821704,0.0007524810701909246,6225920,0.005835894380862605
228,-0.0004134584462008206,225.0,314.48,106.0,15.968717408180236,0.2616455078125,609,0.0,0.05206366995072335,-3.7252902984619143e-10,1.7574796795845031,0.0007109575412869162,6236160,0.007277434205093414
228,-0.0006293375488894525,332.5000000000006,324.83,136.25,15.968717652559281,0.2369140625,610,25.0,0.055045517176830726,-1.30385160446167e-08,1.7646621972322465,0.0006476047499489823,6246400,0.009497772157556029
228,-0.0006294135793723399,332.5000000000006,332.23,156.0,15.968717437982558,0.26826171875,611,25.0,0.05307517994631276,2.0861625671386717e-08,1.7399183869361878,0.0007375717434172202,6256640,0.008379053277622006
228,-0.0006807747886341531,280.00000000000045,333.17,157.0,15.968717610836029,0.241552734375,612,25.0,0.052064851187734885,-3.725290298461914e-09,1.7079426415264607,0.0006362306224005465,6266880,0.008973593269365665
228,-0.0006429690882214345,277.5000000000002,332.38,160.25,15.968717724084854,0.2793701171875,613,25.0,0.05322453589155231,1.3783574104309083e-08,1.7276044070720673,0.0007776240095452635,6277120,0.008470145185765433
228,-0.0006911543066962622,255.00000000000043,330.29,149.25,15.96871799826622,0.2236572265625,614,25.0,0.05320095541477304,1.862645149230957e-09,1.7247050151228904,0.0005615003402141383,6287360,0.0091200442333502
228,-0.0006697636745229829,452.50000000000017,340.22,180.0,15.968717563152314,0.2633056640625,615,22.500000000000007,0.049578099318267135,2.6077032089233397e-09,1.6883236043155194,0.000702863622026939,6297600,0.007604525863280287
228,-0.0006715929270285414,405.00000000000045,339.24,174.0,15.96871789097786,0.25556640625,616,25.0,0.052167928211725535,1.564621925354004e-08,1.698399969935417,0.0007117767204647407,6307840,0.008707740010140696
228,-0.00045874054958403574,475.0,342.81,187.75,15.968717885017394,0.2237060546875,617,25.0,0.05210678148338803,-1.1175870895385742e-09,1.7038925930857658,0.0006144260871593588,6318080,0.009660549543514207
228,-0.0006181703709444264,377.5000000000002,337.38,166.5,15.968717730045318,0.2470703125,618,25.0,0.052185988817788145,-6.7055225372314455e-09,1.721757072210312,0.0006383991281438739,6328320,0.008296885709569324
228,-0.0009097195143112913,325.0,337.31,163.75,15.96871770620346,0.255712890625,619,25.0,0.05400799404663929,-1.2665987014770507e-08,1.7269294522702694,0.0006564141844648929,6338560,0.010236761574196862
228,-0.0006225619090400869,325.0,335.94,169.25,15.968717783689499,0.264208984375,620,25.0,0.05565060380042576,-2.421438694000244e-08,1.743713563680649,0.000619690682404439,6348800,0.010111465169757139
228,-0.00040826675249263646,460.0000000000008,349.36,199.0,15.968717765808105,0.1935791015625,621,47.50000000000001,0.05401150133829056,1.7881393432617187e-08,1.7350411787629128,0.0005091635432819431,6359040,0.011526175345352385
228,-0.0007298935983271803,550.0,357.86,215.0,15.968717777729035,0.24658203125,622,47.50000000000001,0.0579514908521647,1.862645149230957e-09,1.71588204652071,0.0006013529827868069,6369280,0.010468303374364041
228,-0.0004121189278521342,527.5000000000002,356.85,205.5,15.968717819452285,0.213720703125,623,50.0,0.05305044482035905,-2.7567148208618165e-08,1.6974412597715856,0.0006385817103279123,6379520,0.010071520578640048
228,-0.0008274335548776434,300.0,357.56,188.75,15.968717795610427,0.2288818359375,624,50.0,0.05223069072730537,-1.1920928955078126e-08,1.651847632229328,0.0005598429437156938,6389760,0.010132355138193817
228,-0.0005410541718447349,300.0,358.02,190.75,15.96871787905693,0.1978759765625,625,50.0,0.05114064614042115,-5.587935447692871e-09,1.6337145552039147,0.0005353561936203733,6400000,0.010838294905261137
228,-0.0006146276511572069,302.5000000000002,356.3,202.5,15.96871771812439,0.245263671875,626,50.0,0.05223069351546761,-1.30385160446167e-08,1.6599318228662014,0.0006115897191811825,6410240,0.009943634155206382
228,-0.0006701538495690329,500.0,361.2,216.5,15.968717551231384,0.2385498046875,627,72.50000000000001,0.05172084192896824,-2.123415470123291e-08,1.6383003629744053,0.0006292384482762259,6420480,0.009740892934678414
228,-0.0009172398738883202,502.5000000000002,356.47,212.25,15.968717640638351,0.239111328125,628,72.50000000000001,0.04889581924668745,-3.725290298461914e-09,1.563181583583355,0.0006184617568322892,6430720,0.010205346580914921
228,-0.0007381669569440419,385.00000000000085,355.3,195.25,15.968717873096466,0.2232421875,629,75.0,0.05042394547303848,7.450580596923828e-09,1.524459083378315,0.0005473198846232208,6440960,0.01020744187917444
228,-0.0007052934219245799,385.00000000000085,354.88,202.25,15.968717736005782,0.2534912109375,630,75.0,0.05230279099849705,-5.587935447692871e-09,1.5621918320655823,0.0006148211540839554,6451200,0.010719111599428288
228,-0.0005677106557413936,300.0,359.21,202.0,15.968717831373215,0.2443115234375,631,75.0,0.048264593215142405,7.450580596923829e-10,1.6032067745923997,0.0005732552373700628,6461440,0.009673311492588255
228,-0.0006772091557650129,277.5000000000002,353.66,186.25,15.96871766448021,0.242578125,632,50.0,0.05128680162239156,9.685754776000977e-09,1.6145276375114919,0.0006129574577443009,6471680,0.009343483652810392
228,-0.00035133855453750584,275.0,355.78,184.75,15.968717235326768,0.1779296875,633,50.0,0.04796262762068755,-4.470348358154297e-09,1.6148758620023727,0.0004723824578761082,6481920,0.009780221497453567
228,-0.00046082916378509253,280.00000000000045,345.78,177.75,15.968717807531357,0.188623046875,634,50.0,0.04691815881754918,-1.2665987014770507e-08,1.626042754203081,0.0005075502952138322,6492160,0.009752507055236493
228,-0.0005195200687012402,275.0,344.42,182.25,15.968717730045318,0.2571044921875,635,50.0,0.05042070804926081,7.450580596923828e-09,1.6681454204022885,0.0007500494626697218,6502400,0.010428552079974906
228,-0.000746468346187612,280.00000000000045,339.59,167.25,15.96871746778488,0.2355712890625,636,47.50000000000001,0.04726672198432749,5.960464477539063e-09,1.6656032137572765,0.0006076170674873538,6512640,0.008475190550825573
228,-0.0007539131573139457,280.00000000000045,341.65,170.25,15.968717819452285,0.2642333984375,637,47.50000000000001,0.05435291093303526,-1.7136335372924803e-08,1.6978364013135434,0.0006071029136023754,6522880,0.009196776828503062
228,-0.0004753806217195233,275.0,338.13,148.75,15.968717646598815,0.22216796875,638,25.0,0.05310717918591662,-2.2351741790771484e-09,1.688460297882557,0.0005655723247926403,6533120,0.009172441692862776
228,-0.0006187219292769442,275.0,342.33,159.0,15.968717765808105,0.2260986328125,639,25.0,0.05049729636563947,-8.195638656616212e-09,1.6511599466204643,0.0005914835188605139,6543360,0.009753027735769138
228,-0.0004884308746113675,430.0000000000004,344.35,187.0,15.968717861175538,0.1983642578125,640,47.50000000000001,0.05442488259854492,-1.1175870895385742e-09,1.6394926607608795,0.0004599082425912115,6553600,0.011355179102974945
228,-0.0004340783882071264,477.5000000000002,353.97,206.5,15.968717777729035,0.16640625,641,50.0,0.05204250865604125,1.4901161193847657e-09,1.6503447152674198,0.00042161741581523413,6563840,0.010828074859455228
228,-0.0006098505546106026,502.5000000000002,357.89,227.75,15.968717896938324,0.1966796875,642,75.0,0.050750846795469005,-6.7055225372314455e-09,1.6185914166271687,0.0004953067060128547,6574080,0.012486054420878644
228,-0.0006919877476320834,525.0,363.91,243.5,15.968717628717423,0.2393310546875,643,72.50000000000001,0.05239126651131123,-1.080334186553955e-08,1.6471425235271453,0.0005848640901717772,6584320,0.011817434906970448
228,-0.00030015190059202724,525.0,364.98,236.75,15.96871766448021,0.197607421875,644,75.0,0.05336323039634908,4.097819328308106e-09,1.680749060958624,0.0004915880369239289,6594560,0.0111190595998778
228,-0.0005782124277175172,480.00000000000045,357.81,221.75,15.968717765808105,0.2139404296875,645,72.50000000000001,0.05057362821059941,-8.568167686462402e-09,1.6910148084163665,0.0004804376752247208,6604800,0.009586367596966738
228,-0.0004978242013748968,357.5000000000007,354.09,193.75,15.968717676401138,0.203857421875,646,50.0,0.048590409332433734,3.3527612686157227e-09,1.726574456691742,0.0005252271190414604,6615040,0.00881426392152207
228,-0.0005286833977152128,350.0,344.76,177.0,15.968714487552642,0.235888671875,647,25.0,0.05218372675405236,-7.078051567077636e-09,1.740182151645422,0.0005090551930663878,6625280,0.009597161410420085
228,-0.0007603329555422534,352.5000000000002,346.52,183.75,15.968717736005782,0.2732666015625,648,25.0,0.05638845390543894,7.078051567077636e-09,1.7454073444008826,0.0005869181264124279,6635520,0.010463773114497598
228,-0.0006084966335038189,327.5000000000002,343.97,182.25,15.968717789649963,0.2524658203125,649,25.0,0.056603937042181265,-2.6077032089233397e-09,1.7404147244989872,0.0005468021954769143,6645760,0.010890048169676448
228,-0.000701711615329259,375.0,349.41,195.0,15.968717652559281,0.2359375,650,25.0,0.052290908585438424,-3.3527612686157227e-09,1.7063726343214511,0.0005413245905032226,6656000,0.01032354950075387
228,-0.0007361852985923178,425.0,352.87,203.25,15.968717795610427,0.239501953125,651,50.0,0.056323986585467625,-1.4901161193847657e-09,1.6881486535072328,0.0005735778763607868,6666240,0.011838596816232894
228,-0.0006497506470623194,525.0,363.9,249.25,15.968717896938324,0.2117431640625,652,75.0,0.056495400151265286,1.7508864402770997e-08,1.6664366640150547,0.00046705226264975863,6676480,0.012545536170364358
228,-0.0004755884041514946,525.0,363.75,256.0,15.96871777176857,0.192041015625,653,75.0,0.054821143280599796,-2.2351741790771484e-09,1.6382642067968844,0.0004230481178410628,6686720,0.0125068631979957
228,-0.0005792040465166792,550.0,364.07,271.25,15.968717485666275,0.223095703125,654,100.0,0.056053173965746675,-4.8428773880004884e-09,1.639405783265829,0.00047136369089173513,6696960,0.012474156878124632
228,-0.0005491779855219647,575.0,369.66,276.0,15.968717747926712,0.213671875,655,100.0,0.05427540894343894,-4.097819328308106e-09,1.6377590693533421,0.0004532590169162631,6707200,0.012171597990345617
228,-0.000805820321693318,550.0,358.92,247.0,15.968717831373215,0.2483642578125,656,75.0,0.05669780678424783,8.940696716308593e-09,1.6614953719079495,0.0006035283167079797,6717440,0.01124123174813576
228,-0.0006294556587818079,527.5000000000002,356.51,239.0,15.96871742606163,0.2646240234375,657,72.50000000000001,0.05432601610241763,-8.568167686462402e-09,1.6636786080896855,0.0005474300567613,6727680,0.010429709326558623
228,-0.000535078522079857,525.0,351.64,228.0,15.96871775984764,0.216748046875,658,50.0,0.05424045557027892,-1.080334186553955e-08,1.6797488190233707,0.00043828635109548485,6737920,0.011112583172507583
228,-0.0006985459232964786,455.0000000000004,343.18,212.0,15.968717688322068,0.244189453125,659,50.0,0.0555073358431565,4.8428773880004884e-09,1.7024444699287415,0.0004785598361806365,6748160,0.011519093548122328
228,-0.0003917586145689711,400.0,340.24,202.75,15.968717622756959,0.2122802734375,660,50.0,0.05615719695353253,-1.9371509552001954e-08,1.7112426556646825,0.0004322576301433401,6758400,0.010973444690171164
228,-0.0006632046795857604,327.5000000000002,332.9,190.25,15.96871771812439,0.2423095703125,661,50.0,0.05623974178525827,-7.82310962677002e-09,1.730161337554455,0.0005186080243390733,6768640,0.01109145721184177
228,-0.0005412846447143238,375.0,335.38,197.5,15.968717783689499,0.200634765625,662,50.0,0.054234798400252346,-6.7055225372314455e-09,1.7328083254396915,0.0004081897990559469,6778880,0.011500865268317284
228,-0.0008790775693341857,457.5000000000006,347.31,214.0,15.968717938661575,0.287109375,663,50.0,0.05605497906593806,1.3411045074462891e-08,1.7427668310701847,0.00056737886032181,6789120,0.01076151234083227
228,-0.00030627825035480785,452.50000000000017,350.87,208.5,15.968717575073242,0.2016357421875,664,50.0,0.05298062379228968,-1.7508864402770997e-08,1.751491518318653,0.0004754641738507814,6799360,0.009113221379811876
228,-0.00047038776574481744,352.5000000000002,346.98,185.5,15.968717813491821,0.2376953125,665,50.0,0.05241637574604561,-2.0861625671386717e-08,1.745693074911833,0.0005199324095997327,6809600,0.008703406789572909
228,-0.0008789697636530036,327.5000000000002,340.88,168.25,15.968717777729035,0.3064208984375,666,47.50000000000001,0.05114846550595355,-7.450580596923829e-10,1.7430783838033677,0.0006687414989983154,6819840,0.008336033661544206
228,-0.0004181331860309001,280.00000000000045,338.04,162.75,15.968717569112778,0.218701171875,667,47.50000000000001,0.05409263686507877,-4.097819328308106e-09,1.7503026716411114,0.00044743625628029804,6830080,0.009522262631071499
228,-0.0005197114231123123,452.50000000000017,347.73,197.0,15.968717616796493,0.2498046875,668,50.0,0.054182914117038884,-1.601874828338623e-08,1.750474178791046,0.00049612784800388,6840320,0.01034032251291137
228,-0.0007942376269056695,450.0,341.95,194.75,15.96871766448021,0.2966064453125,669,50.0,0.05597866724085141,-1.4901161193847657e-09,1.7532531097531319,0.0005853855208641789,6850560,0.010405500080196362
228,-0.0004269250952347647,450.0,343.28,202.0,15.968717551231384,0.24716796875,670,50.0,0.05597944102309417,2.2351741790771484e-08,1.7525253862142562,0.0004693403318441369,6860800,0.01102681721058616
228,-0.0005304573398461799,352.5000000000002,334.43,190.75,15.968717849254608,0.259521484375,671,47.50000000000001,0.05561918961235794,-4.097819328308106e-09,1.749433981627226,0.000525667546175157,6871040,0.010340309404455184
228,-0.0006837543751316844,350.0,340.34,192.5,15.968717789649963,0.2395263671875,672,50.0,0.055590453258043716,-2.9802322387695314e-09,1.746165443956852,0.0005084141379597895,6881280,0.01260006940428866
228,-0.0006116637727245688,350.0,345.37,200.75,15.968717944622039,0.2544677734375,673,50.0,0.056011639180507056,-1.3783574104309083e-08,1.751212926954031,0.0004936862332527881,6891520,0.0118428725443664
228,-0.0006273939143284224,402.5000000000002,351.23,217.25,15.968717610836029,0.29150390625,674,50.0,0.056626376474096594,1.0058283805847169e-08,1.7616089582443237,0.0006045066881711136,6901760,0.010105418129023746
228,-0.0007006546544289449,500.0,353.58,225.0,15.968717855215072,0.2272705078125,675,50.0,0.05674733870409755,5.587935447692871e-09,1.7635732352733613,0.0003992092220272525,6912000,0.011485236781300045
228,-0.0006037112594640348,502.5000000000002,344.86,222.0,15.968717765808105,0.2517333984375,676,50.0,0.05404640170191497,-3.3527612686157227e-09,1.7683737702667712,0.0004854975766363623,6922240,0.010533620540445553
