value_loss,advantage_norm,P01:episode_rewards,PMM:episode_rewards,explained_variance,episode_length,P09:episode_rewards,fps,grad_norm,policy_loss,frames,epoch_idx,policy_entropy
0.008808547992957756,1.1180489799380302,0.0,3.53,0.9016954696178436,252.75,9.0,217,0.24303881642656017,-0.0019002882762288208,872000,109,1.3504884922504425
0.01077144249167759,1.2482946535944939,0.0,2.85,0.867383006811142,232.9,7.0,218,0.2874481851141983,-0.0019488502899184823,880000,110,1.3373525941371918
0.013317846179706976,1.2543861931562423,0.0,2.96,0.8750816118717194,235.66,6.1000000000000085,218,0.364602738736485,-0.002698512293281965,888000,111,1.3028138588368892
0.011501721905078739,1.2828262311220169,0.0,3.29,0.8798868680000305,247.94,8.100000000000009,217,0.30857499764707536,-0.003228431114985142,896000,112,1.3185338151454926
0.013564899400807916,1.3449844762682914,0.0,3.62,0.8567043727636338,258.57,9.0,218,0.3525829958877034,-0.004363654536064132,904000,113,1.3031299376487733
0.01026462550042197,1.212077993452549,0.0,3.43,0.8923148143291474,254.53,9.0,217,0.2865056814985175,-0.0008379726015846245,912000,114,1.3256645607948303
0.009223341037286446,1.1450801879167556,0.0,3.64,0.9052163594961167,259.29,9.0,218,0.2688918648646698,-0.0023238829476758837,920000,115,1.3371237206459046
0.008170215102145448,1.0832047468423844,1.0,3.25,0.9124423754215241,247.7,6.1000000000000085,217,0.2711623368786697,-0.003165218493086286,928000,116,1.328909797668457
0.006002999265911057,0.9162247669696808,0.0,2.99,0.9443375635147094,238.97,6.0,217,0.21649351593565894,-8.96763798664324e-05,936000,117,1.318231097459793
0.008858523834496736,1.1139557096362114,0.0,2.91,0.9126092249155044,235.72,6.0,217,0.26100112192142205,-0.001321454283897765,944000,118,1.3238708281517029
0.0073747991252457725,1.033256120979786,0.0,3.23,0.9222942078113556,246.27,7.200000000000017,217,0.23773238707855515,-0.0015834888711106032,952000,119,1.3321047806739807
0.010911422575591133,1.221109670996666,0.0,3.48,0.8991179537773132,254.45,9.0,217,0.30073668969705464,0.00035019795526750383,960000,120,1.330670485496521
0.00928915334865451,1.172952891588211,0.0,3.64,0.9100721472501755,259.48,9.0,218,0.2838276256611703,-0.001269351621158421,968000,121,1.3294510734081268
0.010862613150384276,1.2519604820013046,0.0,3.73,0.8881164968013764,261.6,9.0,217,0.30814773527591705,-0.0031911492854123937,976000,122,1.334910283088684
0.013866883835289627,1.4109786254167558,1.0,4.22,0.8698418486118317,279.93,9.0,217,0.34159803284285756,-0.002383505938273629,984000,123,1.3159345161914826
0.0112108926451765,1.2665180689096451,0.9000000000000004,3.88,0.8634751427173615,269.04,9.0,217,0.3229906502893957,-0.0050574349678936415,992000,124,1.3075858008861543
0.011760065390262753,1.2882098585367203,1.0,4.0,0.8935759449005127,271.12,9.0,217,0.3511230086505928,-0.005345787706901319,1000000,125,1.2876315057277679
0.01659888618858531,1.5509550285339355,1.0,3.76,0.8168218171596527,261.59,8.100000000000009,218,0.40425735543794433,-0.0048178170481696725,1008000,126,1.309727647304535
0.012285096894484013,1.3363842165470123,1.0,3.98,0.8782715493440628,269.17,9.0,218,0.3194782874348679,-0.001057153154106345,1016000,127,1.3095202922821045
0.027468163566663862,1.5167202264070512,1.0,4.59,0.8346777480840682,290.09,10.100000000000009,218,0.6498692853354524,-0.003555653185467236,1024000,128,1.2608698495104909
0.01505574181675911,1.5053543221950532,1.0,4.68,0.8316476196050644,292.47,10.0,218,0.37170662196934695,-0.0048502262497186165,1032000,129,1.2902951538562775
0.015014000863302499,1.4665646952390672,1.0,5.03,0.8449477082490922,305.62,10.0,218,0.41733375671966677,-0.005725664143683389,1040000,130,1.2981052935123443
0.015657978947274387,1.531543265581131,1.0,4.87,0.8361424380540847,301.04,10.0,218,0.4092255167144235,-0.0010104667395353316,1048000,131,1.2944487261772155
0.0137592680612579,1.4405339294672013,1.0,5.01,0.8567879229784012,306.43,10.0,218,0.36704501799467515,-0.0032136514608282598,1056000,132,1.3049096298217773
0.01142215018859133,1.301648188829422,1.0,4.85,0.8862797051668168,299.33,11.0,219,0.3170151820150508,-0.0025090222091239413,1064000,133,1.3091383135318757
0.01370724598877132,1.4334107637405396,2.0,5.1,0.8634830445051194,305.79,11.0,219,0.3624170166088367,-0.004986330858373549,1072000,134,1.3114108514785767
0.012939561996608973,1.3890839087963105,2.0,5.12,0.8656411039829254,304.03,11.0,218,0.3737950671744363,-0.0015187280223472044,1080000,135,1.2910450088977814
0.016532783284783362,1.5771049916744233,1.0,5.23,0.8526063656806946,304.87,11.0,219,0.42605790193251747,-0.005391172850213479,1088000,136,1.2593175101280212
0.014086354814935476,1.447032887339592,2.0,5.71,0.8328194165229797,317.97,10.100000000000009,218,0.3815576282413483,-0.005354556314268848,1096000,137,1.2549149668216706
0.019688942786306143,1.7149694776535034,2.0,6.01,0.7918086671829223,323.15,11.0,219,0.46674046643429024,-0.00047695590648800135,1104000,138,1.2706209552288055
0.01971171214710921,1.7154155361652375,2.9000000000000004,6.56,0.7973551976680756,342.32,12.0,219,0.49603838597755323,-0.0086726943240501,1112000,139,1.2499652433395385
0.01889738761819899,1.68351571559906,3.0,6.59,0.8009199613332748,350.61,11.0,219,0.4529330222225494,-0.0052662267442792655,1120000,140,1.2184295547008515
0.01894662019331008,1.6830034691095352,3.0,6.77,0.7935060596466065,358.86,10.0,218,0.44519411514574736,-0.009438581073482055,1128000,141,1.1941536676883697
0.015657311785034836,1.5357228904962539,3.0,6.99,0.856552562713623,362.27,10.0,219,0.40475305978165543,-0.0028181721386499703,1136000,142,1.229613529443741
0.0185390552226454,1.6528374183177947,4.0,7.02,0.824636596441269,366.73,10.0,219,0.455983428541022,-0.0025470520713133738,1144000,143,1.250950620174408
0.0168994652107358,1.5928086960315704,4.0,7.68,0.8338557040691376,383.02,12.0,219,0.41536343776031015,-0.002249433292890899,1152000,144,1.2367130482196809
0.01765843277098611,1.6113016539812088,4.0,7.95,0.8236351728439331,385.01,12.100000000000009,219,0.43058719673233886,-0.0040616140412384994,1160000,145,1.2335089838504791
0.01691550512332469,1.590246422290802,4.0,8.02,0.8406417882442474,384.83,12.100000000000009,220,0.4365368748467737,-0.0007192634820239618,1168000,146,1.218624451160431
0.016460060961544513,1.5793551462888717,4.0,8.32,0.832826429605484,393.37,13.0,220,0.4051630645120764,-0.0046831838217622134,1176000,147,1.2338141977787018
0.018066306516993792,1.6474074298143386,3.9000000000000004,8.29,0.7937427127361297,385.9,14.0,220,0.3985839418630801,-0.004101347415708005,1184000,148,1.2226072978973388
0.018472652472555636,1.6723473215103148,4.0,8.18,0.784009827375412,385.62,13.100000000000009,220,0.44199423626239415,-0.0062119366078695745,1192000,149,1.2087166261672975
0.019211774561554193,1.6934102493524552,4.0,8.25,0.7892577433586121,388.0,13.0,220,0.4585421331980264,-0.0011655072736903094,1200000,150,1.2019958257675172
0.02708624250255525,1.9073198020458222,3.9000000000000004,7.83,0.6662165838479995,374.53,13.0,220,0.6238487871717623,-0.006078692700248212,1208000,151,1.1748147583007813
0.0195210105413571,1.7123095297813415,4.0,8.04,0.8084792345762253,374.35,13.0,220,0.43672937101470444,-0.007378600005758926,1216000,152,1.2324244832992555
0.016059911279007792,1.5537973594665528,4.0,7.92,0.8091778773069381,366.44,13.0,220,0.4175419472782718,-0.002892832451034337,1224000,153,1.2040406024456025
0.019789353269152342,1.7291948175430298,4.0,8.11,0.7831426286697387,361.7,13.0,221,0.4785403924591183,-0.00403985449418542,1232000,154,1.1923552966117859
0.01817540776450187,1.6646123099327088,4.0,8.26,0.7872571569681167,364.38,13.100000000000009,221,0.4624567200042541,-0.004562513441196642,1240000,155,1.1956077432632446
0.025337073730770498,1.7792866998910903,4.0,8.22,0.7419144117832184,369.95,13.0,221,0.5738249535169955,-0.006901787300594151,1248000,156,1.1514160875976085
0.017770610698498786,1.6277300828695298,4.0,8.1,0.8072040772438049,368.92,13.100000000000009,221,0.4359874960319534,-0.0017912274732952939,1256000,157,1.218780778646469
0.02209558929782361,1.8163853615522385,4.0,8.78,0.7959202349185943,375.13,15.0,221,0.5121354811375844,-0.008664017386035994,1264000,158,1.2132713973522187
0.014852256726007908,1.4880183351039886,4.0,9.14,0.8307831072807312,389.68,15.100000000000009,221,0.382851233455263,-0.0034927485074149446,1272000,159,1.2241294801235199
0.018930165795609355,1.682118399143219,4.0,9.49,0.7547326046228409,389.88,16.0,221,0.4401734082614842,-0.003792461407429073,1280000,160,1.217464348077774
0.01803424348589033,1.6535777020454407,5.0,9.93,0.8018925720453263,402.14,16.0,221,0.45260907778833925,-0.003190032793536375,1288000,161,1.1935631144046783
0.0176479640416801,1.6439640128612518,5.0,10.04,0.8090263211727142,408.39,15.100000000000009,221,0.4644725385127093,-0.002746359005686827,1296000,162,1.1845588409900665
0.01634821610990912,1.5604461634159088,5.0,9.68,0.821080231666565,411.56,15.0,221,0.4197402462407396,-0.005281623974151444,1304000,163,1.1809246551990509
0.021218341514468192,1.7896774125099182,5.0,9.86,0.7638060915470123,410.54,15.0,221,0.5003778695102004,-0.005979931924202902,1312000,164,1.135368287563324
0.023320875829085708,1.8725151807069778,5.0,10.22,0.7603517949581147,423.3,15.0,221,0.5364154746970177,-0.0024987252583377993,1320000,165,1.1548806095123292
0.023015848542563618,1.8578653681278228,5.9,10.39,0.7534144961833954,425.46,15.0,221,0.5083752871414934,-0.008097257855406497,1328000,166,1.1938182497024536
0.024006606359034777,1.904481481909752,6.0,11.07,0.7394775694608688,436.56,17.0,221,0.5452134237527995,-0.004847755344526377,1336000,167,1.148430204987526
0.021306370254606008,1.7901095008850099,6.0,11.24,0.774028268456459,448.28,17.0,221,0.5343333090089649,-0.00562787469883915,1344000,168,1.149643040895462
0.020292340591549874,1.749821949005127,6.0,11.33,0.7750747978687287,446.3,17.0,222,0.5079793587337186,-0.005524315457150806,1352000,169,1.1604397749900819
0.018290493851527572,1.6549316513538361,6.0,10.66,0.827132283449173,441.75,16.10000000000001,222,0.4749451563202454,-0.002330295107967686,1360000,170,1.1435283905267715
0.019252003682777286,1.704800659418106,6.0,10.86,0.806032350063324,442.8,17.0,222,0.46326240023928855,-0.008718685103522148,1368000,171,1.1704833817481994
0.016850695707835258,1.6038388574123383,6.0,10.24,0.8300781369209289,431.14,15.100000000000009,222,0.43538898280622695,-0.004258322025416419,1376000,172,1.20801198720932
0.018286912254989147,1.655497760772705,6.0,10.45,0.7972314673662185,429.71,17.0,222,0.4367731033183363,-0.006398221269482747,1384000,173,1.1873384833335876
