frames,fps,advantage_norm,P01:episode_rewards,clip_fraction,episode_length,grad_norm,P09:episode_rewards,policy_entropy,epoch_idx,policy_loss,approx_kl_divergence,PMM:episode_rewards,explained_variance,value_loss
5201920,271,15.9687156021595,0.0,0.263525390625,318.95,0.050489386016668525,227.5000000000002,1.7406461507081985,508,-0.0007349178813456092,0.000974374025932434,124.75,-5.960464477539063e-09,0.0053152321226832555
5212160,271,15.968717473745347,0.0,0.30498046875,322.91,0.051213805010989266,250.0,1.7416144117712975,509,-0.001273093623603927,0.001275859103728294,128.5,-3.7252902984619143e-10,0.008429736587470416
5222400,271,15.968717658519745,25.0,0.277197265625,321.51,0.049249755610136316,252.50000000000023,1.7358089536428452,510,-0.0009311608437201357,0.0010403151669493127,130.25,-1.1175870895385742e-09,0.007993865247317444
5232640,270,15.968717569112778,25.0,0.259423828125,322.89,0.05100093335254626,277.5000000000002,1.7453224919736385,511,-0.0006608814914216054,0.0011804857110689682,132.0,-3.3527612686157227e-09,0.008862171319924528
5242880,270,15.96871746778488,25.0,0.29287109375,321.68,0.056144930679933105,277.5000000000002,1.7598766416311264,512,-0.000984055644221371,0.0010862416230963845,133.25,2.2351741790771484e-08,0.008396847247331607
5253120,270,15.96871476173401,25.0,0.3251953125,318.94,0.05233123206110409,252.50000000000023,1.7634034477174283,513,-0.0011993413985692315,0.001298232234501029,123.25,-1.30385160446167e-08,0.007615344529534695
5263360,270,15.96871770620346,25.0,0.32890625,320.72,0.05405418528274917,250.0,1.7709326393902303,514,-0.0009202253608236788,0.0012605450855119216,127.5,-1.1175870895385742e-09,0.008620693093689624
5273600,270,15.968717795610427,25.0,0.289697265625,326.31,0.05364946178752332,325.0,1.7727571956813335,515,-0.0010580468628177187,0.0010325656876602808,150.5,-2.868473529815674e-08,0.009710845164227067
5283840,270,15.968717193603515,25.0,0.236328125,327.26,0.05513823588146233,327.5000000000002,1.7501701451838017,516,-0.0005152514419023646,0.0009426261551993776,155.75,1.6391277313232423e-08,0.00950854886873458
5294080,270,15.968717783689499,25.0,0.2066162109375,330.01,0.05316013169158462,325.0,1.7342883817851544,517,-0.0005126770862261765,0.0007157915197467446,162.5,-8.940696716308593e-09,0.00952842853803304
5304320,270,15.968717712163926,25.0,0.2143310546875,329.29,0.05367762142382313,300.0,1.720614105463028,518,-0.0004199634779070038,0.0008471034110584697,157.25,3.7252902984619143e-10,0.010659815327016986
5314560,270,15.968717688322068,50.0,0.2427490234375,339.04,0.05537752438275958,325.0,1.7304479256272316,519,-0.0009799701354495482,0.0008466751075076218,173.0,-1.3783574104309083e-08,0.010998593349722797
5324800,270,15.968717712163926,50.0,0.2812744140625,337.32,0.057879881207181016,327.5000000000002,1.7324129350483417,520,-0.0011520843021571637,0.0010936504127698754,174.25,-5.587935447692871e-09,0.010669607273302972
5335040,270,15.96871737241745,50.0,0.2495361328125,343.65,0.054196162431510285,352.5000000000002,1.7281970731914043,521,-0.001044689799164189,0.0008650386525062004,189.25,-1.2665987014770507e-08,0.008853663121999488
5345280,270,15.96871766448021,25.0,0.22919921875,332.76,0.05337958091646573,350.0,1.697094376385212,522,-0.0007056891907268436,0.0008293245301786101,164.5,7.450580596923829e-10,0.008098200667154743
5355520,270,15.96871777176857,25.0,0.2204833984375,331.6,0.05264385189673356,375.0,1.6427390232682229,523,-0.0009160122248431435,0.0008081159334565769,166.0,-2.0861625671386717e-08,0.009949632826464948
5365760,270,15.968717777729035,25.0,0.2224853515625,325.48,0.051456902742844424,377.5000000000002,1.6074815347790719,524,-0.0009038461888849269,0.000855247454118313,166.25,-2.3469328880310058e-08,0.008855345700612815
5376000,270,15.968717122077942,25.0,0.227880859375,325.06,0.052249055748123684,312.5000000000011,1.6081413358449936,525,-0.0006151055575173813,0.0007978662291122874,157.75,1.4901161193847657e-09,0.00753874604019984
5386240,270,15.968717688322068,25.0,0.199951171875,321.28,0.050506828843793684,300.0,1.613068190217018,526,-0.0006841718728537671,0.0007593841839707238,150.0,-4.470348358154297e-09,0.0093744605064785
5396480,270,15.968717885017394,25.0,0.1951416015625,323.29,0.05291510010247278,275.0,1.6401494301855564,527,-0.00041456971775915007,0.0006810550940372195,144.5,8.940696716308593e-09,0.009833390259154839
5406720,270,15.968717724084854,25.0,0.154931640625,324.86,0.04822000243349643,277.5000000000002,1.6383936651051045,528,-0.0005926438247115584,0.0005990356290240584,149.25,4.470348358154297e-09,0.0095969079342467
5416960,270,15.968717610836029,25.0,0.22236328125,332.71,0.05051570963143959,277.5000000000002,1.6087259203195572,529,-0.0008337305738677969,0.0008766974139803096,160.0,-1.6391277313232423e-08,0.0099425594068407
5427200,270,15.96871758699417,47.50000000000001,0.2525390625,337.09,0.054033106308239785,302.5000000000002,1.6271673738956451,530,-0.0006989427463850006,0.0009083475143143005,164.0,-1.564621925354004e-08,0.009680115811534051
5437440,270,15.968717873096466,25.0,0.2104248046875,332.47,0.050092663218135124,300.0,1.6245782613754272,531,-0.0004979616740456549,0.0007769707158104211,155.5,2.0861625671386717e-08,0.0077065889237928785
5447680,270,15.968717575073242,25.0,0.19033203125,333.43,0.05105941709957107,300.0,1.5835326328873633,532,-0.0007308150918106549,0.000780805543796248,150.25,-3.3527612686157227e-09,0.008340981347828347
5457920,270,15.968717539310456,25.0,0.2443115234375,328.2,0.052076210668768975,275.0,1.6054372817277909,533,-0.0006888900941703468,0.0008428104205421505,139.0,5.587935447692871e-09,0.008091284573310986
5468160,270,15.968717670440673,25.0,0.1995849609375,331.93,0.051355326681870074,300.0,1.6379511564970017,534,-0.0008329910971951904,0.0007840459209262462,154.0,-1.080334186553955e-08,0.009347157288993912
5478400,270,15.968717741966248,25.0,0.2187744140625,335.22,0.05347849660280337,302.5000000000002,1.638406965136528,535,-0.0007158382020861608,0.0009061498397358037,160.75,-1.862645149230957e-09,0.01013223606714746
5488640,270,15.968716812133788,25.0,0.26796875,333.04,0.04972801600826835,302.5000000000002,1.6664477825164794,536,-0.0005075416051113279,0.0010129552056383773,156.75,9.313225746154785e-09,0.006793269769514154
5498880,270,15.96871663928032,25.0,0.2982421875,331.1,0.04965398138932179,275.0,1.6789609260857106,537,-0.0007907451785285957,0.001138429202609359,139.75,-6.7055225372314455e-09,0.006989524573828021
5509120,270,15.968716835975647,0.0,0.2964599609375,318.69,0.047738630233344785,227.5000000000002,1.6965352199971675,538,-0.000818004595930688,0.0012215823289011495,107.25,-1.0058283805847169e-08,0.005541557789825902
5519360,269,15.968717747926712,0.0,0.2509521484375,319.25,0.050927815114375476,227.5000000000002,1.6840762950479984,539,-0.0007648059185157763,0.0009011114687950794,116.5,-2.6077032089233397e-09,0.009028046820640156
5529600,269,15.968706297874451,25.0,0.2564208984375,322.32,0.04966114484664367,250.0,1.6505720496177674,540,-0.00089269401760248,0.0009956779826268303,126.0,1.3411045074462891e-08,0.007582766217473136
5539840,269,15.968716883659363,25.0,0.19521484375,327.03,0.05134509476070744,300.0,1.6553088650107384,541,-0.00038789179307059386,0.0006935690225105873,139.5,-4.097819328308106e-09,0.00784421502544319
5550080,269,15.968717777729035,25.0,0.2483154296875,328.66,0.0499371869992568,325.0,1.6716968320310115,542,-0.000836070388686494,0.0008747585377022915,140.75,6.7055225372314455e-09,0.007198341736693692
5560320,269,15.968717479705811,25.0,0.201123046875,326.77,0.05174943248018601,300.0,1.652638666331768,543,-0.0005920916239119834,0.0007126174292650944,133.75,2.421438694000244e-08,0.007032082806040308
5570560,269,15.968710869550705,0.0,0.2990234375,321.75,0.05190649395275747,302.5000000000002,1.6573600754141808,544,-0.0005395907082856866,0.0010025931285667865,125.0,-2.2351741790771484e-09,0.006384676588925231
5580800,269,15.96871766448021,25.0,0.23154296875,319.39,0.05034240220287859,230.0000000000004,1.6689720630645752,545,-0.0006459050226112594,0.000822100829611827,118.25,3.7252902984619143e-10,0.007597306742627552
5591040,269,15.968717026710511,0.0,0.2905029296875,318.65,0.053136926395898745,230.0000000000004,1.6652554921805858,546,-0.0006198196646437282,0.001008658996227041,115.75,5.960464477539063e-09,0.006680115774497608
5601280,269,15.968716150522232,22.500000000000007,0.2553466796875,320.04,0.049080806642162945,225.0,1.646325495094061,547,-0.0005521837825654075,0.001011199179421851,112.75,2.6077032089233397e-09,0.0046815367381555
5611520,269,15.96871439218521,0.0,0.296728515625,310.92,0.04789418116657969,152.50000000000023,1.6396240212023259,548,-0.0005810312348330626,0.0010610193466959572,80.75,3.725290298461914e-09,0.003547189759096625
5621760,269,15.968709427118302,0.0,0.237353515625,303.59,0.04499865059128408,150.0,1.656861662119627,549,-0.000488566946478386,0.0009528393050970863,60.75,6.332993507385254e-09,0.0041825231453344715
5632000,269,15.968717485666275,0.0,0.3194580078125,300.15,0.04752575468900614,127.50000000000021,1.6695840679109097,550,-0.0010677901049348294,0.001198675828334217,59.75,7.450580596923828e-09,0.005121181701088062
5642240,269,15.968717032670975,0.0,0.328271484375,301.91,0.05115590974166264,150.0,1.6967268660664558,551,-0.0004899267158180009,0.0013133698048619635,65.75,-1.2665987014770507e-08,0.004991922544195404
5652480,269,15.968715876340866,0.0,0.334814453125,308.58,0.048560947292017584,150.0,1.6834826335310935,552,-0.0009841798080742592,0.0011159430552780236,78.25,-1.6391277313232423e-08,0.005889540717441832
5662720,269,15.968710839748383,0.0,0.2911376953125,310.17,0.04960641832676283,150.0,1.6682475998997688,553,-0.00041498537175357344,0.0010685448608285242,77.5,3.3527612686157227e-09,0.004662699964930539
5672960,269,15.96871742606163,0.0,0.29482421875,307.47,0.049010276411254126,150.0,1.6779194079339503,554,-0.0008964396571172984,0.0010008885205593288,83.0,8.940696716308593e-09,0.005303659235778468
5683200,269,15.96871485710144,0.0,0.3346435546875,299.24,0.050580731455224334,125.0,1.6599122427403927,555,-0.0006638149588980014,0.0010913373036601115,76.5,3.725290298461914e-09,0.004961941832004868
5693440,269,15.968715929985047,0.0,0.30322265625,300.75,0.048368987973081375,175.0,1.6884528145194053,556,-0.0010012989358074264,0.0012790288308991648,86.0,1.4901161193847657e-09,0.004898324397865394
5703680,269,15.96871742606163,0.0,0.2773681640625,306.81,0.050061008038251545,177.50000000000023,1.7252686105668544,557,-0.0008530047227395699,0.0009555565857766624,101.75,3.7252902984619143e-10,0.007625040645416447
5713920,269,15.968717378377914,22.500000000000007,0.351123046875,316.04,0.053019466871248186,257.5000000000006,1.7072655960917473,558,-0.0009164138220512541,0.0012254054445421047,127.0,4.470348358154297e-09,0.007646996890753144
5724160,269,15.968717569112778,25.0,0.319677734375,318.14,0.05347615773950713,332.5000000000006,1.7225233405828475,559,-0.0006681307859253138,0.0012873715462546897,140.0,1.1175870895385742e-09,0.007285381485235121
5734400,269,15.968717396259308,22.500000000000007,0.192138671875,317.94,0.05098895805733152,400.0,1.7470987118780612,560,-0.0004289706746931188,0.000623268728770654,140.5,4.8428773880004884e-09,0.008528164505150926
5744640,269,15.968714380264283,0.0,0.2583251953125,319.84,0.050708116239939816,400.0,1.727042581140995,561,-0.0008419776720984373,0.0009149359933303458,139.25,-2.6077032089233397e-09,0.006446878548955226
5754880,269,15.968717420101166,0.0,0.27958984375,316.36,0.05149266155645765,255.00000000000043,1.704222845286131,562,-0.0007988159006345086,0.0008612018227950102,119.75,4.097819328308106e-09,0.006561738775417325
5765120,269,15.968717163801193,0.0,0.2512939453125,315.32,0.049104629381235124,225.0,1.7426990546286105,563,-0.0006985557458392578,0.0009205012621578135,113.5,1.3783574104309083e-08,0.006841326887115429
5775360,269,15.968717670440673,0.0,0.247998046875,318.17,0.051731860582132236,250.0,1.7502826295793057,564,-0.00046590743550041226,0.0008316877701204817,123.25,1.2665987014770507e-08,0.00835903414445056
5785600,269,15.968717539310456,0.0,0.299658203125,318.35,0.05239819312061953,252.50000000000023,1.718455297499895,565,-0.0009198347852361621,0.0011192928888021925,132.5,-4.8428773880004884e-09,0.007634582791979483
5795840,269,15.968716782331466,25.0,0.316748046875,318.82,0.05258452753706076,277.5000000000002,1.6961703881621362,566,-0.0009928675164701418,0.0009353150726170156,143.5,-6.7055225372314455e-09,0.007273352139964118
5806080,269,15.968717569112778,25.0,0.2781005859375,315.57,0.05375595800803205,300.0,1.7106297805905342,567,-0.0009183115707855904,0.0009328400625690847,134.25,2.9802322387695312e-08,0.008499186239259871
5816320,269,15.968690824508666,0.0,0.2875244140625,317.24,0.050150575333521685,307.5000000000006,1.7056795693933964,568,-0.0008450226650893455,0.0010102124688700087,135.5,1.7136335372924803e-08,0.005715139369078415
5826560,269,15.968714928627014,0.0,0.37255859375,311.25,0.04828643181045158,277.5000000000002,1.7026492975652219,569,-0.0009492848646914353,0.001247362467830726,111.25,-1.4901161193847657e-09,0.004972378574819913
5836800,268,15.96870778799057,0.0,0.3509521484375,299.22,0.045741083043684884,150.0,1.710552776604891,570,-0.0008530569655704312,0.001082745617635794,70.5,9.685754776000977e-09,0.003764669675371124
5847040,268,15.968715578317642,0.0,0.2844482421875,301.85,0.049923043011856204,150.0,1.733017098158598,571,-0.0006966455315705389,0.0009125307748263367,72.0,-5.215406417846679e-09,0.005410449048395094
5857280,268,15.968655163049698,0.0,0.314892578125,303.64,0.05084634495625222,150.0,1.7406719326972961,572,-0.0006288247081101872,0.0012929628277234429,74.75,5.960464477539063e-09,0.005798729463071495
5867520,268,15.96871726512909,0.0,0.2775634765625,305.38,0.048279160583250526,175.0,1.7415766350924968,573,-0.0007023869187833043,0.0008891379453700665,80.75,-1.0058283805847169e-08,0.005531446536497242
5877760,268,15.968717652559281,0.0,0.319091796875,311.22,0.05191050227720815,225.0,1.7444103069603443,574,-0.00103613647952443,0.001059958256537641,102.0,1.9744038581848144e-08,0.007485564955732116
5888000,268,15.968717336654663,0.0,0.2514404296875,315.88,0.05291901000038899,225.0,1.7471764497458935,575,-0.0005514995114936028,0.0007929365920404053,115.75,5.587935447692871e-09,0.0076334051682806605
5898240,268,15.968710261583329,0.0,0.2446044921875,321.71,0.05037755715398351,315.00000000000125,1.72109692171216,576,-0.0005857367272255942,0.000820860599449702,130.25,-2.0489096641540527e-08,0.005563549476678631
5908480,268,15.968646025657653,0.0,0.3348876953125,313.35,0.04628887548863666,200.0,1.6948255136609078,577,-0.0008488982610288076,0.0011058471544458826,102.0,1.6391277313232423e-08,0.004192963512115533
5918720,268,15.968717485666275,0.0,0.3348876953125,305.72,0.04901858710899913,177.50000000000023,1.721219902485609,578,-0.0006824425166996661,0.0010677045025204279,90.25,1.4901161193847656e-08,0.005777849741843965
5928960,268,15.968717336654663,0.0,0.2651611328125,300.81,0.04834648023036931,175.0,1.7367677725851536,579,-0.00041330373496748505,0.000879720876056922,81.5,-8.568167686462402e-09,0.004737259546163841
5939200,268,15.968717551231384,0.0,0.3064208984375,305.1,0.05065858755427995,227.5000000000002,1.7350046932697296,580,-0.0008770670247031376,0.0009093780511193472,103.25,1.862645149230957e-09,0.007451670176214975
5949440,268,15.968717861175538,0.0,0.2493408203125,308.34,0.05199158106259434,250.0,1.7355807833373547,581,-0.0006599653577723074,0.0007301001515713779,109.0,1.0058283805847169e-08,0.008036337018893391
5959680,268,15.968717336654663,25.0,0.2693603515625,315.85,0.05211217788490145,250.0,1.73082345277071,582,-0.0007645463003427722,0.0007897343432205162,129.75,-2.6077032089233397e-09,0.008440272154098238
5969920,268,15.968717747926712,25.0,0.2742919921875,321.75,0.05382015151777534,335.00000000000085,1.7009590402245522,583,-0.0005938884776696795,0.0009033618281023337,150.75,-1.7136335372924803e-08,0.009616185852792114
5980160,268,15.968717676401138,25.0,0.1981201171875,330.94,0.054556625406218195,380.00000000000045,1.6958026543259621,584,-0.0007106411459972151,0.0005746524649055118,169.5,6.332993507385254e-09,0.010890050791385875
5990400,268,15.968717873096466,50.0,0.1671875,346.02,0.05714929944402265,480.00000000000045,1.677046637237072,585,-0.0003227114089895622,0.0005223355282595321,216.5,-8.195638656616212e-09,0.014431512636656407
6000640,268,15.968717831373215,75.0,0.2071533203125,350.06,0.05603689558916902,430.0000000000004,1.698300736397505,586,-0.0006387355340848444,0.0005401828624428618,228.25,-2.384185791015625e-08,0.012399434632061456
6010880,268,15.96871783733368,72.50000000000001,0.2024658203125,350.79,0.05402580224038883,430.0000000000004,1.6887976124882698,587,-0.0008498482580762357,0.0005878253821151702,234.5,-1.825392246246338e-08,0.012077731834506267
6021120,268,15.968717831373215,72.50000000000001,0.21396484375,346.7,0.05394963477381999,352.5000000000002,1.6706300586462022,588,-0.0006623094686801778,0.0005955422059152227,221.25,3.725290298461914e-09,0.012364301352499751
6031360,268,15.968717777729035,120.00000000000001,0.1846435546875,341.93,0.05618138652465739,350.0,1.6425591684877872,589,-0.0005069684077170678,0.0005731987040519471,213.5,1.080334186553955e-08,0.013495258915645536
6041600,268,15.968717724084854,97.5,0.2119140625,340.26,0.053325620420301964,327.5000000000002,1.6461586639285088,590,-0.0007673793155845487,0.000653762850906503,211.25,-3.725290298461914e-09,0.012506887943891343
6051840,268,15.968717986345291,75.0,0.1892333984375,338.34,0.05376446801400207,350.0,1.6322170078754425,591,-0.000585075592607609,0.0005756460859117851,229.25,-8.940696716308593e-09,0.014039788597438018
6062080,268,15.968717819452285,75.0,0.1814453125,335.64,0.05213875044250936,355.00000000000045,1.6561840631067752,592,-0.0006766883485397557,0.0005677471060494099,230.0,-2.60770320892334e-08,0.01367334913520608
6072320,268,15.968717730045318,50.0,0.1669677734375,335.45,0.052708416214361634,427.5000000000002,1.6238049536943435,593,-0.000530244072797359,0.0005288252609872756,241.5,1.601874828338623e-08,0.012726524066238198
6082560,268,15.968717873096466,50.0,0.236376953125,338.14,0.055386799407449804,350.0,1.6453974820673465,594,-0.0008896692961570807,0.0006569758598345743,233.0,-1.1175870895385742e-09,0.012832657697435934
6092800,268,15.968717873096466,50.0,0.2658447265625,340.09,0.05496397698955343,350.0,1.6611600548028946,595,-0.0009369213094032602,0.0008048826184079872,239.5,-7.450580596923829e-10,0.013632374089502264
6103040,268,15.968717914819717,50.0,0.22255859375,341.59,0.05314003282744663,350.0,1.698903188854456,596,-0.0007510865150834433,0.0005837099110436838,227.25,-1.30385160446167e-08,0.011429708106152247
6113280,268,15.968717908859253,50.0,0.2419677734375,344.91,0.05451691418900536,350.0,1.6824573166668415,597,-0.000879448234627489,0.0006517019069974594,224.0,1.862645149230957e-09,0.012688052060548216
6123520,268,15.968717849254608,50.0,0.1658203125,346.72,0.053688348278586415,350.0,1.7075588963925838,598,-0.00016300600291287992,0.0005012028019677928,222.5,7.450580596923828e-09,0.012644433852983639
6133760,268,15.968717914819717,50.0,0.251806640625,344.82,0.05256711949524541,352.5000000000002,1.729537969827652,599,-0.0005807522677059751,0.0007352817875471374,213.0,-1.2293457984924316e-08,0.00919306631112704
6144000,268,15.968717497587203,50.0,0.2635498046875,339.71,0.05281427353998419,350.0,1.7256534822285174,600,-0.0007308971285965527,0.0007303209569386127,199.5,-1.0058283805847169e-08,0.010877051199531706
6154240,268,15.96871789097786,47.50000000000001,0.2525146484375,339.7,0.05367890586884351,362.5000000000011,1.7103988863527775,601,-0.0006569452696567168,0.0007206863555836662,190.0,7.450580596923829e-10,0.009819698956562206
6164480,268,15.96871777176857,50.0,0.1888671875,341.79,0.05412100705205851,350.0,1.705778330564499,602,-0.0005956223190878518,0.0005783273002577971,201.75,1.1920928955078126e-08,0.01248243263544282
6174720,268,15.968717908859253,25.0,0.177099609375,340.63,0.054733379742404054,380.00000000000045,1.7067061208188534,603,-0.0003761013453186024,0.0005007870168185491,211.0,2.6077032089233397e-09,0.013362173014320433
6184960,268,15.968717712163926,47.50000000000001,0.2303955078125,341.77,0.05128124661116582,450.0,1.7270269937813283,604,-0.0008580446596170077,0.000699486760555601,230.25,-1.080334186553955e-08,0.011871926579624414
6195200,268,15.96871801018715,50.0,0.2359375,338.52,0.055337863173602474,452.50000000000017,1.729473465681076,605,-0.0006645208624831867,0.0005895571151967261,227.25,-2.3469328880310058e-08,0.011918088607490062
6205440,268,15.968717449903489,50.0,0.230908203125,341.29,0.05576398703116257,330.0000000000004,1.7051125407218932,606,-0.000655654705769848,0.0006311268574791029,210.25,2.6077032089233397e-09,0.011402744180077206
6215680,267,15.96871789097786,50.0,0.193896484375,339.39,0.05362921713035103,325.0,1.6908025443553925,607,-0.0008446721159998561,0.0005066851245274506,194.5,3.3527612686157227e-09,0.011098103226686362
6225920,267,15.968717902898788,72.50000000000001,0.1951904296875,348.91,0.056185679670328434,352.5000000000002,1.6641610063612462,608,-0.0006010309472912923,0.0005787785131502688,214.0,6.332993507385254e-09,0.013613764656838612
6236160,267,15.968717992305756,75.0,0.203564453125,350.01,0.054640004544178965,350.0,1.6836732111871242,609,-0.00045373468929028605,0.0005649940837116674,218.25,1.564621925354004e-08,0.012274494681332727
6246400,267,15.96871793270111,75.0,0.19267578125,351.72,0.056339168303051815,425.0,1.6756286531686784,610,-0.00041775940408115273,0.0005764208756772859,229.5,-6.7055225372314455e-09,0.013259967410704121
6256640,267,15.968717682361603,75.0,0.23212890625,353.98,0.055715080375112594,452.50000000000017,1.6742847107350827,611,-0.0007257825611304725,0.0006462363540720162,232.5,1.4901161193847657e-09,0.010726092910772422
6266880,267,15.96871766448021,72.50000000000001,0.1899658203125,350.26,0.05497478174681093,452.50000000000017,1.6489102512598037,612,-0.0007189196836407064,0.0004687069181699144,234.75,5.960464477539063e-09,0.014770720352680655
6277120,267,15.968717712163926,75.0,0.19248046875,353.26,0.05445143978764779,477.5000000000002,1.6455309085547924,613,-0.00027004704643331936,0.0005844623968670248,239.75,-7.450580596923829e-10,0.01158449312351877
6287360,267,15.968717747926712,97.5,0.1756591796875,347.23,0.0568669582957123,375.0,1.6586241662502288,614,-0.0004948222365783294,0.0004843456035217741,228.75,-1.7136335372924803e-08,0.012763757199718385
6297600,267,15.968717855215072,75.0,0.1843994140625,346.26,0.05532333652394863,327.5000000000002,1.6626965776085854,615,-0.00038453118286270184,0.000489746883982889,222.0,-6.332993507385254e-09,0.013076787877071182
6307840,267,15.968718069791795,100.0,0.191259765625,339.72,0.05665489980814396,327.5000000000002,1.6609443575143814,616,-0.0004979098590411013,0.0005277636219005899,216.25,5.587935447692871e-09,0.013454090968662059
6318080,267,15.968717622756959,100.0,0.172900390625,340.93,0.0550719137753139,352.5000000000002,1.626307862997055,617,-0.0004153861005761428,0.0004686815152567192,230.75,-7.450580596923828e-09,0.01525242962561606
6328320,267,15.968717795610427,125.0,0.2174072265625,348.85,0.05445156361698215,375.0,1.6085161447525025,618,-0.0005128876786329783,0.0005701480785091917,243.5,3.7252902984619143e-10,0.012732363160466775
6338560,267,15.968717777729035,125.0,0.1856689453125,353.45,0.05552331190847511,375.0,1.6069992676377296,619,-0.00043486639369803013,0.000518386679210181,247.25,-8.940696716308593e-09,0.013286254025661037
6348800,267,15.968717992305756,125.0,0.207275390625,356.73,0.054884451159330806,477.5000000000002,1.628964012861252,620,-0.0006627736405789619,0.0005408738709718364,257.75,-6.332993507385254e-09,0.014699626542278566
6359040,267,15.968717753887177,125.0,0.1779052734375,355.48,0.05334583817388809,377.5000000000002,1.6714370764791966,621,-0.00036997406168666204,0.00042521574265492746,246.0,7.450580596923829e-10,0.012667890753800749
6369280,267,15.968717765808105,125.0,0.2038818359375,354.77,0.05390563113587604,407.5000000000006,1.679811680316925,622,-0.00039546722509840036,0.0005575816443041503,251.75,5.960464477539063e-09,0.01331017011179938
6379520,267,15.968717575073242,125.0,0.2052490234375,352.24,0.05652413054664609,377.5000000000002,1.6598201416432858,623,-0.0007835330208763481,0.00048747552670960206,251.75,9.313225746154785e-09,0.013555730380176101
6389760,267,15.968717777729035,100.0,0.2265869140625,351.47,0.05481091620915575,500.0,1.6682714186608791,624,-0.0007392262974462938,0.0005133685608939232,255.75,-1.4901161193847657e-09,0.012528067165112589
6400000,267,15.968717658519745,75.0,0.2495849609375,351.91,0.055052694707913685,527.5000000000002,1.6870072893798351,625,-0.0007272901697433553,0.0005814703457389214,243.75,-1.7136335372924803e-08,0.010573130409466103
6410240,267,15.968717867136002,50.0,0.2940673828125,350.67,0.05614056642796965,527.5000000000002,1.697943388670683,626,-0.0010038774871645728,0.0007178268181149861,220.75,1.4901161193847657e-09,0.009678046709450428
6420480,267,15.96871787905693,50.0,0.2112548828125,351.51,0.05462130112411617,525.0,1.7024489544332027,627,-0.0006213940177985933,0.0005677906428275037,214.25,-7.450580596923828e-09,0.010923931957950116
6430720,267,15.968717908859253,50.0,0.280224609375,350.17,0.053827092432597846,450.0,1.710560206323862,628,-0.0006411417420167709,0.0007090578203204246,201.5,3.725290298461914e-09,0.008962553281435248
6440960,267,15.96871771812439,50.0,0.2666259765625,343.95,0.05315329811195775,327.5000000000002,1.7277987845242024,629,-0.0007465673330443679,0.000704792946123689,187.0,-1.0058283805847169e-08,0.01018815999286744
6451200,267,15.968717521429062,50.0,0.1856201171875,340.39,0.05277452854038851,327.5000000000002,1.703179369866848,630,-0.0003203559324902017,0.00045673463789341895,179.0,7.82310962677002e-09,0.009157161876100873
6461440,267,15.968717592954636,50.0,0.261376953125,342.74,0.05523407531967802,325.0,1.7061008490622043,631,-0.0006533196650707396,0.0005854556046813286,176.5,-6.7055225372314455e-09,0.009956110891289427
6471680,267,15.968717950582505,50.0,0.244189453125,347.02,0.054147952460848456,277.5000000000002,1.7289596065878867,632,-0.0005471959699207219,0.0005922945576344318,168.25,1.9744038581848144e-08,0.008735296604572795
6481920,267,15.968717575073242,50.0,0.2929443359375,348.06,0.05249949132315455,300.0,1.710006507486105,633,-0.0007856478812755085,0.0006936431927854869,174.25,-1.6391277313232423e-08,0.009398894454534457
6492160,267,15.968717688322068,50.0,0.2565185546875,343.74,0.05213284956587583,302.5000000000002,1.7166649095714093,634,-0.0006589121716388035,0.0006012012337507144,164.5,1.4901161193847657e-09,0.009321441054635216
6502400,267,15.968717610836029,50.0,0.228173828125,337.05,0.04998828120836654,325.0,1.7193913467228412,635,-0.0005294338219755445,0.0005397976462120369,165.0,1.2665987014770507e-08,0.009113287378568202
6512640,267,15.968717646598815,47.50000000000001,0.2127685546875,331.37,0.050733568197293785,327.5000000000002,1.7077631682157517,636,-0.0005640647657855879,0.000521570656482595,163.0,-1.862645149230957e-09,0.008450084112701007
6522880,267,15.968717813491821,50.0,0.24521484375,325.83,0.05287231999607438,327.5000000000002,1.7076610893011093,637,-0.0005780128169135424,0.0005569656586146721,159.25,1.2293457984924316e-08,0.008863332756664021
6533120,267,15.968717056512833,25.0,0.25888671875,325.25,0.050371169809877346,275.0,1.72528106123209,638,-0.0005838636661792407,0.000629990680116066,145.25,-9.313225746154785e-09,0.006673759530053757
6543360,267,15.968717563152314,22.500000000000007,0.2552978515625,328.06,0.04963642390350114,275.0,1.7377728901803493,639,-0.0006052218268450815,0.0005831116881260812,137.0,8.568167686462402e-09,0.007763908565721067
6553600,267,15.968717980384827,0.0,0.273974609375,334.74,0.05251314521297175,277.5000000000002,1.733288225531578,640,-0.0007689748221309855,0.0006437847737032598,147.25,-1.9371509552001954e-08,0.008723677244051941
6563840,267,15.968717920780183,25.0,0.3119873046875,337.33,0.05474430579805155,307.5000000000006,1.7346451304852963,641,-0.000746379835618427,0.0007290595813401523,158.75,-1.825392246246338e-08,0.00918334694179066
6574080,267,15.96871770620346,25.0,0.1953857421875,341.25,0.05168007254224336,377.5000000000002,1.728104904294014,642,-0.0005598002579063177,0.0004861611950957467,169.0,-7.078051567077636e-09,0.010327376135319356
6584320,267,15.968717741966248,50.0,0.1996337890625,344.29,0.05215307286246947,500.0,1.7172530621290207,643,-0.0004710186840384267,0.00047818009515765425,193.25,-1.7136335372924803e-08,0.009758512871121639
6594560,267,15.968717652559281,50.0,0.244580078125,344.76,0.05293895270307162,525.0,1.723468292504549,644,-0.0005731810284487438,0.0007478004265095706,201.0,-5.215406417846679e-09,0.01023591854627739
