P09:episode_rewards,explained_variance,grad_norm,value_loss,policy_entropy,advantage_norm,epoch_idx,PMM:episode_rewards,policy_loss,fps,P01:episode_rewards,episode_length,frames
49.10000000000001,0.681728664636612,0.7498846205239489,0.03841533144470304,1.0700984877347945,2.2803969842195513,322,33.33,-0.011924616756150499,227,18.900000000000002,895.06,2576000
49.10000000000001,0.6714679902791977,0.6871197860241576,0.030301311099901796,1.0675321680307388,2.0615688931941984,323,33.11,-0.009366149716079235,227,18.900000000000002,894.98,2584000
52.0,0.6596951448917389,0.7762958637908663,0.03743923059199005,1.0689107757806777,2.254561079740524,324,33.96,-0.018344561863632407,227,18.900000000000002,909.48,2592000
52.10000000000001,0.6392814195156098,0.8301796875880773,0.036081783464178445,1.114775272011757,2.1698914051055906,325,34.75,-0.017695525367962546,227,18.900000000000002,914.8,2600000
52.20000000000002,0.6251726055145264,0.8281359376856201,0.03901912759523839,1.081089168190956,2.2898232585191725,326,34.83,-0.012550760422600433,227,18.0,923.7,2608000
52.0,0.19314830183982848,0.7551019608128396,0.03044159133452922,1.131313645839691,2.0415704715251923,327,29.47,-0.011828430476598442,226,1.9000000000000004,809.54,2616000
52.0,0.7016535764932632,0.7530528851200908,0.03372859076131135,1.0587108451128007,2.168004462122917,328,28.04,-0.011733738712500781,226,1.9000000000000004,782.88,2624000
52.0,0.6520704340934753,0.7506561464888857,0.03770599032286555,1.1160698986053468,2.2915617460012436,329,29.01,-0.015380321607226506,226,1.9000000000000004,797.65,2632000
52.20000000000002,0.7436985784769058,0.686128521775862,0.03364413464907557,1.1377911865711212,2.1828791344165803,330,28.91,-0.01249110866599949,226,1.9000000000000004,795.24,2640000
54.0,0.6674914610385895,0.774109309581856,0.034369558072648944,1.111624356508255,2.1937776947021486,331,29.1,-0.007290659482823685,226,1.9000000000000004,791.63,2648000
50.10000000000001,0.6307059490680694,0.7379590958133025,0.030056123142130672,1.116288398504257,2.054034273028374,332,27.76,-0.003534588288748637,226,1.9000000000000004,783.22,2656000
49.0,0.6602139973640442,0.7700172653898315,0.035849770829081536,1.0623621582984923,2.2219349640607833,333,26.65,-0.013198791408503894,226,1.9000000000000004,765.13,2664000
49.0,0.6481169724464416,0.7391493951376518,0.038056878903880716,1.081521366238594,2.305338695049286,334,26.6,-0.01646448176819831,226,1.9000000000000004,761.8,2672000
49.0,0.6572703605890274,0.6220104217983959,0.03150111007038504,1.1046573340892791,2.085619148015976,335,26.56,-0.010270112367925322,226,1.9000000000000004,771.09,2680000
49.20000000000002,0.7024797421693801,0.6795038871318769,0.03491744211409241,1.10139230966568,2.2251231193542482,336,27.14,-0.005912666135700419,226,1.9000000000000004,774.08,2688000
51.20000000000002,0.6662372297048569,0.7540903911707082,0.03937101606279612,1.1173958694934845,2.32190970659256,337,30.12,-0.018938880461500957,225,11.500000000000002,826.21,2696000
51.20000000000002,0.6599224156141281,0.7137646185963726,0.03503099147696048,1.096266827583313,2.1947269624471666,338,32.43,-0.00875778931658715,225,16.9,875.58,2704000
53.10000000000001,0.688115029335022,0.6572412393569138,0.033853833163157106,1.0953047007322312,2.1416057562828064,339,34.27,-0.009384778426901903,225,18.900000000000002,907.68,2712000
55.20000000000002,0.4835443902015686,0.7668764422545625,0.038533295944798734,1.1427773600816726,2.2991295409202577,340,34.71,-0.012806174089200794,225,18.0,918.33,2720000
53.10000000000001,0.6752874052524567,0.6409214598896661,0.03152187230996788,1.0799271577596665,2.054505402445793,341,33.86,-0.015213673891848885,225,18.0,902.79,2728000
53.0,0.7142263346910477,0.7044447009429315,0.036906600354705006,1.0868399649858476,2.2521930783987045,342,34.01,-0.011020305688143708,225,18.0,904.79,2736000
53.10000000000001,0.7070864254236221,0.7202823188855515,0.036923048812896014,1.088634660243988,2.2909514743089674,343,34.14,-0.014892454541404731,225,18.0,899.53,2744000
53.10000000000001,0.6753296947479248,0.7045651666151018,0.029281498095951975,1.0739076536893846,2.027524074316025,344,33.81,-0.017443306915229186,225,18.0,891.69,2752000
54.10000000000001,0.6810218191146851,0.7470297360919608,0.03568748760037124,1.0312778067588806,2.212658106088638,345,33.91,-0.008243837395566516,225,18.0,886.04,2760000
54.10000000000001,0.6335254502296448,0.8008154475974889,0.0389067786000669,1.0054244601726532,2.2976678305864335,346,34.29,-0.014165522125549614,225,18.0,884.91,2768000
55.10000000000001,0.692216437458992,1.0799528481984084,0.04162364027928561,1.021622552871704,2.3408862495422365,347,34.87,-0.022776871651003602,225,18.0,898.23,2776000
54.20000000000002,0.6395201683044434,0.7889571183529255,0.042643072502687576,1.037780813574791,2.3898458659648893,348,35.5,-0.01285964094044175,224,18.900000000000002,902.58,2784000
57.0,0.6523849648237229,0.7967654543696977,0.04137359715998173,1.041858365535736,2.3945281475782396,349,37.1,-0.012648604467976839,224,19.9,927.02,2792000
57.0,0.6697669821977615,0.6921225899298951,0.033791799736209216,1.0709902215003968,2.103330402970314,350,37.62,-0.012679201946011744,224,19.9,929.01,2800000
56.10000000000001,0.6269279164075852,0.8369239507337528,0.03797181106172502,1.06755165964365,2.2637849432229995,351,37.54,-0.01451278873020783,224,20.0,934.76,2808000
56.10000000000001,0.6784423911571502,0.6901269196629688,0.03452057010959834,1.0653069460391997,2.1479065895080565,352,38.1,-0.009198968821438029,224,20.0,947.25,2816000
57.0,0.6057097065448761,0.8014322489964113,0.041886496525257826,1.0634461772441863,2.3815557873249054,353,40.57,-0.01948435851736576,223,22.0,980.78,2824000
58.0,0.6930366253852844,0.7623616960461921,0.03816804266069084,1.036416168808937,2.2831306767463686,354,42.05,-0.017179872151755263,223,23.0,998.67,2832000
59.50000000000004,0.66987065076828,0.813435308539554,0.041991887148469687,1.0685953748226167,2.32976134121418,355,42.8,-0.015747567360522227,223,23.0,1011.33,2840000
61.300000000000026,0.6345738691091537,0.8180377847468614,0.04105296636000275,1.0857087337970734,2.3953113263845442,356,44.32,-0.013503277169147622,223,25.9,1028.56,2848000
64.0,0.6659123569726944,0.6719556177288698,0.034020202849060294,1.0887933868169783,2.1406333833932876,357,45.57,-0.01545836207747925,223,27.8,1047.28,2856000
64.0,0.6552875196933746,0.6933675702887645,0.03510454044677317,1.0733520996570587,2.1907611042261124,358,45.88,-0.012507215142832137,223,27.8,1057.4,2864000
64.0,0.6332102710008621,0.7911166204147648,0.03829974573571235,1.0737534326314926,2.2621217930316924,359,46.01,-0.014128308116924018,222,27.8,1062.77,2872000
64.0,0.6564295995235443,0.7511812140983025,0.03775718011893332,1.087282082438469,2.268889624476433,360,45.75,-0.014126135157421232,222,26.900000000000002,1062.31,2880000
66.10000000000001,0.6637114435434341,0.718431257183147,0.04114496757276356,1.0806425136327744,2.4160603058338164,361,46.79,-0.008679780275269878,222,28.0,1075.16,2888000
69.0,0.6847453135251999,0.6152399467766216,0.032678847876377405,1.0801489001512528,2.108614156246185,362,46.98,-0.007001399110013153,223,26.900000000000002,1081.06,2896000
69.10000000000001,0.6484309959411622,0.7222110301582343,0.041591719295829534,1.0866096448898315,2.366265199780464,363,47.54,-0.01397340681811329,222,26.900000000000002,1087.77,2904000
70.10000000000001,0.663735939860344,0.7386131552533609,0.031690637229476126,1.0824940472841262,2.0919225043058396,364,47.54,-0.012989216218702495,222,26.900000000000002,1084.56,2912000
70.10000000000001,0.5982711666822433,0.8752248985778713,0.044618740258738396,1.043914921283722,2.4689077949523925,365,47.4,-0.018040359960345996,222,26.900000000000002,1073.47,2920000
69.10000000000001,0.649826523065567,0.8148138654859939,0.038953010588884354,1.0322606539726258,2.2584003323316573,366,48.01,-0.013786092686641495,222,27.0,1084.72,2928000
69.0,0.6167406094074249,0.7864218383939401,0.0379483138769865,0.9868393087387085,2.290738973617554,367,47.47,-0.00707141903028969,222,27.0,1079.8,2936000
69.10000000000001,0.6355633479356766,0.7864231229050606,0.037155677117407325,1.047461769580841,2.2515566194057466,368,48.71,-0.006164485492627136,221,27.0,1098.55,2944000
69.10000000000001,0.6828595191240311,0.8031519747197494,0.03824100898578763,1.0463302952051163,2.2932135105133056,369,48.59,-0.014578335641417653,221,27.0,1088.57,2952000
69.10000000000001,0.6568612968921661,0.8050784796491073,0.03986698696389794,1.0755228555202485,2.327206601500511,370,49.4,-0.01583079143867508,221,27.9,1109.85,2960000
71.10000000000001,0.6971430391073227,0.7509351357973358,0.03361465422436595,1.068052778840065,2.1618481838703154,371,50.01,-0.013910962101363111,221,27.9,1121.12,2968000
71.10000000000001,0.6969474762678146,0.8330488372395607,0.03674703115830198,1.0689005380868912,2.195139954686165,372,49.53,-0.009104827198316344,221,27.9,1111.57,2976000
72.20000000000002,0.7042488360404968,0.782233635380038,0.038095057802274825,1.1020310145616532,2.283389002084732,373,50.41,-0.016815851265855598,221,27.9,1121.92,2984000
72.20000000000002,0.6705546855926514,0.8140853996833478,0.04046778663992882,1.0873981231451035,2.3290016579627992,374,49.31,-0.013496088208048604,221,27.0,1099.47,2992000
72.20000000000002,0.7217685168981552,0.820223643916587,0.03465854147449136,1.092617301940918,2.123496446609497,375,48.66,-0.014242230230302085,221,27.0,1088.1,3000000
68.40000000000003,0.6756083571910858,0.8129277858064152,0.03666156612336636,1.0924220204353332,2.2452179729938506,376,47.61,-0.015371950948465383,220,26.900000000000002,1075.13,3008000
66.10000000000001,0.7104755234718323,0.7773961059957432,0.03335602835286409,1.1030188697576522,2.1256845730543135,377,47.08,-0.007702352971664368,220,26.900000000000002,1060.05,3016000
66.10000000000001,0.7029579871892929,0.75517964307228,0.033727532024495306,1.0743816763162612,2.162959905266762,378,47.8,-0.015279405407491141,220,27.0,1068.34,3024000
66.10000000000001,0.6653153538703919,0.811051952199747,0.04204893502406776,1.07538068652153,2.321354933977127,379,47.32,-0.017289442103647162,220,26.900000000000002,1056.33,3032000
66.10000000000001,0.6755409997701645,0.7218492395527272,0.033716727644205094,1.0624091374874114,2.1170379203557967,380,47.29,-0.00834795012633549,220,26.900000000000002,1058.93,3040000
66.0,0.6271167695522308,0.727798757584922,0.043507810328155753,1.072632404565811,2.3903769814968108,381,46.34,-0.017986109162047795,220,26.900000000000002,1036.54,3048000
67.50000000000004,0.6456943047046662,0.7094275852149058,0.03830270505975932,1.0815122765302658,2.256480523943901,382,46.49,-0.013204320521326736,220,26.900000000000002,1035.66,3056000
71.10000000000001,0.6818142056465148,0.6739148696045618,0.03898783621378243,1.079111738204956,2.27235271692276,383,46.46,-0.013596960849536117,220,26.900000000000002,1034.86,3064000
66.10000000000001,0.6497362267971039,0.7398706924599798,0.032957936665043236,1.0657474213838578,2.1269338166713716,384,46.23,-0.015434625294874422,220,27.0,1030.08,3072000
71.0,0.6280656737089158,0.8394071036627024,0.035994204860180616,1.0507391911745072,2.23588354408741,385,47.62,-0.012311784939374775,220,27.9,1039.56,3080000
73.10000000000001,0.5643804025650024,0.908707659142665,0.04525071038864553,1.047444881796837,2.45071957886219,386,48.55,-0.022971969302670914,219,28.9,1043.21,3088000
71.20000000000002,0.7282014906406402,0.6512508406271879,0.028005801681429146,1.0620408236980439,1.9367868798971175,387,48.95,-0.0053624972957186405,219,29.9,1055.99,3096000
73.20000000000002,0.6480177050828934,0.8095942848706253,0.03697798593901098,1.0408868396282196,2.2288192373514177,388,50.16,-0.007307231213490013,219,30.0,1074.21,3104000
75.50000000000004,0.6380313003063202,1.161048483885094,0.071932552466169,1.0627567481994629,2.704927200078964,389,54.2,-0.014849446878597518,219,30.0,1086.58,3112000
75.50000000000004,0.6452678537368775,0.7718903865814886,0.04162644087336957,0.9954061633348465,2.3345967215299606,390,54.66,-0.014417848600714933,219,30.0,1096.18,3120000
75.50000000000004,0.6682662260532379,0.7589655761820135,0.036837091688066724,1.0282433116436005,2.191294757723808,391,55.14,-0.01562059748917818,219,30.0,1108.25,3128000
80.20000000000002,0.3969079267978668,1.0048493271959884,0.0689199162647128,1.0593311274051667,2.47543819963932,392,56.67,-0.011535398834821535,219,30.0,1115.14,3136000
80.20000000000002,0.671121324300766,0.7047850121430461,0.03540577797451988,1.0728213274478913,2.1570336866378783,393,57.63,-0.01209103296030662,219,30.900000000000002,1133.67,3144000
80.20000000000002,0.6787133979797363,0.8041597075307193,0.04003820958547294,1.0554918771982194,2.2695137530565264,394,58.09,-0.016795055568218233,219,30.900000000000002,1142.89,3152000
83.20000000000002,0.708057895898819,0.6897395882766877,0.03897529437206686,1.0603520667552948,2.227199813127518,395,60.21,-0.009215398059277504,219,33.9,1176.7,3160000
81.20000000000002,0.6833668410778045,0.8072787952539424,0.036234798305667934,1.0643582475185394,2.22752462208271,396,59.14,-0.020559534837375396,219,32.9,1171.12,3168000
81.20000000000002,0.6536929696798325,0.7504419737729687,0.03512495168484747,1.0623531925678253,2.153312928676605,397,59.3,-0.009722682590072508,219,33.9,1171.77,3176000
81.20000000000002,0.6526621520519257,0.7479035099343864,0.037092071184888484,1.0239669281244277,2.2385679125785827,398,59.87,-0.00840170716488501,219,33.9,1175.7,3184000
83.20000000000002,0.6588579940795899,0.933088376870687,0.04276887365616858,1.0605682247877122,2.348869304060936,399,60.03,-0.02119733137304138,219,32.0,1170.27,3192000
81.20000000000002,0.6716598147153854,0.7488641979533481,0.0393277848046273,1.059932243824005,2.249040730595589,400,60.75,-0.009978144600172528,218,32.9,1179.78,3200000
81.0,0.6408645904064179,0.8344046413858338,0.039925249922089276,1.0773596328496933,2.2849245047569275,401,59.97,-0.017821191283583174,218,31.8,1169.15,3208000
81.0,0.6381621271371841,0.7941295552026343,0.0419349422166124,1.0776626080274583,2.339364266395569,402,59.14,-0.018992809272021988,218,32.0,1160.21,3216000
80.10000000000001,0.6716371601819993,0.6575564090175884,0.0327947495970875,1.0957031512260438,2.0764994955062868,403,57.13,-0.010319372978410684,218,32.0,1143.7,3224000
80.10000000000001,0.7623502975702285,0.8859039768804409,0.04541598290205002,1.08808709025383,2.4668113267421723,404,55.33,-0.0160977549868403,218,32.0,1136.86,3232000
79.20000000000002,0.28549136757850646,1.3279760241739467,0.09576035481411964,1.0803932264447211,2.7539960622787474,405,49.92,-0.02055148486775579,218,18.700000000000003,1041.12,3240000
79.20000000000002,0.705403596162796,0.6978425804261179,0.032322419774718586,1.0904804587364196,2.0044185757637023,406,49.1,-0.011606637414661235,218,16.0,1029.23,3248000
72.10000000000001,0.693825334906578,0.8603139639571827,0.041172212604433295,1.0748082888126373,2.34935018658638,407,46.23,-0.023513419573428108,218,16.0,989.02,3256000
71.10000000000001,0.43987364292144776,0.797315004998517,0.03980763667728752,1.134696183204651,2.2960139125585557,408,43.05,-0.009336093630408868,217,11.9,937.0,3264000
68.30000000000003,0.6764294064044952,0.7094950618140343,0.03179724717047065,1.08678504049778,2.0819602727890016,409,40.63,-0.006277632688415906,217,11.9,905.01,3272000
66.20000000000002,0.6904014033079148,0.7986321934966334,0.04102276598569006,1.0704245620965958,2.338054107427597,410,39.72,-0.015741745483828708,217,11.9,895.51,3280000
68.0,0.6763977080583572,0.9432047763938352,0.05426398256327957,1.0575877475738524,2.523698801398277,411,41.18,-0.010618732400180306,217,11.9,901.43,3288000
71.0,0.6340240156650543,0.7545285565447317,0.03888100454583764,1.0564530581235885,2.256855447888374,412,42.54,-0.010913223635143368,217,11.9,911.08,3296000
71.0,0.6340986466407776,0.807298619982152,0.047039798921905455,1.0638885188102722,2.48027472615242,413,43.68,-0.018443744209944272,217,11.9,917.59,3304000
71.10000000000001,0.6855510550737381,0.6847846746464131,0.031567489935550835,1.0525065207481383,2.0391254943609236,414,44.21,-0.019393950773373945,217,11.9,930.42,3312000
69.30000000000003,0.6860621851682663,0.7118277079771499,0.03873599054757506,1.055546458363533,2.3035943615436554,415,44.24,-0.009949143812991678,217,11.9,938.39,3320000
69.30000000000003,0.6753052753210068,0.7798427638299908,0.03876751394942403,1.0647430419921875,2.2780710572004317,416,43.5,-0.011885426869703224,217,11.9,943.18,3328000
74.10000000000001,0.6243007212877274,0.7798148715741552,0.04199934573844075,1.0422120273113251,2.339012371301651,417,46.51,-0.015312332526082172,216,13.0,980.66,3336000
74.10000000000001,0.7019721758365631,0.8121006323650977,0.04059811280108988,1.0586348366737366,2.2698135524988174,418,47.11,-0.024016204131767152,216,16.700000000000003,995.06,3344000
75.0,0.678411849141121,0.7961915116406169,0.04101873433217406,1.0895131039619446,2.272216922044754,419,48.9,-0.017922543311033223,216,18.900000000000002,1020.47,3352000
75.0,0.6520756965875626,0.6964223913037038,0.033627564129419626,1.070316680073738,2.1321931570768355,420,49.05,-0.003927031693747267,216,18.900000000000002,1022.36,3360000
78.0,0.6787534093856812,0.7996712548157583,0.043368085897527636,1.0873756021261216,2.3908897715806963,421,51.89,-0.01910993282624986,216,22.800000000000004,1061.4,3368000
81.0,0.7260744404792786,0.726950775583323,0.033768449695780876,1.0904861557483674,2.12263142824173,422,55.34,-0.012781629752134904,216,31.8,1102.29,3376000
81.0,0.5736671996116638,0.8518584394762996,0.04481162657961249,1.1024941498041152,2.473047502040863,423,56.15,-0.01480960200598929,216,32.9,1105.28,3384000
75.0,0.7039535635709763,0.6359289422661811,0.024529772959649563,1.1314682161808014,1.8186244314908981,424,46.58,-0.004275681088183774,216,8.0,985.82,3392000
75.0,0.6235811769962311,0.7974148058834346,0.03616629107389599,1.0568499946594239,2.1827824229001997,425,44.43,-0.01816171115511679,216,8.0,960.87,3400000
75.50000000000004,0.6694478929042816,0.7175998975935723,0.03793655593879521,1.0713321161270142,2.278571683764458,426,44.81,-0.01037674478488043,216,8.0,966.23,3408000
75.50000000000004,0.6512727338075638,0.8107520656702881,0.038229412590153514,1.0727123230695725,2.2667730730772018,427,43.91,-0.008959045549563598,216,8.0,950.54,3416000
81.0,0.7094121426343918,0.6448557912954662,0.033923468496650455,1.0757378667593003,2.0496041852235796,428,45.37,-0.012365014658716972,216,8.0,972.95,3424000
81.0,0.6397505486011505,0.7695827927069396,0.04734871646855027,1.1079010874032975,2.507041594386101,429,45.1,-0.013940018279245124,216,8.0,970.05,3432000
80.10000000000001,0.6159780848026276,0.7228384962148254,0.04194453248288482,1.1471236616373062,2.253245288133621,430,45.34,-0.017061728606349788,216,8.0,975.59,3440000
80.10000000000001,0.7196430361270905,0.6792201035403567,0.032535104523412885,1.1036310285329818,2.002429416179657,431,45.14,-0.016538677201024258,216,8.0,978.08,3448000
81.0,0.6708264023065567,0.7274207172959986,0.038764689518138766,1.087790384888649,2.1899724870920183,432,45.33,-0.014896360402926802,216,8.0,983.78,3456000
72.80000000000007,0.681054909825325,0.6759062652407033,0.03528485134243965,1.0795528042316436,2.099103444814682,433,44.41,-0.014253549572022167,216,8.0,981.2,3464000
72.10000000000001,0.6752751576900482,0.6763827871348014,0.03379449229920283,1.0760757660865783,2.046620584130287,434,43.51,-0.010525520218652672,216,8.0,979.44,3472000
72.10000000000001,0.6847347384691238,0.6911048202000819,0.036600368930958214,1.109825973510742,2.1860748225450517,435,42.88,-0.012579667029785923,216,8.0,971.32,3480000
78.10000000000001,0.6694789242744446,0.6780462172414219,0.034752775337547066,1.1009331446886064,2.1065735483169554,436,45.26,-0.010701799703238066,216,8.9,994.66,3488000
79.10000000000001,0.6661063212156296,0.7155602547973667,0.04302363641560078,1.0723691302537919,2.291196179986,437,48.84,-0.025223057608818635,216,21.9,1059.11,3496000
80.10000000000001,0.6914439135789872,0.6819619534549326,0.03685638432623819,1.076505919098854,2.1612084591388703,438,51.19,-0.014060590040171518,216,24.7,1100.73,3504000
81.10000000000001,0.5113113403320313,1.0753174020099898,0.07935087640536949,1.0998365890979767,2.321185269355774,439,54.49,-0.012740628625033423,216,26.900000000000002,1141.02,3512000
81.10000000000001,0.6700769948959351,0.6868351376014148,0.038099110210314396,1.0929320228099824,2.2166418755054473,440,55.14,-0.021567851287545636,216,26.900000000000002,1155.04,3520000
81.10000000000001,0.6873489767313004,1.862412735546547,0.09257409822661429,1.090471886396408,2.7601954984664916,441,56.4,-0.03390192679798929,216,26.0,1156.67,3528000
79.0,0.7124726635217666,0.8255273487126895,0.043226117747835816,1.0801491564512253,2.3237865406274794,442,55.17,-0.018041523583815434,215,26.900000000000002,1139.82,3536000
79.0,0.7014800095558167,0.74057525868991,0.03293443915899843,1.0638842248916627,2.0744128400087356,443,54.55,-0.014908368511241861,215,27.0,1134.15,3544000
81.0,0.7069861209392547,1.053848468964812,0.04883182709570974,1.0596581315994262,2.5145517617464064,444,56.63,-0.010630583798047155,215,27.0,1129.47,3552000
81.0,0.7498466992378234,0.822074995456459,0.0410901095578447,1.0626297634840012,2.280403288602829,445,57.24,-0.011967883053002878,215,29.8,1130.17,3560000
81.10000000000001,0.646156604886055,0.8597244991027485,0.042428085426799954,1.0826708859205245,2.3516039603948595,446,59.42,-0.018587003688444383,215,32.9,1126.97,3568000
81.10000000000001,0.6707672202587127,0.653352047884855,0.03729164221091196,1.0745020961761476,2.210432232618332,447,58.65,-0.014851030564168468,215,30.900000000000002,1105.14,3576000
81.80000000000007,0.6625843638181687,0.672455887406932,0.03628472251817584,1.065894238948822,2.201869121789932,448,58.25,-0.010007980070076883,215,30.900000000000002,1100.71,3584000
81.80000000000007,0.5831954854726792,0.9047999666502464,0.05846054634079337,1.0790666460990905,2.662308931350708,449,59.55,-0.013133871686877683,215,31.9,1105.82,3592000
90.20000000000002,0.6678685539960861,0.7029064361986573,0.035723407100886104,1.0803743654489517,2.1223906683921814,450,60.54,-0.013383303992450237,215,31.9,1117.59,3600000
79.20000000000002,0.2836333900690079,0.7524387602397776,0.03694643803406507,1.119299778342247,2.1851625055074693,451,54.2,-0.023653905173268867,215,19.9,1038.23,3608000
79.20000000000002,0.7103339010477066,0.7095344395825143,0.03153435616521165,1.101620706319809,1.9677854746580123,452,50.68,-0.009160026719619054,215,11.0,978.07,3616000
78.10000000000001,0.7144679921865463,0.5981523236878248,0.03184396679047495,1.1194183671474456,2.0275884252786636,453,48.0,-0.00855345084433793,215,11.0,963.87,3624000
79.20000000000002,0.715112817287445,0.7367129364132959,0.043977183648385106,1.1140024769306183,2.300732145905495,454,50.11,-0.01244021352591517,215,11.0,984.19,3632000
79.20000000000002,0.6750504720211029,0.5560878241341118,0.030320087927393616,1.1201491725444794,1.919583659172058,455,50.17,-0.006923053729929051,215,11.0,990.49,3640000
78.10000000000001,0.7046632277965545,0.7051766356152384,0.03717454918427393,1.1205087208747864,2.205450837612152,456,51.51,-0.016560737940017133,215,11.0,1012.04,3648000
78.10000000000001,0.7134585279226303,0.65299498734957,0.03378082294715568,1.0940672969818115,2.0375268840789795,457,50.49,-0.013459583671501605,215,11.0,1032.58,3656000
78.0,0.7263667523860932,0.6121104540358435,0.02977956872433424,1.097818036675453,1.8946825885772705,458,48.96,-0.011224784697260475,215,11.0,1038.13,3664000
78.10000000000001,0.7099963492155075,0.6867927513769739,0.03698316227179021,1.0980930638313293,2.1208124202489853,459,49.59,-0.016749240995559377,215,11.0,1055.7,3672000
83.20000000000002,0.704989778995514,0.7102010199381193,0.037553873062133786,1.0685174161195754,2.1699863696098327,460,51.16,-0.021484114345075796,215,11.0,1072.08,3680000
85.40000000000003,0.7004180473089218,0.7094580710649591,0.033960353501606734,1.0928224045038224,2.0797231978178026,461,53.24,-0.008566141527844594,215,11.0,1098.86,3688000
85.10000000000001,0.6586691009998321,0.9219380080029073,0.04970527186524123,1.0875540560483932,2.506118936538696,462,52.6,-0.02430933472205652,215,11.0,1109.15,3696000
83.20000000000002,0.6971204227209091,0.6887045648505881,0.03517332162242383,1.1009186279773713,2.1170687556266783,463,52.38,-0.00962708815382939,215,11.0,1109.14,3704000
83.0,0.6684872543811798,0.6780953377066083,0.03148760865908116,1.0782809847593307,1.9862153875827788,464,51.71,-0.015726214009337127,214,11.0,1096.86,3712000
83.20000000000002,0.6658510571718216,0.7384722081758375,0.03773539362009615,1.0842791873216628,2.207889887690544,465,53.42,-0.014756869297007142,214,14.600000000000001,1113.25,3720000
85.10000000000001,0.6201086980104447,0.7049561301755337,0.03913291899487376,1.09241808116436,2.227283551096916,466,56.94,-0.005697571181808598,214,19.9,1162.35,3728000
89.50000000000004,0.7739406949281693,0.8722638118091841,0.050089224823750556,1.1034687155485152,2.5698697602748872,467,63.57,-0.008982769785943675,214,29.1,1210.73,3736000
96.10000000000001,0.5673617124557495,0.9963746914513707,0.0763494791276753,1.122001702785492,2.6142187970876694,468,69.08,-0.02066747817909345,214,36.9,1268.59,3744000
96.10000000000001,0.6972269243001938,0.6303210439090337,0.030674586636014283,1.152544516324997,2.0219463753700255,469,70.06,-0.005036072146031074,214,41.9,1280.3,3752000
94.20000000000002,0.6690745955705643,0.7267579672021387,0.03775705631822348,1.1194959878921509,2.233304625749588,470,68.85,-0.01707813786662882,214,42.0,1280.03,3760000
94.20000000000002,0.6574402683973313,0.6795029281045063,0.03897212191252038,1.0905124425888062,2.1322292244434355,471,68.77,-0.015878285662038253,214,41.9,1272.78,3768000
89.70000000000006,0.27679650247097015,1.0257883693930971,0.05791259474819526,0.90812007766217,2.480753780603409,472,66.13,-0.020793073235545308,214,33.9,1240.75,3776000
89.70000000000006,0.7240933060646058,0.6441627707283785,0.033103835766669365,1.1055649638175964,1.965204963684082,473,64.37,-0.01217063144169515,214,31.9,1218.88,3784000
86.0,0.6689106160402298,0.7427733749964769,0.04190226478967816,1.090740749835968,2.218738217949867,474,61.51,-0.020197058925405145,214,30.700000000000003,1178.18,3792000
82.40000000000003,0.7351609694957734,0.5972926898984733,0.03175933209946379,1.0760695624351502,1.9514679926633836,475,59.54,-0.011966302267101128,214,27.9,1165.93,3800000
82.40000000000003,0.6948799520730973,0.6029520311205874,0.0293029122101143,1.094965306520462,1.874536576271057,476,59.42,-0.011748449642327614,214,27.9,1160.47,3808000
86.30000000000003,0.7390186667442322,0.8682403540701685,0.04518428387586027,1.0607207560539245,2.423500319719315,477,61.88,-0.010353411265532486,214,27.9,1171.97,3816000
94.30000000000003,0.6478291255235672,0.8079599837255583,0.044238106454722585,1.0778851318359375,2.370224667787552,478,62.88,-0.02192166129418183,214,30.700000000000003,1190.75,3824000
99.20000000000002,0.6909319800138474,0.686110646865627,0.03323829639237374,1.0876109611988067,2.0304594093561175,479,64.16,-0.010241926707094536,214,30.700000000000003,1204.12,3832000
101.20000000000002,0.5913006263971329,0.7826295242672416,0.045640359665267166,1.0664206331968307,2.425935308933258,480,64.83,-0.015419964854372666,213,30.700000000000003,1209.54,3840000
101.20000000000002,0.6969743728637695,0.8001869882903679,0.045427151205949486,1.0624897944927216,2.413419812321663,481,66.27,-0.016869013522955355,213,30.700000000000003,1208.38,3848000
96.10000000000001,0.6754703211784363,0.6499936267052838,0.03512405416928232,1.0705208367109298,2.141118297576904,482,62.35,-0.007846874872921034,213,30.700000000000003,1203.9,3856000
94.20000000000002,0.6723732370138168,0.9317489122147685,0.041473464188165964,1.0887725991010666,2.2728816175460818,483,61.08,-0.014067475228803233,213,30.700000000000003,1198.8,3864000
94.20000000000002,0.6844850456714631,0.739721359959279,0.03896016221027821,1.076333464384079,2.160929461717606,484,61.26,-0.019987842030241156,213,30.700000000000003,1194.71,3872000
96.10000000000001,0.647918063402176,0.8141712561843087,0.04728880805429071,1.0643973022699356,2.3787156105041505,485,61.96,-0.012720971211747383,213,31.6,1190.62,3880000
96.10000000000001,0.6423871129751205,0.930852763512058,0.039845392075367275,1.054433434009552,2.294846510887146,486,62.9,-0.01643162615946494,213,32.9,1189.78,3888000
97.40000000000003,0.6784716206789017,0.8096951034250789,0.04122563053620979,1.0793194144964218,2.24759725689888,487,63.86,-0.016734728767187335,213,33.8,1190.12,3896000
100.10000000000001,0.6353902268409729,0.9653385371119921,0.04443504180992022,1.0684943997859955,2.36714730322361,488,67.19,-0.016493357494764497,213,39.0,1229.5,3904000
