fps,frames,episode_length,explained_variance,policy_loss,clip_fraction,P09:episode_rewards,policy_entropy,epoch_idx,value_loss,P01:episode_rewards,advantage_norm,PMM:episode_rewards,approx_kl_divergence,grad_norm
197,5242880,320.48,-3.01748514175415e-08,-0.0007299799126485595,0.2923095703125,150.0,1.6935901381075382,512,0.005319805549117973,0.0,15.96871708035469,82.75,0.0013125296986800095,0.0474072452273608
197,5253120,323.94,7.450580596923829e-10,-0.00035179074984625913,0.2456298828125,227.5000000000002,1.758246798813343,513,0.00785186072521924,22.500000000000007,15.968715208768845,104.25,0.001222500122389647,0.05308998517888995
197,5263360,326.56,0.0,-0.0007624112120538484,0.25185546875,300.0,1.7814114555716514,514,0.008392299952174654,25.0,15.96871766448021,127.75,0.0009231955992817121,0.05509793717320599
197,5273600,325.87,-1.899898052215576e-08,-0.0009506048329058104,0.276220703125,275.0,1.7748147286474705,515,0.006638935813970193,25.0,15.968714916706086,134.75,0.0011261965852625623,0.051073559270250944
197,5283840,318.27,2.0489096641540527e-08,-0.0005717876516428078,0.271826171875,252.50000000000023,1.7750165306031704,516,0.007576755427726312,25.0,15.968717592954636,127.25,0.0011452471106792928,0.05368617342248594
197,5294080,316.78,-1.4901161193847656e-08,-0.000220271669968497,0.294384765625,275.0,1.7676858656108378,517,0.008080702037705122,25.0,15.968717366456985,128.0,0.0013291134771975521,0.05349979295287609
197,5304320,316.12,-1.30385160446167e-08,-0.0004075673678016756,0.2338623046875,250.0,1.7671726495027542,518,0.009894706171508005,25.0,15.968717539310456,133.0,0.000895691645416008,0.056033889868656796
197,5314560,324.48,-1.862645149230957e-08,-0.0008508101487677777,0.2212646484375,300.0,1.7788973420858383,519,0.010115465391572797,50.0,15.968717789649963,154.25,0.0007961831005644626,0.052736657169876876
197,5324800,323.04,-1.2665987014770507e-08,-0.000504603188346664,0.228955078125,250.0,1.7713534951210022,520,0.007269325532561766,25.0,15.968716984987259,139.5,0.0008778018520843034,0.05292506701647023
197,5335040,330.52,-5.587935447692871e-09,-0.0008577680775488262,0.246826171875,325.0,1.760034417361021,521,0.009743876040374744,25.0,15.96871777176857,160.5,0.0008750242113535478,0.054144832139019286
197,5345280,333.46,-1.1548399925231934e-08,-0.0009959333463484654,0.278369140625,277.5000000000002,1.7729865968227387,522,0.008930839952131463,25.0,15.96871713399887,150.75,0.0010499658234948584,0.05427766980161203
197,5355520,331.87,-2.6077032089233397e-09,-0.0003992127880337648,0.2203369140625,300.0,1.7782013811171056,523,0.008187134908439475,47.50000000000001,15.968717730045318,158.25,0.0008830686170483659,0.05240157313352798
197,5365760,331.08,1.1920928955078126e-08,-0.0012620873501873575,0.3161376953125,277.5000000000002,1.7716523922979832,524,0.00936292098310787,50.0,15.968714386224747,154.75,0.0011275118827256847,0.054310521056924035
197,5376000,325.58,-1.4901161193847657e-09,-0.0008118181107420241,0.272216796875,250.0,1.7618453964591025,525,0.009072959594777785,25.0,15.968717527389526,148.75,0.000996456765210496,0.05885701205133246
197,5386240,334.45,1.30385160446167e-08,-0.0007198069259175099,0.2292724609375,277.5000000000002,1.7455962337553501,526,0.009696041318602511,50.0,15.96871766448021,166.25,0.0008883861007205951,0.05334309779712073
197,5396480,330.23,-1.0430812835693359e-08,-0.00040090569600579327,0.2356201171875,252.50000000000023,1.7260927513241768,527,0.00895373762868985,25.0,15.968717592954636,152.25,0.0010225907785159194,0.05442935251706251
197,5406720,329.41,-1.1920928955078126e-08,-0.0007613405425217934,0.2019287109375,300.0,1.7173414669930935,528,0.01031732929914142,25.0,15.968717730045318,159.25,0.0007190442722787793,0.05386249793131902
197,5416960,326.45,5.960464477539063e-09,-0.0009105713972530794,0.2430419921875,300.0,1.7054390974342823,529,0.010593413709375454,47.50000000000001,15.968717634677887,158.25,0.0009190872840690645,0.05500192221682376
196,5427200,330.8,-7.450580596923829e-10,-0.0008251358263805742,0.229345703125,302.5000000000002,1.7077593699097633,530,0.011839186881115894,50.0,15.96871782541275,180.5,0.0008401552827422166,0.05690592714303457
196,5437440,337.5,3.725290298461914e-09,-0.0010874095914914506,0.3178955078125,350.0,1.747830855846405,531,0.009138443158371956,50.0,15.968717569112778,187.25,0.0012061345611812158,0.05399383770757804
196,5447680,343.07,-1.1175870895385742e-09,-0.0006303173659034655,0.237255859375,425.0,1.7607535608112812,532,0.011772875128917804,47.50000000000001,15.968717777729035,202.75,0.0008879993236490691,0.05646840777569875
196,5457920,353.59,-1.0430812835693359e-08,-0.0011240655192523263,0.256103515625,425.0,1.7697788432240487,533,0.010809169159801967,25.0,15.968717783689499,208.25,0.0008910822754870651,0.058747418106095385
196,5468160,346.11,2.570450305938721e-08,-0.0007663255353691056,0.2150390625,482.5000000000007,1.7600003153085708,534,0.011752931428782176,25.0,15.968717896938324,210.75,0.0007318713470255034,0.055429441180539885
196,5478400,337.65,1.4901161193847656e-08,-0.0011090993430116214,0.2944580078125,377.5000000000002,1.7560543090105056,535,0.008935954098433285,25.0,15.968716967105866,198.75,0.001129441580656021,0.05263545676639666
196,5488640,332.35,1.1548399925231934e-08,-0.000584942563000368,0.2260498046875,355.00000000000045,1.769413072615862,536,0.01174237155355513,47.50000000000001,15.968717861175538,190.5,0.0007793831434810272,0.05735361546899863
196,5498880,332.67,-7.82310962677002e-09,-0.0009512462962447899,0.2509033203125,377.5000000000002,1.7697193875908852,537,0.008429221579990553,25.0,15.968717312812805,178.75,0.0009632535691764587,0.05425354386826613
196,5509120,332.15,8.195638656616212e-09,-0.0011296653130557389,0.2533935546875,405.00000000000045,1.7437268227338791,538,0.007296992162548577,25.0,15.968716382980347,165.5,0.0009521329521447796,0.050112005221774766
196,5519360,332.96,-2.1979212760925294e-08,-0.001043629282139591,0.28583984375,475.0,1.7229078613221644,539,0.008832277666624578,25.0,15.968717479705811,167.75,0.0009966092039277897,0.053637684730980094
196,5529600,323.01,-1.0430812835693359e-08,-0.0007850623300328152,0.2762451171875,252.50000000000023,1.6884662076830863,540,0.00605565822211247,25.0,15.96871721148491,137.5,0.0010130567260489443,0.05059752020599163
196,5539840,320.49,-1.899898052215576e-08,-0.0006753014247806277,0.3240234375,200.0,1.697442227602005,541,0.005509633093168986,0.0,15.96871577501297,123.5,0.0011351220873223155,0.05068432785565115
196,5550080,308.75,-2.6822090148925782e-08,-0.0007554875086498214,0.2796875,175.0,1.7088531590998173,542,0.0059341639716137705,0.0,15.968714624643326,92.0,0.0010411621417688367,0.04979705193709786
196,5560320,310.63,-1.0058283805847169e-08,-0.0007395307067781687,0.268896484375,175.0,1.7389494113624095,543,0.00666521716316879,0.0,15.968717259168624,99.0,0.0009748492457561042,0.050788490308907384
196,5570560,312.78,-7.078051567077636e-09,-0.0009653219756728503,0.2956787109375,200.0,1.7608061723411084,544,0.007001315069601333,25.0,15.968717366456985,96.75,0.0010428683030681896,0.0511060274140106
196,5580800,319.17,6.7055225372314455e-09,-0.0005961736405879492,0.2367431640625,225.0,1.7753958970308303,545,0.007112060592976377,22.500000000000007,15.968717205524445,110.75,0.0008068930925048789,0.05258399658862132
196,5591040,325.03,-4.470348358154297e-09,-0.0007310598502954235,0.2593505859375,227.5000000000002,1.7764364957809449,546,0.007786319167456668,0.0,15.968715012073517,118.25,0.0009493351000173789,0.05269911546853616
196,5601280,325.07,4.097819328308106e-09,-0.0005823625288030598,0.2713134765625,250.0,1.764641910791397,547,0.0072202595941234906,0.0,15.96871738433838,125.5,0.0008909803682200845,0.05340577754709367
196,5611520,328.93,2.0489096641540527e-08,-0.000799464235024061,0.2453857421875,252.50000000000023,1.7570570968091488,548,0.009536507538723527,22.500000000000007,15.968717736005782,137.75,0.0008219528557134482,0.054470503990778206
196,5621760,330.39,-3.7252902984619143e-10,-0.0010500658005184959,0.29013671875,277.5000000000002,1.7354109197854997,549,0.008846141901813098,25.0,15.968717640638351,141.0,0.0009876212199685596,0.05477585307538411
196,5632000,335.02,-4.8428773880004884e-09,-0.0006677094555925578,0.228271484375,327.5000000000002,1.734277069568634,550,0.009902057399631303,25.0,15.968717873096466,160.75,0.0008032957676221031,0.05396845528996952
196,5642240,338.46,4.097819328308106e-09,-0.0007902790297521278,0.2705322265625,325.0,1.747005670517683,551,0.010120597156128498,25.0,15.968717497587203,165.75,0.0008487189974857757,0.05625700066076752
196,5652480,341.74,-7.450580596923828e-09,-0.0010942804539809004,0.2723388671875,375.0,1.7612818650901318,552,0.010416674514272018,25.0,15.968717789649963,187.0,0.0008966526632434579,0.05408062726774272
196,5662720,332.86,-1.1920928955078126e-08,-0.0007351337000727654,0.2482177734375,375.0,1.756374216079712,553,0.009277166363062861,25.0,15.9687175989151,177.5,0.0007369540187511347,0.055342504313209674
196,5672960,325.83,-2.8312206268310546e-08,-0.0007937111913633998,0.293359375,375.0,1.7490127988159656,554,0.007137009074733669,25.0,15.968716162443162,171.5,0.0009010508989717892,0.05194277487249148
196,5683200,317.2,7.450580596923829e-10,-0.0007792058077029651,0.265283203125,275.0,1.743864146620035,555,0.00834033506052947,0.0,15.968717610836029,135.25,0.0009416506440317107,0.05236943750080605
196,5693440,317.62,-4.097819328308106e-09,-0.00047804754722164945,0.20654296875,225.0,1.7261236138641833,556,0.0068079259146088585,0.0,15.96871766448021,120.25,0.0007423593173740528,0.05184129617424814
195,5703680,323.43,-1.862645149230957e-09,-0.0009036561219545547,0.2697265625,252.50000000000023,1.7412633799016475,557,0.008196314738233923,22.500000000000007,15.96871777176857,127.75,0.0008454628271493903,0.05371615063922395
195,5713920,326.35,2.2351741790771484e-08,-0.000573939472087659,0.2500732421875,330.0000000000004,1.7434182710945607,558,0.007200905404442892,25.0,15.968717241287232,139.5,0.0008755776517944014,0.05220324510580175
195,5724160,324.63,5.960464477539063e-09,-0.0006301470184553182,0.2419677734375,302.5000000000002,1.7208629287779331,559,0.006033919243952824,25.0,15.968717247247696,132.25,0.0009297570624070772,0.050285921148896386
195,5734400,320.23,5.587935447692871e-09,-0.0007340550400840584,0.2858642578125,302.5000000000002,1.7245189070701599,560,0.0077149434433522405,25.0,15.968717515468597,125.5,0.0008943263056494288,0.05491892988802512
195,5744640,320.79,-1.2665987014770507e-08,-0.0007573131184472004,0.2914794921875,300.0,1.7352787010371684,561,0.008056856679559132,25.0,15.968717592954636,129.0,0.0009696646492898253,0.052668822632193336
195,5754880,316.85,1.1175870895385742e-09,-0.0005931728988798568,0.235791015625,300.0,1.7018500663340093,562,0.006135790108237416,25.0,15.96871750354767,127.75,0.0008060144999248564,0.04888122508459067
195,5765120,313.49,1.7508864402770997e-08,-0.0006736735866070375,0.2419189453125,225.0,1.6876062028110028,563,0.007318427223071922,25.0,15.96871758699417,114.5,0.0007909806859430546,0.05220943813771846
195,5775360,313.35,1.1920928955078126e-08,-0.0006912287055456546,0.2315673828125,225.0,1.684019573777914,564,0.008866153693998059,25.0,15.968717527389526,112.5,0.0007243750816513739,0.05399876320185539
195,5785600,317.35,-2.123415470123291e-08,-0.0008290865876915632,0.2110595703125,252.50000000000023,1.68239626288414,565,0.008984250204230193,25.0,15.968717885017394,132.0,0.0007731476606636534,0.0476259119998657
195,5795840,321.99,-3.3527612686157227e-09,-0.0006144599130493589,0.2624755859375,352.5000000000002,1.6757528379559516,566,0.008786251006949897,25.0,15.968717783689499,153.0,0.0008644717056199624,0.054481228700871055
195,5806080,329.83,2.9802322387695314e-09,-0.00034418439463479444,0.23486328125,352.5000000000002,1.667403730750084,567,0.010110101868122001,25.0,15.968717908859253,163.5,0.0007512699119274658,0.055070487130320665
195,5816320,329.56,-6.7055225372314455e-09,-0.0006871346133266343,0.2560546875,425.0,1.6919873669743537,568,0.009492093936569291,25.0,15.968717688322068,175.75,0.000830355673053873,0.05371421248600637
195,5826560,327.24,3.725290298461914e-09,-0.000762273575674044,0.2653076171875,330.0000000000004,1.7055204786360263,569,0.00915031569365965,25.0,15.968717437982558,163.25,0.0008170500386967206,0.051256760984432215
195,5836800,318.05,1.5273690223693846e-08,-0.000913384958403185,0.2409423828125,280.00000000000045,1.6919202543795109,570,0.007047316506486823,25.0,15.968717682361603,151.25,0.000775408748773998,0.04798167995695286
195,5847040,316.46,-1.825392246246338e-08,-0.0005175092621357181,0.2567626953125,252.50000000000023,1.6825044579803943,571,0.007790887859289342,25.0,15.968717533349992,136.75,0.0007727124579105293,0.05138586722184291
195,5857280,320.36,-1.899898052215576e-08,-0.0008239688326284522,0.2665283203125,287.5000000000011,1.7001305922865868,572,0.009931368929392193,25.0,15.968717861175538,146.75,0.0008037593599908632,0.05366330147582379
195,5867520,325.99,-4.097819328308106e-09,-0.0007605477509059711,0.2750732421875,402.5000000000002,1.738916175812483,573,0.008982295519672334,25.0,15.968717801570893,161.25,0.0008758522455650563,0.05226168068217242
195,5877760,333.01,1.3783574104309083e-08,-0.0007443149126629578,0.2588134765625,427.5000000000002,1.748853251338005,574,0.010479806227158406,25.0,15.968717622756959,184.25,0.0007857704260715081,0.0554787417816686
195,5888000,339.11,4.097819328308106e-09,-0.0006935673951375066,0.23515625,500.0,1.7472020879387855,575,0.011125940573765546,25.0,15.968717688322068,196.75,0.0007339973978503167,0.0539237081051611
195,5898240,344.03,-1.1175870895385742e-09,-0.0006935027660802007,0.239697265625,507.5000000000006,1.7522722139954567,576,0.00975783411959128,25.0,15.96871782541275,209.5,0.0007119152027655673,0.05577396821803678
195,5908480,341.96,1.6763806343078613e-08,-0.0006844198058388428,0.2501953125,500.0,1.7463945485651493,577,0.007806177112615842,25.0,15.968717575073242,187.0,0.0007812090353468193,0.05319643514218336
195,5918720,338.33,1.30385160446167e-08,-0.0007667854901228566,0.2375244140625,325.0,1.7422511838376522,578,0.012390157782647293,25.0,15.968717730045318,182.0,0.0007161174874511289,0.056307150012794516
195,5928960,342.11,-8.568167686462402e-09,-0.000483356014592573,0.2388427734375,325.0,1.74007024243474,579,0.010408763795931008,25.0,15.96871775984764,174.75,0.0006623467463185761,0.054180148533417606
195,5939200,351.26,1.4528632164001465e-08,-0.00044337559411360415,0.20771484375,400.0,1.7435092695057393,580,0.011126994342339458,25.0,15.968717801570893,198.75,0.0006077923523889695,0.05536395617294386
195,5949440,365.49,-2.16066837310791e-08,-0.0007532420924690087,0.2067138671875,457.5000000000006,1.7235278367996216,581,0.013546448401757515,50.0,15.968717861175538,224.25,0.0006144109750664484,0.05649435421301108
195,5959680,367.89,7.450580596923829e-10,-0.0007054944191622781,0.2642333984375,457.5000000000006,1.7043365351855755,582,0.011066498626314569,50.0,15.968717736005782,235.5,0.0007158493386668852,0.058247773318253204
195,5969920,372.66,-7.450580596923828e-09,-0.0008090325303783174,0.272216796875,525.0,1.7238412141799926,583,0.011990009634064335,75.0,15.968717640638351,245.25,0.0007876812378071918,0.055517255101296514
194,5980160,371.13,-7.82310962677002e-09,-0.0006028723164490657,0.2063720703125,525.0,1.7169001132249833,584,0.011632813858159351,97.5,15.96871775984764,242.5,0.0006353498307987593,0.05436820198857032
194,5990400,371.5,-1.899898052215576e-08,-0.0010084095360070934,0.2489501953125,525.0,1.7284043051302433,585,0.012401490969932639,75.0,15.968717914819717,250.75,0.0007147330673376473,0.05435752045516209
194,6000640,366.35,-1.0430812835693359e-08,-0.0006183039942698088,0.2130859375,502.5000000000002,1.7072988107800484,586,0.009407279733204632,75.0,15.968717527389526,231.75,0.0006273038012750476,0.05295880889995937
194,6010880,360.39,1.862645149230957e-09,-0.0006784681616409216,0.1990234375,525.0,1.6938334986567498,587,0.009879346310481197,50.0,15.96871783733368,222.5,0.0006149304656247523,0.053652980737249466
194,6021120,361.76,1.2293457984924316e-08,-0.0007445499195455341,0.2358154296875,425.0,1.7033103927969933,588,0.009886150022975927,50.0,15.968717640638351,199.5,0.000679363994852622,0.05299300054869773
194,6031360,368.4,1.1175870895385742e-09,-0.0006986060776398517,0.240966796875,425.0,1.7194847270846367,589,0.010003007993964275,50.0,15.968717509508133,198.0,0.0007052592497473143,0.05682411888213821
194,6041600,363.11,-1.4528632164001465e-08,-0.0007225469413242536,0.2558349609375,427.5000000000002,1.7235864490270614,590,0.009635219798292382,50.0,15.968717783689499,197.5,0.0007269409391255976,0.055417252547159915
194,6051840,358.76,7.450580596923829e-10,-0.0007107219709723723,0.2423583984375,430.0000000000004,1.7161391444504261,591,0.010029570023789347,50.0,15.968717670440673,197.25,0.0007067150880942563,0.0531171507921082
194,6062080,349.23,-1.3783574104309083e-08,-0.000755839283374371,0.273681640625,475.0,1.7352575466036797,592,0.010428647714434192,47.50000000000001,15.96871771812439,194.0,0.0007105580387445798,0.05533233539490564
194,6072320,353.02,-1.4156103134155273e-08,-0.0009539228442008608,0.2692626953125,525.0,1.7357112310826779,593,0.01171095749232336,47.50000000000001,15.968717789649963,220.0,0.0007579152104852938,0.05683729912196722
194,6082560,344.03,1.9744038581848144e-08,-0.0007419547629979207,0.204296875,452.50000000000017,1.7238759838044644,594,0.01265701154989074,50.0,15.968717730045318,215.25,0.0005910728992574831,0.05448931054606574
194,6092800,345.67,5.587935447692871e-09,-0.000636334324372001,0.204833984375,350.0,1.6911722891032697,595,0.011799847742076963,50.0,15.968717783689499,213.0,0.0005723234854343673,0.05436780541765555
194,6103040,352.16,1.0058283805847169e-08,-0.0006440417932026321,0.206103515625,527.5000000000002,1.7059241004288197,596,0.013415042331325821,100.0,15.968717855215072,251.5,0.0005589949106692416,0.05576231303293849
194,6113280,353.27,-1.3783574104309083e-08,-0.00036466047604335474,0.219970703125,527.5000000000002,1.712463952600956,597,0.01111257804586785,100.0,15.968717783689499,251.25,0.0006060382687962829,0.05461868585584858
194,6123520,354.07,8.195638656616212e-09,-0.0005603191995760426,0.207763671875,552.5000000000002,1.710099458694458,598,0.011822442401899025,97.5,15.968717741966248,257.75,0.0005931008090556134,0.05366335834951295
194,6133760,347.91,2.421438694000244e-08,-0.0007913170149549842,0.249267578125,525.0,1.7013056620955467,599,0.011109951968683163,72.50000000000001,15.968717867136002,218.25,0.0006980304162851781,0.05495844278926869
194,6144000,354.27,1.1920928955078126e-08,-0.0007526457564381416,0.2394287109375,480.00000000000045,1.7083890594542026,600,0.011008439227225608,75.0,15.968717652559281,222.5,0.000684525183380913,0.05276856093847436
194,6154240,360.32,-7.450580596923828e-09,-0.0007230603372590849,0.2442626953125,550.0,1.7142125003039836,601,0.010960067551059183,50.0,15.96871789097786,234.5,0.000723634481892077,0.05342778700994353
194,6164480,364.06,-1.0430812835693359e-08,-0.0007694104264373891,0.228515625,550.0,1.6994991235435009,602,0.013183591671986506,50.0,15.96871787905693,239.25,0.0005859681881730694,0.05724684280394114
194,6174720,362.32,-3.3527612686157227e-09,-0.0009365135334519437,0.27001953125,550.0,1.687496019154787,603,0.010465926210599719,50.0,15.968717628717423,246.5,0.0007426217189731687,0.054046207066436605
194,6184960,370.02,-1.3783574104309083e-08,-0.0006747034181898926,0.2230224609375,550.0,1.6798076137900353,604,0.012760331782737921,75.0,15.968717646598815,261.0,0.0006362062880441499,0.05286981029953906
194,6195200,370.61,1.1548399925231934e-08,-0.0011008510235114954,0.2732421875,550.0,1.6990319401025773,605,0.01157542336732149,100.0,15.968717741966248,261.5,0.0007399382927474107,0.05492194625418116
194,6205440,368.99,1.2293457984924316e-08,-0.0004649785958463326,0.2097900390625,480.00000000000045,1.7099019683897496,606,0.013377313003002201,125.0,15.968717855215072,252.0,0.0005632927384894515,0.058134477901964396
194,6215680,373.35,-1.080334186553955e-08,-0.0007926687347207916,0.25185546875,475.0,1.7096917562186718,607,0.011936123996929383,125.0,15.968717724084854,252.25,0.0006538284475368528,0.055051666906421534
194,6225920,364.74,-1.0058283805847169e-08,-0.0007395120013825362,0.217431640625,480.00000000000045,1.7095380172133445,608,0.010292613048022758,75.0,15.968717658519745,241.5,0.0005773816715418434,0.05255468009051197
194,6236160,353.08,-1.4528632164001465e-08,-0.0005344053082808386,0.250927734375,405.00000000000045,1.7107029534876346,609,0.008080884115861409,25.0,15.96871777176857,200.25,0.0006940501863454074,0.05209784244131236
194,6246400,338.04,-2.9802322387695314e-09,-0.0008408622001297772,0.2611328125,377.5000000000002,1.7238286666572094,610,0.010589983711906826,25.0,15.968717581033706,175.5,0.000759762506126549,0.0522336146495075
194,6256640,334.25,4.097819328308106e-09,-0.0007296461175428703,0.267041015625,302.5000000000002,1.737713338434696,611,0.007183586034528844,25.0,15.968716955184936,145.25,0.0008082381674398675,0.051870627015818495
194,6266880,334.66,8.940696716308593e-09,-0.0009987110377551289,0.298291015625,277.5000000000002,1.7497686222195625,612,0.008268079944264173,25.0,15.968717575073242,151.25,0.0007986904709241571,0.051777215729685154
194,6277120,334.05,-2.0116567611694337e-08,-0.0007462007753929357,0.2933349609375,277.5000000000002,1.7584252141416072,613,0.007683712379002827,22.500000000000007,15.968717855215072,138.5,0.0007782496779782377,0.05250443383181056
194,6287360,329.45,1.2293457984924316e-08,-0.0004498622140090447,0.2533203125,250.0,1.763733474165201,614,0.005653651555439865,25.0,15.968717420101166,127.25,0.0006817376573408751,0.050543235443914356
194,6297600,325.25,-1.3411045074462891e-08,-0.0006615883958147606,0.3021240234375,225.0,1.7555740512907505,615,0.006660932606075675,25.0,15.968714547157287,116.75,0.000952107462599372,0.052536630233422976
194,6307840,321.88,-3.725290298461914e-09,-0.0005993875285639661,0.2893310546875,200.0,1.758618128299713,616,0.007490707366559946,25.0,15.96871754527092,106.25,0.0007308598619971462,0.052759500399560864
194,6318080,325.4,-4.470348358154297e-09,-0.0006565010917256586,0.2537109375,202.50000000000023,1.7489603511989116,617,0.007873560924781486,25.0,15.968717604875565,130.75,0.0005634559363613789,0.05390915751190056
194,6328320,324.08,-1.7136335372924803e-08,-0.0004983944178093225,0.2358154296875,225.0,1.7446623407304287,618,0.008013649969916515,25.0,15.96871787905693,136.25,0.0006605645292125928,0.05513859429953012
194,6338560,318.62,-3.3527612686157227e-09,-0.0008571742080675903,0.313623046875,225.0,1.7584844209253787,619,0.006971168248855975,25.0,15.968717610836029,132.75,0.0007922242959836012,0.05151426669918714
194,6348800,320.79,-7.450580596923828e-09,-0.0007376865163678303,0.2561767578125,202.50000000000023,1.7573027163743973,620,0.008389369065116625,25.0,15.968717670440673,128.75,0.0006590121337168853,0.050535099148964924
193,6359040,320.75,7.82310962677002e-09,-0.0010619135389788425,0.3439697265625,227.5000000000002,1.7622782312333585,621,0.008665297974806663,25.0,15.968717205524445,134.25,0.0008867448654314103,0.05401614787833686
193,6369280,331.52,1.4156103134155273e-08,-0.0005791225681605283,0.2638427734375,252.50000000000023,1.756218059360981,622,0.009588853979221313,25.0,15.968717777729035,151.75,0.0006297508452860256,0.05430242635574352
193,6379520,333.3,0.0,-0.0006844579791504656,0.224462890625,412.5000000000011,1.7359077230095863,623,0.010189925128906907,25.0,15.96871771812439,170.25,0.0006448698417614196,0.051869359972679496
193,6389760,341.84,-1.862645149230957e-09,-0.0007280909259861801,0.2192138671875,412.5000000000011,1.7142832644283772,624,0.008792581399393384,50.0,15.968717741966248,176.75,0.0006171078547140496,0.05052146982512253
193,6400000,338.28,-7.450580596923828e-09,-0.0005756136801210232,0.274755859375,302.5000000000002,1.7214743502438068,625,0.008014392667246285,47.50000000000001,15.968717968463897,171.5,0.000714344105433895,0.052118539691877984
193,6410240,344.32,-9.313225746154785e-09,-0.0006194633704581065,0.2898681640625,455.0000000000004,1.7095297195017338,626,0.008026131881160836,25.0,15.968717676401138,182.0,0.0007580530830082921,0.05132124527770928
193,6420480,329.25,-4.097819328308106e-09,-0.0009434734311071225,0.3013427734375,277.5000000000002,1.723181565105915,627,0.006676462726318277,0.0,15.968717700242996,141.0,0.0008449496815813972,0.047800191876517295
193,6430720,327.93,1.1548399925231934e-08,-0.0006918606863109744,0.298193359375,312.5000000000011,1.744004000723362,628,0.006930021012885845,0.0,15.968717730045318,139.0,0.000802942243541338,0.050623323094262276
193,6440960,318.54,2.2351741790771484e-09,-0.00036975271796109156,0.31064453125,202.50000000000023,1.7475629098713399,629,0.005957002600189299,0.0,15.968717604875565,114.0,0.0007526171468668963,0.052482125506442635
193,6451200,316.02,-8.568167686462402e-09,-0.0009164079565380234,0.3095703125,200.0,1.727608321607113,630,0.0058894030495878266,0.0,15.96871570944786,111.25,0.0008195714202599902,0.050570221806993165
193,6461440,308.63,-5.215406417846679e-09,-0.0005004838414606639,0.288427734375,177.50000000000023,1.7135758340358733,631,0.005400371748453381,0.0,15.96871713399887,91.75,0.0007142653155767676,0.05048523260715422
193,6471680,305.14,-1.7136335372924803e-08,-0.0005184917474252871,0.3091064453125,150.0,1.7124505922198296,632,0.0054465201304044085,0.0,15.968702882528305,80.5,0.0008478191130890878,0.05042293968275089
193,6481920,307.36,1.5273690223693846e-08,-0.0006364834356645588,0.294970703125,177.50000000000023,1.7087662629783154,633,0.005878383768686035,0.0,15.968717437982558,86.5,0.000777030021919245,0.05041680897299992
193,6492160,316.6,-7.82310962677002e-09,-0.0006905632049893029,0.227392578125,227.5000000000002,1.6685518875718117,634,0.0072859827594584205,0.0,15.968717557191848,105.75,0.0005834838052322766,0.046487088090980754
193,6502400,316.04,0.0,-0.0004529815189016517,0.254052734375,227.5000000000002,1.642758584022522,635,0.0053826951242172075,0.0,15.968716484308242,105.5,0.0008284404017274482,0.04553628023286813
193,6512640,310.23,-1.4156103134155273e-08,-0.0006210237523191608,0.343017578125,200.0,1.6559316761791707,636,0.005997217879166783,0.0,15.968717247247696,91.75,0.0008474003875591051,0.051268069260809
193,6522880,308.12,-1.7881393432617187e-08,-0.00047313701870734806,0.2719970703125,175.0,1.6657880075275897,637,0.005986946390746794,0.0,15.96870710849762,87.0,0.0006449647444270567,0.04967704439792903
193,6533120,310.3,-1.080334186553955e-08,-0.0006401537651981925,0.2732177734375,177.50000000000023,1.665812361985445,638,0.0057376976439229566,0.0,15.968716025352478,90.25,0.0006625997520345095,0.049747208307852044
193,6543360,310.96,2.3096799850463868e-08,-0.0006522398303786759,0.320068359375,175.0,1.6570992425084115,639,0.006354185542306823,0.0,15.968716645240784,89.75,0.0008072788679413633,0.049047820016989443
193,6553600,313.01,-5.215406417846679e-09,-0.000676764970739896,0.2846435546875,175.0,1.6945415548980236,640,0.006269163427793956,0.0,15.968713110685348,100.25,0.0007545523211504701,0.05054184957474946
193,6563840,315.99,-2.421438694000244e-08,-0.00047542469037580303,0.28017578125,175.0,1.6935870699584483,641,0.006660585575355071,25.0,15.968717277050018,102.5,0.0007009124066414074,0.0501082722245933
193,6574080,320.55,2.9802322387695314e-09,-0.00044673506235994866,0.216455078125,227.5000000000002,1.72147451415658,642,0.00842134890564239,25.0,15.968715476989747,120.25,0.0006334007436720413,0.050501619718023597
193,6584320,323.18,9.313225746154785e-09,-0.000522281455778284,0.2442138671875,252.50000000000023,1.7395607456564903,643,0.007550917032705229,25.0,15.968716531991959,123.25,0.0005477257473685881,0.05148635415608266
193,6594560,327.24,-2.4959444999694825e-08,-0.0004445542432222283,0.268896484375,277.5000000000002,1.7348229132592679,644,0.007499230585017358,25.0,15.968717694282532,140.0,0.0006351788036511152,0.05671048429669465
193,6604800,329.85,-4.097819328308106e-09,-0.0005570720495597925,0.18916015625,277.5000000000002,1.7411899015307426,645,0.009212323069004925,47.50000000000001,15.968717789649963,146.0,0.0004908049322381203,0.05307281864839961
193,6615040,327.69,-6.7055225372314455e-09,-0.0008144213152263546,0.2718017578125,252.50000000000023,1.7263364352285862,646,0.009069513624854152,50.0,15.968717646598815,143.25,0.0006113775385173881,0.053097286954150634
193,6625280,327.27,1.1175870895385742e-09,-0.0006897008202940924,0.242041015625,252.50000000000023,1.7010294049978256,647,0.008566462789531215,50.0,15.968717652559281,145.25,0.0005397310107213115,0.051758552707049724
