frames,PMM:episode_rewards,value_loss,epoch_idx,fps,explained_variance,episode_length,grad_norm,P01:episode_rewards,clip_fraction,policy_entropy,advantage_norm,P09:episode_rewards,approx_kl_divergence,policy_loss
2877440,200.5,0.023345278954366222,281,199,-1.9371509552001954e-08,343.51,0.05308410622275968,25.0,0.0,1.7779131300747395,15.96871829032898,452.50000000000017,4.7058322846993404e-05,-0.00024187015787902055
2887680,221.75,0.024728004669304936,282,199,1.862645149230957e-09,346.68,0.05787431050272478,50.0,0.0,1.7812883891165257,15.968718457221986,502.5000000000002,8.25281482544682e-05,-0.0004277435382391559
2897920,217.0,0.01885701697319746,283,199,-1.4528632164001465e-08,345.56,0.05864899558454575,50.0,0.0,1.785234709829092,15.968718028068542,505.00000000000045,0.00011379125304102899,-0.0006633337176026544
2908160,206.75,0.021079934170120395,284,199,-2.421438694000244e-08,343.02,0.05680160885713824,50.0,0.0,1.7883731484413148,15.96871801018715,500.0,7.340622517002516e-05,-0.00044733081449521706
2918400,160.5,0.013698139524058206,285,199,-1.899898052215576e-08,333.07,0.05650637763835279,0.0,0.0,1.787540790438652,15.968717849254608,375.0,9.265772095261582e-05,-0.000572360574551567
2928640,142.25,0.01619784567737952,286,199,-1.3783574104309083e-08,325.47,0.05659278465926558,0.0,0.0,1.787375158816576,15.968717861175538,350.0,8.830807386601691e-05,-0.0004698882312368369
2938880,123.5,0.01524054363835603,287,199,-2.644956111907959e-08,324.19,0.05604012623637687,0.0,0.0,1.7866137377917766,15.968717873096466,275.0,8.346550998208357e-05,-0.0004571100886096247
2949120,136.25,0.01825791877345182,288,199,1.4901161193847657e-09,329.15,0.056993940619118486,22.500000000000007,0.0,1.7898663513362407,15.968717926740647,275.0,8.233422559094095e-05,-0.00047841834420978555
2959360,150.25,0.017584823566721752,289,199,1.862645149230957e-09,333.33,0.053980408442548575,25.0,0.0,1.7840384431183338,15.968718022108078,352.5000000000002,6.209550205671377e-05,-0.000395929184378474
2969600,160.75,0.020697930367896335,290,199,7.450580596923828e-09,329.29,0.055150383184006446,47.50000000000001,0.0,1.7881014682352543,15.96871799826622,350.0,5.81427295422543e-05,-0.0002714055768592516
2979840,154.25,0.017135350899479818,291,199,4.8428773880004884e-09,324.99,0.05505012756226194,25.0,0.0,1.7833255030214787,15.968717968463897,327.5000000000002,8.677792262101747e-05,-0.0004845655628741952
2990080,146.5,0.01757578455726616,292,199,-2.570450305938721e-08,320.15,0.05723663678898805,25.0,0.0,1.7836886681616306,15.968717980384827,277.5000000000002,6.953280322132826e-05,-0.0004153362282522721
3000320,133.75,0.015868258305999916,293,199,-1.4528632164001465e-08,320.11,0.05429777657318637,25.0,0.0,1.781297355145216,15.968717920780183,277.5000000000002,6.081636604768903e-05,-0.00036533977290673645
3010560,147.0,0.019767722074175254,294,199,1.862645149230957e-08,326.66,0.054181908332083195,25.0,0.0,1.783128983527422,15.968718081712723,280.00000000000045,8.059677492138207e-05,-0.0004456578395547695
3020800,160.5,0.019718745292630048,295,199,-1.1175870895385742e-08,330.91,0.0548035695253037,25.0,0.0,1.786251462250948,15.968718099594117,400.0,7.994383779692526e-05,-0.00039667624782850907
3031040,176.25,0.019900522896205076,296,199,3.725290298461914e-09,338.79,0.054949173743552224,25.0,0.0,1.7894823871552945,15.968718081712723,400.0,4.9875477911065505e-05,-0.0002797288525471231
3041280,182.75,0.022299527861468958,297,199,-2.2351741790771484e-09,341.12,0.05849667670925666,25.0,0.0,1.7865883573889731,15.968718159198762,402.5000000000002,0.00011836542715570886,-0.0006548405799549073
3051520,172.5,0.018957935128128156,298,199,-2.4959444999694825e-08,339.81,0.05426185541303817,25.0,0.00068359375,1.7896743677556515,15.968718105554581,330.0000000000004,0.00010007575433021998,-0.000645791417991859
3061760,174.75,0.018327365565346553,299,200,1.7881393432617187e-08,341.25,0.054360453366217566,25.0,0.0,1.7887420706450938,15.96871793270111,330.0000000000004,4.811659463221929e-05,-0.0002651685841556173
3072000,153.0,0.019979144560056738,300,200,-7.82310962677002e-09,334.55,0.054101971466464796,25.0,0.0,1.7865375407040118,15.968718093633651,300.0,4.9906417361889054e-05,-0.00031277897433028555
3082240,158.0,0.019602742296410725,301,200,-5.960464477539063e-09,335.96,0.05538102157166306,25.0,0.0,1.7845202639698983,15.9687180519104,300.0,6.042724614374606e-05,-0.0003646874145488255
3092480,172.75,0.021658336094697007,302,200,-2.6077032089233397e-09,337.0,0.05732707294181,25.0,0.0,1.7802952542901038,15.968718177080154,387.5000000000011,5.941018226254258e-05,-0.00030762689748371487
3102720,186.25,0.020060693327104674,303,200,-5.215406417846679e-09,340.38,0.05586401758828119,25.0,0.0,1.7752399690449239,15.968718141317368,432.5000000000006,9.209539444636761e-05,-0.0005955552016530419
3112960,187.5,0.019984072155784814,304,200,-1.7136335372924803e-08,339.56,0.05536156717475772,25.0,0.0,1.7824748903512955,15.968718141317368,425.0,7.892384296432908e-05,-0.00039166500446299326
3123200,173.25,0.01988157757441513,305,200,5.587935447692871e-09,332.81,0.056048188178756245,25.0,0.0,1.782653494179249,15.968717956542969,350.0,8.179679354611836e-05,-0.0005378283967729658
3133440,178.75,0.021259472175734116,306,200,-1.3783574104309083e-08,335.11,0.054061826925035715,25.0,0.0,1.7830104567110538,15.9687180519104,400.0,8.326066271884258e-05,-0.00046237586830102375
3143680,184.25,0.019981861877022312,307,200,9.313225746154785e-09,337.07,0.05663252741796047,25.0,0.0,1.7816876299679278,15.96871811747551,407.5000000000006,0.00010025411803056272,-0.0006396786619006889
3153920,202.0,0.02436694519710727,308,200,-1.5273690223693846e-08,346.33,0.05891752651681074,47.50000000000001,0.0,1.780291026085615,15.968718236684799,477.5000000000002,5.33170335769384e-05,-0.0003112512160441838
3164160,200.75,0.019906521213124508,309,200,9.685754776000977e-09,343.3,0.0558618329239315,50.0,0.0,1.7803491093218327,15.968718022108078,577.5000000000002,7.483714410554399e-05,-0.0004709474971605232
3174400,200.5,0.01730674299178645,310,200,-1.4156103134155273e-08,341.8,0.05315748736905037,50.0,0.0,1.7868587002158165,15.968717914819717,530.0000000000005,4.8219847070107844e-05,-0.0002052596493740566
3184640,188.75,0.020665119560726454,311,200,-6.332993507385254e-09,340.97,0.05522091242973696,25.0,0.0,1.7865540079772473,15.96871817111969,450.0,6.4076137094915e-05,-0.00037929046629869845
3194880,182.25,0.02400772381515708,312,200,-2.3469328880310058e-08,341.83,0.05454764400496599,25.0,0.0,1.7815312445163727,15.96871817111969,327.5000000000002,4.400834945368359e-05,-0.00024038916490098927
3205120,177.75,0.021541588590480387,313,200,2.2351741790771484e-09,345.76,0.05418742757469367,47.50000000000001,0.0,1.780139221996069,15.968718093633651,325.0,4.464520372158276e-05,-0.0002606545414892025
3215360,194.25,0.021117800346110015,314,200,2.2351741790771484e-08,356.33,0.05685567104139089,50.0,0.0,1.785236618667841,15.968718135356903,325.0,6.924378003674292e-05,-0.00030987460777396334
3225600,191.0,0.020185802440391854,315,200,1.862645149230957e-09,348.58,0.05617071747248246,47.50000000000001,0.0,1.7867737248539926,15.968717914819717,330.0000000000004,5.6856737978883134e-05,-0.000349860802089097
3235840,192.5,0.02372475206502713,316,200,-2.60770320892334e-08,345.2,0.0532553854761834,47.50000000000001,0.0,1.7845659382641315,15.96871834397316,402.5000000000002,3.0295375891409294e-05,-0.0001334510845481418
3246080,199.0,0.02268118617066648,317,200,-5.960464477539063e-09,338.03,0.05840589554322343,25.0,0.00234375,1.7742654494941235,15.968718218803406,477.5000000000002,0.00011447073459978086,-0.0007897989384218817
3256320,214.5,0.02219935572356917,318,200,-1.30385160446167e-08,340.65,0.05476793681123415,47.50000000000001,0.0,1.761416007578373,15.968718075752259,500.0,5.354734714697606e-05,-0.000318356084790139
3266560,221.75,0.022709397121798248,319,200,-6.7055225372314455e-09,338.28,0.05711579328833323,50.0,0.0,1.76031067147851,15.96871829032898,500.0,8.35549806826208e-05,-0.00046379383820749354
3276800,219.25,0.025688811077270658,320,200,7.82310962677002e-09,348.37,0.05780198117826829,50.0,0.0,1.7649531222879886,15.96871851682663,452.50000000000017,7.623342980407344e-05,-0.0004408509164932184
3287040,212.5,0.021703496266854926,321,200,1.3411045074462891e-08,349.85,0.05538382092569327,50.0,0.0,1.7795197069644928,15.968718236684799,455.0000000000004,5.076212781176537e-05,-0.0002470474544679746
3297280,203.25,0.020234991796314716,322,200,3.3527612686157227e-09,348.1,0.055176961181603965,50.0,0.0,1.785083470493555,15.96871811747551,405.00000000000045,6.561703613172654e-05,-0.00037147068869671787
3307520,214.5,0.02486037177441176,323,200,4.8428773880004884e-09,344.62,0.05665719108949622,50.0,0.0,1.7807867772877217,15.968718367815018,527.5000000000002,6.410219408223839e-05,-0.00042806958153960293
3317760,207.5,0.02410936466185376,324,200,0.0,342.3,0.05869107355682444,50.0,0.0,1.7777401864528657,15.968718260526657,477.5000000000002,7.979206849899612e-05,-0.0004427128656971036
3328000,192.75,0.01810110129590612,325,200,-4.097819328308106e-09,338.6,0.055411277555003156,25.0,0.0,1.7834696151316165,15.968718105554581,402.5000000000002,5.4278428780918375e-05,-0.0003094576735747978
3338240,176.25,0.022424381971359254,326,200,8.940696716308593e-09,333.93,0.05525759483314696,25.0,0.0,1.7842102885246276,15.968718361854553,302.5000000000002,5.3949843401390754e-05,-0.00028547153415274805
3348480,154.75,0.01772177848179126,327,200,-2.868473529815674e-08,327.4,0.05472249288098689,25.0,0.0,1.7861605800688267,15.968717902898788,275.0,4.394162447027838e-05,-0.000270403377180628
3358720,160.25,0.020269660250050947,328,200,5.960464477539063e-09,327.22,0.0551469284818743,25.0,0.0,1.7849178902804852,15.968718135356903,300.0,6.25275749253973e-05,-0.0003824587842245819
3368960,162.75,0.020248614833690226,329,200,-1.2293457984924316e-08,331.33,0.056645879888032845,25.0,0.0,1.7882081538438797,15.968718248605729,352.5000000000002,5.6559200145400726e-05,-0.000315223373399931
3379200,189.25,0.022693725972203538,330,200,0.0,337.79,0.05297412646933676,25.0,0.0,1.786251750588417,15.968718183040618,475.0,6.0777895547481364e-05,-0.0003767247126233997
3389440,201.5,0.022971109207719564,331,200,-1.1175870895385742e-08,339.22,0.05630184673812746,25.0,0.0,1.7844013258814813,15.968718045949936,525.0,5.9892822614671105e-05,-0.00037368161465565206
3399680,194.0,0.017270698401262052,332,200,-1.1175870895385742e-09,336.31,0.055329346539982914,25.0,0.0,1.7837897934019566,15.968718022108078,477.5000000000002,4.003669517018693e-05,-0.00021169017818465364
3409920,177.75,0.02097921711683739,333,200,-2.2351741790771484e-09,333.31,0.05754257718354357,25.0,0.0,1.7810469634830952,15.968718153238296,452.50000000000017,8.401751677560299e-05,-0.0005037245162384351
3420160,161.75,0.017848496450460515,334,200,1.1175870895385742e-09,330.71,0.059404070361142834,47.50000000000001,0.0,1.7809144221246243,15.968718016147614,337.500000000001,7.349025241438767e-05,-0.0004376801080070436
3430400,160.75,0.020674112834967673,335,200,5.215406417846679e-09,331.38,0.052567719262437675,25.0,0.0,1.7766065649688243,15.968718141317368,327.5000000000002,5.118570080737683e-05,-0.0003653714396932628
3440640,165.25,0.019429544403101316,336,200,-1.080334186553955e-08,331.98,0.055624698497873507,47.50000000000001,0.0,1.7763529606163502,15.96871821284294,327.5000000000002,5.942671932714916e-05,-0.0002639612541315728
3450880,184.0,0.022982641676208004,337,200,6.332993507385254e-09,333.43,0.05782753133259,50.0,0.0,1.7805991254746913,15.96871834397316,430.0000000000004,6.470342985309685e-05,-0.0004246203348884592
3461120,176.5,0.018131325600552372,338,200,-2.4959444999694825e-08,338.11,0.05652569855143611,25.0,0.0,1.784806327521801,15.968718159198762,350.0,6.176837238385247e-05,-0.0003659654506918741
3471360,179.5,0.020531445241067557,339,200,-1.1548399925231934e-08,337.13,0.056683480620977875,25.0,0.0,1.774969707429409,15.968718016147614,335.00000000000085,9.1815266658557e-05,-0.0006252827268326655
3481600,168.75,0.021703685534885154,340,200,8.568167686462402e-09,335.88,0.05530477990624753,25.0,0.0,1.766785367578268,15.968718236684799,327.5000000000002,5.2784044738984905e-05,-0.0003449057236139197
3491840,196.75,0.021976146988163237,341,200,2.2351741790771484e-09,341.18,0.058524251832858185,25.0,0.0,1.7713652312755586,15.968718165159226,502.5000000000002,5.151689837807893e-05,-0.00022929045589989983
3502080,216.0,0.023473065189318732,342,200,-2.0489096641540527e-08,344.26,0.05299839222841738,50.0,0.0,1.775203140079975,15.968718177080154,525.0,3.0466936977102676e-05,-0.0001732468244881602
3512320,200.75,0.02249476915458217,343,200,-2.6077032089233397e-09,343.28,0.05527060526917249,47.50000000000001,0.0,1.7760210566222667,15.968718177080154,427.5000000000002,4.5552680901250754e-05,-0.000284339154677582
3522560,189.75,0.01952401797461789,344,200,1.1920928955078126e-08,344.31,0.05534881424105072,50.0,0.0,1.7789483070373535,15.968718057870865,350.0,4.3906391428638616e-05,-0.00022192952783370857
3532800,178.0,0.02337957907584496,345,200,1.4528632164001465e-08,336.9,0.05651969537858148,47.50000000000001,0.0,1.7833338305354118,15.968718308210374,327.5000000000002,7.892727663483257e-05,-0.0004606393573340029
3543040,182.75,0.021799104040837847,346,200,-1.3411045074462891e-08,339.22,0.05577419797741993,25.0,0.0,1.7863034531474113,15.968718200922012,375.0,3.3969698089020285e-05,-0.00019315992831252514
3553280,184.5,0.02055960410507396,347,200,-9.685754776000977e-09,337.02,0.056494878731315666,47.50000000000001,0.0,1.7870037898421287,15.968718022108078,352.5000000000002,4.8936041605762706e-05,-0.0002722032535530161
3563520,176.0,0.019215295018511824,348,200,-3.5390257835388184e-08,337.88,0.05297871215370166,47.50000000000001,0.0,1.7884555637836457,15.968718034029006,327.5000000000002,5.460361814293435e-05,-0.00030248240000219084
3573760,169.75,0.020948595844674855,349,200,1.862645149230957e-09,328.02,0.05787129978141724,50.0,0.0,1.7889626145362854,15.968718093633651,350.0,6.235625549528833e-05,-0.00042646576257538983
3584000,163.5,0.01880593001260422,350,200,-1.4901161193847656e-08,327.56,0.05603266024651412,25.0,0.0,1.7859611377120017,15.968718057870865,350.0,8.242724001785717e-05,-0.0005312481914188539
3594240,173.0,0.021570628028712235,351,200,-7.450580596923829e-10,332.5,0.05582930368050829,25.0,0.0,1.783855428546667,15.9687180519104,350.0,5.5272806805106714e-05,-0.00033089703429141083
3604480,184.5,0.022633081921958363,352,200,-2.7194619178771972e-08,343.21,0.05554651366335761,25.0,0.0,1.7821939334273338,15.968718147277832,350.0,4.409792922643874e-05,-0.0002869297892175382
3614720,202.25,0.023357989895157517,353,200,5.215406417846679e-09,346.49,0.05322035244773524,50.0,0.0,1.7807902581989765,15.968718308210374,427.5000000000002,5.2868253984228454e-05,-0.0003015372618392576
3624960,199.75,0.020366642507724464,354,200,-2.2351741790771484e-09,341.07,0.0576944545227666,50.0,0.0,1.7753615491092205,15.968718093633651,477.5000000000002,7.195787419949085e-05,-0.0004603059156579548
3635200,199.25,0.019045101970550603,355,200,0.0,336.21,0.05444821801770807,25.0,0.0,1.7824572190642356,15.968718034029006,500.0,4.4497831487344544e-05,-0.00024733300306252205
3645440,191.0,0.02346404890413396,356,200,0.0,338.49,0.05294116919280735,25.0,0.0,1.784604611247778,15.968718218803406,455.0000000000004,3.8801874007532434e-05,-0.0002289439504238544
3655680,187.25,0.022766806225990876,357,200,-7.82310962677002e-09,337.85,0.05503853870884316,25.0,0.0,1.7848341956734657,15.968718367815018,325.0,4.581733720270265e-05,-0.0002590112258985755
3665920,194.0,0.026970076031284408,358,200,3.3527612686157227e-09,335.81,0.05739555391892907,47.50000000000001,0.0,1.7865856118500232,15.968718492984772,325.0,6.955343302283978e-05,-0.000430973350921704
3676160,220.75,0.023447047726949676,359,200,-1.0430812835693359e-08,340.04,0.057427049531385596,50.0,0.0,1.7863823167979718,15.968718159198762,452.50000000000017,4.500511166405374e-05,-0.0002630814320582431
3686400,203.75,0.01821082918031607,360,200,-2.2351741790771484e-09,336.93,0.0554945336601627,47.50000000000001,0.0,1.785580502450466,15.968717986345291,475.0,7.150510960887146e-05,-0.00047173656457744073
3696640,203.75,0.018897945960634387,361,200,-1.2293457984924316e-08,342.46,0.05319011106259147,25.0,0.0,1.7802369080483913,15.968718057870865,550.0,4.059539502581089e-05,-0.00022315591850201598
3706880,182.25,0.019589518215798307,362,200,-6.7055225372314455e-09,339.77,0.059666172539211706,25.0,0.0,1.7796359688043595,15.968718183040618,525.0,5.95857826395374e-05,-0.0003833051618130412
3717120,174.5,0.020409273155382834,363,200,-2.868473529815674e-08,338.17,0.05480419069526663,25.0,0.0,1.7719298504292964,15.9687180519104,435.00000000000085,4.746737933860601e-05,-0.0003109389059318346
3727360,182.25,0.02431255619158037,364,200,3.725290298461914e-09,339.0,0.055662704934124854,50.0,0.0,1.7759275272488595,15.968718338012696,380.00000000000045,5.740640352787096e-05,-0.00027059910498792303
3737600,181.5,0.020999164425302298,365,200,-1.30385160446167e-08,338.99,0.058802933712580586,50.0,0.0,1.7837407939136027,15.968718099594117,327.5000000000002,8.054191648056985e-05,-0.0005588329662714386
3747840,187.25,0.02010668268194422,366,200,-1.4528632164001465e-08,338.78,0.05743429924868763,50.0,0.0,1.7783018805086612,15.968718200922012,375.0,4.965778595149573e-05,-0.00034121190292353277
3758080,187.5,0.02279364669229835,367,200,8.568167686462402e-09,343.19,0.05628190564096307,50.0,0.0,1.7794917166233062,15.96871833205223,375.0,5.3572469036922143e-05,-0.0003325178837258136
3768320,178.75,0.018263917138392573,368,200,9.685754776000977e-09,341.4,0.05436940074931568,50.0,0.0,1.7822216503322124,15.968718123435973,375.0,7.526819292369424e-05,-0.0004581675670124241
3778560,164.5,0.02051580330589786,369,200,-1.564621925354004e-08,336.64,0.05745506820404953,25.0,0.0,1.7865156665444375,15.968718135356903,325.0,7.269606747470903e-05,-0.0005027240613344475
3788800,141.75,0.015996844235633034,370,200,-2.2351741790771484e-08,323.32,0.054587459714578776,25.0,0.0,1.787194688618183,15.968717896938324,300.0,4.5195572658940365e-05,-0.00027196453065698735
3799040,147.75,0.020197949727298693,371,200,-3.3527612686157227e-09,325.95,0.06029544258117846,25.0,0.0,1.7802723482251168,15.968718093633651,300.0,8.365590294090453e-05,-0.0005985413579765008
3809280,154.0,0.01850922171433922,372,200,-5.960464477539063e-09,331.7,0.05861783597652652,25.0,0.0,1.7839135631918908,15.968718069791795,325.0,5.2605674757089106e-05,-0.000289185299698147
3819520,155.5,0.018999257148243485,373,200,-5.215406417846679e-09,332.36,0.05682742914721545,25.0,0.0,1.7846263758838177,15.96871801018715,302.5000000000002,7.410434586505588e-05,-0.00048569346799922644
3829760,159.0,0.019721223262604327,374,200,2.6077032089233397e-09,331.69,0.056321677651620584,25.0,0.0,1.7786982364952564,15.968717974424361,330.0000000000004,4.466877900721755e-05,-0.0003082167939282954
3840000,160.75,0.018886125870631078,375,200,2.60770320892334e-08,325.89,0.05595587712293644,50.0,0.0,1.7740664690732957,15.968717956542969,302.5000000000002,5.515474236901241e-05,-0.00036198460511513984
3850240,172.25,0.02452649660699535,376,200,-1.0058283805847169e-08,332.14,0.05626083802699888,50.0,0.0,1.7775922805070876,15.968718409538269,327.5000000000002,5.502810779862699e-05,-0.00036177091915305936
3860480,182.25,0.020981198031222448,377,200,-2.0116567611694337e-08,337.2,0.055523591900765355,50.0,0.0,1.7712941579520702,15.968718022108078,327.5000000000002,7.315776045953015e-05,-0.0005567973064898978
3870720,214.25,0.026656699599698186,378,200,1.4901161193847657e-09,346.85,0.054352156700862055,75.0,0.0,1.7667311303317548,15.96871834397316,407.5000000000006,4.713699750062972e-05,-0.00027317382373439616
3880960,206.5,0.023803262106957844,379,200,-2.1979212760925294e-08,344.75,0.05766725842204314,75.0,0.0,1.7721699140965939,15.968718296289444,377.5000000000002,5.077558687833772e-05,-0.00032980814939946866
3891200,235.0,0.02289197034551762,380,200,2.9429793357849122e-08,346.97,0.05591307597355314,72.50000000000001,0.0,1.7782732896506785,15.968718278408051,527.5000000000002,4.76124981320325e-05,-0.0002655315678566694
3901440,201.5,0.019512914295773953,381,200,-3.874301910400391e-08,334.74,0.05627977858828187,50.0,0.0,1.7850234001874923,15.968718057870865,500.0,5.382923781755977e-05,-0.00033092637540903523
3911680,198.25,0.02061905392911285,382,200,-2.384185791015625e-08,337.02,0.054109950828693285,47.50000000000001,0.0,1.786616776138544,15.968718099594117,455.0000000000004,6.172087787152947e-05,-0.0003686973730509635
3921920,160.75,0.019179772643838078,383,200,-3.7252902984619143e-10,329.21,0.05340684558217055,25.0,0.0,1.7882942907512187,15.968718063831329,325.0,4.809063511963529e-05,-0.0003120216766546946
3932160,169.25,0.018223196812323296,384,200,-2.8312206268310546e-08,331.73,0.05775726117690898,25.0,0.0,1.7811529614031314,15.96871811747551,380.00000000000045,8.428798309800811e-05,-0.0005523460982658435
3942400,160.0,0.01898424364044331,385,200,-3.129243850708008e-08,330.11,0.05726944259943827,25.0,0.0,1.787500189244747,15.968718105554581,402.5000000000002,5.536262496157463e-05,-0.0003219631234969711
3952640,159.5,0.018535038089612498,386,201,4.097819328308106e-09,332.51,0.057036765074192156,25.0,0.0,1.7910228550434113,15.968718022108078,377.5000000000002,3.9247074609605195e-05,-0.00024286948773806217
3962880,162.5,0.01882813104894012,387,201,4.8428773880004884e-09,335.12,0.05685307224133675,25.0,0.0,1.789667472988367,15.968718177080154,352.5000000000002,6.577912457537139e-05,-0.0004312191373173846
3973120,168.5,0.022785631980514153,388,201,1.7136335372924803e-08,337.58,0.05380302622954079,50.0,0.0,1.7882086873054504,15.968718177080154,375.0,3.0869490926299645e-05,-0.00017754462351149414
3983360,190.0,0.02117933430126868,389,201,-1.0058283805847169e-08,338.83,0.05591326176206658,50.0,0.0,1.787077120691538,15.968718099594117,452.50000000000017,6.467478759475398e-05,-0.00047157344215520425
3993600,190.75,0.021504231588914992,390,201,2.7567148208618165e-08,337.75,0.05723305237227587,50.0,0.0,1.7814031787216664,15.968718230724335,477.5000000000002,7.014238798532801e-05,-0.0004658040241338313
4003840,207.25,0.02030146855104249,391,201,1.1175870895385742e-09,342.58,0.05645112612422826,50.0,0.0,1.7749001950025558,15.968718099594117,575.0,7.176390113379227e-05,-0.0004897676687505737
4014080,187.5,0.02011393303400837,392,201,-2.868473529815674e-08,337.12,0.054527441757095306,50.0,0.0,1.7824400663375854,15.968718063831329,480.00000000000045,5.943454523311686e-05,-0.0003628976792242611
4024320,165.0,0.014285711236880161,393,201,1.6391277313232423e-08,330.75,0.05523746738207878,50.0,0.0,1.783598154783249,15.968717730045318,380.00000000000045,4.167011903302154e-05,-0.0002819902987539535
4034560,142.0,0.017275949433678762,394,201,1.7508864402770997e-08,323.44,0.05242104122470652,25.0,0.0,1.78590372428298,15.968717885017394,300.0,5.512004158259032e-05,-0.00033166648572660053
4044800,131.0,0.017505216808058322,395,201,-4.8428773880004884e-09,321.63,0.05688877001862763,25.0,0.0,1.7888062953948975,15.968718069791795,252.50000000000023,3.8298841175610224e-05,-0.00022961722952459241
4055040,144.75,0.019338654796592893,396,201,-1.0430812835693359e-08,325.59,0.05630573746360164,25.0,0.0,1.7884614229202271,15.96871799826622,277.5000000000002,4.607659356992144e-05,-0.000291749125244678
4065280,147.75,0.01788327298272634,397,201,-1.1920928955078126e-08,323.02,0.056505925328443805,25.0,0.0,1.7881143979728222,15.968717855215072,250.0,5.1697980542186885e-05,-0.00032027751149144024
4075520,153.5,0.017454310902394354,398,201,-2.421438694000244e-08,326.66,0.055289598938911055,25.0,0.0,1.7869797140359878,15.968717950582505,302.5000000000002,4.377274319411484e-05,-0.0002990431061334675
4085760,149.25,0.019080879745888523,399,201,9.313225746154785e-09,325.28,0.058113720790540516,25.0,0.0,1.7849682837724685,15.968718087673187,300.0,6.895739267349654e-05,-0.0004569549213556456
4096000,133.75,0.014510619918291922,400,201,1.3411045074462891e-08,321.91,0.05583364197109183,22.500000000000007,0.0,1.7899347774684429,15.968717896938324,300.0,5.1957910168809465e-05,-0.0003180012739903759
4106240,133.75,0.015814601090824,401,201,1.825392246246338e-08,320.88,0.0550000380234145,0.0,0.0,1.7894903860986233,15.968717992305756,252.50000000000023,4.093994938187961e-05,-0.000281317576263973
4116480,135.75,0.02026869529800024,402,201,1.862645149230957e-08,319.62,0.05522041483149788,0.0,0.00087890625,1.7878366477787495,15.968718159198762,277.5000000000002,6.48514159784952e-05,-0.0004386489600165078
4126720,157.0,0.01719549138506409,403,201,8.195638656616212e-09,330.36,0.05398824864228556,0.0,0.0,1.787235801666975,15.968717980384827,400.0,4.7941508089843765e-05,-0.0003141908442557906
4136960,173.0,0.02158748061337974,404,201,2.421438694000244e-08,335.6,0.05720581325350147,25.0,0.0,1.7878056198358536,15.96871821284294,402.5000000000002,3.7369498601957926e-05,-0.00021957640710752458
4147200,179.0,0.020581278068129906,405,201,-1.7136335372924803e-08,341.11,0.05695235755125422,25.0,0.0,1.7858009174466134,15.968718045949936,402.5000000000002,5.5628399585749834e-05,-0.00042653490891098045
4157440,177.25,0.022447241749614478,406,201,-7.82310962677002e-09,341.81,0.056074228655293504,25.0,0.0,1.7834419131278991,15.968718367815018,327.5000000000002,4.729096054028048e-05,-0.00030954025060054847
4167680,191.75,0.024226159034878948,407,201,-2.60770320892334e-08,345.06,0.056435195334400126,47.50000000000001,0.0,1.7804574817419052,15.968718254566193,385.00000000000085,4.6552632054108756e-05,-0.00032124439530889504
4177920,193.75,0.021360161792836153,408,201,1.4528632164001465e-08,345.47,0.05680698811316759,25.0,0.0,1.7821704737842083,15.968717938661575,400.0,5.200166788039695e-05,-0.00030471133795799686
4188160,199.0,0.021073771332157775,409,201,8.195638656616212e-09,347.45,0.05499250144942682,47.50000000000001,0.0,1.7828255660831929,15.968718135356903,407.5000000000006,4.8369151794069865e-05,-0.00034293564094696195
4198400,209.5,0.02395340276416391,410,201,2.6077032089233397e-09,349.3,0.05465646923907767,25.0,0.0,1.782044456154108,15.968718272447585,525.0,8.836728898335977e-05,-0.0006203847366123228
4208640,220.0,0.02356779498513788,411,201,3.3527612686157227e-09,351.1,0.05414290660812049,47.50000000000001,0.0,1.7812130749225616,15.96871811747551,550.0,1.9485920372996902e-05,-0.00015153278909565415
4218880,211.75,0.020224996883189305,412,201,9.685754776000977e-09,351.1,0.05141721780670788,25.0,0.0,1.780608742684126,15.96871812939644,550.0,4.3805245229755486e-05,-0.00025602903879189397
4229120,195.0,0.01988840655249078,413,201,-1.0058283805847169e-08,344.2,0.05694002180363095,25.0,0.0,1.7826953500509262,15.968718034029006,402.5000000000002,5.72027141299003e-05,-0.0003690169523906661
4239360,170.25,0.02219770574592985,414,201,-3.7252902984619143e-10,335.01,0.057162090421765344,25.0,0.0,1.7807860419154167,15.968718338012696,277.5000000000002,5.2724262778980344e-05,-0.0003728041090653278
4249600,162.5,0.020593988458858802,415,201,6.7055225372314455e-09,329.36,0.055262562914761504,25.0,0.0,1.7785485520958901,15.96871799826622,275.0,4.762473059862771e-05,-0.0003405879106139764
4259840,164.0,0.01967527625383809,416,201,-4.8428773880004884e-09,330.6,0.05712988036791995,47.50000000000001,0.0,1.7808601230382919,15.96871812939644,275.0,8.66877808789468e-05,-0.0005656522032950306
4270080,163.25,0.018993768171640113,417,201,-5.215406417846679e-09,329.01,0.05832830544188927,25.0,0.0,1.783293078839779,15.96871811747551,300.0,5.4741325194740395e-05,-0.0003773676042328589
4280320,160.5,0.0183747998875333,418,201,2.2351741790771484e-09,334.63,0.05845751431305529,25.0,0.0,1.7802942521870135,15.96871793270111,300.0,5.243620619079792e-05,-0.0003670558424346382
4290560,163.25,0.022089148781378753,419,201,-3.203749656677246e-08,332.5,0.059712948158977666,25.0,0.0,1.7844944067299366,15.968718069791795,275.0,7.257777450888624e-05,-0.0004976308322511613
