PMM:episode_rewards,fps,advantage_norm,P01:episode_rewards,frames,policy_loss,grad_norm,episode_length,explained_variance,value_loss,policy_entropy,epoch_idx,P09:episode_rewards
55.89,290,2.327738251686096,26.900000000000002,2760000,-0.00664951323371497,0.825864153269817,1093.96,0.5851884335279465,0.040500831324607134,1.0008824747800826,345,83.0
59.08,290,3.042963466644287,27.0,2768000,-0.025873407047474758,1.402035552014836,1109.48,0.5430177444219589,0.09697188227437437,1.0380369859933853,346,84.20000000000002
59.51,290,2.3540692245960235,29.700000000000003,2776000,-0.0210285597469192,0.8397316579467613,1115.75,0.6884161812067032,0.03919980029575527,1.0314085376262665,347,86.30000000000003
58.58,290,2.155166980624199,26.900000000000002,2784000,-0.004843088841589634,0.7267238652447433,1104.46,0.6550309747457504,0.03386389665305614,1.0340411955118178,348,86.30000000000003
59.1,290,2.1904704254865646,26.900000000000002,2792000,-0.013877406142419203,0.7523641383681486,1115.4,0.6750098824501037,0.036639126967638734,1.0374290657043457,349,86.30000000000003
61.19,290,2.5896503281593324,26.900000000000002,2800000,-0.010407871303614228,0.9999308588209109,1129.73,0.6372135841846466,0.058481673528440296,1.0594857287406922,350,89.20000000000002
64.69,290,2.8173798370361327,29.700000000000003,2808000,-0.025374088634271173,1.0769166388385158,1153.66,0.4879180681705475,0.08381966819055378,1.05018885076046,351,103.10000000000001
64.35,290,2.4644803023338318,26.900000000000002,2816000,-0.016494239357998593,0.8722156307239594,1152.4,0.5878968721628189,0.04733250835444778,0.9959328109025956,352,103.10000000000001
63.21,290,2.3194131404161453,26.900000000000002,2824000,-0.014133724927087315,0.8453097851340695,1139.76,0.6613799178600311,0.04423016477376222,0.9970330411195755,353,100.30000000000003
63.55,290,2.303111030459404,29.6,2832000,-0.009746476532891393,0.9437426962642878,1143.91,0.6136707150936127,0.038956854338757695,1.002390403151512,354,100.30000000000003
62.37,290,2.4986367118358612,25.9,2840000,-0.013956230995245279,0.7643958711944668,1156.12,0.6335964000225067,0.048594733392819764,1.042901502251625,355,96.40000000000003
62.91,290,2.3664117217063905,25.9,2848000,-0.013492064593010581,0.7582779903997989,1161.74,0.6429494297504426,0.04124439252540469,1.0471021324396133,356,100.30000000000003
62.41,290,2.3697202509641646,25.9,2856000,-0.017503074611595365,0.7408895879179316,1162.93,0.6461401575803757,0.04085654333699495,1.018508994579315,357,100.0
61.77,290,2.4435928958654403,29.6,2864000,-0.005771622249158099,0.9978661157917529,1160.22,0.6454457151889801,0.04547060841228813,1.0067542231082915,358,99.10000000000001
62.04,290,2.864007950425148,29.5,2872000,-0.01980781397840474,2.104318317037855,1154.17,-0.11105148613452911,0.25633765884209425,1.0055176085233688,359,100.0
60.64,290,3.5082492136955263,25.0,2880000,-0.020454618225921876,2.4087149429272476,1128.97,0.595228047966957,0.12399822226259857,1.018825381398201,360,99.10000000000001
61.22,290,2.4395715844631196,25.0,2888000,-0.017766268991399558,0.8352609552219722,1125.11,0.6076481539011002,0.04596045029349625,1.0612239110469819,361,100.0
62.62,290,2.464570960998535,29.8,2896000,-0.018964336970238947,0.8157818534991688,1133.47,0.6049452930688858,0.046394926221109925,1.0353037947416306,362,100.0
63.21,290,2.420794965028763,29.8,2904000,-0.016852277062425855,0.7797306553371149,1137.33,0.6168310433626175,0.04485883304383606,1.0338810747861862,363,100.0
60.54,290,2.2632219195365906,27.9,2912000,-0.01736582671524957,0.7177608819750019,1116.37,0.6694557267427445,0.038786013298667966,1.0323803305625916,364,96.30000000000003
60.02,290,2.3008088994026186,27.9,2920000,-0.010422432537015993,0.7247730411659051,1119.97,0.648542441725731,0.03990135153755545,1.044606574177742,365,99.10000000000001
60.86,290,2.6014383912086485,29.8,2928000,-0.021852867223788052,0.9100179794003302,1128.11,0.6452999997138977,0.05148685052990913,1.0472588270902634,366,99.10000000000001
62.91,290,3.2674618792533874,32.9,2936000,-0.009164755765814334,2.135456859466768,1143.82,-0.9548808848857879,0.28079144801013173,1.0072443521022796,367,99.10000000000001
64.69,290,3.3466883277893067,32.9,2944000,-0.020345384306274354,2.1209219370498347,1152.28,0.541562227010727,0.1705338483210653,1.0276198345422745,368,101.10000000000001
63.7,290,2.2586378425359728,32.0,2952000,-0.019053096098505192,0.7569352641930424,1131.9,0.6397563606500626,0.04035864995792508,1.0237181615829467,369,101.10000000000001
64.68,290,2.5899562323093415,32.9,2960000,-0.017676651524670888,0.8251366966849993,1140.85,0.5885336136817932,0.050270600533112886,1.0055659514665605,370,101.10000000000001
64.99,290,2.9028405129909514,31.6,2968000,-0.00954782318440266,1.7266526436500085,1140.4,0.6345362383127212,0.07076480169780552,1.0001936531066895,371,101.10000000000001
67.16,290,2.765590275526047,34.7,2976000,-0.005007762984096189,1.226431453564265,1135.3,0.6836071670055389,0.06985938064754009,0.9576129806041718,372,102.20000000000002
69.82,290,2.9561506301164626,35.0,2984000,-0.016846730574034154,1.2342031555809325,1139.19,0.7279062443971633,0.0751483681006357,0.9887866377830505,373,104.30000000000003
72.94,290,2.5227121835947037,36.0,2992000,-0.013840178861282765,0.9462560930102536,1165.09,0.5865907877683639,0.04713397250976414,0.9638806861639023,374,110.40000000000003
72.76,290,2.5689569783210753,42.900000000000006,3000000,-0.01609337787842378,1.0806890634184732,1160.19,0.6107064920663834,0.050729308039881287,0.9838801336288452,375,110.40000000000003
74.19,290,2.6011541825532913,43.0,3008000,-0.023803583544213323,0.9733195925038705,1177.78,0.6511803823709488,0.053999514705501496,0.9971739476919175,376,110.40000000000003
73.39,290,2.1690839451551436,42.6,3016000,-0.014482252353336661,0.871266605937834,1172.23,0.6861208707094193,0.0365096404356882,0.9916394138336182,377,110.40000000000003
73.68,290,2.376506852507591,38.6,3024000,-0.018838389008305968,0.8368964794703355,1175.74,0.6390443331003189,0.04463059893809259,1.0038920497894288,378,110.40000000000003
74.24,290,2.6471999430656434,37.800000000000004,3032000,-0.027581416592001914,0.9742957865167513,1186.12,0.5994564992189407,0.05235201180912554,1.0114201930165292,379,110.40000000000003
74.67,290,2.1896070390939713,35.9,3040000,-0.007764688230818138,0.7603164940958693,1177.67,0.6577339243888854,0.0377416519401595,1.0151261854171754,380,119.40000000000003
75.01,290,2.5523112952709197,35.9,3048000,-0.027329224553195672,0.9629827532118287,1181.09,0.6088569802045822,0.052801406988874075,1.0123944830894471,381,119.40000000000003
76.29,290,2.5087249171733856,35.9,3056000,-0.014516540299518965,0.8655092635234182,1182.87,0.616520403623581,0.04779085007961839,1.0129850095510482,382,123.10000000000001
76.34,290,2.848600800037384,35.9,3064000,-0.01431799651152687,1.0960054830821333,1176.36,0.5734926182031631,0.06915061268955469,0.9923562234640122,383,123.10000000000001
77.48,290,2.889456403255463,35.9,3072000,-0.01663726240862161,1.570257144761143,1183.28,0.41838286340236663,0.13099776973947883,0.9943261639773846,384,124.10000000000001
76.8,290,2.271560410261154,34.900000000000006,3080000,-0.022661598877457435,0.8806316199693167,1186.42,0.6685510730743408,0.04215566223021597,1.022503648996353,385,123.10000000000001
77.1,290,2.6859435617923735,33.9,3088000,-0.012702216626494192,1.1647904471007173,1190.14,0.6292879581451416,0.06355227143969387,1.0083065801858901,386,123.10000000000001
75.22,290,2.4043104404211046,33.0,3096000,-0.020234845799859614,0.8645243063289384,1189.66,0.6310693114995957,0.04456711800070479,1.0419877356290816,387,119.40000000000003
72.12,290,2.771112630367279,33.0,3104000,-0.007852557421065285,1.1197628061289786,1185.03,0.671066945195198,0.0594417289737612,1.0561860299110413,388,114.10000000000001
71.46,290,2.1899308341741563,32.9,3112000,-0.008373051732196473,0.7323476634447951,1170.38,0.6514839291572571,0.03802418868755922,1.0572658324241637,389,110.30000000000003
72.22,290,2.4969834768772126,33.0,3120000,-0.018076855723920746,0.8151191623628588,1189.71,0.6277197706699371,0.04841172827407718,1.0224037206172942,390,111.20000000000002
72.39,291,2.132807624936104,33.8,3128000,-0.010963977305218578,0.6407451764288388,1190.41,0.6237282979488373,0.03490864361636341,1.0350380903482437,391,113.80000000000007
72.84,291,2.059089777469635,33.8,3136000,-0.007002527670701966,0.6943552753429413,1194.0,0.6767366963624954,0.03249455383513123,1.0374831050634383,392,113.80000000000007
76.83,291,3.3334301829338076,34.0,3144000,-0.017904149419628083,1.7178185294871395,1203.05,0.6162158679962159,0.1007359064090997,1.0157992571592331,393,123.10000000000001
77.76,290,3.279648538827896,33.9,3152000,-0.008989456737181172,1.754741255954411,1197.77,0.6530411779880524,0.12484960103407503,1.0101365596055984,394,124.30000000000003
79.61,291,2.773191040158272,32.9,3160000,-0.018491735829156822,1.029966208434699,1197.57,0.6811043107509613,0.07275055652484298,1.02614366710186,395,124.30000000000003
79.49,291,2.1745055645704268,32.9,3168000,-0.015030944830505178,0.728103007035308,1194.0,0.6647876614332199,0.03515630240086466,1.0403471219539642,396,124.30000000000003
78.09,291,2.646338027715683,33.9,3176000,-0.01885182045516558,1.00765245139515,1199.75,0.5949410402774811,0.05308471540920436,0.9939488506317139,397,113.80000000000007
80.34,291,2.531348751783371,34.0,3184000,-0.01430399929115083,0.9755954189201455,1217.25,0.7433560431003571,0.05482333634980023,1.030711869597435,398,121.60000000000005
79.18,291,2.5160406178236006,34.900000000000006,3192000,-0.0223786562809255,0.9058527117999189,1210.35,0.6387064003944397,0.05417531210929155,1.072999147772789,399,113.80000000000007
82.24,291,2.8802857613563537,34.900000000000006,3200000,-0.010163856472063344,1.0407967239594005,1211.3,0.6286989128589631,0.06567588568199426,1.0717954099178315,400,129.60000000000022
82.29,291,2.5665419441461563,35.9,3208000,-0.018605593072716146,0.9612204934294993,1224.87,0.6387980222702027,0.058985809846781194,1.076761565208435,401,129.60000000000022
82.22,291,2.473392323255539,37.900000000000006,3216000,-0.017286794522078708,0.8472777715237193,1221.56,0.6303661400079728,0.04972548120189458,1.0628890040516854,402,129.60000000000022
83.16,291,2.5173657178878783,37.900000000000006,3224000,-0.02147455845377408,0.9822904232802969,1235.2,0.6021979969739913,0.048538968181237575,1.06482994556427,403,130.50000000000023
83.85,291,2.396445815563202,37.900000000000006,3232000,-0.018896699888282454,0.8858344742706076,1242.8,0.6649518042802811,0.04732052785344422,1.044289277791977,404,130.50000000000023
84.26,291,2.60363743185997,37.900000000000006,3240000,-0.01797496361657977,0.9093597995073828,1239.68,0.6507669413089752,0.05383120038546622,1.063342326283455,405,130.50000000000023
88.34,291,2.711620925068855,37.900000000000006,3248000,-0.00996098987525329,0.9728959123318702,1237.28,0.633515237569809,0.06631041412241757,1.034615170955658,406,176.10000000000036
87.81,291,2.6396525424718855,36.9,3256000,-0.013381848034914583,0.8997216388636023,1233.59,0.5860399198532105,0.05239133069757372,1.0659966403245926,407,176.10000000000036
87.08,291,2.4199444019794463,35.9,3264000,-0.014806857124531234,0.7431668777775264,1226.82,0.6275843566656113,0.043616912537254394,1.0779188299179077,408,154.90000000000015
85.0,291,2.351770896911621,36.9,3272000,-0.024320526579867875,0.7827256329302347,1228.25,0.6734165948629379,0.0453297698777169,1.0615918552875518,409,130.50000000000023
83.83,291,2.2445140361785887,37.900000000000006,3280000,-0.015742397374124265,0.8062771069994088,1235.7,0.6459518313407898,0.0394358733901754,1.0461883318424225,410,126.20000000000002
83.73,291,3.1278141069412233,41.599999999999994,3288000,-0.025470366733206903,1.400849192843239,1241.19,0.5102704393863678,0.10513614251744002,1.038806888461113,411,128.20000000000002
85.17,291,2.3032573693990708,37.900000000000006,3296000,-0.007488130653800908,0.7294075861786731,1247.81,0.6375763976573944,0.040410022144205866,1.0572228693962098,412,132.30000000000018
86.16,291,2.4979541617631913,37.900000000000006,3304000,-0.010060196404810994,1.0411274481040516,1243.21,0.665638530254364,0.05811283002141863,1.0290625298023224,413,153.70000000000005
88.48,291,3.1940913581848145,37.800000000000004,3312000,-0.02155134590808302,1.4316766248829251,1264.73,0.6810157769918441,0.09601986385881901,1.0179984599351883,414,162.4000000000002
86.72,291,2.4596917849779127,35.9,3320000,-0.021814123771182494,1.0160427301355994,1259.82,0.6409156596660615,0.05093689136207104,1.0157630985975266,415,153.70000000000005
85.26,291,2.516877008676529,35.9,3328000,-0.015885435198433696,0.8703499636652604,1239.33,0.6270362228155136,0.052376769101247195,1.0205361753702165,416,133.00000000000026
85.48,291,2.5193903857469557,35.9,3336000,-0.024110206262557766,0.947773269643789,1238.51,0.6583741688728333,0.05879460120107979,1.0487654566764832,417,133.00000000000026
86.15,291,2.264436242580414,35.9,3344000,-0.015045133263920435,0.8053798018541437,1248.97,0.6484652405977249,0.04009365208912641,1.0233262437582016,418,133.00000000000026
86.93,291,2.2592531114816667,35.9,3352000,-0.010195201806491241,0.7706740156127995,1256.28,0.6114635044336318,0.04188647490460426,1.0164201688766479,419,148.30000000000013
89.65,290,3.0693652129173277,39.6,3360000,-0.01350777613813989,1.1898665962559238,1273.37,0.6776325035095215,0.08840251537971199,1.0018546056747437,420,162.2000000000002
87.58,290,2.4816526484489443,43.0,3368000,-0.01304766324639786,0.8521032464674847,1269.97,0.6490591937303543,0.05469442114233971,1.0094439965486526,421,148.30000000000013
87.49,290,2.777329356074333,42.7,3376000,-0.011906830889201955,0.949782440071725,1269.75,0.6983464181423187,0.05830165305873379,1.0048924094438554,422,161.00000000000009
87.7,290,2.331422472000122,43.0,3384000,-0.012409942094236612,0.7499792771256754,1273.65,0.646816857457161,0.04426819646265358,1.0012009674310685,423,161.00000000000009
91.23,290,2.671154021024704,43.9,3392000,-0.018465868868406687,0.8640610377623843,1286.78,0.6355355751514434,0.06132737559266389,1.0421385395526885,424,171.2000000000001
94.54,290,2.2663322430849075,44.9,3400000,-0.011172255608253181,0.7460418962573074,1300.24,0.6876701748371125,0.042887633186765015,1.013314442038536,425,182.20000000000002
95.36,290,2.5946488839387896,44.9,3408000,-0.0110885858500842,0.8770164866270579,1302.63,0.634359974861145,0.0606616795505397,1.0121142482757568,426,182.20000000000002
93.78,290,2.368436115980148,44.9,3416000,-0.016888944214442744,0.7508094971925804,1298.09,0.6040414261817932,0.044322674395516515,1.0086713171005248,427,171.2000000000001
95.11,290,2.6978770411014557,45.0,3424000,-0.03179414642290794,1.0471081964377589,1302.83,0.6456075239181519,0.07650157318916172,0.992453208565712,428,171.2000000000001
94.75,290,2.8347285425662996,45.0,3432000,-0.013953770564694424,1.0799846740977201,1295.93,0.676724905371666,0.0785216999426484,1.0140214282274247,429,182.20000000000002
94.27,290,2.90554367184639,46.800000000000004,3440000,-0.013182608695351518,1.1167296990631146,1300.11,0.6260964858531952,0.06964372149668634,1.0254844152927398,430,171.2000000000001
99.4,290,2.9071087443828585,46.800000000000004,3448000,-0.0223860975556272,1.08426440985621,1311.72,0.6182722049951553,0.07498211247846484,1.0071953111886978,431,194.60000000000014
99.71,290,2.853551927804947,49.0,3456000,-0.008392290698539,1.1622178228619382,1316.46,0.5093581438064575,0.08482930477708578,0.9928270763158799,432,194.60000000000014
107.25,291,2.908471999168396,50.0,3464000,-0.003789568078937009,1.1500234520754484,1351.31,0.5869284760951996,0.07674346257932484,0.991335260272026,433,213.60000000000002
107.9,291,3.5742125630378725,50.0,3472000,-0.026697148339881096,1.582935922682583,1346.87,0.6197639608383179,0.1484987802989781,1.010724292397499,434,220.0000000000001
107.95,291,2.464390158057213,49.9,3480000,-0.022076501810224726,0.9726649271534583,1330.84,0.6365110737085342,0.05293498249724507,1.0430345714092255,435,229.90000000000006
108.71,291,2.520710378289223,50.0,3488000,-0.015366437425545882,0.9834381732212867,1335.14,0.6002503764629364,0.06883919512387365,1.0414431661367416,436,229.90000000000006
110.63,291,3.1119543600082396,49.9,3496000,-0.015655231249365898,1.3381361631145756,1349.03,0.675428940653801,0.08590008333791048,1.0038196295499802,437,239.30000000000013
113.59,291,2.7009084552526472,49.9,3504000,-0.017797450599318837,1.1724663490445253,1364.44,0.5063120567798615,0.10002347478410228,1.0174485617876052,438,239.30000000000013
114.82,291,3.0795958054065706,51.0,3512000,-0.011088055001164322,1.2993815949645606,1365.62,0.6089022451639176,0.08483780841343105,1.0119564324617385,439,234.80000000000013
113.24,291,2.8401175498962403,50.900000000000006,3520000,-0.021462066932581365,1.1348881475666097,1348.31,0.5837165141105651,0.06930174610111862,1.0445493853092194,440,234.3000000000001
109.94,291,2.2206164127588273,49.8,3528000,-0.015386766847459512,0.7296866033804901,1338.43,0.6288243347406387,0.039637474594637755,1.058236575126648,441,229.40000000000003
114.56,291,4.032580069899559,49.8,3536000,-0.01918577880191151,2.0737911512444636,1330.84,0.6470019799470902,0.203705042200163,1.0046993893384935,442,234.3000000000001
116.73,291,2.240817745923996,49.8,3544000,-0.016250063901534304,0.7035802508219497,1335.58,0.6667857104539872,0.040347204259596765,1.0514806163311006,443,237.00000000000009
117.7,291,2.5014782971143723,50.900000000000006,3552000,-0.019696154058656247,0.8240985536355525,1346.83,0.6704699730873108,0.050629712683148684,1.0416736948490142,444,237.00000000000009
119.4,291,2.7320241862535477,49.8,3560000,-0.026039483229542384,0.9208669934442923,1345.98,0.6029899024963379,0.0629759595869109,1.0530730038881302,445,246.50000000000006
117.88,291,2.434682278037071,49.8,3568000,-0.013470929914619774,0.865896761713682,1361.39,0.6468896484375,0.06146769585320726,1.0673325419425965,446,233.3
116.51,291,2.5410348170995714,44.9,3576000,-0.022217060765688076,1.0897494466561646,1348.3,0.6974091666936875,0.05404643717454746,1.0777881336212158,447,232.10000000000002
113.1,291,2.4257986414432526,44.9,3584000,-0.030129235046333632,0.9237594364973516,1345.29,0.6222984564304351,0.04509657463058829,1.0794301915168762,448,232.10000000000002
108.33,291,2.500215715765953,44.0,3592000,-0.02413459064991912,0.861320246955862,1318.06,0.5912891858816147,0.05116892740596086,1.0856490421295166,449,227.50000000000006
104.56,291,2.0874004471302032,44.0,3600000,-0.008600364490266656,0.7136177398218799,1321.58,0.6872497868537902,0.035093592102639376,1.0348053842782974,450,218.00000000000006
104.6,290,2.6230781018733977,44.0,3608000,-0.005417935220102663,1.258272571181355,1328.37,0.6561945474147797,0.07659277433995157,1.0103460484743119,451,218.00000000000006
105.08,290,2.6678721505403518,44.0,3616000,-0.009142950041568837,0.9330104227353627,1336.35,0.6006765240430831,0.05859468848910183,1.0011361676454544,452,218.00000000000006
102.99,290,3.066756728887558,44.0,3624000,-0.026859118320135166,1.063067293063123,1329.07,0.6717106342315674,0.07643807361833752,1.0128870660066605,453,201.70000000000016
92.31,290,3.186105468273163,22.700000000000003,3632000,-0.03989312997087836,1.983349439039686,1236.95,0.4337907695770264,0.15198776580858975,0.9847907427698374,454,179.30000000000018
89.73,290,1.9926735466718675,19.9,3640000,-0.0150849023439514,0.6930871841892415,1226.39,0.7021653544902802,0.032208952358923855,1.0480150973796845,455,169.80000000000007
88.19,290,2.296193404793739,23.6,3648000,-0.01715336210880196,0.824471316069601,1220.1,0.6851384788751602,0.044160583494231104,1.0621199417114258,456,169.80000000000007
85.16,290,2.5156626802682878,23.6,3656000,-0.014654191025765612,0.789128380529503,1206.06,0.6068901419639587,0.05292827114462852,1.0463089013099671,457,154.3
82.84,290,2.931148130297661,23.6,3664000,-0.0171111657279107,1.2253665310726118,1213.25,0.57436379134655,0.09401494482532144,1.038589113354683,458,148.20000000000002
84.24,290,2.402216026186943,23.6,3672000,-0.01934274175699102,0.9148340012536462,1224.18,0.6538013482093811,0.051895139547996225,1.0611174166202546,459,150.3
83.62,290,2.1364195477962493,23.6,3680000,-0.010194650128250942,0.7173692500530926,1221.05,0.6802432429790497,0.03574607350397855,1.0461486905813218,460,150.3
84.48,290,2.812473601102829,23.6,3688000,-0.01690980795698124,0.8891178890836058,1231.05,0.5370798832178116,0.06431807287968695,1.0142627733945846,461,153.1
84.84,290,2.6627221739292146,23.6,3696000,-0.022916444995207712,0.8645358390718744,1243.47,0.6179124879837036,0.06248413166496903,1.0318895250558853,462,145.80000000000007
87.89,290,2.067580404281616,23.6,3704000,-0.0115162639063783,0.6772061964317824,1243.95,0.7084651315212249,0.035035025905817745,1.0203967481851577,463,154.60000000000005
65.67,290,3.0301324301958084,1.0,3712000,-0.03734221503138542,1.2316648348831583,983.03,-0.13320755064487458,0.07171120340004564,1.0249882632493972,464,139.60000000000005
59.06,290,2.433860819339752,1.0,3720000,-0.01315682133543305,0.8404884944669426,920.41,0.5960240346193314,0.044222546862438324,1.1261713933944701,465,137.20000000000002
59.98,290,2.087927843928337,1.0,3728000,-0.003793378004047554,0.6394890428624498,939.49,0.6527936416864395,0.03388278467115015,1.0620328682661055,466,137.20000000000002
60.58,290,2.137093970775604,1.0,3736000,-0.02214967300038552,0.687615235917024,941.41,0.6779097038507461,0.037083433512598275,1.0524485796689986,467,137.20000000000002
63.28,290,2.380491821169853,1.0,3744000,-0.015964294142322616,0.7768113442104025,968.49,0.6164470374584198,0.044961681943386796,1.0212448334693909,468,137.20000000000002
65.5,290,2.8253339624404905,1.0,3752000,-0.017752869629184716,1.076461619809165,976.22,0.6698339056968688,0.06692743650171906,0.9943688404560089,469,139.60000000000005
65.39,290,2.450214585065842,1.0,3760000,-0.010589262740104459,0.7496238274748063,972.64,0.6238087713718414,0.04727982368785888,1.0227290254831314,470,136.00000000000009
65.64,290,2.438971154689789,1.0,3768000,-0.012728363367496059,0.885393847515003,974.79,0.6843712848424911,0.04437307747546584,1.0256059968471527,471,131.40000000000003
65.77,290,2.8414137411117553,1.0,3776000,-0.011309996923155268,1.1369038886590692,967.93,0.5284977453947067,0.10575858633499592,1.009541370868683,472,146.70000000000005
65.74,290,2.9751846063137055,1.0,3784000,-0.024396151421242393,1.14845986937211,965.64,0.5538459545373917,0.08988346768077463,1.0288694977760315,473,146.70000000000005
65.51,290,3.044167767763138,1.0,3792000,-0.012371345371939242,1.2158267436025967,956.98,0.6772991126775741,0.09339016146957874,0.9904414021968841,474,146.70000000000005
69.25,290,3.0455551064014434,1.0,3800000,-0.005407939241267741,1.1222160478784993,971.63,0.648487144112587,0.08490920031443239,0.9888592082262039,475,153.3
74.35,290,2.358457192182541,1.0,3808000,-0.022228282569267323,0.8482270424668518,1004.05,0.6088253372907638,0.053018581802025434,0.9978111845254898,476,160.0000000000001
78.21,290,3.4771116840839387,1.0,3816000,-0.030230775276140775,1.8208226821854077,1017.47,0.578447031378746,0.10098083160817622,0.9701478403806686,477,181.1
82.98,290,2.2122037333250044,2.9000000000000004,3824000,-0.015211418302496895,0.732812382189558,1076.87,0.6751299053430557,0.04296782261691987,1.0376201504468918,478,181.1
87.3,290,2.7058960086107255,4.0,3832000,-0.012196683206420858,1.1023310196068052,1135.14,0.6136299514770508,0.0639293057937175,1.0135304832458496,479,181.1
91.17,290,2.4243314057588576,6.9,3840000,-0.014399707829579712,0.8659846753855674,1179.01,0.6344914478063584,0.049446138483472166,1.031297631263733,480,181.1
99.13,290,2.1517006981372835,22.800000000000004,3848000,-0.007035039169059018,0.7041934823593747,1259.0,0.6653703320026397,0.038949110484682026,1.0346484833955765,481,184.3
105.59,290,2.562664828300476,46.5,3856000,-0.025619819046987687,0.8543015671139355,1336.71,0.6399432218074799,0.05938821368850768,1.0467513918876648,482,184.3
112.9,290,3.223547540307045,54.0,3864000,-0.028897499683953356,1.3976256047078024,1386.01,0.49163966953754423,0.15569033653941006,1.0317014527320862,483,187.60000000000008
115.25,290,2.3245690673589707,57.9,3872000,-0.014221945978279108,0.8588930338922455,1401.35,0.670549795627594,0.04803052368108183,1.0398566156625748,484,187.60000000000008
119.62,290,3.1782976138591765,59.8,3880000,-0.022613404743897263,1.2310078327590528,1420.22,0.5704084604978561,0.12267944070510567,1.0168663597106933,485,194.3
120.97,290,2.5309304374456407,59.8,3888000,-0.016836592237814328,0.9671033284164017,1419.44,0.691852400302887,0.05716033800970763,1.0072854602336883,486,198.4000000000001
116.77,290,2.313878027200699,57.9,3896000,-0.02546749552246183,0.8146111047163849,1404.71,0.6520968347787857,0.045934649812988934,1.017800399661064,487,193.1
116.39,290,2.582830281853676,56.7,3904000,-0.007827750689757522,0.8824494048188304,1400.27,0.7243507879972458,0.05858837797306478,1.0239963454008103,488,193.1
115.58,290,2.2308792674541476,57.9,3912000,-0.014397535679745489,0.754968684861435,1394.97,0.6455765265226364,0.040064876698888835,1.0227783274650575,489,193.1
113.57,290,2.542346473932266,57.9,3920000,-0.016259676364716143,1.0605323719889217,1395.12,0.6149236929416656,0.052599404826760295,1.0208647757768632,490,187.60000000000008
116.34,290,2.9347501266002656,57.9,3928000,-0.0222551943839062,0.9966887993389655,1415.4,0.6054429370164871,0.0704279758874327,1.0453903198242187,491,193.1
110.41,290,2.200624229311943,54.0,3936000,-0.02019450874737231,0.774794940057493,1387.38,0.6752136117219925,0.03956902419216931,1.0397938174009322,492,187.0
107.28,290,2.6764476138353346,54.0,3944000,-0.02249870161758736,1.0438108105295694,1373.44,0.6412673765420913,0.06273481554817409,1.0487223863601685,493,182.50000000000006
109.02,290,2.707315668463707,57.599999999999994,3952000,-0.014323681917594512,1.0657933839411113,1376.36,0.6747830533981323,0.06463429213501513,1.0270474642515182,494,182.0
109.83,290,2.5036746788024904,58.0,3960000,-0.027302631936909166,0.9241843079042127,1392.39,0.7153381794691086,0.05144460162613541,1.008556946516037,495,182.50000000000006
118.45,290,3.343195104598999,60.9,3968000,-0.025444192421855406,1.5462670973758963,1404.97,0.7902345675230026,0.09718925470020622,1.0258928388357162,496,194.40000000000003
122.0,290,3.4024147748947144,61.0,3976000,-0.02032978646864649,1.3944949483312548,1418.02,0.6674024909734726,0.12040291571989656,1.0152194130420684,497,206.50000000000006
121.73,290,2.5287690740823745,60.9,3984000,-0.011998456475848797,0.8844756234375366,1409.48,0.6591197693347931,0.06002759941853583,1.0566757595539094,498,211.30000000000004
121.88,290,2.8533024334907533,60.9,3992000,-0.02501027180973324,0.9460367972474105,1397.25,0.6688765400648117,0.06830180748365819,1.0052865916490554,499,211.30000000000004
120.1,290,2.87614755153656,60.9,4000000,-0.01048756001124275,1.042439445621687,1391.91,0.6422237765789032,0.06964533747639506,1.038930367231369,500,206.50000000000006
122.8,290,3.110480206012726,61.0,4008000,-0.025324133475951385,1.1087867753660825,1384.82,0.6498361378908157,0.08854050956666469,1.0028026753664017,501,213.4000000000002
119.96,290,2.7447126412391665,60.9,4016000,-0.02606461984971247,0.8430178196485947,1367.88,0.6432772880792618,0.06257719157263636,1.010987383723259,502,206.50000000000006
120.09,290,2.5515218329429628,60.0,4024000,-0.020869142517331057,0.8974024194160664,1362.51,0.6200555366277695,0.055534683214500544,1.0309553670883178,503,206.3
120.67,290,2.871093807220459,61.0,4032000,-0.0006197314889868721,0.9643818285294558,1368.81,0.6065873891115189,0.0725698027946055,1.0175392127037048,504,206.3
124.49,290,2.5343814235925675,61.0,4040000,-0.017274883606296497,0.857731119531168,1362.38,0.6742230743169785,0.0711947028292343,1.0277948850393295,505,226.00000000000006
127.95,290,3.1423618602752685,61.0,4048000,-0.023731960777950006,1.188984040505221,1368.87,0.5986488682031631,0.08920198739506305,1.0139314299821853,506,236.0000000000001
130.3,290,2.8766858381032945,61.0,4056000,-0.014877287369454279,1.1041888662674015,1363.11,0.6924819356203079,0.07320558913052082,1.0152085727453233,507,236.0000000000001
131.57,290,2.82264958024025,61.0,4064000,-0.030416593067348004,1.1512753932847801,1361.41,0.5966612362861633,0.06634728297125549,0.9865802150964736,508,235.0
132.34,289,2.821323708891869,60.9,4072000,-0.02253286651954113,1.1504886222861415,1367.32,0.6209904956817627,0.07034975243266672,1.0110419833660125,509,235.0
129.89,289,2.5534969156980516,58.10000000000001,4080000,-0.017575029351282866,0.8379252581616099,1363.31,0.6344624716043472,0.055411514048464595,1.0297046798467635,510,235.0
133.23,289,3.136999797821045,58.10000000000001,4088000,-0.01001358953071758,1.3076812049347408,1370.65,0.6523778522014618,0.09121218507643788,1.008199276328087,511,241.40000000000003
