epoch_idx,policy_gradient_bias_correction,fps,grad_norm,avg_q_retraced,explained_variance,advantage_norm,P09:episode_rewards,avg_q_selected,policy_loss,rollout_prob_std,P01:episode_rewards,episode_length,model_prob_std,PMM:episode_rewards,policy_entropy,q_loss,frames,policy_gradient_loss
245,0.0,340,6.551098721246276e-06,2.574650794701823e-05,-1430.8904805236994,0.00032387715096093654,0.0,2.5778453378651732e-05,-4.769765790856856e-07,4.5502266992020465e-05,0.0,3324.38,2.745380212704191e-05,0.0,2.1972252288490837,3.3532860556058556e-09,1764000,-4.769765790856856e-07
246,0.0,340,6.3879054617127855e-06,3.2406422170416465e-05,-416.3547787006455,0.0003082503047765006,0.0,3.247988625216535e-05,-8.081873475410963e-07,4.670169373844573e-05,0.0,3324.38,2.900475538583656e-05,0.0,2.19722525133285,3.1516661662794585e-09,1771200,-8.081873475410963e-07
247,0.0,340,4.926241074181185e-06,2.4687344839934012e-05,-945.8643104777325,0.0002769453960373989,0.0,2.505284888171907e-05,-6.317894252530384e-07,4.135621924587948e-05,0.0,3324.38,2.6161202015943354e-05,0.0,2.1972252339282363,2.4112609354346747e-09,1778400,-6.317894252530384e-07
248,0.0,340,4.421313557354364e-06,2.4348150482110796e-05,-840.3597915136814,0.0002765780167202961,0.0,2.455585144688817e-05,-5.623180017635469e-07,3.7820188565222316e-05,0.0,3324.38,2.7907530311404838e-05,0.0,2.1972252330231288,1.9248497446914277e-09,1785600,-5.623180017635469e-07
249,0.0,340,5.366254815135253e-06,2.446826492689464e-05,-523.515785125904,0.0003267723610788838,0.0,2.421220019119506e-05,-5.671718206927918e-07,5.1577474181096966e-05,0.0,3324.38,3.118028290589276e-05,0.0,2.197225180712957,2.612250648552963e-09,1792800,-5.671718206927918e-07
250,0.0,340,4.784456156929493e-06,2.439736696879861e-05,-1341.0198237503744,0.0002820509149538584,0.0,2.4895082312478354e-05,-5.480533663774464e-07,4.3635007755410976e-05,0.0,3324.25,2.6039093208265653e-05,0.0,2.197225257344347,2.2157734083433237e-09,1800000,-5.480533663774464e-07
251,0.0,339,0.0002588908367887332,2.2191954531899202e-05,-896.550271148524,0.01597065392140393,0.0,2.2368201459202012e-05,-5.28774997491888e-07,6.480044508162176e-05,0.0,3324.25,0.00015347385528309554,0.0,2.1972224547528714,4.6319337659619755e-05,1807200,-5.28774997491888e-07
252,0.0,339,1.7454506054824946e-05,3.0289380017295898e-05,-1088.157053415816,0.0003336106973128269,0.0,3.0439545478503246e-05,-6.743843871365615e-07,5.215264853480524e-05,0.0,3324.25,4.813295180264547e-05,0.0,2.197225143335484,3.5741169075731436e-09,1814400,-6.743843871365615e-07
253,0.0,339,6.7626306494218e-06,2.8345162475142434e-05,-209.3978829500174,0.0003114457086207624,0.0,2.8233228378340035e-05,-7.067770320595838e-07,4.6752428181277295e-05,0.0,3324.25,3.247264696397983e-05,0.0,2.1972252647555064,2.1636402356317643e-09,1821600,-7.067770320595838e-07
254,0.0,339,5.2080839760194424e-06,2.8370514029750776e-05,-1252.9815683503252,0.0002646720672831639,0.0,2.8666641788880974e-05,-6.76265288287488e-07,3.8094609777197904e-05,0.0,3324.25,2.575952217298929e-05,0.0,2.1972252582021494,1.7976225417224034e-09,1828800,-6.76265288287488e-07
255,0.0,339,4.202297899763461e-06,2.6886936270808705e-05,-418.7228949889556,0.0002697540251680885,0.0,2.755885663725441e-05,-6.183253776792753e-07,4.6212174235608265e-05,0.0,3324.32,2.864829939802522e-05,0.0,2.197225242566179,1.710262447302753e-09,1836000,-6.183253776792753e-07
256,0.0,339,3.415297851297403e-06,2.660245345381669e-05,-2220.8392277518524,0.00019057185916893552,0.0,2.717758260471797e-05,-5.564154483159829e-07,4.177556357922365e-05,0.0,3324.32,1.865264867270013e-05,0.0,2.1972252874147324,1.2534325242247707e-09,1843200,-5.564154483159829e-07
257,0.0,339,5.44751458555715e-06,3.57445736338536e-05,-181.52449667748715,0.00026556747082752603,0.0,3.611931457516985e-05,-8.333190848095932e-07,4.4718009549167204e-05,0.0,3324.32,2.7121162148957754e-05,0.0,2.1972252701861517,3.0145278030377543e-09,1850400,-8.333190848095932e-07
258,0.0,339,4.093906725683106e-06,2.632533054190664e-05,-936.2988768903225,0.00025188950963086294,0.0,2.6606576444926703e-05,-5.767471808177443e-07,4.264311370643247e-05,0.0,3324.32,2.399914787654704e-05,0.0,2.197225257461034,1.5079906394234655e-09,1857600,-5.767471808177443e-07
259,0.0,339,4.462892052822739e-06,2.6569380724098504e-05,-532.6154179776815,0.00029468855835473775,0.0,2.6967222463472185e-05,-5.976531898772422e-07,4.705512577502453e-05,0.0,3324.32,2.787107137848117e-05,0.0,2.1972252863550943,1.6724420554578763e-09,1864800,-5.976531898772422e-07
260,0.0,339,4.387801465625568e-06,2.658243658725186e-05,-835.2324678671959,0.00026880797801556597,0.0,2.6637762270612167e-05,-5.505121641742069e-07,4.685161967064616e-05,0.0,3324.32,2.7936016399277852e-05,0.0,2.19722524658082,1.6709261576169456e-09,1872000,-5.505121641742069e-07
261,0.0,339,4.10587621965124e-06,2.708919831865575e-05,-995.4937172925912,0.0002559136874411206,0.0,2.7188712425851444e-05,-6.613342756296414e-07,4.6445173230160834e-05,0.0,3324.39,2.5005322106094674e-05,0.0,2.1972252947691255,1.7826287276471017e-09,1879200,-6.613342756296414e-07
262,0.0,339,4.6308500806563186e-06,3.163202332587235e-05,-844.6948817728752,0.0002412728321100817,0.0,3.211470002706991e-05,-6.902430543438397e-07,4.1053411753158385e-05,0.0,3324.39,2.4724957153955106e-05,0.0,2.197225275342426,2.2236633624421513e-09,1886400,-6.902430543438397e-07
263,0.0,339,5.420488684682144e-06,2.8662801041189585e-05,-1019.5639129182838,0.00029168887356386156,0.0,2.8991981048541013e-05,-6.508121072796192e-07,4.41481403216223e-05,0.0,3324.39,2.6084282817034467e-05,0.0,2.197225244874677,2.40093868440107e-09,1893600,-6.508121072796192e-07
264,0.0,339,4.697165380014819e-06,2.4994630986896926e-05,-276.34907923740997,0.00030892274059303264,0.0,2.5103352351386946e-05,-4.915025670302436e-07,5.15270472280462e-05,0.0,3324.39,2.9865237875793942e-05,0.0,2.197225246628126,1.6928826182133672e-09,1900800,-4.915025670302436e-07
265,0.0,339,3.6890233590019997e-06,2.491793666240723e-05,-1593.7511923655693,0.00022652082107708248,0.0,2.4788014317420205e-05,-5.466232676837766e-07,4.267994072367753e-05,0.0,3324.39,2.2246622986797898e-05,0.0,2.1972252967086425,1.411134402371336e-09,1908000,-5.466232676837766e-07
266,0.0,339,5.256969535387073e-06,2.3970239954754406e-05,-256.0087211962257,0.00033581987249251135,0.0,2.4204667963815113e-05,-5.861902241351949e-07,5.3568123787662046e-05,0.0,3324.49,3.2167753402791514e-05,0.0,2.1972252017669573,2.2706061212114428e-09,1915200,-5.861902241351949e-07
267,0.0,339,3.85268746273712e-06,2.4892093381235553e-05,-1743.3430790684276,0.00022339774067595483,0.0,2.488210859047242e-05,-4.40460400471597e-07,3.948022034849738e-05,0.0,3324.49,2.174178991096416e-05,0.0,2.19722528511885,1.5362417433385117e-09,1922400,-4.40460400471597e-07
268,0.0,339,5.300533659595064e-06,3.26142955178492e-05,-73.41935769277592,0.00027490122018876216,0.0,3.339213578862929e-05,-7.633094886201083e-07,5.3492215786396166e-05,0.0,3324.49,2.7508331819135297e-05,0.0,2.1972252539951334,2.431189502570578e-09,1929600,-7.633094886201083e-07
269,0.0,339,4.139738376239071e-06,2.11937109346518e-05,-1247.7823083452267,0.00025108524731250187,0.0,2.1824560725204363e-05,-4.636434972357148e-07,4.5253418248205494e-05,0.0,3324.49,2.455711625145796e-05,0.0,2.197225240737042,1.518939103743358e-09,1936800,-4.636434972357148e-07
270,0.0,339,4.123265793838563e-06,2.1214614161296578e-05,-785.007142549053,0.0002635046036157616,0.0,2.085852824382614e-05,-3.7583501371733137e-07,4.416860157385196e-05,0.0,3324.49,2.6062776518597635e-05,0.0,2.197225192444665,1.6499085465400366e-09,1944000,-3.7583501371733137e-07
271,0.0,339,3.92504944413305e-06,2.186936377622256e-05,-549.2586306411545,0.000248391521100687,0.0,2.2317434962213176e-05,-5.332765834936358e-07,4.6726473995607487e-05,0.0,3324.49,2.5801772945609938e-05,0.0,2.1972252748607732,1.5505391433452915e-09,1951200,-5.332765834936358e-07
272,0.0,339,4.549993759834301e-06,2.0840112186594067e-05,-1056.7130587983177,0.0002697547761424523,0.0,2.099431942766656e-05,-4.839863097873234e-07,4.7901777097122614e-05,0.0,3324.6,2.5064745180162106e-05,0.0,2.1972252468015783,2.002380716682107e-09,1958400,-4.839863097873234e-07
273,0.0,339,4.814316019230884e-06,2.5424209351604553e-05,-1314.9142246640233,0.0002504645774223762,0.0,2.5283552487106315e-05,-3.9849855210567357e-07,3.955899559219169e-05,0.0,3324.6,2.1774576434979354e-05,0.0,2.1972252579088565,2.0205742748790007e-09,1965600,-3.9849855210567357e-07
274,0.0,339,4.306182053518707e-06,2.7436980711932832e-05,-1117.4690115876488,0.0002229003682625067,0.0,2.7938240834335072e-05,-6.823500615421058e-07,4.419065169110705e-05,0.0,3324.6,2.4232945417880343e-05,0.0,2.197225268271865,1.85192451884591e-09,1972800,-6.823500615421058e-07
275,0.0,339,4.283085205426184e-06,2.0441673353382746e-05,-553.3558329549289,0.0002685430965294133,0.0,2.129564196945872e-05,-5.460715514890456e-07,3.902867176531262e-05,0.0,3324.6,2.7090473028759296e-05,0.0,2.197225300515713,1.879723897818327e-09,1980000,-5.460715514890456e-07
276,0.0,339,3.684346483075241e-06,2.0637022899711792e-05,-1291.932805639531,0.00022928731391518928,0.0,2.0913520800703244e-05,-5.176196306674771e-07,4.098487498160458e-05,0.0,3324.6,2.3259489600261096e-05,0.0,2.1972252641563066,1.3844033615889647e-09,1987200,-5.176196306674771e-07
277,0.0,339,4.157362500836267e-06,2.0199248725071407e-05,-122.17060179594964,0.000286511515300219,0.0,2.0329658529551732e-05,-5.242479578289145e-07,4.827146262689813e-05,0.0,3324.7,2.930188749318135e-05,0.0,2.197225250690072,1.5615457834150938e-09,1994400,-5.242479578289145e-07
278,0.0,339,2.7723803667592635e-06,1.95137525096706e-05,-2082.6933886053166,0.00018088661534784899,0.0,1.99203079548877e-05,-4.082343231831336e-07,3.1007301661058285e-05,0.0,3324.7,1.8679908753066835e-05,0.0,2.1972252662093554,9.347439730510705e-10,2001600,-4.082343231831336e-07
279,0.0,339,5.142934723007886e-06,3.113427968851566e-05,-136.63064627733235,0.0002595448046598829,0.0,3.120391989581653e-05,-7.059332090756828e-07,4.030077919913938e-05,0.0,3324.7,2.4939870155656666e-05,0.0,2.197225241335096,2.3068729735841927e-09,2008800,-7.059332090756828e-07
280,0.0,339,4.374799684729409e-06,1.9957817347216092e-05,-1189.259409584914,0.0002480750731810396,0.0,1.9808336522666132e-05,-4.166607797756608e-07,4.148185527601006e-05,0.0,3324.7,2.2680058437608305e-05,0.0,2.1972252780735175,1.330659153639119e-09,2016000,-4.166607797756608e-07
281,0.0,339,4.2038516406085445e-06,2.0567014357381337e-05,-347.9517974956752,0.0002460999962970582,0.0,2.0388118914067814e-05,-4.434201163992474e-07,3.8743825319111465e-05,0.0,3324.7,2.3839081487633342e-05,0.0,2.197225225249295,1.3919608672565471e-09,2023200,-4.434201163992474e-07
282,0.0,339,3.571493424220867e-06,2.0270872965154137e-05,-712.1083140487141,0.00023687650985477506,0.0,2.0563883884437565e-05,-5.750124315571022e-07,3.925870661138983e-05,0.0,3324.7,2.307994689642007e-05,0.0,2.1972252458901633,1.3056609181199742e-09,2030400,-5.750124315571022e-07
283,0.0,339,4.193993270040358e-06,2.0958064563432896e-05,-1082.1096506187084,0.0002541060032135214,0.0,2.0946371583480835e-05,-4.147897814403269e-07,3.838242968092638e-05,0.0,3324.61,2.2688545545017788e-05,0.0,2.1972252893447872,1.7047383872479741e-09,2037600,-4.147897814403269e-07
284,0.0,339,4.51143001239375e-06,2.660768206295769e-05,-1211.8786837173268,0.0002506115223761862,0.0,2.714583799630302e-05,-5.6288158642707e-07,3.4403308235725364e-05,0.0,3324.61,2.3395286181405195e-05,0.0,2.1972252740462617,1.802774186968021e-09,2044800,-5.6288158642707e-07
285,0.0,339,4.881251142294245e-06,2.74110406102719e-05,-640.897914814328,0.0002614632028549243,0.0,2.73582878227707e-05,-6.434755137493128e-07,4.0660261079169873e-05,0.0,3324.61,2.5520462885814046e-05,0.0,2.197225269521011,1.8696376907391008e-09,2052000,-6.434755137493128e-07
286,0.0,339,4.155981608410985e-06,2.0388594258213464e-05,-584.3092722454526,0.00026492534742285703,0.0,2.09260537299304e-05,-4.637016390625822e-07,4.0130765141311384e-05,0.0,3324.61,2.5244684262836758e-05,0.0,2.197225278928166,1.7509217023905446e-09,2059200,-4.637016390625822e-07
287,0.0,339,4.368719695218863e-06,2.0206895945845582e-05,-1386.7560735306981,0.00025972427012527054,0.0,2.0403691192629195e-05,-3.6956809672626227e-07,3.684848298571334e-05,0.0,3324.61,2.2569085272676802e-05,0.0,2.197225264941574,1.259355589941568e-09,2066400,-3.6956809672626227e-07
288,0.0,339,4.2433966924176425e-06,1.8947550184055307e-05,-41.08319733788097,0.00029805297129033054,0.0,1.932377783961985e-05,-5.619718090526818e-07,4.329529098294231e-05,0.0,3324.62,2.991815391364331e-05,0.0,2.1972251916688585,1.6688833817062725e-09,2073600,-5.619718090526818e-07
289,0.0,339,3.443358814646249e-06,1.9330327558621137e-05,-1760.4288341940712,0.0001931137835255829,0.0,1.940954082317488e-05,-4.5786756756646003e-07,3.649495843024935e-05,0.0,3324.62,2.1136062188483857e-05,0.0,2.1972252336742217,1.7834696212927894e-09,2080800,-4.5786756756646003e-07
290,0.0,339,5.6041677342507214e-06,2.8603614060995347e-05,-449.6774029945886,0.0002841190943726596,0.0,2.935632892314499e-05,-6.709852076006674e-07,3.920408683435888e-05,0.0,3324.62,2.6518219479583046e-05,0.0,2.197225236186275,2.090146421064433e-09,2088000,-6.709852076006674e-07
291,0.0,339,3.5104141697760574e-06,1.756110400987064e-05,-1428.1873243543082,0.00020587786665893356,0.0,1.7612818665434638e-05,-3.958796650273993e-07,3.441460480431373e-05,0.0,3324.62,1.9904178796997215e-05,0.0,2.1972252789187054,1.5868655850118053e-09,2095200,-3.958796650273993e-07
292,0.0,339,3.665006726809788e-06,1.6180444133588313e-05,-332.66258761993475,0.0002431582322681639,0.0,1.7017139479436976e-05,-3.8379933456248134e-07,3.4437277442745673e-05,0.0,3324.62,2.3193756757330496e-05,0.0,2.197225244319628,1.3102198106975168e-09,2102400,-3.8379933456248134e-07
293,0.0,339,3.617053656011994e-06,1.655737683091338e-05,-1107.3930111756756,0.00022474150247029127,0.0,1.6542559822154442e-05,-4.1785701991891084e-07,3.6911050740741605e-05,0.0,3324.62,2.137303773869908e-05,0.0,2.197225267212227,1.2007265284378627e-09,2109600,-4.1785701991891084e-07
294,0.0,339,3.7449905179630434e-06,1.7722981830076372e-05,-784.3159109131685,0.0002574655929921059,0.0,1.7214570644250265e-05,-3.0047863023494355e-07,4.2849982318770464e-05,0.0,3324.64,2.447456399046305e-05,0.0,2.197225299345122,1.4208786232820924e-09,2116800,-3.0047863023494355e-07
295,0.0,339,4.263791585533892e-06,2.0080467408493655e-05,-1332.1674080511548,0.0002468116182114058,0.0,2.0046276515843227e-05,-3.367140796514943e-07,3.9308122273435006e-05,0.0,3324.64,2.14850151471129e-05,0.0,2.1972252734783115,1.7872772355761109e-09,2124000,-3.367140796514943e-07
296,0.0,338,4.541939833091372e-06,2.325253054096904e-05,-649.1513032786811,0.00024748425706227177,0.0,2.3840619562465522e-05,-5.888717625946867e-07,3.630148203941084e-05,0.0,3324.64,2.4287008133361006e-05,0.0,2.197225260731118,1.8348155928664688e-09,2131200,-5.888717625946867e-07
297,0.0,338,4.3822935662497656e-06,1.6528497036900087e-05,-596.37464357255,0.00026633816214171707,0.0,1.676612913271398e-05,-3.340882527059486e-07,4.004938477251059e-05,0.0,3324.64,2.650587816348315e-05,0.0,2.197225280322095,1.616410715441661e-09,2138400,-3.340882527059486e-07
298,0.0,338,3.318609493040216e-06,1.5749561531025076e-05,-1371.2863890661456,0.00021725670873189173,0.0,1.6037214516796876e-05,-3.816529297671556e-07,3.342365910835787e-05,0.0,3324.64,2.0986808919305927e-05,0.0,2.1972252740506284,1.1009320524952243e-09,2145600,-3.816529297671556e-07
299,0.0,338,4.399723100405632e-06,1.5897621715171055e-05,-250.2872219241769,0.0002979818103867777,0.0,1.623145374253153e-05,-4.837391925360695e-07,3.9404559024612446e-05,0.0,3324.63,2.8518924046553877e-05,0.0,2.1972252438181923,1.6141287976323722e-09,2152800,-4.837391925360695e-07
300,0.0,338,3.153450596216528e-06,1.5830277884055653e-05,-1878.8765274275202,0.00019140207845099315,0.0,1.5715071677255935e-05,-3.3892096794928426e-07,2.810904853996066e-05,0.0,3324.59,1.819397758150365e-05,0.0,2.1972252994491943,1.0002967282643228e-09,2160000,-3.3892096794928426e-07
301,0.0,338,4.731793945548909e-06,2.637507617984219e-05,-459.04042883093865,0.0002493687532980208,0.0,2.6556799289322958e-05,-5.14481772136113e-07,4.175494162658262e-05,0.0,3324.59,2.5520503597835928e-05,0.0,2.1972252686534612,1.8235174554774173e-09,2167200,-5.14481772136113e-07
302,0.0,339,4.334010407349867e-06,1.6455596018055057e-05,-1735.4053290286342,0.00022996085454841914,0.0,1.6839318641780634e-05,-3.933521202859469e-07,3.456409478433841e-05,0.0,3324.59,2.17631033069214e-05,0.0,2.197225276739509,1.53092506558152e-09,2174400,-3.933521202859469e-07
303,0.0,338,4.011023414898931e-06,1.530816759112794e-05,-157.29945112691985,0.00027842538611105703,0.0,1.5429278241670007e-05,-3.492922297967834e-07,3.787678770112068e-05,0.0,3324.59,2.5797253782473966e-05,0.0,2.1972252913316095,1.3916506930861104e-09,2181600,-3.492922297967834e-07
304,0.0,338,3.5817089445299667e-06,1.5889939378758326e-05,-1098.2253357500847,0.00021241065299759177,0.0,1.5884484483570032e-05,-3.4740149995025406e-07,3.2539238012578845e-05,0.0,3324.59,2.1353453200561037e-05,0.0,2.1972252981593368,1.4402041626997558e-09,2188800,-3.4740149995025406e-07
305,0.0,338,4.9254686478177374e-06,1.6100076826775866e-05,-528.5672143714279,0.0003138624508480302,0.0,1.6676887293962345e-05,-4.466286939778552e-07,4.818784660204544e-05,0.0,3324.42,3.0315780019922354e-05,0.0,2.197225252118691,1.994371239224216e-09,2196000,-4.466286939778552e-07
306,0.0,338,3.7405069000154842e-06,1.650493599219204e-05,-1296.250601079259,0.00022095638307676634,0.0,1.65115900189588e-05,-2.8679011902426437e-07,3.067160600916354e-05,0.0,3324.42,2.1150541383717996e-05,0.0,2.1972252521407665,1.2563290850865815e-09,2203200,-2.8679011902426437e-07
307,0.0,338,3.996381697941593e-06,2.583411042628035e-05,-518.1891552120636,0.00021737692629536856,0.0,2.529996861469607e-05,-6.354510542473679e-07,2.926784874326073e-05,0.0,3324.42,2.2296802841048973e-05,0.0,2.19722525869097,1.5886812564295838e-09,2210400,-6.354510542473679e-07
308,0.0,338,3.601076137113763e-06,1.5960923450784224e-05,-840.0963197211237,0.00023559325336634928,0.0,1.595636702528503e-05,-3.7819031775214806e-07,3.460720150616617e-05,0.0,3324.42,2.2168525869712046e-05,0.0,2.1972252477666054,1.1034677678315807e-09,2217600,-3.7819031775214806e-07
309,0.0,338,3.4892585208994296e-06,1.58920590331496e-05,-809.4286511530698,0.00024006948418090968,0.0,1.5846236770476672e-05,-4.033597585150446e-07,3.300546095880447e-05,0.0,3324.42,2.3556733139265042e-05,0.0,2.1972252533887655,1.1579250037738556e-09,2224800,-4.033597585150446e-07
310,0.0,338,3.625274643162543e-06,1.6222953761262898e-05,-609.7585306207638,0.00024251136287548264,0.0,1.6511439479443883e-05,-4.2350619272114417e-07,3.472685612882923e-05,0.0,3324.42,2.483136343829017e-05,0.0,2.1972252597411472,1.2608901464490985e-09,2232000,-4.2350619272114417e-07
311,0.0,338,3.3228789216585788e-06,1.5799805449538692e-05,-1260.6210019440864,0.000216786279365418,0.0,1.596175563464679e-05,-3.7949605448750887e-07,2.8647666879202287e-05,0.0,3324.44,2.1627768467531933e-05,0.0,2.197225254748864,1.0963492050007353e-09,2239200,-3.7949605448750887e-07
312,0.0,338,4.0896296544006694e-06,2.371552254111511e-05,-585.6591955237712,0.0002186890497520365,0.0,2.391117325395325e-05,-5.663423129536463e-07,3.4718109946051146e-05,0.0,3324.44,2.1897471982492278e-05,0.0,2.197225280601913,1.2246285765174795e-09,2246400,-5.663423129536463e-07
313,0.0,338,4.0541738535832025e-06,1.909060466994527e-05,-1242.2786914902313,0.00023690142255215917,0.0,1.9059866829959698e-05,-5.027234801625303e-07,3.4414886594378255e-05,0.0,3324.44,2.5042074207280672e-05,0.0,2.1972252098372373,1.571751030518821e-09,2253600,-5.027234801625303e-07
314,0.0,338,3.681917747382516e-06,1.5961165020011777e-05,-66.17465030895339,0.0002668923410365529,0.0,1.6196284261545457e-05,-3.2759724176769475e-07,3.503527352874937e-05,0.0,3324.44,2.6149045531251573e-05,0.0,2.1972252884586023,1.206321687550949e-09,2260800,-3.2759724176769475e-07
315,0.0,338,3.7095442789508416e-06,1.5585313030295424e-05,-1263.2894749638456,0.00023773298616741834,0.0,1.5695472557006473e-05,-3.3474425407376854e-07,2.9359596314888162e-05,0.0,3324.44,2.2398817670388132e-05,0.0,2.1972252159837695,1.261675563402823e-09,2268000,-3.3474425407376854e-07
316,0.0,338,4.520773954480236e-06,1.538296326979176e-05,-443.573778958143,0.0002970648737177499,0.0,1.542631301429145e-05,-3.89358988231389e-07,4.360306687771264e-05,0.0,3324.5,2.9135835760177988e-05,0.0,2.1972252556210012,1.865302790224097e-09,2275200,-3.89358988231389e-07
317,0.0,338,4.241363482127556e-06,1.9415372360371737e-05,-1236.709536342284,0.00024720371900828665,0.0,1.9778021191502986e-05,-2.892348117443029e-07,3.510128520367102e-05,0.0,3324.5,2.2549443225747103e-05,0.0,2.1972252601410918,1.752557430861261e-09,2282400,-2.892348117443029e-07
318,0.0,338,4.466033161213366e-06,2.6317324742043032e-05,-272.1826706537368,0.00025814729140927705,0.0,2.702833574737026e-05,-6.581847551685661e-07,3.574987314327964e-05,0.0,3324.5,2.4867268378945706e-05,0.0,2.1972252473187828,1.7249750725827672e-09,2289600,-6.581847551685661e-07
319,0.0,338,4.15476562351358e-06,1.3130612473726197e-05,-790.9189313110757,0.0002609167187707107,0.0,1.3800254464308757e-05,-5.526116344877143e-07,3.3911954733712134e-05,0.0,3324.5,2.3542198184063533e-05,0.0,2.1972252929652183,1.2652425047241021e-09,2296800,-5.526116344877143e-07
320,0.0,338,3.890769711691712e-06,1.2171368319403252e-05,-882.8689627164066,0.0002501259315939267,0.0,1.2542755923464653e-05,-2.960128150522821e-07,3.053452197968879e-05,0.0,3324.5,2.4224792396557435e-05,0.0,2.197225266531031,1.1942147082570126e-09,2304000,-2.960128150522821e-07
321,0.0,338,3.2293079567096415e-06,1.1214352335377794e-05,-557.4810040492041,0.0002319116419760416,0.0,1.1469630882848599e-05,-2.339367250294957e-07,3.0055503933312962e-05,0.0,3324.5,2.3299795207526162e-05,0.0,2.1972252751721273,1.0689735732117275e-09,2311200,-2.339367250294957e-07
322,0.0,338,3.5053208972677556e-06,1.1791580652692014e-05,-1326.1598582622912,0.00022386797002473595,0.0,1.1436611423691853e-05,-2.5570761683901465e-07,2.5769670407962553e-05,0.0,3324.63,2.2149306601981963e-05,0.0,2.197225244313321,1.0461070058013711e-09,2318400,-2.5570761683901465e-07
323,0.0,338,3.770522456238162e-06,1.8578339841006086e-05,-841.7172455520305,0.00022416578147226035,0.0,1.9266709396146905e-05,-3.721654248914044e-07,2.486306581663072e-05,0.0,3324.63,2.0887987129951783e-05,0.0,2.1972252973835302,1.3989328557320747e-09,2325600,-3.721654248914044e-07
324,0.0,338,3.89222020395641e-06,1.638524956368119e-05,-1307.8063252014065,0.00023190285467937244,0.0,1.6810804205590857e-05,-4.183325982440326e-07,2.8089749558689238e-05,0.0,3324.63,2.198350012534659e-05,0.0,2.197225255098923,1.3162496243331205e-09,2332800,-4.183325982440326e-07
325,0.0,338,3.4358256102756746e-06,1.033298027437013e-05,-169.48680934064922,0.00025367519086221023,0.0,9.963063122568813e-06,-2.553720442659639e-07,2.7252558209035537e-05,0.0,3324.63,2.4444018950475766e-05,0.0,2.1972252673572967,1.226600536480888e-09,2340000,-2.553720442659639e-07
326,0.0,338,3.424424331006669e-06,1.053354337333912e-05,-1530.2845717648108,0.00021779859135017199,0.0,1.0343347371737944e-05,-1.2889085810209055e-07,2.5358487137950485e-05,0.0,3324.63,2.0874509375548516e-05,0.0,2.1972252691193463,1.165666963827831e-09,2347200,-1.2889085810209055e-07
327,0.0,338,3.5564638544267374e-06,1.1824980896795709e-05,-393.8287066398774,0.00025609298315542234,0.0,1.2308839159230737e-05,-3.803873023911779e-07,2.8635175052261816e-05,0.0,3324.61,2.566016366074564e-05,0.0,2.1972252820976195,1.3604158076415061e-09,2354400,-3.803873023911779e-07
328,0.0,338,3.249941871624042e-06,1.079876379682742e-05,-1705.7469932011763,0.00020450537498401965,0.0,1.0899220565984588e-05,-2.0803717706315761e-07,2.2330522187146362e-05,0.0,3324.61,1.9899676366565342e-05,0.0,2.197225280448243,1.240475479276553e-09,2361600,-2.0803717706315761e-07
329,0.0,338,4.31495057507432e-06,2.4142158958023282e-05,-372.88106853969754,0.00023674803706683198,0.0,2.4958994965854935e-05,-5.621569593935574e-07,2.728474901130553e-05,0.0,3324.61,2.2777352375470144e-05,0.0,2.197225275891168,1.5247957795232236e-09,2368800,-5.621569593935574e-07
330,0.0,338,3.6255396559048262e-06,9.646135073970401e-06,-956.8410746599583,0.0002227770391632017,0.0,9.819664098734773e-06,-2.264978054910944e-07,2.6428825479517507e-05,0.0,3324.61,2.0683530947104803e-05,0.0,2.1972252898364757,1.0051255167219764e-09,2376000,-2.264978054910944e-07
331,0.0,338,3.585369066283914e-06,9.994325198703567e-06,-865.2430783601012,0.0002376795284149625,0.0,9.756237813661417e-06,-2.1542488914298878e-07,2.845924709428497e-05,0.0,3324.61,2.363576261732955e-05,0.0,2.1972251881777294,1.0786270333880177e-09,2383200,-2.1542488914298878e-07
332,0.0,338,3.258468991717532e-06,1.10303123682884e-05,-614.5845447180692,0.00023095762602412694,0.0,1.1118844308036443e-05,-2.888933468668861e-07,2.888270560232752e-05,0.0,3324.61,2.4206612259598206e-05,0.0,2.1972252472525553,1.0968818973382585e-09,2390400,-2.888933468668861e-07
333,0.0,338,3.182096566641842e-06,9.552053920563814e-06,-1276.0703480754075,0.00022269778334133524,0.0,9.688392316804681e-06,-1.4869439791618417e-07,2.625054351840264e-05,0.0,3324.46,2.0692557188173964e-05,0.0,2.197225283428475,9.774028516677905e-10,2397600,-1.4869439791618417e-07
334,0.0,338,3.9346822902848366e-06,1.5056062792546276e-05,-762.1617837045007,0.00023106905049010258,0.0,1.5599577222292826e-05,-3.369058902376548e-07,2.6466892228599424e-05,0.0,3324.46,2.2458017070052824e-05,0.0,2.197225254758325,1.377156243159046e-09,2404800,-3.369058902376548e-07
335,0.0,338,4.22237179729761e-06,1.5182952307785261e-05,-1176.6732380857575,0.0002293475483524554,0.0,1.5738561726919598e-05,-4.7097894244152924e-07,2.4592120389202054e-05,0.0,3324.46,2.284088636996341e-05,0.0,2.197225311527807,1.3785354586779831e-09,2412000,-4.7097894244152924e-07
336,0.0,338,3.4129123956471363e-06,7.865267509463633e-06,-265.35874129817523,0.0002508786387242946,0.0,8.142118573597666e-06,-2.0515779781072657e-07,2.684668497760029e-05,0.0,3324.46,2.4922299050560753e-05,0.0,2.197225281675026,1.1191227256627787e-09,2419200,-2.0515779781072657e-07
