PMM:episode_rewards,policy_loss,explained_variance,advantage_norm,grad_norm,episode_length,policy_entropy,value_loss,epoch_idx,fps,P09:episode_rewards,frames,P01:episode_rewards
45.97,-0.01645057157962583,0.6210018563270568,2.527579455375671,0.8756238210623437,1053.47,1.0160971623659134,0.05240198981948197,342,225,73.10000000000001,2736000,25.0
45.07,-0.014225963281232908,0.6812619686126709,2.200353059768677,0.6753028040776572,1037.43,1.0040044450759888,0.033413305254653095,343,225,74.0,2744000,24.0
45.81,-0.004721744945054524,0.6381805312633514,2.177396394610405,0.6563803149494924,1052.97,0.9928721302747726,0.033005856615491214,344,225,74.0,2752000,24.0
45.99,-0.00994527927992749,0.6814024549722671,2.262349542379379,0.7323418203578035,1056.79,1.003915400505066,0.036463759411126374,345,225,74.0,2760000,24.0
46.81,-0.011998261304106562,0.6357884180545806,2.2577175116539,0.7193495675943705,1069.58,1.0207945895195008,0.03681458027102053,346,225,74.0,2768000,24.9
47.57,-0.007653819520201068,0.6531800609827042,2.19442807674408,0.6888649010360318,1077.74,0.9930139547586441,0.033132038447074595,347,225,74.0,2776000,25.0
48.03,-0.015255913651781156,0.6411561453342438,2.31489733338356,0.7458195418619736,1079.78,0.9963527727127075,0.039093286441639064,348,225,74.0,2784000,25.9
48.47,-0.015268442964879796,0.7027356374263763,2.467091133594513,0.7526657656387639,1087.78,1.0156418144702912,0.04341573974583298,349,225,75.0,2792000,25.9
48.86,-0.008451283368867735,0.647906305193901,2.20352422952652,0.6686924082768877,1084.41,1.0349775815010072,0.03585883887950331,350,225,76.10000000000001,2800000,25.9
50.24,-0.012203605524628075,0.6602387887239456,2.230402503013611,0.6351480688578006,1103.45,1.0489564508199691,0.035857793530449274,351,225,77.10000000000001,2808000,25.0
50.31,-0.008050385655515128,0.6637133264541626,2.2926098245382307,0.6622700063067408,1092.22,1.0382372117042542,0.036959512871690095,352,224,77.10000000000001,2816000,25.9
51.23,-0.013050996817983105,0.697556562423706,2.2188237941265108,0.6399985466838917,1100.25,1.0415575343370438,0.03468474225141108,353,224,77.10000000000001,2824000,26.0
51.53,-0.013230946794647026,0.6412621068954468,2.1757408463954926,0.6672283065683777,1099.55,1.0180897206068038,0.03401444924995303,354,224,77.10000000000001,2832000,28.0
50.38,-0.010030294342432172,0.5967519772052765,2.4408002769947053,0.7044671692633024,1110.25,1.0182083696126938,0.04267898488324136,355,224,77.10000000000001,2840000,28.9
50.3,-0.010909320791251958,0.6319917511940002,2.3505829262733458,0.745384234524868,1113.22,1.0189407777786255,0.03890028456225991,356,223,77.0,2848000,28.9
51.89,-0.011615671470935921,0.6425799477100372,2.404577162861824,0.7035907435284312,1136.15,0.9916572117805481,0.04146998395211995,357,223,77.0,2856000,33.0
52.15,-0.014912645414005965,0.6729063212871551,2.0728483253717425,0.616004768169321,1143.17,1.026293590068817,0.031677926466800274,358,223,77.0,2864000,33.0
52.53,-0.01472605943257804,0.6096587181091309,2.2093002527952192,0.6488217257911407,1149.83,0.958488616347313,0.03657013373449445,359,223,77.0,2872000,33.0
52.76,-0.01236586744476881,0.6266375613212586,2.3907364350557327,0.7622250727877894,1145.66,1.0166837745904922,0.04067487913649529,360,223,76.10000000000001,2880000,33.0
51.81,-0.00889377908941242,0.6331836742162704,2.29383067548275,0.6977353782506096,1128.61,0.9877909314632416,0.037910496131516994,361,223,74.20000000000002,2888000,33.0
51.32,-0.015476881541544571,0.6348295080661773,2.1877438479661944,0.6373347616354567,1131.51,0.9732748752832413,0.03502332561649382,362,223,74.20000000000002,2896000,32.9
51.57,-0.01855118159321137,0.644858221411705,2.2447538805007934,0.6838487522186619,1136.43,1.0066176551580428,0.036855911775492134,363,223,76.10000000000001,2904000,32.9
51.05,-0.009275424566294533,0.6586655455827714,2.2900370573997497,0.6460954093913035,1137.61,1.0116251063346864,0.03990323999896646,364,223,74.20000000000002,2912000,32.9
50.78,-0.01754988502128981,0.6742755490541458,2.3144706898927687,0.701701294717065,1131.66,0.9853764247894287,0.040540155535563824,365,223,72.20000000000002,2920000,33.0
49.55,-0.007757044326281175,0.6665729469060898,2.1194322758913042,0.681262948194233,1111.69,1.004617280960083,0.03307035551872104,366,222,71.10000000000001,2928000,31.8
50.46,-0.015119746021955507,0.6695074200630188,2.210064876079559,0.6315811248305777,1127.74,1.0277341955900192,0.035741642750799656,367,222,72.0,2936000,30.0
49.46,-0.009165812156920765,0.6568221980333329,2.290973203778267,0.6722041674753292,1115.26,1.0176546096801757,0.03690443666651845,368,222,72.0,2944000,29.0
50.74,-0.021387439218815415,0.6297984528541565,2.3390743386745454,0.7552468774614856,1131.75,1.007516587972641,0.04070134753827006,369,222,72.20000000000002,2952000,29.0
50.42,8.234684937633575e-05,0.6668850708007813,2.0808040291070937,0.616092391204393,1121.73,1.0124740427732468,0.031187037508934735,370,222,72.20000000000002,2960000,29.0
50.41,-0.018237486248253845,0.6645995843410492,2.241960484981537,0.6945519214023631,1130.65,1.0121305918693542,0.03866182549390942,371,222,72.20000000000002,2968000,28.9
51.09,-0.005233743471326307,0.6730443620681763,2.212240208983421,0.6347918948780439,1134.83,1.0206042528152466,0.03737266449723393,372,222,72.20000000000002,2976000,28.0
51.04,-0.007874174712924287,0.6640808588266373,2.252902089357376,0.6442264623768348,1124.94,1.0483276224136353,0.036933633629232646,373,222,72.20000000000002,2984000,28.0
51.27,-0.012679547689858737,0.6523564481735229,2.2620806401968,0.6282663404997398,1126.65,1.0387923461198807,0.03759037784766406,374,222,71.10000000000001,2992000,28.0
52.23,-0.020919347800372634,0.6353340828418732,2.4985276186466217,0.6927000400171599,1141.63,1.0538431733846665,0.043856936916708944,375,222,71.10000000000001,3000000,28.0
52.67,-0.008342882309370907,0.6754533004760742,2.1328401267528534,0.6167146208091975,1143.28,1.0277224749326705,0.033309253696352244,376,221,72.10000000000001,3008000,28.0
51.39,-0.007349283774383366,0.6594067728519439,2.204098808765411,0.6347116491579812,1126.34,0.9994171762466431,0.035447090917732564,377,221,71.0,3016000,27.0
52.06,-0.015335586484034137,0.6572855359315872,2.2829467356204987,0.7049301421058414,1134.73,1.0373572450876236,0.037866978961974385,378,221,71.0,3024000,27.9
51.05,-0.020342074121726908,0.45790619134902955,2.7027506548166276,0.9481735672399269,1130.72,0.9373037434834987,0.05909005973488093,379,221,70.10000000000001,3032000,27.0
42.16,-0.016636904436059013,0.04989784300327301,2.2312611877918243,0.838145132746736,982.22,0.9558221119269729,0.03657334650866687,380,221,69.0,3040000,7.700000000000001
40.38,-0.010238237153507725,0.6593149054050446,2.185263478755951,0.6970055858763401,949.08,1.0182248067855835,0.03599384732078761,381,221,69.0,3048000,7.700000000000001
40.22,-0.013918484946480021,0.6554137486219406,2.214745052456856,0.6984778918990496,952.98,1.0211922830343247,0.035981088993139565,382,221,69.0,3056000,7.700000000000001
39.59,-0.01410677403153386,0.6386813628673553,2.3881975531578066,0.7412292139079117,935.87,1.0105368530750274,0.043191976407542826,383,221,68.10000000000001,3064000,7.700000000000001
38.69,-0.011761906240135431,0.6616919428110123,2.25044482588768,0.6956601713913109,927.39,0.990729386806488,0.03751284256577492,384,221,68.0,3072000,7.700000000000001
39.71,-0.009264327292330564,0.6062928259372711,2.403410171866417,0.7257126651665291,943.12,0.9986458766460419,0.04256506468169391,385,221,68.0,3080000,7.700000000000001
39.97,-0.014833184452727436,0.6690758383274078,2.1656447887420653,0.6712373295395422,942.5,1.0211285090446471,0.03481374306604266,386,221,68.10000000000001,3088000,7.700000000000001
40.4,-0.01036437696995563,0.6383936107158661,2.1784899437427523,0.6322262136155937,955.07,1.041551719903946,0.03564429250080139,387,221,69.20000000000002,3096000,7.700000000000001
39.74,-0.011037258740980178,0.6426485985517502,2.28772487282753,0.8206480744622846,947.12,1.0107892882823943,0.039198399735614654,388,220,68.0,3104000,7.700000000000001
41.54,-0.02322332587718847,0.6338860934972763,2.4504081761837004,0.8156361229714995,961.52,0.9942736893892288,0.04638871719129384,389,220,69.30000000000003,3112000,7.700000000000001
41.01,-0.007370710939285346,0.639204769730568,2.1906497573852537,0.6563218596064009,951.89,1.019422292113304,0.034944214704446495,390,220,72.50000000000004,3120000,7.700000000000001
41.4,-0.0025793121487367896,0.6607520896196365,2.1195518535375597,0.6437468050400191,954.7,1.0465646499395371,0.03324883845634759,391,220,72.50000000000004,3128000,7.700000000000001
44.32,-0.012979607195593417,0.6273976248502732,2.3569840681552887,0.6885554831403039,991.61,1.0329565280675888,0.04091093939263374,392,220,77.10000000000001,3136000,9.0
47.27,-0.010599417003104463,0.6483169573545456,2.2540473556518554,0.6429959719142024,1043.05,1.0502774661779404,0.03775285600684583,393,220,77.10000000000001,3144000,14.700000000000001
50.67,-0.007566169094061479,0.6094605499505996,2.3541287004947664,0.6750282281761321,1102.58,1.0452317076921462,0.04015168180689216,394,220,77.10000000000001,3152000,21.700000000000003
54.66,-0.014875489994883537,0.6589735269546508,2.447558765411377,0.696728542270137,1155.37,1.04857355594635,0.04468271145131439,395,219,82.20000000000002,3160000,29.0
55.33,-0.008536035370052559,0.6756804567575455,2.211163975596428,0.69558427779212,1161.95,1.0478420603275298,0.03485031768679619,396,219,82.20000000000002,3168000,29.0
51.95,-0.02946561820077477,0.06234949767589569,2.532266615629196,0.9212519809026424,1118.74,0.9626553496345878,0.049063039938919244,397,219,82.20000000000002,3176000,23.0
48.28,-0.012785538745811209,0.6768386608362198,2.1095589101314545,0.6442499762938313,1069.64,1.0228228002786637,0.03399494858458638,398,219,78.30000000000003,3184000,14.8
47.03,-0.011234368473815266,0.6322531539201737,2.2979773396253584,0.707557150993258,1053.16,1.0146788322925568,0.03810022087302059,399,219,72.00000000000009,3192000,14.8
47.39,-0.011655335763935,0.6970202493667602,2.121591719985008,0.6323204858111483,1048.25,1.0295666301250457,0.03412050099112093,400,219,76.50000000000004,3200000,14.8
47.35,-0.012228281811112539,0.6629859602451325,2.2757084769010545,0.6727483789156957,1049.76,1.0221628165245056,0.038176718535833064,401,219,75.10000000000001,3208000,14.8
46.62,-0.01716374949872261,0.6435478007793427,2.388864833712578,0.7165381364880078,1048.02,1.0154215967655182,0.04252081272192299,402,219,71.40000000000003,3216000,14.8
46.41,-0.014849284608499148,0.6824881935119629,2.1047129392623902,0.6237737799200442,1049.95,1.0122577303647995,0.033368301526643336,403,219,71.0,3224000,18.400000000000006
45.81,-0.009608556505991146,0.6832865035533905,2.244679062962532,0.6609919478139034,1046.38,1.0220201748609543,0.03781167215202004,404,219,75.0,3232000,18.400000000000006
45.56,-0.01071614580869209,0.6661528098583221,2.071314659118652,0.7147302805340621,1044.23,1.0130490148067475,0.031627534008584916,405,219,71.40000000000003,3240000,18.400000000000006
45.41,-0.017077041930751876,0.6189163213968277,2.4830759167671204,0.7733219391262043,1036.22,1.0308080458641051,0.04764365684706718,406,219,75.0,3248000,18.400000000000006
37.99,-0.018650374605203978,0.11102497160434723,2.518048149943352,1.0195968374085302,881.12,0.8442866110056638,0.050419120979495344,407,219,71.40000000000003,3256000,3.9000000000000004
37.96,-0.014730350525933317,0.6400088214874268,2.274520379304886,0.693612173973436,867.42,1.0089968454837799,0.03887414844706655,408,219,71.40000000000003,3264000,3.9000000000000004
40.56,-0.00922150868747849,0.6784372437000274,2.250585212111473,0.655952161979692,915.04,1.0327552914619447,0.03948884288780391,409,219,75.0,3272000,4.0
42.09,-0.005852200911322143,0.6926975977420807,1.8372887802124023,0.5750540711675428,935.77,1.0263944011926651,0.024999898797832428,410,219,75.0,3280000,4.0
43.29,-0.017780571480834624,0.677134593129158,2.2563550835847854,0.6771363650051816,961.99,1.0399443739652634,0.03944516519550234,411,219,75.0,3288000,4.0
44.6,-0.020067682520020752,0.6133109456300736,2.4957431596517563,0.7718440432726626,970.33,1.043009729385376,0.045904579418711365,412,219,77.0,3296000,4.0
44.7,-0.006496027609682642,0.6529214125871659,2.037788062095642,0.6216958073924643,966.74,1.0096189004182816,0.030561744924634694,413,219,77.0,3304000,4.0
47.06,-0.011823260251658212,0.6032249456644059,2.4945478785037993,0.7562484068845727,984.79,1.0305364775657653,0.044675564700737594,414,219,77.50000000000004,3312000,4.0
47.95,-0.009926562235923484,0.6226648372411728,2.2509047496318817,0.6805032327158945,993.68,1.0172570204734803,0.03750309802591801,415,218,79.30000000000003,3320000,4.0
39.84,-0.02527057223021984,-0.04069775462150574,2.3586267960071563,0.9104934209414881,850.72,1.0971237534284592,0.04376286257058382,416,218,78.10000000000001,3328000,1.0
37.51,-0.002324461039970629,0.6986093610525131,2.0269285792112353,0.6174564427792169,835.37,1.028359671831131,0.03251811514608562,417,218,77.10000000000001,3336000,1.0
39.34,-0.02133537368325051,0.6403355497121811,2.2522468650341034,0.7195035579497747,872.25,1.0479872751235961,0.039055055123753846,418,218,77.10000000000001,3344000,1.0
42.65,-0.01837735031847842,0.6928150147199631,2.4300160801410673,0.8398127771637043,931.36,1.0344048511981965,0.0461296402849257,419,218,77.10000000000001,3352000,3.9000000000000004
45.46,-0.006780810639611445,0.6127726125717163,2.278020987510681,0.6842018590810578,974.06,1.0078455489873885,0.037413081815466286,420,218,77.10000000000001,3360000,8.0
47.7,-0.01629758047987707,0.6396559888124466,2.5047067403793335,0.8091538839554704,996.78,1.0154323971271515,0.0477482083812356,421,218,79.20000000000002,3368000,8.0
47.18,-0.015316073030699045,0.6284335535764695,2.2376947778463365,0.7379766896336409,986.92,1.0068893450498582,0.039718592828139665,422,218,79.20000000000002,3376000,8.0
47.89,-0.012927239414420911,0.669804893732071,2.2746608090400695,0.7019316662084816,983.95,0.9878135871887207,0.03929140787571669,423,217,81.10000000000001,3384000,8.0
47.93,-0.010709496413473971,0.6416895723342896,2.3564912229776382,0.712278754070581,984.6,0.9808914870023727,0.044235648340545594,424,217,81.10000000000001,3392000,8.0
47.58,-0.01119995964312693,0.6919282132387161,2.1729957538843157,0.6280717343217278,989.85,0.9927784711122513,0.03584472490940243,425,217,80.10000000000001,3400000,8.0
46.98,-0.012732010686449939,0.6135172939300537,2.3636827909946443,0.7205886818909396,984.6,1.0112860149145126,0.04084986784029752,426,217,80.10000000000001,3408000,8.0
46.78,-0.008842567096580751,0.669522385597229,2.145624255537987,0.6163036934627314,982.47,0.997755314707756,0.034232685388997194,427,217,81.50000000000004,3416000,8.0
48.84,-0.019006728298409145,0.6145123535394669,2.3555810284614562,0.7211495920965076,1007.1,0.996956371665001,0.042394665856845676,428,217,88.20000000000002,3424000,8.0
50.27,-0.007972991105284565,0.6459631597995759,2.2615934157371522,0.7474594125528172,1025.98,0.9866703641414643,0.0389748315140605,429,217,88.20000000000002,3432000,8.0
51.82,-0.017099647937575357,-0.17645572900772094,2.245081096291542,0.6572640089255056,1042.58,1.0754136139154433,0.03810418530600145,430,217,90.10000000000001,3440000,7.0
49.29,-0.00855027755133051,0.6711127352714539,1.9502518612146378,0.6172523382655613,1005.9,1.0416599750518798,0.02956029638648033,431,217,90.10000000000001,3448000,7.0
49.79,-0.004392488957237219,0.607657972574234,2.1573278057575225,0.6092550409459813,1011.3,1.002160169482231,0.03362861467991024,432,217,90.10000000000001,3456000,7.0
49.69,-0.015067956923739984,0.6687806099653244,2.3862141466140745,0.7247847931546625,1016.73,1.0080803579092026,0.04254323671106249,433,217,90.10000000000001,3464000,7.0
49.69,-0.016737673014285973,0.6301105493307113,2.5416881275177,0.7829789588238669,1014.87,1.0052087503671645,0.04839112276677042,434,217,90.10000000000001,3472000,7.0
50.15,-0.012668995403146255,0.6551332753896714,2.390592495203018,0.848072614890803,1019.71,1.0268142122030257,0.04207698374520987,435,217,90.10000000000001,3480000,7.0
50.58,-0.0077916658643516715,0.6679133874177933,2.0012595880031587,0.6138417250058454,1026.89,1.025491129755974,0.03200350163271651,436,217,91.0,3488000,7.0
47.63,-0.0283618608355755,0.1245714008808136,2.3855990254879,0.7547889580468299,991.69,1.0018958315253257,0.04348217227961868,437,217,89.10000000000001,3496000,5.0
43.79,-0.013929886519908905,0.6463454926013946,2.196142325401306,0.7901810175393451,944.8,1.0231337678432464,0.03624742452055216,438,217,82.50000000000004,3504000,5.0
43.27,-0.010839862167194951,0.6203786778450012,2.179428943991661,0.6959796114952459,938.81,1.0295573145151138,0.03489782539196312,439,217,82.0,3512000,5.0
43.15,-0.013680431104439776,0.621066038608551,2.425864440202713,0.7195535551961062,938.41,1.0242799723148346,0.04468360111117363,440,217,82.0,3520000,5.0
42.18,-0.014119074527407065,0.6684245127439499,2.1047290813922883,0.6895857601654644,931.65,1.0226285529136658,0.033400260796770456,441,217,76.10000000000001,3528000,5.0
43.44,-0.013868167864275164,0.6678418463468552,2.1955627477169037,0.7575773567208975,945.24,1.0299627083539962,0.03723264480009675,442,217,77.30000000000003,3536000,5.0
48.19,-0.025551953039539513,0.6724674242734909,2.369992690086365,0.7610971395615586,1007.3,1.0157421159744262,0.04459193782415241,443,217,81.10000000000001,3544000,7.0
52.84,-0.017934457533992827,0.6641011983156204,2.3423464822769167,0.7998724753767072,1077.44,0.9942662227153778,0.04092139325570315,444,217,85.20000000000002,3552000,12.9
58.8,-0.018490192962926814,0.3782335716485977,2.925007323026657,1.2017354692913869,1140.34,1.0157263284921647,0.10804924178402871,445,217,89.0,3560000,26.400000000000006
58.43,-0.015347424437059089,0.6747407758235932,2.1982946515083315,0.6779048150978148,1137.84,1.0186693358421326,0.037781470795162024,446,217,89.0,3568000,26.400000000000006
54.05,-0.021876055260654538,0.15359329104423522,2.3839285826683043,0.8397645817461767,1092.28,1.0595112985372543,0.04149010395165533,447,216,85.20000000000002,3576000,12.9
51.58,-0.009915565948394942,0.6589545094966889,2.196601771116257,0.6492105273391234,1056.48,1.0049352663755418,0.0370960622979328,448,216,82.30000000000003,3584000,11.9
49.46,-0.015343802430434152,0.6877528619766236,2.2041550529003144,0.6684400805244971,1031.38,1.0224251228570937,0.03878354359883815,449,216,77.30000000000003,3592000,11.9
49.62,-0.016939815051155164,0.6545760816335678,2.2886281287670136,0.6950404846704522,1032.7,1.0378837025165557,0.04133707340806723,450,216,80.40000000000003,3600000,11.9
52.24,-0.010555345070897601,0.7018117600679398,2.192280547618866,0.6768241070478166,1071.11,1.0326817458868027,0.03859405781142414,451,216,84.10000000000001,3608000,13.0
53.77,-0.015916016753180884,0.6577174246311188,2.2314891815185547,0.7443054961064091,1089.95,1.0316651678085327,0.03778040438890457,452,216,85.20000000000002,3616000,17.6
52.74,-0.017842343123338652,0.6744965386390686,2.5273326605558397,0.8223497401554053,1081.04,1.0062036997079848,0.04985498894471675,453,216,85.20000000000002,3624000,17.6
52.13,-0.004796950980962719,0.6494457477331161,2.030743069052696,0.6166739535556437,1075.04,1.026655340194702,0.030050016897730528,454,216,85.20000000000002,3632000,13.9
52.49,-0.01344806890527252,0.6391130912303925,2.388606042265892,0.7479024253843868,1078.5,1.0296127849817276,0.04526862387545407,455,216,87.30000000000003,3640000,13.9
51.71,-0.016141059950750786,0.6702897024154663,2.2622373294830322,0.6969285391006137,1070.08,1.0355220580101012,0.040022421567700806,456,216,85.50000000000004,3648000,13.9
49.59,-0.012042234961409121,0.6466006666421891,2.202908967733383,0.7501659792260267,1043.15,1.0161968660354614,0.036922177635133266,457,216,84.0,3656000,13.0
50.58,-0.013498403710545972,0.6132629251480103,2.5218369263410567,0.824765996010469,1045.0,1.0053389739990235,0.04942512919194996,458,216,92.10000000000001,3664000,13.0
50.1,-0.02221391518600285,0.7069888764619827,2.2695842480659483,0.7662532906294202,1056.74,0.9932304418087006,0.03913411163259298,459,216,92.10000000000001,3672000,13.0
50.7,-0.020799036257521948,0.6740833562612534,2.3321538513898847,0.8495037647241123,1060.52,0.9777959287166595,0.04115602327045053,460,216,92.10000000000001,3680000,13.0
53.9,-0.017041567297419534,0.5179597872495652,2.524238567352295,0.862521228605983,1103.24,1.0026040363311768,0.04873728962149471,461,216,92.10000000000001,3688000,21.9
47.73,-0.019155833839904518,0.4652070266008377,2.3383204215765,0.910112312037464,1003.47,1.0698715555667877,0.03820415336638689,462,215,90.20000000000002,3696000,9.0
46.14,-0.0008539903765995405,0.682037764787674,1.8906600612401963,0.5443401001476132,977.45,1.0317573368549346,0.02627830137964338,463,215,90.20000000000002,3704000,9.0
45.65,-0.009346800649072975,0.6423691713809967,2.1992982769012452,0.6070503644194535,972.55,0.985440098643303,0.03676906355656683,464,215,88.40000000000003,3712000,9.0
47.73,-0.023709036414220463,0.6184086769819259,2.6314587092399595,0.9345781751546349,985.61,0.9783042615652084,0.05415416028816253,465,215,89.30000000000003,3720000,9.0
49.74,-0.015682515879889253,0.6389849787950516,2.1737293368577957,0.6978734526728626,1001.51,0.971987202167511,0.037312661472242326,466,215,95.20000000000002,3728000,9.0
52.57,-0.015620045035029761,0.5699933809041977,2.589660555124283,0.8168903908686872,1012.52,0.967524396777153,0.050774789582937956,467,215,98.30000000000003,3736000,9.0
53.87,-0.01462546849354112,0.6163351732492447,2.5187542694807052,0.7999550205872781,1025.66,0.9854196393489838,0.05227274567820132,468,215,102.10000000000001,3744000,9.0
54.1,-0.017326980887446553,0.6487492024898529,2.3896523153781892,0.6909319117395867,1024.49,0.984867406487465,0.04626662275753915,469,215,102.10000000000001,3752000,9.0
56.3,-0.01077579743694514,0.6316265511512756,2.3028197222948075,0.7540939042766319,1038.61,0.9762846809625626,0.04174890503752977,470,215,104.0,3760000,9.0
56.32,-0.01655422192416154,0.6548651474714279,2.5127058321237565,0.8083695187793011,1042.25,1.0099283128976821,0.04842351365834475,471,215,104.0,3768000,9.0
57.87,-0.026456742141454014,0.5158144336938858,2.903184292316437,1.5875371053691532,1044.92,0.982760768532753,0.11072223742026836,472,215,103.10000000000001,3776000,9.0
55.18,-0.014445417368406197,0.37665756344795226,2.3334995901584623,0.7959169644486167,1018.01,1.0450919675827026,0.04032635220326483,473,215,103.10000000000001,3784000,9.0
54.46,-0.008874798512551933,0.6775832355022431,1.9597872906923295,0.5560094708445711,1013.58,1.014896763563156,0.03138944433070719,474,215,103.10000000000001,3792000,9.0
55.34,-0.012330594517115968,0.6627608162164688,2.2804118472337724,0.6769871763120726,1027.4,1.0245993113517762,0.042356970072723925,475,215,103.10000000000001,3800000,10.0
60.96,-0.01994087954284623,0.5128573095798492,2.4688827753067017,0.7912100842213802,1107.93,1.0586707055568696,0.04998226401861757,476,215,104.70000000000006,3808000,18.0
62.77,-0.012743615654762834,0.6648651844263077,2.0463915890455247,0.5598247250849621,1133.21,1.028113338947296,0.033604089454747736,477,214,104.70000000000006,3816000,23.700000000000003
63.74,-0.01232202129601319,0.6684740775823593,2.1641697603464127,0.596168759522179,1159.68,1.037469562292099,0.036707182237878444,478,214,104.70000000000006,3824000,23.700000000000003
64.22,-0.014398947336594574,0.6268795347213745,2.368912912607193,0.7070709144925196,1169.83,1.0101969361305236,0.04392913374118507,479,214,111.30000000000003,3832000,23.700000000000003
63.33,-0.01476189522072673,0.6671483939886094,2.353718827366829,0.7424977540703835,1156.37,1.0201294255256652,0.04246015545446426,480,214,104.70000000000006,3840000,24.9
61.07,-0.02497952141566202,0.6982116204500198,3.1981369036436083,2.2604353842713802,1125.45,0.9973346638679504,0.12361371465958655,481,214,100.20000000000002,3848000,24.9
60.58,-0.017969470100215403,0.6245087450742721,2.2781125575304033,0.6853752958993193,1115.7,1.0073596239089966,0.043845436638221144,482,214,100.20000000000002,3856000,23.6
60.69,-0.014979978553019463,0.535012213587761,2.452242793440819,0.8145890425224096,1110.67,1.014204757809639,0.04633867556229234,483,214,99.10000000000001,3864000,23.6
60.39,-0.02087674586175126,0.6830095732212067,2.8959700292348862,1.334618954630262,1101.43,1.0150631612539291,0.08039704248774797,484,214,97.10000000000001,3872000,23.6
58.24,-0.013776457431958988,0.686081874370575,2.0106797927618025,0.624019090178361,1092.63,1.0136043733358384,0.030568973708432166,485,214,87.90000000000008,3880000,23.6
58.38,-0.011275985553947977,0.5751034492254257,2.4024732655286787,0.7118771048815797,1090.41,1.005115801692009,0.04742188590578735,486,214,87.40000000000003,3888000,23.6
61.64,-0.026450854293070734,0.6467927819490433,2.5591270142793654,0.7529557830394867,1111.76,1.026312571167946,0.054427197629120204,487,214,94.20000000000002,3896000,25.9
67.68,-0.014792417570133694,0.6744158732891082,2.879922823905945,1.1130223886522026,1150.48,1.0097119319438934,0.07730343345087022,488,214,103.10000000000001,3904000,28.799999999999997
69.78,-0.01994214971724432,0.6896167981624604,2.2104548060894014,0.6954481033846674,1163.39,1.0259897339344024,0.04195969610940665,489,214,104.80000000000007,3912000,31.9
76.6,-0.01322206774231745,0.6868793195486069,3.6371678042411806,1.926934691145157,1186.72,1.0231828081607819,0.13107254893984646,490,214,118.50000000000004,3920000,32.9
78.04,-0.018106414667272475,0.6797116076946259,2.299294692873955,0.7563791398203936,1200.32,1.0144996565580369,0.04492469686549157,491,213,118.50000000000004,3928000,34.800000000000004
78.26,-0.018708873415744166,0.6459503144025802,2.2665395641326906,0.6828797431608618,1199.39,0.996119094491005,0.04188852105755359,492,213,118.50000000000004,3936000,36.8
74.39,-0.038438401519088075,0.5361727148294448,2.691092324256897,0.9724713443720161,1130.76,1.0359463798999786,0.06096136768348515,493,213,118.50000000000004,3944000,22.500000000000004
71.86,0.0005846621430828236,0.7273799097537994,1.8680594372749328,0.5401493150013882,1095.04,1.0248561990261078,0.02648359211627394,494,213,118.50000000000004,3952000,13.8
71.74,-0.006811367108603008,0.6253467404842377,2.1764620012044906,0.6539042653748142,1096.32,0.9964417028427124,0.03932690702844411,495,213,118.50000000000004,3960000,13.8
71.39,-0.018933883563804557,0.617752725481987,2.5621925127506255,0.8206998202575612,1112.96,0.9852589499950409,0.05063702753279358,496,213,118.20000000000002,3968000,13.8
73.89,-0.008699649084155681,0.6419418197870255,2.2821645557880403,0.695772026328983,1139.47,1.002533431649208,0.04212549006100744,497,213,120.30000000000003,3976000,13.8
73.58,-0.02502414544520434,0.637777384519577,2.6072920882701873,0.8151170282239337,1136.03,1.022974802851677,0.05588836349546909,498,212,120.30000000000003,3984000,13.8
73.8,-0.003134654714958742,0.4968760198354721,3.3151594370603563,1.9749936272599298,1149.06,1.0229196047782898,0.2335762237291783,499,212,120.30000000000003,3992000,13.8
73.84,-0.026212636162963463,0.6235915416479111,2.509593999385834,0.7741823487536083,1151.41,1.0142601215839386,0.05101284111384302,500,212,123.30000000000003,4000000,13.8
73.03,-0.007561663878732361,0.6554065185785294,2.260955829024315,0.77307280349877,1144.13,0.9803182643651962,0.04012435876298696,501,212,120.60000000000005,4008000,13.8
72.55,-0.01725804183195578,0.5745856356620789,2.5680412966012955,0.7953677384188113,1148.24,0.9806797200441361,0.054821670739911496,502,212,126.60000000000005,4016000,13.8
72.44,-0.02611580063647125,0.5602990078926087,2.826623899936676,0.9503698198836953,1142.65,0.9831487846374511,0.061131591545417904,503,212,120.60000000000005,4024000,13.8
70.06,-0.011921117538149702,0.6922011059522629,2.3801108515262603,0.7892160262893566,1140.55,0.9858293884992599,0.046703420942649246,504,213,120.60000000000005,4032000,13.8
67.78,-0.023663154159439728,0.42311654448509217,2.4612124621868134,0.8650556040207534,1130.3,1.0068440061807633,0.04912561887875199,505,213,120.60000000000005,4040000,12.0
65.21,-0.013269283496774732,0.6539324724674225,2.286804764866829,0.7701529606524542,1105.95,1.042020807862282,0.04150430517736822,506,213,119.10000000000001,4048000,11.8
63.77,-0.007987186652608216,0.6456949186325073,2.1072405660152436,0.6507237787781388,1086.08,1.0286929374933242,0.03464145787525922,507,213,119.10000000000001,4056000,11.8
67.02,-0.012029476253956091,0.6219858223199844,2.28358801484108,0.7070315148709659,1129.72,1.0276949250698089,0.041669353996403515,508,213,119.10000000000001,4064000,18.700000000000003
