frames,episode_length,P01:episode_rewards,explained_variance,PMM:episode_rewards,policy_loss,value_loss,policy_entropy,fps,P09:episode_rewards,advantage_norm,epoch_idx,grad_norm
5768000,191.94,0.0,-0.005494453907012939,1.62,0.0036325924517586826,0.02168099520691612,1.3669514882564544,193,5.0,1.657408622354269,721,0.19138130560113564
5776000,201.87,0.0,-0.005179756879806518,1.9,-0.003850218103034422,0.01318764485346037,1.3765311002731324,193,5.0,1.2300432574003934,722,0.14691431150580303
5784000,197.42,0.0,-0.010420730710029602,1.8,0.0031547602984210244,0.015578318268744624,1.3746123445034026,193,5.0,1.292987598925829,723,0.16302945830149423
5792000,195.26,0.0,-0.008031218051910401,1.81,-0.0031828662077896296,0.015708136216944696,1.3785011970996857,193,5.0,1.331958132199943,724,0.17306807718981865
5800000,190.22,0.0,-0.0027096951007843017,1.65,0.0005988628894556314,0.013639049354610506,1.378132838010788,193,4.0,1.1849920980632305,725,0.14610206591267055
5808000,173.93,0.0,-0.0065730041265487675,1.21,-0.0006336628139251843,0.011430183428460623,1.3847183799743652,193,3.0,1.0925321477279066,726,0.13204001493392858
5816000,175.44,0.0,-0.0061421716213226315,1.21,-0.0008437883318401873,0.012859499953028717,1.3580758273601532,192,3.0,1.192837847173214,727,0.1495344886653064
5824000,173.78,0.0,-0.009976999163627624,1.24,0.001643944569514133,0.01373178795761305,1.3429947996139526,192,3.0,1.1919718013703824,728,0.14258685003659785
5832000,168.03,0.0,-0.012722448706626891,1.13,-0.001747611442115158,0.009794348630584863,1.3546848440170287,192,3.0,0.9894478867575526,729,0.12460678721455955
5840000,166.4,0.0,-0.00364579975605011,1.04,0.0009848964179400355,0.011732800877625777,1.3756040489673615,192,3.0,1.0680125883594156,730,0.13940710135414078
5848000,179.61,0.0,-0.0024956142902374267,1.34,0.002562739597633481,0.018108437662012877,1.37572389960289,192,3.0,1.4291626673191786,731,0.17299437746282095
5856000,207.48,0.0,-0.0010010343790054321,2.0,-0.001284648303699214,0.01931352424027864,1.373300850391388,192,5.0,1.547439319267869,732,0.17991226530117263
5864000,196.64,0.0,-0.004260795712471008,1.71,0.0009297208703355864,0.012751410609698723,1.3758454322814941,193,5.0,1.1826837316155434,733,0.15309725653506653
5872000,173.51,0.0,-0.010345723032951355,1.17,0.0002784725872334093,0.012305966944832108,1.3774443411827086,193,3.0,1.1326444299519063,734,0.14454882904186492
5880000,173.1,0.0,-0.009561411142349242,1.19,-0.0009284169872989878,0.01096323216112296,1.3784332132339479,193,3.0,1.0502911510318518,735,0.12826029107772827
5888000,172.53,0.0,-0.006045734882354737,1.19,-0.0002647453364625107,0.011142584817544049,1.3819742035865783,192,3.0,1.0530518862977625,736,0.13306061816515333
5896000,175.39,0.0,-0.0032856690883636473,1.22,0.0012099987058900297,0.014195775533444248,1.3782335126399994,192,3.0,1.2396250752359628,737,0.15511372203262805
5904000,174.17,0.0,-0.002762640118598938,1.17,-0.0004411019684630446,0.013218797961708334,1.382823134660721,192,3.0,1.2092980606853962,738,0.15603717396780878
5912000,174.74,0.0,-0.003459087014198303,1.2,0.001188094284152612,0.011632452531666787,1.3831423676013948,192,3.0,1.0990368851274253,739,0.13533583494138898
5920000,171.55,0.0,-0.006537507772445678,1.15,0.0006883882987312973,0.01382662405982046,1.3796129286289216,192,3.0,1.2379418898001313,740,0.15006050190919978
5928000,178.22,0.0,-0.002574722170829773,1.32,0.0030715935688931497,0.01624366493837442,1.3826036167144775,192,3.0,1.3641538773477078,741,0.16969070802658018
5936000,186.27,0.0,-0.0032684969902038574,1.55,-0.0024242659902665763,0.015273796330402547,1.3831889927387238,192,3.0,1.2892366813495755,742,0.16383944792502603
5944000,181.26,0.0,-0.002656272053718567,1.43,0.004816765518189641,0.01385470720812009,1.3811056435108184,192,3.0,1.2337151038646699,743,0.1520322874663595
5952000,190.79,0.0,-0.003103768229484558,1.65,-0.004108814800274558,0.01547753494576682,1.3761703324317933,192,4.1000000000000085,1.3459861546382308,744,0.15370836471261823
5960000,191.81,0.0,-0.004878643751144409,1.67,0.00011445488111348823,0.013946367509361153,1.380350272655487,192,4.0,1.2224627060070634,745,0.15628694897253123
5968000,171.26,0.0,-0.00298087477684021,1.19,6.933333119377494e-05,0.011842783375586806,1.3704108476638794,192,3.0,1.085120987854898,746,0.1431248743740141
5976000,164.69,0.0,-0.007297627925872803,0.99,0.000881968819303438,0.01108598774395432,1.381592938899994,192,3.0,1.051067938171327,747,0.13491912802481873
5984000,162.94,0.0,-0.0030007845163345336,0.89,0.003936004522256553,0.011308806242323045,1.3833621644973755,192,3.0,1.0548223685100675,748,0.13015137817445555
5992000,176.27,0.0,-0.002603939175605774,1.21,-0.002416915909270756,0.013704729466480785,1.378816487789154,192,3.0,1.2168534779548645,749,0.15140545839712144
6000000,187.3,0.0,-0.004652759432792664,1.5,0.0025522897436167113,0.015915615001140394,1.373969291448593,192,4.0,1.3505692770704627,750,0.1629811447789439
6008000,191.13,0.0,-0.00392389178276062,1.67,0.0012924555107019843,0.014657534485863835,1.3708153474330902,192,4.0,1.2915505773760378,751,0.15857489257747504
6016000,184.75,0.0,-0.001690043807029724,1.54,-0.00017928558052517473,0.014307849240831274,1.3508066785335542,192,4.0,1.2404424518346786,752,0.15122055853340707
6024000,188.17,0.0,-0.001964159607887268,1.63,0.001263060598867014,0.01680118067006333,1.3714817237854005,192,4.0,1.443125532232225,753,0.1772367249435925
6032000,186.34,0.0,-0.004388620853424072,1.53,-0.0014745700843559462,0.01434486880139957,1.3724164366722107,192,4.0,1.2988339214771987,754,0.16393886425178245
6040000,186.63,0.0,-0.0033633798360824586,1.52,0.003286610282957554,0.016226050674413274,1.3771534657478333,192,4.0,1.360022817887366,755,0.17589611904042146
6048000,185.31,0.0,-0.0027486145496368407,1.55,-0.0038342618502792904,0.01162907173473286,1.3589575862884522,192,4.0,1.1144435902684926,756,0.13225696351342933
6056000,176.79,0.0,-0.0037694376707077025,1.31,0.0014400194064364768,0.011899238850000984,1.3763743019104004,192,3.0,1.1410518107935785,757,0.14308667728751698
6064000,179.36,0.0,-0.11169734179973602,1.31,0.0008823190350085497,0.013109412646572309,1.3817210185527802,192,3.0,1.177029296644032,758,0.14450684310677311
6072000,184.73,0.0,-0.004345768094062805,1.43,0.002376158474944532,0.01620079941777476,1.3794837820529937,192,3.1000000000000085,1.3610985600203276,759,0.17095880009503123
6080000,186.7,0.0,-0.003955680727958679,1.48,-0.0011791031179018319,0.013654654538067917,1.3816121816635132,192,3.1000000000000085,1.1801356565952301,760,0.15869193466147094
6088000,173.33,0.0,-0.010240104794502259,1.15,-0.0009333882096689194,0.011318859143780174,1.3773729074001313,192,3.0,1.0500016934983432,761,0.1376424604698814
6096000,165.77,0.0,-0.0036131739616394043,1.03,0.0034067243692697956,0.012020237081887899,1.363413120508194,192,2.1000000000000085,1.1159142899513244,762,0.14296182157376094
6104000,169.27,0.0,-0.007739465832710266,1.11,-0.0015769728511804714,0.011866121703469616,1.3783940362930298,192,3.0,1.1433283301629127,763,0.13752747535882365
6112000,174.07,0.0,-0.007521690130233765,1.22,-2.815737316268496e-05,0.013445082359439767,1.3776506400108337,192,3.0,1.2213877617195248,764,0.1507511739413928
6120000,178.38,0.0,-0.006881526708602905,1.32,0.0005040054959863482,0.012935367268969458,1.383838939666748,192,3.0,1.1590601929277182,765,0.14765062808639626
6128000,182.19,0.0,-0.0029626548290252685,1.37,0.0016833003577812634,0.0129349342167734,1.3803158509731293,192,3.0,1.178122405707836,766,0.14571950313942372
6136000,172.8,0.0,-0.03590417325496673,1.14,0.0006391683651600033,0.012514938131334929,1.3803727042675018,192,3.0,1.1117917514592408,767,0.14146680420221858
6144000,180.37,0.0,-0.005630865097045899,1.31,0.0008592373508145101,0.017068175089298164,1.3764314460754394,192,3.0,1.4466626235842706,768,0.1584108423660048
6152000,189.03,0.0,-0.002942536473274231,1.53,-0.0009180903117521666,0.013266987252427498,1.3807637345790864,192,4.0,1.227980674803257,769,0.14860256293858784
6160000,187.88,0.0,-0.03614200234413147,1.55,-0.0012844597338698804,0.014292181496439299,1.3784170603752137,192,4.0,1.2396104167029263,770,0.16442765718114405
6168000,172.63,0.0,-0.027710979580879213,1.18,7.919477764517068e-05,0.010592417286977707,1.3762895619869233,191,3.0,0.9885794439539314,771,0.14043288962386075
6176000,168.69,0.0,-0.006098072528839111,1.03,0.0018714306084439158,0.01077601574887467,1.382276655435562,191,3.0,1.015710236094892,772,0.13449523322103663
6184000,181.26,0.0,-0.0023679858446121215,1.39,0.0009536064369603991,0.013660631715019918,1.365822172164917,191,4.0,1.2489410243928432,773,0.14676965652385288
6192000,177.26,0.0,-0.009425883293151855,1.45,-0.0016028518648818135,0.012290785985587718,1.3492726910114288,191,4.0,1.1148167707771064,774,0.144617171454064
6200000,167.36,0.0,-0.018914547562599183,1.17,0.001194939047563821,0.01207626301127675,1.353200578689575,191,3.0,1.0952207317575813,775,0.1421863321132985
6208000,164.84,0.0,-0.010374789834022522,1.03,0.000555471991392551,0.012424586458741942,1.3408960926532745,191,3.0,1.1120970814302564,776,0.1347792424574225
6216000,169.94,0.0,-0.005473125576972961,1.2,-0.00046078526182100174,0.01256901718856625,1.35025106549263,191,3.0,1.1625616005063057,777,0.14600304042063694
6224000,170.12,0.0,-0.018035873770713806,1.18,0.0009946965985000134,0.010121417325572112,1.3784372234344482,191,3.0,0.9723922291398048,778,0.13046013591123162
6232000,169.55,0.0,-0.006604980826377869,1.09,-0.0008870818995637819,0.014081995247997837,1.3810219466686249,191,3.0,1.2556041290983557,779,0.15688877365760034
6240000,172.99,0.0,-0.0050536984205245975,1.15,0.0012963543675141409,0.01169102202538852,1.3836671936511993,191,3.0,1.0930322082713246,780,0.13117852762874738
6248000,170.1,0.0,-0.016104908585548403,1.07,0.0005424642251455225,0.011704052026107092,1.3784752881526947,191,3.0,1.0565583024546503,781,0.14565633167010167
6256000,166.94,0.0,-0.0038225263357162475,1.02,0.0021512081939727068,0.012473961024061281,1.3748712134361267,191,3.0,1.1244005708023905,782,0.13521266054693132
6264000,170.6,0.0,-0.00798783302307129,1.14,-0.0018832086713518948,0.012336322043904602,1.3746732950210572,191,3.0,1.1333438487909735,783,0.1379233928095329
6272000,172.25,0.0,-0.0058738082647323605,1.21,0.00020255607174476608,0.013691899316972922,1.3818499720096589,191,3.0,1.2138044018298388,784,0.1521209512179065
6280000,189.13,0.0,-0.01624565780162811,1.54,-0.0002649641853349749,0.017095598489249825,1.3795296454429626,191,4.0,1.3992878741770982,785,0.16876741207082474
6288000,197.12,0.0,-0.023034099340438843,1.69,0.0017230543424375355,0.018474675260094955,1.371095187664032,191,5.0,1.4944211085885764,786,0.17980230042531442
6296000,202.16,0.0,-0.035759416222572324,1.89,0.00017720865085721016,0.01600682285230505,1.3709260606765747,191,5.0,1.3769880215451122,787,0.17145261361408287
6304000,198.66,0.0,-0.003118223547935486,1.8,0.0027887938288040457,0.014245016343920724,1.379098925590515,191,5.0,1.259789289906621,788,0.15723273274283214
6312000,183.24,0.0,-0.0027289217710494995,1.43,-0.000752551385667175,0.01425501010107837,1.3835214591026306,191,4.0,1.2247613985836505,789,0.16710878798462442
6320000,177.37,0.0,-0.0034940433502197265,1.28,-0.0015273888141382485,0.011161743646371179,1.3763597476482392,191,3.0,1.077816936969757,790,0.13767472588765117
6328000,174.26,0.0,-0.002936400771141052,1.15,-0.00022220109254703858,0.01067807543773597,1.3810841155052185,191,3.0,1.0333684054389596,791,0.13545902813489327
6336000,172.57,0.0,-0.0033654463291168213,1.11,0.003204238243633881,0.013717041038553361,1.3843921160697936,191,3.0,1.1801523199304937,792,0.14542384245754816
6344000,180.87,0.0,-0.004257349371910095,1.33,4.815720021724701e-06,0.014758158686836395,1.3848526215553283,191,3.0,1.2561283650249242,793,0.1600440019180667
6352000,186.6,0.0,-0.003533362150192261,1.5,0.0017628097883425652,0.01405191385792932,1.3797657346725465,191,3.1000000000000085,1.25913030333817,794,0.1425411250931114
6360000,184.49,0.0,-0.00442602276802063,1.48,0.0007021741778589785,0.015103252824337688,1.3774113976955413,191,4.0,1.295248562656343,795,0.1673711656425823
6368000,195.24,0.0,-0.0017308479547500611,1.72,0.001411795378662646,0.01767166875910334,1.3793012714385986,191,4.0,1.4576598868519068,796,0.17028513362318093
6376000,190.01,0.0,-0.005413554906845093,1.54,-0.0021555336665187498,0.015018618770773174,1.3710003054142,191,3.0,1.2739472503960132,797,0.17146961091344695
6384000,173.57,0.0,-0.0022155004739761353,1.18,-0.000989228212274611,0.010532995965277223,1.365377801656723,191,3.0,1.0342217924445867,798,0.12640229333632688
6392000,164.82,0.0,-0.004553970694541931,1.06,-0.00029068929768982343,0.010891500163015735,1.3559798204898834,191,2.0,0.9992633314058185,799,0.13491451093930462
6400000,163.14,0.0,-0.00375745952129364,1.0,0.0013035338270128705,0.010693930191700928,1.3634954166412354,191,2.0,1.037470192797482,800,0.12860048519326886
6408000,172.79,0.0,-0.003838057518005371,1.19,0.0009122982481494546,0.014176713737579122,1.377128711938858,191,3.0,1.2729412348568439,801,0.14707174502830905
6416000,176.44,0.0,-0.0030772417783737184,1.25,-0.0009814069559797645,0.013264391022621566,1.3784902489185333,191,3.0,1.1931211765110492,802,0.15766135179501417
6424000,182.89,0.0,-0.0024196797609329222,1.45,0.000599481852259487,0.014328837119883246,1.3832875061035157,191,3.0,1.2708692118152976,803,0.1542575554959765
6432000,180.35,0.0,-0.008118308782577514,1.37,0.0011553039238788188,0.01112918516208083,1.3829949760437013,191,3.0,1.0791249185428022,804,0.12932188899842223
6440000,173.28,0.0,-0.005294492840766907,1.16,0.003309189691208303,0.013896605445497699,1.378486363887787,191,3.0,1.2195399336889385,805,0.1480733057051446
6448000,192.12,0.0,-0.0015137112140655518,1.73,-0.002638565687375376,0.016465311660413137,1.3696611332893371,191,4.0,1.402891549691558,806,0.17532339042900844
6456000,190.05,0.0,-0.0028359073400497435,1.66,-0.0001804601796902716,0.013456985419215925,1.3759311270713805,191,4.0,1.2265290044620634,807,0.15056851563020784
6464000,191.18,0.0,-0.0024570125341415406,1.61,0.0010056726327457,0.016785991393771838,1.3835736036300659,191,4.0,1.3899353398382663,808,0.16613785381520252
6472000,188.46,0.0,-0.003308995962142944,1.57,-0.00036299511848483237,0.013837332376851919,1.383919049501419,191,4.0,1.2766392844170331,809,0.15624625765274408
6480000,174.89,0.0,-0.008056795001029968,1.29,-0.00021190742758335544,0.01441499777525678,1.3791769433021546,191,3.0,1.2567592058330774,810,0.14791182272499337
6488000,173.89,0.0,-0.0033032697439193725,1.26,-0.00019171105232089757,0.011325189699418843,1.3691940474510194,191,3.0,1.0826149798929692,811,0.1376012264027865
6496000,168.31,0.0,-0.004235641956329346,1.09,-0.0009509798529325053,0.01040588022875454,1.3770191884040832,191,3.0,1.0440429931506514,812,0.12206874230708857
6504000,167.13,0.0,-0.0046243596076965335,1.04,0.000987962702056393,0.011808511784383881,1.3689874076843263,191,2.1000000000000085,1.1513598549738526,813,0.13573135478055215
6512000,164.35,0.0,-0.0073607897758483885,0.98,-5.957205052254722e-05,0.010006277934395484,1.3666028654575348,191,2.0,0.9609881878923625,814,0.1307413580586108
6520000,168.63,0.0,-0.012858094573020935,1.05,-0.0005952085962053389,0.013739069790080976,1.3729551100730897,191,2.1000000000000085,1.1898708914220333,815,0.15495392283777293
6528000,181.53,0.0,-0.0008771002292633056,1.3,0.002765514915809035,0.015184214459986833,1.3802424919605256,191,3.0,1.2907789054512977,816,0.16060482159720973
6536000,183.96,0.0,-0.0020833110809326174,1.35,0.002028181516798213,0.013681185292698501,1.3821397817134857,191,3.0,1.235359045267105,817,0.14169220933766918
6544000,191.77,0.0,-0.009341170787811279,1.57,0.0027040851014317013,0.017286333269321403,1.3823882305622102,191,4.0,1.4491423954069615,818,0.17506090583921363
6552000,189.48,0.0,-0.003480216860771179,1.58,-0.0015278636949369684,0.011838540890394142,1.3786338591575622,191,4.0,1.09574154201895,819,0.14122822607377788
6560000,178.22,0.0,-0.0026650553941726684,1.33,-0.0003945725659286836,0.014635689544466004,1.3789477491378783,191,3.1000000000000085,1.2879747301340103,820,0.1535968294848806
6568000,175.75,0.0,-0.0029135221242904664,1.24,0.0032313398085534574,0.014181375754560577,1.3821286976337432,191,3.0,1.2592800299450755,821,0.15425003166695928
6576000,177.38,0.0,-0.002094653248786926,1.26,-0.002776201007945929,0.011886043187487302,1.38169975399971,191,3.0,1.112161278165877,822,0.14917274672189623
6584000,168.28,0.0,-0.005384126901626587,1.04,0.0011609043792122976,0.01044089984031416,1.3772207069396973,191,2.0,1.0080763989686965,823,0.12341455270952512
6592000,165.84,0.0,-0.003338279724121094,0.98,0.0003955477027921006,0.013012153748932179,1.37428635597229,191,3.0,1.1514416655898094,824,0.15414401080644327
6600000,171.73,0.0,-0.0020884031057357786,1.19,0.0008867454715073108,0.012888165289277822,1.3818887126445771,191,3.0,1.196561404168606,825,0.1376137679589765
6608000,173.92,0.0,-0.004236629009246826,1.22,0.0002479094557929784,0.012716128259146444,1.376952474117279,191,2.1000000000000085,1.1167653922922909,826,0.15452223597313017
6616000,176.18,0.0,-0.003775295615196228,1.19,-9.708843543194235e-05,0.014911153068724162,1.380119708776474,191,3.0,1.238677498474717,827,0.16092028726552374
6624000,174.71,0.0,-0.0031978291273117064,1.21,0.0010134215815924108,0.013628777257663387,1.3748940598964692,190,3.0,1.225031404644251,828,0.14593177460156875
6632000,172.47,0.0,-0.006453083753585815,1.2,4.9361861892975864e-05,0.013777560396647459,1.3746556735038757,190,3.0,1.232037737183273,829,0.14578551337214088
6640000,170.78,0.0,-0.009506809115409852,1.16,0.0004358387610409409,0.014149779024910459,1.3832537829875946,190,3.0,1.2433052843436598,830,0.14791941933211095
6648000,176.05,0.0,-0.002452715039253235,1.27,0.001586584069300443,0.013782213810864051,1.3837574052810668,190,3.0,1.240217810086906,831,0.14485519862223264
6656000,182.72,0.0,-0.010318523049354553,1.38,-0.0015634400385897607,0.011792920498951389,1.3794954538345336,190,3.1000000000000085,1.1163053711503743,832,0.13289309863461368
6664000,179.07,0.0,-0.002929039001464844,1.28,-0.001432488348800689,0.014927582671007258,1.378333455324173,190,3.1000000000000085,1.3146379835903645,833,0.1652680471190079
6672000,183.41,0.0,-0.004456323981285096,1.36,0.0030444956838618963,0.014272184726796694,1.3796191310882568,190,4.0,1.2377700407803058,834,0.14987810615054165
6680000,177.58,0.0,-0.003330037593841553,1.22,-0.00046131877112202344,0.010855596688022615,1.3798653995990753,190,3.0,1.0219836317002773,835,0.13252744152243406
6688000,177.14,0.0,-0.0025311368703842163,1.24,9.61617031134665e-05,0.014246542322944152,1.3800125348567962,190,3.0,1.2540593408048153,836,0.15065211313257026
6696000,179.78,0.0,-0.0014473354816436767,1.34,0.0009849466872401535,0.015092608410923277,1.3792850220203399,190,4.0,1.3060043942928314,837,0.15631376001671124
6704000,174.94,0.0,-0.0032651430368423463,1.25,-0.0012789312441600486,0.01294125399494078,1.380018767118454,190,3.0,1.174147526472807,838,0.15543398798220542
6712000,166.87,0.0,-0.006740965247154236,1.01,0.003238636614987627,0.011001316894612501,1.3822103393077851,190,3.0,1.0210631904006005,839,0.12178006449671094
6720000,180.59,0.0,-0.00288843035697937,1.29,0.00011510959127917886,0.015729805149840105,1.3772084379196168,190,4.0,1.3946455055475235,840,0.15305365986307418
6728000,196.98,0.0,-0.002260215878486633,1.72,0.00197608924790984,0.01780198297037714,1.3643328595161437,190,4.0,1.4985783464461564,841,0.16409056446890347
6736000,190.89,0.0,-0.003802051544189453,1.65,-0.001481849421033985,0.01146650871935435,1.3721840476989746,190,4.0,1.1147637562640011,842,0.131748779130535
6744000,184.81,0.0,-0.002203071117401123,1.49,0.0002772998617729172,0.01586437628915519,1.3767810952663422,190,4.0,1.329972328990698,843,0.16878093270517028
6752000,189.09,0.0,-0.005065335035324097,1.57,-0.002227891320362687,0.014223192783501872,1.379011905193329,190,4.0,1.242202285565436,844,0.16047268225555808
6760000,175.73,0.0,-0.009810907244682312,1.26,0.0055544256628490985,0.01297818533896134,1.3783560335636138,190,3.1000000000000085,1.1326202654838562,845,0.14098258538639208
6768000,179.58,0.0,-0.00858088195323944,1.35,-0.004130381476134062,0.016987011762139445,1.3811345028877258,190,3.0,1.383644511066377,846,0.16724448172227022
6776000,192.91,0.0,-0.002765582203865051,1.66,0.002064418843947351,0.015777313963008056,1.3714801180362701,190,4.0,1.325361864902079,847,0.15432476926826302
6784000,179.66,0.0,-0.016974552273750304,1.32,-0.0003324187221005559,0.011897527832534251,1.3829197454452515,190,4.0,1.10630205783993,848,0.1415287510123635
6792000,171.37,0.0,-0.0032825618982315063,1.13,-7.483633293304592e-05,0.011784196361090835,1.3792298495769502,190,3.0,1.0656362687423826,849,0.14711397010946967
6800000,176.25,0.0,-0.0015263479948043823,1.28,0.00039634249522350727,0.015459743913479542,1.3682802784442902,190,3.0,1.3473321651667356,850,0.16435390350470222
6808000,171.48,0.0,-0.00760708749294281,1.18,0.003288264911971055,0.012674792485549915,1.3789679789543152,190,3.0,1.1476397824287414,851,0.13287382855824315
6816000,167.64,0.0,-0.0035381829738616944,1.04,-0.0009212827235387522,0.01137003415074105,1.3821492755413056,190,3.0,1.0617273062467576,852,0.13448330230925534
6824000,176.51,0.0,-0.0025867223739624023,1.26,-0.0007131428777938708,0.013390354108505562,1.38384991645813,190,3.0,1.2221398174762725,853,0.1554052021570384
6832000,175.77,0.0,-0.011438780426979066,1.23,4.3037081486545506e-05,0.011442690297944863,1.3841769945621492,190,3.0,1.0119195446372031,854,0.13665227287914905
6840000,175.75,0.0,-0.002291434407234192,1.24,0.002401805019935637,0.012966988036641851,1.3837736713886262,190,3.0,1.1969531301781535,855,0.13998226701426839
6848000,183.45,0.0,-0.005520890355110168,1.48,-0.0014733836805680767,0.012321158771637784,1.383311358690262,190,4.0,1.1255514871887862,856,0.14593024904946345
6856000,182.78,0.0,-0.006623692512512207,1.47,0.0023940642867819406,0.014576797793783952,1.3767473924160003,190,3.1000000000000085,1.2544034102745354,857,0.15229062482826564
6864000,186.69,0.0,-0.0037681496143341063,1.47,-0.0006692563113756478,0.01341746415648231,1.3765370428562165,190,4.0,1.216170327104628,858,0.14323761440604335
6872000,184.78,0.0,-0.007139623761177063,1.44,-0.0008660590276122094,0.014255301474586304,1.3813919579982759,190,4.1000000000000085,1.2654180501773953,859,0.1600145219508012
6880000,188.55,0.0,-0.015271756052970886,1.52,0.002759444091934711,0.014817020574373601,1.3775840294361115,190,5.0,1.2745879343152047,860,0.16498483980106038
6888000,191.07,0.0,-0.009063782095909119,1.54,-0.00121123687364161,0.012214386836012637,1.3830649054050446,190,4.0,1.1276625311374664,861,0.1410235412293328
6896000,176.82,0.0,-0.017623663544654847,1.22,0.002871803599409759,0.010827103966803406,1.3784401655197143,190,3.0,1.0194222401455044,862,0.12911984723805423
6904000,166.3,0.0,-0.03195958256721496,0.98,0.0017314698960399254,0.012071904112967786,1.3818832230567932,190,2.0,1.1046321625076234,863,0.14168883088440107
6912000,171.4,0.0,-0.003244284987449646,1.15,0.0017863089521415532,0.012418773891185992,1.3778862071037292,190,3.0,1.1348650726675986,864,0.1409725769638088
6920000,176.89,0.0,-0.0070961987972259525,1.29,-0.0012142954822047614,0.012921800418625935,1.381879416704178,190,3.0,1.1479274309054017,865,0.15327918715255223
6928000,176.81,0.0,-0.005900211930274964,1.25,-0.0020603055926039816,0.010330085526420589,1.3786205542087555,190,3.0,1.0464830638095737,866,0.12465693621135372
6936000,177.75,0.0,-0.007870522141456605,1.27,0.0011656919587403535,0.014291248801037,1.3833052039146423,190,3.0,1.2645483320206403,867,0.1591569159023869
6944000,174.89,0.0,-0.0031081086397171023,1.19,0.00040371306939050554,0.011756241578223126,1.381589082479477,190,3.0,1.1350919423624872,868,0.14033225204374988
6952000,178.69,0.0,-0.004246953129768372,1.28,0.002128222537576221,0.01465634310360656,1.374389086961746,190,3.0,1.2829270718991757,869,0.15394757723301677
6960000,194.87,0.0,-0.0020153677463531495,1.71,4.679352277889848e-06,0.015397338711809426,1.3656655180454254,190,5.0,1.3581620413810014,870,0.15929393871594294
6968000,190.63,0.0,-0.0060976558923721315,1.63,-0.0004951783386059105,0.011578382017778494,1.3814635252952576,190,3.1000000000000085,1.0949006287381053,871,0.13727512069961031
6976000,178.27,0.0,-0.015541608929634094,1.32,0.001033438922604546,0.01602000086276803,1.3837201142311095,190,3.0,1.2991803636215626,872,0.17184240769554043
6984000,179.64,0.0,-0.003595205545425415,1.31,0.000528527857386507,0.010677827196632279,1.3823843359947205,190,3.0,0.9981079187989235,873,0.134321265290494
6992000,182.35,0.0,-0.016325988173484803,1.36,0.0010989781032549218,0.014279542284839408,1.381699024438858,190,4.0,1.255250274054706,874,0.15151937157271717
7000000,190.59,0.0,-0.0020271402597427366,1.61,0.0006027290868223645,0.01533946970012039,1.381789174079895,190,4.0,1.3465184412524105,875,0.15450021695397162
7008000,177.85,0.0,-0.006184701919555664,1.3,0.0022619442688301206,0.013946841755287097,1.3832368755340576,190,3.0,1.2390114652737976,876,0.14825250555023076
7016000,175.72,0.0,-0.0024856257438659666,1.21,-0.0010124054743209853,0.012741239519018564,1.3821154892444611,190,3.0,1.1681498814001678,877,0.1524127845941281
7024000,177.61,0.0,-0.0019782543182373046,1.27,0.000391477852826938,0.013196155949226523,1.3796206307411194,190,3.0,1.1960312477871775,878,0.13762476582612562
7032000,191.95,0.0,-0.014425281286239624,1.69,0.0005473592359339819,0.01633198461127904,1.3769946467876435,190,4.0,1.3821607508137823,879,0.17553324417821176
7040000,190.77,0.0,-0.010867473483085633,1.66,0.001132150492630899,0.01364812871463073,1.3749155342578887,189,4.0,1.2206432887539267,880,0.14245082179914648
7048000,179.36,0.0,-0.0284564208984375,1.32,0.00018760766834020616,0.012666481355217911,1.3775126945972442,189,4.0,1.155323158428073,881,0.1396732354087501
7056000,180.72,0.0,-0.005779401063919067,1.37,0.000555747679900378,0.01603404799866439,1.3786677491664887,189,4.0,1.347055788449943,882,0.16048405648770905
7064000,185.68,0.0,-0.0013536232709884643,1.54,0.0008728191768750548,0.01557035227338929,1.3725970911979675,189,4.0,1.3403410592488945,883,0.16083454286430038
7072000,201.17,0.0,-0.0035730612277984617,1.94,0.00013919946271926165,0.016591648831345084,1.3807122945785522,189,4.1000000000000085,1.3827269162237643,884,0.16986152062807566
7080000,194.84,0.0,-0.0024196517467498777,1.76,-0.001644802109512966,0.01275025414139236,1.3799162375926972,189,4.0,1.175048252120614,885,0.14559951348434919
7088000,178.96,0.0,-0.0034201616048812867,1.29,0.00019910090108169243,0.011861047689890256,1.3804295408725737,189,4.0,1.1292064005881548,886,0.13891961099111463
7096000,182.43,0.0,-0.006564674377441407,1.33,0.00027374857527320275,0.013721687902989287,1.37899090051651,189,3.0,1.208289085328579,887,0.15118361172107092
7104000,176.65,0.0,-0.010154373049736022,1.23,0.0023234546097228304,0.0132275004656276,1.3707498872280122,189,3.0,1.16523483581841,888,0.15199933041657096
7112000,171.45,0.0,-0.006413100361824036,1.16,-0.0016819371352903545,0.01331703957262107,1.3630469536781311,189,3.0,1.1846924653649331,889,0.14218745854786558
7120000,173.11,0.0,-0.006336103081703186,1.23,0.00260096394631546,0.013983723964411183,1.3775164842605592,189,3.0,1.2403974482417106,890,0.14303827818458148
7128000,176.62,0.0,-0.0013995635509490966,1.36,-0.0014222997083561495,0.014891601815543254,1.3699314761161805,189,3.0,1.3263245461136102,891,0.15654752316200768
7136000,173.75,0.0,-0.0038996922969818117,1.27,-0.0009526739991270006,0.008953820204806107,1.3801748216152192,189,3.0,0.9300832225382328,892,0.11349427873933075
