frames,grad_norm,value_loss,epoch_idx,advantage_norm,P09:episode_rewards,P01:episode_rewards,policy_entropy,policy_loss,clip_fraction,episode_length,approx_kl_divergence,fps,explained_variance,PMM:episode_rewards
2416640,0.0462107682525146,0.011157841232488863,236,15.968717730045318,530.0000000000005,100.0,1.4423449054360389,-0.0009303277845901902,0.1945068359375,356.65,0.0018696028334034055,297,-2.2351741790771484e-09,248.75
2426880,0.052088353296103077,0.011062438708540867,237,15.968717801570893,502.5000000000002,75.0,1.515185248851776,-0.001650067917216802,0.23310546875,356.99,0.0020372408716241353,297,7.450580596923828e-09,236.0
2437120,0.05072662184467567,0.011618975023156963,238,15.968717777729035,385.00000000000085,50.0,1.5233340173959733,-0.0012335738974798005,0.21142578125,359.67,0.0019932079739305663,297,-8.195638656616212e-09,219.25
2447360,0.05368866134334245,0.011687672968218977,239,15.96871758699417,527.5000000000002,72.50000000000001,1.5791369393467902,-0.0009828704576648306,0.2126953125,364.26,0.0017084077324057035,297,-2.9802322387695314e-09,237.25
2457600,0.053411205826884946,0.010724103740631107,240,15.968717783689499,350.0,50.0,1.6015974789857865,-0.0006713808401400456,0.1373291015625,360.47,0.0013493622427461105,296,1.4901161193847657e-09,218.75
2467840,0.05318805141541085,0.009693750414771784,241,15.968717497587203,355.00000000000045,50.0,1.626316037029028,-0.000966737457565614,0.217626953125,346.05,0.0018927266909031458,296,-2.7567148208618165e-08,203.5
2478080,0.05337024798796343,0.01058391030783241,242,15.968717765808105,377.5000000000002,25.0,1.6908537477254868,-0.0006578843047464033,0.2072509765625,340.97,0.001874608853177051,296,-6.7055225372314455e-09,196.0
2488320,0.05498280668338499,0.01055055799188267,243,15.968717658519745,377.5000000000002,25.0,1.7156379282474519,-0.0012550415500300004,0.2073486328125,331.26,0.0016801717767975788,296,-2.1979212760925294e-08,180.25
2498560,0.054906300664337014,0.010604482595408627,244,15.968717831373215,382.5000000000007,50.0,1.7193337023258208,-0.0010137933244550369,0.194091796875,338.18,0.0016690689016400028,296,-2.9802322387695314e-09,197.0
2508800,0.05589859937113019,0.01079294873343315,245,15.968717908859253,452.50000000000017,50.0,1.7429701417684555,-0.0013422200456261635,0.2722900390625,340.57,0.0023434178738511945,296,2.6077032089233397e-09,206.0
2519040,0.05370141505102681,0.010841020676889458,246,15.968717920780183,500.0,50.0,1.7099606409668922,-0.0018122804220183752,0.2507080078125,341.45,0.0023286809170940614,295,-8.568167686462402e-09,214.75
2529280,0.058527932636902834,0.011913179919065441,247,15.968717974424361,477.5000000000002,50.0,1.6998463042080403,-0.001466629830247257,0.2749755859375,345.38,0.0023010257864712,295,-1.1175870895385742e-09,213.25
2539520,0.05523083008537681,0.010116683403612114,248,15.968717676401138,505.00000000000045,25.0,1.7113910242915154,-0.0013130501629348146,0.252392578125,346.52,0.002118756325640447,295,-8.568167686462402e-09,220.75
2549760,0.05483853724984868,0.010946930946374778,249,15.968717819452285,360.0000000000009,25.0,1.7466521494090557,-0.0011111944117146778,0.233740234375,350.74,0.0021239230655140775,295,6.332993507385254e-09,207.25
2560000,0.0532647369092587,0.01092449584066344,250,15.968717604875565,355.00000000000045,50.0,1.7445698961615563,-0.0016020964889321477,0.25654296875,349.35,0.0021849357926271296,294,-1.564621925354004e-08,195.0
2570240,0.055247743896206826,0.0109142770874314,251,15.968717873096466,427.5000000000002,50.0,1.73455895408988,-0.0014579476232029266,0.2479736328125,351.55,0.0022549551930069354,294,2.384185791015625e-08,212.0
2580480,0.05211933417646395,0.01054793031034933,252,15.968717736005782,505.00000000000045,50.0,1.7154560461640358,-0.0007719351226114668,0.1900634765625,345.24,0.0016040966528407807,294,-9.313225746154785e-09,212.25
2590720,0.05358468829377757,0.008657673880063044,253,15.968717479705811,527.5000000000002,50.0,1.6783252306282521,-0.0017160443607281196,0.27314453125,337.2,0.002347215956956461,294,-1.2293457984924316e-08,209.0
2600960,0.05125097008923187,0.0076571902251089344,254,15.968717741966248,250.0,25.0,1.679224070906639,-0.0014066809861105866,0.272314453125,323.16,0.002287232017329188,294,2.7194619178771972e-08,151.75
2611200,0.05014539826862282,0.0072155896492404285,255,15.968717461824417,250.0,0.0,1.6780595287680626,-0.0016464388529129792,0.2862548828125,319.4,0.002172976356342815,294,1.30385160446167e-08,125.25
2621440,0.05346917498419074,0.009388311348084244,256,15.968717581033706,250.0,25.0,1.6533100388944149,-0.001469248131616041,0.24228515625,319.39,0.0020760795153933033,293,1.601874828338623e-08,128.25
2631680,0.05072486862597013,0.0077963618270587174,257,15.968716245889663,252.50000000000023,22.500000000000007,1.6220038414001465,-0.0013950495838798815,0.23203125,324.92,0.0019887711900850036,293,-5.960464477539063e-09,139.75
2641920,0.04664485755562865,0.007199745787966094,258,15.9687175989151,250.0,25.0,1.505550502240658,-0.0015152670879615472,0.2561767578125,324.54,0.0020460275870277655,293,1.862645149230957e-09,138.0
2652160,0.04315805667385163,0.005700773509380497,259,15.96871184706688,225.0,0.0,1.461768765002489,-0.0008339841650013113,0.214453125,320.83,0.0020600665902293256,293,2.2351741790771484e-09,122.25
2662400,0.04726306257542438,0.006028286316654885,260,15.968717646598815,200.0,0.0,1.5209031656384469,-0.0006370484581566416,0.1919189453125,313.36,0.0018802950686335862,293,8.940696716308593e-09,103.5
2672640,0.042494986356434776,0.004008262825573183,261,15.968715363740921,175.0,0.0,1.4523964293301106,-0.0007044560596114024,0.1984130859375,305.42,0.0017753723108626218,292,8.195638656616212e-09,89.0
2682880,0.04220802820716519,0.005692838783602383,262,15.96871758699417,152.50000000000023,0.0,1.4743260212242604,-0.0009333375372079899,0.23740234375,303.96,0.0024253353966230407,292,5.960464477539063e-09,85.75
2693120,0.043377544442421485,0.00527914673776877,263,15.968713349103927,200.0,0.0,1.5327955879271031,-0.0008464282449494931,0.2184814453125,306.06,0.0020986678080021194,292,7.078051567077636e-09,87.75
2703360,0.042064112057361304,0.003573649424947689,264,15.968667536973953,177.50000000000023,0.0,1.5671503745019435,-0.000850301621176186,0.303466796875,303.6,0.0033255089104784474,292,2.0489096641540527e-08,82.0
2713600,0.04934710433145143,0.005442212002358104,265,15.96870814561844,175.0,0.0,1.6123237930238248,-0.0012065625538525636,0.3177734375,300.19,0.0027777318482549163,292,2.6077032089233397e-09,79.0
2723840,0.04320188735255974,0.004647609942009012,266,15.968711745738982,150.0,0.0,1.5523744240403174,-0.0012037133215926587,0.2625244140625,299.34,0.0025237655433670626,292,-2.9802322387695314e-09,73.5
2734080,0.042729765183308996,0.0040843977349766195,267,15.968716233968735,152.50000000000023,0.0,1.557133685052395,-0.00105237350508105,0.29375,303.26,0.0026913773803585173,292,-3.3527612686157227e-09,83.5
2744320,0.04007989383355516,0.0040084833091935225,268,15.968704932928086,150.0,0.0,1.4618825763463974,-0.0013420964301985804,0.2306396484375,303.34,0.0023064713435445583,291,2.2351741790771484e-09,66.75
2754560,0.0410498948776848,0.0030067961592466193,269,15.968430954217911,102.50000000000021,0.0,1.6138548202812673,-0.001170953913674566,0.3375732421875,300.3,0.0036953976994254845,291,-1.7136335372924803e-08,58.25
2764800,0.045962123939475005,0.0044053746877921185,270,15.968712639808654,100.0,0.0,1.6644526965916158,-0.0011508460171171463,0.3682373046875,301.05,0.0038050195346045258,291,-1.1175870895385742e-08,54.25
2775040,0.046986274963806016,0.004332116098947836,271,15.96871458888054,100.0,0.0,1.6379797123372555,-0.001132326471270062,0.2983642578125,301.52,0.0028954252927633206,291,-1.1548399925231934e-08,65.75
2785280,0.048911223393552875,0.005853405134563161,272,15.968713903427124,127.50000000000021,0.0,1.658850558847189,-0.0008422718776273542,0.3168212890625,308.42,0.0028142438475470045,291,-4.8428773880004884e-09,74.75
2795520,0.05034713027785984,0.006506306976734777,273,15.968717676401138,230.0000000000004,0.0,1.6636643193662166,-0.0011528893526701722,0.2699462890625,315.64,0.002452253420494799,290,-1.2293457984924316e-08,94.25
2805760,0.051797716910386614,0.0077837052185707025,274,15.968717348575591,277.5000000000002,0.0,1.7200748138129711,-0.0008191529417672427,0.3099609375,323.61,0.002639795854054228,290,-1.080334186553955e-08,117.25
2816000,0.05003305217639399,0.007250301347085042,275,15.968717682361603,402.5000000000002,0.0,1.7277540035545826,-0.0017741138450219295,0.340673828125,327.5,0.003213337902229796,290,0.0,137.5
2826240,0.049218676498700646,0.006671021588161352,276,15.968716126680373,402.5000000000002,0.0,1.717834571748972,-0.0006917318110936322,0.252734375,328.34,0.0020043286585973872,290,1.862645149230957e-09,144.5
2836480,0.05957380412344675,0.010952181022366858,277,15.96871749162674,355.00000000000045,0.0,1.7266590781509876,-0.0012558313123008703,0.2772216796875,328.59,0.002508173118212653,290,1.2665987014770507e-08,149.25
2846720,0.05293006630559205,0.009418276225551381,278,15.968717592954636,275.0,25.0,1.7174875669181346,-0.0010304882845957764,0.239306640625,334.97,0.001931197034480192,290,-4.8428773880004884e-09,160.5
2856960,0.05545548049366249,0.010920356441783952,279,15.968717795610427,300.0,50.0,1.7054674960672855,-0.0008267908193374751,0.21728515625,337.97,0.001735239503315711,290,1.4156103134155273e-08,168.0
2867200,0.052567020055569305,0.010277927824063227,280,15.968717813491821,302.5000000000002,50.0,1.68775642439723,-0.0012150994007242844,0.2614501953125,341.35,0.002109421196820449,289,6.7055225372314455e-09,174.75
2877440,0.05438921890422438,0.013564807688817382,281,15.968717920780183,352.5000000000002,50.0,1.6227368466556071,-0.0012755719712004066,0.2140625,351.72,0.0015605639821330898,289,5.215406417846679e-09,200.0
2887680,0.05464269070139556,0.012911371816881002,282,15.968717962503433,375.0,72.50000000000001,1.6462623350322247,-0.0007597886269650189,0.1966796875,348.98,0.0015762555526947608,289,1.1175870895385742e-08,220.0
2897920,0.04958352900328361,0.011789833227885538,283,15.96871770620346,480.00000000000045,122.5,1.6244817346334457,-0.0007117187145922798,0.1703369140625,350.28,0.0013630326857594355,289,-1.4901161193847657e-09,246.0
2908160,0.054233857011283235,0.013511996956367511,284,15.968717819452285,525.0,100.0,1.6154780350625515,-0.0011092201322753681,0.22412109375,352.44,0.001717921845033743,289,-1.7508864402770997e-08,253.25
2918400,0.05147051895625667,0.011501718875297228,285,15.968717712163926,527.5000000000002,75.0,1.642176564782858,-0.0005302528450556565,0.1791259765625,348.78,0.0015442456631603817,289,2.0116567611694337e-08,250.25
2928640,0.050609767048150255,0.012482963869115338,286,15.968717962503433,527.5000000000002,97.5,1.6353124745190144,-0.0007038336600089679,0.1975341796875,358.11,0.0018379228569529004,289,2.6077032089233397e-09,255.0
2938880,0.05352857215563793,0.011776873732014793,287,15.968717616796493,550.0,75.0,1.6654121957719326,-0.0014552079686836806,0.228955078125,360.02,0.001806358790804552,288,-1.080334186553955e-08,253.75
2949120,0.05318286368905798,0.01151261285849614,288,15.968717813491821,385.00000000000085,75.0,1.6637182600796223,-0.0011676109930704114,0.21396484375,357.45,0.0015594562906017019,288,1.601874828338623e-08,228.0
2959360,0.05186553637536358,0.0116952540105558,289,15.968717712163926,352.5000000000002,75.0,1.6571851886808873,-0.0011615114610322053,0.2217041015625,354.48,0.0018925132898971243,288,8.195638656616212e-09,219.25
2969600,0.05289062871294831,0.011958561759092845,290,15.968717855215072,327.5000000000002,75.0,1.6578746028244495,-0.0009250647872249829,0.1939208984375,350.55,0.0014575020489019153,288,-6.332993507385254e-09,211.25
2979840,0.055111666357543734,0.012430356128606945,291,15.968717843294144,380.00000000000045,75.0,1.6841324754059315,-0.0011311378304526443,0.21513671875,352.03,0.0015890751659526359,288,-8.568167686462402e-09,226.0
2990080,0.05599728919413936,0.01382650765008293,292,15.96871775984764,380.00000000000045,75.0,1.7014575101435185,-0.0011872235285409261,0.2317626953125,351.2,0.0017821350716872076,288,1.1175870895385742e-09,232.25
3000320,0.05470243713188554,0.012930583351044333,293,15.968717819452285,502.5000000000002,122.5,1.650572907924652,-0.0012877967357781018,0.19150390625,365.22,0.001550125247234746,288,-2.570450305938721e-08,261.0
3010560,0.0522978950613834,0.01114042900298955,294,15.968717795610427,477.5000000000002,100.0,1.6822292037308215,-0.0008530771399819059,0.18544921875,362.1,0.0014058026806083035,288,-6.7055225372314455e-09,245.25
3020800,0.05099578161545794,0.009330515795591054,295,15.968717849254608,477.5000000000002,75.0,1.6564343929290772,-0.00051440043898765,0.149267578125,358.48,0.0011908623445648914,287,1.7508864402770997e-08,228.5
3031040,0.05577343311203392,0.009543821839542943,296,15.968717616796493,432.5000000000006,50.0,1.6466116800904274,-0.001223520372514031,0.248388671875,359.94,0.0017861660548916802,287,-2.2351741790771484e-09,210.0
3041280,0.056273540186968084,0.0103054705354225,297,15.968717575073242,527.5000000000002,50.0,1.6756595894694328,-0.0009413791987753939,0.2476318359375,361.96,0.0018751230547422893,287,1.30385160446167e-08,214.5
3051520,0.0552103407093618,0.013025055346952285,298,15.968717831373215,525.0,50.0,1.668034766614437,-0.0008829911759676179,0.1706298828125,362.86,0.0012904032409323917,287,-8.195638656616212e-09,221.25
3061760,0.054443384741209036,0.012791870513319736,299,15.968717849254608,552.5000000000002,50.0,1.6202659919857978,-0.0012906108291645068,0.2017333984375,360.61,0.001421871412071596,287,-2.9802322387695314e-09,255.25
3072000,0.05669092592386692,0.01374118136591278,300,15.968717831373215,530.0000000000005,50.0,1.624164918065071,-0.0011701667695888317,0.2208984375,361.26,0.0016568679934948704,287,-1.1175870895385742e-09,259.5
3082240,0.05426527208848554,0.011946673625061521,301,15.968717813491821,525.0,122.5,1.6418473221361638,-0.0008504726600222056,0.19248046875,365.64,0.0013883471396525238,287,-1.862645149230957e-09,273.25
3092480,0.05499588975215912,0.01024713764199987,302,15.96871770620346,527.5000000000002,75.0,1.5949434988200664,-0.000946124085021438,0.1963134765625,367.95,0.0014738862218109717,287,3.725290298461914e-09,269.25
3102720,0.05618274658981477,0.011417841135698836,303,15.968717885017394,525.0,75.0,1.6310133270919323,-0.0013073788904875983,0.2658935546875,357.88,0.0021062558695803093,286,1.30385160446167e-08,260.75
3112960,0.05474856644245306,0.008751211791968671,304,15.96871787905693,550.0,50.0,1.6145082794129848,-0.0011240600346354769,0.2171630859375,360.48,0.001555007052039059,286,6.7055225372314455e-09,246.25
3123200,0.05326732865056759,0.008900185143102136,305,15.968717604875565,525.0,50.0,1.6214546345174312,-0.0008218953757022973,0.1877197265625,358.23,0.001580018580784781,286,4.097819328308106e-09,221.5
3133440,0.04976225481942715,0.008608867188650038,306,15.968717682361603,500.0,50.0,1.5947439230978488,-0.001160411179444054,0.23818359375,349.01,0.0017048738577983614,286,-1.4901161193847656e-08,186.75
3143680,0.05286923686506836,0.008931651737657375,307,15.96871775984764,427.5000000000002,50.0,1.539729430526495,-0.0013070044391497505,0.22333984375,344.37,0.0015252923984689915,286,-3.725290298461914e-09,168.75
3153920,0.04953997701218322,0.0075844074495307725,308,15.968717294931412,282.5000000000007,47.50000000000001,1.4872509717941285,-0.0015284810338926035,0.2364013671875,344.76,0.001829776698951946,286,-2.644956111907959e-08,156.0
3164160,0.051199537665608454,0.009711770411149701,309,15.968717259168624,305.00000000000045,50.0,1.5070912651717663,-0.0009568951674737037,0.208740234375,352.0,0.001527511635916312,286,-2.2351741790771484e-09,159.25
3174400,0.04827050869276177,0.008177450297989709,310,15.968717682361603,475.0,50.0,1.565884916484356,-0.000993593215935107,0.2136962890625,366.6,0.001545844488464354,286,4.097819328308106e-09,181.25
3184640,0.05153391213666938,0.010455830081446038,311,15.968717736005782,475.0,50.0,1.596253253519535,-0.0008374688110052375,0.2085693359375,373.05,0.001673506290444493,286,-1.9371509552001954e-08,192.5
3194880,0.054750956212621625,0.011275266672600991,312,15.968717765808105,502.5000000000002,50.0,1.6369659468531608,-0.0009751653444254771,0.2278564453125,369.35,0.0017282535876972816,285,-2.868473529815674e-08,224.5
3205120,0.05578577346886292,0.009562812689182465,313,15.968717789649963,527.5000000000002,75.0,1.6569831095635892,-0.0008850184185575927,0.261376953125,375.15,0.0018776419037749292,285,-1.862645149230957e-09,239.75
3215360,0.05542934683630476,0.010428415958449478,314,15.968717926740647,477.5000000000002,75.0,1.6490707144141197,-0.0011142084265884477,0.2408203125,363.57,0.0020763198571103203,285,-1.0430812835693359e-08,230.0
3225600,0.05511225878256737,0.011757943061820698,315,15.968717896938324,527.5000000000002,75.0,1.639328183978796,-0.0014155544602544978,0.2228515625,364.68,0.0016078296678870175,285,-8.195638656616212e-09,244.25
3235840,0.052521291926746996,0.008014870279635034,316,15.968717193603515,502.5000000000002,50.0,1.653686784207821,-0.0009283404571760912,0.2619873046875,361.44,0.002091384381935768,285,7.450580596923828e-09,231.75
3246080,0.0518857566926141,0.007823534316230507,317,15.968717819452285,427.5000000000002,50.0,1.660821045935154,-0.0012073770431015873,0.2783447265625,348.45,0.002063261450666687,285,-1.1175870895385742e-09,192.25
3256320,0.04867320072044211,0.005594121257718143,318,15.96871633529663,302.5000000000002,22.500000000000007,1.656675086915493,-0.0010338835720176576,0.2990966796875,332.96,0.0023499185401988144,285,-5.960464477539063e-09,140.5
3266560,0.05128873609492004,0.006095114248637401,319,15.968717408180236,200.0,0.0,1.6775161355733872,-0.0005053638051322196,0.25556640625,319.06,0.0018383442528261186,285,2.2351741790771484e-09,99.5
3276800,0.05145714183066267,0.005862631010771224,320,15.968710523843765,200.0,0.0,1.6971711486577987,-0.0007844382049370324,0.2940673828125,313.83,0.0023746878558768003,285,2.6077032089233397e-09,91.75
3287040,0.05211220329135215,0.0065871672439016035,321,15.968717312812805,177.50000000000023,0.0,1.7032310016453267,-0.001025397325429367,0.298828125,310.58,0.00222083727367135,284,-2.3469328880310058e-08,90.75
3297280,0.05395598133918737,0.007757632014909177,322,15.96871771812439,227.5000000000002,0.0,1.689849705249071,-0.0013505658091162332,0.3034912109375,320.54,0.002207004409979163,284,-2.9802322387695314e-09,116.0
3307520,0.05321532586735374,0.008293269325076836,323,15.968717575073242,255.00000000000043,25.0,1.7267175056040287,-0.0009424266776477452,0.2467041015625,335.01,0.0018307625197621746,284,-1.4901161193847656e-08,144.75
3317760,0.05257472884833327,0.007261136789747979,324,15.9687175989151,225.0,25.0,1.6963480316102504,-0.001141238302079728,0.253125,332.27,0.0017468496158357994,284,-1.2293457984924316e-08,137.75
3328000,0.05074549973965643,0.007907365675418988,325,15.968717479705811,277.5000000000002,25.0,1.6992206186056138,-0.0012559153459733353,0.266943359375,334.97,0.0017037942933882278,284,-4.8428773880004884e-09,140.25
3338240,0.04916176555522356,0.0057875460651132474,326,15.968708264827729,250.0,0.0,1.6270981453359128,-0.0007778986509947572,0.22353515625,321.62,0.0015803759172626996,284,-1.3411045074462891e-08,120.0
3348480,0.049351495394445756,0.00504234965620185,327,15.96871526837349,252.50000000000023,0.0,1.6573399268090725,-0.0008616159306257032,0.3020751953125,323.15,0.002257149850834139,284,2.6077032089233397e-09,120.5
3358720,0.049744629346594536,0.00478530547800915,328,15.96871634721756,150.0,0.0,1.6528319112956524,-0.0006524382570205489,0.258935546875,310.87,0.0017066389395779425,284,3.725290298461914e-09,85.5
3368960,0.051132513389802924,0.005143677003388802,329,15.968716472387314,150.0,0.0,1.6271094776690007,-0.000582325209688861,0.28740234375,314.36,0.002053213786729202,283,2.1979212760925294e-08,79.5
3379200,0.05091710197743062,0.0065819555002462945,330,15.968716567754745,175.0,0.0,1.6007514245808125,-0.0009153174429229694,0.2197265625,319.75,0.00157797688710275,283,-7.450580596923829e-10,87.25
3389440,0.05401465867356835,0.006243943965409926,331,15.968715912103653,200.0,22.500000000000007,1.5789689920842647,-0.0013772476437225122,0.2967529296875,330.33,0.0018552039584221803,283,-4.097819328308106e-09,104.75
3399680,0.049854848527540525,0.0065167800723429535,332,15.968717485666275,202.50000000000023,25.0,1.6060649812221528,-0.0009438368644623552,0.2733642578125,336.54,0.0018166697205629135,283,-5.587935447692871e-09,114.0
3409920,0.05375679574785115,0.007407028529451054,333,15.968717509508133,200.0,25.0,1.652575358748436,-0.0011200109835044713,0.2652099609375,333.2,0.0017796061051114976,283,-1.1175870895385742e-09,115.5
3420160,0.051894952760649316,0.007516613760344626,334,15.968717592954636,200.0,25.0,1.6773583345115184,-0.0008899937311070971,0.2851806640625,332.5,0.0021016456380209547,283,-4.470348358154297e-09,122.75
3430400,0.0500156024245629,0.005098944859345522,335,15.968714952468872,200.0,25.0,1.6884906642138957,-0.0009842433006269856,0.2784912109375,326.61,0.001865028529192614,283,0.0,126.25
3440640,0.04861576222369347,0.0050849881614112745,336,15.968716651201248,177.50000000000023,25.0,1.676824051886797,-0.0011789155752921943,0.2739990234375,317.42,0.001951580314118928,283,1.4901161193847656e-08,104.0
3450880,0.05131381541528145,0.006363852405866055,337,15.968717378377914,175.0,0.0,1.6447457090020179,-0.0011971715968684294,0.246875,305.21,0.0016556369588784036,283,8.195638656616212e-09,84.25
3461120,0.04850025944656066,0.004997826768186542,338,15.968705874681472,175.0,0.0,1.6142052873969077,-0.00040705944775254466,0.216943359375,309.54,0.0017328923838363154,282,-7.078051567077636e-09,86.75
3471360,0.04330202738310855,0.0029261902748221047,339,15.968704921007156,152.50000000000023,0.0,1.6740901827812196,-0.000963424644942279,0.3073486328125,308.02,0.00241137214787841,282,-8.195638656616212e-09,76.0
3481600,0.050390961746851294,0.007019382876933378,340,15.96871766448021,152.50000000000023,0.0,1.7057473577558995,-0.0012395402445690706,0.28955078125,309.3,0.002046381312959511,282,5.587935447692871e-09,76.75
3491840,0.04995986632644085,0.006620656174050055,341,15.96871309876442,202.50000000000023,0.0,1.7133523270487785,-0.0007944923134346026,0.23818359375,313.04,0.0015850555449674175,282,1.080334186553955e-08,94.75
3502080,0.05201576101592057,0.007119654768212058,342,15.968717789649963,227.5000000000002,0.0,1.7517512783408165,-0.0013694682282221037,0.3025146484375,318.53,0.0022003246371980366,282,-1.862645149230957e-09,115.5
3512320,0.05214058763236047,0.006980176018078055,343,15.968717592954636,225.0,0.0,1.7711735405027866,-0.0014023027069924865,0.311328125,316.5,0.00200229342763123,282,-4.097819328308106e-09,116.25
3522560,0.05257164138910715,0.00878692188198329,344,15.968717670440673,225.0,0.0,1.7432015247642993,-0.0006780956889997469,0.233935546875,317.71,0.0017154216148924206,282,-7.450580596923828e-09,116.0
3532800,0.05396253156998454,0.010612553496321198,345,15.968717575073242,277.5000000000002,0.0,1.73810658082366,-0.0014572826476069167,0.2778564453125,325.3,0.0019724285610323022,282,-7.450580596923828e-09,138.75
3543040,0.0531105569084981,0.009801246871211334,346,15.96871782541275,400.0,25.0,1.704110575467348,-0.001233401491481345,0.2426513671875,334.47,0.001800927780055872,282,-7.450580596923829e-10,175.75
3553280,0.051757328472130125,0.009284284975728951,347,15.968717807531357,527.5000000000002,25.0,1.6580403298139572,-0.0008308767199196154,0.23662109375,339.43,0.0015563605517172618,282,1.1175870895385742e-09,199.5
3563520,0.04947153659798194,0.008357240913028363,348,15.96871782541275,527.5000000000002,47.50000000000001,1.636105341464281,-0.0007685110238526249,0.200244140625,340.29,0.001480382389325996,282,9.313225746154785e-09,198.5
3573760,0.05354392221329596,0.007115226824157617,349,15.968717581033706,477.5000000000002,25.0,1.6402711682021618,-0.0008643253473564983,0.2760009765625,331.17,0.0017403145654441231,281,9.313225746154785e-09,171.0
3584000,0.04898082454804608,0.005837663999295728,350,15.968716740608215,302.5000000000002,0.0,1.623953364044428,-0.0009835844331973931,0.2325927734375,327.37,0.001465469547747489,281,-1.1920928955078126e-08,138.5
3594240,0.05136565727985374,0.006084036810727866,351,15.968716818094254,225.0,0.0,1.6801170989871026,-0.0006818566838774131,0.208544921875,319.4,0.0015261917582080286,281,-4.097819328308106e-09,117.5
3604480,0.05033459701984276,0.005815325436924468,352,15.968717616796493,252.50000000000023,0.0,1.6492648787796498,-0.0006871342906379141,0.2436279296875,317.93,0.0016516035353504321,281,4.8428773880004884e-09,115.25
3614720,0.04606494379348754,0.00440395591285494,353,15.9687156021595,287.5000000000011,0.0,1.624324818700552,-0.0010497771327209193,0.24833984375,310.18,0.0016472883331459798,281,2.6077032089233397e-09,105.75
3624960,0.044969773418019054,0.004261680618515129,354,15.96871657371521,205.00000000000043,0.0,1.6701329059898853,-0.0010558031404798384,0.3108642578125,305.01,0.0021515053076882396,281,2.6077032089233397e-09,90.5
3635200,0.0460310616207764,0.003125055190767512,355,15.968697929382325,125.0,0.0,1.7148541010916234,-0.0008576902788263397,0.3005126953125,296.06,0.002054683990047579,281,8.940696716308593e-09,63.0
3645440,0.051150458042960145,0.0050349897062005764,356,15.96871520280838,125.0,0.0,1.7371794059872627,-0.0005534246884053573,0.2435302734375,298.27,0.0015179435945753994,281,-4.470348358154297e-09,69.25
3655680,0.050621215368200335,0.006312801512434874,357,15.968713033199311,127.50000000000021,0.0,1.7404848396778108,-0.0008147459888277808,0.3036865234375,301.57,0.002312697407774067,281,7.450580596923829e-10,82.75
3665920,0.05227965483535464,0.007026745883842977,358,15.96871721148491,310.00000000000085,0.0,1.7574420176446437,-0.0009514511257293634,0.307080078125,316.12,0.0021393582631986873,281,9.685754776000977e-09,118.25
3676160,0.04993167131327962,0.005123676771904684,359,15.968716603517532,275.0,0.0,1.7437463849782944,-0.0008459086413495243,0.2482421875,319.12,0.001581570293805612,281,-1.5273690223693846e-08,119.0
3686400,0.05134136813161373,0.006236621747552818,360,15.968713688850404,202.50000000000023,0.0,1.7250680044293403,-0.0012984685094124871,0.2840087890625,320.68,0.0018639869601770442,280,3.054738044738769e-08,111.75
3696640,0.054646766268664805,0.00738510269334256,361,15.968717449903489,200.0,0.0,1.690827116370201,-0.0008871000638464466,0.2436767578125,317.01,0.001497279821057873,280,-1.6391277313232423e-08,96.0
3706880,0.050849150554584346,0.00618935451584548,362,15.968717366456985,225.0,0.0,1.6580526277422905,-0.0006968675283133052,0.276611328125,317.83,0.0017274566447923688,280,-2.123415470123291e-08,106.0
3717120,0.04903135519036585,0.005603462483587407,363,15.968708688020707,225.0,25.0,1.663025715202093,-0.0009387511483510025,0.300048828125,314.78,0.0022953208105263912,280,-1.4901161193847657e-09,106.25
3727360,0.05028751127614086,0.006633414779753366,364,15.96871766448021,200.0,25.0,1.7284443199634552,-0.0008528943835699465,0.276806640625,308.06,0.00166249210518572,280,1.9744038581848144e-08,101.75
3737600,0.05097807160035015,0.006706526947903057,365,15.968717408180236,200.0,25.0,1.6961480766534804,-0.0007322501773160184,0.229833984375,309.13,0.001513907764874034,280,5.215406417846679e-09,100.75
3747840,0.04666096207078087,0.005380775658249348,366,15.968712937831878,200.0,25.0,1.643182173371315,-0.0011164858911797636,0.26240234375,304.59,0.0017692981287808606,280,2.2351741790771484e-09,93.25
3758080,0.04778209618275527,0.004644313136867595,367,15.968714362382888,200.0,0.0,1.6407788127660752,-0.0009645399051805726,0.2646240234375,302.67,0.001839227543104016,280,-4.097819328308106e-09,89.75
3768320,0.04659132391113222,0.004350444671985798,368,15.96870635151863,150.0,0.0,1.6242072239518166,-0.0008629841478978051,0.3106201171875,297.42,0.0019806283563298167,280,-2.0489096641540527e-08,76.75
3778560,0.04661866729941642,0.004681774760018698,369,15.968708199262618,150.0,0.0,1.654708418995142,-0.0012466034684621263,0.359130859375,300.71,0.0027742159771236173,280,-1.0058283805847169e-08,74.5
3788800,0.052478772778557135,0.007093607156889448,370,15.968717402219772,152.50000000000023,0.0,1.6875427305698394,-0.0008660893490741728,0.2819091796875,305.31,0.0017844890283896576,280,1.4528632164001465e-08,86.25
3799040,0.05011129142508021,0.00746192431442978,371,15.968717652559281,202.50000000000023,0.0,1.703325792402029,-0.0014117158760200254,0.3283447265625,315.36,0.002082670286634425,280,1.9744038581848144e-08,109.75
3809280,0.05166003303722475,0.008035011642277823,372,15.968717455863953,330.0000000000004,25.0,1.7065525777637958,-0.0009679215852884226,0.2712158203125,321.84,0.0017048270594614222,280,-2.9802322387695314e-09,138.0
