explained_variance,grad_norm,P01:episode_rewards,PMM:episode_rewards,clip_fraction,policy_entropy,epoch_idx,episode_length,fps,advantage_norm,frames,policy_loss,value_loss,P09:episode_rewards,approx_kl_divergence
-1.080334186553955e-08,0.053927128672362656,147.5,252.5,0.1837890625,1.6240725338459014,528,352.26,269,15.968717807531357,5406720,-0.0009027304426126648,0.013502951647387818,375.0,0.0007517779682274295
-1.1920928955078126e-08,0.05482651184891398,125.0,239.25,0.1933837890625,1.596346951276064,529,349.1,269,15.968717712163926,5416960,-0.0006421397432859521,0.01431812032533344,350.0,0.0008020962264708942
-2.6077032089233397e-09,0.05230993937287619,125.0,249.5,0.17216796875,1.5934012062847613,530,353.61,269,15.96871789097786,5427200,-0.0004401152340506087,0.012762800333439373,375.0,0.0007357785849592347
-1.9744038581848144e-08,0.05435586979818885,125.0,259.25,0.2228759765625,1.6104779794812203,531,354.32,269,15.968717867136002,5437440,-0.0008205576821637805,0.013995830938802101,477.5000000000002,0.0009309958604433177
-6.332993507385254e-09,0.05619155201018207,125.0,278.25,0.2145751953125,1.6762688413262368,532,366.5,269,15.968717974424361,5447680,-0.0007430859383021016,0.013699879418709315,552.5000000000002,0.0007586097304226769
1.2665987014770507e-08,0.05431336103980452,125.0,267.25,0.2116455078125,1.6966842867434024,533,368.55,269,15.968717867136002,5457920,-0.0007267834211234003,0.013139134839002508,502.5000000000002,0.0007513795555070147
-2.123415470123291e-08,0.05436685834853017,100.0,268.0,0.1908935546875,1.6890406720340252,534,370.71,269,15.968718069791795,5468160,-0.000895057851812453,0.013210956656257622,527.5000000000002,0.0006886087136763308
-2.2351741790771484e-09,0.05419795129241889,100.0,260.25,0.184765625,1.6730360031127929,535,373.99,269,15.96871782541275,5478400,-0.0007480833177396562,0.01192023472940491,435.00000000000085,0.0006620145466740724
-3.3527612686157227e-09,0.05379608396871567,97.5,242.0,0.190478515625,1.587362926453352,536,362.28,269,15.968717753887177,5488640,-0.0008476165428874082,0.013122533551359084,400.0,0.0007012048045119456
6.7055225372314455e-09,0.051017864878085475,122.5,260.0,0.2109130859375,1.5622507750988006,537,364.01,269,15.968717867136002,5498880,-0.0007330403434025357,0.012475621337580378,480.00000000000045,0.0007288383832900535
-5.215406417846679e-09,0.05418673131958905,125.0,263.5,0.190283203125,1.604707131534815,538,362.59,269,15.968717741966248,5509120,-0.0004416506268171361,0.014204840462480207,525.0,0.000644300192936953
-8.940696716308593e-09,0.052880834283577635,125.0,253.5,0.2181884765625,1.6173289068043233,539,359.99,269,15.968717557191848,5519360,-0.0009034590966621181,0.012288539280416445,525.0,0.0008558254580805169
-1.3783574104309083e-08,0.05032369279079165,125.0,235.0,0.177001953125,1.5617801778018474,540,359.13,269,15.968717813491821,5529600,-0.0005011753626604331,0.013684424993698485,325.0,0.00061336597145214
8.195638656616212e-09,0.0537535685841931,125.0,245.0,0.1656005859375,1.5796561159193516,541,362.44,269,15.968717914819717,5539840,-0.00035135833568347154,0.01468309649353614,355.00000000000045,0.0006541557349464711
1.862645149230957e-09,0.05285317000938873,125.0,254.25,0.208056640625,1.6096795201301575,542,358.77,269,15.96871783733368,5550080,-0.0007388176727545215,0.014357277101953513,402.5000000000002,0.0007776085646852948
-7.078051567077636e-09,0.05448762188093357,125.0,266.25,0.200390625,1.645070343464613,543,359.03,269,15.968717831373215,5560320,-0.0004638728401914705,0.012458262755535543,480.00000000000045,0.0006891433960561244
-5.587935447692871e-09,0.05366618552474993,125.0,268.5,0.2433837890625,1.6735998801887035,544,359.88,269,15.968717753887177,5570560,-0.000873379238328198,0.01231240257366153,530.0000000000005,0.0008730880259633977
-3.725290298461914e-09,0.05387191958133989,72.50000000000001,267.5,0.21650390625,1.6650786116719245,545,360.88,269,15.968717902898788,5580800,-0.0008202762797736796,0.012927468445559498,577.5000000000002,0.0007101527021916354
-1.2665987014770507e-08,0.05772252839391678,75.0,265.5,0.2146728515625,1.6665926076471806,546,363.44,268,15.968717861175538,5591040,-0.0007137846630939748,0.01318405319179874,502.5000000000002,0.0007398384800410441
-5.587935447692871e-09,0.05165777492679826,75.0,241.5,0.230859375,1.671857437491417,547,362.07,268,15.968717324733735,5601280,-0.0005908846815145807,0.01047026530269477,477.5000000000002,0.0007493401167721458
-2.2351741790771484e-09,0.053452601894777164,75.0,242.5,0.1859375,1.6653362445533275,548,361.25,268,15.968717914819717,5611520,-0.000733566133203567,0.01186302417263505,477.5000000000002,0.0007521448711514722
2.0489096641540527e-08,0.05571914773593907,50.0,223.5,0.25439453125,1.6730295948684215,549,356.08,268,15.96871777176857,5621760,-0.0006534464449941879,0.009851385389083589,477.5000000000002,0.0008564497290763029
4.470348358154297e-09,0.050868865446619685,47.50000000000001,212.25,0.2552001953125,1.6910659588873387,550,356.59,268,15.968717670440673,5632000,-0.0007197142356744734,0.008981411170680076,502.5000000000002,0.0008969660493164611
-1.0430812835693359e-08,0.05593270675629193,25.0,199.25,0.204931640625,1.6945259802043438,551,351.42,268,15.968717724084854,5642240,-0.0006504324490379076,0.012214106335886755,352.5000000000002,0.000705563621249894
-1.1548399925231934e-08,0.0572851753884045,50.0,209.5,0.2470703125,1.6740041851997376,552,350.29,268,15.968717789649963,5652480,-0.0009937310478562722,0.013171833570959279,402.5000000000002,0.0008401017956259693
1.1920928955078126e-08,0.05581986544212099,50.0,223.75,0.2617919921875,1.6611941263079644,553,344.47,268,15.968717730045318,5662720,-0.0008812135562038748,0.011526524011787841,400.0,0.0009471443404734714
-3.3527612686157227e-09,0.05290298872165357,72.50000000000001,233.5,0.21767578125,1.6752745650708676,554,346.86,268,15.968717765808105,5672960,-0.0006162578141811536,0.01147038207454898,430.0000000000004,0.0006751293222521326
-2.123415470123291e-08,0.055918226644763605,75.0,240.5,0.2595458984375,1.6685149155557155,555,357.22,268,15.968717682361603,5683200,-0.0007222170715976972,0.012620893618804984,430.0000000000004,0.0008863318419400912
-2.9802322387695314e-09,0.05272833749667163,75.0,243.5,0.186669921875,1.6484712049365045,556,358.64,268,15.968717926740647,5693440,-0.0007051145868899767,0.013885283478884958,550.0,0.0007115556799448086
-4.470348358154297e-09,0.053424070147085015,100.0,270.5,0.2022216796875,1.642460910230875,557,369.6,268,15.968717968463897,5703680,-0.00039189876697491853,0.011847592121193884,575.0,0.0007058539919370333
1.825392246246338e-08,0.0545387980242404,75.0,261.5,0.2083984375,1.6500483132898807,558,369.07,268,15.968718111515045,5713920,-0.0007232223688333761,0.011400999593024607,575.0,0.000673632426463655
-5.587935447692871e-09,0.05396536617377382,75.0,221.75,0.2340087890625,1.6444704316556453,559,355.69,268,15.968717616796493,5724160,-0.0007427900411130395,0.010933780962022865,452.50000000000017,0.0008008002527759572
-2.458691596984863e-08,0.05334827356620112,72.50000000000001,205.0,0.1924560546875,1.6071951255202293,560,341.7,268,15.968717849254608,5734400,-0.0006116766729974188,0.011195842888992048,335.00000000000085,0.0006399687497577134
9.313225746154785e-09,0.052509772885062714,75.0,207.0,0.1960693359375,1.654002870619297,561,338.71,268,15.968717807531357,5744640,-0.00048544681376370134,0.011601258103655709,402.5000000000002,0.0006200815345067667
6.7055225372314455e-09,0.05159827315382246,75.0,221.25,0.1957275390625,1.6600725814700126,562,340.85,268,15.968717688322068,5754880,-0.0005364824206480989,0.011091060423677846,477.5000000000002,0.0006523578710044831
-1.1175870895385742e-09,0.054638069184448135,50.0,222.25,0.2265380859375,1.67308826521039,563,344.81,268,15.96871782541275,5765120,-0.0008558651490602643,0.012086199835175648,477.5000000000002,0.0008237502965840804
-1.601874828338623e-08,0.0540332157987227,75.0,223.75,0.200048828125,1.6765650533139707,564,345.34,268,15.968717855215072,5775360,-0.0006506701218313537,0.012262351224489976,452.50000000000017,0.0006055864425633217
-2.2351741790771484e-09,0.054678766200789986,75.0,236.25,0.1937744140625,1.7064992383122444,565,352.69,268,15.968717646598815,5785600,-0.0006018588464939967,0.012632865332852817,502.5000000000002,0.0006549009685940632
4.470348358154297e-09,0.054781765017321016,75.0,242.0,0.2086669921875,1.7452993378043176,566,351.84,268,15.968717873096466,5795840,-0.0006350503910653061,0.01193900754005881,457.5000000000006,0.0007399416988050689
-8.568167686462402e-09,0.05497752497103693,75.0,230.75,0.254541015625,1.750180461257696,567,348.94,268,15.968717694282532,5806080,-0.0009081806307221996,0.009708916685485746,435.00000000000085,0.0007765283013327462
-1.4901161193847657e-09,0.05480460371399158,50.0,209.5,0.246337890625,1.7579439401626586,568,344.12,268,15.968717736005782,5816320,-0.0007739371987554478,0.010744363252160837,402.5000000000002,0.000729270332134746
5.960464477539063e-09,0.05347977868860069,50.0,199.5,0.21396484375,1.761090449988842,569,346.11,268,15.968717938661575,5826560,-0.0005066852656455012,0.01195689495652914,350.0,0.0007044616129206815
-8.940696716308593e-09,0.053577609755185676,50.0,192.0,0.2209228515625,1.7668896555900573,570,342.65,268,15.968717813491821,5836800,-0.0006304412938334281,0.010119441718416056,352.5000000000002,0.0006990639041163149
4.8428773880004884e-09,0.05610841104449212,50.0,212.75,0.28369140625,1.7814092710614204,571,343.75,268,15.968717753887177,5847040,-0.0011482586716738297,0.011042232085492288,502.5000000000002,0.0008205650350021187
-6.332993507385254e-09,0.05493974515877796,47.50000000000001,215.5,0.2591552734375,1.784274973720312,572,340.53,268,15.968717813491821,5857280,-0.0009982904317439533,0.010959403935703448,525.0,0.0008061382267328554
1.1920928955078126e-08,0.055479695426573564,47.50000000000001,215.75,0.2417236328125,1.784218678623438,573,341.02,268,15.968717610836029,5867520,-0.000622940909670433,0.009372965450529592,575.0,0.0007366256854709263
-2.6077032089233397e-09,0.05488791747912973,25.0,203.75,0.2162353515625,1.7861741170287133,574,343.67,268,15.968717634677887,5877760,-0.0005037887360231253,0.010090512827446219,575.0,0.0006869624290033016
-1.2293457984924316e-08,0.05018738142627703,25.0,176.25,0.2014404296875,1.7804061442613601,575,336.36,268,15.968717497587203,5888000,-0.0005300681354128755,0.00820390725539255,427.5000000000002,0.0007434334438670476
2.1979212760925294e-08,0.05163453594619818,25.0,167.75,0.2817626953125,1.7676595851778985,576,336.41,268,15.968717622756959,5898240,-0.0008472837136650924,0.007309530194106628,380.00000000000045,0.0009124596752201342
0.0,0.05199387650703722,25.0,130.5,0.2831787109375,1.7547037497162818,577,324.29,267,15.968717646598815,5908480,-0.0008245951255958061,0.007806696580337303,230.0000000000004,0.0009526827523359316
-6.332993507385254e-09,0.0533102351109053,25.0,112.75,0.27998046875,1.7397497497498988,578,317.72,267,15.968717229366302,5918720,-0.0005852208625583444,0.00563952484735637,225.0,0.0007413852150449429
7.450580596923828e-09,0.05149816110863102,0.0,108.25,0.3050048828125,1.7433508723974227,579,314.59,267,15.9687175989151,5928960,-0.0008907722458388889,0.007355938729779155,225.0,0.001088150364191165
-8.568167686462402e-09,0.05138565296778924,0.0,107.5,0.243896484375,1.736189629137516,580,315.45,267,15.968717354536057,5939200,-0.0004544339739368297,0.00653781740187469,225.0,0.0007233677498561519
-9.685754776000977e-09,0.04977068403482864,0.0,111.25,0.3497314453125,1.7443508081138135,581,317.45,267,15.968717283010482,5949440,-0.0006750543972884771,0.0054311954782861,227.5000000000002,0.0011894600274821698
-6.7055225372314455e-09,0.05139625875063791,0.0,89.25,0.2908447265625,1.7361234918236732,582,311.46,267,15.968716740608215,5959680,-0.0006330168856948148,0.005925620194489056,175.0,0.0008483465692449954
-1.1175870895385742e-09,0.04988293235599338,0.0,96.5,0.33154296875,1.713556431233883,583,315.01,267,15.968717205524445,5969920,-0.0007559832753031515,0.006363910048412436,177.50000000000023,0.0010480844960170544
6.332993507385254e-09,0.04736789876090028,0.0,99.0,0.2993408203125,1.750458650290966,584,318.31,267,15.968717408180236,5980160,-0.0006596017021365697,0.006330330985474575,200.0,0.0009866545438740105
6.7055225372314455e-09,0.049871313957235756,0.0,105.5,0.3124755859375,1.766290156543255,585,320.78,267,15.968716979026794,5990400,-0.0006886805153044406,0.0058294187379942745,202.50000000000023,0.0010251446888503324
7.078051567077636e-09,0.0523659390805258,0.0,110.5,0.280029296875,1.7513372674584389,586,316.78,267,15.968717437982558,6000640,-0.0006779766146792099,0.007400677693942726,200.0,0.0007948721144600768
1.080334186553955e-08,0.051789065776131626,0.0,102.75,0.2667724609375,1.7450238652527332,587,314.01,267,15.968717521429062,6010880,-0.0005467688337375875,0.006632265825464856,200.0,0.0008836744121822448
-1.1920928955078126e-08,0.051549776746434926,0.0,107.5,0.2623291015625,1.7324339509010316,588,315.04,267,15.968717527389526,6021120,-0.0005970868340227752,0.005997569894498156,200.0,0.0007844720065691036
-3.725290298461914e-09,0.04983876334543476,0.0,89.5,0.2315185546875,1.7072406448423862,589,310.39,267,15.968716567754745,6031360,-0.0006016604726028163,0.005670497266532948,200.0,0.0007869946320283816
-3.3527612686157227e-09,0.049319652807434625,0.0,100.75,0.2496826171875,1.6809883289039136,590,311.81,267,15.968717241287232,6041600,-0.0004152839275775477,0.0071662575254322295,202.50000000000023,0.0007781416565109112
-1.30385160446167e-08,0.05271971244443938,0.0,114.25,0.283251953125,1.6912717022001744,591,318.63,267,15.968717521429062,6051840,-0.000773415859657689,0.007822754495202843,250.0,0.000789470815976756
2.5331974029541015e-08,0.04977030293515118,25.0,123.75,0.2429931640625,1.6903737872838973,592,323.21,267,15.968717640638351,6062080,-0.0005608130359178176,0.0064054541991026785,252.50000000000023,0.0006885491120641518
2.6077032089233397e-09,0.050134504799007086,25.0,115.75,0.259375,1.6764536462724209,593,324.18,267,15.968717241287232,6072320,-0.000565085872221971,0.006792089720420336,250.0,0.0007452398221872159
5.960464477539063e-09,0.05019774155737402,0.0,107.25,0.306396484375,1.6994097754359245,594,319.55,267,15.96871458888054,6082560,-0.0006854118262708652,0.006749368028437175,227.5000000000002,0.0009021473632657262
-1.1175870895385742e-09,0.04686879215872989,0.0,105.75,0.3295654296875,1.7148937933146953,595,316.64,267,15.96871697306633,6092800,-0.0009765780334419106,0.0055834457663536344,227.5000000000002,0.0009689883701497592
-1.601874828338623e-08,0.05089697104132723,0.0,95.0,0.25146484375,1.7259678661823272,596,312.79,267,15.968716859817505,6103040,-0.0004760404091939563,0.005232174821969693,202.50000000000023,0.0006975356197813198
1.2293457984924316e-08,0.04919144851042859,0.0,83.0,0.3192626953125,1.726065094023943,597,307.3,267,15.968716651201248,6113280,-0.0008521835647115949,0.0049460729917541356,200.0,0.0010559866848637966
-1.5273690223693846e-08,0.04484348195662705,0.0,76.0,0.29111328125,1.7489448569715023,598,306.98,267,15.968716269731521,6123520,-0.0010144035768462345,0.005498185065016514,175.0,0.0008975385778654754
-1.4901161193847657e-09,0.052783534949810716,0.0,86.75,0.322119140625,1.7594443455338478,599,307.51,267,15.968716770410538,6133760,-0.0007311759447475197,0.006144803438522218,175.0,0.0009300698226354598
1.862645149230957e-09,0.04939781107670012,0.0,97.0,0.280517578125,1.7552641116082668,600,312.53,267,15.968717515468597,6144000,-0.0006020510903908871,0.0059977838528539,175.0,0.0008382149080958356
-1.4901161193847657e-09,0.048515939914976595,0.0,101.25,0.280419921875,1.7502910688519477,601,312.84,267,15.968716305494308,6154240,-0.0007333704335906078,0.005609046585538735,202.50000000000023,0.0007381347559629603
-2.6077032089233397e-09,0.05192936793722972,0.0,108.5,0.2998291015625,1.7571178659796716,602,314.18,267,15.968717575073242,6164480,-0.0007366956066107378,0.007889565665823283,227.5000000000002,0.0007114823220391031
-5.215406417846679e-09,0.0496210833224325,22.500000000000007,109.75,0.3095458984375,1.7600885778665543,603,310.87,267,15.968715703487396,6174720,-0.0008977669353043893,0.006684082440688144,200.0,0.0008835295187736847
1.1175870895385742e-09,0.047787415939767375,25.0,110.25,0.3513671875,1.7462493479251862,604,314.17,267,15.968716245889663,6184960,-0.0008641951524623436,0.004653894895466237,177.50000000000023,0.0008707039760224688
-1.1175870895385742e-08,0.05320649057749525,25.0,99.25,0.274951171875,1.7588163286447525,605,313.84,267,15.968717527389526,6195200,-0.0005403312017733697,0.006767876605590572,200.0,0.0007880860631985342
7.450580596923828e-09,0.0504082581783441,0.0,114.5,0.293212890625,1.7720696344971656,606,319.18,267,15.968717700242996,6205440,-0.0009241878000466386,0.007037156594651606,252.50000000000023,0.0007618371765829579
1.7136335372924803e-08,0.04937278055995232,0.0,111.25,0.2612548828125,1.7499741829931736,607,319.3,267,15.968717521429062,6215680,-0.0006387782075762515,0.005954391772229428,250.0,0.0007495808453626296
1.0430812835693359e-08,0.04690902006225621,0.0,103.5,0.3867919921875,1.737986747920513,608,317.59,267,15.96870360970497,6225920,-0.0009436869971978012,0.004284875711569436,250.0,0.0011732968370779418
-3.3527612686157227e-09,0.04762528223309893,0.0,64.75,0.3244873046875,1.7332219436764718,609,307.17,267,15.968458050489426,6236160,-0.0005782343294413294,0.0034031361810721084,150.0,0.0009591634445655472
-7.078051567077636e-09,0.04842220906054724,0.0,61.0,0.2405029296875,1.6763023048639298,610,301.05,267,15.968714052438736,6246400,-0.0005851161546161166,0.0038931071752287493,125.0,0.0006924012660078915
3.7252902984619143e-10,0.047195635969580256,0.0,67.25,0.25380859375,1.6843328833580018,611,300.44,267,15.968717008829117,6256640,-0.0004359835009381641,0.004990055762550583,125.0,0.0008777485814874808
9.313225746154785e-09,0.04677837249070999,0.0,66.75,0.37626953125,1.7035471223294736,612,300.38,267,15.968695545196534,6266880,-0.0007530996415880508,0.003481065096142011,125.0,0.0009802449478740981
5.960464477539063e-09,0.049102904418200935,0.0,64.25,0.3352294921875,1.7201512254774571,613,300.9,267,15.968716782331466,6277120,-0.0005483527347678319,0.004052455464545801,125.0,0.00099444496249248
-1.862645149230957e-09,0.04954856977994866,0.0,61.0,0.2552490234375,1.7079215675592423,614,299.81,267,15.968716043233872,6287360,-0.0004969147565134335,0.005500431921734617,100.0,0.0006868249984734121
1.825392246246338e-08,0.05200358251225652,0.0,83.0,0.2922119140625,1.7205496035516261,615,309.47,267,15.968717420101166,6297600,-0.0004922676573187346,0.006430580746018677,152.50000000000023,0.0007797276418955335
-2.7194619178771972e-08,0.05009620792774516,0.0,93.25,0.3002685546875,1.720229134708643,616,312.52,267,15.96871509552002,6307840,-0.0005978993718599668,0.0058455513482783775,177.50000000000023,0.0007654750450484471
-2.1979212760925294e-08,0.050204925307184275,0.0,102.75,0.3464111328125,1.7135191418230533,617,315.54,267,15.968717110157012,6318080,-0.0008503218519763323,0.006591097431874004,200.0,0.0009915558787042754
-1.30385160446167e-08,0.050305789004485194,22.500000000000007,99.25,0.2604736328125,1.7025164842605591,618,313.08,267,15.968717288970947,6328320,-0.000503761103391298,0.006485357074620879,177.50000000000023,0.0006552389502985534
1.4901161193847657e-09,0.053070782291049445,22.500000000000007,112.75,0.2839111328125,1.7056575551629067,619,316.61,267,15.96871588230133,6338560,-0.0006743311350874137,0.008077261037851714,227.5000000000002,0.0007639774106792174
-1.080334186553955e-08,0.047378225897970465,0.0,114.5,0.3065673828125,1.7064789235591888,620,312.89,267,15.96869878768921,6348800,-0.000848779606167227,0.004796708119354775,250.0,0.0007620962422151933
1.7508864402770997e-08,0.04902913416503925,0.0,114.25,0.2970703125,1.7037331461906433,621,312.25,266,15.968717283010482,6359040,-0.0006954132488317555,0.006248829326568739,252.50000000000023,0.0008652238159527314
1.6391277313232423e-08,0.05527163170711674,0.0,116.5,0.2426025390625,1.722520613670349,622,310.54,266,15.96871754527092,6369280,-0.0002706100440263981,0.007657382224715547,277.5000000000002,0.0006246705112005202
-6.7055225372314455e-09,0.050147252487806826,0.0,123.75,0.29189453125,1.7203046090900898,623,316.63,266,15.968716025352478,6379520,-0.0007083626700477907,0.006842164331601452,275.0,0.0008353220304400111
1.5273690223693846e-08,0.04782415152428049,22.500000000000007,120.5,0.2688720703125,1.6781770169734955,624,315.9,266,15.968716871738433,6389760,-0.0004867923767960747,0.006078501462343411,227.5000000000002,0.0007235842173145101
-1.4901161193847657e-09,0.043527840889983245,0.0,92.75,0.299462890625,1.643712591379881,625,311.44,266,15.968704718351365,6400000,-0.0006026244147506077,0.004014592881307166,177.50000000000023,0.0007713966338968703
1.0058283805847169e-08,0.04178199922879497,0.0,74.0,0.239111328125,1.6075394563376904,626,307.72,266,15.968717521429062,6410240,-0.0006992406495555769,0.005657980362047965,150.0,0.0006759190744389798
1.862645149230957e-09,0.04360593142883949,0.0,72.5,0.25771484375,1.6203120589256286,627,306.61,266,15.968677526712417,6420480,-0.0005506952522409847,0.004210692023960761,125.0,0.0006964771039804418
-1.4901161193847656e-08,0.0452565895074726,0.0,98.75,0.2353271484375,1.6152184337377549,628,311.92,266,15.968707454204559,6430720,-0.00048088418625411575,0.006309073755528516,227.5000000000002,0.0006998626860379887
-1.1548399925231934e-08,0.048393134267545476,0.0,106.0,0.2874267578125,1.638705949485302,629,313.39,266,15.968716925382614,6440960,-0.0006749240037606796,0.005703225747265605,252.50000000000023,0.0008553389255887111
-1.862645149230957e-09,0.04489325281869031,0.0,102.0,0.27080078125,1.6672292225062848,630,312.66,266,15.968712151050568,6451200,-0.0005470098316436633,0.004812614969875994,227.5000000000002,0.0006772325201879426
-4.8428773880004884e-09,0.04978951253335512,0.0,86.75,0.3587158203125,1.6903745755553246,631,311.04,266,15.968716937303544,6461440,-0.0006985807922319509,0.005586589137237752,200.0,0.0008898253971324266
-1.4901161193847657e-09,0.04970825130691798,0.0,74.75,0.2453369140625,1.703213705867529,632,305.9,266,15.968716377019883,6471680,-0.000477654784481274,0.004718952898645057,175.0,0.000651716008638914
-7.078051567077636e-09,0.04956299834460165,0.0,65.25,0.2698974609375,1.6803853690624238,633,302.43,266,15.968688160181046,6481920,-0.0005043004282924812,0.0038505760105476128,150.0,0.0006236564028114344
-7.450580596923829e-10,0.04894669895429481,0.0,59.25,0.2374755859375,1.6917715318500997,634,301.11,266,15.968717271089554,6492160,-0.00046997434692457317,0.00478986535617878,127.50000000000021,0.0006004631232045199
-2.2351741790771484e-09,0.049249162114818223,0.0,59.25,0.3392822265625,1.6884839728474617,635,301.03,266,15.968716186285018,6502400,-0.0004407677708513802,0.004751486024383666,127.50000000000021,0.0008324753765748483
8.195638656616212e-09,0.04805518717732861,0.0,70.75,0.2819091796875,1.7170188046991826,636,305.64,266,15.968716967105866,6512640,-0.00039706478273728865,0.004469765146222926,150.0,0.0007279767831533945
-2.2351741790771484e-09,0.049538677014470664,0.0,84.5,0.272802734375,1.7238184370100498,637,306.75,266,15.968717670440673,6522880,-0.0006052144264685922,0.0065100588035420515,175.0,0.0006849327931064408
-1.862645149230957e-09,0.04982968532537146,0.0,85.25,0.3386474609375,1.735723974555731,638,306.45,266,15.968715780973435,6533120,-0.00041754312478587964,0.0049689715879253525,177.50000000000023,0.0008438067429651141
2.7567148208618165e-08,0.04862811644441041,0.0,97.5,0.2900390625,1.7277281232178212,639,313.72,266,15.968716365098953,6543360,-0.00047444216179428624,0.005588878303683487,200.0,0.0007409721960698334
1.1175870895385742e-09,0.05115796468877405,0.0,101.25,0.2905029296875,1.7272378027439117,640,316.2,266,15.96871758699417,6553600,-0.0004467474333068822,0.006723007305299689,205.00000000000043,0.0006298239150282825
-2.0861625671386717e-08,0.048870168232559505,0.0,111.5,0.3179443359375,1.7551423564553261,641,321.73,266,15.968717318773269,6563840,-0.0008293628747196635,0.006490125217533204,225.0,0.0007869550199217201
-2.16066837310791e-08,0.05267154383056298,0.0,112.5,0.27509765625,1.7801364302635192,642,319.32,266,15.968717420101166,6574080,-0.0006176120034069755,0.00780313690870571,225.0,0.0006275390413520654
3.725290298461914e-09,0.05489343481644031,0.0,125.25,0.3138427734375,1.7736105382442475,643,322.96,266,15.968717247247696,6584320,-0.0006656161549472017,0.010077922337944755,252.50000000000023,0.0006917453450796529
7.450580596923829e-10,0.05843780564826886,25.0,164.5,0.284423828125,1.770862479507923,644,337.53,266,15.968717783689499,6594560,-0.0009118027097429149,0.01161325117245724,302.5000000000002,0.0006848461849713772
-8.568167686462402e-09,0.05418232045566198,25.0,209.25,0.206787109375,1.7555226773023604,645,348.34,266,15.968717747926712,6604800,-0.0007427460121107287,0.011747691532946192,482.5000000000007,0.00046421400558642744
0.0,0.05500310981700516,72.50000000000001,228.75,0.188427734375,1.7451977096498013,646,350.53,266,15.96871777176857,6615040,-0.0005857900596311083,0.012137005841941573,552.5000000000002,0.00041919286789777744
-3.3527612686157227e-09,0.05528313666930344,47.50000000000001,235.0,0.2642578125,1.7335700690746307,647,345.08,266,15.968717592954636,6625280,-0.0007997639688255731,0.011959921565721742,530.0000000000005,0.0005592176087191092
1.3411045074462891e-08,0.053662942394444225,75.0,239.0,0.1972900390625,1.7211523294448852,648,345.41,266,15.96871789097786,6635520,-0.00034459650923963637,0.013750005382462405,475.0,0.00047342133421608424
-2.9802322387695314e-09,0.0565101469105479,75.0,246.75,0.2510498046875,1.7305811323225497,649,345.9,266,15.968717855215072,6645760,-0.0007009522676526103,0.012483600226551062,502.5000000000002,0.0005268975460381853
-1.1920928955078126e-08,0.05458979803852095,75.0,233.75,0.2916259765625,1.7263255283236503,650,347.67,266,15.968717700242996,6656000,-0.0007139020701288246,0.010605937117543363,407.5000000000006,0.0006915792585317603
-2.384185791015625e-08,0.054123466775070295,75.0,227.75,0.1806884765625,1.7344631187617778,651,347.23,266,15.968717861175538,6666240,-0.000398319733722019,0.014163209302932956,377.5000000000002,0.0004018933675723702
-1.080334186553955e-08,0.05372740048809129,75.0,212.25,0.236279296875,1.7235592976212502,652,344.61,266,15.96871771812439,6676480,-0.0006085942171921488,0.011958701371622738,350.0,0.0005259276042750116
8.195638656616212e-09,0.05566125965657011,100.0,249.0,0.1510986328125,1.7147122599184512,653,351.0,266,15.96871793270111,6686720,-0.00025098710430029316,0.014193088542378973,577.5000000000002,0.0003477114950754867
8.568167686462402e-09,0.05615987053772078,75.0,248.0,0.2787841796875,1.7284794971346855,654,349.28,266,15.968717575073242,6696960,-0.0007079228929796954,0.010705674204655225,550.0,0.0006027067324353652
-1.899898052215576e-08,0.058092827693299265,75.0,255.25,0.2101806640625,1.7319668680429459,655,352.85,266,15.968717867136002,6707200,-0.0004884271722403355,0.012974454676623282,550.0,0.0004597903287617555
-1.30385160446167e-08,0.05585889931519781,50.0,228.25,0.22890625,1.7456109263002872,656,348.76,266,15.96871777176857,6717440,-0.00039439094143745024,0.011653665920130151,527.5000000000002,0.0004864050443657675
-8.195638656616212e-09,0.05655519758676195,50.0,237.0,0.230029296875,1.740156378597021,657,349.74,265,15.968717861175538,6727680,-0.0006187977789522848,0.012739172374131158,527.5000000000002,0.0004743190716624213
-8.195638656616212e-09,0.05636684457390453,47.50000000000001,221.5,0.1884033203125,1.735239215940237,658,347.09,265,15.968718028068542,6737920,-0.00027673535769281445,0.011361310806387337,452.50000000000017,0.0004162079076991176
-4.470348358154297e-09,0.053061962198300526,25.0,211.25,0.2567138671875,1.738534088432789,659,342.13,265,15.968717801570893,6748160,-0.000484973276979872,0.008319038708577864,475.0,0.00060301506146061
5.587935447692871e-09,0.05612914680750396,25.0,179.25,0.2637451171875,1.7517938442528247,660,337.94,265,15.96871775984764,6758400,-0.0007365434939856641,0.011041399335954338,302.5000000000002,0.0005478838028423639
-1.4901161193847657e-09,0.05441217285912645,25.0,187.5,0.2188720703125,1.7503236830234528,661,336.77,265,15.968717795610427,6768640,-0.00036618424637708814,0.010268514272866014,427.5000000000002,0.0004692700823142104
2.0489096641540527e-08,0.05702014102100785,50.0,188.5,0.29541015625,1.754822424799204,662,337.22,265,15.968717378377914,6778880,-0.0007276226791873341,0.010050565532401379,307.5000000000006,0.0005833485200639644
-1.080334186553955e-08,0.05477292990106588,47.50000000000001,188.25,0.2545654296875,1.7598607115447522,663,334.82,265,15.968717622756959,6789120,-0.0005102882782011875,0.009609435298079916,425.0,0.0005186353421038348
