fps,approx_kl_divergence,advantage_norm,PMM:episode_rewards,episode_length,value_loss,frames,P09:episode_rewards,epoch_idx,policy_entropy,grad_norm,clip_fraction,P01:episode_rewards,explained_variance,policy_loss
295,0.0005948764991018151,15.968717724084854,172.0,336.48,0.009478286140074487,5632000,377.5000000000002,550,1.4123668625950814,0.05414268745960613,0.15771484375,47.50000000000001,-2.868473529815674e-08,-0.0003678779241454322
295,0.0006220786266950995,15.96871782541275,157.25,330.01,0.00966322522435803,5642240,327.5000000000002,551,1.4319937258958817,0.052792219941045604,0.165869140625,47.50000000000001,-5.960464477539063e-09,-0.0007359189352428075
295,0.0006462813622668762,15.968717801570893,152.25,329.53,0.009359068991761888,5652480,302.5000000000002,552,1.4183026939630508,0.052339593968096586,0.1750732421875,25.0,3.725290298461914e-09,-0.000684105771506438
295,0.0005216738462650028,15.96871777176857,162.25,329.13,0.010569108704294195,5662720,302.5000000000002,553,1.409269481152296,0.05441090091014492,0.152734375,25.0,-2.2351741790771484e-09,-0.0007565547530248296
295,0.0005868903005193715,15.96871777176857,174.5,328.68,0.009058260269375751,5672960,450.0,554,1.3772069439291954,0.050588116273081005,0.1539794921875,22.500000000000007,9.685754776000977e-09,-0.00032625045023451096
295,0.0006729077930600624,15.968717592954636,175.75,328.87,0.008355322182615055,5683200,450.0,555,1.3814656116068362,0.05259104752992046,0.1934814453125,0.0,-1.1548399925231934e-08,-0.0005189858835365158
295,0.0005448390756882304,15.968717873096466,168.5,331.11,0.008208763600214298,5693440,450.0,556,1.3817583337426185,0.05021710034091997,0.1612548828125,0.0,5.587935447692871e-09,-0.000644093878872809
295,0.00094487353259467,15.968717652559281,157.25,333.55,0.009939821080115508,5703680,377.5000000000002,557,1.4251325018703938,0.056405565134273236,0.2588134765625,0.0,-3.7252902984619143e-10,-0.0008580414920288604
295,0.0007067377548594323,15.968717813491821,153.5,335.42,0.01077655182016315,5713920,302.5000000000002,558,1.4557478092610836,0.05364305458643516,0.1950439453125,0.0,3.725290298461914e-09,-0.0007952291780384257
295,0.0006392136973261131,15.96871749162674,158.25,335.9,0.008757872206433603,5724160,302.5000000000002,559,1.4617320589721203,0.05101050534438238,0.163232421875,0.0,3.725290298461914e-09,-0.00044771718203264756
295,0.0008410065068460426,15.968717622756959,156.75,336.17,0.008617304389190394,5734400,302.5000000000002,560,1.4875909134745597,0.05169059350225295,0.22451171875,25.0,-1.2293457984924316e-08,-0.000915935228113085
295,0.0006507306677917768,15.968717736005782,156.25,339.12,0.010292403575476783,5744640,252.50000000000023,561,1.4911048583686353,0.052275117372913196,0.1687744140625,50.0,-2.1979212760925294e-08,-0.000583202474808786
295,0.0005807324891208054,15.968717730045318,174.75,340.53,0.011483058534213341,5754880,450.0,562,1.553467360883951,0.05528430172729244,0.1654541015625,25.0,-1.4156103134155273e-08,-0.0004996040057449136
295,0.0007917814715682425,15.968717813491821,182.5,339.61,0.010506999986682785,5765120,450.0,563,1.5631515108048917,0.05629889476845788,0.22216796875,25.0,-1.4528632164001465e-08,-0.0006842691072961316
295,0.000782135345474444,15.96871771812439,195.25,338.47,0.01138278794605867,5775360,477.5000000000002,564,1.5535568311810493,0.05676507698600909,0.225244140625,25.0,7.82310962677002e-09,-0.0008485875419864897
295,0.0006997621584446279,15.968717688322068,204.75,343.93,0.012790380513615673,5785600,477.5000000000002,565,1.5489210776984692,0.06022438270988837,0.201220703125,50.0,4.097819328308106e-09,-0.0006821115966886282
295,0.0006810555348010893,15.96871789097786,203.5,345.19,0.010818682373064803,5795840,432.5000000000006,566,1.5385602757334709,0.05728012570407641,0.21748046875,72.50000000000001,2.1979212760925294e-08,-0.0009293311515648384
295,0.0005470787146606426,15.968717789649963,225.0,353.02,0.011727287856047042,5806080,502.5000000000002,567,1.510049644857645,0.05133369448361984,0.129638671875,50.0,-6.7055225372314455e-09,-0.00019001882828888482
295,0.0005863900494716745,15.968717920780183,222.0,353.87,0.010423989642004017,5816320,525.0,568,1.4948633529245854,0.0533691156313687,0.1732666015625,47.50000000000001,8.940696716308593e-09,-0.0007057057147903834
295,0.00071162716722597,15.968717813491821,210.0,351.05,0.008786133663670625,5826560,502.5000000000002,569,1.4636528179049493,0.055909600298269566,0.2086181640625,25.0,-8.940696716308593e-09,-0.0006797459842346143
295,0.0005383373927514868,15.96871793270111,196.0,351.35,0.01272903109784238,5836800,452.50000000000017,570,1.4406240828335286,0.05277815498914808,0.1609375,25.0,7.450580596923828e-09,-0.0004960646394465585
295,0.0005498413441188177,15.968717753887177,196.5,359.78,0.01283125382324215,5847040,352.5000000000002,571,1.459464668482542,0.0511272170760537,0.1458740234375,50.0,-6.7055225372314455e-09,-0.0003166121168760583
295,0.0004948294996125924,15.968717950582505,220.75,362.08,0.013805325688736048,5857280,385.00000000000085,572,1.4797091960906983,0.05314873218721019,0.151318359375,75.0,1.0430812835693359e-08,-0.0006235609675059095
295,0.0006699226581559969,15.968717861175538,232.5,360.64,0.010479958332143723,5867520,500.0,573,1.4855517320334912,0.05309065917935304,0.2003662109375,100.0,-2.2351741790771484e-09,-0.0008212510685552843
295,0.0005042080107045876,15.968717896938324,227.0,357.56,0.012577084772055968,5877760,502.5000000000002,574,1.4307761162519455,0.049987231945417744,0.165625,100.0,1.080334186553955e-08,-0.000677678594365716
295,0.0007150887936191452,15.96871782541275,237.0,366.6,0.014146261895803036,5888000,525.0,575,1.4476111508905887,0.0585583202334386,0.1960205078125,97.5,1.601874828338623e-08,-0.0007076809964928543
295,0.0005283874807147981,15.968717962503433,256.75,375.08,0.013735070134862326,5898240,550.0,576,1.4282472923398017,0.054268854786912846,0.1641845703125,122.5,-2.0116567611694337e-08,-0.0007484527384804096
295,0.0005330680406899546,15.968717753887177,267.75,377.78,0.012746714388777036,5908480,550.0,577,1.4123893238604068,0.05414091999307954,0.1765625,100.0,-1.862645149230957e-09,-0.0007568932727735955
295,0.0005299141937427976,15.968717962503433,253.75,362.47,0.01263559174403781,5918720,550.0,578,1.4426040403544902,0.0549663558856067,0.1765625,75.0,-1.4528632164001465e-08,-0.0004262960625055712
295,0.0005875801729700924,15.968717873096466,213.5,355.16,0.010860586216222146,5928960,352.5000000000002,579,1.4752628102898597,0.05172132063331704,0.1697509765625,72.50000000000001,1.4901161193847657e-09,-0.0005042303066147725
295,0.0005373168096753034,15.968717843294144,204.75,356.09,0.011384947042097337,5939200,325.0,580,1.4416751980781555,0.05412892369165114,0.1843017578125,50.0,-7.450580596923829e-10,-0.0008113677911751437
295,0.0005462011499126618,15.968717688322068,199.25,360.39,0.010350217437735409,5949440,327.5000000000002,581,1.4587686263024806,0.05059981258147415,0.170556640625,72.50000000000001,1.1175870895385742e-09,-0.0006799435206630733
295,0.0007109450989332799,15.968717646598815,194.0,357.57,0.009295802777705831,5959680,425.0,582,1.4888122521340847,0.05717251422698851,0.242529296875,50.0,1.4156103134155273e-08,-0.0010928240957582603
295,0.0006987195912035559,15.968717926740647,176.75,347.9,0.009031012079503853,5969920,425.0,583,1.4615998461842536,0.05118695652885451,0.2040283203125,50.0,-1.0430812835693359e-08,-0.0006639761886617634
295,0.000525471798266608,15.968717992305756,177.75,347.95,0.012479514256119728,5980160,352.5000000000002,584,1.4782766990363598,0.049950575616168814,0.1501708984375,50.0,6.7055225372314455e-09,-0.00043807425754494034
295,0.000662835979814247,15.968717938661575,159.5,338.57,0.009036157868104055,5990400,277.5000000000002,585,1.4750875189900399,0.05182584472468317,0.2157958984375,25.0,2.2351741790771484e-09,-0.0007390165930701187
295,0.0005761487653074937,15.968717634677887,171.0,341.07,0.00814767616629979,6000640,385.00000000000085,586,1.468570414930582,0.05102970247136908,0.1822021484375,25.0,1.2665987014770507e-08,-0.0006146222825918812
295,0.000797078086958436,15.9687169611454,151.0,336.0,0.010340941779236345,6010880,250.0,587,1.475684394687414,0.05686604136055369,0.2603759765625,25.0,-7.450580596923829e-10,-0.0010270618746289983
295,0.0006032649767234944,15.968717896938324,162.0,336.26,0.010745021227921824,6021120,300.0,588,1.4580019913613795,0.05666414028904467,0.2039794921875,50.0,2.2351741790771484e-09,-0.0006634989080339437
295,0.0005322293695201097,15.968717807531357,176.0,338.99,0.010265912460090476,6031360,315.00000000000125,589,1.4579521916806697,0.05189671513052759,0.184326171875,47.50000000000001,7.450580596923829e-10,-0.0005494330413057469
295,0.0005421080310064497,15.968717783689499,186.75,334.21,0.012234052035637433,6041600,452.50000000000017,590,1.4674898825585843,0.05660623531802651,0.1822265625,50.0,1.080334186553955e-08,-0.0006388605754182209
295,0.000645278679589012,15.968717390298844,185.5,333.62,0.009022301769027763,6051840,335.00000000000085,591,1.4858278274536132,0.05427176226672492,0.2320068359375,50.0,-2.5331974029541015e-08,-0.0005072587344329804
295,0.0007193092436182269,15.968716561794281,162.0,326.95,0.007301798683903371,6062080,302.5000000000002,592,1.480009537935257,0.052017262147548926,0.2447265625,25.0,-3.725290298461914e-09,-0.000663408768014051
295,0.0006628890532283549,15.968717813491821,126.0,322.77,0.007846623592922698,6072320,202.50000000000023,593,1.5052569851279258,0.05432982623785474,0.2187255859375,25.0,4.8428773880004884e-09,-0.0005657465859258082
295,0.0005279934214115656,15.96871783733368,128.5,323.69,0.010522882484292496,6082560,252.50000000000023,594,1.5047395579516887,0.055212516530159864,0.1917236328125,25.0,1.5273690223693846e-08,-0.0006175508737214841
295,0.0006699220170986564,15.968717688322068,154.25,336.31,0.009908621967770159,6092800,305.00000000000045,595,1.487046903371811,0.05404667724534259,0.199072265625,25.0,-4.097819328308106e-09,-0.0007122705326764844
294,0.0004259131136137739,15.968717920780183,180.75,344.95,0.011723381193223758,6103040,357.5000000000007,596,1.4679152809083462,0.05146489716059312,0.1416259765625,50.0,-6.332993507385254e-09,-0.0003220106882508844
294,0.0007462989618062466,15.968717730045318,193.5,354.05,0.011458354162459727,6113280,327.5000000000002,597,1.4671108074486257,0.054222345767910365,0.2224609375,50.0,-3.7252902984619143e-10,-0.0007436440511810361
294,0.0005410047959152564,15.968717902898788,191.5,356.24,0.011184157867683097,6123520,325.0,598,1.476440542936325,0.05449628745926327,0.187255859375,50.0,-2.6822090148925782e-08,-0.0005766440735897049
294,0.000633350779510522,15.96871782541275,184.25,355.85,0.008381755712616724,6133760,325.0,599,1.469588965922594,0.05327748884371843,0.2289306640625,50.0,-5.215406417846679e-09,-0.000787442029468366
294,0.0005384804839479784,15.96871770620346,166.0,354.9,0.009075654893968022,6144000,275.0,600,1.445021279901266,0.05216480907246932,0.1747314453125,50.0,-6.7055225372314455e-09,-0.0004108654356969055
294,0.0007218228985635733,15.968717819452285,166.75,351.1,0.010650808528953348,6154240,275.0,601,1.451324126124382,0.05726797400593882,0.238037109375,50.0,-1.825392246246338e-08,-0.0009943168362951838
294,0.000465781933934295,15.968717652559281,166.25,345.79,0.009617933459958294,6164480,275.0,602,1.4459749162197113,0.052665920033655764,0.160009765625,25.0,-9.685754776000977e-09,-0.000495274733111728
294,0.0004512144763651804,15.96871787905693,182.0,353.12,0.010768258989992318,6174720,325.0,603,1.4335903495550155,0.04928969161890338,0.1522705078125,50.0,-7.82310962677002e-09,-0.00034102798272215293
294,0.000624159182231665,15.96871783733368,186.5,352.9,0.01139965861220844,6184960,350.0,604,1.4604784227907657,0.057474966485041114,0.2063232421875,50.0,-1.899898052215576e-08,-0.0006595716215088033
294,0.0005253928996268087,15.968717229366302,185.75,354.7,0.010004475212690522,6195200,327.5000000000002,605,1.4728579454123973,0.053417619994247746,0.1826416015625,50.0,-1.1175870895385742e-08,-0.0007303653437702451
294,0.0005774250116786561,15.968717777729035,187.5,355.56,0.011980336798296775,6205440,327.5000000000002,606,1.4773326210677624,0.05860095517602526,0.210302734375,50.0,-7.450580596923829e-10,-0.0006317893919913331
294,0.0004627230477581179,15.96871787905693,194.5,348.99,0.012943123796139844,6215680,350.0,607,1.484773474931717,0.056349586610813206,0.17607421875,50.0,9.313225746154785e-09,-0.0006469128053140594
294,0.0004576456839004095,15.968717813491821,218.75,357.47,0.013073307645390742,6225920,477.5000000000002,608,1.4923990324139595,0.0564041716376959,0.1704833984375,75.0,-4.8428773880004884e-09,-0.0006026997227309039
294,0.0005390319006721711,15.968717902898788,226.75,356.17,0.012526437755150254,6236160,452.50000000000017,609,1.5145860627293586,0.05430850943150158,0.195166015625,75.0,-1.3783574104309083e-08,-0.000936585913404997
294,0.00041015291453589954,15.96871783733368,227.5,361.38,0.011786782025592402,6246400,382.5000000000007,610,1.5096081607043743,0.054731408081180065,0.153369140625,97.5,1.601874828338623e-08,-0.00035145275978720747
294,0.0005120710536061779,15.968717753887177,215.75,358.71,0.011867600927507738,6256640,352.5000000000002,611,1.5190127708017827,0.055340253213003246,0.1810546875,75.0,1.4901161193847656e-08,-0.0005142451809660997
294,0.0003637317661102202,15.968717843294144,206.5,350.26,0.013213226188963745,6266880,350.0,612,1.5026637606322766,0.05185761836739357,0.1242919921875,50.0,-8.568167686462402e-09,-0.0002640672057168558
294,0.0004321501966600749,15.9687175989151,212.25,351.94,0.012938528481754474,6277120,330.0000000000004,613,1.4544129580259324,0.0523236328456055,0.15869140625,75.0,5.215406417846679e-09,-0.0005224351407377981
294,0.0004205438163616293,15.968717962503433,229.5,355.81,0.014411665063380496,6287360,377.5000000000002,614,1.4080571509897708,0.05498014639579716,0.13701171875,75.0,-1.5273690223693846e-08,-0.00043848637797054834
294,0.0003865698683512164,15.96871766448021,248.25,364.77,0.014339152330649085,6297600,407.5000000000006,615,1.4008146025240422,0.05374856173525533,0.1326904296875,125.0,-8.568167686462402e-09,-0.0004929048169287853
294,0.000470437315098593,15.96871770620346,250.75,368.28,0.013059661921579391,6307840,400.0,616,1.3906625032424926,0.05468131632599764,0.165380859375,125.0,-1.30385160446167e-08,-0.0006270179375860608
294,0.00045251090434703654,15.968717616796493,258.0,370.35,0.013782004722452256,6318080,400.0,617,1.4098122060298919,0.054304779910376744,0.1645263671875,125.0,1.5273690223693846e-08,-0.0005184971338167088
294,0.0005283122008563623,15.968717867136002,248.75,365.37,0.0143084518116666,6328320,400.0,618,1.3957033276557922,0.061988595798355264,0.20517578125,125.0,7.450580596923829e-10,-0.0006743473328242544
294,0.0005348271665774007,15.968717855215072,250.5,365.32,0.011823806772008538,6338560,452.50000000000017,619,1.3599220126867295,0.05555641619984135,0.2158447265625,125.0,-7.82310962677002e-09,-0.0007000412901106756
294,0.0004788052807633392,15.968717789649963,239.0,362.51,0.012047887587687,6348800,450.0,620,1.3426892757415771,0.04843353638103701,0.166552734375,125.0,-2.0861625671386717e-08,-0.0006239429549168563
294,0.00032237013477924846,15.968717992305756,221.75,357.58,0.01301196115964558,6359040,377.5000000000002,621,1.3161338888108731,0.049827475683412725,0.1021484375,122.5,1.0058283805847169e-08,-0.0002541068995924434
294,0.0004331811946897801,15.968718022108078,212.0,355.09,0.013823375495849177,6369280,325.0,622,1.3194176405668259,0.05624419542767821,0.1408935546875,125.0,7.450580596923828e-09,-0.0004494112188694999
294,0.0003900686094667094,15.96871799826622,216.5,359.45,0.01294678577251034,6379520,325.0,623,1.3393056340515614,0.05223152648576277,0.14541015625,125.0,3.725290298461914e-09,-0.0005207894879276864
294,0.00038643575713166457,15.968717986345291,232.25,363.62,0.014085841231280937,6389760,327.5000000000002,624,1.3749963872134685,0.052735597176389246,0.1399658203125,125.0,-3.7252902984619143e-10,-0.0005723834157834063
294,0.00047754946368741005,15.968717885017394,235.0,361.32,0.013349167750857305,6400000,352.5000000000002,625,1.3906740814447403,0.05298127737444143,0.1507080078125,125.0,1.3411045074462891e-08,-0.0004726199720607838
294,0.00043901061692679376,15.968717741966248,247.75,365.46,0.013864027478848583,6410240,477.5000000000002,626,1.4025595843791963,0.055629601396285255,0.157861328125,125.0,1.825392246246338e-08,-0.0005096576067444402
294,0.0005530663125597357,15.96871777176857,231.0,355.16,0.01200147881572775,6420480,377.5000000000002,627,1.426834362745285,0.057719292175570557,0.2140869140625,75.0,-1.1920928955078126e-08,-0.0006174776310217567
294,0.0004448857555310326,15.968717855215072,227.75,349.88,0.012487138321739621,6430720,352.5000000000002,628,1.395496017485857,0.055488763158666375,0.171875,97.5,-1.0430812835693359e-08,-0.0006064496159524424
294,0.00034642092441856677,15.968717741966248,216.25,352.63,0.012580991567483579,6440960,350.0,629,1.3742219358682632,0.05103071760708655,0.1116455078125,97.5,7.450580596923829e-10,-0.00031886800243228206
294,0.0004926272791067277,15.968717682361603,199.25,350.6,0.010874687746400014,6451200,275.0,630,1.3780372150242328,0.04961155322658226,0.181787109375,75.0,0.0,-0.0006155984156066552
294,0.00035103701473531145,15.968717819452285,206.5,354.5,0.013383709549088962,6461440,327.5000000000002,631,1.3753031618893146,0.050295540234378114,0.1326904296875,72.50000000000001,-1.1175870895385742e-08,-0.00048250816653307995
294,0.00047676894989479024,15.968717902898788,201.25,351.53,0.012314171965408604,6471680,300.0,632,1.374063751101494,0.04948603382617367,0.1576171875,75.0,-1.7881393432617187e-08,-0.0005337236514606047
294,0.0005323692799688474,15.968717789649963,195.5,342.55,0.011296041616878938,6481920,302.5000000000002,633,1.370868380367756,0.05363435455556927,0.1875732421875,72.50000000000001,-1.7508864402770997e-08,-0.000640886743349256
294,0.0005012155878915791,15.968717813491821,204.25,344.69,0.01185589120577788,6492160,302.5000000000002,634,1.4225500844419003,0.05679450367430803,0.209521484375,75.0,-9.685754776000977e-09,-0.0007350920663157012
294,0.00047414500548512704,15.968717765808105,205.75,349.22,0.01241693250995013,6502400,302.5000000000002,635,1.4554160341620446,0.05464347443307675,0.1901123046875,75.0,-5.215406417846679e-09,-0.00046245592129707803
294,0.00046054726150970284,15.968717896938324,204.75,348.55,0.011746162301278673,6512640,302.5000000000002,636,1.456943865120411,0.052665114175261,0.1806640625,75.0,-2.123415470123291e-08,-0.0006084007305616979
294,0.000463621450769125,15.96871793270111,184.0,344.72,0.010938064807123737,6522880,300.0,637,1.4848187014460563,0.053010841714379184,0.2030517578125,50.0,1.1548399925231934e-08,-0.0005944189706497127
294,0.0005318552031639001,15.968717908859253,194.5,341.98,0.01279545843208325,6533120,352.5000000000002,638,1.465789259970188,0.052850578945896134,0.1600830078125,50.0,-9.685754776000977e-09,-0.000422035320661962
294,0.00044548043006997773,15.968717849254608,222.0,352.13,0.014876309267128818,6543360,425.0,639,1.4430260688066483,0.05607763925819089,0.1667236328125,50.0,-1.1175870895385742e-09,-0.0006413389412045945
294,0.00045600484143335505,15.968717938661575,249.25,360.02,0.013109439687104896,6553600,507.5000000000006,640,1.4532985620200634,0.05507334091053902,0.1752197265625,75.0,-7.078051567077636e-09,-0.0006441559438826516
294,0.00036460439173424675,15.96871783733368,250.75,363.02,0.01391888346115593,6563840,485.00000000000085,641,1.4621185652911663,0.05559964735233826,0.1677734375,97.5,1.2293457984924316e-08,-0.0005405646475992399
294,0.0003728225615311942,15.96871787905693,269.75,370.73,0.014826031574921216,6574080,600.0,642,1.4814517952501773,0.053934807616187116,0.131103515625,75.0,-1.1175870895385742e-08,-0.00038565013492188884
294,0.0003600192986283446,15.968717747926712,260.5,366.85,0.013445487979333847,6584320,550.0,643,1.493881855905056,0.053770672584616507,0.1531005859375,100.0,1.080334186553955e-08,-0.00039789123984519393
294,0.0004411546409180289,15.968717843294144,240.75,359.42,0.01123536827362841,6594560,505.00000000000045,644,1.494450856745243,0.05306131969983985,0.18486328125,75.0,-1.9744038581848144e-08,-0.0005288885644404217
294,0.00044005902978199173,15.96871783733368,229.25,351.94,0.012834360833221582,6604800,505.00000000000045,645,1.5066181860864163,0.05442143910980748,0.1701171875,75.0,1.862645149230957e-09,-0.00046607313779531976
294,0.0004986417906550855,15.96871777176857,219.75,344.16,0.011932145124592352,6615040,500.0,646,1.5220941014587879,0.05721088134517742,0.215185546875,75.0,-8.195638656616212e-09,-0.0008313715112308273
294,0.0005674447610417132,15.968717575073242,193.0,338.67,0.009203341819920751,6625280,352.5000000000002,647,1.5415303647518157,0.05538891328286779,0.252587890625,50.0,-1.862645149230957e-08,-0.000572832852776628
293,0.0004729102275803143,15.968717724084854,171.5,332.92,0.008462253006655374,6635520,380.00000000000045,648,1.543968953937292,0.05195560533715515,0.209765625,25.0,-8.940696716308593e-09,-0.0004700333665823564
293,0.0004705371589480478,15.968717944622039,142.75,326.94,0.009288564958842472,6645760,300.0,649,1.537992064654827,0.05518362652156326,0.2018798828125,25.0,-9.685754776000977e-09,-0.00035029905557166786
293,0.0005088464688242311,15.96871787905693,153.5,327.3,0.009742490672942949,6656000,307.5000000000006,650,1.5364257104694843,0.05498388050269015,0.2338623046875,25.0,7.078051567077636e-09,-0.0006565367653820431
293,0.0005166811057605968,15.968717682361603,142.5,327.41,0.009276074697845615,6666240,275.0,651,1.552598675340414,0.05669085806163563,0.2201904296875,25.0,1.6763806343078613e-08,-0.0004438367974216817
293,0.0004584840943891777,15.968717694282532,155.75,331.84,0.008583789535623509,6676480,282.5000000000007,652,1.5445146836340427,0.05180902781435255,0.2052490234375,25.0,-1.3411045074462891e-08,-0.0005528157256776467
293,0.00041214813360568314,15.968717914819717,157.25,333.89,0.0099149705558375,6686720,352.5000000000002,653,1.5448719993233682,0.05172889909346269,0.1743408203125,25.0,5.215406417846679e-09,-0.0006209635692357551
293,0.00045628760539386806,15.968717896938324,150.75,330.53,0.007989018447551644,6696960,352.5000000000002,654,1.5405021652579307,0.05451509843218947,0.209521484375,22.500000000000007,1.4901161193847657e-09,-0.00038299595871649217
293,0.00042720071219406466,15.968717747926712,144.0,331.19,0.008860741715761834,6707200,302.5000000000002,655,1.5411914765834809,0.05508585168737647,0.190625,25.0,-1.9744038581848144e-08,-0.0005372712159442017
293,0.00045642548153708163,15.96871789097786,140.75,328.69,0.008056235765252495,6717440,252.50000000000023,656,1.527123086899519,0.04915323145586774,0.2053955078125,25.0,-1.0430812835693359e-08,-0.0005441529341624118
293,0.0004987450811555049,15.968717861175538,130.5,329.7,0.0075610473137203375,6727680,250.0,657,1.5147514455020428,0.055582544788598275,0.24580078125,25.0,1.1175870895385742e-08,-0.0005219733800913672
293,0.0004115780494899468,15.968717527389526,128.75,331.91,0.007305957916651095,6737920,250.0,658,1.533147631585598,0.05265442071083112,0.2019287109375,25.0,-8.940696716308593e-09,-0.0005654900891386205
293,0.00053205846785076,15.968717688322068,104.75,323.31,0.007040413913273369,6748160,200.0,659,1.5085709542036057,0.04991200779989514,0.2342529296875,22.500000000000007,-1.0058283805847169e-08,-0.0006900973799929489
293,0.00041859376647721545,15.96871787905693,130.5,325.85,0.0100002203740587,6758400,275.0,660,1.4853349447250366,0.05263204449017843,0.1860107421875,0.0,1.7508864402770997e-08,-0.0005830840666021686
293,0.000529531852092191,15.968717312812805,135.25,321.18,0.006494164160903893,6768640,450.0,661,1.4641148172318936,0.0506358901607622,0.24013671875,0.0,-2.3096799850463868e-08,-0.00036185534590913446
293,0.0005937295196048354,15.96871730685234,141.5,321.78,0.007198610248133263,6778880,450.0,662,1.497652155905962,0.05207492235651638,0.257958984375,0.0,-3.3527612686157227e-09,-0.0005509789254574571
293,0.000533733058594521,15.968716305494308,109.25,316.49,0.006822598707191219,6789120,227.5000000000002,663,1.5263086035847664,0.05269180638506001,0.2476318359375,0.0,-1.862645149230957e-09,-0.0005143936963577289
293,0.000617840688730098,15.968716835975647,101.25,315.16,0.005591774769618496,6799360,225.0,664,1.5383153520524502,0.050119428798888074,0.2859619140625,0.0,1.1548399925231934e-08,-0.0006448218744480982
293,0.0004117898276035703,15.968717795610427,108.25,321.92,0.00965799537661951,6809600,225.0,665,1.5283175125718116,0.0550849122046117,0.2007080078125,0.0,-3.725290298461914e-09,-0.0005307323266606545
293,0.0004330185584336732,15.968716818094254,118.25,326.22,0.00804054494360571,6819840,225.0,666,1.4996835552155972,0.05061360958383208,0.2140380859375,25.0,-1.1175870895385742e-08,-0.0005140096771356184
293,0.0003473089605691371,15.968717396259308,127.25,332.08,0.008158395792406736,6830080,250.0,667,1.4832270927727222,0.05051545819705379,0.1624755859375,25.0,6.7055225372314455e-09,-0.00042872603917203377
293,0.0005581760979822548,15.968717658519745,126.5,332.29,0.008469874657021138,6840320,225.0,668,1.4544812232255935,0.05248876028064914,0.2622314453125,25.0,1.6391277313232423e-08,-0.0006957607311051106
293,0.0003439906287717065,15.968717724084854,130.5,334.05,0.007686215142530273,6850560,250.0,669,1.442456814646721,0.05002421370243828,0.1326904296875,25.0,5.960464477539063e-09,-0.00032402281685790514
293,0.00046333431611884636,15.968717938661575,152.0,344.22,0.009573561338947911,6860800,350.0,670,1.4188118539750576,0.04898266677306893,0.178857421875,25.0,-2.16066837310791e-08,-0.00045804482106177603
293,0.0005657992596013628,15.968717169761657,149.75,342.4,0.007963273102177482,6871040,305.00000000000045,671,1.426830094307661,0.048741649780404794,0.22548828125,50.0,-2.570450305938721e-08,-0.0005843066563102183
293,0.00040693840481935694,15.968717867136002,141.25,337.82,0.007991174970084104,6881280,230.0000000000004,672,1.4081562407314778,0.04697733954257074,0.1592041015625,50.0,4.470348358154297e-09,-0.0003458238694292959
293,0.0004199265624137638,15.968717789649963,129.5,336.58,0.008069192887160171,6891520,225.0,673,1.3497127413749694,0.04525345236181036,0.1699951171875,47.50000000000001,-5.960464477539063e-09,-0.0004121250854950631
293,0.0005841338841719335,15.968717843294144,140.5,341.64,0.00901865362393437,6901760,230.0000000000004,674,1.339267234504223,0.04611819986741904,0.2582275390625,50.0,-2.6077032089233397e-09,-0.000824814937368501
293,0.0003279971074640287,15.968717944622039,136.75,343.42,0.00815922178044275,6912000,252.50000000000023,675,1.2855814076960086,0.04295332279155818,0.144873046875,25.0,-2.60770320892334e-08,-0.0002618047979922267
293,0.00038878117133407387,15.968717604875565,142.75,345.4,0.00754212419524265,6922240,302.5000000000002,676,1.3008688919246196,0.039641725461586466,0.167822265625,25.0,-1.1175870895385742e-09,-0.0003079414120293222
293,0.00046260941989046956,15.968717128038406,133.25,336.84,0.006601478930087978,6932480,255.00000000000043,677,1.3299500346183777,0.04146107749906587,0.18212890625,0.0,1.080334186553955e-08,-0.00043890938850381643
293,0.00034571546735122637,15.968716233968735,130.5,342.57,0.008251930354526848,6942720,250.0,678,1.4255978904664517,0.04815426626362672,0.1674072265625,25.0,1.2293457984924316e-08,-0.0002826660653227009
293,0.000553401135944398,15.968715417385102,123.0,338.76,0.007297442632277296,6952960,227.5000000000002,679,1.4364979267120361,0.04945674128030584,0.24375,25.0,-5.587935447692871e-09,-0.000553812808720977
293,0.0004837533367009428,15.968716412782669,116.0,336.22,0.005838274811719657,6963200,227.5000000000002,680,1.484576126933098,0.046495295495777314,0.25380859375,25.0,-2.421438694000244e-08,-0.0005588211484791828
293,0.000540104776368544,15.968717563152314,95.25,321.94,0.005883025773437111,6973440,175.0,681,1.5265125162899493,0.04603026615887312,0.2501220703125,0.0,-1.564621925354004e-08,-0.0005146702991623897
293,0.0004827176029778002,15.96871708035469,98.5,317.97,0.007341449826435564,6983680,175.0,682,1.5175903156399726,0.04786075910461981,0.2448974609375,0.0,-5.587935447692871e-09,-0.0005128251428686781
293,0.0005462186402525049,15.968715637922287,89.25,310.94,0.004631273752488596,6993920,175.0,683,1.4763746000826359,0.047016320543050966,0.2659912109375,0.0,-5.587935447692871e-09,-0.00044252367661101744
293,0.00041319032266500243,15.968717348575591,99.25,316.92,0.006050974122899788,7004160,175.0,684,1.5218706175684928,0.04789239253510417,0.1969970703125,0.0,3.7252902984619143e-10,-0.00029410763272608165
293,0.000496167663195024,15.968717843294144,101.5,319.76,0.009510794063680805,7014400,202.50000000000023,685,1.5530032858252525,0.05226130343769867,0.2316650390625,0.0,-6.7055225372314455e-09,-0.0005567357402469497
