explained_variance,policy_entropy,policy_loss,P01:episode_rewards,fps,grad_norm,advantage_norm,episode_length,frames,value_loss,P09:episode_rewards,PMM:episode_rewards,epoch_idx,approx_kl_divergence,clip_fraction
-1.0058283805847169e-08,1.7854271583259105,-0.0005691961139746126,25.0,192,0.05824650092237382,15.968718355894088,334.3,2641920,0.02470132411690429,402.5000000000002,180.25,258,0.0001014458719360789,0.0
-1.6763806343078613e-08,1.7893983744084836,-0.00043660593728418463,25.0,192,0.057043901402544096,15.96871812939644,332.27,2652160,0.02029857663437724,352.5000000000002,175.75,259,8.956708548844006e-05,0.0
-9.313225746154785e-09,1.787571056187153,-0.00046974665820016527,25.0,192,0.0577275824378378,15.968718022108078,335.2,2662400,0.019773788927705028,402.5000000000002,180.75,260,8.478892648913216e-05,0.0
-3.7252902984619143e-10,1.7863497756421567,-0.0005630841737001901,25.0,192,0.0610584627180515,15.96871821284294,334.95,2672640,0.0211205272222287,355.00000000000045,175.75,261,9.0523356902672e-05,0.0
6.332993507385254e-09,1.7855628706514834,-0.0003787746016314486,25.0,192,0.05701337297035689,15.96871811747551,345.53,2682880,0.020534625425352716,525.0,210.0,262,7.314616814912966e-05,0.0
-1.4528632164001465e-08,1.7824713975191115,-0.00044170199798827526,25.0,192,0.05813284642825676,15.968718266487121,341.15,2693120,0.023564251576317474,502.5000000000002,196.0,263,6.84121996091136e-05,0.0
-3.166496753692627e-08,1.7764662683010102,-0.0002450946132739773,25.0,192,0.052583831089096145,15.968718278408051,348.06,2703360,0.02322805451694876,575.0,233.5,264,5.1340214552730854e-05,0.0
-1.862645149230957e-09,1.7814105816185475,-0.0005428862183180172,25.0,192,0.05754628248267526,15.96871789097786,340.05,2713600,0.017607709422009066,480.00000000000045,193.25,265,9.923144476751134e-05,0.0
-4.097819328308106e-09,1.7794733986258506,-0.00046383340668398887,50.0,192,0.05556705385029258,15.968718093633651,340.94,2723840,0.02048967561859172,350.0,179.25,266,8.446357534488413e-05,0.0
-1.2293457984924316e-08,1.7776017025113107,-0.0005492025400599232,47.50000000000001,193,0.05427862458083271,15.96871811747551,333.44,2734080,0.022514235129347072,277.5000000000002,156.75,267,9.513704251560285e-05,0.0
-2.570450305938721e-08,1.7777088068425655,-0.0004928671778543503,50.0,193,0.06034209609186268,15.968718177080154,344.12,2744320,0.02186675188713707,430.0000000000004,195.5,268,8.383938693246051e-05,0.0
4.470348358154297e-09,1.7858820669353008,-0.0005948968515440356,50.0,193,0.05997100115312082,15.968718135356903,344.5,2754560,0.02323682454880327,505.00000000000045,219.5,269,0.00010939061442769571,0.0
-1.3411045074462891e-08,1.7894170440733432,-0.0002669077552127419,50.0,193,0.052750913892711804,15.96871845126152,343.3,2764800,0.024170033202972264,500.0,223.25,270,5.092717686299153e-05,0.0
-7.450580596923829e-10,1.7856585115194321,-0.0003094638064794708,50.0,193,0.051767426632212565,15.96871801018715,331.07,2775040,0.01953976072545629,327.5000000000002,183.75,271,5.01854345406727e-05,0.0
7.078051567077636e-09,1.7818251989781857,-0.0003070804794333526,25.0,193,0.05657197642006323,15.968717962503433,331.79,2785280,0.019620410702191293,352.5000000000002,180.0,272,5.623031573982473e-05,0.0
-2.1979212760925294e-08,1.7760829322040081,-0.0005124464507389348,25.0,193,0.055951487198046525,15.968718022108078,332.23,2795520,0.02026009664114099,350.0,169.75,273,8.81360567340117e-05,0.0
-6.7055225372314455e-09,1.78039144128561,-0.00041593291971366855,25.0,193,0.059275405306787446,15.968718391656875,339.55,2805760,0.025288753159111367,527.5000000000002,206.0,274,8.039529498482523e-05,0.0
-1.5273690223693846e-08,1.7853237941861153,-0.00046016269880055916,25.0,193,0.056174566564785,15.968718016147614,343.13,2816000,0.018867937952745707,527.5000000000002,210.75,275,7.766373434101582e-05,0.0
-1.3783574104309083e-08,1.7835496805608273,-0.00043019425684178716,25.0,193,0.05469726698666451,15.968717950582505,341.91,2826240,0.017976109651499428,525.0,200.25,276,7.563899061224788e-05,0.0
-1.4156103134155273e-08,1.7834894493222238,-0.000530120256007649,25.0,193,0.05852355448654335,15.968718045949936,338.75,2836480,0.022319809763575903,427.5000000000002,184.25,277,8.597052472403277e-05,0.0
-1.7136335372924803e-08,1.7819480620324613,-0.0004850574838201283,50.0,193,0.057419058373475385,15.968718123435973,340.91,2846720,0.02103715944394935,350.0,170.75,278,7.743829768567246e-05,0.00107421875
1.825392246246338e-08,1.7847486592829227,-0.00041534862357366363,50.0,193,0.05636169201124943,15.96871812939644,342.3,2856960,0.020944342366419733,352.5000000000002,181.5,279,7.96118342213603e-05,0.0
-2.2351741790771484e-09,1.78399443551898,-0.00038834298902656883,50.0,193,0.05467166195993637,15.9687180519104,342.04,2867200,0.0197939537698403,327.5000000000002,177.25,280,6.0096924177699404e-05,0.0
-8.940696716308593e-09,1.78171349465847,-0.0003445479946094565,50.0,193,0.05262966244777473,15.968718105554581,336.0,2877440,0.017303880881809165,275.0,167.5,281,6.377447750445242e-05,0.0
-1.7508864402770997e-08,1.7777166016399861,-0.0004590209100570064,50.0,193,0.05502716549310356,15.96871811747551,327.79,2887680,0.019965856787166558,252.50000000000023,143.5,282,7.012060613291738e-05,0.0
-1.9371509552001954e-08,1.7695329301059246,-0.00028449974506656873,50.0,192,0.05640923971209392,15.968718278408051,336.81,2897920,0.023714283856679685,277.5000000000002,163.5,283,5.882465508193491e-05,0.0
-2.644956111907959e-08,1.7815022587776184,-0.00041133069671559495,50.0,192,0.05595434448076919,15.968718141317368,335.64,2908160,0.021730430040042846,407.5000000000006,181.25,284,7.285239473286964e-05,0.0
-8.568167686462402e-09,1.7847449496388434,-0.0004846557287237374,50.0,193,0.05392849501446377,15.968718004226684,338.37,2918400,0.017586922057671473,477.5000000000002,196.5,285,9.092630391354106e-05,0.0
-2.5331974029541015e-08,1.7814583867788314,-0.00031265637808246537,25.0,193,0.05513982409669664,15.968718045949936,337.82,2928640,0.019384257901401726,500.0,192.25,286,5.78775925767161e-05,0.0
1.1920928955078126e-08,1.7844994738698006,-0.0006365548390022014,47.50000000000001,193,0.05623634421593181,15.968718135356903,337.57,2938880,0.024034224019851537,377.5000000000002,175.0,287,0.00010649294675371123,0.0
-1.2665987014770507e-08,1.7844162173569202,-0.0003314943252917146,50.0,193,0.05469965080705587,15.968718177080154,343.85,2949120,0.0222740443830844,425.0,192.75,288,5.354473300531737e-05,0.0
2.16066837310791e-08,1.77807192876935,-0.00048410783092549535,50.0,192,0.056358544823498405,15.968718194961548,342.6,2959360,0.019049751365673728,502.5000000000002,207.5,289,8.136880101190513e-05,0.0
-1.564621925354004e-08,1.7740639433264733,-0.0005848804117704276,50.0,192,0.05901980671840522,15.968718069791795,343.77,2969600,0.02304935493739322,502.5000000000002,210.25,290,0.00010111805709982491,0.001123046875
-2.123415470123291e-08,1.7750964887440204,-0.0002910362774855457,50.0,192,0.05459510660508323,15.96871839761734,340.94,2979840,0.023840807972010224,357.5000000000007,190.25,291,5.4830981754605544e-05,0.0
-1.080334186553955e-08,1.773563676327467,-0.0001806275591661688,47.50000000000001,192,0.05309629002605175,15.968718421459197,350.22,2990080,0.024524629837833344,325.0,190.5,292,3.948172228245284e-05,0.0
-2.0116567611694337e-08,1.7835310265421866,-0.0002808012533932924,25.0,192,0.056583292810564366,15.968718141317368,349.64,3000320,0.02015272408607416,302.5000000000002,187.0,293,6.304459726269585e-05,0.0
-3.2782554626464846e-08,1.783869981020689,-0.000477477973618079,25.0,192,0.055137558872046646,15.968718004226684,345.52,3010560,0.02002688347129151,300.0,178.0,294,8.44399299554155e-05,0.0
-1.080334186553955e-08,1.7853596821427344,-0.0005262131166091421,25.0,192,0.05910952422821636,15.968718147277832,342.6,3020800,0.021621766668977214,385.00000000000085,184.75,295,9.431237995620734e-05,0.0
-3.3527612686157227e-09,1.7893098935484886,-0.00032262299337162406,50.0,192,0.054055235740712346,15.968717914819717,336.28,3031040,0.017026917706243695,330.0000000000004,176.0,296,6.143292463178796e-05,0.0
-1.1175870895385742e-08,1.787337599694729,-0.0003143254631140735,50.0,192,0.055370331560254504,15.968718057870865,333.92,3041280,0.02064127263147384,325.0,169.5,297,5.228884818819779e-05,0.0
3.7252902984619143e-10,1.7889017149806024,-0.0005082356299681123,50.0,192,0.055680906160530584,15.96871801018715,328.88,3051520,0.020088242026395163,277.5000000000002,154.5,298,8.922076255544198e-05,0.0
-1.1175870895385742e-08,1.7856250926852226,-0.0004755483510962222,50.0,192,0.056760638327249334,15.968718230724335,335.82,3061760,0.021894943807274102,350.0,177.25,299,8.070748554978024e-05,0.0
1.2293457984924316e-08,1.7824835278093816,-0.0003459917950749514,50.0,192,0.05527401956631123,15.968718284368515,339.36,3072000,0.024382167553994805,350.0,185.5,300,5.68324686298638e-05,0.0
-1.3411045074462891e-08,1.782514126598835,-0.0003977068856329424,50.0,192,0.056874092966483894,15.968718373775483,348.56,3082240,0.02416139584966004,525.0,212.0,301,6.760936048326727e-05,0.0
0.0,1.7863202847540378,-0.00036241486432118106,50.0,192,0.054462605640936204,15.968717974424361,346.36,3092480,0.01905765813717153,325.0,185.0,302,6.767945377905704e-05,0.0
-2.0489096641540527e-08,1.7865505069494247,-0.0005534110081498511,50.0,192,0.05661944685308392,15.96871822476387,345.73,3102720,0.020080831037194,380.00000000000045,197.0,303,8.213842325446307e-05,0.0
-1.0430812835693359e-08,1.7883061714470387,-0.0003790575334278401,25.0,192,0.05793912322731572,15.968717986345291,342.8,3112960,0.020582636547624135,330.0000000000004,178.5,304,7.438010601781286e-05,0.0
-8.568167686462402e-09,1.789773340523243,-0.0003230703510780586,25.0,192,0.05574236347175149,15.968718034029006,339.02,3123200,0.020155286299996078,427.5000000000002,189.0,305,6.37170188833025e-05,0.0
5.587935447692871e-09,1.786507861316204,-0.0005241749331617029,47.50000000000001,192,0.05666751626220405,15.968718135356903,335.21,3133440,0.020869585775653832,302.5000000000002,172.0,306,8.007758781740648e-05,0.0
1.9371509552001954e-08,1.7842398971319198,-0.0001962648537300993,25.0,192,0.05592359426969978,15.96871817111969,332.59,3143680,0.02097722561447881,305.00000000000045,166.75,307,3.9574484114535126e-05,0.0
-2.7939677238464355e-08,1.7887064807116986,-0.00039433190249837935,25.0,192,0.05623096309916518,15.968718218803406,335.74,3153920,0.021742340311175213,350.0,173.5,308,7.4535240309892e-05,0.0
1.4901161193847656e-08,1.7907419748604299,-0.0003622908672696212,25.0,192,0.05651406119911725,15.96871799826622,332.08,3164160,0.018160228614578954,350.0,163.25,309,5.946059345394161e-05,0.0
-8.568167686462402e-09,1.7881128400564195,-0.0005214510467340006,25.0,192,0.05573132829396623,15.968717974424361,335.35,3174400,0.01670246308494825,327.5000000000002,161.25,310,8.111194279916134e-05,0.0
1.30385160446167e-08,1.7872611626982688,-0.00037113064900040627,25.0,192,0.05437722925713547,15.968717896938324,328.12,3184640,0.014722184609854593,227.5000000000002,136.25,311,6.001934800821118e-05,0.0
7.078051567077636e-09,1.7887070767581463,-0.00034832540040952154,22.500000000000007,192,0.052856569487733054,15.968718165159226,331.84,3194880,0.01897222237166716,255.00000000000043,142.75,312,6.368401328522566e-05,0.0
-1.825392246246338e-08,1.7852021910250186,-0.0004229817383020418,0.0,192,0.05967036165758651,15.968717980384827,328.72,3205120,0.016093613969860598,227.5000000000002,136.0,313,7.170705225707507e-05,0.0
3.3527612686157227e-09,1.7806483961641788,-0.0006567202068254119,22.500000000000007,192,0.056798186313670763,15.968717986345291,331.67,3215360,0.018912376108346507,250.0,143.5,314,0.00010750400955359397,0.0
9.313225746154785e-09,1.780003473162651,-0.0004498092161156819,25.0,192,0.05677017875556255,15.968718087673187,334.06,3225600,0.020510753098642455,280.00000000000045,155.75,315,6.837130174002226e-05,0.0
1.1548399925231934e-08,1.782458670437336,-0.00027980329323327167,25.0,192,0.05392088133003825,15.968718111515045,334.74,3235840,0.021670282835839317,327.5000000000002,169.75,316,5.219911816078948e-05,0.0
-6.332993507385254e-09,1.787019994109869,-0.0003382384345968603,50.0,192,0.057940471944376515,15.968718314170838,339.03,3246080,0.025500438071321695,425.0,194.5,317,5.738579675735877e-05,0.0
-2.384185791015625e-08,1.7846447184681893,-0.00040508313686586915,50.0,192,0.059603526513903424,15.968718355894088,344.42,3256320,0.023296039941487833,502.5000000000002,211.0,318,6.200928240254199e-05,0.0
-2.6077032089233397e-09,1.7818488098680973,-0.00044853458730358397,47.50000000000001,192,0.05617891082754038,15.968718248605729,344.9,3266560,0.02082494137866888,502.5000000000002,209.0,319,6.680804800858197e-05,0.0
4.097819328308106e-09,1.77551079839468,-0.00032713044429328876,47.50000000000001,192,0.05472801099997545,15.96871799826622,342.81,3276800,0.02262936717015691,477.5000000000002,200.5,320,5.578127550380785e-05,0.0
-2.7939677238464355e-08,1.77446760982275,-0.00021622249405481853,47.50000000000001,192,0.05503209364304264,15.968718445301056,343.47,3287040,0.02585147426580079,575.0,218.25,321,4.3077624463272454e-05,0.0
-1.5273690223693846e-08,1.7851707085967063,-0.0005835315976582933,50.0,192,0.05893220636507518,15.968718069791795,342.35,3297280,0.020678917548502797,575.0,213.75,322,9.711418975717478e-05,0.0018798828125
3.725290298461914e-09,1.7854035705327989,-0.0005500607618159848,50.0,192,0.05834909808770613,15.968718153238296,340.32,3307520,0.020866542521980593,575.0,214.0,323,8.790259708302273e-05,0.0
-1.080334186553955e-08,1.7832895532250403,-0.00035466886984067967,50.0,192,0.05605870224971837,15.968718403577805,338.06,3317760,0.023414688275079244,425.0,190.5,324,5.7914490835742075e-05,0.0
-5.587935447692871e-09,1.781134758144617,-0.0003010252337844577,50.0,192,0.057549321576153625,15.968718177080154,344.23,3328000,0.02305979437660426,600.0,215.5,325,4.9044414625321056e-05,0.0
-3.203749656677246e-08,1.779948288947344,-0.0003401826968911337,50.0,192,0.056809208613800746,15.968718105554581,344.18,3338240,0.022508634565747344,575.0,219.25,326,5.844513600372636e-05,0.0
-1.2293457984924316e-08,1.7825024895370007,-0.0002392241975030629,50.0,192,0.05654915779119256,15.968718165159226,335.63,3348480,0.022975219727959482,455.0000000000004,206.25,327,4.513497993734461e-05,0.0
-9.685754776000977e-09,1.779756636917591,-0.0003994661077740602,50.0,192,0.05518655021568726,15.968718367815018,337.98,3358720,0.024071394244674593,477.5000000000002,206.25,328,6.238185774023463e-05,0.0
7.450580596923829e-10,1.7771034054458141,-0.0006252508695979486,25.0,192,0.057659429058774914,15.968718069791795,339.23,3368960,0.019039089122088626,477.5000000000002,205.25,329,8.789961498010257e-05,0.0
8.940696716308593e-09,1.7749283462762833,-0.0003871964408972417,25.0,192,0.05523920325919912,15.968717980384827,339.79,3379200,0.021535548189422115,330.0000000000004,187.75,330,7.476854180659132e-05,0.0
-2.0861625671386717e-08,1.786043005436659,-0.00033300226350547747,25.0,192,0.053863417268858196,15.9687180519104,338.16,3389440,0.020067273889435456,275.0,168.5,331,5.5026259964918724e-05,0.0
-6.332993507385254e-09,1.7855894804000854,-0.00023757718327033217,25.0,192,0.05330558874146206,15.968718034029006,337.32,3399680,0.020378632345818916,277.5000000000002,161.75,332,4.052505251959104e-05,0.0
-1.30385160446167e-08,1.7836373507976533,-0.0003813628980424255,25.0,192,0.0547523231285512,15.968718254566193,337.12,3409920,0.020549923152429983,300.0,166.25,333,6.130782295077353e-05,0.0
-2.3469328880310058e-08,1.7805632039904595,-0.0003888338451361051,25.0,192,0.05361754330316332,15.968718087673187,343.17,3420160,0.0216459731454961,327.5000000000002,175.0,334,5.8559956517889586e-05,0.0
5.215406417846679e-09,1.7746806852519512,-0.00041467291484877935,25.0,192,0.055370271121430316,15.968718135356903,350.19,3430400,0.023573854769347237,350.0,188.0,335,6.766194027001405e-05,0.0
5.215406417846679e-09,1.7770695142447948,-0.0003161658607496065,50.0,192,0.0559279886890718,15.968718099594117,348.47,3440640,0.023045962353353388,350.0,198.75,336,5.494944502650867e-05,0.0
-2.2351741790771484e-09,1.78345637768507,-0.00045878209675720427,75.0,192,0.05842196169174596,15.968718373775483,351.32,3450880,0.02701323327491991,377.5000000000002,214.5,337,8.066061137661507e-05,0.0
0.0,1.7895066350698472,-0.00029966708971187475,50.0,192,0.0584577931675047,15.968718022108078,347.63,3461120,0.019136206482653507,452.50000000000017,212.25,338,5.5211637263852253e-05,0.0
-1.7136335372924803e-08,1.788202964514494,-0.0002155239997591707,25.0,192,0.05426913080112217,15.968718093633651,342.17,3471360,0.016902885618037544,382.5000000000007,184.5,339,3.524636331286857e-05,0.0
-1.899898052215576e-08,1.7900617107748986,-0.00033061556750908495,25.0,192,0.05265504486779401,15.968717926740647,340.57,3481600,0.018605460968683474,337.500000000001,167.25,340,5.8323919759750706e-05,0.0
-2.2351741790771484e-08,1.788551864027977,-0.00034517976455390454,25.0,192,0.0538064345497829,15.968718183040618,335.17,3491840,0.01933772189368028,325.0,153.5,341,5.375756230137085e-05,0.0
-1.4156103134155273e-08,1.788859773427248,-0.0004976505792001262,25.0,192,0.05799221855056665,15.968718135356903,339.87,3502080,0.01923064770817291,325.0,160.25,342,7.489426658686682e-05,0.0009033203125
4.097819328308106e-09,1.7863257132470607,-0.000462854150464409,25.0,192,0.05652646614568779,15.968718004226684,341.9,3512320,0.019547153357416393,325.0,169.5,343,7.350166467823271e-05,0.0
-3.3527612686157227e-09,1.783204112946987,-0.00028248050693946425,25.0,192,0.055765319452008376,15.968718063831329,336.44,3522560,0.022472612292040138,300.0,161.25,344,4.8540145286679605e-05,0.0
-4.097819328308106e-09,1.7827525436878204,-0.0001587505953011714,22.500000000000007,192,0.055740211201778175,15.968718105554581,338.4,3532800,0.021991877790424042,325.0,180.5,345,3.145378490478912e-05,0.0
-5.587935447692871e-09,1.7845046363770962,-0.0005199461964366491,25.0,192,0.05688272661144318,15.968718165159226,335.94,3543040,0.0230407229042612,352.5000000000002,184.0,346,7.782290269631176e-05,0.0
-2.0861625671386717e-08,1.7836439423263073,-0.0004006603961897781,25.0,192,0.054472062267474766,15.96871801018715,334.42,3553280,0.018362599913962184,300.0,176.75,347,6.697698394653173e-05,0.0
-4.097819328308106e-09,1.7840027503669262,-0.0004897742415778339,25.0,192,0.054539932715280445,15.968718302249908,335.93,3563520,0.02238993699429557,300.0,179.75,348,7.41267434248627e-05,0.0
-1.3411045074462891e-08,1.7817785255610943,-0.0004043916007503867,25.0,192,0.05820180835953265,15.968718153238296,332.61,3573760,0.021580986550543458,302.5000000000002,175.75,349,5.841357400662162e-05,0.0
-1.4901161193847656e-08,1.7770309016108512,-0.0003934894208214246,50.0,192,0.0570011617324364,15.968718159198762,332.89,3584000,0.02195537028310355,337.500000000001,188.75,350,6.217628251512509e-05,0.0
-2.421438694000244e-08,1.7788740232586862,-0.0003161175456625642,50.0,192,0.056293115671078676,15.968718123435973,336.03,3594240,0.01894130928267259,505.00000000000045,203.75,351,5.5058240207639383e-05,0.0
3.7252902984619143e-10,1.778066550940275,-0.00032288721085933504,50.0,192,0.05537098615689601,15.968718230724335,341.83,3604480,0.024034058762481436,477.5000000000002,204.25,352,5.233742947332587e-05,0.0
-2.60770320892334e-08,1.7809977255761624,-0.00034928738241433164,50.0,192,0.05842709343763913,15.968718093633651,338.32,3614720,0.021582397987367587,407.5000000000006,193.25,353,6.078468717332086e-05,0.0
1.601874828338623e-08,1.7781805291771888,-0.0006017141389747849,50.0,192,0.056374694033055936,15.96871822476387,340.11,3624960,0.02312394353793934,350.0,186.75,354,7.71596268870134e-05,0.002392578125
-7.82310962677002e-09,1.7796452604234219,-0.00044818995884270406,50.0,192,0.058722455544946525,15.968718147277832,340.68,3635200,0.022185387290664948,475.0,192.5,355,7.547800712117691e-05,0.0
-3.01748514175415e-08,1.786232525855303,-0.0003634874755334749,50.0,192,0.05654593236996156,15.968718022108078,344.64,3645440,0.01916638250113465,500.0,203.5,356,5.896763334320987e-05,0.0
-1.862645149230957e-09,1.7865375749766828,-0.00032967580227705184,25.0,192,0.05926093469312919,15.968717867136002,337.3,3655680,0.019813988415990025,405.00000000000045,186.0,357,5.665522148241564e-05,0.0
-4.470348358154297e-09,1.7840863734483718,-0.00023156290844781325,50.0,192,0.052588827492430136,15.968718308210374,344.52,3665920,0.02413714652066119,400.0,195.0,358,3.4367715940675225e-05,0.0
-1.0058283805847169e-08,1.7861315056681633,-0.0003862082423438551,50.0,192,0.05583121588159212,15.968718105554581,332.91,3676160,0.02046575061394833,377.5000000000002,175.75,359,6.504234182820312e-05,0.0
6.332993507385254e-09,1.7857655458152295,-0.0002559350057708798,50.0,192,0.05729237171464328,15.968718260526657,349.47,3686400,0.02259883804945275,477.5000000000002,210.0,360,4.282784798590455e-05,0.0
-1.7881393432617187e-08,1.788025788962841,-0.0005087797495434643,25.0,192,0.05739544801135003,15.968718057870865,343.54,3696640,0.01950385780655779,385.00000000000085,187.5,361,7.843529885303014e-05,0.0
-1.9744038581848144e-08,1.788906991481781,-0.0003526973036059644,25.0,192,0.055408730668029496,15.968718034029006,347.4,3706880,0.019357934055733494,302.5000000000002,182.75,362,5.39855263760991e-05,0.0
2.9802322387695314e-09,1.788628053665161,-0.00028187032839923634,25.0,192,0.05561654543561164,15.968718135356903,338.01,3717120,0.01918394290842116,302.5000000000002,166.25,363,4.8635346140102344e-05,0.0
8.568167686462402e-09,1.7895202234387397,-0.00035423604040261123,25.0,192,0.05664632759832924,15.968718183040618,336.4,3727360,0.02199924500018824,327.5000000000002,169.75,364,4.960483911462532e-05,0.0
-1.6391277313232423e-08,1.7902606286108493,-0.00037151089636608956,50.0,192,0.058000359930973786,15.968718135356903,332.63,3737600,0.02105121567437891,327.5000000000002,170.25,365,6.538845002879157e-05,0.0
-1.0058283805847169e-08,1.7885566115379334,-0.00030244571753428317,50.0,192,0.054990203630607595,15.968717938661575,336.18,3747840,0.01686325751215918,402.5000000000002,174.0,366,5.055474488191436e-05,0.0
-2.6077032089233397e-09,1.78816332295537,-0.0003530182282702299,50.0,192,0.055746962673376844,15.96871793270111,328.77,3758080,0.017378862699843012,357.5000000000007,160.5,367,5.3808399128119075e-05,0.0
1.3411045074462891e-08,1.7867561154067517,-0.00020371466089272872,50.0,192,0.053679485616746916,15.968718296289444,331.48,3768320,0.022434970550239085,430.0000000000004,176.75,368,3.495678073486275e-05,0.0
-1.2293457984924316e-08,1.7850063808262349,-0.0003193463959178189,50.0,192,0.05500752054019779,15.968718481063842,330.6,3778560,0.024741138296667485,380.00000000000045,184.0,369,4.6201510846000104e-05,0.0
5.215406417846679e-09,1.7773118525743485,-0.000447300037376408,50.0,192,0.05551425957780143,15.968718260526657,341.25,3788800,0.023128967116645072,475.0,206.25,370,6.571300406843505e-05,0.0
-9.685754776000977e-09,1.7793655775487422,-0.0003380350510269636,50.0,192,0.053597081240128616,15.968718087673187,342.41,3799040,0.020663845076342113,525.0,218.25,371,5.5224269449460904e-05,0.0
-2.458691596984863e-08,1.7775721646845342,-0.00043423374008852986,50.0,192,0.05979807816246231,15.96871811747551,343.27,3809280,0.02286747667239979,502.5000000000002,211.0,372,6.857076934698724e-05,0.0
-2.0489096641540527e-08,1.7827346257865428,-0.0004029330671983189,50.0,192,0.0559526846368009,15.968718004226684,333.54,3819520,0.01876192511699628,500.0,193.0,373,6.238803833849004e-05,0.0
-3.3527612686157227e-09,1.7882707312703132,-0.0004256213651387952,75.0,192,0.05667329022930705,15.968718081712723,335.5,3829760,0.02117097594309598,385.00000000000085,187.0,374,6.710818868995715e-05,0.0
5.215406417846679e-09,1.7834936901926994,-0.00035249152606411374,50.0,192,0.05372222482831842,15.968718028068542,330.81,3840000,0.016249863468692637,385.00000000000085,172.75,375,5.218107139324246e-05,0.0
-1.1175870895385742e-08,1.7849271148443222,-0.00036980810618842953,25.0,192,0.05731242673163387,15.968718093633651,331.72,3850240,0.02108949728863081,452.50000000000017,177.5,376,6.878280662920843e-05,0.0
-1.2293457984924316e-08,1.786445964127779,-0.00039539081781185813,25.0,192,0.05726696910495517,15.96871822476387,332.44,3860480,0.0219447872514138,475.0,182.25,377,5.88986916014278e-05,0.0
-1.3411045074462891e-08,1.787981814146042,-0.0003751592939806869,25.0,192,0.05702950046394382,15.96871793270111,328.03,3870720,0.01816244035726413,425.0,171.5,378,6.521004825899013e-05,0.0
-1.7508864402770997e-08,1.7853397578001022,-0.00025941426065401174,50.0,192,0.05339606561335788,15.968718242645263,332.33,3880960,0.02247419586055912,312.5000000000011,179.25,379,4.220373176835324e-05,0.0
-2.7567148208618165e-08,1.7858277164399623,-0.0005145802457263926,50.0,192,0.060762258214118,15.96871821284294,335.17,3891200,0.02059657451172825,307.5000000000006,179.0,380,7.900110814915707e-05,0.0
5.587935447692871e-09,1.784374012798071,-0.0005332946213457035,47.50000000000001,192,0.05692563550208193,15.968718105554581,337.43,3901440,0.02004996543400921,307.5000000000006,178.25,381,8.229028212980438e-05,0.0
-1.7881393432617187e-08,1.788205823302269,-0.000334975439182017,25.0,192,0.05691646607483406,15.96871812939644,338.65,3911680,0.018582936620805412,375.0,180.5,382,5.7081583308393745e-05,0.0
-9.685754776000977e-09,1.784485187381506,-0.00029155858828744385,25.0,192,0.053593116296988964,15.968718111515045,339.71,3921920,0.021324008837109432,402.5000000000002,174.0,383,4.02710682356755e-05,0.0
-1.1175870895385742e-08,1.7854328408837319,-0.0004337428428698331,25.0,192,0.05802813804104434,15.968718022108078,337.91,3932160,0.020319134587771258,355.00000000000045,171.0,384,6.599486573950486e-05,0.0
-1.1175870895385742e-08,1.784395644813776,-0.00019248994867666626,25.0,192,0.05368366165294797,15.968718123435973,331.46,3942400,0.020317157870158552,357.5000000000007,169.5,385,3.0269221284484617e-05,0.0
2.0489096641540527e-08,1.780668019503355,-0.0003051421375857899,50.0,192,0.05564224524207377,15.968718135356903,331.89,3952640,0.017635870291269385,325.0,169.0,386,4.546589615337382e-05,0.0
9.685754776000977e-09,1.7794072397053242,-0.0005433529269794235,50.0,192,0.06005471358686513,15.968718230724335,340.07,3962880,0.023203548745368608,500.0,192.0,387,7.904206428737126e-05,0.0
-4.470348358154297e-09,1.7777810208499432,-0.0002424473441351438,50.0,193,0.05558565578534523,15.968718296289444,346.05,3973120,0.023082590714329852,342.5000000000015,197.75,388,4.3440594788712875e-05,0.0
-2.2351741790771484e-08,1.7786271527409554,-0.0003152639284962788,25.0,193,0.05637796634351407,15.968717926740647,346.82,3983360,0.01927780557598453,350.0,184.5,389,4.700722486346009e-05,0.0
-8.195638656616212e-09,1.7819248884916306,-0.0005875640337762889,25.0,193,0.057313982368919957,15.968718177080154,348.74,3993600,0.0215487013803795,410.00000000000085,196.5,390,8.737191717607118e-05,0.0
-5.960464477539063e-09,1.780503834784031,-0.00036147874507150843,50.0,193,0.0570483888265505,15.968718248605729,344.23,4003840,0.022814269101945683,405.00000000000045,195.75,391,5.75853442663643e-05,0.0
-1.0058283805847169e-08,1.7720992416143417,-0.0005739877058658748,50.0,193,0.05657226502981644,15.968718028068542,336.22,4014080,0.020985378627665342,382.5000000000007,193.0,392,7.172736368845633e-05,0.0032958984375
1.0058283805847169e-08,1.7758549630641938,-0.0002764320535789011,50.0,193,0.054990701894278696,15.968718039989472,328.53,4024320,0.019695670905639416,377.5000000000002,182.25,393,5.493672290235452e-05,0.0
-7.450580596923828e-09,1.785849118232727,-0.000423117115497007,50.0,193,0.05728098139179858,15.968718141317368,329.33,4034560,0.021714058879297227,355.00000000000045,168.25,394,6.403207258069976e-05,0.0
-1.7136335372924803e-08,1.781640238314867,-0.0002730372454607277,25.0,193,0.057873722547963635,15.968717974424361,334.73,4044800,0.019235975667834283,400.0,174.75,395,4.091461862785195e-05,0.0
1.4156103134155273e-08,1.7827689856290818,-0.00022846359861432574,25.0,193,0.052340592633881855,15.968717968463897,336.2,4055040,0.01915935254073702,400.0,177.25,396,3.5157689115905556e-05,0.0
