P01:episode_rewards,frames,policy_loss,fps,P09:episode_rewards,clip_fraction,episode_length,policy_entropy,approx_kl_divergence,value_loss,advantage_norm,explained_variance,grad_norm,epoch_idx,PMM:episode_rewards
150.0,2723840,-0.001260790445667226,237,432.5000000000006,0.1736328125,374.15,1.4543542101979257,0.00150463250390942,0.016057310078758748,15.968717801570893,-2.6077032089233397e-09,0.052679649242825234,266,302.25
175.0,2734080,-0.001277922254666919,237,502.5000000000002,0.1906494140625,377.75,1.4408672235906124,0.0017501677136124271,0.01630006656923797,15.968717861175538,-2.570450305938721e-08,0.05566254850229023,267,316.5
200.0,2744320,-0.000473226758549572,237,525.0,0.1190185546875,380.03,1.4348927937448024,0.0012713302923664572,0.015688437191420233,15.968717861175538,-7.450580596923828e-09,0.048948422262122586,268,327.75
200.0,2754560,-0.0010020267007348593,237,480.00000000000045,0.1511474609375,372.79,1.5163751497864724,0.0013167042153057196,0.016783397729886927,15.968717736005782,2.570450305938721e-08,0.05452024176357262,269,318.25
225.0,2764800,-0.0005469167157571064,237,457.5000000000006,0.1580078125,371.98,1.562943983078003,0.0013914829757084135,0.016590933414408936,15.968717855215072,1.862645149230957e-09,0.056913877625690654,270,320.0
197.5,2775040,-0.0007139317862311145,237,400.0,0.1625,363.84,1.5393484085798264,0.0014257983374193373,0.015217395147192291,15.968717980384827,1.862645149230957e-09,0.054278220619196516,271,303.25
175.0,2785280,-0.001117882459948305,237,400.0,0.165478515625,359.72,1.5312151700258254,0.001373644539972929,0.015078199288109318,15.968717944622039,6.7055225372314455e-09,0.05493316234345038,272,290.75
150.0,2795520,-0.000907663136604242,237,432.5000000000006,0.1603515625,363.99,1.5500584535300732,0.001349440326794138,0.014736958780849818,15.968717819452285,-1.4528632164001465e-08,0.05394964416623216,273,296.75
147.5,2805760,-0.0012187785330752376,237,430.0000000000004,0.1897705078125,360.23,1.564694357663393,0.0014372181591880916,0.013627390748661128,15.968717741966248,-5.960464477539063e-09,0.0541367309185567,274,277.25
125.0,2816000,-0.0009399281101650558,237,502.5000000000002,0.1999267578125,358.54,1.575151225924492,0.0016016063496579135,0.01230105889699189,15.968717730045318,-6.7055225372314455e-09,0.05729276640157031,275,267.25
97.5,2826240,-0.0007814621832949343,237,405.00000000000045,0.164599609375,357.87,1.6061808839440346,0.0014462945999738964,0.011068345386593136,15.968717813491821,-1.0430812835693359e-08,0.05144044856769962,276,246.5
75.0,2836480,-0.0008129980582452845,237,455.0000000000004,0.1912109375,350.55,1.593848492205143,0.00148787557808987,0.013270904937235173,15.968717855215072,-4.470348358154297e-09,0.05650396961297499,277,239.25
50.0,2846720,-0.0008758238971495302,237,332.5000000000006,0.2039794921875,341.14,1.595928006619215,0.001677967530395108,0.010951066770212492,15.968717789649963,-7.82310962677002e-09,0.05377174119089715,278,209.25
47.50000000000001,2856960,-0.0009590789344656514,237,402.5000000000002,0.2228271484375,340.13,1.5985314078629016,0.0017347735483667747,0.011014931175668607,15.968717920780183,-1.7136335372924803e-08,0.0548799121018033,279,218.75
25.0,2867200,-0.00107567913710227,237,355.00000000000045,0.2251953125,335.08,1.5994769416749477,0.0015877575337469806,0.008901478095958737,15.968717294931412,-2.7194619178771972e-08,0.053568948636181814,280,194.5
25.0,2877440,-0.0006750923639629036,237,455.0000000000004,0.2133544921875,335.76,1.607464224845171,0.0017383904180690024,0.010127639060237925,15.968715858459472,5.215406417846679e-09,0.05395255843006208,281,201.75
25.0,2887680,-0.0007551310482085682,237,425.0,0.19873046875,330.77,1.5984129674732686,0.0014034695095318738,0.010692185301013523,15.968717956542969,7.82310962677002e-09,0.05768273009014485,282,180.5
47.50000000000001,2897920,-0.0013386651684413665,237,502.5000000000002,0.2014404296875,338.55,1.586262584477663,0.001558032916011598,0.013899626772035845,15.968718034029006,-1.1175870895385742e-09,0.056642969215418115,283,214.5
75.0,2908160,-0.0009631155673559988,237,400.0,0.1590087890625,344.21,1.5728143915534019,0.0013283840882195364,0.014654765883460642,15.968717873096466,-2.384185791015625e-08,0.055491629319281845,284,225.0
125.0,2918400,-0.0010418794485303807,237,400.0,0.17431640625,355.68,1.584466914832592,0.0012977687889360822,0.014612877831677907,15.968717920780183,1.4156103134155273e-08,0.057414030060288265,285,258.25
125.0,2928640,-0.0010785440725157968,237,400.0,0.200732421875,362.7,1.5725689984858036,0.0016403455866210947,0.013467350412975065,15.968717956542969,-1.1175870895385742e-08,0.05546077081774255,286,265.25
125.0,2938880,-0.0005722421883547213,237,375.0,0.1570068359375,358.25,1.5364418856799602,0.0013405531495777722,0.012227844477456529,15.968717950582505,1.2665987014770507e-08,0.054359440041778326,287,249.75
75.0,2949120,-0.0008750808468903415,237,455.0000000000004,0.1997314453125,353.82,1.5476987786591052,0.0015917594494680998,0.013212183753785212,15.968717831373215,-7.450580596923829e-10,0.05461088409725785,288,249.25
100.0,2959360,-0.0008031996239878936,237,502.5000000000002,0.17802734375,359.77,1.5813777022063733,0.0013545029135428877,0.013047242717584595,15.968718022108078,3.3527612686157227e-09,0.05341005530268126,289,259.75
100.0,2969600,-0.0012471366881072754,237,577.5000000000002,0.2028564453125,360.4,1.5718251444399356,0.0014981847865783494,0.01212534371734364,15.9687180519104,5.960464477539063e-09,0.05380367147869704,290,266.75
75.0,2979840,-0.000902977575242403,237,577.5000000000002,0.194677734375,359.87,1.5610899426043034,0.0013709550807561755,0.009597320724788005,15.96871758699417,5.215406417846679e-09,0.05414342565722132,291,248.75
50.0,2990080,-0.0007344512785493861,238,500.0,0.19404296875,350.54,1.548581463843584,0.0015893766853139369,0.00836920038664175,15.968717765808105,9.313225746154785e-09,0.04949848104085708,292,213.5
25.0,3000320,-0.0013597652297903551,238,300.0,0.2475830078125,328.32,1.5247156977653504,0.0020787725264199254,0.006501728618422931,15.968717682361603,1.862645149230957e-09,0.050344201047194816,293,142.0
25.0,3010560,-0.0014362900044943671,238,255.00000000000043,0.265087890625,325.68,1.519423608481884,0.002474398316769566,0.007170396274568702,15.96871684193611,9.685754776000977e-09,0.049771785734148685,294,130.5
0.0,3020800,-0.0009426534434169298,238,250.0,0.2557373046875,321.2,1.5174396388232707,0.0017239016424014154,0.00955102123953111,15.968717730045318,-4.097819328308106e-09,0.0556940488472399,295,128.0
25.0,3031040,-0.0014395947000593878,238,355.00000000000045,0.2563720703125,330.72,1.5217690132558346,0.0017919907561989134,0.008915690296817047,15.968717676401138,7.82310962677002e-09,0.052777725565523716,296,155.5
25.0,3041280,-0.0011485389939480228,238,302.5000000000002,0.246142578125,324.89,1.5111096121370793,0.0018328645570363732,0.007995206906889507,15.968717712163926,-4.097819328308106e-09,0.0518390384243693,297,149.75
25.0,3051520,-0.0009938782273820833,238,252.50000000000023,0.217529296875,323.26,1.5475678153336048,0.0016945736723755545,0.009178710562264315,15.968717551231384,1.9744038581848144e-08,0.052916365530410625,298,140.5
25.0,3061760,-0.0009280008238420123,238,225.0,0.18349609375,317.21,1.5235681354999542,0.0014135947969123209,0.009183682210914413,15.968717700242996,7.078051567077636e-09,0.05389976051783674,299,129.5
25.0,3072000,-0.001187040844524745,238,225.0,0.25166015625,315.89,1.4828319221735,0.0018545932965707834,0.009017002390555718,15.96871775984764,-1.0058283805847169e-08,0.053127083757112635,300,129.0
25.0,3082240,-0.0008864807463396573,238,225.0,0.225341796875,316.99,1.4841886155307293,0.0018372145056332555,0.008569066596282936,15.968717741966248,4.8428773880004884e-09,0.051235341992581354,301,135.25
25.0,3092480,-0.0011399964139855,238,250.0,0.1940185546875,313.24,1.5114829152822495,0.001995746374615237,0.008696389408942195,15.968717652559281,6.332993507385254e-09,0.048920641736137374,302,133.75
25.0,3102720,-0.0011196091898455051,238,275.0,0.232568359375,318.51,1.6023912325501442,0.001977799336759745,0.010423262290532875,15.96871770620346,5.960464477539063e-09,0.05007504293910294,303,145.0
25.0,3112960,-0.0009363746306917164,238,275.0,0.2076904296875,326.4,1.5191928625106812,0.001960773747050837,0.011664275606563024,15.968717563152314,-5.587935447692871e-09,0.04818750942127699,304,162.5
50.0,3123200,-0.000494675073059625,238,302.5000000000002,0.210107421875,333.96,1.5976996310055256,0.0018445688971894469,0.011372749119800574,15.96871775984764,7.450580596923829e-10,0.05333369916308326,305,181.5
75.0,3133440,-0.0008521616262441966,238,327.5000000000002,0.1911376953125,339.96,1.5534994080662727,0.0014486703959164515,0.011938320053377537,15.968717688322068,5.960464477539063e-09,0.05270091377635573,306,201.25
75.0,3143680,-0.0008598695585533278,238,375.0,0.196240234375,337.23,1.6165187537670136,0.0015034688305718192,0.012257271897397004,15.968717831373215,3.7252902984619143e-10,0.05256553211558469,307,222.0
75.0,3153920,-0.0013527376126148739,238,500.0,0.2304931640625,335.81,1.5970001712441444,0.0017967673700411523,0.013178237666306814,15.96871775984764,-1.0430812835693359e-08,0.05575548823250624,308,230.5
50.0,3164160,-0.0007036555958620738,238,502.5000000000002,0.194091796875,334.6,1.594748042523861,0.0013498598937815131,0.010638824183479301,15.968717813491821,-1.2293457984924316e-08,0.052026239483160396,309,231.75
50.0,3174400,-0.001243426388464286,238,425.0,0.2341064453125,339.73,1.6308199666440486,0.0017439570430155982,0.011014331041951663,15.968717807531357,-1.7508864402770997e-08,0.05184566906567064,310,215.5
50.0,3184640,-0.000313895366343786,238,427.5000000000002,0.2125732421875,336.2,1.7073391743004322,0.0019200185534373304,0.010628472313692327,15.96871777176857,-1.2665987014770507e-08,0.05380353386966136,311,202.25
50.0,3194880,-0.000959081058317679,238,450.0,0.266064453125,343.3,1.7548988968133927,0.0019650385126738002,0.012560764080262743,15.968717801570893,-4.470348358154297e-09,0.05963916400202492,312,214.0
50.0,3205120,-0.000994573346542893,238,450.0,0.2781982421875,337.5,1.7853668347001075,0.0018745290868878329,0.008288596267357206,15.968716770410538,-2.9802322387695314e-09,0.05415702432813122,313,197.25
50.0,3215360,-0.0006924248911673204,238,325.0,0.2606201171875,333.98,1.782294002175331,0.0018320171293282784,0.00789669076367545,15.96871697306633,-5.587935447692871e-09,0.054816564458110374,314,175.25
25.0,3225600,-0.0014115927100647242,238,225.0,0.2667236328125,325.04,1.778522714227438,0.001997565333009277,0.008888147144170943,15.968717873096466,4.470348358154297e-09,0.051197331709224414,315,134.25
25.0,3235840,-0.001135180723213125,238,225.0,0.2691650390625,323.85,1.7638125814497472,0.00211544995524946,0.007503970770721935,15.968717443943024,1.1175870895385742e-08,0.052232706927919724,316,134.0
25.0,3246080,-0.0014261293137678877,238,300.0,0.202734375,330.67,1.7392580099403858,0.0014604585393612978,0.009819747693120462,15.968717348575591,-1.4901161193847657e-09,0.05262664277025877,317,146.25
25.0,3256320,-0.001137138551348471,238,302.5000000000002,0.2627685546875,334.17,1.739215722680092,0.002012618698603319,0.009214319241800694,15.968717753887177,-1.0058283805847169e-08,0.05570949818482055,318,163.5
25.0,3266560,-0.0009576571872457861,238,335.00000000000085,0.22822265625,334.4,1.716908073425293,0.0014367640518969439,0.009198161239328328,15.96871725320816,-2.16066837310791e-08,0.054223829331808485,319,171.25
25.0,3276800,-0.0011344069229380694,238,290.0000000000013,0.2592529296875,329.4,1.6822334207594394,0.0018490375072587994,0.006587131559263071,15.968717515468597,1.1175870895385742e-08,0.05231939588085764,320,159.0
25.0,3287040,-0.0012764932929712814,238,287.5000000000011,0.287255859375,325.67,1.7245572708547114,0.0020502917482758676,0.007795636676928552,15.968717497587203,-6.7055225372314455e-09,0.05304996900315652,321,144.0
25.0,3297280,-0.0011065335962484823,238,327.5000000000002,0.22548828125,326.54,1.7443792529404163,0.0016364340598045146,0.009411078986158828,15.968717801570893,1.6391277313232423e-08,0.052725017298633256,322,137.5
25.0,3307520,-0.0007920367734186584,238,350.0,0.2178466796875,332.14,1.725357176363468,0.0014492274341478151,0.010967399233595642,15.968717765808105,-1.825392246246338e-08,0.055467898777513826,323,154.5
25.0,3317760,-0.0011542774285771885,238,350.0,0.216259765625,336.84,1.6952365651726722,0.0014479600214258425,0.011485961399739609,15.96871789097786,3.7252902984619143e-10,0.05312811459518252,324,178.5
50.0,3328000,-0.0012892419203126338,238,350.0,0.227392578125,340.54,1.6742398343980311,0.0017946330971653878,0.012251904261574964,15.968717974424361,-6.332993507385254e-09,0.0525524603622068,325,195.5
50.0,3338240,-0.0010844237622222863,238,350.0,0.2286865234375,338.12,1.6887409783899785,0.0016328642748405287,0.011020618214388378,15.968717908859253,-7.078051567077636e-09,0.0560997010758799,326,189.75
50.0,3348480,-0.000667485215672059,238,352.5000000000002,0.1749267578125,340.0,1.6508847385644914,0.0013579172981962983,0.012405154155567288,15.96871782541275,-1.3411045074462891e-08,0.052104233611003546,327,202.0
50.0,3358720,-0.00040822029986884443,238,375.0,0.14990234375,337.82,1.7378375105559827,0.0012224776956401228,0.012614557461347431,15.968717962503433,-1.862645149230957e-08,0.05267061193120111,328,202.75
50.0,3368960,-0.001050847165970481,238,382.5000000000007,0.198193359375,342.07,1.7521936468780042,0.0013349440928095645,0.01137570427636092,15.968717783689499,1.5273690223693846e-08,0.05422308388091671,329,221.75
75.0,3379200,-0.0012576938504935242,238,450.0,0.22880859375,347.38,1.7563628263771534,0.00171215586658775,0.011523817876877729,15.968718004226684,6.7055225372314455e-09,0.05534311538600498,330,230.75
75.0,3389440,-0.0009688086760434089,238,450.0,0.2287109375,350.81,1.766409805417061,0.0015779177914907905,0.012163413009875512,15.968717694282532,1.601874828338623e-08,0.05699661320009651,331,226.25
50.0,3399680,-0.001182799058733508,238,455.0000000000004,0.2533203125,348.93,1.7725325427949428,0.0015875930959168727,0.010743337727035396,15.968717873096466,-2.9802322387695312e-08,0.055404507998524366,332,218.75
50.0,3409920,-0.001081850264381501,238,455.0000000000004,0.251220703125,349.65,1.7785433955490588,0.0015076172440217305,0.010438946868453059,15.968717581033706,3.725290298461914e-09,0.056447710378691306,333,217.0
50.0,3420160,-0.0011707837202266091,238,500.0,0.2702392578125,347.75,1.7612157009541989,0.0018408495525704892,0.009332970729883528,15.968717777729035,7.078051567077636e-09,0.055137427900219325,334,211.75
25.0,3430400,-0.0011288159807008925,238,375.0,0.265234375,342.23,1.756709273904562,0.0017622266062062408,0.007024013416230446,15.968717437982558,-1.3783574104309083e-08,0.05164670598363121,335,176.25
25.0,3440640,-0.0014496849009447033,238,352.5000000000002,0.2795166015625,335.38,1.735933131724596,0.001842676533425447,0.007944981818309316,15.968717694282532,-1.862645149230957e-08,0.05453165250128158,336,150.0
25.0,3450880,-0.0010336222312616883,238,250.0,0.2257080078125,327.42,1.7122491776943207,0.0014422775597893178,0.008691582000574271,15.968717539310456,0.0,0.05252321725990648,337,130.0
25.0,3461120,-0.0013175899439374916,238,227.5000000000002,0.284375,322.02,1.728805834800005,0.001853215286229215,0.006846451071123738,15.968717336654663,-1.0058283805847169e-08,0.050052902011312836,338,123.0
25.0,3471360,-0.0012005287258944008,238,200.0,0.312646484375,312.08,1.7347969122231006,0.0021802409028509827,0.005440079810227871,15.968716180324554,-2.2351741790771484e-08,0.050459243502241624,339,105.5
0.0,3481600,-0.001343071540031815,238,177.50000000000023,0.309326171875,310.41,1.7266320280730725,0.002135730885629528,0.004881669394046639,15.968712228536607,-1.0430812835693359e-08,0.045694011300972726,340,87.0
0.0,3491840,-0.0014656076131359442,238,175.0,0.3376220703125,309.58,1.734042690694332,0.002554484259644596,0.005275486351638392,15.96871612071991,1.3783574104309083e-08,0.047758391608511905,341,76.25
0.0,3502080,-0.0012773671123795793,238,175.0,0.29296875,313.25,1.7111189365386963,0.0020168121969959428,0.005889349810328781,15.968715614080429,-1.5273690223693846e-08,0.04957564868967744,342,84.0
0.0,3512320,-0.001278111205829191,238,175.0,0.3303466796875,316.38,1.6345661349594593,0.002455395074258604,0.005508194548201573,15.968717676401138,-1.2293457984924316e-08,0.049121867013286157,343,88.75
0.0,3522560,-0.0005517404184502084,238,150.0,0.266357421875,310.56,1.631407455354929,0.0017512873912323812,0.003550628160140801,15.968631875514983,-3.725290298461914e-09,0.04770355881269371,344,77.75
0.0,3532800,-0.0008645458139653784,238,125.0,0.269677734375,309.03,1.6449770465493203,0.002007269182820437,0.005685046028588658,15.968716990947723,-7.078051567077636e-09,0.04762389685988524,345,70.5
0.0,3543040,-0.0008751615896471776,238,125.0,0.2679443359375,306.87,1.6865310043096542,0.0017699260182666876,0.005719567183859908,15.96871691942215,-1.3411045074462891e-08,0.049553926524207814,346,73.25
0.0,3553280,-0.000846361091680592,238,177.50000000000023,0.244775390625,313.86,1.7076290667057037,0.0017079326895952818,0.006816129879734944,15.968717646598815,0.0,0.05230239895075287,347,92.0
25.0,3563520,-0.0011958233098994242,238,225.0,0.28583984375,320.96,1.7344664260745049,0.002062648720732341,0.008086967116469168,15.968717736005782,6.332993507385254e-09,0.054911254720915445,348,109.25
47.50000000000001,3573760,-0.001532885884080315,238,275.0,0.29892578125,336.14,1.736005572974682,0.0019847133532607587,0.011223345795770001,15.968717885017394,-3.725290298461914e-09,0.056143402558555135,349,143.25
25.0,3584000,-0.001302150134870317,238,275.0,0.2640625,346.77,1.7192874364554882,0.0016300007440349872,0.008756496284149762,15.968717634677887,1.4901161193847657e-09,0.054039187632190046,350,159.75
50.0,3594240,-0.001217441949120257,238,275.0,0.27314453125,348.25,1.7185527555644513,0.0017850184250050916,0.010812079304560029,15.968717813491821,-2.384185791015625e-08,0.05553732946830355,351,174.75
50.0,3604480,-0.001137662875771639,238,330.0000000000004,0.25283203125,348.85,1.7096401415765285,0.0015107800945770578,0.009283731124742189,15.968717616796493,-1.4156103134155273e-08,0.05336574257285422,352,185.25
50.0,3614720,-0.0006832330989709589,238,300.0,0.252490234375,345.37,1.6812824808061122,0.001512285067491348,0.010721800730243558,15.968717849254608,1.4528632164001465e-08,0.054468015664654625,353,179.25
50.0,3624960,-0.0009306745974754449,238,352.5000000000002,0.235400390625,350.95,1.6933804079890251,0.001743166821381692,0.010554966053678071,15.968717724084854,7.450580596923828e-09,0.05400713184823186,354,192.0
50.0,3635200,-0.0010865927670238307,238,500.0,0.2426025390625,359.07,1.7059820890426636,0.0014821126532751805,0.011137165415857454,15.968717914819717,7.82310962677002e-09,0.05616926703913072,355,211.5
50.0,3645440,-0.001145649972022511,238,500.0,0.2504150390625,357.7,1.6862477302551269,0.001673385917334258,0.009027713661635062,15.968717765808105,6.7055225372314455e-09,0.05247471400996804,356,202.75
47.50000000000001,3655680,-0.0012638618405617307,238,500.0,0.3056640625,358.13,1.6531914860010146,0.0020860301579261886,0.007369889153505937,15.968717432022094,7.82310962677002e-09,0.052175330866166825,357,188.0
0.0,3665920,-0.0007754756159556564,238,382.5000000000007,0.2745361328125,348.06,1.6739187061786651,0.0017743474397605042,0.004614730310771619,15.968714505434036,-1.2293457984924316e-08,0.04904104083972096,358,155.25
0.0,3676160,-0.0007018439384410158,238,275.0,0.303271484375,337.01,1.647507906705141,0.0020453325825428694,0.004822548636268209,15.968714374303818,3.3527612686157227e-09,0.049121679340144456,359,124.75
0.0,3686400,-0.0005678802499460289,238,200.0,0.2399169921875,320.92,1.695527581870556,0.0015431235281369027,0.00542744990589199,15.968717110157012,-1.1175870895385742e-09,0.05023707823030264,360,92.0
0.0,3696640,-0.0012995454759220592,238,152.50000000000023,0.2636474609375,316.29,1.7124931000173091,0.001731200822172241,0.004791295348474112,15.96868993639946,-1.862645149230957e-09,0.050197724504146016,361,81.5
0.0,3706880,-0.0013582233026681934,238,125.0,0.352783203125,310.97,1.7124230287969113,0.002187318353333012,0.005254698677953229,15.968715369701385,5.215406417846679e-09,0.04938643115540503,362,76.25
0.0,3717120,-0.0009830546670855256,238,175.0,0.310205078125,314.1,1.7094224974513055,0.00182197310415404,0.00640567205177831,15.968717402219772,-4.470348358154297e-09,0.05136705709363352,363,85.5
25.0,3727360,-0.0010340633874875494,238,152.50000000000023,0.266845703125,314.87,1.6895863123238086,0.001573633233590499,0.0060174127848114265,15.968715596199036,3.3527612686157227e-09,0.051807673878092195,364,82.5
25.0,3737600,-0.0014306200193459518,238,175.0,0.3298583984375,311.99,1.6554708823561668,0.0018203457878655626,0.004765184678329604,15.96871645450592,-3.725290298461914e-09,0.045597322021384314,365,81.75
25.0,3747840,-0.0011203880261746236,238,150.0,0.263134765625,311.52,1.6225281678140164,0.0015776368512320006,0.004889770831005081,15.96871684193611,-1.1920928955078126e-08,0.04777747614089118,366,75.75
22.500000000000007,3758080,-0.0010994213014782872,238,150.0,0.3229248046875,315.37,1.6232097938656807,0.0025118624431399892,0.005032354251316917,15.968716245889663,1.2665987014770507e-08,0.0511893507630512,367,74.5
22.500000000000007,3768320,-0.0007476827751816018,239,150.0,0.3002197265625,314.56,1.6653417661786079,0.0022680912793930476,0.004192762852988441,15.968707495927811,-9.313225746154785e-09,0.0481592779890047,368,74.0
0.0,3778560,-0.0009027606603922323,239,150.0,0.3109619140625,317.35,1.6758738711476326,0.0021448175347927646,0.005285030905974963,15.968714207410812,2.123415470123291e-08,0.05020814363799333,369,77.75
0.0,3788800,-0.0009123459905822529,239,127.50000000000021,0.320654296875,311.03,1.6526977621018886,0.0019991665771158297,0.004698397139759436,15.968703174591065,1.825392246246338e-08,0.04513757131999037,370,74.75
0.0,3799040,-0.0010292842460330575,239,150.0,0.3023193359375,311.2,1.6478416830301286,0.0023471526971093224,0.004152917291366976,15.968715685606004,1.1175870895385742e-09,0.04440330456365468,371,69.75
0.0,3809280,-0.0008269848993222694,239,127.50000000000021,0.2925048828125,304.38,1.5939536906778813,0.001927930906998654,0.004325720843371528,15.968715089559556,-3.725290298461914e-09,0.046515996181699965,372,66.5
0.0,3819520,-0.000585530033276882,239,102.50000000000021,0.297216796875,300.48,1.5409144572913647,0.0019506384824126144,0.003132363373010527,15.968677949905395,1.6391277313232423e-08,0.042157807466587205,373,56.0
0.0,3829760,-0.000564156795371673,239,100.0,0.2179931640625,297.82,1.5484996557235717,0.0014164245229039806,0.002726805441241481,15.968161004781724,-1.1175870895385742e-09,0.04357431475041304,374,50.25
0.0,3840000,-0.00013271027437440354,239,100.0,0.220947265625,295.77,1.59679009988904,0.00163053541592717,0.0032607097542545205,15.968699896335602,-1.601874828338623e-08,0.04431360472953795,375,43.0
0.0,3850240,-0.0007497473787225317,239,100.0,0.31357421875,297.25,1.6589448243379592,0.001970356254213357,0.0033529984596384565,15.96870967745781,1.4901161193847656e-08,0.04514274625172797,376,45.0
0.0,3860480,-0.0007256539156514918,239,100.0,0.2539306640625,301.25,1.6516488693654536,0.0016550750684814375,0.005027094761032913,15.968716830015182,-1.080334186553955e-08,0.047169214747082515,377,53.75
0.0,3870720,-0.0004453349803952733,239,125.0,0.2542236328125,302.17,1.6892658933997153,0.001577777155654303,0.004313466091409169,15.968708574771881,1.0058283805847169e-08,0.04976753343237945,378,63.75
0.0,3880960,-0.001010638444495271,239,150.0,0.2649658203125,305.23,1.7379202522337436,0.0015939584971988551,0.00732875592975688,15.968717843294144,7.450580596923828e-09,0.051992875699755824,379,78.0
0.0,3891200,-0.001000042758823838,239,200.0,0.263037109375,307.41,1.6884622976183892,0.001486122273584556,0.005474443095476999,15.968717008829117,9.313225746154785e-09,0.04845254387672544,380,86.25
22.500000000000007,3901440,-0.0010453829694597517,239,202.50000000000023,0.279736328125,312.58,1.7547339104115962,0.0018663131980247271,0.006546763608217354,15.968701672554015,1.6391277313232423e-08,0.0503864995269647,381,95.5
0.0,3911680,-0.0007684405813051853,239,225.0,0.3328369140625,313.81,1.7680544890463352,0.0018922369916708703,0.006006472226363258,15.96871520280838,-5.587935447692871e-09,0.05477298683467271,382,99.75
0.0,3921920,-0.001263743454910582,239,227.5000000000002,0.2209228515625,316.0,1.7489161901175976,0.001227430919800554,0.008061565651951241,15.968717676401138,1.825392246246338e-08,0.051436344896655016,383,114.25
0.0,3932160,-0.0007856974785681814,239,262.5000000000011,0.2916015625,318.96,1.748706927895546,0.001799262015538261,0.006195247124071557,15.968717312812805,-1.9744038581848144e-08,0.04888790530820471,384,125.75
0.0,3942400,-0.0011198711221368286,239,250.0,0.266845703125,314.88,1.7587504796683788,0.001622346599958746,0.006890344009252658,15.968717581033706,-6.332993507385254e-09,0.049804648972018827,385,117.5
0.0,3952640,-0.0012760396468365798,239,302.5000000000002,0.27548828125,319.23,1.7634703122079372,0.0015272859038873321,0.00939518536979449,15.968717592954636,-6.7055225372314455e-09,0.054613061086255986,386,131.5
25.0,3962880,-0.000545381017946056,239,302.5000000000002,0.1940185546875,326.73,1.7441706903278829,0.001125173340301444,0.009600721859169426,15.968717777729035,-1.7881393432617187e-08,0.05333009814571813,387,148.0
50.0,3973120,-0.0007793404671247117,239,357.5000000000007,0.2469482421875,341.77,1.7120547354221345,0.0014780446507586475,0.009309349645627662,15.968717920780183,7.82310962677002e-09,0.05471280481122642,388,183.75
47.50000000000001,3983360,-0.0009400261580594816,239,357.5000000000007,0.21416015625,345.21,1.7194782026112079,0.0012503227482568492,0.009560535180207807,15.968717831373215,1.1175870895385742e-09,0.053474208864456405,389,196.5
50.0,3993600,-0.0008564974123146385,239,350.0,0.229345703125,344.72,1.703771722316742,0.0013699734431952492,0.009432766746613197,15.968717807531357,2.2351741790771484e-09,0.0543383019267626,390,185.75
50.0,4003840,-0.0012055487055476987,239,355.00000000000045,0.2537109375,344.25,1.68075188100338,0.0014556275714681989,0.009317991985517438,15.968717616796493,-1.1175870895385742e-09,0.05472356919334045,391,184.5
50.0,4014080,-0.0008316490162542323,239,275.0,0.2419189453125,328.25,1.6791781067848206,0.0016014918201591398,0.007382148444958147,15.968717902898788,-3.3527612686157227e-09,0.049614409997811276,392,145.75
50.0,4024320,-0.0006482712076831376,239,277.5000000000002,0.2169921875,328.92,1.7229029685258865,0.0013776428888803594,0.009446747724723537,15.96871782541275,-9.313225746154785e-09,0.052628215141706625,393,151.25
50.0,4034560,-0.0012912888087157626,239,375.0,0.265771484375,338.99,1.7470234230160713,0.0015672725760964568,0.013454337754228617,15.968717950582505,7.450580596923828e-09,0.06040159549136531,394,174.75
50.0,4044800,-0.0007212541699118446,239,377.5000000000002,0.2305419921875,345.33,1.7173880465328693,0.001365452704061454,0.012517077240045183,15.968717819452285,-8.940696716308593e-09,0.05533588750697319,395,206.25
75.0,4055040,-0.000899601853598142,239,430.0000000000004,0.1875244140625,349.46,1.6898268707096578,0.0010529698694710988,0.012375653648632579,15.968717795610427,1.0430812835693359e-08,0.05499830664344305,396,228.75
97.5,4065280,-0.0012368271414743503,239,502.5000000000002,0.23076171875,357.65,1.6581310346722602,0.001329911990205801,0.012557011643366423,15.968717801570893,1.1175870895385742e-09,0.05794227522203151,397,255.0
75.0,4075520,-0.0012688941991655157,239,377.5000000000002,0.2227783203125,349.15,1.6228694267570973,0.0012056559352458863,0.01521802217757795,15.968717712163926,5.587935447692871e-09,0.056405135870349496,398,233.5
75.0,4085760,-0.0010096438116306671,239,377.5000000000002,0.188134765625,351.19,1.625733809173107,0.0010099455921704248,0.013293474457168487,15.96871783733368,-4.097819328308106e-09,0.05369893066167296,399,244.25
122.5,4096000,-0.0009011161211674335,239,375.0,0.196240234375,346.85,1.6350300393998622,0.0010331264731121338,0.014679114596219733,15.96871787905693,5.215406417846679e-09,0.05772217388829133,400,252.75
147.5,4106240,-0.0008903558489691931,239,400.0,0.219873046875,349.5,1.6268347844481468,0.001254465550596251,0.014837690381682478,15.96871777176857,-7.450580596923829e-10,0.058086614401871774,401,261.75
150.0,4116480,-0.0008372591393708718,239,400.0,0.1676025390625,350.83,1.5993722818791867,0.00101369855836424,0.015709633896767626,15.968717873096466,-2.9802322387695314e-09,0.05660976682368433,402,266.0
147.5,4126720,-0.0009462130568863358,239,400.0,0.199658203125,352.81,1.6171502865850926,0.0011007465381567272,0.014223168580792844,15.968717843294144,-9.313225746154785e-09,0.05675845550502615,403,274.75
