explained_variance,value_loss,advantage_norm,policy_loss,P09:episode_rewards,epoch_idx,fps,frames,policy_entropy,P01:episode_rewards,episode_length,PMM:episode_rewards,grad_norm
0.6833358514308929,0.03876100208610296,2.2914668881893157,-0.018051267781265777,77.0,354,283,2832000,1.07893161714077,17.0,1045.52,49.57,0.8696572035012299
0.6512290328741074,0.03171972387935966,2.0522676968574523,-0.013721681791066658,77.0,355,283,2840000,1.0377615863084793,17.0,1056.61,49.88,0.6970556456455206
0.6684158825874329,0.0371265681553632,2.2443437999486924,-0.005158829254214652,74.0,356,283,2848000,1.049040098786354,17.0,1037.65,48.49,0.7241461889394206
0.6742605578899383,0.0382478737924248,2.267493010759354,-0.015282652829191647,74.0,357,283,2856000,1.059692957997322,17.0,1039.59,48.07,0.7544030623757392
0.6861354953050613,0.04167719592805952,2.3546706646680833,-0.01879512736486504,74.0,358,283,2864000,1.0906226235628127,16.9,1041.78,48.72,0.7699929282632677
0.03694318950176239,0.5630256915744394,3.7042369973659515,-0.008647306771599687,74.30000000000003,359,283,2872000,1.0649761283397674,16.9,1038.48,48.32,2.6675920815303984
0.6747840446233749,0.02885471569839865,1.9502052128314973,-0.01148215200897539,74.0,360,283,2880000,1.0558622324466704,16.9,1030.97,47.39,0.6419658522883804
0.6432399809360504,0.042598698008805516,2.3935027796030046,-0.018929253655660432,73.0,361,283,2888000,1.0543797755241393,16.9,1032.05,46.74,0.7705162074524344
0.2909243661165237,0.11594476655125618,2.9741106683015825,-0.006948858378455043,74.20000000000002,362,283,2896000,1.0486569899320601,18.0,1053.96,50.37,1.6724741212275054
0.629200370311737,0.04944107810035348,2.5917216718196867,-0.014194704406399979,77.20000000000002,363,283,2904000,1.0709041386842728,22.0,1089.93,53.37,0.8601857638379277
0.6680157446861267,0.033481297558173535,2.141064283847809,-0.014406761589925736,79.0,364,284,2912000,1.0873538589477538,29.0,1117.91,55.65,0.674574510774634
0.6215668588876724,0.0473811788065359,2.472755087018013,-0.012452061538206181,84.10000000000001,365,284,2920000,1.06597392141819,30.0,1136.91,57.49,0.8276693789052068
0.6481226897239685,0.0426773073989898,2.3267686486244203,-0.011817159068887122,86.10000000000001,366,284,2928000,1.097520649433136,33.9,1142.94,59.33,0.7434242984070254
0.7095047736167908,0.03781857728725299,2.2205285423994066,-0.011931165223941206,86.10000000000001,367,284,2936000,1.083487370610237,33.0,1139.53,58.64,0.7361005093263249
0.6137053513526917,0.03980923372786492,2.2166445887088777,-0.012521961880847811,86.10000000000001,368,284,2944000,1.0743529409170152,32.7,1125.67,56.99,0.7841207543392177
0.6884809505939483,0.033050678758881985,2.077109698653221,-0.014970130391302518,86.10000000000001,369,284,2952000,1.0486821722984314,32.8,1124.4,56.98,0.6781883845531002
0.648296424150467,0.04688621694222093,2.4985135692358016,-0.013335231846076568,87.10000000000001,370,284,2960000,1.0841645365953445,31.9,1125.58,57.74,0.9365988804119086
-5.38404602766037,1.496233614301309,4.660910285711289,-0.030034165383549406,88.0,371,284,2968000,1.059617378115654,32.9,1116.16,58.63,8.317815980172556
0.6851540207862854,0.035721417530439795,2.1753519803285597,-0.008063004002324306,88.0,372,284,2976000,1.0664620506763458,32.9,1117.4,58.66,0.7164063094493196
0.26803848922252654,0.1895253982907161,3.6615570050477984,-0.015666118391091003,87.10000000000001,373,284,2984000,1.0152735859155655,32.9,1122.22,59.04,3.6885887381981184
0.6540864336490632,0.10667347024194897,3.200243406891823,-0.02230444831540808,91.10000000000001,374,284,2992000,0.9787866717576981,32.9,1127.53,61.75,2.6981584329030492
0.6761734509468078,0.031312603950500485,2.0541781252622604,-0.005213343768964478,91.10000000000001,375,284,3000000,1.0479911112785338,32.9,1113.76,61.39,0.7373374651110823
0.6327389019727707,0.044147202665917575,2.4453259551525117,-0.015479403654462659,91.10000000000001,376,284,3008000,0.9817624258995056,32.9,1111.99,59.82,0.9470176955629929
0.6238569980859756,0.04307398668956011,2.346275048851967,-0.018875990961678326,92.20000000000002,377,284,3016000,0.9550301331281662,32.9,1120.4,60.63,0.9649094715337233
0.6052902960777282,0.06947352897841483,2.7899953931570054,-0.010957448335539084,92.10000000000001,378,284,3024000,0.9624334514141083,33.9,1117.87,61.3,1.1772685133832967
0.7120049107074737,0.051695221224799755,2.600150000452995,-0.01084434546297416,92.10000000000001,379,284,3032000,0.9907189464569092,33.9,1114.81,60.65,1.1978387538349324
0.47871812343597414,0.09831888818182051,3.0714756298065184,-0.009897636021487416,94.10000000000001,380,284,3040000,1.0017850422859191,33.9,1128.02,65.93,1.3043530515081876
0.650902978181839,0.04021745261736214,2.2780260014533997,-0.009832120304927229,94.10000000000001,381,284,3048000,0.981172758936882,35.0,1147.42,68.44,0.8375811886484518
0.6605069214105606,0.04057699075900018,2.323154002428055,-0.014795304529252462,94.10000000000001,382,284,3056000,1.0042969763278962,34.900000000000006,1147.8,68.31,0.8609923743234132
0.6073674237728119,0.04998550550546497,2.5218256533145906,-0.015769232944294345,95.40000000000003,383,284,3064000,0.9528244262933732,35.9,1159.92,71.3,0.9292336501802468
0.6154049855470657,0.07038090644404292,2.884959900975227,-0.02472438032807986,99.0,384,284,3072000,1.00766839325428,37.900000000000006,1169.72,73.55,1.2016298171988558
0.633557630777359,0.044592106556519864,2.337574273943901,-0.010607844844344072,99.0,385,284,3080000,1.0162773168087005,37.900000000000006,1170.59,72.51,0.886644505398383
0.6910255348682404,0.034300244343467054,2.1421179401874544,-0.009145752339391038,100.50000000000013,386,284,3088000,1.0550632220506668,37.900000000000006,1177.77,73.69,0.6785976158691698
0.6131579959392548,0.05177827494917438,2.614181818962097,-0.011471881318866508,100.50000000000013,387,284,3096000,1.0373789602518082,38.900000000000006,1192.33,75.7,1.009920404836281
0.665659419298172,0.05574465872254222,2.7328364777565004,-0.018561364479537587,100.50000000000013,388,284,3104000,1.025034709572792,37.900000000000006,1188.85,74.13,1.0260257173005802
0.7254468613862991,0.04844459147658199,2.4506964075565336,-0.008616878870525398,100.50000000000013,389,284,3112000,1.0331633841991426,38.900000000000006,1183.65,74.15,0.8201774657558704
0.7175215363502503,0.04669157878030092,2.4449773806333543,-0.004866625525173731,114.20000000000002,390,284,3120000,1.0275792932510377,39.0,1192.21,77.58,0.8723211102679497
0.6716831058263779,0.04143518860684708,2.2455098128318784,-0.018624223185979644,116.30000000000003,391,284,3128000,1.0454157996177673,39.0,1195.64,79.48,0.7134734461609401
0.6070305150747299,0.045926196482032534,2.372953595519066,-0.02012123296051868,116.30000000000003,392,284,3136000,1.0090191656351089,39.0,1200.1,79.02,0.872106827476956
0.6597022092342377,0.03921472476329654,2.2318607515096662,-0.013822340596234425,116.30000000000003,393,284,3144000,1.034342024922371,39.0,1213.41,80.37,0.7456162885553868
0.6165726900100708,0.04316010523121804,2.3486014914512636,-0.010848685828386806,116.30000000000003,394,284,3152000,1.0077924156188964,39.9,1230.68,81.34,0.8206691211350474
0.6779442209005356,0.048983111390843985,2.3853353041410448,-0.02977116741472855,105.10000000000001,395,284,3160000,1.0058296859264373,39.9,1226.81,76.52,0.9169848761536309
0.6245218592882157,0.05055824284907431,2.493687351346016,-0.010062190479948186,105.10000000000001,396,284,3168000,1.012233384847641,39.0,1235.23,76.91,0.9531655606811172
0.6891195631027222,0.03826569837518037,2.256467105150223,-0.008666581953584683,106.80000000000007,397,284,3176000,1.0276164734363555,39.0,1236.66,77.85,0.8709255303243835
0.7175830769538879,0.047573325103148816,2.3979316741228103,-0.01902597455715295,114.20000000000002,398,284,3184000,1.0579463815689087,39.0,1238.1,78.8,0.93951990612904
0.696031322479248,0.058608779748901725,2.6445383620262146,-0.01104707424994558,107.30000000000011,399,284,3192000,1.035715145468712,38.900000000000006,1235.77,79.21,0.9966669928829051
0.6998013269901275,0.032495816906448455,2.069864508509636,-0.01585496984778729,103.20000000000002,400,284,3200000,1.0406938236951828,36.0,1230.76,77.61,0.7782326137690663
0.6899688422679902,0.04248075691051781,2.2929203867912293,-0.00997020768088987,105.10000000000001,401,284,3208000,1.0445554834604263,35.6,1226.45,78.58,0.8588233353801885
0.7031282287836075,0.06495900728739798,2.7166126030683517,-0.013870311594801024,104.10000000000001,402,284,3216000,1.018896637558937,31.9,1212.75,75.82,1.1813038916983727
0.6399407029151917,0.0786604016693309,2.817476052045822,-0.01871670448803343,107.30000000000011,403,284,3224000,0.9946381169557571,31.9,1232.96,81.35,1.506182545276013
0.6099285984039307,0.04770181701052934,2.453400717377663,-0.0207606659787416,105.10000000000001,404,284,3232000,1.0154153364896774,32.0,1234.42,81.22,0.8518370395720251
0.6856166189908981,0.09109975470229983,3.195374381542206,0.0005069128121249378,115.00000000000068,405,284,3240000,0.9869970631599426,32.9,1258.89,84.22,1.5450485459125902
0.6203591138124466,0.046360942483879626,2.412259274125099,-0.01850138540001353,106.10000000000001,406,284,3248000,1.0302173113822937,31.0,1238.54,81.11,0.7983601852059441
0.6898361396789551,0.033428812446072695,2.1086020386219024,-0.012721973449806682,106.10000000000001,407,284,3256000,1.0525561487674713,31.0,1238.01,81.6,0.6650582353974572
0.7069916373491287,0.034005237454548476,2.054575719833374,-0.01388118617447617,106.10000000000001,408,284,3264000,1.0076445257663726,30.900000000000002,1226.99,80.71,0.6897769292824135
0.4466264075040817,0.05678984821308404,2.7225198626518248,-0.01940249102131929,107.60000000000005,409,284,3272000,1.0115607637166977,28.0,1169.62,74.59,0.9434020418291164
0.6308153563737869,0.029201217903755607,1.9857493484020232,-0.008310722340393113,104.30000000000003,410,284,3280000,1.0356500834226607,5.9,1061.87,66.35,0.6756107059208969
0.691814295053482,0.03512753806542605,2.066427387595177,-0.011995807063940447,102.10000000000001,411,284,3288000,1.047206215262413,5.9,1014.79,59.84,0.6488748138508889
0.6823268586397171,0.031359883020631966,2.02668617784977,-0.012428671822126489,97.10000000000001,412,284,3296000,1.0107542723417282,5.9,999.25,57.53,0.6694539617710126
0.6817912024259567,0.04611257950309664,2.395766993761063,-0.012012963243214471,97.10000000000001,413,284,3304000,1.0138279616832733,5.9,1016.62,59.05,0.8384528711183862
0.7172908347845077,0.057308520204387606,2.6851366752386094,-0.013208279558893992,102.50000000000004,414,284,3312000,1.0290345066785813,5.9,1052.2,63.88,1.009353834171391
0.6408914691209793,0.055313384965993466,2.4569860446453093,-0.0016424755977931227,107.60000000000005,415,284,3320000,0.9934775930643082,5.9,1043.72,64.63,0.97684477257977
0.5356497061252594,0.07707458569668234,2.717622427344322,-0.019920333173940888,103.40000000000003,416,284,3328000,1.0077046489715575,5.9,1034.63,60.38,1.0172570457073653
0.7028348386287689,0.037155099166557196,2.1737622416019438,-0.01685020416902262,103.40000000000003,417,284,3336000,1.009957902431488,5.9,1038.03,60.78,0.8028717246539603
0.6415166169404983,0.035997888683341445,2.13170333981514,-0.017589290711912328,96.10000000000001,418,284,3344000,1.0367456060647964,5.9,1021.55,55.31,0.7502963228327405
0.6032787722349167,0.051003112294711175,2.493675563931465,-0.020247521504061297,97.10000000000001,419,284,3352000,1.0327823156118392,5.9,1029.28,56.28,0.7898456814390067
0.6057914519309997,0.04453359243925661,2.365597903132439,-0.029006743215613823,98.50000000000004,420,284,3360000,1.0303169530630112,5.9,1035.16,57.06,0.875616152055521
0.6741649109125137,0.043399084410630166,2.3247737765312193,-0.015758483153476846,103.70000000000006,421,284,3368000,1.0395500898361205,5.9,1044.6,58.43,0.7899515862799388
0.6631454581022262,0.057254277225583794,2.5917353785037993,-0.014362714499002322,110.20000000000002,422,284,3376000,1.0440592879056931,5.9,1058.8,61.05,0.8935840756498054
0.6576460689306259,0.036674808096140626,2.108401572108269,-0.015999502756021685,110.20000000000002,423,284,3384000,1.034689604640007,6.9,1089.83,63.78,0.6878524557946328
0.6178030329942703,0.046283074840903285,2.423483414053917,-0.01802701396169141,112.10000000000001,424,284,3392000,1.0567556059360503,10.600000000000001,1119.36,66.41,0.7706713845012783
0.664743167757988,0.042447276047896595,2.2394510650634767,-0.017015508407494054,113.10000000000001,425,284,3400000,1.0363256347179413,26.900000000000002,1197.79,71.95,0.7143858101912344
0.6849792039394379,0.039464085861109194,2.1347381937503815,-0.02505643969721859,113.10000000000001,426,284,3408000,1.038647174835205,31.0,1240.72,74.88,0.7608911902943774
0.6393028646707535,0.04244975260924548,2.2585591304302217,-0.013230537051858846,113.10000000000001,427,284,3416000,1.0563194179534912,34.0,1264.6,76.73,0.7526864120580696
0.6648543280363083,0.03766434045042843,2.1672272753715514,-0.019918590043889708,114.20000000000002,428,284,3424000,1.0574602532386779,38.6,1298.86,80.35,0.7372453537258262
0.6250819802284241,0.05555246883071959,2.5564142203330995,-0.012576525356562342,116.20000000000002,429,284,3432000,1.0257513707876205,34.900000000000006,1292.74,81.49,0.91663517302961
0.6604394716024399,0.04373342470265925,2.189157879948616,-0.015791444865171797,116.20000000000002,430,284,3440000,1.0453764253854751,34.900000000000006,1298.75,80.96,0.7858265154825013
0.6590882343053818,0.05325176018755883,2.509232099056244,-0.0291378112899838,116.20000000000002,431,284,3448000,1.0529038846492766,38.6,1302.05,79.89,0.9403875891606174
0.6392488294839859,0.043096313830465076,2.318533174991608,-0.016839124113321304,116.20000000000002,432,284,3456000,1.002276850938797,41.699999999999996,1308.77,79.75,0.7676206343091816
0.7025816214084625,0.033897369555197655,2.057037055492401,-0.011855124747962692,116.20000000000002,433,284,3464000,1.0325323671102524,41.699999999999996,1313.44,79.84,0.6765383632884777
0.6495396232604981,0.040515365242026743,2.26531825363636,-0.012994647242303472,118.10000000000001,434,284,3472000,1.041952350139618,39.0,1310.62,80.25,0.7601519032485494
0.6015246176719665,0.05187351933680475,2.2902076160907745,-0.015006011457007844,119.10000000000001,435,284,3480000,1.0437847208976745,41.699999999999996,1326.11,81.54,0.7718360598682478
0.6525627994537353,0.04551995967980474,2.3629040575027465,-0.015688983739819376,119.10000000000001,436,284,3488000,1.021021648645401,41.699999999999996,1327.68,81.2,0.836678714227404
0.5974986779689789,0.06602737829554826,2.7942284715175627,-0.022803556274448057,119.10000000000001,437,284,3496000,1.0502835243940354,43.8,1333.32,82.26,1.03693289154344
0.6810852879285813,0.03870279523544014,2.203870258927345,-0.010718688847846351,119.10000000000001,438,284,3504000,1.066395378112793,43.5,1319.32,81.42,0.7199570454923253
0.6459758669137955,0.05535080354660749,2.5734528666734695,-0.01259977995941881,119.10000000000001,439,284,3512000,1.0360495746135712,43.5,1324.83,81.55,1.017554105255509
0.5922025400400162,0.05708406344987452,2.6781580793857573,-0.014784149272163632,120.50000000000004,440,283,3520000,1.021587887406349,44.0,1312.27,82.05,0.992017169413616
0.6836833256483078,0.051686878707259895,2.448921679854393,-0.014879597066901624,120.50000000000004,441,283,3528000,1.0386157715320588,44.9,1317.96,82.25,0.8875865523242815
0.6288489973545075,0.07699636470992118,3.0232216614484786,-0.02342310176914907,127.00000000000009,442,283,3536000,1.0562736630439757,44.9,1305.23,83.97,1.1391164590628826
0.446327263712883,0.034561289842240515,2.2061390817165374,-0.0059486804791959004,125.10000000000001,443,283,3544000,1.1282467383146286,18.800000000000004,1198.09,75.36,0.7090826001822974
0.694319235086441,0.04013037459459156,2.1339331459999085,-0.012471673145191743,109.2000000000001,444,283,3552000,1.003495129942894,11.9,1153.04,69.99,0.7283546862527112
0.6076941305398941,0.04156759527511895,2.2717575055360792,-0.012923130737035535,104.40000000000003,445,283,3560000,1.0613290113210678,11.9,1135.2,68.12,0.7005496684851346
0.6797468036413192,0.04907340485136956,2.4623489212989806,-0.008683998763444833,108.0,446,283,3568000,1.0647105079889299,11.9,1135.18,70.31,0.8360087076619607
0.648504227399826,0.04773231368977576,2.3921802616119385,-0.013297551887808368,108.0,447,283,3576000,1.050183824300766,11.9,1129.94,70.19,0.7583876859756324
0.5747711348533631,0.06363542274571955,2.7657124549150467,-0.02851678607345093,103.50000000000004,448,283,3584000,1.0384891951084136,11.9,1119.92,70.27,1.0195978038381814
0.3537174713611603,0.04844071857165545,2.4316206014156343,-0.013390524600399658,102.10000000000001,449,283,3592000,0.9283542023599147,10.8,1058.21,65.25,1.1212050400619438
0.7168847119808197,0.028933469620533288,1.8925344061851501,-0.01602350721579569,95.70000000000006,450,283,3600000,1.0655884277820586,10.8,1052.31,63.4,0.6762881976786282
0.6311936247348785,0.036902410783804955,2.0922015684843065,-0.007839671446017746,95.70000000000006,451,283,3608000,1.0243428683280944,10.8,1038.49,62.09,0.7080394873699885
0.6377487415075302,0.0502639546059072,2.4907310992479323,-0.02519520322367498,95.70000000000006,452,283,3616000,1.0333201611042022,10.8,1051.07,61.81,0.857273208511971
0.7120518559217452,0.07175675158388913,2.6786014956235884,-0.016396453198976816,95.70000000000006,453,283,3624000,0.9885456162691116,10.8,1047.36,61.56,1.0700104551895817
0.6666374921798706,0.05280216447543353,2.4717542576789855,-0.025302196943666786,95.0,454,283,3632000,1.035119525194168,10.8,1048.59,63.05,0.8812924167587051
0.6386964380741119,0.08199834811966866,2.784133298397064,-0.011890560994215775,102.10000000000001,455,283,3640000,1.036828566789627,10.8,1063.31,64.13,1.1556022455279056
0.6689295375347137,0.041041988087818025,2.240159806013107,-0.011436622536712094,102.10000000000001,456,283,3648000,1.0298495650291444,11.0,1071.85,63.96,0.7164659441024217
0.7130046582221985,0.05136076934169978,2.478193049430847,-0.015878208565991373,103.50000000000004,457,283,3656000,1.0578919565677642,14.0,1130.74,70.82,0.8228199261132115
0.6536517202854156,0.0751187237817794,2.830846508741379,-0.021439605360501445,108.50000000000004,458,283,3664000,1.057591832280159,23.900000000000002,1158.56,75.37,0.9767126922629545
0.646864732503891,0.054605792760849,2.606203630566597,-0.029078635035548358,118.50000000000004,459,283,3672000,1.0656232434511184,31.8,1217.68,80.6,0.9466806834978988
0.6661388844251632,0.03870408837683499,2.205756408572197,-0.012655447586585069,118.50000000000004,460,283,3680000,1.0361513084173202,32.9,1229.46,81.82,0.7378116540192404
0.6606677973270416,0.06462517387233674,2.789219446182251,-0.020873916852287948,118.50000000000004,461,283,3688000,1.068611603975296,32.9,1230.85,81.67,1.0020588485910975
0.567756285071373,0.06973483925685287,2.7631997340917587,-0.026309270088095218,126.00000000000009,462,283,3696000,1.0595855516195298,31.8,1228.64,83.53,0.8994032746426107
0.6832341742515564,0.04281725927256048,2.254955075383186,-0.012037690080469475,127.80000000000007,463,283,3704000,1.0427768397331239,31.8,1240.33,83.78,0.7361668799170882
0.4406479746103287,0.06284272169228643,2.853562618494034,-0.027719653478998227,123.40000000000003,464,283,3712000,1.0408987978100777,33.5,1237.0,83.42,0.9830992842960697
0.615689132809639,0.02727575830183923,1.8889810478687286,-0.003686133469454944,127.80000000000007,465,283,3720000,1.0775570851564407,34.900000000000006,1249.87,85.49,0.6136761258521723
0.7376031076908112,0.03253109164535999,1.976421422958374,-0.012763796590734273,127.80000000000007,466,283,3728000,1.064568503499031,29.0,1244.53,85.16,0.693980310359091
0.6385606080293655,0.04587416601832956,2.3427765119075774,-0.017154546972597016,127.80000000000007,467,283,3736000,1.0598671507835389,29.0,1244.13,85.48,0.7646068120199371
0.7174704217910767,0.0778939069248736,2.7713342452049257,-0.006641839356598211,148.70000000000005,468,283,3744000,1.061056705713272,29.0,1261.89,89.8,0.9558582747402575
0.5862493562698364,0.06674331803107635,2.672733346223831,-0.021147174201760207,156.40000000000015,469,283,3752000,1.045866248011589,29.0,1282.03,92.52,1.0430967336468198
0.6484205693006515,0.05991457811091095,2.614619289636612,-0.00812411086371867,156.40000000000015,470,283,3760000,1.0130574053525925,29.0,1281.11,91.84,0.9865745075112886
0.5918407648801803,0.05994066724088043,2.487052419781685,-0.023349596422340257,148.70000000000005,471,283,3768000,1.0207998025417329,29.0,1277.97,90.97,0.9788674492331095
0.6154537725448609,0.052181486473418776,2.49981740295887,-0.013267548553994857,148.70000000000005,472,283,3776000,1.032769575715065,29.0,1282.88,92.03,0.8828634621028388
0.6526027584075927,0.044345917832106355,2.269924518465996,-0.017729504790331703,140.80000000000007,473,283,3784000,1.0197484970092774,29.0,1277.69,89.7,0.754096599325042
0.6792587089538574,0.0701275137020275,2.7002623480558396,-0.026735018886283796,140.80000000000007,474,283,3792000,1.020959830880165,29.0,1283.09,89.53,1.1150339618185117
0.5445346772670746,0.09887342263944447,2.980896333456039,-0.015274632854561787,140.80000000000007,475,283,3800000,1.0473732960224151,29.0,1274.61,89.19,1.0758880316878077
0.6473224538564682,0.05592097723390907,2.349248865842819,-0.01531687517883256,150.1000000000002,476,283,3808000,1.0603447288274765,29.0,1287.91,92.17,0.8599123099353466
0.7235314917564392,0.05912308278493583,2.680182410478592,-0.013301945813873317,150.4000000000002,477,283,3816000,1.0297476464509965,29.0,1293.14,93.33,1.0230677258997403
0.6170766806602478,0.08685578543227165,2.741185514330864,-0.011239133927156218,140.80000000000007,478,283,3824000,1.0245387524366378,29.0,1281.58,91.68,1.058400227487196
0.6004534071683884,0.09155689482577145,2.8670329487323762,-0.021225666602840646,150.4000000000002,479,283,3832000,1.044351126551628,35.300000000000004,1296.06,93.66,1.1957372643402369
0.6473411256074906,0.04177898161113262,2.24224241733551,-0.0022783957012870813,150.4000000000002,480,283,3840000,1.04003571331501,35.300000000000004,1292.14,92.72,0.7858328186139696
0.6362112849950791,0.06561271699145436,2.7453616994619368,-0.015974646131508053,181.60000000000014,481,283,3848000,1.0149285840988158,36.9,1309.09,97.5,0.9041424007373273
0.6238475459814071,0.12895200306084006,3.15705215215683,-0.01231296412064694,181.60000000000014,482,283,3856000,1.0431803697347641,47.9,1349.11,102.96,1.2759849896201676
0.6189513045549393,0.0577266982709989,2.525616822242737,-0.021280130139784886,188.80000000000007,483,283,3864000,1.053489550948143,52.8,1389.03,107.67,1.0398420994563289
0.6300673371553421,0.09936292227590457,3.0378482055664064,-0.006069258988245565,196.20000000000002,484,283,3872000,1.049575554728508,53.900000000000006,1402.86,110.67,1.3698026255930904
0.7446256840229034,0.09485310248332098,2.8730382603406905,-0.02535692070960067,200.4000000000002,485,283,3880000,1.0411063289642335,52.8,1376.75,110.79,1.153214437692549
0.8323247838020325,0.09130445741582661,3.1364792507886885,-0.012126600889023393,200.4000000000002,486,283,3888000,1.0267755722999572,53.900000000000006,1373.3,109.36,1.3751531803662547
0.6985057920217514,0.09383621186483651,3.20347941160202,-0.019285314086155268,249.2,487,283,3896000,1.0495759433507919,54.800000000000004,1377.02,116.47,1.3746406312223567
0.6442434293031692,0.04451878753490746,2.367968384027481,-0.014321448779664934,252.0000000000001,488,283,3904000,1.0829772233963013,52.6,1369.12,115.92,0.9069542622475183
0.6737138825654984,0.05098885326180607,2.471100617647171,-0.014331703751231543,252.0000000000001,489,283,3912000,1.0759783387184143,54.300000000000004,1362.79,115.05,0.7556696603559174
0.7228622782230377,0.05922357534524053,2.458698706030846,-0.026155870531802065,249.2,490,283,3920000,1.0968997478485107,50.6,1340.22,111.52,0.9451035489444541
0.703264731168747,0.06710646915249527,2.500713102221489,-0.003489946419140324,252.0000000000001,491,283,3928000,1.0508244264125823,44.9,1337.46,113.42,0.8793244504073922
0.571077635884285,0.09369577588979155,2.9859416550397873,-0.007311111200542655,252.0000000000001,492,283,3936000,1.0506963711977004,44.9,1334.38,112.86,1.181797317095257
0.6344775378704071,0.0451582019822672,2.3077928936481475,-0.01523916982812807,261.1,493,283,3944000,1.089601338505745,44.9,1345.61,115.83,0.8316014671452766
0.6554943680763244,0.05967643750365823,2.6870536118745805,-0.025094401389360428,252.0000000000001,494,283,3952000,1.0675988334417343,44.0,1336.03,112.43,0.9827819284611387
0.6735612088441849,0.03883722284808755,2.1724208432435987,-0.009621206624869956,234.00000000000028,495,283,3960000,1.0698690205812453,44.9,1337.15,110.91,0.7338821595282079
0.7222238874435425,0.10608015592209995,3.0371761614084245,0.000454458058666205,234.00000000000028,496,283,3968000,1.037927607893944,44.9,1334.02,113.28,1.1823932012719736
0.6709339475631714,0.09879507564939559,3.031178123950958,-0.023010839975904675,252.0000000000001,497,283,3976000,1.0211966609954835,50.300000000000004,1353.98,116.51,1.2670102853983438
0.6437135761976243,0.0763911030208692,2.8335566645860673,-0.015101751253532712,252.0000000000001,498,283,3984000,1.0238532078266145,51.9,1372.18,119.01,1.0946635255709178
0.6239650177955628,0.05297668057493866,2.4796205240488054,-0.024000625892076643,261.1,499,283,3992000,1.0477540588378906,51.9,1365.34,118.97,0.8162284597087976
0.687385870218277,0.05540012136101723,2.474435291290283,-0.007434437025221996,261.1,500,283,4000000,1.0469596409797668,51.9,1363.28,119.21,0.8721429248766469
0.681747300028801,0.12944374601356684,3.4015941715240476,-0.02118452251306735,267.10000000000014,501,283,4008000,1.0089385756850242,52.0,1386.3,126.59,1.402169443403065
0.5606141889095306,0.12732940595597028,3.133249136805534,-0.03835251787226298,252.0000000000001,502,283,4016000,1.0198397336900233,52.0,1388.82,123.12,1.764131895331027
0.6392572718858719,0.06230746301356703,2.6263159954547883,-0.021609482984640636,252.0000000000001,503,283,4024000,0.9939066708087921,51.9,1393.51,123.68,1.0042480619961933
0.6604438865184784,0.036542824292555454,2.07755658864975,-0.010662545693194261,238.40000000000003,504,283,4032000,1.0255214124917984,51.9,1396.09,119.46,0.6619378191090469
0.6793170130252838,0.1282016478711739,3.4535282921791075,-0.020215706327580848,234.20000000000002,505,283,4040000,1.0188122022151946,51.0,1386.4,115.43,1.5571860792039538
0.6622960704565048,0.0583470808621496,2.600243803858757,-0.0182198111229809,238.0,506,283,4048000,1.027466931939125,52.0,1401.59,120.65,0.8452105486998935
0.61460484623909,0.0679705974785611,2.5983183842897417,-0.017762476255884393,238.0,507,283,4056000,1.0231890845298768,51.0,1391.72,121.1,0.9480187774997648
0.45103098690509796,0.08461851876229048,2.7772074621915817,-0.022598031058296327,234.20000000000002,508,283,4064000,0.9472379651665688,28.9,1302.91,107.67,1.2883908462062157
0.6361671954393386,0.044172841110266745,2.2723799920082093,-0.01973530603136169,234.20000000000002,509,283,4072000,1.0361454290151597,20.799999999999997,1270.44,104.68,0.7573121202475599
0.6295946460962295,0.050123987761326136,2.3084629482030867,-0.012648128480650484,234.20000000000002,510,283,4080000,1.0289431130886078,20.799999999999997,1260.01,103.83,0.7654660192957343
0.6214511555433273,0.05472229434642941,2.526647242307663,-0.010225776229053735,234.20000000000002,511,283,4088000,1.0152513313293456,20.799999999999997,1266.24,105.71,0.9386113432259551
0.6268878006935119,0.07658314970321953,2.957530770301819,-0.015712265329348156,234.20000000000002,512,283,4096000,1.0321348029375077,20.799999999999997,1267.24,105.41,1.038154437916549
0.7188784253597259,0.05769738886039704,2.5788658863306044,-0.018369128428166733,234.20000000000002,513,282,4104000,1.071755119562149,20.799999999999997,1253.01,105.57,1.019256513597158
0.6643283957242966,0.044662620946764944,2.261484578847885,-0.02065439531230368,221.40000000000012,514,282,4112000,1.0620153015851974,20.799999999999997,1246.31,101.82,0.8809319165514836
0.568101886510849,0.06516969776246696,2.6980967420339583,-0.012416666930148494,221.60000000000014,515,282,4120000,1.040352937579155,20.799999999999997,1240.56,101.41,1.081859007840025
0.6396728205680847,0.05749114290811121,2.6124869590997695,-0.027325956796412355,198.4000000000002,516,282,4128000,1.071411858201027,20.799999999999997,1242.32,99.22,0.8649997424736132
0.6700579380989075,0.041333369771018626,2.2018296164274216,-0.011287735111982328,167.10000000000025,517,282,4136000,1.0588157653808594,20.799999999999997,1234.23,94.54,0.6776358595974625
0.6180592662096024,0.06576576116960496,2.64090640604496,-0.022281908896475217,167.10000000000025,518,282,4144000,1.0554837840795517,20.799999999999997,1236.43,95.13,0.9307430077319829
0.6213130462169647,0.06608911587391049,2.8570493477582932,-0.021664349061611573,167.10000000000025,519,282,4152000,1.043040554523468,20.799999999999997,1240.64,97.57,0.9915457573449111
