episode_length,explained_variance,grad_norm,policy_gradient_loss,PMM:episode_rewards,avg_q_retraced,model_prob_std,q_loss,P09:episode_rewards,policy_gradient_bias_correction,policy_entropy,frames,advantage_norm,fps,policy_loss,avg_q_selected,rollout_prob_std,P01:episode_rewards,epoch_idx
3324.84,-3341.607665450184,2.8034282163456204e-06,3.476108198160267e-08,0.0,-2.0221301545954633e-06,1.0954791376117817e-05,3.777047643337994e-10,0.0,0.0,2.1972252828157997,6328800,0.00011424294962914665,339,3.476108198160267e-08,-1.7578501330712424e-06,1.1171789849210664e-05,0.0,879
3324.84,-3687.030833171924,2.6677437558086834e-06,8.229206167545808e-08,0.0,-2.4150597204389502e-06,9.14816291812999e-06,1.9925337823176513e-10,0.0,0.0,2.1972253260473726,6336000,0.00010750011433458966,339,8.229206167545808e-08,-2.4722693133496637e-06,9.33274889231698e-06,0.0,880
3324.76,-1532.847227653634,3.3889670429553703e-06,2.632248075697317e-08,0.0,-2.0830534402934504e-06,1.1790137051835901e-05,6.229787245318404e-10,0.0,0.0,2.1972253040378056,6343200,0.00013538706037518215,339,2.632248075697317e-08,-1.9492821326071495e-06,1.1993338602358622e-05,0.0,881
3324.76,-1723.0452485595622,2.4198161863799855e-06,8.124248430580346e-08,0.0,-2.1982908458049285e-06,8.510818780604855e-06,3.5080859236847863e-10,0.0,0.0,2.1972253391477796,6350400,9.458588578552628e-05,339,8.124248430580346e-08,-2.2177748336956722e-06,8.761038333215003e-06,0.0,882
3324.76,-18072.66617185868,2.4854010903096637e-06,2.0804602437675502e-08,0.0,-2.661629413718415e-06,9.786456270595984e-06,4.170078382038567e-10,0.0,0.0,2.1972252856199987,6357600,9.692385708518015e-05,339,2.0804602437675502e-08,-2.454864987652704e-06,1.0023563754916441e-05,0.0,883
3324.76,-1382.486059129773,2.547090188093762e-06,3.253792236154344e-08,0.0,-2.169358107163055e-06,9.130023882896522e-06,3.3310625550771355e-10,0.0,0.0,2.197225342124858,6364800,9.957601818498727e-05,339,3.253792236154344e-08,-2.3322398672239654e-06,9.377414076828132e-06,0.0,884
3324.76,-2216.722456843796,2.285300305135268e-06,7.614485484635439e-08,0.0,-2.2207460118351723e-06,7.785113126445929e-06,2.1089989931116998e-10,0.0,0.0,2.197225324133086,6372000,9.111774365487736e-05,339,7.614485484635439e-08,-2.2482812399817116e-06,8.02195565643476e-06,0.0,885
3324.71,-11054.121139316327,3.0420002470630756e-06,2.8974885182707508e-08,0.0,-2.359245400089335e-06,1.1323169589341807e-05,4.962948000687488e-10,0.0,0.0,2.197225282945961,6379200,0.00012647622457442732,339,2.8974885182707508e-08,-2.2197431951194856e-06,1.1554434557385825e-05,0.0,886
3324.63,-2168.736243143883,2.389902676828789e-06,6.882173248184112e-08,0.0,-2.7911841507676867e-06,8.546350515496488e-06,3.535739033076161e-10,0.0,0.0,2.197225338766183,6386400,8.717833680770255e-05,339,6.882173248184112e-08,-2.974765076509785e-06,8.775207724438563e-06,0.0,887
3324.63,-2080.135640987489,2.4741500147940643e-06,4.5891050630052024e-08,0.0,-2.633491857867202e-06,8.900890948208623e-06,3.6821634615953615e-10,0.0,0.0,2.1972252586058207,6393600,9.271572570964636e-05,339,4.5891050630052024e-08,-2.4646320866500514e-06,9.151490347351552e-06,0.0,888
3324.63,-1863.1639905777054,2.1057201987736462e-06,8.469518123023688e-08,0.0,-2.3368126833649032e-06,8.753845827429687e-06,5.605427588567497e-10,0.0,0.0,2.1972253307652854,6400800,8.350976685427836e-05,339,8.469518123023688e-08,-2.564097413765481e-06,9.029445679781626e-06,0.0,889
3324.63,-6405.006634540155,2.9877497434641634e-06,8.158261245619227e-08,0.0,-2.2272736090558306e-06,1.1395429657104385e-05,3.588929343935124e-10,0.0,0.0,2.197225328724851,6408000,0.00011759927358016492,339,8.158261245619227e-08,-2.5354621092573674e-06,1.1633464642836207e-05,0.0,890
3324.63,-1320.2054881617034,2.671372986899748e-06,2.9060002741367312e-08,0.0,-1.8352239786980006e-06,9.147252158533575e-06,3.5810060037010503e-10,0.0,0.0,2.1972253549792784,6415200,0.00010836090873376194,339,2.9060002741367312e-08,-1.7967064491770283e-06,9.440410296453667e-06,0.0,891
3324.77,-1114.585620342742,3.7596719599086264e-06,5.033893468097827e-08,0.0,-1.7531836692754921e-06,1.299349270480913e-05,4.956043090774425e-10,0.0,0.0,2.197225303770316,6422400,0.00015366221779086848,339,5.033893468097827e-08,-1.8131343226789166e-06,1.3204502995853567e-05,0.0,892
3324.77,-35154.88559453318,2.1117003259013378e-06,2.9569424925180595e-08,0.0,-1.5624118551546798e-06,7.5305333240343086e-06,3.3400998987695996e-10,0.0,0.0,2.197225337889459,6429600,8.001164416749624e-05,339,2.9569424925180595e-08,-1.485486663206453e-06,7.808992338626826e-06,0.0,893
3324.77,-1389.959218658327,2.2661945423850407e-06,5.063784489066043e-08,0.0,-1.5734029894228943e-06,8.746904558611498e-06,6.382023159205608e-10,0.0,0.0,2.197225322480555,6436800,8.75947836111511e-05,339,5.063784489066043e-08,-1.4231648241166213e-06,9.023147364251557e-06,0.0,894
3324.77,-2731.7954424744185,2.538218349910469e-06,4.2840608658617794e-08,0.0,-1.554559729665381e-06,1.0004876170515648e-05,5.851227935534164e-10,0.0,0.0,2.197225339015325,6444000,0.00010069089834416223,339,4.2840608658617794e-08,-1.7371548461854659e-06,1.0254385190727868e-05,0.0,895
3324.77,-2073.7911719258436,2.195175070911531e-06,3.945554182905822e-08,0.0,-1.440957005252852e-06,8.123702643720429e-06,3.4298201187020666e-10,0.0,0.0,2.1972253200017584,6451200,8.180590521698497e-05,339,3.945554182905822e-08,-1.4795914654981636e-06,8.366066266100996e-06,0.0,896
3324.78,-12432.487053951645,2.663905673685337e-06,3.2822709850067276e-08,0.0,-1.3659246545483695e-06,9.770940648892252e-06,2.8568392473628526e-10,0.0,0.0,2.1972253244011486,6458400,0.00010449348152717082,339,3.2822709850067276e-08,-1.3954671770672981e-06,1.0047519001539864e-05,0.0,897
3324.5,-2215.471239741554,2.518005386497485e-06,3.987952033293458e-08,0.0,-1.0580792919437455e-06,8.726692446631781e-06,5.310173614168745e-10,0.0,0.0,2.1972253202162095,6465600,9.17308252434302e-05,339,3.987952033293458e-08,-1.2777541924334817e-06,8.979066831414483e-06,0.0,898
3324.5,-2102.1000787455882,2.677106118202567e-06,-9.548066375854578e-09,0.0,-1.176409255138754e-06,8.878459539957284e-06,4.4368809526923e-10,0.0,0.0,2.197225309383301,6472800,9.807187176021941e-05,339,-9.548066375854578e-09,-9.331467041645941e-07,9.12111449947188e-06,0.0,899
3324.5,-1712.7054544017144,2.4546145195277934e-06,3.779235575091966e-08,0.0,-1.513558247108945e-06,9.405824963411438e-06,6.092621553467695e-10,0.0,0.0,2.1972252462875272,6480000,9.275514409139648e-05,339,3.779235575091966e-08,-1.6304467086906507e-06,9.70118184727217e-06,0.0,900
3324.5,-456.4985618443811,2.929336738479911e-06,6.754638554252152e-09,0.0,-1.1590424682698833e-06,1.0497214743380152e-05,3.868660094137866e-10,0.0,0.0,2.197225296620339,6487200,0.00011744365124153473,339,6.754638554252152e-09,-1.2856106831079674e-06,1.0730715071094748e-05,0.0,901
3324.5,-1801.8344607464473,2.4613545115508354e-06,1.0096618545140927e-07,0.0,-9.377706020608887e-07,8.286258944500697e-06,3.107583009648146e-10,0.0,0.0,2.1972253395451435,6494400,0.00010152217561427873,339,1.0096618545140927e-07,-1.138491486849783e-06,8.537986318336371e-06,0.0,902
3324.45,-1130.3860593398683,2.8579148546808443e-06,-9.379654516796777e-09,0.0,-8.376496401528859e-07,1.1360297051959199e-05,4.990885958667555e-10,0.0,0.0,2.1972252847811187,6501600,0.00011543153860492996,339,-9.379654516796777e-09,-7.908899880634271e-07,1.1614580084133964e-05,0.0,903
3324.45,-7189.211113210784,2.295245091808523e-06,4.3340247728427456e-08,0.0,-8.626131490778169e-07,8.186931339402857e-06,3.28374661313562e-10,0.0,0.0,2.197225264008083,6508800,8.483078989096818e-05,339,4.3340247728427456e-08,-1.0229618826208313e-06,8.474214892079624e-06,0.0,904
3324.45,-1890.1936630816183,2.5912507265040255e-06,8.143737223685065e-09,0.0,-4.162930379203514e-08,9.292264454649387e-06,6.57358855806323e-10,0.0,0.0,2.1972252824949843,6516000,9.925998623648069e-05,339,8.143737223685065e-09,-5.217860470278374e-07,9.574807059260562e-06,0.0,905
3324.45,-1935.6178257613842,2.2881733864160268e-06,-2.980706743622557e-08,0.0,5.346396110563255e-07,8.383080550894884e-06,3.336277927518023e-10,0.0,0.0,2.197225327273583,6523200,8.72673357460476e-05,339,-2.980706743622557e-08,5.594770794141267e-07,8.657722381845397e-06,0.0,906
3324.45,-1276.3311196341967,2.3792763643836145e-06,-4.136803344715525e-09,0.0,4.6964309182629536e-07,8.621643630760448e-06,2.644942131735012e-10,0.0,0.0,2.1972253190714213,6530400,9.58401406457833e-05,339,-4.136803344715525e-09,5.567036312159954e-07,8.875158207587671e-06,0.0,907
3324.45,-2155.550427620293,3.051196913600351e-06,-2.8881718506853553e-08,0.0,8.764431478437717e-07,1.0437635164811084e-05,4.5736957617237276e-10,0.0,0.0,2.1972252583314504,6537600,0.00012077650267577894,339,-2.8881718506853553e-08,8.76535750199749e-07,1.0649514305983519e-05,0.0,908
3324.57,-1928.243680124084,2.6521893940536947e-06,-4.6175653502731803e-08,0.0,8.665246684638793e-07,9.930470286044223e-06,4.2445818980814947e-10,0.0,0.0,2.197225336262158,6544800,0.00010759069232490203,339,-4.6175653502731803e-08,7.790951695384163e-07,1.0163485697769409e-05,0.0,909
3324.57,-1695.5325153374824,2.4279534974140725e-06,4.1186800236547416e-08,0.0,7.864184292075776e-07,8.300251339208167e-06,3.68989168964601e-10,0.0,0.0,2.1972253329261324,6552000,9.074898518743328e-05,339,4.1186800236547416e-08,9.268498605883102e-07,8.573316858791201e-06,0.0,910
3324.57,-1819.0614349619038,2.1857059404662963e-06,-1.677501670544603e-08,0.0,1.4140769461381669e-07,7.674721780329633e-06,2.812890988129764e-10,0.0,0.0,2.1972253244453004,6559200,8.04367131530351e-05,339,-1.677501670544603e-08,2.719596021361305e-07,7.874898270197943e-06,0.0,911
3324.57,-565.1534468729186,2.889345254447794e-06,2.4734093837783538e-08,0.0,6.534305195559639e-07,1.005850079522324e-05,2.902497440963897e-10,0.0,0.0,2.197225355758238,6566400,0.0001184781661816859,339,2.4734093837783538e-08,5.778926047895062e-07,1.0347851591987102e-05,0.0,912
3324.57,-1474.1127646645803,2.28982463790301e-06,-1.6617474193454996e-09,0.0,5.525609146352458e-07,8.259182150712428e-06,3.0697408138506844e-10,0.0,0.0,2.197225288988421,6573600,8.653643179471108e-05,339,-1.6617474193454996e-09,5.831616191373411e-07,8.569870975726814e-06,0.0,913
3324.51,-1007.5543431189616,2.9573943843706165e-06,4.1705820029695905e-09,0.0,4.300439777622098e-07,1.047234784949202e-05,3.335640169868183e-10,0.0,0.0,2.1972253010839493,6580800,0.00011523491770490636,339,4.1705820029695905e-09,4.6366711839050214e-07,1.0687390352348567e-05,0.0,914
3324.51,-5462.499514228077,2.2621455510232206e-06,-1.0526084822194602e-08,0.0,2.628492326548545e-07,8.079760936700306e-06,2.341320005733694e-10,0.0,0.0,2.197225297002508,6588000,8.800914539626143e-05,339,-1.0526084822194602e-08,3.076814000588143e-07,8.347634609633931e-06,0.0,915
3324.51,-3190.6417254446214,2.5577597096452068e-06,9.947806892553519e-09,0.0,4.0651456540888593e-07,9.518035065127755e-06,5.409079053968092e-10,0.0,0.0,2.1972253240479365,6595200,9.993564873198073e-05,339,9.947806892553519e-09,2.935980422610558e-07,9.801885115577579e-06,0.0,916
3324.51,-1668.6001121052739,2.4929168845783077e-06,1.4132750400745685e-08,0.0,4.7365181764832144e-07,9.435908029160152e-06,3.146999067991267e-10,0.0,0.0,2.197225293804098,6602400,9.715636117151563e-05,339,1.4132750400745685e-08,5.496725211630063e-07,9.736248460838219e-06,0.0,917
3324.51,-6955.877007791037,2.684743936233802e-06,6.471909099227953e-09,0.0,3.2887367006452234e-07,1.018954649383119e-05,4.074409970975085e-10,0.0,0.0,2.197225297881813,6609600,0.00011282635955555968,339,6.471909099227953e-09,2.7051666608713125e-07,1.0487159326596199e-05,0.0,918
3324.51,-1028.346901930591,2.7782548630970594e-06,-5.36998946903933e-08,0.0,9.151953014644108e-07,1.1460537479406389e-05,4.2363106230521834e-10,0.0,0.0,2.19722531208601,6616800,0.0001159702335526726,339,-5.36998946903933e-08,7.650697367029694e-07,1.17474539631652e-05,0.0,919
3324.45,-2895.030977653323,3.057486452137979e-06,-1.8416052603137692e-08,0.0,1.0486530315312756e-06,1.088844701605786e-05,5.018302579715081e-10,0.0,0.0,2.197225312920281,6624000,0.00011757022275203902,339,-1.8416052603137692e-08,7.927565851581425e-07,1.1081323189483606e-05,0.0,920
3324.45,-2029.5926185871208,2.162316531104851e-06,-2.2876536362627763e-08,0.0,1.2560319765806335e-06,7.560971142982539e-06,1.6277123931468967e-10,0.0,0.0,2.1972252689751373,6631200,8.068086575243732e-05,339,-2.2876536362627763e-08,1.1603836797422426e-06,7.821806629145443e-06,0.0,921
3324.45,-1724.0686435399925,2.435630358477155e-06,-2.7072927790617383e-08,0.0,1.1975829333179959e-06,9.352104041718735e-06,4.6437302626302663e-10,0.0,0.0,2.1972252485676416,6638400,9.09137146802408e-05,339,-2.7072927790617383e-08,1.6100652908948447e-06,9.571376554608904e-06,0.0,922
3324.45,-878.8333878887931,2.8313671740966137e-06,-5.661907636571561e-08,0.0,8.773041426233094e-07,1.074592022009843e-05,4.2954734775278107e-10,0.0,0.0,2.1972253743113663,6645600,0.00011889885005419684,339,-5.661907636571561e-08,8.181518286391573e-07,1.1028634581668966e-05,0.0,923
3324.45,-2055.0811286692347,2.319376565179965e-06,1.3686590619195054e-08,0.0,5.369214259867738e-07,8.09019790642606e-06,2.0980868297935535e-10,0.0,0.0,2.1972252570542077,6652800,8.931188428557147e-05,339,1.3686590619195054e-08,6.41483051044375e-07,8.346698380689883e-06,0.0,924
3324.44,-508.924751323296,3.4046338430260925e-06,-4.84214263292624e-09,0.0,6.347088979125323e-07,1.1963145077849787e-05,5.337029118734979e-10,0.0,0.0,2.197225331039656,6660000,0.00013742725295584377,339,-4.84214263292624e-09,7.569402665122625e-07,1.219524041691748e-05,0.0,925
3324.44,-2899.4820009210885,2.2440405167352314e-06,-4.685089723643649e-08,0.0,1.9559655467720565e-07,7.991616153682206e-06,2.934994550658611e-10,0.0,0.0,2.197225351992738,6667200,8.328225822036356e-05,339,-4.685089723643649e-08,2.1250099882553427e-07,8.275567154898738e-06,0.0,926
3324.44,-1642.8096255975963,2.621320921381033e-06,-2.6079637981068754e-08,0.0,2.7046451819668976e-07,1.0456457889045086e-05,5.189720765210783e-10,0.0,0.0,2.1972253390563226,6674400,0.00010385225992731251,339,-2.6079637981068754e-08,4.2945533036976713e-07,1.0695623725787997e-05,0.0,927
3324.44,-30221.174381027446,2.6471188098762975e-06,1.0439872131364426e-08,0.0,-2.7710612294562513e-07,9.376659492390397e-06,2.0405369497774422e-10,0.0,0.0,2.197225369747984,6681600,0.00010118940250498678,339,1.0439872131364426e-08,-8.469318784177846e-08,9.648831894082681e-06,0.0,928
3324.44,-1672.9651491946408,2.670306218823749e-06,1.1407394886052743e-08,0.0,-1.9492209428730235e-07,1.0000085792387469e-05,3.1341684303532713e-10,0.0,0.0,2.197225279439063,6688800,0.00010256605977594919,339,1.1407394886052743e-08,-3.2062091919363027e-07,1.0255899499331879e-05,0.0,929
3324.44,-1392.370301988636,2.626957021194407e-06,7.44364851966755e-08,0.0,5.1216565396956794e-08,9.371033575721761e-06,3.8070041989935347e-10,0.0,0.0,2.197225365506278,6696000,9.780168465891322e-05,339,7.44364851966755e-08,3.6952517687635986e-08,9.611036147886554e-06,0.0,930
3324.67,-6656.256058951611,3.2904537229285105e-06,-3.294045081055648e-08,0.0,3.8368637599010893e-07,1.1299123479576998e-05,6.068447978226607e-10,0.0,0.0,2.1972252980300357,6703200,0.0001245409998993514,339,-3.294045081055648e-08,2.524238982709769e-07,1.1553992027712766e-05,0.0,931
3324.67,-2495.6465758714885,2.2786596574938447e-06,2.1039792713912626e-08,0.0,3.973068958343769e-07,7.310663229463537e-06,2.9936054206174537e-10,0.0,0.0,2.197225350557811,6710400,8.416739204621748e-05,339,2.1039792713912626e-08,3.557139445037856e-07,7.522556664421172e-06,0.0,932
3324.67,-3167.5218616146885,2.6414015420588816e-06,-1.940552114943526e-09,0.0,2.528755641541809e-07,1.004666564712341e-05,4.639477170558132e-10,0.0,0.0,2.197225285371145,6717600,9.970178405583322e-05,339,-1.940552114943526e-09,3.8423296961443925e-07,1.0326222704577503e-05,0.0,933
3324.67,-1017.7677437665278,2.3131490119113074e-06,3.876083732479786e-10,0.0,-5.489568730613349e-07,8.778288519720523e-06,3.1692594885101905e-10,0.0,0.0,2.1972253651284093,6724800,9.090262159143577e-05,339,3.876083732479786e-10,-1.8028251930690384e-07,9.086796744005799e-06,0.0,934
3324.67,-1914.5506635936654,1.956386347043176e-06,3.559637898589431e-08,0.0,-1.0697332949688665e-06,7.41979820177835e-06,1.7644936073493156e-10,0.0,0.0,2.19722531508545,6732000,7.859512274976081e-05,339,3.559637898589431e-08,-1.029607156383004e-06,7.680488710355005e-06,0.0,935
3324.73,-710.3067354384112,3.185231401419322e-06,-1.9885966523106898e-08,0.0,-1.0650436051201845e-06,1.108392637969359e-05,3.737270904083102e-10,0.0,0.0,2.1972252817980196,6739200,0.00012369180911464043,339,-1.9885966523106898e-08,-1.0839782272363519e-06,1.1295282227727343e-05,0.0,936
3324.73,-2429.5154517729216,2.055635521722751e-06,1.6978529080434465e-08,0.0,-1.482561975266203e-06,6.99839921614992e-06,2.1477817888198523e-10,0.0,0.0,2.1972253036341343,6746400,7.587989355751418e-05,339,1.6978529080434465e-08,-1.3208877665926181e-06,7.262994706237545e-06,0.0,937
3324.73,-1942.6829180789894,2.438572032590339e-06,6.671217579470441e-08,0.0,-1.3195618692208756e-06,9.202645198294786e-06,4.664838470021503e-10,0.0,0.0,2.197225331572629,6753600,9.761067373456472e-05,339,6.671217579470441e-08,-1.4725669596372265e-06,9.484986703691078e-06,0.0,938
3324.73,-5462.2307156480965,2.665286159707363e-06,2.3708073708502856e-08,0.0,-1.174718625123653e-06,9.220067808985144e-06,3.409092220132951e-10,0.0,0.0,2.1972252628538342,6760800,0.00010524250749719656,339,2.3708073708502856e-08,-1.0088330268138923e-06,9.496936106141369e-06,0.0,939
3324.73,-791.4840828531319,3.1181779477389047e-06,2.9487977472670998e-08,0.0,-1.0787216162358786e-06,1.1331819819599096e-05,4.707428980873377e-10,0.0,0.0,2.1972253349155344,6768000,0.00012569584838261762,339,2.9487977472670998e-08,-1.0572063981836163e-06,1.1573143271355082e-05,0.0,940
3324.73,-1449.5699343794522,2.3998344989346753e-06,3.511801075558167e-08,0.0,-1.302537352583033e-06,8.976908389659952e-06,2.907729994779316e-10,0.0,0.0,2.1972253463350273,6775200,9.72819604253956e-05,339,3.511801075558167e-08,-1.3051097072427306e-06,9.228548182145387e-06,0.0,941
3324.86,-1396.0123941439263,3.409537329938416e-06,3.6246942483247445e-08,0.0,-1.1505555996675581e-06,1.1890584141714505e-05,4.926529071169144e-10,0.0,0.0,2.197225364519175,6782400,0.0001313142241743819,339,3.6246942483247445e-08,-1.3417217732968093e-06,1.2113781248778032e-05,0.0,942
3324.86,-6263.0613059186,2.1474337303077484e-06,8.764010831528524e-08,0.0,-1.477645768817848e-06,7.950012444494418e-06,2.7056759511206867e-10,0.0,0.0,2.1972253371798804,6789600,8.377885497637294e-05,339,8.764010831528524e-08,-1.2509221846919727e-06,8.223037065715652e-06,0.0,943
3324.86,-6006.561187288179,2.4612859994068157e-06,2.633869073953579e-09,0.0,-1.9915564779656355e-06,9.565868121990929e-06,5.318152062415298e-10,0.0,0.0,2.1972253350984485,6796800,8.937448344169307e-05,339,2.633869073953579e-09,-1.6901652792852253e-06,9.815300654907778e-06,0.0,944
3324.86,-64131.98426450906,2.587051637972058e-06,4.806012808423397e-08,0.0,-2.660236438982769e-06,8.921760555722733e-06,2.57487708096794e-10,0.0,0.0,2.197225308790409,6804000,9.811806138113215e-05,339,4.806012808423397e-08,-2.738777815830158e-06,9.171719712893585e-06,0.0,945
3324.86,-5603.657854480847,2.3271693245610924e-06,2.774919774621796e-08,0.0,-2.500111142295744e-06,8.790300956960097e-06,2.3558425126315255e-10,0.0,0.0,2.1972253457042905,6811200,9.000397530593813e-05,339,2.774919774621796e-08,-2.43132386461106e-06,9.03979203821829e-06,0.0,946
3324.98,-540.7359606560864,3.0398841240298858e-06,4.658991834141904e-08,0.0,-2.63373506489956e-06,1.1550785423089771e-05,4.986158586495369e-10,0.0,0.0,2.1972253317050834,6818400,0.00012226810099579154,339,4.658991834141904e-08,-2.494607876684732e-06,1.1787118747053163e-05,0.0,947
3324.93,-2323.7547173720845,1.9288675350236703e-06,8.033218579072421e-08,0.0,-3.0021453034785293e-06,6.726159060919735e-06,1.7851180477575916e-10,0.0,0.0,2.197225363960973,6825600,7.739749515466912e-05,339,8.033218579072421e-08,-3.0765457103102136e-06,6.975075085556209e-06,0.0,948
3324.93,-3296.6681451242666,2.3641155473912637e-06,6.394223041998844e-08,0.0,-3.1112233160478017e-06,8.15287386453039e-06,3.576542461330932e-10,0.0,0.0,2.1972252960535354,6832800,8.730013942614277e-05,339,6.394223041998844e-08,-2.9845354477045886e-06,8.416929950958305e-06,0.0,949
3324.93,-1952.1359669605938,2.3415642504844366e-06,7.518176332465393e-08,0.0,-2.9485414117460897e-06,8.212584415147354e-06,3.8703006138263474e-10,0.0,0.0,2.197225341708572,6840000,8.813371279043702e-05,339,7.518176332465393e-08,-3.10038157373861e-06,8.49744699042007e-06,0.0,950
3324.93,-818.1658331647941,2.5073030215489404e-06,8.946159870347977e-08,0.0,-2.704300945518457e-06,9.60833219064201e-06,1.829680992055428e-10,0.0,0.0,2.1972253439539955,6847200,0.00010188648059956299,339,8.946159870347977e-08,-2.6815702632333234e-06,9.861874291129339e-06,0.0,951
3324.93,-77379.3243249144,2.2831369629231624e-06,5.554640002236305e-08,0.0,-2.7616211531733427e-06,7.552532194064344e-06,1.7574481131796006e-10,0.0,0.0,2.1972252930882115,6854400,8.402584253456316e-05,339,5.554640002236305e-08,-2.8234257244948494e-06,7.749881702514313e-06,0.0,952
3325.07,-1257.790271737954,3.1195906435866637e-06,3.2022381842397374e-08,0.0,-2.2477529493395795e-06,1.0555362458717354e-05,3.5089653810039667e-10,0.0,0.0,2.197225324152008,6861600,0.00012156113336842965,339,3.2022381842397374e-08,-2.2365963244376354e-06,1.0737179318154076e-05,0.0,953
3325.07,-66141.36536350897,2.1040775103936817e-06,4.146250993046739e-08,0.0,-2.6105142217125098e-06,8.126773299648054e-06,3.3038577674747574e-10,0.0,0.0,2.1972252607471727,6868800,7.944308743796387e-05,339,4.146250993046739e-08,-2.658113240066146e-06,8.396505642137463e-06,0.0,954
3325.07,-56979.99295941726,2.2678372753590013e-06,1.981386967917839e-08,0.0,-2.4083005821172197e-06,8.430275688670776e-06,5.128409090541169e-10,0.0,0.0,2.1972253070779577,6876000,8.588759284206895e-05,339,1.981386967917839e-08,-2.3246020880798194e-06,8.668221889456498e-06,0.0,955
3325.07,-1691.7115969954377,2.390721158071119e-06,3.0242162058617697e-08,0.0,-2.8008460262756946e-06,8.00601895878959e-06,4.082338490851489e-10,0.0,0.0,2.197225307241949,6883200,9.045037683072022e-05,339,3.0242162058617697e-08,-2.8261397883199373e-06,8.240641299696761e-06,0.0,956
3325.07,-1829.202455554759,2.2011855818759056e-06,7.446900067501315e-08,0.0,-2.653791490443096e-06,7.445049659635414e-06,3.2215555501318635e-10,0.0,0.0,2.1972253382205964,6890400,7.814177567203836e-05,339,7.446900067501315e-08,-2.8331955050054637e-06,7.682743812338272e-06,0.0,957
3325.01,-1061.7896529205325,2.4306359344818675e-06,4.1734792146864776e-08,0.0,-2.5467497166617577e-06,8.9897292200109e-06,2.8754458559789393e-10,0.0,0.0,2.197225337142036,6897600,9.569666604593765e-05,339,4.1734792146864776e-08,-2.6410373909244595e-06,9.147753365802465e-06,0.0,958
3325.21,-2418.0365592568264,1.9980189574341504e-06,7.54440337111559e-08,0.0,-2.471807190097876e-06,6.552310585703033e-06,1.9822717032632917e-10,0.0,0.0,2.197225301795535,6904800,7.514212425742506e-05,339,7.54440337111559e-08,-2.425790108863036e-06,6.784645324925593e-06,0.0,959
3325.21,-2361.0400151808517,2.3236768043043703e-06,7.906461424777936e-08,0.0,-1.8553723854329583e-06,8.127437252026499e-06,3.987396770277509e-10,0.0,0.0,2.1972252151291207,6912000,8.346946063387009e-05,339,7.906461424777936e-08,-2.0529566592102604e-06,8.357674717854209e-06,0.0,960
3325.21,-32939.14952037509,2.214342433569098e-06,2.6732194281496266e-08,0.0,-1.2777627464785258e-06,7.806087288904538e-06,3.8319110443677537e-10,0.0,0.0,2.1972252618552632,6919200,8.475007037922255e-05,339,2.6732194281496266e-08,-1.4001982274734925e-06,8.046746010751399e-06,0.0,961
3325.21,-1531.4879606375364,2.540985037484441e-06,4.794151040441089e-08,0.0,-1.323125659633774e-06,9.356419236101951e-06,4.783424831710034e-10,0.0,0.0,2.197225310651083,6926400,0.00010135242971816651,339,4.794151040441089e-08,-1.2420822093454388e-06,9.577982608736236e-06,0.0,962
3325.21,-8986.470260539112,1.692426376751492e-06,5.3345928878052713e-08,0.0,-1.2242481530552227e-06,6.184441432256465e-06,1.4831349111932707e-10,0.0,0.0,2.1972252782091264,6933600,6.320337685544095e-05,339,5.3345928878052713e-08,-1.2889630256604692e-06,6.444514960134539e-06,0.0,963
3325.0,-1267.2702389952935,2.5715111247290374e-06,7.551486653876924e-08,0.0,-9.372842211091251e-07,9.15158406777035e-06,4.154679573166559e-10,0.0,0.0,2.1972253550928107,6940800,0.00010316228198621857,339,7.551486653876924e-08,-1.000858789569772e-06,9.359186306948975e-06,0.0,964
3325.0,-5743.96887584874,2.0661959264697218e-06,8.30949228380954e-09,0.0,-7.346914808800807e-07,7.814209750739143e-06,3.173795271424923e-10,0.0,0.0,2.197225269621642,6948000,8.299150319860238e-05,339,8.30949228380954e-09,-7.296269593209154e-07,8.038824423531953e-06,0.0,965
3325.0,-1935.0867498923042,2.3151273246278074e-06,1.869010532115399e-08,0.0,-7.284012980948116e-07,8.21002810844772e-06,3.38886117589555e-10,0.0,0.0,2.197225263323733,6955200,8.968243336402621e-05,339,1.869010532115399e-08,-6.530386976924822e-07,8.424097810508485e-06,0.0,966
3325.0,-1595.7331732575192,2.0558937235266244e-06,1.8102820252539166e-08,0.0,-1.0203736952759648e-06,7.4380127229222215e-06,2.1782618343288198e-10,0.0,0.0,2.1972253698772857,6962400,7.846175644522596e-05,339,1.8102820252539166e-08,-8.327830421259833e-07,7.662650076249683e-06,0.0,967
3325.0,-1655.5077102925243,1.936175299017476e-06,5.480801659372429e-08,0.0,-1.6932800317301865e-06,7.211843763264321e-06,2.3947919059955503e-10,0.0,0.0,2.197225314473349,6969600,7.43489437423201e-05,339,5.480801659372429e-08,-1.4535302731194257e-06,7.446527201640913e-06,0.0,968
3324.93,-586.6405397959265,2.8794399905738097e-06,6.719080871968196e-09,0.0,-1.7345434652725692e-06,1.0264539862792358e-05,4.960770744054518e-10,0.0,0.0,2.1972252846962563,6976800,0.00010712531923633014,339,6.719080871968196e-09,-1.427882054465793e-06,1.0435185597371565e-05,0.0,969
