P01:episode_rewards,avg_q_selected,explained_variance,epoch_idx,rollout_prob_std,model_prob_std,frames,policy_gradient_loss,grad_norm,policy_entropy,advantage_norm,policy_gradient_bias_correction,q_loss,PMM:episode_rewards,P09:episode_rewards,fps,policy_loss,episode_length,avg_q_retraced
0.0,-9.552227619505651e-06,-inf,322,0.006164174767041075,0.0061556954957204795,2318400,2.5753286564670195e-07,1.5324525668977152e-05,2.195683620278798,0.000633724199218554,3.1288615334217136e-10,7.595417105733293e-09,0.0,0.0,310,2.578457511898554e-07,3324.49,-1.0009257410798811e-05
0.0,-1.209959162262784e-05,-inf,323,0.006243585839352654,0.006235990632872379,2325600,2.126241972059029e-07,1.4262201326066426e-05,2.195641785235632,0.0005759555645602915,-9.108892383766265e-10,6.3010673885963405e-09,0.0,0.0,310,2.117133112174204e-07,3324.49,-1.202413697867734e-05
0.0,-8.69384596724549e-06,-467526987849083.6,324,0.006202517272140732,0.006190491751324207,2332800,2.2059248908414946e-07,1.5863411829610548e-05,2.195665162297153,0.0006399110316448398,9.626468605825891e-10,8.141343469417194e-09,0.0,0.0,310,2.2155513247001237e-07,3324.49,-7.914680448059532e-06
0.0,-2.935876763930107e-06,-inf,325,0.0061617877998377205,0.006152016255610809,2340000,2.3770920309837795e-07,1.996127318939713e-05,2.1956852568580647,0.000849490774123511,-2.3061966379016828e-09,1.0112288586781835e-08,0.0,0.0,310,2.3540300249464243e-07,3324.49,-1.610679971220633e-06
0.0,1.4208666583756246e-05,-inf,326,0.006151292966984476,0.0061442739717224885,2347200,-5.564528979989591e-07,1.4846060672409125e-05,2.195689151752391,0.0006222488194671525,-1.232698664479526e-09,6.926141858382188e-09,0.0,0.0,310,-5.576855985651512e-07,3324.49,1.4545025696430105e-05
0.0,1.3782112156842153e-05,-inf,327,0.0061734797873733835,0.006164216532657741,2354400,-4.2494922139822384e-07,2.1462064435239532e-05,2.1956791290278157,0.0008867716983889562,7.423901793137761e-13,1.3208060883120211e-08,0.0,0.0,310,-4.2494847871968905e-07,3324.45,1.4637533044178262e-05
0.0,1.6814034322715648e-05,-inf,328,0.006160374745489052,0.006159014865433948,2361600,-1.656326380736162e-07,1.400772747353591e-05,2.1956818232996755,0.0005880672918289278,9.923148984182304e-11,6.51482220584103e-09,0.0,0.0,310,-1.6553340619541243e-07,3324.45,1.6570634811081416e-05
0.0,-2.1309772895058753e-06,-inf,329,0.006277076591751119,0.006279742153676809,2368800,-7.684763923622771e-10,1.6112676436428722e-05,2.195619401373561,0.0006525842506865307,-6.83488580956428e-10,7.4486029012305124e-09,0.0,0.0,310,-1.4519680539374685e-09,3324.45,-3.0275982884249134e-06
0.0,2.0308368826311567e-06,-inf,330,0.006153439085206224,0.006162943683439008,2376000,-6.861955280780402e-09,1.3953403838871093e-05,2.195679828562434,0.0006024689095839867,-6.597204978630709e-10,6.2531940132557526e-09,0.0,0.0,310,-7.521675454402911e-09,3324.45,2.038495677160243e-06
0.0,1.613456977785128e-06,-inf,331,0.006151161317857692,0.006152632964593877,2383200,4.7558069176235713e-08,1.6513951688770232e-05,2.1956848490805854,0.0007028560236425785,3.064524700250336e-11,7.564697402887548e-09,0.0,0.0,310,4.7588719686275845e-08,3324.45,1.977592070065417e-06
0.0,-2.22326507057991e-06,-inf,332,0.006165332639954551,0.00615607580845737,2390400,6.340627220616458e-08,1.7125386036469527e-05,2.195683155785162,0.0007329302837767517,-6.8202672728471175e-12,8.948534361783639e-09,0.0,0.0,310,6.339945347619822e-08,3324.45,-2.007715904504404e-06
0.0,-7.755448500835765e-06,-inf,333,0.006153920401878181,0.006154039773145178,2397600,2.306943254087897e-07,1.5948567456050763e-05,2.19568423607362,0.0006601889812126465,6.526708037560333e-11,7.987148828879832e-09,0.0,0.0,310,2.3075959356397353e-07,3324.36,-7.548546206654011e-06
0.0,-9.261704443916927e-06,-inf,334,0.0062168292620358384,0.006224521896034186,2404800,4.5786529233622875e-07,1.6231371789944454e-05,2.1956477246799393,0.0006537267286546279,7.018131914428858e-10,7.3262490708574176e-09,0.0,0.0,310,4.585671116755065e-07,3324.36,-9.526737783988847e-06
0.0,-1.443566380333521e-05,-2549323371751.279,335,0.006232762819120438,0.006247047942866199,2412000,1.142411710884809e-07,1.652941158438434e-05,2.1956361356416307,0.0006646137423484999,-1.587623075348795e-09,8.631502654508411e-09,0.0,0.0,310,1.1265354117085904e-07,3324.36,-1.5310058222610304e-05
0.0,-2.0470547236427186e-05,-349763415664.12006,336,0.006158101545762585,0.006178133966735066,2419200,4.709623825809623e-07,1.9271753854396095e-05,2.1956721849826275,0.000823542871089341,-1.535600208520013e-09,1.1297657287921394e-08,0.0,0.0,310,4.6942678317976884e-07,3324.36,-2.0388093871865053e-05
0.0,-1.7273361041092854e-05,-inf,337,0.006155946118645248,0.0061677202181692386,2426400,3.7983786438028187e-07,1.481067869178069e-05,2.1956773947172867,0.0006284369243079041,-1.1851474833980291e-09,7.113771323708746e-09,0.0,0.0,310,3.786527145553017e-07,3324.36,-1.690027809726073e-05
0.0,-1.163751740045852e-05,-inf,338,0.006158041907474398,0.00616480782768497,2433600,2.439278659383392e-07,2.003874614645447e-05,2.1956790118873433,0.0008362446440362725,-3.886645729402685e-09,1.253766906965844e-08,0.0,0.0,310,2.4004122181509044e-07,3324.35,-1.0636958966942821e-05
0.0,-8.666875321855747e-06,-inf,339,0.006152436341696159,0.006162014728136086,2440800,-6.415577246393016e-08,1.4255107216944783e-05,2.195680240531447,0.000580142490904743,-5.745386408449892e-10,8.44851934592596e-09,0.0,0.0,310,-6.473031635359611e-08,3324.35,-9.420111295199036e-06
0.0,-1.9681141215195353e-05,-404366277575.9363,340,0.0062740977885935795,0.0062866911864359045,2448000,3.0307800762318735e-07,1.8278015837213133e-05,2.1956156342654003,0.0007181344191304405,2.5328013964839077e-09,9.905474406393869e-09,0.0,0.0,310,3.0561080884442955e-07,3324.35,-1.9822398466956694e-05
0.0,-1.3265134150970872e-05,-inf,341,0.006152340901557298,0.006167303229874326,2455200,2.2287435234811182e-07,1.3873820048491276e-05,2.195677605706548,0.0005933549173587228,-1.9650171498275703e-09,6.079342070456788e-09,0.0,0.0,310,2.209093334314986e-07,3324.35,-1.2039720296290814e-05
0.0,-8.828416032551792e-07,-1316948182708.056,342,0.006154167806993303,0.006171949954011118,2462400,1.126253465199417e-07,1.6396783841149557e-05,2.1956752430825004,0.0007145526762696752,-2.565621304595302e-09,8.8593893266757e-09,0.0,0.0,310,1.1005973129725978e-07,3324.35,-1.0773382009346922e-07
0.0,1.9024612283729649e-06,-inf,343,0.0061499475193623875,0.006170411618492964,2469600,9.480639503495115e-08,1.5838753318311535e-05,2.1956759327177013,0.00066685142500028,-8.31771932929253e-10,7.923546982425416e-09,0.0,0.0,311,9.397462496999306e-08,3324.35,2.418856313988828e-06
0.0,1.3738365255778356e-06,-inf,344,0.006162471970328914,0.006184734244838297,2476800,1.8448153295270493e-07,1.771487490748079e-05,2.1956687942573003,0.0007283588994048054,-1.9483725467463913e-09,9.317199587744155e-09,0.0,0.0,311,1.8253316637591627e-07,3324.39,5.965554573192675e-07
0.0,-9.51239193806441e-06,-33287351022209.86,345,0.006217020282438074,0.0062375271784772405,2484000,5.190749855552138e-09,1.5794497773601033e-05,2.195641208379357,0.0006383421687610013,8.712555279702074e-10,7.647470088112677e-09,0.0,0.0,310,6.062004651503561e-09,3324.39,-9.786705390508554e-06
0.0,-9.275063983221407e-06,-inf,346,0.0062247807110435574,0.0062452143743676105,2491200,1.9492207334263365e-07,1.464435678499305e-05,2.1956370432856223,0.000582185513783738,-5.035597138290623e-10,7.03182382786219e-09,0.0,0.0,311,1.944185129606227e-07,3324.39,-9.243962863154313e-06
0.0,-6.466657313491021e-06,-inf,347,0.006162475861829383,0.006186745977906099,2498400,5.356196842489582e-07,1.767778999473501e-05,2.1956678389763247,0.000766155126834948,-1.038195046201936e-09,9.318978216450027e-09,0.0,0.0,311,5.345814907244912e-07,3324.39,-7.195337185199335e-06
0.0,-1.29960421343239e-05,-inf,348,0.006157818059363063,0.006179369317907249,2505600,4.116107991794031e-07,1.491041500997399e-05,2.195671415234369,0.0006216885733876177,-1.5317893242837864e-09,6.772481907329788e-09,0.0,0.0,311,4.1007901143880287e-07,3324.39,-1.2829855715078713e-05
0.0,-7.998997600364831e-06,-101607177524.4824,349,0.006159507701227852,0.006165258989541377,2512800,2.9116606818380087e-07,2.0272347898837883e-05,2.195678531555042,0.0008565292994531164,-1.794079456926366e-09,1.1708973556823487e-08,0.0,0.0,311,2.893719813426785e-07,3324.4,-8.244646500309319e-06
0.0,-6.065012851587555e-06,-inf,350,0.00614220655732665,0.006143445067696528,2520000,9.077438204235583e-08,1.1368575779208376e-05,2.195689010027224,0.0004687410067985336,1.0197162328447424e-09,5.614550959427721e-09,0.0,0.0,311,9.179409996637717e-08,3324.4,-6.108587452332953e-06
0.0,-1.0151700283997465e-05,-2093053130411.3699,351,0.006239457191688763,0.006239673679524531,2527200,1.4323862016411907e-07,1.6414696989259086e-05,2.1956395416978807,0.0006836279058811688,-4.32442384834123e-10,7.701795836098375e-09,0.0,0.0,311,1.4280618336480456e-07,3324.4,-9.302022936160548e-06
0.0,-7.454905734136441e-06,-inf,352,0.006152219486536172,0.006162187961994537,2534400,6.941214687705169e-08,1.4866101782122337e-05,2.195679860077207,0.0006111107604266384,-2.619248814601125e-09,6.814234581397027e-09,0.0,0.0,311,6.679289957337125e-08,3324.4,-8.511661762242881e-06
0.0,-1.945520045824521e-05,-inf,353,0.006172775174842202,0.0061976829164897985,2541600,7.006392445400216e-07,1.9046494527457294e-05,2.1956620425175104,0.0007978438311887919,-2.6348943363649223e-10,9.914122235325246e-09,0.0,0.0,311,7.003757517703727e-07,3324.4,-2.0129933361117547e-05
0.0,-1.9170869209476094e-05,-309982119901.03894,354,0.006163297464945427,0.006190704765992003,2548800,4.985628380292981e-07,1.6355796824774533e-05,2.1956655979629547,0.000695350970132704,-5.751686075961521e-10,8.274884274215001e-09,0.0,0.0,311,4.979876653782036e-07,3324.4,-1.977046999327863e-05
0.0,-2.6060587033907488e-05,-inf,355,0.006172126504363463,0.006208671222147704,2556000,5.488398062318729e-07,1.8231934749241774e-05,2.1956565858005845,0.0007695896164661689,-1.1881422040836764e-09,1.0521163602924829e-08,0.0,0.0,311,5.47651662111264e-07,3324.33,-2.550439688531225e-05
0.0,-2.156528002141988e-05,-inf,356,0.0062038119022165324,0.006241076063671491,2563200,5.180997651169127e-07,1.5310651678438718e-05,2.1956396513420438,0.0006425679127472081,-1.279015197880625e-10,6.59031753793965e-09,0.0,0.0,310,5.179718565537361e-07,3324.33,-2.0627375800806534e-05
0.0,-1.8229698625235815e-05,-inf,357,0.006234612447756622,0.006271798545888887,2570400,5.547384979383866e-07,1.5060637802769017e-05,2.1956234564604586,0.0006114919052599238,-2.333329479816219e-10,6.9203859871775365e-09,0.0,0.0,311,5.545051591352217e-07,3324.33,-1.801961320906129e-05
0.0,-1.5490244920842527e-05,-inf,358,0.006162485495596513,0.006189924729236515,2577600,5.168845451776446e-07,1.7831979119117804e-05,2.1956659557958127,0.0007457571261170476,-1.0157932598830062e-09,8.123106636333348e-09,0.0,0.0,311,5.158687449470828e-07,3324.33,-1.6113964674279304e-05
0.0,-1.260469219519932e-05,-inf,359,0.006166085606002902,0.0061856224440548216,2584800,3.463817958808612e-07,1.4337950842149491e-05,2.1956679568782684,0.0005967496631666136,5.921941843062645e-10,6.6049961053189846e-09,0.0,0.0,311,3.4697398599404006e-07,3324.33,-1.2631936839379268e-05
0.0,-1.4235075317734515e-05,-133162857059.18066,360,0.0061663652027811764,0.006181272777578443,2592000,2.7064200376545087e-07,1.9440414264391054e-05,2.1956702172566973,0.000840695999512578,4.585862435567403e-10,1.1903622850469797e-08,0.0,0.0,311,2.7110059520507655e-07,3324.3,-1.3458543077209595e-05
0.0,-6.072147720501605e-06,-inf,361,0.00616152628054522,0.006172334488565053,2599200,2.3581529418886773e-07,1.3754433137525701e-05,2.1956746206712476,0.0005627275232008118,-1.5435283471045443e-10,6.24003333645048e-09,0.0,0.0,310,2.3566094062956275e-07,3324.27,-6.203552864281779e-06
0.0,9.800938344470689e-07,-5341524531892.889,362,0.006240688122737009,0.0062371299176268045,2606400,-1.555087753641042e-08,1.5665979995291206e-05,2.1956408577883297,0.0006481491758542448,1.7905806663120675e-09,7.2836630078294905e-09,0.0,0.0,310,-1.3760297289865358e-08,3324.27,1.7216173281211847e-06
0.0,1.2170323868201557e-05,-inf,363,0.006167378065154133,0.006149602171597835,2613600,-2.959415542417433e-07,1.3741668916404253e-05,2.1956859580928056,0.000572608304985183,1.089437807859913e-09,6.662398594985492e-09,0.0,0.0,310,-2.9485211855924215e-07,3324.27,1.234668246476248e-05
0.0,1.2209287676551742e-05,-inf,364,0.006162175171710227,0.006142324437306094,2620800,-1.856637266210914e-07,2.0525622447649048e-05,2.195689818257033,0.0008817819447893888,-3.0359620347199213e-10,1.0930242041135113e-08,0.0,0.0,310,-1.8596732691062498e-07,3324.27,1.1115796020035497e-05
0.0,1.5140983093220728e-06,-inf,365,0.0061539831757915055,0.00613899014996138,2628000,1.2622786687321855e-07,1.5836163880430113e-05,2.1956914792552826,0.0006610933702085478,2.4530988450222585e-09,7.459103592936269e-09,0.0,0.0,310,1.2868096365823998e-07,3324.27,9.354534836708647e-07
0.0,2.9140166556380546e-06,-1295425805482.5652,366,0.006160256770653798,0.006131654493923413,2635200,1.079392605941536e-08,1.708137225653005e-05,2.1956951937410567,0.0007307543538991614,1.3427219802468822e-09,1.0313787200999025e-08,0.0,0.0,310,1.2136649243929354e-08,3324.14,3.892249663485972e-06
0.0,1.2597309676266453e-05,-inf,367,0.006173513989659056,0.006137676474757778,2642400,-3.6733775729874367e-07,1.4063210233514504e-05,2.195691759166894,0.00059680380683322,6.517649236044971e-10,5.8604364967621944e-09,0.0,0.0,310,-3.666859945642849e-07,3324.14,1.261547687487481e-05
0.0,8.035534944270084e-06,-inf,368,0.006208305165501775,0.006184200836214971,2649600,-6.423521557330502e-08,1.4423143754307526e-05,2.1956678619334307,0.0005745014766791875,2.1081966316065774e-09,6.528757786072416e-09,0.0,0.0,310,-6.212702241402449e-08,3324.14,7.100752216768933e-06
0.0,1.592202039940834e-06,-inf,369,0.006140126780084477,0.0061124937855281305,2656800,-4.716401942668005e-08,1.5690137695939642e-05,2.1957047637713654,0.0006582562569870484,1.5931751026462473e-09,7.733993846508402e-09,0.0,0.0,310,-4.557084371236312e-08,3324.14,1.631324831117628e-06
0.0,-7.162307816410625e-06,-inf,370,0.006140084908665381,0.006116511601407732,2664000,1.8009738755494653e-07,1.4656410267251285e-05,2.1957027447034445,0.0006284085858696348,-1.3868409663331577e-09,7.098465693436474e-09,0.0,0.0,310,1.7871053537201118e-07,3324.14,-7.294578818707868e-06
0.0,-7.416575516934586e-06,-inf,371,0.006156869026537856,0.0061268325313856755,2671200,-6.984225027810615e-08,1.9126132269839097e-05,2.195697671348456,0.000842188122776619,1.1181768717161458e-10,1.0365874255178459e-08,0.0,0.0,310,-6.973043327259831e-08,3324.1,-8.04162689235413e-06
0.0,-1.3079086973537364e-05,-inf,372,0.006147374915546582,0.006116809939409901,2678400,1.4756636541584457e-07,1.2909927854388e-05,2.1957027240714644,0.0005595198171202644,3.129229386992789e-10,5.632254842815505e-09,0.0,0.0,310,1.4787928178981456e-07,3324.3,-1.3571631108074347e-05
0.0,-1.2814461065879216e-05,-514171082993.9775,373,0.006223044080313469,0.006192056387142686,2685600,2.269331528639548e-07,1.600373626352115e-05,2.1956640218487147,0.0006532450993229427,2.2460066794416484e-09,7.085867225771845e-09,0.0,0.0,310,2.2917916184751405e-07,3324.3,-1.3019443293140963e-05
0.0,-2.115397246906892e-05,-inf,374,0.006156811031645961,0.006132422893958439,2692800,4.088689544998415e-07,1.4341920946149516e-05,2.195694768321864,0.0006016936972879099,9.66327970083536e-10,6.847933265948667e-09,0.0,0.0,310,4.0983528258643443e-07,3324.3,-2.0462443500376372e-05
0.0,-1.1138694250148537e-05,-inf,375,0.006144220656925318,0.006119772858003078,2700000,5.087176736397833e-07,1.715974881803145e-05,2.1957012365731905,0.000734502602179284,-6.699555512128102e-10,8.41472482287413e-09,0.0,0.0,310,5.080477186378812e-07,3324.3,-1.1305959945899683e-05
0.0,-1.2758028912961952e-05,-inf,376,0.006137479165687212,0.006101508872114152,2707200,1.8381595276376404e-07,1.4953650741475956e-05,2.1957102792035963,0.0006181939818423858,1.8057897721777761e-09,6.956360072705787e-09,0.0,0.0,310,1.856217385255144e-07,3324.3,-1.2110979175990572e-05
0.0,-1.1089955665436912e-05,-429725565356.0389,377,0.006136391052850596,0.006092886991798094,2714400,1.7445834127604987e-07,1.673610096677093e-05,2.1957145622755365,0.0007222802327533547,2.9408304303708967e-09,9.098694775589862e-09,0.0,0.0,310,1.7739917445787926e-07,3324.2,-1.2344434501398083e-05
0.0,-1.638271493591957e-05,-inf,378,0.006160391488921873,0.006112460774343667,2721600,2.9953241967889836e-07,1.3681993689095336e-05,2.19570452183012,0.0005898226991533623,2.1527203130505825e-09,5.782560221975453e-09,0.0,0.0,310,3.0168513753708616e-07,3324.2,-1.627932030121176e-05
0.0,-1.8198913102882185e-05,-33519260948.85635,379,0.006210728659523681,0.006166809218388701,2728800,4.8933913925104e-07,1.5584844770715893e-05,2.195676540811226,0.0006443959501510507,1.7899273551365213e-09,5.870795462554255e-09,0.0,0.0,310,4.911290652963989e-07,3324.2,-1.8474334845801646e-05
0.0,-1.4074621985422537e-05,-inf,380,0.00613193310722068,0.006093883913431672,2736000,2.5966302030500395e-07,1.3649270071233371e-05,2.195713961591166,0.0005797821805476038,9.457622812776266e-10,6.079177149957623e-09,0.0,0.0,310,2.606087853417075e-07,3324.2,-1.307856210227179e-05
0.0,-9.530973258290575e-06,-inf,381,0.006135893134746753,0.0060853068246016755,2743200,3.4345671776417775e-07,1.3939336857093358e-05,2.1957181355066173,0.0006086347180365166,9.054871727707511e-10,6.407535234786045e-09,0.0,0.0,310,3.443622028698366e-07,3324.2,-9.038769122875103e-06
0.0,-8.378128435036124e-06,-inf,382,0.006133705192036566,0.006086355616771286,2750400,2.3393946429485665e-07,1.6023748660704776e-05,2.195717473802456,0.0006884354424943216,-5.006604249105155e-10,7.949424394578725e-09,0.0,0.0,310,2.3343880281107362e-07,3324.2,-8.293333257520292e-06
0.0,-4.98660069060877e-06,-inf,383,0.006128011827804296,0.006078069903259536,2757600,3.017145319862889e-07,1.3601715784607109e-05,2.195721531586041,0.0005663749117807125,1.7843251078284897e-09,6.0835275364879915e-09,0.0,0.0,310,3.034988579985945e-07,3324.3,-4.996662114508798e-06
0.0,-1.0971414825970258e-05,-inf,384,0.006200492796543542,0.0061502845816329,2764800,3.2168818988996514e-07,1.3434904761392463e-05,2.1956847580179337,0.0005558333700628124,3.972252366515211e-09,5.492370258898145e-09,0.0,0.0,310,3.2566044505021544e-07,3324.3,-1.1517237660247325e-05
0.0,-8.526343740773131e-06,-inf,385,0.006144175493927111,0.006093870232734218,2772000,6.342750986250123e-08,1.3619396143251596e-05,2.195713602414838,0.0005585659151403983,7.478308380637449e-10,6.29551724380448e-09,0.0,0.0,310,6.417534392281053e-08,3324.3,-7.928614887161278e-06
0.0,-2.501589155605651e-06,-inf,386,0.006131145107497033,0.006088258688641149,2779200,-3.328538368871855e-07,2.1057330162711754e-05,2.1957164440079344,0.0008825043440441775,2.2720234259452987e-09,1.130350559551358e-08,0.0,0.0,310,-3.3058181689507624e-07,3324.3,-1.3188120771485184e-06
0.0,4.596804946578039e-06,-3087112410705.8203,387,0.006135856630416123,0.006091654204453031,2786400,1.3406945631645936e-07,1.4647498762528083e-05,2.195714848621812,0.0006004022226669284,5.99596219637237e-10,6.70658879396419e-09,0.0,0.0,310,1.3466905023242314e-07,3324.3,4.420072899448965e-06
0.0,-4.012163734645103e-06,-16059760770646.32,388,0.006145310224490371,0.006105459706507043,2793600,-1.4494467677342586e-07,1.9112908069937626e-05,2.1957079563090987,0.000812807235514825,8.62496785552644e-10,9.757059848627548e-09,0.0,0.0,310,-1.4408217901180676e-07,3324.17,-4.643624945220174e-06
0.0,4.926426623452942e-08,-inf,389,0.006133984217497831,0.00609253360904635,2800800,-5.975177470371948e-08,1.3205634405110831e-05,2.1957141981616854,0.0005352013067156797,1.2373464156855414e-09,5.598872014056238e-09,0.0,0.0,310,-5.8514422738915113e-08,3324.17,7.39099028614909e-07
0.0,4.738005222418727e-06,-358372095294.41486,390,0.00620936669021224,0.006165902428975743,2808000,-1.4712448405242047e-09,1.5134690704894924e-05,2.1956770106818935,0.0006134527969444055,3.2327012604266602e-09,6.988685249054277e-09,0.0,0.0,310,1.7614550450338722e-09,3324.17,4.90037090091692e-06
0.0,5.434524602757035e-06,-inf,391,0.006119541062156684,0.006075304151302026,2815200,-3.336924573181323e-07,1.3847961940615538e-05,2.1957228999856917,0.0006031951551449718,5.958641726569394e-10,6.555031661613999e-09,0.0,0.0,310,-3.330965967658397e-07,3324.17,4.761487480491851e-06
0.0,4.073831660997417e-06,-inf,392,0.006130392328440581,0.00607520542286765,2822400,1.693062747799691e-07,1.2965537536726797e-05,2.1957228510058115,0.000562632196443968,1.3521917718531264e-09,5.269379515336667e-09,0.0,0.0,310,1.7065846169128124e-07,3324.17,3.94045449674421e-06
0.0,-1.1720475933612715e-06,-16834407770242.59,393,0.006124423923194986,0.006071561703416655,2829600,-2.730383500071216e-08,1.586700853057639e-05,2.195724685515791,0.0006945552183623778,6.956567832750038e-10,7.1209602314610456e-09,0.0,0.0,310,-2.6608177257470186e-08,3324.17,-2.303841321842138e-06
0.0,-3.967527586743317e-06,-inf,394,0.006128388689904814,0.006063499960619661,2836800,-4.0009263475441213e-08,1.3241955157513964e-05,2.195728689432144,0.0005635889909682574,1.344747241166499e-10,5.669856900494964e-09,0.0,0.0,310,-3.9874792034051814e-08,3324.3,-4.149716546700452e-06
0.0,-9.144351529032844e-06,-inf,395,0.006182904094956549,0.006127463274354499,2844000,6.547186010371617e-08,1.3694031398350716e-05,2.1956960667788037,0.0005436454423377904,1.2805007079129602e-09,5.127279211490772e-09,0.0,0.0,310,6.675236083731127e-08,3324.3,-9.432781170238244e-06
0.0,-1.8326243504639528e-05,-inf,396,0.006146687865589878,0.006095849789313174,2851200,3.4742130271917897e-07,1.2256622852786404e-05,2.195712387826708,0.000508209932072568,-1.6841618277305915e-10,5.2032018849592634e-09,0.0,0.0,310,3.472528839363437e-07,3324.3,-1.926024571167502e-05
0.0,-2.5075294848448194e-05,-inf,397,0.006129851447832253,0.006081278923425883,2858400,5.712362456618145e-07,1.4791419793802074e-05,2.1957199440336734,0.0006283838815722577,-3.2422084526089533e-10,6.345324891395322e-09,0.0,0.0,310,5.709120248893979e-07,3324.3,-2.5193426948474568e-05
0.0,-2.655055169237096e-05,-inf,398,0.006120032477740779,0.006079282412057861,2865600,4.157915126663501e-07,1.1173266294665444e-05,2.195720859444331,0.0004725211212407596,7.77992046190235e-11,4.176072256277488e-09,0.0,0.0,310,4.1586931499385836e-07,3324.3,-2.6280933036571902e-05
0.0,-2.470671802684207e-05,-94501845867.85625,399,0.006124600824067201,0.006089587927433766,2872800,6.739015714657903e-07,1.5031143485757625e-05,2.195715774688771,0.0006532884118725918,-2.363216467637603e-09,7.2086203526013275e-09,0.0,0.0,310,6.715383519004616e-07,3324.46,-2.456612519636495e-05
0.0,-2.2542144094330755e-05,-inf,400,0.0061236672007500955,0.006090325588704132,2880000,5.338728389266596e-07,1.1935261489298335e-05,2.195715362022794,0.000497851865232853,7.673308852813182e-10,4.477120077253734e-09,0.0,0.0,310,5.34640170696565e-07,3324.46,-2.2062499599867024e-05
0.0,-1.6523750787245058e-05,-21309252536.095085,401,0.006225464153731803,0.006196511450270438,2887200,3.8526435815076776e-07,1.46383974128345e-05,2.195661285081238,0.0005874368991354884,2.0485877060927245e-09,6.3079910783187315e-09,0.0,0.0,310,3.8731294551442866e-07,3324.46,-1.564623537812319e-05
0.0,-1.6414406710928742e-05,-inf,402,0.0061257415997975845,0.006094759852550283,2894400,4.6745715201091775e-07,1.335322914855012e-05,2.195713221048896,0.0005804192335046892,1.3667662246720048e-09,5.486437565490279e-09,0.0,0.0,310,4.6882392380020677e-07,3324.46,-1.6520290843161547e-05
0.0,-1.9719011801013775e-05,-inf,403,0.0061107882942996305,0.006073474311175747,2901600,4.056103488391046e-07,1.4093588855366566e-05,2.1957239971687272,0.0006210772661257244,1.2869760038456783e-09,5.622941821390227e-09,0.0,0.0,310,4.0689732390078e-07,3324.46,-1.9467942884929095e-05
0.0,-1.6030101424248836e-05,-inf,404,0.0061215604071088985,0.0060874726550367774,2908800,4.748857715279028e-07,1.4059614117769894e-05,2.1957170835153135,0.0006222997914371489,1.0374238385571659e-09,6.450381815801158e-09,0.0,0.0,310,4.759231970258616e-07,3324.46,-1.5773318211633146e-05
0.0,-1.0191467984855706e-05,-2362187541386.6206,405,0.00612205778384734,0.006084463023192559,2916000,1.6917550616838614e-07,1.2940889128011922e-05,2.1957186586421633,0.0005448061193706795,-1.4151188122962553e-09,5.5344300637550895e-09,0.0,0.0,310,1.6776038464805067e-07,3324.46,-9.18302351945484e-06
0.0,-1.0078792474075952e-05,-inf,406,0.006187530371992449,0.006160517375794284,2923200,3.012197210117669e-07,1.3096216416653366e-05,2.1956798838244542,0.0005470099224935944,1.4749363334738145e-09,5.260091996873849e-09,0.0,0.0,310,3.026946583606008e-07,3324.46,-9.673891649223757e-06
0.0,-8.32778472041722e-06,-inf,407,0.00616892994616166,0.006144728194922208,2930400,1.6043961163705916e-07,1.290934856035698e-05,2.195688035223219,0.0005323355965845528,1.293066221678037e-09,5.251686953266711e-09,0.0,0.0,310,1.6173267144922862e-07,3324.46,-8.154631633903e-06
0.0,-1.3427764314592628e-05,-inf,408,0.006123434969854774,0.00610496425249727,2937600,5.423761411749515e-07,1.874300914623368e-05,2.195708597381279,0.0008009480478958226,7.086408005230784e-10,1.112257912229415e-08,0.0,0.0,310,5.430847837219691e-07,3324.46,-1.3815382984699515e-05
0.0,-1.4232719261424373e-05,-inf,409,0.006130800608985332,0.006107125651010031,2944800,3.627640365131871e-07,1.197628992262986e-05,2.1957073853413265,0.0005123832955051252,1.7024216530000243e-09,5.069512302448121e-09,0.0,0.0,310,3.644664580873756e-07,3324.46,-1.3394074127345015e-05
0.0,-1.217340194662209e-05,-204396325152.59586,410,0.006116251786881269,0.006089220367182322,2952000,3.2902032710339274e-07,1.827456280115176e-05,2.195716293056806,0.0008028555712666584,3.7750434278744195e-10,1.0281452003819415e-08,0.0,0.0,310,3.29397826477998e-07,3324.61,-1.2593959989853103e-05
0.0,-1.3215812117231936e-05,-inf,411,0.006115923220397676,0.006085683260834899,2959200,3.838489002517885e-07,1.1348401835258158e-05,2.1957180707921427,0.000480173254377527,5.378463184161106e-10,4.693283840435961e-09,0.0,0.0,310,3.8438674522204245e-07,3324.61,-1.3605606587305219e-05
0.0,-1.0050482195557736e-05,-15.179103233246577,412,0.006201426026296788,0.006171701699292052,2966400,2.1123395742663821e-07,1.3688149977267373e-05,2.1956743339035247,0.0005609121583145478,2.321022119337791e-09,6.545032577234503e-09,0.0,0.0,310,2.1355498112425004e-07,3324.61,-9.042388884733466e-06
0.0,-2.3086070073267268e-06,-107983371771878.27,413,0.006109482763943671,0.006079653041072623,2973600,1.7927443182591628e-07,1.2777899823630436e-05,2.19572127371238,0.0005209513987376819,1.8611028997590384e-09,5.7510541483507396e-09,0.0,0.0,310,1.8113554055909697e-07,3324.61,-1.8632833919440053e-06
