frames,clip_fraction,episode_length,policy_entropy,value_loss,policy_loss,PMM:episode_rewards,advantage_norm,P01:episode_rewards,approx_kl_divergence,epoch_idx,explained_variance,grad_norm,fps,P09:episode_rewards
2560000,0.1075927734375,652.88,1.659167231619358,1.88285896605812,-0.007709136454650434,2343.25,15.968719160556793,400.0,0.0014430237439004216,250,0.7632579747587442,2.8192932787592477,232,4477.5
2570240,0.11826171875,652.43,1.6607319824397564,1.5086174956522882,-0.009317828136408935,2230.75,15.968719214200974,472.5,0.0015762484965651919,251,0.8017684698104859,2.5189841071941883,232,4452.5
2580480,0.1333251953125,642.71,1.6553666390478612,1.3733623472973704,-0.010403581886930625,2082.0,15.968719458580017,497.5,0.0016465479484966978,252,0.8442712634801864,2.6919240397508113,232,4427.5
2590720,0.117529296875,653.54,1.6691381819546223,1.339169589197263,-0.009551859646308003,2126.75,15.968719351291657,525.0,0.0015739615887472229,253,0.8205101512372494,2.430951589412913,232,4330.0
2600960,0.1373291015625,638.5,1.6693822927772999,1.3937796182464808,-0.009997504104103428,2023.75,15.968719244003296,525.0,0.001715239993621118,254,0.7966439228504896,2.3755123442156,232,4257.500000000001
2611200,0.128466796875,642.96,1.6538444295525552,1.346474220138043,-0.009423864325799513,2047.0,15.968719285726547,525.0,0.0016715089970720538,255,0.8239825624972582,2.494696849609567,232,4225.0
2621440,0.13857421875,634.16,1.656430945545435,1.7761113042011858,-0.010457277918612817,2024.25,15.96871919631958,500.0,0.0017334724766332101,256,0.8259835243225098,2.804144098096491,232,4250.0
2631680,0.1395751953125,636.53,1.663539719581604,1.5725286988308653,-0.011166841871454381,2037.75,15.968719321489335,500.0,0.0018382536341736068,257,0.8533919025212526,2.5261792199617537,232,4255.0
2641920,0.1325439453125,644.34,1.6485392816364766,1.8407078052405268,-0.008165166595790651,2136.5,15.968719351291657,500.0,0.0015415848277715509,258,0.7880573112517595,2.478657525332936,232,4300.0
2652160,0.1201416015625,636.43,1.6593428008258342,1.9846932920627296,-0.008945576730184257,2112.75,15.968719238042832,497.5,0.001547601078482681,259,0.830870333686471,3.3978059684922024,232,4307.5
2662400,0.109619140625,648.93,1.6605182237923146,1.7558212425559758,-0.008033132669515908,2236.25,15.968719291687012,500.0,0.0013959629470836317,260,0.8005662430077791,2.84057916215622,232,4402.5
2672640,0.1091552734375,641.21,1.6806716285645962,2.0102667334023865,-0.007703147600841476,2262.0,15.968719160556793,500.0,0.0012573843581438848,261,0.7732598174363374,2.750204854940413,232,4450.0
2682880,0.118310546875,632.76,1.6749352388083936,1.9921169014647604,-0.008376518106888397,2247.75,15.968719363212585,525.0,0.001712654026823978,262,0.7495365910232067,3.1964735631522783,232,4427.5
2693120,0.13388671875,634.13,1.6590876296162604,1.6679540312150494,-0.009669004715033225,2197.75,15.968719255924224,522.5,0.0015606119438306414,263,0.7873007234185934,2.3350173528381815,232,4405.000000000001
2703360,0.0871826171875,653.6,1.6585311628878117,1.9471572401933372,-0.00678835948856431,2344.0,15.96871930360794,550.0,0.0011761983562511152,264,0.7758719548583031,2.8231987920540353,232,4452.5
2713600,0.114892578125,664.08,1.6658734582364558,1.9678536681458354,-0.010185793546588684,2328.75,15.968719255924224,550.0,0.0014976236349244602,265,0.7913313761353493,2.424943696120108,232,4450.0
2723840,0.105224609375,660.52,1.6733252935111522,2.049938485678285,-0.008824252819613321,2281.0,15.968719220161438,500.0,0.0013874867358029906,266,0.7732173904776574,3.7942433223546055,232,4382.500000000001
2734080,0.1257568359375,665.31,1.659535539150238,1.470200331415981,-0.01009993339976063,2288.75,15.968719273805618,500.0,0.0015478428115731169,267,0.7613217908889055,2.305365530767646,232,4350.0
2744320,0.1135986328125,685.87,1.6673103384673595,1.825788128748536,-0.007338309722399572,2411.75,15.96871926188469,500.0,0.001326328893208378,268,0.6901168584823608,2.6036173919293146,232,4382.500000000001
2754560,0.107666015625,700.11,1.6701150037348271,1.608474916126579,-0.00963550049564219,2477.25,15.968719220161438,425.0,0.0013404109310844003,269,0.8026020843535662,2.480969985622805,232,4477.5
2764800,0.11376953125,683.29,1.6500488385558127,1.8368822853080928,-0.009210484282812103,2446.25,15.96871920824051,425.0,0.0013893931734859347,270,0.8226914718747139,2.9104240945468804,232,4452.5
2775040,0.10947265625,672.76,1.6518249832093717,2.4732281574979424,-0.007795412987979944,2392.75,15.968719285726547,425.0,0.0013569339955896995,271,0.7895978793501854,3.268975894718218,232,4450.0
2785280,0.1253662109375,684.61,1.656600483506918,2.133823216939345,-0.009216398881471832,2569.5,15.968719226121902,450.0,0.001398201469953987,272,0.8260539691895247,3.0819096831740134,232,4450.0
2795520,0.1045654296875,675.39,1.6556635558605195,2.1174094240181147,-0.008471703261966468,2483.5,15.96871926188469,472.5,0.0012606528183827191,273,0.7773623898625374,2.8779707692788046,232,4452.5
2805760,0.1110107421875,676.96,1.6629705987870693,1.9758425862062723,-0.009226259822389693,2440.25,15.96871908903122,472.5,0.0013121473614663773,274,0.8202966008335352,3.1797754796489164,232,4477.5
2816000,0.1064697265625,684.04,1.6753330387175083,2.2464239234104753,-0.007175311945320573,2491.75,15.9687191426754,447.5,0.0013414728487990974,275,0.7240793470293283,3.2028178094590913,232,4452.5
2826240,0.118359375,701.76,1.665649488568306,1.5621929956134408,-0.010460912511916831,2607.25,15.968719214200974,522.5,0.0013742140029481876,276,0.8017591197043658,2.50657288002704,232,4500.0
2836480,0.12119140625,698.24,1.653983710706234,2.0161860833875833,-0.008582280495829764,2598.5,15.968719410896302,500.0,0.0014926820595978147,277,0.8111641250550747,2.6518579309141397,232,4507.500000000001
2846720,0.1140625,695.92,1.6615902587771416,1.8109713935293257,-0.008200282115285517,2545.75,15.968719267845154,475.0,0.0013643707748773627,278,0.797169242054224,2.7791186570570727,232,4500.0
2856960,0.1112060546875,692.29,1.6815557293593884,1.5023777678143233,-0.00885021992471593,2439.75,15.96871930360794,497.5,0.001441802390593557,279,0.7973204344511032,2.3630108093365925,232,4477.5
2867200,0.132177734375,685.83,1.6766146436333655,1.3426675377879291,-0.009563803252240178,2400.25,15.96871936917305,497.5,0.001719721201198237,280,0.8017657358199358,2.401662197264289,232,4477.5
2877440,0.1177490234375,692.99,1.6713045172393322,1.728818957414478,-0.008683873590780423,2353.5,15.968719255924224,500.0,0.0015387100859701303,281,0.8231684282422066,2.7729552052058963,232,4427.5
2887680,0.1230224609375,663.13,1.6732691131532191,0.8653449417091906,-0.010821361595117197,2151.5,15.968719398975372,525.0,0.0014762785094152133,282,0.8565608270466327,2.1339631955771345,232,4402.5
2897920,0.1013671875,650.33,1.6757481768727303,1.5463964611757546,-0.008690876710170414,2047.5,15.968719321489335,547.5,0.0015369539905751598,283,0.8208154205232858,2.294170431665215,232,4330.0
2908160,0.0857177734375,649.5,1.6810939610004425,2.0753498654812574,-0.006812549758251407,2004.75,15.968719327449799,547.5,0.0011143821613135217,284,0.7681693095713854,3.0718730429021486,232,4330.0
2918400,0.088427734375,648.79,1.6810722261667252,2.06723828939721,-0.007138437997855363,2038.25,15.968719255924224,547.5,0.001068621061688494,285,0.76786875911057,2.7601996161301177,232,4327.5
2928640,0.09609375,660.61,1.6584985084831714,2.5503118870779873,-0.008558304289908846,2169.5,15.968719404935836,547.5,0.001186728220620023,286,0.7638297069817781,2.9492479753580225,232,4352.5
2938880,0.10185546875,665.17,1.6562211632728576,2.111029621725902,-0.008040325841648155,2393.5,15.968719255924224,525.0,0.0013192121505202392,287,0.7640568535774946,2.8015557852183735,232,4450.0
2949120,0.106005859375,681.73,1.6561655230820178,2.780084941955283,-0.007549914155788429,2590.0,15.968719363212585,547.5,0.0012311746636218238,288,0.7719359152019024,3.4529898139915067,232,4530.0
2959360,0.1197265625,698.76,1.6650992907583713,1.4923615896143019,-0.007445678114163456,2682.75,15.968719226121902,547.5,0.0013057740991033611,289,0.7900580935180187,2.785051108366774,232,4530.0
2969600,0.083837890625,696.82,1.6702224522829057,2.5107873914763332,-0.005104891091286845,2699.25,15.968719202280045,525.0,0.0009582609808720992,290,0.731510004401207,3.638559977870358,232,4502.5
2979840,0.1106689453125,693.47,1.674395749717951,1.4551788253709674,-0.008015100923148565,2763.0,15.968719345331191,522.5,0.0015011648436146759,291,0.7871660012751818,2.8077994736337573,232,4502.5
2990080,0.104443359375,690.83,1.6669716328382491,2.234627057192847,-0.007873801038658711,2813.5,15.968719172477723,500.0,0.0011906291112499072,292,0.7831395778805017,2.620079024523462,232,4502.5
3000320,0.0906005859375,693.66,1.6615747436881065,2.8988912584260107,-0.006817170829526731,2802.0,15.968719226121902,522.5,0.0010721226124534283,293,0.7721472986042499,3.224654453054865,232,4500.0
3010560,0.10693359375,694.44,1.6556191556155682,2.459596478380263,-0.008660710227923118,2820.0,15.968719315528869,547.5,0.0012949493177305872,294,0.805132944136858,2.9469817161954053,232,4475.0
3020800,0.1168701171875,695.55,1.658725881576538,2.0880788520211353,-0.009300089937460143,2834.25,15.96871920824051,525.0,0.0013700796258153027,295,0.8297582816332578,2.7064759038782595,232,4477.5
3031040,0.118212890625,705.86,1.6510805994272233,2.4452588255517185,-0.006776924072073598,2980.0,15.968719244003296,572.5,0.0013184360841823261,296,0.767799400165677,3.192998698820152,232,4502.5
3041280,0.098779296875,704.49,1.6593708962202072,1.6043038084171712,-0.007674885424785316,2950.75,15.968719214200974,572.5,0.0012184203918199424,297,0.8183970112353564,3.4276052164821507,232,4530.0
3051520,0.1037841796875,716.23,1.6555103436112404,2.2199175975285472,-0.0069078282667760504,3134.25,15.96871926188469,620.0,0.0011558868821115661,298,0.7775434549897909,3.769279343512556,232,4530.0
3061760,0.122900390625,715.94,1.640889398753643,1.7162494602613152,-0.00877001855915296,3097.25,15.968719190359115,575.0,0.0014375647413264261,299,0.8133964993059635,3.2313529629314823,232,4580.0
3072000,0.134716796875,709.55,1.6338996507227421,2.1894874877296386,-0.009316095725080232,3028.75,15.968719226121902,547.5,0.0015239469614361507,300,0.784049566090107,3.549494154685209,232,4530.0
3082240,0.12275390625,722.67,1.6547586716711522,1.796379546727985,-0.00873650855064625,3131.75,15.968719267845154,547.5,0.0014550626880410718,301,0.83928641974926,2.814224364007464,232,4525.0
3092480,0.1276611328125,719.7,1.618357916921377,2.0548830772284417,-0.007580841631715884,3131.25,15.96871919631958,545.0,0.0013985509889839147,302,0.8293929774314165,3.5497046365807763,232,4530.0
3102720,0.11708984375,718.61,1.6252203084528447,1.617222665855661,-0.00748181480448693,3209.25,15.968719273805618,550.0,0.0013703385168871093,303,0.8262881658971309,3.7300291361127824,232,4502.5
3112960,0.121728515625,720.29,1.6287753671407699,1.8617186447139829,-0.006426772220584099,3217.25,15.968719172477723,545.0,0.0014893704243267637,304,0.827389208599925,3.4560032783963734,232,4455.000000000001
3123200,0.10576171875,724.72,1.6385680355131627,2.1943661936558785,-0.007169968503512791,3180.5,15.96871924996376,545.0,0.0011783258347808593,305,0.7832835424691439,4.388653290899874,232,4502.5
3133440,0.1157470703125,724.89,1.63900793120265,1.517277199216187,-0.00817961506472784,3171.25,15.96871936917305,545.0,0.0013401360068318537,306,0.8058706257492304,3.3596111391846946,232,4450.0
3143680,0.1132080078125,721.76,1.6499466992914678,1.7283825788646936,-0.0077231727647813385,3156.25,15.96871924996376,572.5,0.0012803144070748632,307,0.8131670154631138,3.074901337368536,232,4452.5
3153920,0.1041748046875,693.56,1.646505530178547,1.9137355980463326,-0.0065566176413994984,2920.5,15.968719172477723,545.0,0.001252137332295816,308,0.7785255737602711,3.4591663183795776,232,4427.5
3164160,0.114794921875,694.26,1.6217135310173034,2.4496948845684527,-0.007049655956870992,2976.75,15.968719190359115,545.0,0.0013196377809951698,309,0.7935488093644381,4.06033714379342,232,4430.0
3174400,0.093603515625,710.93,1.6185188211500645,1.7960034917108714,-0.006934960751823383,3064.0,15.968719279766082,550.0,0.0011151746557747334,310,0.8180670194327831,3.6343642889873324,232,4480.0
3184640,0.0958251953125,724.27,1.6219664826989173,2.4191766957752407,-0.006736850950255757,3133.25,15.968719232082368,572.5,0.0010754185738737372,311,0.8095908958464861,4.170104606318319,232,4655.0
3194880,0.1370361328125,732.99,1.5936595268547535,1.867404105514288,-0.00800760396014084,3243.25,15.96871930360794,575.0,0.0015599586626426029,312,0.814416054263711,3.9475708416437287,232,4650.0
3205120,0.109228515625,747.53,1.5849506564438343,1.8236769752576947,-0.006236708202413866,3361.75,15.96871913075447,575.0,0.0012122483818079559,313,0.825747012719512,4.4954882679013455,232,4650.0
3215360,0.118115234375,755.53,1.5780902460217476,2.134714474901557,-0.0066991562518524,3466.5,15.968719202280045,665.0,0.0012708262523579207,314,0.779962757974863,4.004931512366662,232,4605.000000000001
3225600,0.10849609375,767.84,1.6060794852674007,1.9328106163069605,-0.005679306767524395,3621.25,15.96871926188469,795.0,0.001157907855975282,315,0.7686494279652833,4.386408647305022,232,4605.000000000001
3235840,0.1296142578125,755.14,1.5984135948121547,2.0753684476949275,-0.007579631558473921,3424.25,15.968719321489335,687.5,0.0014256120614451943,316,0.7325379870831966,4.138322856619963,232,4525.0
3246080,0.1302490234375,751.32,1.6072397701442243,1.8020802940241993,-0.0073090443249384405,3365.5,15.968719321489335,572.5,0.0016572737801202157,317,0.7668519515544177,4.356088885360808,232,4475.0
3256320,0.1123291015625,736.07,1.613998208940029,1.7846496508922427,-0.006981402159726713,3278.25,15.968719166517257,545.0,0.0012775575536356325,318,0.8303126420825719,3.3444939126015045,232,4425.0
3266560,0.112060546875,714.88,1.6088379465043545,1.48544400036335,-0.006275658357844804,3183.25,15.968719267845154,500.0,0.0012702567773776373,319,0.8392862092703581,4.05476195516762,232,4352.5
3276800,0.1239013671875,710.86,1.6035621881484985,1.7334844752214849,-0.008293341107992092,3074.25,15.968719357252121,522.5,0.0013428741378793156,320,0.7845139306038618,3.7384782374992653,232,4377.5
3287040,0.1217529296875,692.12,1.6356259606778623,1.618054771143943,-0.007851264122291469,2873.5,15.968719285726547,497.5,0.0014142159310385485,321,0.7858899664133787,3.57142917849281,232,4377.5
3297280,0.1172607421875,694.42,1.6458722457289696,1.4357806130312383,-0.008235671386864851,2792.75,15.968719309568405,500.0,0.0012725656120327626,322,0.797700572758913,3.11331633508865,232,4527.5
3307520,0.1263427734375,693.71,1.6289088770747184,1.6417437117546796,-0.006789525346539449,2841.5,15.968719214200974,525.0,0.0013586179126438998,323,0.7576301027089357,3.0251720201031125,232,4557.500000000001
3317760,0.115869140625,682.78,1.6207349389791488,1.4924501389265061,-0.007412690437195124,2694.0,15.9687191426754,522.5,0.0012286513392272505,324,0.7750709179788828,3.7119966861334506,232,4602.5
3328000,0.0960693359375,672.91,1.6476466700434684,1.8468096082564442,-0.006666371691972017,2553.25,15.968719100952148,450.0,0.001064197132280199,325,0.8045630015432834,4.045364834779933,232,4602.5
3338240,0.1053955078125,680.52,1.619851265847683,2.446477553807199,-0.005986147275325493,2669.25,15.968719220161438,450.0,0.0011594169294089384,326,0.7779237266629935,4.44730179208978,232,4550.0
3348480,0.1134765625,676.57,1.644338144361973,1.9189170513302087,-0.007254038614337333,2700.5,15.96871936917305,450.0,0.0013863000502287242,327,0.7809404991567135,3.4559510597994154,232,4555.000000000001
3358720,0.103076171875,678.61,1.6347275346517562,1.7353490507230163,-0.007338078461907571,2834.25,15.968718993663789,495.0,0.0014008024536171654,328,0.8053955536335706,3.6628277532427047,232,4550.0
3368960,0.1212890625,685.31,1.6332138493657111,1.9956106041558086,-0.0072619578320882285,2911.0,15.968719267845154,522.5,0.0012702586236291254,329,0.8348177243024111,3.521398126455998,232,4527.5
3379200,0.1105224609375,702.05,1.6375664792954923,1.3067134390585124,-0.008127034965582425,3207.25,15.968719148635865,550.0,0.0011593336629861862,330,0.861872649565339,3.306168720216518,232,4477.5
3389440,0.1195556640625,711.23,1.6196205176413059,1.6250673979520798,-0.007337927417029278,3306.5,15.96871938109398,550.0,0.0012104704803736872,331,0.8288722239434719,3.8897212911440335,232,4550.0
3399680,0.103955078125,714.52,1.6360774658620358,1.6164977010339499,-0.006874897147645243,3370.5,15.968719065189362,572.5,0.0011173424981454948,332,0.8817043256014585,4.055889789466798,232,4505.000000000001
3409920,0.1098388671875,720.64,1.5856359966099263,1.2748170033097268,-0.007293898656280362,3338.25,15.96871924996376,572.5,0.0013389269902522138,333,0.8759024843573571,3.845251694881629,232,4557.500000000001
3420160,0.1001220703125,715.94,1.6243711158633232,1.7578156607225537,-0.0063923820594936846,3313.25,15.968719273805618,575.0,0.0011616068966649959,334,0.8328785855323076,5.088419809140952,231,4475.0
3430400,0.1063720703125,711.5,1.6175232656300067,1.3214116903953255,-0.0071533104615809865,3278.75,15.968719375133514,550.0,0.0011933699134889998,335,0.876548383757472,3.6928635457351633,231,4477.5
3440640,0.1181884765625,718.96,1.5901822455227375,1.3059480597265065,-0.0074127349285845415,3403.0,15.968719273805618,572.5,0.0013366131735329237,336,0.9002949006855487,3.9064518337206877,231,4475.0
3450880,0.1348388671875,707.85,1.6050961151719094,1.6153520241379737,-0.0073172274453099815,3293.25,15.96871938109398,520.0,0.001445631527179118,337,0.8712984006851912,4.69079255191083,231,4475.0
3461120,0.1173828125,710.83,1.5930734664201736,1.5428530601784587,-0.0062692317078472115,3335.0,15.968719124794006,542.5,0.0012961599101918506,338,0.8867095302790403,4.689544685924533,231,4475.0
3471360,0.0982177734375,708.05,1.5574240416288376,1.8460180724039674,-0.00580662940737966,3299.25,15.968719404935836,572.5,0.0010847247830957341,339,0.8720728009939194,7.04048100735808,231,4427.5
3481600,0.1303466796875,720.61,1.603371338546276,1.4928577749058605,-0.006924680359225022,3390.75,15.968719238042832,575.0,0.001448058693893474,340,0.8806595731526613,4.250996939772039,231,4477.5
3491840,0.131103515625,725.55,1.6476194761693477,1.4503394136205316,-0.008565180473669897,3347.75,15.968719297647477,565.0,0.0014137473064697406,341,0.875031640380621,3.7741820816777434,231,4630.000000000001
3502080,0.1159423828125,730.28,1.5894540227949618,1.3518323754891752,-0.006235127974287024,3315.25,15.968719232082368,570.0,0.0011793543040771995,342,0.8649449780583381,5.185133077299082,231,4630.000000000001
3512320,0.1187744140625,730.63,1.5892845660448074,1.158626921940595,-0.007279281199953402,3263.75,15.968719160556793,547.5,0.0014139918641494606,343,0.8854399587959051,4.928392853894299,231,4630.000000000001
3522560,0.09091796875,726.16,1.6020684510469436,1.2535383922979235,-0.0069621667273167985,3333.5,15.968719291687012,575.0,0.0010750140724330845,344,0.9262779746204615,4.266130553027298,231,4677.5
3532800,0.1000732421875,730.06,1.5709584012627602,1.648324422352016,-0.006357189487243886,3264.75,15.96871930360794,575.0,0.0012106866179924247,345,0.8806496661156415,5.8961017970390515,231,4677.5
3543040,0.121337890625,726.61,1.5724332921206952,2.1086143533699215,-0.006372874921362381,3228.75,15.96871919631958,575.0,0.0011760160934618767,346,0.8578115124255419,9.241108994126703,231,4705.0
3553280,0.0964599609375,721.09,1.6095092557370663,1.673326295055449,-0.006582541166790179,3283.0,15.968719279766082,575.0,0.0011035796544552013,347,0.9012857180088758,6.157368438739466,231,4630.000000000001
3563520,0.1162353515625,712.4,1.5678022995591163,2.941091976687312,-0.004740667492660578,3237.75,15.968719160556793,575.0,0.0012198303392158998,348,0.7920251786708832,10.209724496762451,231,4550.0
3573760,0.112353515625,703.41,1.5812005586922169,1.3977818517014384,-0.00751706677438051,3279.0,15.968719220161438,597.5,0.0011590273630536414,349,0.8928823992609978,5.4475418976984376,231,4550.0
3584000,0.1157470703125,699.41,1.620897391438484,1.5320056488737464,-0.007063772724359296,3148.75,15.968719154596329,597.5,0.0011789208621057925,350,0.8825982794165611,5.659047799834898,231,4552.5
3594240,0.0986328125,691.76,1.6090581208467483,1.8080282845534383,-0.0055620651424760584,3092.5,15.968719226121902,575.0,0.000986861273316255,351,0.8718259524554014,6.589510894884688,231,4480.0
3604480,0.09521484375,697.83,1.6180742643773556,1.736458613537252,-0.00637301713177294,3277.0,15.96871903538704,600.0,0.0010948545330994775,352,0.8701950754970312,6.9179725940174635,231,4550.0
3614720,0.09912109375,681.0,1.62373678535223,2.2099484354257584,-0.006566184055918712,3184.75,15.968719244003296,525.0,0.0009862858908950309,353,0.8279038667678833,6.545772987659207,231,4550.0
3624960,0.099755859375,677.31,1.6021099142730235,1.431412458792329,-0.0065317859567585405,3260.5,15.96871920824051,547.5,0.0009767420654787093,354,0.9171980522572994,5.460124094826996,231,4527.5
3635200,0.112646484375,680.76,1.5882862359285355,1.9140111655928194,-0.006495097474544309,3277.5,15.968719309568405,572.5,0.0010994790761292617,355,0.8581156123429536,9.553811498336504,231,4527.5
3645440,0.0998779296875,679.48,1.6217158906161786,1.4859677573665977,-0.006440368179028155,3289.75,15.968719339370727,575.0,0.0010765964548573052,356,0.8889969766139985,5.693755934277132,231,4480.0
3655680,0.093603515625,690.65,1.6394253917038442,1.709529134631157,-0.0059880972137762,3361.25,15.96871913075447,575.0,0.0010167230961774477,357,0.8588460806757212,5.4195834513071945,231,4480.0
3665920,0.1397216796875,697.41,1.622392550855875,1.2270961057394743,-0.008513689768733457,3351.25,15.968719160556793,572.5,0.0014370139761472546,358,0.8882841527462005,3.9544749161771393,231,4527.5
3676160,0.1014404296875,711.02,1.6303201369941234,0.8862119606230408,-0.007690951808035607,3369.75,15.968719190359115,575.0,0.0012022660005987077,359,0.9368647847324609,4.354038111806096,231,4527.5
3686400,0.1019287109375,733.32,1.6213811412453651,1.1384692476131022,-0.00782306080654962,3584.0,15.968719214200974,800.0,0.0011910213062383663,360,0.9186639901250601,4.348939848077821,231,4552.5
3696640,0.1075927734375,731.89,1.6194787293672561,1.8134626990184188,-0.006155798522377154,3564.25,15.968719333410263,822.5,0.0011078872943021674,361,0.8834540635347367,6.158450629702684,231,4552.5
3706880,0.102392578125,739.43,1.6232583701610566,1.6909435892477631,-0.006372023707808694,3580.75,15.968719339370727,797.5,0.0010278272130567845,362,0.8969146244227886,4.923791798424856,231,4552.5
3717120,0.0978759765625,734.68,1.6053423888981342,1.9987837521359324,-0.006205591601064953,3476.0,15.968719434738158,797.5,0.0009858976233549995,363,0.8576230514794588,7.43398956828724,231,4477.5
3727360,0.0842529296875,740.03,1.6284361474215985,1.8480307072401048,-0.006036682385092718,3538.0,15.96871920824051,797.5,0.0009616361964167588,364,0.8778901711106301,5.296163304444025,231,4452.5
3737600,0.113623046875,723.18,1.6209388002753258,1.749425368756056,-0.006551242664863821,3437.5,15.96871926188469,725.0,0.0011334289238452832,365,0.8103524647653103,5.376578016093472,231,4477.5
3747840,0.083837890625,726.69,1.628001968562603,1.374644241668284,-0.006655826550559141,3510.25,15.96871920824051,792.5,0.0009467719801311735,366,0.9155878730118274,5.0147766072438635,231,4502.5
3758080,0.1033447265625,722.56,1.632939314097166,1.2207710946910084,-0.007074578894753358,3396.0,15.968719309568405,747.5,0.0010527637060709105,367,0.91497817710042,4.173300245649147,231,4477.5
3768320,0.0946533203125,721.32,1.6365172527730465,2.0997259989380836,-0.006207410223305487,3335.5,15.968719154596329,695.0,0.0009765184387793155,368,0.8360166661441326,5.097880369236053,231,4477.5
3778560,0.0909912109375,712.96,1.6326055698096753,2.1768018696457148,-0.007048791238412377,3301.75,15.968719327449799,597.5,0.000902256785883998,369,0.8176703337579966,6.544762042984951,231,4527.5
3788800,0.084912109375,719.58,1.6421954326331616,1.8080358754843473,-0.005762202047662868,3387.5,15.968719309568405,620.0,0.0008305539126359002,370,0.8636743366718292,5.415047250232825,231,4527.5
3799040,0.09765625,708.01,1.6422850765287875,1.45966375451535,-0.006333723486386588,3240.25,15.968719220161438,547.5,0.001155670418910842,371,0.8144460782408715,5.065234682127793,231,4480.0
3809280,0.10478515625,711.84,1.6517354756593705,1.2481131918728352,-0.006855587551399367,3202.5,15.968719297647477,572.5,0.001062683366467775,372,0.8243832342326641,4.287943921570831,231,4475.0
3819520,0.0951171875,713.84,1.6465179368853569,1.5017081404104828,-0.006459199847449781,3162.25,15.968719404935836,550.0,0.001024651913383403,373,0.794119854643941,5.575560657614021,231,4477.5
3829760,0.0881591796875,711.75,1.6367318734526635,1.7363942792639135,-0.00603383075358579,3088.25,15.968719428777694,547.5,0.0008541989202744641,374,0.8282734997570514,4.8464793826518795,231,4502.5
3840000,0.1097412109375,711.95,1.64658565223217,1.1613915266469121,-0.0076680108104483224,3094.25,15.96871924996376,572.5,0.0010763536178221684,375,0.8996219243854284,3.893519346110324,231,4432.500000000001
3850240,0.083251953125,709.35,1.6266575284302234,1.5659768022596836,-0.006548700849089073,3138.25,15.9687191426754,575.0,0.0008429486148320411,376,0.8662900626659393,4.380690097875728,231,4525.0
3860480,0.1008544921875,711.48,1.6227713346481323,1.6354859030805529,-0.0074375867145136,3084.75,15.968719100952148,575.0,0.0010141129969274282,377,0.8805531296879053,5.021626391608837,231,4545.000000000002
3870720,0.1232177734375,726.23,1.6225008599460125,0.9667987277265638,-0.008701052049582358,3245.75,15.96871919631958,575.0,0.0014016566610511939,378,0.9369002770632505,3.8612075331383053,231,4832.500000000001
3880960,0.086083984375,742.26,1.6113320663571358,1.6410881657153369,-0.006287452148171724,3433.5,15.968719387054444,597.5,0.0008793311894014774,379,0.8860707178711891,5.287245378522071,231,4900.0
3891200,0.1016845703125,752.24,1.6276593998074531,0.7379538036882878,-0.008230278877454112,3553.0,15.968719166517257,597.5,0.0010406290399946538,380,0.9152008194476366,3.8155970794288714,231,4900.0
3901440,0.109814453125,749.29,1.578131054341793,1.7379389677196742,-0.006215476677243714,3569.0,15.968719100952148,575.0,0.0011429236335407649,381,0.9110514085739851,7.060405254371192,231,4832.500000000001
3911680,0.10146484375,764.3,1.6156943261623382,1.129572560172528,-0.007358917241072049,3714.25,15.968719309568405,597.5,0.0009733357198859029,382,0.9101843979209662,4.682808878854826,231,4900.0
3921920,0.101318359375,776.14,1.5874574892222881,1.3356870899908244,-0.00792221649644489,3752.0,15.968719297647477,597.5,0.0011139751127364074,383,0.9200075197964906,5.344226455018446,231,4832.500000000001
3932160,0.1069580078125,781.59,1.6130132973194122,1.2237324368208646,-0.006872194477909943,3747.25,15.968719220161438,575.0,0.0010219867088499123,384,0.8952443107962609,4.823124391782767,231,4755.0
3942400,0.095361328125,776.54,1.616412379592657,1.4126859981566668,-0.0063025506744452285,3797.5,15.968719047307967,575.0,0.00094163515973427,385,0.9124777991324663,6.175405427303966,231,4602.5
3952640,0.1135009765625,773.17,1.6077005848288537,1.1560717559419573,-0.007517580854982953,3833.0,15.968719202280045,597.5,0.0010528507348572431,386,0.9248887930065394,5.587948609093688,231,4602.5
3962880,0.115673828125,765.91,1.6190138354897499,1.7412366824224592,-0.006357575698712026,3715.5,15.968719136714935,575.0,0.0010027662697671333,387,0.8562948998063803,5.948990180874908,231,4577.5
3973120,0.1076416015625,757.46,1.6230477079749108,0.9214309839298949,-0.007289609976578504,3791.5,15.968719333410263,620.0,0.001190459565129274,388,0.9456948541104794,3.822689455534033,231,4575.0
3983360,0.0900390625,754.75,1.6157759733498096,1.313400388509035,-0.006019057938465267,3762.0,15.968719184398651,620.0,0.0008376818123740582,389,0.919877564534545,7.6294888389137885,231,4577.5
3993600,0.0931640625,752.58,1.624973101913929,1.342128944862634,-0.006941573260337464,3647.0,15.968719100952148,572.5,0.001023428897599853,390,0.9229599986225366,5.347403888337395,231,4575.0
4003840,0.121435546875,761.24,1.6069179207086564,0.9958456133957952,-0.008242163429167703,3712.5,15.968719440698624,572.5,0.0012064289659297158,391,0.9169104836881161,3.4564628011287133,231,4575.0
4014080,0.1078369140625,756.21,1.6316904582083225,1.5642277030274272,-0.0070780315043521115,3647.5,15.96871903538704,575.0,0.0010574985256089336,392,0.883163969963789,5.015648308174713,231,4685.000000000001
