episode_length,fps,advantage_norm,grad_norm,PMM:episode_rewards,P09:episode_rewards,frames,policy_loss,P01:episode_rewards,explained_variance,value_loss,epoch_idx,policy_entropy
186.89,264,0.4089160194247961,0.058533803523087215,1.55,3.1000000000000085,2640000,-1.831797197155538e-05,0.0,0.8002350348234176,0.0014525466815393884,330,1.3857769107818603
183.53,264,0.4451407453417778,0.0665878424495803,1.42,3.0,2648000,-0.0005217020674717787,0.0,-0.04409771025180817,0.001635827173522557,331,1.3841880035400391
181.88,264,0.4271738878637552,0.0657204778187954,1.36,3.1000000000000085,2656000,1.6905902593862266e-05,0.0,0.8151028662919998,0.0015207648595969658,332,1.385555349588394
183.73,264,0.42752142280340194,0.06508310888136921,1.36,3.0,2664000,0.00033268081257119774,0.0,0.7410919219255447,0.001645319304225268,333,1.3859013152122497
190.1,264,0.43674609407782555,0.06360577029947125,1.49,3.0,2672000,-0.00017898430009154252,0.0,0.5392117410898208,0.001697971620815224,334,1.3859528923034667
188.92,264,0.46778525836765766,0.06752333496517464,1.53,3.0,2680000,-0.00037107737705809995,0.0,0.5371479552984237,0.0020153064310579794,335,1.383972214460373
180.69,264,0.46179356627166274,0.07106289359452139,1.39,3.0,2688000,6.82225657874369e-05,0.0,0.49830462753772736,0.0019705175266426524,336,1.3840698730945586
180.71,265,0.3524237660318613,0.0509407614359479,1.33,3.0,2696000,-0.00015995151014067233,0.0,0.7097154849767685,0.0010078274537227117,337,1.3851780378818512
171.68,265,0.38234254576265814,0.057002920652461944,1.07,2.0,2704000,0.00028507878225354945,0.0,0.4610370373725891,0.0013126180845574708,338,1.3855690109729766
174.46,265,0.4535433153808117,0.07080103683948934,1.2,3.0,2712000,-0.000316265708534047,0.0,0.6729042899608612,0.0017960996551119024,339,1.3858673417568206
195.77,265,0.49945979833602905,0.07589462563301065,1.72,4.0,2720000,-0.00021541993966820884,0.0,0.012761659026145934,0.0020292181793774944,340,1.3844083106517793
192.77,265,0.40728158988058566,0.05720619465818943,1.61,4.0,2728000,0.00014600200258428232,0.0,0.7861579298973084,0.001392434577282984,341,1.3843163096904754
176.62,265,0.5617469540983439,0.08482233433509485,1.25,3.0,2736000,-5.335422756616026e-05,0.0,0.02973476588726044,0.002724171449081041,342,1.3853897285461425
177.94,265,0.3636379462480545,0.052585930669740384,1.26,3.0,2744000,-0.00011808022445620736,0.0,0.6397311705350875,0.001219753293771646,343,1.3854802119731904
177.74,265,0.4663368211686611,0.06165976971123057,1.26,3.0,2752000,-0.00015981418458977715,0.0,0.6602696269750595,0.0020066666088678175,344,1.3841238629817962
181.79,265,0.37798014283180237,0.05494195199301315,1.35,4.0,2760000,8.684238127898425e-05,0.0,-0.09366505980491638,0.0013115806131827413,345,1.3854170155525207
174.48,265,0.46147304616868495,0.06839251623335611,1.15,3.0,2768000,5.645888268190902e-05,0.0,-0.6761793738603592,0.002083577108642203,346,1.3852936828136444
177.32,265,0.3769308615475893,0.05438748824892711,1.23,3.0,2776000,0.00011849595626699739,0.0,0.8028123247623443,0.001327561157013406,347,1.3850561153888703
182.09,265,0.4624392710626125,0.07122008337543721,1.33,3.0,2784000,-1.0861022283279453e-05,0.0,0.7890260827541351,0.001994627262101858,348,1.3857874977588653
176.14,265,0.328789022937417,0.051321246528858416,1.18,3.0,2792000,-0.000360652306189877,0.0,0.5301019632816315,0.0010911602547275833,349,1.3858649146556854
172.19,265,0.4087932226806879,0.05840791263851263,1.14,3.0,2800000,0.0001907951122848317,0.0,0.77284643471241,0.0014800924293376738,350,1.3856795978546144
176.07,265,0.3492960174381733,0.04857750320905867,1.24,3.0,2808000,0.0004976395046105608,0.0,0.7834926980733872,0.001032009017035307,351,1.3856514656543732
189.48,265,0.4749149589985609,0.07146862566188115,1.52,3.1000000000000085,2816000,-0.00020954436404281297,0.0,0.4894746446609497,0.001887780390025,352,1.3856223809719086
181.72,265,0.36208314694464205,0.05263249934917335,1.34,3.0,2824000,-0.0001270498856320046,0.0,0.5418607330322266,0.00135004662683059,353,1.3858483982086183
174.01,265,0.4815133947134018,0.0670565920724636,1.2,3.0,2832000,-0.00018137230319553054,0.0,0.452337219119072,0.001977310884904,354,1.385950484275818
177.0,265,0.34593184977769853,0.04783450070029212,1.27,3.0,2840000,5.674115382134914e-06,0.0,0.685819776058197,0.0010171902368892915,355,1.3847808718681336
178.94,265,0.4065035791695118,0.06160496894161167,1.28,3.0,2848000,0.00029229549516458065,0.0,0.5296122854948044,0.0014885447058622958,356,1.3850467324256897
185.22,265,0.38044603548943995,0.056073592286588925,1.43,3.1000000000000085,2856000,-0.00038074622731983256,0.0,0.6549620634317398,0.0012374096788698807,357,1.3854565453529357
188.78,265,0.41647400207817553,0.06017536674537096,1.47,3.1000000000000085,2864000,0.0003990146140495199,0.0,0.4337778288125992,0.0015454459334432614,358,1.3857023882865906
180.16,265,0.4513440600037575,0.07148099012276987,1.28,3.0,2872000,-0.0008053691913664806,0.0,-0.012236600518226623,0.001912351378960011,359,1.3856357502937318
180.17,265,0.4391993174701929,0.06319550185266633,1.31,3.0,2880000,0.0004082050532451831,0.0,0.6936027824878692,0.00187294097882841,360,1.3840444946289063
179.66,265,0.3454504647105932,0.049619058243905355,1.3,4.0,2888000,4.097223639291769e-05,0.0,0.2116475111246109,0.001105890749131504,361,1.3842458248138427
190.53,265,0.535065214112401,0.08243978429734387,1.58,4.0,2896000,-0.00038089745459728874,0.0,0.6381208384037018,0.0025392179405753267,362,1.3849645721912385
198.54,265,0.46879655681550503,0.06810136583024655,1.82,5.0,2904000,0.00017224935319973156,0.0,0.023263218998908996,0.0019804711598044376,363,1.3855602586269378
184.16,265,0.3383970781415701,0.04315960682164226,1.51,4.0,2912000,3.836510586552322e-07,0.0,0.6929243206977844,0.0010512706913505098,364,1.3860466241836549
173.35,265,0.41868780985474585,0.06442823621603824,1.19,3.1000000000000085,2920000,0.00040238649991806595,0.0,0.6725110495090485,0.0014787483293912374,365,1.3849403309822081
185.49,265,0.45219963692128656,0.06672259983429467,1.51,4.0,2928000,0.00010735305288108066,0.0,0.2649458646774292,0.0019455591071891832,366,1.3846805799007416
187.76,265,0.3311776299774647,0.046316378924461346,1.53,4.0,2936000,0.0002764183974795742,0.0,0.654412899017334,0.0010049297259683953,367,1.3857696568965912
180.94,265,0.39440776966512203,0.060348853420124395,1.31,4.0,2944000,-0.0008837123574630823,0.0,0.7385169607400894,0.001547104882702115,368,1.3853784799575806
183.28,265,0.44181484580039976,0.0624348586851106,1.38,3.1000000000000085,2952000,5.504514396307059e-05,0.0,0.6779497146606446,0.0017133402798936003,369,1.3852164614200593
187.81,265,0.3966133061051369,0.05240469319671901,1.53,3.0,2960000,0.00011103621764050332,0.0,0.7477764344215393,0.001282448570273118,370,1.38569149017334
179.56,265,0.29368967361748216,0.041119499038720135,1.31,3.0,2968000,-7.949538276079693e-05,0.0,0.7185585939884186,0.000764430421841098,371,1.3855272459983825
172.77,265,0.3342176739871502,0.05336853775740144,1.13,3.0,2976000,-0.00019302812579553575,0.0,0.6864026814699173,0.00102428693575348,372,1.385474145412445
175.07,265,0.3969467242062092,0.05698581209175064,1.21,3.0,2984000,8.487996135954745e-05,0.0,0.6573517000675202,0.0014740025548962876,373,1.385108312368393
175.24,265,0.43977653831243513,0.06948173714877652,1.23,3.0,2992000,-0.00016727172769606113,0.0,0.05190506219863891,0.0018606684931728524,374,1.3858541703224183
178.05,265,0.3733499116450548,0.05444098522083483,1.26,3.0,3000000,5.223938889685087e-05,0.0,0.528148273229599,0.0012236452766228468,375,1.3857439863681793
187.95,265,0.48877503715455534,0.07296559305576207,1.53,3.1000000000000085,3008000,-0.00012496011040639133,0.0,0.8118582719564438,0.0022806569142267107,376,1.3856249690055846
185.29,265,0.42975308761000636,0.06243737020201459,1.47,3.0,3016000,0.00022076301045672152,0.0,-0.36107259869575503,0.0017809273015154759,377,1.3855928218364715
173.46,265,0.3280753138661385,0.05099831849777299,1.1,3.0,3024000,-0.00010468618427694309,0.0,-0.8937822389602661,0.0010783015083143256,378,1.3855355417728423
166.86,265,0.3767529195547104,0.05636965090896867,0.94,3.0,3032000,-0.00012842290008848066,0.0,0.7055243474245071,0.0013795296213720575,379,1.3846951115131378
178.24,265,0.41138551361858844,0.06405257515324314,1.19,3.0,3040000,9.79633363749599e-05,0.0,0.40669185101985933,0.0016101958959188777,380,1.3851072978973389
184.58,265,0.4241156557947397,0.06383935891295073,1.36,3.0,3048000,-7.260529397171921e-05,0.0,0.7029306364059448,0.001567162917854148,381,1.3857103419303893
183.63,265,0.41841448307037354,0.06078570889417104,1.37,3.1000000000000085,3056000,0.00044980729042435995,0.0,0.7029209190607071,0.0017230548924635513,382,1.3848930418491363
183.39,265,0.37960670962929727,0.05343717680218062,1.37,4.0,3064000,0.00012845255518186604,0.0,0.6827492707967758,0.0012365042953024386,383,1.3848955750465393
179.51,265,0.43346520893275736,0.06063723995684344,1.28,3.1000000000000085,3072000,-0.0002785764412985259,0.0,0.6684703773260117,0.0016439897741656751,384,1.3850335812568664
183.63,265,0.34394278220832347,0.04902575430832651,1.35,4.0,3080000,5.861835088580847e-06,0.0,0.7302375274896622,0.001086834749985428,385,1.38533078789711
183.58,265,0.31225976295769214,0.04630417845268542,1.35,3.1000000000000085,3088000,-0.0002989252808038145,0.0,0.6682310235500336,0.0008010118618767592,386,1.3852991139888764
176.01,265,0.40846522137522695,0.05701540457051133,1.26,3.0,3096000,0.00046278362198791,0.0,0.8106620144844056,0.0015500557664927328,387,1.3841718459129333
182.53,265,0.4094939764589071,0.06335094179390414,1.44,4.0,3104000,-6.530987506266684e-05,0.0,0.631257854104042,0.0015533513719128678,388,1.3845004904270173
175.57,265,0.3270891152322292,0.04660057309250309,1.22,4.0,3112000,-4.1675254360598044e-05,0.0,0.617179468870163,0.0009815612628153757,389,1.3856404387950898
174.63,265,0.37443903371691706,0.05359482047500253,1.17,4.0,3120000,0.0001602222921064822,0.0,0.7677005040645599,0.0011583548694034107,390,1.3855099594593048
183.62,265,0.2918203196674585,0.0408940752195138,1.37,4.0,3128000,-0.00034771895327139645,0.0,0.8961729514598846,0.0007609231248716242,391,1.3858818006515503
184.89,265,0.43863047659397125,0.06358199300074388,1.44,3.1000000000000085,3136000,0.00018996169048477897,0.0,0.558394700884819,0.0017370012861283612,392,1.3858201694488526
192.23,265,0.38848425917327406,0.051926603506109316,1.62,4.0,3144000,-0.00013519390195142477,0.0,0.7816468173265457,0.0012859114265665994,393,1.385839183330536
189.07,265,0.40544860929250714,0.060607796270030344,1.52,4.0,3152000,-9.365188947413116e-05,0.0,0.7450028592348099,0.0015022270619738265,394,1.3854205048084258
186.85,265,0.3529215521365404,0.050765499250195925,1.51,4.0,3160000,-2.5629806623328476e-05,0.0,0.7165917718410492,0.0010574500909933703,395,1.384253979921341
186.24,265,0.3611769545078278,0.051336063266347376,1.51,4.0,3168000,0.0001698919537011534,0.0,0.5284483695030212,0.0013038723138197384,396,1.3853709816932678
175.59,265,0.40265621565282345,0.056558837387312794,1.2,3.0,3176000,-0.0004842086623830255,0.0,0.6264667212963104,0.0015640663121666875,397,1.3853780484199525
177.41,265,0.4913549340516329,0.07779513082249338,1.23,3.0,3184000,0.00024243901774752884,0.0,0.6629289662837983,0.0022373751005943633,398,1.3849789500236511
187.8,265,0.31691368788480756,0.0430104848244619,1.47,3.1000000000000085,3192000,0.00013208347969339228,0.0,0.41276352941989897,0.0009110637011690415,399,1.385528291463852
186.77,265,0.34136674024164676,0.05193175891651551,1.47,3.0,3200000,-0.0001899956926354207,0.0,0.6725648313760757,0.0011650381841900525,400,1.3853177428245544
186.27,264,0.4582488258928061,0.06704352858284919,1.52,3.0,3208000,-4.95918613160029e-05,0.0,0.8088088506460189,0.0019349172573856776,401,1.3830957460403441
193.97,264,0.31906099431216717,0.04479157147373565,1.73,4.1000000000000085,3216000,8.16949409636436e-05,0.0,0.8519189196825028,0.0009981322513340275,402,1.384089857339859
185.11,264,0.2669784202426672,0.03610970831989009,1.47,4.0,3224000,-0.00016219876386458054,0.0,0.0902610957622528,0.0006380607309256447,403,1.3855008232593535
180.91,264,0.3949632801115513,0.05522077290267264,1.36,3.0,3232000,-0.00014504331396892668,0.0,0.6071556442975998,0.0015519423867226578,404,1.3856995236873626
180.57,264,0.39422863848507406,0.05464748818398579,1.36,3.0,3240000,-3.901586174833937e-05,0.0,0.7560935467481613,0.0013846192359051202,405,1.3855180954933166
169.39,264,0.31736349120736124,0.04401027157089229,1.06,3.0,3248000,0.00021891343254537788,0.0,0.4467515414953232,0.0009050930363446241,406,1.3853393268585206
171.04,264,0.4311670236289501,0.0630843213168766,1.1,3.0,3256000,-0.00014531898213590466,0.0,0.720812532901764,0.0016348508869123179,407,1.3851301741600037
177.87,264,0.36241576947271825,0.05359795088730323,1.27,3.0,3264000,0.0006213456181501442,0.0,0.49129407465457914,0.001159066469190293,408,1.384912633895874
180.98,264,0.31005421925336124,0.04608527384191516,1.35,3.0,3272000,-0.0006234525438776473,0.0,0.5893724250793457,0.0009708454892097506,409,1.3857990467548371
179.67,264,0.3103540074080229,0.04205462048567602,1.33,3.1000000000000085,3280000,-0.00011693912103510228,0.0,0.6983734863996506,0.000872901745060517,410,1.3859352254867554
177.38,264,0.3732994882762432,0.05628250171830176,1.27,3.0,3288000,-0.00021908113096287706,0.0,0.7679873269796371,0.001278255664074095,411,1.3855584704875945
179.37,264,0.34808218404650687,0.04739364493856229,1.28,3.0,3296000,-3.637119050836191e-05,0.0,0.342208177447319,0.0010749016774934715,412,1.3854502201080323
181.09,264,0.3498658811300993,0.049473941841094084,1.29,3.0,3304000,-0.00010840096898391494,0.0,0.48575648725032805,0.0011399786683978163,413,1.3850516641139985
177.23,264,0.3693854937702417,0.052632059670795844,1.19,3.0,3312000,0.00011185316107003019,0.0,0.7875189381837845,0.0013641401232780482,414,1.3854170155525207
183.81,264,0.3831927881389856,0.05423286802632129,1.38,4.0,3320000,-0.00010927095063379965,0.0,0.7872133678197861,0.0013617750436242205,415,1.3857407748699189
188.6,264,0.3956679517775774,0.06019569152535506,1.48,4.0,3328000,6.1281215312192215e-06,0.0,0.8525031304359436,0.0014905891424859875,416,1.3857117557525636
189.93,264,0.44917999029159544,0.06811556281063026,1.53,4.0,3336000,-0.0002156573253159877,0.0,0.8266121584177017,0.0016003595991060137,417,1.385523499250412
187.28,264,0.37502451926469804,0.05418515879886093,1.49,4.0,3344000,-0.00015992793021723628,0.0,0.6391809982061386,0.0014203968669244205,418,1.385793650150299
188.81,264,0.35940704092383385,0.05309517741197712,1.47,4.0,3352000,0.00011244254157645628,0.0,0.7041204857826233,0.0010947537489118986,419,1.385642912387848
187.88,264,0.3560142442584038,0.05087395610498588,1.48,3.0,3360000,0.00022061010167817585,0.0,0.8077488976716996,0.001056944964439026,420,1.3855539453029633
171.79,264,0.2875973254442215,0.04000846961189862,1.14,3.0,3368000,-7.679802314669359e-05,0.0,-0.25487812876701355,0.0007140780708868988,421,1.3856891334056853
172.12,264,0.3604513210058212,0.057431022487970565,1.14,3.0,3376000,-0.0003929290312589728,0.0,0.7051443177461624,0.0012759809656381549,422,1.3857216703891755
177.99,264,0.358723713606596,0.050853374015912986,1.3,4.0,3384000,-0.0003405256329278927,0.0,0.8200259733200074,0.0011966822071553906,423,1.3854043233394622
174.23,264,0.2898958465456963,0.044105544397689496,1.22,3.0,3392000,1.0515637113712727e-05,0.0,0.49626474976539614,0.0007157507229567273,424,1.3853251552581787
172.57,264,0.32882324621081355,0.045340651661111106,1.14,3.0,3400000,3.981343601481058e-05,0.0,0.7149179613590241,0.0009197361050792096,425,1.3854151022434236
174.66,264,0.25997878156602383,0.03827361599450155,1.19,3.0,3408000,-1.8994969941559248e-05,0.0,0.7469298756122589,0.0005597406922242953,426,1.385430771112442
177.34,264,0.3578182461112738,0.05245569504302607,1.28,3.0,3416000,-0.00015491916518612926,0.0,0.8150328266620636,0.0011468067110399715,427,1.3850621140003205
177.44,264,0.3166456035524607,0.041469902818570076,1.31,3.0,3424000,0.0005700454289035406,0.0,0.7896704053878785,0.0009494757284119259,428,1.3858721041679383
178.22,264,0.2925864319130778,0.04087014047070602,1.33,4.0,3432000,2.123385784216225e-06,0.0,0.679345914721489,0.0006864694903015334,429,1.3856530797481537
175.7,264,0.37078457631170747,0.054152435642070784,1.23,3.0,3440000,0.0001692472881404683,0.0,0.7345644474029541,0.0012447956711912412,430,1.3849184930324554
173.65,264,0.2905427035316825,0.03961139680935627,1.16,3.0,3448000,-0.0002781102286280657,0.0,0.29655431628227236,0.000771085345895699,431,1.384560252428055
174.9,264,0.3856421557813883,0.060709776961256144,1.18,3.0,3456000,0.00013246324437204748,0.0,0.4311176401376724,0.001380928710077569,432,1.3856588637828826
171.0,264,0.3900357897952199,0.06653183199193971,1.09,3.0,3464000,-0.000907647090498358,0.0,0.1547129887342453,0.0015567267977712618,433,1.385836635828018
171.78,264,0.276030660495162,0.03862209867375875,1.09,3.0,3472000,-4.539686247881036e-05,0.0,-4.786978057026863,0.0008047381731375935,434,1.3859957098960876
179.75,264,0.33166399762034415,0.046300622262314885,1.26,4.0,3480000,-0.0004460929159904481,0.0,0.9216089445352554,0.0008862229009537259,435,1.3857221460342408
182.82,264,0.4147014170140028,0.0607972270195634,1.34,3.1000000000000085,3488000,8.210158644942566e-05,0.0,0.5265140670537949,0.0016340189985203325,436,1.3856116652488708
181.49,264,0.3814263317734003,0.05253803260074981,1.33,3.1000000000000085,3496000,-0.00012974779285286785,0.0,0.7421354854106903,0.0012937999606947414,437,1.3853325414657593
180.17,264,0.36288552947342395,0.0528565186490738,1.31,3.1000000000000085,3504000,0.00012882031154276774,0.0,0.7056819152832031,0.0011630330235129804,438,1.3853158128261567
185.8,264,0.3241881373524666,0.04598437057472622,1.4,4.0,3512000,5.4914252468734046e-05,0.0,0.6700504702329636,0.0009590051649138331,439,1.3852117335796357
182.85,264,0.3142327877879143,0.04382499042451889,1.31,3.1000000000000085,3520000,0.00022079075216538513,0.0,0.8178036475181579,0.0008101651992910774,440,1.385027484893799
191.71,264,0.38397426694631576,0.054987473318155206,1.57,4.0,3528000,-0.00015780805304530077,0.0,0.8871099555492401,0.001337799675820861,441,1.3852478432655335
189.21,264,0.32567624770104886,0.045660587564266525,1.56,4.0,3536000,-0.00018672689839149825,0.0,0.5329718858003616,0.0009548342508787755,442,1.385881814956665
169.92,264,0.33256532818078993,0.04300597263004087,1.07,3.0,3544000,0.000116938698629383,0.0,-0.007476623654365539,0.0011689002134880866,443,1.3856775212287902
162.97,264,0.30156175296753646,0.041289794480359986,0.9,3.0,3552000,-0.00016458684480312512,0.0,0.3204688191413879,0.0008790433817739541,444,1.3854193413257598
177.52,264,0.3267607443779707,0.045879596982263286,1.29,3.0,3560000,0.00034413911947922315,0.0,0.8940980088710785,0.0009850352802095585,445,1.384009871482849
189.79,264,0.29686105497181414,0.0400808307342776,1.56,3.1000000000000085,3568000,6.323796842480078e-05,0.0,0.908933448791504,0.0008826357930593076,446,1.3844005453586579
190.86,264,0.412989419400692,0.060076788183069635,1.69,4.0,3576000,0.00025811043771682305,0.0,0.7939658552408219,0.0016944861891533946,447,1.383178664445877
201.54,264,0.3816840043663979,0.05873235609525774,1.92,4.1000000000000085,3584000,-0.00044343477027723564,0.0,0.8970697510242462,0.0013652581386850216,448,1.3832466781139374
212.89,264,0.3619145857542753,0.04681515635572366,2.21,6.1000000000000085,3592000,0.00011852012758026831,0.0,0.8964133054018021,0.0010974842011273723,449,1.3836255025863649
196.58,264,0.34483703173696995,0.047911864396183806,1.78,4.1000000000000085,3600000,0.00024142491944076027,0.0,-0.5786064296960831,0.0011014676678314573,450,1.3832349586486816
180.14,264,0.350625159740448,0.0497710145823633,1.36,3.1000000000000085,3608000,-1.8797823431668804e-05,0.0,0.7516341888904572,0.0011669113291281974,451,1.3854533874988555
181.4,264,0.2971140149980783,0.03858564468746429,1.45,4.0,3616000,-1.7234425461083446e-05,0.0,0.6495292383432388,0.0009449767692058231,452,1.3856228470802308
174.98,264,0.34751932621002196,0.0509119809369897,1.22,3.0,3624000,-0.00012179953686427326,0.0,0.586985114812851,0.0013072735408059088,453,1.385565093755722
180.29,264,0.38463508926331996,0.051566082722891815,1.27,3.0,3632000,-5.3454372682608664e-05,0.0,0.6543930923938751,0.0011560937026661123,454,1.385343874692917
192.08,264,0.4049531043320894,0.05660198790817819,1.59,4.0,3640000,6.540288450196385e-07,0.0,0.8208379948139191,0.001269883641580236,455,1.3841783154010772
189.43,264,0.34388367518782614,0.048711321929364955,1.59,4.0,3648000,0.00011256553505518242,0.0,0.7829862642288208,0.0010656588886740791,456,1.3844811344146728
188.42,264,0.3594003114849329,0.053586421852749984,1.55,4.1000000000000085,3656000,6.97558852698421e-05,0.0,0.8346762609481811,0.0011339074192437692,457,1.3843117678165435
190.62,264,0.3669681761413813,0.051218153443980105,1.58,4.0,3664000,-0.0003824652870025602,0.0,0.7765348255634308,0.0012947320156308706,458,1.3846760380268097
193.05,264,0.37056930147111417,0.05539837059679034,1.62,4.0,3672000,-0.0007998236641833501,0.0,0.6403692764043808,0.001360800791917427,459,1.3839082038402557
198.93,264,0.347723281159997,0.05072188570452237,1.83,4.1000000000000085,3680000,0.0005420802644221112,0.0,0.7466380780935288,0.0011228089545329567,460,1.3855570554733276
198.1,264,0.27168161518871786,0.03414394398279893,1.8,4.0,3688000,0.00019837723681121133,0.0,0.9082296925783158,0.0007146032222226495,461,1.3859922015666961
186.74,264,0.26001723643392327,0.03783202156039974,1.45,4.0,3696000,-2.032827438597451e-05,0.0,0.7364342784881592,0.0006863015349154011,462,1.3858074760437011
173.89,264,0.326837791800499,0.048340261161650994,1.13,3.0,3704000,-0.00017290711367962786,0.0,0.3993129467964172,0.0009685516776880832,463,1.3858202576637269
178.82,264,0.3144362637400627,0.04559871721661936,1.27,3.0,3712000,0.0002726846178120468,0.0,0.8942092490196228,0.0007637521426295279,464,1.3854818367958068
181.02,264,0.36523083798587325,0.058997622712145856,1.35,3.0,3720000,0.00019630558759672567,0.0,0.6175647354125977,0.0012111756278318352,465,1.3858195459842682
180.73,264,0.3408674199879169,0.050981036536542707,1.3,3.1000000000000085,3728000,0.00025904431684466546,0.0,0.6911640530824661,0.0011987461919852648,466,1.3850103223323822
183.72,264,0.38585974261164663,0.05475919595033055,1.37,4.0,3736000,-0.00032729023587307893,0.0,0.7948640477657318,0.0014386983925942331,467,1.3852335214614868
189.45,264,0.4035915803909302,0.055743586513947375,1.58,4.0,3744000,-0.000326201419611607,0.0,-0.10211254179477691,0.001545037667019642,468,1.3857743906974793
194.21,264,0.3138839992135763,0.04337217072990743,1.71,4.0,3752000,7.560491299955174e-05,0.0,0.4855029147863388,0.0008791996903892141,469,1.3858372509479522
191.16,264,0.36084752529859543,0.04922188226177449,1.6,4.0,3760000,9.990764636313542e-05,0.0,0.9031149208545685,0.001207647065130004,470,1.3851884353160857
185.19,264,0.31885972291231157,0.04368105256111024,1.45,4.0,3768000,-0.00011118397927930346,0.0,0.8197889751195908,0.0008496439953523805,471,1.3854708349704743
186.64,264,0.3103882754594088,0.042895265485852666,1.45,3.1000000000000085,3776000,-2.1091989328851923e-05,0.0,0.738268386721611,0.000787351693797973,472,1.3858464777469635
185.83,264,0.4225659594684839,0.06643223592884193,1.46,3.1000000000000085,3784000,-0.00022569905075215502,0.0,0.7634070515632629,0.0016496417806411046,473,1.3854523885250092
188.56,264,0.31868330873548983,0.04423103255898587,1.55,4.0,3792000,0.0006719182520464528,0.0,0.7372571456432343,0.0009178155762856477,474,1.3853356301784516
186.35,264,0.3250836177915335,0.04703495512540113,1.5,4.0,3800000,-0.0004171522478281986,0.0,-0.26246521234512327,0.0010748261804474169,475,1.3857572126388549
178.08,264,0.3297748821601272,0.0482955079532634,1.27,3.0,3808000,2.5159885408356785e-05,0.0,0.4332709461450577,0.000927333185554744,476,1.3859010756015777
176.21,264,0.3546799055486918,0.05097477775307233,1.17,3.0,3816000,-5.445562608656473e-05,0.0,0.7048789823055267,0.0011837284007924608,477,1.385885190963745
177.96,264,0.3004974295198917,0.042928147934244223,1.2,3.0,3824000,-7.785722420521778e-05,0.0,0.5115976804494857,0.0008443739468384592,478,1.3854115915298462
177.69,264,0.32906357176601886,0.04626270627106713,1.2,3.0,3832000,0.0002379876482882537,0.0,0.6828299629688263,0.0009583029391433229,479,1.3853595900535582
173.71,264,0.2503889958560467,0.03300106774964788,1.14,3.0,3840000,4.990421170077752e-05,0.0,0.7239460122585296,0.0005967396964115324,480,1.3855844008922578
169.25,264,0.27777803618460895,0.03645455726610096,1.04,3.0,3848000,-0.00026935237838188186,0.0,0.700940706729889,0.0007358929876500042,481,1.38572399020195
177.93,264,0.3592060115933418,0.05063890212415689,1.28,3.1000000000000085,3856000,0.0001567541360418545,0.0,0.753227732181549,0.0012285784602863714,482,1.3858473682403565
184.45,264,0.3525903031229973,0.04992781760108323,1.48,4.0,3864000,0.00020537543743557763,0.0,0.4818023699522018,0.0011233892087693675,483,1.385768438577652
183.15,264,0.34769533209502695,0.04803843699803711,1.43,4.0,3872000,0.00021375184936914593,0.0,0.798333848118782,0.0010215886754667736,484,1.3854029285907745
188.38,264,0.3487369280308485,0.049023300641987844,1.49,4.0,3880000,-8.445473984465935e-05,0.0,0.6883059930801392,0.0011442313800944248,485,1.3857129979133607
180.3,264,0.3678525323420763,0.050628712791290414,1.27,3.0,3888000,-0.0001405993226217106,0.0,0.8784658867120743,0.0012148995429015486,486,1.3858477294445037
186.49,264,0.3508505731076002,0.04864827135659651,1.45,4.0,3896000,0.00046055444581725167,0.0,0.7894104534387588,0.0009849838599257056,487,1.3850862824916839
188.38,264,0.30432575665414335,0.041753309164112976,1.53,4.0,3904000,-0.0001617713501684648,0.0,0.7951519286632538,0.0008602057046118716,488,1.3852709174156188
186.55,264,0.4060656312853098,0.061999114294034825,1.55,4.0,3912000,-9.810413961531594e-05,0.0,0.5707816541194916,0.0015093384018109645,489,1.385653496980667
182.13,264,0.28140007980167864,0.03875137459494805,1.46,4.0,3920000,-8.742409418118768e-05,0.0,0.8259954684972763,0.0006414657818822889,490,1.3854801833629609
178.34,264,0.2998189463466406,0.044176667032599655,1.25,3.0,3928000,-0.00011834145284964847,0.0,0.6313450580835342,0.0009177829608597676,491,1.384997969865799
186.62,264,0.30921735666692257,0.04264761233657119,1.42,3.0,3936000,-0.00028437467801268213,0.0,0.8750381255149842,0.001029743492799753,492,1.3853897070884704
182.88,264,0.2976458805054426,0.04215215657248066,1.33,3.0,3944000,0.00020242379352566786,0.0,-0.9897891598939895,0.0007956688885315088,493,1.3857789838314056
185.6,264,0.3798063534498215,0.060148081023702844,1.42,3.0,3952000,-0.0002260879209279665,0.0,0.7911844724416732,0.0013025501446827547,494,1.385621817111969
182.9,264,0.3329815382510424,0.04284537499319896,1.41,3.0,3960000,3.078284737966897e-05,0.0,0.7591090208292007,0.0011511940408672672,495,1.3854446339607238
178.38,264,0.391901243403554,0.056726109379098125,1.29,3.1000000000000085,3968000,-2.4001123492780607e-05,0.0,0.695105362534523,0.0013607144214620348,496,1.3856637394428253
174.03,264,0.37610902279615405,0.05358972264699009,1.18,3.0,3976000,0.0004505706032796297,0.0,0.20136361658573151,0.0014323148483890691,497,1.385683010816574
172.95,264,0.25971967317163946,0.033629149752915824,1.16,3.0,3984000,6.263359864533413e-05,0.0,0.6450249427556991,0.0005719550672802142,498,1.3855505776405335
175.45,264,0.34438532292842866,0.049431668842158265,1.22,3.0,3992000,-0.00025689452885671924,0.0,0.4773015135526657,0.0013901434277067892,499,1.3854002225399018
167.0,264,0.2562506717443466,0.03543394273927272,1.01,3.0,4000000,-0.00014948501952972038,0.0,0.8497613096237182,0.0005766765407861385,500,1.3854718160629274
