fps,PMM:episode_rewards,P01:episode_rewards,advantage_norm,episode_length,grad_norm,policy_loss,explained_variance,clip_fraction,frames,P09:episode_rewards,approx_kl_divergence,policy_entropy,value_loss,epoch_idx
194,3120.0,545.0,15.96871919631958,681.11,4.1087165561961125,-0.009044462953170296,0.9228125244379044,0.1010986328125,2775040,4725.0,0.0011996279020881533,1.619691800326109,0.9907847683876753,271
194,3211.75,665.0,15.968719279766082,702.29,5.269728893086244,-0.008271263306414766,0.9112284637987613,0.0998291015625,2785280,4732.500000000001,0.001208957630627087,1.5981480836868287,1.1978366425260902,272
194,3390.5,722.5,15.96871919631958,713.88,4.345051008103863,-0.009053578324528643,0.9480346161872149,0.1003662109375,2795520,4827.5,0.0013392625916258199,1.6052507512271403,0.9025920222513377,273
194,3498.75,772.5,15.968719226121902,726.28,4.2811378043013875,-0.008576806997007224,0.865070252865553,0.108154296875,2805760,4875.0,0.0014233587860933128,1.6249730110168457,1.4525811275467277,274
194,3498.25,747.5,15.968719285726547,734.35,3.7496747987272263,-0.008134568407695043,0.9369065448641777,0.09755859375,2816000,4877.5,0.0011609110747490168,1.6138438142836093,0.73304214887321,275
194,3379.0,747.5,15.968719154596329,721.78,5.830079257237854,-0.007389900387715897,0.892547806724906,0.1108642578125,2826240,4877.5,0.0014074269595203428,1.6034269399940968,1.0596288816072046,276
194,3284.5,645.0,15.968719321489335,721.45,4.584310004921153,-0.007988410763573484,0.8983130369335413,0.1059814453125,2836480,4900.0,0.0013050693613540928,1.6179791681468487,1.1967216396704317,277
194,3171.75,645.0,15.96871920824051,722.34,4.3520176922936855,-0.008757160126697272,0.8542289923876524,0.1153564453125,2846720,4900.0,0.0015016625701154823,1.6310745052993298,1.0185774125158786,278
194,2964.0,547.5,15.968719178438187,704.8,6.062239114617583,-0.006960346199775813,0.8495803389698267,0.1019775390625,2856960,4877.5,0.0012401268512182869,1.6058275006711482,1.5497659465298057,279
194,2854.75,525.0,15.968719214200974,694.99,3.3134410108953256,-0.00988475757985725,0.9061517786234617,0.13115234375,2867200,4850.0,0.0014653837333416767,1.628874696791172,0.8152926901821047,280
194,2833.75,522.5,15.968719166517257,698.56,5.2442547426435,-0.008081530861454666,0.916504867002368,0.1047607421875,2877440,4827.5,0.0011896753749969919,1.6149483121931554,0.9621908315457404,281
194,2922.75,525.0,15.968719321489335,698.15,3.6764680366343065,-0.0079980645867181,0.8771461505442858,0.094921875,2887680,4802.5,0.0012324281851764881,1.6448605462908745,1.2574897520244122,282
194,2803.25,500.0,15.968719470500947,695.63,4.919484353538731,-0.00777322545000061,0.7947122544050217,0.0858642578125,2897920,4802.5,0.0010752283317974067,1.628821711242199,1.8326259890571237,283
194,2847.75,497.5,15.968719244003296,682.01,3.9570554961335587,-0.00835020361446368,0.9085508793592453,0.1107421875,2908160,4627.500000000001,0.0013144553281794883,1.6069313757121564,1.079217641800642,284
194,3107.75,522.5,15.968719309568405,705.86,3.5578575749038612,-0.009073301477110362,0.9413684323430062,0.116552734375,2918400,4762.500000000001,0.0013595170644638845,1.629594197869301,0.6732054181396961,285
194,3235.75,522.5,15.968719351291657,716.66,3.151044260517822,-0.008692553440778284,0.9062472969293595,0.0969970703125,2928640,4852.500000000001,0.0011891154349432005,1.627928400784731,1.2570585887879133,286
194,3232.25,522.5,15.968719244003296,708.46,4.167326554584504,-0.008820391807239503,0.9229751262813807,0.11435546875,2938880,4777.5,0.0013820343878994453,1.6237608395516872,0.7946871505118906,287
194,3171.0,592.5,15.968719220161438,700.18,3.5754471301131914,-0.009363285032304703,0.9403634313493967,0.105322265625,2949120,4825.0,0.0012484275116865656,1.6158445455133914,0.8448508823756129,288
194,3302.25,650.0,15.968719202280045,707.12,3.8008912743214482,-0.008080465229431866,0.9089523885399103,0.1134033203125,2959360,4827.5,0.001258050693707473,1.5932781100273132,1.2086288107559084,289
194,3419.5,722.5,15.968719267845154,711.96,4.565372736731759,-0.007748178160545649,0.9052906721830368,0.101123046875,2969600,4827.5,0.0012664878859941567,1.5964294448494911,1.2124311048537493,290
194,3467.75,722.5,15.968719375133514,732.94,5.581816954487831,-0.008441076741655706,0.9403017349541187,0.109326171875,2979840,4827.5,0.0012563925276599548,1.5939080610871315,1.0774982951581478,291
194,3366.0,650.0,15.968719309568405,710.32,3.994099464808792,-0.008848768109965021,0.9094100024551153,0.119970703125,2990080,4802.5,0.0013234944723255963,1.6333468556404114,0.8757692288607359,292
194,3163.0,600.0,15.968719214200974,694.12,4.846023563315066,-0.007309963981242618,0.8988754268735647,0.1055419921875,3000320,4800.0,0.0011756779504939895,1.6282346464693547,1.2505029295571148,293
194,3217.25,575.0,15.96871913075447,700.69,4.267544708752294,-0.008311648350354518,0.9096205811947584,0.09755859375,3010560,4827.5,0.0011642526295707295,1.6220037721097469,1.0235801162198186,294
194,3277.5,620.0,15.968719136714935,704.33,4.305537553264626,-0.008565637666106341,0.9389146249741316,0.106689453125,3020800,4805.0,0.0011809438877326023,1.6271689713001252,0.8163256999105215,295
194,3167.5,575.0,15.968719100952148,699.79,4.65450030349089,-0.007530544647306669,0.8978246428072453,0.0875732421875,3031040,4850.0,0.0009569384346666572,1.6149912640452384,1.1435212979093194,296
194,3175.25,475.0,15.968719190359115,701.95,3.7453876716100956,-0.008313509791332763,0.8696538962423801,0.090283203125,3041280,4852.500000000001,0.0011296380171306633,1.651980024576187,1.1592416778206824,297
194,3092.75,475.0,15.968719357252121,686.89,5.840879420316723,-0.006713850600135629,0.9220779605209828,0.0806396484375,3051520,4850.0,0.0009470593422184126,1.6101823091506957,1.2871341921389103,298
194,3172.75,520.0,15.96871926188469,690.27,5.825255686891644,-0.0069905019783618625,0.9096099499613046,0.0843017578125,3061760,4850.0,0.0009994944455802932,1.6237631611526013,1.5356486484408378,299
194,3277.0,475.0,15.968719279766082,699.91,5.8798183484510345,-0.006799288605179754,0.9033881098031997,0.0770751953125,3072000,4875.0,0.0009803240305193753,1.6339290499687196,1.5363565862178803,300
194,3315.25,520.0,15.96871930360794,693.67,4.992528996604099,-0.007275395044416655,0.9074334442615509,0.083837890625,3082240,4850.0,0.0009555387814094126,1.615106187015772,1.2300908868201077,301
194,3370.75,475.0,15.9687191426754,691.04,4.0378737862513745,-0.008280203541653463,0.9205998383462429,0.0980224609375,3092480,4875.0,0.0010306642207301678,1.6287349238991737,0.8662021623924374,302
194,3403.25,497.5,15.968719321489335,702.76,3.4408324217361264,-0.009005677727691364,0.9461178909987211,0.1076416015625,3102720,4877.5,0.0012519300967828956,1.5960027985274792,0.8141872719861567,303
194,3573.5,682.5,15.968719327449799,716.71,4.1194790716639735,-0.007644996623639599,0.8934164043515921,0.0928466796875,3112960,4900.0,0.0013016209693664667,1.629055393487215,1.4471636754460633,304
194,3714.25,745.0,15.968719267845154,731.76,2.831614610720644,-0.010339172122257878,0.9604736521840096,0.1190673828125,3123200,4950.0,0.0014007060574276853,1.6292630039155482,0.5764881881885231,305
194,3733.75,695.0,15.968719482421875,740.76,5.082429785299209,-0.006721397518413141,0.8683933023363352,0.0829833984375,3133440,4950.0,0.0009772452128691124,1.6194873668253422,1.7709297442808747,306
194,3701.0,745.0,15.96871919631958,737.25,4.037301209638697,-0.007537576763570542,0.8733846094459295,0.0993896484375,3143680,4957.500000000001,0.0011214437927780947,1.6277277939021588,1.372018112242222,307
194,3644.0,745.0,15.968719273805618,734.6,3.738957161177889,-0.007541351818508702,0.934527787938714,0.09052734375,3153920,5035.000000000001,0.0010999410988124295,1.6231038875877857,1.1298196094110609,308
194,3698.0,750.0,15.96871924996376,737.97,4.397855391806845,-0.007111736795923207,0.9034692339599133,0.0919189453125,3164160,4952.500000000001,0.0010411607579389936,1.6442279770970345,1.062933389376849,309
194,3435.5,647.5,15.96871924996376,713.89,5.070969495470122,-0.0066159969093860125,0.8952482614666224,0.083935546875,3174400,4950.0,0.0009260799305427661,1.632395251095295,1.368153901025653,310
194,3386.5,647.5,15.968719297647477,710.05,4.055074761286309,-0.008399202516011428,0.9673693720251322,0.078271484375,3184640,4877.5,0.000939439034320819,1.6104381091892719,0.6279776162002235,311
194,3397.5,647.5,15.968719375133514,703.56,4.397282280229068,-0.006650725995132234,0.8858481485396623,0.07529296875,3194880,4875.0,0.0010027535919395806,1.6380086608231068,1.4255677042528987,312
194,3261.25,625.0,15.96871924996376,693.4,4.571346406036599,-0.007304711976030376,0.8537402756512165,0.088916015625,3205120,4877.5,0.0009263735946551183,1.64792465493083,1.6352575955912472,313
194,3397.5,625.0,15.968719267845154,714.14,5.241923331481125,-0.006438252602310968,0.9255946256220341,0.0697509765625,3215360,4900.0,0.0007961279312046241,1.6354986257851123,1.0613086184486746,314
194,3428.5,647.5,15.968719309568405,713.91,4.61120234288334,-0.007577176410632091,0.9289540510624648,0.091162109375,3225600,4900.0,0.0010666978659462905,1.629907914996147,1.2550031798426062,315
194,3215.25,622.5,15.968719202280045,706.09,4.882723780983062,-0.006431320667616092,0.8087012831121683,0.07939453125,3235840,4900.0,0.0009628304206732734,1.6565246075391769,1.7488258370198309,316
194,3364.75,622.5,15.968719327449799,711.75,4.771851975732954,-0.007695165460609133,0.9237159203737975,0.08701171875,3246080,4905.0,0.0009037912415639724,1.6464271016418934,1.0187151724472643,317
194,3326.25,597.5,15.96871924996376,712.23,4.434712670913462,-0.006891631232429063,0.9090425699949265,0.0811279296875,3256320,4950.0,0.0009317896505880972,1.6448098510503768,1.278994096070528,318
194,3434.25,597.5,15.968719148635865,719.96,4.319906469038871,-0.007874710511168814,0.9032844092696906,0.09365234375,3266560,4905.0,0.001101063732784699,1.6393224276602267,0.9454235707875341,319
194,3403.5,672.5,15.968719202280045,722.58,4.306414514298979,-0.007051839977793861,0.9133814658969641,0.079150390625,3276800,4900.0,0.0011774223136232715,1.6362320527434349,1.1328208472579717,320
194,3326.75,572.5,15.968719291687012,712.76,3.3813513696347997,-0.00796495921240421,0.9037467818707228,0.0888671875,3287040,4900.0,0.0010439269354382762,1.6454138785600663,0.8099685741588474,321
194,3157.5,525.0,15.968719238042832,700.04,6.596655773295095,-0.006330153864473687,0.8908618248999118,0.088232421875,3297280,4900.0,0.0009244608680323586,1.629991341382265,1.2230932250618936,322
194,3375.75,575.0,15.9687191426754,722.81,4.4722882292745165,-0.007522322647309921,0.8885832775384188,0.0886474609375,3307520,4877.5,0.001260189441379503,1.6388878330588341,1.0079179554246367,323
194,3357.75,572.5,15.968719154596329,728.92,2.865521218161063,-0.009762011952261673,0.9580045852810144,0.1107421875,3317760,4905.0,0.0011833194340230752,1.6354865536093712,0.7360668965615332,324
194,3106.0,547.5,15.968719214200974,711.29,3.4330268958992094,-0.008094302507925023,0.9289556980133057,0.0979736328125,3328000,4900.0,0.0012244198458522143,1.6363159328699113,0.7799965869635344,325
194,3090.0,500.0,15.968719154596329,703.1,3.901258571074255,-0.007610850060154916,0.862165904045105,0.0942626953125,3338240,5002.5,0.0010565336894391895,1.6478473663330078,1.385694372281432,326
194,3146.0,500.0,15.968719345331191,714.9,4.240598243212981,-0.007574889089300996,0.9214919578284025,0.092138671875,3348480,5057.500000000001,0.0011180269321702935,1.6210361033678056,1.0443685231730342,327
194,3233.5,450.0,15.968719273805618,724.64,4.199630620310648,-0.007286836870116531,0.9373992495238781,0.080322265625,3358720,5057.500000000001,0.0009256280641413764,1.628178882598877,0.9616006264463067,328
194,3321.0,447.5,15.96871926188469,732.56,2.9951025636145046,-0.00857045244119945,0.9411635015159845,0.092724609375,3368960,5127.5,0.0010988765755830484,1.6223552025854588,0.9233675323426723,329
194,3301.0,447.5,15.968719232082368,720.34,3.1011912609621346,-0.008659246113529662,0.8847706701606513,0.0952392578125,3379200,5175.0,0.0011179688993085666,1.6303774394094943,0.9418447765521705,330
194,3253.25,472.5,15.968719273805618,715.07,4.622884582579911,-0.007342461267035106,0.8832064058631659,0.0826171875,3389440,5175.0,0.0009153687922155544,1.6266415148973465,1.3339365920051933,331
194,3478.25,472.5,15.968719226121902,736.95,3.6492786541563236,-0.009116747695225058,0.898060904815793,0.1008056640625,3399680,5175.0,0.0010663682907083405,1.6455803021788598,1.0741979256272316,332
194,3581.5,475.0,15.968719214200974,745.21,4.526819437998076,-0.007415984286672029,0.9480896782130003,0.07890625,3409920,5175.0,0.0008319114424414735,1.6174307629466056,0.9226010523736476,333
194,3655.5,520.0,15.968719190359115,739.59,3.813084319144143,-0.008500067064960603,0.9707938082516193,0.0948486328125,3420160,4955.000000000001,0.0010038450630195132,1.6177674762904644,0.5966601368039847,334
194,3657.5,647.5,15.968719315528869,735.08,5.489177170613725,-0.007950783707929076,0.9216555118560791,0.0979248046875,3430400,4950.0,0.0010652285406199747,1.6007027864456176,1.6462127754464746,335
194,3740.0,672.5,15.968719226121902,740.76,3.083250470936544,-0.00870384223817382,0.9480383343994617,0.1093505859375,3440640,5100.0,0.001270867211201645,1.6306623287498951,0.6898267385549843,336
194,3845.75,725.0,15.968719309568405,753.59,4.068507552518694,-0.007605884531949414,0.9516182187944651,0.0773193359375,3450880,4950.0,0.0008475677493554816,1.619099348038435,0.9986006135120988,337
194,3923.25,747.5,15.968719267845154,755.79,3.6906864813943465,-0.007810426217656641,0.929650877788663,0.0860107421875,3461120,4927.5,0.0009740481063009818,1.6299322485923766,1.0273046734742821,338
194,3959.75,775.0,15.968719047307967,755.25,8.81769425477077,-0.0060504340333864095,0.9160055056214332,0.0784423828125,3471360,4925.0,0.0009218647552648639,1.6001152887940406,1.7378621611045673,339
194,4017.0,825.0,15.96871920824051,757.54,4.958564045741425,-0.0071386714320397,0.9544030115008354,0.0965087890625,3481600,4925.0,0.001111970384545693,1.6104041121900081,1.0065102476626635,340
194,3915.5,800.0,15.968719267845154,753.01,3.327042095288425,-0.00864075569297711,0.9314065922051669,0.1077392578125,3491840,4925.0,0.0013403547520515749,1.639137201756239,1.0849006447009741,341
194,3773.5,765.0,15.968719321489335,740.15,4.2154116401141,-0.007291256451208028,0.8968731179833412,0.089404296875,3502080,4875.0,0.0009705978313779232,1.6542199067771435,1.5826042390428483,342
194,3551.25,772.5,15.968719518184662,734.37,4.403081269582816,-0.007250161687625223,0.8916930861771106,0.097900390625,3512320,4850.0,0.0010362471052251002,1.6499043062329293,1.0304305071942508,343
194,3442.75,745.0,15.968719047307967,720.64,3.7138171750761493,-0.007687235346020315,0.9494411274790764,0.072314453125,3522560,4825.0,0.0009380080359225826,1.632181916385889,0.7822163027711213,344
194,3308.0,620.0,15.968719333410263,708.33,3.411964777827417,-0.007841655833180994,0.9143036205321551,0.0782470703125,3532800,4777.5,0.0008942191720170316,1.6327091321349143,0.8556253437884151,345
194,3186.5,620.0,15.968719112873078,696.47,5.917614029097906,-0.006842855963623151,0.9312530990689993,0.0810791015625,3543040,4677.5,0.0008158748120654181,1.6186742417514324,1.1649905847385527,346
194,3231.0,670.0,15.968719238042832,695.61,6.271107279042163,-0.0070366112842748406,0.947551191970706,0.0813232421875,3553280,4777.5,0.0008975249345699931,1.59812990128994,0.8737527940422296,347
194,3285.25,672.5,15.968719220161438,704.04,4.193136100062852,-0.007166054970002733,0.9241358127444983,0.0805419921875,3563520,4777.5,0.0009016264399297275,1.6218869641423226,0.8986709193326533,348
194,3360.75,672.5,15.968719214200974,708.66,5.042538263518414,-0.00698585538448242,0.9380997724831104,0.091796875,3573760,4777.5,0.0012002547742217759,1.6086962059140206,0.9318828755989671,349
194,3600.5,647.5,15.968719357252121,710.91,4.981208534428637,-0.007048305775970221,0.9459361147135497,0.0870849609375,3584000,4800.0,0.0009983675135406393,1.5998480506241322,1.1532085398212075,350
194,3657.75,647.5,15.968719387054444,726.26,3.9209166696943525,-0.007270705441624159,0.9512486357241869,0.095556640625,3594240,4827.5,0.001124469733031672,1.608611672371626,0.8716430479660631,351
194,3770.75,650.0,15.968719279766082,741.84,3.8403480462842277,-0.007927410954653168,0.9581811841577291,0.0932861328125,3604480,4875.0,0.0009942417412763976,1.597617895901203,0.9133291247300803,352
194,3915.25,650.0,15.968719184398651,755.06,3.4808108798730393,-0.00831428131023131,0.9693945232778788,0.1059326171875,3614720,4900.0,0.00113766709229188,1.6045201927423478,0.6301917642122135,353
194,3885.25,650.0,15.968719226121902,760.01,3.22084409872825,-0.007943673221598146,0.9193897776305675,0.1182373046875,3624960,4927.5,0.0012387971156390175,1.6271311096847056,0.7545983861666172,354
194,3852.25,650.0,15.968719267845154,744.82,6.230512496476526,-0.007182310980715556,0.9351738315075636,0.0964111328125,3635200,4952.500000000001,0.0009539944924261284,1.59954085201025,1.3134901011828333,355
194,3970.75,672.5,15.968719238042832,760.93,3.630770494938541,-0.008254687517910498,0.9634354881942272,0.1097412109375,3645440,5052.500000000001,0.0015075713864410117,1.6049260452389718,0.7197817653883248,356
194,4013.5,772.5,15.968719345331191,768.4,3.4598355765257836,-0.008049895869771718,0.9393221598118544,0.101611328125,3655680,5180.0,0.001101367740188217,1.6192054189741611,1.0137961744330823,357
194,3942.0,747.5,15.968719279766082,764.45,4.510660083195356,-0.006360935590055306,0.9310452453792095,0.0810546875,3665920,5225.0,0.0012121845502694661,1.633793893456459,1.3793396346271038,358
194,3961.0,775.0,15.968719255924224,764.14,5.331213180606039,-0.007056997218751348,0.958857637643814,0.10859375,3676160,5225.0,0.001053255164049939,1.6060963355004787,0.7598306074738502,359
194,3931.5,775.0,15.968719416856766,758.86,3.1777400337417077,-0.00858573580844677,0.9570234585553408,0.116357421875,3686400,5225.0,0.0013462714501092541,1.6225440926849841,0.8233784664887935,360
194,3956.0,775.0,15.96871926188469,764.83,3.0514512760854346,-0.008546383374778088,0.9808160115033389,0.098046875,3696640,5225.0,0.0011013004796898475,1.6107937470078468,0.42014509602449834,361
194,4044.0,797.5,15.968719124794006,775.84,3.6476910558907916,-0.008086467206885573,0.9557690504938364,0.0911376953125,3706880,5225.0,0.0010910372612731672,1.6243203334510325,0.8795563320163637,362
194,3917.5,775.0,15.968719190359115,763.6,4.553385464269276,-0.005829859503137413,0.8998857963830232,0.0766845703125,3717120,5227.5,0.000859446557627019,1.6304395891726018,1.4355356777086854,363
194,3809.75,747.5,15.96871919631958,752.47,4.13620560930368,-0.007115444255396142,0.9261597096920013,0.0828125,3727360,5057.500000000001,0.0009046831058928713,1.6300771966576577,1.047151925880462,364
194,3899.75,775.0,15.968719333410263,759.78,3.328161680510327,-0.007772589564228838,0.9611742720007896,0.08330078125,3737600,5225.0,0.000915668168659529,1.6311192460358144,0.7778278905898333,365
194,3926.5,775.0,15.968719232082368,766.5,4.034513612342506,-0.006907614876399748,0.9495301958173513,0.067724609375,3747840,5225.0,0.0007091194750050744,1.632649191468954,0.9882712520658969,366
194,3965.75,775.0,15.968719297647477,763.69,4.265124770526585,-0.006744483590591699,0.9641191873699426,0.0709228515625,3758080,5025.0,0.000755145451643583,1.624853215366602,0.6810909398831427,367
194,3875.0,775.0,15.968719339370727,754.02,7.559037515400647,-0.006091898622617009,0.9019511062651873,0.0663818359375,3768320,4957.500000000001,0.0007078909405241742,1.6236444756388664,1.3641044821590185,368
194,3838.5,775.0,15.968719357252121,753.59,5.313604343973018,-0.0066926786268595604,0.9401387713849545,0.0746826171875,3778560,4950.0,0.0008264056786690411,1.6244437761604786,1.210028163343668,369
194,3835.0,775.0,15.96871920824051,743.47,3.9514344100644827,-0.007951514179148944,0.934116231277585,0.087451171875,3788800,4950.0,0.0009249183272975218,1.6262926585972308,1.3162957333028316,370
194,3939.75,797.5,15.968719255924224,756.06,4.445308323118488,-0.007557408801221755,0.9331768527626991,0.0927001953125,3799040,4950.0,0.0009512600876296441,1.615412376821041,1.0192070500925183,371
194,3983.0,822.5,15.968719273805618,763.44,3.648940318573964,-0.007284005795008852,0.9597009684890508,0.0874267578125,3809280,4925.0,0.0010303951120765992,1.6290926501154899,0.7253673925064504,372
194,4071.25,915.0,15.968719244003296,771.61,4.0983625919772235,-0.007394038009806536,0.939687256142497,0.087109375,3819520,4950.0,0.0008782052390534162,1.6332267239689826,1.1713756875135004,373
194,4077.75,822.5,15.968719279766082,776.39,4.4977909425570335,-0.006693048916349653,0.9354441609233618,0.078369140625,3829760,5000.0,0.0011290125376949326,1.639125183969736,1.3082426272332668,374
194,4164.0,992.5,15.96871920824051,788.73,3.7989525804469344,-0.007132179949621786,0.9375967733561993,0.087109375,3840000,5025.0,0.0008925979772020472,1.6406992711126804,1.1770108294673265,375
194,4243.75,3610.000000000001,15.968719357252121,789.92,3.339579114097605,-0.008086854157591005,0.9603533234447241,0.1013671875,3850240,5155.000000000001,0.0009521668181752312,1.6351338930428028,0.7466883212793618,376
194,4185.25,825.0,15.968719309568405,787.59,3.2118179455646483,-0.0071384274026058845,0.9583284821361303,0.0921875,3860480,5200.0,0.001032012583414563,1.638020960241556,0.7736326236277818,377
194,4226.5,825.0,15.968719154596329,794.28,6.017533362744565,-0.0060605640581343325,0.8382223036140204,0.073974609375,3870720,5205.0,0.0008318337277222121,1.6400263711810112,2.5301218897104265,378
194,4213.75,825.0,15.968719291687012,792.82,3.9927519664453484,-0.0062539052363717925,0.9319494057446718,0.0943603515625,3880960,5205.0,0.0009653792674958037,1.6230341523885727,1.3419867525808513,379
194,4181.75,825.0,15.968719178438187,782.75,3.877980211409894,-0.006982231565780239,0.9367408320307732,0.0793212890625,3891200,5205.0,0.0008168680986107424,1.6321603029966354,1.1820539098232985,380
194,4034.0,825.0,15.968719285726547,772.25,4.486083654271788,-0.006484389203978935,0.9137903098016977,0.081982421875,3901440,5200.0,0.0007597005293637312,1.6459239646792412,1.0779699710197748,381
194,4059.25,825.0,15.968719184398651,778.24,3.28685704282303,-0.007672256104342523,0.9463557623326778,0.0897216796875,3911680,5155.000000000001,0.0007972863544243369,1.6326469957828522,0.8000649265013635,382
194,3915.5,795.0,15.968719309568405,758.92,3.5552934503193563,-0.007148798699563486,0.9459659535437822,0.095166015625,3921920,5005.0,0.001061203614938684,1.637262474000454,1.0141380414832384,383
194,3839.75,745.0,15.96871926188469,753.89,3.9028302454765225,-0.007633844715564919,0.9565784003585577,0.096435546875,3932160,4977.5,0.000974013753358772,1.6401733450591565,0.8648822982795537,384
194,3883.0,822.5,15.968719106912612,764.54,3.624851120687924,-0.00685285434301477,0.9391135681420565,0.0835205078125,3942400,4977.5,0.0007887751825368784,1.6456428155303002,0.9214035863988101,385
194,3958.0,825.0,15.96871924996376,773.1,3.07436191404234,-0.007925898991379654,0.9482271715998649,0.0925048828125,3952640,4977.5,0.0011124658346436697,1.6371644645929337,0.7807577192783356,386
194,3965.25,822.5,15.968719267845154,770.87,4.298248478022663,-0.006628255951000028,0.942055894434452,0.0853759765625,3962880,4977.5,0.0007884267903624356,1.6361618615686893,1.0603142058476807,387
194,3981.5,822.5,15.968719321489335,764.66,3.76871763510258,-0.007736814144300297,0.9201095405966043,0.0888916015625,3973120,4950.0,0.0008835118951883746,1.624170544743538,1.1785548011772335,388
194,4151.5,917.5,15.968719214200974,783.02,2.981039494302023,-0.008733030855000833,0.9625073149800301,0.1013671875,3983360,5002.5,0.0009825272271659837,1.6344921819865703,0.6209035964915529,389
194,4131.0,917.5,15.96871926188469,770.77,4.956317460313597,-0.006449751729815034,0.9292771819978952,0.080078125,3993600,5002.5,0.0007016642314857041,1.6064631819725037,1.5839546740055084,390
194,4282.5,3850.0,15.968719357252121,790.76,3.86654924855999,-0.007392126442573499,0.935074133053422,0.0779052734375,4003840,5002.5,0.0007963041156931342,1.6335185766220093,1.1241556548513472,391
194,4322.25,4007.5,15.968719232082368,796.25,2.831128325236355,-0.008503842463323964,0.9652886688709259,0.100732421875,4014080,5025.0,0.0010486270691847078,1.6371695473790169,0.6814136079978198,392
194,4297.0,3940.0,15.96871924996376,795.72,4.03843034084324,-0.0075164211964875,0.9077529974281788,0.1008544921875,4024320,5025.0,0.0009261839856440378,1.6484354585409164,1.3468970850110054,393
194,4368.0,3940.0,15.968719136714935,803.64,2.490546920485071,-0.007231424384553975,0.9615607466548681,0.0964111328125,4034560,5050.0,0.0011154165095722322,1.6384990811347961,0.4816876671742648,394
194,4423.25,3940.0,15.968719154596329,819.75,3.290227319106689,-0.007985035624733428,0.9518698938190937,0.1003173828125,4044800,5085.0,0.0009452946208942641,1.6465364508330822,0.904134277207777,395
194,4415.75,3940.0,15.968719053268433,823.83,3.4265664396702618,-0.007358688769272703,0.9541201870888472,0.085205078125,4055040,5180.0,0.0007789108428288517,1.6395956516265868,0.8103265699464828,396
194,4303.25,1275.0000000000002,15.968719273805618,820.33,3.219076484280245,-0.007516728664995753,0.9073253069072962,0.091845703125,4065280,5062.500000000002,0.0008643530702106366,1.6495661377906798,1.1878262382000684,397
194,4341.5,825.0,15.968719226121902,832.22,2.823275659894844,-0.007451017648054403,0.9482326287776232,0.0902587890625,4075520,5310.000000000001,0.0008474734773021644,1.6535913825035096,0.9809092471376062,398
194,4219.0,775.0,15.968719190359115,822.17,2.9113445366762987,-0.0077218304613779765,0.9590739399194718,0.098974609375,4085760,5310.000000000001,0.0008946974381335501,1.6248160749673843,0.582057747989893,399
194,4226.5,775.0,15.968719220161438,826.2,2.6615298531380134,-0.008168149445555172,0.9389331605285406,0.1157470703125,4096000,5177.5,0.0012179753024387633,1.6417782194912434,0.7613302105339244,400
194,4126.5,722.5,15.96871926188469,813.81,3.812641274553217,-0.007436078961472958,0.9433356750756502,0.089453125,4106240,5207.5,0.0007529916474855986,1.6372803680598735,0.8664995918050409,401
194,4068.0,697.5,15.968719279766082,804.25,2.8916726511390185,-0.008335533890567603,0.9673214923590422,0.09931640625,4116480,5207.5,0.0010431385055771813,1.6383674018085004,0.6339195512235165,402
194,3921.25,697.5,15.968719255924224,790.76,4.683861361418065,-0.0062832321564201266,0.9341478172689677,0.077001953125,4126720,5177.5,0.0009266411303007104,1.6312910936772824,1.3690535462927074,403
194,3951.5,675.0,15.96871908903122,789.83,3.2211059596350524,-0.006860834748658817,0.9559443548321724,0.0861083984375,4136960,5275.0,0.0007802461517944509,1.630588060617447,0.9258545444346964,404
194,4012.0,697.5,15.968719083070756,794.53,2.5960146395957886,-0.008661199032940204,0.978145445510745,0.1061767578125,4147200,5285.000000000001,0.0008994676100319536,1.6437937460839749,0.47994025216903535,405
194,4208.25,722.5,15.968719220161438,814.68,3.8524042675305417,-0.007368704556211014,0.9614782016724348,0.0842529296875,4157440,5427.5,0.0008173740051920378,1.644660871475935,0.8902139292913489,406
194,4272.25,725.0,15.968719315528869,829.92,3.2491392966261556,-0.007239293247130263,0.9696405127644538,0.075634765625,4167680,5427.5,0.0007157963473336953,1.6557708516716958,0.5907978736795485,407
194,4205.0,725.0,15.968719351291657,822.77,3.1458974584313477,-0.007086904802417848,0.9389251437038183,0.0990234375,4177920,5450.0,0.0008558569446539379,1.6482952162623405,1.1252972131595016,408
194,4150.25,747.5,15.968719273805618,821.01,3.6459568882034987,-0.007343915308956639,0.9360946919769049,0.098828125,4188160,5450.0,0.0010006342953038532,1.62464449852705,1.179449827875942,409
194,4251.0,750.0,15.968719315528869,830.31,2.038513965507698,-0.008107693949932581,0.9791952189058065,0.0926025390625,4198400,5450.0,0.0007889373206499774,1.6465189523994923,0.30558767868205905,410
194,4367.25,795.0,15.968719136714935,848.88,3.745394294256033,-0.007182743226803723,0.9483313959091901,0.080078125,4208640,5450.0,0.000814416089662456,1.6541668578982354,0.9661907434463501,411
194,4309.5,745.0,15.96871936917305,857.67,3.961035074750355,-0.0062402507857768795,0.9346955455839634,0.070458984375,4218880,5450.0,0.0006909210745167777,1.6425182163715362,0.9279956586658955,412
194,4116.5,700.0,15.968719339370727,837.49,3.3613468554407673,-0.0077247549750609325,0.9488967977464199,0.0864501953125,4229120,5332.500000000001,0.0008164891586891698,1.63494179174304,0.8904955448117107,413
