frames,policy_entropy,policy_loss,advantage_norm,P09:episode_rewards,epoch_idx,explained_variance,P01:episode_rewards,grad_norm,PMM:episode_rewards,value_loss,episode_length,fps
5848000,0.9941462713479996,-0.019682813891849945,3.348004301786423,221.3,731,0.7092581987380981,7.9,1.2300351326438255,111.14,0.09917348497081548,1209.47,206
5856000,1.0285692620277405,-0.03118250643921783,3.0597221779823305,241.2,732,0.668803294301033,11.0,1.2557659384076123,124.05,0.08316392214503139,1293.02,206
5864000,0.9848039138317108,-0.011329630294349045,2.140235249400139,241.2,733,0.7048261970281601,12.8,0.5565824296190371,125.04,0.04596088020130992,1309.68,206
5872000,0.9968954175710678,-0.03330319841275923,2.9952123409509657,241.2,734,0.6447000116109848,12.8,1.1032004725177833,127.4,0.08636363565921784,1323.56,206
5880000,1.0087721562385559,-0.03355231633409858,2.9313840156793596,241.2,735,0.5910375517606735,12.8,1.0680262089193926,125.51,0.0787187601486221,1320.9,206
5888000,0.9949732935428619,-0.012726604202907766,2.4438888561725616,241.2,736,0.6532735151052474,12.8,0.7246822739749759,125.81,0.05576228706166148,1329.11,206
5896000,1.0172930508852005,0.0009363211749587208,3.0940072572231294,241.2,737,0.6151428467035294,12.8,1.048046574451978,127.15,0.0775108031835407,1326.45,206
5904000,0.9946121734380722,-0.0350671650503682,2.670146870613098,245.1000000000002,738,0.6838024425506591,12.8,0.9053844890023725,128.58,0.0644452918274328,1342.63,206
5912000,1.0170985078811645,-0.013160644789459185,2.455214983820915,238.3,739,0.6453044813871384,16.6,0.7473896469252957,126.63,0.05855548689141869,1342.6,206
5920000,0.9955941212177276,-0.01777552651037695,2.8346062219142913,245.1000000000002,740,0.8065762287378311,33.400000000000006,1.096627811320369,133.68,0.07087868706323207,1367.53,206
5928000,0.9679194533824921,-0.03340184282278642,3.359849603176117,265.1000000000001,741,0.6195898675918579,63.9,1.2601420443870268,148.11,0.09962300210259854,1475.8,206
5936000,0.9796180140972137,-0.023030460727750324,2.485194042921066,275.1,742,0.6484173905849456,75.80000000000001,0.8254582058413736,151.23,0.05761761653237045,1488.79,206
5944000,1.024606094956398,-0.016045741821289993,2.5572525238990784,275.1,743,0.6322538775205612,76.0,0.8281074487358542,152.75,0.05928846300579607,1507.15,206
5952000,1.007704771757126,-0.02079422163689742,3.7277328503131866,275.1,744,0.6915144717693329,82.30000000000001,1.4732602270306066,158.78,0.12809358976781368,1523.94,206
5960000,1.0250237607955932,-0.022477235698024744,2.5805432003736497,278.0,745,0.7449097412824631,82.30000000000001,0.8887082452818604,162.68,0.058422849180642514,1528.41,206
5968000,1.020183487534523,-0.0157522318942938,3.0902445554733275,278.0,746,0.6804693138599396,76.0,1.1536226401163363,163.25,0.08921024693176151,1534.33,206
5976000,1.017941139936447,-0.02208704228978604,3.225250182747841,279.20000000000005,747,0.7194915622472763,76.0,1.197462591361631,167.45,0.0997134036803618,1530.39,206
5984000,1.0201484471559525,-0.02174054356335546,2.741743374466896,279.20000000000005,748,0.6577265357971191,82.30000000000001,0.9269758031112653,168.86,0.06612666187807918,1540.45,206
5992000,1.0664627718925477,-0.04620896292850375,3.0564805009961127,265.1000000000001,749,0.01754358649253845,0.0,1.1620673461133992,133.19,0.08535796421463601,1237.25,206
6000000,1.0547630429267882,-0.002684808935737237,1.5983106273412704,265.1000000000001,750,0.6127760273218155,0.0,0.46187437079804367,110.96,0.02096841226099059,1057.37,206
6008000,1.00599546790123,-0.0035754977333999705,1.8584372597932814,265.1000000000001,751,0.6979569953680038,0.0,0.6034156023697279,106.68,0.031180017339065672,1020.8,206
6016000,1.0055657994747162,-0.023057904937541025,2.432071154117584,260.40000000000003,752,0.6950127846002578,0.0,0.821083855987267,103.54,0.05390388522297144,1019.7,206
6024000,0.9941373193264007,-0.017503618001646827,3.285473290681839,247.80000000000007,753,0.6869090867042541,0.0,1.309868013013553,100.68,0.09950106945820153,1019.71,206
6032000,0.9915877640247345,-0.025645024383702548,3.1100418281555178,255.50000000000006,754,0.6477215802669525,0.0,1.187408244343333,102.32,0.09258277192711831,1019.45,206
6040000,1.0481186407804488,-0.01781551421736367,2.923344836831093,264.6,755,0.780728070139885,0.0,1.074081389244994,104.17,0.0701018249662593,1016.91,206
6048000,1.0131481879949569,-0.013647918831666175,2.8902253842353822,264.6,756,0.6965720635652543,0.0,1.134698502373305,100.7,0.07837494633160531,1000.78,206
6056000,1.031979301571846,-0.016724120248836696,2.863800102472305,251.9000000000001,757,0.7068063127994537,0.0,1.0080528717769435,96.23,0.07635123746003955,995.58,206
6064000,1.0250919979810715,-0.012842827212880365,2.835087019205093,241.60000000000002,758,0.7097815746068954,0.0,0.9282846184566027,94.75,0.06523198175244033,980.32,206
6072000,1.0146875584125519,-0.017431206108303742,3.0590794003009796,227.5000000000001,759,0.6732472121715546,0.0,1.086750665301973,91.51,0.08897888407111168,981.41,206
6080000,1.0107458108663558,-0.02485468436498195,2.8727534037828444,237.40000000000003,760,0.6776598852872848,0.0,1.048500676945196,91.5,0.07149946691002697,967.94,206
6088000,1.0093049311637878,-0.03187551957729738,3.73089963555336,242.00000000000006,761,0.6768702673912048,0.0,1.444217048227789,96.19,0.11879820473492146,982.73,206
6096000,1.027823338508606,-0.011702854195027612,3.168529019355774,251.80000000000007,762,0.7455169808864593,0.0,1.1424654900360531,101.41,0.08563906112220138,1022.6,206
6104000,1.0353917264938355,-0.03489062651991844,2.3045592987537384,259.50000000000006,763,0.7162427121400833,0.0,0.8278533187293753,105.96,0.05455404383363202,1035.69,206
6112000,0.9893839049339295,-0.022210128650767727,3.225239336490631,259.50000000000006,764,0.5977299600839615,0.0,1.0835688757294206,110.99,0.08672756359912455,1084.39,206
6120000,0.9955949348211288,-0.03997791423462331,3.987967755794525,264.40000000000003,765,0.7502710568904877,0.0,1.5086000409644464,128.44,0.13980016056448222,1208.46,206
6128000,1.0078704023361207,-0.016227684920950197,2.189067908525467,270.1,766,0.6865570908784866,0.9000000000000004,0.7324629231222787,137.72,0.04231372220441699,1274.58,206
6136000,1.0461276191473008,-0.03351883557421388,2.824047634601593,271.20000000000005,767,0.4433435291051865,31.8,1.0298034440630883,145.88,0.07262847865000367,1377.08,206
6144000,1.0116693902015685,-0.015139445119129959,2.246563893556595,271.20000000000005,768,0.708988811969757,31.8,0.7699579005027087,148.2,0.05050313429441303,1393.8,206
6152000,1.0278764629364014,-0.022358212016697507,2.698218637108803,271.20000000000005,769,0.6515281134843827,31.8,1.0837728607428045,148.57,0.06893693801946937,1392.1,206
6160000,0.992827565073967,-0.020168172907142436,2.939337790608406,271.20000000000005,770,0.7559521198272705,31.8,1.0692533511021447,146.78,0.07775347312912345,1388.01,206
6168000,0.9261112093925477,-0.030072448630817233,3.799747670888901,273.3,771,0.7590971183776856,31.8,1.6061302812593579,149.75,0.15366968093439937,1388.09,206
6176000,0.9849692207574844,-0.016649535804754124,2.8603161442279816,271.20000000000005,772,0.705794302225113,31.8,1.006150000239836,147.57,0.07816014698240906,1381.97,206
6184000,0.9767624467611313,-0.020898132064030506,2.3788301223516464,271.20000000000005,773,0.7275639373064041,34.7,0.8124289655089373,149.07,0.056771285012364385,1394.19,206
6192000,0.9627896338701248,-0.023779312180122362,3.35177086353302,271.20000000000005,774,0.7589350074529648,35.0,1.325243349567378,150.29,0.1088063876144588,1402.97,206
6200000,1.002905233502388,-0.007376249450608156,2.739112412929535,273.6,775,0.806806703209877,35.0,0.9781170596991154,154.42,0.06708290366921574,1414.7,206
6208000,1.009961301088333,-0.01668905185681069,3.139943828582764,271.20000000000005,776,0.7629913979768753,35.0,1.154445122931701,157.44,0.08647897180169821,1426.13,206
6216000,1.0008570456504822,-0.009630836496362462,2.735706140995026,271.20000000000005,777,0.7681556141376495,35.0,0.8676297688897219,156.06,0.07267595320008695,1424.24,206
6224000,1.0060356289148331,-0.022658812190347818,3.164200164079666,273.6,778,0.7904859322309494,36.8,1.240555039690486,158.4,0.09881098693236709,1440.9,206
6232000,1.016563771367073,-0.013155092149972916,2.8888351213932038,271.20000000000005,779,0.7066490137577057,36.8,1.056301324700329,155.45,0.1096597766270861,1431.5,206
6240000,0.9665277880430222,-0.017071736608377252,3.5942341923713683,271.20000000000005,780,0.7158367335796356,36.8,1.5514237041298304,156.13,0.12785551548935473,1437.42,205
6248000,1.0274866881966591,-0.04059628907518345,2.6233599948883057,238.0,781,0.23177171528339385,10.9,0.8896321220453011,126.05,0.0683099389076233,1263.85,206
6256000,1.0197839510440827,-0.0003130610027437797,1.9271806573867798,237.1,782,0.7031171065568924,10.9,0.5064432024782348,122.78,0.0324964871769771,1258.01,206
6264000,1.0137845551967621,-0.01857836793456045,2.905963815450668,237.1,783,0.7131081396341323,10.9,0.8476442151985482,124.32,0.0788757320959121,1269.8,206
6272000,1.1311314803361894,-0.03506791396648623,3.276036028265953,237.1,784,0.10954768180847169,5.0,1.1356724801715985,116.09,0.1106109187263064,1198.33,205
6280000,1.0451294040679933,-0.004509197021980072,1.8225917065143584,230.50000000000006,785,0.7192416906356811,5.0,0.4914741441708589,107.36,0.027479799883440136,1153.73,206
6288000,1.0053782165050507,-0.01574044186156243,2.385638774037361,230.50000000000006,786,0.6394633746147156,5.0,0.7655230988467026,103.75,0.055716597130522134,1142.58,206
6296000,1.03171919465065,-0.030825040582567454,2.9624764332175255,230.10000000000002,787,-0.12670316576957702,4.0,1.090101151230524,91.45,0.08187421069131233,1076.33,206
6304000,1.153168728351593,-0.003590601020550821,2.0299789118766784,157.80000000000015,788,0.5082665783166885,1.0,0.642647339863631,64.71,0.03247116790851578,878.84,206
6312000,1.010491915345192,0.010219436113256961,2.5805818939208987,146.10000000000008,789,0.6614632320404052,1.0,1.081115554574259,60.82,0.09282443834468722,866.07,205
6320000,0.9691371357440949,-0.017933456078753806,4.370847690105438,177.80000000000032,790,0.8000248098373413,1.0,1.892514692192766,62.53,0.17513139188289642,840.42,205
6328000,0.9686678564548492,-0.006791738911997527,2.7158645141124724,217.1,791,0.7547192627191543,1.0,0.9786812600021355,66.68,0.07311928455717862,842.81,205
6336000,0.9732235592603683,0.0026398092038289176,2.8323892360925673,218.0,792,0.7407180899381638,1.0,1.1231603935337136,67.27,0.07474850276950747,844.89,205
6344000,0.9616943925619126,-0.020192904401628766,3.6333760046958923,224.70000000000005,793,0.8129387122392654,1.0,1.4149675994067565,79.63,0.12194741217885166,922.91,205
6352000,1.0135859322547913,-0.012110296154714888,2.570085002183914,242.3,794,0.7726917761564255,2.0,0.8512581875349581,93.03,0.06185244036838412,1004.35,205
6360000,1.0317566347122193,-0.02111998012755066,2.5589785665273665,242.3,795,0.7346772575378417,2.0,0.8890514860170589,98.27,0.06697168971877546,1034.41,205
6368000,1.0505462872982025,-0.025365785275935197,2.960235048532486,242.3,796,0.677535070180893,2.0,0.8948731836761155,100.29,0.07618032056372613,1047.54,205
6376000,1.019349417090416,-0.019705663791392,3.299423970580101,248.20000000000027,797,0.7000678342580795,2.0,1.1986900800012836,107.07,0.09822324777953327,1079.02,205
6384000,1.0148033678531647,-0.03192665125010535,2.9649056231975557,248.20000000000027,798,0.7458548998832703,2.0,1.0688882834920261,114.05,0.08683059385512024,1115.52,205
6392000,1.002559200525284,-0.02109710105054546,3.0020382976531983,248.20000000000027,799,0.7188215219974518,2.0,1.084535839928761,117.6,0.08053117908537388,1139.73,205
6400000,1.0061347341537477,-0.02674461867180071,3.5287986075878144,269.80000000000007,800,0.715688607096672,2.0,1.4404605088456934,125.24,0.1273071808181703,1195.62,205
6408000,1.0554877042770385,-0.040518159135244786,4.433357889652252,277.2,801,0.3542786681652069,1.0,2.81985696085583,118.51,0.20762345729395748,1072.57,205
6416000,1.0878790491819381,-0.0021153118958318375,1.62881066262722,269.80000000000007,802,0.7491943973302841,1.0,0.5147226528236778,104.69,0.02160200219368562,985.88,205
6424000,1.0402717524766922,-0.0021173760609235616,1.9726757216453552,269.80000000000007,803,0.7238081926107407,1.0,0.5590729432151409,103.34,0.03590632323408499,982.72,205
6432000,0.9976747828722,-0.01756635241676122,3.4509427666664125,233.2,804,0.7192152947187423,1.0,1.2704689299716845,96.11,0.11498278697021305,967.66,205
6440000,1.0050895017385484,-0.01620446566026658,2.6150160229206083,219.40000000000003,805,0.7234443426132202,1.0,1.0085690680903014,93.58,0.0685262392507866,965.99,205
6448000,0.983280925154686,-0.02880757230101153,3.1009381687641144,218.10000000000002,806,0.7488684123754501,1.0,1.134871479368847,91.61,0.08830607454758138,949.34,205
6456000,1.0185799759626388,-0.017402183348312974,3.10273366689682,218.10000000000002,807,0.7423096859455108,1.0,1.1547957082625557,91.74,0.08993929080665111,943.78,205
6464000,1.0093285900354385,-0.007518725663539953,3.009513685107231,213.50000000000003,808,0.6940564918518066,1.0,1.0210208336296416,91.24,0.08262271038256586,944.87,205
6472000,1.0014033246040344,-0.036611667578545164,3.2988327968120577,218.70000000000005,809,0.7109825700521469,1.0,1.1179220955004803,92.34,0.09379872770048678,947.58,205
6480000,1.0001608008146285,-0.014890974654699676,3.2260573959350585,227.60000000000008,810,0.8092910081148148,1.0,1.1985607268057101,93.52,0.09172089632600545,950.63,205
6488000,0.9946152317523956,-0.010747223286743974,3.06853491961956,243.0,811,0.7811931490898132,1.0,0.9733628059025606,97.64,0.08276865184307099,965.56,205
6496000,1.0095585787296295,-0.02814997651905287,2.813559342622757,243.0,812,0.8407069200277328,1.0,0.9948402437405969,99.04,0.07308721781242639,959.59,205
6504000,1.009375150203705,-0.03725249872542918,3.872108998298645,248.80000000000007,813,0.7760932224988938,1.0,1.7230259242646147,106.41,0.14952002403791995,988.93,205
6512000,1.0347570198774338,-0.017475065045873636,2.584878323674202,248.80000000000007,814,0.786185868382454,1.0,0.8179707094525801,110.96,0.06832585254218429,1019.97,205
6520000,1.0211444354057313,-0.01305832471960457,3.1052673411369325,248.80000000000007,815,0.7797813087701797,1.0,1.127796751648028,116.2,0.08996539137791842,1063.53,205
6528000,1.0157235711812973,-0.025168769117517514,3.4434573543071747,264.3,816,0.7856649774312973,1.0,1.2931122289184653,128.48,0.12440532673150301,1124.54,205
6536000,1.028185024857521,-0.022681767972244415,3.4297763669490813,267.70000000000005,817,0.7571115076541901,1.9000000000000004,1.3450170428909405,138.86,0.11303747956641018,1198.45,205
6544000,1.0102453637123108,-0.010487128698732704,3.222610582113266,274.70000000000005,818,0.8320872741937637,3.9000000000000004,1.2073433729420295,153.53,0.08818219214677811,1291.67,205
6552000,1.0012827533483506,-0.018936806756537406,2.9870078384876253,274.70000000000005,819,0.7698792433738708,5.9,0.994607713630317,160.36,0.08510522737167775,1342.17,205
6560000,1.018754478096962,-0.01682823426730465,3.6333138263225555,283.20000000000016,820,0.7721268385648727,64.0,1.3771496954231948,173.8,0.1229663136973977,1418.58,205
6568000,1.0213866013288497,-0.028287036760011687,3.46712322473526,283.20000000000016,821,0.7998313277959823,84.0,1.4989099084727582,184.18,0.12252068839035929,1488.09,205
6576000,0.9880362874269486,-0.026641251596156507,3.0712133145332334,283.20000000000016,822,0.8134652149677276,93.80000000000001,1.1792891561083396,191.33,0.08637858432717621,1530.45,205
6584000,0.9838890784978866,-0.028696102340472863,3.0640086138248446,303.20000000000005,823,0.8106579130887985,98.60000000000001,1.0876885699219832,195.09,0.0829146359488368,1545.66,205
6592000,1.0792774528265,-0.04449886796763167,3.4932454550266265,276.90000000000026,824,0.038845655918121336,1.0,1.5916176254846248,154.45,0.13968565305694938,1268.55,205
6600000,1.0350460392236709,-0.0036743101340471185,1.935301080942154,276.90000000000026,825,0.6900210797786712,1.0,0.588460398262833,152.14,0.03361735961167142,1257.3,205
6608000,1.0035806995630265,-0.011638441940303891,2.350730636715889,271.30000000000007,826,0.6748584252595902,1.0,0.6731756614654139,148.48,0.05548844957724214,1239.74,205
6616000,1.0097339457273484,-0.01001682129863184,2.8659793388843537,266.50000000000006,827,0.7948257666826248,1.0,0.9507714555451346,140.44,0.07715762307401747,1226.88,205
6624000,1.0276178592443466,-0.01947815672188881,2.586830198764801,253.0,828,0.8324548745155335,1.0,0.7978837772966513,138.91,0.06127693636342883,1236.58,205
6632000,1.0865368795394899,-0.041041430511395444,3.301653469800949,230.4000000000001,829,0.44068311154842377,1.0,1.487308188401114,101.2,0.1174141354765743,1033.99,205
6640000,1.0553274768590928,-0.0002848979922782746,1.6636971783638002,225.40000000000003,830,0.7293412899971008,1.0,0.4183943279649381,90.5,0.022051807790994644,965.12,205
6648000,1.0222209292650222,-0.01305397668518708,2.5864544993638994,225.40000000000003,831,0.6610370969772339,1.0,0.727443278931512,87.63,0.06368559123482555,949.43,205
6656000,0.9974625992774964,-0.005776888134423643,3.410942164063454,220.10000000000002,832,0.73744180560112,1.0,1.2951374227741572,78.65,0.11156656982842833,926.25,205
6664000,1.0122269850969314,-0.0219398634020763,3.288852186203003,222.70000000000005,833,0.7429382634162903,1.0,1.2237289276066523,80.49,0.1009938041307032,925.45,205
6672000,0.9868063497543335,-0.027586070290708448,2.74934840798378,222.70000000000005,834,0.7601864379644394,1.0,0.9643548896044507,78.48,0.06905940283089876,915.8,205
6680000,1.0102094256877898,-0.015763458552537486,4.316728837490082,230.90000000000015,835,0.7579288679361343,1.0,2.0754989669163795,81.16,0.1621030825469643,924.22,205
6688000,0.9783010905981064,-0.016262809087056667,3.424087672829628,261.80000000000007,836,0.8347611576318741,1.0,1.5042302342988467,92.74,0.10200617419090122,953.01,205
6696000,0.9984731459617615,-0.011828212034888565,2.7141770482063294,269.40000000000003,837,0.7622926020622254,1.0,1.089005381070184,99.26,0.0682019823230803,981.79,205
6704000,0.9790156626701355,-0.01502011394884903,4.45039391040802,279.1,838,0.787610588669777,1.0,2.2234633510840167,109.66,0.18098606725223362,1034.89,205
6712000,1.0316093558073043,-0.05257228761911392,3.9263878440856934,288.1,839,0.33485458672046664,2.0,1.5349145724469893,130.42,0.13160349358804524,1172.29,205
6720000,0.904885558784008,-0.010817758638877422,1.6508924359083175,288.1,840,-2.6254119050502776,0.0,0.54127134624854,102.0,0.02225994774227729,876.94,205
6728000,1.2788465666770934,-0.005516657501757436,1.347876727283001,13.200000000000017,841,0.06707581281661987,0.0,0.3548503530632568,12.12,0.015189394159824588,292.36,205
6736000,1.1495201390981675,-0.002678637861390598,2.0657356750965117,4.1000000000000085,842,0.6715960818529129,0.0,0.675555485098918,2.09,0.037737883809022606,197.12,205
6744000,1.0105178117752076,-0.002261119644099381,1.9250954473018647,4.1000000000000085,843,0.699073725938797,0.0,0.558852130073308,2.57,0.03198101318906993,203.66,205
6752000,0.983554121851921,-0.008666716439183802,3.8275803303718567,7.0,844,0.721317452788353,0.0,1.552865516854359,8.96,0.12188006247393787,268.04,205
6760000,1.001275930404663,-0.026517329160124063,3.236110428571701,82.20000000000002,845,0.7485827147960663,0.0,1.254336252999891,25.48,0.08610746690072119,369.2,205
6768000,1.0142050141096115,-0.01744929582811892,3.0926076543331145,99.80000000000015,846,0.7415829515457153,0.0,1.172552836165127,29.88,0.0808007619297132,397.46,205
6776000,0.96207643866539,-0.023069589625811203,3.4967140305042266,194.80000000000013,847,0.7981050366163254,0.0,1.2881652690633274,43.96,0.10941937817726284,486.95,205
6784000,1.036483718752861,-0.028502492743427865,3.2246320855617525,218.3,848,0.629960909485817,0.0,1.3124117639766393,55.61,0.12604445228818803,573.74,205
6792000,1.0569815397262574,-0.020898694982388406,2.698347145318985,218.3,849,0.64611825466156,0.0,0.8098885252252351,62.06,0.06299774500541389,646.34,205
6800000,1.0063485240936278,-0.009291057472873945,2.254307134747505,218.3,850,0.7292641043663025,0.0,0.6813610091319476,65.54,0.048294470845721665,685.6,205
6808000,0.9835726928710937,-0.025593389058994945,3.3328788912296297,223.80000000000024,851,0.7780594205856324,0.0,1.2507282175852543,76.07,0.09733672917820513,781.63,205
6816000,0.9841445016860962,-0.025260430351481775,2.835455663204193,249.70000000000005,852,0.7839897882938385,0.0,1.0178091404443952,85.46,0.08027426924556494,846.66,205
6824000,0.9753467279672623,-0.016916631942149252,3.2063137888908386,256.3,853,0.8162643766403198,0.0,1.1942684142344306,96.96,0.08820796886458993,919.11,205
6832000,0.9597413176298142,-0.02090507983288262,4.4322227549552915,263.20000000000005,854,0.8210885292291641,0.0,1.7435007143621553,107.6,0.17436119153164328,975.35,205
6840000,0.9758571237325668,-0.031069958564912667,3.565329601764679,267.70000000000005,855,0.807461833357811,0.0,1.3447079197161158,120.98,0.09907308911904693,1061.92,205
6848000,0.9902543419599533,-0.01595214823319111,3.208946784734726,277.2,856,0.8462726885080337,0.0,1.325270939528377,134.25,0.0953263705316931,1137.88,205
6856000,0.9490137064456939,-0.015702802050218453,3.1598808670043947,279.80000000000007,857,0.7790552568435669,1.8000000000000007,1.1308389216521781,143.84,0.08467719475738704,1209.24,205
6864000,0.9425135588645935,-0.02125210870959563,3.325207152366638,282.50000000000006,858,0.8237077736854553,2.0,1.268081035517651,154.19,0.09947661622427403,1277.67,204
6872000,1.0042725944519042,-0.025018894141539932,3.433219639658928,288.0000000000001,859,0.7677363008260727,9.700000000000001,1.5117278425408067,170.3,0.10409923062194139,1370.86,204
6880000,0.9760751456022263,-0.018741585123352708,3.6082206058502195,288.0000000000001,860,0.8563055002689361,37.900000000000006,1.7450164761628515,179.27,0.11505011805333197,1418.04,204
6888000,0.9853956031799317,-0.006519079766658251,2.8607590597867967,288.0000000000001,861,0.8346105688810348,60.9,1.0038394922398874,188.96,0.06759549594018609,1487.2,204
6896000,0.9971607130765915,-0.021211551606538707,2.987549531459808,288.0000000000001,862,0.815542573928833,69.7,1.0864102235411521,193.51,0.08605124081484973,1506.73,204
6904000,0.9852570760250091,-0.029082288759964284,3.5903914523124696,288.0000000000001,863,0.8035583847761154,86.30000000000001,1.2744064689758572,198.23,0.11034757182467729,1536.21,204
6912000,1.0188231271505357,-0.0081964458359289,3.8490613877773283,301.1,864,0.8312272071838379,86.30000000000001,1.707083974587234,199.35,0.14915445021819324,1534.2,204
6920000,0.992723496556282,-0.02060893828049302,2.7948075342178345,288.40000000000015,865,0.7983515977859497,86.30000000000001,0.9839780268277013,198.55,0.07234486297704279,1533.07,204
6928000,0.9514978468418122,-0.013824990587309002,3.7026615023612974,288.5000000000001,866,0.7337083995342255,75.50000000000001,1.5961255946236608,197.65,0.11511054936796426,1550.29,204
6936000,0.9882199239730834,-0.0132744489912875,2.9187837970256805,288.5000000000001,867,0.844602901339531,75.50000000000001,1.1397566657332587,202.1,0.07237393951974809,1553.25,204
6944000,0.9938867658376693,-0.015838243525940925,2.8449058604240416,302.1,868,0.7051035994291306,86.80000000000001,1.0078955128513634,205.02,0.0743029507342726,1563.62,204
6952000,0.9484127974510193,-0.021601151179056616,3.217188266515732,302.1,869,0.8515744811296463,90.0,1.2376262860706897,206.75,0.09368709153495729,1575.16,204
6960000,0.9845585834980011,-0.022391177555546163,2.9984224104881285,302.1,870,0.8933247882127762,105.5,1.0746646066846863,217.91,0.07709299941547215,1603.05,204
6968000,0.954499916434288,-0.01753786833025515,2.8631789338588716,302.1,871,0.8468130934238434,105.5,1.0524391139390432,217.13,0.07891853330656887,1602.28,204
6976000,0.9395930171012878,-0.028349760563578456,3.762527221441269,302.1,872,0.7740231508016586,100.6,1.5480663970923247,217.19,0.13854566886089742,1601.37,204
6984000,0.9873432970046997,-0.024455705474247226,3.7535598492622375,302.1,873,0.8493594121932984,100.6,1.4851796160205095,217.86,0.12156488375738263,1602.04,204
6992000,0.960662140250206,-0.01076523621857632,3.015642566680908,293.1,874,0.8888213819265366,100.6,1.0616744092666341,216.29,0.0838627474103123,1604.93,204
7000000,0.944391662478447,-0.026176723872667937,3.439352728128433,293.1,875,0.8644333159923554,100.6,1.1461189524953221,217.78,0.10401571845635772,1609.43,204
7008000,1.0322301179170608,-0.020880201392574235,3.9617223393917085,293.1,876,0.7898911684751511,100.6,1.6409849176386373,215.31,0.13370960044674576,1593.94,204
7016000,0.9761214107275009,-0.0038784556172322482,2.2560025274753572,293.1,877,0.8586803108453751,105.5,0.6745558821873137,219.06,0.04438370816875249,1606.89,204
7024000,0.9870052522420883,-0.008404858408612199,3.283799716234207,294.80000000000007,878,0.8763946259021759,96.30000000000001,1.169023185217654,215.55,0.09462208746932448,1594.34,204
7032000,0.9973097038269043,-0.030533778902608902,3.7581130123138426,293.1,879,0.8483551150560379,96.30000000000001,1.6788428810565557,216.0,0.1397543161921203,1597.51,204
7040000,1.0198965507745743,-0.021459897130735043,2.7708476829528808,293.1,880,0.8693027472496033,96.30000000000001,0.8673748319231694,214.04,0.07070943775586784,1603.61,204
7048000,1.0418202221393584,-0.021530194888764526,2.919955917596817,293.1,881,0.7982351148128509,102.39999999999999,0.9356573125923391,215.95,0.0750918043218553,1615.36,204
7056000,1.0117468047142029,-0.016911061075516046,2.7037392330169676,290.3,882,0.8160153180360794,105.7,0.8901399844562916,213.21,0.07446468746289611,1621.05,204
7064000,1.0170802390575409,-0.016498530613607728,2.9864111632108687,293.1,883,0.8276925605535507,105.7,0.9677800120488991,214.02,0.08057259143795818,1619.12,204
7072000,1.0341633465141058,-0.0562132781209948,3.4325598204135894,275.0000000000001,884,-0.42005538165569306,0.9000000000000004,1.542130457347997,143.94,0.13805702921003105,1206.36,204
7080000,1.0891465628147126,-0.0025719736278369963,1.8931435126066207,273.1,885,0.6716781806945801,0.0,0.5644047829367886,125.73,0.03100601033307612,1080.79,204
7088000,1.0439384984970093,-0.0160575204907218,2.4472038477659224,267.30000000000007,886,0.6585372203588485,0.0,0.7290755376204756,115.76,0.053869771221652624,1044.14,204
7096000,1.039795337319374,-0.007776342434808612,2.8478082621097567,266.1,887,0.8117655205726624,0.0,0.8983977637432454,111.47,0.08116698594996706,1031.25,204
7104000,1.0520453733205795,-0.014254844486131332,3.55960673391819,266.1,888,0.7955482530593873,0.0,1.487400782802443,109.97,0.12655024186708033,1033.46,204
7112000,1.0100524985790253,-0.02206813597404107,3.7020835518836974,258.70000000000005,889,0.7797615700960159,0.0,1.3393232116546223,107.09,0.13136012209113687,1028.44,204
7120000,1.0504092985391618,-0.03256898137863118,3.5042124593257906,265.2,890,0.7822261661291122,0.0,1.2365028391649968,105.41,0.11516023167874664,1026.18,204
7128000,1.0272335982322693,-0.01587948850938119,3.071806886792183,256.0000000000001,891,0.7274795556068421,0.0,1.332966830492905,106.13,0.08342239873018116,1031.49,204
7136000,1.078636634349823,-0.026210497875581495,3.231679604649544,245.40000000000003,892,0.7471405333280563,0.0,1.358656435563026,102.32,0.10421739859040827,1018.11,204
7144000,1.0103998482227325,-0.024577148309908807,3.1342556154727936,245.0,893,0.8464645415544509,0.0,1.2654870604846453,101.06,0.09294432640075684,1007.18,204
7152000,1.0075814604759217,-0.01825804805557709,2.5627648597955703,245.0,894,0.8385305696725845,0.0,1.0197808371583876,100.4,0.0628384692966938,1003.28,204
7160000,1.0190002632141113,-0.030753056818502954,3.739625804424286,267.0,895,0.8237318301200867,0.0,1.4168227874790307,106.4,0.12322880218736827,1010.41,204
7168000,1.0268490099906922,-0.007995338205219013,3.5585695052146913,245.40000000000003,896,0.8440324085950851,0.0,1.4286350528583258,107.09,0.10966518571134656,1015.7,204
7176000,1.08769356071949,-0.0410895518749021,3.6315132468938827,267.0,897,0.7375823247432709,0.0,1.4260438674971436,113.72,0.1386233556456864,1029.18,204
7184000,1.0445666271448135,-0.0088319604966091,2.2289436012506485,267.0,898,0.8134903460741043,0.0,0.6837614565318825,115.56,0.04991465289145708,1049.99,204
7192000,1.0065744084119796,-0.02077909936575452,3.57878457903862,267.50000000000006,899,0.8394661498069763,0.9000000000000004,1.3128831997763397,120.24,0.12215626442804933,1090.86,204
7200000,1.0209225505590438,-0.02924691979540512,3.4875242364406587,272.1,900,0.8585811084508896,1.0,1.086110276874324,133.16,0.10358619262464344,1186.21,204
