epoch_idx,frames,grad_norm,advantage_norm,value_loss,P09:episode_rewards,episode_length,fps,PMM:episode_rewards,P01:episode_rewards,policy_loss,explained_variance,policy_entropy
339,2712000,0.6544169953161593,2.2291779732704162,0.03622630770783872,61.10000000000001,1026.96,219,41.86,23.0,-0.0156061524312463,0.6611690980195999,0.992957723736763
340,2720000,0.7070591697213365,2.17403970181942,0.03323153531644493,61.10000000000001,1031.2,219,42.4,23.0,-0.009704244814347476,0.6710910958051681,1.020148339867592
341,2728000,0.7769419800731999,2.3855487447977066,0.04111042644828558,62.10000000000001,1037.11,219,43.04,23.0,-0.0056626339111244305,0.6696129477024079,1.0404844534397126
342,2736000,0.7853587865998065,2.3857940399646758,0.04043317897710949,63.0,1037.03,219,43.49,25.9,-0.016451259662862868,0.650298017859459,1.0420807790756226
343,2744000,0.7890539789857559,2.182499665021896,0.03402829929254949,63.0,1038.08,219,43.53,25.9,-0.014831086706835776,0.7003327208757401,1.0433308959007264
344,2752000,0.8780139750830878,2.2819512701034546,0.03779220892116428,61.0,1039.02,219,42.99,26.900000000000002,-0.016574243892682715,0.6835790956020356,1.0193026679754258
345,2760000,0.8055421574529598,2.235659660100937,0.03777289438992739,61.0,1037.96,219,42.97,26.0,-0.009836147486348637,0.6649950993061066,1.0155412924289704
346,2768000,0.7498624990194459,2.5464195024967196,0.04657274346798659,61.0,1052.14,219,43.53,26.0,-0.018564294120569685,0.6739249795675277,1.0073906779289246
347,2776000,0.7600393913518364,2.3763134825229644,0.04196246096864343,61.0,1043.56,219,44.06,25.9,-0.006977331292655435,0.6417593687772751,1.0403146988153458
348,2784000,0.8792346331477734,2.320609993934631,0.038636064366437496,61.0,1056.93,219,44.85,26.0,-0.01617174052968039,0.6307859569787979,1.0500071156024933
349,2792000,0.7459486910801247,2.249422926902771,0.03521258858963847,62.10000000000001,1050.48,219,45.29,25.9,-0.01467678545974195,0.6891025561094284,1.0310015362501144
350,2800000,0.6505012299198768,2.161659677028656,0.03448850705754012,61.10000000000001,1043.62,218,44.98,25.9,-0.010313227880978958,0.6617813616991043,1.022992136478424
351,2808000,0.6104126988811804,2.038373358845711,0.029185207686387004,63.0,1042.12,218,45.02,25.0,-0.006607210957736242,0.6909270948171615,1.0048909384012221
352,2816000,0.7294607150485715,2.2732224535942076,0.03745946009177715,63.0,1045.16,218,44.99,25.9,-0.012447660634643398,0.7051820147037506,0.9757276010513306
353,2824000,0.7777197577640826,2.3608834421634675,0.03995097042992711,63.0,1041.32,218,44.76,25.9,-0.016532738592359236,0.6659220468997955,0.9844599765539169
354,2832000,0.697296032290243,2.1005378484725954,0.03142317367717624,62.10000000000001,1019.82,218,43.8,25.0,-0.01309205565659795,0.7370744860172271,0.9910660165548325
355,2840000,0.7854742510230922,2.302703504562378,0.03790820739232004,62.10000000000001,1028.99,218,44.62,25.0,-0.00948162296321243,0.6258081275224686,1.0107551503181458
356,2848000,0.7228820387316561,2.2756127202510834,0.03826460638549179,63.0,1046.85,218,45.72,26.800000000000004,-0.012244669859064743,0.6707555949687958,1.0397572499513625
357,2856000,0.7880074530822379,2.363018006682396,0.0402775150584057,63.20000000000002,1044.45,218,46.0,26.800000000000004,-0.010467297495342791,0.6914971417188644,1.0266088753938676
358,2864000,1.1081256858856887,2.4159629160165785,0.0571772432513535,65.10000000000001,1048.74,218,48.21,27.700000000000003,-0.022456518299004528,0.6468885779380799,1.0034995043277741
359,2872000,0.8530856367412263,2.354740610122681,0.039477535602636636,65.10000000000001,1067.06,217,49.04,28.0,-0.013911079714889639,0.6352456158399582,1.0310081952810288
360,2880000,0.9209276580304184,2.450095559358597,0.04182770598679781,65.10000000000001,1068.42,217,48.87,28.9,-0.009004486376070417,0.6415651559829711,1.0011119401454927
361,2888000,0.7947249949712549,2.3181077635288236,0.03865651059895754,66.10000000000001,1047.32,217,47.98,27.8,-0.004027639249106869,0.6378270012140274,1.0061108100414276
362,2896000,0.665554979388583,2.179258452653885,0.03426949208602309,66.10000000000001,1059.19,217,48.55,28.0,-0.014620285213459283,0.6709892719984054,1.0094058990478516
363,2904000,1.0507664242140238,2.5301949548721314,0.05314574846997857,68.10000000000001,1080.18,217,49.97,28.9,-0.0190403702063486,0.6204333996772766,0.988099180161953
364,2912000,0.6031254646516794,2.041890313029289,0.030177981979213654,69.10000000000001,1070.98,217,49.52,28.0,-0.01351792618545005,0.6795080608129501,1.0293244916200637
365,2920000,1.0113158565380722,2.6231020760536192,0.05248886401765049,69.10000000000001,1058.63,217,48.65,28.0,-0.01659248883195687,0.582433095574379,0.9132173866778612
366,2928000,0.5783628925779138,2.0343936973810197,0.030702634658664466,69.10000000000001,1065.74,216,49.38,28.0,-0.00925261904601939,0.7021801942586898,0.9906700426340103
367,2936000,0.5861319868832718,1.9882070690393447,0.03064318044343963,68.10000000000001,1063.74,216,48.72,27.8,-0.00723566455882974,0.669569137096405,1.0364190870523453
368,2944000,1.0049010135973142,2.61182893037796,0.05474066190421581,68.10000000000001,1076.0,216,51.02,29.8,-0.015867358531686478,0.6689262837171555,1.0338812172412872
369,2952000,0.8008792403356262,2.42918225646019,0.04331847817171365,71.0,1080.05,217,51.84,29.8,-0.01673150852693652,0.6494614285230637,1.0156316673755645
370,2960000,0.6267456483959721,2.1621592193841934,0.03375788250938058,69.20000000000002,1072.69,216,51.11,27.8,-0.010339107381878421,0.6590147912502289,1.0237381905317307
371,2968000,0.7317016186621632,2.3633431935310365,0.04090516697149724,68.10000000000001,1065.64,216,48.99,27.8,-0.011312734532657487,0.6279099887609482,1.0307822299003602
372,2976000,0.7017533185090042,2.3372290927171706,0.039076449130661786,69.20000000000002,1068.94,216,49.76,27.8,-0.017118191066547297,0.6653888642787933,1.0275072735548019
373,2984000,0.6054581569627284,2.0589428502321243,0.03122698803897947,68.10000000000001,1063.86,216,49.17,25.8,-0.008912617731111823,0.6972503584623336,1.0017503470182418
374,2992000,0.832875971940195,2.503959290981293,0.04524122997187078,71.10000000000001,1085.21,216,50.37,28.0,-0.025285382063593716,0.6311815494298935,1.008343319296837
375,3000000,0.8138773460912054,2.2323636281490327,0.038456655819900334,71.40000000000003,1099.66,216,51.38,29.8,-0.018492937146220356,0.668794401884079,0.9982089692354202
376,3008000,0.6727342789058405,2.0274212741851807,0.031202678647823633,69.20000000000002,1085.14,216,50.29,28.9,-0.00878998787571618,0.6758246695995331,0.9902152228355408
377,3016000,0.7829426505981171,2.381214809417725,0.043963448819704355,75.10000000000001,1083.3,215,50.7,28.9,-0.017745260335505008,0.658642173409462,0.9831165224313736
378,3024000,0.6198218060544581,2.1131917417049406,0.03401889176107943,75.10000000000001,1094.45,215,51.46,29.9,-0.011176408173050732,0.6872944831848145,1.0133086133003235
379,3032000,0.8047357527190937,2.4384519338607786,0.0421276337467134,75.10000000000001,1107.53,215,52.6,30.900000000000002,-0.015330435794312506,0.6493325209617615,1.0425954526662826
380,3040000,0.7362345065622736,2.238546584844589,0.037539684209041295,76.40000000000003,1109.87,215,53.1,30.900000000000002,-0.009575446030357853,0.6967138957977295,0.9970169597864151
381,3048000,1.5837722757052353,2.8272533982992174,0.0660432116035372,76.40000000000003,1103.73,215,53.41,28.7,-0.0185050638607936,0.5933666187524795,0.991874427497387
382,3056000,0.617431758671473,2.134380508065224,0.03407480587717146,72.30000000000003,1084.93,215,51.6,26.0,-0.012675946874078364,0.6951352089643479,1.006974326968193
383,3064000,0.7453994451151243,2.2231483095884323,0.03729296722915024,72.30000000000003,1082.91,215,51.4,25.8,-0.01212984137586318,0.6427438730001449,0.989763251543045
384,3072000,0.8977694798372076,2.2866145360469816,0.038851447026245295,76.40000000000003,1110.69,215,53.83,28.7,-0.012518496331758798,0.6169371277093887,1.0103227603435516
385,3080000,0.5864047775127574,1.9765442550182342,0.03002234467305243,76.40000000000003,1118.88,215,54.12,28.7,-0.009876391383477312,0.6766727072000503,0.9733776319026947
386,3088000,1.0918277016831595,2.8781967198848726,0.06374767203815282,80.20000000000002,1126.04,215,55.01,28.7,-0.018919822059760918,0.6915273177623749,0.9748913198709488
387,3096000,0.8920864354842221,2.5713328343629835,0.06095622454769909,83.30000000000003,1112.57,215,58.6,28.7,-0.01640858983853832,0.6513433480262756,0.9670555144548416
388,3104000,0.7648849976859633,2.3636458891630174,0.04041573835536837,82.10000000000001,1099.08,215,57.64,26.0,-0.012874085421790369,0.6579196780920029,1.0120423024892806
389,3112000,0.7582414659400645,2.323520938158035,0.038617170797660944,82.10000000000001,1109.51,215,58.54,28.7,-0.007731363771017641,0.6622236394882202,1.0233736717700959
390,3120000,0.7144550182465035,2.3630734771490096,0.04079102064948529,83.20000000000002,1112.8,214,59.24,28.7,-0.02102860227387282,0.6575643664598465,0.9964638978242875
391,3128000,0.6919514275748975,2.322582241892815,0.04034410541877151,81.40000000000003,1111.41,214,59.38,28.7,-0.014718571570556378,0.6599975943565368,0.9660313445329666
392,3136000,0.6427052336643584,2.16910703599453,0.0353597041266039,81.40000000000003,1107.65,214,59.8,29.6,-0.012134142686190898,0.6911810421943665,0.9884920281171798
393,3144000,0.9286692351385049,2.551598395705223,0.05672617449425161,81.40000000000003,1099.0,214,59.86,26.0,-0.012820730111561715,0.6104880732297897,0.9917594069242477
394,3152000,0.7921707393098362,2.2090090245008467,0.03798774584662169,81.40000000000003,1115.3,214,60.75,29.6,-0.01983323970423953,0.6840617251396179,0.9994175159931182
395,3160000,0.6933064109078326,2.3023512035608293,0.04038922110572457,81.40000000000003,1114.67,214,58.26,30.900000000000002,-0.014218021167907864,0.6445677947998046,1.003718290925026
396,3168000,0.817848875868753,2.39385578751564,0.042735536713153124,85.40000000000003,1146.83,214,61.28,34.0,-0.010641658999375067,0.6430234831571578,1.0013339745998382
397,3176000,0.9139939662717361,2.4513390570878983,0.04763526786584407,89.20000000000002,1152.87,214,63.09,34.0,-0.018094744893314783,0.6659398794174194,0.9854693776369094
398,3184000,0.7001793691850149,2.266902136802673,0.03739738502772525,86.30000000000003,1139.15,214,62.68,34.0,-0.010756217294838279,0.6751195508241653,1.0012409269809723
399,3192000,0.7154294723933723,2.288992322683334,0.0396759379375726,85.10000000000001,1138.42,214,62.3,34.0,-0.018644132512854412,0.6443792551755905,1.0036996775865554
400,3200000,0.6836748372423468,2.2178258204460146,0.037063842555508014,81.40000000000003,1120.49,214,58.42,32.9,-0.015008197695860872,0.6769993311166763,0.9797634184360504
401,3208000,0.7343948592469096,2.227840141654015,0.038513816790655256,81.0,1128.37,214,56.89,31.9,-0.016202385782962667,0.6903134733438492,1.0031041604280473
402,3216000,0.7940429718870958,2.3505436897277834,0.041380079109221694,81.0,1127.07,214,56.52,31.9,-0.013601049274438993,0.6399466526508332,0.9931042939424515
403,3224000,0.7866154726029432,2.3759842735528944,0.043481302158907054,81.30000000000003,1121.59,213,56.83,31.0,-0.013962460930924863,0.6308604937791824,0.9895592880249023
404,3232000,0.7735774740909858,2.329662753343582,0.03869763064198196,81.0,1124.15,214,56.71,31.0,-0.01279191654844908,0.7299733835458756,1.0164643669128417
405,3240000,0.6984649630651724,2.149424803853035,0.03594563502352685,78.30000000000003,1124.95,213,56.54,31.0,-0.015243579155066982,0.6581492668390274,1.0281853079795837
406,3248000,0.7452638505691864,2.217666709423065,0.036896150768734516,81.30000000000003,1137.86,214,57.02,31.9,-0.015423982542415615,0.6622619032859802,1.022817988395691
407,3256000,0.6599555491674409,2.035167542695999,0.030868165092542768,77.40000000000003,1135.39,214,56.02,31.0,-0.007584534175257431,0.6771698665618896,1.000383922457695
408,3264000,0.6982179226237409,2.351512787938118,0.04277991259004921,76.50000000000004,1133.67,214,56.39,31.9,-0.004629249500285368,0.6521316570043564,1.0176999461650849
409,3272000,0.661195907060447,2.2153210896253586,0.0372563198953867,77.0,1135.63,214,56.82,31.9,-0.010715424680674913,0.6543501794338227,1.0290007489919661
410,3280000,0.7888777899750504,2.4672235298156737,0.04604610484093428,77.40000000000003,1138.18,214,56.89,31.9,-0.01876321682881098,0.6386042392253876,0.9992644369602204
411,3288000,0.7990233393205037,2.4547727870941163,0.04397044205572456,81.0,1153.22,213,57.13,33.0,-0.015941043888451533,0.6043960493803024,0.9739140862226486
412,3296000,0.8310171025983764,2.3807590651512145,0.04402819460723549,81.0,1140.89,213,56.19,29.8,-0.01658346573713061,0.5982802385091781,1.0003059297800063
413,3304000,0.6923619232269985,2.304062904715538,0.03983905003871769,79.20000000000002,1126.85,213,55.56,28.9,-0.0107919038052205,0.6629115861654281,1.0277650564908982
414,3312000,0.6822747634291565,2.1913536083698273,0.03643924716860056,79.20000000000002,1129.29,213,55.51,29.0,-0.015158221465535462,0.6897827070951462,1.0640485489368439
415,3320000,0.5882409071565526,2.0794449931383134,0.032103244201280176,81.0,1141.59,213,56.41,29.9,-0.013194044301053509,0.689782178401947,1.0246561896800994
416,3328000,0.7073257055192117,2.0840658819675446,0.03509022276615724,77.20000000000002,1054.75,213,49.78,15.8,-0.009012628255877644,0.2834600979089737,0.9457500572502613
417,3336000,0.6358203957044347,2.185489688515663,0.03579596514347941,77.0,1033.43,213,48.48,14.0,-0.011528844044078142,0.6862666857242584,1.0164647978544235
418,3344000,0.8439719868476311,2.3512121641635897,0.043824598318897186,76.10000000000001,1013.58,213,46.76,14.0,-0.01721911994885886,0.46754020869731905,0.9883074381947518
419,3352000,0.6986272575019709,2.1540943855047225,0.03622709746006876,76.10000000000001,987.36,213,45.42,13.9,-0.017832309635123236,0.6603177309036254,1.0285893923044205
420,3360000,0.7054155819879269,2.2264965963363648,0.03882632289547473,76.10000000000001,975.72,213,43.88,13.9,-0.018422983293421565,0.7056342530250549,1.0160574942827225
421,3368000,0.799697516974054,2.324615666270256,0.04293998432345689,72.40000000000003,968.7,213,43.74,13.9,-0.014987149997614324,0.6443542402982712,0.9979847973585129
422,3376000,0.8088416980152364,2.428470194339752,0.04555068590678275,72.40000000000003,962.47,213,44.29,13.9,-0.014856065614585532,0.6664453440904617,1.0119227331876754
423,3384000,0.6915379756067894,2.2512598925828935,0.03993681507185101,72.40000000000003,960.98,213,44.58,13.9,-0.020637788692256437,0.6690712529420852,0.9960736310482026
424,3392000,0.7204722622647745,2.2501111191511156,0.038129274137318134,76.50000000000004,978.33,213,46.06,13.9,-0.013862458659423283,0.6326540285348892,0.9894466972351075
425,3400000,0.9058691325476107,2.6945555531978607,0.05505770933348685,90.30000000000003,998.69,213,49.27,14.0,-0.011994736066553742,0.6860352903604507,0.9798933613300324
426,3408000,0.7950578776032847,2.480035808086395,0.047450048583559695,90.30000000000003,1019.43,213,52.39,14.0,-0.018360140287550165,0.6228288233280181,1.0094662231206895
427,3416000,0.8061489470690698,2.402089576125145,0.049390165493823586,93.30000000000003,1021.37,213,53.75,14.0,-0.020258004016941413,0.6195814001560211,0.998042711019516
428,3424000,0.6748218425418916,2.2190973818302155,0.03731739137321711,96.10000000000001,1008.75,213,53.99,14.0,-0.008628589322906919,0.6553022545576096,0.976494991183281
429,3432000,0.9783539280635306,2.700387921333313,0.05995559860486537,97.10000000000001,1046.74,213,58.84,16.0,-0.023478492954236572,0.6345265913009643,1.0073783963918685
430,3440000,0.834367181499686,2.548461373448372,0.05087921018246561,97.10000000000001,1090.91,213,61.86,27.8,-0.017334709611022844,0.6081025868654251,0.9882649326324463
431,3448000,0.8899451707219964,2.604611002802849,0.0537351208133623,98.10000000000001,1123.27,213,64.29,30.0,-0.022582178862794535,0.5949358946084976,0.9605049431324005
432,3456000,0.8295492100101763,2.5094664442539214,0.049004682977683844,100.20000000000002,1158.71,213,68.73,31.9,-0.014968424156977562,0.6021130293607712,0.9724796915054321
433,3464000,0.957405469408954,2.4983194398880006,0.05235660556936637,100.20000000000002,1163.28,212,69.19,31.9,-0.01636526923859492,0.6794318062067032,1.0038011848926545
434,3472000,0.8305666568654939,2.581896803379059,0.056470642532221976,102.20000000000002,1184.71,212,73.26,38.900000000000006,-0.01205631947332222,0.6800939494371414,0.9679703611135483
435,3480000,0.8630481292341323,2.5779436939954756,0.05271153592970222,107.0,1224.04,212,78.32,42.900000000000006,-0.02640144314384088,0.6107391226291656,0.9722112131118774
436,3488000,0.7259231281922095,2.3672941130399705,0.04540606322232634,110.70000000000006,1235.86,212,80.57,42.900000000000006,-0.013436757500167006,0.6500854164361953,0.9962657749652862
437,3496000,0.9239105879994378,2.444892112016678,0.0467451328272,110.70000000000006,1243.73,212,81.3,42.900000000000006,-0.012042582950089127,0.5817301517724991,0.9901074862480164
438,3504000,0.854073441365722,2.656041583418846,0.053299195473082366,108.00000000000009,1235.83,212,80.37,41.8,-0.016711125758884008,0.5850778311491013,1.0316255623102188
439,3512000,0.7092557810823008,2.2754842686653136,0.03989614457124844,106.10000000000001,1225.8,212,78.36,41.8,-0.015829650566447525,0.6370855236053466,1.017489755153656
440,3520000,0.9571892396525479,2.8277431422472,0.06131225460208953,104.20000000000002,1053.61,212,64.73,3.700000000000001,-0.02839915648302849,0.08186001598834991,1.0731061938405038
441,3528000,0.45227423877245765,1.7401953780651092,0.02396404618921224,83.0,582.43,212,27.87,0.0,-0.005004699734854512,-0.18818044006824494,1.2116430246829986
442,3536000,0.5643943192070285,2.03232941031456,0.030911487429402768,20.900000000000077,307.28,212,7.7,0.0,0.008462632516639132,0.29277109920978545,1.1842709535360336
443,3544000,0.6331653539552589,2.249432985782623,0.039515212466940286,15.100000000000009,276.7,211,5.47,0.0,-0.014363503490749281,0.6884574234485626,1.0612294089794159
444,3552000,0.6458936842564043,2.149330767393112,0.03447713161818683,22.70000000000006,319.01,211,7.27,0.0,-0.01323226688313298,0.6423501664400101,1.044274352788925
445,3560000,0.6037662958806513,2.1268555241823197,0.03627378215547651,31.70000000000006,351.4,211,9.03,0.0,-0.007840606568088333,0.6621120673418045,1.0352442467212677
446,3568000,0.6537136741106458,2.1909593570232393,0.037083311318419875,43.60000000000005,408.17,211,12.79,0.0,-0.0149034736174508,0.6671341896057129,0.9891405808925628
447,3576000,0.7552352620095142,2.429273585677147,0.044374892120249566,58.0,481.5,211,17.57,0.0,-0.016581428282079286,0.6427895909547806,0.9971991312503815
448,3584000,1.1251516856284958,2.691074944734573,0.09038370891474187,74.10000000000001,556.12,211,24.08,0.0,-0.015577514098840766,0.5014899951219559,1.0138001787662505
449,3592000,1.455256902812128,3.0374579721689225,0.16249901564326139,80.20000000000002,614.47,211,28.15,0.0,-0.016023854648465202,0.42259845018386843,0.9993007624149323
450,3600000,0.7061099691231056,2.169856603741646,0.03662300086580217,82.0,672.66,211,31.59,1.0,-0.019119196926476435,0.6685632979869842,1.0219313377141952
451,3608000,0.7906546279080692,2.299089527130127,0.04084535854868591,87.0,757.51,211,37.23,1.0,-0.019593411342648324,0.6252202117443084,0.9854735511541367
452,3616000,0.7533967243404973,2.3272739386558534,0.043123010843992234,91.30000000000003,826.09,211,41.93,1.0,-0.01619759068940766,0.6270789468288421,1.010882818698883
453,3624000,1.9591229320692916,3.2267494869232176,0.14330802264623344,94.10000000000001,918.45,211,49.48,3.0,-0.03251173365395516,0.5210160475969314,0.978336723446846
454,3632000,0.9188459812573753,2.466483430862427,0.052331011588685215,94.10000000000001,954.12,211,52.16,3.0,-0.02898867935873568,0.5640042465925217,0.9855234569311142
455,3640000,0.9842620508394991,2.69207074701786,0.06437508489005267,95.10000000000001,1012.15,211,56.53,4.0,-0.009254060745879542,0.6088399940729141,1.0079778718948365
456,3648000,1.7552707867311184,3.0407077252864836,0.2752137997560203,97.10000000000001,1083.43,211,62.45,17.700000000000003,-0.017310409657657146,0.2847510141134262,0.9845803034305572
457,3656000,0.8069705153610494,2.449029079079628,0.04943716404493898,98.10000000000001,1157.68,211,67.3,30.900000000000002,-0.016400167579267873,0.6438753509521484,0.991407932639122
458,3664000,0.8580584503438066,2.542136700153351,0.05009830699767917,98.10000000000001,1198.53,211,70.58,38.0,-0.012561725213890896,0.5815491330623627,0.9398238354921341
459,3672000,1.078066475272232,2.5168027758598326,0.05193053178954869,99.10000000000001,1218.86,211,72.98,42.0,-0.023572628473630175,0.6234388464689254,0.9825797826051712
460,3680000,0.772164198969055,2.2841080832481384,0.04351088306400925,100.60000000000005,1223.29,211,74.74,42.0,-0.007862388457288033,0.6296196019649506,1.0220097696781159
461,3688000,0.8856668520421974,2.38503164768219,0.04487088344758376,100.60000000000005,1221.77,211,74.25,42.0,-0.024872444130014628,0.6353964930772782,1.0136451590061188
462,3696000,0.7598227612107799,2.2967835503816603,0.04254646125249564,99.10000000000001,1200.35,211,73.09,41.9,-0.017550584183991306,0.6263207095861435,0.996712035536766
463,3704000,0.7175192079416841,2.4432751780748365,0.045927956737577914,101.1000000000001,1204.53,211,72.19,40.8,-0.019434495337918634,0.6371997290849686,1.0130102080106735
464,3712000,0.662574542149743,2.3336401826143263,0.04471531408606097,100.40000000000003,1201.32,211,70.78,40.8,-0.014747892708110158,0.641610626578331,1.0246420466899873
465,3720000,0.6963579363294392,2.3132010531425475,0.042135243099182845,100.40000000000003,1198.91,211,71.18,40.8,-0.012568079241536906,0.6561295223236084,1.0248628240823745
466,3728000,1.1888747002706714,2.916161320209503,0.07862676764838397,99.50000000000004,1186.95,211,72.13,40.8,-0.021875507992808706,0.5288422214984894,0.9981070899963379
467,3736000,0.7610351833033991,2.279256187081337,0.04041166613809764,92.10000000000001,1079.85,211,60.79,19.5,-0.01737413885566639,0.3860765933990479,1.0343830567598342
468,3744000,0.5280632100348731,1.7437932944297792,0.023672740964684635,89.10000000000001,891.46,211,47.67,0.0,-0.0021593857603147627,0.47668096840381624,1.0693671429157257
469,3752000,0.6799922387808691,2.1949384981393814,0.03798400125466287,85.10000000000001,860.9,211,44.43,0.0,-0.010583899233752163,0.6742414093017578,1.0349546295404435
470,3760000,0.8040892440081642,2.410817036628723,0.04399790435563773,85.10000000000001,851.93,211,43.74,0.0,-0.021091098352335393,0.6169041109085083,1.0237436705827714
471,3768000,0.5786677450289314,2.068854805231094,0.03291894285473972,90.10000000000001,860.73,210,44.63,0.0,-0.010401705955737271,0.6650298035144806,1.0361370116472244
472,3776000,0.8306865470184306,2.3322499054670334,0.04312706144992262,91.0,871.73,210,45.44,0.0,-0.022455457951582502,0.5992002075910569,1.0360295617580413
473,3784000,0.6253895370062575,2.129935242533684,0.03499873010907322,91.0,890.71,210,46.2,0.0,-0.009244891710695811,0.6886378204822541,1.030695629119873
474,3792000,0.7750944418084832,2.4818672227859495,0.048956283098086716,91.0,899.17,210,46.83,0.0,-0.019332527997903526,0.6318820261955261,0.9820720082521439
475,3800000,0.7775470210423825,2.3623487424850462,0.04438149765599519,91.0,901.47,210,47.39,0.0,-0.01634530911804177,0.6429779547452926,0.9729881054162979
476,3808000,0.7749387792793421,2.559624727964401,0.05269152807071805,94.30000000000003,919.58,210,49.42,0.0,-0.017402383933076634,0.6309754401445389,1.013931860923767
477,3816000,0.7796033530977767,2.1999006086587904,0.03690618347376585,91.30000000000003,816.07,210,40.26,0.0,-0.010823595270339865,0.41539431989192965,0.9777795469760895
478,3824000,0.6131473268192238,2.030441352725029,0.03319766612257809,91.30000000000003,826.96,210,40.85,0.0,-0.009029183875973103,0.6927430099248886,1.0215424305200578
479,3832000,0.7654968202645845,2.4618100219964982,0.045197651986964044,91.30000000000003,896.2,210,44.6,1.0,-0.0189704419975169,0.6174841690063476,1.013020830154419
480,3840000,0.61547769515747,2.012205104827881,0.031961871651001277,97.40000000000003,960.48,210,49.16,1.9000000000000004,-0.011116922690416687,0.6880605185031891,1.0100928676128387
481,3848000,0.7514560298887705,2.3830373132228853,0.04617244469001889,97.40000000000003,1004.87,210,52.08,2.9000000000000004,-0.01648233556037667,0.637934238910675,0.9999101358652115
482,3856000,0.8196167074370487,2.628044770359993,0.05806418135296553,102.30000000000003,1067.87,210,57.27,11.200000000000003,-0.019651782966102472,0.6126099628210068,1.033624922633171
483,3864000,1.1216373894935971,2.8298642301559447,0.08917720990255475,107.0,1066.93,210,59.99,11.200000000000003,-0.024464957438976854,0.5074829810857773,1.0013693392276763
484,3872000,0.7593510170523429,2.3114821994304657,0.044257538528181616,105.20000000000002,1058.04,209,59.24,11.200000000000003,-0.017974159331060946,0.6366902321577073,0.9990610718727112
485,3880000,0.6811860723768092,2.121744855642319,0.04087195892352611,105.20000000000002,1057.78,209,59.67,11.200000000000003,-0.015570933338021859,0.6722571623325347,1.0178704595565795
486,3888000,0.7968732475985841,2.3485628908872602,0.042099004494957626,109.10000000000001,1067.46,209,60.56,11.200000000000003,-0.025981330320064444,0.6876171761751175,1.000009647011757
487,3896000,0.9377608876799696,2.647799181342125,0.058854728201404215,109.0,1048.86,209,57.88,8.500000000000002,-0.029327014118316584,0.52250354886055,1.018821560740471
488,3904000,0.737438958720171,2.2191849189996717,0.03970685086678714,109.0,1031.12,209,56.74,8.500000000000002,-0.006457379623461748,0.6809767144918442,0.9926751500368118
489,3912000,0.9286821363348754,2.576324508190155,0.06082583159208298,109.10000000000001,1024.63,209,58.14,8.500000000000002,-0.021765956357703543,0.6235039621591568,1.0118530243635178
490,3920000,0.8264113011032527,2.500541917681694,0.047250025551766155,109.10000000000001,1050.8,209,60.74,12.9,-0.016811219853698278,0.6074932295084,1.0139677369594573
491,3928000,0.7337780701274629,2.4095286202430723,0.045848258067853746,110.10000000000001,1088.94,209,63.5,15.8,-0.01798564283410087,0.6529687875509262,1.0213896983861923
492,3936000,1.67724132052296,3.1402743446826933,0.2829712194344029,115.10000000000001,1165.16,209,69.41,36.9,-0.017648727378691546,0.5383479309082031,0.9941108524799347
493,3944000,0.7148404452332902,2.15346050798893,0.03804127831012011,115.10000000000001,1186.72,209,71.25,37.0,-0.018150916435884026,0.67239492893219,1.0022028064727784
494,3952000,0.7590241783312528,2.2153448098897934,0.03745209774002433,115.10000000000001,1191.15,209,72.29,37.0,-0.018199693120550364,0.6289896315336228,1.028144005537033
495,3960000,0.7610328626542798,2.213910837173462,0.0402215808397159,115.60000000000005,1199.89,209,72.78,37.0,-0.018065099335217383,0.6430939328670502,1.0095416182279586
496,3968000,0.7342562811526976,2.4065027821063993,0.04731494510546327,116.50000000000004,1206.34,209,73.46,37.0,-0.020592679437831975,0.6414432513713837,0.99791628241539
497,3976000,0.6799151055960178,2.4664917862415314,0.05080875701736659,116.50000000000004,1196.0,209,72.8,37.0,-0.01446252136840485,0.6320997846126556,1.0082480096817017
498,3984000,1.6149859130886748,3.226404163837433,0.24902847583871335,116.0,1210.42,209,72.3,37.0,-0.019680244273040444,-0.0602348655462265,1.0147157031297684
499,3992000,0.7959434093196244,2.4514941853284835,0.04869932757690549,116.0,1222.35,209,73.09,37.0,-0.020101609047560486,0.6490760689973831,1.0173247438669204
500,4000000,0.7509262359596405,2.3830649352073667,0.04493530668318271,116.50000000000004,1223.85,209,74.63,37.900000000000006,-0.018590874564106342,0.674654552936554,0.9791951668262482
501,4008000,0.7478051750745449,2.382309121489525,0.05566004427149892,121.0,1209.02,209,74.07,37.900000000000006,-0.018274420235829893,0.5977547067403793,0.98456179022789
502,4016000,0.6815430303286486,2.1257253819704056,0.03790169946616515,121.20000000000002,1231.99,209,76.63,38.0,-0.010613236383069307,0.6929750293493271,1.0135952514410018
503,4024000,0.6729776565655787,2.2178773844242095,0.0372669562860392,121.20000000000002,1237.46,209,77.92,38.0,-0.00803787428420037,0.6500040960311889,1.0255771744251252
504,4032000,1.254858758032443,3.134506167173386,0.08371106002945453,128.20000000000002,1260.99,209,82.36,40.9,-0.02592310096748406,0.655766851902008,0.9706890916824341
505,4040000,1.0525333912588426,2.947924507856369,0.09223271444439889,128.20000000000002,1270.44,209,82.96,40.9,-0.016924858010897877,0.39474021911621093,1.013223340511322
506,4048000,0.7551512639526428,2.2542638957500456,0.037536280094645914,124.60000000000005,1208.17,209,77.97,28.9,-0.014550418399740011,0.5705671316385269,1.0563087570667267
