episode_length,fps,epoch_idx,policy_gradient_loss,rollout_prob_std,P09:episode_rewards,policy_entropy,grad_norm,model_prob_std,q_loss,advantage_norm,PMM:episode_rewards,policy_gradient_bias_correction,avg_q_retraced,explained_variance,P01:episode_rewards,frames,policy_loss,avg_q_selected
3357.72,308,287,-0.0008984304109082258,0.29561384991244977,163.10000000000002,0.14784173627930974,0.9731849635282704,0.29900724169872106,0.15103634463692153,8.301944482301279,125.0,-0.0005475139066933565,5.731143550819189,0.9639848292946186,76.8,2066400,-0.0014459443336248612,5.731330584265567
3357.77,308,288,-0.0014463618681313892,0.29701954387773427,178.0,0.13866450543605424,1.1827766280198324,0.30001260597328694,0.19765456604907047,9.231855935749381,133.97,-0.000467193263352362,6.128090766038728,0.9612579688335222,85.0,2073600,-0.0019135551367147055,6.128216973086455
3357.77,308,289,-0.0013925993177078438,0.29511479466680496,178.0,0.14656118790722555,0.8864867021379118,0.29911338975741747,0.134896513009296,7.826214319410777,133.97,-0.0007269668071578496,4.935146803855897,0.9596628158007349,85.0,2080800,-0.0021195661207838432,4.932322905479916
3357.77,308,290,-0.0027981176054773325,0.29936994136325895,178.0,0.09212862682467979,0.999634784323766,0.3048375143843984,0.17990148853791493,8.585923054842722,133.97,-0.0002312451562794384,3.2264679818683204,0.8433441574942498,85.0,2088000,-0.003029362765185774,3.232293438674911
3357.77,308,291,-0.0015490523600382158,0.29626257892638913,178.0,0.15804445711818216,1.0003586246336917,0.2978037490577451,0.14815731143741498,8.21155777882016,133.97,-0.0006502158166435139,5.794766356963961,0.9430711008726604,85.0,2095200,-0.002199268172903214,5.792711943766428
3357.77,308,292,-0.0009943304758780868,0.2971877577451486,178.0,0.14178600689238577,1.0179335509285963,0.29975536387039237,0.15279603513908727,8.424564133207634,133.97,-0.0008157852415627037,6.301493767777448,0.9496064366061219,85.0,2102400,-0.0018101156970097838,6.299243834334076
3357.77,308,293,-0.0007729557990299968,0.2963076603381091,178.0,0.15052934723758388,1.2490393485362097,0.2984415597752446,0.16123887687004984,8.644186537127016,133.97,-0.000781400550446788,7.464668116910117,0.9521727798508589,85.0,2109600,-0.0015543563740901551,7.460816584806594
3390.99,308,294,-0.0027326541351472317,0.2969544501807639,180.20000000000002,0.14554077232029858,1.2108963258132222,0.2989724273183359,0.16202532002544673,8.5394559735722,142.06,-0.0006436633288107379,7.057930645917458,0.930098375362694,89.6,2116800,-0.0033763174999815724,7.059587338090575
3390.99,308,295,-0.0015168564279545152,0.29822475204273824,180.20000000000002,0.10808051950632712,0.9708442381919088,0.3030242799600912,0.130008571216807,7.683304457683412,142.06,-0.0005010187709065353,5.486586102606759,0.9149920665271698,89.6,2124000,-0.002017875188331067,5.49222976312751
3390.99,308,296,-0.002161385768167768,0.2988104398631387,180.20000000000002,0.10043095480069394,1.0962097257930614,0.30405816244582334,0.1519176740111369,8.023258824900344,142.06,-0.0008239684123037868,4.637597169898174,0.876500812680633,89.6,2131200,-0.002985354182258675,4.63205660275839
3390.99,308,297,-0.003713059522419321,0.29692052343653313,180.20000000000002,0.1484900339752702,1.5195164315809044,0.29870622190099855,0.17387720939067622,8.835011884428205,142.06,-0.0005689293053708447,6.8484776691406495,0.9584475420628276,89.6,2138400,-0.0042819887809921985,6.848564334937505
3390.99,308,298,-0.0035755297831089636,0.2954015136111264,180.20000000000002,0.1730381615473896,1.251898976600205,0.2963066210203184,0.16231642989299297,8.668039429793282,142.06,-0.00046832739267096746,7.375520551417984,0.9387272812716372,89.6,2145600,-0.0040438571811352055,7.3773613189378
3391.02,308,299,-0.0026802169666648866,0.29802950036302106,182.0,0.1343991768129077,1.3889238824769485,0.30021725554003087,0.1907892514699949,9.265687564952605,143.81,-0.00031526535749402756,7.891948712876118,0.939648765182842,89.6,2152800,-0.0029954823212803208,7.896026224451263
3457.62,308,300,-0.0010139645289191754,0.29633196781788557,184.3,0.1427507493029984,1.1576267194625172,0.29947214692003205,0.13925998190003966,8.008657026631491,150.79,-0.0005669421369430644,6.991146254066437,0.9277878312269846,106.60000000000001,2160000,-0.001580906672768631,6.987997956957137
3457.62,308,301,-0.0010884550945982644,0.29807832714150506,184.3,0.11818801982021733,1.1640316105348485,0.30186868417633583,0.16632104410149312,8.56158398999739,150.79,-0.00031396091790130846,5.125830406474058,0.8665590389995349,106.60000000000001,2167200,-0.001402416031000302,5.127776909631395
3457.62,308,302,-0.002412058280333559,0.29860591697866323,184.3,0.12478343571930146,1.105878251089227,0.3012956155426603,0.15687413202460718,8.52281316911102,150.79,-0.00043839635239141414,6.877936267035978,0.9376390521315039,106.60000000000001,2174400,-0.002850454653952336,6.87589611219666
3457.62,308,303,0.0005235635798544055,0.29820682695381856,184.3,0.1466245589749247,1.2038106138075284,0.29898494975552675,0.18658126121923999,9.278358524451177,150.79,-0.0005029816973821747,7.596002060692145,0.9550755146445422,106.60000000000001,2181600,2.0581900738684623e-05,7.597654818586572
3457.62,308,304,8.931281523906513e-05,0.29723693921570743,184.3,0.15354661334527747,1.1052008892556684,0.29853712975742325,0.14827011626361616,8.357116168188671,150.79,-0.0008040259800084249,7.089866910151073,0.9474633432617264,106.60000000000001,2188800,-0.00071471316998733,7.090346507685526
3491.03,308,305,-0.0003536536269753472,0.2970073132753057,187.10000000000002,0.12515661169040612,1.0218242466813787,0.30141507738718276,0.15670892834042507,8.5143148960386,156.34,-0.0006940578179864967,6.645513816964689,0.9280878565598418,114.0,2196000,-0.0010477114712653765,6.642910350680983
3491.03,308,306,-2.575529758008811e-06,0.2965884435803644,187.10000000000002,0.14791475526382408,0.8457469545822257,0.29911450286469765,0.13167222911708806,7.822499276702366,156.34,-0.0006344993106038207,6.093085360899172,0.9182140782333554,114.0,2203200,-0.0006370748473288523,6.0926815793249345
3491.03,308,307,-0.0005021993815905858,0.298730717528434,187.10000000000002,0.1278195255078134,0.8176288260400474,0.3014010589534328,0.12404004950273446,7.535009128883403,156.34,-0.0006201111399680646,5.608469278504135,0.8725582898151937,114.0,2210400,-0.0011223105445516772,5.606282426679417
3491.03,308,308,-0.0008370823068391818,0.2967974667002758,187.10000000000002,0.1246089317977783,1.0327106097005236,0.30134917508160314,0.15900031964235478,8.450784398487636,156.34,-0.0005489703724185786,7.452468506589769,0.9378601435228947,114.0,2217600,-0.001386052696925906,7.452064246563684
3491.03,308,309,-0.002178510766828237,0.2957614510423607,187.10000000000002,0.14474842260902127,1.0913716327845677,0.2995261493762807,0.15924639711511276,8.661645864002288,156.34,-0.0004577457960858783,6.74345867234563,0.9363911215842717,114.0,2224800,-0.0026362565651606206,6.7405856131561235
3491.03,308,310,-0.0007379750277124366,0.29703086126409245,187.10000000000002,0.1302325378500545,1.264571732600906,0.30075423156625014,0.15662543167158852,8.456991799824307,156.34,-0.00015068387665537094,7.381289369961475,0.9254318867321779,114.0,2232000,-0.0008886588984857751,7.383578820289709
3524.29,308,311,-0.0004240736819882789,0.2967497061689695,188.20000000000002,0.15783176515310526,1.0378873107397455,0.29791484011622965,0.1546570569644411,8.581733819448127,159.85,-0.00023884490017014797,7.146341986984171,0.9444733190859754,114.9,2239200,-0.000662918590122702,7.144545900998294
3524.29,308,312,-0.002475314469148442,0.2983619544820654,188.20000000000002,0.13376735039189674,1.3426681113106362,0.30051995393854597,0.1847984399080828,9.050002170227193,159.85,-0.00027150092381326117,4.438060755784865,0.866870796393465,114.9,2246400,-0.0027468154029389657,4.444633632622383
3524.29,308,313,-0.0018697915617411813,0.29785797215621884,188.20000000000002,0.15707858712602826,1.4040189928659446,0.2980147310179363,0.18450129205180926,9.022012736305356,159.85,-0.0004590072859553599,6.145012103160444,0.9067348716168979,114.9,2253600,-0.0023287988482841265,6.137702589745043
3524.29,308,314,-0.0017920626425948266,0.29836950309578186,188.20000000000002,0.11464252983055517,4.860862839077262,0.3022882296725527,0.40287827277478117,11.450309265945439,159.85,-0.00042456888915961454,11.084112820730812,0.9453416789982857,114.9,2260800,-0.002216631513120761,11.089080922461402
3524.29,308,315,-0.004883315898708292,0.2927409868782001,188.20000000000002,0.18593443330185164,10.870590622913413,0.29483202653035284,1.0797922279679821,12.252091237136296,159.85,-0.00025890966393250125,10.263916046807454,0.9411512407873359,114.9,2268000,-0.005142225533280807,10.299840822319485
3790.44,308,316,-0.0006711327609370947,0.2968151308477871,313.1,0.1466896239313341,5.74571123323002,0.29892538675594893,0.24987847186595433,9.358486820478287,177.5,-0.000388284640563493,7.62653921441589,0.9406514872634221,128.9,2275200,-0.0010594173719286957,7.626336157965281
3790.44,308,317,-0.0011906981305988694,0.29801926333161577,313.1,0.1432027315705486,1.4150888877522438,0.29950581191432857,0.16217665105230278,8.486176837096139,177.5,-0.0014934477092436273,6.328868217543951,0.94437131066644,128.9,2282400,-0.0026841458138831455,6.328010763015064
3790.44,308,318,-0.0005301300618533321,0.29977779360431617,313.1,0.10801028127524565,1.1771052561375195,0.30307893950830805,0.1547392470919549,8.036601199200659,177.5,-0.0005674142364001867,4.1528988874199415,0.8828163561566108,128.9,2289600,-0.001097544330540426,4.152841292806346
3790.44,308,319,-0.0002757696453264789,0.2980515116532013,313.1,0.13296133914824437,1.2421228543663447,0.30037233317891754,0.18512078863268017,9.156467894927536,177.5,-9.413894896657977e-05,7.8049269896398785,0.956691633667107,128.9,2296800,-0.0003699086171484961,7.7979549209087615
3790.44,308,320,0.0002808882677218496,0.2975230161100626,313.1,0.10652064576005887,1.3339200249992114,0.3034067569424709,0.20518100196052164,9.57666137663145,177.5,-0.0005709636527646655,6.189627317161787,0.9583461711993293,128.9,2304000,-0.0002900753936687361,6.189305558412795
3790.44,308,321,-0.0022982934784458605,0.2982682779000744,313.1,0.13403589867698285,1.3583602496116973,0.30063158123090256,0.20176234318129185,9.579937350782963,177.5,-0.00047934071491997584,6.472822977417506,0.9495093237083765,128.9,2311200,-0.0027776342068232002,6.470067099474968
3857.0,308,322,-0.0011231220386568647,0.2977961900491247,315.6000000000001,0.141186554174003,1.181534473700545,0.29969198174577544,0.1841930750334665,9.272383457825928,185.33,-0.0005163376743748553,6.832679022537968,0.9558148859031302,134.79999999999998,2318400,-0.0016394597290645208,6.829542775866845
3857.0,308,323,-0.0014630401924001204,0.2998707503435158,315.6000000000001,0.11744982459327936,1.2724774771791512,0.302241542569544,0.17359441128544628,8.627671238429963,185.33,-0.0005972832901070476,4.951174832415329,0.896811655643125,134.79999999999998,2325600,-0.002060323498478464,4.957436049066524
3857.0,308,324,-0.0008911504888857914,0.2991642915682187,315.6000000000001,0.13584551921927043,2.9336073463113554,0.3002723163200749,0.1875165955737115,8.279624630345237,185.33,-0.0004819649115006957,5.158389986498016,0.9070041127739443,134.79999999999998,2332800,-0.0013731154209812128,5.176830164014347
3857.0,308,325,-0.0028488359700783073,0.2998610684606764,315.6000000000001,0.09284424875182883,1.3294267386296081,0.30461372335278797,0.21223379740979345,9.82183672670334,185.33,-0.0002914445665162712,7.477528215315607,0.9598977148509215,134.79999999999998,2340000,-0.0031402805837592853,7.478481143154795
3857.0,308,326,-0.002509284985938745,0.29708026881216376,315.6000000000001,0.12979863080816967,1.2150720609440322,0.30090724680040565,0.17866289538188426,9.116052324904336,185.33,-0.00042474160563991676,6.680536868398781,0.9624967500717238,134.79999999999998,2347200,-0.0029340265911953615,6.677646712673404
4023.62,308,327,-0.00046846453426879303,0.2991566946298357,339.0,0.11116713509998388,1.1185497172293555,0.30272042290322365,0.19736714140172046,9.458145725613548,196.88,-0.0002900181751256563,6.300335628626839,0.9519756723017919,135.9,2354400,-0.0007584827051531259,6.299454034945323
4023.62,308,328,-0.0015292753689307517,0.29769374034195034,339.0,0.12699950164854135,1.2691849169624276,0.30113530739038086,0.2014032273761258,9.539774481146424,196.88,-0.0006198509719414034,7.5515058014191005,0.9611886743341803,135.9,2361600,-0.0021491263497318393,7.5547665902735694
4023.62,308,329,-0.00028804033691936707,0.3012185860890402,339.0,0.10962074404810318,1.1241740378939247,0.30303241966775174,0.1742991747254772,8.539664805629265,196.88,-0.0007568432058051838,3.6028987971027058,0.8318705078226233,135.9,2368800,-0.001044883542871196,3.603015817485789
4023.62,308,330,-0.0031331333987534753,0.29783824121442454,339.0,0.13071873520537242,1.2118752583532002,0.30047168167004246,0.20755101530967232,9.734522742218786,196.88,-0.0002518009332741653,7.492343697836905,0.9645387178031568,135.9,2376000,-0.0033849343155467216,7.492855765269088
4023.62,308,331,0.00032154286835480025,0.29786480370968105,339.0,0.153979545939694,1.2523793787407973,0.2979563472660446,0.2072287763253091,9.638638286571654,196.88,-0.0005283191382256583,6.815393962342903,0.9578399568386178,135.9,2383200,-0.00020677624200101172,6.815287926912939
4023.62,308,332,-0.0012247628745107944,0.2979684617098362,339.0,0.13579936919940844,1.2706698563101908,0.29990049022767273,0.20623522489642104,9.62384833332092,196.88,-0.0007514562607759068,6.836688466109927,0.9597994630937539,135.9,2390400,-0.001976219120833631,6.837616560118539
4190.08,308,333,-0.0008613786255207539,0.298173972051295,349.2,0.12799785311171222,1.3198625543075988,0.3008209527343038,0.20758104999387073,9.664007238811918,207.54,-0.00033300348225467967,6.895746662512659,0.9597361898847989,137.8,2397600,-0.0011943820849392936,6.896452422255562
4190.08,308,334,-0.0002520447907741143,0.2990123095185984,349.2,0.13046597099382548,1.0953423272033502,0.3007900410358395,0.1976557562702764,9.148424474152307,207.54,-0.0002594676770558098,4.385550828699673,0.9048184756390633,137.8,2404800,-0.0005115124755834658,4.390527487848959
4190.08,308,335,-0.0018543525720460506,0.2994335052950515,349.2,0.1326652868488088,1.2842509170828535,0.30059762800260187,0.19923115045347167,9.397021562895446,207.54,-0.000781938328910581,7.233095165891623,0.9159079111686774,137.8,2412000,-0.0026362908563636687,7.22613347865917
4190.08,308,336,-0.00017441413687028595,0.29873510692721955,349.2,0.1259550814955402,1.8121334537642209,0.30112188856950195,0.2255317764975643,10.054751593435885,207.54,-0.0004936027118099232,10.266485474311486,0.9455302460941059,137.8,2419200,-0.000668016862013025,10.260666681950683
4190.08,308,337,-0.0023839533735578637,0.2978980708196437,349.2,0.13475418221047789,1.6258518256825796,0.30027537977200197,0.21230383053658503,9.753377354275784,207.54,-0.0004909630873763653,7.243795097972866,0.9616444262850737,137.8,2426400,-0.0028749165028260247,7.249308395441361
4389.72,308,338,-0.001985290827910133,0.29883345823202817,363.30000000000007,0.12735494609370276,1.2488172665570034,0.3009734979476878,0.2004711794413173,9.458265287781519,221.48,-0.00032727729315094395,6.1617683367281355,0.9674981116018597,139.0,2433600,-0.0023125681170841697,6.164538940913462
4389.72,308,339,0.00016235704419621422,0.2977509233355523,363.30000000000007,0.12741182049204197,1.214877546445979,0.3009549148309798,0.19456501740962265,9.376395300607832,221.48,-0.0004358992499449542,7.015981450799911,0.9655048057247722,139.0,2440800,-0.00027354225005385354,7.015655632359641
4389.72,308,340,0.0004936913385010303,0.3007639226640659,363.30000000000007,0.10982465075787332,1.3429485070832723,0.30300792962155015,0.19020342090576098,8.943800742758643,221.48,-0.00035908649489401417,4.643449711961249,0.8776510400179203,139.0,2448000,0.00013460481853716944,4.641790433369932
4389.72,308,341,-0.0029872748823843373,0.2985235786808546,363.30000000000007,0.13111048111268295,1.3578240147647131,0.3005715668591715,0.20131800745894746,9.620338285745136,221.48,-0.0005959450228056896,8.804776542798551,0.9369576552407768,139.0,2455200,-0.0035832198915544066,8.80830369548823
4389.72,308,342,-0.001475804976681129,0.298884899919632,363.30000000000007,0.14810600958247153,1.3268847342840309,0.2989128151127828,0.19355323616384182,9.332091703802577,221.48,-0.0010695468779182834,7.872778748623666,0.9509132045159312,139.0,2462400,-0.002545351857049266,7.874793986678851
4389.72,308,343,-0.0006671813871604391,0.2996782014783097,363.30000000000007,0.12879118893699595,1.2227470869375534,0.30087107967920396,0.17237147880589992,8.971759029658383,221.48,-0.0009240815018363213,7.942511495736542,0.9464180060085796,139.0,2469600,-0.001591262880474989,7.941116749660049
4522.83,308,344,-0.0016352782119847015,0.2981252751700462,363.30000000000007,0.13759932624777316,1.2661266537840408,0.29998626268256906,0.18018423318074495,9.109975771336329,229.95,-0.0007874585609921628,8.19680907862527,0.9492817325677192,139.9,2476800,-0.002422736774030247,8.192141440356218
4522.83,308,345,-0.0016384156669453807,0.2997508370525465,363.30000000000007,0.13204931675719003,1.3013537587382946,0.30067967461587836,0.1849406274492902,8.90237160941567,229.95,-0.0007662650777356621,6.205720088365216,0.919119783563861,139.9,2484000,-0.002404680728777858,6.212409528185393
4522.83,308,346,-0.0012598480086301008,0.30040382293126894,363.30000000000007,0.11605253711840638,1.4342261976666122,0.30226941278825203,0.20103576126508418,9.322219355484796,229.95,-0.0004974782380099375,6.33657583547963,0.920538975939391,139.9,2491200,-0.001757326230793192,6.33151692804363
4522.83,308,347,-0.0027244613570147763,0.2989113499780023,363.30000000000007,0.12266254221961374,1.4398389964730833,0.30148673714902346,0.21853177435292057,10.035780451259916,229.95,-0.00019819217611027445,9.48392769085667,0.9527441351013209,139.9,2498400,-0.002922653517744808,9.481769501242058
4522.83,308,348,-0.004157856334351411,0.2981418034961127,363.30000000000007,0.14242364778004657,1.4900013198759257,0.29939635706046785,0.19148165129055233,9.385246931058159,229.95,-0.00022930872910736642,8.170781064907366,0.9410120379576435,139.9,2505600,-0.004387165064589422,8.175112954424574
4655.96,308,349,-0.000356687244002676,0.29924129987874676,368.6,0.11694344455243223,1.4452218919737911,0.3023055014554313,0.18737975391850037,9.32035006962125,239.14,-0.0003126427936673259,7.232885470642615,0.9540480818879351,140.0,2512800,-0.0006693300430443649,7.231401195122451
4655.96,308,350,-0.003211910058131281,0.29917123866538525,368.6,0.12863298902406345,1.2733127162467863,0.30092546763164657,0.17971450119353244,9.099996233251362,239.14,-0.0005801715818441915,8.070121957095212,0.9528237307450128,140.0,2520000,-0.0037920816512228657,8.067004706506376
4655.96,308,351,-0.002924770632179521,0.29970809745410126,368.6,0.12881209158315507,1.3037772818438433,0.3012263013974384,0.18760975403070607,8.958682659870734,239.14,-0.00018056930608735547,3.5032140650403085,0.8688037633864337,140.0,2527200,-0.0031053399242505974,3.5085297385212924
4655.96,308,352,-0.0003824398442301327,0.29874248480394716,368.6,0.13827527655791197,1.287745177588357,0.3000851461835323,0.19617273911065053,9.470226988357211,239.14,-0.0005790064544585826,7.589876388008632,0.9557336638513064,140.0,2534400,-0.0009614463224923903,7.5912444550272005
4655.96,308,353,-0.0018729842097754644,0.3006151919514873,368.6,0.09175795518253366,1.3109188365418838,0.30489969927324817,0.20905331899306703,9.805134855898142,239.14,-0.0008936028304752442,7.948504633586989,0.9597206318282405,140.0,2541600,-0.002766587013060396,7.947794693688351
4655.96,308,354,-0.0022263283765676612,0.2992181157450827,368.6,0.11196489321895771,1.3639243543892332,0.30271072949563693,0.19890269213548253,9.546969745196995,239.14,-0.0005307595679399535,7.622920347792762,0.9544171854522492,140.0,2548800,-0.002757087933096622,7.619102649045368
4855.66,308,355,-0.00113861760653226,0.29895730330120945,374.0,0.109758481768566,1.5146338848496157,0.3028855608261767,0.21417486242683872,9.856365095774331,251.24,-0.0005960133900368033,7.809638844860925,0.9541519207377281,145.0,2556000,-0.001734631012694167,7.807657772737837
4855.66,308,356,-0.0008136811906495607,0.2996692217405511,374.0,0.11601782564436278,2.404972500652861,0.30237771720206613,0.21746589557437726,9.633614491719415,251.24,-9.408081039594364e-05,7.71841751069954,0.9172273505932439,145.0,2563200,-0.0009077619910977705,7.721747806881155
4855.66,308,357,-0.0006505227492243647,0.29948030497386025,374.0,0.10806142329227883,1.1124663616171104,0.3033052742788716,0.1675966224791088,8.658752761631415,251.24,-0.0005300442693361885,6.679132764202657,0.907063752633554,145.0,2570400,-0.0011805670060957994,6.678404684390814
4855.66,308,358,-0.0031070067848287136,0.29969157550424813,374.0,0.11230425476880064,1.4773494039803772,0.3026284200840053,0.20811630150569335,9.768077701481559,251.24,-0.0003989930144172024,8.310282152474871,0.9511861071439962,145.0,2577600,-0.0035059998066416095,8.31077924103964
4855.66,308,359,0.0006662395342209494,0.29818923680673515,374.0,0.13234423657879235,1.3378968237318134,0.3006145249082455,0.1883948339524841,9.285159217081373,251.24,-0.000508062965875415,7.169532494677438,0.9584981057781076,145.0,2584800,0.00015817657734649922,7.163206905505015
4922.24,308,360,-0.00018119690489175135,0.30002924389151675,378.2,0.12200289951391005,1.2715135602326875,0.3016731740778716,0.1943435094200035,9.487941314770433,256.22,-0.0007004341309292076,7.0088081406979335,0.9604698680120485,148.7,2592000,-0.0008816310263720216,7.011672718588007
4955.57,308,361,0.0006161815084006684,0.2990760596293621,378.2,0.12102762819331869,1.208233992241796,0.30172715394742905,0.1769529968582922,9.074719956217619,258.58,-0.0005057421648563289,7.5719971551781615,0.9543818173797988,149.9,2599200,0.00011043935305828223,7.569677106949387
4955.57,308,362,-0.0007919429172851905,0.2976885181882236,378.2,0.14184199534018035,2.155816308085448,0.2992651706405733,0.2110035206859921,9.257472604891609,258.58,-0.00040094798737646663,5.908713919993431,0.8824966327672598,149.9,2606400,-0.0011928909072996307,5.902099056893555
4955.57,308,363,0.0003715847120108106,0.2993748033176811,378.2,0.10752199240782788,1.2761059206163703,0.3031280509406139,0.18416589637213043,9.186657356477918,258.58,-0.000520951727568729,7.805066636119571,0.9537360400954883,149.9,2613600,-0.00014936703899048366,7.80041808658176
4955.57,308,364,-0.0015410347493737694,0.29934518922967884,378.2,0.12449031014680349,1.4928947019975283,0.3013006582595999,0.22799036423789054,10.25569166816101,258.58,-0.0005679961443554078,8.25248080961288,0.9657036087248062,149.9,2620800,-0.002109030898212007,8.25284307564377
4955.57,308,365,0.00026367917565351464,0.2984444770376777,378.2,0.14111371705699183,1.3106827128120955,0.29963523958596894,0.17648170537831817,8.998851860237558,258.58,-0.0005307005538281299,7.173863942513046,0.9668438717889896,149.9,2628000,-0.00026702136431583313,7.173184489004885
5155.33,308,366,-0.0010110358909177766,0.29961559296166773,387.80000000000007,0.13163306379316267,1.3241181032960452,0.30058486996898576,0.19180465969202853,9.436359753444712,274.26,-0.0005129019069317729,7.123212438689339,0.9559956244351687,155.60000000000002,2635200,-0.0015239377930993214,7.128448529795364
5155.33,308,367,-0.002741087937431085,0.2987439989712503,387.80000000000007,0.13528339184288468,1.3836144334671707,0.30008116922681294,0.20120628648334074,9.532005158883551,274.26,-0.0007490071133914942,7.439839454044109,0.9433249694187805,155.60000000000002,2642400,-0.0034900950553313284,7.439579019209065
5155.33,308,368,-0.0014322973332700551,0.3008537294723527,387.80000000000007,0.09659669652734587,1.4618535681301246,0.3042537181430235,0.2227026355148308,9.937161146332977,274.26,-0.00030536903994847454,8.427929534259297,0.9431011473966968,155.60000000000002,2649600,-0.001737666346851456,8.425035824715776
5155.33,308,369,0.0008200603170117724,0.3003340997767669,387.80000000000007,0.11329155402662104,1.461853520037568,0.30248746214286676,0.22909238911386598,10.238191535271035,274.26,-0.0005961911042679263,8.651186628720117,0.9632877204129621,155.60000000000002,2656800,0.00022386914893840658,8.648054104784809
5155.33,308,370,-0.001317635111918544,0.2986131488894503,387.80000000000007,0.1343139763422823,1.3566795361698993,0.300377850319658,0.19705409979250618,9.592749287716293,274.26,-0.0010324343138239291,7.538776270882793,0.9635698346352135,155.60000000000002,2664000,-0.0023500694137580684,7.539282133642328
5155.33,308,371,-0.0030733533668154405,0.2973691173607395,387.80000000000007,0.16862092675611612,1.3402265187830456,0.296695454156115,0.19130311633918493,9.414778557504926,274.26,-0.0009127356030583213,6.755184150063802,0.9738930159712595,155.60000000000002,2671200,-0.003986088930812132,6.754984592861599
5288.43,308,372,-0.001056894659398557,0.29946744527253844,397.1000000000002,0.13693971225351254,1.3015710635583313,0.3000897395449183,0.21516250888437585,9.962821464557498,283.5,-0.0009378551893185944,7.674874566358232,0.963361131345469,159.7,2678400,-0.0019947498366014943,7.6738008365303125
5288.43,308,373,-0.0008925700077146836,0.3003290635508993,397.1000000000002,0.11718655478362508,1.1835926111105948,0.3022041321124034,0.1753477665780496,8.700432382033616,283.5,-0.0005570539545561306,5.8241776809098305,0.9317916556357076,159.7,2685600,-0.0014496239588646356,5.822822373607565
5288.43,308,374,-0.0012370523450756091,0.3007601476606553,397.1000000000002,0.10463459205562396,1.3684193773381776,0.30342633738640756,0.2183944326914137,10.029344366921318,283.5,-0.0004895672223609278,7.476327767337441,0.9550744620154775,159.7,2692800,-0.0017266195963757658,7.472799484632003
5288.43,308,375,-0.0018169615762018935,0.3004098263489349,397.1000000000002,0.11694998708065778,1.5493836492215287,0.3020611642206472,0.24113139810720605,10.455606333603935,283.5,-0.0007798914991431269,9.30931456378528,0.9598498029250001,159.7,2700000,-0.00259685306737314,9.306135647107684
5288.43,308,376,-0.0005833069058378839,0.29669592044774507,397.1000000000002,0.14213804110101172,1.5408028484387366,0.29960614269924535,0.2183386596552436,9.933365739640736,283.5,-0.0011312290172497982,9.085450920945123,0.9763496779378443,159.7,2707200,-0.0017145359222351024,9.084942118818796
5488.07,308,377,-0.004085817118916782,0.2988244609475609,423.20000000000005,0.11799640972482622,1.473343655256844,0.3020651960171878,0.20724264907852685,9.78712584686027,300.95,-0.0006355172055274291,7.839794059991837,0.9603170253793712,162.89999999999998,2714400,-0.004721334336520167,7.841733013624866
5488.07,308,378,-0.0031742483156267914,0.30070314362763406,423.20000000000005,0.09946003163428659,1.3716889700279393,0.3040105101750011,0.21027355096918882,9.710167368171076,300.95,-0.0006276842594892187,7.7253432063293195,0.960128521087466,162.89999999999998,2721600,-0.0038019325657538505,7.7247932312081735
5488.07,308,379,-6.345672579858938e-06,0.3021392370701309,423.20000000000005,0.09087114289427214,1.254921182535021,0.3048616366585095,0.1818440091456213,8.9539199605253,300.95,-0.000341783664344798,6.546849650906192,0.9521898476282756,162.89999999999998,2728800,-0.00034812935353040355,6.5432908811644905
5488.07,308,380,-0.00162563318573154,0.2995408806934085,423.20000000000005,0.12620302690311322,1.3956746852918052,0.3011536030841883,0.21239358526206126,9.835869139401373,300.95,-0.0006571416933547624,8.17676193696166,0.956341578953323,162.89999999999998,2736000,-0.0022827748609408017,8.173344441876209
5488.07,308,381,-0.002140554297714194,0.2986070386868305,423.20000000000005,0.1331522779363804,1.5597418106990049,0.3004286469456065,0.2114495659741775,9.869492621522733,300.95,-0.0006222085310928321,8.362880841058399,0.9687703728912369,162.89999999999998,2743200,-0.002762762830400514,8.364225016056546
5488.07,308,382,-0.0022710334885114062,0.2974075912577765,423.20000000000005,0.13756380968328036,1.2951542590560179,0.3000880599885233,0.21847075040348704,9.887035899446126,300.95,-0.0002712136458373019,7.482016083437299,0.9717271613199558,162.89999999999998,2750400,-0.0025422471241045206,7.482745958528823
5654.4,308,383,-0.0015020908824237905,0.3002266417656626,426.4000000000001,0.09332195314563929,1.3933425929299568,0.30470771134609265,0.21431024797645112,9.836672771487917,313.32,-0.0007371389624959045,7.587997059424718,0.9605503034520717,163.89999999999998,2757600,-0.0022392298522384995,7.585812596290831
5654.4,308,384,-0.0018475768315831702,0.30176306981652506,426.4000000000001,0.07522991821614457,1.2536446326052892,0.3065424871176639,0.19652103108575655,9.37508902109489,313.32,-0.0004819944844846632,7.135641242044943,0.9569737263489021,163.89999999999998,2764800,-0.002329571292647168,7.137767893642029
5654.4,308,385,-0.0010802181590943696,0.3010122967475936,426.4000000000001,0.08107824617055037,1.3545446418914677,0.3058957796839495,0.21491489887414947,9.829687914734793,313.32,-0.0003352479070027817,7.494856287988996,0.9544684877282098,163.89999999999998,2772000,-0.0014154660564161014,7.491670318166357
5654.4,308,386,-0.0013930411397578858,0.3007497519739564,426.4000000000001,0.09351301588428518,1.3281123006273898,0.3046127644867178,0.21283989869738143,9.854267592051672,313.32,-0.0008506358819065313,7.540841746633014,0.963961954310773,163.89999999999998,2779200,-0.0022436770170466006,7.541472587386768
