epoch_idx,grad_norm,avg_q_selected,frames,PMM:episode_rewards,fps,model_prob_std,q_loss,policy_entropy,avg_q_retraced,policy_loss,episode_length,policy_gradient_bias_correction,P01:episode_rewards,explained_variance,rollout_prob_std,advantage_norm,P09:episode_rewards,policy_gradient_loss
853,9.777298733901353e-06,2.087444523647083e-05,6141600,0.0,306,0.008615340621225416,3.6458030751847158e-09,2.1942061440717606,2.0807221829864647e-05,-4.7440754957314476e-07,3324.44,4.705670708472799e-10,0.0,-15241469514.742908,0.008580485013986212,0.0004889432742662133,0.0,-4.748781184237678e-07
854,6.281835064808989e-06,1.8756710307327745e-05,6148800,0.0,306,0.008624777251647576,1.7905576206963703e-09,2.1941995742018263,1.8283615713410234e-05,-4.0047406153583574e-07,3324.44,-3.592211238459241e-10,0.0,-inf,0.008581146640695692,0.00031426391391851173,0.0,-4.001148399381357e-07
855,7.969926121123664e-06,1.618878205495701e-05,6156000,0.0,306,0.00863719010917795,2.0641626432905437e-09,2.1941920794034133,1.656729211072883e-05,-3.84780019790603e-07,3324.44,1.4060542165574092e-10,0.0,-109452705.85214843,0.008587507993591427,0.0003821751272750719,0.0,-3.849206254675927e-07
856,8.039069495245037e-06,1.9730586461953804e-05,6163200,0.0,306,0.008644170374609529,2.6742732246404754e-09,2.1941861184343456,1.9787070463558442e-05,-4.2180388252409627e-07,3324.44,6.539724241708371e-10,0.0,-inf,0.008585447619099998,0.00037415404905773576,0.0,-4.2245785468770106e-07
857,8.282077315222661e-06,2.2371700166577138e-05,6170400,0.0,306,0.008649935711263901,2.6868205781730224e-09,2.1941819715216053,2.241081560855515e-05,-3.8469120262860634e-07,3324.44,-3.972539057459765e-10,0.0,-inf,0.008592601126668454,0.0004150537392200433,0.0,-3.842939518003246e-07
858,8.639720159125145e-06,2.227070812093896e-05,6177600,0.0,306,0.008656958762652404,3.3054033089664166e-09,2.194177075965064,2.2391452857810072e-05,-5.661067356273132e-07,3324.44,-1.6235759517759998e-10,0.0,-inf,0.008591203733480402,0.0004097702711205045,0.0,-5.659443759514153e-07
859,8.594373391810707e-06,2.349912971098208e-05,6184800,0.0,306,0.008662953400829185,3.4062758203039388e-09,2.1941727511844937,2.3368150993216357e-05,-5.814518575397368e-07,3324.31,-5.961666340084834e-10,0.0,-inf,0.008599076509320486,0.0004041147710576105,0.0,-5.808556937972374e-07
860,7.370954389066097e-06,2.245528775128386e-05,6192000,0.0,306,0.00866545702010472,2.0592061945655094e-09,2.194171208121158,2.2406925676064e-05,-3.830244873752456e-07,3324.31,3.273891142489011e-10,0.0,-inf,0.0085938903437952,0.0003529271718282422,0.0,-3.8335187685946896e-07
861,6.3991277252927794e-06,1.9421628597315468e-05,6199200,0.0,306,0.008668672518272486,1.6035500542024792e-09,2.194169259134424,1.8930004616981812e-05,-5.684269762141764e-07,3324.31,8.840383332856311e-10,0.0,-inf,0.008596897206784141,0.000303326499072128,0.0,-5.693110165937954e-07
862,1.0540131212944744e-05,1.0623919636168695e-05,6206400,0.0,306,0.00867557291609395,4.267470491913328e-09,2.1941637743121447,9.548941653184839e-06,-1.2200594893440716e-07,3324.31,-2.2648448836103214e-10,0.0,-55244835928.92728,0.008609537614293094,0.0005070969051710831,0.0,-1.2177945909909742e-07
863,7.88276086185708e-06,6.829257048061215e-06,6213600,0.0,306,0.00866864857077845,2.6074617051246558e-09,2.1941684420462004,6.750081558764081e-06,-1.638373325513345e-07,3324.31,3.454455959574381e-11,0.0,-inf,0.008597666577549366,0.00038481507915842113,0.0,-1.638718744674109e-07
864,1.2021363857231e-05,5.268590694717349e-06,6220800,0.0,306,0.008678593721250615,4.991513590479741e-09,2.194161472717921,5.237228237804617e-06,-1.9257167631266048e-07,3324.37,-5.624227463301064e-10,0.0,-75067251265.88013,0.008609253471155489,0.0005765802314832164,0.0,-1.9200925505219722e-07
865,7.12598282512936e-06,4.400405926198211e-06,6228000,0.0,306,0.008688185133961418,2.236507494924109e-09,2.1941547247152475,4.531093832613483e-06,-2.094099365334054e-07,3324.37,5.004584901958247e-10,0.0,-inf,0.008607831061866984,0.00034440242287733824,0.0,-2.0991039211123072e-07
866,7.73185435273391e-06,3.826276839887558e-06,6235200,0.0,306,0.00869723402148497,2.3446648481396182e-09,2.194149122077321,3.72582630745459e-06,-1.1014699476740746e-07,3324.37,-2.1752021273642125e-10,0.0,-75756898477.82942,0.008612988057272834,0.00036301649796835516,0.0,-1.0992947408514747e-07
867,8.46887796016192e-06,5.194688289874001e-06,6242400,0.0,306,0.0087002289742256,2.708691859025197e-09,2.1941459729242583,5.2103591952492365e-06,-1.506965640251154e-07,3324.37,-6.18786554723796e-11,0.0,-inf,0.00861399865295324,0.00039837919829170855,0.0,-1.5063468610635944e-07
868,8.619420471078809e-06,4.771991937813044e-06,6249600,0.0,306,0.008690590341058043,2.7113852215033444e-09,2.1941526559799436,3.989311927198296e-06,-1.8667912598928075e-07,3324.37,-6.613062491243442e-10,0.0,-inf,0.008615145463245136,0.0004307400073065311,0.0,-1.8601781884873347e-07
869,8.470637714698114e-06,1.5583116458790372e-06,6256800,0.0,306,0.008697876311720363,2.709848142330661e-09,2.1941475803889925,1.6003660473443019e-06,-7.530298926170272e-08,3324.37,-1.983025473425331e-10,0.0,-inf,0.008617507047722088,0.0004082981631964908,0.0,-7.510468633231682e-08
870,8.107747441221313e-06,-1.0421842222634396e-06,6264000,0.0,306,0.008700034233751318,2.8779040630782373e-09,2.194145882552263,-1.5766015060579777e-06,1.8451670679026883e-07,3324.66,3.643319633164785e-10,0.0,-inf,0.008625095354075294,0.00039175660074393045,0.0,1.841523768047394e-07
871,7.64096961781558e-06,-2.0865803481078734e-06,6271200,0.0,306,0.008701034933664606,2.4106882107223303e-09,2.1941454766119484,-1.624962209859066e-06,2.1981799001057826e-07,3324.66,2.5903422527584047e-10,0.0,-inf,0.008620934034291181,0.00035997893434625217,0.0,2.1955895348061618e-07
872,6.656488761545347e-06,6.167203162878659e-06,6278400,0.0,306,0.008693501321957708,1.6307759167047346e-09,2.194151167593477,6.341531408481442e-06,-3.33515457241797e-08,3324.66,5.987829335705917e-10,0.0,-508442097748.4278,0.008618263393260195,0.0003203547189254265,0.0,-3.395032851322745e-08
873,9.78044497834208e-06,8.200389093271753e-06,6285600,0.0,306,0.008698451817626992,3.9232899796716125e-09,2.1941469799715376,9.040132031178215e-06,-3.489150703413676e-07,3324.66,-9.475689983067207e-10,0.0,-662223847636.0298,0.008622544363828467,0.00046749393169305233,0.0,-3.4796750315400717e-07
874,7.0821850950789e-06,1.5275710142992573e-05,6292800,0.0,306,0.008694569336979714,2.25792208057731e-09,2.194149665302701,1.487979984109121e-05,-3.62647746488505e-07,3324.66,4.907105059646241e-10,0.0,-175912311473.82578,0.008621340205710598,0.00034040449060188186,0.0,-3.6313845559111027e-07
875,1.0666585153483327e-05,1.4749796419938855e-05,6300000,0.0,306,0.008692875096337897,4.89523036493606e-09,2.194150638097809,1.4814882682234354e-05,-4.1511512913352255e-07,3324.72,1.0665347860499533e-09,0.0,-3324816055.162728,0.008631434598715884,0.0005143178634030876,0.0,-4.1618166335558963e-07
876,6.87885679959254e-06,1.6920787405120385e-05,6307200,0.0,306,0.008695132020853518,2.2550950266257696e-09,2.1941492356194394,1.665975996644871e-05,-2.0289798105601506e-07,3324.78,-6.315778088072492e-10,0.0,-inf,0.008624062136236933,0.00032284722073225357,0.0,-2.0226639959177974e-07
877,7.500729245850614e-06,1.610524620557968e-05,6314400,0.0,306,0.00869761185960785,2.168867047374829e-09,2.1941484398122815,1.623268318801353e-05,-3.860032485121504e-07,3324.78,4.585663707873602e-10,0.0,-inf,0.008625870472529816,0.0003439871129508329,0.0,-3.864618158414329e-07
878,6.830748462796599e-06,1.3800212449453624e-05,6321600,0.0,306,0.008698686084909629,2.1102070533447124e-09,2.1941466296665255,1.32977461321172e-05,-1.9570730468090394e-07,3324.78,7.989680698994217e-10,0.0,-inf,0.008632480438562138,0.0003205192718139543,0.0,-1.9650627577931228e-07
879,8.920839550364504e-06,1.054811889118645e-05,6328800,0.0,306,0.00870014222978156,2.9647172806070922e-09,2.1941455634718854,1.0723990067217094e-05,-1.1038985779550831e-07,3324.78,1.7070634418913879e-09,0.0,-79676265962.98148,0.008633363028352577,0.00044380451652033216,0.0,-1.1209691919561008e-07
880,7.2598358989569845e-06,9.20392837403799e-06,6336000,0.0,306,0.008698900216160509,2.110204108742149e-09,2.1941464415649885,9.354409895559725e-06,-8.732938082493938e-08,3324.78,-6.94076391095914e-10,0.0,-inf,0.008629753619294476,0.00036898571182009,0.0,-8.66353044584468e-08
881,9.46845141765433e-06,1.0040267626649216e-05,6343200,0.0,306,0.008710691890280163,3.197979874669967e-09,2.194137979660715,1.0267009529577933e-05,-2.808485753535718e-07,3324.67,3.774206768427155e-10,0.0,-inf,0.008639236550282925,0.00044895039684038677,0.0,-2.812259951773079e-07
882,6.942699058323224e-06,1.3032823762300506e-05,6350400,0.0,306,0.008717291084199495,2.178862134296335e-09,2.194133684199954,1.3199272105895135e-05,-1.6896398319001172e-07,3324.67,2.7598015735362687e-10,0.0,-232961057178.5392,0.008637203279557446,0.00033312837894310105,0.0,-1.6923995945555564e-07
883,6.364137951294952e-06,1.6328815958811097e-05,6357600,0.0,306,0.008723447352214149,1.7690107236557297e-09,2.1941300053255897,1.6673763308019603e-05,-4.174489623856801e-07,3324.67,-4.4360148776714104e-10,0.0,-inf,0.008641950153750638,0.0003051235365121352,0.0,-4.1700536045974106e-07
884,8.372081722729968e-06,1.8975566337058044e-05,6364800,0.0,306,0.008719150309657885,2.613975693653341e-09,2.1941320093346652,1.8994128257074132e-05,-4.308184857316302e-07,3324.67,9.324418812176154e-11,0.0,-60719097888.857796,0.008647465293059155,0.00042740185295607046,0.0,-4.3091173363782865e-07
885,7.1703196019469575e-06,2.003059730323339e-05,6372000,0.0,306,0.008718101802902917,2.3958518869394178e-09,2.1941328930192525,1.9625116630305897e-05,-3.251301409464465e-07,3324.67,2.22059016853473e-11,0.0,-103357560568.8524,0.008645429746161592,0.00033943482956521644,0.0,-3.251523465457812e-07
886,9.633159725705377e-06,1.7296443323952342e-05,6379200,0.0,306,0.008718921796987866,3.174138250475599e-09,2.194132214718395,1.7220308178972726e-05,-4.369033474126303e-07,3324.63,-6.7558596294420266e-12,0.0,-inf,0.008649718433928985,0.00046548400481924543,0.0,-4.3689659971196057e-07
887,6.549165779814296e-06,1.7495537539732128e-05,6386400,0.0,306,0.008724421758494532,1.8011998606832772e-09,2.194128401531171,1.7335320156649675e-05,-4.3772664943907923e-07,3324.55,-5.900111069707038e-10,0.0,-inf,0.00864636682551587,0.0003170179196178792,0.0,-4.371366375854655e-07
888,6.865406031177526e-06,1.4546258698407501e-05,6393600,0.0,306,0.008723779380994124,1.6213658797366532e-09,2.194129740860727,1.4262240902766397e-05,-2.8573951992482193e-07,3324.55,-9.814905146361053e-10,0.0,-inf,0.008650384464020295,0.00033377552946183366,0.0,-2.8475803148598364e-07
889,6.641802416489484e-06,1.3912578970370734e-05,6400800,0.0,306,0.00871892344885353,1.9188826405095797e-09,2.194132376401513,1.4145231691973142e-05,-3.54686384562661e-07,3324.55,3.9748067614572323e-10,0.0,-inf,0.008651122171838308,0.00032119407145463503,0.0,-3.550838650831516e-07
890,1.0948243067696934e-05,1.8484176865289525e-05,6408000,0.0,306,0.008726195409553984,4.431212260341851e-09,2.194126861776624,1.919319914065007e-05,-4.964233573695024e-07,3324.55,4.718558545029678e-10,0.0,-9337651211.47988,0.008658218170989246,0.0005311891588679365,0.0,-4.96895210655329e-07
891,8.220623054777741e-06,2.0760613206096345e-05,6415200,0.0,306,0.008731056412434659,2.9043938442203527e-09,2.194123460936856,2.0381428975037655e-05,-3.570826242421706e-07,3324.55,3.1204797009671745e-10,0.0,-inf,0.00865974792788641,0.0003919166445897206,0.0,-3.573946677714002e-07
892,1.0462022569229586e-05,1.9354269111320994e-05,6422400,0.0,306,0.008730643895706014,4.339983228288002e-09,2.19412369589957,1.9506606138593893e-05,-3.979161274188993e-07,3324.64,-9.170133340741219e-10,0.0,-124252053521.1292,0.008658895091826302,0.0005031760578339327,0.0,-3.9699911613520154e-07
893,6.886330278268502e-06,2.175904185609368e-05,6429600,0.0,306,0.008724005271399778,1.7665196292615916e-09,2.1941283499248447,2.180593808184818e-05,-4.3209586846295497e-07,3324.64,1.1527696644413555e-10,0.0,-inf,0.008661056167911739,0.000339002866325099,0.0,-4.322111459258744e-07
894,7.66456938999604e-06,2.2099497626369212e-05,6436800,0.0,306,0.008725906049132977,1.9996887728763715e-09,2.1941278547269323,2.183387579217202e-05,-4.3005036088305895e-07,3324.64,-2.707292860234387e-10,0.0,-50809602508.93531,0.008659175386770614,0.0003661277377033705,0.0,-4.297796331672111e-07
895,7.100286464025806e-06,1.9378901891902608e-05,6444000,0.0,306,0.008730099570479185,2.055921201636714e-09,2.1941240780315705,1.9436947172113245e-05,-3.660631076794506e-07,3324.64,-4.4596859424581984e-10,0.0,-inf,0.00866256306951905,0.00035019655250908443,0.0,-3.656171354279648e-07
896,7.6123710217484315e-06,1.8336292213741538e-05,6451200,0.0,306,0.008730079803621183,2.1939215876992725e-09,2.19412411588439,1.8085704262173543e-05,-5.085440695181733e-07,3324.64,-1.097885525274826e-09,0.0,-inf,0.008662763806389213,0.0003799591960763608,0.0,-5.074461855242864e-07
897,9.477652680034714e-06,1.576938565209089e-05,6458400,0.0,306,0.008733524286794957,3.3956567705480515e-09,2.1941214675293224,1.628438919896929e-05,-3.3410291198939905e-07,3324.64,3.5574113964222517e-10,0.0,-92005042707.42319,0.008671596910873498,0.0004694528538536946,0.0,-3.344586565520958e-07
898,6.585788472631668e-06,1.642047536923955e-05,6465600,0.0,306,0.008728297699967193,1.9699965518927867e-09,2.194125239868013,1.6034235206302944e-05,-3.6761076510074077e-07,3324.49,-5.121834714875828e-10,0.0,-inf,0.008665564258745503,0.0003250970995457696,0.0,-3.670985791218911e-07
899,7.562733811956621e-06,1.638385145946255e-05,6472800,0.0,306,0.008730465690038665,1.8647536931897134e-09,2.1941244689245076,1.633357067685355e-05,-3.798978355320633e-07,3324.49,9.162776088282852e-10,0.0,-205090110085.445,0.0086698414757355,0.0003667512881297288,0.0,-3.8081411539763684e-07
900,6.8867773770322985e-06,1.645996811718938e-05,6480000,0.0,306,0.008730527090041764,2.0788653112042235e-09,2.1941238466078645,1.6466094510963042e-05,-4.13841796232275e-07,3324.49,1.9278999452127472e-10,0.0,-inf,0.008671359864640096,0.0003317781594869568,0.0,-4.1403458540023235e-07
901,9.013208658010214e-06,1.7066587804204157e-05,6487200,0.0,306,0.008730193829969575,2.5786364604126064e-09,2.194123771871839,1.7077369878510554e-05,-3.121652257339254e-07,3324.49,8.522354815152794e-10,0.0,-10.379154430835966,0.008675926566153529,0.00045979851321240023,0.0,-3.130174599127437e-07
902,7.92601633426306e-06,1.9528888600503973e-05,6494400,0.0,306,0.008733106698587085,2.5441190287621587e-09,2.194121629141626,1.9914835212586222e-05,-4.0762580351572096e-07,3324.49,7.273112247788416e-10,0.0,-inf,0.008671913836742678,0.0003728553306773236,0.0,-4.0835311695353337e-07
903,9.602857936599871e-06,1.9237656047512402e-05,6501600,0.0,306,0.00874550051280056,3.5610056392629894e-09,2.1941125665202974,1.876207085128304e-05,-3.0476091431129013e-07,3324.58,-1.7026977910738879e-09,0.0,-inf,0.008681220755291482,0.0004724176515911716,0.0,-3.0305822174950713e-07
904,7.320474188886457e-06,2.176606841355048e-05,6508800,0.0,306,0.008745743054896593,2.243558050047323e-09,2.1941123661446196,2.2021128248409706e-05,-5.330075412161035e-07,3324.58,-2.0938768822039428e-10,0.0,-inf,0.008683547828871284,0.00034793400605374864,0.0,-5.327981529453602e-07
905,7.706342387647265e-06,2.4113173875061228e-05,6516000,0.0,306,0.008738625182858891,2.124066864461066e-09,2.1941182822840557,2.4436229113133672e-05,-5.112038391299195e-07,3324.58,1.2390620397260813e-09,0.0,-inf,0.008681532272122918,0.0003664190708302577,0.0,-5.124429006230453e-07
906,7.114703107817488e-06,2.7040924602361988e-05,6523200,0.0,306,0.008734679016550735,2.357230631439231e-09,2.1941202370325725,2.662024230688523e-05,-6.372948144950551e-07,3324.58,-2.9012462885431742e-11,0.0,-inf,0.008684157347343567,0.00034816913699589554,0.0,-6.37265801121905e-07
907,8.341554358143498e-06,2.6547449296518886e-05,6530400,0.0,306,0.008731391528663202,2.674712496052821e-09,2.194122361061434,2.721179290797144e-05,-5.479791203238616e-07,3324.58,-2.7478542546157855e-10,0.0,-inf,0.008683108656948048,0.0004034865129133635,0.0,-5.47704336156425e-07
908,1.0675192749504963e-05,2.837599517187343e-05,6537600,0.0,306,0.008742122878283557,4.368760936585312e-09,2.194114653241066,2.858645707925057e-05,-5.991186016203046e-07,3324.58,-1.16709104997565e-09,0.0,-26059719041.532917,0.008692058343403334,0.0005147689990496207,0.0,-5.979515089807627e-07
909,8.959478921974032e-06,3.224467688387305e-05,6544800,0.0,306,0.00874563782902129,3.891261610490144e-09,2.1941119285866066,3.2779582001884585e-05,-6.743830206496733e-07,3324.54,-1.3259132391030858e-09,0.0,-inf,0.008690755219277606,0.0004355104464642053,0.0,-6.730571057601618e-07
910,6.506792825121117e-06,3.229980855437697e-05,6552000,0.0,306,0.008738757788041044,1.5748588454509528e-09,2.1941173009456145,3.1805092977799455e-05,-7.083753476064225e-07,3324.54,1.9343341586959814e-09,0.0,-inf,0.008688916104461347,0.0003160069908747732,0.0,-7.103096833836908e-07
911,7.4491468565148835e-06,2.6678511872212708e-05,6559200,0.0,306,0.008744143340514885,2.093490556771595e-09,2.194113354285558,2.6215159395510526e-05,-5.333538593113981e-07,3324.54,9.80615125006752e-10,0.0,-inf,0.008691685368410416,0.00036310894738192704,0.0,-5.343344735700815e-07
912,8.408211119167602e-06,2.3621840688791906e-05,6566400,0.0,306,0.00874490962223342,2.657146696803738e-09,2.1941121762707123,2.3267927965120872e-05,-6.004276994076548e-07,3324.54,-2.735174897602609e-11,0.0,-inf,0.008686908533151148,0.0004209645178646078,0.0,-6.004003425119288e-07
913,6.981439253489943e-06,2.192238233540535e-05,6573600,0.0,306,0.008742747621182056,1.936638130861236e-09,2.1941135651535455,2.1678859152344227e-05,-6.334531614119296e-07,3324.54,-7.211177473441058e-10,0.0,-inf,0.008690732983717074,0.00034964651318341385,0.0,-6.327320386232159e-07
914,1.0009240447597082e-05,1.855707684519544e-05,6580800,0.0,306,0.008747573599317653,3.422907122464372e-09,2.1941099110264344,1.838581450475991e-05,-4.444554432923484e-07,3324.4,-1.8879787332129615e-10,0.0,-130242666017.80127,0.008697526638852787,0.00046434384900802234,0.0,-4.4426664681681013e-07
915,6.756079646490577e-06,1.8998160402343423e-05,6588000,0.0,306,0.008750361904043645,1.926866936477301e-09,2.194107961607358,1.9036723219292144e-05,-4.461712232007811e-07,3324.4,-3.22583982823732e-10,0.0,-inf,0.00869953392624175,0.00032647657338526323,0.0,-4.4584864043365146e-07
916,7.299810475464747e-06,2.3009925185098078e-05,6595200,0.0,306,0.008756247065621356,1.889185699837546e-09,2.194104923482925,2.3430870379492283e-05,-4.966841581429312e-07,3324.4,1.1721849374332878e-09,0.0,-81796617463.21379,0.00870412784457335,0.00035055027045364975,0.0,-4.978563449381317e-07
917,8.633361610565027e-06,2.0361969156111483e-05,6602400,0.0,306,0.008753197801979407,2.5377065289007365e-09,2.194106006060958,2.030522074152734e-05,-5.093006352575127e-07,3324.4,-1.292036602297303e-09,0.0,-inf,0.008697629987543065,0.00040504755722667985,0.0,-5.080086005385341e-07
918,9.430285015079628e-06,1.841453243255526e-05,6609600,0.0,306,0.008752655308279726,3.0189876551622574e-09,2.1941061537795594,1.8031690065072325e-05,-4.5136083274376225e-07,3324.4,2.912079354044916e-10,0.0,-inf,0.008703822877982425,0.00044743253339258135,0.0,-4.5165204204068563e-07
919,8.679467963403602e-06,1.9063630135930655e-05,6616800,0.0,306,0.008750173414185169,2.7215568193231696e-09,2.194107977949753,1.9308297052616367e-05,-5.908815208726126e-07,3324.4,-7.894205344931154e-10,0.0,-inf,0.008702385242284331,0.00041665440739765524,0.0,-5.900920981401383e-07
920,8.518931460275686e-06,1.9825009186337577e-05,6624000,0.0,306,0.00875105361935865,2.960490945683276e-09,2.1941071855801124,1.973356730538264e-05,-3.1516916932637496e-07,3324.27,8.398318367505488e-10,0.0,-inf,0.00871157043028337,0.0004303267810569821,0.0,-3.160090039217523e-07
921,7.810292789407922e-06,2.1562436133004072e-05,6631200,0.0,306,0.00874267475206464,2.279437127224276e-09,2.1941138389974673,2.1240961490543402e-05,-3.720633390691514e-07,3324.27,9.733181559140307e-10,0.0,-inf,0.00870296977009506,0.00038128263986903123,0.0,-3.730366559660487e-07
922,7.633663344082611e-06,1.398388891323746e-05,6638400,0.0,306,0.00874738615132018,2.2486245424463445e-09,2.194110274601954,1.3235522326977727e-05,-2.232555647454933e-07,3324.27,1.5507587098285939e-09,0.0,-inf,0.008704903108296032,0.0003691096589565831,0.0,-2.2480632190661593e-07
923,8.858099527916704e-06,1.2025050423713144e-05,6645600,0.0,306,0.00876221819365726,2.7884962803926167e-09,2.1940992805096555,1.2113929877347317e-05,-3.0650599562141544e-07,3324.27,-3.2498711263771686e-11,0.0,-inf,0.008712461635965616,0.0004389629707679942,0.0,-3.0647349439897416e-07
924,7.365176691260051e-06,1.0418704606325733e-05,6652800,0.0,306,0.008768537950076202,2.2209417518308213e-09,2.1940947922133898,9.848397461106075e-06,-2.59065189603588e-07,3324.27,6.532683668624664e-10,0.0,-inf,0.008713341792872935,0.00036109182758983245,0.0,-2.5971845747856225e-07
925,1.0602371919025323e-05,4.835490935037278e-06,6660000,0.0,306,0.00878115596232453,3.842879350709028e-09,2.194085758013069,4.984448143079528e-06,-7.840491275135204e-08,3324.33,4.3481717365696145e-11,0.0,-225195629438.11655,0.008721303494435258,0.0005277847325980599,0.0,-7.844839394437792e-08
926,6.814242992918208e-06,7.609972334846221e-06,6667200,0.0,306,0.008789712544604542,1.7086921168796673e-09,2.1940794908211974,7.930353729556783e-06,-2.563859423399807e-07,3324.33,4.3473713233249726e-10,0.0,-inf,0.008724580306902272,0.000335532352815311,0.0,-2.5682068202627086e-07
927,6.915745902296574e-06,1.2559403413834064e-05,6674400,0.0,306,0.008797337583724469,2.164736514542233e-09,2.194075114499955,1.2871684736045799e-05,-3.472635731667734e-07,3324.33,9.355801968284192e-10,0.0,-12.891118673767362,0.008729036393422613,0.00033922857371277565,0.0,-3.481991529016098e-07
928,7.4744972346392576e-06,1.4256905611599178e-05,6681600,0.0,306,0.00879942321623848,2.0347525525625284e-09,2.1940724154944147,1.428336474890948e-05,-3.8279391085964585e-07,3324.33,2.5531448429606433e-10,0.0,-inf,0.008728579575092429,0.0003717191522139274,0.0,-3.830492271820302e-07
929,8.953180098627825e-06,1.3144988932514968e-05,6688800,0.0,306,0.008805813614633822,2.9628217562226325e-09,2.1940678335434547,1.3139504534154656e-05,-3.0216920181186406e-07,3324.33,8.530703205257378e-10,0.0,-205272161729.76947,0.008734711891498475,0.0004391378780406853,0.0,-3.0302226830625105e-07
930,8.185198967610466e-06,1.2657308036929342e-05,6696000,0.0,306,0.008802828799770583,2.712467174200887e-09,2.1940698610411746,1.2204972982736142e-05,-3.578225848261105e-07,3324.33,1.7392138976940298e-09,0.0,-inf,0.008733358673145257,0.0004034331599512872,0.0,-3.595617987990915e-07
931,8.886254495401032e-06,7.951034830602751e-06,6703200,0.0,306,0.00880025785656587,3.1985222476356603e-09,2.19407200271175,8.214896608157527e-06,-2.918459797867407e-07,3324.55,-7.15894078360242e-10,0.0,-inf,0.008732112783509941,0.00041824883566822984,0.0,-2.9113008139559055e-07
932,6.236026416579268e-06,5.054440025534384e-06,6710400,0.0,306,0.008792178452214491,1.6220520934010726e-09,2.194078019668185,4.684612330104454e-06,-4.130742829760562e-08,3324.55,3.695968352722402e-10,0.0,-inf,0.008736535987321523,0.00029771339950645907,0.0,-4.167702264793301e-08
933,6.414989104868223e-06,6.36847078078788e-06,6717600,0.0,306,0.008795310635090111,1.47660307865145e-09,2.19407597017982,6.293139657341824e-06,-1.852456690172287e-07,3324.55,8.80935104644131e-10,0.0,-2213391879916.9014,0.00873826409542253,0.00031007146340075134,0.0,-1.86126605566545e-07
934,8.745255721655807e-06,7.758658711818356e-06,6724800,0.0,306,0.008804993341139778,2.573535001171785e-09,2.1940685607232746,8.202434156811688e-06,-1.259346105448784e-07,3324.55,1.2028633247924316e-09,0.0,-inf,0.008743483167469365,0.00043150524890408506,0.0,-1.2713747467379171e-07
935,7.783982135992074e-06,9.150116425156773e-06,6732000,0.0,306,0.008804615537399457,2.1715129220648503e-09,2.1940686120305744,8.852247930833295e-06,-1.9801580787236715e-07,3324.55,-5.629828421491978e-10,0.0,-inf,0.008740484870024144,0.000376330032666262,0.0,-1.9745282448508612e-07
936,1.050000498925412e-05,6.1456746984234205e-06,6739200,0.0,306,0.008810467372855377,3.9297529436382e-09,2.1940646373563344,6.097630977647457e-06,-3.287495032743137e-09,3324.48,-7.300693456575659e-10,0.0,-14506623301.082201,0.008747141527285476,0.0005055907662946835,0.0,-2.5574227156447276e-09
937,6.918294135861792e-06,5.676835551090183e-06,6746400,0.0,306,0.008811613565000395,1.8832094661582706e-09,2.1940637253642716,5.9173441597159155e-06,1.1989439501966877e-08,3324.48,1.9857783705456165e-10,0.0,-inf,0.008743688242643008,0.0003271011153236533,0.0,1.1790865665274976e-08
938,7.255407734380538e-06,1.0199133018423474e-05,6753600,0.0,306,0.008806115253224832,1.6482567858109864e-09,2.194068957169851,1.0255846348635949e-05,-2.4482297596896253e-07,3324.48,7.013113335896381e-10,0.0,-inf,0.008751037525082076,0.0003621172008283119,0.0,-2.4552428933188046e-07
939,7.532159267309816e-06,1.090453952039834e-05,6760800,0.0,306,0.00880405561874064,2.2123720468433623e-09,2.194069295900839,1.0721322864834705e-05,-1.9434723897496743e-07,3324.48,-1.8681175880323052e-10,0.0,-298868618121.83887,0.008748517042203318,0.00036227912452894636,0.0,-1.9416042710825084e-07
940,9.388428819850479e-06,1.7428293140111485e-05,6768000,0.0,306,0.008808947622027032,3.090592547618369e-09,2.194065640937714,1.810297479081898e-05,-5.397325992311559e-07,3324.48,5.820368630758636e-10,0.0,-inf,0.008751763001444044,0.00045789154695492025,0.0,-5.403146346839236e-07
941,8.470946769625469e-06,1.8490010108973938e-05,6775200,0.0,306,0.008813642670727232,3.0261234206533612e-09,2.194062147872158,1.879166061269139e-05,-3.2144480202593525e-07,3324.48,2.5731077287305405e-10,0.0,-inf,0.00875499943250337,0.0004018032595259608,0.0,-3.2170211553793466e-07
942,9.815254987371946e-06,2.040129873031609e-05,6782400,0.0,306,0.008831629715933804,3.5618798148553482e-09,2.1940492963885503,2.0584362143655732e-05,-6.416211096029991e-07,3324.52,8.600033562994898e-10,0.0,-inf,0.008762142520937478,0.00044994659717699075,0.0,-6.424811086889473e-07
943,7.690954765652438e-06,2.2430316749565972e-05,6789600,0.0,306,0.008838924087484122,2.4234974184726923e-09,2.1940445570747347,2.225593897506326e-05,-3.871370655979243e-07,3324.52,-3.127460542093792e-11,0.0,-inf,0.00876191217690158,0.00038348358722564203,0.0,-3.8710579154241826e-07
944,6.812056190727342e-06,2.1373397982423977e-05,6796800,0.0,306,0.008837122965379859,1.8282391312563835e-09,2.1940460739312346,2.127003638962479e-05,-4.687181915156939e-07,3324.52,1.9235313678724104e-09,0.0,-inf,0.0087647433085712,0.00032826043839579425,0.0,-4.706417206978841e-07
