P01:episode_rewards,epoch_idx,value_loss,frames,fps,policy_entropy,grad_norm,policy_loss,episode_length,explained_variance,P09:episode_rewards,advantage_norm,PMM:episode_rewards
22.900000000000002,334,0.0382078321184963,2672000,926,1.0277571952342988,0.7179498022241881,-0.007536994233960286,966.11,0.6681948059797287,59.20000000000002,2.3487451660633085,39.83
22.900000000000002,335,0.039781781258061526,2680000,926,1.0634757858514785,0.7682748671478294,-0.019683505564462394,964.69,0.628184642791748,61.10000000000001,2.3289734238386153,40.03
23.9,336,0.04069934212602675,2688000,926,1.0493919223546981,0.7119146373304208,-0.010866291400743648,982.08,0.6102583491802216,67.10000000000001,2.3930678296089174,41.63
25.0,337,0.033131218552589416,2696000,926,1.0611480897665024,0.6532473604630289,-0.0035638727084733547,1001.13,0.6488594949245453,67.10000000000001,2.1158937948942182,42.69
25.0,338,0.03241118485573679,2704000,927,1.072941625714302,0.6444437144838804,-0.008242301584687084,1032.15,0.6698728519678115,68.0,2.1139067471027375,44.26
25.0,339,0.02963122773449868,2712000,927,1.0318897646665572,0.620443631445562,-0.013364376754616387,1036.69,0.6815259242057801,68.0,2.015672423243523,44.95
25.9,340,0.04131565827410668,2720000,927,1.0653477418422699,0.7298875891549078,-0.015311780066695065,1047.45,0.6344942492246628,68.10000000000001,2.3628130626678465,46.03
27.8,341,0.03853331308346242,2728000,927,1.0757963520288467,0.6722909226750291,-0.008055404080660083,1077.81,0.6608264821767807,68.10000000000001,2.3569606983661653,47.32
27.8,342,0.0331296795187518,2736000,927,1.058646405339241,0.7757312653000896,-0.014563077354687266,1084.46,0.6806509453058243,69.30000000000003,2.146632339954376,48.14
28.0,343,0.04093396125361323,2744000,927,1.0801198762655257,0.8394701633981572,-0.012855959016596898,1103.87,0.6135271918773652,69.30000000000003,2.3511432147026063,48.79
27.9,344,0.11602692371699959,2752000,927,1.0865477311611176,1.4021141469464602,-0.012128883876612236,1115.61,0.2914925265312195,76.20000000000002,3.091479912996292,51.54
28.9,345,0.04065642272587865,2760000,927,1.0722477102279664,0.8259222651817012,-0.023642170691455248,1118.19,0.6314526951313019,78.0,2.360076749920845,52.1
28.9,346,0.036967844418250025,2768000,927,1.0411985129117967,0.7467412978467938,-0.010398992627160623,1118.7,0.6364223712682724,78.0,2.2572161877155303,52.2
29.0,347,0.04062128404155373,2776000,927,1.0609830778837204,0.779263190384595,-0.012103918419452384,1112.69,0.6479976546764373,78.0,2.3600517928600313,52.12
28.9,348,0.03799822867382318,2784000,927,1.0895442539453506,0.6861686993994394,-0.004689999970723875,1118.2,0.6028834074735642,78.10000000000001,2.3109638404846193,52.87
29.0,349,0.038453482780605557,2792000,928,1.0609553003311156,0.7096704390196229,-0.01755427202559076,1116.67,0.6200398814678192,78.10000000000001,2.223975071310997,52.99
28.9,350,0.03335350625216961,2800000,928,1.0127474981546403,0.7664026804802379,-0.015829442364629357,1115.46,0.6422351437807083,78.0,2.155413781404495,52.44
28.9,351,0.036571172871626915,2808000,928,1.092163509130478,0.7197014691933462,-0.014642032978590578,1120.79,0.6227779930830002,78.10000000000001,2.259453986287117,53.19
28.0,352,0.03526613067369908,2816000,928,1.0428477555513382,0.7235333324670473,-0.005026854811585508,1114.23,0.6321738332509994,78.20000000000002,2.2152299457788467,53.23
28.0,353,0.03715754798147827,2824000,928,1.0292394375801086,0.8649775720513543,-0.011451082698185929,1119.03,0.615137151479721,78.20000000000002,2.265900716781616,53.36
28.0,354,0.04063060527667403,2832000,928,0.9920459944009781,0.8613867866571406,-0.01750490556587465,1105.45,0.6487260359525681,78.20000000000002,2.321115061044693,52.64
28.0,355,0.038762038070708514,2840000,928,0.9645928698778152,0.829078561974569,-0.0166386404260993,1091.45,0.6558206683397293,78.0,2.291299651861191,52.23
28.9,356,0.043479788322001695,2848000,928,0.9945035368204117,0.7952993980932868,-0.017193816647632046,1101.37,0.6316035431623459,78.30000000000003,2.4297318667173387,53.0
28.9,357,0.03507516020908952,2856000,928,1.0484357553720474,0.6589252273134611,-0.005637066238559783,1101.7,0.6675684320926666,78.30000000000003,2.1968651103973387,52.95
29.0,358,0.033265000879764556,2864000,928,0.9979260295629502,0.6820145374922147,-0.013511128727695904,1098.66,0.6748884880542755,75.30000000000003,2.1228583991527556,50.95
29.0,359,0.04310281273443252,2872000,928,1.0520459479093551,0.8217473561482668,-0.016044903012298165,1094.9,0.6204934257268906,75.0,2.379696636199951,50.91
28.9,360,0.03311662869062275,2880000,928,1.0414869278669356,0.7415823937441859,-0.01356290259747766,1105.26,0.6085308063030243,75.30000000000003,2.1375008368492128,51.86
28.0,361,0.055577805323991925,2888000,928,1.0744373947381973,0.9884469608280455,-0.029528903010068462,1099.45,0.3455643481016159,75.20000000000002,2.660577737092972,50.49
9.0,362,0.02545170994475484,2896000,928,1.0986141175031663,0.7207983577957171,0.0015797978022601454,999.68,0.5743605720996857,75.0,1.9024844294786454,45.0
9.0,363,0.04347916167229414,2904000,928,1.0775382554531097,0.873908683810702,-0.02196986792027019,973.58,0.6908556687831878,75.0,2.393570531606674,42.61
9.0,364,0.03854923034086823,2912000,928,1.0342597925662995,0.8161783256696357,-0.017624545025173573,965.83,0.6241449433565139,69.10000000000001,2.2596069514751433,41.97
9.0,365,0.04033453699667007,2920000,928,1.053360666036606,0.7515486836158023,-0.012486890302971005,964.58,0.6292392879724502,69.10000000000001,2.351354423761368,42.09
9.0,366,0.042623510081321,2928000,929,1.0652015227079392,0.772053302920577,-0.019703303262213014,959.64,0.7060858297348023,69.20000000000002,2.411316068172455,41.31
9.0,367,0.03754256551619619,2936000,929,1.1040481477975845,0.6548766556341576,-0.0005969088396523147,962.01,0.668833817243576,69.20000000000002,2.256429442167282,41.62
9.0,368,0.13620188981294631,2944000,929,1.0452999484539032,2.781942006639547,-0.017070653428090735,950.36,0.6918942075967789,68.30000000000003,3.4970937085151674,42.97
9.0,369,0.04768346187192947,2952000,929,1.0677159702777863,0.9932306063838624,-0.010037014625268056,945.88,0.6713932824134826,71.0,2.524333982467651,44.65
9.0,370,0.0411947869323194,2960000,929,1.0211679059267045,0.7610170897259627,-0.013805342881387333,948.71,0.5924847316741944,71.30000000000003,2.387049369215965,45.37
9.0,371,0.03659488036297262,2968000,929,1.0555150991678237,0.6934304322389009,-0.011937806601636111,958.7,0.6641868168115616,71.0,2.226585690975189,45.35
9.0,372,0.039118083766661586,2976000,929,1.0096040600538254,0.7409957217747276,-0.016205639614490792,949.47,0.6369943636655807,71.0,2.3067893916368485,45.38
9.9,373,0.03902274010237306,2984000,929,1.007790281176567,0.7452427315995388,-0.013026605506893248,963.43,0.6601940441131592,71.10000000000001,2.3065582287311552,46.51
14.600000000000001,374,0.0383762366976589,2992000,929,0.9777586382627487,0.8346090771470177,-0.011017401723365764,981.51,0.669969978928566,71.10000000000001,2.313106642961502,47.57
20.0,375,0.06601462505292148,3000000,929,1.0167421573400497,2.4401128604045375,-0.007873985256301239,1048.23,0.6893777930736542,77.10000000000001,2.7935393810272218,53.22
29.0,376,0.037046784982085225,3008000,929,1.056949798464775,0.6908521104414027,-0.011910176635719836,1096.53,0.6768379926681518,77.10000000000001,2.2076000559329985,56.05
31.0,377,0.03569586352445185,3016000,929,1.0623240476846696,0.6957332372728466,-0.0069021097291260955,1117.79,0.6226934373378754,77.10000000000001,2.2140493857860566,57.59
31.0,378,0.03997839195188135,3024000,929,1.0582652753591537,0.7749851155194264,-0.019824217202840375,1124.64,0.6734881591796875,78.20000000000002,2.2567077910900117,57.87
31.0,379,0.037733224043622615,3032000,929,0.9885568660497666,0.8036458351084498,-0.020258879583270755,1133.86,0.6526023435592652,80.30000000000003,2.2620849609375,58.44
31.0,380,0.04074261873494834,3040000,929,0.9903661155700684,0.8271568240674182,-0.01057183848846762,1140.08,0.6562031823396682,80.30000000000003,2.3641421645879745,59.33
31.0,381,0.037856035325676204,3048000,929,1.0409056627750397,0.690871622455046,-0.01161030949850101,1149.2,0.6611438620090485,83.30000000000003,2.251021277308464,59.78
31.0,382,0.03445460913237184,3056000,929,1.024197348356247,0.6772371671774458,-0.011265118911396713,1154.5,0.6466720175743103,80.30000000000003,2.151414696574211,57.94
31.0,383,0.037605186603032054,3064000,930,0.9984184008836746,0.7673044452360192,-0.017657548136776315,1151.15,0.6447871387004852,78.0,2.2583543169498443,55.58
31.0,384,0.05212870182003826,3072000,930,0.9923994398117065,1.2762333044717824,-0.015727113865141293,1154.33,0.6842769122123719,78.0,2.570721596479416,57.05
27.9,385,0.0383545104553923,3080000,930,1.0233415991067887,0.7030162472269391,-0.01867514331592247,1139.51,0.6533973401784897,78.50000000000004,2.2679415410757064,56.53
27.9,386,0.029291492560878395,3088000,930,1.0686053049564361,0.5790973357348478,-0.00013974988949485122,1140.78,0.681406260728836,78.50000000000004,2.0020271515846253,56.46
27.9,387,0.03498616038355976,3096000,930,1.1046642923355103,0.6480908741767223,-0.015088498038239776,1153.37,0.6856513047218322,78.50000000000004,2.1525262916088104,56.1
27.9,388,0.17750976438168437,3104000,930,1.0296023201942444,2.4458958326756584,-0.01838677694206126,1148.27,0.0977509367465973,78.0,3.0426204878091814,57.38
27.0,389,0.04331579937133938,3112000,930,1.0442156875133515,1.2344925674393261,-0.019429639170411975,1135.36,0.6297591644525528,78.50000000000004,2.426200519800186,56.11
27.0,390,0.13336244924925267,3120000,930,1.025712324976921,3.8711773090523978,-0.034389514991853505,1142.09,0.6914024597406387,83.0,3.6152539646625517,57.1
27.0,391,0.049389893128536644,3128000,930,1.034538402557373,1.1912460210089124,-0.020746570537448862,1095.45,0.6491483408212662,83.30000000000003,2.621545470356941,56.75
27.0,392,0.0358156853960827,3136000,920,1.060157842040062,0.6644105110306551,-0.007827068736987712,1084.91,0.6481383496522903,87.00000000000009,2.1483617210388184,56.7
27.0,393,0.06784266578499228,3144000,920,1.0673380547761917,1.5877838925792784,-0.01375196399538254,1081.71,0.7251512694358826,87.00000000000009,2.731842922568321,58.73
27.0,394,0.036046214150264856,3152000,920,1.0901727020740508,0.6703232891496753,-0.01572140722477343,1078.98,0.6568544864654541,87.00000000000009,2.154111090302467,58.87
27.0,395,0.08586608335841447,3160000,920,1.0483347797393798,1.6625832221413845,-0.023056019935029325,1094.79,0.6958961242437363,86.20000000000002,3.0376066148281096,60.27
27.0,396,0.04745950264856219,3168000,920,1.0694339847564698,0.8810772740624315,-0.020623738863505423,1112.7,0.6485245954990387,96.40000000000003,2.452166207432747,64.74
26.800000000000004,397,0.04245483796112239,3176000,921,1.0853874850273133,0.838136118228998,-0.01377789916965412,1114.59,0.6499066644906998,96.40000000000003,2.3971755492687223,65.08
27.9,398,0.08334808934479952,3184000,921,1.0588990968465806,1.5587653719052255,-0.017868278325040593,1121.86,0.5705376732349395,100.30000000000003,2.9314119452238083,65.76
28.0,399,0.03729926650412381,3192000,921,1.0630658042430878,0.8175209959334322,-0.017730794865638017,1128.94,0.671717169880867,103.20000000000002,2.1982828509807586,66.55
28.0,400,0.03453154066111892,3200000,921,1.0480703103542328,0.8235094256913329,-0.01286498320638202,1127.89,0.6538064551353454,103.20000000000002,2.1880284655094147,66.49
28.0,401,0.03999986670445651,3208000,921,1.0809786492586135,0.8442780588775173,-0.018839030133531196,1127.08,0.6346838921308517,103.20000000000002,2.343180714845657,68.01
28.0,402,0.03578933525830507,3216000,921,1.0573051351308822,0.7462872605701947,-0.017329742674774024,1127.94,0.6028393352031708,103.20000000000002,2.176770799160004,68.17
31.0,403,0.038799893651157616,3224000,921,1.0611797785758972,0.7244530690873111,-0.01556658730492927,1142.89,0.6576973044872284,94.20000000000002,2.306314778327942,66.77
30.700000000000003,404,0.035004114573821424,3232000,921,1.1038581824302673,0.6656736029327633,-0.00785685273614945,1141.92,0.6770914149284363,92.20000000000002,2.1957364720106125,65.68
30.700000000000003,405,0.04689033815637231,3240000,921,1.0886014652252198,0.8237562484622856,-0.010069365592207759,1151.53,0.6271743071079254,91.10000000000001,2.525920072197914,64.37
34.900000000000006,406,0.0362388288974762,3248000,921,1.0722080391645432,0.7091363965129553,-0.009982210279558786,1182.16,0.6549630093574524,91.10000000000001,2.1916763091087343,66.45
36.9,407,0.0398674652306363,3256000,922,1.0649920129776,0.8109288137915805,-0.018760045731323772,1202.36,0.6471238207817077,88.30000000000003,2.2669451212882996,67.17
35.9,408,0.06277280976995826,3264000,922,1.0543293696641922,1.212605475081034,-0.017415586336283012,1198.73,0.5958736455440521,88.30000000000003,2.7603337943553923,66.95
34.800000000000004,409,0.04436228373087943,3272000,922,1.0500506043434144,0.7837991127059246,-0.010996372310692094,1192.73,0.6243275302648544,92.20000000000002,2.427589586377144,67.26
34.800000000000004,410,0.03650641805492341,3280000,922,1.043084032535553,0.7392909424131718,-0.010391488843597472,1178.74,0.6648200392723084,85.60000000000005,2.1875864255428312,62.99
35.9,411,0.03933107112534344,3288000,922,1.0791274428367614,0.7825134430135641,-0.02113240256672725,1182.8,0.6551690775156022,91.10000000000001,2.2581513303518297,63.85
35.9,412,0.042679032855667175,3296000,922,1.0611057257652283,0.8517241029551719,-0.022430630994786042,1183.36,0.6763981580734253,85.60000000000005,2.375450597405434,62.64
34.800000000000004,413,0.03729675215203315,3304000,922,1.0576968520879746,0.6947815963932222,-0.013444883553893306,1176.96,0.6529806536436081,85.0,2.2106165146827697,62.11
37.800000000000004,414,0.048638178128749134,3312000,922,1.0767502945661545,0.8550113805860738,-0.015954788340604865,1180.54,0.6377779024839402,85.60000000000005,2.521037444472313,62.39
38.900000000000006,415,0.03371531228069216,3320000,922,1.0624891865253447,0.6934665595020184,-0.007643788673449308,1192.83,0.6567777675390244,91.10000000000001,2.111778653860092,63.3
38.900000000000006,416,0.05814981570001691,3328000,922,1.0714299428462981,0.8544028324154369,-0.025739607390132733,1202.24,0.5910701125860214,92.20000000000002,2.5518360823392867,63.62
38.900000000000006,417,0.0890097024012357,3336000,922,1.0447799295186997,1.2303183256679828,-0.012125448268611762,1199.83,0.49159900546073915,100.70000000000006,2.865980355143547,65.79
37.800000000000004,418,0.04415175658650696,3344000,922,1.061922286748886,0.7739335225040087,-0.02081234820128884,1191.76,0.6358163106441498,100.70000000000006,2.375962577462196,65.75
40.0,419,0.08157468668185175,3352000,923,1.0715238463878631,1.034278974514689,-0.015100162330199965,1211.5,0.4718127834796906,107.10000000000001,2.7210623049736022,69.22
42.7,420,0.0324813790153712,3360000,923,1.072185770869255,0.6401011601139663,-0.009301933903479949,1210.4,0.6474113243818284,107.10000000000001,2.084656331539154,69.52
40.0,421,0.03759619884192943,3368000,923,1.095737179517746,0.7131782247337876,-0.01304828754875416,1209.94,0.6514471203088761,107.10000000000001,2.1878163516521454,69.63
39.9,422,0.04521890820935368,3376000,923,1.0659548431634902,0.8365739030397112,-0.019067847636179067,1224.98,0.5442461293935775,108.20000000000002,2.4444553792476653,70.54
40.0,423,0.03205092034768313,3384000,923,1.0388204258680345,0.6581157482589701,-0.009748749138670973,1232.45,0.6895857399702072,110.10000000000001,2.023327670097351,71.63
40.0,424,0.05274923492688686,3392000,923,1.0371432572603225,0.9895708268149711,-0.021394866203118,1227.39,0.6129721766710281,108.20000000000002,2.6211218500137328,69.58
41.9,425,0.25522164869122205,3400000,923,1.0201294127106666,3.673480666080668,-0.017799078460084276,1240.77,0.6917114371061325,108.30000000000003,3.962333309650421,73.59
40.9,426,0.04372657141648233,3408000,923,1.0386981517076492,0.7937371687044472,-0.016490769316442312,1223.57,0.595459258556366,108.30000000000003,2.392093243598938,72.31
41.0,427,0.046807819306850434,3416000,923,1.0151571941375732,0.8605848537103575,-0.017089574623387307,1227.11,0.6276041465997696,108.30000000000003,2.4244182968139647,72.58
40.9,428,0.04308096616528928,3424000,923,1.0162931203842163,0.8897279926228693,-0.023546613281214376,1236.88,0.6417061185836792,111.0,2.3280509877204896,74.19
41.9,429,0.05468155309557915,3432000,923,1.0220709854364396,0.9230128982201239,-0.01838868509454187,1252.3,0.5313974910974503,111.0,2.6711516976356506,76.26
41.9,430,0.6323520394973456,3440000,924,0.9886333787441254,6.376989206106495,-0.007538229357232922,1264.03,0.4210609072446823,114.30000000000011,5.085615985393524,80.42
41.9,431,0.07540870329365135,3448000,924,1.0394196397066116,1.13930136346264,-0.02622038032845012,1249.58,0.6009056323766708,129.10000000000002,2.8017426109313965,82.62
41.0,432,0.049013530272059146,3456000,924,0.999315595626831,0.8799073668116125,-0.01707483024103567,1243.73,0.6236354517936706,129.10000000000002,2.5211548537015913,82.87
42.0,433,0.031380840628407895,3464000,924,1.0495559668540955,0.6483727869702737,-0.011531171939568595,1259.05,0.6975655823945999,123.30000000000003,2.0603544825315474,82.86
42.0,434,0.04369461564347148,3472000,924,1.0554110705852509,0.800851431437495,-0.01538511018967256,1276.43,0.60269336104393,126.0,2.3652131575345994,83.41
42.0,435,0.07014592190273106,3480000,924,1.0391919279098512,1.2013430088734722,-0.01993285607837606,1276.63,0.6569566798210144,126.0,2.596113152503967,83.74
40.9,436,0.04175935074221343,3488000,924,1.023388067483902,0.9227764369248416,-0.01498725055003888,1281.72,0.6581444764137268,126.0,2.2812965542078016,82.27
40.9,437,0.04605848227161914,3496000,924,1.0343426781892777,0.9315497452975536,-0.013668353999091777,1274.49,0.6483030509948731,126.30000000000003,2.4118939310312273,83.57
39.8,438,0.04487719947937876,3504000,924,1.0366636168956758,0.8292046575073979,-0.013386728148434486,1269.05,0.6109196829795838,126.30000000000003,2.356093953251839,83.17
39.8,439,0.06774300803430379,3512000,924,1.0193917214870454,1.311968958655864,-0.023713765260299623,1286.96,0.6181885796785355,130.60000000000014,2.8639472985267638,87.38
39.8,440,0.04268690733704716,3520000,924,1.0224257510900499,0.8322927508461752,-0.017486717489591682,1281.91,0.6361338007450104,130.60000000000014,2.3243153166770933,87.51
39.8,441,0.07469269640743732,3528000,924,1.0242563378810883,1.069866902006451,-0.010783308528843918,1273.69,0.5593896591663361,126.30000000000003,2.6051694530248644,84.77
39.8,442,0.0466855531046167,3536000,924,1.0176338076591491,0.8017335214814391,-0.010870000253671606,1282.53,0.5790911293029786,126.30000000000003,2.477364185452461,85.28
40.0,443,0.051596917496062815,3544000,924,1.0052802813053132,1.0872600527325664,-0.02113570142595563,1308.47,0.6157583230733872,135.40000000000012,2.5610096657276156,88.76
39.8,444,0.045172460358589885,3552000,924,1.0302691072225572,0.8688619646555017,-0.019833382568322122,1307.48,0.6366057521104813,135.40000000000012,2.3954313659667967,88.64
41.8,445,0.08828205335885286,3560000,925,1.0010956925153733,1.2484818707745224,-0.027180798546178265,1314.42,0.6780712288618088,165.50000000000003,3.0526214069128037,91.46
41.8,446,0.039068643688224255,3568000,925,1.007666540145874,0.7229237658752322,-0.00409729770530248,1316.14,0.6568578648567199,135.40000000000012,2.1606483030319215,88.74
41.8,447,0.07847646819427609,3576000,925,1.0390529853105546,1.2775663861513606,-0.03625816955347545,1316.9,0.5914141881465912,135.40000000000012,3.02571651160717,88.28
44.7,448,0.09943566150963307,3584000,925,1.048696709871292,1.4963840552293453,-0.023255303129553796,1318.27,0.6180735898017883,165.50000000000003,2.9930932980775835,91.28
41.8,449,0.04388664863537997,3592000,925,1.0545298874378204,0.7938043471875058,-0.015261045356746763,1303.17,0.655294691324234,165.50000000000003,2.326722394824028,90.08
41.8,450,0.04585417201276869,3600000,925,1.0451200115680694,0.8477521883565445,-0.01684406244310594,1296.16,0.6001457905769348,165.50000000000003,2.394679680466652,91.02
41.8,451,0.0401397062279284,3608000,925,1.0645250707864762,0.6546004771948826,-0.01533519873773912,1302.43,0.6567858320474624,149.70000000000016,2.2601474285125733,90.59
47.8,452,0.04268967170733959,3616000,925,1.0458120554685593,0.7403730738681077,-0.007921296364802401,1313.37,0.6096533417701722,149.70000000000016,2.318511209487915,92.56
47.8,453,0.10429455892648548,3624000,925,1.0316113328933716,1.1590618404859432,-0.018127035859506577,1298.02,0.5155633813142777,149.70000000000016,2.740223708152771,92.02
48.9,454,0.08585485030896961,3632000,925,1.031624020934105,1.2850243110997,-0.01785525804152712,1311.27,0.5764193099737167,167.00000000000017,2.905335569381714,94.98
49.0,455,0.06875826569274068,3640000,925,1.0160616278648376,1.2707799831791902,-0.010186488589970394,1300.67,0.7141549134254456,167.00000000000017,2.890508885383606,96.24
49.0,456,0.04373956855386495,3648000,925,1.0181102603673935,0.749739752829475,-0.01822675865230849,1301.05,0.6109708070755004,149.70000000000016,2.3087161129713056,94.95
49.0,457,0.07064094543922693,3656000,926,1.0219090735912324,1.1562128184548697,-0.01872866962279659,1305.18,0.6297388255596161,139.9000000000001,2.893697901368141,94.3
49.0,458,0.1838140145735815,3664000,926,0.9922017645835877,1.5910621212574632,-0.01104351704241708,1306.36,0.676709458231926,193.60000000000002,3.421701117157936,99.31
48.8,459,0.042515284386463466,3672000,926,1.00607417345047,0.9385878166709609,-0.012466311562166084,1290.16,0.6085193407535553,193.60000000000002,2.2882224208116533,97.71
49.0,460,0.0559025384252891,3680000,926,0.9996515721082687,1.2171902846392564,-0.017878167128947096,1292.1,0.5682516020536422,199.0,2.5876185154914855,99.15
52.7,461,0.04232736349105835,3688000,926,1.0536974889039994,0.8218175948473615,-0.0056004174575718935,1294.34,0.6127984219789505,185.80000000000007,2.272386412024498,96.48
52.7,462,0.06096561509184539,3696000,926,1.0525927150249481,1.128539731095588,-0.014359567448991584,1299.74,0.6316730797290802,193.60000000000002,2.7245790004730224,98.95
49.9,463,0.09676072867587208,3704000,926,1.0667419236898423,1.262483130578562,-0.021150420416379347,1298.45,0.5600942367315292,185.50000000000003,3.108657412528992,97.93
47.9,464,0.05701357524842024,3712000,926,1.042660049200058,1.1582663527809545,-0.022953244383388666,1299.39,0.5779603159427643,153.70000000000016,2.683295801281929,95.31
47.9,465,0.05607521687634289,3720000,926,1.0130164366960526,0.8878969918655111,-0.017904410554037894,1299.07,0.5755360776185989,170.60000000000014,2.4998961770534516,96.93
47.9,466,0.03960626757703722,3728000,926,1.0345089167356492,0.7767871736776744,-0.016462868952658027,1303.82,0.6420007193088532,170.60000000000014,2.254272052049637,97.39
47.9,467,0.06779300646856427,3736000,926,1.0227429020404815,1.1316436179081348,-0.01461927587602986,1303.85,0.6993068283796311,185.50000000000003,2.6384106981754303,98.41
47.0,468,0.07497056706808508,3744000,926,1.0280091977119445,1.1402171213493981,-0.014234614344604778,1301.01,0.613763398528099,192.90000000000026,2.8601252114772797,100.85
47.9,469,0.053754978780634705,3752000,926,1.035176328420639,1.0191699878727936,-0.02092465588328196,1303.34,0.6973953598737717,192.90000000000026,2.5870242881774903,100.84
48.0,470,0.04482138178311288,3760000,926,1.0474892836809158,0.8221444184340236,-0.016220409706002102,1329.94,0.6465645229816437,220.90000000000018,2.36759169280529,103.55
48.0,471,0.05294173436705023,3768000,926,1.0678832691907882,0.8272201678331216,-0.023629444194375536,1330.09,0.6313065671920777,194.8000000000004,2.5862231534719466,102.0
42.900000000000006,472,0.10204127527773381,3776000,926,0.9722085475921631,1.6548106046616686,-0.01122177038807422,1303.81,0.3580230861902237,234.40000000000003,3.1779456681013105,99.56
34.800000000000004,473,0.03534465832170099,3784000,926,1.0268413984775544,0.6663119850247499,-0.013418368175334762,1272.38,0.6941017204523087,194.40000000000038,2.066149314045906,94.37
34.800000000000004,474,0.04125719130970538,3792000,926,1.0056243133544922,0.7568419645804484,-0.010921117087018501,1271.26,0.6064175701141358,179.2000000000001,2.2653019678592683,92.72
35.9,475,0.06549036304932088,3800000,926,1.0308496361970902,1.0033813562542573,-0.00967443473455205,1292.6,0.6216092491149903,179.2000000000001,2.756577711701393,93.36
35.9,476,0.07687900735996664,3808000,926,1.0264367759227753,1.209146294425711,-0.01323065733537078,1292.28,0.6909198516607284,179.2000000000001,2.9539623445272447,94.63
34.800000000000004,477,0.050168681610375646,3816000,926,1.048179616332054,0.7939005508043186,-0.012751117367879488,1295.42,0.6704603254795074,194.40000000000038,2.429209359884262,96.26
34.800000000000004,478,0.050683236229233444,3824000,926,1.0218810600042343,0.9354680330619574,-0.012314461854111869,1284.77,0.6388344615697861,179.2000000000001,2.5172694462537764,93.08
30.900000000000002,479,0.1204162455163896,3832000,926,0.995683799535036,1.9261853223239094,-0.029664430330885807,1265.15,0.46339445769786836,181.90000000000026,3.423000131845474,92.15
0.0,480,0.047521906848996875,3840000,926,1.098039770424366,0.9745515737331535,-0.01047832923999522,1036.99,0.2645696270465851,141.10000000000002,2.4198235476017,69.79
0.0,481,0.03532991935499012,3848000,927,1.0699884343147277,0.6381132998444486,-0.011412138761297683,1023.69,0.6574069368839264,141.10000000000002,2.098652820587158,68.64
0.0,482,0.05434086747001857,3856000,927,1.0636034941673278,0.7771666815871542,-0.020903719679045026,984.93,0.5609590679407119,133.80000000000007,2.576730588674545,63.11
0.0,483,0.03640331839909777,3864000,927,1.0651626121997833,0.7073385321333181,-0.014082039347704267,982.42,0.6905675983428955,132.10000000000002,2.106691330075264,62.1
0.0,484,0.0556152997398749,3872000,927,1.0747075432538986,0.8772034671789322,-0.00923640804598108,970.39,0.6850258040428162,129.3,2.516031872034073,59.22
0.0,485,0.045026998915709555,3880000,927,1.0761340957880021,0.7838104451543031,-0.010754877890867647,996.39,0.6498895710706711,129.3,2.355444439649582,61.2
0.0,486,0.04659905765671283,3888000,927,1.0721635574102402,0.7722180567202822,-0.01616153271868825,1037.83,0.5908955800533294,132.10000000000002,2.4092606139183044,66.54
0.0,487,0.03919780118856579,3896000,927,1.0812828570604325,0.7160950449166034,-0.014299347964843036,1023.17,0.6916080302000046,132.10000000000002,2.259306209683418,64.84
0.0,488,0.04873632796574384,3904000,927,1.0803067415952683,0.7853834357108502,-0.021093922340733116,1018.61,0.6475080615282058,132.10000000000002,2.4250792407989503,65.11
0.0,489,0.03803369442000985,3912000,927,1.0681557303667069,0.6688655788234236,-0.007062710837344639,1007.61,0.6679080158472062,116.90000000000008,2.2124834990501405,59.95
0.0,490,0.03833037799689919,3920000,927,1.0420059096813201,0.6787554803618456,-0.019263315849821085,1011.35,0.6499543923139572,116.90000000000008,2.167451388835907,60.7
0.0,491,0.06670259084086866,3928000,927,1.070876832008362,0.9011872703071334,-0.015209114801691612,1019.78,0.6051288145780563,123.20000000000002,2.776070764064789,62.65
0.0,492,0.055949370223097504,3936000,927,1.0461208033561706,0.9613579226589654,-0.01998177173503791,1036.49,0.6400784784555436,122.10000000000001,2.597775844335556,62.05
0.0,493,0.040808394416235384,3944000,928,1.0231512278318404,0.8414620644122196,-0.017718837244465248,1051.84,0.6395282030105591,122.10000000000001,2.220859236717224,62.86
0.0,494,0.06668110798113049,3952000,928,1.039680197238922,1.0728505869485843,-0.0145388258177627,1106.82,0.5998875260353088,123.20000000000002,2.8983625304698943,68.94
23.000000000000004,495,0.049741447139531374,3960000,928,1.014414319396019,0.9809847783372014,-0.014328627631766722,1170.87,0.6220065367221832,125.20000000000002,2.504385372400284,74.86
32.9,496,0.05731474377214909,3968000,928,1.0161119145154953,0.9417062661477434,-0.02512059952947311,1227.42,0.5971800082921982,128.10000000000002,2.6043071496486663,80.39
44.0,497,0.050128823607228694,3976000,928,1.0421568310260774,0.9156139727549071,-0.01901980558046489,1300.98,0.5887176501750946,129.50000000000006,2.5103291153907774,86.21
45.0,498,0.05405822332948446,3984000,928,1.0636631762981414,0.9337261257010746,-0.025567652193421962,1321.33,0.6151453346014023,129.50000000000006,2.5892547088861466,89.04
44.0,499,0.04402429196052253,3992000,928,1.0079136234521866,0.9064443628364723,-0.01068843759363517,1304.42,0.6286562806367875,129.50000000000006,2.326366247534752,87.96
44.0,500,0.040476211733184754,4000000,928,1.0334984600543975,0.7713602415254666,-0.014465387952659512,1314.87,0.6608215224742889,134.0,2.2057506501674653,88.71
