P09:episode_rewards,explained_variance,P01:episode_rewards,value_loss,policy_loss,policy_entropy,epoch_idx,episode_length,PMM:episode_rewards,frames,advantage_norm,fps,grad_norm
226.4000000000002,0.7040248513221741,22.700000000000003,0.04764861883129925,-0.005008266119111795,0.9873589593172073,700,1306.62,115.32,5600000,2.2991740918159485,270,0.6973831405229185
248.10000000000002,0.6259462672472,22.700000000000003,0.08695913120172918,-0.0331638064791332,0.9793496000766754,701,1292.91,114.09,5608000,3.140741772055626,270,1.1097630258474631
249.2,0.5874769014120101,22.700000000000003,0.07818709161598235,-0.026455416432290803,1.017640100121498,702,1283.55,116.51,5616000,3.0603838562965393,270,1.1182797492222338
249.2,0.5054134678840637,22.700000000000003,0.08908216033596546,-0.007581952290493064,0.9858310228586197,703,1273.49,113.03,5624000,2.8815037882328034,270,0.9389134093542367
248.10000000000002,0.664188619852066,22.700000000000003,0.06257254545576871,-0.009236615329864434,0.9712980371713639,704,1262.58,110.43,5632000,2.5940306973457337,270,0.8952074679824621
251.60000000000008,0.6309712010622025,22.700000000000003,0.10579743868205696,-0.01951007695810404,0.9848229360580444,705,1267.68,112.06,5640000,3.2288958686590195,270,1.2485244842060685
257.1,0.6474212861061096,29.0,0.12849017590284348,-0.04257191955344752,0.9731023985147477,706,1312.67,120.61,5648000,3.640104066133499,269,1.5280012588480825
258.1,0.680049102306366,33.8,0.060752502316609024,-0.00880144984315848,0.9738410151004792,707,1345.39,127.51,5656000,2.5638554489612577,269,1.0052054418824918
259.70000000000005,0.6784958064556121,37.60000000000001,0.06567416591569782,-0.01789818010205636,0.9956767386198044,708,1357.73,129.97,5664000,2.627631731033325,269,0.8104323730670562
270.70000000000005,0.7074411511421204,37.60000000000001,0.11948704623617232,-0.01342975491526886,0.988095269203186,709,1385.48,139.31,5672000,3.6375782006978987,269,1.3983241475498838
270.70000000000005,0.6120641601085662,39.400000000000006,0.04303155546076596,-0.00955205432663206,1.0017149192094803,710,1400.32,141.82,5680000,2.25448858499527,269,0.7139774361093036
273.40000000000003,0.6072405427694321,39.400000000000006,0.07320371679030359,-0.014080754425376653,0.9751323986053467,711,1392.56,140.04,5688000,2.9003351521492005,269,1.0204767445853802
280.1,0.7611050432920456,39.400000000000006,0.10190818317700177,-0.012473941339994781,1.000713034272194,712,1403.88,149.24,5696000,3.4113890767097472,269,1.362797959349142
280.1,0.655891221165657,39.400000000000006,0.06466384196653963,-0.018647591166081837,0.9921399617195129,713,1409.99,150.09,5704000,2.679220575094223,269,0.9910263375134414
281.0,0.5690579098463059,39.400000000000006,0.145381503906101,-0.014314991367864422,0.9885302954912185,714,1395.77,149.85,5712000,4.045740938186645,269,1.6983140844301143
273.40000000000003,-0.13089146614074706,0.0,0.05057127143139951,-0.012950249004315992,1.04365543872118,715,960.12,100.56,5720000,2.565880358815193,269,1.474460630625726
273.40000000000003,0.6775164228677749,0.0,0.02799037196673453,-0.012993273751271772,1.0228984892368316,716,946.0,99.01,5728000,1.8059466326236724,269,0.555893869190407
266.70000000000005,0.6581818372011184,0.0,0.055101731354370714,-0.02026833068637643,0.9699402672052383,717,903.09,88.84,5736000,2.414451816678047,269,0.7874856326291351
264.20000000000005,0.6697020268440247,0.0,0.04661854387726635,-0.014731257156236098,1.0083372288942336,718,890.34,85.12,5744000,2.296198632121086,269,0.6752121111619901
233.4000000000003,0.5703843283653259,0.0,0.06224617977626622,-0.027550421529158483,0.9781258475780487,719,890.92,84.66,5752000,2.7072750467061995,269,0.9418514432969403
212.90000000000018,0.5598483926057816,0.0,0.08515647205989808,-0.022189465800183824,0.9839361602067948,720,882.11,79.04,5760000,3.0690793389081956,269,1.12177087569758
212.90000000000018,0.6467026782035827,0.0,0.10888311918824911,-0.021776951288920827,0.9761828327178955,721,877.51,78.29,5768000,3.25005751311779,269,1.1911513413782537
232.4000000000002,0.6288663917779922,0.0,0.2219228805694729,-0.025036822994297835,0.9446756917238236,722,871.2,79.49,5776000,4.183241642713547,269,1.5740292729101473
211.0,0.5906067162752151,0.0,0.19354685842990876,-0.02519288701470941,0.9571352183818818,723,862.5,77.24,5784000,4.132443096637726,269,1.6491381289148654
178.40000000000003,0.4818095427751541,0.0,0.06701319102197885,-0.03415170005406253,1.1154186975955964,724,812.84,67.31,5792000,2.8901633727550506,269,1.1028789656150426
178.40000000000003,0.7109231221675872,0.0,0.027276585125364364,-0.01169310649682302,1.0008833831548691,725,816.47,67.56,5800000,1.7998807138204576,269,0.5457607449884295
178.40000000000003,0.5775805342197419,0.0,0.058434285479597746,-0.023141407096409237,0.971109584569931,726,838.94,69.02,5808000,2.6246230298280717,269,0.954918847678658
202.9000000000001,0.6138307547569275,0.0,0.06193025659304112,-0.004711354911560193,0.9684339648485184,727,908.21,76.56,5816000,2.664302099943161,269,0.829544953508628
220.00000000000017,0.568268917798996,0.0,0.09122260244563223,-0.02639819583273493,1.0335939282178879,728,1025.63,89.4,5824000,3.3179311180114746,269,1.1516240802014648
220.00000000000017,0.6490398871898652,1.0,0.05732464133296162,-0.016167486840568016,0.993307746052742,729,1075.42,94.41,5832000,2.578004962205887,269,0.7861008707597377
220.00000000000017,0.5198905128240585,2.0,0.051648987487424164,-0.022479489468387327,1.0314277309179305,730,1145.74,99.47,5840000,2.466343565583229,269,0.836580507401601
238.50000000000006,0.6878234601020813,5.0,0.07686478603165597,-0.004379419474971656,1.0045211380720138,731,1177.76,104.63,5848000,2.786700395345688,268,0.9768395148335973
243.40000000000003,0.6918548119068145,31.0,0.06503543185302987,-0.026274215606972576,1.0013907253742218,732,1314.17,117.4,5856000,2.785898723602295,269,1.0100465935499683
243.40000000000003,0.7160877758264541,31.0,0.02980410771211609,-0.008665623524284455,0.996009989976883,733,1314.17,117.4,5864000,1.858642121553421,269,0.4902749759614833
243.40000000000003,0.5606423074007034,31.9,0.09432263221591711,-0.007424740977585316,0.9800878167152405,734,1338.12,120.07,5872000,3.2944619035720826,268,0.9997866533194919
261.0,0.5628568255901336,31.9,0.0837950714211911,-0.01739316758350469,0.9899346655607224,735,1362.5,130.0,5880000,3.1530477344989776,268,1.3121640451079728
261.5,0.7611299860477447,31.9,0.04882214744109661,-0.024992522616521455,0.9880205416679382,736,1369.87,132.69,5888000,2.347811838388443,268,0.8713898494747349
261.6,0.6368866294622422,31.9,0.07269586765673011,-0.014156829789280892,0.9982543516159058,737,1366.22,132.35,5896000,2.7699781680107116,268,1.147869769135052
271.0000000000001,0.570825189948082,31.9,0.13041882338933647,-0.019812416222703178,1.0150116688013078,738,1376.08,137.68,5904000,3.8215488421916963,268,1.862053737605195
280.0,0.6925165027379989,31.9,0.0672906077420339,-0.02612836055282969,1.0368867337703704,739,1394.91,139.28,5912000,2.673844941854477,268,0.820443934531586
280.0,0.661418873667717,31.9,0.06608098273165525,-0.014965642296447186,1.0061256396770477,740,1393.86,138.91,5920000,2.732358081936836,268,0.9683707689223863
271.0000000000001,0.6706749838590622,31.9,0.0632786487787962,-0.012250718738941941,0.9907009810209274,741,1405.39,138.53,5928000,2.7020077127218247,268,0.8339716633793941
280.0,0.2544932496547699,16.8,0.09588084081653506,-0.03691940904594958,1.0675133094191551,742,1310.03,130.32,5936000,3.156151113510132,268,1.2706994190623369
271.0000000000001,0.4374073851108551,1.0,0.03000572749762796,0.006868638415471651,1.1373669582605361,743,1047.69,100.93,5944000,1.8536216309666633,268,0.6172097263095494
271.0000000000001,0.6213567507266998,1.0,0.05318819149862975,-0.00744160856702365,1.023280987739563,744,1013.95,97.91,5952000,2.475064764022827,268,0.7192709169821423
271.0000000000001,0.6376238137483596,1.0,0.05695642139296979,-0.015368643150432036,1.0256690680980682,745,984.02,94.63,5960000,2.5849791157245634,268,0.7431071351129446
270.20000000000005,0.6745382100343704,1.0,0.06556720089633018,-0.015930895544588566,1.0122630542516708,746,974.54,92.21,5968000,2.7517521917819976,268,0.8716313576135728
272.40000000000003,0.6495129388570785,1.0,0.05360795261804015,-0.018151058218063554,1.0273043084144593,747,986.22,94.86,5976000,2.5235646414756774,268,0.7805074791673209
267.20000000000005,0.6480166959762573,1.0,0.0747088529681787,-0.01152909389231354,1.0056278330087662,748,970.39,89.29,5984000,2.8071237701177596,268,0.835202265270869
241.80000000000007,0.5572185885906219,1.0,0.18317445379681885,-0.03999941396177746,1.0153250086307526,749,980.65,91.7,5992000,4.290880944728851,268,1.6362342079010883
230.3,0.7318092358112335,0.9000000000000004,0.08049586744047701,-0.017656030790822116,1.068696408867836,750,926.79,80.59,6000000,3.0961270356178283,268,1.046842403411746
233.80000000000007,0.6764378130435944,0.9000000000000004,0.05029024971649051,-0.016687799263745546,1.0439454871416092,751,913.1,79.36,6008000,2.3122866588830946,268,0.7596978869693746
233.80000000000007,0.6494840550422668,0.9000000000000004,0.11403328684158623,-0.016941177387780046,1.023175494670868,752,904.42,77.63,6016000,3.1745603430271148,268,1.0788485469146414
233.80000000000007,0.6896213835477829,0.9000000000000004,0.1344382239691913,-0.023204612188856118,0.9873509764671325,753,899.85,78.19,6024000,3.454765256643295,268,1.1956726356857892
250.10000000000008,0.6273828583955765,0.9000000000000004,0.08734576153568924,-0.027984227277920583,1.0148261713981628,754,918.25,83.52,6032000,2.8338472664356233,268,1.0868626238823111
260.20000000000005,0.6576393234729767,0.9000000000000004,0.13412138231098653,-0.008487424748018384,1.0067815577983856,755,976.76,94.14,6040000,3.652391756772995,267,1.4102438407270537
262.70000000000005,0.7446366953849792,1.0,0.15708118619862943,-0.028085437823319806,0.9836995601654053,756,1035.51,102.51,6048000,4.046745271682739,267,1.5331198424241654
271.1,0.635662567615509,1.0,0.07217094548977912,-0.022496854249038734,0.9955149567127228,757,1121.02,113.03,6056000,2.761992608308792,267,0.9090418743307421
271.1,0.6810574662685395,1.0,0.04923245170153678,-0.0070360906940186395,1.0032354927062987,758,1150.43,115.93,6064000,2.2675931322574616,267,0.6243945040298013
271.1,0.6767620140314102,2.0,0.06787865482736379,-0.015754634090408216,0.9660598379373551,759,1234.21,126.77,6072000,2.7911205875873564,267,0.9309909931620028
272.1,0.7536912727355957,26.500000000000004,0.08782186748459936,-0.00483055375807453,0.9661269342899322,760,1325.59,140.74,6080000,3.1732834553718567,267,1.1647897010432557
273.1,0.6518712258338928,37.7,0.05100178688764572,-0.01166724146634806,1.0227741008996964,761,1386.12,148.47,6088000,2.4255911111831665,267,0.7129487554255755
273.1,0.6925527971982955,58.10000000000001,0.052893265173770486,-0.016107630080659872,1.0235077899694442,762,1441.37,154.47,6096000,2.505142959356308,267,0.8430131978317168
273.1,0.7512146109342575,60.0,0.057759903729893265,-0.01763842345448211,0.9890981721878052,763,1468.87,160.33,6104000,2.5894998836517336,267,0.8523006743823064
273.1,0.7131582194566727,61.900000000000006,0.16427321159280836,-0.009681174696597737,0.9698575931787491,764,1485.37,164.33,6112000,4.075118077993393,267,1.982342877127857
271.20000000000005,0.1318443751335144,1.0,0.29310801086947325,-0.06366906472714617,0.632588991895318,765,1266.47,140.91,6120000,5.624496477842331,267,3.617528870679174
242.3000000000001,0.28679075121879577,0.0,0.04710625667590648,-0.01360448159983207,1.2209168857336044,766,842.7,85.53,6128000,2.5097639805078504,267,1.0050438432296498
239.60000000000014,0.6031275326013565,0.0,0.034376533003523946,-0.0004002000391483307,1.0990886920690537,767,782.04,76.35,6136000,2.1524811512231827,267,0.7062029591938278
239.60000000000014,0.5959525555372238,0.0,0.05139012902509421,-0.016597753405731056,1.0158319371938704,768,773.52,74.31,6144000,2.389318279027939,267,0.825086056390466
232.40000000000003,0.6683770501613617,0.0,0.057334775561466815,-0.00435397071269108,0.9862763673067093,769,742.94,67.54,6152000,2.4652529054880143,267,0.7770502492752313
236.20000000000002,0.6861570513248444,0.0,0.13741118960082532,-0.017338642354879995,0.9777379655838012,770,735.78,65.74,6160000,3.4032977706193925,266,1.3448367215880523
242.10000000000008,0.6331801557540894,0.0,0.15919255529996007,-0.014279249230166897,0.9495609521865844,771,745.17,71.77,6168000,3.8954168236255646,266,1.3823720085404667
242.10000000000008,0.6826187121868134,0.0,0.0967818388529122,-0.0046946868079248815,0.970357363820076,772,749.03,73.12,6176000,3.3167141270637512,266,1.2562288807358621
274.00000000000006,0.5957519972324371,0.0,0.16748865757137538,-0.024747938528598752,0.9891046160459518,773,750.77,75.4,6184000,4.499279353618622,266,1.9418043281722759
271.3000000000001,0.7460491555929184,0.0,0.10003812880255282,-0.020006966955261305,1.0154464721679688,774,760.74,78.61,6192000,3.4223137521743774,266,1.3813406304215092
271.3000000000001,-0.22917201817035676,0.0,0.07229848804417997,-0.03877140119031537,1.0952052122354508,775,805.9,82.31,6200000,2.7908901917934417,266,0.882573839416024
271.3000000000001,0.7201491183042527,0.9000000000000004,0.03886474292259663,-0.010998771273825696,1.0581147480010986,776,839.34,82.93,6208000,2.1687317728996276,266,0.5506309447667052
271.3000000000001,0.6357096761465073,1.0,0.08066581300459802,-0.01265773628707393,0.9898793184757233,777,901.34,88.88,6216000,3.108070802688599,266,1.1274077768168047
271.3000000000001,0.7107932668924332,1.0,0.13852375982329249,-0.004210465897340327,0.9857351303100585,778,980.03,101.94,6224000,3.9163317811489105,266,1.5499856491687882
266.40000000000003,0.7153529632091522,2.0,0.08031114769168197,-0.008209378487663344,1.0007973915338517,779,1038.5,107.89,6232000,2.9256586372852325,266,1.0616252067172234
266.40000000000003,0.7046650397777557,2.0,0.07212540140841156,-0.011427536320406944,0.996794581413269,780,1058.4,109.45,6240000,2.8394380474090575,266,1.0319374146235432
271.3000000000001,0.7006706786155701,2.9000000000000004,0.1960562587250024,-0.015566935759234185,0.9364199811220169,781,1133.25,120.52,6248000,4.157770498991012,266,1.5658518186641717
305.1,0.7303938460350037,4.0,0.2006857276521623,-0.014468511306222353,0.9347018766403198,782,1218.89,137.89,6256000,4.200949763059616,265,1.8641526551808463
305.1,0.6963773775100708,12.700000000000001,0.09882692841812968,-0.01992202782945242,0.9632704675197601,783,1275.86,145.27,6264000,3.2071315002441407,266,1.2551657298780292
305.1,0.7517912513017655,25.000000000000004,0.12449205192737281,-0.0011011502009932884,0.9322537422180176,784,1317.01,151.23,6272000,3.9208941078186035,265,1.5402692271270817
310.7000000000001,0.6797544413805008,36.8,0.07985937344841659,-0.026921629362623208,0.9703612864017487,785,1439.78,169.33,6280000,3.016556302905083,266,1.1663150323734035
310.7000000000001,0.6472687488794326,39.7,0.05863967269659042,-0.024224027586751618,0.9947480291128159,786,1468.05,173.27,6288000,2.6383598113059996,265,0.9297711290486983
310.7000000000001,0.6628089928627015,44.5,0.07131351445801556,-0.01669981823768467,1.0115286576747895,787,1476.94,173.95,6296000,2.7885169863700865,265,1.131657868963018
310.7000000000001,0.5672915470600128,44.5,0.07199268025811761,-0.017652705876826075,0.9950964730978012,788,1468.09,170.55,6304000,2.845081775188446,265,1.2840657192831768
317.3,0.6867596709728241,45.900000000000006,0.0981822246313095,-0.015929623487900245,1.0119492602348328,789,1469.56,173.74,6312000,3.3178219628334045,265,1.2467219161584155
317.2,0.6910222107172013,44.5,0.07991239303257316,-0.022200755084049888,1.0009461611509323,790,1438.9,161.6,6320000,3.074280492067337,265,1.1574163668628232
310.0,0.6927129358053208,44.5,0.06679768608417362,-0.0054802482738159596,0.9810679036378861,791,1430.67,155.79,6328000,2.5610351967811584,265,0.824838950947216
293.8000000000002,0.7098647493124008,44.5,0.10051349154673517,-0.020738237680343444,0.9748331075906753,792,1420.06,152.47,6336000,3.3504387664794923,265,1.1865229237047001
310.0,0.6370279014110565,48.6,0.11540281173773109,-0.02004642410654924,0.9597017616033554,793,1448.63,159.4,6344000,3.621781759262085,265,1.3225555395746986
310.0,0.7010027337074279,51.8,0.0759378659306094,-0.023497570274921598,0.9944491177797318,794,1476.81,166.64,6352000,2.9161373805999755,265,1.1915642491020295
319.1,0.6754833239316941,58.300000000000004,0.06422893029171974,-0.0008023605919152033,0.982654350399971,795,1489.17,171.78,6360000,2.787135455608368,265,0.9779706689194073
319.1,0.6577743464708328,67.7,0.1488890329003334,-0.03642528997268528,1.0221182632446288,796,1517.07,178.33,6368000,4.335288197994232,265,1.7138002993739487
320.40000000000003,0.6047000592947006,49.5,0.035414032470434904,-0.013588246006984264,1.0780592495203019,797,1482.9,173.0,6376000,2.0327721577882767,265,0.6451605783779256
320.40000000000003,0.6225599372386932,44.7,0.04769677011296153,-0.019192798335097905,1.0538193702697753,798,1472.78,171.3,6384000,2.346092111468315,265,0.762156868358488
320.40000000000003,0.7200529527664185,44.7,0.06434903397224843,-0.01670569548441563,1.0265408778190612,799,1462.95,167.78,6392000,2.625323190689087,265,0.9923661697734061
314.5,0.560230438709259,39.8,0.09382559644524008,-0.012791279894299805,1.0314011305570603,800,1432.73,153.41,6400000,3.207711226940155,265,1.9399851400301804
310.4000000000001,0.7170876032114029,37.900000000000006,0.05019761194940656,-0.01724141853279434,1.0197620964050294,801,1396.69,144.27,6408000,2.263286061882973,265,0.6739168525592139
309.1,0.45875316321849824,37.0,0.05520900068804622,-0.018540734749403782,1.0567028242349625,802,1355.31,133.81,6416000,2.5861398446559907,265,0.9082490930356447
309.1,0.6463262051343918,36.8,0.04754947253968567,-0.018866140153259037,1.027005096077919,803,1335.61,130.14,6424000,2.239904376268387,265,0.9118696257381257
309.1,0.7221520507335663,36.8,0.06388844325207174,-0.005795867388369516,0.9612065589427948,804,1341.05,131.25,6432000,2.570223948955536,265,0.9496167853972242
309.1,0.7028398948907852,36.8,0.0890102828014642,-0.020164377587843774,0.9503866708278657,805,1341.82,132.94,6440000,3.1343303525447848,265,1.0608104654242219
302.20000000000005,0.725574967265129,36.8,0.06787199028767646,-0.022131943785934707,0.9802055943012238,806,1359.52,135.04,6448000,2.8361147075891493,265,1.0758720015381293
302.20000000000005,0.6916377848386764,36.8,0.05671342825517058,-0.003300355599494651,0.9749567574262619,807,1363.72,135.51,6456000,2.440961539745331,265,0.7998778225166332
304.50000000000006,0.834545505642891,37.0,0.16989098752848805,0.0020993577828630804,0.9757051730155945,808,1380.03,142.51,6464000,4.55763006567955,265,2.0248027743701904
305.40000000000003,0.5843217450380326,36.8,0.10422020275611431,-0.03304480550286826,1.036746815443039,809,1393.85,147.39,6472000,3.449600520133972,265,1.5425971538528678
309.5,0.6789957123994828,36.8,0.13197270926553756,-0.011531481628771871,1.0463562947511673,810,1385.55,146.91,6480000,3.4196250402927397,265,1.263295788857812
309.5,0.7125758051872253,36.8,0.09360534409061075,-0.01341849826185353,1.016713723540306,811,1388.26,147.95,6488000,3.0489707905054093,265,0.9934356000021235
304.1,0.7281307113170624,36.8,0.10909724169410766,-0.030312255522367194,1.008922256231308,812,1384.23,143.29,6496000,3.3310965168476105,265,1.3050841073918569
290.5000000000001,0.6559698462486268,36.8,0.11009608624037355,-0.03269162338343449,1.0118730819225312,813,1401.78,145.84,6504000,3.587758791446686,265,1.379198090133316
290.5000000000001,0.7186881941556931,37.900000000000006,0.08649221901781858,-0.019624148361731385,1.0145295429229737,814,1419.78,147.81,6512000,3.0533992159366607,265,1.0531422012763356
289.1,0.7648012721538544,44.8,0.06720362572930753,-0.013645953101113264,1.0330972790718078,815,1448.39,150.46,6520000,2.61788046002388,264,1.0339419927092703
288.1,0.7482296442985534,44.8,0.1196853538043797,-0.0391478354902938,1.0316004890203476,816,1452.06,149.01,6528000,3.5351831424236297,264,1.355998057135657
289.1,0.7309729516506195,45.900000000000006,0.10868516764603556,-0.006356775916647166,1.0105529779195785,817,1480.22,156.42,6536000,3.3725268226861953,264,1.363644806074258
291.4000000000001,0.7859580373764038,45.900000000000006,0.1113451414834708,-0.01585296035045758,1.0028632766008376,818,1476.54,161.07,6544000,3.3567180287837983,264,1.2607180496248
304.1,0.7452102047204971,51.400000000000006,0.09378707468509674,-0.01630114721687278,0.9833341020345688,819,1488.6,166.74,6552000,3.3650640022754668,264,1.1555052548058524
305.80000000000007,0.6689117699861526,52.9,0.11767512979451566,-0.04246044890373014,1.0395746159553527,820,1518.84,174.38,6560000,3.6984395945072173,264,1.6073635245820543
305.80000000000007,0.7299260646104813,70.8,0.10096114601008593,-0.018591869614319877,0.9966784942150116,821,1546.18,181.6,6568000,3.198440829515457,264,1.1942401182436588
305.80000000000007,0.8184005683660507,74.4,0.07219657599925995,-0.011324764862074517,0.9739949750900269,822,1562.3,187.0,6576000,2.8854489982128144,264,1.010429965501225
313.1,0.8353706109523773,94.8,0.10451624111272395,-0.01572242131631356,0.9421750408411026,823,1587.07,195.82,6584000,3.5209919631481172,264,1.3143387853083612
313.1,0.7524197053909302,94.8,0.15667120628990233,-0.02573932982806582,0.9393455880880356,824,1587.04,197.61,6592000,3.699689894914627,264,1.5755830256002659
314.4,0.7471918767690658,92.8,0.15271471556276084,-0.0252065289318125,0.9784942835569381,825,1589.71,198.97,6600000,3.893277451992035,264,1.6187445749863287
318.1,0.5810168731212616,76.2,0.11077012093737722,-0.021349874791922047,0.9924618315696716,826,1566.67,197.41,6608000,3.802886402606964,264,1.6172174296156323
309.40000000000003,0.7573878175020218,60.8,0.0817625445779413,-0.014155981087242253,0.9973889458179473,827,1535.53,189.59,6616000,2.958662791252136,264,1.0959305949478537
309.40000000000003,0.7880661010742187,60.8,0.06280665944796056,-0.020155758764376516,0.9740652960538864,828,1541.22,190.82,6624000,2.598678402304649,264,0.8621885359863513
300.0000000000001,0.6048392415046692,68.2,0.2692421311698854,-0.03716799947578693,0.8994734730571509,829,1528.32,179.99,6632000,4.590081444978714,264,2.3014517036312405
293.6,0.27531128585338593,8.0,0.04899594401940703,-0.016841472441519727,0.8925662345439196,830,1354.21,157.46,6640000,2.298885264992714,264,0.8327976248544203
293.6,0.7093347531557083,8.0,0.03818111016182229,-0.00938635450160291,1.0104502409696579,831,1320.06,151.68,6648000,2.0466171962022783,264,0.5432933139731959
293.6,0.7532511746883392,8.0,0.08726217759773135,-0.030846155438557617,0.9645735079050064,832,1315.13,151.29,6656000,3.107401795387268,264,1.1230992187007423
293.6,0.7281327027082444,8.0,0.11371076248586177,-0.03608322669606423,0.9352327650785446,833,1313.65,150.07,6664000,3.5999426609277725,264,1.2654971385173988
291.20000000000005,0.7821433854103088,8.0,0.04938778726384044,-0.02151355081005022,0.9922269028425217,834,1307.21,145.41,6672000,2.435374537706375,264,0.7217603978533728
291.20000000000005,0.7759533339738846,8.0,0.060265863481909036,-0.0031018647563178093,0.9660012573003769,835,1301.63,144.4,6680000,2.634912083745003,264,0.83795407781637
291.20000000000005,0.8224002051353455,8.0,0.11296838923357427,-0.016525671508861705,0.9563175910711288,836,1302.74,144.36,6688000,3.752538278102875,264,1.3423703617242437
291.20000000000005,0.8171666485071182,8.0,0.08920182910747826,-0.015360209594364278,0.975409255027771,837,1319.56,147.56,6696000,3.3522207641601565,264,1.2571789557572262
300.80000000000007,0.775650098323822,8.0,0.09464093392249197,-0.012014529449515976,0.9756824147701263,838,1323.68,149.83,6704000,3.2044448804855348,264,1.1916903151384546
293.70000000000005,0.7350370848178863,8.0,0.15004789925180376,-0.03994340176897822,0.9681397747993469,839,1297.48,143.3,6712000,4.101691505908966,264,1.7647653336729383
293.70000000000005,0.8228619825839997,8.0,0.09232497247867286,-0.021633862315211444,1.0306040889024735,840,1298.03,141.26,6720000,3.0634566628932953,264,1.2276234016363934
285.1,0.8057664293050766,8.0,0.07027841658331453,-0.005434272538986988,0.9874730044603348,841,1269.94,135.01,6728000,2.856387619972229,264,1.0307838836069385
285.1,0.7776320815086365,10.700000000000001,0.09748035064898432,-0.01971163008507574,1.0036548960208893,842,1285.22,136.09,6736000,3.1827690279483796,264,1.2393077302250246
285.1,0.8175340014696121,11.0,0.1062602553050965,-0.024265066100051625,1.0217648553848266,843,1300.85,138.51,6744000,3.5897307658195494,264,1.4689050489071989
285.1,0.769389060139656,11.0,0.09974690364208072,-0.018092077161127235,1.0208972704410553,844,1296.14,138.93,6752000,3.445603928565979,264,1.2606756525339387
285.1,0.7934584766626358,11.0,0.07990751111879944,-0.009339990342850798,1.0071962749958039,845,1287.34,138.37,6760000,3.182544481754303,264,1.0993759472797233
286.1,0.8230308824777604,17.300000000000004,0.08835866586305201,-0.018337777799752077,0.9851485371589661,846,1305.07,141.91,6768000,3.2477632331848145,264,1.136620795386127
286.1,0.6854004728794098,19.8,0.15485723893158138,-0.026738889671396465,0.9986882251501084,847,1322.99,146.0,6776000,3.804258177280426,264,1.7053265459116667
302.6000000000001,0.8193357586860657,37.900000000000006,0.15612896204926074,-0.017038699730765074,0.9679210805892944,848,1430.26,165.73,6784000,4.415333421230316,264,2.1854079438775873
302.6000000000001,0.803625677227974,50.400000000000006,0.07813974235672504,-0.01846732245248859,0.997084955573082,849,1469.69,171.68,6792000,3.0745076823234556,264,1.37488404687201
300.20000000000005,0.5744073158502578,39.7,0.07540984586346894,-0.015871529725377514,1.0986509543657303,850,1417.93,165.16,6800000,3.024546788930893,263,1.2378779301942855
288.50000000000006,0.6465766203403472,11.0,0.035408905791118744,-0.017971092087245778,1.1109089821577072,851,1316.75,148.26,6808000,2.130170471072197,263,0.6851606771236359
285.3,0.6854556667804718,11.0,0.06013773515354842,-0.01690880170906894,1.0474979490041734,852,1259.16,136.74,6816000,2.5506025820970537,263,0.7301800319394076
277.5,0.7646881192922592,11.0,0.07382079693023115,-0.015113330825697631,1.0245825463533402,853,1236.03,129.62,6824000,2.8646002358198164,263,0.8791555938685294
282.3,0.7835935151576996,11.0,0.06961599642410875,-0.0010401966731296852,1.0124242293834687,854,1235.77,130.31,6832000,2.981121628284454,263,1.1361977988444252
285.3,0.8138068449497223,14.600000000000001,0.12695559318177402,-0.025224346527829768,1.027330442070961,855,1272.88,139.97,6840000,3.8862995111942293,263,1.4468221838675148
289.2000000000001,0.3822517544031143,1.0,0.07176923936698586,-0.03430051041999832,1.265125828385353,856,978.16,102.65,6848000,2.9831289732456208,263,1.1191720231814726
276.1,0.6555374836921692,0.0,0.029165753293782473,-0.001782483194838278,1.1870386183261872,857,811.13,76.25,6856000,2.0026857906579973,263,0.6835270662604398
266.1,0.6275705569982528,0.0,0.04239642888307572,-0.006936211202701088,1.0292859876155853,858,798.3,70.99,6864000,2.19887715280056,263,0.6614775172896148
190.60000000000005,0.798641562461853,0.0,0.08623308485373854,-0.008337627612054348,1.0046697396039963,859,766.8,60.21,6872000,3.0487489354610444,263,1.0676330989964726
248.1000000000002,0.7885054415464401,0.0,0.08970542211085558,-0.024835700459079818,1.0155402433872223,860,802.82,69.24,6880000,3.144500584602356,263,1.1079461069736376
248.1000000000002,0.7826868271827698,0.0,0.07279949918854982,-0.005874388509546406,1.0159139329195022,861,804.83,69.15,6888000,2.81764628469944,263,0.8564402364719337
276.50000000000006,0.7295749205350875,1.0,0.11390901218168438,-0.024489411322865636,0.9938231533765793,862,856.93,76.83,6896000,3.6612356996536253,263,1.6367083522362988
276.50000000000006,0.6003161227703094,1.0,0.09626628713682293,-0.03776387596735731,1.0617891043424605,863,961.9,89.21,6904000,3.3115214240550994,263,1.2207965693999865
281.2,0.5557017207145691,1.0,0.2906857639644295,-0.027255805538734423,0.9873549115657806,864,999.66,96.09,6912000,4.623925842046738,263,2.5802688948219434
184.8000000000004,0.5015547746419906,0.0,0.03003999575506896,-0.008101661648834125,1.2708109176158906,865,754.42,59.58,6920000,2.102655463218689,263,0.6024735693810327
184.8000000000004,0.7179355418682098,0.0,0.030687912590801714,-0.01000974548747763,1.0731633692979812,866,770.37,60.13,6928000,1.863469239473343,263,0.5300492852195786
184.8000000000004,0.6302998727560043,0.0,0.07393271297216415,-0.00213703474655631,1.0214043211936952,867,800.24,61.94,6936000,2.6583600306510924,263,0.8588439293224363
228.70000000000005,0.7466992914676667,0.0,0.1143485336471349,-0.02200658711939468,0.9724662518501281,868,876.71,69.44,6944000,3.496420078277588,263,1.3791818061007377
