epoch_idx,explained_variance,advantage_norm,frames,P01:episode_rewards,P09:episode_rewards,PMM:episode_rewards,policy_entropy,fps,episode_length,policy_loss,grad_norm,value_loss,clip_fraction,approx_kl_divergence
263,0.8126432463526726,15.968719494342803,2693120,472.5,4425.0,2324.0,1.6493837043642998,237,679.29,-0.007404398799008049,3.2101107443042367,1.4971184971742333,0.117724609375,0.0014065809998786685
264,0.8555257614701987,15.968719071149826,2703360,450.0,4380.0,2259.5,1.6409762412309647,237,671.32,-0.00969123607792426,2.826873988642814,1.001995687186718,0.1515380859375,0.0018670864169738819
265,0.834809721633792,15.968719214200974,2713600,450.0,4380.0,2362.25,1.6544491663575172,237,672.1,-0.009207236025395105,2.956436546097322,1.5832960491068662,0.1255615234375,0.0015501671885719268
266,0.8128308452665806,15.968719160556793,2723840,450.0,4377.5,2303.25,1.6440846160054208,237,658.85,-0.009921780056902207,2.615709586717247,1.2753880753181874,0.12822265625,0.001700958300182619
267,0.8683306947350502,15.968719363212585,2734080,447.5,4425.0,2375.75,1.589968418329954,237,665.6,-0.006929155339093995,3.3423244810618264,1.476331973960623,0.1402099609375,0.0016047871122627333
268,0.8358910407871007,15.968719273805618,2744320,447.5,4425.0,2486.5,1.579002857208252,237,674.19,-0.006129412274094648,4.069228250855508,1.925084709469229,0.118359375,0.0015410510904534983
269,0.8769540630280972,15.968719398975372,2754560,497.5,4402.5,2565.25,1.6036385901272296,237,674.09,-0.007943980399431894,3.4515817338656243,1.3182041046675295,0.13046875,0.0016672652925881232
270,0.844845513626933,15.968719190359115,2764800,522.5,4425.0,2672.25,1.6195977494120597,237,687.53,-0.010010989154397975,3.237187392797073,1.5512934123165905,0.15966796875,0.00199819412411032
271,0.8562736291438341,15.96871938109398,2775040,525.0,4727.5,2923.75,1.6072757594287395,237,709.07,-0.00894328595531988,3.393498332109769,1.6298761545214802,0.146142578125,0.0016138223999296107
272,0.8138653431087732,15.968719273805618,2785280,525.0,4450.000000000002,3018.25,1.6117863014340401,237,705.07,-0.0063150741847493915,4.238919635571973,2.3360168526880445,0.1014404296875,0.001278468436305973
273,0.8625843863934278,15.968719416856766,2795520,622.5,4702.5,3155.75,1.6285721719264985,237,722.56,-0.008545433604740537,3.005115305667937,1.0292120782658458,0.145361328125,0.0016676971931705756
274,0.8545750174671412,15.968719363212585,2805760,695.0,4780.0,3159.0,1.6364136248826981,237,732.68,-0.009130434889812022,3.0601473757025484,1.269997999863699,0.1244140625,0.001505498721246994
275,0.8234176069498063,15.968719238042832,2816000,750.0,4780.0,3218.75,1.6262783862650394,237,743.45,-0.008197995026785065,3.906059711480988,1.969678914360702,0.1171630859375,0.0013981129394555756
276,0.8829514667391777,15.968719220161438,2826240,695.0,4832.500000000001,3302.75,1.5976116240024567,237,746.29,-0.007032928947592154,3.8076920217464783,1.5385798815637828,0.11611328125,0.001481060668686953
277,0.8611046634614468,15.968719279766082,2836480,790.0,4825.0,3373.75,1.5755274966359138,237,747.64,-0.009508188834661268,5.245270880612033,1.5376847243867815,0.1478271484375,0.0018449688248443103
278,0.8469195257872343,15.968719309568405,2846720,695.0,4752.5,3301.0,1.6099689692258834,237,737.56,-0.008481490001940983,4.266487412341915,1.358188936393708,0.1553955078125,0.0018430719269195677
279,0.8607136689126491,15.968719267845154,2856960,722.5,4775.0,3207.0,1.6033516392111777,237,741.18,-0.008481437782756984,3.791996174279723,1.464003336429596,0.146044921875,0.0018499636916890366
280,0.8521094966679812,15.968719232082368,2867200,722.5,4777.5,3135.75,1.6338704876601695,237,736.63,-0.008612850555073237,2.889124054970787,1.0921513338573277,0.14267578125,0.001566437668816882
281,0.835954076051712,15.96871948838234,2877440,747.5,4660.0,3203.75,1.6157453633844852,237,734.9,-0.007473864164057886,4.106968439560662,2.0477929606102405,0.135400390625,0.0015490374389746841
282,0.8966030955314637,15.968719232082368,2887680,645.0,4660.0,3054.25,1.6071481987833978,237,726.95,-0.008872258907649666,4.687884813359426,1.000175030529499,0.12412109375,0.0016125927709826886
283,0.9029057756066322,15.9687191426754,2897920,650.0,4457.500000000001,2960.25,1.612407496571541,237,713.85,-0.008145285222417442,3.759249407556738,1.0153358637355268,0.12958984375,0.0016645948134969533
284,0.8810525629669428,15.968719351291657,2908160,597.5,4457.500000000001,2746.0,1.6286402754485607,237,694.07,-0.009814688176993514,3.6846054680080558,0.9348462537862361,0.1257568359375,0.0015719595956174906
285,0.9012274917215108,15.968719226121902,2918400,597.5,4450.0,2720.25,1.6070485770702363,237,679.25,-0.008834135585857439,3.2598289834566216,0.8434917137026787,0.1380615234375,0.0016274480699853642
286,0.8925935983657837,15.968719184398651,2928640,572.5,4402.5,2747.25,1.6057905063033104,237,684.33,-0.008405833084361802,3.7055618103942103,1.0521806444972754,0.121484375,0.0016104650658239814
287,0.8973056554794312,15.96871913075447,2938880,547.5,4427.5,2923.0,1.5895836785435677,237,689.55,-0.008868402144798893,3.665177450714284,1.3076744113117456,0.121484375,0.0014603605581390519
288,0.8744124736636877,15.968719285726547,2949120,547.5,4652.5,2909.75,1.5921182662248612,237,692.57,-0.0077353577959002,4.5249569634488065,1.314401801303029,0.136572265625,0.001537750743000793
289,0.8949710443615914,15.96871920824051,2959360,547.5,4682.5,2941.25,1.602056684345007,237,685.53,-0.0095080940725893,3.6308449102724554,1.1296568443998694,0.153564453125,0.001856193288324966
290,0.90212595872581,15.968719238042832,2969600,547.5,4827.5,2934.75,1.5903557054698467,237,701.51,-0.009498900359358232,3.253409833210617,0.9804666004143655,0.1510986328125,0.001622572623694405
291,0.9172944094985723,15.968719136714935,2979840,572.5,4827.5,3073.5,1.5565571524202824,237,717.32,-0.008998397619507159,3.278727527828091,0.9005323043093085,0.1534423828125,0.0018311260098021094
292,0.8861724384129047,15.968719172477723,2990080,620.0,4852.500000000001,3225.25,1.5240485556423664,237,728.69,-0.0073682065783941654,6.374680092452085,1.3214343883097173,0.1207763671875,0.001587601482527209
293,0.8919148288667202,15.968719160556793,3000320,670.0,4827.5,3297.5,1.5953510262072086,237,723.15,-0.007034401159216941,4.480274975872317,1.2634473035112024,0.1020263671875,0.001280947892337739
294,0.8991936773061753,15.968719291687012,3010560,672.5,4852.500000000001,3265.5,1.5852801829576493,237,728.86,-0.007968969936155191,4.158551084074704,0.9953314973041415,0.118798828125,0.0014737585076095325
295,0.8810673851519824,15.968719220161438,3020800,672.5,4825.0,3104.25,1.6355789594352246,237,716.93,-0.00897562004483916,3.1362866252244403,0.6911637339740991,0.1420166015625,0.001613223514403168
296,0.9330229453742505,15.96871926188469,3031040,620.0,4830.000000000001,3141.0,1.603426893800497,237,721.75,-0.008427424115325266,3.630067851438683,1.0248952426016331,0.12265625,0.001467297775787317
297,0.8421668238937855,15.968719136714935,3041280,650.0,4702.5,3366.5,1.5894586369395256,237,725.26,-0.007637982820597244,3.9861086948157842,1.9345809225924313,0.1243408203125,0.0015259059406394343
298,0.8692785140126944,15.968719291687012,3051520,647.5,4677.5,3243.0,1.5972121313214303,237,699.54,-0.007092297411509208,4.774728848899597,1.6434425229206682,0.122509765625,0.0013129264304898333
299,0.9138183444738388,15.968719345331191,3061760,575.0,4655.0,3172.5,1.5908023931086064,237,697.31,-0.009428654943985749,4.25984995249191,1.1440321480855347,0.1292236328125,0.0015846572010905593
300,0.9232314743101597,15.968719309568405,3072000,575.0,4550.0,3120.0,1.5716699816286563,237,696.86,-0.00837049994370318,5.244847509300493,1.2688997188583016,0.13291015625,0.0015676850076834481
301,0.8890226218849421,15.968719214200974,3082240,575.0,4560.000000000001,3188.5,1.5558054909110068,237,692.93,-0.008173298717338184,4.980492693152739,1.304980594292283,0.1280029296875,0.0015464960321656981
302,0.8459929224103689,15.968719327449799,3092480,645.0,4632.500000000001,3494.0,1.582475943863392,237,712.26,-0.006571548023202922,5.878753969718599,1.8314751993864775,0.115087890625,0.0013114301375030855
303,0.9251851987093687,15.968719279766082,3102720,600.0,4557.500000000001,3312.25,1.6209647104144096,237,698.76,-0.00851453026625677,3.8031819977232657,0.6408007916528732,0.1390869140625,0.0016622648642969757
304,0.8439053397625684,15.968719273805618,3112960,575.0,4632.500000000001,3181.5,1.612553022801876,237,699.38,-0.007668820755498018,4.719886426475789,1.1324638495221735,0.1184814453125,0.0013102663284035268
305,0.8582812037318945,15.968719333410263,3123200,515.0,4632.500000000001,3176.5,1.5981770589947701,237,714.13,-0.008190083446606877,3.59335935250587,1.441975043155253,0.1195068359375,0.0013043269676932452
306,0.9114964697510004,15.968719309568405,3133440,525.0,4632.500000000001,3195.25,1.5997413985431195,237,710.99,-0.009040183371689636,3.883389079325833,1.2020808726549148,0.137939453125,0.0017427996716383217
307,0.8708519887179136,15.968719244003296,3143680,592.5,4702.5,3266.0,1.616724395006895,237,731.15,-0.0067591266171803,4.054175587000936,1.3412324306555092,0.1189697265625,0.0012832169608264154
308,0.8695593472570181,15.96871913075447,3153920,592.5,4705.0,3194.5,1.6156702868640422,237,728.18,-0.008720585949049564,3.400207289609989,1.3385641943663358,0.137890625,0.0015531883598730607
309,0.9015565857291221,15.968719357252121,3164160,522.5,4800.0,3055.0,1.623795311897993,237,720.39,-0.007871805184549885,3.8423723442819737,1.0703480111435055,0.11630859375,0.0013152519047030316
310,0.9116315584629774,15.968719190359115,3174400,425.0,4755.0,2948.25,1.6154934771358966,237,699.39,-0.006717354757711291,4.299693101792741,0.7867831540293991,0.116552734375,0.0014102103296640993
311,0.8576764836907387,15.968719416856766,3184640,400.0,4577.5,2820.75,1.639213752746582,237,677.8,-0.008129336257297837,3.613485042406384,1.4283742617815733,0.1000732421875,0.0012491954139822697
312,0.9007205732166768,15.968719321489335,3194880,400.0,4577.5,2899.25,1.5904954493045806,237,687.8,-0.007186163224469055,5.0973315457236525,1.5096097553148866,0.126416015625,0.001315424864708831
313,0.8986031126230956,15.96871913075447,3205120,392.5,4875.0,2902.75,1.6343732327222824,237,688.52,-0.00752105687133735,3.268412693529183,0.9094953360967338,0.1071044921875,0.0014030165092098847
314,0.8620492495596409,15.96871924996376,3215360,325.0,4852.500000000001,2772.5,1.5938399724662304,237,674.87,-0.007543487561270013,4.464864880946772,1.4653962913900613,0.10947265625,0.0012089084486779267
315,0.9123480219393969,15.96871936917305,3225600,325.0,4877.5,2906.75,1.5988617308437825,237,685.64,-0.008664914135442814,4.4258224987243056,1.0666565271094441,0.1187744140625,0.0013722314318447737
316,0.8699320696294308,15.968719398975372,3235840,400.0,4852.500000000001,2852.5,1.598206815123558,237,683.84,-0.007778327350388281,4.891396751836178,1.1821967897005379,0.1341796875,0.0015478664384663949
317,0.9337614960968494,15.968719321489335,3246080,447.5,4875.0,2975.25,1.6168817736208438,237,690.62,-0.007912530942485318,5.257925382625677,0.7809253150597215,0.114794921875,0.0013717665979588475
318,0.8731842443346978,15.968719094991684,3256320,497.5,4900.0,2965.25,1.6332238048315049,237,703.11,-0.008444527921528788,3.858520521130097,0.8121496028266847,0.119140625,0.0013326074051921936
319,0.8814245656132698,15.968719291687012,3266560,522.5,4875.0,2894.75,1.5907592937350272,237,695.99,-0.006367760445391469,5.233295782769826,1.619221821334213,0.121923828125,0.001307539544973713
320,0.9037995353341103,15.968719184398651,3276800,620.0,4877.5,3021.5,1.608107567578554,236,706.35,-0.008066348280772217,4.368211478548324,1.0909583528526128,0.1126708984375,0.00124461573985334
321,0.9317654628306627,15.968719106912612,3287040,625.0,4902.5,3113.0,1.601851324737072,237,712.62,-0.008486834705399815,4.606111441450824,0.78522888738662,0.13115234375,0.0018853056455332405
322,0.8595123492181301,15.968719172477723,3297280,625.0,4877.5,3045.0,1.6220420874655246,236,719.82,-0.00808000639704005,4.295252997509412,1.1686979497782886,0.11044921875,0.0014485679906162943
323,0.8815511152148247,15.968719244003296,3307520,620.0,4925.0,3186.25,1.620650415122509,236,732.81,-0.007176222766793217,4.556636144780656,1.198844417091459,0.11533203125,0.0014859330939775432
324,0.8801292985677719,15.9687191426754,3317760,575.0,4927.5,3152.75,1.5880950652062893,237,733.93,-0.007034344638304902,5.120684160157312,1.5875647108070552,0.1059814453125,0.0012276266308622527
325,0.9432957101613283,15.968719357252121,3328000,695.0,4925.0,3259.75,1.5729528918862343,237,735.14,-0.006920964582968736,4.997263621508022,0.7947537347674369,0.1092529296875,0.001322875394396809
326,0.9306582838296891,15.968719220161438,3338240,725.0,4975.0,3548.0,1.582773144543171,236,759.48,-0.008258398969428527,3.9318823267536063,0.990974240982905,0.1206787109375,0.0013867838730908003
327,0.8980798605829478,15.968719160556793,3348480,725.0,4977.5,3524.5,1.618683333694935,237,767.71,-0.008811842694558435,2.9694286402787324,0.8284003813751042,0.128857421875,0.0015161364283475909
328,0.9241496313363313,15.968719375133514,3358720,725.0,4977.5,3515.5,1.589471561461687,237,765.1,-0.0073966475407360125,3.9982695070676693,0.9764070920646191,0.1158203125,0.0012112456846243823
329,0.9080784913152457,15.968719375133514,3368960,725.0,4975.0,3576.0,1.607641326636076,236,761.89,-0.007165613533288706,4.135623926532242,1.3678944168612361,0.1027587890625,0.001229593280988187
330,0.875320165976882,15.968719160556793,3379200,725.0,4977.5,3634.25,1.6125518582761287,236,769.8,-0.008023866401345003,4.464067411155146,1.0804131507873536,0.119091796875,0.0013163322108089605
331,0.9006149731576443,15.968719238042832,3389440,772.5,4952.500000000001,3629.5,1.567905456572771,236,758.58,-0.006345287445583381,5.712286123801869,1.3852438924834132,0.096484375,0.0010505577100166897
332,0.9266548596322537,15.968719220161438,3399680,775.0,5065.000000000002,3692.25,1.5916471406817436,236,759.45,-0.006154409894224955,4.481629055930373,1.0595112007111311,0.0936279296875,0.0010679084028088633
333,0.9461246773600578,15.968719226121902,3409920,772.5,5207.5,3628.5,1.580126242339611,236,749.87,-0.00660832697431033,5.123372395601606,0.9112957990728319,0.1175537109375,0.0012651810313121436
334,0.967436183616519,15.968719315528869,3420160,747.5,4955.000000000001,3579.75,1.6101517140865327,236,742.56,-0.009667266331416614,3.1717646528734003,0.5725105794612318,0.1205810546875,0.001310659227374782
335,0.9315694779157638,15.968719190359115,3430400,772.5,4950.0,3640.0,1.602335449308157,236,745.42,-0.006801360993267736,5.028601356172716,1.084276622068137,0.127294921875,0.001416494825287444
336,0.9295727260410785,15.96871924996376,3440640,772.5,4950.0,3640.25,1.6203590899705886,236,746.76,-0.008804702517227269,4.007577934272598,0.9349533044733107,0.129150390625,0.0012946770560693726
337,0.9353558551520109,15.968719220161438,3450880,772.5,4927.5,3610.0,1.6179599307477475,236,740.35,-0.00813581117472495,4.1040619686580255,1.061320780031383,0.1172607421875,0.0012750307935680493
338,0.9471241146326065,15.968719166517257,3461120,775.0,4927.5,3734.0,1.6210301034152508,236,756.07,-0.008299817343322502,3.791121994180923,0.8303623328451067,0.1293701171875,0.0013193831461597249
339,0.9494158282876015,15.96871913075447,3471360,775.0,4925.0,3675.5,1.618021011352539,236,759.54,-0.008480804394457664,3.9758734669601323,0.8846989868208766,0.109130859375,0.0011330948808340863
340,0.9468852154910564,15.96871919631958,3481600,775.0,4925.0,3607.5,1.608937382698059,236,757.12,-0.009023638086364371,3.417608421717824,0.9815246419515461,0.1345458984375,0.0014508497516663472
341,0.9280137449502945,15.968719339370727,3491840,800.0,4950.0,3792.75,1.6159324109554292,236,777.99,-0.007114143171202158,5.074049341253632,1.0820893889293075,0.0919921875,0.0010414979305499402
342,0.8961784787476063,15.968719375133514,3502080,720.0,4927.5,3686.75,1.6207429133355618,236,770.83,-0.007212113307832624,6.106366910492387,1.3084524270147084,0.1076904296875,0.001107256014097871
343,0.9536234643310308,15.968719202280045,3512320,720.0,4927.5,3554.5,1.6298688009381295,236,769.99,-0.00829627697748947,3.453559078324704,0.6521590569522232,0.120263671875,0.00121332741200652
344,0.9186785526573658,15.968719357252121,3522560,650.0,4950.0,3513.75,1.6429623655974865,236,765.23,-0.006889947895979276,4.002933651827273,1.0453201787546278,0.1046630859375,0.0011184592049748835
345,0.928995668143034,15.968719375133514,3532800,647.5,4950.0,3464.5,1.633194265514612,236,763.48,-0.007893169793896959,4.20702790792924,0.909770180657506,0.110888671875,0.0011849260257070897
346,0.9334637511521577,15.96871919631958,3543040,625.0,4977.5,3416.5,1.6437396615743638,236,752.19,-0.008589794154977426,3.6839712923264143,0.8868797162547708,0.1086181640625,0.0011504876413600757
347,0.9071278970688581,15.968719273805618,3553280,622.5,4975.0,3460.5,1.6317505151033402,236,747.23,-0.007328911976219388,4.709790426515463,0.864173464756459,0.1110107421875,0.0013287934257481381
348,0.9317678511142731,15.968719220161438,3563520,625.0,4975.0,3518.25,1.598685973882675,236,753.36,-0.007512841105199186,5.94738595142511,0.9539099384099246,0.1006591796875,0.0010412998163763368
349,0.9314725112169981,15.96871930360794,3573760,647.5,4975.0,3525.5,1.6271188296377659,236,747.04,-0.008166781051841099,4.501303274624263,1.068947719130665,0.115576171875,0.0013456625090844487
350,0.9171200100332498,15.968719297647477,3584000,647.5,4977.5,3682.0,1.6200874693691731,236,760.36,-0.007127769055477984,4.32753300426373,1.2034056067466736,0.1065185546875,0.001071805863188541
351,0.9498460993170739,15.968719273805618,3594240,647.5,5050.0,3839.25,1.5918947875499725,236,768.5,-0.00743081908331078,4.151779993694182,0.8095260010100901,0.120263671875,0.0011865317336292695
352,0.9843412339687347,15.968719339370727,3604480,670.0,5057.500000000001,3962.25,1.599394327402115,236,773.66,-0.009842929032311076,2.9493182925374457,0.3511884837411344,0.142578125,0.0015409160435757422
353,0.9403178703039885,15.968719238042832,3614720,742.5,5050.0,4041.25,1.6049732610583305,236,778.84,-0.007777649533454678,4.410047305647983,1.009847007598728,0.1261474609375,0.001259277515652539
354,0.9181104578077793,15.968719410896302,3624960,622.5,5050.0,4039.0,1.632795462757349,236,787.21,-0.00730641380941961,4.407961797085636,1.1687378384172917,0.1083984375,0.0010127699851016421
355,0.9536388594657182,15.96871903538704,3635200,622.5,5027.5,4015.25,1.6106980107724667,236,785.68,-0.007980996077822055,4.79637453208697,0.9768016458489001,0.12119140625,0.0012393838390726913
356,0.90627481341362,15.968719273805618,3645440,572.5,5027.5,3807.0,1.615547363460064,236,763.75,-0.007698091059864964,4.763026745002284,1.3448486458975821,0.10087890625,0.0010621788377198434
357,0.9220066331326962,15.9687191426754,3655680,572.5,5050.0,3965.5,1.6517066918313503,236,774.87,-0.007600938465839135,4.079791466447629,1.1064108989201487,0.108642578125,0.001142351146757375
358,0.9371976088732481,15.96871924996376,3665920,572.5,5027.5,3901.5,1.6119666613638401,236,771.21,-0.007041850304813124,4.01095566265427,0.9723216550890357,0.096826171875,0.0009223161649805078
359,0.9735357481986284,15.968719148635865,3676160,550.0,5002.5,3910.25,1.6184041745960713,236,773.39,-0.008072319478014834,3.055886335505003,0.6223541990388185,0.12705078125,0.0013246787738415001
360,0.87528768889606,15.96871919631958,3686400,500.0,5000.0,3750.0,1.6291677437722683,236,757.39,-0.006978430046729045,4.993763479583067,1.6464343960396945,0.1094482421875,0.001060139375829788
361,0.9552706770598889,15.96871936917305,3696640,497.5,5000.0,3756.75,1.6269243866205216,236,758.38,-0.008024513594864401,3.5710106762261447,0.6930484960321337,0.107958984375,0.0010945235163039883
362,0.9605964504182338,15.968719166517257,3706880,657.5,5000.0,3901.5,1.6177050910890103,236,781.09,-0.008060655947338092,4.149724588556929,0.8125042066909373,0.1064697265625,0.000983280350943064
363,0.9382171895354986,15.96871919631958,3717120,787.5,5000.0,4030.5,1.6423535242676734,236,796.33,-0.006821016551839421,4.311080491406553,0.9475945710204542,0.0966064453125,0.0010491805168390518
364,0.9606954421848058,15.968719321489335,3727360,800.0,5000.0,4085.0,1.6265480071306229,236,805.89,-0.008175093335012207,3.8667431926231854,0.9679117225343361,0.1185302734375,0.001316242118810386
365,0.9666300062090158,15.968719333410263,3737600,800.0,5002.5,4053.25,1.6361306242644786,236,808.19,-0.00898622250824701,3.1922050564420688,0.6297104403376579,0.11669921875,0.0011319258581698
366,0.9434342134743929,15.96871926188469,3747840,800.0,5030.000000000001,4098.0,1.6262238256633281,236,821.34,-0.007348458616252174,4.209485716657105,0.9634402164258062,0.0890380859375,0.0010021096316340876
367,0.9228340338915586,15.968719178438187,3758080,742.5,5025.0,3943.0,1.5988914266228675,236,802.27,-0.006752988720836584,5.179204528991694,1.2902919249609113,0.076416015625,0.0008381952373900008
368,0.9432127866894007,15.96871924996376,3768320,800.0,5002.5,3976.75,1.6352213010191918,236,815.84,-0.008514680196458357,3.415133943585185,0.7349037429317832,0.1003173828125,0.0010985787912322666
369,0.9572967670857906,15.968719291687012,3778560,795.0,4952.500000000001,3727.25,1.6320161730051042,236,794.7,-0.008187311538495123,3.109388935336544,0.6417353903874755,0.104052734375,0.001076985341962199
370,0.9374536991119384,15.96871926188469,3788800,747.5,5025.0,3706.25,1.621589595079422,236,787.12,-0.006963288169936277,3.8866973890543073,0.9190704962238669,0.094287109375,0.0009544534907268108
371,0.8681821554899216,15.968719387054444,3799040,662.5,5052.500000000001,3544.25,1.6328378014266491,236,767.04,-0.008306081889895723,3.2916845738319878,0.9464850400574505,0.117822265625,0.0012421193564596084
372,0.9454851176589727,15.968719333410263,3809280,665.0,4980.0,3497.5,1.6278233356773852,236,756.9,-0.007961180985512328,3.762218641196173,0.653891429118812,0.10458984375,0.000983390500863853
373,0.9726627707481384,15.968719273805618,3819520,720.0,5052.500000000001,3634.0,1.6226480796933174,236,766.1,-0.008487955815871829,3.619006134912241,0.5488230780698359,0.105859375,0.0011588800971371928
374,0.9598513152450323,15.96871926188469,3829760,720.0,5200.0,3666.5,1.6227731004357338,236,777.82,-0.008404578474073787,2.763382036039457,0.5197797420434653,0.1376708984375,0.0013928905632217365
375,0.9278382115066052,15.968719267845154,3840000,725.0,5200.0,3804.5,1.628142850100994,236,787.14,-0.006123326129090856,4.855726047667292,1.524402304366231,0.0822509765625,0.0008040497195797991
376,0.9519444983452559,15.9687191426754,3850240,725.0,5200.0,3998.75,1.6165301524102689,236,791.22,-0.00838099977481761,3.5452233977494103,0.7849327734671533,0.119970703125,0.001246562515075827
377,0.9457446664571763,15.968719244003296,3860480,770.0,5227.5,4200.25,1.630554898828268,236,804.2,-0.00829667485304526,3.8794047744699043,0.9623857159167528,0.1232177734375,0.0013893552731592742
378,0.9555085942149162,15.968719434738158,3870720,797.5,5202.5,4273.0,1.6282616786658763,236,813.6,-0.008558246217580745,3.1474807911285603,0.6733172602020204,0.1110595703125,0.0013453860838528893
379,0.9288486547768116,15.968719291687012,3880960,797.5,5202.5,4356.5,1.6211521744728088,236,822.21,-0.006953972838891787,4.911954645308678,1.092293605930172,0.098388671875,0.0009727468436840605
380,0.9769041109830141,15.968719232082368,3891200,797.5,5202.5,4434.0,1.6212262392044068,236,832.86,-0.008207033264261554,2.766386430732673,0.5313624552683904,0.1258544921875,0.001219122617204002
381,0.9783084470778703,15.968719220161438,3901440,775.0,5202.5,4323.75,1.6412173725664616,236,820.69,-0.009383964724111137,2.465450377094458,0.40017095459625124,0.1177978515625,0.0011560806993889295
382,0.9318505264818668,15.96871920824051,3911680,767.5,5250.0,4337.75,1.6284421689808368,236,817.56,-0.0077333323632046815,4.906447260615609,1.3570985132828355,0.092626953125,0.0010811033977523585
383,0.9517875995486975,15.968719351291657,3921920,790.0,5250.0,4310.5,1.6343220464885235,236,824.7,-0.006972956887329929,5.088519169991276,1.0996251207776369,0.09052734375,0.0009993937525001038
384,0.9751808177679777,15.968719172477723,3932160,790.0,5250.0,4327.0,1.635508045554161,236,830.69,-0.00884665626253991,2.8019609855032463,0.475039852457121,0.1099853515625,0.001244470352714229
385,0.9498557515442372,15.96871936917305,3942400,695.0,5047.500000000002,4277.25,1.6340286135673523,236,827.16,-0.007041460844084213,5.353641451985059,1.0331898549571634,0.1003173828125,0.0010905279438365944
386,0.9423175264149904,15.968719285726547,3952640,695.0,5252.5,4268.25,1.6374477967619896,236,826.99,-0.007181437341932906,4.314997866685593,1.048639943264425,0.110546875,0.0011243627496587793
387,0.9451425347477198,15.968719339370727,3962880,745.0,5252.5,4256.25,1.637924648821354,236,835.59,-0.007687433150567813,4.243592937227463,1.0478515920694917,0.1050048828125,0.0009478900376170656
388,0.9453885801136493,15.968719333410263,3973120,772.5,5302.5,4283.5,1.627938237041235,236,842.77,-0.006555139784177299,4.4319804175313475,1.0514936039224267,0.084228515625,0.0007884081077355196
389,0.9695295967161656,15.968719267845154,3983360,772.5,5327.5,4306.75,1.6317588068544864,236,842.18,-0.008078858962107915,4.2019676733574425,0.6286436490248889,0.088916015625,0.0009116037460420379
390,0.8816247448325157,15.968719190359115,3993600,747.5,5277.500000000001,4195.0,1.6449161693453789,236,838.42,-0.007477037104399642,3.802963246959191,1.4055145742371677,0.0978515625,0.001150834744880028
391,0.9317953325808048,15.968719297647477,4003840,772.5,5277.500000000001,4237.75,1.6213703371584416,236,843.03,-0.007322096834104741,4.358474248858926,1.0886037397664041,0.1091552734375,0.0010708034119863343
392,0.9381410900503397,15.968719184398651,4014080,747.5,5327.5,4248.5,1.6413834236562252,236,847.34,-0.007823044524047872,3.98858011449783,1.1972538456320763,0.0924560546875,0.0009368344357487911
393,0.9091330371797085,15.96871942281723,4024320,747.5,5350.0,4244.75,1.6288576029241084,236,848.36,-0.007156612868857337,4.85377278738579,1.6744413982145487,0.08525390625,0.0008005068889706914
394,0.9455979101359844,15.968719387054444,4034560,822.5,5402.5,4335.5,1.634088607877493,236,863.32,-0.008730418131017359,2.668043983133798,0.8417878366075456,0.1088623046875,0.001053065137643213
395,0.9503566741943359,15.968719255924224,4044800,825.0,5402.5,4350.0,1.638493935763836,236,866.86,-0.007897647167555987,4.012336798252845,1.0614785489626228,0.1068359375,0.0010136042707420568
396,0.8964589074254036,15.96871919631958,4055040,800.0,5435.000000000001,4273.75,1.637018010020256,236,854.6,-0.00768829378139344,3.4028255068519497,1.051981694251299,0.1006591796875,0.0009478108278732378
397,0.9629735384136439,15.968719291687012,4065280,800.0,5760.000000000001,4316.25,1.6278398007154464,236,855.72,-0.00833119893723051,2.86761872797475,0.7424110758118332,0.1005859375,0.0010167735999492963
398,0.9168862618505955,15.96871930360794,4075520,825.0,8160.000000000001,4533.5,1.6379076458513737,236,875.18,-0.006702295167269767,3.8453885198252693,1.39096924434416,0.08388671875,0.0008975338191821381
399,0.9454773824661971,15.968719357252121,4085760,825.0,8160.000000000001,4624.75,1.6425484634935856,236,882.81,-0.00759275392147174,3.3123345523312815,0.7906959264539182,0.0959716796875,0.0010035637591561453
400,0.9476813197135925,15.968719220161438,4096000,825.0,8160.000000000001,4566.75,1.627249938994646,236,881.58,-0.007951245440199272,3.2967228473026564,0.9594558143988252,0.09833984375,0.0009087313108755015
401,0.9760344162583351,15.968719273805618,4106240,825.0,6080.000000000019,4594.75,1.623934279382229,236,877.65,-0.008614687183580827,2.681675329246137,0.5025560839567333,0.1100830078125,0.001076197483059102
402,0.9452212601900101,15.96871926188469,4116480,800.0,5850.0,4576.5,1.6249062895774842,236,878.82,-0.006873055332471267,3.349656499432404,0.8255192742682993,0.1087646484375,0.0010334541011791857
403,0.9246539015322923,15.968719458580017,4126720,800.0,6080.000000000019,4598.75,1.6305218644440174,236,872.13,-0.005827190665877424,4.606242354527927,1.4087031105533243,0.0953125,0.0008721509101012697
404,0.9543851368129254,15.968719166517257,4136960,822.5,6080.000000000019,4672.0,1.630979073047638,236,873.71,-0.0053223928007355426,4.315628382986015,0.837704268656671,0.0958740234375,0.0010126573350196836
405,0.9607120521366597,15.968719226121902,4147200,800.0,5850.0,4596.25,1.6420208774507046,236,869.53,-0.00802712247168529,3.662049922835017,0.7967399014625698,0.0936279296875,0.0010696896560977104
