fps,grad_norm,policy_loss,explained_variance,policy_entropy,approx_kl_divergence,episode_length,P09:episode_rewards,clip_fraction,PMM:episode_rewards,frames,advantage_norm,epoch_idx,value_loss,P01:episode_rewards
197,0.062107296301885676,-0.000694851528169238,-2.0116567611694337e-08,1.7877987533807755,0.00011915899332279878,343.54,502.5000000000002,0.0,196.75,2918400,15.968718260526657,285,0.018331783977919257,25.0
198,0.05997615460597046,-0.0006810719318309566,8.568167686462402e-09,1.7878520354628562,0.00010979271484838904,335.77,450.0,0.0,181.75,2928640,15.968718099594117,286,0.020835957884264643,25.0
197,0.05665494044268392,-0.0004712438127171481,1.2665987014770507e-08,1.7878837190568446,8.429316900695482e-05,334.8,325.0,0.0,169.5,2938880,15.968718105554581,287,0.019930143901729026,25.0
197,0.05699125441306606,-0.0003402444724997622,1.2293457984924316e-08,1.788517265021801,6.252608457835152e-05,338.1,350.0,0.0,175.75,2949120,15.968718004226684,288,0.020700146327726543,50.0
197,0.05482056723417339,-0.0004111488660782925,-1.1548399925231934e-08,1.7868007488548756,6.83782425436874e-05,345.32,350.0,0.0,172.0,2959360,15.96871775984764,289,0.019109609129372984,25.0
197,0.05685570896010646,-0.0007669824964978034,1.6391277313232423e-08,1.7832886584103107,0.00012334678983965118,347.84,350.0,0.0,178.0,2969600,15.968717944622039,290,0.020827825658489018,25.0
197,0.05767856450581856,-0.0003934377218683949,1.0058283805847169e-08,1.7849988020956515,7.614766826851138e-05,348.98,375.0,0.0,190.75,2979840,15.968718296289444,291,0.022944011114304885,47.50000000000001
197,0.05406351625977435,-0.00025275368825532495,6.7055225372314455e-09,1.7884504161775112,4.471994772261567e-05,339.63,352.5000000000002,0.0,174.25,2990080,15.968718260526657,292,0.02016252685862128,25.0
197,0.060770414070372335,-0.0005728133355660248,-1.1175870895385742e-09,1.7847657382488251,9.387120184918274e-05,337.87,380.00000000000045,0.0,179.25,3000320,15.968718177080154,293,0.0177663384063635,25.0
197,0.05984656313028025,-0.0006960290113056545,9.313225746154785e-09,1.78507527038455,0.0001149014497415557,333.28,327.5000000000002,0.00107421875,166.25,3010560,15.968717992305756,294,0.020828872532001698,25.0
197,0.057947004874445984,-0.00033161337341880426,8.195638656616212e-09,1.7859753578901292,5.596916214738457e-05,332.55,352.5000000000002,0.0,168.0,3020800,15.968718177080154,295,0.020806374892708847,25.0
197,0.0578953542355908,-0.0004331962956712232,-1.6763806343078613e-08,1.7872401908040048,7.780963946011355e-05,333.89,350.0,0.0,166.5,3031040,15.968718135356903,296,0.021672095818212257,25.0
198,0.05811170550673235,-0.0005096762932225829,6.7055225372314455e-09,1.7826953671872616,7.823768783765672e-05,333.89,350.0,0.0,165.75,3041280,15.968718200922012,297,0.019486677594250067,47.50000000000001
198,0.057041914720978436,-0.00023473609999200563,1.0430812835693359e-08,1.785895599424839,5.1519241165109976e-05,335.73,425.0,0.0,182.75,3051520,15.96871829032898,298,0.024333494858001358,50.0
198,0.055168058644798755,-0.0004428649908732041,-1.4901161193847656e-08,1.7820296980440617,8.036600163858764e-05,336.84,352.5000000000002,0.0,179.75,3061760,15.968718063831329,299,0.02058048247708939,50.0
198,0.058137369373506255,-0.0006725364051817451,-1.862645149230957e-09,1.7886454626917838,0.00010517729591015268,343.22,427.5000000000002,0.0,197.5,3072000,15.968718200922012,300,0.022816364408936352,50.0
198,0.05991251379018055,-0.0003914240165613592,-1.6391277313232423e-08,1.7901873357594014,6.187812649978141e-05,342.47,350.0,0.0,188.75,3082240,15.968717974424361,301,0.018901882189675236,50.0
198,0.05515090032316348,-0.0004653875292206067,-8.195638656616212e-09,1.7888262584805488,8.065686800478034e-05,336.09,325.0,0.0,167.25,3092480,15.968718004226684,302,0.018883127326262183,47.50000000000001
198,0.05633390898938355,-0.0003918272817827528,-2.9429793357849122e-08,1.7862731754779815,6.45319654852372e-05,333.68,350.0,0.0,170.5,3102720,15.968718141317368,303,0.02068914115370717,25.0
198,0.05516217727883238,-0.0003485435252514435,-2.2351741790771484e-09,1.789931556582451,6.201356045743012e-05,325.36,300.0,0.0,156.75,3112960,15.96871822476387,304,0.021494238078594206,25.0
198,0.054489596307786936,-0.00029581640956166666,-2.3469328880310058e-08,1.7893900163471699,4.8267933152956745e-05,321.89,252.50000000000023,0.0,150.75,3123200,15.968717908859253,305,0.0152767588122515,25.0
198,0.053419581735003885,-0.00020474393932090607,-5.215406417846679e-09,1.7882395789027214,4.0799374084343756e-05,325.67,250.0,0.0,139.25,3133440,15.968717885017394,306,0.01742737946624402,25.0
198,0.05932662101758416,-0.00039257166881725427,-2.2351741790771484e-09,1.7896362088620663,6.867752080630396e-05,327.62,250.0,0.0,133.0,3143680,15.968717950582505,307,0.01979082246834878,25.0
198,0.053831634786777174,-0.0004068354122864548,-3.6135315895080564e-08,1.7891899093985557,6.113389477562237e-05,330.57,275.0,0.0,151.5,3153920,15.968718075752259,308,0.020390498964115978,25.0
198,0.057632974074470135,-0.00040774099688860587,-8.568167686462402e-09,1.7825671762228013,6.499931188379549e-05,330.75,277.5000000000002,0.0,160.75,3164160,15.968718254566193,309,0.022741579692228696,50.0
198,0.05659459556899673,-0.00031437956181434856,3.3527612686157227e-09,1.7827320531010629,5.979450316413448e-05,325.58,275.0,0.0,155.25,3174400,15.968718111515045,310,0.018653373516281137,50.0
198,0.05813214000845209,-0.0005363940916140563,7.82310962677002e-09,1.7708163939416408,8.267875435734595e-05,322.95,275.0,0.0,148.5,3184640,15.968718183040618,311,0.021306824136991052,47.50000000000001
198,0.05368176559430411,-0.00022702383757859933,-1.3411045074462891e-08,1.7748819321393967,4.7471528861020576e-05,329.62,300.0,0.0,163.5,3194880,15.968718314170838,312,0.024572774459375068,50.0
198,0.05456523190159438,-0.0004449869604286505,8.195638656616212e-09,1.7778893291950226,8.02070174858116e-05,340.26,327.5000000000002,0.0,182.25,3205120,15.968718361854553,313,0.024507453193655236,50.0
198,0.05700758332496296,-0.000340298964511021,-4.8428773880004884e-09,1.780897542089224,6.057318920653643e-05,343.34,350.0,0.00078125,198.25,3215360,15.968718177080154,314,0.022759946971200408,50.0
198,0.05586126129757245,-0.00047422795705642784,-1.4528632164001465e-08,1.785084132105112,7.232642066732354e-05,347.95,432.5000000000006,0.0,213.0,3225600,15.968718248605729,315,0.023300614862819202,50.0
198,0.05410732279921961,-0.00032314506934199015,-1.7881393432617187e-08,1.7896991826593875,5.405264234612517e-05,343.89,427.5000000000002,0.0,194.25,3235840,15.968717950582505,316,0.01591617408412276,50.0
198,0.05532858396295755,-0.00043559792502492203,3.3155083656311036e-08,1.7882193498313428,7.524742145825769e-05,339.17,427.5000000000002,0.0,181.75,3246080,15.968718183040618,317,0.019716896503814495,50.0
198,0.05807210300103569,-0.00046393365009862465,-3.725290298461914e-09,1.7899163380265235,7.379991918732287e-05,330.67,300.0,0.0,153.5,3256320,15.968717974424361,318,0.017571306484751404,25.0
198,0.05726741130845918,-0.00040790828825265635,4.470348358154297e-09,1.7893629252910614,7.050541800097676e-05,336.03,302.5000000000002,0.0,168.25,3266560,15.968718194961548,319,0.021656449482543395,25.0
198,0.053107271746331855,-0.00030267064466897863,2.644956111907959e-08,1.7868703059852122,5.393085669549436e-05,339.11,302.5000000000002,0.0,173.0,3276800,15.96871801018715,320,0.019407108865561896,25.0
198,0.056983618834490546,-0.0003581020427191106,2.384185791015625e-08,1.7873658008873463,6.185021354863097e-05,337.15,425.0,0.0,177.75,3287040,15.968717992305756,321,0.016571589808154385,47.50000000000001
198,0.05523085608181919,-0.0002754342047410319,-4.8428773880004884e-09,1.786955689638853,4.7891949966405445e-05,332.58,425.0,0.0,167.0,3297280,15.968718028068542,322,0.017895782680716364,25.0
198,0.05517282792991315,-0.0003270903795055347,3.3527612686157227e-09,1.7884364530444146,5.767600528585604e-05,332.3,325.0,0.0,154.5,3307520,15.96871793270111,323,0.01792196022288408,25.0
198,0.0586913101661584,-0.0005917853264691076,9.313225746154785e-09,1.786689182370901,0.00010038095820910086,333.71,302.5000000000002,0.0,158.25,3317760,15.968718302249908,324,0.023442379949847235,25.0
198,0.05262105240615124,-0.0003077014647715259,-4.8428773880004884e-09,1.7841894894838333,4.780272300655142e-05,337.5,380.00000000000045,0.0,182.0,3328000,15.968718206882476,325,0.022241842310177163,25.0
198,0.05171557425495797,-0.00030450472368102053,2.421438694000244e-08,1.7811276718974114,5.0090295174776145e-05,342.16,525.0,0.0,208.25,3338240,15.968718087673187,326,0.023988422512775286,50.0
198,0.05567018034627045,-0.00035146102054568474,7.450580596923828e-09,1.7791389912366866,6.375338567856658e-05,352.66,527.5000000000002,0.0,227.0,3348480,15.968718141317368,327,0.022899222731939516,50.0
198,0.05371159606451047,-0.00027380941737646934,7.82310962677002e-09,1.7813657589256764,4.404947639251589e-05,344.88,550.0,0.0,218.0,3358720,15.968718141317368,328,0.02144213344727177,50.0
198,0.05777110547634025,-0.00037887267098994925,-1.825392246246338e-08,1.781295806914568,7.0974998867257e-05,351.33,527.5000000000002,0.0,218.25,3368960,15.968718141317368,329,0.02065146562817972,50.0
198,0.05833139625991866,-0.0004773929214934469,-3.3155083656311036e-08,1.7849703818559646,7.794068037494383e-05,342.27,360.0000000000009,0.0,194.25,3379200,15.968718045949936,330,0.021314124419586734,50.0
198,0.05641466216664054,-0.00042801325835171153,0.0,1.7816112540662288,7.088417120435509e-05,339.33,455.0000000000004,0.0,187.25,3389440,15.968717974424361,331,0.02001673910417594,50.0
198,0.05700014682205595,-0.00043868155298696363,-3.725290298461914e-09,1.782978918403387,7.076843071622818e-05,331.55,452.50000000000017,0.0,180.25,3399680,15.968718016147614,332,0.020556219632271677,50.0
198,0.05512111731440065,-0.00028983416450500954,-1.899898052215576e-08,1.7873220145702362,5.0482735310630746e-05,327.64,477.5000000000002,0.0,167.25,3409920,15.968718016147614,333,0.01616772496199701,25.0
198,0.055584785421683915,-0.00043962749805359636,-1.6391277313232423e-08,1.7879042319953442,6.9582425275172e-05,319.61,275.0,0.0022216796875,141.75,3420160,15.9687180519104,334,0.017177160139544866,25.0
198,0.053703364783743435,-0.0003373759038368007,1.2665987014770507e-08,1.7868676081299781,4.823399659299454e-05,312.02,225.0,0.0,122.25,3430400,15.968717861175538,335,0.016412642440991478,25.0
198,0.057844807761006645,-0.0005424543705885299,3.725290298461914e-09,1.7838033519685268,9.109286917396986e-05,321.95,252.50000000000023,0.0,143.0,3440640,15.968718135356903,336,0.021200426961877385,25.0
198,0.05601593970189848,-0.00026475605627638286,-3.091990947723389e-08,1.7864053875207901,4.686914037570489e-05,334.37,377.5000000000002,0.0,168.5,3450880,15.968718069791795,337,0.021833537687780336,25.0
198,0.060317373983911994,-0.0004437225419678725,-1.601874828338623e-08,1.7843746975064279,7.131566626803477e-05,340.29,352.5000000000002,0.0,179.75,3461120,15.968718099594117,338,0.01931993092293851,25.0
198,0.05447393705888015,-0.0004145686441916041,-6.7055225372314455e-09,1.7839313641190528,6.531956215134471e-05,342.8,327.5000000000002,0.0,177.25,3471360,15.968718194961548,339,0.022782480315072462,25.0
198,0.0582163893803377,-0.0004521956987446174,-5.587935447692871e-09,1.784780204296112,6.51223976780635e-05,344.44,357.5000000000007,0.0,191.0,3481600,15.968718379735947,340,0.022741026876610705,25.0
198,0.056632551868198176,-0.0003616352421886404,-1.9744038581848144e-08,1.7842757776379585,6.869556169473157e-05,350.55,552.5000000000002,0.0,210.0,3491840,15.968718266487121,341,0.02184977819852065,50.0
198,0.056423087953606024,-0.0002563042387919268,1.0430812835693359e-08,1.7866612255573273,3.9329844560764825e-05,344.02,527.5000000000002,0.0,196.75,3502080,15.9687180519104,342,0.018952910020016134,25.0
198,0.05719510018110939,-0.0005189099545532371,-1.862645149230957e-09,1.7835065998136996,8.245079431361546e-05,340.66,350.0,0.0,177.0,3512320,15.96871821284294,343,0.022553814022103325,25.0
198,0.05636363717213633,-0.0004501079733017832,1.2665987014770507e-08,1.774767591804266,6.440495659276735e-05,338.89,300.0,0.0,165.0,3522560,15.968718099594117,344,0.020723343396093698,25.0
198,0.057096814423820696,-0.00039465032568841707,-1.862645149230957e-09,1.772135354578495,6.540935662897595e-05,348.32,302.5000000000002,0.0,190.0,3532800,15.968718439340591,345,0.027602886344539,47.50000000000001
198,0.05518126550497192,-0.000410334894877451,-2.7939677238464355e-08,1.7717008225619792,6.714180142477488e-05,351.29,335.00000000000085,0.0,200.0,3543040,15.968718075752259,346,0.021788755105808376,25.0
198,0.055909244244414,-0.0004486581741730333,-1.1175870895385742e-09,1.7755871750414371,8.171182040968006e-05,352.21,355.00000000000045,0.0,205.25,3553280,15.968718361854553,347,0.02478685732348822,50.0
198,0.05655988722460818,-0.0003973838861384138,-1.862645149230957e-09,1.783371416479349,6.395047316027913e-05,342.55,410.00000000000085,0.0,197.5,3563520,15.96871801018715,348,0.019352988165337592,25.0
198,0.059609179518312946,-0.00038923808806430317,-2.7194619178771972e-08,1.7850930899381638,6.327718668508453e-05,341.98,410.00000000000085,0.0,196.0,3573760,15.968718123435973,349,0.020687365491176023,25.0
198,0.053972721446989246,-0.00023040108244458678,2.6077032089233397e-09,1.7821796603500843,3.636573696379486e-05,334.43,355.00000000000045,0.0,176.5,3584000,15.968718057870865,350,0.01921796384267509,25.0
198,0.055907934621834465,-0.00027578108201851135,-1.2665987014770507e-08,1.7834816053509712,5.082405796645873e-05,333.93,327.5000000000002,0.0,170.0,3594240,15.96871822476387,351,0.021805162850068883,25.0
198,0.057167938278458875,-0.0005091160466690781,5.587935447692871e-09,1.7822068348526954,6.817044226465896e-05,335.37,327.5000000000002,0.0,163.5,3604480,15.96871801018715,352,0.018312294289353305,25.0
198,0.05475948285115985,-0.00026750859324238264,-2.2351741790771484e-08,1.7797657512128353,4.77392719592018e-05,333.7,325.0,0.0,168.5,3614720,15.96871822476387,353,0.022296005644602702,25.0
198,0.05401482265046663,-0.0003420056804316118,1.7508864402770997e-08,1.786215066164732,5.73624733750222e-05,330.63,300.0,0.0,168.25,3624960,15.968718284368515,354,0.023153318726690485,25.0
198,0.055978363137915044,-0.0004062567171786213,-1.3411045074462891e-08,1.7850873060524464,5.7102068304715206e-05,333.89,277.5000000000002,0.0,176.0,3635200,15.968718105554581,355,0.020120805900660343,25.0
198,0.056409032558318126,-0.0003561102530511562,-1.7136335372924803e-08,1.7798660449683665,5.684409523833978e-05,335.47,337.500000000001,0.0,185.25,3645440,15.9687180519104,356,0.02099121526698582,25.0
198,0.057987081181686995,-0.00040544131225033196,-1.825392246246338e-08,1.7860580690205097,7.025408912824105e-05,342.05,382.5000000000007,0.0,189.5,3655680,15.968718367815018,357,0.025255410216050222,25.0
198,0.05656919544621779,-0.0003467636361165205,3.5017728805541994e-08,1.7868536926805973,5.441559484622438e-05,344.08,382.5000000000007,0.0,199.0,3665920,15.968718272447585,358,0.02260965786408633,50.0
198,0.05302150042383613,-0.0002434290374367265,-6.332993507385254e-09,1.7880437985062598,4.442601238245914e-05,343.77,350.0,0.0,190.5,3676160,15.9687180519104,359,0.019076240685535595,50.0
198,0.05690428817933355,-0.00042920424239127896,-2.3469328880310058e-08,1.788529498130083,6.917714720895418e-05,343.58,450.0,0.0,193.5,3686400,15.96871799826622,360,0.016624827284249476,50.0
198,0.056938366634554496,-0.00025532418439979667,-6.332993507385254e-09,1.788794220983982,4.1416394281235114e-05,339.88,352.5000000000002,0.0,176.5,3696640,15.968718236684799,361,0.023054452045471407,50.0
198,0.05323074082954997,-0.0002164277382689761,-1.899898052215576e-08,1.788003471493721,3.5601058884981994e-05,336.38,405.00000000000045,0.0,174.75,3706880,15.968718111515045,362,0.0199153617140837,25.0
198,0.053347404289149844,-0.00028306913882261144,1.899898052215576e-08,1.7872120164334775,4.629357246646038e-05,342.08,350.0,0.0,180.25,3717120,15.968718177080154,363,0.02063941034139134,25.0
198,0.05532668125408831,-0.0005455958786114934,-1.9371509552001954e-08,1.7847913779318332,7.453142866769014e-05,337.58,427.5000000000002,0.0,176.75,3727360,15.968718063831329,364,0.01836613821797073,25.0
198,0.05778594198530881,-0.00041764708585105835,-2.6077032089233397e-09,1.7793091021478176,6.983003232718943e-05,344.8,380.00000000000045,0.0,181.5,3737600,15.968718159198762,365,0.02187471427314449,25.0
198,0.05611625149270032,-0.0002701284680370009,-3.166496753692627e-08,1.7809915751218797,4.5862821389874854e-05,339.3,432.5000000000006,0.0,181.75,3747840,15.96871812939644,366,0.022649637417634948,25.0
198,0.05811881736800254,-0.00051144742355973,-6.332993507385254e-09,1.7763304077088833,7.144489162485002e-05,346.02,432.5000000000006,0.0,197.5,3758080,15.968718183040618,367,0.022450675518484786,25.0
198,0.05532310926023766,-0.000466512346338277,0.0,1.7753888554871082,7.573404242453564e-05,343.74,377.5000000000002,0.0,192.5,3768320,15.968718141317368,368,0.019771920974017122,25.0
198,0.05433816386202985,-0.00027103589090984317,-2.8312206268310546e-08,1.77767319008708,4.488749203490627e-05,345.34,477.5000000000002,0.0,196.25,3778560,15.968718057870865,369,0.021828469802858307,47.50000000000001
198,0.054032735586422555,-0.0005575888957537245,7.078051567077636e-09,1.7799977347254754,8.646748023579675e-05,341.94,352.5000000000002,0.0,192.0,3788800,15.968718361854553,370,0.023924512119265273,50.0
198,0.057074843508049825,-0.00040884295958676375,-6.7055225372314455e-09,1.779378926753998,5.868263070976099e-05,350.08,500.0,0.0,216.0,3799040,15.968718498945236,371,0.025140347052365543,75.0
198,0.054760366309805276,-0.0001711523265839787,-1.7136335372924803e-08,1.77352971509099,3.679033712042923e-05,354.3,500.0,0.0,228.75,3809280,15.968718087673187,372,0.024464551743585618,75.0
198,0.0589237865867529,-0.0006555727326485794,1.2665987014770507e-08,1.782369216531515,0.00010067156051505322,344.58,382.5000000000007,0.0,199.0,3819520,15.968717920780183,373,0.019278375088470058,50.0
198,0.05900139102900674,-0.0003734816811629571,2.6077032089233397e-09,1.784210281074047,6.117919413739514e-05,334.17,402.5000000000002,0.0,179.75,3829760,15.968718057870865,374,0.01800630892976187,25.0
198,0.0546198613256388,-0.0004348525279056048,3.725290298461914e-09,1.7841667093336582,6.497689539006757e-05,331.5,377.5000000000002,0.0,176.0,3840000,15.968718296289444,375,0.02173334761755541,25.0
198,0.057840357702508574,-0.0005850448209457681,-1.1175870895385742e-09,1.7853110194206239,8.802687301088242e-05,331.5,355.00000000000045,0.002197265625,177.75,3850240,15.968718284368515,376,0.023565154650714248,25.0
198,0.0582121393813826,-0.0006732818515956751,-4.470348358154297e-09,1.7844470284879208,0.00010433766698056957,335.49,355.00000000000045,0.0009521484375,187.0,3860480,15.968717843294144,377,0.018867327834595927,25.0
198,0.055587230560729894,-0.00048679368628654627,5.960464477539063e-09,1.7830209016799927,7.192035771446115e-05,335.39,410.00000000000085,0.0,180.25,3870720,15.968718087673187,378,0.01786450108047575,25.0
198,0.053419629312920804,-0.00019619720842456445,7.450580596923829e-10,1.783602987974882,3.407042745440236e-05,332.01,325.0,0.0,169.5,3880960,15.968718123435973,379,0.021208092803135514,25.0
198,0.0521273247920803,-0.0002921204544691136,1.4901161193847657e-09,1.7855641022324562,4.547401225956094e-05,331.5,277.5000000000002,0.0,159.0,3891200,15.9687180519104,380,0.01881819832487963,25.0
198,0.05651883275368315,-0.00046946261281846093,3.725290298461914e-09,1.7776524901390076,6.515008710330505e-05,326.39,277.5000000000002,0.0,153.25,3901440,15.968718099594117,381,0.020660852373111993,25.0
198,0.05914900758029249,-0.0006007517354191805,-1.862645149230957e-09,1.7769868709146976,8.99176244040234e-05,338.98,427.5000000000002,0.0,183.25,3911680,15.968718254566193,382,0.023587586800567807,25.0
198,0.058736732119669954,-0.00043626976912491955,-1.7881393432617187e-08,1.7797329753637314,7.124462532068777e-05,339.47,355.00000000000045,0.0,183.0,3921920,15.968718248605729,383,0.023604147709556857,47.50000000000001
198,0.0515277338407622,-0.00016992639375530417,-1.6391277313232423e-08,1.7837889723479747,3.374417511299299e-05,349.85,400.0,0.0,201.0,3932160,15.968718183040618,384,0.021214914828306064,50.0
198,0.05718196890673851,-0.00042887216177405206,-1.1548399925231934e-08,1.7877096250653266,6.705856874553718e-05,341.65,400.0,0.0,186.75,3942400,15.968718075752259,385,0.01809566191805061,50.0
198,0.05582295578736004,-0.00029315223582671024,1.6391277313232423e-08,1.787268663942814,4.878109229657923e-05,326.55,275.0,0.0,143.25,3952640,15.96871783733368,386,0.013308219754253513,25.0
198,0.05568768319297621,-0.0004108341563551221,-6.332993507385254e-09,1.7864385306835175,6.388884910037972e-05,323.43,252.50000000000023,0.0,129.25,3962880,15.968717885017394,387,0.015371435022098012,25.0
198,0.05541145084742427,-0.0002727968523686286,5.960464477539063e-09,1.7883622728288173,3.906116008387528e-05,319.28,250.0,0.0,115.0,3973120,15.968718022108078,388,0.016069711586897028,25.0
198,0.055917438837272446,-0.0003091107639193069,-2.2351741790771484e-09,1.789219156652689,5.065856536283775e-05,322.7,330.0000000000004,0.0,148.75,3983360,15.968718177080154,389,0.01957317106425762,25.0
198,0.05352308612530767,-0.0003272611542342929,-8.568167686462402e-09,1.7901456356048584,4.73229922013374e-05,319.62,302.5000000000002,0.0,146.75,3993600,15.968717896938324,390,0.016759262401319575,25.0
198,0.05581714012421683,-0.0003099092211414245,-1.0058283805847169e-08,1.7898274041712283,5.293310018519293e-05,331.19,377.5000000000002,0.0,168.25,4003840,15.968718087673187,391,0.019160795561037957,25.0
198,0.057197219906381956,-0.00044847914505226073,-1.9371509552001954e-08,1.7894477628171443,6.797384614234402e-05,338.76,377.5000000000002,0.0,166.25,4014080,15.968718099594117,392,0.01971445548697375,25.0
198,0.054578928938933235,-0.0004150848999415757,5.587935447692871e-09,1.7875963933765888,6.336817901217984e-05,346.38,505.00000000000045,0.0,186.0,4024320,15.968718039989472,393,0.022769262272049673,25.0
198,0.0572634526609749,-0.00022800509541411884,1.1175870895385742e-09,1.7847176611423492,3.521153368959418e-05,345.67,432.5000000000006,0.0,188.75,4034560,15.96871799826622,394,0.02001616309862584,25.0
198,0.05634952093935175,-0.00031814171470614385,-4.8428773880004884e-09,1.782948300242424,4.857057588250058e-05,336.1,380.00000000000045,0.001025390625,177.0,4044800,15.968718105554581,395,0.01982807478052564,47.50000000000001
198,0.05760037867365353,-0.00044083979009883477,1.7881393432617187e-08,1.7855502896010875,6.061584200036663e-05,331.59,432.5000000000006,0.0,182.75,4055040,15.968718159198762,396,0.020138408392085694,25.0
198,0.052441916097474936,-0.00026225813962810207,-1.6391277313232423e-08,1.784901363402605,4.273314554987806e-05,328.54,410.00000000000085,0.0,176.75,4065280,15.968717914819717,397,0.018725916676339695,25.0
198,0.05707333081263468,-0.00045881097139499616,-1.1175870895385742e-08,1.7829277127981187,6.448388351003587e-05,335.86,525.0,0.0,194.5,4075520,15.968718159198762,398,0.022908743069274352,25.0
198,0.057828253259279025,-0.0002968046705063898,-1.2293457984924316e-08,1.781057170778513,4.8893035444486085e-05,344.18,552.5000000000002,0.0,207.75,4085760,15.968718254566193,399,0.023295434334431774,25.0
198,0.05735108247404201,-0.0003156243103148881,9.685754776000977e-09,1.7817908689379691,4.775000098065085e-05,337.19,480.00000000000045,0.0,195.25,4096000,15.968718045949936,400,0.018515462019422557,47.50000000000001
198,0.057924484321928274,-0.0003137098432489438,4.097819328308106e-09,1.7860131114721298,5.380292322403335e-05,332.65,307.5000000000006,0.0,168.75,4106240,15.968717950582505,401,0.017898418827098795,25.0
198,0.05930408538203623,-0.00033319879657938144,0.0,1.7892096787691116,4.730124987641915e-05,324.64,275.0,0.0,148.0,4116480,15.96871801018715,402,0.017028348916210235,25.0
198,0.05489630313671616,-0.0003390404790479806,-3.3527612686157227e-09,1.784659667313099,5.235259540672388e-05,331.65,275.0,0.0,149.75,4126720,15.968718057870865,403,0.019439264763786924,25.0
198,0.05973509197635243,-0.0004790042425156571,-1.5273690223693846e-08,1.7844500221312045,6.70725001363337e-05,329.75,300.0,0.0,153.0,4136960,15.968718093633651,404,0.01712919754208997,25.0
198,0.05891594157816192,-0.0006770725784008391,-1.2665987014770507e-08,1.7790087178349494,9.01840255952635e-05,337.59,300.0,0.0,164.5,4147200,15.96871833205223,405,0.02460634973831475,25.0
198,0.0537334572555906,-0.00023978175086085684,-2.458691596984863e-08,1.7694249294698239,4.06228960667665e-05,345.53,407.5000000000006,0.0,195.5,4157440,15.968718254566193,406,0.023406438645906746,25.0
198,0.05455368744355067,-0.00022892749457241733,4.8428773880004884e-09,1.7778070725500583,3.334118539717323e-05,343.97,400.0,0.0,196.25,4167680,15.968717944622039,407,0.018328351725358516,25.0
198,0.05611777814591472,-0.0004329071238316828,-1.30385160446167e-08,1.7744659051299094,6.053707471629366e-05,344.98,525.0,0.0,214.5,4177920,15.96871817111969,408,0.02290498051443137,22.500000000000007
198,0.05847917546612132,-0.00042878178755927364,-5.960464477539063e-09,1.776180875301361,6.829907937202506e-05,345.12,457.5000000000006,0.0,204.5,4188160,15.96871817111969,409,0.021339665484265424,0.0
198,0.05550442679800479,-0.0003050259158044355,-3.3155083656311036e-08,1.779173555970192,4.971430884355143e-05,351.66,457.5000000000006,0.0,212.5,4198400,15.968718254566193,410,0.02555834484519437,0.0
198,0.0572665431928243,-0.00035433795546850887,-4.097819328308106e-09,1.784597074240446,4.9699681857084954e-05,359.84,502.5000000000002,0.0017822265625,230.75,4208640,15.968718373775483,411,0.026642951596295462,50.0
198,0.05655843702966016,-0.00022149673732201335,-4.8428773880004884e-09,1.7878444515168668,3.5187222970201046e-05,355.52,502.5000000000002,0.0,222.5,4218880,15.968718063831329,412,0.02016006729390938,50.0
198,0.056911267137135,-0.00020418657441041433,5.587935447692871e-09,1.786954540759325,3.3618877541030655e-05,345.08,405.00000000000045,0.0,202.0,4229120,15.968718111515045,413,0.02207944699039217,50.0
198,0.05735793617124209,-0.0003893197517754743,6.332993507385254e-09,1.7832826428115367,5.390774799742815e-05,341.74,325.0,0.0,184.0,4239360,15.968718123435973,414,0.022155705851037055,50.0
198,0.05696190493213229,-0.0003096801598076127,2.2351741790771484e-09,1.7761988885700704,4.290113969940279e-05,339.71,327.5000000000002,0.0,187.25,4249600,15.96871822476387,415,0.020825049217091874,50.0
198,0.05796449341156743,-0.00038876480211911255,1.4156103134155273e-08,1.7815472841262818,5.644885993998372e-05,338.93,360.0000000000009,0.0,194.0,4259840,15.968718302249908,416,0.023843458597548307,50.0
198,0.05659695601936189,-0.00029433393392537256,3.7252902984619143e-10,1.7869244784116745,4.591202645389814e-05,340.14,360.0000000000009,0.0,191.0,4270080,15.968718135356903,417,0.019896946652443147,50.0
198,0.05262562800543882,-0.0003365134365594713,7.450580596923828e-09,1.7851447723805904,4.6747911821398705e-05,339.7,430.0000000000004,0.0,186.5,4280320,15.968718057870865,418,0.02000711960135959,25.0
198,0.0537330350720581,-0.0002544837674577138,-5.960464477539063e-09,1.7886153385043144,4.506781096083046e-05,341.85,475.0,0.0,192.5,4290560,15.968718063831329,419,0.020405016309814526,25.0
198,0.0582646183177052,-0.0005651454132021172,7.450580596923828e-09,1.7853802464902402,7.933055835129821e-05,334.41,475.0,0.0,183.75,4300800,15.96871799826622,420,0.018553080741548912,25.0
198,0.055429238572407544,-0.00041537306606187485,2.6077032089233397e-09,1.7865775756537914,5.9121531886185966e-05,336.53,452.50000000000017,0.0,183.0,4311040,15.96871811747551,421,0.018529957471764648,25.0
198,0.05614411349555889,-0.00024547095272282605,1.7136335372924803e-08,1.7879788041114808,4.232053435497818e-05,324.14,375.0,0.0,154.5,4321280,15.968718028068542,422,0.017600661190226675,25.0
198,0.0534100875617282,-0.00023421367368428036,-3.7252902984619143e-10,1.789153366535902,3.781319798523697e-05,324.88,300.0,0.0,146.0,4331520,15.96871817111969,423,0.020218847572687083,25.0
